Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143)
3.0475833159507563e-11,0.002743652945357322,2.2659676454289338e-13,4.7481644399975427e-18,4.7481649727202123e-18,1.4510049565990021e-25,1.9169625647203038e-25,0.0,0.0,2.5692619497740566e-11,2.8773992015280986e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098880308469972995,0.10880298156159315,5.2064789551039938e-13,1.5048218588793035e-15,1.8564231384427345e-10,0.0,0.0,4.912352656870266e-18,9.2346662262182194e-25,2.205574421693686e-29,1.2037648293898455e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1816762880508443e-07,9.3518782191436818e-07,9.7186635652849421e-08,1.7622970864238227e-08,7.8974334616825977e-10
3.239289760966064e-11,0.0027436529328534686,2.532409755873675e-13,5.6171680827080614e-18,5.6171689989499701e-18,1.9383400142636439e-25,2.5608042712670947e-25,0.0,0.0,2.8967388000294071e-11,3.4456135027272231e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098879070053977808,0.10880297937670944,5.5330016248898045e-13,1.777380312480953e-15,2.0957359713949456e-10,0.0,0.0,5.549600646693396e-18,1.0432634720048461e-24,2.4916929021305185e-29,1.360108579330706e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7490711637225675e-07,9.9397035068521889e-07,1.0329908224614253e-07,1.9723259352375887e-08,8.7106380073923556e-10
3.4309962059813714e-11,0.0027436529197820644,2.8135246378425411e-13,6.5853868048952153e-18,6.5853882242251659e-18,2.5482802679917905e-25,3.3666288824216102e-25,0.0,0.0,3.24374505555381e-11,4.0839777634916597e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098877831669713315,0.10880297709260622,5.8594077613681826e-13,2.0805958630398959e-15,2.3493784715520671e-10,0.0,0.0,6.2256806180768684e-18,1.1703606470766446e-24,2.7952472175122878e-29,1.5260136155631552e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0315465779956085e-06,1.0527493004601881e-06,1.0941140790712903e-07,2.1920564158108167e-08,9.5439213914314146e-10
3.622702650996679e-11,0.0027436529061609823,3.109313776809783e-13,7.6581381680616167e-18,7.6581402324197048e-18,3.3025770016161119e-25,4.363174528178787e-25,0.0,0.0,3.6102660025795925e-11,4.7965514776473051e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009887659331717787,0.10880297471240132,6.1856974316185117e-13,2.4160637945961878e-15,2.6173253914741355e-10,0.0,0.0,6.9405900991161574e-18,1.3047577135841064e-24,3.1162363306845067e-29,1.7014832554695281e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880889549089186e-06,1.1115248503131487e-06,1.1552361263864842e-07,2.4211946745085076e-08,1.0395492468640489e-09
3.8144090960119865e-11,0.002743652892007487,3.4197786967646844e-13,8.8407402850583255e-18,8.8407431612182707e-18,4.2253908169470592e-25,5.5823627518466474e-25,0.0,0.0,3.9962873673401043e-11,5.5873910263253629e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098875354996369787,0.10880297223910811,6.5118707029339765e-13,2.7853767935064825e-15,2.8995522108896819e-10,0.0,0.0,7.694326733875145e-18,1.4464542590725646e-24,3.454659256555301e-29,1.8865208443170441e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1445371002148502e-06,1.1702971629771702e-06,1.2163569644354009e-07,2.6594556630938572e-08,1.1263723496150535e-09
4.006115541027294e-11,0.0027436528773382564,3.7449209574228354e-13,1.0138511824925168e-17,1.0138515707074203e-17,5.3434073835098806e-25,7.0594514741313714e-25,0.0,0.0,4.4017953060948562e-11,6.4605497312171082e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009887411670728749,0.10880296967563841,6.8379276428043653e-13,3.190124994970679e-15,3.1960351223419207e-10,0.0,0.0,8.4868882747419542e-18,1.595449891448831e-24,3.8105150586634245e-29,2.0811297533894863e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2008937806249793e-06,1.2290663859214731e-06,1.2774765932464332e-07,2.9065629648773416e-08,1.214713936411133e-09
4.1978219860426015e-11,0.0027436528621694266,4.0847421474341629e-13,1.1556772017325777e-17,1.1556777129804223e-17,6.6859944593120751e-25,8.8332424859222531e-25,0.0,0.0,4.8267763929261996e-11,7.4200778924473862e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098872878449929383,0.10880296702480671,7.1638683188745568e-13,3.6318960202607332e-15,3.5067510174081314e-10,0.0,0.0,9.3182725641814716e-18,1.7517442355509192e-24,4.1838028409854991e-29,2.2853133755529417e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2571616781311174e-06,1.2878326539226418e-06,1.3385950128479722e-07,3.1622486277311215e-08,1.3044391884073622e-09
4.389528431057909e-11,0.002743652846516612,4.4392438805780413e-13,1.3100840672642232e-17,1.3100847272822352e-17,8.2853391684811603e-25,1.0946262866697998e-24,0.0,0.0,5.2712175999157944e-11,8.4700229221426503e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098871640224293955,0.10880296428933536,7.4896927989214029e-13,4.1122750847711758e-15,3.8316774562431422e-10,0.0,0.0,1.0188477524084907e-17,1.9153369311460855e-24,4.5745217431546109e-29,2.4990751226997414e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.313343393696429e-06,1.3465960905639411e-06,1.3997122232684086e-07,3.4262527953004199e-08,1.3954244796215074e-09
4.5812348760732166e-11,0.0027436528303949013,4.8084277955880136e-13,1.4776038199026438e-17,1.4776046580298548e-17,1.017655382423246e-24,1.3444904849180862e-24,0.0,0.0,5.7351062808256278e-11,9.6144294776017418e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098870402030379768,0.10880296147185804,7.8154011508525313e-13,4.6328451039303752e-15,4.170792639200056e-10,0.0,0.0,1.1097501154785194e-17,2.0862276327458976e-24,4.9826709400186404e-29,2.7224184255260521e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369441450694254e-06,1.405356808372773e-06,1.4608282245361302e-07,3.698323363421707e-08,1.4875572394878438e-09
4.772941321088524e-11,0.0027436528138188947,5.1922955551966641e-13,1.6587685608136652e-17,1.6587696103008029e-17,1.2397787039445613e-24,1.6379572667732346e-24,0.0,0.0,6.2184301608311162e-11,1.0857339532201097e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098869163868185363,0.10880295857492234,8.1409934427002727e-13,5.1951867524880717e-15,4.5240753899152827e-10,0.0,0.0,1.2045341532227463e-17,2.2644160090743879e-24,5.4082496403699912e-29,2.9553467328365276e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.425458296958161e-06,1.4641149092190532e-06,1.5219430166795263e-07,3.9782157752974179e-08,1.5807355544939127e-09
4.9646477661038317e-11,0.0027436527968027,5.590848841953797e-13,1.8541104508145068e-17,1.8541117491481625e-17,1.4990364042415313e-24,1.9804867990618728e-24,0.0,0.0,6.7211773315988269e-11,1.2202792368564038e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098867925737709389,0.10880295560099182,8.4664697425958197e-13,5.8008784669442392e-15,4.8915051513538437e-10,0.0,0.0,1.3031996796836135e-17,2.449901740975119e-24,5.8512570819469208e-29,3.1978635088123999e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4813963052624218e-06,1.5228704858847609e-06,1.5830565997269835e-07,4.2656929734900605e-08,1.6748665986613786e-09
5.156354211119139e-11,0.002743652779359982,6.0040893548105191e-13,2.0641617110810187e-17,2.0641633003219012e-17,1.7998925421129558e-24,2.3779773282180855e-24,0.0,0.0,7.2433362384152387e-11,1.3654824650660053e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098866687638950439,0.10880295255244953,8.7918301187482152e-13,6.4514965074067679e-15,5.2730619670855595e-10,0.0,0.0,1.4057465144126706e-17,2.6426845196463804e-24,6.3116925272185503e-29,3.4499722307377225e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5372577755916789e-06,1.5816236233864572e-06,1.6441689737068873e-07,4.5605251731542507e-08,1.7698653110599306e-09
5.348060656134447e-11,0.002743652761503978,6.4320188081934627e-13,2.289454625415957e-17,2.2894565525495894e-17,2.1471549851529021e-24,2.8367814013945826e-24,0.0,0.0,7.7848956595433026e-11,1.5217470588771005e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098865449571907214,0.10880294943160264,9.1170746394386992e-13,7.1486150883428019e-15,5.6687264461747262e-10,0.0,0.0,1.5121744821602246e-17,2.8427640460580038e-24,6.7895552619919946e-29,3.7116763882854349e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5930449393954357e-06,1.640374399410847e-06,1.7052801386476222e-07,4.8624894369602846e-08,1.8656539602642432e-09
5.539767101149754e-11,0.002743652743247497,6.8746389324516417e-13,2.5305215417135105e-17,2.5305238590120333e-17,2.5459863707541698e-24,3.3637203546381597e-24,0.0,0.0,8.3458446913803997e-11,1.6894762064555373e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098864211536578463,0.10880294624068569,9.4422033730232967e-13,7.8938064780291788e-15,6.0784797366906309e-10,0.0,0.0,1.6224834129455352e-17,3.0501400310834572e-24,7.2848445957278574e-29,3.9829794837032764e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6487599627978273e-06,1.699122884214752e-06,1.7663900945775728e-07,5.1713693543976014e-08,1.9621622443861006e-09
5.731473546165062e-11,0.002743652724602909,7.3319514722444642e-13,2.7878948707454261e-17,2.7878976361417071e-17,3.0019161997223341e-24,3.9661002968187497e-24,0.0,0.0,8.9261727484394323e-11,1.8690728603537554e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098862973532962885,0.10880294298186088,9.7672163879224922e-13,8.6886409833781301e-15,6.5023035274642952e-10,0.0,0.0,1.7366731416357597e-17,3.2648121947082093e-24,7.7975598596495176e-29,4.2638850307445426e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044049463856339e-06,1.7578691412195659e-06,1.8274988415251217e-07,5.4869550629547341e-08,2.0593266966333389e-09
5.923179991180369e-11,0.0027436527055821817,7.8039581814798689e-13,3.0621070840794833e-17,3.0621103615566562e-17,3.5208559957543077e-24,4.6517321438321791e-24,0.0,0.0,9.5258695655765543e-11,2.0609397294691472e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098861735561059285,0.10880293965721877,1.0092113752589848e-12,9.5346868973767993e-15,6.9401800576315751e-10,0.0,0.0,1.8547435066256175e-17,3.4867802635474393e-24,8.3277004008145143e-29,4.5543965514102715e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759981924053662e-06,1.8166132288736944e-06,1.8886063795186513e-07,5.8090433634807646e-08,2.1570888229014764e-09
6.114886436195677e-11,0.00274365268619695,8.2906608224880542e-13,3.3536907165678722e-17,3.3536945765620416e-17,4.1091122847049734e-24,5.4289487740529001e-24,0.0,0.0,1.0144925175052285e-10,2.2654792975175175e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098860497620866534,0.10880293626878351,1.0416895535506939e-12,1.0433510645498192e-14,7.3920920773924349e-10,0.0,0.0,1.9766943495458058e-17,3.7160439702981477e-24,8.8752655808059941e-29,4.8545175752979335e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8154928677597003e-06,1.8753552010614788e-06,1.9497127085865419e-07,6.1374372451054498e-08,2.2553946928684076e-09
6.306592881210984e-11,0.0027436526664584623,8.7920611673515608e-13,3.6631783690903418e-17,3.6631828889045597e-17,4.7733977532649022e-24,6.3066197790294929e-24,0.0,0.0,1.0783329884186234e-10,2.4830938430716944e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098859259712383435,0.10880293281851734,1.0741561805191485e-12,1.1386676941989646e-14,7.8580228074009094e-10,0.0,0.0,2.1025255155401433e-17,3.9526030542604383e-24,9.4402547769777069e-29,5.1642516403271248e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8709396924449144e-06,1.9340951067104604e-06,2.0108178287571722e-07,6.4719453936304662e-08,2.3541953327382698e-09
6.498299326226292e-11,0.002743652646377609,9.3081609987743594e-13,3.9911027087024387e-17,3.9911079729316106e-17,5.5208419950893782e-24,7.2941656689456332e-24,0.0,0.0,1.1441074269513748e-10,2.7141854445046076e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098858021835608861,0.10880292930832156,1.1066112630202334e-12,1.2395748830809268e-14,8.3379559275561372e-10,0.0,0.0,2.2322368534768405e-17,4.1964572617346937e-24,1.0022667383402636e-28,5.4836022932335068e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9263242573921677e-06,1.9928329894936219e-06,2.0719217400589232e-07,6.8123820558158016e-08,2.4534470229983581e-09
6.6900057712416e-11,0.002743652625964888,9.8389621063072117e-13,4.3379964651064415e-17,4.3380025660763117e-17,6.3590053374206662e-24,8.4015761470014784e-24,0.0,0.0,1.2118149189869581e-10,2.9591559635781034e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098856783990541736,0.10880292574003475,1.1390548079115757e-12,1.3462287567510765e-14,8.8318756041110899e-10,0.0,0.0,2.365828215002793e-17,4.4476063442434165e-24,1.0622502806626066e-28,5.8125730871767723e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9816483629428981e-06,2.051568889165075e-06,2.133024442520173e-07,7.1585673674050484e-08,2.5531099627476292e-09
6.881712216256907e-11,0.0027436526052305107,1.0384466283382695e-12,4.7043924304541555e-17,4.7043994686749304e-17,7.2958932362318117e-24,9.6394291355356655e-24,0.0,0.0,1.2814545777988023e-10,3.2184070487943109e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098855546177181019,0.10880292211543512,1.1714868220507019e-12,1.4587852652296618e-14,9.3397664782698276e-10,0.0,0.0,2.5032994537388762e-17,4.7060500570184659e-24,1.1239760462052591e-28,6.1511675797872033e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.036913751879822e-06,2.1103028426942751e-06,2.1941259361692976e-07,7.5103272149763368e-08,2.6531471355070049e-09
7.073418661272215e-11,0.0027436525841844296,1.0944675328690983e-12,5.0908234645018258e-17,5.0908315491344387e-17,8.33996879244552e-24,1.101890732153274e-23,0.0,0.0,1.3530255401708001e-10,3.4923401699690892e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098854308395525722,0.10880291843624872,1.2039073122959064e-12,1.5774002098182986e-14,9.8616135967309025e-10,0.0,0.0,2.644650425514197e-17,4.9717881594419392e-24,1.1874439774999067e-28,6.4993893338672628e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092122117842342e-06,2.1690348839317336e-06,2.2552262210346744e-07,7.8674923951375144e-08,2.7535246435257641e-09
7.265125106287522e-11,0.0027436525628362243,1.151959104726306e-12,5.4978224955716665e-17,5.4978317449053837e-17,9.5001639416675888e-24,1.2551812949319627e-23,0.0,0.0,1.4265269653529789e-10,3.7813566275835802e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098853070645574751,0.10880291470415132,1.2363162855068905e-12,1.7022292505076446e-14,1.0397402392188011e-09,0.0,0.0,2.7898809886180005e-17,5.2448204155198301e-24,1.2526540181825918e-28,6.8572419180102509e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1472751076892241e-06,2.2277650432533103e-06,2.316325297144679e-07,8.2298983784653026e-08,2.8542120634872217e-09
7.45683155130283e-11,0.0027436525411950827,1.2109215248623119e-12,5.9259225143653646e-17,5.9259330563069043e-17,1.0785890709240515e-23,1.4250582698645599e-23,0.0,0.0,1.5019580384462484e-10,4.0858575200779618e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098851832927327136,0.10880291092076159,1.2687137485435447e-12,1.8334278813710089e-14,1.0947118744635217e-09,0.0,0.0,2.9389910034294439e-17,5.5251465931854422e-24,1.3196061128273403e-28,7.2247289055148146e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2023743140717793e-06,2.2864933480871123e-06,2.3774231645276862e-07,8.59738605153715e-08,2.9551819195986735e-09
7.648537996318137e-11,0.0027436525192699964,1.2713549744855781e-12,6.3756565729734747e-17,6.3756685455497893e-17,1.2207054634160754e-23,1.6128305428799711e-23,0.0,0.0,1.5793179701681665e-10,4.4062437427923967e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098850595240782026,0.10880290708764215,1.301099708264722e-12,1.9711514303976109e-14,1.1510748979414692e-09,0.0,0.0,3.0919803319045272e-17,5.8127664633347737e-24,1.3883002067157779e-28,7.6018538731143026e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2574212756713468e-06,2.3452198236373796e-06,2.438519823212069e-07,8.9698016932036706e-08,3.0564089597279363e-09
7.840244441333445e-11,0.0027436524970697908,1.3332596350554994e-12,6.8475577930002965e-17,6.8475713448767942e-17,1.3774070093831377e-23,1.81987424356365e-23,0.0,0.0,1.658605990696277e-10,4.7429160410338392e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098849357585938432,0.10880290320631265,1.3334741715282658e-12,2.1155551007667338e-14,1.2088279759490109e-09,0.0,0.0,3.2488488373596738e-17,6.1076797994205113e-24,1.4587362457401602e-28,7.9886204006929655e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3124174902518735e-06,2.403944493182779e-06,2.4996152732262011e-07,9.3469956704735067e-08,3.1578698571424258e-09
8.031950886348752e-11,0.0027436524746028462,1.3966356883497503e-12,7.3421593656702335e-17,7.3421746566806785e-17,1.54978718014904e-23,2.047634265166824e-23,0.0,0.0,1.7398213492528261e-10,5.0962750136806321e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098848119962795418,0.10880289927825082,1.3658371451913975e-12,2.2667939737950026e-14,1.2679698077417896e-09,0.0,0.0,3.4095963846365666e-17,6.4098863777619014e-24,1.5309141764773804e-28,8.385032071673793e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3673644156328244e-06,2.4626673778441334e-06,2.5607095145984556e-07,9.728822341306355e-08,3.2595434427825203e-09
8.22365733136406e-11,0.002743652451877357,1.4614833164410704e-12,7.8599945471631852e-17,7.8600117488503068e-17,1.7389925286716506e-23,2.2976256502199649e-23,0.0,0.0,1.822963316787455e-10,5.4667210885323827e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098846882371352151,0.10880289530488649,1.3981886361105031e-12,2.4250229902501999e-14,1.3284991302560717e-09,0.0,0.0,3.5742228401324757e-17,6.7193859776013195e-24,1.6048339462024843e-28,8.7910924729403173e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4222634639692388e-06,2.5213884965455929e-06,2.6218025473572059e-07,1.011514062610759e-07,3.361410744070621e-09
8.415363776379367e-11,0.002743652428901154,1.5278027015492075e-12,8.4015966542278445e-17,8.4016159503960142e-17,1.9462238727685218e-23,2.5714351547499792e-23,0.0,0.0,1.9080311881377243e-10,5.8546545006734102e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098845644811607798,0.10880289128759729,1.4305286511401536e-12,2.5903969342603336e-14,1.3904147220551986e-09,0.0,0.0,3.7427280714857607e-17,7.036178380512604e-24,1.6804955027473531e-28,9.2068051939425601e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4771159969710576e-06,2.5801078664614788e-06,2.6828943715308204e-07,1.0505814485376885e-07,3.4634545380704701e-09
8.607070221394675e-11,0.0027436524056819963,1.5955940259278957e-12,8.9674990693370796e-17,8.9675206566205967e-17,2.172737838395772e-23,2.8707232883269564e-23,0.0,0.0,1.9950242775936426e-10,6.260475329000117e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098844407283561492,0.10880288722771869,1.4628571971324309e-12,2.7630704620897248e-14,1.4537153956902252e-09,0.0,0.0,3.9151119471338813e-17,7.3602633695707064e-24,1.75789879430239e-28,9.6321738257908871e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5319233351597842e-06,2.638825503634849e-06,2.7439849871476693e-07,1.0900711994852364e-07,3.5656587329547551e-09
8.798776666409982e-11,0.002743652382227339,1.6648574719229729e-12,9.5582352454421823e-17,9.558259333887367e-17,2.419848224884683e-23,3.1972261189062518e-23,0.0,0.0,2.0839419152355496e-10,6.684583528198913e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098843169787212436,0.10880288312655154,1.4951742809373088e-12,2.9431981270002315e-14,1.518399991223578e-09,0.0,0.0,4.0913743363459087e-17,7.6916407294132829e-24,1.8370437694312278e-28,1.0067201961473239e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586686765715412e-06,2.6975414229278438e-06,2.8050743942361218e-07,1.1299704561504299e-07,3.6680084176796215e-09
8.99048311142529e-11,0.00274365235854435,1.7355932221373544e-12,1.0174338703163491e-16,1.0174365516820468e-16,2.6889269571465779e-23,3.5527565319524958e-23,0.0,0.0,2.1747834489399179e-10,7.1273789126155965e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009884193232255983,0.10880287898535758,1.5274799094036245e-12,3.1309343666469741e-14,1.5844673795557996e-09,0.0,0.0,4.2715151097234675e-17,8.0303102471821311e-24,1.9179303772955812e-28,1.0511893196958039e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6414075384454621e-06,2.7562556373182206e-06,2.8661625928245488e-07,1.1702667326278485e-07,3.7704905654256165e-09
