Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142)
4.386782934120046e-09,0.0018098243620143551,4.4208889892700751e-18,4.2241166419410018e-22,4.2241286622856393e-22,7.1008763865217344e-29,8.4465010217847044e-29,0.0,0.0,4.7478091468891806e-12,2.7996920197000318e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.00988987540263251,0.10880294953839448,1.8383838413998216e-16,3.8363227612227362e-21,8.7243783248971364e-14,0.0,0.0,4.5393221069557095e-19,9.4951456437528211e-30,2.8181685876584398e-32,3.8944748483288638e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958464401271212e-09,5.8349750084045689e-08,7.8909313611141441e-09,5.0456857714956705e-08
4.594839044514459e-09,0.0018098243522805331,4.8074661460097446e-18,4.8165948494237426e-22,4.8166097790696172e-22,8.8314087327812275e-29,1.050518601101333e-28,0.0,0.0,5.183680186196998e-12,3.1977788088157142e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898694934169765,0.10880294696339272,1.9243649983732324e-16,4.2779336845297123e-21,9.3141797410123048e-14,0.0,0.0,4.9801011472197444e-19,1.0417148089129792e-29,3.0918198223833307e-32,4.2739607894690059e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0887725906962339e-09,6.1116924936241974e-08,8.2650945869185971e-09,5.3031423626872077e-08
4.8028951549088725e-09,0.0018098243425467276,5.2072435909050865e-18,5.4595729881221765e-22,5.4595913534050916e-22,1.0877858271750191e-28,1.293975499115057e-28,0.0,0.0,5.6384525020230337e-12,3.6315767243830997e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898635842178759,0.10880294438837604,2.0102441917934919e-16,4.7483577782723886e-21,9.9180596530257615e-14,0.0,0.0,5.4412993232422291e-19,1.1381862545408415e-29,3.3781480240505858e-32,4.6712102169680924e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2816977885126043e-09,6.3884078337015414e-08,8.6392498942613773e-09,5.5605985524935805e-08
5.010951265303286e-09,0.001809824332812936,5.6199059442295568e-18,6.1547283985750633e-22,6.1547507914465153e-22,1.3280017836484863e-28,1.579756776442875e-28,0.0,0.0,6.1121259120819694e-12,4.1026014771590726e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898576750352275,0.10880294181334478,2.0960223906912262e-16,5.2482689656414379e-21,1.0536012112254269e-13,0.0,0.0,5.922916469526379e-19,1.238928867968538e-29,3.67715309385417e-32,5.086239261205684e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4746223345437723e-09,6.6651210252848149e-08,9.0133972833059504e-09,5.8180543107162413e-08
5.219007375697699e-09,0.0018098243230791615,6.045145757455522e-18,6.9036963048914968e-22,6.9037233879650922e-22,1.6080775197304264e-28,1.9129670024641306e-28,0.0,0.0,6.6047002355839715e-12,4.6123687629220875e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898517658690451,0.10880293923829909,2.181700561533633e-16,5.7783408717641924e-21,1.1168031190173852e-13,0.0,0.0,6.4249524203159741e-19,1.3439426158514563e-29,3.9888349328269484e-32,5.5190640519382062e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6675463705744952e-09,6.9418320650223323e-08,9.3875367542157903e-09,6.0755096230747215e-08
5.635119596486525e-09,0.0018098243036116643,6.9321780042214211e-18,8.5693448050488248e-22,8.569383573308492e-22,2.3070675537279316e-28,2.7445987439044526e-28,0.0,0.0,7.6465509020992843e-12,5.754193619866483e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898399475861615,0.10880293408816456,2.3527606681305082e-16,6.9316593854618752e-21,1.2474245544000071e-13,0.0,0.0,7.4902800706798853e-19,1.5667833812474365e-29,4.6502285213517309e-32,6.4381653878065467e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0533931258846747e-09,7.495247675554046e-08,1.0135791942285098e-08,6.5904188884657528e-08
6.051231817275351e-09,0.001809824284144238,7.8660202671201052e-18,1.0468859373472768e-21,1.046891345834516e-21,3.225125651403669e-28,3.8369251366429539e-28,0.0,0.0,8.7640030593100159e-12,7.0691765896816235e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898281293693727,0.1088029289379729,2.5234321958378465e-16,8.2136967846391085e-21,1.3836655418660882e-13,0.0,0.0,8.6372809434497531e-19,1.8067082829604343e-29,5.3623279948858428e-32,7.4286432509779125e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4392384243065394e-09,8.0486546384851529e-08,1.0884015459776973e-08,7.1053263108634975e-08
6.883456258853003e-09,0.001809824245209594,9.8655615050740262e-18,1.5015096314426612e-21,1.501519514294023e-21,5.9143151486485966e-28,7.0368524005887645e-28,0.0,0.0,1.1225706068381345e-11,1.0267116603888612e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898044931346671,0.10880291863741823,2.8636399961881625e-16,1.118543216573662e-20,1.6729872953031499e-13,0.0,0.0,1.1176297006484888e-18,2.3378094187855709e-29,6.938641401765356e-32,9.6242446015573654e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0210924802279118e-08,9.1554425143101671e-08,1.2380367488258823e-08,8.1351356082308103e-08
7.625321261428845e-09,0.001809824210502547,1.1785124229537732e-17,1.9966611203730418e-21,1.9966770503897836e-21,9.5584266633422461e-28,1.1373481324278212e-27,0.0,0.0,1.3675050909709625e-11,1.3821447908835481e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098897834234475054,0.10880290945506225,3.1656741862101296e-16,1.432161803260997e-20,1.9497989501921392e-13,0.0,0.0,1.3715036251932381e-18,2.8688529621890399e-29,8.5147838737695966e-32,1.1823420752513995e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898820204735187e-08,1.0142030579705379e-07,1.371414510595477e-08,9.0531262681527834e-08
9.109051266580526e-09,0.0018098241410891224,1.5970336093108263e-17,3.2633265982440388e-21,3.2633631488719691e-21,2.2024731026812226e-27,2.621121726873229e-27,0.0,0.0,1.9294575181751207e-11,2.3202962376857401e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009889741284710948,0.10880289108980647,3.7664240429000108e-16,2.2096594887643169e-20,2.5567667424623311e-13,0.0,0.0,1.9571252627111798e-18,4.0938344255933266e-29,1.2150540933379472e-31,1.6909008243789008e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2274597875141287e-08,1.2115122875604666e-07,1.6381398409001135e-08,1.0889089896175697e-07
9.999999999999999e-09,0.0018098240786178037,1.867974252309238e-17,4.2145524363251354e-21,4.2146088259183103e-21,3.4046954259637959e-27,4.0522515639344076e-27,0.0,0.0,2.3130799957617749e-11,3.0477509309182811e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009889715981694738,0.10880288006150741,4.1251486895645849e-16,2.7809659961600292e-20,2.9553444594206926e-13,0.0,0.0,2.3586706424188518e-18,4.9337727852727124e-29,1.464348626526618e-31,2.0405077242833634e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3100715122388195e-08,1.3299869273795152e-07,1.7982834618755867e-08,1.1991536177088001e-07
