Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259)
2.6900030939505e-10,0.0007628563080878722,4.5136935547977422e-20,6.6027305874369692e-25,6.6027301978237389e-25,2.5462976092633728e-33,3.0216837536825154e-33,0.0,0.0,1.076919983237894e-13,1.9287639050396788e-20,1.1218543841413803e-35,1.1795237004847801e-37,4.7537691051704311e-34,1.9066879620765296e-72,9.8982414532013276e-54,3.3698289583735501e-41,1.1792154568251054e-37,4.8405574656082735e-34,2.7919423582978334e-62,5.4727236418018859e-65,7.8635187505422761e-37,3.8073836357926947e-40,5.0233131710030836e-45,1.6687257930129529e-49,2.5396278276006083e-36,1.2039730706019592e-45,1.5038007975716491e-32,6.3167295246530748e-17,1.2496271954372065e-51,2.3320796408225216e-43,7.2492273459937416e-29,1.7958684464909353e-43,3.3968712843401043e-47,6.0940299340964206e-35,2.4134487542934061e-44,0.35999999999999999,0.0,0.0098899843859805558,0.1088029949882416,9.613928472902893e-17,6.012234967622153e-21,1.6849465741201552e-15,7.7535977098998476e-30,0.0,9.3652037411523404e-18,1.3362478352471745e-31,1.5740579667944423e-33,6.6611202492716492e-14,9.1457634350776722e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.9985525596332207e-09,7.1684824858537962e-09,4.3526522941835e-10,4.590800469699234e-09,4.2084903867567755e-10,6.3167295246595508e-17,1.1914552946485843e-15
2.728290686748756e-10,0.0007628563079236687,4.6193965760926213e-20,6.8455426570713176e-25,6.8455422849671234e-25,2.7097484667316653e-33,3.2156531665325606e-33,0.0,0.0,1.1045787285249231e-13,2.0191393441941288e-20,1.2339803046611064e-35,1.2827698072011832e-37,5.1685200351433393e-34,2.1178077498283761e-72,1.0621143027722513e-53,3.580358961911228e-41,1.2824431574583705e-37,5.2642977873651065e-34,3.1933320188829467e-62,6.1883624481693326e-65,8.5518855457952066e-37,3.9863305882380403e-40,5.3756844295587441e-45,1.8892373660156137e-49,2.761942772773066e-36,1.3289836644884387e-45,1.6108875983178371e-32,6.5342249982180169e-17,1.4141619645193012e-51,2.5466981985189035e-43,7.6079309202705653e-29,1.9817440083574502e-43,3.7490678124908062e-47,6.6274845613315827e-35,2.6244818662865083e-44,0.35999999999999999,0.0,0.0098899841637424095,0.10880299488520111,9.9117172025840263e-17,6.2344246074576252e-21,1.7199456822432426e-15,8.3473397627415207e-30,0.0,9.7762097607395384e-18,1.3796973543965312e-31,1.6408340360451538e-33,6.8512380561414021e-14,9.6660213268523402e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0108855336053836e-09,7.2691528434923033e-09,4.4146040111415647e-10,4.6864884390732906e-09,4.2819872063076442e-10,6.5342249982247925e-17,1.2409257682966835e-15
2.7665782795470123e-10,0.0007628563077589635,4.7262200826392836e-20,7.0940051419142604e-25,7.0940047893825734e-25,2.8812667487467874e-33,3.4191965158661269e-33,0.0,0.0,1.1325364866691941e-13,2.1124297014326061e-20,1.3554575438173554e-35,1.3933085531072383e-37,5.6124253966938934e-34,2.3489446059832993e-72,1.1385818531158432e-53,3.8007255193888981e-41,1.3929627149012669e-37,5.7179706325080714e-34,3.6454779588229464e-62,6.9854191122216033e-65,9.288877545413047e-37,4.1708235596393924e-40,5.7468890776111612e-45,2.1350103358830188e-49,2.9999614787917883e-36,1.464851023552898e-45,1.7237835240341114e-32,6.7558406286989329e-17,1.5975036800562665e-51,2.7775977759009941e-43,7.9788878245150589e-29,2.1836921284478207e-43,4.1317913638138936e-47,7.1986203426928925e-35,2.8506986571902895e-44,0.35999999999999999,0.0,0.0098899839415042788,0.10880299478184619,1.021456611889828e-16,6.4611885298340106e-21,1.7550540138425616e-15,8.9770233288474778e-30,0.0,1.0199854188616917e-17,1.4241265863131441e-31,1.7098510317969554e-33,7.0440445617257938e-14,1.0209024442554636e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0229069283139441e-09,7.3698203080255791e-09,4.4765557044323201e-10,4.7824879776151496e-09,4.3555126437129136e-10,6.7558406287060154e-17,1.2916769650601698e-15
2.8048658723452685e-10,0.0007628563075937749,4.834162626682355e-20,7.3481775959862147e-25,7.3481772651800639e-25,3.0611353212438402e-33,3.6326495030265811e-33,0.0,0.0,1.1607923589806658e-13,2.2086887090775397e-20,1.4869130528217593e-35,1.5115321833143351e-37,6.0870410114802221e-34,2.6016841355641532e-72,1.2194055423927833e-53,4.0312336432271804e-41,1.5111663559062157e-37,6.2031860709540178e-34,4.1539361683012574e-62,7.8717978526892987e-65,1.0077110279132012e-36,4.3609413658205349e-40,6.1376163901983548e-45,2.4085020813414824e-49,3.2545286238052139e-36,1.6123357880631951e-45,1.8427038239114188e-32,6.9815865282835821e-17,1.8014795223194664e-51,3.0257559391196733e-43,8.3623281511373804e-29,2.4028317336759564e-43,4.547174564807954e-47,7.8094640195051311e-35,3.0929618166076607e-44,0.35999999999999999,0.0,0.0098899837192661638,0.10880299467818749,1.0522473488897269e-16,6.6925407008978144e-21,1.7902676829965842e-15,9.6442569479639316e-30,0.0,1.0636349963426157e-17,1.4695559326144841e-31,1.7811677458080356e-33,7.2395408327095412e-14,1.0775469106694882e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0346272496530418e-09,7.4704850807918942e-09,4.5385073740557756e-10,4.8787885795097525e-09,4.429064685489997e-10,6.9815865282909826e-17,1.3437219387241827e-15
2.843153465143525e-10,0.00076285630742812,4.9432227317284099e-20,7.6081194032665908e-25,7.6081190964306074e-25,3.2496432696059468e-33,3.8563552111130142e-33,0.0,0.0,1.1893454679383972e-13,2.3079703153653181e-20,1.6290053695931316e-35,1.6378473191355715e-37,6.5939788663556424e-34,2.8777127592243428e-72,1.3047691935262875e-53,4.2721932447461514e-41,1.6374606834820656e-37,6.7216131869010497e-34,4.724770830507133e-62,8.8560332276660474e-65,1.0919295143007971e-36,4.5567618507310155e-40,6.5485698225671929e-45,2.7123650103351716e-49,3.5265198442695955e-36,1.772238862520147e-45,1.9678680527160922e-32,7.2114724708785725e-17,2.0280615929193895e-51,3.292193676380672e-43,8.7584820285648576e-29,2.6403403775051176e-43,4.9974624105113559e-47,8.4621166108074273e-35,3.3521703159459545e-44,0.35999999999999999,0.0,0.0098899834970280643,0.10880299457423565,1.0835437019346722e-16,6.9284946246110146e-21,1.8255829261624057e-15,1.0350696915652934e-29,0.0,1.1085909266213615e-17,1.5160063549905065e-31,1.8548440131985953e-33,7.4377278651654232e-14,1.1366064090781889e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0460566732084437e-09,7.5711475600313437e-09,4.6004590200119373e-10,4.9753800692477487e-09,4.5026393491445273e-10,7.2114724708862984e-17,1.3970735772566338e-15
2.881441057941781e-10,0.0007628563072620136,5.053398943635383e-20,7.8738898921349953e-25,7.8738896116073956e-25,3.4470857440103943e-33,4.0906639214795408e-33,0.0,0.0,1.2181949682480736e-13,2.4103288510818903e-20,1.7824260366182217e-35,1.7726753408734011e-37,7.1349085515083615e-34,3.1788235066018378e-72,1.3948616608590643e-53,4.5239185936393458e-41,1.7722670597528671e-37,7.2749816505107949e-34,5.3646031119006938e-62,9.9473411214660572e-65,1.181824195246069e-36,4.758362383002138e-40,6.9804657211526627e-45,3.049462097078367e-49,3.8168425593102118e-36,1.9454033275357124e-45,2.0994997736887944e-32,7.4455078877140113e-17,2.279378455605927e-51,3.5779767990577406e-43,9.1675802223420063e-29,2.8974569772787196e-43,5.4850175595887753e-47,9.1587553909298285e-35,3.6292603885473922e-44,0.35999999999999999,0.0,0.0098899832747899805,0.10880299447000072,1.1153453770132096e-16,7.1690633371557965e-21,1.860996103144142e-15,1.1098046942067613e-29,0.0,1.1548744311374202e-17,1.5634993971390354e-31,1.9309406312931322e-33,7.6386066963855578e-14,1.1981529539658675e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0572050416941878e-09,7.6718080298297219e-09,4.6624106423008161e-10,5.072252604188631e-09,4.5762337937206024e-10,7.4455078877220712e-17,1.4517447146342724e-15
2.9197286507400373e-10,0.0007628563070954708,5.1646898518097968e-20,8.1455484018580678e-25,8.1455481500726154e-25,3.6537639072497329e-33,4.3359330518450628e-33,0.0,0.0,1.2473400522413035e-13,2.5158191219416281e-20,1.9479009724713903e-35,1.9164526870611376e-37,7.7115583583631253e-34,3.5069219242241509e-72,1.4898768308890347e-53,4.7867280620491677e-41,1.9160219052433648e-37,7.865082946518488e-34,6.0806625489026431e-62,1.115567155108727e-64,1.2776860937990867e-36,4.9658201292891596e-40,7.4340325046875472e-45,3.4228829627508519e-49,4.1264366150802022e-36,2.1327163155816228e-45,2.2378263756885932e-32,7.6837018560817277e-17,2.5577270813797089e-51,3.8842174636994692e-43,9.5898544763148289e-29,3.1754844915143774e-43,6.0123255221597152e-47,9.9016354351230158e-35,3.9252065910878078e-44,0.35999999999999999,0.0,0.0098899830525519088,0.10880299436549229,1.1476520088752496e-16,7.4142593917829154e-21,1.8965037008107515e-15,1.188805822631591e-29,0.0,1.2025067793775016e-17,1.6120571968419582e-31,2.0095193175957922e-33,7.842178452114334e-14,1.2622596434231116e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0680818549468273e-09,7.772466529574185e-09,4.7243622409224198e-10,5.1693966845663092e-09,4.6498476252393142e-10,7.6837018560901328e-17,1.5077481923925051e-15
2.9580162435382936e-10,0.0007628563069285067,5.2770940604481129e-20,8.4231542362209717e-25,8.4231540157090038e-25,3.8699850799720108e-33,4.5925273286805366e-33,0.0,0.0,1.2767799433517012e-13,2.6244963383066662e-20,2.1261914212784596e-35,2.0696310182344483e-37,8.3257158604190765e-34,3.8640307936879236e-72,1.5900137236350365e-53,5.0609443832961887e-41,2.0691768626405585e-37,8.4937710464918394e-34,6.8808275592613238e-62,1.2491749378673872e-64,1.3798163837147148e-36,5.1792118311356444e-40,7.9100111149888017e-45,3.8359562750999587e-49,4.4562746372901271e-36,2.3351103293076199e-45,2.3830791735482889e-32,7.9260631061870198e-17,2.8655820602404283e-51,4.2120754376881206e-43,1.0025537239302868e-28,3.4757917896825498e-43,6.5819982956523232e-47,1.0693090465070494e-34,4.2410227850248825e-44,0.35999999999999999,0.0,0.0098899828303138544,0.10880299426071947,1.180463165919295e-16,7.6640948679838347e-21,1.9321023309041474e-15,1.2722530437343418e-29,0.0,1.251509252560157e-17,1.6617024841251782e-31,2.0906427472683041e-33,8.048444284638137e-14,1.3290007104782192e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0786962758182758e-09,7.8731230268294509e-09,4.7863138158767586e-10,5.2668031475963854e-09,4.7234811679429217e-10,7.9260631061957774e-17,1.5650968132758142e-15
2.99630383633655e-10,0.0007628563067611357,5.3906101501236785e-20,8.7067665733362801e-25,8.7067663867288165e-25,4.0960629450304172e-33,4.8608190297404948e-33,0.0,0.0,1.3065138858214469e-13,2.7364159883881414e-20,2.3180947031559127e-35,2.232677375585653e-37,8.9792284928003212e-34,4.2522943339039036e-72,1.6954766325469399e-53,5.3468950355780738e-41,2.2321989554236267e-37,9.1629630600103144e-34,7.7736601716855203e-62,1.3967108730750515e-64,1.4885264952278686e-36,5.3986134060075092e-40,8.4091560213861452e-45,4.2922601963796864e-49,4.8073623727200732e-36,2.5535642778660222e-45,2.5354936200256877e-32,8.1726000489763681e-17,3.2056033636031604e-51,4.5627591410082529e-43,1.0474861155944494e-28,3.7998151156946598e-43,7.1967772174385107e-47,1.153553366806201e-34,4.577763055596064e-44,0.35999999999999999,0.0,0.0098899826080758157,0.10880299415569127,1.2137783620934823e-16,7.9185814091549853e-21,1.9677887205119477e-15,1.3603313049689552e-29,0.0,1.3019030764309169e-17,1.7124585789560149e-31,2.1743746149685983e-33,8.257405288947471e-14,1.3984516045726793e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.0890571558467798e-09,7.9737776501889184e-09,4.8482653671638389e-10,5.3644631418055515e-09,4.7971331357921894e-10,8.1726000489854856e-17,1.6238032583597628e-15
3.034591429134806e-10,0.000762856306593373,5.5052366763798925e-20,8.9964444368751139e-25,8.9964442869049771e-25,4.332317639655316e-33,5.1411880934798322e-33,0.0,0.0,1.336541141776238e-13,2.851633806986204e-20,2.5244454497187506e-35,2.40607452241948e-37,9.6740048378209949e-34,4.6739844517451706e-72,1.8064752227004653e-53,5.6449122642610007e-41,2.4055709293360011e-37,9.874640636428538e-34,8.7684590330000926e-62,1.5594145940144252e-64,1.6041383427567211e-36,5.6240998380079794e-40,8.9322355682886041e-45,4.7956384041402297e-49,5.1807394244616111e-36,2.7891051513891679e-45,2.6953093584486597e-32,8.4233208079943203e-17,3.5806482459616205e-51,4.9375270398527933e-43,1.0938058895119302e-28,4.1490604649805191e-43,7.8595375847242586e-47,1.2431459460791118e-34,4.9365228976882689e-44,0.35999999999999999,0.0,0.0098899823858377891,0.10880299405041649,1.2475970651198947e-16,8.1777302659957998e-21,2.00355970073554e-15,1.4532306328894555e-29,0.0,1.3537093988658117e-17,1.7643494033050984e-31,2.260779645924504e-33,8.4690624988574831e-14,1.4706890041105425e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.099173065827021e-09,8.0744306987318014e-09,4.9102168947836699e-10,5.4623680964617914e-09,4.8708005378953933e-10,8.4233208080038076e-17,1.683880068524089e-15
3.0728790219330624e-10,0.0007628563064252305,5.6209722068737561e-20,9.2922467713530575e-25,9.2922466608569797e-25,4.5790756612514006e-33,5.4340220072878572e-33,0.0,0.0,1.3668609989621904e-13,2.9702058867385054e-20,2.7461168075222271e-35,2.5903212631056102e-37,1.0412015821068845e-33,5.1315061429241581e-72,1.9232245116171433e-53,5.955332692794096e-41,2.5897915713917942e-37,1.0630851274435439e-33,9.8753087446602134e-62,1.7386168996381618e-64,1.7269845376273998e-36,5.8557455150020821e-40,9.4800311118533952e-45,5.3502150138814253e-49,5.5774799387874491e-36,3.0428096512106766e-45,2.8627700200375941e-32,8.6782332196605823e-17,3.9937823296364286e-51,5.3376888663502462e-43,1.1415363549559163e-28,4.5251059080868917e-43,8.573293160370695e-47,1.3383445137087262e-34,5.3184400938264354e-44,0.35999999999999999,0.0,0.0098899821635997798,0.10880299394490373,1.2819186913173024e-16,8.4415522971591263e-21,2.0394122061776945e-15,1.5511461224251272e-29,0.0,1.4069493426876803e-17,1.8173994988153382e-31,2.3499235387708512e-33,8.6834169678451259e-14,1.5457907404755519e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1090522972265089e-09,8.17508241655223e-09,4.9721683987362619e-10,5.5605097201578797e-09,4.9444809332092404e-10,8.6782332196704504e-17,1.7453397194185428e-15
3.1111666147313186e-10,0.000762856306256721,5.7378153550142429e-20,9.5942325414621848e-25,9.5942324733828656e-25,4.8366697539891328e-33,5.7397156729298904e-33,0.0,0.0,1.3974727795154653e-13,3.0921888125505957e-20,2.9840216880875525e-35,2.7859326960474766e-37,1.1195295630557348e-33,5.6274029802659229e-72,2.0459448246475707e-53,6.2784969354008889e-41,2.7853759628988969e-37,1.1433709360761569e-33,1.1105134098798612e-61,1.935745111812318e-64,1.8574085567970242e-36,6.0936246425749717e-40,1.0053335826354786e-44,5.9604107188247717e-49,5.9986931498933194e-36,3.3158059088061777e-45,3.038122964893023e-32,8.9373448126693321e-17,4.4482915933887562e-51,5.764606973001859e-43,1.1907009156836359e-28,4.9296040381850306e-43,9.3412009216840377e-47,1.4394152174546028e-34,5.7246955728325901e-44,0.35999999999999999,0.0,0.0098899819413617827,0.10880299383916096,1.3167425949427639e-16,8.7100579414655702e-21,2.0753432818485288e-15,1.6542779019645844e-29,0.0,1.4616440740812454e-17,1.8716340396366868e-31,2.4418729015358901e-33,8.9004698434786064e-14,1.6238357158297401e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1187028435902271e-09,8.2757327864260472e-09,5.0341198790216212e-10,5.6588800194064126e-09,5.0181744938634866e-10,8.9373448126795897e-17,1.8081947107813831e-15
3.1592905679294633e-10,0.0007628563060444197,5.8862452156832071e-20,9.9826616798668951e-25,9.982661669442018e-25,5.176334119499394e-33,6.1428047533721948e-33,0.0,0.0,1.4363619943002354e-13,3.2504355747305264e-20,3.3075445819546631e-35,3.048737656242927e-37,1.2247250724711548e-33,6.3092872283986121e-72,2.209010195382818e-53,6.7032915402104934e-41,3.0481455713512516e-37,1.2512357604992545e-33,1.2843669408487162e-61,2.2113114126393599e-64,2.0326345312955063e-36,6.4015712123877483e-40,1.081135012521048e-44,6.8135904927579782e-49,6.5645966650739591e-36,3.688124656208922e-45,3.2701067891251672e-32,9.2689911330190139e-17,5.0837026632357161e-51,6.3413409812511841e-43,1.2545663823870258e-28,5.4810488832301415e-43,1.038830313594577e-46,1.5752043664323608e-34,6.2717333802156144e-44,0.35999999999999999,0.0,0.0098899816620292551,0.10880299370593774,1.3612243444034881e-16,9.0542031213851362e-21,2.1206123722576327e-15,1.7916202602617931e-29,0.0,1.532486244511521e-17,1.9415215942239672e-31,2.5615280609578762e-33,9.1771142382510997e-14,1.7262289913429238e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1305201775144906e-09,8.4022390943038671e-09,5.1119871105358563e-10,5.7828348567519741e-09,5.1108187424781948e-10,9.268991133029772e-17,1.8891958497953837e-15
3.207414521127608e-10,0.000762856305831582,6.0364199366149701e-20,1.0381069266004621e-24,1.0381069318273681e-24,5.5343422962947191e-33,6.5676634911701868e-33,0.0,0.0,1.4757101024358882e-13,3.4142746391902425e-20,3.660214099405825e-35,3.3314313495983316e-37,1.3378355084652234e-33,7.0617452530433941e-72,2.382326713359205e-53,7.1494597673354801e-41,3.3308023639936203e-37,1.3672641487678449e-33,1.4820981705340309e-61,2.520911827490283e-64,2.2211221099387601e-36,6.7196262387449031e-40,1.1612568209564623e-44,7.7723190508345561e-49,7.1733286048880819e-36,4.0952620485835134e-45,3.5154641879470291e-32,9.6072966089984148e-17,5.797620757541248e-51,6.9655268276572149e-43,1.3207811074187898e-28,6.0837974631934689e-43,1.1533099413073847e-46,1.7212700052293656e-34,6.8616976447357836e-44,0.35999999999999999,0.0,0.0098899813826967501,0.10880299357237821,1.406497013760337e-16,9.4057825533427153e-21,2.1659956379483109e-15,1.9379477726535014e-29,0.0,1.605701971045947e-17,2.0133738398538036e-31,2.6858586215261085e-33,9.4580256211559877e-14,1.8335602484402587e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1420031538865899e-09,8.52874346473388e-09,5.1898543046602518e-10,5.9071240368596894e-09,5.2034818689179148e-10,9.6072966090096869e-17,1.9724455202787108e-15
3.2555384743257527e-10,0.0007628563056182321,6.1883367421384214e-20,1.0789571832373321e-24,1.0789571952600877e-24,5.9113991180633572e-33,7.0151283900566042e-33,0.0,0.0,1.51551589835328e-13,3.5838207052910118e-20,4.0441289483337885e-35,3.6351497767539016e-37,1.4593086409642651e-33,7.8908599675732183e-72,2.56636922395512e-53,7.6177078757367149e-41,3.6344823092561723e-37,1.4919224115612696e-33,1.7065374678506444e-61,2.8681211363099243e-64,2.4236288017118858e-36,7.0479326895009046e-40,1.2458651841602027e-44,8.84764497629176e-49,7.827335275702344e-36,4.5398297822113347e-45,3.7747128505422808e-32,9.9522743925864631e-17,6.5982577257422178e-51,7.6402463695285024e-43,1.3893917903531287e-28,6.7416687484984758e-43,1.2782892379859154e-46,1.8781990920213918e-34,7.4972417808160201e-44,0.35999999999999999,0.0,0.0098899811033642676,0.10880299343849675,1.4525590081436386e-16,9.7648145106767813e-21,2.2114878597586495e-15,2.0936933184554977e-29,0.0,1.6813330344511785e-17,2.0872450635782877e-31,2.8150034458000618e-33,9.7432061892125356e-14,1.9459940097599729e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1531658951244247e-09,8.6552460954312245e-09,5.2677214613948283e-10,6.0317334374111292e-09,5.2961618958146746e-10,9.9522743925982665e-17,2.0579680764141702e-15
3.3036624275238974e-10,0.0007628563054043905,6.3419928636667442e-20,1.1208285681655499e-24,1.1208285875336735e-24,6.3082260920042073e-33,7.4860557439611984e-33,0.0,0.0,1.5557782254200808e-13,3.7591893340018845e-20,4.461501175969187e-35,3.9610725796111789e-37,1.58960911555483e-33,8.8031354353056001e-72,2.7616268023153357e-53,8.1087530248707725e-41,3.9603650175985923e-37,1.6256947746352527e-33,1.9607987588936614e-61,3.2568248162550192e-64,2.6409412176474362e-36,7.3866318534864629e-40,1.3351295095205998e-44,1.0051567536157029e-48,8.5291569607047594e-36,5.0245873901346739e-45,4.0483802513077062e-32,1.0303937046309672e-16,7.4945317480413973e-51,8.368729324644934e-43,1.4604451964445304e-28,7.4586951868215875e-43,1.4145395689326495e-46,2.046601131764452e-34,8.1811400846040032e-44,0.35999999999999999,0.0,0.0098899808240318077,0.10880299330430704,1.4994086336107537e-16,1.0131316461662692e-20,2.2570840313308727e-15,2.2593033328172692e-29,0.0,1.7594210999556923e-17,2.1631912059172847e-31,2.9491038323523821e-33,1.003265814088263e-13,2.0636976896983619e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1640219493092763e-09,8.7817471784457289e-09,5.3455885807396014e-10,6.1566495104196468e-09,5.3888569024525121e-10,1.0303937046322018e-16,2.1457877005869399e-15
3.351786380722042e-10,0.0007628563051900788,6.4973855443697529e-20,1.1637326973729401e-24,1.1637327246595693e-24,6.7255614516770754e-33,7.981321699822591e-33,0.0,0.0,1.5964959786465496e-13,3.9404970490230397e-20,4.9146599672861831e-35,4.3104236393305609e-37,1.7292186623055917e-33,9.8055176256839201e-72,2.9686028360933051e-53,8.6233231336404898e-41,4.3096743395770977e-37,1.7690836243404485e-33,2.2483019549062435e-61,3.6912399008778881e-64,2.8738754696218108e-36,7.735863631065244e-40,1.4292223313359136e-44,1.1397098321286624e-48,9.2814292073165578e-36,5.5524475591104563e-45,4.3370033981950788e-32,1.0662296524489891e-16,8.4961131246609585e-51,9.1543579004629078e-43,1.5339881958200427e-28,8.2391301980488224e-43,1.5628748643351756e-46,2.2271084849517305e-34,8.9162909460813424e-44,0.35999999999999999,0.0,0.0098899805446993703,0.10880299316982225,1.5470440886580424e-16,1.0505305044161277e-20,2.3027793654869142e-15,2.4352379055386569e-29,0.0,1.8400077672803761e-17,2.2412698765946141e-31,3.0883034802103738e-33,1.0326383689999094e-13,2.1868415538810477e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1745842730108491e-09,8.9082468644344385e-09,5.4234556626945887e-10,6.2818592994050481e-09,5.4815653820409762e-10,1.0662296524502799e-16,2.235928471940763e-15
