Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058)
3.082761912754233e-17,0.0015804471457083473,1.058206979189219e-21,3.0559543538359741e-32,3.0405446975574707e-32,5.3949836978477916e-47,7.8196563363050371e-48,0.0,0.0,5.4902359893193921e-20,8.609412353251361e-33,1.1509001310488691e-38,5.3434629217912324e-40,9.8714379577384863e-37,8.9432317185373049e-89,6.0789042522757038e-65,5.4314655310675453e-55,5.3434629220108399e-40,9.8714380002508019e-37,1.0163415984903103e-75,6.28256520463526e-72,4.9034862086891228e-39,4.7949864803745575e-47,1.417572937447656e-64,6.8001291731924616e-65,1.1508997059205527e-38,4.5228658108021831e-48,1.6693911964017122e-28,9.2226720336224452e-25,6.2054956090700369e-65,1.0795498735805654e-66,3.6494062279609737e-40,2.981441885513944e-50,3.200138343528614e-53,2.0538312840009691e-37,6.6974525140969417e-65,0.35999999999999999,0.0,0.0098899999994436529,0.108803,4.8242605346864725e-20,2.0057038288600569e-19,1.4259205766064337e-23,1.4823737699520933e-46,0.0,4.7864588230801109e-28,2.2674827934590937e-38,4.6626815779995001e-40,3.4685704540235154e-24,6.4115501791134643e-40,0.0,1.0984204755732266e-44,0.0,0.0,0.0,0.0,2.6807707009970287e-13,2.6807709677183501e-13,2.0191376005686875e-14,2.0453088012240223e-20,1.5071612608689407e-21,9.2243414046681854e-25,4.8131545939846615e-33,1.2420538301595707e-33,7.7417542186036316e-34,7.2166884448981526e-44,7.1283058471491936e-52,4.6819918321719907e-38,7.1235444562699429e-36,1.1582740920500226e-52
6.168202159055604e-17,0.0015804471457083475,2.1173420461061502e-21,1.2201023928329536e-31,1.2170145576480213e-31,4.3194552187728819e-46,6.2759747896014573e-47,0.0,0.0,1.0986707915692586e-19,3.4464154744421322e-32,4.6066014447674741e-38,2.1387776631228508e-39,3.9511476406167577e-36,1.4359175661947819e-87,9.7162844711106926e-64,8.6974309326387983e-54,2.1387776632986646e-39,3.9511476746524572e-36,1.6364118254641041e-74,6.1174176470222098e-71,1.9626723209411932e-38,3.8389090545073995e-46,4.5318144842063009e-63,1.0894049607885905e-63,4.6065980411560728e-38,3.6210426619961479e-47,3.3402326809719525e-28,3.6914768527910141e-24,9.9404070197503043e-64,3.4588799353454196e-65,2.9217473322108941e-39,2.3869662732505301e-49,2.5620564318545476e-52,8.2206773736755164e-37,1.2798741773659247e-63,0.35999999999999999,0.0,0.009889999998886824,0.108803,9.6527123025388626e-20,4.0131502326821144e-19,5.7073975092447656e-23,2.3734661013557797e-45,0.0,1.915830891193661e-27,9.0758145486969739e-38,1.8662877595964901e-39,1.3883321130211845e-23,5.1331406405811926e-39,0.0,8.794042646866523e-44,0.0,0.0,0.0,0.0,5.3638700714640528e-13,5.3638709846977043e-13,4.0400294472324226e-14,8.1865637192268742e-20,6.0325671245127171e-21,3.6918108599232024e-24,3.853458344942545e-32,9.9429266812941138e-33,6.1974525848977567e-33,5.7777233824310346e-43,1.1414534794860312e-50,3.748054091256621e-37,5.7031665397695231e-35,1.8547387583970743e-51
1.2339082651658343e-16,0.0015804471457083473,4.2356383129047213e-21,4.8758730707267351e-31,4.8696777951069514e-31,3.4570314541935323e-45,5.0455873366009915e-46,0.0,0.0,2.1984051577544981e-19,1.3793407003646815e-31,1.8432418865613704e-37,8.5578961215115478e-39,1.5809736262665268e-35,2.320134749489413e-86,1.5538176274510361e-62,1.3921583787329284e-52,8.5578961229185235e-39,1.5809736535054292e-35,2.6479479269192179e-73,6.6365446283296415e-70,7.8532453993632816e-38,3.0723008700946718e-45,1.4494736134070452e-61,1.7444398128114986e-62,1.8432391626379684e-37,2.8979345060363833e-46,6.6819153645469063e-28,1.4770752127410981e-23,1.5914091153829002e-62,1.1075599454317619e-63,2.3382912138610022e-38,1.9102983391878483e-48,2.0504237041672025e-51,3.2893415813316021e-36,2.711894055657866e-62,0.35999999999999999,0.0,0.0098899999977731662,0.108803,1.9309615444084365e-19,8.0280430402021393e-19,2.2837017436688923e-22,3.7988928529343816e-44,0.0,7.6658188483486154e-27,3.6314873078459105e-37,7.4675819788330816e-39,5.5551368053056127e-23,4.1080757803566685e-38,0.0,7.0379067674411887e-43,0.0,0.0,0.0,0.0,1.0730067581262545e-12,1.0730070926692504e-12,8.0818131396598437e-14,3.2756904651616484e-19,2.4138080709378846e-20,1.4771420189798727e-23,3.0839507297254475e-31,7.956932790272297e-32,4.9595776605947143e-32,4.6239099784442259e-42,1.8270554700742884e-49,2.9994391928963835e-36,4.564265827900288e-34,2.9687613851657613e-50
2.468084363686382e-16,0.0015804471457083473,8.4723353783561213e-21,1.949462176781891e-30,1.9482156806024051e-30,2.7663392063694091e-44,4.0731239570114357e-45,0.0,0.0,4.3996338133467993e-19,5.5208662118549024e-31,7.3741779631685345e-37,3.4237153709620807e-38,6.3249232467993286e-35,3.8497648252273179e-85,2.485511549567181e-61,2.2279162958342902e-51,3.4237153720877641e-38,6.3249234647519069e-35,4.3291936035391001e-72,8.0960314615575006e-69,3.1418092255350894e-37,2.4583185339338543e-44,4.6371954155140548e-60,2.7931255531740859e-61,7.3741561676450624e-37,2.3187876906056003e-45,1.3365279589434898e-27,5.9092917452720872e-23,2.5470556615564599e-61,3.5455119159460877e-62,1.8709968319942384e-37,1.5285287089126216e-47,1.6406503302418417e-50,1.3159506928094626e-35,6.462254896199493e-61,0.35999999999999999,0.0,0.0098899999955458489,0.108803,3.8623420150548758e-19,1.6057828654745971e-18,9.1362885672090152e-22,6.0793451963350813e-43,0.0,3.0668265460801004e-26,1.4528148360144187e-36,2.9875190417212415e-38,2.2224164244230201e-22,3.2870899082435117e-37,0.0,5.6313946554256088e-42,0.0,0.0,0.0,0.0,2.1462457676324506e-12,2.1462470442828858e-12,1.6165380520914486e-13,1.3104883885727594e-18,9.656767598443166e-20,5.9094252947246351e-23,2.4676498018317435e-30,6.3665704229542322e-31,3.968301050178413e-31,3.6997909965926761e-41,2.9238404938626492e-48,2.3999679285796942e-35,3.6521049934184445e-33,4.7508934777889956e-49
4.936436560727479e-16,0.0015804471457083475,1.6946147636639338e-20,7.7962390841690147e-30,7.7937167286142752e-30,2.2135602391406743e-43,3.3159322563905067e-44,0.0,0.0,8.8091308140540668e-19,2.210610672918541e-30,2.9499193886707331e-36,1.3695973401379901e-37,2.5301746257782867e-34,7.0339118129317877e-84,3.9764851612737405e-60,3.5650595792223611e-50,1.3695973410384441e-37,2.5301748001568675e-34,7.2951396307065203e-71,1.0935381396044032e-67,1.2568257265217209e-36,1.9668592422467052e-43,1.4837312942518386e-58,4.474753011420467e-60,2.9499019506000799e-36,1.855205951406255e-44,2.6732003470164806e-27,2.3639323418865344e-22,4.0761258087166481e-60,1.1349708520462056e-60,1.4969533383341338e-36,1.2229387502565727e-46,1.3126446272612256e-49,5.264230149470953e-35,1.9286347967858825e-59,0.35999999999999999,0.0,0.0098899999910912161,0.108803,7.7251023257055571e-19,3.2117399881849919e-18,3.6548084872039328e-21,9.7279698410440686e-42,0.0,1.2268303300323915e-25,5.8115998598154741e-36,1.1951048679234884e-37,8.8903889948892478e-22,2.6299298163467148e-36,0.0,4.5055433914508949e-41,0.0,0.0,0.0,0.0,4.2927218168365971e-12,4.2927268003707734e-12,3.2332515269022983e-13,5.2423714027656111e-18,3.8629922438117005e-19,2.3639589912058939e-22,1.9743403429011792e-29,5.0936459485032983e-30,3.1748845506436593e-30,2.9600506023157281e-40,4.6784827949906343e-47,1.9201700098509185e-34,2.9219595879954687e-32,7.6019107556533739e-48
9.873140954809672e-16,0.0015804471457083473,3.3895444662434477e-20,3.1183055422190624e-29,3.1177893659179658e-29,1.7713689485870877e-42,2.7441597844250211e-43,0.0,0.0,1.7656283546642396e-18,8.8594803749881491e-30,1.1800222801931841e-35,5.4786101467532459e-37,1.0121105684284767e-33,1.6844974244086566e-82,6.3624918369141987e-59,5.7044842198250398e-49,5.4786101539543622e-37,1.0121107079379035e-33,1.2737900607136131e-69,1.5882412547211442e-66,5.0275055129146624e-36,1.5735903797461809e-42,4.7477179433453357e-57,7.1746111387043113e-59,1.1800083290803612e-35,1.4842346777299536e-43,5.3465432955452939e-27,9.4563002779997139e-22,6.5229828745531415e-59,3.6334031853771044e-59,1.1976415238494631e-35,9.7839692505419049e-46,1.0501651344853947e-48,2.1057769202232574e-34,5.6259094278111599e-58,0.35999999999999999,0.0,0.0098899999821819486,0.10880299999999997,1.5450620424505636e-18,6.423654232813228e-18,1.4619793855818828e-20,1.5565962707680513e-40,0.0,4.9075199755956476e-25,2.324628582157037e-35,4.7806139352770031e-37,3.5563001354124223e-21,2.1040568534986444e-35,0.0,3.6046056688716201e-40,0.0,0.0,0.0,0.0,8.585666036058031e-12,8.5856857240043261e-12,6.4666784707636807e-13,2.097026864329578e-17,1.5452364363687739e-18,9.4563530819271703e-22,1.5796001493359669e-28,4.0750404490198822e-29,2.5399861216456876e-29,2.3680517272042905e-39,7.4855118948494415e-46,1.5362607164600185e-33,2.3376757235348662e-31,1.2162741107425298e-46
1.9746549742974055e-15,0.0015804471457083469,6.7800728748595979e-20,1.2473896899897047e-28,1.2472817766506629e-28,1.4178238916581168e-41,2.3414194310357967e-42,0.0,0.0,3.5463223721182617e-18,3.5572092795737205e-29,4.7202372305500952e-35,2.1914869325460533e-36,4.0485209213312168e-33,6.2738582994856945e-81,1.0181339114139088e-57,9.1277228986981239e-48,2.1914869383025167e-36,4.0485220374321553e-33,2.3778913162868053e-68,2.4122563535845988e-65,2.0110415488042466e-35,1.2589474441431185e-41,1.5192673909064156e-55,1.1525967526130724e-57,4.7201256190940127e-35,1.1874150588163705e-42,1.0693221882144342e-26,3.7827459811650436e-21,1.0439409021179805e-57,1.1635097559641738e-57,9.5817116244449162e-35,7.8273528506828766e-45,8.4015137685080717e-48,8.4232724587194866e-34,1.709917159538441e-56,0.35999999999999999,0.0,0.0098899999643634155,0.10880299999999991,3.0901646532640805e-18,1.2847482718906925e-17,5.8480085381840515e-20,2.4907779336954212e-39,0.0,1.9630471021942742e-24,9.2978559685614809e-35,1.9122844308959322e-36,1.4225488604746502e-20,1.6833064267052421e-34,0.0,2.8837527267940748e-39,0.0,0.0,0.0,0.0,1.7171522958122428e-11,1.7171601217225084e-11,1.293353233544518e-12,8.3882219111863638e-17,6.1808847980576075e-18,3.7827561451776651e-21,1.2637947420935138e-27,3.2600303836603829e-28,2.0319898812104467e-28,1.8943244885287901e-38,1.1975711547294479e-44,1.229132762089649e-32,1.8701802971478042e-30,1.9457889875026797e-45
3.949336731930282e-15,0.001580447145708346,1.3563805704045652e-19,4.9905376616571916e-28,4.9903031265684142e-28,1.1353836252680319e-40,2.1068804652805626e-41,0.0,0.0,7.1527641185113904e-18,1.4335782612298396e-28,1.8881557611461604e-34,8.7660232052280043e-36,1.6194218661418125e-32,3.2956206603627259e-79,1.6295259540337778e-56,1.460555362586707e-46,8.766023251207152e-36,1.6194227590316142e-32,4.892227597078094e-67,3.7571527392463261e-64,8.0442354556023059e-35,1.0072423229149767e-40,4.861864411873294e-54,1.8589618922207981e-56,1.8880664710747089e-34,9.4994193263966612e-42,2.1386549813588914e-26,1.513232914432643e-20,1.6710580851230423e-56,3.7282691976557849e-56,7.6660234917255872e-34,6.261943255094492e-44,6.7212800234925134e-47,3.3693379824930762e-33,5.3279693437220397e-55,0.35999999999999999,0.0,0.0098899999287263493,0.10880299999999964,6.1803658395372135e-18,2.5695139678502755e-17,2.3392048248352158e-19,3.9858302679831875e-38,0.0,7.8522616750537132e-24,3.71850237403559e-34,7.6492151452750007e-36,5.6902522416359179e-20,1.3466947073287878e-33,0.0,2.3070291506800339e-38,0.0,0.0,0.0,0.0,3.4343110739689021e-11,3.4343422788461282e-11,2.5867239972643118e-12,3.3552779317963405e-16,2.4722297191397232e-17,1.513234629731365e-20,1.0111831949797231e-26,2.6079412060869518e-27,1.6255436516182747e-27,1.5152186686493507e-37,1.9156864758385581e-43,9.8347478081954321e-32,1.4961545187778855e-29,3.1123452377353571e-44
5.9240184895631594e-15,0.0015804471457083454,2.0350214543310891e-19,1.0606453797041702e-27,1.0606078609778838e-27,3.262384061474917e-40,6.6493117386681151e-41,0.0,0.0,1.0804259404134228e-17,3.0621282022368535e-28,4.0124041881061839e-34,1.8627834925670006e-35,3.4412773905317505e-32,1.835225878250026e-78,6.2132612765651257e-56,5.3760078701824899e-46,1.8627835057021945e-35,3.4412799436437678e-32,1.9715114828284566e-66,1.4226719808299346e-63,1.7094033025031663e-34,2.8802112413370651e-40,2.2198017224550384e-53,7.1052969369932633e-56,4.0121488737814005e-34,2.7162462125657637e-41,3.2079848503360777e-26,3.2158045342965248e-20,6.37187862690589e-56,1.744489338809972e-55,2.1921027851908481e-33,1.7905276656230811e-43,1.9218700974352752e-46,7.1598568857899736e-33,2.3467669426677796e-54,0.35999999999999999,0.0,0.0098899998930892831,0.10880299999999922,9.2705629908885334e-18,3.8542796625566553e-17,4.9707922455820713e-19,1.467168042558606e-37,0.0,1.6686096273416658e-23,7.9008458328972416e-34,1.6254630243743925e-35,1.2091820751477683e-19,3.8507812174869492e-33,0.0,6.5966809649625783e-38,0.0,0.0,0.0,0.0,5.151457246164499e-11,5.1515234945472134e-11,3.8800947517675995e-12,7.1299208962780891e-16,5.253284527740584e-17,3.2158065317711122e-20,2.8916222889324227e-26,7.4569212010696713e-27,4.6479445430770232e-27,4.3321664009456048e-37,7.0502189901202304e-43,2.812413758593853e-31,4.2780676235012342e-29,1.1453836838564651e-43
9.873382004828914e-15,0.0015804471457083406,3.3933736247163779e-19,2.9335266423084079e-27,2.9334553809034453e-27,1.5056303527046816e-39,3.745939151329506e-40,0.0,0.0,1.8287462754335398e-17,8.5781798092561149e-28,1.1093585322873941e-33,5.1500488245267193e-35,9.5141158165500374e-32,4.9712801253752122e-77,5.1129973484186359e-55,4.1368533620302882e-45,5.1500488847246259e-35,9.5141275497101136e-32,2.3095422393019169e-65,1.1598356614253104e-62,4.7259976821654852e-34,1.3238078768276846e-39,2.8899563052919892e-52,5.9462182370149134e-55,1.1092411992477297e-33,1.2482870476188386e-40,5.3466328916859949e-26,8.8920263909485585e-20,5.2447795504586974e-55,2.5562237249637514e-54,1.0075409835474275e-32,8.2285983018051562e-43,8.8322073259121661e-46,1.9794899661270925e-32,3.7431755967730775e-53,0.35999999999999999,0.0,0.0098899998218151524,0.10880299999999787,1.5450941157360422e-17,6.4238110470042282e-17,1.3742583364488581e-18,1.1292346645120202e-36,0.0,4.6132210874051283e-23,2.1836485081905665e-33,4.4939395938935093e-35,3.3430412596590036e-19,1.7697755889130139e-32,0.0,3.0315992224129253e-37,0.0,0.0,0.0,0.0,8.5856991690726123e-11,8.5858821610430663e-11,6.4668362239081521e-12,1.9711719671505335e-15,1.4522264605899815e-16,8.8920261748996368e-20,1.3292675035741639e-25,3.4266840236421751e-26,2.1358811662887297e-26,1.9903195666564072e-36,5.422324375912873e-42,1.2928883303596008e-30,1.9660308086873456e-28,8.8080656557597294e-43
1.3427809168568092e-14,0.001580447145708335,4.6167552013035908e-19,5.2251172151248335e-27,5.2250110519310018e-27,3.40363138543857e-39,9.5377410922189821e-40,0.0,0.0,2.5167912775592203e-17,1.5408256285004832e-27,1.9754923772390635e-33,9.1707035438474995e-35,1.6941801960652745e-31,2.2046525975962866e-76,1.4918061916497842e-54,1.1393688078470394e-44,9.1707036791441727e-35,1.6941828371863374e-31,7.7983393702616055e-65,3.374713248320909e-62,8.4155947189763224e-34,2.980087844607371e-39,9.4483876333555381e-52,1.7509267938797191e-54,1.9752282618893431e-33,2.809880759120949e-40,7.2714066809421991e-26,1.5835552999424337e-19,1.5304536227330315e-54,9.1675516655292428e-54,2.2681276058045644e-32,1.85224746045364e-42,1.9881201317871691e-45,3.524882228576424e-32,1.3849768141914278e-52,0.35999999999999999,0.0,0.0098899997576684367,0.10880299999999622,2.1013268475525855e-17,8.7363892890305825e-17,2.4471217659502737e-18,3.1106617292278223e-36,0.0,8.2147801791698961e-23,3.8875981399243814e-33,8.0023826517365954e-35,5.9529709128379022e-19,3.9838930371027205e-32,0.0,6.8241059038635242e-37,0.0,0.0,0.0,0.0,1.1676476173117955e-10,1.1676801920325474e-10,8.794903519055887e-12,3.5100212709352944e-15,2.5858031714633501e-16,1.5835547749769927e-19,2.9927529266242835e-25,7.7131261226231524e-26,4.8076669106118608e-26,4.4794573746116024e-36,1.4930546044705206e-41,2.9108476208550995e-30,4.4254992813466819e-28,2.425193178955853e-42
1.698223633230727e-14,0.0015804471457083295,5.8410519625902087e-19,8.1586574560916301e-27,8.1585115925566394e-27,6.4553794741551097e-39,1.9917395080867504e-39,0.0,0.0,3.220244129507072e-17,2.4262274108937128e-27,3.0838545147424584e-33,1.431557997190971e-34,2.644635061302445e-31,6.7360014422351548e-76,3.4144738885567616e-54,2.5663568027130072e-44,1.4315580227216153e-34,2.644640053188007e-31,1.9655764787423909e-64,7.7114224648099462e-62,1.3136845894982517e-33,5.6329731805208433e-39,2.502098726416539e-51,4.0320658255089618e-54,3.0833553200470057e-33,5.3108534976129334e-40,9.1961704697836951e-26,2.4721856086300819e-19,3.503232828866353e-54,2.4243954899049825e-53,4.2872300989846036e-32,3.5008632372455202e-42,3.7576730737977364e-45,5.5023840862408089e-32,3.6192008397472511e-52,0.35999999999999999,0.0,0.0098899996935217192,0.10880299999999409,2.6575582002952474e-17,1.1048967526889344e-16,3.8199504340534501e-18,7.0072436794130699e-36,0.0,1.2823382972297341e-22,6.0672818804031115e-33,1.2491839336272865e-34,9.2926756020647559e-19,7.5300688028536654e-32,0.0,1.2898011556453413e-36,0.0,0.0,0.0,0.0,1.476721007097376e-10,1.4767718461914673e-10,1.1122970782683417e-11,5.4791086554488353e-15,4.0361871761287946e-16,2.4721841617815258e-19,5.6575083355463758e-25,1.4577699711581724e-25,9.0864427367043784e-26,8.4650111737346559e-36,3.3621142511825041e-41,5.5027317542713365e-30,8.36444564518929e-28,5.4607955013922232e-42
2.0536663496046448e-14,0.001580447145708321,7.0662132117578097e-19,1.1699008231398128e-26,1.1698818134728019e-26,1.082631174029703e-38,3.658248522757855e-39,0.0,0.0,3.9382512305024974e-17,3.5068937515947779e-27,4.421042536345658e-33,2.0522397835397094e-34,3.7912704896305357e-31,1.7578295226644758e-75,6.7547051522028403e-54,4.9327468266619311e-44,2.052239826148856e-34,3.7912788333682163e-31,4.3389138563528365e-64,1.5236388847392795e-61,1.8832599047455578e-33,9.4159427121026715e-39,5.4657697514135112e-51,8.04064601286443e-54,4.4202081523021854e-33,8.8768821323255934e-40,1.112092481221964e-25,3.5443763146162385e-19,6.9310757855395572e-54,5.5002257749740357e-53,7.1664415139049243e-32,5.8515511198668527e-42,6.2808014958996985e-45,7.8880572819749563e-32,8.3349871491285743e-52,0.35999999999999999,0.0,0.0098899996293750052,0.10880299999999153,3.2137882506027664e-17,1.3361545760845316e-16,5.4761196887159205e-18,1.347044572698065e-35,0.0,1.8383242806510891e-22,8.6960941192348956e-33,1.7907967225019251e-34,1.3321729872000803e-18,1.2586664730509878e-31,0.0,2.1558544114061276e-36,0.0,0.0,0.0,0.0,1.7857903252147263e-10,1.7858631964609868e-10,1.3451038016536769e-11,7.8545846875785369e-15,5.7857734209210124e-16,3.5443734714024013e-19,9.4581000337540284e-25,2.4365116806461963e-25,1.5187080072061608e-25,1.4146676844348273e-35,6.4606817341754235e-41,9.1993532853538513e-30,1.3980794738259768e-27,1.0492934082726899e-41
2.7645517823524804e-14,0.0015804471457082992,9.5185071557542559e-19,2.0164746214239876e-26,2.0164457314194035e-26,2.327304121067981e-38,9.2252575736784332e-39,0.0,0.0,5.4074558467204516e-17,6.1254908363675538e-27,7.6172968338612557e-33,3.5357756712443698e-34,6.5319243034553483e-31,8.126153546831997e-75,1.8908040753454456e-53,1.2757071863627541e-43,3.5357757619872578e-34,6.5319421163458954e-31,1.4809581289056694e-63,4.2580366931605911e-61,3.2446425639147398e-33,2.0104179760506249e-38,1.6832823163387929e-50,2.2897716630049744e-53,7.615515522822253e-33,1.895109856457594e-39,1.4970411954870231e-25,6.1074925718220374e-19,1.9406473796849239e-53,1.9290878596840075e-52,1.530125859914022e-31,1.2492360163424756e-41,1.340876910768671e-44,1.3590225216750917e-31,3.0475005126199396e-51,0.35999999999999999,0.0,0.0098899995010815756,0.10880299999998543,4.3262453817497763e-17,1.7986702219955046e-16,9.4345870162247958e-18,3.4851215585747118e-35,0.0,3.1672279560462538e-22,1.4977218239052843e-32,3.0853479261414188e-34,2.2951886917351677e-18,2.6872974087911856e-31,0.0,4.6025046742310252e-36,0.0,0.0,0.0,0.0,2.4039196765707339e-10,2.4040452041470466e-10,1.8107172416344009e-11,1.3532250020136283e-14,9.9671099054482008e-16,6.107485625260933e-19,2.0199703435345537e-24,5.2013429165313802e-25,3.2420724519959789e-25,3.0193687253928202e-35,1.6702146045371456e-40,1.9646514684636461e-29,2.9847191639717477e-27,2.7123854277160265e-41
3.475437215100316e-14,0.0015804471457082749,1.1973996589861391e-18,3.0877052601158721e-26,3.0876648142241323e-26,4.2586112283830286e-38,1.9268146058078495e-38,0.0,0.0,6.9304580642457271e-17,9.5005688214475522e-27,1.1659516165563793e-32,5.4118440211736032e-34,9.9977319496838796e-31,2.517464148887439e-74,4.2364416645280978e-53,2.7018540768587093e-43,5.4118441857972753e-34,9.9977643404213135e-31,3.8265520587950365e-63,9.5305813451475551e-61,4.966236857377086e-33,3.6561065228039947e-38,4.0842476354099175e-50,5.2039561863167085e-53,1.1656277051763145e-32,3.446045410138073e-39,1.8819864180149217e-25,9.3494985024230099e-19,4.3490093160398616e-53,5.0370481632281517e-52,2.7826630478422716e-31,2.2715938468493749e-41,2.4382342696800974e-44,2.0801143928742426e-31,8.1767830047678785e-51,0.35999999999999999,0.0,0.0098899993727881511,0.1088029999999777,5.438697700642728e-17,2.2611858664924588e-16,1.4440325889292621e-17,7.3838094577350313e-35,0.0,4.8477528733754978e-22,2.2916375099295789e-32,4.7224344079184421e-34,3.5130158577771337e-18,4.8868920715478114e-31,0.0,8.369156156142488e-36,0.0,0.0,0.0,0.0,3.0220339788019443e-10,3.0222260890047039e-10,2.2763306706093775e-11,2.0711951419850176e-14,1.525394913833129e-15,9.3494850315402955e-19,3.674473643553428e-24,9.4575070396135088e-25,5.8950197523596795e-25,5.4890459061425789e-35,3.5361465629486221e-40,3.5737257239692578e-29,5.4273507794648853e-27,5.7421364311721808e-41
4.1863226478481516e-14,0.001580447145708243,1.4432898249508911e-18,4.3991222570441914e-26,4.3990684660304581e-26,7.0835604766624779e-38,3.6056096123002963e-38,0.0,0.0,8.5109061721339498e-17,1.3711777070416589e-26,1.6605188356392878e-32,7.7070658683298908e-34,1.4237871252019181e-30,6.6563561173322637e-74,8.3757837335665165e-53,5.1120059002191089e-43,7.7070661400064356e-34,1.4237924832497791e-30,8.6227263930477431e-63,1.8828464075802302e-60,7.0724718638495431e-33,6.048551625800925e-38,8.7214203300316063e-50,1.0439398305888914e-52,1.6599830242132766e-32,5.7004208678150294e-39,2.2669279120009827e-25,1.3316750238883617e-18,8.6001614931441112e-53,1.1415243649811198e-51,4.6035638612954925e-31,3.7576487637631325e-41,4.0333068844945825e-44,2.9623134880990277e-31,1.8931030992939772e-50,0.35999999999999999,0.0,0.00988999924449473,0.10880299999996824,6.5511448825827469e-17,2.7237015095029848e-16,2.0564312367717978e-17,1.3975554366193926e-34,0.0,6.9037469908442847e-22,3.2624278463040541e-32,6.7252894575533742e-34,5.0029375523648149e-18,8.0844434000467645e-31,0.0,1.3844218331762174e-35,0.0,0.0,0.0,0.0,3.6401322123254325e-10,3.640405775261417e-10,2.7419440878321122e-11,2.949545211192419e-14,2.1720888503292516e-15,1.3316727110693848e-18,6.0806543388696067e-24,1.5643602455981088e-24,9.7509458997833456e-25,9.0776862442883238e-35,6.6881346914193866e-40,5.9137169023477858e-29,8.9778345007994146e-27,1.085955335130242e-40
5.6080935133438234e-14,0.001580447145708163,1.9361130474024386e-18,7.7579210015542608e-26,7.7578350515355922e-26,1.6504179998513965e-37,1.0531100353387026e-37,0.0,0.0,1.1847372723666361e-16,2.4872041872871753e-26,2.9258492946030133e-32,1.357856622369248e-33,2.5084728269893379e-30,4.2479017832661761e-73,2.6771249148998114e-52,1.5497255534218231e-42,1.3578566846655412e-33,2.5084851862323702e-30,3.6279008316447648e-62,6.0106391261268931e-60,1.2460517291994301e-32,1.3955763045356643e-37,3.5052110391658559e-49,3.4560980683922684e-52,2.9246133549047902e-32,1.314899726980236e-38,3.0367995044522143e-25,2.3469838660233602e-18,2.750283059773347e-52,4.9553959069657882e-51,1.0621818277444955e-30,8.6676393662068128e-41,9.3035085328281743e-44,5.2191028333670903e-31,8.2474839458575755e-50,0.35999999999999999,0.0,0.0098899989879078967,0.1088029999999441,8.776023557085609e-17,3.648732791131816e-16,3.6229668301554593e-17,4.2406029245931454e-34,0.0,1.2163289225811973e-21,5.7434802853278731e-32,1.1848915382617241e-33,8.8143954276743307e-18,1.8651337134681209e-30,0.0,3.1934216415024933e-35,0.0,0.0,0.0,0.0,4.8762795752675904e-10,4.8767614869102114e-10,3.6731708863586301e-11,5.1963476677087752e-14,3.8259086928657882e-15,2.3469783127351663e-18,1.4038909524376594e-23,3.6079291044752832e-24,2.2489066501394462e-24,2.0926284980548499e-34,2.0254729754681805e-39,1.3652565401105294e-28,2.0708648705590909e-26,3.2879842596480255e-40
7.029864378839495e-14,0.00158044714570806,2.4303224511958754e-18,1.2096733910931642e-25,1.2096608532733883e-25,3.1949950536422606e-37,2.4096072255668469e-37,0.0,0.0,1.5417199124104289e-16,3.9846498236360015e-26,4.5583592457744927e-32,2.1152795602491544e-33,3.9077139112403951e-30,1.5515590980336993e-72,6.4659329194914276e-52,3.645701624963913e-42,2.1152796792521419e-33,3.9077376534192777e-30,1.0592745865808947e-61,1.4506216374967924e-59,1.9411090308377622e-32,2.6815878784089378e-37,1.0025074123556903e-48,8.596628278891739e-52,4.5559849981695193e-32,2.5259324943869354e-38,3.8066559504372155e-25,3.6573709627153773e-18,6.6456351667913566e-52,1.4655214665030511e-50,2.0409842861147387e-30,1.6650563630252237e-40,1.7872102934197744e-43,8.1303586922278452e-31,2.4514082125540425e-49,0.35999999999999999,0.0,0.0098899987313210772,0.10880299999991293,1.1000881388081476e-16,4.5737640670666064e-16,5.6436975040673201e-17,9.9834492416160428e-34,0.0,1.8948123123150639e-21,8.9405202307718725e-32,1.8458448474844788e-33,1.373121463322529e-17,3.5835001891668693e-30,0.0,6.1346155409241867e-35,0.0,0.0,0.0,0.0,6.1123616773115975e-10,6.113112334987542e-10,4.6043976371425096e-11,8.0945113879213336e-14,5.9585698606582911e-15,3.6573600936343526e-18,2.6991570815770337e-23,6.9298937428393521e-24,4.3195972310486007e-24,4.0176212004253839e-34,4.760632776322138e-39,2.6247293442125206e-28,3.978099631924759e-26,7.7263951156383793e-40
