Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059)
1.5740369115181282e-06,0.002123985756550358,2.4800830038760163e-09,2.1266869150016e-09,3.5845996206415863e-09,4.4626064230616355e-10,5.5771349113765259e-08,0.0,0.0,7.8799616920973676e-06,0.00030582134201574565,2.0773209938213454e-09,1.2462128844272934e-10,1.231754145581707e-11,6.2942473884959636e-26,1.149521358323948e-18,1.4485963014714273e-12,1.2878822118044995e-09,1.0307444881349927e-09,7.3856094595205762e-20,1.6500931807038961e-23,1.9995346907474472e-12,1.5477163474095802e-18,2.3860013316436622e-15,1.6162617080225615e-13,4.8226431994295822e-12,6.0261818797522059e-13,2.6677974068602516e-12,0.00060560166979192818,8.1879565907375767e-12,1.1594195472781773e-11,2.237742737595192e-09,1.2510502413708149e-15,1.3273744359912447e-16,3.8099270270519858e-10,3.0562922880098997e-11,0.35999999999999999,0.0,0.0041680369708518641,0.10642848071721044,8.4544325898344029e-11,3.1949341904395583e-08,5.2833171623365089e-08,3.2733627633325791e-05,0.0,3.0259546203539661e-10,1.4183245683756602e-14,5.4150653855012516e-15,0.0025630817930711561,1.8694163387902564e-08,0.0,2.8876128638700865e-13,0.0,0.0,0.0,0.0,0.00010043869871359054,0.0002504039513204745,0.00017477479893079632,3.4153565846117205e-05,9.5027941661245417e-07,0.00057239259202562364,0.0019924474755535831,2.935475034956079e-07,1.8684254761828355e-07,1.9797282402342234e-09,1.2732416513017682e-11
1.6017627812914806e-06,0.0021239471016595585,2.463801209049595e-09,2.1127060729680426e-09,3.6560223288541619e-09,4.5665640803067868e-10,5.7468499398127719e-08,0.0,0.0,7.8493137696385881e-06,0.00030927621662524946,2.1546126117820425e-09,1.2890884211413876e-10,1.2437101080516578e-11,6.246343727833776e-26,1.1480951310267677e-18,1.4560131735939771e-12,1.3311422343705641e-09,1.0726199866519955e-09,7.6411089104238058e-20,1.7025498257522257e-23,2.0767234721008338e-12,1.5664209094629959e-18,2.3984809358064285e-15,1.7163951702033539e-13,4.9753303599971459e-12,6.333193281835419e-13,2.728979321265599e-12,0.00061256012156268391,8.6637735087326567e-12,1.2025895915189321e-11,2.2572413149706216e-09,1.2916794307613626e-15,1.3565647674674124e-16,3.9034769363913943e-10,3.2140807482777882e-11,0.35999999999999999,0.0,0.0041281725685456596,0.10640941073385132,8.3114248044046742e-11,3.2313922438120793e-08,5.2221954572935125e-08,3.3640954566786404e-05,0.0,2.9794571582368865e-10,1.4243120381018449e-14,5.4776041084827299e-15,0.0025860640424649351,1.8773079922592115e-08,0.0,2.9743400963188342e-13,0.0,0.0,0.0,0.0,9.9275903487320359e-05,0.00024791793996815095,0.00017361492743766621,3.3753509641096503e-05,9.4069348781040643e-07,0.00057843883494732842,0.0020075895027587961,2.9660055420602302e-07,1.8878618484625718e-07,2.0325512782961385e-09,1.3070042870368946e-11
1.629488651064833e-06,0.0021239094982867354,2.4477251111730833e-09,2.0980392320310196e-09,3.7275458246006107e-09,4.6706483197569178e-10,5.9182558880830984e-08,0.0,0.0,7.8188160883755849e-06,0.00031268208660453273,2.23278817584288e-09,1.3321648496635987e-10,1.255164146097925e-11,6.1952939364944117e-26,1.1459796397684484e-18,1.4625359240330485e-12,1.374543254313527e-09,1.1152629130334238e-09,7.8981586853884752e-20,1.7578038447292095e-23,2.1556586560227466e-12,1.5849417484029688e-18,2.4094942245833995e-15,1.8203695261142889e-13,5.1278443784550177e-12,6.6475935241896017e-13,2.790729560416508e-12,0.0006194383435162668,9.1552589282806804e-12,1.2463567399831833e-11,2.2761575266098425e-09,1.3323133819931742e-15,1.3852472440870955e-16,3.9956137417722029e-10,3.3768247586958205e-11,0.35999999999999999,0.0,0.0040890761889205186,0.10639070608000732,8.172165734767493e-11,3.2674265493339266e-08,5.1622888602286148e-08,3.4553454737309188e-05,0.0,2.9340697161701239e-10,1.4300276290402946e-14,5.5385632155412036e-15,0.0026086213244900501,1.8848413007952138e-08,0.0,3.0618203503171206e-13,0.0,0.0,0.0,0.0,9.8136211316313511e-05,0.00024548031715964188,0.00017244231607916401,3.3361498770629163e-05,9.3129692062637126e-07,0.00058439974684971563,0.0020224017130952513,2.9960973745802117e-07,1.9070190073191108e-07,2.0855918153335336e-09,1.3408997609607068e-11
1.6572145208381854e-06,0.0021238729108699465,2.4318504390374698e-09,2.0827436055763807e-09,3.7991660833359261e-09,4.7748370623360449e-10,6.0913265718638534e-08,0.0,0.0,7.7884689005462265e-06,0.00031603998293752592,2.311816872723404e-09,1.3754164336303713e-10,1.2661506037288963e-11,6.1413607829512894e-26,1.1432123944151079e-18,1.4681961746726812e-12,1.4180582872737221e-09,1.1586651586225001e-09,8.1566511726588484e-20,1.8163990180201059e-23,2.236358257709811e-12,1.6032804055160019e-18,2.4190930401554579e-15,1.9282264789071725e-13,5.2800759766662466e-12,6.969266182897052e-13,2.8532497355775774e-12,0.00062623792149312614,9.6624417593353257e-12,1.2907099889980738e-11,2.2945070540353701e-09,1.3729225284974527e-15,1.4134177586626164e-16,4.0862806353880538e-10,3.5445752860422896e-11,0.35999999999999999,0.0,0.0040507247515031855,0.10637235615325684,8.0365195563487467e-11,3.3030456324126579e-08,5.1035606963706688e-08,3.5470941188225837e-05,0.0,2.8897553681683054e-10,1.4354807868003236e-14,5.5979744712251788e-15,0.0026307656376938723,1.8920287139861345e-08,0.0,3.150039528880038e-13,0.0,0.0,0.0,0.0,9.7018924959281123e-05,0.00024308962445173453,0.00017125886018785441,3.2977288266767891e-05,9.2208391290583473e-07,0.00059027709898402882,0.0020368941139659431,3.0257598363986768e-07,1.9259028727835188e-07,2.1388399231516517e-09,1.3749218108733194e-11
1.6849403906115378e-06,0.002123837305377741,2.4161730550867985e-09,2.0668742963517133e-09,3.8708792571564705e-09,4.8791090550914727e-10,6.266036373877356e-08,0.0,0.0,7.7582724034609933e-06,0.00031935090612264446,2.3916691428308517e-09,1.4188183869209209e-10,1.2766988944327087e-11,6.0847958092865508e-26,1.1398303389838294e-18,1.4730260829521396e-12,1.4616614014000929e-09,1.2028189463726598e-09,8.4164923719410107e-20,1.8694575289898779e-23,2.3188416650634654e-12,1.621444931524735e-18,2.4273301150023077e-15,2.0400057257866927e-13,5.4319239116405428e-12,7.2980905975550738e-13,2.9164648425304749e-12,0.00063296039375425165,1.0185340552518272e-11,1.3356384597312585e-11,2.3123050868218853e-09,1.4134796170818512e-15,1.4410742312671322e-16,4.175427234050282e-10,3.7173823047831999e-11,0.35999999999999999,0.0,0.0040130961153830068,0.10635435076638106,7.9043563403528172e-11,3.3382577615298698e-08,5.0459758021046432e-08,3.6393232058511691e-05,0.0,2.8464787718461583e-10,1.4406805554382748e-14,5.6558693203129658e-15,0.0026525085190987363,1.8988821521623871e-08,0.0,3.2389839371384942e-13,0.0,0.0,0.0,0.0,9.592337614700548e-05,0.00024074446185018243,0.00017006632691867859,3.2600643038847755e-05,9.1304892588377449e-07,0.00059607260997333487,0.002051076312922658,3.0550019517606379e-07,1.9445191873373882e-07,2.1922860170610874e-09,1.4090643946418347e-11
1.7126662603848902e-06,0.002123802649209451,2.4006889425895449e-09,2.0504840935835656e-09,3.9426816591858022e-09,4.9834438611490148e-10,6.4423602293811305e-08,0.0,0.0,7.7282267454040007e-06,0.00032261582735885943,2.4723160850691108e-09,1.462346875637675e-10,1.2867941912940789e-11,6.0258378431279405e-26,1.1358696824498276e-18,1.4770578682670331e-12,1.505327721252295e-09,1.2477158498099507e-09,8.6775935174756893e-20,1.9239297828445702e-23,2.4031247055286129e-12,1.639441514177695e-18,2.4342582910598423e-15,2.1557449932651053e-13,5.5832838142479346e-12,7.6339423238058673e-13,2.9799629123307715e-12,0.00063960725291877841,1.072396392135163e-11,1.3811314000965368e-11,2.3295663410138042e-09,1.4539570157842281e-15,1.4682159519651131e-16,4.2630073494901655e-10,3.8952948207856045e-11,0.35999999999999999,0.0,0.0039761690321726568,0.10633668012667315,7.7755528414154032e-11,3.3730709530524061e-08,4.9895004446234181e-08,3.7320150419929647e-05,0.0,2.8042060967003241e-10,1.4456355983224288e-14,5.7122788477133889e-15,0.0026738610668981502,1.9054130338983126e-08,0.0,3.3286402667461772e-13,0.0,0.0,0.0,0.0,9.4848923759304764e-05,0.00023844348475837246,0.00016886636286894856,3.2231337240600087e-05,9.0418666558505802e-07,0.00060178794791029453,0.0020649575379790381,3.0838324740601803e-07,1.9628735214386552e-07,2.2459208413418682e-09,1.4433216813049359e-11
1.7403921301582426e-06,0.0021237689110648796,2.3853941967680269e-09,2.033623566206406e-09,4.0145697593815633e-09,5.0878218463941779e-10,6.6202736107984335e-08,0.0,0.0,7.6983320242475934e-06,0.0003258356896814219,2.5537291207956111e-09,1.5059790197126769e-10,1.2964505782322946e-11,5.9647210080667151e-26,1.131365883970421e-18,1.4803236326547697e-12,1.5490334259799613e-09,1.2933471843883866e-09,8.9398637708584889e-20,1.9843444631825052e-23,2.4892214910326172e-12,1.6572622679808756e-18,2.4399302257273346e-15,2.2754800430244478e-13,5.7340537392002685e-12,7.9766935335437935e-13,3.0440591332245479e-12,0.00064617994779962587,1.1278310966033813e-11,1.4271781863542332e-11,2.3463050744460099e-09,1.4943268883760152e-15,1.4948443551502579e-16,4.3489796055464422e-10,4.0783608926880067e-11,0.35999999999999999,0.0,0.0039399231017119944,0.10631933481603194,7.6499913233133155e-11,3.4074929848651111e-08,4.9341022211027855e-08,3.825152412074533e-05,0.0,2.7629049545883183e-10,1.4503542176920865e-14,5.7672337495256585e-15,0.0026948339613878376,1.911632301790726e-08,0.0,3.4189955810476156e-13,0.0,0.0,0.0,0.0,9.3794951675879246e-05,0.00023618540154642727,0.00016766050126029903,3.1869154765207481e-05,8.954919916514414e-07,0.00060742473234985032,0.0020785466561333787,3.1122598911704203e-07,1.9809712759514066e-07,2.2997354554698178e-09,1.4776880415728437e-11
1.768117999931595e-06,0.002123736060962117,2.3702850434655302e-09,2.0163415109200569e-09,4.0865401843358895e-09,5.1922241682039674e-10,6.7997525132930223e-08,0.0,0.0,7.6685882901471248e-06,0.00032901140904263937,2.6358815894486234e-09,1.5496929104387988e-10,1.3057709296793294e-11,5.9016672727971106e-26,1.1263535636081736e-18,1.4828560504012837e-12,1.5927557546163714e-09,1.3397061756321173e-09,9.2032308971384236e-20,2.0382679741148027e-23,2.5771549675120645e-12,1.6749070223736253e-18,2.4443995156941196e-15,2.399244790338848e-13,5.8841574306357237e-12,8.3262135201716415e-13,3.1095680875428318e-12,0.00065267988514579843,1.1848371697530288e-11,1.4737683245253984e-11,2.3625351024922374e-09,1.5345672738794545e-15,1.5209638741345203e-16,4.4333117075039028e-10,4.2666276613696297e-11,0.35999999999999999,0.0,0.0039043387301771221,0.10630230577391341,7.5275585312736402e-11,3.4415314178769065e-08,4.8797500236805296e-08,3.9187185635109101e-05,0.0,2.7225443032057157e-10,1.4548443730656796e-14,5.8207643087487171e-15,0.0027154374845994719,1.9175504467207978e-08,0.0,3.5100373009644055e-13,0.0,0.0,0.0,0.0,9.276086872155262e-05,0.00023396897123958123,0.00016645016870780378,3.1513887974114799e-05,8.8695999523968341e-07,0.00061298453620130592,0.0020918521906715818,3.1402924447515576e-07,1.9988176954417467e-07,2.3537212210444248e-09,1.5121580391594652e-11
1.7930712827276121e-06,0.0021237072313696212,2.3568424713769595e-09,2.0004658351643603e-09,4.1513812844838157e-09,5.2861921223749045e-10,6.9626026172140354e-08,0.0,0.0,7.6419480330122232e-06,0.00033183255025975861,2.7104306651268507e-09,1.5890879794033121e-10,1.3138560011094255e-11,5.8434346843013423e-26,1.1214355110171504e-18,1.4845353361641201e-12,1.6321021053972003e-09,1.3820457774215453e-09,9.4411603671357814e-20,2.0879242214431034e-23,2.6578836898765284e-12,1.6906679996497175e-18,2.4474381274458547e-15,2.5141051083552316e-13,6.0186186656683458e-12,8.6464588743283066e-13,3.1685562741423069e-12,0.00065846875117227515,1.2374846312250307e-11,1.5161554469094356e-11,2.3767182615198184e-09,1.570656885595956e-15,1.5440402212738768e-16,4.5077854319566943e-10,4.4405525938280682e-11,0.35999999999999999,0.0,0.003872862852869544,0.10628724283154593,7.4199554246291051e-11,3.4718440998682704e-08,4.8317026880276036e-08,4.0032812232073672e-05,0.0,2.6869992054131916e-10,1.4586964922961426e-14,5.8677486739619626e-15,0.0027336730354623902,1.9226276418479326e-08,0.0,3.5925516065487197e-13,0.0,0.0,0.0,0.0,9.1846729663043204e-05,0.0002320088101525598,0.00016535814502213967,3.1199895283310002e-05,8.7941642047547936e-07,0.00061792380512013109,0.002103591488915469,3.1651907542724316e-07,2.0146687943782344e-07,2.4024478384948597e-09,1.5432653036927335e-11
1.8155292372440275e-06,0.0021236818631180853,2.3448680073212736e-09,1.9859447097991282e-09,4.2097911840616223e-09,5.3707571665439174e-10,7.1102217574700622e-08,0.0,0.0,7.6180763581972307e-06,0.0003343421448491019,2.7780045129244137e-09,1.6245735507383415e-10,1.3208269915423442e-11,5.7899531153499849e-26,1.1167004254674479e-18,1.4855805712097774e-12,1.6674978004392329e-09,1.4206450522417979e-09,9.6559897357012578e-20,2.1347325435251963e-23,2.7318324161838027e-12,1.704730345316325e-18,2.4494085230983502e-15,2.6203109247629258e-13,6.1390591690551949e-12,8.9391939562783898e-13,3.2217270730777383e-12,0.00066363009056424687,1.2859527287846847e-11,1.5546668064538754e-11,2.3891479196529568e-09,1.6030183511023618e-15,1.5644629224958344e-16,4.5736397765670942e-10,4.6007461973633611e-11,0.35999999999999999,0.0,0.0038449687449472474,0.10627389409935564,7.3251431188516644e-11,3.4988692323874149e-08,4.7891464417632795e-08,4.0796636926242021e-05,0.0,2.6556221030881959e-10,1.4620148936452215e-14,5.9090865732128078e-15,0.0027498418495966654,1.9270013817643485e-08,0.0,3.6672741886351369e-13,0.0,0.0,0.0,0.0,9.1037055018336881e-05,0.00023027199192197497,0.00016437389331913106,3.0921837124737996e-05,8.7273385965023048e-07,0.00062231778950951023,0.0021139709059583059,3.1873360040017672e-07,2.0287672337973466e-07,2.4464096656344724e-09,1.571326913388652e-11
1.8357413963088014e-06,0.002123659487982693,2.334189710215351e-09,1.9727063490333724e-09,4.2624015843343624e-09,5.4468531261083689e-10,7.2439224415261432e-08,0.0,0.0,7.596676511219609e-06,0.00033657732561112613,2.839197443742429e-09,1.6565260730716409e-10,1.326913364359564e-11,5.7410382860702753e-26,1.1122030979705007e-18,1.4861580793004465e-12,1.6993318842078995e-09,1.4557802924804042e-09,9.8498590269197185e-20,2.1756121263007752e-23,2.7994388229358428e-12,1.7172921295113425e-18,2.4505862938835777e-15,2.7182029479143262e-13,6.2469502135749239e-12,9.206249817162102e-13,3.2703777688071112e-12,0.00066823648995645649,1.3304516748596223e-11,1.5896163986389338e-11,2.4000688939935715e-09,1.6320351451867158e-15,1.5825667351947984e-16,4.6319487811630373e-10,4.7479063827100456e-11,0.35999999999999999,0.0,0.003820207725315149,0.10626204493123793,7.2414112151881005e-11,3.5229874401560868e-08,4.7513890526056213e-08,4.1486244458506554e-05,0.0,2.6278670378613937e-10,1.4648844025792813e-14,5.9455360186265023e-15,0.0027642010357575332,1.930783468956888e-08,0.0,3.7348915581194024e-13,0.0,0.0,0.0,0.0,9.0318677115385651e-05,0.000228730482290751,0.00016348743899162417,3.0675173448109005e-05,8.6680394705239643e-07,0.00062623143847001148,0.0021231652530559245,3.207056979795733e-07,2.0413223200539056e-07,2.486059098540918e-09,1.5966328160904369e-11
1.8559535553735753e-06,0.0021236375347093808,2.3236035822191274e-09,1.9593242099645633e-09,4.3150501286041863e-09,5.5229306818846845e-10,7.3784132504415263e-08,0.0,0.0,7.5753568304748075e-06,0.00033879061896029242,2.9007377599817797e-09,1.6884858428166947e-10,1.3328765933054464e-11,5.6914574897849777e-26,1.1074948804992425e-18,1.4864044556710309e-12,1.7311374259553995e-09,1.4912882115538241e-09,1.0044200991479419e-19,2.2164432217773532e-23,2.8680522497090232e-12,1.7297821350024555e-18,2.4512210968577385e-15,2.8182914478348734e-13,6.3543422991622699e-12,9.4766554201804575e-13,3.3194591638009447e-12,0.00067280663597331987,1.3757805233728683e-11,1.6248361013223674e-11,2.4107431054053801e-09,1.6609434343178782e-15,1.6004124028566261e-16,4.6893427715129915e-10,4.8979130602680935e-11,0.35999999999999999,0.0,0.0037957654530280729,0.10625034860335571,7.1591558289123822e-11,3.5469147351424416e-08,4.7141354515265374e-08,4.2177842183779522e-05,0.0,2.6005600425151277e-10,1.4676457814507418e-14,5.9812820312872818e-15,0.0027783812403120735,1.9344230371847058e-08,0.0,3.8028520700616314e-13,0.0,0.0,0.0,0.0,8.9609878550111826e-05,0.00022720902730464205,0.00016260083047000328,3.043183704526372e-05,8.6095227855942693e-07,0.00063010687593696539,0.0021322232005996709,3.2265822307446385e-07,2.0537528233435375e-07,2.5257848323724365e-09,1.6219845844482065e-11
1.8761657144383491e-06,0.0021236159935502418,2.3131083506898488e-09,1.9458137212591541e-09,4.3677357346550684e-09,5.598983792578391e-10,7.5136856983078588e-08,0.0,0.0,7.5541172699812437e-06,0.00034098233889567404,2.9626176714610983e-09,1.7204459580245391e-10,1.338663693149154e-11,5.6412814538050667e-26,1.102587865073851e-18,1.4863319530582474e-12,1.7629073358823466e-09,1.5271663672421848e-09,1.0239013344639411e-19,2.258226132976295e-23,2.9376811872988606e-12,1.7421887673433227e-18,2.4513330599467836e-15,2.9205867322272502e-13,6.4612133281203325e-12,9.7503571006459226e-13,3.3684253848664587e-12,0.00067734101040787718,1.4219375565453309e-11,1.6603220687495114e-11,2.4211752380339617e-09,1.6897380403737699e-15,1.6180036069106429e-16,4.7458171886543663e-10,5.0507830687057415e-11,0.35999999999999999,0.0,0.0037716355186347239,0.10623880213022326,7.0783410730378629e-11,3.570653702757681e-08,4.6773754633360628e-08,4.2871372304466875e-05,0.0,2.5736910591743786e-10,1.4703016138206676e-14,6.0163355703540978e-15,0.0027923858607762538,1.9379234916595289e-08,0.0,3.8711513910963212e-13,0.0,0.0,0.0,0.0,8.891046583528521e-05,0.00022570722044238834,0.00016171446907727811,3.019176021499922e-05,8.551772372955534e-07,0.00063394464103481323,0.0021411475467869906,3.2459145724545656e-07,2.0660605353012319e-07,2.5655839724418482e-09,1.6473804011335086e-11
1.896377873503123e-06,0.0021235948550403223,2.3027027508258476e-09,1.9321896022601647e-09,4.4204573546052009e-09,5.6750066203507979e-10,7.6497314284810819e-08,0.0,0.0,7.5329577732570649e-06,0.00034315279313210068,3.0248286412346265e-09,1.7523997696320671e-10,1.3442550928287351e-11,5.5905765001759242e-26,1.0974935759591641e-18,1.4859524728682091e-12,1.794634808671033e-09,1.5634116778479789e-09,1.0434288265972682e-19,2.2995438552321113e-23,3.0083306890536423e-12,1.7545020037695437e-18,2.4509417071285179e-15,3.0250987289303307e-13,6.567533079806991e-12,1.0027301018669452e-12,3.4178269091992501e-12,0.00068184008536672982,1.4689208605563279e-11,1.6960704926625182e-11,2.4313698736770896e-09,1.7184102969203923e-15,1.635344325805148e-16,4.8013672379548983e-10,5.2065330235587119e-11,0.35999999999999999,0.0,0.0037478116892109099,0.10622740260519588,6.9989320475391054e-11,3.594206873520161e-08,4.6410991947501231e-08,4.3566778135261388e-05,0.0,2.5472503439970419e-10,1.4728544088263048e-14,6.0507074551900127e-15,0.0028062182067232285,1.9412881395004744e-08,0.0,3.9397852710272756e-13,0.0,0.0,0.0,0.0,8.8220250976063708e-05,0.000224224666265184,0.00016082873431004808,2.9954876916418374e-05,8.494772702905269e-07,0.00063774526209896742,0.0021499410144428326,3.2650567647242798e-07,2.0782472122910403e-07,2.6054536930196109e-09,1.6728184928655959e-11
1.9145688166614195e-06,0.002123576167039958,2.2934133189201196e-09,1.9198425199584697e-09,4.4679367629558822e-09,5.7433966074224885e-10,7.7728269372450488e-08,0.0,0.0,7.5139826257311668e-06,0.00034508826917277013,3.0810942453984921e-09,1.7811475206086126e-10,1.3491812422870391e-11,5.5445427980612348e-26,1.0927576213838217e-18,1.4853582997068015e-12,1.8231478498617469e-09,1.5963441448232876e-09,1.061041469166841e-19,2.3367299390914965e-23,3.072793342490109e-12,1.7655234943683082e-18,2.4501752803272266e-15,3.1210626528854493e-13,6.6627294684498749e-12,1.0279278005153113e-12,3.4628473354955342e-12,0.00068585945438762988,1.5119105628932851e-11,1.7284653571638686e-11,2.4403456915856922e-09,1.7441044138674725e-15,1.650740695884961e-16,4.8505695124801106e-10,5.3491838921219321e-11,0.35999999999999999,0.0,0.0037266269482320478,0.10621726633220345,6.9286379433867486e-11,3.615247922562299e-08,4.6088561761572292e-08,4.419420114081355e-05,0.0,2.5238120382540751e-10,1.4750658433676187e-14,6.0810681660343682e-15,0.0028185226902244752,1.944202865012056e-08,0.0,4.0018383632570121e-13,0.0,0.0,0.0,0.0,8.7606770523043808e-05,0.00022290651037656527,0.00016003240565093258,2.9744359289566474e-05,8.4441023815266783e-07,0.00064113449112233054,0.0021577454259363235,3.2821243956147618e-07,2.089113159447475e-07,2.6413945063420317e-09,1.6957474893834999e-11
1.932759759819716e-06,0.0021235577912056417,2.2841946078597444e-09,1.9074249758433643e-09,4.5154437983228651e-09,5.8117535169395187e-10,7.8965362231688666e-08,0.0,0.0,7.495072221320012e-06,0.0003470069800998206,3.1376152479852171e-09,1.8098805030162442e-10,1.3540137082970013e-11,5.4981773990622272e-26,1.0878869152195699e-18,1.4845337264060492e-12,1.8516166589363602e-09,1.6295700751523656e-09,1.0786891165904644e-19,2.3741469506720938e-23,3.1380938173184682e-12,1.7764855341508951e-18,2.4490311381813112e-15,3.2188363852924125e-13,6.757445726677347e-12,1.0533797944870413e-12,3.5080212439810818e-12,0.00068985093666290511,1.5555661879223849e-11,1.7610670337157277e-11,2.4491359665138172e-09,1.769689788683618e-15,1.6659415188046693e-16,4.8990197310184191e-10,5.4941926024037714e-11,0.35999999999999999,0.0,0.0037056809344027542,0.10620724478091681,6.8594313074647086e-11,3.6361422610136459e-08,4.5769903383337854e-08,4.4823058631484332e-05,0.0,2.5007062377326121e-10,1.4771975214659605e-14,6.1108930753020616e-15,0.0028306925377642829,1.9470124689007977e-08,0.0,4.0641560855184759e-13,0.0,0.0,0.0,0.0,8.7000462167147801e-05,0.00022160336424409687,0.00015923712291702634,2.9536330911402819e-05,8.3940170653067642e-07,0.00064449442346658972,0.0021654478560883851,3.2990421280663846e-07,2.0998836918083616e-07,2.6773882884829206e-09,1.7187080935361547e-11
1.9509507029780123e-06,0.0021235397211896963,2.2750457592258818e-09,1.8949465537408549e-09,4.5629777602830093e-09,5.8800734973726666e-10,8.020853452465196e-08,0.0,0.0,7.4762264995517507e-06,0.00034890913785044352,3.1943861470184161e-09,1.8385943965740949e-10,1.3587164745201464e-11,5.4515224632324693e-26,1.0828893628997281e-18,1.4834872084368943e-12,1.8800368461209174e-09,1.6630872532167774e-09,1.0963711990282671e-19,2.4115473063732228e-23,3.2042353682243268e-12,1.7873789849303528e-18,2.4475231673539631e-15,3.3184262516610233e-13,6.8516630850300452e-12,1.0790821309541027e-12,3.5530834326996161e-12,0.00069381485729605528,1.5998859668277556e-11,1.7938728240193944e-11,2.4577438350704523e-09,1.7951618647577608e-15,1.6809500404540733e-16,4.9467166301476475e-10,5.6415708193205689e-11,0.35999999999999999,0.0,0.0036849694465089589,0.10619733598535216,6.7912888978562059e-11,3.6568916291437899e-08,4.5454950121755794e-08,4.5453311496168689e-05,0.0,2.4779263933489489e-10,1.4792511281161861e-14,6.1401897764635919e-15,0.0028427299907621772,1.9497191720415445e-08,0.0,4.1267355034907014e-13,0.0,0.0,0.0,0.0,8.6401199133544901e-05,0.00022031496127196065,0.00015844312128725081,2.9330747388528784e-05,8.3445062175943951e-07,0.00064782542303216668,0.0021730501432623861,3.3158118598933593e-07,2.110560017091046e-07,2.7134331148280682e-09,1.7416990988118899e-11
1.9691416461363088e-06,0.0021235219507702067,2.265965923048892e-09,1.8824165635402335e-09,4.6105379692583295e-09,5.9483528214541756e-10,8.1457728709522859e-08,0.0,0.0,7.4574453942460776e-06,0.00035079495058748772,3.251401615261282e-09,1.8672850479010216e-10,1.3632900635069207e-11,5.404620466126338e-26,1.0777723892353419e-18,1.4822269638558144e-12,1.9084041973676357e-09,1.6968938552415959e-09,1.1140877850153529e-19,2.4487262199290072e-23,3.2712229719420792e-12,1.7982041982100113e-18,2.4456648518544959e-15,3.4198383507178487e-13,6.9453669015723348e-12,1.1050308590814656e-12,3.5985908977420155e-12,0.00069775153558803338,1.6448680197395508e-11,1.8268800543100263e-11,2.4661723718174237e-09,1.8205158792239121e-15,1.6957704292984306e-16,4.9936603685322239e-10,5.7913300695270859e-11,0.35999999999999999,0.0,0.003664488386598583,0.10618753802584695,6.7241881446107576e-11,3.6774977390379465e-08,4.5143636969806198e-08,4.6084921302269759e-05,0.0,2.4554661322129891e-10,1.4812283049008241e-14,6.1689657689518379e-15,0.0028546372389413369,1.9523251380905634e-08,0.0,4.1895737328743307e-13,0.0,0.0,0.0,0.0,8.5808857904557726e-05,0.00021904104136367605,0.00015765062363315622,2.912756525501974e-05,8.2955596970275223e-07,0.00065112784724534261,0.0021805540816401134,3.3324354555279666e-07,2.1211433219350693e-07,2.7495271018763927e-09,1.7647193249618733e-11
1.9873325892946052e-06,0.002123504473934994,2.2569542651116524e-09,1.8698440847728146e-09,4.6581237631655142e-09,6.0165878834591511e-10,8.2712888014450036e-08,0.0,0.0,7.4387288341623057e-06,0.00035266462287038373,3.3086563873559079e-09,1.8959484623647531e-10,1.367802524326675e-11,5.357514887908267e-26,1.0725433385317666e-18,1.4807613031311529e-12,1.9367146739826331e-09,1.7309886425484826e-09,1.1318385257079135e-19,2.4861149123051039e-23,3.3390642800969328e-12,1.8089659835069417e-18,2.4434698337820006e-15,3.5230785215703037e-13,7.0385500612759473e-12,1.1312220317795467e-12,3.6452036368787396e-12,0.00070166128530986202,1.6905103648255394e-11,1.8600860753920309e-11,2.4744245923558805e-09,1.8457485777051397e-15,1.7104073918198334e-16,5.0398529242400041e-10,5.9434817499055348e-11,0.35999999999999999,0.0,0.0036442337539423935,0.10617784902620284,6.6581071464971026e-11,3.6979622762242914e-08,4.4835900431925499e-08,4.671785027011701e-05,0.0,2.4333192439823853e-10,1.4831306525945338e-14,6.197228458224851e-15,0.002866416423218878,1.9548324769181978e-08,0.0,4.252667937164402e-13,0.0,0.0,0.0,0.0,8.5223317772032274e-05,0.00021778135057276638,0.0001568598414818685,2.8926742179172714e-05,8.2471675093448667e-07,0.00065440204735605712,0.0021879614237507116,3.348914745674539e-07,2.1316347714053761e-07,2.7856684052288124e-09,1.7877676165844763e-11
