Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160)
1.2092382026108849e-10,0.002217591268782632,3.4906210495432694e-16,5.1178471843743779e-19,1.4195433163832282e-20,8.9830980763941346e-29,1.7437735610658357e-23,0.0,0.0,2.7518959305434237e-12,1.0580819872953939e-18,6.2008591137886154e-28,1.6500858447939182e-29,3.8440490960739121e-26,5.9138236114323913e-59,2.3872290734899742e-43,3.708572614174973e-33,1.6501709949376108e-29,3.8705285494654039e-26,2.0220803873280477e-48,5.9650504271760517e-51,1.336869382423234e-28,2.2201277121066962e-31,4.9665124063603932e-37,1.2359302974570628e-40,3.5528179360408234e-28,1.6186553231863421e-31,2.8959886585357402e-24,3.1962743753564006e-13,1.5086042642496206e-42,2.5996577195193771e-37,1.7495669453813425e-23,4.2813444788825581e-34,2.217731257479414e-37,6.8416360857473286e-27,1.1437238883001624e-36,0.35999999999999999,0.0,0.0098897530303019877,0.10880298559933824,6.6625868687120968e-15,1.968588179533371e-14,2.2449339082022713e-12,4.2335022915417542e-23,0.0,1.3801929100656413e-16,1.431829079264013e-28,4.1141846166469075e-29,1.3475175971478628e-12,1.7933673151169443e-22,0.0,5.5756930450312528e-28,0.0,0.0,0.0,2.0373331986601473e-66,1.0230186797220789e-07,1.1569592391947746e-07,1.4570058081364019e-08,1.3894665480055306e-08,5.0323749939185892e-10,3.1933590570347842e-13,6.4977697383691894e-15,1.7158213901751516e-16,1.1993102006924248e-16,9.0382468273781699e-28,6.3989292284503625e-30,1.8651177648944547e-20,1.0669585201967936e-18,5.3391269170762254e-31,5.1348847527305577e-19
1.2740664906494355e-10,0.0022175912622284253,3.8474699151718254e-16,5.6618752870645339e-19,1.7029424356995534e-20,1.1540009784597345e-28,2.1917027341091876e-23,0.0,0.0,3.0481543116142331e-12,1.2832184569307933e-18,7.0300273096813581e-28,1.8288167275738835e-29,4.2587413276348345e-26,9.0322205726521616e-59,3.1525219783461806e-43,4.7192216688660437e-33,1.8289474403859355e-29,4.2896652382840602e-26,2.6141457025891403e-48,7.6853725013627349e-51,1.4816374163961271e-28,2.6578836347592782e-31,6.6000461468577955e-37,1.5993839968384979e-40,3.9375139206957596e-28,1.8908609092542569e-31,3.0438935632917005e-24,3.6454277500607084e-13,1.9586956548617025e-42,3.6321163439072925e-37,2.0976031348042466e-23,4.9983960218359192e-34,2.5902836457072361e-37,7.5824797389261866e-27,1.6414399037614301e-36,0.35999999999999999,0.0,0.0098897397904967911,0.10880298418419526,7.0413174195716875e-15,2.0742272676362209e-14,2.4704499480860755e-12,5.3403098246943366e-23,0.0,1.5343080375964265e-16,1.5444507783197626e-28,4.5748632005342572e-29,1.4961072827392902e-12,2.1230088345365817e-22,0.0,6.5218784828702037e-28,0.0,0.0,0.0,2.9775751288756852e-66,1.0715337143777283e-07,1.218878943165896e-07,1.5351122303931123e-08,1.5272185754235997e-08,5.4056257584805693e-10,3.6420568899621045e-13,7.788635824634435e-15,1.9847349777093234e-16,1.3858945546310871e-16,1.0223982796312235e-27,7.3852604997719095e-30,2.3027294286813689e-20,1.2431139817422368e-18,6.1015098028670679e-31,5.6875155618718054e-19
1.3388947786879862e-10,0.002217591255438315,4.22151620525897e-16,6.2316468297302616e-19,2.0266296292039743e-20,1.4645530037462845e-28,2.7268187507709804e-23,0.0,0.0,3.3589814193929117e-12,1.5418686309001491e-18,7.9249361355265508e-28,2.0164386423158362e-29,4.6937918070237124e-26,1.3521294781462728e-58,4.1087863560830891e-43,5.9383898545600127e-33,2.0166308634180688e-29,4.729626447675372e-26,3.3361758815601464e-48,9.776944434806335e-51,1.633598079728329e-28,3.1546180886939262e-31,8.6523897638632265e-37,2.0431431697918682e-40,4.3413176267536912e-28,2.1917355418093852e-31,3.1911105422590424e-24,4.1318272059822372e-13,2.5104870995739471e-42,4.9929337070898644e-37,2.4932609240576073e-23,5.7903455641369316e-34,3.0019888391514602e-37,8.3601267377139903e-27,2.31728570507323e-36,0.35999999999999999,0.0,0.0098897265507368933,0.10880298271811266,7.4235025131301421e-15,2.1798811981575521e-14,2.7046980340067913e-12,6.6609909715803634e-23,0.0,1.6969711907653953e-16,1.6617074817625516e-28,5.0612901423643006e-29,1.6525107488931423e-12,2.4935068426725131e-22,0.0,7.5695930884417048e-28,0.0,0.0,0.0,4.275961833538557e-66,1.1195415840769669e-07,1.2807959554579347e-07,1.613218154245858e-08,1.6700386269275114e-08,5.7813230834965391e-10,4.1279583946525395e-13,9.2533291418276284e-15,2.2787759332103426e-16,1.5897534201843956e-16,1.1501178215104e-27,8.4603951921091538e-30,2.8159200457538005e-20,1.4371588447741835e-18,6.9268019414002673e-31,6.2679562184237452e-19
1.4037230667265369e-10,0.0022175912484201305,4.6127505441829128e-16,6.8269650263377026e-19,2.3942471649978472e-20,1.8382789983290955e-28,3.3612255061449589e-23,0.0,0.0,3.6843094405179238e-12,1.8370865123245674e-18,8.8877247516911613e-28,2.2129125545338075e-29,5.1490821142532776e-26,1.9875960927927755e-58,5.2914620683706719e-43,7.3968083244367687e-33,2.2131860138082902e-29,5.1903160283852141e-26,4.2081215205246855e-48,1.2295532621617431e-50,1.7927181599062086e-28,3.7149364274231391e-31,1.1203737338372578e-36,2.5796676448386879e-40,4.7641402657118076e-28,2.5226656594168545e-31,3.3376524788612546e-24,4.6565868420334296e-13,3.1803629687548097e-42,6.7633007467357939e-37,2.940389427905093e-23,6.6607211304504874e-34,3.454727382032725e-37,9.1744066721904129e-27,3.222665848247885e-36,0.35999999999999999,0.0,0.0098897133110222388,0.10880298120277787,7.8092902740194028e-15,2.2855505375916674e-14,2.9474375665608934e-12,8.2237232681081785e-23,0.0,1.8682607430838791e-16,1.7838450464740387e-28,5.573719446489326e-29,1.8167363437616858e-12,2.9078161322255481e-22,0.0,8.7240418950338317e-28,0.0,0.0,0.0,6.0432248580763466e-66,1.1670587904011877e-07,1.342710650074122e-07,1.691323579697509e-08,1.8177617044754818e-08,6.1590928682188713e-10,4.6521761985807442e-13,1.0905038803567315e-14,2.5988205908369395e-16,1.8114810140754688e-16,1.2873615592797153e-27,9.6279469875534903e-30,3.4135343481842327e-20,1.649864897568642e-18,7.8175564674625324e-31,6.876282641212625e-19
1.4685513547650875e-10,0.002217591241181419,5.0211636372827697e-16,7.4476409583214504e-19,2.8095954086248338e-20,2.2842788066028796e-28,4.1080984666717602e-23,0.0,0.0,4.0240727895060562e-12,2.1720432198795829e-18,9.9205211699688109e-28,2.4182003846694831e-29,5.6244958459895899e-26,2.8734160027255699e-58,6.7405011265273603e-43,9.1281183811622723e-33,2.4185791743217542e-29,5.6716397180772583e-26,5.2518033880653039e-48,1.5301948445160913e-50,1.9589650968286823e-28,4.3435576327731855e-31,1.4344931378175183e-36,3.2226089523636608e-40,5.2058947836192569e-28,2.8850313283843047e-31,3.4835332820473636e-24,5.2207904688165409e-13,3.9863938585976552e-42,9.0392488248760623e-37,3.4429493595505654e-23,7.6130254792289467e-34,3.9503699213845663e-37,1.002515247307579e-26,4.4205449329428079e-36,0.35999999999999999,0.0,0.009889700071352767,0.10880297963981971,8.1988232849665921e-15,2.3912358381466897e-14,3.1984351669612499e-12,1.005882003749753e-22,0.0,2.0482583151298138e-16,1.9111105807837454e-28,6.1124149317462647e-29,1.9887926500561776e-12,3.3689837633509211e-22,0.0,9.9904356096363181e-28,0.0,0.0,0.0,8.4171137063587864e-66,1.2141012991163387e-07,1.4046233509215038e-07,1.7694285067509354e-08,1.9702281675073957e-08,6.5386111053376211e-10,5.2157926803566509e-13,1.2757202507993997e-14,2.9457217093048326e-16,2.0516556241395909e-16,1.434528121818205e-27,1.0891712319019106e-29,4.1050036651758788e-20,1.8819924446866764e-18,8.7764727174525656e-31,7.5125945833217192e-19
1.5333796428036382e-10,0.002217591233729453,5.4467462702227066e-16,8.0934933349631636e-19,3.2766328455611924e-20,2.8124710425698443e-28,4.981728828270482e-23,0.0,0.0,4.3782080419476276e-12,2.5500258658741387e-18,1.1025442615935348e-27,2.6322650752873116e-29,6.1199187628498401e-26,4.0909377865801325e-58,8.5006980337028047e-43,1.1169004144199955e-32,2.6327782760431272e-29,6.1735052908336888e-26,6.4909802017069503e-48,1.8862209169525936e-50,2.1323070344550393e-28,5.0453098876036095e-31,1.8178303941357708e-36,3.9868563697271302e-40,5.6664959982717187e-28,3.2802063717269097e-31,3.6287679404347022e-24,5.8254924541478948e-13,4.9484189465712436e-42,1.1933524137329779e-36,4.0050101839932766e-23,8.6507365029662902e-34,4.4907773901645645e-37,1.0912200676174933e-26,5.9874111650948058e-36,0.35999999999999999,0.0,0.0098896868317284205,0.10880297803081015,8.5922387570505851e-15,2.4969376381639542e-14,3.4574644652451974e-12,1.2198774479358776e-22,0.0,2.2370486599930856e-16,2.0437598635357703e-28,6.6776499001755324e-29,2.1686884762883096e-12,3.880150402833686e-22,0.0,1.1373990730514593e-27,0.0,0.0,0.0,1.1567505487951871e-65,1.2606845564398446e-07,1.4665343322089224e-07,1.8475329354090074e-08,2.1272835702971041e-08,6.9196034830974603e-10,5.8198608155721145e-13,1.4823492097903737e-14,3.3203083377284673e-16,2.3108394201595769e-16,1.5920364162655358e-27,1.2255663274084983e-29,4.9003553796528546e-20,2.1342905088376606e-18,9.8063721467615288e-31,8.1770153991577712e-19
1.5982079308421889e-10,0.0022175912260712486,5.8894893113551738e-16,8.7643482676102654e-19,3.7994761290178638e-20,3.4336245564185316e-28,5.9975674211126999e-23,0.0,0.0,4.7466538728866323e-12,2.9744365884441261e-18,1.2204595923260037e-27,2.855070662767396e-29,6.6352389476210183e-26,5.7429034445221543e-58,1.0622031768659044e-42,1.3559325436342892e-32,2.8557530199927227e-29,6.6958227177935164e-26,7.9514138602353538e-48,2.3047689915823703e-50,2.3127128762983049e-28,5.8251264028860876e-31,2.2818550679010362e-36,4.8885815818075475e-40,6.145860746625852e-28,3.7095585115029752e-31,3.7733725755354542e-24,6.4717185217227788e-13,6.0881283854729683e-42,1.5577639492891932e-36,4.6307474229606373e-23,9.7773076631529427e-34,5.0778012086284907e-37,1.183539170651121e-26,8.0155049327054522e-36,0.35999999999999999,0.0,0.0098896735921491508,0.1088029763772656,8.9896686900935457e-15,2.6026564625090488e-14,3.7243059005352815e-12,1.4678296358286406e-22,0.0,2.4347195555232144e-16,2.1820646964088176e-28,7.2697068253350818e-29,2.3564328500512661e-12,4.4445517346195955e-22,0.0,1.2879929650297555e-27,0.0,0.0,0.0,1.5702295113682002e-65,1.3068235043656849e-07,1.5284438170531644e-07,1.9256368656745942e-08,2.2887785087217163e-08,7.3018467792262432e-10,6.4654049749443002e-13,1.7117801184712004e-14,3.7233861258517726e-16,2.5895786642773949e-16,1.7603255338072755e-27,1.3723944330880265e-29,5.8102212558140721e-20,2.4074970241166727e-18,1.091020518505938e-30,8.8696918279301056e-19
1.6630362188807395e-10,0.002217591218213597,6.3493836903212153e-16,9.4600390186609877e-19,4.3824001489242806e-20,4.1593920163162258e-28,7.1722710541118411e-23,0.0,0.0,5.1293509775171424e-12,3.4487913594371771e-18,1.3460077954004831e-27,3.0865823510933971e-29,7.1703469672983947e-26,7.957836333805117e-58,1.316001442315288e-42,1.6342256151561984e-32,3.0874750014489074e-29,7.2385043318319031e-26,9.6609406681526993e-48,2.7935291901581614e-50,2.5001523423158427e-28,6.6880407868705659e-31,2.8393622231134712e-36,5.9452868904982538e-40,6.6439080359186035e-28,4.1744495241562807e-31,3.9173644954367599e-24,7.1604666387344541e-13,7.4291502418918234e-42,2.0124017223863062e-36,5.3244396697203578e-23,1.0996168463745914e-33,5.7132835039835549e-37,1.2794570169603713e-26,1.0615246749393339e-35,0.35999999999999999,0.0,0.0098896603526149006,0.10880297468064996,9.3912400511470613e-15,2.7083928230136909e-14,3.9987464987920418e-12,1.7534355532785646e-22,0.0,2.641361684365787e-16,2.3263058140121726e-28,7.8888770052551588e-29,2.5520349997098454e-12,5.0655198587283576e-22,0.0,1.4513480818584293e-27,0.0,0.0,0.0,2.1073945700043088e-65,1.3525325977298478e-07,1.5903519902809283e-07,2.0037402975505642e-08,2.4545684496296716e-08,7.6851560591632702e-10,7.1534218091333921e-13,1.9654230041872266e-14,4.1557389247293705e-16,2.8884049106572607e-16,1.9398560977393693e-27,1.5300900315186224e-29,6.8458471856311575e-20,2.7023390575624196e-18,1.2091090372709375e-30,9.5907937534559717e-19
1.7278645069192902e-10,0.002217591210163068,6.8264203665538883e-16,1.0180405736301537e-18,5.0298380689982403e-20,5.0023448406298077e-28,8.5237503450651558e-23,0.0,0.0,5.5262419833908963e-12,3.9767186283815734e-18,1.4793976034664698e-27,3.3267665866080015e-29,7.7251360367010352e-26,1.0895011425549799e-57,1.6176040724099779e-42,1.956442498200714e-32,3.3279178350771706e-29,7.8014649939576244e-26,1.1649546849594636e-47,3.3607622178716135e-50,2.6945960263943923e-28,7.6391821515965938e-31,3.5045623074570552e-36,7.1758558569701996e-40,7.1605591963607369e-28,4.6762354043299622e-31,4.06076224785816e-24,7.8927079530217704e-13,8.997140249801522e-42,2.5748196020028434e-36,6.0904654409885316e-23,1.2310724948480615e-33,6.3990573417849658e-37,1.3789585145779177e-26,1.3917854210823364e-35,0.35999999999999999,0.0,0.0098896471131256249,0.10880297294237819,9.7970749631747687e-15,2.8141472189480635e-14,4.2805796379665033e-12,2.0806234775930824e-22,0.0,2.8570685070179486e-16,2.4767629747258562e-28,8.5354601952192648e-29,2.7555043309244075e-12,5.746484655997202e-22,0.0,1.6279878931498594e-27,0.0,0.0,0.0,2.798671826884036e-65,1.3978258222534898e-07,1.6522590172636883e-07,2.0818432310397864e-08,2.6245135504332676e-08,8.0693658414390053e-10,7.8848811834117419e-13,2.244706829465227e-14,4.618130248754615e-16,3.2078360208141196e-16,2.1311119106787484e-27,1.6991111665462177e-29,8.0191041924486469e-20,3.0195330444097825e-18,1.3352327638556174e-30,1.0340513946367754e-18
1.7926927949578409e-10,0.002217591201925986,7.3205903293991192e-16,1.0925295232442919e-18,5.7463813028498219e-20,5.9760055773748953e-28,1.0071215005487783e-22,0.0,0.0,5.9372713888257142e-12,4.5619583242195392e-18,1.6208368414469743e-27,3.5755911364656484e-29,8.2995021921699298e-26,1.4750309052564937e-57,1.9737741573484473e-42,2.3276049736490934e-32,3.577057284658554e-29,8.3846222699233534e-26,1.3949436470721415e-47,4.0153149775762847e-50,2.8960154573594908e-28,8.6837710006833058e-31,4.2931733069895188e-36,8.6005994099863085e-40,7.695738043203106e-28,5.2162665375659801e-31,4.2035856698170771e-24,8.6693875793763811e-13,1.0819867706154323e-41,3.265122347574253e-36,6.9333005169142373e-23,1.3724360215127362e-33,7.136946968757224e-37,1.4820290502535626e-26,1.8078297078035178e-35,0.35999999999999999,0.0,0.009889633873681275,0.10880297116381796,1.0207290862810708e-14,2.9199201374087607e-14,4.569604851462855e-12,2.4535573362527328e-22,0.0,3.081936155774008e-16,2.6337232851162329e-28,9.2097643009639736e-29,2.9668504189883852e-12,6.4909752104846048e-22,0.0,1.8184365034693653e-27,0.0,0.0,0.0,3.6805012946821311e-65,1.4427167096165858e-07,1.7141650438662438e-07,2.1599456661451284e-08,2.7984785083920732e-08,8.4543301492126154e-10,8.6607269648172833e-13,2.5510781887366318e-14,5.111302865480872e-16,3.5483757266914761e-16,2.3345998082598061e-27,1.8799387834500201e-29,9.3424973017047087e-20,3.3597849806952421e-18,1.4697358922491702e-30,1.1119067844248449e-18
1.8575210829963915e-10,0.002217591193508467,7.8318846099840888e-16,1.1694560787555829e-18,6.5367795274534984e-20,7.0948785616325238e-28,1.1835217551757411e-22,0.0,0.0,6.3623855140540984e-12,5.2083611373545554e-18,1.7705324746786372e-27,3.8330251707294285e-29,8.8933444747291781e-26,1.9762560379754429e-57,2.3919346572240762e-42,2.7531069185756929e-32,3.8348713980688545e-29,8.9878966164419511e-26,1.6595093551320697e-47,4.7666344059750168e-50,3.1043831633005757e-28,9.8271156099431203e-31,5.2225152703606616e-36,1.0241298643226077e-39,8.2493710476183924e-28,5.7958878821229778e-31,4.3458559361068834e-24,9.4914252932852929e-13,1.2927299114237528e-41,4.1062199861560786e-36,7.8575155824745866e-23,1.5240434951144662e-33,7.9287680678276582e-37,1.588654522388878e-26,2.3278465416483326e-35,0.35999999999999999,0.0,0.0098896206342818024,0.10880296934629023,1.0622000638912105e-14,3.0257120536518113e-14,4.8656276552343234e-12,2.8766397143054241e-22,0.0,3.3160633418046951e-16,2.7974892741319234e-28,9.9121051097862446e-29,3.186083007651439e-12,7.3026213169940847e-22,0.0,2.0232186587857553e-27,0.0,0.0,0.0,4.7962357095986792e-65,1.4872183506935049e-07,1.7760701893768728e-07,2.2380476028694573e-08,2.9763324282742318e-08,8.8399295801393926e-10,9.4818777159795937e-13,2.8860003744162098e-14,5.6359787550526612e-16,3.9105135870471634e-16,2.5508495289234826e-27,2.0730754416888689e-29,1.082917237403806e-19,3.7237905942866116e-18,1.6129766987135577e-30,1.1926693362597544e-18
1.9223493710349422e-10,0.0022175911849164126,8.3602942823449123e-16,1.2488061956967806e-18,7.4059407516868866e-20,8.3744808644438119e-28,1.3837697673610526e-22,0.0,0.0,6.8015324479467861e-12,5.9198878443354666e-18,1.9286906613829499e-27,4.0990393490921548e-29,9.5065651239053669e-26,2.6221006403033324e-57,2.8802058375493893e-42,3.2387277097653749e-32,4.1013406485471286e-29,9.6112115783921399e-26,1.9623344472735998e-47,5.6247812298630535e-50,3.3196727396912212e-28,1.1074608438086606e-30,6.3116079043587476e-36,1.2121247853980811e-39,8.8213875176640672e-28,6.416439170990948e-31,4.4875956068255065e-24,1.035971622125841e-12,1.5351683750361212e-41,5.1241035683110333e-36,8.8677738798246006e-23,1.686228802347559e-33,8.776328040923994e-37,1.6988213759144586e-26,2.9730740283264002e-35,0.35999999999999999,0.0,0.0098896073949271655,0.10880296749107046,1.1041312770138251e-14,3.13152343142256e-14,5.168459375892788e-12,3.3545144877291928e-22,0.0,3.5595512630136457e-16,2.9683755376697036e-28,1.064280602380459e-28,3.4132120033707494e-12,8.1851550435980487e-22,0.0,2.2428597548141603e-27,0.0,0.0,0.0,6.197175026621259e-65,1.5313434087026493e-07,1.8379745458536305e-07,2.3161490412156414e-08,3.1579486908769536e-08,9.226071960139643e-10,1.0349227383389144e-12,3.2509525151915604e-14,6.1928602526047495e-16,4.2947259026987423e-16,2.7804147198362633e-27,2.2790460654264858e-29,1.2492922476143837e-19,4.1122355214424797e-18,1.7653316745477968e-30,1.2763650712439897e-18
1.9871776590734929e-10,0.002217591176155547,8.9058104412493137e-16,1.3305664349814181e-18,8.3589313788941856e-20,9.8313756262013718e-28,1.6102029282413496e-22,0.0,0.0,7.2546619766757367e-12,6.7006083531845755e-18,2.0955168086025836e-27,4.3736059095610261e-29,1.0139069774833977e-25,3.4474022349945112e-57,3.4474430556187441e-42,3.7906461248572038e-32,4.3764480779779806e-29,1.0254493989623386e-25,2.3073427912831351e-47,6.6004457563294265e-50,3.5418589187542628e-28,1.2431722038101068e-30,7.5812694634514569e-36,1.4265301892134199e-39,9.4117197825425889e-28,7.0792551326396425e-31,4.6288286742013121e-24,1.1275131626803303e-12,1.8127644506476724e-41,6.3481343189671836e-36,9.96882854797096e-23,1.8593237121014493e-33,9.6814263177572133e-37,1.812516637803003e-26,3.768195225969851e-35,0.35999999999999999,0.0,0.0098895941556173227,0.10880296559939141,1.1465331482124652e-14,3.2373547233426016e-14,5.4779169545321569e-12,3.892070848353523e-22,0.0,3.8125034985698812e-16,3.1466990773523558e-28,1.1402197754678159e-28,3.6482474580231936e-12,9.142412251120364e-22,0.0,2.4778858513446726e-27,0.0,0.0,0.0,7.9437474913499848e-65,1.5751041342382363e-07,1.8998781913938369e-07,2.3942499811865473e-08,3.3432048027284506e-08,9.6126790740917677e-10,1.1263646080842939e-12,3.647428352309065e-14,6.7826315231013915e-16,4.7014767699590455e-16,3.0238745901594727e-27,2.4984011755752297e-29,1.4348196246383719e-19,4.5257955119411371e-18,1.9271976580045205e-30,1.3630222189504505e-18
2.0520059471120435e-10,0.002217591167231405,9.4684241822655625e-16,1.4147239402268372e-18,9.4009761935062481e-20,1.1483206094741706e-27,1.8653068253688334e-22,0.0,0.0,7.7217255118037489e-12,7.5547006343888979e-18,2.271215629134611e-27,4.6566987570025685e-29,1.0790767654649386e-25,4.4938679675070754e-57,4.1032741663364637e-42,4.4154542318049658e-32,4.6601794392983798e-29,1.0917674173149989e-25,2.6987067768917105e-47,7.704964448086436e-50,3.7709176386164768e-28,1.3904004859950746e-30,9.054215490425486e-36,1.6699925090559556e-39,1.0020303376298442e-27,7.7856657183585306e-31,4.769580608090034e-24,1.2238519715356408e-12,2.1292270283930353e-41,7.8113375343816309e-36,1.1165519898795532e-22,2.0436579413789857e-33,1.0645854673514174e-36,1.9297279524739385e-26,4.741756425977528e-35,0.35999999999999999,0.0,0.0098895809163522287,0.10880296367244596,1.1894156908711378e-14,3.3432063713111297e-14,5.793822745650383e-12,4.4944482080974726e-22,0.0,4.0750259005688436e-16,3.332780715872067e-28,1.2190618010078852e-28,3.8911995522188231e-12,1.0178334060657846e-21,0.0,2.7288236864655661e-27,0.0,0.0,0.0,1.0106786511810262e-64,1.6185123806863299e-07,1.9617812020630497e-07,2.4723504227850408e-08,3.5319822419480584e-08,9.9996747370387067e-10,1.2225980894070802e-12,4.076934841887995e-14,7.4059588336558581e-16,5.1312181123157005e-16,3.281834487061475e-27,2.731718975941916e-29,1.641010734854686e-19,4.9651366360500199e-18,2.0989887315814245e-30,1.4526711950278147e-18
