Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888)
7.389677264579885e-10,0.0011887619270599915,3.7049558159442042e-17,1.0147259811058903e-19,3.7814214409962955e-20,2.4532353433483876e-28,4.1664687122197865e-22,0.0,0.0,7.0209965909233945e-12,1.9132572109094299e-17,1.2922988172343178e-28,5.1586564137215175e-31,1.5238392821732573e-27,2.6171499291806864e-61,1.1251592480566232e-45,5.160638195936226e-34,5.1831472295415146e-31,1.6419629646690704e-27,9.6425816025767816e-50,7.2739044311859185e-53,3.7044311414070419e-30,5.0200487024551533e-34,1.700629947480407e-37,1.3376937124766012e-40,1.1104156561404207e-29,3.6650378625556155e-32,1.0998579668806608e-26,1.1192639650582832e-13,1.1375931463144547e-42,1.2716426214036055e-36,3.2732393368534416e-24,1.8564751673275355e-35,5.6430328896334372e-39,2.3938718662179675e-28,6.3235236466519199e-36,0.35999999999999999,0.0,0.0098897676062319282,0.1088029212827627,6.8323806460793675e-15,1.2067529269011191e-15,4.3770412956469923e-13,4.6844813761281976e-22,0.0,1.2026887880664765e-15,1.4159987511896847e-29,1.5401879534647435e-28,4.8541149001516578e-12,6.3907686598279043e-21,0.0,8.2954608147001544e-28,0.0,0.0,0.0,1.1141035807770386e-67,3.5603057688291151e-08,1.0926510169671524e-07,8.8099810252191054e-09,7.6186806281231486e-08,2.5231444960686763e-09,1.1148854496956619e-13,2.6389499730711797e-13,2.5004539953624384e-16,1.8776715584219297e-16,5.0188155121897053e-28,1.9863730719082175e-29,3.8515721713562783e-20,2.2540360912726768e-18,1.1174247416523738e-30,1.1684622353623281e-20,1.1790963740043625e-19,5.5175270272664468e-21
7.47339200577424e-10,0.0011887619242837426,3.7855361838076179e-17,1.0323785281897588e-19,3.937539934576182e-20,2.587654142920589e-28,4.3869514778785135e-22,0.0,0.0,7.1674389929121319e-12,1.9916377152534336e-17,1.3348108610365749e-28,5.2855617770753639e-31,1.5602479594594258e-27,2.8606310493688891e-61,1.1932715592193279e-45,5.4445244394333295e-34,5.3114513771633207e-31,1.6823496602587956e-27,1.0150258680512916e-49,7.635153689018757e-53,3.7955447190409909e-30,5.1984050099427515e-34,1.8020198758340043e-37,1.4128686976079076e-40,1.1377225721510563e-29,3.7907052892205152e-32,1.1210105966722376e-26,1.1489669227514879e-13,1.2016568384344882e-42,1.3642194825904472e-36,3.4002798285792336e-24,1.9183015053435162e-35,5.834498859489808e-39,2.4527358609721093e-28,6.8373487585899116e-36,0.35999999999999999,0.0,0.0098897649736193853,0.10880292016466805,6.9881240922485878e-15,1.2205576348732572e-15,4.4402930955127427e-13,4.9072397314543739e-22,0.0,1.2437174762940033e-15,1.4764150761751542e-29,1.5928389317719627e-28,4.9671637122411374e-12,6.7014530868182355e-21,0.0,8.5835121490207482e-28,0.0,0.0,0.0,1.2041275919346428e-67,3.5781820579324344e-08,1.1050108625643558e-07,8.9097754118765165e-09,7.7274412774448014e-08,2.5534770250918986e-09,1.1444700569804086e-13,2.7302438637823165e-13,2.5680566531472608e-16,1.9284011616527306e-16,5.2638636343123664e-28,2.0853168382517543e-29,4.0308317418464195e-20,2.3269256905692105e-18,1.1723235743115446e-30,1.1884595026538869e-20,1.20720052380844e-19,5.7032145449895677e-21
7.557106746968594e-10,0.001188761921506168,3.8669440154579578e-17,1.0501346669392219e-19,4.0983094930596016e-20,2.7278282095893902e-28,4.6164865830037505e-22,0.0,0.0,7.3152871733339674e-12,2.0723393003817788e-17,1.3783236973666448e-28,5.4149163023101188e-31,1.5973409976880164e-27,3.1235069505119599e-61,1.2646417201982627e-45,5.7404090774577178e-34,5.4422666828830274e-31,1.7235155236684811e-27,1.0679303220230733e-49,8.0105242721589717e-53,3.8884160701370791e-30,5.3807125404265432e-34,1.9080909229233045e-37,1.4914849863071435e-40,1.1655562091813938e-29,3.9194547130423224e-32,1.1427040019682227e-26,1.1790833322627362e-13,1.268664092361122e-42,1.4623620381842052e-36,3.5306686054815517e-24,1.9815757030400836e-35,6.0305824300116775e-39,2.5127351926806076e-28,7.3863759070308184e-36,0.35999999999999999,0.0,0.0098897623410086604,0.1088029190460382,7.1454892079364829e-15,1.2343657516915197e-15,4.503595091375007e-13,5.1378741392527151e-22,0.0,1.2856752286536246e-15,1.5389578816692949e-29,1.646687309519667e-28,5.0815748317558075e-12,7.0238911978790684e-21,0.0,8.8782348681376976e-28,0.0,0.0,0.0,1.3005097618872936e-67,3.5960048773265339e-08,1.1173706868878181e-07,9.0095695651940044e-09,7.8362552795997228e-08,2.5838096460757355e-09,1.1744664353778034e-13,2.8235793369260562e-13,2.6366194494142819e-16,1.9798507046452463e-16,5.5193194677604899e-28,2.1885655024255051e-29,4.2162844025949365e-20,2.4012811865315792e-18,1.2295714013453261e-30,1.2087803823757798e-20,1.2357733530290321e-19,5.8932769213636886e-21
7.640821488162948e-10,0.001188761918727335,3.9491780992144267e-17,1.0679943257101721e-19,4.2638179422767057e-20,2.87393682375777e-28,4.8553422834831693e-22,0.0,0.0,7.4645405666237598e-12,2.1554057609165345e-17,1.4228565634461228e-28,5.5467826920599096e-31,1.635136554940078e-27,3.407065147123467e-61,1.3393843917142153e-45,6.0486486031789009e-34,5.5756578212151686e-31,1.7654805016688251e-27,1.1230443509499324e-49,8.4004653445411045e-53,3.9830901953654588e-30,5.5670016199006072e-34,2.018996484837223e-37,1.5736718396056756e-40,1.1939300543214369e-29,4.051345758298684e-32,1.1649535252838254e-26,1.2096134903300806e-13,1.3387261814434542e-42,1.5663356279172144e-36,3.664451883132256e-24,2.0463247139616401e-35,6.2313715899481461e-39,2.5738989357143566e-28,7.9725785167686961e-36,0.35999999999999999,0.0,0.0098897597083997622,0.10880291792690032,7.3044668960406076e-15,1.2481772846415175e-15,4.5669456291298462e-13,5.3765689012812467e-22,0.0,1.3285716315145807e-15,1.6036824694026545e-29,1.7017456342401731e-28,5.1973503142305511e-12,7.3584012072710386e-21,0.0,9.1797089451120769e-28,0.0,0.0,0.0,1.4036396264243657e-67,3.6137769512816773e-08,1.129730490091945e-07,9.109363485172072e-09,7.9451199101480763e-08,2.6141423413198716e-09,1.2048748803486381e-13,2.9189776323185978e-13,2.7061431064248533e-16,2.0320207280974264e-16,5.7855472071604795e-28,2.2962745466398147e-29,4.4080713263552849e-20,2.4771137895427514e-18,1.2892511899288975e-30,1.2294279912745416e-20,1.2648224640732794e-19,6.0877870177786854e-21
7.765679046541654e-10,0.0011887619145806076,4.0733598375713028e-17,1.0948235818071704e-19,4.5196643894379655e-20,3.1032751431271611e-28,5.2294967690144393e-22,0.0,0.0,7.6897563746503648e-12,2.283785951949599e-17,1.4912137915377653e-28,5.7482635651266184e-31,1.6928530557672901e-27,3.87136318150274e-61,1.4573806641714381e-45,6.5321178699735349e-34,5.7795360118939376e-31,1.829599001446741e-27,1.2095133768402003e-49,9.0101262544675555e-53,4.1277431724380416e-30,5.8523072763332659e-34,2.1937294994266134e-37,1.7031748016500985e-40,1.2372824123272001e-29,4.2540262855978061e-32,1.1992046685887653e-26,1.2559174846987732e-13,1.4491469749673204e-42,1.7328393196358577e-36,3.8703917534439284e-24,2.1456958064363808e-35,6.5397802424007284e-39,2.6673507828176945e-28,8.9204313143466266e-36,0.35999999999999999,0.0,0.0098897557819606265,0.10880291625685805,7.5445528833665564e-15,1.2687830573186854e-15,4.6615175030601572e-13,5.7479532514356032e-22,0.0,1.3943146681395766e-15,1.7043922432761457e-29,1.7861381803588568e-28,5.3725647094116584e-12,7.8804407191385696e-21,0.0,9.6420638163215346e-28,0.0,0.0,0.0,1.570883555831356e-67,3.6401946420300336e-08,1.1481646598291492e-07,9.2582021331619892e-09,8.1075761412837993e-08,2.6593823911480366e-09,1.2509942162218362e-13,3.0651393518966044e-13,2.8116219261290051e-16,2.1111702224324709e-16,6.2034408073094271e-28,2.4655523752561535e-29,4.7061926722222556e-20,2.5929838810239391e-18,1.3829646875521719e-30,1.2608380222368267e-20,1.3090496285581995e-19,6.3863160524704569e-21
7.89053660492036e-10,0.0011887619104314245,4.1993728330882626e-17,1.1218828324328085e-19,4.7865467471838821e-20,3.3468436630774704e-28,5.6259215546568263e-22,0.0,0.0,7.9180951701684994e-12,2.4176733757990593e-17,1.5619518339991365e-28,5.9556970673333242e-31,1.7522380306074139e-27,4.3895010971575841e-61,1.5835401391136714e-45,7.0451078172304586e-34,5.9895204427669772e-31,1.895611241884469e-27,1.301324175846683e-49,9.6548313441532929e-53,4.2766683697862716e-30,6.1466336098677329e-34,2.380096506409759e-37,1.8413806089478821e-40,1.2819149718941521e-29,4.4640411342104259e-32,1.2347793223440445e-26,1.3031434035346843e-13,1.5670179182095095e-42,1.9138792621707633e-36,4.0841390035609759e-24,2.2485043651354209e-35,6.8591672113054969e-39,2.7635621055324933e-28,9.9627953175573612e-36,0.35999999999999999,0.0,0.0098897518555255432,0.10880291458582383,7.7881755318098862e-15,1.2893964686927347e-15,4.7561889423928916e-13,6.138310351159433e-22,0.0,1.4621982940327006e-15,1.8102703644656948e-29,1.8732911073696968e-28,5.5508254685450948e-12,8.431148266006537e-21,0.0,1.0119881273142971e-27,0.0,0.0,0.0,1.7555041493142347e-67,3.6665132176632085e-08,1.1665987862510995e-07,9.4070402620990516e-09,8.2701312261981984e-08,2.7046222272443048e-09,1.29803172832867e-13,3.2160073432369217e-13,2.919241944892704e-16,2.1919252435412971e-16,6.6474087823849316e-28,2.6456555557709425e-29,5.0192025672769465e-20,2.7122010929493577e-18,1.4825695195286397e-30,1.2929949235826492e-20,1.3543789387600473e-19,6.6951544229390166e-21
8.015394163299066e-10,0.0011887619062799682,4.3272130705482046e-17,1.1491719766862182e-19,5.064765985740214e-20,3.6052817873056286e-28,6.0455699355066114e-22,0.0,0.0,8.1495554048826977e-12,2.5572182493983118e-17,1.6351411206020166e-28,6.1693133635944775e-31,1.8133581538599951e-27,4.9666489867720984e-61,1.718275620177098e-45,7.5888790448388549e-34,6.2058483093890537e-31,1.9635904446914134e-27,1.3987479130678393e-49,1.0336254927195494e-52,4.430030978449985e-30,6.4500759923223266e-34,2.5786437064282726e-37,1.9887744219413152e-40,1.327877242387579e-29,4.681607845765831e-32,1.2717301469872399e-26,1.3512921238280443e-13,1.6927570748348394e-42,2.1104564418062035e-36,4.305847319002172e-24,2.3548492828472993e-35,7.189854108468639e-39,2.8626396322273606e-28,1.1107343799258466e-35,0.35999999999999999,0.0,0.0098897479290945157,0.10880291291387223,8.0353046550102601e-15,1.3100175420360015e-15,4.8509553577962929e-13,6.5482783995644196e-22,0.0,1.5322536413087837e-15,1.9215110530707453e-29,1.9632452341099468e-28,5.7321394032608e-12,9.0116435323651169e-21,0.0,1.0613428137387693e-27,0.0,0.0,0.0,1.9590639691209468e-67,3.6927401278071813e-08,1.1850328694688543e-07,9.555877871984925e-09,8.4327777146636541e-08,2.7498618310067759e-09,1.345988289863252e-13,3.3716519116146431e-13,3.0290053058982282e-16,2.2742873949071762e-16,7.1187786998759642e-28,2.837152767828825e-29,5.3475891704246566e-20,2.8348016438176979e-18,1.5883684197898949e-30,1.325911771591552e-20,1.4008363611655537e-19,7.0145586295623164e-21
8.140251721677773e-10,0.0011887619021264163,4.456876536956747e-17,1.1766909616573661e-19,5.3546268975619975e-20,3.8792470876848584e-28,6.4894209923434658e-22,0.0,0.0,8.3841356464111999e-12,2.7025727523499994e-17,1.710854881494194e-28,6.389351642221498e-31,1.876282710786739e-27,5.6083699930114688e-61,1.8620131191386917e-45,8.1647236798278397e-34,6.4287660297238409e-31,2.0336127030457077e-27,1.5020685120040382e-49,1.1056151168386987e-52,4.5880026676202165e-30,6.7627277628026418e-34,2.7899324082476611e-37,2.1458657588318299e-40,1.375220674759574e-29,4.9069523481860863e-32,1.3101104892719368e-26,1.400364484317866e-13,1.8268036631633491e-42,2.3236226852481863e-36,4.5356705162514829e-24,2.4648334772870038e-35,7.5321751695264937e-39,2.9646942767758892e-28,1.2362234090571056e-35,0.35999999999999999,0.0,0.0098897440026675387,0.10880291124107204,8.2859100989455357e-15,1.3306463003005291e-15,4.9458124765293107e-13,6.9785062866343715e-22,0.0,1.6045115738327462e-15,2.0383128611248925e-29,2.0560410560856813e-28,5.9165133219862693e-12,9.6230719772656549e-21,0.0,1.1122971826625555e-27,0.0,0.0,0.0,2.183245926601622e-67,3.7188822630532027e-08,1.2034669084982381e-07,9.7047149628212739e-09,8.5955087154736312e-08,2.7951012933573765e-09,1.3948647359383386e-13,3.5321432957058975e-13,3.1409140546807208e-16,2.3582582069971434e-16,7.6189274616449425e-28,3.0406346327660326e-29,5.6918485456205566e-20,2.960821373014611e-18,1.7006754911058769e-30,1.3596012455359288e-20,1.4484483006026771e-19,7.3447911523031253e-21
8.265109280056479e-10,0.0011887618979709211,4.5883592209520244e-17,1.2044397786724252e-19,5.6564380949553859e-20,4.1694155677946593e-28,6.9584799653450487e-22,0.0,0.0,8.6218345687455566e-12,2.8538910301402979e-17,1.7891692661299798e-28,6.6160602501616364e-31,1.9410836289564899e-27,6.3206455094142148e-61,2.0151920545500041e-45,8.773965704900072e-34,6.658529382313842e-31,2.1057570246414111e-27,1.6115833738695715e-49,1.1816358770935776e-52,4.7507616817354614e-30,7.0846802728300843e-34,3.0145391938350791e-37,2.3131898967466373e-40,1.4239986906174467e-29,5.1403093296713672e-32,1.3499743715584007e-26,1.4503612881467955e-13,1.9696192771090979e-42,2.5544826150815097e-36,4.7737625363805502e-24,2.5785640694587933e-35,7.8864778167942927e-39,3.0698412011809759e-28,1.3736133030546397e-35,0.35999999999999999,0.0,0.0098897400762446141,0.10880290956748695,8.5399617606936435e-15,1.3512827661406803e-15,5.0407563185445447e-13,7.4296535896683638e-22,0.0,1.6790026880088673e-15,2.1608787049121962e-29,2.1517187463001938e-28,6.1039540298276409e-12,1.0266605021034059e-20,0.0,1.1648780353931529e-27,0.0,0.0,0.0,2.4298612809661772e-67,3.7449459976237087e-08,1.2219009027419591e-07,9.853551534609764e-09,8.7583178537776872e-08,2.8403406665309365e-09,1.4446618662282172e-13,3.6975516805353389e-13,3.2549701458043512e-16,2.4438391425513478e-16,8.1492825611202126e-28,3.2567142881403893e-29,6.0524846580010924e-20,3.0902957477466556e-18,1.8198164992949917e-30,1.3940757595140856e-20,1.4972415823560492e-19,7.6861205587310339e-21
8.389966838435185e-10,0.0011887618938136323,4.7216571128037748e-17,1.232418460224638e-19,5.9705120068148254e-20,4.4764818766595082e-28,7.453778560687067e-22,0.0,0.0,8.8626509450613126e-12,3.0113291944779058e-17,1.8701634420595656e-28,6.8496968003425497e-31,2.0078355027650001e-27,7.109897415468884e-61,2.178265411934301e-45,9.4179612280776198e-34,6.8954036160333246e-31,2.1801053658564022e-27,1.7276040142270744e-49,1.2618805114514515e-52,4.9184929175487301e-30,7.4160229212382342e-34,3.2530560540600446e-37,2.4913091194304439e-40,1.4742667052937988e-29,5.381922551071131e-32,1.391376483155945e-26,1.5012833050303431e-13,2.121688973147461e-42,2.8041952974668706e-36,5.020277439847167e-24,2.6961525315554357e-35,8.2531231281895089e-39,3.1781998652740687e-28,1.5238238969619095e-35,0.35999999999999999,0.0,0.009889736149825747,0.10880290789317587,8.7974296038163481e-15,1.3719269619313292e-15,5.1357831769576372e-13,7.9023905804368183e-22,0.0,1.7557573133816558e-15,2.2894158899281972e-29,2.2503181558776689e-28,6.2944683285376699e-12,1.0943440190370289e-20,0.0,1.2191122327591404e-27,0.0,0.0,0.0,2.7008576989293972e-67,3.7709372242435014e-08,1.2403348519702388e-07,1.000238758735206e-08,8.9211992362111643e-08,2.8855799660118566e-09,1.4953804471263668e-13,3.8679471989753802e-13,3.3711754495267485e-16,2.5310316014884532e-16,8.7113231208467086e-28,3.4860278720738949e-29,6.4300093764527958e-20,3.2232598685242706e-18,1.9461291142688959e-30,1.4293473561139035e-20,1.547243458915682e-19,8.0388215835355434e-21
8.514824396813891e-10,0.0011887618896546837,4.856766204423872e-17,1.2606270766068535e-19,6.2971648753625459e-20,4.8011595435418684e-28,7.9763752879941555e-22,0.0,0.0,9.1065836398450302e-12,3.1750453247966562e-17,1.9539197043167124e-28,7.0905282890114486e-31,2.076615620097462e-27,7.9830127347379515e-61,2.3516999186192163e-45,1.0098098780482108e-33,7.1396635700867849e-31,2.2567426691013797e-27,1.8504567776807209e-49,1.3465510863774713e-52,5.0913880083693177e-30,7.7568431918259001e-34,3.5060905376571642e-37,2.680814119988827e-40,1.5260821530636867e-29,5.6320451924281945e-32,1.4343721709966227e-26,1.5531312736368648e-13,2.283522492284011e-42,3.0739760690003402e-36,5.2753694007898338e-24,2.8177148506067099e-35,8.6324863569715343e-39,3.2898940810390491e-28,1.6878306296944358e-35,0.35999999999999999,0.0,0.0098897322234109322,0.10880290621819332,9.0582836752468128e-15,1.3925789097881142e-15,5.2308895966182432e-13,8.3973982289046762e-22,0.0,1.8348055132871632e-15,2.42413613855579e-29,2.3518788147378679e-28,6.4880630168168733e-12,1.1654801279346312e-20,0.0,1.2750266950834993e-27,0.0,0.0,0.0,2.9983278776590898e-67,3.7968613924006424e-08,1.2587687562689205e-07,1.0151223121049829e-08,9.0841474126352115e-08,2.9308191757236645e-09,1.5470212141132349e-13,4.0433999373700378e-13,3.4895317589063639e-16,2.6198369260011645e-16,9.3065810401160027e-28,3.7292350467986436e-29,6.8249424746530367e-20,3.3597484751596153e-18,2.0799631768579542e-30,1.4654279754371264e-20,1.5984815786817113e-19,8.4031752320929566e-21
8.764539513571303e-10,0.0011887618813322994,5.1324019635249377e-17,1.3177345682253967e-19,6.9894914962617834e-20,5.5062986879481547e-28,9.1078329587755578e-22,0.0,0.0,9.6037938631244778e-12,3.521953641195808e-17,2.1300638866698283e-28,7.5948915808276886e-31,2.220583337635019e-27,1.0010847126748722e-60,2.7315888972750934e-45,1.1572517779520619e-33,7.6514885591045572e-31,2.4172390516469196e-27,2.1180422568207966e-49,1.5300275789090059e-52,5.4534703999526578e-30,8.4672571528511979e-34,4.0582211431573456e-37,3.096494290287311e-40,1.634595308073573e-29,6.158880403034767e-32,1.5253689034235128e-26,1.6596078766444653e-13,2.6386503682753449e-42,3.6788944482693519e-36,5.811901732974955e-24,3.0732484498262873e-35,9.4309412265066136e-39,3.5238064528241675e-28,2.0614258832639077e-35,0.35999999999999999,0.0,0.0098897243705934664,0.10880290286641142,9.5900311854749841e-15,1.4339061489610621e-15,5.4213284571567816e-13,9.4570029132351413e-22,0.0,1.9999015633616745e-15,2.7129949390335093e-29,2.5640403987165201e-28,6.8845207425148477e-12,1.3186128534282211e-20,0.0,1.3920043932207544e-27,0.0,0.0,0.0,3.6818377518591137e-67,3.8485283146713734e-08,1.2956364302204756e-07,1.0448892631318441e-08,9.4102243834573357e-08,3.0212972815774067e-09,1.6530721048513125e-13,4.4097571925561946e-13,3.7327042075575564e-16,2.8022912716476456e-16,1.0603146500242113e-27,4.2600892552363032e-29,7.6691524465891488e-20,3.643436332187756e-18,2.3716572772201394e-30,1.5400635478743925e-20,1.7047790982313459e-19,9.1679962518132927e-21
9.014254630328716e-10,0.0011887618730046564,5.4152344693429257e-17,1.3757634665464853e-19,7.7360240201880827e-20,6.2909270907005163e-28,1.0361869064044703e-21,0.0,0.0,1.0113457737315334e-11,3.8959199888264655e-17,2.3183266598941907e-28,8.131477808678119e-31,2.3736598575101005e-27,1.2469490563317121e-60,3.1588737289832435e-45,1.3208990021388198e-33,8.1963990112033712e-31,2.5879867202669679e-27,2.4172746231044454e-49,1.7338861032197604e-52,5.838679559265798e-30,9.2165850406981618e-34,4.6761078644116028e-37,3.5655784040258029e-40,1.7500388782630845e-29,6.7230413284908563e-32,1.6234201738628182e-26,1.7697964601456555e-13,3.0396217846574361e-42,4.380152659095271e-36,6.3845950187951346e-24,3.3461889377235631e-35,1.0285146718758385e-38,3.7726577286223559e-28,2.5034066590907969e-35,0.35999999999999999,0.0,0.0098897165177922238,0.10880289951250065,1.0134966851333474e-14,1.4752646560319866e-15,5.6120496233107604e-13,1.06141296123313e-21,0.0,2.1745260514133616e-15,3.0292381636652322e-29,2.7885133471028115e-28,7.2933815417019311e-12,1.4870907951752759e-20,0.0,1.5160276813104156e-27,0.0,0.0,0.0,4.500382609674688e-67,3.8999826922056418e-08,1.3325039242155326e-07,1.0746560065428915e-08,9.7365128330791777e-08,3.111774962282964e-09,1.7628198782780091e-13,4.7971832851608522e-13,3.9845004758307473e-16,2.9912118986294582e-16,1.2052330727695172e-27,4.8550437254100864e-29,8.589430951800725e-20,3.9416302294804222e-18,2.6979505216232111e-30,1.6180771986647599e-20,1.8163629810923349e-19,9.9829603397324565e-21
