Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972)
1.865473608829374e-15,0.001204756585680135,4.1931556120378729e-24,1.8603967935905098e-30,1.2455504850711299e-33,7.5199383622183831e-50,8.9396937930710491e-41,0.0,0.0,2.6559600002029026e-21,4.5020046732704423e-33,1.058313314898451e-40,4.9133617661549208e-42,1.5658742268885474e-38,8.6290321940692805e-97,1.3033592072223278e-69,4.0837225307913036e-57,4.9133617662387697e-42,1.5658747347144672e-38,8.6574843085860779e-77,3.4909130616465672e-77,3.5275293782338629e-41,4.5414095204447043e-51,2.5337265389585183e-65,3.1012102148092136e-66,1.0582625322974172e-40,1.4853148057454963e-48,2.9353342805103475e-32,1.5790290041557949e-25,2.9981371697268933e-68,4.4703594122366316e-68,2.2003602388805452e-41,8.2414084767377287e-52,2.3429782819312382e-55,2.2830405729022713e-39,3.0247669651237318e-66,0.35999999999999999,0.0,0.0098899999994263559,0.108803,3.2177613105357799e-21,2.9575085029260188e-21,1.0419802999277049e-23,4.8780984367121315e-44,0.0,2.8078799255110019e-27,1.0251577527087004e-39,3.5301032175980206e-40,3.9051650684185641e-23,5.4593838515599159e-38,0.0,2.8433451755941727e-44,0.0,0.0,0.0,2.415509142109832e-101,2.7579805462957553e-13,2.7579969736507227e-13,2.2043614213454849e-14,1.8316479138583259e-18,1.8828728056950004e-19,1.5790287615492011e-25,4.6211553238492354e-30,3.0087507516538597e-32,2.3526456319859065e-32,2.2766916368334481e-43,3.1978726298153228e-49,5.64330230489824e-38,9.8019728479975514e-35,5.7633628632434123e-50,1.8590918160655129e-30,5.9315246752366069e-35,1.0710920153423341e-37,1.8968926580056935e-43
3.732567959282405e-15,0.0012047565856801352,8.3905754859421126e-24,7.4463937812114779e-30,4.9857651024025967e-33,6.1880012198395778e-49,7.1576157228805958e-40,0.0,0.0,5.4805559169104663e-21,1.8505858628602106e-32,4.2362095345152087e-40,1.9666228126658002e-41,6.2675681642090188e-38,3.6354921366562821e-95,2.0880097079329228e-68,6.5396826166918963e-56,1.9666228127329272e-41,6.2675722298984047e-38,3.2080346041085546e-75,5.6064972801796394e-76,1.4119293627777141e-40,3.6360451314530922e-50,8.114994756187617e-64,5.1386122021515118e-65,4.2358029655038036e-40,1.1891536485704647e-47,5.87321061032024e-32,6.3205350157971975e-25,4.9472097115200245e-67,1.4640503278214996e-66,1.7617051599166608e-40,6.5981272693109413e-51,1.8758048326702235e-54,9.1381011082210289e-39,9.6224519007880423e-65,0.35999999999999999,0.0,0.0098899999988522145,0.108803,6.4383123671866288e-21,5.9175865179618463e-21,4.1706095117235064e-23,7.8112023096102581e-43,0.0,1.1238828440394071e-26,4.1023933117819295e-39,1.4129602044003208e-39,1.5630828515330887e-22,4.370833309522323e-37,0.0,2.276403804657568e-43,0.0,0.0,0.0,2.0469593010991495e-99,5.5183205871098436e-13,5.5183863518698704e-13,4.410638011820157e-14,7.3313168637137074e-18,7.5362120564336155e-19,6.3205313108834974e-25,3.699775907094714e-29,2.4087515225750291e-31,1.8834794460769252e-31,1.8223576027308322e-42,5.1195803429910421e-48,4.5183472787690563e-37,7.8475240715524829e-34,9.2260512485737097e-49,7.4409322794035209e-30,4.7486587806349255e-34,8.575784041335726e-37,3.0376822313748086e-42
7.466756660188467e-15,0.001204756585680135,1.6787279659145706e-23,2.9794940604166133e-29,1.9952093685658911e-32,5.2187290730328574e-48,5.7289483651359243e-39,0.0,0.0,1.1628943110804736e-20,7.7937980669676871e-32,1.6951942412788951e-39,7.8690340668232827e-41,2.5078360283052368e-37,2.0257354044123649e-93,3.3435016979411463e-67,1.0469001067777872e-54,7.8690340673604467e-41,2.5078392820831595e-37,1.0307707218791484e-73,9.0250636472096896e-75,5.649543056294176e-40,2.9101910923096829e-49,2.5981093239989381e-62,8.7118751408438593e-64,1.6948688634284084e-39,9.5168219649964563e-47,1.1748938666319193e-31,2.529280513546947e-24,8.3307893890415701e-66,4.8527934738976332e-65,1.4100260808586584e-39,5.2804900886117908e-50,1.5012100816982405e-53,3.6564219661870672e-38,2.897569811579521e-63,0.35999999999999999,0.0,0.0098899999977039316,0.10880299999999997,1.2879396857497661e-20,1.1837742547880476e-20,1.6687653114427166e-22,1.2502658027364149e-41,0.0,4.4969882564370543e-26,1.6407644320202166e-38,5.6536728527118328e-39,6.2543602842732594e-22,3.4980057422420378e-36,0.0,1.8218129504644837e-42,0.0,0.0,0.0,1.3160342523192949e-97,1.10388906264105e-12,1.1039153794394981e-12,8.8231911881967491e-14,2.9334431187251105e-17,3.0153175618728183e-18,2.5292771961769736e-24,2.9610120465078074e-28,1.927607932938092e-30,1.507248101653751e-30,1.457832017198241e-41,8.1908797684521329e-47,3.6164903099653223e-36,6.2803815103948087e-33,1.4758610091824406e-47,2.9771181515375614e-29,3.8001020322733413e-33,6.8640901664283694e-36,4.8628540484106642e-41
1.493513406200059e-14,0.0012047565856801346,3.3588145662783533e-23,1.1919649224246637e-28,7.9841696267342188e-32,4.6016787945234562e-47,4.5851187620728976e-38,0.0,0.0,2.5922453333612919e-20,3.4293632042046948e-31,6.7831500900808115e-39,3.148110962160295e-40,1.0032916100971388e-36,1.2493272819561515e-91,5.3536416096793125e-66,1.6757805954979886e-53,3.1481109625900238e-40,1.0032942135990651e-36,3.2985366380422827e-72,1.4609610894498952e-73,2.260174282597236e-39,2.3289949604160444e-48,8.3172101148729701e-61,1.5490285543390459e-62,6.7805465876890528e-39,7.6148694169147058e-46,2.3500296364658026e-31,1.0120715023943199e-23,1.4642335763243041e-64,1.6586092807293216e-63,1.128437583870739e-38,4.2251671051229043e-49,1.2011899428068048e-52,1.4627998613661563e-37,8.9669415118806204e-62,0.35999999999999999,0.0,0.0098899999954073642,0.10880299999999989,2.5761495439499829e-20,2.3678054607212436e-20,6.6759739362251674e-22,2.0007197038308275e-40,0.0,1.7990824979563246e-25,6.5583143811755082e-38,2.2618305478889447e-38,2.5021456678883145e-21,2.7989532087644943e-35,0.0,1.4577240551649404e-41,0.0,0.0,0.0,8.426865511432503e-96,2.2079590555959577e-12,2.2080643431610568e-12,1.7648297522658917e-13,1.1735373979435357e-16,1.2062042492917106e-17,1.0120687778580095e-23,2.369366544487579e-27,1.5421788187819018e-29,1.2058550105028326e-29,1.1655154300448719e-40,1.3095981260379575e-45,2.8944449487773159e-35,5.025222981395084e-32,2.3589558865484177e-46,1.1908619337167744e-28,3.040229859179365e-32,5.4936854902367982e-35,7.7840190590851848e-40
2.987188886562484e-14,0.001204756585680134,6.7219707944272156e-23,4.7680340160056113e-28,3.1955565186764668e-31,4.3634922025991675e-46,3.6701892286746021e-37,0.0,0.0,6.2496052305510439e-20,1.6210271993369076e-30,2.7144963517915641e-38,1.2593348187617712e-39,4.0134442457301897e-36,7.9313272709993692e-90,8.5751106423161433e-65,2.6828005801580907e-52,1.2593348191054501e-39,4.0134650754868337e-36,1.0554339001932089e-70,2.3913880740490107e-72,9.0413463971134708e-39,1.8640127635790864e-47,2.662773198026341e-59,2.9739045491336422e-61,2.7124133757547616e-38,6.0924194145310574e-45,4.7002618113293006e-31,4.0501723043118659e-23,2.7620440584852052e-63,5.9822791829255275e-62,9.0315977150051557e-38,3.3804110183054422e-48,9.6103326306748506e-52,5.8516195210077991e-37,2.8221995133415713e-60,0.35999999999999999,0.0,0.0098899999908142293,0.10880299999999948,5.1525411755689758e-20,4.7358678724709494e-20,2.6704677547499159e-21,3.2011173632224758e-39,0.0,7.1968707284428656e-25,2.6189010212459942e-37,9.0480047408532182e-38,1.0009351614446877e-20,2.2394026389685696e-34,0.0,1.1662850118878908e-40,0.0,0.0,0.0,5.3951016643580016e-94,4.4159229980896794e-12,4.4163441777226364e-12,3.5298510118419184e-13,4.6942847245805419e-16,4.8242568944668859e-17,4.050150370894454e-23,1.8958444485531582e-26,1.2335398392951449e-28,9.6449989406529894e-29,9.309497838462851e-40,2.09170932109983e-44,2.3169012898219777e-34,4.0205018089943201e-31,3.7654513190925062e-45,4.7624023537428356e-28,2.4317283919773413e-31,4.3975576143496472e-34,1.2461677315855675e-38
4.480864366924908e-14,0.001204756585680133,1.0088110014535335e-22,1.0132000924515705e-27,6.7931169014956275e-31,1.4084804015696484e-45,1.0497575841700414e-36,0.0,0.0,1.0705586503126283e-19,3.810922380113594e-30,5.7699343171020098e-38,2.6761328424818032e-39,8.5287014645714986e-36,4.522257717241608e-89,3.2705129846119598e-64,9.8768607043366223e-52,2.6761328434643088e-39,8.5287610257209518e-36,4.6658891822900877e-70,9.1825917099647976e-72,1.9213193880684065e-38,5.3310924556233577e-47,1.2159248344620433e-58,1.1940760946962156e-60,5.763978201092059e-38,1.742084695653376e-44,7.0504546220478934e-31,8.6091086182586104e-23,1.1040359701375153e-62,2.8372723859391806e-61,2.5830675957552908e-37,9.6660268187038304e-48,2.748005176828846e-51,1.2434906666862249e-36,1.2449071738595915e-59,0.35999999999999999,0.0,0.0098899999862210944,0.1088029999999989,7.7289047970653642e-20,7.1039302841893982e-20,5.6746754349183769e-21,1.1781987288594239e-38,0.0,1.5293650449323139e-24,5.5584993238686779e-37,1.9227391435403886e-37,2.1270314566406456e-20,6.4035038882698627e-34,0.0,3.3349194042668024e-40,0.0,0.0,0.0,2.6775736689330594e-93,6.623710913370614e-12,6.6246059256528394e-12,5.2948722641015403e-13,9.975231176721128e-16,1.0250392186191287e-16,8.6090458467512717e-23,5.4214133450659636e-26,3.5267131035443161e-28,2.757481558837241e-28,2.6594563507405959e-39,7.6922325674392864e-44,6.6269791715649585e-34,1.1496307037078551e-30,1.3843315955833757e-44,1.0118243041538138e-27,6.9522657043046907e-31,1.2578172053911332e-33,4.5878869426248863e-38
5.974539847287332e-14,0.0012047565856801309,1.3457232191149567e-22,1.7283725415062847e-27,1.1592175251140336e-30,3.331678887989774e-45,2.2148231006696161e-36,0.0,0.0,1.5960152677980853e-19,7.0764930688983491e-30,9.8452953401831679e-38,4.5651972572328443e-39,1.4549031229297106e-35,1.7693603167236034e-88,8.804490911663953e-64,2.5056859234570912e-51,4.565197259304832e-39,1.4549156861963644e-35,1.5943786943000271e-69,2.505193268892519e-71,3.2775659942734033e-38,1.1246980494272455e-46,3.6250066860845258e-58,3.5309407737041911e-60,9.832732071284327e-38,3.6745936043170192e-44,9.4006080692809313e-31,1.4689901963371326e-22,3.2397302162976406e-62,9.8248190674398984e-61,5.4495293263063126e-37,2.0388588081376447e-47,5.7963857860235362e-51,2.1212624455612708e-36,4.2423871329975623e-59,0.35999999999999999,0.0,0.0098899999816279595,0.10880299999999812,1.0305240483090305e-19,9.4719926959620072e-20,9.6801291253932107e-21,2.988186930475779e-38,0.0,2.6089392343124996e-24,9.4716048748299271e-37,3.2799955563339267e-37,3.6285004873975141e-20,1.3507165198649599e-33,0.0,7.0343902913413584e-40,0.0,0.0,0.0,1.1327849343828893e-92,8.8313228176405809e-12,8.8328495931996614e-12,7.0598935090447558e-13,1.7016214740287309e-15,1.7483985328023898e-16,1.4689769522296764e-22,1.1436364030083619e-25,7.4379540224928016e-28,5.8155402328354489e-28,5.6047806533613872e-39,1.9493803128103992e-43,1.3982332042053031e-33,2.42491853914437e-30,3.5072651154363074e-44,1.7257444519301327e-27,1.4662383477395284e-30,2.6538250135311443e-33,1.1638455113855821e-37
8.961890808012181e-14,0.0012047565856801257,2.0202477250725666e-22,3.5782497029405588e-27,2.4013502111543997e-30,1.1253660375509434e-44,6.0519631156496629e-36,0.0,0.0,2.8343401775527429e-19,1.6641708138885192e-29,2.0391781612116831e-37,9.4516818551480156e-39,3.0121904497777447e-35,1.4843242413774857e-87,3.565742798193696e-63,8.7679208381381477e-51,9.4516818608053946e-39,3.0122247640912126e-35,9.8024309022177282e-69,1.0474481964553673e-70,6.7857990118678105e-38,3.0728562508894844e-46,1.5874336083111425e-57,1.7429365254177598e-59,2.0357467292520539e-37,1.003651537586294e-43,1.4100822582101721e-30,3.0426362360300243e-22,1.576719625063634e-61,6.3990034095621918e-60,1.488919155042152e-36,5.5687702840717107e-47,1.5831803862366046e-50,4.3918140112039551e-36,2.6007379386949709e-58,0.35999999999999999,0.0,0.0098899999724416914,0.10880299999999611,1.5457846523839851e-19,1.4208117519899287e-19,2.0040616381225572e-20,1.0451049456025254e-37,0.0,5.4015084469574897e-24,1.9573241864354105e-36,6.7908555110533778e-37,7.5124062732410828e-20,3.6893672499007845e-33,0.0,1.9213296510555972e-39,0.0,0.0,0.0,1.020458385649383e-91,1.3246133589366802e-11,1.324929451411356e-11,1.0589935981760031e-12,3.5228378694708107e-15,3.6191227227066683e-16,3.0426000586962904e-22,3.1242477477720176e-25,2.0311067775085764e-27,1.5880328932899388e-27,1.5286545688349925e-38,6.8079696548883836e-43,3.8210509318595434e-33,6.6232129214841578e-30,1.2243184765712658e-43,3.5718373489423731e-27,4.0038263489077033e-30,7.2516498257742615e-33,4.0715139137184733e-37
1.194924176873703e-13,0.0012047565856801187,2.6958691410883302e-22,6.0854326149533616e-27,4.0862183639846795e-30,2.7545162986454359e-44,1.2667503603012392e-35,0.0,0.0,4.3663029454024469e-19,3.1526909969823135e-29,3.4694424663807356e-37,1.6074792701589965e-38,5.1229200183213128e-35,5.8391206428268654e-87,9.6672964500802143e-63,2.1919513123428442e-50,1.6074792713423591e-38,5.1229918152969997e-35,3.2905458280367103e-68,2.9019870398639539e-70,1.1540836234449517e-37,6.4311926126619703e-46,4.6266105726151105e-57,5.3174766169799886e-59,3.4622627675298509e-37,2.099977258721326e-43,1.8800892346824022e-30,5.1767718348788987e-22,4.7754886341105248e-61,2.2410156153998723e-59,3.1162016397435103e-36,1.1651708764077881e-46,3.3125433900696825e-50,7.4693053849371386e-36,8.7228134154440015e-58,0.35999999999999999,0.0,0.0098899999632554234,0.10880299999999338,2.0610350455920321e-19,1.894424234474521e-19,3.4082283929710603e-20,2.611637719203168e-37,0.0,9.186558069687782e-24,3.3229848213771558e-36,1.1549478838522239e-36,1.2776667051012094e-19,7.7196256227925096e-33,0.0,4.020083823701921e-39,0.0,0.0,0.0,4.0253702188969784e-91,1.7660297240398545e-11,1.7665672998880694e-11,1.411997842757027e-12,5.9911481187235882e-15,6.1539949169463395e-16,5.1766961442576939e-22,6.5381286826963321e-25,4.2489411306239076e-27,3.3219931424013341e-27,3.1943955833285281e-38,1.6992442266261063e-42,7.9987088359557287e-33,1.3857934856457253e-29,3.0547196123943065e-43,6.0729558151437948e-27,8.3755922834743711e-30,1.5178808124706471e-32,1.0176641198944638e-36
1.4936592729461878e-13,0.00120475658568011,3.372665794203179e-22,9.2967779835157648e-27,6.246174147637101e-30,5.7347101564261953e-44,2.3069501552358158e-35,0.0,0.0,6.2128533341302227e-19,5.3210890460030999e-29,5.3025975647893103e-37,2.455852165890915e-38,7.8266020042670641e-35,1.8357901725070251e-86,2.1737652900795523e-62,4.6528675179063599e-50,2.4558521680445312e-38,7.8267327074949092e-35,8.8922261708036482e-68,6.6720661383870277e-70,1.7631697147638319e-37,1.1710949335232655e-45,1.1237147762400654e-56,1.3353598912204847e-58,5.2895272396718115e-37,3.8229231566947081e-43,2.3500807028704891e-30,7.9121145525563323e-22,1.1919395687479393e-60,6.3988140827235817e-59,5.6745494737693531e-36,2.1211396160981455e-46,6.0303439301968678e-50,1.1411350499204485e-35,2.3564248870550815e-57,0.35999999999999999,0.0,0.0098899999540691553,0.10880299999998991,2.5762745484663407e-19,2.3680367171135472e-19,5.2067463086302137e-20,5.5413439753950297e-37,0.0,1.4034960138864317e-23,5.0675363581938057e-36,1.7644968273246635e-36,1.9519859833795796e-19,1.4053687099185777e-32,0.0,7.3184262495743917e-39,0.0,0.0,0.0,1.2692387947523813e-90,2.2073767656091158e-11,2.2081980343776258e-11,1.7650020844553691e-12,9.1526649519701476e-15,9.4000371184606666e-16,7.9119767783638776e-22,1.1904552998886888e-24,7.7335094226960523e-27,6.046245430530835e-27,5.8077550061907333e-38,3.6010801632115933e-42,1.4568360663935023e-32,2.5227698014370205e-29,6.4711997925911514e-43,9.2752604080782128e-27,1.5244163768954307e-29,2.7643346930704762e-32,2.1597334416026598e-36
2.0911294650911575e-13,0.0012047565856800864,4.7298584729621565e-22,1.7875552634790259e-26,1.2026156685476292e-29,1.9640024295918394e-43,6.0973551860262785e-35,0.0,0.0,1.0869312445377389e-18,1.2486029961463877e-28,1.0205905838316626e-36,4.7224348843153396e-38,1.5049923945275717e-34,1.6790051410534915e-85,8.4516156423594407e-62,1.7071076892646539e-49,4.722434889996799e-38,1.5050269034734389e-34,4.9852861711162449e-67,2.7438757391675217e-69,3.3904541501316799e-37,3.0943262069333051e-45,5.8204493783373444e-56,6.6210786662728162e-58,1.0171396886295556e-36,1.0093532207166511e-42,3.290016143240396e-30,1.5228810251390742e-21,5.8429440132600371e-60,4.4206647978070854e-58,1.4994076341112674e-35,5.6003245267386576e-46,1.5921662072950759e-49,2.1943241313890593e-35,1.3221473260401003e-56,0.35999999999999999,0.0,0.0098899999356966192,0.10880299999998061,3.6067205370768602e-19,3.3152616832513063e-19,1.0011193104518391e-19,2.0304854232580576e-36,0.0,2.6988484762081842e-23,9.703702316596181e-36,3.3930363694123809e-36,3.7535805387873061e-19,3.7108250066238575e-32,0.0,1.9322784844937519e-38,0.0,0.0,0.0,1.0463614863407352e-89,3.0898585969919625e-11,3.0914377427741285e-11,2.4710105590229333e-12,1.7598128122095112e-14,1.8067479306347703e-15,1.5228446664927972e-21,3.1444989085034163e-24,2.0407615773674886e-26,1.5954282193146094e-26,1.5280153228565665e-37,1.3144886617328434e-41,3.8513127954688427e-32,6.6607039108419047e-29,2.3592631347552656e-42,1.7823229712233697e-26,4.0225146753465761e-29,7.3064600762947458e-32,7.9202628558899245e-36
3.286069849381097e-13,0.0012047565856800162,7.4585523507849251e-22,4.360107126145367e-26,2.9419436591446919e-29,1.1121287008654707e-42,2.3633811448768084e-34,0.0,0.0,2.4011154966885611e-18,4.2329950483163883e-28,2.4947466235078643e-36,1.1520802928503465e-37,3.6715145656010139e-34,3.14649687617843e-84,5.4648770799081343e-61,1.0858683695171786e-48,1.1520802950431002e-37,3.6716479998631976e-34,5.2001606640544512e-66,1.9677533736938637e-68,8.2713166106960224e-37,1.1985426094415799e-44,6.3083904544640737e-55,6.130207188267855e-57,2.4814031949144114e-36,3.902868647212801e-42,5.1696982189527285e-30,3.7227442826182614e-21,5.3417642098970155e-59,6.409026899376631e-57,5.808178423971672e-35,2.1654370201678381e-45,6.1563913686166435e-49,5.3532496479390086e-35,1.3839970700746946e-55,0.35999999999999999,0.0,0.0098899998989515469,0.10880299999995269,5.6674831796783206e-19,5.2097116211489987e-19,2.4417835532443442e-19,1.2877220866499842e-35,0.0,6.5842010857061525e-23,2.34612635116841e-35,8.2777780011342342e-36,9.1574361056698138e-19,1.4350918630548217e-31,0.0,7.4717201666922724e-38,0.0,0.0,0.0,1.7955370967069733e-88,4.8539788634721361e-11,4.857830810300267e-11,3.8830274730575828e-12,4.2922667364633145e-14,4.4034505687709106e-15,3.7226038662441865e-21,1.2169710241462848e-23,7.8813965956362006e-26,6.1607428949171782e-26,5.8612075351455188e-37,8.2627716105518591e-41,1.4933588181207687e-31,2.5754268137942181e-28,1.4786475055422807e-41,4.3416046208384369e-26,1.5533089524488922e-28,2.8321591919447464e-31,5.034447504305876e-35
4.4810102336710363e-13,0.0012047565856799145,1.0206339419925575e-21,8.0755457102412907e-26,5.4636853509819119e-29,3.4802030188358061e-42,5.8765958938853859e-34,0.0,0.0,4.2261341684646565e-18,9.8705538124614402e-28,4.6297992691502418e-36,2.134176032958731e-37,6.8012288857235803e-34,1.6743070524574894e-83,1.8108321294297266e-60,3.5454703799222317e-48,2.1341760383923869e-37,6.801560022679329e-34,2.2414179784394541e-65,7.0286834161771733e-68,1.5322235595021992e-36,2.9784819081224818e-44,2.637576975731984e-54,2.5162582697622965e-56,4.5966855676903886e-36,9.6856397600035427e-42,7.0491283613229624e-30,6.9090637439292258e-21,2.1801772046811598e-58,3.2493994465599596e-56,1.4434698950200408e-34,5.3738211030575374e-45,1.5278060983062753e-48,9.9166489709292907e-35,5.9818322319570479e-55,0.35999999999999999,0.0,0.0098899998622064746,0.10880299999991236,7.728075843289839e-19,7.104161569542719e-19,4.522377677375194e-19,4.1954877227704084e-35,0.0,1.2197136849178288e-22,4.3104036555187341e-35,1.5334485455807732e-35,1.696414122019933e-18,3.5618906255597793e-31,0.0,1.854270497815273e-37,0.0,0.0,0.0,9.7509518735175045e-88,6.6169742024685741e-11,6.6241088644162123e-11,5.2950443402513583e-12,7.9496014582681228e-14,8.1499157106536293e-15,6.908715625955765e-21,3.0223669759931944e-23,1.9539974210521637e-25,1.5272490993045436e-25,1.445272248160131e-36,2.6756937898325301e-40,3.7144227649386284e-31,6.3912269593052828e-28,4.7786120187366224e-41,8.031507515562357e-26,3.8506778137503099e-28,7.0423206137691484e-31,1.6426764282323858e-34
6.870891002250916e-13,0.0012047565856796183,1.575916660643984e-21,1.8930368786971612e-25,1.288412692816996e-28,1.8722912916479632e-41,2.144461836323849e-33,0.0,0.0,9.4072561165245355e-18,3.3498461937997858e-27,1.0899526252582576e-35,5.0046629594125643e-37,1.594852038180421e-33,2.5952229014120075e-82,1.046053522707117e-59,2.0415675077171991e-47,5.0046629790766021e-37,1.5949722949669026e-33,2.0175447695202683e-64,4.7674487496202341e-67,3.5930787222671896e-36,1.085293219433443e-43,2.4391028408668666e-53,2.1299320759653452e-55,1.0779269444805055e-35,3.5175488378092201e-41,1.080723324726323e-29,1.6266994533179908e-20,1.8314236612292967e-57,4.3391133040014195e-55,5.2604570666588522e-34,1.9515457861351445e-44,5.5484842331494955e-48,2.3254630030836518e-34,5.4357534932691788e-54,0.35999999999999999,0.0,0.0098899997887163318,0.10880299999979459,1.1848770976606908e-18,1.0893061520231519e-18,1.0600380196679701e-18,2.4024254653417259e-34,0.0,2.8603483628615263e-22,9.931254348777568e-35,3.5960985671957332e-35,3.9783156317605188e-18,1.2939698928722504e-30,0.0,6.7344880419482593e-37,0.0,0.0,0.0,1.4347491745849869e-86,1.013959536794641e-10,1.0156321664488839e-10,8.1190779341586425e-12,1.8633643507816636e-13,1.9074813216588728e-14,1.6265733349398745e-20,1.0995037811381891e-22,7.079737321303683e-25,5.5321950214979341e-25,5.1690347193720265e-36,1.5069496940783773e-39,1.3562447079085567e-30,2.3209911548361773e-27,2.676521920866738e-40,1.877775797674132e-25,1.3948437700324701e-27,2.5696718626009985e-30,9.4455259993515785e-34
1e-12,0.0012047565856786527,2.3144947736837372e-21,4.0032530491792797e-25,2.7495220948672973e-28,9.3419501915176618e-41,6.9907382460908529e-33,0.0,0.0,1.9274112802065656e-17,1.0382296149623831e-26,2.3196173697748278e-35,1.058919539329043e-36,3.3743588415099612e-33,4.0533078778877129e-81,5.5106457410409495e-59,1.0877629878591709e-46,1.0589195456475415e-36,3.3747475323084905e-33,1.7118917306037178e-63,3.1455769835781183e-66,7.6024725260845687e-36,3.5280108285790761e-43,2.2540647894859824e-52,1.7297943592116903e-54,2.2807482830786898e-35,1.1369774670866017e-40,1.5726257792787665e-29,3.4623913080123261e-20,1.4787608661509124e-56,5.9188093186136603e-54,1.7104730603757151e-33,6.3075740808386042e-44,1.7933961263320223e-47,4.9203659984324322e-34,4.6986060513460929e-53,0.35999999999999999,0.0,0.0098899996924945201,0.10880299999956575,1.7243138216571413e-18,1.5853928822285332e-18,2.2414388450728898e-18,1.2665259849920935e-33,0.0,6.0524788953068371e-22,2.0482531233460963e-34,7.6093567376670873e-35,8.4182425560262886e-18,4.1846125059096102e-30,0.0,2.1769599370139505e-36,0.0,0.0,0.0,2.0978022328137147e-85,1.4745041236969281e-10,1.4780417439558358e-10,1.181662986565251e-11,3.9400340763381529e-13,4.0244373542040517e-14,3.4619853530536223e-20,3.5637160054226299e-22,2.2792553999247497e-24,1.7803054939175872e-24,1.6282914102867112e-35,7.7012493884885185e-39,4.4237970692935552e-30,7.5014705688603873e-27,1.3535262202342819e-39,3.9555417455284862e-25,4.4885389229574593e-27,8.3728690584420482e-30,5.0220974556054345e-33
1.1650652539410674e-12,0.0012047565856786527,2.7093769974762377e-21,5.431189014775069e-25,3.743929578947057e-28,1.5783108958727141e-40,1.0830049277093062e-32,0.0,0.0,2.5887583961796039e-17,1.5891498908229537e-26,3.1550293681609885e-35,1.4369416783813728e-36,4.5788929948622616e-33,7.6425865022599395e-81,9.3880714178993312e-59,1.8566487961072337e-46,1.436941688132737e-36,4.5794937984579966e-33,3.0911546239287006e-63,5.5295730231315003e-66,1.0316468084173897e-35,5.4615299818936822e-43,4.1026847510279406e-52,3.1105383415074914e-54,3.0949489980260772e-35,1.7574567091227271e-40,1.8320422592437874e-29,4.7096326898199283e-20,2.6576240812313996e-56,1.1077881456621871e-53,2.6480705906657166e-33,9.7496202106155401e-44,2.7720840765277046e-47,6.6768793209770357e-34,8.4993386530155635e-53,0.35999999999999999,0.0,0.0098899996417360549,0.10880299999941093,2.0088326483581222e-18,1.8470861781457749e-18,3.0408095363373923e-18,2.1581621721728669e-33,0.0,8.2133461926466614e-22,2.7506694146643991e-34,1.0326082641960984e-34,1.142381981634763e-17,6.4691305396869861e-30,0.0,3.3650556511046828e-36,0.0,0.0,0.0,3.9416005052013014e-85,1.7171387233071361e-10,1.7219384463566604e-10,1.376714456006159e-11,5.3451634500362164e-13,5.4548162059792319e-14,4.7090058881596548e-20,5.5125186121729396e-22,3.5193761794969868e-24,2.7486518951120464e-24,2.4995673092325045e-35,1.3057391852511115e-38,6.8543333832175289e-30,1.1594951107576893e-26,2.2909142143676832e-39,5.3580290785855068e-25,6.9298710281623601e-27,1.2969529303182759e-29,8.5691803348732816e-33
