Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423)
1.4550257568653103e-06,0.0008343168838940896,1.4570695160369881e-13,7.6814557417366031e-14,2.5932990554045523e-12,2.4948448681323663e-15,7.1549858748914899e-12,0.0,0.0,1.5118348573341498e-06,9.2836344035285984e-06,1.1920308047465875e-14,6.2184722100733335e-18,3.7330475889275221e-17,-7.7350647888790055e-39,-7.6148079892473612e-28,1.3160910507940628e-20,2.2204456736331948e-17,1.1911517530594091e-14,1.9902491256040466e-29,2.4929323368894014e-26,2.524785963179558e-17,2.8111310702390865e-27,7.0271258494311678e-24,4.1676279225164441e-19,3.2612518607836619e-17,4.2475027544523825e-21,2.6594771146051822e-17,2.4333331303846943e-07,3.498254283341388e-20,3.4258139147657081e-18,5.0270554845057993e-15,4.7080560559693097e-22,4.5061029303247231e-25,6.1333696727631541e-16,5.1426617900530606e-18,0.35999999999999999,0.0,0.0092306392725997784,0.10847840877807083,2.0769209424253371e-11,2.5820664003963778e-11,2.1240311410745956e-10,4.6877409139407045e-09,0.0,2.9009449822874621e-09,4.9750214670701389e-12,5.3497556587671153e-19,0.000284983272435381,1.7780223658639445e-08,0.0,2.3818402507880811e-16,0.0,0.0,0.0,0.0,4.7532507880091044e-06,3.9197337422667333e-05,1.6392969868307957e-05,3.9574335419641305e-05,1.2928991317959817e-06,2.3788766168816896e-07,0.00027290238386683252,7.57928102496063e-10
1.4660819450600297e-06,0.000834313034820108,1.4563527399140589e-13,7.7420081854018624e-14,2.6228159778991396e-12,2.519725536640219e-15,7.3041723727351929e-12,0.0,0.0,1.5118376298630157e-06,9.368541662310141e-06,1.2123474345156701e-14,6.3345934744988004e-18,3.763695685227071e-17,6.9616069061996214e-39,1.1373491739356534e-27,1.337368762256606e-20,2.2727473448281581e-17,1.2114282615613277e-14,2.0396558578377511e-29,-1.5543791924657155e-26,2.5669421548651262e-17,4.859023070671332e-27,7.1396583382586699e-24,4.2565818236142225e-19,3.2982572902891609e-17,4.3340985643159782e-21,2.6812196956241679e-17,2.4532275812519658e-07,3.6109018726595154e-20,3.4895544517782157e-18,5.0693181433699464e-15,4.761666056299531e-22,4.5590545224690051e-25,6.1998335041416879e-16,5.2927786817309697e-18,0.35999999999999999,0.0,0.0092260429225356228,0.10847611490257619,2.0755360833676114e-11,2.6031548654345228e-11,2.123237644762597e-10,4.7674341815359747e-09,0.0,2.9004298095627088e-09,5.0670581054770711e-12,5.4363487456155354e-19,0.00028729830702730371,1.794381581485164e-08,0.0,2.4220053430214211e-16,0.0,0.0,0.0,0.0,4.7514742348501658e-06,3.9172640117848156e-05,1.6489889962024354e-05,3.9559015142320169e-05,1.2920631210769934e-06,2.397913610214686e-07,0.00027512725665931442,7.6398084171887521e-10
1.4771381332547491e-06,0.000834309189662423,1.4556382585292138e-13,7.802504411885812e-14,2.6523491357485028e-12,2.5446281498339511e-15,7.4549647592655222e-12,0.0,0.0,1.5118374708361971e-06,9.4533983367894168e-06,1.2328351279020334e-14,6.4519404612809663e-18,3.7943263573286755e-17,-1.6847344575503086e-39,2.7747126502857124e-28,1.3588036222189027e-20,2.3258450715382015e-17,1.2318752442298343e-14,2.0898475230226078e-29,1.0851738407940758e-26,2.6094407820883549e-17,3.5744432600970344e-27,7.2549552784036747e-24,4.3465584640353089e-19,3.3352912776099907e-17,4.4216310242617713e-21,2.7029490486182795e-17,2.4731145831312405e-07,3.7262175696853059e-20,3.5538967334499097e-18,5.1115334227334218e-15,4.815320162452978e-22,4.6121413108399211e-25,6.2663151216399871e-16,5.4458201199601999e-18,0.35999999999999999,0.0,0.0092214514094566581,0.10847382332544218,2.0741462823135413e-11,2.624235087533809e-11,2.1224408874313422e-10,4.8477628470987247e-09,0.0,2.8998948226026894e-09,5.1599373458510042e-12,5.5235082110052759e-19,0.0002896110122648558,1.8107279929249483e-08,0.0,2.4624945598554731e-16,0.0,0.0,0.0,0.0,4.7496903558149493e-06,3.9148048766518959e-05,1.6586450018628969e-05,3.9543634737141012e-05,1.2912306808879039e-06,2.4169368462486162e-07,0.00027734994068017273,7.7002901575489013e-10
1.4881943214494685e-06,0.0008343053484094579,1.4549260349162754e-13,7.8629444909443205e-14,2.6818980183407003e-12,2.5695526558336718e-15,7.6073624207332847e-12,0.0,0.0,1.5118345564547375e-06,9.538204455556234e-06,1.2534938005167953e-14,6.5705168772669157e-18,3.8249395750372822e-17,1.1041596027090301e-39,-5.1705508137424595e-28,1.3803952022376326e-20,2.3797442607541886e-17,1.2524926139712515e-14,2.1408380028780413e-29,-1.0424100148720813e-26,2.6522816254982133e-17,4.352732982040011e-27,7.3695405511221338e-24,4.4375588410398811e-19,3.3723526370418313e-17,4.5101004418663569e-21,2.7246651913230043e-17,2.4929941058771981e-07,3.8442423883493717e-20,3.6188411476134464e-18,5.1537013436387691e-15,4.8690166559706657e-22,4.6653633196924131e-25,6.3328128778447248e-16,5.6018140184780181e-18,0.35999999999999999,0.0,0.009216864725086496,0.10847153404237919,2.0727517297139584e-11,2.6453070353423613e-11,2.1216409541224757e-10,4.9287263052785806e-09,0.0,2.8993406589787993e-09,5.2536585265888976e-12,5.6112307601819256e-19,0.00029192139280488898,1.8270615300472426e-08,0.0,2.5033075645976012e-16,0.0,0.0,0.0,0.0,4.7478994286709983e-06,3.9123561483564834e-05,1.6682651182612478e-05,3.9528195791505802e-05,1.2904016985041178e-06,2.4359463010698893e-07,0.00027957043854019009,7.7607260678033237e-10
1.499250509644188e-06,0.000834301511057476,1.4542160327843652e-13,7.9233284907349374e-14,2.7114621359410435e-12,2.5944990047646588e-15,7.7613647192981288e-12,0.0,0.0,1.5118290525178709e-06,9.6229600537391852e-06,1.2743233672385723e-14,6.6903264283517952e-18,3.8555352964440678e-17,-8.5635534046795768e-39,-1.8420997016195345e-27,1.4021432626071426e-20,2.4344503059227152e-17,1.2732802829646996e-14,2.1926268414984083e-29,9.0340857568970212e-27,2.6954644653902162e-17,3.5313265034827949e-27,7.4863792091439538e-24,4.5295839250094218e-19,3.409440214782795e-17,4.5995071020365185e-21,2.7463680612982034e-17,2.5128661201662764e-07,3.9650176365216722e-20,3.6843880833697516e-18,5.1958219274253834e-15,4.9227538644559232e-22,4.7187206100672956e-25,6.3993251758393063e-16,5.7607882666307072e-18,0.35999999999999999,0.0,0.0092122828611711279,0.10846924704889105,2.0713526117337779e-11,2.6663706783799072e-11,2.1208379353595003e-10,5.0103239555712357e-09,0.0,2.8987679317838812e-09,5.3482209825669014e-12,5.6995131120539724e-19,0.00029422945327179539,1.8433821257684503e-08,0.0,2.5444440212349172e-16,0.0,0.0,0.0,0.0,4.7461015827119221e-06,3.9099176335410418e-05,1.6778494594951794e-05,3.9512700004186754e-05,1.2895761536022386e-06,2.4549419513354081e-07,0.00028178875285681828,7.8211161725226129e-10
1.5103066978389074e-06,0.0008342976775959594,1.4535082164333122e-13,7.9836564778455808e-14,2.7410410202728179e-12,2.6194671486230867e-15,7.91697099265593e-12,0.0,0.0,1.5118211150515397e-06,9.7076651724742306e-06,1.2953237422885071e-14,6.8113728176926624e-18,3.8861134912222896e-17,3.4433653330728338e-39,4.3788473611780012e-28,1.4240475098906178e-20,2.4899685869541922e-17,1.2942381626912397e-14,2.2452264522859558e-29,-7.0370251579198927e-27,2.7389890817162284e-17,4.5510958880612737e-27,7.6027451192247928e-24,4.622634660079688e-19,3.4465528881892699e-17,4.6898512676891674e-21,2.7680576716142446e-17,2.5327305974819296e-07,4.0885849157554085e-20,3.7505379309242847e-18,5.2378951952616236e-15,4.9765301605550916e-22,4.7722132769840444e-25,6.4658504677711343e-16,5.9227707295832504e-18,0.35999999999999999,0.0,0.0092077058094793083,0.10846696234071651,2.0699491065702336e-11,2.6874259870220458e-11,2.120031913638583e-10,5.0925552020835697e-09,0.0,2.8981772308178056e-09,5.4436240452922155e-12,5.7883519995003904e-19,0.00029653519825754396,1.8596897159269651e-08,0.0,2.5859035944301003e-16,0.0,0.0,0.0,0.0,4.7442970677881998e-06,3.9074891512112403e-05,1.6873981393117806e-05,3.9497148916802532e-05,1.2887539455493114e-06,2.4739237746423503e-07,0.00028400488625387034,7.8814603169049734e-10
1.5213628860336268e-06,0.0008342938480206262,1.4528025508276181e-13,8.0439285173193823e-14,2.7706342222284315e-12,2.6444570411527673e-15,8.0741805565173647e-12,0.0,0.0,1.5118108908478012e-06,9.7923198584586845e-06,1.3164948392095347e-14,6.9336597351361229e-18,3.9166741224886199e-17,-4.0661459641128257e-39,-5.2316418580286103e-28,1.446107492826981e-20,2.5463044702153306e-17,1.3153661639571921e-14,2.2986369637662933e-29,6.0668046467880002e-27,2.7828552541002262e-17,3.9942635387159431e-27,7.7211171423310229e-24,4.7167119647065155e-19,3.4836895650628908e-17,4.7811331803734405e-21,2.789733967204447e-17,2.5525875100994151e-07,4.2149861213729144e-20,3.8172910814279994e-18,5.2799211686200573e-15,5.0303439608616866e-22,4.8258414499978833e-25,6.5323872534929042e-16,6.087789248628618e-18,0.35999999999999999,0.0,0.009203133561802029,0.10846467991343493,2.0685413884638804e-11,2.7084729324841211e-11,2.1192229754146341e-10,5.1754194533124958e-09,0.0,2.8975691236132508e-09,5.5398670430417311e-12,5.8777441692075842e-19,0.00029883863232245194,1.875984239170589e-08,0.0,2.6276859495183658e-16,0.0,0.0,0.0,0.0,4.7424860184257829e-06,3.9050705168937139e-05,1.6969112711078595e-05,3.9481544150243152e-05,1.2879350508301089e-06,2.4928917491633702e-07,0.00028621884136170099,7.9417585185730592e-10
1.5324190742283462e-06,0.0008342900223216702,1.4520990015306362e-13,8.1041446726831516e-14,2.8002413122905284e-12,2.6694686377281013e-15,8.2329927043716051e-12,0.0,0.0,1.5117985180119739e-06,9.8769241634948357e-06,1.3378365709266851e-14,7.0571908572778562e-18,3.9472171614095356e-17,8.1971727056255338e-39,1.7395308238299005e-27,1.4683229090073087e-20,2.6034633085364129e-17,1.3366641969166388e-14,2.3528683197137788e-29,-5.1836509023673085e-27,2.82706276184458e-17,4.4440736971037909e-27,7.8392593967495997e-24,4.8118167322635778e-19,3.5208491829152387e-17,4.8733530609048577e-21,2.8113969579850823e-17,2.5724368310715084e-07,4.3442634421866135e-20,3.8846479268288822e-18,5.3218998689038951e-15,5.084193724931754e-22,4.8796052908587634e-25,6.5989340791582489e-16,6.2558716413906323e-18,0.35999999999999999,0.0,0.0091985661099528541,0.10846239976282189,2.0671296243274552e-11,2.7295114868059945e-11,2.118411200403845e-10,5.258916121932908e-09,0.0,2.896944156480878e-09,5.636949300999866e-12,5.9676863819260777e-19,0.0003011397599953302,1.8922656368408364e-08,0.0,2.6697907525034306e-16,0.0,0.0,0.0,0.0,4.7406686641257217e-06,3.9026615571084369e-05,1.7063889679307255e-05,3.9465887194845085e-05,1.2871193776449968e-06,2.5118458539622493e-07,0.00028843062081695871,8.0020106397626191e-10
1.5434752624230656e-06,0.0008342862004943138,1.4513975347524749e-13,8.1643050059772849e-14,2.8298618785350913e-12,2.6945018952423384e-15,8.3934067096623193e-12,0.0,0.0,1.5117841264683193e-06,9.9614781440806085e-06,1.3593488497426812e-14,7.1819698546503383e-18,3.9777425775258599e-17,-2.184526225133238e-40,6.1818752385332838e-28,1.4906934362486401e-20,2.6614504412338767e-17,1.3581321711009265e-14,2.4079220475152564e-29,4.2007043249025864e-27,2.8716113839830209e-17,3.9416328071803039e-27,7.9591935412403299e-24,4.9079498316616767e-19,3.5580307082554602e-17,4.9665111100038618e-21,2.8330465980107812e-17,2.5922785342119589e-07,4.4764593599806853e-20,3.9526088597317006e-18,5.3638313178274763e-15,5.1380779541651993e-22,4.9335049939180203e-25,6.665489535908582e-16,6.4270457021451508e-18,0.35999999999999999,0.0,0.0091940034457674274,0.10846012188452904,2.0657139773017698e-11,2.7505416228344983e-11,2.1175966711264827e-10,5.3430446245966998e-09,0.0,2.8963028554870423e-09,5.7348701413945084e-12,6.0581754123119775e-19,0.00030343858577422731,1.9085338528635367e-08,0.0,2.7122176700530979e-16,0.0,0.0,0.0,0.0,4.7388451435455157e-06,3.9002620959298965e-05,1.7158313424792715e-05,3.9450179596845571e-05,1.2863068992913688e-06,2.5307860686757891e-07,0.00029064022726266712,8.0622166908949772e-10
1.554531450617785e-06,0.0008342823825293358,1.4506981173027004e-13,8.2244095777849618e-14,2.8594955269179531e-12,2.7195567720023745e-15,8.5554218256719358e-12,0.0,0.0,1.5117678384576422e-06,1.004598186100215e-05,1.3810315873884898e-14,7.3080003899206734e-18,4.0082503452039429e-17,4.3766365764079778e-39,5.7930545346807953e-28,1.5132188249955639e-20,2.7202711941311665e-17,1.379769995440829e-14,2.4638070237662624e-29,-3.6087730328340687e-27,2.9165008992901631e-17,4.4345082251619787e-27,8.0790852053548837e-24,5.00511210795947e-19,3.595233135853299e-17,5.0606075089199019e-21,2.8546828946830651e-17,2.612112594080566e-07,4.6116166489454849e-20,4.0211742732649122e-18,5.4057155371127602e-15,5.1919951908387803e-22,4.9875407839264913e-25,6.7320522584915889e-16,6.6013392020375229e-18,0.35999999999999999,0.0,0.0091894455611037061,0.10845784627437051,2.0642946039003159e-11,2.7715633142075209e-11,2.1167794644906323e-10,5.4278043817400975e-09,0.0,2.8956457274177578e-09,5.8336288836281604e-12,6.1492080491330199e-19,0.00030573511412667931,1.9247888336408352e-08,0.0,2.7549663694946448e-16,0.0,0.0,0.0,0.0,4.7370156688412352e-06,3.8978719671558694e-05,1.725238507105114e-05,3.943442279453458e-05,1.2854975317147764e-06,2.5497123737820831e-07,0.00029284766334800738,8.1223765493016784e-10
1.5655876388125044e-06,0.0008342785684215853,1.4500007166246396e-13,8.2844584472629854e-14,2.8891418795336063e-12,2.7446332276292517e-15,8.7190372874245622e-12,0.0,0.0,1.5117497689864634e-06,1.0130435378975195e-05,1.4028846950255937e-14,7.4352861196231942e-18,4.0387404385889295e-17,-2.1872002350678291e-39,-3.2732216743594737e-29,1.5358986532918196e-20,2.779930879581927e-17,1.4015775782948686e-14,2.5205258888361731e-29,2.9633086835267009e-27,2.9617310863087809e-17,4.0606689998810356e-27,8.2005897253531733e-24,5.1033043829574414e-19,3.6324554880620345e-17,5.1556424200350975e-21,2.8763058100037904e-17,2.6319389859672197e-07,4.7497783751403421e-20,4.0903445609528373e-18,5.4475525488012346e-15,5.2459440170333525e-22,5.0417129162829037e-25,6.7986209240280986e-16,6.778779889391339e-18,0.35999999999999999,0.0,0.0091848924478415712,0.10845557292806446,2.0628716570341358e-11,2.7925765353370865e-11,2.1159596593214889e-10,5.5131948174008141e-09,0.0,2.8949732606572748e-09,5.9332248444033667e-12,6.2407810951304323e-19,0.00030802934949038848,1.9410305279518452e-08,0.0,2.798036518810488e-16,0.0,0.0,0.0,0.0,4.7351803802875367e-06,3.8954910029676303e-05,1.7346105738136854e-05,3.9418618264275572e-05,1.2846912459638857e-06,2.568624750325634e-07,0.00029505293172833925,8.1824902199858749e-10
1.5766438270072238e-06,0.0008342747581623295,1.4493053007563206e-13,8.344451672170345e-14,2.9188005747957869e-12,2.769731222966171e-15,8.8842523116584677e-12,0.0,0.0,1.5117300262636423e-06,1.0214838766292779e-05,1.4249080832875889e-14,7.5638306922592133e-18,4.0692128353023998e-17,2.4638311309284437e-39,1.8895449596203114e-28,1.5587326818286535e-20,2.8404347964882976e-17,1.423554827469552e-14,2.5780865609064526e-29,-2.5220170378127354e-27,3.0073017233636462e-17,4.5525147848418389e-27,8.3222061858503071e-24,5.2025274557742649e-19,3.669696814119134e-17,5.251615987447757e-21,2.8979153493472883e-17,2.6517576858775097e-07,4.8909878959756634e-20,4.1601201165939832e-18,5.4893423750133496e-15,5.2999230537186653e-22,5.0960216750814109e-25,6.8651942507136496e-16,6.9593954899221355e-18,0.35999999999999999,0.0,0.0091803440978829691,0.10845330184146459,2.0614452836290994e-11,2.8135812613940125e-11,2.1151373297294192e-10,5.5992153590429802e-09,0.0,2.8942859260432227e-09,6.0336573378427153e-12,6.3328913671908924e-19,0.00031032129627352732,1.9572588868559906e-08,0.0,2.8414277866338565e-16,0.0,0.0,0.0,0.0,4.7333394749911174e-06,3.893119044185039e-05,1.7439476542652998e-05,3.9402767392265442e-05,1.2838879648634081e-06,2.5875231801464986e-07,0.00029725603506501673,8.2425575938273853e-10
1.5877000152019433e-06,0.0008342709517461308,1.4486118383550381e-13,8.404389308898004e-14,2.9484712659196202e-12,2.7948507199920987e-15,9.0510660984891937e-12,0.0,0.0,1.511708712096543e-06,1.0299192094513494e-05,1.4471016622872022e-14,7.693637747636089e-18,4.0996675136604709e-17,-1.7238951580087329e-39,-1.0134464657553567e-29,1.5817204952151322e-20,2.9017882303224009e-17,1.4457016502458368e-14,2.6364923975540838e-29,2.1264487966427817e-27,3.0532125885888282e-17,4.2431251225055305e-27,8.4452895342790347e-24,5.3027821034103816e-19,3.7069561895039942e-17,5.3485283375384237e-21,2.9195114816702594e-17,2.6715686705174909e-07,5.0352888597010901e-20,4.230501334144721e-18,5.5310850382040546e-15,5.3539309597370217e-22,5.1504673732456593e-25,6.93177099666037e-16,7.1432137070303687e-18,0.35999999999999999,0.0,0.0091758005031515807,0.10845103301035099,2.0600156271538494e-11,2.8345774682917562e-11,2.1143125510428449e-10,5.6858654373913113e-09,0.0,2.893584177651242e-09,6.1349256756039298e-12,6.425535696226721e-19,0.00031261095885535628,1.9734738636033897e-08,0.0,2.8851398422446468e-16,0.0,0.0,0.0,0.0,4.731493093176812e-06,3.8907559306955722e-05,1.7532498597762057e-05,3.93868715888825e-05,1.2830876578447784e-06,2.6064076456426884e-07,0.00029945697602536353,8.3025786716135231e-10
1.5987562033966627e-06,0.0008342671491646605,1.447920298663831e-13,8.4642714124974585e-14,2.9781536210202187e-12,2.8199916817410302e-15,9.2194778314489632e-12,0.0,0.0,1.5116859222761798e-06,1.0383495438155845e-05,1.4694653416504112e-14,7.8247109157505263e-18,4.1301044544996404e-17,1.5179723598315233e-39,6.8625588203800331e-30,1.6048618252606794e-20,2.9639964531445717e-17,1.4680179533984332e-14,2.6957506067984708e-29,-1.7821650443549777e-27,3.0994634599395413e-17,4.5761509032375285e-27,8.5686103730490669e-24,5.4040690812986977e-19,3.7442327152739761e-17,5.4463795795192654e-21,2.9410942110252487e-17,2.6913719172796734e-07,5.1827252048890155e-20,4.3014886076089814e-18,5.5727805609716405e-15,5.4079664309294782e-22,5.2050503508011377e-25,6.998349958678642e-16,7.330262222011872e-18,0.35999999999999999,0.0,0.0091712616555929358,0.10844876643061756,2.0585828256633563e-11,2.8555651326714864e-11,2.1134853945938513e-10,5.7731444862726693e-09,0.0,2.8928684535585331e-09,6.2370291669904522e-12,6.5187109273174917e-19,0.00031489834158656983,1.9896754135476505e-08,0.0,2.9291723555652529e-16,0.0,0.0,0.0,0.0,4.729641418868111e-06,3.8884015100903108e-05,1.7625173013196365e-05,3.937093218846971e-05,1.2822902538023684e-06,2.6252781299654947e-07,0.00030165575728250966,8.3625533562850979e-10
1.609812391591382e-06,0.0008342633504122623,1.4472306515295411e-13,8.5240980367101381e-14,3.007847321787697e-12,2.8451540722265104e-15,9.3894866789427494e-12,0.0,0.0,1.5116617469281882e-06,1.0467748874426565e-05,1.4919990305278012e-14,7.9570538182916805e-18,4.1605236400488826e-17,-3.0131145451556966e-39,-5.1214287616225537e-28,1.6281562935332648e-20,3.0270647236246954e-17,1.4905036432205452e-14,2.7558650812952135e-29,1.5390284946015586e-27,3.1460541152218267e-17,4.2486694176067817e-27,8.6932775082059626e-24,5.5063891238442045e-19,3.7815255174507065e-17,5.5451698059677439e-21,2.9626635124130871e-17,2.711167404228373e-07,5.3333411599165339e-20,4.3730823309330074e-18,5.6144289662660991e-15,5.4620281991719589e-22,5.2597709748981441e-25,7.0649299711819706e-16,7.5205686943369755e-18,0.35999999999999999,0.0,0.0091667275471741111,0.10844650209810248,2.057147013897313e-11,2.8765442318865389e-11,2.1126559323918152e-10,5.861051942466036e-09,0.0,2.8921391765486918e-09,6.3399671190576997e-12,6.612413919604517e-19,0.00031718344878986309,2.005863494064507e-08,0.0,2.9735249971565339e-16,0.0,0.0,0.0,0.0,4.7277845909699968e-06,3.8860556295833262e-05,1.7717500895268656e-05,3.9354950538879842e-05,1.2814957210733155e-06,2.6441346168138388e-07,0.00030385238151532835,8.4224816454359157e-10
1.6208685797861015e-06,0.0008342595554809454,1.4465428673733268e-13,8.5838692339959442e-14,3.0375520635208961e-12,2.8703378563711909e-15,9.561091794339203e-12,0.0,0.0,1.5116362708530341e-06,1.0551952482955439e-05,1.5147026376242103e-14,8.0906700711417294e-18,4.1909250545052108e-17,1.8187216712093356e-39,1.8277248879144835e-28,1.6516036505889788e-20,3.0909982870606868e-17,1.5131586255424341e-14,2.8168425283780238e-29,-1.2528502411919622e-27,3.1929843321077164e-17,4.5966749056809667e-27,8.8182849096359059e-24,5.6097429449512446e-19,3.8188337463895274e-17,5.6448990933445222e-21,2.9842193891420913e-17,2.7309551100860744e-07,5.4871812424444692e-20,4.4452828979056012e-18,5.6560302772376857e-15,5.5161150315378862e-22,5.3146296382806262e-25,7.1315099050437861e-16,7.7141607618572192e-18,0.35999999999999999,0.0,0.0091621981698838083,0.10844424000874002,2.0557083216883675e-11,2.8975147439879001e-11,2.1118242330276842e-10,5.9495872455592497e-09,0.0,2.8913967547951594e-09,6.4437388367152079e-12,6.7066415464060805e-19,0.00031946628476030612,2.0220380644729068e-08,0.0,3.018197438213778e-16,0.0,0.0,0.0,0.0,4.7259227819892789e-06,3.8837181432832856e-05,1.7809483346882512e-05,3.9338927923213069e-05,1.2807039939393772e-06,2.6629770906005839e-07,0.00030604685140828662,8.4823634528002309e-10
1.631924767980821e-06,0.0008342557643648904,1.4458569172037149e-13,8.6435850555616115e-14,3.0672675539684029e-12,2.895542999940482e-15,9.7342923172480755e-12,0.0,0.0,1.5116095738368118e-06,1.0636106345559016e-05,1.5375760712109769e-14,8.2255632808352125e-18,4.2213086834846035e-17,-3.1277211248851564e-39,-5.5890288168571259e-28,1.6752035040678891e-20,3.1558023753994915e-17,1.5359828057543903e-14,2.8786872074975297e-29,1.1108755245780988e-27,3.2402538881562449e-17,4.3464877932430988e-27,8.9445391581239295e-24,5.714131238539813e-19,3.8561565761928534e-17,5.745567502496347e-21,3.0057618214438879e-17,2.7507350142193489e-07,5.6442902588969934e-20,4.518090702063033e-18,5.6975845174066377e-15,5.5702257293850491e-22,5.3696267592175745e-25,7.1980886665610289e-16,7.9110660410709143e-18,0.35999999999999999,0.0,0.0091576735157320802,0.10844198015842307,2.0542668756957793e-11,2.9184766477092575e-11,2.1109903653536237e-10,6.0387498378133449e-09,0.0,2.8906415824947634e-09,6.5483436228248482e-12,6.8013906951236576e-19,0.00032174685376586891,2.0381990859610732e-08,0.0,3.0631893505627897e-16,0.0,0.0,0.0,0.0,4.7240561285528375e-06,3.8813889053706342e-05,1.7901121467542866e-05,3.9322865629917166e-05,1.2799150400760735e-06,2.681805536274413e-07,0.00030823916965135229,8.5421987736478223e-10
1.6429809561755403e-06,0.0008342519770563906,1.4451727725902646e-13,8.7032455513886917e-14,3.0969935133119865e-12,2.9207694694806463e-15,9.909087373649455e-12,0.0,0.0,1.5115817309516992e-06,1.0720210546010935e-05,1.5606192391516438e-14,8.3617370457434397e-18,4.2516745142861649e-17,1.3482910378138352e-39,2.2479143449582229e-29,1.698955578537666e-20,3.2214822072556345e-17,1.5589760888245207e-14,2.9414054501803294e-29,-8.8105515210864156e-28,3.2878625608263606e-17,4.6554185568628659e-27,9.0712171130391231e-24,5.8195546790500333e-19,3.8934932041116725e-17,5.8471750791439993e-21,3.0272908123516655e-17,2.7705070966256223e-07,5.8047133039395701e-20,4.591506136598984e-18,5.7390917105435816e-15,5.624359127553035e-22,5.424762780145241e-25,7.2646651963819209e-16,8.1113121273251958e-18,0.35999999999999999,0.0,0.0091531535767503877,0.10843972254312616,2.0528227981185054e-11,2.939429922452917e-11,2.1101543952689546e-10,6.128539164033135e-09,0.0,2.8898740404800293e-09,6.6537807782952816e-12,6.8966582673345468e-19,0.00032402516004781157,2.0543465215150045e-08,0.0,3.1085004066559888e-16,0.0,0.0,0.0,0.0,4.7221847929287057e-06,3.8790677762193407e-05,1.7992416353366382e-05,3.930676489171965e-05,1.2791287985634442e-06,2.7006199394612739e-07,0.00031042933893985473,8.6019875313967176e-10
1.6540371443702597e-06,0.0008342481935495066,1.4444904056727273e-13,8.7628507702615309e-14,3.1267296731511081e-12,2.9460172322609891e-15,1.0085476077016373e-11,0.0,0.0,1.5115528128311483e-06,1.0804265169836754e-05,1.583832048915536e-14,8.4991949561326587e-18,4.282022535796004e-17,-3.3850981933054325e-39,-6.2612959007669987e-28,1.7228595076351044e-20,3.2880429879318765e-17,1.5821383793201085e-14,3.0050017781752347e-29,7.638877097668377e-28,3.3358101274999974e-17,4.4689417500124665e-27,9.1990596889021913e-24,5.9260139219361722e-19,3.930842849984908e-17,5.949721854356094e-21,3.0488063466367404e-17,2.7902713379196305e-07,5.9684957599574789e-20,4.6655295942788373e-18,5.7805518808074434e-15,5.6785140934984082e-22,5.4800381675252335e-25,7.3312384685252828e-16,8.3149265950684724e-18,0.35999999999999999,0.0,0.0091486383449913503,0.10843746715879392,2.0513762081238435e-11,2.9603745482754293e-11,2.1093163886164757e-10,6.2189546714446919e-09,0.0,2.8890944967891506e-09,6.7600496021728425e-12,6.9924411787076657e-19,0.0003263012078211729,2.0704803358512018e-08,0.0,3.1541302795686241e-16,0.0,0.0,0.0,0.0,4.7203089087619079e-06,3.8767546166351867e-05,1.8083369097091869e-05,3.9290626940498328e-05,1.278345236766836e-06,2.7194202863099612e-07,0.0003126173619743678,8.6617297197191546e-10
1.6650933325649791e-06,0.0008342444138367734,1.4438097891372759e-13,8.8224007597944468e-14,3.1564757764481237e-12,2.9712862562198406e-15,1.0263457528471582e-11,0.0,0.0,1.5115228859353132e-06,1.0888270304115369e-05,1.6072144076009298e-14,8.6379405945567943e-18,4.3123527383522861e-17,1.2912127606790694e-39,9.5818548036394477e-30,1.7469150107692204e-20,3.3554899094378113e-17,1.605469581424659e-14,3.0694822343091158e-29,-6.3693628819341425e-28,3.384096365495162e-17,4.7937267397221284e-27,9.3273938935009938e-24,6.0335096041494672e-19,3.9682047556711882e-17,6.0532078450088467e-21,3.0703084274253105e-17,2.8100277193206037e-07,6.1356832965328823e-20,4.7401614673585573e-18,5.8219650526512253e-15,5.7326895265256637e-22,5.5354534106375367e-25,7.3978074893744817e-16,8.5219369980472023e-18,0.35999999999999999,0.0,0.0091441278125287771,0.10843521400144082,2.0499272208126581e-11,2.9813105058739427e-11,2.1084764086628349e-10,6.309995809578564e-09,0.0,2.8883033072153946e-09,6.867149391729023e-12,7.08873635907672e-19,0.00032857500127517013,2.0866004953517579e-08,0.0,3.2000786429950003e-16,0.0,0.0,0.0,0.0,4.7184286291304659e-06,3.874449293008364e-05,1.8173980788090643e-05,3.9274452959674553e-05,1.2775642980553444e-06,2.7382065636122583e-07,0.00031480324146057609,8.7214252707448867e-10
