Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972),S(1993)
2.0371623396543832e-15,0.0012937912229070909,4.217792423936605e-24,1.8869818665872549e-30,1.2679771114166417e-33,6.0829078311577731e-42,9.2478944408385835e-41,0.0,0.0,2.6566695867452753e-21,4.558671439828707e-33,1.1515712242666595e-40,5.3463195109390231e-42,1.7059440024637407e-38,9.8061218806021034e-97,1.5097893047484798e-69,5.0907156532200682e-57,5.3463195110379509e-42,1.7059445650123356e-38,1.8025037764067107e-71,5.5447272484521643e-72,3.8368077727380965e-41,5.5672661067585049e-51,3.2028206743571477e-65,2.5899896285543255e-57,1.1515149693968551e-40,1.6405141331601918e-48,3.1440179683465773e-32,1.8212998746536861e-25,3.3231349448975756e-68,5.2694408987134985e-68,2.548433055162481e-41,9.2902670854297383e-52,2.5647604548731286e-55,2.4854328624892865e-39,4.8017716041013985e-57,0.35999999999999999,0.0,0.0098899999994208621,0.108803,3.2183312174124562e-21,3.1030401714061172e-21,1.1302072009059447e-23,5.5167687290339999e-44,0.0,2.8435549939894643e-27,1.0474485372494309e-39,3.4092573244726284e-40,3.97916766314228e-23,5.6017299574496952e-38,0.0,2.9069765611482214e-44,0.0,0.0,0.0,2.3473856240982578e-101,2.776378753987936e-13,2.7763953304920876e-13,2.3856509024111e-14,1.8408219142483393e-18,1.8254595320380349e-19,1.8212995953096505e-25,4.7017402667461108e-30,3.3093416130367266e-32,2.6281121022767427e-32,2.3654691527430268e-43,3.2682469231680453e-49,6.5831829083032331e-38,1.0777401344064755e-34,5.7297251946444252e-50,1.8856518235980959e-30,6.1942239442400643e-35,1.1880801887697873e-37,2.1238428637651045e-43,4.9004566363914834e-55
4.07609458577241e-15,0.0012937912229070909,8.4399217183513969e-24,7.5528028538952748e-30,5.0755603505518792e-33,4.8716189829570304e-41,7.4044117681408716e-40,0.0,0.0,5.485353348019542e-21,1.8748694285829901e-32,4.6095055810596432e-40,2.1399184941782976e-41,6.8282112780798513e-38,4.2406348050558739e-95,2.418735079539799e-68,8.1522833332722199e-56,2.1399184942574962e-41,6.8282157818826571e-38,2.8863713244471894e-70,4.4391659128308139e-71,1.5357211432444282e-40,4.4573937642438257e-50,1.0257983093461303e-63,4.1487981099838616e-56,4.6090552006967826e-40,1.3134073166865035e-47,6.2907585685851474e-32,7.2903043451661201e-25,5.4864543689439243e-67,1.7264721201967751e-66,2.0403896093560209e-40,7.4378503613820863e-51,2.0533650492237571e-54,9.948196552973605e-39,7.691735719225802e-56,0.35999999999999999,0.0,0.0098899999988412233,0.108803,6.4394526004900615e-21,6.2087762942543652e-21,4.5237444709516829e-23,8.8338775112379726e-43,0.0,1.1381621460496018e-26,4.1915792298703253e-39,1.3645903769836868e-39,1.5927031928667217e-22,4.4847969841115688e-37,0.0,2.3273476239223203e-43,0.0,0.0,0.0,1.98923719387157e-99,5.5551328033586202e-13,5.5551991651282076e-13,4.7733744797614418e-14,7.3680361727794745e-18,7.3064096939833838e-19,7.2903002208320517e-25,3.7642941503746567e-29,2.6493974003741854e-31,2.1040080458539115e-31,1.8934122898109304e-42,5.2322194824434439e-48,5.270875333092706e-37,8.6284577824778144e-34,9.1721487545044036e-49,7.5472304319697594e-30,4.9589660789947929e-34,9.5124711788216607e-37,3.4011241437134309e-42,1.5695894484958395e-53
8.153959078008464e-15,0.0012937912229070909,1.6886198410719139e-23,3.0220711481500711e-29,2.0311634193610804e-32,3.8998447880067715e-40,5.9265372700840261e-39,0.0,0.0,1.1652053449648256e-20,7.9037863237704082e-32,1.8445783869979433e-39,8.5624405327458724e-41,2.7321654840983931e-37,2.3895831524736753e-93,3.8731401291253202e-67,1.3050522313810057e-54,8.5624405333796314e-41,2.7321690884990428e-37,4.6201202318019053e-69,3.5527026065116218e-70,6.1448700030792573e-40,3.5675830040512633e-49,3.2842144962616268e-62,6.6419134207846363e-55,1.8442179468670824e-39,1.0511226354800012e-46,1.2584212993032373e-31,2.9173581539616691e-24,9.2470245595528624e-66,5.7262903791994959e-65,1.6330816318983994e-39,5.952521297019234e-50,1.6433116191211414e-53,3.9805647331073424e-38,1.2313818284896737e-54,0.35999999999999999,0.0,0.0098899999976819458,0.10880299999999997,1.2881677517015512e-20,1.2420248539807216e-20,1.8100632359643853e-22,1.4139510409335245e-41,0.0,4.5541238836043872e-26,1.676422183338636e-38,5.4601307238627433e-39,6.3728803744327944e-22,3.5892116978139543e-36,0.0,1.8625835211013764e-42,0.0,0.0,0.0,1.2789325408901915e-97,1.1112530308536862e-12,1.1112795865347285e-12,9.5488216291235542e-14,2.9481351446171678e-17,2.9233669685142237e-18,2.9173544758987582e-24,3.0126483140387813e-28,2.1201824434978275e-30,1.6837186967146226e-30,1.5146632860759538e-41,8.3710112761847112e-47,4.2188248790594137e-36,6.9053623184281247e-33,1.4672208283392393e-47,3.0196423811314646e-29,3.9683928240825831e-33,7.6138372406675545e-36,5.4446806645128072e-41,5.0255914625171861e-52
1.6309688062480574e-14,0.0012937912229070904,3.3786824163182338e-23,1.2089982085196065e-28,8.1282034656626538e-32,3.1215863380610734e-39,4.7433433213151531e-38,0.0,0.0,2.6022737616990738e-20,3.4836275633060903e-31,7.3809207912968079e-39,3.4255171096357133e-40,1.0930373462482778e-36,1.4786911522365234e-91,6.2018652865995962e-66,2.089007139483869e-53,3.4255171101427107e-40,1.093040230299802e-36,7.3938442292857861e-68,2.8427364357221064e-69,2.4583361778144771e-39,2.8551097941691871e-48,1.0513607691511615e-60,1.0630073775987825e-53,7.378036739245807e-39,8.4105398729782263e-46,2.5171014738718574e-31,1.167362705276143e-23,1.6277522816015723e-64,1.9594161127877088e-63,1.3069531900740043e-38,4.7628902173832271e-49,1.3148918027716151e-52,1.5924773302891316e-37,1.9707465956838356e-53,0.35999999999999999,0.0,0.0098899999953633889,0.10880299999999986,2.5766056046507854e-20,2.4843193030455612e-20,7.2412411829486463e-22,2.2626393340408491e-40,0.0,1.8219403250070581e-25,6.7007431126833048e-38,2.1844012418831935e-38,2.5495615355805624e-21,2.8719324390749578e-35,0.0,1.4903467579397862e-41,0.0,0.0,0.0,8.1894113184595581e-96,2.2226882965151094e-12,2.2227945397375905e-12,1.909971590649348e-13,1.1794147804311257e-16,1.1694182527876636e-17,1.1673596871733183e-23,2.4106867074418758e-27,1.6962431697366377e-29,1.3470274205660893e-29,1.2109346347613389e-40,1.3383724814190884e-45,3.3765376383489225e-35,5.5252969795601004e-32,2.345089640779844e-46,1.2078672937797938e-28,3.1748577222134677e-32,6.0937773431903897e-35,8.7153962220366367e-40,1.6090348081407211e-50
3.262114603142479e-14,0.0012937912229070896,6.7620364767715296e-23,4.8361701340597926e-28,3.2533303765997082e-31,2.4990580515289903e-38,3.7969786695848151e-37,0.0,0.0,6.2912871032451465e-20,1.6509486275067247e-30,2.9537335756482333e-38,1.370305035994266e-39,4.3724511777929872e-36,9.3964914696017209e-90,9.9342554616510581e-65,3.3443474651385277e-52,1.3703050363997318e-39,4.3724742521298301e-36,1.1831826777147243e-66,2.2744649137853241e-68,9.8340493911113035e-39,2.285106871500704e-47,3.3659519774659718e-59,1.7010343070425706e-52,2.9514261415423694e-38,6.7290095940008363e-45,5.0344189824549089e-31,4.6716666850475662e-23,3.0777213202088185e-63,7.0807897256933608e-62,1.0460454586097716e-37,3.8106240184902919e-48,1.052001851581595e-51,6.3703656548543764e-37,3.1535341092759927e-52,0.35999999999999999,0.0,0.0098899999907262753,0.10880299999999948,5.153452865086317e-20,4.9689082010861364e-20,2.8965798884952103e-21,3.6201353990914741e-39,0.0,7.2883083266808813e-25,2.6756973913346934e-37,8.7382634935792363e-38,1.0199031434226686e-20,2.2977925415607912e-34,0.0,1.1923857350606031e-40,0.0,0.0,0.0,5.2432265343086292e-94,4.4453819027477604e-12,4.4458069050197595e-12,3.8201504375816163e-13,4.717793091577106e-16,4.6771027665592708e-17,4.6716423937350072e-23,1.9289090030810129e-26,1.3567638322192689e-28,1.0773991913839774e-28,9.6720175332413775e-40,2.1375853758408041e-44,2.7028257404500436e-34,4.4205900260467838e-31,3.7431386449548869e-45,4.8303725559159331e-28,2.5393923857327988e-31,4.8779649941133385e-34,1.3952880473155345e-38,5.1526996723917523e-49
4.893260400036901e-14,0.0012937912229070885,1.0148619410064598e-22,1.0276789864508465e-27,6.9161183400777574e-31,7.4218308953113811e-38,1.0860448676269157e-36,0.0,0.0,1.0795139879543738e-19,3.8865784681695415e-30,6.2784863888272175e-38,2.9119483292317998e-39,9.291601775390454e-36,5.3582368914788113e-89,3.7889522999169545e-64,1.2312387592186347e-51,2.9119483303909269e-39,9.2916677547441636e-36,4.355063330203261e-66,6.5038420874671986e-68,2.08977146998854e-38,6.535454315670297e-47,1.5370233950974739e-58,6.4853743963018013e-52,6.2718884522517577e-38,1.9241130516411035e-44,7.5516936512128783e-31,9.9302255701044506e-23,1.2309633852087344e-62,3.3589632908672517e-61,2.9917392819967911e-37,1.0896186706375668e-47,3.0081223038836562e-51,1.3537259835664518e-36,1.2023095762479354e-51,0.35999999999999999,0.0,0.0098899999860891617,0.1088029999999989,7.7302717560115244e-20,7.4534970991314192e-20,6.1551558818640714e-21,1.3324134159035747e-38,0.0,1.5487958308928635e-24,5.6789312585111153e-37,1.8569177266414093e-37,2.1673395180523895e-20,6.5704685816822055e-34,0.0,3.4095531166236622e-40,0.0,0.0,0.0,2.6022176702944275e-93,6.6678986002953971e-12,6.6688017354164126e-12,5.7303292759721667e-13,1.0025183134343697e-15,9.9376848816660349e-17,9.9301560532368572e-23,5.5159702989242098e-26,3.879000974048953e-28,3.0802298582874145e-28,2.7629745515333732e-39,7.8607948542294467e-44,7.7308741346150242e-34,1.2640322460596384e-30,1.3760969501839481e-44,1.0262599834959059e-27,7.2600452711712271e-31,1.3952343779310485e-33,5.1369112369969913e-38,2.3532024403289776e-48
6.524406196931323e-14,0.0012937912229070863,1.3538431179086083e-22,1.7530715479898375e-27,1.180236438096875e-30,1.6177842842206399e-37,2.2914268915700106e-36,0.0,0.0,1.6113795021500502e-19,7.2245285449312527e-30,1.0713088803619064e-37,4.9674728452734848e-39,1.5850453669864107e-35,2.0966724308041356e-88,1.0200491629432978e-63,3.1235530259002234e-51,4.9674728477179174e-39,1.5850592840471661e-35,1.104594274726387e-65,1.3719063085400088e-67,3.5649269342398472e-38,1.3787872681144585e-46,4.5822800811563281e-58,1.744963193357558e-51,1.0699171740323363e-37,4.0585472303408032e-44,1.0068925480874861e-30,1.6944243954957427e-22,3.6159475583867442e-62,1.1643142089825081e-60,6.3117353291712532e-37,2.2983366664810331e-47,6.3450507171177709e-51,2.3093119119049597e-36,3.2349027722929232e-51,0.35999999999999999,0.0,0.0098899999814520481,0.10880299999999812,1.0307062353371139e-19,9.9380859972752086e-20,1.0499752150025469e-20,3.379293133676421e-38,0.0,2.6420860204290688e-24,9.6766377364778054e-37,3.1677108265033244e-37,3.6972623732357765e-20,1.3859351829970212e-33,0.0,7.1918167936986433e-40,0.0,0.0,0.0,1.1009170093623499e-92,8.8902384055616779e-12,8.8917790371633675e-12,7.6405081058209999e-13,1.710142087635547e-15,1.6950541019454171e-16,1.6944097284661756e-22,1.1635841143141383e-25,8.1809181925138794e-28,6.4961641772571095e-28,5.8228617166247668e-39,1.9920641946693436e-43,1.6311539348971823e-33,2.6662249660394835e-30,3.486329920794064e-44,1.7503572464645186e-27,1.531143609079109e-30,2.9437720824174409e-33,1.3031262109354961e-37,7.0162389545175873e-48
9.786697790720166e-14,0.0012937912229070802,2.0325632481816227e-22,3.6293844414309616e-27,2.4449927999072814e-30,4.6994749078058501e-37,6.2614792670491322e-36,0.0,0.0,2.8663281598485179e-19,1.7013852431911107e-29,2.2189332825393738e-37,1.0284542517150012e-38,3.2816325988372714e-35,1.7593190903651632e-87,4.1314224816614785e-63,1.0929841717316315e-50,1.028454252382419e-38,3.2816706107909508e-35,3.8633203819727955e-65,3.7474471230396397e-67,7.3807434419278467e-38,3.7670942484372949e-46,2.0066159218860292e-57,7.0578643074505137e-51,2.2151320864781484e-37,1.1085216871521475e-43,1.510328860172499e-30,3.5095972960948689e-22,1.763225390557304e-61,7.5995700440332965e-60,1.7245028624934562e-36,6.2774855187432041e-47,1.7330376681640129e-50,4.7811466101563646e-36,1.3083769193243869e-50,0.35999999999999999,0.0,0.0098899999721778226,0.10880299999999611,1.5460577380376976e-19,1.4907263794084924e-19,2.1737457772583416e-20,1.181883315782161e-37,0.0,5.4701345937442719e-24,1.9996321037081302e-36,6.5583823048824688e-37,7.6547715231792399e-20,3.7855649462598601e-33,0.0,1.9643284255579807e-39,0.0,0.0,0.0,9.9177767757791086e-92,1.3334502911618896e-11,1.3337692521324697e-11,1.1460865745471776e-12,3.5404764838181686e-15,3.5086799646896248e-16,3.5095572327059853e-22,3.1787490627373656e-25,2.2339802246148918e-27,1.7738645745109596e-27,1.5880967868793779e-38,6.9568406024084001e-43,4.457612798042985e-33,7.2822919165092572e-30,1.2169678187756237e-43,3.6227504508070126e-27,4.1810359001570474e-30,8.0440078255857187e-33,4.5587952250984074e-37,3.073057673240525e-47
1.304898938450901e-13,0.0012937912229070733,2.7124707056957048e-22,6.1723967065362688e-27,4.1606464566016839e-30,1.0283714826113282e-36,1.3106414375719165e-35,0.0,0.0,4.4208779203770869e-19,3.2266175406688676e-29,3.7753022437938687e-37,1.7491264077860633e-38,5.5811670149817665e-35,6.9215952306459533e-87,1.1201533352001178e-62,2.7323998186587277e-50,1.7491264091820883e-38,5.5812465486415556e-35,9.6543500871062193e-65,7.8415619452072169e-67,1.2552676253547959e-37,7.8842129506419045e-46,5.8482816594933296e-57,1.9117822232621713e-50,3.7673488763654325e-37,2.3194007190592507e-43,2.013749419399682e-30,5.9713157719316378e-22,5.3457326990833097e-61,2.664073053702206e-59,3.6092837709045802e-36,1.3134573290762504e-46,3.6260934122415278e-50,8.1314551272725034e-36,3.5439470435357477e-50,0.35999999999999999,0.0,0.0098899999629035971,0.10880299999999338,2.0613988992616906e-19,1.9876441592035988e-19,3.6968017135845545e-20,2.9534168988320129e-37,0.0,9.3032725179675003e-24,3.3947108939199069e-36,1.1154101544243138e-36,1.3018795953000975e-19,7.9209112626178956e-33,0.0,4.1100525957627735e-39,0.0,0.0,0.0,3.9122849819530317e-91,1.7778117057912408e-11,1.7783541598158768e-11,1.5281223353711617e-12,6.0211430250012725e-15,5.9661617904743815e-16,5.971231951898856e-22,6.6521973295031618e-25,4.6733199811764534e-27,3.7106877827707798e-27,3.3185412751149749e-38,1.7363612406364627e-42,9.3313209946422925e-33,1.5236935996933145e-29,3.0362917451772425e-43,6.159473183877297e-27,8.7462483812539776e-30,1.6837463296658875e-32,1.1394653201424978e-36,8.9573866139725544e-47
1.6311280978297852e-13,0.0012937912229070635,3.3936502747550266e-22,9.4296348951296056e-27,6.3602022987020786e-30,1.9306049136278976e-36,2.3869508781779474e-35,0.0,0.0,6.2964040944143826e-19,5.4506788080001168e-29,5.7701052495196536e-37,2.6722554209994648e-38,8.5266925647088939e-35,2.1763413777495817e-86,2.5188891777587107e-62,5.8000232918468514e-50,2.6722554235400624e-38,8.5268373522083833e-35,2.0484895819241853e-64,1.427651114370578e-66,1.9177548870828737e-37,1.4356929289431211e-45,1.4204235246683065e-56,4.2947407592924021e-50,5.7556264969339322e-37,4.2223742037833507e-43,2.5171531010522148e-30,9.126566571786406e-22,1.3354027238196863e-60,7.6136984394863159e-59,6.5724846776854097e-36,2.3910878496730633e-46,6.6011454417070736e-50,1.2422958354324184e-35,7.9611250076464215e-50,0.35999999999999999,0.0,0.0098899999536293717,0.10880299999998989,2.5767290310772104e-19,2.4845619391836706e-19,5.647596621502901e-20,6.266485720257244e-37,0.0,1.4213271972055202e-23,5.1767610985549221e-36,1.7040920676667728e-36,1.9889781674893976e-19,1.442013372111533e-32,0.0,7.4822123034455524e-39,0.0,0.0,0.0,1.2336011685239385e-90,2.2221034499783962e-11,2.222932170877372e-11,1.9101580928296872e-12,9.1984843994864101e-15,9.1130729779841869e-16,9.1264140017983129e-22,1.2112273197574881e-24,8.5058874100221642e-27,6.7536116612117167e-27,6.0333370884177335e-38,3.6796521951878916e-42,1.6995647888067751e-32,2.7738087136534577e-29,6.431973398813302e-43,9.4073257821728811e-27,1.5918694896287961e-29,3.0664295941487512e-32,2.4182395622575414e-36,2.1758091033887826e-46
2.283586416587554e-13,0.0012937912229070384,4.759905486338394e-22,1.8131010081367901e-26,1.2246858241190536e-29,5.2910272933787282e-36,6.3092945112891223e-35,0.0,0.0,1.1030379764060054e-18,1.2809632669509675e-28,1.1105897128192221e-36,5.1385615709349267e-38,1.6396133822005221e-34,1.9911524422571837e-85,9.7949172796417871e-62,2.1279477652544107e-49,5.1385615776369636e-38,1.6396516097341847e-34,7.5068911708570165e-64,3.770271052197641e-66,3.6877094486467795e-37,3.7935230513628119e-45,7.3571121458296549e-56,1.665402203054018e-49,1.1067669587581245e-36,1.1148185873355362e-42,3.5239087747845101e-30,1.7566682162135272e-21,6.5566558940104262e-60,5.2698241303827289e-58,1.7367020917571274e-35,6.3130507442399215e-46,1.7428704056540058e-49,2.388848473196796e-35,3.0869295849600146e-49,0.35999999999999999,0.0,0.0098899999350809207,0.10880299999998057,3.607355857463991e-19,3.4783975001349825e-19,1.0858818951836698e-19,2.2961427649705683e-36,0.0,2.7331363850326354e-23,9.9121603556937849e-36,3.2768805531945701e-36,3.824716436278011e-19,3.807585993775407e-32,0.0,1.9755234800972823e-38,0.0,0.0,0.0,1.0170509880082353e-89,3.1104736249948521e-11,3.1120670981101764e-11,2.6742295974389662e-12,1.7686210121543926e-14,1.751567127336426e-15,1.7566279539194296e-21,3.1993828880835287e-24,2.2445557565939184e-26,1.7820215713328286e-26,1.5872743012441401e-37,1.3430660073055232e-41,4.4930983793881437e-32,7.323494305324011e-29,2.3447390679162581e-42,1.8076679361284634e-26,4.2004408562316599e-29,8.1051039666193927e-32,8.868434523989322e-36,1.1274719319412202e-45
3.5885030541030914e-13,0.0012937912229069627,7.5079039322837564e-22,4.4224191985943251e-26,2.9965466728584184e-29,2.1084348487184871e-35,2.4459726088307222e-34,0.0,0.0,2.44050213391961e-18,4.3511623464713653e-28,2.714836047105054e-36,1.2535971297814331e-37,3.9999260454075848e-34,3.7336372990032667e-84,6.3353713093470199e-61,1.3535180783917235e-48,1.2535971323677928e-37,4.0000738580421935e-34,4.7627535368237042e-63,1.4586847651838654e-65,8.9964903921930469e-37,1.4694218481505718e-44,7.9735496290241873e-55,1.0710580753717818e-48,2.7000547809678161e-36,4.3106690241681334e-42,5.5372146473505943e-30,4.294435539154908e-21,6.0049810158018558e-59,7.6564981216183937e-57,6.727636142285055e-35,2.4410192536357228e-45,6.739097022105061e-49,5.8278045077445233e-35,1.9849989552035032e-48,0.35999999999999999,0.0,0.0098899998979840188,0.1088029999999526,5.6684785388275177e-19,5.4660686283986848e-19,2.6485174917703761e-19,1.4561153614405204e-35,0.0,6.667848365758537e-23,2.3961696873957874e-35,7.9943969442337436e-36,9.3309914765202294e-19,1.472513993111691e-31,0.0,7.6389456988204338e-38,0.0,0.0,0.0,1.7454907236628259e-88,4.8863663635100945e-11,4.8902532494581513e-11,4.202372565678611e-12,4.3137416646020761e-14,4.2688344765306974e-15,4.2942800548174156e-21,1.2382248260688908e-23,8.668225436849036e-26,6.8807446622620731e-26,6.0877205214984213e-37,8.4408490236117203e-41,1.7423035718867343e-31,2.8316913235977949e-28,1.4692104367351151e-41,4.4031725795774216e-26,1.6219592866229378e-28,3.1418839474889512e-31,5.6373996395856655e-35,1.2232418794201571e-44
4.893419691618629e-13,0.0012937912229068536,1.0276569533866564e-21,8.1909605385902274e-26,5.5661469260318997e-29,5.2935485795211125e-35,6.0828469949777445e-34,0.0,0.0,4.2991763315982805e-18,1.0156574238031898e-27,5.0384058140435302e-36,2.3222296311310451e-37,7.4095816724141986e-34,1.9874313927807062e-83,2.0997706491978412e-60,4.41924085446447e-48,2.32222963753949e-37,7.4099484911767038e-34,1.5521598022514039e-62,3.6220159668030585e-65,1.666557466385413e-36,3.6517501834519625e-44,3.3336950340699318e-54,3.5344284557891104e-48,5.0017239311725825e-36,1.0697660930744019e-41,7.5502463434170941e-30,7.9703904605665998e-21,2.4528488673496171e-58,3.8857037394962653e-56,1.6720289689720374e-34,6.0577103142235905e-45,1.6724100236594707e-48,1.0795732129573148e-34,6.5496528573820169e-48,0.35999999999999999,0.0,0.0098899998608871168,0.10880299999991222,7.7294291022187628e-19,7.4537397684381491e-19,4.9052542562738483e-19,4.7439406423638563e-35,0.0,1.2352087765209224e-22,4.4017457765928952e-35,1.4809520376827834e-35,1.7285666730638431e-18,3.6547755611757683e-31,0.0,1.8957723779659464e-37,0.0,0.0,0.0,9.4798712855368627e-88,6.6611285564657075e-11,6.6683279181632198e-11,5.7305154792327271e-12,7.9893598373346734e-14,7.9005499598008144e-15,7.9700050015351765e-21,3.075177558833143e-23,2.1490283283475427e-25,1.7056331642948198e-25,1.5009703962582804e-36,2.7330172746197924e-40,4.3338024152860642e-31,7.0271579786783781e-28,4.7473797095004229e-41,8.1451117326071355e-26,4.0207509127511137e-28,7.8127670583656844e-31,1.8394682371354187e-34,5.1172716401874558e-44
7.503252966649703e-13,0.0012937912229065347,1.587587382352894e-21,1.9200939437588041e-25,1.3131203952539388e-28,1.9476578791703121e-34,2.2205192136084246e-33,0.0,0.0,9.578711197894054e-18,3.4512276213414365e-27,1.1862284382182342e-35,5.4456418094414183e-37,1.7375040067342907e-33,3.0842073522403338e-82,1.2136680606662363e-59,2.5445523909913971e-47,5.4456418326281333e-37,1.7376372216130886e-33,8.8942077539025248e-62,1.3175743575359039e-64,3.9080868209042702e-36,1.3307137353314284e-43,3.0826071066361639e-53,2.0203280692401816e-47,1.1729069479520531e-35,3.8850812041352437e-41,1.1575487645733363e-29,1.8767454159696469e-20,2.0627299224187787e-57,5.1969857054975367e-55,6.0938544171497348e-34,2.1999012777733941e-44,6.073604980610418e-48,2.5316047711545996e-34,3.7428534923102928e-47,0.35999999999999999,0.0,0.0098899997866933181,0.10880299999979424,1.1850833959060535e-18,1.1429082108456173e-18,1.1497780205917702e-18,2.716189207737743e-34,0.0,2.8966836819240203e-22,1.0138790113788268e-34,3.4729862454984591e-35,4.0537249026501358e-18,1.3277161393397466e-30,0.0,6.8852285477030849e-37,0.0,0.0,0.0,1.3952786018328819e-86,1.0207266633611228e-10,1.0224144532872164e-10,8.7868011423338286e-12,1.8726760984608575e-13,1.8490073482018264e-14,1.8766057824719404e-20,1.1187376876713391e-22,7.7859951948692582e-25,6.1774545285318332e-25,5.3669222640401478e-36,1.5387103207929417e-39,1.582555761551309e-30,2.5519138578600265e-27,2.657914042245273e-40,1.904190415680993e-25,1.4563519446782881e-27,2.8510594214515699e-30,1.057797501424066e-33,4.7420225358130214e-43
1e-12,0.0012937912229054962,2.1309872599693221e-21,3.4060206632147843e-25,2.3466407849845614e-28,4.8992540831469413e-34,5.5655626534952893e-33,0.0,0.0,1.6576985247045246e-17,8.2986112810850706e-27,2.1145876975298628e-35,9.6638668821124189e-37,3.0832895727271193e-33,3.1480101719489892e-81,4.5711462430414368e-59,9.6690421633103945e-47,9.6638669395026625e-37,3.0836209800334365e-33,3.3536391353432824e-61,3.2880376268647519e-64,6.9353130669553049e-36,3.3263234813271725e-43,1.9209951563278395e-52,7.4808209476236052e-47,2.0814469610207332e-35,9.6654838870329413e-41,1.5425286399638009e-29,3.3459348137794003e-20,1.1370897816828628e-56,4.662792770239243e-54,1.5235719592855313e-33,5.4727222286471001e-44,1.5109828091195561e-47,4.4925989812405875e-34,1.3853192698725875e-46,0.35999999999999999,0.0,0.0098899997157143992,0.10880299999963509,1.579307561030079e-18,1.523216968999979e-18,2.0393835962824973e-18,1.0225204355591201e-33,0.0,5.1407123685749709e-22,1.7640309984899217e-34,6.1634920963270455e-35,7.1942206253539882e-18,3.3045272281119929e-30,0.0,1.7130551731839829e-36,0.0,0.0,0.0,1.3359041809246721e-85,1.3595530463208013e-10,1.3625472696431705e-10,1.1710655206607962e-11,3.3215863961208275e-13,3.2738991629672365e-14,3.3455886479160493e-20,2.7895673646031746e-22,1.9306220424080645e-24,1.5310480534971158e-24,1.3071352054488407e-35,5.6360963625564404e-39,3.9669480927390211e-30,6.3482580303838908e-27,9.6461078826475966e-40,3.3675108725688635e-25,3.6097584865503031e-27,7.1403980278875879e-30,4.013007933900035e-33,2.9667256840933569e-42
1.2722919516711853e-12,0.0012937912229054962,2.7322308477336822e-21,5.5088286484002551e-25,3.8191245171489558e-28,9.8959541240073735e-34,1.1223126268675608e-32,0.0,0.0,2.6380169974746017e-17,1.6391288845749135e-26,3.4341988700052537e-35,1.5635506115770086e-36,4.9884321548379307e-33,9.1025115468757315e-81,1.0905104978526724e-58,2.3138539832853611e-46,1.5635506230697282e-36,4.9890976946273451e-33,8.0050593383489003e-61,6.6147059966579438e-64,1.1220884061303476e-35,6.6976066670427199e-43,5.1844102489969285e-52,1.7745356615820128e-46,3.367644879326297e-35,1.9410798126543426e-40,1.9622683182291448e-29,5.434537600130609e-20,2.9960245014085664e-56,1.3286875422701134e-53,3.068091126141658e-33,1.0990318819494371e-43,3.0344045763663089e-47,7.2687303756646688e-34,3.2856742513120059e-46,0.35999999999999999,0.0,0.009889999638305726,0.10880299999940993,2.0091786786809684e-18,1.9379767186638862e-18,3.2982025685952751e-18,2.43942929754232e-33,0.0,8.3176689260842792e-22,2.8065410913744155e-34,9.9725556942912543e-35,1.164040281782037e-17,6.6378726453732967e-30,0.0,3.4403885314662772e-36,0.0,0.0,0.0,3.8356149754139796e-85,1.7286025478017226e-10,1.7334457276417511e-10,1.4899371812518546e-11,5.3718298030307494e-13,5.2869442056644137e-14,5.4338437666892517e-20,5.6091759934644818e-22,3.8700598890558863e-24,3.0682861537920698e-24,2.5939334919149905e-35,1.3322687428724091e-38,7.9997864057182359e-30,1.2748380068833944e-26,2.2729129722408771e-39,5.4325353105579637e-25,7.2344013820863227e-27,1.4392493682677636e-29,9.5983018846349837e-33,8.0124161394443483e-42
