Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381)
3.8792118132807e-10,0.0013286670364379824,6.4542757210441908e-11,3.3081651094500572e-14,3.3081274636118729e-14,6.6675804719245443e-19,9.386061051871113e-18,0.0,0.0,1.6147188997559777e-08,5.2324176919336666e-12,1.3805337436818276e-21,1.6235885933906335e-22,4.1756674947473536e-20,5.3089467779448782e-39,2.4967162496321243e-29,1.8397800581992561e-22,2.7477515877820112e-22,4.2036960430300972e-20,1.5210403238519032e-36,1.2131752146329951e-37,3.2788036960737029e-22,1.7738055378440298e-21,2.3031684790214382e-25,3.0839699697362975e-30,6.2246581116689265e-22,2.2900156411877109e-26,1.8459367305818396e-18,4.7252273588323432e-08,2.6547468754885772e-29,1.6932178775793142e-24,1.3924064036460928e-15,2.1418376037515457e-26,5.0370921012492673e-29,1.0533326699960194e-20,6.4942458258268487e-24,0.35999999999999999,0.0,0.0098396363638929459,0.10879914947814041,1.4385683352024512e-11,4.5732844706759637e-12,2.4644152938082333e-08,5.0608101697330868e-15,0.0,1.3671708257196887e-12,2.3488913494526425e-21,2.0946738778351278e-24,9.5141198830937884e-09,4.7284452361651584e-16,0.0,3.1122613080688586e-21,0.0,0.0,0.0,0.0,2.0733667951763995e-05,2.4464971523291918e-05,1.2492390842355452e-06,3.7459610155514747e-06,8.6821752675636686e-08,4.7209083785145053e-08,1.5439051202484152e-09,2.6011824376829387e-11,1.534734385194626e-11,4.2032457162854276e-20,2.1902969595794098e-22,1.8269684476382808e-12
4.007988242032099e-10,0.0013286666578757997,6.8805532781520862e-11,3.6437924770102786e-14,3.6437483077173757e-14,7.8348934459402923e-19,1.1029355518203303e-17,0.0,0.0,1.7226098524544055e-08,5.9534205669604489e-12,1.6803567751489471e-21,1.8819736423144475e-22,4.9840048520327406e-20,6.9205487517697963e-39,2.9667552868505519e-29,2.1591924266247275e-22,3.3668720927797251e-22,5.0212972930304701e-20,2.0675342865105124e-36,1.5953750401690616e-37,3.9116851279904637e-22,1.9709024014392301e-21,2.7481539846855511e-25,4.0668918349174983e-30,7.4341411394045014e-22,2.8331478125606273e-26,2.1280520972709856e-18,5.0973997679894387e-08,3.1658768166916353e-29,2.0849452883586195e-24,1.5547186707984215e-15,2.6448017694026113e-26,6.2342105712117797e-29,1.2584601387721691e-20,7.9809233650708048e-24,0.35999999999999999,0.0,0.009837973580545346,0.10879900828497889,1.4901437252217535e-11,4.9407940217143593e-12,2.5681974606171915e-08,5.8626568054154831e-15,0.0,1.4595228859137983e-12,2.6591743473946761e-21,2.3109164772526756e-24,1.0205372224271106e-08,5.372035856961505e-16,0.0,3.4454566131614068e-21,0.0,0.0,0.0,0.0,2.1402192086324351e-05,2.5272339470121509e-05,1.2905684611590093e-06,3.8829587129175011e-06,8.9768435914467811e-08,5.0927211316390444e-08,1.7096398607751562e-09,2.8097985166911863e-11,1.6580209005690958e-11,4.8998527363017206e-20,2.5609835748545786e-22,2.1038635878315568e-12
4.136764670783498e-10,0.0013286662799162864,7.3200237202197843e-11,4.0012145405825034e-14,4.0011629628249394e-14,9.1597380339816867e-19,1.2894535201798234e-17,0.0,0.0,1.8339616206891233e-08,6.7463059127822566e-12,2.0322316841498821e-21,2.1711196705393532e-22,5.9127804629215658e-20,8.9426784422004741e-39,3.5052859940596306e-29,2.5228280950268061e-22,4.0984075153066413e-22,5.9614745821980374e-20,2.7820600372860077e-36,2.07894628254511e-37,4.6387582109190503e-22,2.1818597026569134e-21,3.2619320852445089e-25,5.3138914865711927e-30,8.8246805604427502e-22,3.4799976527144372e-26,2.4410810571887603e-18,5.4845174115608782e-08,3.75475612375673e-29,2.5499907649823608e-24,1.7295727194712418e-15,3.2424802504245578e-26,7.6607357382741646e-29,1.4944004883385064e-20,9.74220498968003e-24,0.35999999999999999,0.0,0.0098363113844147573,0.10879886712469072,1.541944634864191e-11,5.3233863734421094e-12,2.6721284838708883e-08,6.7590437653568093e-15,0.0,1.5549027541061324e-12,2.9996112675791936e-21,2.5417653570014524e-24,1.0924001534947507e-08,6.0791387447876119e-16,0.0,3.8024786083851448e-21,0.0,0.0,0.0,0.0,2.2070333281493712e-05,2.6079401526007568e-05,1.3318888057782287e-06,4.0198784363698344e-06,9.271399809733319e-08,5.4794624385209397e-08,1.8867769345634092e-09,3.0269547004471117e-11,1.7863632815340656e-11,5.687007031404357e-20,2.9808866158176144e-22,2.4115236284847773e-12
4.265541099534897e-10,0.0013286659025602235,7.7726455952777948e-11,4.3810946012797727e-14,4.381034641662925e-14,1.0657443179240715e-18,1.500322638876257e-17,0.0,0.0,1.9487719756756072e-08,7.6156745362771344e-12,2.4430608654968287e-21,2.493526974230895e-22,6.9748230836591252e-20,1.1461060834925186e-38,4.1195385526612158e-29,2.9354341839196771e-22,4.9581496160626772e-22,7.0374087247387201e-20,3.7081313010004246e-36,2.6860320065796453e-37,5.4700772020078576e-22,2.4070832338672627e-21,3.8527556257241213e-25,6.8835296218485391e-30,1.041569532031866e-21,4.2458484827292984e-26,2.7871198727036965e-18,5.8865972304602051e-08,4.4304264626425972e-29,3.0990293890796971e-24,1.9174625051238336e-15,3.9485362483530009e-26,9.350692750484831e-29,1.7644783967166272e-20,1.1817392694534569e-23,0.35999999999999999,0.0,0.0098346497756394719,0.10879872599739916,1.5939679302965395e-11,5.7210806846861308e-12,2.7761827448977485e-08,7.757516844869724e-15,0.0,1.6533095949699255e-12,3.3721164486647061e-21,2.7877330418692888e-24,1.1670308568435189e-08,6.8537922827764483e-16,0.0,4.1842577038302806e-21,0.0,0.0,0.0,0.0,2.2738091628088646e-05,2.6886157350783163e-05,1.3732001210093385e-06,4.1567197094651056e-06,9.5658437983687981e-08,5.8811489990726955e-08,2.0756882028107958e-09,3.2526615413716613e-11,1.9197678240202583e-11,6.5733685729788653e-20,3.4548159636136713e-22,2.7521830469064918e-12
4.394317528286296e-10,0.0013286655258079928,8.2383774884569717e-11,4.7840938846239457e-14,4.7840244755679814e-14,1.23442848080853e-18,1.7378397631602192e-17,0.0,0.0,2.0670386721204932e-08,8.5662670333852934e-12,2.9203935072263696e-21,2.8518101090362541e-22,8.1837992495511313e-20,1.4575601471325222e-38,4.817232015081999e-29,3.402138450237706e-22,5.9634959632311902e-22,8.2631577044403826e-20,4.8985455705641745e-36,3.4426331271715697e-37,6.4163598221040297e-22,2.6469702056876063e-21,4.5296165864979486e-25,8.8447659221851578e-30,1.2227889324572097e-21,5.1476014667658475e-26,3.16831865304787e-18,6.3036530288713641e-08,5.2027266928404187e-29,3.7438707500205599e-24,2.1188825987160616e-15,4.7780271483262762e-26,1.1341758765226351e-28,2.0722414920256096e-20,1.4249867980197961e-23,0.35999999999999999,0.0,0.0098329887543572789,0.10879858490311003,1.646210527617653e-11,6.1338926918382458e-12,2.8803377670505915e-08,8.8659541292994352e-15,0.0,1.7547423547836018e-12,3.7786630631225852e-21,3.0493366750929416e-24,1.2444593767603668e-08,7.700157572062004e-16,0.0,4.5917344673152319e-21,0.0,0.0,0.0,0.0,2.3405467099603866e-05,2.7692606604800951e-05,1.4145024097689087e-06,4.2934821739224224e-06,9.8601754334783254e-08,6.2977943715858224e-08,2.2767449331081179e-09,3.4869276687497783e-11,2.058239678048761e-11,7.5681384106089725e-20,3.9878887548972066e-22,3.1281555931593841e-12
4.523093957037695e-10,0.0013286651496596373,8.7171780313181903e-11,5.2108715429939792e-14,5.2107915167427897e-14,1.4237512146823654e-18,2.0044397776923203e-17,0.0,0.0,2.1887594480705931e-08,9.6029635214835713e-12,3.4724619272359529e-21,3.2486994173066218e-22,9.5542327977999397e-20,1.840214676664377e-38,5.6065902292138042e-29,3.9284704702970397e-22,7.1335540046395786e-22,9.6536787730828789e-20,6.4169643273626558e-36,4.3791179980321849e-37,7.489003687427321e-22,2.9019093015719913e-21,5.3022926677471982e-25,1.1278369843721127e-29,1.428328300299048e-21,6.203881968922644e-26,3.5868798583942439e-18,6.7356958593242228e-08,6.0823539866137274e-29,4.4975369497323202e-24,2.3343281016865386e-15,5.7474889814542088e-26,1.3675512219433234e-28,2.4214661639002489e-20,1.7087362444567224e-23,0.35999999999999999,0.0,0.0098313283207054503,0.10879844384174686,1.6986693926158843e-11,6.5618351291943508e-12,2.9845738276961712e-08,1.0092569701912657e-14,0.0,1.8591997659469011e-12,4.2212829841387534e-21,3.3270982136299895e-24,1.3247157265905048e-08,8.6225181482678244e-16,0.0,5.0258596138658583e-21,0.0,0.0,0.0,0.0,2.4072459587458489e-05,2.8498748948932664e-05,1.4557956749739463e-06,4.4301655544054456e-06,1.0154394591369531e-07,6.7294093574454847e-08,2.490317801778427e-09,3.7297600243590332e-11,2.2017829881420786e-11,8.6810750288457571e-20,4.5855388910078526e-22,3.5418341347319245e-12
4.651870385789094e-10,0.0013286647741149492,9.2090059099864356e-11,5.6620846585144034e-14,5.6619927409536246e-14,1.6355373857610584e-18,2.3026993784699308e-17,0.0,0.0,2.313932024828546e-08,1.0730783370556719e-11,4.1082185725276144e-21,3.6870425705563593e-22,1.1101523737505481e-19,2.3074393558579834e-38,6.496357935916128e-29,4.5203834415088873e-22,8.4892481954759438e-22,1.1224849948272409e-19,8.3396973973717244e-36,5.5307786175468767e-37,8.7001022817828905e-22,3.1722807487902946e-21,6.1813955926403432e-25,1.4278466232170742e-29,1.6605243946345443e-21,7.4351486176827205e-26,4.0450568391236917e-18,7.182734359957988e-08,7.0809306164596601e-29,5.3743431393195716e-24,2.5642945729281287e-15,6.875022311534425e-26,1.6397689756810074e-28,2.8161632350066018e-20,2.0382236539847508e-23,0.35999999999999999,0.0,0.0098296684748207502,0.10879830281317454,1.7513415403007697e-11,7.0049180970636249e-12,3.0888736188651874e-08,1.144591733141473e-14,0.0,1.9666803514580933e-12,4.7020666464235455e-21,3.6215446286750773e-24,1.4078298888024243e-08,9.6252796854062947e-16,0.0,5.487593995225462e-21,0.0,0.0,0.0,0.0,2.4739068924762682e-05,2.9304584044568885e-05,1.4970799195418884e-06,4.5667696347757668e-06,1.0448501148535577e-07,7.1760023380800251e-08,2.7167768955526598e-09,3.9811640688253108e-11,2.3504010162901749e-11,9.9225106660836922e-20,5.2535265258073822e-22,3.9956904983514591e-12
4.780646814540494e-10,0.0013286643991735575,9.7138198722314138e-11,6.1383882463297537e-14,6.1382830506134792e-14,1.871714399368976e-18,2.635340833953099e-17,0.0,0.0,2.4425541069135626e-08,1.1954884933221745e-11,4.837373659942219e-21,4.1698061311665972e-22,1.2841966482295302e-19,2.8745955134272564e-38,7.4958170760263834e-29,5.1842765975651662e-22,1.0053430168744334e-21,1.299349092390864e-19,1.0757709865108149e-35,6.938435876399625e-37,1.0062460479449925e-21,3.4584564033407487e-21,7.1784211274257742e-25,1.7954223478919463e-29,1.9218516635924589e-21,8.8638050192334566e-26,4.5451524105074939e-18,7.6447750496808637e-08,8.2110769602320942e-29,6.3899805812711181e-24,2.8092779663285125e-15,8.1803794628133393e-26,1.9558450792167633e-28,3.2605834959019047e-20,2.4191766458616847e-23,0.35999999999999999,0.0,0.009828009216839427,0.1087981618172154,1.8042240342851359e-11,7.4631493838956916e-12,3.1932219506031688e-08,1.2934894141783407e-14,0.0,2.0771824293379912e-12,5.2231629010815308e-21,3.9332081113888689e-24,1.4938318150217865e-08,1.0712969687560048e-15,0.0,5.977908589383912e-21,0.0,0.0,0.0,0.0,2.5405294902186406e-05,3.0110111553619039e-05,1.5383551463906047e-06,4.7032942422385241e-06,1.074249498165545e-07,7.6375795698480831e-08,2.9564917127008621e-09,4.2411439622061239e-11,2.5040962495580298e-11,1.1303367593832144e-19,5.9979475311703219e-22,4.4922753098030164e-12
4.909423243291893e-10,0.0013286640248349676,1.0231578733638991e-10,6.6404352582099779e-14,6.6403152781956707e-14,2.1343147774853915e-18,3.0052357255133252e-17,0.0,0.0,2.5746233820445909e-08,1.3280565273671639e-11,5.670433434284508e-21,4.7000771373133253e-22,1.4792767463838109e-19,3.5592590818305408e-38,8.6148033454361434e-29,5.9270182293006066e-22,1.1850991924152962e-21,1.4977383409033699e-19,1.3778870671251676e-35,8.6490962035560798e-37,1.1589609630820184e-21,3.7607998463247966e-21,8.3058008091653648e-25,2.2431691831959308e-29,2.2149251290081756e-21,1.0514314049453552e-25,5.0895174628100375e-18,8.1218225870215751e-08,9.4864912998409076e-29,7.5616022214115473e-24,3.0697745774228334e-15,9.6850529984049785e-26,2.3212649667005515e-28,3.7592231070822661e-20,2.8578439082005978e-23,0.35999999999999999,0.0,0.0098263505468972143,0.10879802085366068,1.8573139860977994e-11,7.936534748770002e-12,3.2976054909623263e-08,1.4568744267155208e-14,0.0,2.1907041169860225e-12,5.7867788647576321e-21,4.2626262837867486e-24,1.5827514260399e-08,1.1890237168776066e-15,0.0,6.4977844901135661e-21,0.0,0.0,0.0,0.0,2.6071137279702629e-05,3.0915331138511622e-05,1.5796213584383921e-06,4.83973923561058e-06,1.1036375967593389e-07,8.1141454426531373e-08,3.2098311637278516e-09,4.509702722355698e-11,2.662870494453147e-11,1.283517435476789e-19,6.8252429391689721e-22,5.0342178326116533e-12
5.038199672043292e-10,0.00132866365109858,1.0762241382993925e-10,7.1688765864405971e-14,7.1687401899317868e-14,2.4254787183997308e-18,3.4154086672923938e-17,0.0,0.0,2.710137521136565e-08,1.4713259895502782e-11,6.618739020715233e-21,5.281064714763367e-22,1.6972062144370391e-19,4.3814606356887259e-38,9.863723038038341e-29,6.7559693032501123e-22,1.3908982011429948e-21,1.7195290910790755e-19,1.7530462925692875e-35,1.0716661978685406e-36,1.3295822222818229e-21,4.0796664897278822e-21,9.576955369992212e-25,2.785579957248847e-29,2.5425031851971237e-21,1.2413314656937522e-25,5.680549607190099e-18,8.6138799975000356e-08,1.0922037021528769e-28,8.9079107553776056e-24,3.3462809979403929e-15,1.1412365362806606e-25,2.7420115357646366e-28,4.31682887205683e-20,3.361025492377646e-23,0.35999999999999999,0.0,0.0098246924651293355,0.10879787992227981,1.9106085544601735e-11,8.4250781695231629e-12,3.4020125376927153e-08,1.6357062493710454e-14,0.0,2.3072433354632253e-12,6.395179763243074e-21,4.6103424147350603e-24,1.674618611805299e-08,1.3161852321503195e-15,0.0,7.0482128965036399e-21,0.0,0.0,0.0,0.0,2.6736595795787603e-05,3.1720242462194508e-05,1.6208785586039732e-06,4.9761044961295993e-06,1.133014398339957e-07,8.6057027071080152e-08,3.4771635717802461e-09,4.7868423640281149e-11,2.826724959814902e-11,1.4530081958023462e-19,7.7422083600310544e-22,5.6242258061874658e-12
5.166976100794691e-10,0.0013286632779637042,1.1305766786966953e-10,7.7243610679618691e-14,7.7242064897581691e-14,2.7474566385278983e-18,3.8690410055046954e-17,0.0,0.0,2.8490941783098395e-08,1.6258542468350712e-11,7.6945058509438272e-21,5.9161017188196891e-22,1.939893144497745e-19,5.3639432654712199e-38,1.125357021745526e-28,7.6790076709781577e-22,1.6256724690197801e-21,1.9666977976076314e-19,2.2161977002245697e-35,1.3202698132220021e-36,1.5196126125232876e-21,4.4154036900278771e-21,1.1006349848028107e-24,3.4392514977920197e-29,2.9074903140829412e-21,1.4589741118155142e-25,6.3206918577285211e-18,9.1209488732256465e-08,1.2533837861836874e-28,1.0449249179718536e-23,3.6392940773038131e-15,1.3387559610118878e-25,3.2245938719149965e-28,4.9384033850215007e-20,3.9361039020431882e-23,0.35999999999999999,0.0,0.0098230349716704884,0.10879773902282722,1.9641049445271376e-11,8.9287820605605371e-12,3.5064328179161994e-08,1.8309797889703133e-14,0.0,2.4267978137035967e-12,7.0506887696598825e-21,4.9769056410125412e-24,1.7694632314060103e-08,1.4532706173830657e-15,0.0,7.6301951024893188e-21,0.0,0.0,0.0,0.0,2.7401670174117119e-05,3.252484518813541e-05,1.6621267498064951e-06,5.1123899207652725e-06,1.1623798906311412e-07,9.1122526739541438e-08,3.7588566728902653e-09,5.072564020986975e-11,2.995660329577449e-11,1.6400880030194104e-19,8.7560033749708634e-22,6.2650852837796567e-12
5.29575252954609e-10,0.0013286629054295829,1.1862113994185389e-10,8.3075354887264312e-14,8.3073608234804007e-14,3.1026116964263305e-18,4.36947449722418e-17,0.0,0.0,2.991490990911726e-08,1.7922124553327397e-11,8.9108636440917254e-21,6.6086464095096256e-22,2.2093417605804917e-19,6.5324390670171087e-38,1.2795944260047055e-28,8.7045528627368274e-22,1.8925942051342812e-21,2.2413228906028727e-19,2.784820847528031e-35,1.6177257382359156e-36,1.7306318433736212e-21,4.768350868294225e-21,1.2609550375049364e-24,4.2231182143009268e-29,3.3129397188461488e-21,1.707494469004315e-25,7.0124313492761422e-18,9.6430295478894358e-08,1.4339381879216052e-28,1.220769381979552e-23,3.9493108902779032e-15,1.5637891143986363e-25,3.7760767259480764e-28,5.6292100566038876e-20,4.5910759724977108e-23,0.35999999999999999,0.0,0.0098213780666548609,0.10879759815504657,2.0178004070964997e-11,9.4476474638081092e-12,3.610857312597548e-08,2.0437257424587243e-14,0.0,2.5493650926543002e-12,7.7556868373471357e-21,5.3628711933961659e-24,1.8673151130446773e-08,1.6007810235825729e-15,0.0,8.2447424863740797e-21,0.0,0.0,0.0,0.0,2.8066360127976656e-05,3.3329138980322265e-05,1.7033659349655265e-06,5.2485954178146566e-06,1.1917340613754119e-07,9.6337953888986781e-08,4.055277616093117e-09,5.3668680530589602e-11,3.1696768265606925e-11,1.8461012920564759e-19,9.8741609030114633e-22,6.9596604705228071e-12
5.424528958297489e-10,0.001328662533495409,1.2431242138762653e-10,8.9190445882465296e-14,8.9188477831269032e-14,3.4934222990516328e-18,4.9202149687313562e-17,0.0,0.0,3.1373255795452774e-08,1.9709855327312101e-11,1.0281896922998767e-20,7.3622841630209346e-22,2.5076539494623238e-19,7.9159650428392558e-38,1.4503067813547265e-28,9.8415914586302376e-22,2.1950879083212678e-21,2.5455865957741928e-19,3.4792683876864994e-35,1.9719766552630487e-36,1.9642978920550085e-21,5.1388396355196403e-21,1.4403282629036247e-24,5.1587038794441656e-29,3.7620558782970258e-21,1.9902817604515668e-25,7.7582980903533863e-18,1.018012125016222e-07,1.6357634865749212e-28,1.4207149825030097e-23,4.2768287100079998e-15,1.8192720395859456e-25,4.4041107437601017e-28,6.3947780212075395e-20,5.3345855357682161e-23,0.35999999999999999,0.0,0.0098197217502161219,0.10879745731867374,2.0716922378044922e-11,9.9816742160955706e-12,3.7152781027397851e-08,2.2750109578253229e-14,0.0,2.6749425293425869e-12,8.5126125276195114e-21,5.76880062772529e-24,1.9682040540055316e-08,1.759229613532334e-15,0.0,8.8928765003428536e-21,0.0,0.0,0.0,0.0,2.8730665363216537e-05,3.4133123503263775e-05,1.7445961170010552e-06,5.3847209039513963e-06,1.2210768983340605e-07,1.0170329785878691e-07,4.3667929634039205e-09,5.6697541399757628e-11,3.3487742683885066e-11,2.0724595759097741e-19,1.1104596540935369e-21,7.7108935618722217e-12
5.553305387048888e-10,0.0013286621621603372,1.3013110443356115e-10,9.559531064304204e-14,9.5593099114649501e-14,3.9224845903258721e-18,5.5249359535007526e-17,0.0,0.0,3.2865955481009305e-08,2.1627721306121205e-11,1.1822686046691441e-20,8.1807292222672752e-22,2.837030738025007e-19,9.5471392284674374e-38,1.6387805217321844e-28,1.1099703029994071e-21,2.5368431664029311e-21,2.8817767047685751e-19,4.3231438164756919e-35,2.3919976404220015e-36,2.2223483103785807e-21,5.5271939220333979e-21,1.6405491937795675e-24,6.2703924284751724e-29,4.2581970241912153e-21,2.3109919348734359e-25,8.5608637504382469e-18,1.0732222238278522e-07,1.8609163948315257e-28,1.6473449120548865e-23,4.6223449857462009e-15,2.1083606369019967e-25,5.1169634478548855e-28,7.2409069295003499e-20,6.1759568662044949e-23,0.35999999999999999,0.0,0.0098180660224874202,0.10879731651343923,2.1257777763230496e-11,1.0530861096007809e-11,3.8196882344689248e-08,2.5259387941204875e-14,0.0,2.8035273008676744e-12,9.3239618325734378e-21,6.1952620608950741e-24,2.0721598206140737e-08,1.9291415243500079e-15,0.0,9.5756286599629984e-21,0.0,0.0,0.0,0.0,2.9394585580504134e-05,3.4936798421990014e-05,1.7858172988334872e-06,5.5207663019772441e-06,1.250408389287174e-07,1.0721853821529439e-07,4.6937686896714378e-09,5.9812213637063801e-11,3.5329521165485259e-11,2.3206430465776859e-19,1.245561787552765e-21,8.5218045826634799e-12
5.682081815800287e-10,0.0013286617914234872,1.3607678221812624e-10,1.0229635577801639e-13,1.022938770665633e-13,4.3925149220666847e-18,6.1874823098894302e-17,0.0,0.0,3.4392984837897979e-08,2.3681846066530155e-11,1.3549348740410397e-20,9.0678264892942042e-22,3.1997737186944421e-19,1.1462517882513838e-37,1.8463681431690328e-28,1.2489086643629363e-21,2.9218277461976367e-21,3.2522882970998191e-19,5.3437168742941351e-35,2.8878977421440636e-36,2.5066014946233104e-21,5.9337301100237518e-21,1.8635405018991316e-24,7.5857186034727532e-29,4.8048775436577789e-21,2.6735605176903418e-25,9.4227404812226755e-18,1.1299329918175954e-07,2.1116272165024277e-28,1.9034450804687438e-23,4.9863573246655629e-15,2.4344400978638401e-25,5.9235509703947431e-28,8.1736716295135089e-20,7.1252289014362861e-23,0.35999999999999999,0.0,0.0098164108836013876,0.10879717573906966,2.1800544055633824e-11,1.1095205952791482e-11,3.9240816006193817e-08,2.7976494806135761e-14,0.0,2.9351164083181081e-12,1.0192287993078251e-20,6.6428304117319187e-24,2.1792121481929467e-08,2.1110538290511454e-15,0.0,1.0294040533670576e-20,0.0,0.0,0.0,0.0,3.0058120477103241e-05,3.5740163402052963e-05,1.8270294833836419e-06,5.6567315390459301e-06,1.2797285220336914e-07,1.1288364593224067e-07,5.0365701823671234e-09,6.3012682807297072e-11,3.7222095194575423e-11,2.5922021709953946e-19,1.3935933767305309e-21,9.3954912269157797e-12
