Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870)
1.820709152067183e-15,0.001360251811783148,5.0097027507011355e-24,1.8944455616905842e-30,1.3683570831467999e-33,8.6923147550207497e-50,8.5671359296739168e-41,0.0,0.0,2.8538071935496675e-21,4.4318059795136627e-33,1.3573733723019354e-40,6.3018331189256282e-42,1.9766454097712075e-38,1.5865258523957245e-96,2.164387180726528e-69,6.2082698589680165e-57,6.3018331190493325e-42,1.9766459644922051e-38,1.0004485531574703e-76,5.3197541471450378e-77,4.5488505191175188e-41,7.9868444208877339e-51,3.4534091101741218e-65,3.6682339701625107e-66,1.3573179001904129e-40,1.6860438276768677e-48,4.3005038735543834e-32,2.0013619755138308e-25,3.6645611403842579e-68,5.6182737235180577e-68,2.8406094629016492e-41,1.0540948182114724e-51,2.9833142343504209e-55,2.9097228182711184e-39,3.7258290709218125e-66,0.35999999999999999,0.0,0.0098899999994319782,0.108803,3.4495217764550442e-21,3.6182777422721452e-21,1.1454745761652789e-23,4.4272820014694447e-44,0.0,2.5821309500962002e-27,1.1182845539948663e-39,3.2075798549244961e-40,3.5330302901604525e-23,4.5499660701329403e-38,0.0,2.6489698881691218e-44,0.0,0.0,0.0,2.4060186735580516e-101,2.7182967239707226e-13,2.7183104217954945e-13,2.4358217932927744e-14,1.5155686220426147e-18,1.4513643165582286e-19,2.0013618796419426e-25,3.5024399279894859e-30,2.927543938239611e-32,2.331674466898994e-32,2.1581850991678087e-43,2.4488106268108593e-49,6.6359499665594955e-38,9.7039433348320567e-35,4.202909654058417e-50,1.8930213327847416e-30,5.5865747289179291e-35
3.6430001539624e-15,0.001360251811783148,1.0024491842691507e-23,7.5826837414252294e-30,5.47733891699708e-33,7.117226112186424e-49,6.8593206420106984e-40,0.0,0.0,5.8608392061181846e-21,1.8142160811895916e-32,5.4332472989068115e-40,2.5223729161722944e-41,7.911722437489651e-38,6.4057529568322978e-95,3.4673655908043016e-68,9.9418442698098435e-56,2.5223729162713271e-41,7.9117268786250791e-38,3.7055950282729582e-75,8.5355230793983662e-76,1.820723769196605e-40,6.3945791029123285e-50,1.1060466297310106e-63,6.0463539811919302e-65,5.4328031852698198e-40,1.3498589289506608e-47,8.6047335736229707e-32,8.0110098187431543e-25,6.015574586445792e-67,1.8323405261591255e-66,2.2743065080531769e-40,8.4391559851097175e-51,2.3884626775355534e-54,1.1646462027088048e-38,1.1908330816300909e-64,0.35999999999999999,0.0,0.0098899999988634642,0.108803,6.9020351101504457e-21,7.2396990793949817e-21,4.5848577142206246e-23,7.0893257812256613e-43,0.0,1.0335246054234069e-26,4.4751912297980611e-39,1.2838670420507038e-39,1.4141322228375369e-22,3.642744882061916e-37,0.0,2.1207857193108521e-43,0.0,0.0,0.0,2.0389238742762829e-99,5.4389247917782576e-13,5.4389796318936252e-13,4.8737598505235464e-14,6.0661897256139145e-18,5.8091083048301364e-19,8.0110064687693314e-25,2.8041121787362647e-29,2.3437477862868099e-31,1.8666949991721423e-31,1.7275477266057362e-42,3.9204921689356265e-48,5.3130862636443799e-37,7.7690418202217784e-34,6.7283165975370832e-49,7.5767591338873421e-30,4.4725136612476514e-34
7.287582157752833e-15,0.001360251811783148,2.0056272565243252e-23,3.0340327227165227e-29,2.1919248262798718e-32,5.9471552758783042e-48,5.4901859651325577e-39,0.0,0.0,1.2327330907931747e-20,7.5820670260078396e-32,2.1741798026096036e-39,1.0092756108707538e-40,3.165711131300332e-37,3.5014858496820293e-93,5.5521767102428257e-67,1.5915045947100247e-54,1.0092756109500024e-40,3.1657146855496315e-37,1.1904513889302368e-73,1.3721719490965122e-74,7.2852514495412557e-40,5.1180024241251071e-49,3.5410871248197157e-62,1.0163539989752667e-63,2.173824377604134e-39,1.0802952800192514e-46,1.7213161480927356e-31,3.205724469176654e-24,1.0043571232182063e-65,6.0346731666034381e-65,1.8202832290510412e-39,6.753870559347878e-50,1.911491734623755e-53,4.6600920676102712e-38,3.5938388429419315e-63,0.35999999999999999,0.0,0.0098899999977264362,0.10880299999999997,1.3807045518069377e-20,1.4482541753475813e-20,1.8345196580001855e-22,1.1347240408289685e-41,0.0,4.1354390715472367e-26,1.7899705048639537e-38,5.1371339285032301e-39,5.6583658626485162e-22,2.9153117377844981e-36,0.0,1.6972717197726004e-42,0.0,0.0,0.0,1.3108751125495828e-97,1.0880089873511511e-12,1.0880309330363394e-12,9.7496359597682516e-14,2.4272384808125288e-17,2.3242949049887592e-18,3.205721271877554e-24,2.2441909517490798e-28,1.8756029745847682e-30,1.493823856873853e-30,1.3820630957770017e-41,6.2727957039209348e-47,4.2525509103891093e-36,6.217573401960071e-33,1.0763882070722103e-47,3.0314828796355526e-29,3.5791413515769375e-33
1.45767461653337e-14,0.001360251811783148,4.0128644123332039e-23,1.2137878797414786e-28,8.7713346475306555e-32,5.1600553937524926e-47,4.3940153130980277e-38,0.0,0.0,2.7069990509734176e-20,3.2916736893484961e-31,8.6995205249999971e-39,4.037742762560162e-40,1.2664838755845707e-36,2.1469240250508159e-91,8.8899889957793839e-66,2.5474436279437843e-53,4.037742763194141e-40,1.2664867195099536e-36,3.8092362105711011e-72,2.2158734652582024e-73,2.9145627811650004e-39,4.0958127546421211e-48,1.1335606469412719e-60,1.7808636088072739e-62,8.6966765990131616e-39,8.643969774936924e-46,3.4429891325126717e-31,1.2827202084848773e-23,1.7391252873256481e-64,2.0385990984153086e-63,1.4567380884499999e-38,5.4040920941173375e-49,1.5294769129007584e-52,1.8643324606656792e-37,1.1134925503711341e-61,0.35999999999999999,0.0,0.0098899999954523803,0.1088029999999999,2.7617001366914468e-20,2.8968227101085949e-20,7.3391081133427509e-22,1.8158328452916378e-40,0.0,1.6544404527560412e-25,7.1555413741845485e-38,2.0551828422527035e-38,2.263710778652933e-21,2.3327062993244085e-35,0.0,1.3580730014131239e-41,0.0,0.0,0.0,8.3939199029996744e-96,2.1762055835927958e-12,2.1762933845914885e-12,1.950138815739032e-13,9.7103138792531958e-17,9.2978523727484727e-18,1.2827175471890586e-23,1.7957721135376987e-27,1.5005954116305765e-29,1.1951270430643466e-29,1.1050609503847732e-40,1.0030378376061183e-45,3.4034347625000704e-35,4.9749694238814908e-32,1.7207154654661867e-46,1.2126243974375353e-28,2.8634906838277378e-32
2.9155074180495435e-14,0.0013602518117831466,8.0308627361135828e-23,4.8553644769217282e-28,3.5105880124662776e-31,4.7710048732264767e-46,3.5171998345113247e-37,0.0,0.0,6.3793738464894419e-20,1.5235391225616386e-30,3.481199956073295e-38,1.6152150476703278e-39,5.0662940779455613e-36,1.3608282579827373e-89,1.4238772525536826e-64,4.0779826771405754e-52,1.6152150481773512e-39,5.0663168312837387e-36,1.2188041037232679e-70,3.6104326634528211e-72,1.1659102469746635e-38,3.2779744775021521e-47,3.6289166939017794e-59,3.3433023166426464e-61,3.4789246217725885e-38,6.9157783231639145e-45,6.8862847139261755e-31,5.1330718696658295e-23,3.2043923199453407e-63,7.2091065437880567e-62,1.165877043938736e-37,4.3236353685532122e-48,1.223686674697833e-51,7.4578742661258211e-37,3.5066277346196601e-60,0.35999999999999999,0.0,0.0098899999909042666,0.10880299999999957,5.5236653763740823e-20,5.7939597794963012e-20,2.9357500992126536e-21,2.9053244460096585e-39,0.0,6.6182647983634441e-25,2.8580536822949698e-37,8.2213585947851481e-38,9.0555479370509231e-21,1.8663646051959899e-34,0.0,1.0865579636739222e-40,0.0,0.0,0.0,5.3741230330324132e-94,4.3524531072369287e-12,4.3528043395595055e-12,3.9004892469165073e-13,3.8842652150282077e-16,3.7187711670689727e-17,5.133050375965339e-23,1.4368795062489946e-26,1.2003154428944855e-28,9.5593822645906687e-29,8.8285604033934141e-40,1.6024251818675674e-44,2.7242033556948631e-34,3.9802990997113247e-31,2.7474992383398018e-45,4.8495634834168455e-28,2.2904242881535212e-31
4.373340219565717e-14,0.0013602518117831457,1.2052385039032578e-22,1.0317628897149202e-27,7.4627800097417169e-31,1.5212945706616639e-45,1.0059958957464209e-36,0.0,0.0,1.0775563915756114e-19,3.5414350979578413e-30,7.3993551334818063e-38,3.4323942960943997e-39,1.0766053695978636e-35,7.7577097154187628e-89,5.4305077787804257e-64,1.5012829845850555e-51,3.432394297543865e-39,1.0766118757521635e-35,5.3880993299331812e-70,1.3843798251976275e-71,2.4776042591016614e-38,9.3748509228608745e-47,1.6570693212120697e-58,1.3347202532968659e-60,7.3928489778007644e-38,1.9775196985550759e-44,1.0329529908650699e-30,1.0910643458986428e-22,1.272986938920654e-62,3.4118567656237111e-61,3.3343784158978406e-37,1.2363116181871443e-47,3.499046280202329e-51,1.5848270343790597e-36,1.5469393448504471e-59,0.35999999999999999,0.0,0.009889999986356153,0.10880299999999909,8.2856047426760154e-20,8.6910968488359646e-20,6.2384243147165372e-21,1.0693329047546991e-38,0.0,1.4064097094103808e-24,6.0670644998343998e-37,1.7470743829380299e-37,1.924345301891483e-20,5.3368115634116604e-34,0.0,3.1069465534725118e-40,0.0,0.0,0.0,2.6671643896699658e-93,6.5285549736218405e-12,6.5293013507967822e-12,5.8508396697470434e-13,8.2540019933911987e-16,7.9015903814726553e-17,1.0910581914008344e-22,4.1089326355168346e-26,3.4317844230104564e-28,2.7330352513880957e-28,2.5223843881922237e-39,5.8935302523657467e-44,7.791760729549849e-34,1.1381356097122381e-30,1.0102381955053788e-44,1.0303617811830996e-27,6.5483797090510616e-31
7.289005822598064e-14,0.0013602518117831407,2.0109525297352768e-22,2.8523952709600049e-27,2.0651454276430528e-30,8.8560828932497342e-45,4.6270993488218481e-36,0.0,0.0,2.2462984381395952e-19,1.1958714251777511e-29,2.0469114484379198e-37,9.4896357905256978e-39,2.9765088509219101e-35,2.1790746842479849e-87,4.474372501604435e-63,1.1560593417137164e-50,9.4896357971823658e-39,2.9765387511164425e-35,8.6879417549830983e-69,1.1838320452298075e-70,6.849901271151902e-38,4.3107647597147467e-46,2.1585723503926043e-57,1.4425027734515408e-59,2.043921428350184e-37,9.0880777938793998e-44,1.7215818757242701e-30,3.0183975206740835e-22,1.3413336581395266e-61,6.1404274888426241e-60,1.5332568330409124e-36,5.6816771975748283e-47,1.6080516827158623e-50,4.3816151393974837e-36,2.4812262852011592e-58,0.35999999999999999,0.0,0.0098899999772599275,0.1088029999999975,1.380938043532196e-19,1.448537098801323e-19,1.7246419212818833e-20,8.2270387447738872e-38,0.0,3.8883607865071555e-24,1.672826213594048e-36,4.8302134262200672e-37,5.3203366386359018e-20,2.4527357471695316e-33,0.0,1.4278691487213498e-39,0.0,0.0,0.0,8.4390574553292643e-92,1.0880176169979585e-11,1.0882239633618372e-11,9.7515404820203656e-13,2.2818561133192248e-15,2.1839034968235793e-16,3.0183692178823678e-22,1.8887421963053538e-25,1.5765391046169229e-27,1.2554581009723236e-27,1.1563298176511864e-38,4.5221061163062587e-43,3.5837928663432995e-33,5.2304715446623836e-30,7.7444662186360172e-44,2.8473220375157378e-27,3.0081415415091992e-30
9.82818997872356e-14,0.0013602518117831355,2.7136937435476052e-22,4.9875186889653184e-27,3.6131855130035761e-30,2.2107583142509638e-44,1.0122740596687324e-35,0.0,0.0,3.4826353963560283e-19,2.3296974035504783e-29,3.580527460440912e-37,1.6593521678065393e-38,5.2046928920566189e-35,9.1396841265282746e-87,1.2558414066316022e-62,3.056849017362146e-50,1.659352169261672e-38,5.2047582765690635e-35,3.0683375487553859e-68,3.3868744612461455e-70,1.1977697326263669e-37,9.4293046609357777e-46,6.6814879626281058e-57,4.5570033813838936e-59,3.5739890078091798e-37,1.987347082018864e-43,2.3212772586328319e-30,5.2800435438800146e-22,4.1984613158654976e-61,2.2886766863167898e-59,3.3538641649994319e-36,1.2424441843091313e-46,3.5164238841733449e-50,7.6616664515307696e-36,8.7571579891255973e-58,0.35999999999999999,0.0,0.0098899999693382399,0.10880299999999564,1.8619828446839116e-19,1.953146717871987e-19,3.0155749932209829e-20,2.1745844991020752e-37,0.0,6.7991879329816618e-24,2.9201013512383047e-36,8.446114289840198e-37,9.3031600194548683e-20,5.3636878884267141e-33,0.0,3.1224239281364394e-39,0.0,0.0,0.0,3.6528810444716114e-91,1.4669460414982543e-11,1.4673068494135564e-11,1.3148568459621822e-12,3.9898745034935086e-15,3.8180230168467837e-16,5.2799816511554268e-22,4.1308237104668803e-25,3.4468327196090559e-27,2.7447532394980582e-27,2.5253613191856442e-38,1.1938727358992042e-42,7.840472765228702e-33,1.143774105825769e-29,2.0438195821943097e-43,4.9773290187134599e-27,6.5766260448988905e-30
1.2367374134849057e-13,0.0013602518117831301,3.4175831945279643e-22,7.7156942175994448e-27,5.5931412039457372e-30,4.6035901273894777e-44,1.8926064743448886e-35,0.0,0.0,4.9547779097815304e-19,3.9874198724087866e-29,5.5413692467418211e-37,2.5671058038353326e-38,8.0519149112393051e-35,2.7608031966554592e-86,2.8358388895045913e-62,6.8059474187319079e-50,2.5671058065535484e-38,8.0520370992305793e-35,7.8995420133756132e-68,7.74638156061655e-70,1.8530132975602528e-37,1.7626695607990946e-45,1.7510338534578259e-56,1.1073399631110935e-58,5.5291504450226382e-37,3.7138832968986192e-43,2.9209562242729334e-30,8.1718648117462694e-22,1.0148821099597769e-60,6.1847540603791313e-59,6.2696381296572536e-36,2.3218273433936483e-46,6.5713596327745609e-50,1.1853004045543149e-35,2.2540139790326189e-57,0.35999999999999999,0.0,0.0098899999614165523,0.10880299999999324,2.3430193213710035e-19,2.4577563370889722e-19,4.6650557051259298e-20,4.8395130472178854e-37,0.0,1.0518741388291818e-23,4.5095605800890514e-36,1.3066637227596374e-36,1.4392562984964979e-19,1.0023713181636505e-32,0.0,5.8351007204728213e-39,0.0,0.0,0.0,1.0389402915720862e-90,1.8458270248852812e-11,1.8463852001335161e-11,1.6545596410024531e-12,6.1722813397460774e-15,5.9054998253348429e-16,8.171749161921277e-22,7.7205401434836018e-25,6.4399048313546526e-27,5.1279840641596912e-27,4.7125908129422655e-38,2.6533804042299491e-42,1.4658986149404757e-32,2.1374318811447097e-29,4.5402773481936632e-43,7.6978142465459918e-27,1.2287135293689199e-29
1.4906558290974554e-13,0.0013602518117831219,4.1225361735751442e-22,1.0993118559851045e-26,7.9737578739601681e-30,8.4483738651841159e-44,3.13834822165424e-35,0.0,0.0,6.6453193003389002e-19,6.1997239466630214e-29,7.8982941196453956e-37,3.6576626198811987e-38,1.1472497644396223e-34,7.121941111409399e-86,5.5524685493876338e-62,1.295470542072488e-49,3.6576626243849435e-38,1.1472700168461364e-34,1.7970950167531063e-67,1.5422034489060928e-69,2.6402096331584054e-37,2.92244212490998e-45,3.7834749092084919e-56,2.3701834299986975e-58,7.8780417088363292e-37,6.1556963645549486e-43,3.5206199839334689e-30,1.1647970308422838e-21,2.15950292050024e-60,1.4838166086367042e-58,1.0394959725098478e-35,3.8483758199898002e-46,1.089190127086219e-49,1.6888391904550851e-35,5.1280014413689401e-57,0.35999999999999999,0.0,0.0098899999534948647,0.10880299999999037,2.8240481163320094e-19,2.9623659564852147e-19,6.6465941539080272e-20,9.2079900753160464e-37,0.0,1.4987359001343824e-23,6.4145374650157229e-36,1.8617669073390488e-36,2.0506915270033755e-19,1.6614548212507628e-32,0.0,9.6716172981500098e-39,0.0,0.0,0.0,2.7166923762140917e-90,2.2246640722187976e-11,2.2254593522732668e-11,1.9942624335234635e-12,8.7940276994635922e-15,8.412671741656428e-16,1.1647778649312979e-21,1.2798460949770872e-24,1.067186983781608e-26,8.4975376022119069e-27,7.8007907131150916e-38,5.0421567003097379e-42,2.4308167375713556e-32,3.5427369538560769e-29,8.6241825469201487e-43,1.0964784295576702e-26,2.0361081070435229e-29
1.9984926603225547e-13,0.001360251811783101,5.5348510503333902e-22,1.8791881639619828e-26,1.3644257607469172e-29,2.1270723749213947e-43,6.626440318429784e-35,0.0,0.0,1.0521051059181176e-18,1.207926799421589e-28,1.3510353866236306e-36,6.252825563278621e-38,1.9612314663497284e-34,3.2054032649566e-85,1.5289865644068985e-61,3.2992768759503182e-49,6.2528255727757475e-38,1.9612741977251356e-34,6.4167843013229069e-67,4.3965124841083435e-69,4.5134754082745209e-37,6.1690603153330978e-45,1.1419519401105407e-55,7.7116909350957133e-58,1.3467622481771725e-36,1.2988193396684907e-42,4.7199130617018834e-30,1.9925311166056807e-21,6.9576660730245612e-60,5.8807418440026787e-58,2.1943425117102264e-35,8.1198279127035068e-46,2.2981294634265954e-49,2.8870941832503517e-35,1.8322938531622175e-56,0.35999999999999999,0.0,0.0098899999376514895,0.10880299999998354,3.7860883886793685e-19,3.9715851958086227e-19,1.1361679884034073e-19,2.3435704065273028e-36,0.0,2.5621244546040283e-23,1.0935103635500586e-35,3.1827362572079326e-36,3.505717305190618e-19,3.5057537141812216e-32,0.0,2.0406736610674551e-38,0.0,0.0,0.0,1.2472464591227069e-89,2.9822386653755813e-11,2.9835981528428098e-11,2.6736680128591813e-12,1.5032487933233924e-14,1.437701756380445e-15,1.9924906888822282e-21,2.7011934165052986e-24,2.2509800231499105e-26,1.7922592050978208e-26,1.642476991585467e-37,1.2806145004818317e-41,5.1329710065545612e-32,7.4749238222247089e-29,2.188960821783043e-42,1.8735293682918057e-26,4.2945185913525904e-29
2.506329491547654e-13,0.0013602518117830774,6.9511105159321252e-22,2.8627343293170384e-26,2.0806067912177766e-29,4.4523215599342629e-43,1.1978279853969781e-34,0.0,0.0,1.5206726057991689e-18,2.0612801100738664e-28,2.0594694293579538e-36,9.5259852429544247e-38,2.9878630538990951e-34,9.8363674398562741e-85,3.3997589748588056e-61,6.9354503776626195e-49,9.525985260100795e-38,2.9879402447658929e-34,1.7051358989564414e-66,1.0059805536618028e-68,6.8761393866600391e-37,1.1148881156419453e-44,2.7464573068511956e-55,1.9393857261149854e-57,2.05175034104298e-36,2.3462217255101801e-42,5.9191497421774901e-30,3.0374886682538397e-21,1.7387593055191113e-59,1.6752559813271991e-57,3.9657450727471799e-35,1.4667801534670556e-45,4.1513951095198262e-49,4.3983980229262626e-35,4.8721933280003392e-56,0.35999999999999999,0.0,0.0098899999218081142,0.10880299999997489,4.7481004155382047e-19,4.9808044361724663e-19,1.7308023840457814e-19,4.9234752727283526e-36,0.0,3.9033385044895375e-23,1.6613784488398497e-35,4.8488290657216524e-36,5.3408981132368299e-19,6.333191980067159e-32,0.0,3.6863505463412931e-38,0.0,0.0,0.0,3.8396876474447037e-89,3.7396503457044474e-11,3.741721399611839e-11,3.3530735828507082e-12,2.2899998526032961e-14,2.1896139186571459e-15,3.0374156600829692e-21,4.8809143268720631e-24,4.0649780411013097e-26,3.2364217195925896e-26,2.9610946314915035e-37,2.6852051968301695e-41,9.2794485999502366e-32,1.3502791477687676e-28,4.5870837735170528e-42,2.8528989938757419e-26,7.7550450573732939e-29
3.0141663227727534e-13,0.001360251811783047,8.371573454944845e-22,4.0632805289495986e-26,2.9561426413218447e-29,8.359005747076456e-43,1.9735915364964014e-34,0.0,0.0,2.0755426500504349e-18,3.2466784191432457e-28,2.9250594374094174e-36,1.3521627303032501e-37,4.2410945256454249e-34,2.5878874492087832e-84,6.6902185757844958e-61,1.3056612225602144e-48,1.3521627331248246e-37,4.241221620410909e-34,3.9235171281062066e-66,2.0375861130430443e-68,9.7603126289395208e-37,1.836494277845781e-44,5.8302292126101358e-55,4.2749610990749748e-57,2.912349958170038e-36,3.8630655713889396e-42,7.1183263249445978e-30,4.3143495985605272e-21,3.8128741486780138e-59,4.1446629186837494e-57,6.5326792563836136e-35,2.4150487970566679e-45,6.8352807585230841e-49,6.2432908612097264e-35,1.1220887337536839e-55,0.35999999999999999,0.0,0.009889999905964739,0.10880299999996439,5.7100825454425048e-19,5.9900236779541804e-19,2.4566160217788455e-19,9.2631582118897418e-36,0.0,5.5406120250471259e-23,2.3516679957722574e-35,6.8826967086395379e-36,7.5811875889923687e-19,1.042815251958079e-31,0.0,6.0696336417208448e-38,0.0,0.0,0.0,1.0122394425323755e-88,4.4968884577982504e-11,4.4998280870695763e-11,4.0324791428845036e-12,3.2503108444653758e-14,3.1070548020961208e-15,4.3142294280432243e-21,8.0388586801366834e-24,6.6909104885684561e-26,5.3268378385356585e-26,4.8655681330249618e-37,5.0421261724497026e-41,1.529067319444178e-31,2.2232229356154153e-28,8.6081336409706401e-42,4.0475607684562215e-26,1.2764218688792859e-28
4.029839985222952e-13,0.0013602518117829703,1.1225343374885333e-21,7.1272014210437431e-26,5.1969154413202805e-29,2.4560359601864806e-42,4.5267959640640852e-34,0.0,0.0,3.4489397756129847e-18,6.9439046551932351e-28,5.1381179631291577e-36,2.3720440118370584e-37,7.4399114257611043e-34,1.6245424218315339e-83,2.1207462419788701e-60,3.9196260264006248e-48,2.3720440182888356e-37,7.4402024389303876e-34,1.6836231329889999e-65,6.906985207960024e-68,1.712211896254768e-36,4.2097875549762059e-44,2.3072570541225289e-54,1.7101997370257946e-56,5.1090166400462475e-36,8.845456035695201e-42,9.5164958632808395e-30,7.5793452526732192e-21,1.5116157616185996e-58,2.1769211093173159e-56,1.4975534788962427e-34,5.5297915323264963e-45,1.5651021116353643e-48,1.0952350013211887e-34,4.8300561332926364e-55,0.35999999999999999,0.0,0.0098899998742779903,0.10880299999993755,7.6339567305179807e-19,8.0084621678028166e-19,4.3088988563878457e-19,2.7762083213145943e-35,0.0,9.7197937929800219e-23,4.1001467397719892e-35,1.2074202646423332e-35,1.3299632690729385e-18,2.3880671163320603e-31,0.0,1.3898169589315937e-37,0.0,0.0,0.0,5.9333277771100877e-88,6.0108345619491427e-11,6.0159909601670454e-11,5.3912902325237031e-12,5.7010275018958141e-14,5.4467579889724493e-15,7.5790703136720073e-21,1.8419752904774008e-23,1.5308678178842091e-25,1.2186138611913131e-25,1.1085365522388842e-36,1.5030280222200409e-40,3.5078408130288687e-31,5.0905221245357745e-28,2.561671284408606e-41,7.092804884982794e-26,2.9201415897769478e-28
5.045513647673151e-13,0.001360251811782872,1.4096196221280842e-21,1.1072476798119522e-25,8.0917477683069735e-29,5.649932475898939e-42,8.6728830126894054e-34,0.0,0.0,5.1729621566789433e-18,1.2709906539010618e-27,7.993717045321602e-36,3.6855255501837498e-37,1.1559539336765486e-33,5.9055984755673673e-83,5.1049405296718916e-60,9.1777316377403342e-48,3.6855255625086885e-37,1.1560095980347808e-33,4.9672738649030694e-65,1.7557731316637398e-67,2.6603219246492322e-36,8.0608616807663517e-44,6.5524687894164158e-54,4.8549834266866997e-56,7.9380526753301288e-36,1.691950983047501e-41,1.1914421178326481e-29,1.1792953075018953e-20,4.2686227396801835e-58,7.3422342716147072e-56,2.8676281370195493e-34,1.0577214635550274e-44,2.9937015616885289e-48,1.7017037779615914e-34,1.4287774528584308e-54,0.35999999999999999,0.0,0.0098899998425912416,0.10880299999990296,9.5577123549960674e-19,1.002690066790809e-18,6.6938965521192932e-19,6.4907714003402696e-35,0.0,1.5102166889899998e-22,6.3320493860509989e-35,1.8760360739192871e-35,2.0664497793189354e-18,4.5683707676266037e-31,0.0,2.6584698137125865e-37,0.0,0.0,0.0,2.1184339761859361e-87,7.5240758166976476e-11,7.5320867580272907e-11,6.7501012816905959e-12,8.8565598339209311e-14,8.4569518459705339e-15,1.1792427577974324e-20,3.5255647186652254e-23,2.9261034878205403e-25,2.3289793965879814e-25,2.1104601038749578e-36,3.4975570822614865e-40,6.7216820219534218e-31,9.736919161367006e-28,5.9520725869195236e-41,1.1008578816353042e-25,5.5810400768221149e-28
7.076860972573548e-13,0.00136025181178261,1.9889193478997662e-21,2.160751333964103e-25,1.5867272335611572e-28,2.1216687184610937e-41,2.3828519876071123e-33,0.0,0.0,9.6733982876727206e-18,3.2876103927944235e-27,1.5647044730154667e-35,7.1939684386094445e-37,2.256322776417798e-33,5.1747818212135713e-82,2.0397185099201948e-59,3.5918455922745786e-47,7.193968472241643e-37,2.2564751263115628e-33,2.8225603754050679e-64,7.8675594718108178e-67,5.1928203186758678e-36,2.2116180423785683e-43,3.7254425369167817e-53,2.6163018600270711e-55,1.5494694804281719e-35,4.6308391312134128e-41,1.6709538573714486e-29,2.3088946706771405e-20,2.2827442996352236e-57,5.5773597752032803e-55,7.8685791275185648e-34,2.8948867948886182e-44,8.1936309882913671e-48,3.3216432760843641e-34,8.178454356424198e-54,0.35999999999999999,0.0,0.0098899997792177459,0.10880299999981066,1.3404877448021253e-18,1.4063777713928681e-18,1.306204115554466e-18,2.530772861510821e-34,0.0,2.947952682923822e-22,1.2201748914064122e-34,3.6620436972429096e-35,4.0337803458749952e-18,1.2506575848659958e-30,0.0,7.2764412021404935e-37,0.0,0.0,0.0,1.7509283306154204e-86,1.0548443791429188e-10,1.0564077698943172e-10,9.4677232584925565e-12,1.7282058040724098e-13,1.6483101797912715e-14,2.3087511019823213e-20,9.6628716316196915e-23,7.9951804623055079e-25,6.3618376746288659e-25,5.713809371172492e-36,1.3476426695853061e-39,1.8471762652428442e-30,2.6648581488451323e-27,2.2845749917243716e-40,2.1439201734096008e-25,1.5246014162809888e-27
1e-12,0.0013602518117818228,2.8345402351519405e-21,4.2947815432406634e-25,3.1788430041966817e-28,9.045189078493413e-41,6.9675931965196308e-33,0.0,0.0,1.8610362922365655e-17,9.1309604706053718e-27,3.125248139949639e-35,1.4304730332262974e-36,4.4864093484157343e-33,6.1672530439125126e-81,9.191662390905329e-59,1.6211288516412493e-46,1.4304730429384878e-36,4.4868516600367535e-33,1.9367648549867768e-63,4.2204172657464715e-66,1.0325579678560687e-35,6.4494996004111836e-43,2.7522909414832944e-52,1.7159496051960769e-54,3.0810169685629353e-35,1.3444931289874406e-40,2.3608068589996071e-29,4.6132889087301207e-20,1.4868325834010385e-56,5.7192614453480211e-54,2.2950595754173826e-33,8.404449045903287e-44,2.3788549781093118e-47,6.6048660908257577e-34,5.6956385371086437e-53,0.35999999999999999,0.0,0.0098899996880223457,0.10880299999962381,1.8940232262378108e-18,1.987290401628476e-18,2.5959868472288798e-18,1.1336800402288246e-33,0.0,5.8620845654509372e-22,2.3775666094399203e-34,7.2821034904163903e-35,8.0214488925885515e-18,3.6326109428252874e-30,0.0,2.1127398056447289e-36,0.0,0.0,0.0,1.9329609492694254e-85,1.4895613909801327e-10,1.4926691094323848e-10,1.3378421437541603e-11,3.4346639213479534e-13,3.2697865282344616e-14,4.6128734375900977e-20,2.8120513599952773e-22,2.3142145494253299e-24,1.8405150635602258e-24,1.6269640408080212e-35,5.8977231557528051e-39,5.401652040904533e-30,7.736379204832433e-27,9.9208665688492882e-40,4.2474986168458646e-25,4.4110856730188153e-27
