Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422)
3.7691803269751326e-14,0.00160860925504497,2.6324720422100869e-25,3.1674983274511694e-34,3.1674968932493598e-34,1.4853702198858165e-50,2.1392548084487968e-49,0.0,0.0,6.8212400718754313e-22,4.9770373206953403e-33,2.9816288013021759e-57,5.7774901105702744e-58,6.1559833923963152e-55,1.6768348112603239e-99,4.9109304315998555e-72,4.3943764400707066e-58,1.3830875497394745e-58,6.1461316033996957e-55,4.5885343766914891e-96,4.6700042818455598e-95,9.1380654460364958e-58,3.2295215839196579e-53,1.8932530058816616e-65,3.8122296676415948e-82,2.97894612197912e-57,2.755846025239788e-70,8.9370783250555916e-50,1.0106248321480166e-25,4.9109549972324111e-72,3.2683209026907341e-68,6.4731890058646753e-42,4.2171369192168074e-68,4.763612507559238e-72,7.4072945216319746e-56,3.1891531001206986e-66,0.35999999999999999,0.0,0.0098899999994528243,0.10880299999999997,4.9174827968370588e-22,1.1085036964715518e-32,1.000193341490677e-23,2.3344458641201976e-42,0.0,6.2484130750521435e-27,1.4233890509176827e-40,7.2896994480534755e-43,1.532796492808704e-22,7.0595194996735444e-37,0.0,4.158703659136687e-44,0.0,0.0,0.0,0.0,2.5735761465658644e-13,2.5737790707826373e-13,3.2413025694356816e-14,2.2781275443266667e-17,2.4887479429103776e-18,1.0106197449773221e-25,2.6133714946128454e-28,2.6233784874301127e-31,2.4637922074298919e-31
7.541635354494987e-14,0.00160860925504497,5.2687203796136772e-25,1.2681320551746458e-33,1.2681314830387719e-33,1.7468553228532521e-49,3.3535473459426386e-48,0.0,0.0,2.0287534223149978e-21,2.8849094330199726e-32,4.7826561292772841e-56,9.2556511381736785e-57,9.8655255165816238e-54,1.075860754087907e-97,7.8717763150474088e-71,7.0390233633623858e-57,2.2165441103105038e-57,9.8497875933624853e-54,5.8881025588927157e-94,2.9958085387412072e-93,1.4644593325940087e-56,2.5864657821262998e-52,6.0643561415494948e-64,3.6288663527773158e-80,4.7740575601053876e-56,8.8331297975423739e-69,7.1611376282480765e-49,4.0467426931772802e-25,7.8718550702634384e-71,1.4753212857144145e-66,5.1844114183246014e-41,1.3516838605263445e-66,1.5268451977880595e-70,1.1870926316975575e-54,1.0226839008282355e-64,0.35999999999999999,0.0,0.0098899999989051756,0.1088029999999999,9.8391123606715167e-22,5.4595654600803693e-32,4.0030567945865465e-23,3.7366552690468862e-41,0.0,2.5009662351606009e-26,5.6972265596556035e-40,2.917880848700993e-42,6.1351300309403516e-22,5.6518813823705711e-36,0.0,3.3294660062175274e-43,0.0,0.0,0.0,0.0,5.1489322878461251e-13,5.1497444642845648e-13,6.4854212025149727e-14,9.1177256579243694e-17,9.9594714926808015e-18,4.0467019824625788e-25,2.0922449737521758e-27,2.0994865468063109e-30,1.9715849233591668e-30
1.5086545409534697e-13,0.001608609255044969,1.0545686313068481e-24,5.0766387717945364e-33,5.0766364853672142e-33,2.2910283733369137e-48,5.3116664209579938e-47,0.0,0.0,6.7142608026559124e-21,1.8689189739626713e-31,7.6885299738107192e-55,1.4831554430027051e-55,1.5831034416594967e-52,6.9031878640039253e-96,1.2618640167688986e-69,1.1274367980939931e-55,3.5569184949882942e-56,1.5805964994835811e-52,7.5641247579520491e-92,1.9243714799837138e-91,2.3499782521954448e-55,2.0713745101824323e-51,1.9419528575686396e-62,3.8495849628930964e-78,7.6609351578686984e-55,2.8347915682066628e-67,5.7462434517049751e-48,1.620511997302389e-24,1.2618892660418325e-69,7.4684080966912167e-65,4.1521840557946991e-40,4.3378764202480313e-65,4.9000370356800829e-69,1.9049287338417412e-53,3.2789309943598231e-63,0.35999999999999999,0.0,0.0098899999978098764,0.10880299999999961,1.9682001800323905e-21,3.0027482870855806e-31,1.6014855929295992e-22,5.9762923889707168e-40,0.0,1.0006906441695661e-25,2.2796014603480794e-39,1.1676135005231345e-41,2.4548107419211315e-21,4.5231812712798741e-35,0.0,2.6645437597242512e-42,0.0,0.0,0.0,0.0,1.029827654948403e-12,1.0301525901990369e-12,1.2973658433952209e-13,3.647700648974823e-16,3.983481345982991e-17,1.6204794444407403e-24,1.6743657935233052e-26,1.6789312101794266e-29,1.5763549546610186e-29
2.2631455464574407e-13,0.0016086092550449678,1.582712131703603e-24,1.0792501736443447e-32,1.0792496878010633e-32,8.3091765430700817e-48,2.0207214374344084e-46,0.0,0.0,1.3391706388702067e-20,5.0216402710476162e-31,2.8366675766574087e-54,5.4627081492256932e-55,5.8357641997487065e-52,3.9410954531747744e-95,4.814004154433028e-69,4.1513927891880524e-55,1.3111920466656029e-55,5.8265577467072535e-52,4.1723280718483535e-91,1.074290020933295e-90,8.6626407352309105e-55,5.9257393418222404e-51,8.8679935575605472e-62,2.1288801045014632e-77,2.8240528412049894e-54,1.2959076221150647e-66,1.6462013050154754e-47,3.4458089443369834e-24,4.8141227250533605e-69,3.6506858105557532e-64,1.1878866742437725e-39,1.9830253680870656e-64,2.240017414639972e-68,7.0221444469191477e-53,1.4501631953010621e-62,0.35999999999999999,0.0,0.0098899999967145772,0.10880299999999915,2.9524527890730092e-21,7.5830328313445089e-31,3.4031030682641264e-22,2.1990430114267443e-39,0.0,2.126639847445552e-25,4.8445710807108156e-39,2.4815353924337373e-41,5.2169130710970996e-21,1.2934679454083562e-34,0.0,7.6196058702702324e-42,0.0,0.0,0.0,0.0,1.5446253169001e-12,1.545315809562627e-12,1.9461895630668102e-13,7.751258393879313e-16,8.4633527510207453e-17,3.4457159004720405e-24,4.788045998414492e-26,4.7990364509562193e-29,4.5053500432619403e-29
3.7721275574653826e-13,0.0016086092550449626,2.6407866103539991e-24,2.9866563382057154e-32,2.9866549941925841e-32,6.3080011644683604e-47,1.6569678042216088e-45,0.0,0.0,3.4711869185488708e-20,2.1372558812136745e-30,2.2118028573452455e-53,4.2174942234498454e-54,4.5361808295072921e-51,1.1099584663266358e-93,3.9700567368916356e-68,3.1980931846649201e-54,1.0192492856261511e-54,4.5291569867424074e-51,2.5717651501458619e-89,2.8259743121306604e-89,6.7331635040941919e-54,2.7267832204295264e-50,1.155124553468484e-60,1.1509323245183853e-75,2.1952203089003119e-53,1.7035722452759984e-65,7.6504882641156943e-47,9.5409963879689815e-24,3.9702225167440911e-68,9.9800134237398695e-63,5.4667207499943435e-39,2.6067963894621505e-63,2.9446534741457893e-67,5.4585216091305671e-52,2.345669267588176e-61,0.35999999999999999,0.0,0.0098899999945239805,0.10880299999999762,4.9208177352739912e-21,2.953045440116087e-30,9.4067317308392019e-22,1.6899830933354607e-38,0.0,5.879852019858297e-25,1.3394710097300547e-38,6.8621911176923702e-41,1.4424124408734298e-20,5.9449026155129065e-34,0.0,3.5019883145923387e-41,0.0,0.0,0.0,0.0,2.5736738868286921e-12,2.5755826347258234e-12,3.2438369885214497e-13,2.1425863818401311e-15,2.3384038021872406e-16,9.5405693820945256e-24,2.2005925260834061e-25,2.2027645826755678e-28,2.0672941617724826e-28
5.092250797863879e-13,0.0016086092550449559,3.5677981401706273e-24,5.2384819561813495e-32,5.2384795990264168e-32,1.7392872119346586e-46,4.6683061587048985e-45,0.0,0.0,5.9431122051378186e-20,4.578682052758708e-30,5.9266708924743645e-53,1.1233079715005746e-53,1.2139221123642439e-50,4.6976949394426997e-93,1.1207851175398082e-67,8.5049462992052872e-54,2.7276804541349487e-54,1.2120620613228196e-50,1.3519582504575495e-88,1.1523217607497676e-88,1.8017783959578532e-53,5.9903689099684691e-50,3.6022587856410416e-60,5.9067027147528808e-75,5.8746985230309325e-53,5.3393432719777345e-65,1.6950047014707185e-46,1.6740376870173255e-23,1.1208394539696469e-67,4.2290637871903284e-62,1.2010269436870409e-38,8.1701843679515785e-63,9.2291191488102103e-67,1.4607722183409085e-51,8.3512687074210982e-61,0.35999999999999999,0.0,0.0098899999926075517,0.10880299999999583,6.6427256204520551e-21,6.1275497329111314e-30,1.6487040031067603e-21,4.4899679319469719e-38,0.0,1.0307169888084614e-24,2.3480627158791683e-38,1.2030396619750186e-40,2.5285089150445797e-20,1.3052022300421948e-33,0.0,7.6885215008911969e-41,0.0,0.0,0.0,0.0,3.4735140360496322e-12,3.4768595959741891e-12,4.3790755107310554e-13,3.7552930967959071e-15,4.097370594042846e-16,1.6739440107508027e-23,4.8314693103287474e-25,4.8328052017943863e-28,4.5348214501841249e-28
6.412374038262376e-13,0.0016086092550449504,4.4962753148601473e-24,8.1190365186837335e-32,8.1190328654129147e-32,3.8772596829421453e-46,1.0551259348125742e-44,0.0,0.0,9.067871231598676e-20,8.4250426155852392e-30,1.3332109353987726e-52,2.509892283997617e-53,2.7264791974643652e-50,1.4222865572843312e-92,2.5366765406544838e-67,1.8971173709397177e-53,6.1265529395596691e-54,2.7223514310881185e-50,4.1854277599146556e-88,3.4240564087362788e-88,4.0466265105962322e-53,1.1220050526912725e-49,9.4540092632297263e-60,1.8225062463581909e-74,1.319486350169138e-52,1.4100101311427541e-64,3.2012422079376902e-46,2.595495797405016e-23,2.536821932148554e-67,1.1947932546753864e-61,2.2496716561079511e-38,2.1575595566586235e-62,2.4372101111226414e-66,3.2809665899915372e-51,2.1564516116060976e-60,0.35999999999999999,0.0,0.0098899999906911229,0.10880299999999356,8.3645262977070856e-21,1.1013705692870277e-29,2.5533770827908088e-21,1.0002991110023199e-37,0.0,1.5965529973051599e-24,3.6371133808792527e-38,1.8636708939678921e-40,3.9166092377680397e-20,2.4429930160421746e-33,0.0,1.439072665869679e-40,0.0,0.0,0.0,0.0,4.3729062704239683e-12,4.3780877989418299e-12,5.5143140215509318e-13,5.8159105768918977e-15,6.3438862507195949e-16,2.5953206090222319e-23,9.0431895175754665e-25,9.0388638791532517e-28,8.4799743984592353e-28
7.732497278660873e-13,0.0016086092550449409,5.4261136953331838e-24,1.1584391339365019e-31,1.158438612670957e-31,7.5178036884040764e-46,2.0669077038601358e-44,0.0,0.0,1.2798827699614218e-19,1.381928546965463e-29,2.5659205559519318e-52,4.7943585388022998e-53,5.2401287187048451e-50,3.6773631564833547e-92,4.9760919350773232e-67,3.616582050746977e-53,1.1775225584898725e-53,5.2322969887229017e-50,1.2554270868967392e-87,8.7421598045783345e-88,7.7769432948163149e-53,1.8630777755994704e-49,2.0457928819967665e-59,5.3997272090524324e-74,2.536022422813714e-52,3.071671689649243e-64,5.3753499104306439e-46,3.7045620790029716e-23,4.9764139475359804e-67,3.0858117757554426e-61,3.7357562397192855e-38,4.70015665260199e-62,5.3093831978336291e-66,6.3059422321874472e-51,4.9206126908585902e-60,0.35999999999999999,0.0,0.0098899999887746941,0.10880299999999081,1.0086230659752511e-20,1.776588900492613e-29,3.6406057267169285e-21,1.904888318304735e-37,0.0,2.2767229871292217e-24,5.1866460523528374e-38,2.6579020873699445e-40,5.5851995502214419e-20,4.0540144022369842e-33,0.0,2.3880352869189786e-40,0.0,0.0,0.0,0.0,5.2718826728900782e-12,5.2792707687990309e-12,6.6495525217919401e-13,8.2923561758341743e-15,9.042701487390072e-16,3.704271591589208e-23,1.5006846693330421e-24,1.4988965546927325e-27,1.4059775827868873e-27
1e-12,0.0016086092550449173,7.0256462796663231e-24,1.8569924354073708e-31,1.8569915997633283e-31,1.8164530775528984e-45,5.0531392917395586e-44,0.0,0.0,2.0276103285224568e-19,2.6356689837115405e-29,5.9722615921508076e-52,1.0999060898080498e-52,1.2173281121168315e-49,1.4121831213294809e-91,1.2193092244285655e-66,8.2627778198065731e-53,2.7356495102362943e-53,1.2155511214070411e-49,6.2530611219683307e-87,3.1953724620935917e-87,1.8064430718823342e-52,3.5998072229388736e-49,5.4485793312307441e-59,2.6378882861512908e-73,5.8916089681858646e-52,8.2863382850562273e-64,1.0643212911336472e-45,5.9414021834792209e-23,1.2193995400498537e-66,1.1818841288903855e-60,7.2187106797710451e-38,1.2679322798204141e-61,1.4322866172826132e-65,1.4649770013010672e-50,1.5290754996033669e-59,0.35999999999999999,0.0,0.0098899999854829487,0.10880299999998529,1.3043344451605308e-20,3.3269181703883575e-29,5.8298641566555496e-21,4.3460553601079741e-37,0.0,3.6466552150582972e-24,8.3075911919685554e-38,4.2578054482903234e-40,8.9459254506310523e-20,7.8261788180621618e-33,0.0,4.6099459675584271e-40,0.0,0.0,0.0,0.0,6.8152717645364283e-12,6.827103284588452e-12,8.59948892565154e-13,1.3278987928479602e-14,1.4474845740854077e-15,5.9408420291243022e-23,2.8972020669042127e-24,2.890697138883103e-27,2.7108464099496621e-27
1.0372743759457867e-12,0.0016086092550449173,7.2888760872539738e-24,1.9843245023867945e-31,1.9843236094343801e-31,2.0446211362479318e-45,5.6950520133510293e-44,0.0,0.0,2.1634557811208806e-19,2.8813488321234917e-29,6.6881497984142514e-52,1.2294944376741826e-52,1.3629413139071536e-49,1.6633686852115274e-91,1.3745648891150935e-66,9.2313277862118701e-53,3.0629025972766562e-53,1.3609576922365215e-49,7.505292974261606e-87,3.7472337019288219e-87,2.0224943944971018e-52,3.9414120998371115e-49,6.1909480263387294e-59,3.162219712357793e-73,6.5963745735080546e-52,9.4291189882283458e-64,1.169469052447305e-45,6.3492524093718322e-23,1.3746681182521427e-66,1.3917967676681732e-60,7.9038115653849282e-38,1.4427931549950206e-61,1.6298144999515776e-65,1.6402203675302198e-50,1.7675616186856143e-59,0.35999999999999999,0.0,0.0098899999849418347,0.10880299999998427,1.3529430351850869e-20,3.6290157996697714e-29,6.2286741451236925e-21,4.8547017221077364e-37,0.0,3.8962455797057967e-24,8.8762044849346909e-38,4.5493194349856966e-40,9.5582234238176835e-20,8.5678479151332227e-33,0.0,5.0468045098067003e-40,0.0,0.0,0.0,0.0,7.0688933276220968e-12,7.0815343173893795e-12,8.9200294982912472e-13,1.4187388987569542e-14,1.5464171738676542e-15,6.34863926095963e-23,3.1717928444094903e-24,3.1642235957279708e-27,2.9672605258939143e-27
1.301299024025486e-12,0.0016086092550448908,9.1566838512279318e-24,3.0277166385961669e-31,3.0277152759821752e-31,4.5085523443700389e-45,1.266011004486906e-43,0.0,0.0,3.2716188753578986e-19,5.1630040626394706e-29,1.4405289079762392e-51,2.6014022287352979e-52,2.9299247376007649e-49,5.1146508487762374e-91,3.061800852937487e-66,1.9427622152601524e-52,6.584770190940275e-53,2.9257813664060447e-49,2.6411924619254639e-86,1.1134797168034473e-86,4.347132130392155e-52,7.1333006647809291e-49,1.4905313834874432e-58,1.1034992197533099e-72,1.4180858970248646e-51,2.3059091015929852e-63,2.183698625140303e-45,9.6931553455098335e-23,3.0620620194207062e-66,4.2466988161095942e-60,1.4305749985328085e-37,3.5283457247709136e-61,3.9857247815308378e-65,3.5261389545646625e-50,4.7121859319843064e-59,0.35999999999999999,0.0,0.0098899999811089753,0.10880299999997603,1.6972300885882157e-20,6.4095870429753295e-29,9.4927569961213526e-21,1.0202222012479907e-36,0.0,5.9395717403571625e-24,1.3531320293897064e-37,6.9362476953691423e-40,1.4570951005721619e-19,1.5491669974364292e-32,0.0,9.1249846565402337e-40,0.0,0.0,0.0,0.0,8.864364097622899e-12,8.8836306411390084e-12,1.1190506435573072e-12,2.1622292495658193e-14,2.3557773544902072e-15,9.6920480317737787e-23,5.7353798119646145e-24,5.7151357449194324e-27,5.3580016147623348e-27
1.5653236721051855e-12,0.001608609255044856,1.1029869241276081e-23,4.3035546387589065e-31,4.3035527017332405e-31,8.8149167378921364e-45,2.489854876146338e-43,0.0,0.0,4.6190799303592492e-19,8.4502392115669675e-29,2.7889567163736039e-51,4.9331748973102354e-52,5.6616919458034782e-49,1.3474542705317496e-90,6.0334927738236049e-66,3.6603367016865229e-52,1.2725087930205557e-52,5.6539481602316623e-49,7.9882355500292676e-86,2.8667922123853574e-86,8.3988080043783762e-52,1.1764214542768865e-48,3.166176003327668e-58,3.3140604880482767e-72,2.7403906343716105e-51,4.99012727207887e-63,3.7387573915956988e-45,1.3785470260900123e-22,6.0340718506711228e-66,1.1117856692474605e-59,2.3594947189662721e-37,7.6354842445348881e-61,8.625312097290913e-65,6.8141133319661953e-50,1.08734676624203e-58,0.35999999999999999,0.0,0.0098899999772761159,0.10880299999996597,2.0414843483523389e-20,1.0373961679245773e-28,1.3476848606812546e-20,1.9194209869330072e-36,0.0,8.4346287402476462e-24,1.9215635253794314e-37,9.8515783905727341e-40,2.0691894928295706e-19,2.5524208036232929e-32,0.0,1.5034005210860981e-39,0.0,0.0,0.0,0.0,1.0658194741013583e-11,1.0685549084116614e-11,1.3460983331049539e-12,3.069730766352328e-14,3.3430058519410942e-15,1.3783648066479118e-22,9.4503835945803044e-24,9.4060150803571642e-27,8.8159291280149158e-27
2.0933729682645842e-12,0.0016086092550447694,1.4792668631133329e-23,7.5692483266294656e-31,7.569244918721892e-31,2.7654074225024113e-44,7.8800718933577692e-43,0.0,0.0,8.0445363101443274e-19,1.9186460553375223e-28,9.2199500400205021e-51,1.5193864134199725e-51,1.861528085701631e-48,8.4965772822267123e-90,1.9185345886047766e-65,1.1007885966416752e-51,4.1847472052547162e-52,1.8592614764894826e-48,7.172511275581088e-85,1.8270104265009234e-85,2.7598745900710827e-51,2.7030123287776888e-48,1.2550155972583617e-57,2.9387977869269758e-71,9.0115828232248531e-51,2.1412961418450262e-62,9.5623606012380248e-45,2.4276436326757366e-22,1.9187819050430084e-65,6.4581293812960913e-59,5.42242075231885e-37,3.2763375774033312e-60,3.7011238364919105e-64,2.2407733398594221e-49,4.7014975289558108e-58,0.35999999999999999,0.0,0.0098899999696103972,0.10880299999994029,2.7299071601491094e-20,2.3149363002944962e-28,2.3641342922731352e-20,5.7485825432979545e-36,0.0,1.4804923499697162e-23,3.3728821270105659e-37,1.7298155188212137e-39,3.6319659336734035e-19,5.8506470759692139e-32,0.0,3.4458643960092441e-39,0.0,0.0,0.0,0.0,1.4240852818205926e-11,1.4288844793617596e-11,1.8001936994254075e-12,5.3850501970525661e-14,5.8586012476532973e-15,2.4272272031440011e-22,2.166536416035833e-23,2.1502436718053387e-26,2.0140516450322307e-26
2.621422264423983e-12,0.0016086092550446586,1.857731329379497e-23,1.1788155875538787e-30,1.1788150566519852e-30,6.6140787342820664e-44,1.8934352388434955e-42,0.0,0.0,1.2440887918136633e-18,3.6516863701778263e-28,2.370172510652086e-50,3.6515520280549247e-51,4.7638625935374323e-48,3.0949002863290269e-89,4.6280119020022135e-65,2.5801131277413243e-51,1.0711000823332e-51,4.7586983220880587e-48,3.2604768256523086e-84,6.9006674242210127e-85,7.059130500545819e-51,5.1851497328466089e-48,3.5662248169595195e-57,1.3285021932209947e-70,2.3064749610974776e-50,6.5467868557964677e-62,2.0509208805793443e-44,3.7853463456525782e-22,4.6287410207899685e-65,2.2962452998021649e-58,1.040375835174658e-36,1.0016821795028786e-59,1.1315667219458503e-63,5.735160395774177e-49,1.3944479035948309e-57,0.35999999999999999,0.0,0.0098899999619446784,0.10880299999990725,3.4182300166793254e-20,4.3560236684667542e-28,3.6723086380686012e-20,1.3424785060484568e-35,0.0,2.3010632418458051e-23,5.2423702304755988e-37,2.6895029065961167e-39,5.6449929575370499e-19,1.1198206590098678e-31,0.0,6.5950109985251686e-39,0.0,0.0,0.0,0.0,1.7816865214428046e-11,1.7891423065970193e-11,2.2542890487558193e-12,8.3649316643093242e-14,9.0915831889754964e-15,3.7845515371577905e-22,4.1473006860431548e-23,4.1052070580365072e-26,3.8428778886017294e-26
3.6775208567427805e-12,0.0016086092550443626,2.6212165194831615e-23,2.3116708023976753e-30,2.3116697605792663e-30,2.6161680803894037e-43,7.5293483691851494e-42,0.0,0.0,2.4143488349400892e-18,9.9392920275938154e-28,1.2165411837209658e-49,1.5551128687853497e-50,2.4160345585268657e-47,2.7229603382702349e-88,1.8569507033044921e-64,1.0115053755053609e-50,5.4341579952326124e-51,2.4142240427545584e-47,5.2845425290281142e-83,7.6043001019775821e-84,3.575473034895012e-50,1.427636658481471e-47,2.0276634289813119e-56,2.1303568098575043e-69,1.1701405898334634e-49,4.7708812661081858e-61,7.4726877554293393e-44,7.4422101782013137e-22,1.8573820468249397e-64,1.8900926600303726e-57,2.8657754223111415e-36,7.2991109745519506e-59,8.2458581809714851e-63,2.9096099826640484e-48,8.0221331364324181e-57,0.35999999999999999,0.0,0.0098899999466132427,0.10880299999981918,4.7946864881754069e-20,1.1671306074807071e-27,7.161653628946929e-20,5.2131704964319633e-35,0.0,4.4932286770169762e-23,1.0236645527403595e-36,5.2554977364273165e-39,1.102256785869577e-18,3.0673368172590786e-31,0.0,1.8061828863417341e-38,0.0,0.0,0.0,0.0,2.4949001242718968e-11,2.509444351379579e-11,3.1624796964002981e-12,1.6313552867793782e-13,1.7693492058794672e-14,7.4400472115235337e-22,1.1362348728895825e-22,1.1179231592771034e-25,1.0450435180093845e-25
5.789718041380376e-12,0.0016086092550434763,4.1743924940925178e-23,5.7520300064885161e-30,5.7520274103509157e-30,1.7155798810579641e-42,4.9541926315154681e-41,0.0,0.0,5.9154212729498182e-18,3.9245931179277228e-27,1.5022764359665646e-48,1.3288492465005232e-49,2.8993404509796067e-46,5.2777778191600313e-87,1.2444636516911396e-63,6.7614420097451612e-50,6.5247187216743249e-50,2.8987924514882823e-46,2.9583233979757027e-81,2.6501173471867101e-82,4.2825740799336822e-49,5.7256677814332213e-47,2.3365986766587096e-55,1.1765375233580996e-67,1.4050033541083043e-48,1.0008362488131517e-59,5.3773664660192529e-43,1.8616471526886297e-21,1.2449700984785594e-63,3.3583514541260428e-56,1.1505043373407589e-35,1.5309396834320195e-57,1.7296702336822786e-61,3.4936052737228605e-47,8.7486856757284696e-56,0.35999999999999999,0.0,0.0098899999159503729,0.10880299999955544,7.5475500766214411e-20,4.5240063673212039e-27,1.7613523234855792e-19,3.4075747201822403e-34,0.0,1.1081704414357543e-22,2.5244476297531456e-36,1.2980195742340748e-38,2.7181190883309343e-18,1.2162948048093853e-30,0.0,7.1592172116793011e-38,0.0,0.0,0.0,0.0,3.9134138042196857e-11,3.9492054553636476e-11,4.9788607876136256e-12,4.0124248725079204e-13,4.3326558347864591e-14,1.8608016231323414e-21,4.5064132562150998e-22,4.3763739246662602e-25,4.0789216349263897e-25
7.690695507554213e-12,0.001608609255042345,5.6021056083832562e-23,1.0205888241442285e-29,1.0205883629628661e-29,5.0892559578788994e-42,1.4692259146404265e-40,0.0,0.0,1.0385995913576378e-17,9.0226916013553875e-27,6.0204959478929795e-48,4.5799878176353747e-49,1.1492161684611157e-45,2.4779403116450407e-86,3.735719136399996e-63,1.9924838661171163e-49,2.586681700139612e-49,1.1492183805674854e-45,2.2554831104787141e-80,1.5815549767542653e-81,1.6964668388683919e-48,1.3270809133032359e-46,8.4826170694398278e-55,8.8912088982844498e-67,5.5700963955548993e-48,4.6350015391286356e-59,1.7954498127963755e-42,3.31690731169091e-21,3.7375907155892268e-63,1.5798566271050151e-55,2.6684327048402559e-35,7.0895806653557999e-57,8.010107626348834e-61,1.385029686141714e-46,3.3198786947100047e-55,0.35999999999999999,0.0,0.0098899998883537898,0.10880299999921877,1.00257789981926e-19,1.0305334018546839e-26,3.0960768163223339e-19,9.9224148462585584e-34,0.0,1.9524536310155759e-22,4.4471570825671608e-36,2.289436587547728e-38,4.7881265737335324e-18,2.7977488224123498e-30,0.0,1.6462488196283829e-37,0.0,0.0,0.0,0.0,5.1810968057483853e-11,5.2440408386615402e-11,6.6136035370512279e-12,7.0533103370861522e-13,7.5891728920960583e-14,3.3149811146272462e-21,1.0367688309585311e-21,9.9793776682134324e-25,9.2825929587669332e-25
9.591672973728048e-12,0.0016086092550408975,7.0580720084715457e-23,1.5973401456938811e-29,1.5973394230531624e-29,1.1993978940106272e-41,3.4565784612025786e-40,0.0,0.0,1.610158516244796e-17,1.7286011602738934e-26,1.9074170021234571e-47,1.2761744426631474e-48,3.5978848086313431e-45,8.3349694705277736e-86,8.8977232614193761e-63,4.6601411210662288e-49,8.0993705941701401e-49,3.5984693411213279e-45,1.0545791937223352e-79,6.4679028805947266e-81,5.3089378770770169e-48,2.5599792320349317e-46,2.365989369830609e-54,4.1401278097811194e-66,1.7441259910422956e-47,1.6806987927860442e-58,4.8224874050084315e-42,5.2121979033559958e-21,8.9030494149657101e-63,5.3866730485042678e-55,5.1509872334905428e-35,2.5705815571393312e-56,2.9044521364028763e-60,4.3368470924192893e-46,9.631369366561787e-55,0.35999999999999999,0.0,0.0098899998607572068,0.10880299999878884,1.2505680393178615e-19,1.9597970437012472e-26,4.8012913970377118e-19,2.2925804317597185e-33,0.0,3.0349670350784559e-22,6.9114645109481801e-36,3.5623893053292193e-38,7.4410471164784043e-18,5.3569266861957768e-30,0.0,3.1509643112862586e-37,0.0,0.0,0.0,0.0,6.4403361942084957e-11,6.5379934824344299e-11,8.2483460660749795e-12,1.0938549384304488e-12,1.1728363968457437e-13,5.2085446587127926e-21,1.9854576843105334e-21,1.8944593000261056e-24,1.7587853409356406e-24
1e-11,0.0016086092550391421,7.3744940113677522e-23,1.7386828583324134e-29,1.7386820715481056e-29,1.4177704209578485e-41,4.0839146877855384e-40,0.0,0.0,1.7491127399980716e-17,1.9571488598269253e-26,2.4200009734214595e-47,1.5743902996876236e-48,4.5506131307424037e-45,1.077847078709468e-85,1.0545318332335581e-62,5.496760258738428e-49,1.0244428710684517e-48,4.5515159761905815e-45,1.5510768052604247e-79,8.9430575719935417e-81,6.7142192097635718e-48,2.9026514269093051e-46,2.899310765286066e-54,6.0708061647203205e-66,2.2060537625124886e-47,2.2021761855698663e-58,5.8900939917111587e-42,5.6783345828876686e-21,1.0551883998580534e-62,6.9677408450325952e-55,5.8413973286613058e-35,3.3681039991079336e-56,3.8055943013688338e-60,5.4854507245861452e-46,1.1933701047939834e-54,0.35999999999999999,0.0,0.0098899998548295023,0.10880299999868441,1.3038698722436197e-19,2.2155126502806609e-26,5.2155806575044064e-19,2.6963986711101804e-33,0.0,3.2985971672254056e-22,7.5114207076290149e-36,3.872656741122454e-38,8.0868943264705258e-18,6.0637436949522082e-30,0.0,3.5663892985510229e-37,0.0,0.0,0.0,0.0,6.7097245134674179e-11,6.8158192670972598e-11,8.5994862099260062e-12,1.1882527554845369e-12,1.2730693761321625e-13,5.674208240960529e-21,2.2475089402314669e-21,2.1402394798012249e-24,1.9861024447019854e-24
