Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253)
2.6048665680967736e-15,0.001269806021467445,2.6913957176465571e-24,9.1193094809638067e-34,9.1192778282277623e-34,4.885300357986721e-50,1.0789297848798574e-49,0.0,0.0,2.0815605742912698e-21,4.0627119680236511e-33,7.4644756825731426e-41,3.4654210472403485e-42,1.1476948090593638e-38,2.6564221549076274e-97,5.7859382921499396e-70,2.9930494697269878e-57,3.4654210472968357e-42,1.1476953009642898e-38,2.225287966397908e-79,1.4877147924395929e-77,2.4567653572479454e-41,2.5124481086798799e-51,2.2521366387188182e-65,2.3095437219871065e-66,7.4639837775798076e-41,1.3110978800872409e-48,1.6113316321156912e-32,1.4670539641483742e-25,2.1169201451116564e-68,3.5098985920096021e-68,1.8204589479875112e-41,6.1756256470788984e-52,1.5652969981178377e-55,1.6353397843478001e-39,2.4143263256186495e-66,0.35999999999999999,0.0,0.0098899999994451863,0.108803,2.5309537701607844e-21,2.1624758852251399e-21,1.0009753892123232e-23,6.9102088850750071e-44,0.0,2.9149858940189603e-27,7.7524846321433242e-40,1.2344554080610369e-42,4.3143998819466472e-23,6.7025885911143102e-38,0.0,2.7261218653838227e-44,0.0,0.0,0.0,0.0,2.6598345538890485e-13,2.6598551549905781e-13,2.2843560615766881e-14,2.2953011232912657e-18,2.3466813413239421e-19,1.4670534763225372e-25,6.6718955937999817e-30,3.5987018089194276e-32,2.8908836596856972e-32,2.2561000606343661e-43,4.1843409354934755e-49,5.8566836750453591e-38,1.1299538641350505e-34
5.211996269615004e-15,0.001269806021467445,5.3856391612852464e-24,3.6503948065444019e-33,3.6503836472768052e-33,4.0660677171668375e-49,1.2930560013068602e-48,0.0,0.0,4.349054682060388e-21,1.6882061745229391e-32,2.9879278782740978e-40,1.3870693892234838e-41,4.5937611457618748e-38,1.2761595527341023e-95,9.2695751363454454e-69,4.7930244777578857e-56,1.3870693892687049e-41,4.5937650839850188e-38,4.5176429569263375e-78,2.3823026764604149e-76,9.8334487414076267e-41,2.0115936887431661e-50,7.2130610619322746e-64,3.8798134854900288e-65,2.9875340559056688e-40,1.0496739894015201e-47,3.2240573895648876e-32,5.8723915638868307e-25,3.5403179071279608e-67,1.1627430117776161e-66,1.4575557126064454e-40,4.9442452955550111e-51,1.2531872662816446e-54,6.5456108116375637e-39,7.8427007728287649e-65,0.35999999999999999,0.0,0.0098899999988898892,0.108803,5.0641003892868388e-21,4.3268305505097641e-21,4.0064765476036523e-23,1.1065079319291867e-42,0.0,1.1667528249659176e-26,3.1021123450482939e-39,4.9411209437132029e-42,1.7268830409340359e-22,5.3661542962851492e-37,0.0,2.1825535848553637e-43,0.0,0.0,0.0,0.0,5.3219340512157057e-13,5.3220165196075656e-13,4.5706967920650455e-14,9.1871089692810427e-18,9.3925538702639838e-19,5.8723866909052105e-25,5.3416346102774426e-29,2.8810287074335863e-31,2.3143544906953849e-31,1.8057585282242962e-42,6.6983818117590235e-48,4.6892555058827335e-37,9.046480571486555e-34
1.0426255672651466e-14,0.0012698060214674449,1.0775654951128368e-23,1.4608699538627223e-32,1.4608657906573712e-32,3.500934471516347e-48,1.7219294948509099e-47,0.0,0.0,9.4366485510542161e-21,7.2517300652009627e-32,1.1957142415796307e-39,5.5500671372359381e-41,1.8380955654994731e-37,7.4939845545215063e-94,1.4844226710307459e-67,7.6727470127987914e-55,5.550067137597807e-41,1.8380987172632822e-37,1.0000764484302875e-76,3.8137401721222821e-75,3.934648196362629e-40,1.6100584166240994e-49,2.309295277807865e-62,6.7231520387880645e-64,1.1953990651555162e-39,8.400557786689795e-47,6.4494914511914814e-32,2.3500035886379539e-24,6.0917863817701177e-66,3.9213341835078937e-65,1.1666182172573364e-39,3.9568824603456176e-50,1.0029273212783876e-53,2.6190888119558968e-38,2.3849418938944032e-63,0.35999999999999999,0.0,0.009889999997779295,0.10880299999999996,1.0130375433896273e-20,8.6555398809999404e-21,1.6030855775353085e-22,1.7710508432624297e-41,0.0,4.6685214705968209e-26,1.240527868971828e-38,1.9771577920388255e-41,6.9097713154657957e-22,4.2945670713571488e-36,0.0,1.7467037797721549e-42,0.0,0.0,0.0,0.0,1.0645995150531174e-12,1.0646325149200376e-12,9.143378247450503e-14,3.675978444405024e-17,3.7580152312777086e-18,2.3499994956132265e-24,4.2750292919413181e-28,2.3055053194178563e-30,1.8520107824654844e-30,1.4443666315917559e-41,1.0715326131479021e-46,3.7533860723862617e-36,7.2399003439185801e-33
2.0854774478724386e-14,0.0012698060214674444,2.1561802094006323e-23,5.8463255482635764e-32,5.8463094961621985e-32,3.1960789916142056e-47,2.4777987111915898e-46,0.0,0.0,2.1822193166630134e-20,3.2986640573708092e-31,4.7848669125478186e-39,2.2203745224820992e-40,7.3535210857985096e-37,4.6931035271400747e-92,2.3771709690236805e-66,1.2281410097927367e-53,2.2203745227715858e-40,7.3535463045117758e-37,2.4844670965982131e-75,6.10525560636722e-74,1.5741057529772999e-39,1.2885667545232365e-48,7.3922946814009191e-61,1.2391959009718258e-62,4.7823450408756587e-39,6.7216836774315282e-46,1.2900289762113019e-31,9.403801235566229e-24,1.1101385784834272e-64,1.3817160620840524e-63,9.3368092006551986e-39,3.1660808592385226e-49,8.0248885826849513e-53,1.0477995742103374e-37,7.4206781974990388e-62,0.35999999999999999,0.0,0.0098899999955581065,0.10880299999999984,2.0262852882667447e-20,1.7312958541781462e-20,6.4131708779211541e-22,2.833994382655936e-40,0.0,1.8677049179628697e-25,4.9571586085149886e-38,7.9104451325947064e-41,2.764350289594251e-21,3.4363265742399694e-35,0.0,1.3976245520340493e-41,0.0,0.0,0.0,0.0,2.1293565800275058e-12,2.1294886021884283e-12,1.8288741135856402e-13,1.4705812816471425e-16,1.5032669984076535e-17,9.4037681040018534e-24,3.4208300495452635e-27,1.844445529291909e-29,1.4816082796398141e-29,1.1544521095355859e-40,1.7127408180567578e-45,3.0041698949850921e-35,5.7929666249067259e-32
4.1711812090870234e-14,0.0012698060214674431,4.3158558256076172e-23,2.3402365911145786e-31,2.3402302900539714e-31,3.1893324381306974e-46,3.7441337348491587e-45,0.0,0.0,5.543418409377665e-20,1.6377108064888707e-30,1.9150876700486236e-38,8.8821110785890845e-40,2.9416013680173672e-36,2.992332743419006e-90,3.8085516127215618e-65,1.9660308920203109e-52,8.8821110809041891e-40,2.9416215446062583e-36,6.8071495774594767e-74,9.7762367974618612e-73,6.2968575822779172e-39,1.0313919066650052e-47,2.3664311796223901e-59,2.5051489016730059e-61,1.913070010883174e-38,5.3777952994670797e-45,2.5801607140673804e-31,3.7636319333111055e-23,2.2090012678423049e-63,5.2323627174649003e-62,7.4735021471290699e-38,2.533063106876998e-48,6.4204343837041674e-52,4.1914874421844886e-37,2.3425807339358657e-60,0.35999999999999999,0.0,0.0098899999911157294,0.10880299999999933,4.0527518291261456e-20,3.4627795863488702e-20,2.5653048954666189e-21,4.5340102003141687e-39,0.0,7.4713665506315797e-25,1.9784309013506936e-37,3.1648568271578845e-40,1.1058235722476961e-20,2.7493550218394477e-34,0.0,1.1181996370189218e-40,0.0,0.0,0.0,0.0,4.2586501163898555e-12,4.2591782317707656e-12,3.657946682320812e-13,5.8824081886722712e-16,6.0120873558748224e-17,3.7636053575742537e-23,2.7371752080365181e-26,1.4752025987592344e-28,1.1849488767095396e-28,9.2163850503088429e-40,2.7340914841410352e-44,2.4049896688272479e-34,4.6347275124271988e-31
6.256884970301608e-14,0.0012698060214674418,6.4779775918124152e-23,4.9753485877166221e-31,4.9753352723985692e-31,1.05244503259157e-45,1.4090458418040647e-44,0.0,0.0,9.788655097805924e-20,3.9477234296353633e-30,4.0711056146978671e-38,1.8874776476813128e-39,6.2509842915289646e-36,1.7070006092151883e-89,1.4527003323968747e-64,7.2378887837262741e-52,1.8874776483431375e-39,6.2510419848812179e-36,2.9524672113036641e-73,3.7280881262866607e-72,1.3381028262335297e-38,2.9499318419062032e-47,1.0805708392597962e-58,1.0186474329812862e-60,4.0653362786824441e-38,1.5377406191287057e-44,3.8702645281996529e-31,8.0005606516659367e-23,8.9483383578696923e-63,2.4941940712219042e-61,2.1375561299987555e-37,7.2430848232075588e-48,1.8358735874753756e-51,8.907047687360885e-37,1.0338018987343214e-59,0.35999999999999999,0.0,0.0098899999866733524,0.10880299999999861,6.0791895283607984e-20,5.1942633186279579e-20,5.4511504297033945e-21,1.668724426073506e-38,0.0,1.5876944345844794e-24,4.1975369627536871e-37,6.7261004557962047e-40,2.3499217731483631e-20,7.8616967327445262e-34,0.0,3.1974199529077795e-40,0.0,0.0,0.0,0.0,6.3877230851311182e-12,6.3888453260407668e-12,5.487019242109976e-13,1.2499835480641941e-15,1.2773832914096229e-16,8.0004846402364452e-23,7.8273255609709194e-26,4.2174496072596616e-28,3.3875568011355243e-28,2.6320793125621448e-39,1.0051894208403395e-43,6.8793709227865672e-34,1.3252606298823051e-30
8.342588731516193e-14,0.0012698060214674394,8.6425454703931518e-23,8.4909635722344509e-31,8.4909409239162752e-31,2.538284992607166e-45,3.7583996469264667e-44,0.0,0.0,1.4917876815610425e-19,7.469152293150389e-30,6.9471870284986086e-38,3.2198298622242393e-39,1.0663470388510635e-35,6.6819043077273697e-89,3.9113528418308328e-64,1.8360366462539775e-51,3.219829863619921e-39,1.066359208120722e-35,9.6243534776774318e-73,1.0035382246198081e-71,2.2826566682393959e-38,6.2237291407265584e-47,3.2212429037368334e-58,3.0762997701010192e-60,6.9350177571740435e-38,3.2435645364031548e-44,5.1603404192125262e-31,1.3652350767703604e-22,2.6855735480820465e-62,8.8539745742247131e-61,4.5098371171939286e-37,1.5277837542186889e-47,3.8724143073214463e-51,1.5194446205735304e-36,3.5252504094487759e-59,0.35999999999999999,0.0,0.0098899999822309754,0.10880299999999762,8.1055984932266323e-20,6.9257470511093393e-20,9.2987406827678038e-21,4.2321591721269415e-38,0.0,2.7084398523192958e-24,7.1500483477284666e-37,1.1475051869393832e-39,4.0087253797637235e-20,1.6582991499054958e-33,0.0,6.7443564278428206e-40,0.0,0.0,0.0,0.0,8.5165755122135777e-12,8.5184898946364195e-12,7.3160917929531323e-13,2.1322603540451075e-15,2.1787539879400081e-16,1.3652190435019754e-22,1.6511654549950107e-25,8.8943925650564724e-28,7.1440217716036637e-28,5.5455999621761019e-39,2.546754662638994e-43,1.4515722973650311e-33,2.7953692761597722e-30
1.251399625394536e-13,0.0012698060214674318,1.2977421986880233e-22,1.7591766701853516e-30,1.7591719944546669e-30,8.844063733185408e-45,1.5046346228152325e-43,0.0,0.0,2.7250815960279723e-19,1.8005831225689449e-29,1.4391300141924126e-37,6.6662436133544401e-39,2.2077263613322437e-35,5.6109333924888225e-88,1.5846030176261513e-63,6.4227316333540959e-51,6.6662436171650835e-39,2.207759599415729e-35,5.5338652219612265e-72,4.0635981796223472e-71,4.7259470491444306e-38,1.700546707961094e-46,1.4102677815355179e-57,1.5762271645263569e-59,1.4358062053890284e-37,8.8592140813676389e-44,7.7404266692614815e-31,2.82801978642942e-22,1.3612081875451083e-61,6.0654422892858195e-60,1.2322716105930234e-36,4.1728487251917554e-47,1.0576787483453554e-50,3.1458145645562905e-36,2.1631729678843005e-58,0.35999999999999999,0.0,0.0098899999733462213,0.10880299999999511,1.2158349317810736e-19,1.0388714516838213e-19,1.9250726659158465e-20,1.4801286610884445e-37,0.0,5.6075016382320244e-24,1.4767114224561774e-36,2.3761289778015376e-39,8.2996077189093043e-20,4.5295067676171737e-33,0.0,1.8421095947727064e-39,0.0,0.0,0.0,0.0,1.2773762849131936e-11,1.2777726195330415e-11,1.0974236873643714e-12,4.4143134198205561e-15,4.5097181245351773e-16,2.8279760011101302e-22,4.5108013447935504e-25,2.4286634106320812e-27,1.950638620295862e-27,1.5118409712043694e-38,8.8906034841285944e-43,3.9672396044600132e-33,7.6350034615444968e-30
1.668540377637453e-13,0.0012698060214674234,1.7321293418637747e-22,2.9938758921903121e-30,2.9938679525975221e-30,2.2076179057386257e-44,4.0555781394837105e-43,0.0,0.0,4.2834046773236009e-19,3.4739699128898811e-29,2.4488713750564317e-37,1.1337472300092335e-38,3.7547307358214931e-35,2.2081606898087236e-87,4.2971296456773828e-63,1.6052772790062685e-50,1.1337472308062856e-38,3.7548002807841261e-35,1.8132355680529624e-71,1.1015840638662667e-70,8.0375541112864035e-38,3.5593100924589331e-46,4.109431149539742e-57,4.8984452863411192e-59,2.4419168778418902e-37,1.8536424170087913e-43,1.0320410241062139e-30,4.8120832586092977e-22,4.2080675918823965e-61,2.1719673401761045e-59,2.5792327659912581e-36,8.7309543623507259e-47,2.2130128104167811e-50,5.3501771728503936e-36,7.258184072423522e-58,0.35999999999999999,0.0,0.0098899999644614673,0.10880299999999171,1.621099536665233e-19,1.3851681984091136e-19,3.2738452406473396e-20,3.6986203177372498e-37,0.0,9.5368804691211899e-24,2.5056545951396611e-36,4.0417449498993237e-39,1.411547467149823e-19,9.4775395231697401e-33,0.0,3.854324438212905e-39,0.0,0.0,0.0,0.0,1.7030139391340005e-11,1.7036879741089782e-11,1.463238192143663e-12,7.5071333188587498e-15,7.6680087533169461e-16,4.81199166343565e-22,9.4398890770632453e-25,5.0803106387587311e-27,4.0802305068811769e-27,3.1580155919948164e-38,2.2183163355403036e-42,8.3055235127979867e-33,1.5974883364343515e-29
2.08568112988037e-13,0.0012698060214674115,2.1674802008405101e-22,4.5770461462026418e-30,4.5770340286341977e-30,4.6695542009823789e-44,9.08097591122308e-43,0.0,0.0,6.1899381752397794e-19,5.95168827026012e-29,3.7433270246953161e-37,1.7320954517663279e-38,5.7363130014816536e-35,6.9452796563906031e-87,9.6648252362814986e-63,3.4066481404770864e-50,1.7320954532168418e-38,5.7364396046831947e-35,4.8227472061888414e-71,2.4767147331296477e-70,1.2279466313989446e-37,6.481788507208291e-46,9.9788991951378182e-57,1.2489066850345879e-58,3.7306667028101925e-37,3.3744736853056936e-43,1.2900283804493582e-30,7.3554511102346016e-22,1.0683268886981845e-60,6.3285970340761208e-59,4.6970644194346927e-36,1.5894251876337239e-46,4.0286857423908245e-50,8.1737948417581881e-36,1.9614522864559721e-57,0.35999999999999999,0.0,0.0098899999555767133,0.10880299999998734,2.0263529872368363e-19,1.7314649453604577e-19,5.0013715701794638e-20,7.8474645875078366e-37,0.0,1.4570144161162809e-23,3.818954030282834e-36,6.1757516304690019e-39,2.1565225360925838e-19,1.7254008371968521e-32,0.0,7.0166600204219206e-39,0.0,0.0,0.0,0.0,2.1285647398397479e-11,2.1295944685177235e-11,1.8290526933982062e-12,1.1468458504088723e-14,1.1712077332244612e-15,7.3552844041004459e-22,1.7188259538273108e-24,9.2461460479294316e-27,7.4257423375239983e-27,5.7393143589211085e-38,4.6995102408893243e-42,1.5128648960115899e-32,2.9081408754695877e-29
2.9199626343662036e-13,0.0012698060214673805,3.0411334311497389e-22,8.8151955640209475e-30,8.8151722892209126e-30,1.6450462016244693e-43,3.5069126477653637e-42,0.0,0.0,1.1069271082304279e-18,1.4323387761893004e-28,7.207193326470864e-37,3.3306781151893313e-38,1.1030370766280661e-34,6.3611071470145687e-86,3.760289299199197e-62,1.2491273331168553e-49,3.3306781190155543e-38,1.1030705028215338e-34,2.6691516418102667e-70,9.62501829471282e-70,2.3612411011430622e-37,1.7129567391642402e-45,5.1652018213550018e-56,6.3644586183401646e-58,7.1737671284384217e-37,8.90945667648019e-43,1.8059694023537409e-30,1.4160593628834288e-21,5.4030477885326548e-60,4.5523514048086591e-58,1.2413579598085165e-35,4.1964358166356834e-46,1.0636698866275625e-49,1.5717538900814652e-35,1.1014571024172047e-56,0.35999999999999999,0.0,0.0098899999378072069,0.10880299999997568,2.8368262102260028e-19,2.4240584403806682e-19,9.6159650901795841e-20,2.8751986331814155e-36,0.0,2.8017489976295927e-23,7.3033161403971856e-36,1.1879611112708293e-38,4.1468817065277348e-19,4.5558660892074122e-32,0.0,1.8525984170841309e-38,0.0,0.0,0.0,0.0,2.9794004425875133e-11,2.9813803638252447e-11,2.5606816851116389e-12,2.2050004068694207e-14,2.250883420418326e-15,1.4160153788310643e-21,4.5402767228139028e-24,2.4395357828179772e-26,1.9590460637801885e-26,1.5083707775572129e-37,1.7135505195417026e-41,4.000465383327727e-32,7.6781081263206491e-29
4.588525643337871e-13,0.0012698060214672879,4.8001727658564977e-22,2.1578212452339999e-29,2.157815571781807e-29,9.6247633489575853e-43,2.2508200058851618e-41,0.0,0.0,2.5065559271495579e-18,5.0105862705920383e-28,1.7630038441012888e-36,8.125370160126077e-38,2.6908712050136317e-34,1.1949567516047107e-84,2.4348617712290361e-61,7.937358836553775e-49,8.1253701748896765e-38,2.6910004504984841e-34,2.7726363559959663e-69,6.217056551052222e-69,5.7603759115836979e-37,6.6375952296435739e-45,5.5913050915395387e-55,6.0670182515829927e-57,1.7500792938553543e-36,3.4449776991120826e-42,2.8377175228744873e-30,3.4633022919663997e-21,5.1098972410152937e-59,6.898281871917206e-57,4.8106624393309199e-35,1.6225760289156407e-45,4.1128053815109631e-49,3.8343783883538762e-35,1.1545364739896149e-55,0.35999999999999999,0.0,0.0098899999022681942,0.10880299999994072,4.4576415339225882e-19,3.8092454372870494e-19,2.3452032684590172e-19,1.8229068185859214e-35,0.0,6.8351767558706302e-23,1.7608958359408451e-35,2.9002731033285812e-38,1.0116884774525833e-18,1.7619009383531676e-31,0.0,7.1635700355894745e-38,0.0,0.0,0.0,0.0,4.6800154282643202e-11,4.6848446908567384e-11,4.0239396256200095e-12,5.3776929997616349e-14,5.484579918707728e-15,3.4631325001014716e-21,1.7572491926090876e-23,9.4180402293869494e-26,7.5614145483180979e-26,5.7716726592155144e-37,1.0742886659171548e-40,1.5520859311006287e-31,2.968757941945685e-28
6.257088652309539e-13,0.001269806021467154,6.5748680699113899e-22,4.0096684600478049e-29,4.0096579521336511e-29,3.0582032799180056e-42,7.4290564568721408e-41,0.0,0.0,4.4715028235075424e-18,1.18747297730147e-27,3.2739721896946606e-36,1.5051676240907782e-37,4.9845682475539475e-34,6.3676092475266416e-84,8.0768023186125346e-61,2.5892876529366942e-48,1.505167627748386e-37,4.9848889851710713e-34,1.1891472409097233e-68,2.0587526215010131e-68,1.0670690877803975e-36,1.6500360767721553e-44,2.3358461220653699e-54,2.5222112742881238e-56,3.2418984236216928e-36,8.549216812702822e-42,3.8692869466913061e-30,6.430433259809971e-21,2.1170855177205702e-58,3.5671815102932523e-56,1.1959756936857296e-34,4.0265804376327254e-45,1.0206455604247546e-48,7.1029150351167848e-35,4.9941115330518141e-55,0.35999999999999999,0.0,0.0098899998667291815,0.10880299999989025,6.0782856333608805e-19,5.1944324466459789e-19,4.3431930715536778e-19,5.9380393252469877e-35,0.0,1.2661959820840587e-22,3.2270308594018303e-35,5.3762642950325745e-38,1.8741400045361166e-18,4.3730415420750681e-31,0.0,1.7777876187381357e-37,0.0,0.0,0.0,0.0,6.3792215524779329e-11,6.3881659455922616e-11,5.4871975088545182e-12,9.9591985826105386e-14,1.014861144497821e-14,6.4300124541728631e-21,4.3643474907598007e-23,2.334294737407294e-25,1.8737964706025119e-25,1.4204162143493212e-36,3.4726080958339688e-40,3.8622814205103694e-31,7.3672090705501898e-28
9.594214670252874e-13,0.0012698060214667629,1.0171202618231426e-21,9.4656561613703089e-29,9.4656315115824955e-29,1.6785633757468662e-41,4.2628552026094811e-40,0.0,0.0,1.0095461958268646e-17,4.1080478160314025e-27,7.7185386212452456e-36,3.5295307015136336e-37,1.1688110943218413e-33,9.9180272008424527e-83,4.6784075241364068e-60,1.4879777904861417e-47,3.5295307147419208e-37,1.1689275707029971e-33,1.0768050800165037e-67,1.1868091675500096e-67,2.5022150660052439e-36,6.0170642113600256e-44,2.1551619773247277e-53,2.1707758725711565e-55,7.6020622243278647e-36,3.1047551981407523e-41,5.9318900247506146e-30,1.5154597028169194e-20,1.814061530143376e-57,4.910217420798486e-55,4.3621215159674536e-34,1.4622331329054535e-44,3.706537703579835e-48,1.6655918295743937e-34,4.5481385213014263e-54,0.35999999999999999,0.0,0.0098899997956511596,0.10880299999974283,9.3190884358843344e-19,7.9648065273486789e-19,1.017880215181713e-18,3.3984593468650071e-34,0.0,2.9693035925133231e-22,7.3956843041461747e-35,1.2625871537376533e-37,4.3950463905340375e-18,1.5886569473757866e-30,0.0,6.4566354080203523e-37,0.0,0.0,0.0,0.0,9.7734153001699528e-11,9.7943818730078094e-11,8.4137131035537419e-12,2.3340565258068065e-13,2.3741331735041907e-14,1.515307369078537e-20,1.5878515707387066e-22,8.4517892984459861e-25,6.7816297552702481e-25,5.0568108584695383e-36,1.9463627617062541e-39,1.4117858717103473e-30,2.6753201809888903e-27
1e-12,0.0012698060214662076,1.0612774540977791e-21,1.0290263081110613e-28,1.0290236304395809e-28,1.993650561173192e-41,5.0811534840037231e-40,0.0,0.0,1.0933250570219514e-17,4.6441867156908868e-27,8.3895365768615423e-36,3.8337827386530907e-37,1.2695591198234451e-33,1.3178093391039151e-82,5.5838794528064131e-60,1.7704692475561419e-47,3.8337827536547385e-37,1.2696912826036492e-33,1.3559389697922762e-67,1.4155660352588773e-67,2.7179106061596765e-36,6.8311265065901733e-44,2.6959223728549309e-53,2.7216076251503521e-55,8.257373778784125e-36,3.5229005011389266e-41,6.1826481743703177e-30,1.6471289616486562e-20,2.2733824817599143e-57,6.5078214684914721e-55,4.9524091037670984e-34,1.6591547743725638e-44,4.2057208409462503e-48,1.8091688380769644e-34,5.7373060374422595e-54,0.35999999999999999,0.0,0.0098899997870082676,0.10880299999972069,9.7131189807456933e-19,8.3016763903479715e-19,1.1055449717766632e-18,4.0415114249097602e-34,0.0,3.2252840017381289e-22,8.0103187084922546e-35,1.3716823616021382e-37,4.7739481964684302e-18,1.8026980394428289e-30,0.0,7.326264932017124e-37,0.0,0.0,0.0,0.0,1.0185756834745815e-10,1.0208529735876405e-10,8.769569321479513e-12,2.5350763268337237e-13,2.5780158535201676e-14,1.6469561839256188e-20,1.8021523480115803e-22,9.5862928472223284e-25,7.6915252654136417e-25,5.7230400693711299e-36,2.3080780425181478e-39,1.6033089805026601e-30,3.0356036895774983e-27
1.293134068819621e-12,0.0012698060214662076,1.3830118949082907e-21,1.728518898929145e-28,1.7285144224543713e-28,5.2240884605432041e-41,1.3506124043742782e-39,0.0,0.0,1.7976748228276288e-17,9.6829837795548716e-27,1.4077578169355686e-35,6.4058329023775038e-37,2.1212353311688809e-33,5.0456674137927956e-82,1.4925321350074369e-59,4.6680375741524759e-47,6.4058329341158924e-37,2.1215157401357637e-33,4.4199912671007778e-67,3.7731909524357644e-67,4.5413322488669893e-36,1.4534806519956171e-43,8.5802563242715491e-53,8.7459295670208168e-55,1.3797169164678931e-35,7.4746711712039968e-41,7.9937789082764793e-30,2.7630812837402282e-20,7.2948888411238013e-57,2.4772223603961196e-54,1.0538800553164652e-33,3.5201755038698311e-44,8.9233300599416015e-48,3.0229231076116558e-34,1.8815921541107666e-53,0.35999999999999999,0.0,0.0098899997245731393,0.10880299999953358,1.2559273166848022e-18,1.0735180716219352e-18,1.8464180105039569e-18,1.0632015840887183e-33,0.0,5.3893211936645216e-22,1.3144263749300153e-34,2.2946530216541458e-37,7.9771768749419807e-18,3.8257710340871451e-30,0.0,1.5545039021428478e-36,0.0,0.0,0.0,0.0,1.3161991434172764e-10,1.320003160838724e-10,1.1340228469226586e-11,4.2339352144603328e-13,4.2994421427106271e-14,2.7627154948825097e-20,3.8287236839963845e-22,2.0297749693742642e-24,1.6281181868154588e-24,1.1978855753810188e-35,5.9983910115917701e-39,3.4172025026207701e-30,6.4404675535511695e-27
1.960559272408288e-12,0.0012698060214646075,2.1335612480229853e-21,4.0225349739720989e-28,4.0225246755408333e-28,2.8311285639174844e-40,7.4639448254836091e-39,0.0,0.0,4.0500034537756123e-17,3.3433608635690644e-26,3.2675672150033498e-35,1.4712643080880044e-36,4.8716200409638704e-33,7.4765231553295072e-81,8.3742749111092925e-59,2.5797127721804093e-46,1.4712643191657094e-36,4.8726069763378562e-33,3.8312280573446516e-66,2.097197861017534e-66,1.043033770950303e-35,5.1575249437870389e-43,7.514857957304138e-52,7.299889757807841e-54,3.1688736644262471e-35,2.6309635461401346e-40,1.2115415442840739e-29,6.4088216745692598e-20,6.074314995345805e-56,3.3162084986947815e-53,3.7410198830344421e-33,1.2389272237110123e-43,3.1407595686632957e-47,6.9429162637020929e-34,1.6449527625044513e-52,0.35999999999999999,0.0,0.0098899995824171059,0.10880299999893032,1.9038013913199719e-18,1.627592961606759e-18,4.2360222192446783e-18,5.8293681097508569e-33,0.0,1.2379369289369949e-21,2.8889743413681026e-34,5.285931605964234e-37,1.8324129842742243e-17,1.3475199305393513e-29,0.0,5.4722420220207826e-36,0.0,0.0,0.0,0.0,1.9922346044283744e-10,2.0009652441642756e-10,1.7193258513516239e-11,9.7134004603512946e-13,9.8282324129572963e-14,6.407542128854477e-20,1.352488953668068e-21,7.1027753235083919e-24,5.6926817604063831e-24,4.0589700199264919e-35,3.1593935063755926e-38,1.2182848739537295e-29,2.2666501542975881e-26
2.561241955638088e-12,0.0012698060214626106,2.830442954062855e-21,6.9359219945470676e-28,6.9359043999960655e-28,7.8802789387172812e-40,2.0895005804774727e-38,0.0,0.0,6.846961819533394e-17,7.2883220061480788e-26,5.622391961555902e-35,2.5099376669553059e-36,8.3103742237586019e-33,3.271027064120977e-80,2.3688572037372072e-58,7.1398754855954992e-46,2.5099376910951047e-36,8.312538019690398e-33,1.3464394170598051e-65,5.8959595887314694e-66,1.7793877924843738e-35,1.1373133315992985e-42,2.5441786847307446e-51,2.525505242053263e-53,5.4060123396878445e-35,5.7684745631584071e-40,1.5822448316741808e-29,1.1020955899731485e-19,2.0996316956152672e-55,1.4271019290096553e-52,8.2517798213735138e-33,2.7162040615064133e-43,6.8860487865366661e-47,1.184442399093577e-33,5.8256172766608355e-52,0.35999999999999999,0.0,0.0098899994544766855,0.10880299999817736,2.4867199293023965e-18,2.1262604374983294e-18,7.2198979685817245e-18,1.6065426861819223e-32,0.0,2.1120987454824157e-21,4.7558130614709688e-34,9.0396090603909823e-37,3.1263984155638686e-17,2.955981408445106e-29,0.0,1.199908010586549e-35,0.0,0.0,0.0,0.0,2.5987558380245699e-10,2.613641289837851e-10,2.2460984770132885e-11,1.6555534559491691e-12,1.6701906632374034e-13,1.1018162789162746e-19,2.9734146113367317e-21,1.5508510823956702e-23,1.2422583728229071e-23,8.6625527015994736e-35,8.4933814002010136e-38,2.6959388519742622e-29,4.9692512900313749e-26
