Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908)
1e-12,0.0033846723178707744,2.7711186513233206e-18,2.7711107049398799e-18,2.6826062920260855e-18,2.6826042396453429e-18,1.1502177100743689e-23,1.0090072798111475e-19,2.1491009948333918e-23,1.4392777700810577e-23,4.799487066268308e-20,7.8535186516840256e-24,1.4337647688868194e-23,1.387971053563402e-23,2.5825289303338475e-29,3.4108307876959608e-33,3.9779151289741159e-20,6.5092129052519466e-24,8.9541329181913446e-30,9.5533951282047927e-21,2.8722827230746449e-25,1.1825967879017732e-33,1.6209605871630529e-29,4.9957884666370836e-39,1.6568559410047523e-41,3.7462652164197557e-25,1.4932624669722968e-42,1.3350012995896212e-34,3.0587512793458409e-39,5.5006327421434076e-40,3.9916473068685284e-21,5.9082460812790276e-31,5.6072282328757725e-30,4.0333982573114371e-25,1.1324468210391131e-49,1.5818583756249294e-39,4.9074801299258598e-39,2.3484178108482548e-43,1.6159328169708589e-30,4.2624787994265304e-37,3.6324873920986633e-40,5.2393501160874955e-30,6.9198752270628491e-34,1.3050561854907659e-48,4.8969145301199442e-31,5.4083774329134622e-40,1.645364376316415e-52,9.4968410282535332e-41,5.2403828681537514e-30,6.9211846821227097e-34,1.3270949162161761e-34,2.5320783612720261e-38,2.0652615894188145e-26,4.0380126180526487e-47,1.0914682974495655e-46,6.0052518736881532e-52,1.3704790865838019e-32,1.8100435265317047e-36,7.6464375380607027e-42,2.5308215937987639e-44,3.0444540636021242e-55,1.1039155773887295e-59,1.5710734582304679e-65,1.5506886368848641e-52,1.0732583585580604e-51,1.3352400663253414e-36,1.5665835677266896e-47,8.5674598501701752e-56,2.2182566788146214e-65,2.6860634003052727e-65,1.3887486350516527e-64,2.3706094141788151e-60,2.0520447083521431e-61,3.8765517551669683e-69,4.8912316905914611e-71,2.2244777995423504e-29,3.4146338950963401e-43,4.3132624069118194e-22,9.2825983321867459e-47,1.0250219455294613e-54,6.2974099801178506e-27,7.4405072255179214e-78,1.4696252255305483e-78,1.4494707771915581e-78,1.9571180825125884e-38,5.4725200673086278e-39,3.2895215533129777e-77,1.8022189811475779e-82,3.8005157700325639e-82,7.4835977422272258e-89,3.4928659401452165e-39,8.685587471131797e-89,5.8410984220250858e-34,1.08322753173416e-30,3.3942990670317598e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999942,0.0001,0.10889011,2.8560327516284674e-37,6.1107797770099514e-40
1.023e-12,0.0033846723178707744,2.8348360498166978e-18,2.8348278262737881e-18,2.7442883955509153e-18,2.7442862715859348e-18,1.1903358324670358e-23,1.0322079803271791e-19,2.2240588532071684e-23,1.4894779513629157e-23,4.909834231994462e-20,8.1274302353334433e-24,1.483772638868693e-23,1.4363816856473375e-23,2.6882106430851774e-29,3.560803442920281e-33,4.069373221065259e-20,6.7362387466975269e-24,9.3205529581600707e-30,9.7730904881939732e-21,2.9724682896078188e-25,1.2345950729693922e-33,1.6872933360463374e-29,5.2230832403315147e-39,1.7335111845767548e-41,3.8769296638253172e-25,1.5589226799398239e-42,1.3936998931357588e-34,3.1979266745501275e-39,5.7509097190901785e-40,4.0834295083051929e-21,6.150022121898919e-31,5.8366832381904463e-30,4.1740774766003888e-25,1.1849463999402794e-49,1.646591050533738e-39,5.1301184204308005e-39,2.4516592303465662e-43,1.6820605604145417e-30,4.4498957952095352e-37,3.7977646334445322e-40,5.4537511053037068e-30,7.2241373594409456e-34,1.3644309301826435e-48,5.097305197192925e-31,5.6544571888489336e-40,1.7214868416562044e-52,9.9289460149910281e-41,5.4548263134055679e-30,7.2255044358214621e-34,1.385446457851004e-34,2.6427289473220559e-38,2.1372954481353421e-26,4.2230565794818446e-47,1.1421458426805449e-46,6.2858933603949942e-52,1.4265617227936566e-32,1.8896304316364825e-36,7.9943297712840135e-42,2.6479113056951251e-44,3.1858700606942088e-55,1.1554128554913477e-59,1.6446640660418901e-65,1.6225651545994328e-52,1.1233721659453655e-51,1.393950110726898e-36,1.6354657405333913e-47,8.9489895541446077e-56,2.3177241753789267e-65,2.8096029376480252e-65,1.452819639813478e-64,2.48126581006883e-60,2.1470997107590349e-61,4.0568432774984671e-69,5.1200015433635314e-71,2.3020649735140379e-29,3.5699991419391923e-43,4.4123938163122033e-22,9.7120739964864245e-47,1.0729241025780416e-54,6.5170600403541464e-27,7.7893295940760461e-78,1.5385985976242599e-78,1.5175722794471546e-78,2.0424358195939522e-38,5.7205049242596292e-39,3.443995266273306e-77,1.8869179510634574e-82,3.9791287881960114e-82,7.8350763873836872e-89,3.6146925993209853e-39,9.0938157332008205e-89,6.0801337142293018e-34,1.1275557444685103e-30,3.5145104441249102e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999942,0.0001,0.10889011,2.9816101090403134e-37,6.3627164527255939e-40
2.047e-12,0.0033846723178707744,5.6716290378047326e-18,5.6715961267053529e-18,5.4904544585861407e-18,5.4904459584367658e-18,4.7638156097310978e-23,2.0651646581789761e-19,8.9008304003004391e-23,5.961014874958902e-23,9.8214395509251917e-20,3.2520328730215066e-23,5.9381646293159646e-23,5.7484943315623721e-23,2.1514861962338444e-28,5.6997212204531961e-32,8.1402241352289034e-20,2.6953998374985961e-23,7.4598630584249019e-29,1.9558236471401514e-20,1.1898817737761185e-24,1.9762515250114199e-32,1.3504479986291737e-28,1.6662847519686294e-37,1.1061053481315599e-39,1.5515432351516098e-24,2.495931172235666e-41,2.2305172246463343e-33,1.0240498950515849e-37,1.8408293252866346e-38,8.169802807305084e-21,4.9221228774852058e-30,4.6705648727689628e-29,1.6704598513973713e-24,8.1254564405823473e-48,1.3178900600187546e-38,1.4161967117860496e-37,3.905416925666216e-42,1.3464628648624063e-29,7.1204412845439089e-36,1.2154643819830211e-38,4.3641476393424519e-29,1.1561826289894632e-32,4.3452611746572197e-47,4.0796245747966133e-30,1.8096826202272312e-38,1.0965084503359888e-50,3.1782404874966037e-39,4.365061332718031e-29,1.1564063931820196e-32,2.2174332916902486e-33,3.6374809485509164e-37,8.5537423410937025e-26,1.5617034722101962e-45,8.457880529922155e-45,9.3072047942758205e-50,1.1417844772105215e-31,3.0248398792904739e-35,2.5504389157544462e-40,1.6895995639478665e-42,2.3997090948483634e-53,1.4719280388693595e-57,4.1390510445026049e-63,1.1046782358717146e-50,1.5302526049979052e-49,2.2314432227097566e-35,2.6181038383125626e-46,1.6133209692918533e-54,4.4940218514002071e-64,2.141622028966942e-63,1.2022203742245056e-62,3.3059898171968263e-58,1.4300121551974515e-59,6.0399338219659033e-67,1.521523476905176e-68,9.213202350406919e-29,1.142692294534027e-41,8.81998860572268e-22,6.2174088637777945e-45,1.5900531943789227e-52,2.6084846847420179e-26,3.6123047987663583e-75,9.5123226083335692e-76,1.876037455450156e-75,2.6795399327659509e-37,1.5056736913113678e-37,2.0425849662022604e-74,2.2383691548262231e-79,4.7202944770084843e-79,5.3672310621182051e-86,1.4466252582022993e-38,1.2459463473851977e-85,4.8681225498475744e-33,9.0259415890232649e-30,1.4395626751543211e-40,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999889,9.9999999999999991e-05,0.10889011,4.7714308496647336e-36,5.2306764187122264e-39
4.095e-12,0.0033846723178707744,1.1345149391304116e-17,1.1345017715153373e-17,1.0982672750558396e-17,1.0982638742420921e-17,1.9060034972130252e-22,4.1311624874004816e-19,3.5612044348784586e-22,2.3850107308361641e-22,1.9639684033696187e-19,1.3006372973678693e-22,2.3758546234950124e-22,2.2999610575254729e-22,1.7210732767959439e-27,9.1183487305901852e-31,1.6277839030613776e-19,1.0780342771910725e-22,5.9678714252913312e-28,3.9144232524889618e-20,4.7629362344590002e-24,3.1617601636446659e-31,1.080345452202228e-27,5.29439803342285e-36,7.0294548947793916e-38,6.2074566059633324e-24,3.9934329879743718e-40,3.5676300009561051e-32,3.2769854616344868e-36,5.8887927431199883e-37,1.6342828967310215e-20,3.9374426968287493e-29,3.7349625878543533e-28,6.6832083953976191e-24,5.3638952589612741e-46,1.0543347995942669e-37,3.5518578484249528e-36,6.188220620491984e-41,1.0774821662964961e-28,1.1383419701478764e-34,3.8866712609422627e-37,3.4899400583614586e-28,1.8490928426845069e-31,1.3758897301314595e-45,3.2635447075961245e-29,5.7867185196130537e-37,6.9443268402591776e-49,1.0166252352985389e-37,3.4907559497162438e-28,1.8494666010419086e-31,3.5466928677026702e-32,4.5404200717188569e-36,3.4224509412022847e-25,5.4153931306293904e-44,5.871045639338353e-43,1.290413936998689e-47,9.1344310427783639e-31,4.8395474492308033e-34,8.1040741913855309e-39,1.0738160512874355e-40,1.6801523218790379e-51,1.864460881959854e-55,1.0234769167202604e-60,7.2636913569540853e-49,2.0129311523166304e-47,3.5703795747215076e-34,4.189200628709913e-45,2.75410539890366e-53,7.9802244126767633e-63,3.5764300237448114e-61,2.0981170668687629e-60,4.3171901876941854e-56,9.3358862046876783e-58,1.934906674881539e-64,9.7308778668778732e-66,3.6863328312150834e-28,3.6547580028785888e-40,1.7611640128191416e-21,3.9771688965004221e-43,2.2085196956007109e-50,1.0439008151271814e-25,3.2122278002854932e-72,1.0149873181599857e-72,4.0021901298100552e-72,3.1452492393993819e-36,3.5509980468392147e-36,1.1351349523706382e-71,2.4879918222831838e-76,5.2467585529938579e-76,3.7343869564828052e-83,5.787929980374039e-38,1.733777954623501e-82,3.8973407322092381e-32,7.2229019287958072e-29,5.8274366496966918e-40,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999768,9.9999999999999978e-05,0.10889011,7.6294948126574747e-35,4.2427532371365262e-38
8.191e-12,0.0033846723178707744,2.2691927614312321e-17,2.2691400862713831e-17,2.1966654016965255e-17,2.1966517977567102e-17,7.6248353112406081e-22,8.2634952953249191e-19,1.4246196840230935e-21,9.5411313690509126e-22,3.9256336133282039e-19,5.1991004897621954e-22,9.5043932284526748e-22,9.200734711792432e-22,1.3760424724296054e-26,1.4578335068975736e-29,3.2536742503101823e-19,4.3094391142392226e-22,4.7720775956773568e-27,7.8379026396481963e-20,1.9071533033947197e-23,5.0555552488625757e-30,8.638592443962836e-27,1.6697192165444507e-34,4.4343506819588503e-36,2.4830338137795981e-23,6.3850417110435437e-39,5.7019060578879329e-31,1.0479277280503318e-34,1.88237968071214e-35,3.2689993806316131e-20,3.1481010590330083e-28,2.984220446308196e-27,2.6733279810148459e-23,3.4504631055960888e-44,8.431354745543133e-37,7.928492269074438e-35,9.7085975437221491e-40,8.620891381540302e-28,1.8174913999817253e-33,1.2413080088798449e-35,2.788470416828114e-27,2.9545405699679281e-30,4.3099772985947962e-44,2.6093907119637064e-28,1.8480847954562083e-35,4.3509878209204476e-47,3.2489173253301346e-36,2.7892584345120341e-27,2.9551884838402713e-30,5.6680841522418853e-31,5.0332007749351967e-35,1.3692052973055058e-24,1.8071234387313501e-42,3.9205274468341808e-41,1.7178033579690149e-45,7.3044412713390729e-30,7.7388412009190769e-33,2.5560667871198727e-37,6.7745410068486479e-39,1.1268218318959331e-49,2.3365547737230297e-53,2.4480763573651532e-58,4.6631864802088467e-47,2.5850276103932863e-45,5.7100239789841285e-33,6.7003114483288201e-44,4.5566582280999401e-52,1.3507531744325383e-61,8.3554657677105472e-59,5.016133232816365e-58,5.5752326090148337e-54,6.0280259836453072e-56,8.4041145223294185e-62,8.4495665993655707e-63,1.4747949812530213e-27,1.1677420945090265e-38,3.5101535255950984e-21,2.541553877183308e-41,2.9505385735254887e-48,4.1780161959078571e-25,3.468154646880493e-69,1.2177315596844823e-69,9.6027599908513086e-69,3.2740229067063404e-35,7.4344039132567909e-35,6.0668313496039241e-69,2.6594965143645938e-73,5.6085555984533029e-73,2.7858713802900047e-80,2.3154051236906297e-37,2.5866888956421025e-79,3.1209907318476431e-31,5.7791075536709189e-28,2.3449833931211731e-39,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999543,9.9999999999999937e-05,0.10889011,1.2185898235499563e-33,3.4179074999035755e-37
1e-11,0.003384672317870775,2.7703004806976522e-17,2.7702129103645867e-17,2.6817331484869551e-17,2.6817105334189279e-17,1.2676231002075043e-21,1.0088838203816888e-18,2.3683919930511605e-21,1.5862165946183998e-21,4.7902565170705189e-19,8.6363982533762851e-22,1.5800895167395223e-21,1.5295974173943107e-21,3.4996638870715148e-26,6.2776962471187399e-29,3.9703110253214485e-19,7.1588346263073586e-22,1.213888895362682e-26,9.5762535530808674e-20,3.1737601699165427e-23,2.1774093431600039e-29,2.1973719261903421e-26,1.2764827829538621e-33,6.4359102311618432e-35,4.1276437622516158e-23,2.7495814941972433e-38,2.4540025712241296e-30,8.209074030196364e-34,1.473673352012151e-34,3.9910698143343178e-20,8.0065552894543312e-28,7.5827435589610609e-27,4.443958594035832e-23,5.0551357141923551e-43,2.1450712981827611e-36,4.1081315700000118e-34,4.0575536832734531e-39,2.1947024853059291e-27,7.8090733572967396e-33,9.7024824235390389e-35,7.0854333353550035e-27,1.2710307602841983e-29,3.2568738583551856e-43,6.6367749174696639e-28,1.4444409974035768e-34,6.2376236277226387e-46,2.5423487059502903e-35,7.0879147915387194e-27,1.2713451206816038e-29,2.4391346610183657e-30,1.4901771627808082e-34,2.2764294911950588e-24,1.4439428484932133e-41,5.9614058567142715e-40,5.056199756589932e-44,1.8581573236846014e-29,3.3334820323997129e-32,1.9544205035268374e-36,9.8341645710575706e-38,1.7169286680772517e-48,6.5183516399057095e-52,1.2356606749308264e-56,6.8260847368187086e-46,7.3679218054193432e-44,2.4600608796347475e-32,2.8873720875845927e-43,1.9917021253863317e-51,5.9862522168238554e-61,4.616505119176862e-57,2.8038410978956922e-56,1.6223054115255026e-52,9.0056530623932867e-55,8.1007996345988692e-60,1.6223409430962009e-60,2.4520170433262125e-27,9.1344582353849424e-38,4.2744741201525472e-21,3.7782409532089067e-40,8.7451082372532354e-47,6.9493812420574235e-25,7.5790416659261611e-67,2.8173295162587732e-67,4.4361593309093925e-66,9.3393903184229463e-35,3.6790840848192822e-34,7.0509108939519523e-67,6.1609056021343398e-71,1.2993167214667764e-70,5.0538667499002583e-78,3.8493146804103081e-37,9.3643508456543847e-77,7.9550964606387053e-31,1.4712752807284145e-27,3.9047106006957401e-39,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999438,9.999999999999991e-05,0.10889011,5.2390032002453806e-33,8.7223768911199737e-37
1.6383e-11,0.003384672317870775,4.5384434171694916e-17,4.5382327203076025e-17,4.3932795430493175e-17,4.3932251324968356e-17,3.0499922928330528e-21,1.6529503645997225e-18,5.6984631088754543e-21,3.8165739028461739e-21,7.841051428395668e-19,2.0764796056111888e-21,3.8017905602038815e-21,3.6802836245202223e-21,1.099279572215128e-25,2.3284431388540348e-28,6.4989415034291914e-19,1.721283769625258e-21,3.8132452744556269e-26,1.5709970457691548e-19,7.6429429388545132e-23,8.076493324387925e-29,6.9026297746654502e-26,5.1913572040009462e-33,2.758017168235681e-34,9.9305985997844396e-23,1.0198451894032457e-37,9.1009742546811456e-30,3.3476955095203604e-33,6.0092919565975537e-34,6.5388727874268346e-20,2.5149459298729782e-27,2.3808488737547694e-26,1.0691573410460901e-22,2.1674539065982175e-42,6.7389111888518495e-36,1.5806001772299546e-33,1.4948856805538012e-38,6.8967870595848477e-27,2.8950183160249586e-32,3.9557472080128094e-34,2.224713278751483e-26,4.7133226879146603e-29,1.3227889517939527e-42,2.0847274300413008e-27,5.8890149949090095e-34,2.671165131686584e-45,1.0366576379428718e-34,2.2255589488554378e-26,4.7145176447697347e-29,9.0455793414518774e-30,4.9722715659807842e-34,5.4775417242503455e-24,5.9012122299138621e-41,2.5612694366439483e-39,2.2290721129128295e-43,5.8372581161572801e-29,1.2364943322759422e-31,7.9486320258005686e-36,4.2143331476745201e-37,7.3774622850136346e-48,2.8693705761216204e-51,5.5092711637052019e-56,2.9266320748314817e-45,3.2453284856982422e-43,9.1255447319968369e-32,1.0711190350483523e-42,7.4115582444271044e-51,2.2342465808633556e-60,2.0610879246182348e-56,1.2520114145777135e-55,7.1498390457620184e-52,3.8654848480798769e-54,3.6387681579145168e-59,7.3169062588393156e-60,5.9001145680432787e-27,3.7244767316209119e-37,6.9713554662333639e-21,1.6212866804246125e-39,3.8560861198505881e-46,1.6728056250113074e-24,3.4199080716504532e-66,1.2715221443746378e-66,2.0055125937970217e-65,3.0740849792710992e-34,1.4037411169158502e-33,3.1715763514764599e-66,2.7805629093517197e-70,5.864125578701438e-70,2.2787979129341615e-77,9.2616666431199254e-37,4.2314899820559357e-76,2.5012087542381834e-30,4.6234841062570587e-27,9.4081593380912362e-39,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999092,9.9999999999999856e-05,0.10889011,1.9424906231448745e-32,2.7439031464991856e-36
3.2767e-11,0.003384672317870775,9.0765248110535901e-17,9.0756821365188767e-17,8.7857794987702388e-17,8.7855619195611378e-17,1.2199237311274466e-20,3.3066845833331322e-18,2.2791491763876629e-20,1.5265768274105374e-20,1.5640412785050224e-18,8.279933287131691e-21,1.5205936173800886e-20,1.4719608348331624e-20,8.7684861041271626e-25,3.7120291218995011e-27,1.2963558217676259e-18,6.864610009625362e-21,3.0432124032048603e-25,3.1554449048752854e-19,3.0683331554401652e-22,1.2881324423724115e-27,5.5083285197090681e-25,1.5713344452095707e-31,1.67034346467278e-32,3.970627502693676e-22,1.6258721487639702e-36,1.44897949488869e-28,1.0674654665166077e-31,1.9136500513595626e-32,1.3080345040689097e-19,2.0060954600078011e-26,1.8940812176145624e-25,4.2748261162762458e-22,1.3192498445149358e-40,5.384229179499248e-35,2.8875648486920358e-32,2.224779146557307e-37,5.5169164058595858e-26,4.5905125363549956e-31,1.2552897210358889e-32,1.7699290440572348e-25,7.4960740463840355e-28,3.9106549632914274e-41,1.6631533752156381e-26,1.8684726948080845e-32,1.5798205643960297e-43,3.297836379748825e-33,1.7709463458073788e-25,7.4984849274521831e-28,1.4396888188792703e-28,4.4902055453525858e-33,2.1913725631335305e-23,1.9028020946078433e-39,1.651915440418322e-37,2.8357487105562166e-41,4.6592353933376636e-28,1.9726641746350077e-30,2.4068073756479021e-34,2.5532748301883562e-35,4.7633287064409866e-46,3.3951014617862418e-49,1.1167219735690161e-53,1.7810141380826308e-43,3.9509070309541665e-41,1.4565620417466954e-30,1.7116785363642203e-41,1.1948058686940267e-49,3.6704932871911581e-59,5.0298374351703902e-54,3.0735927736705051e-53,9.113660378826962e-50,2.4640163541678408e-52,1.4269735564966876e-56,5.7394430989758553e-57,2.3605589965491792e-26,1.1838714355692903e-35,1.3751194469566694e-20,1.0307480058808149e-37,4.9752490713218679e-44,6.7033069581795719e-24,2.8826420229039642e-63,1.1042880200191398e-63,3.483821570362162e-62,2.6843267254619267e-33,2.4620640641211687e-32,1.6366836515944107e-63,2.8695885907150185e-67,6.0524056766520503e-67,2.0238601986637289e-74,3.7043396153712945e-36,7.5158313650275499e-73,2.0077992651309064e-29,3.6986806166236867e-26,3.7689589314983406e-38,0.88130563799999995,0.0,0.0,0.0,0.0098911899999998189,9.9999999999999693e-05,0.10889011,3.0846529022568854e-31,2.1989884357984931e-35
6.5535e-11,0.003384672317870775,1.8151008231314792e-16,1.8147638601443465e-16,1.7567867068704617e-16,1.7566997298300694e-16,4.8788702464709787e-20,6.6162490354203687e-18,9.114263241249048e-20,6.1055859698832189e-20,3.1114631965155756e-18,3.2912074687679955e-20,6.0810956547472212e-20,5.8863347531272596e-20,6.9735956837697064e-24,5.896176935574528e-26,2.5790196962007242e-18,2.7294273598876295e-20,2.4227211283463089e-24,6.3644033522209231e-19,1.2361841001656839e-21,2.0478639196324747e-26,4.3845254792251601e-24,4.5324693031550592e-30,9.6440268977489973e-31,1.5868951495987333e-21,2.5825499229162171e-35,2.2955677146460034e-27,3.3915345949186735e-30,6.0644169344545732e-31,2.6169904453769053e-19,1.5954872219614415e-25,1.4984274531721193e-24,1.7084156828356319e-21,7.6360321232871078e-39,4.3240513361830621e-34,4.9936116704637246e-31,3.1399485948223587e-36,4.4124603067399747e-25,7.2149485497697198e-30,3.9508070171895862e-31,1.400317646431256e-24,1.1850117092386696e-26,1.088695028831938e-39,1.3231012000476486e-25,5.8779745663380206e-31,8.7992511328609529e-42,1.0429431655035065e-31,1.4016653545215023e-24,1.1855524486289613e-26,2.2793323643180971e-27,3.8200904624270502e-32,8.7678192839208423e-23,6.0796342557748612e-38,1.0555872683859804e-35,3.526612914778862e-39,3.7103768996088862e-27,3.1378785413834933e-29,6.947285948155098e-33,1.4752142942873137e-33,3.0454572902257701e-44,3.7839118314361101e-47,1.934138587593297e-51,1.0313195581329274e-41,4.5775729739896845e-39,2.3191543033095411e-29,2.7485070500698812e-40,1.9270098242319105e-48,6.0995997446857062e-58,1.1819352230574947e-51,7.2440623818811926e-51,1.1523357079457379e-47,1.5582700126931607e-50,4.814024938015332e-54,3.8732829486135634e-54,9.4458331321785325e-26,3.7379715890088321e-34,2.6774777117514688e-20,6.5096885797140856e-36,6.3606557115168045e-42,2.6907749419816479e-23,2.0207091446564335e-60,7.8602094603122218e-61,4.9601261141967118e-59,2.2401280461790661e-32,4.1212062174529085e-31,8.3676956683807224e-61,2.9337193214170928e-64,6.188745925210858e-64,1.901469233335436e-71,1.4814009326768936e-35,1.4122202275572817e-69,1.6170629510093849e-28,2.9586044956524259e-25,1.5087506817146658e-37,0.88130563799999995,0.0,0.0,0.0,0.0098911899999996368,9.9999999999999381e-05,0.10889011,4.8621097211057705e-30,1.7607692694596342e-34
9.999999999999999e-11,0.0033846723178707766,2.7691912589911953e-16,2.7683231418557456e-16,2.6798642025607711e-16,2.6796402375034842e-16,1.2572459076597076e-19,1.0101491916668459e-17,2.348340927979333e-19,1.5734913269163271e-19,4.713406687215814e-18,8.3976830270624691e-20,1.5669443867643541e-19,1.5166461748223585e-19,3.2304514123613024e-23,5.1695549854773637e-25,3.9069725896240656e-18,6.9675344049355395e-20,1.1243128437003946e-23,9.8235112186371923e-19,3.223545204253995e-21,1.7984398613548203e-25,2.0340890917768725e-23,6.5650758400810008e-29,2.7519685178937329e-29,4.0848219093483428e-21,2.2642943921660073e-34,2.0029296188500799e-26,5.7876558052289009e-29,1.0298267079212349e-29,3.9950088678793563e-19,7.3910334204885862e-25,6.87606187997118e-24,4.397389462789898e-21,2.1816680053009195e-37,2.1748092145615874e-33,4.6539690536227811e-30,2.4419308480195532e-35,2.0646329346431527e-24,6.205107858965513e-29,6.6237358269937229e-30,6.426923677489733e-24,1.0297182943198743e-25,1.5946946619198785e-38,6.132176061910483e-25,9.8410074601200137e-30,2.5340561914144863e-40,1.7639696297223574e-30,6.4375402328259455e-24,1.030444736722374e-25,1.9862316755603904e-26,1.8264091420112122e-31,2.2609276643860889e-22,1.0403403459065166e-36,3.5620707761342284e-34,2.2433985393606469e-37,1.7227580666106694e-26,2.7585043811371668e-28,1.0075560399633634e-31,4.214957530853821e-32,1.0279621037146593e-42,2.1621081733595166e-45,1.5246374031505926e-49,2.9499058999218706e-40,2.5988099757423074e-37,2.0424694163192151e-28,2.6231677992330315e-39,1.8429803337956578e-47,6.1414460747782812e-57,1.3679014052626023e-49,8.3963424726291561e-49,7.6114234254379227e-46,5.1861184369049251e-49,7.1163051720718703e-52,1.1436254571027166e-51,2.4362664252766548e-25,6.3028813285743546e-33,3.9472554969246724e-20,2.164885452553131e-34,4.265117580194429e-40,6.9748966919634776e-23,6.0839774546205742e-58,2.384898103733025e-58,3.0080901530930843e-56,1.0614497394267351e-31,3.7169050756598317e-30,2.2312943008284427e-58,1.5626634175673858e-61,3.2976211550884418e-61,9.6843662858829332e-69,3.8170909615570925e-35,1.4378230500650674e-66,7.6604900368510146e-28,1.3846778277081373e-24,3.8904170016548932e-37,0.88130563799999995,0.0,0.0,0.0,0.009891189999999446,9.9999999999999056e-05,0.10889010999999998,4.2033354512074185e-29,8.2461776500548495e-34
1.31071e-10,0.0033846723178707766,3.6293260024293868e-16,3.6279790374615744e-16,3.5120400583156997e-16,3.5116925953714856e-16,1.9508408548259579e-19,1.3243519526221901e-17,3.6437529011799994e-19,2.4415976043454017e-19,6.1575960445216939e-18,1.3001289644551738e-19,2.4313563041382164e-19,2.3532712317341184e-19,5.514092691468722e-23,9.2984750956541699e-25,5.1041530437530854e-18,1.0788286588213754e-19,1.9194931004457929e-23,1.2941977503779217e-18,5.0151975142823695e-21,3.2351555714220065e-25,3.4725925896471389e-23,1.2075031913062976e-28,5.1459890669167021e-29,6.3367610462170545e-21,4.0727856207601477e-34,3.6016665328531051e-26,1.0699607535517468e-28,1.9035673333707149e-29,5.2373245622235789e-19,1.2615853264807083e-24,1.1724124531213708e-23,6.8215619368058282e-21,4.0796519035071679e-37,3.7456270645249918e-33,8.3994448013034902e-30,4.360314689593412e-35,3.5281540283099345e-24,1.1148712665201639e-28,1.2239013453496328e-29,1.0958526056454422e-23,1.8512017482887515e-25,2.934200639474756e-38,1.0467669026742636e-24,1.8182991734552632e-29,4.7392395543609047e-40,3.2602055692426663e-30,1.0977498693403268e-23,1.8525343465168278e-25,3.5713786595198902e-26,3.1285694604682936e-31,3.5087672745143275e-22,1.9234220731094644e-36,6.6781968716997177e-34,4.2340813224079049e-37,2.9413654602820853e-26,4.9624732542078264e-28,1.853259869957572e-31,7.8818458844699247e-32,1.9272383691976753e-42,4.0771861890075088e-45,2.8816968127760378e-49,5.5163388962194964e-40,4.9004297946177149e-37,3.6747259925165535e-28,4.740230339047261e-39,3.3307455949734885e-47,1.1128209592048644e-56,2.5904409517520306e-49,1.5900533807153639e-48,1.4369413124367959e-45,9.7210432939086702e-49,1.3488420428504612e-51,2.171138580652467e-51,3.7810534838804285e-25,1.1648088763245022e-32,5.0919897363883779e-20,4.0578937379927195e-34,8.0528775975481423e-40,1.0837132203168629e-22,1.1550607628831506e-57,4.5278531135385518e-58,5.7154817987701791e-56,1.8164186354500959e-31,6.6962452110893612e-30,4.2353143950959117e-58,2.9687960580490487e-61,6.2649241112790927e-61,1.8397905800265033e-68,5.9227699079472473e-35,2.7327808592593602e-66,1.3108780272863935e-27,2.3662720466629582e-24,6.0375446449702231e-37,0.88130563799999995,0.0,0.0,0.0,0.0098911899999992742,9.9999999999998758e-05,0.10889010999999998,7.5544097204666091e-29,1.4092924314597834e-33
