Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247)
1e-12,0.002020603463032251,2.7132455134839354e-20,2.7132441759443536e-20,2.6368283306505602e-20,2.636818248891277e-20,2.3437298846698289e-26,6.618206716691585e-21,3.2355761982103815e-25,2.1798631520538681e-25,3.1320160868375845e-21,8.5852762717597508e-25,2.1705325198612545e-25,2.1094007915404937e-25,1.27972955958995e-31,2.8313066190528933e-35,2.6246186673202246e-21,7.1944414265018657e-25,4.8380032867011431e-32,6.7722795659021604e-22,2.7382243267723568e-26,1.0703704164194342e-35,6.6183085546998158e-32,1.5994031020379502e-41,2.5702145326063064e-44,2.7218999052821844e-27,3.3423289135079238e-45,1.3445793886942786e-36,6.7669651461186319e-42,7.5425523413579073e-42,1.8457254170154507e-22,5.1948027644489853e-32,1.7294498275617874e-31,2.8099739918920079e-27,1.7774176000707934e-53,4.0840561336351902e-43,2.6451865386363166e-41,9.6583742289076859e-47,1.9566176766868245e-32,5.1090412252543574e-40,1.6515796506922388e-43,1.0876284631012444e-31,2.4063164676763258e-35,2.3310000720689137e-52,4.3532319931180801e-32,5.2481843389094429e-42,4.9227629209667456e-56,2.6513945062142063e-42,1.08673610461239e-31,2.4043387121001402e-35,1.3432387903998137e-36,2.1074773830100189e-40,1.4765350163555072e-27,9.1495624885243083e-51,2.0304818876568844e-50,1.6866981150265867e-55,1.8631279810825292e-34,4.1220294695176458e-38,6.1593756536212648e-44,9.8715410418894225e-47,8.8281303233801581e-60,2.6538867620303491e-63,5.6154454614282396e-70,6.2808637587554834e-56,3.6498198147012493e-55,3.6088799477466565e-39,3.2061998313744742e-51,1.3319231595669475e-59,3.5539575889115691e-69,1.1895760554066581e-69,1.1809364820389763e-68,4.6384905535197587e-66,4.3276380439879819e-67,2.7453700693189238e-73,3.0672101843507868e-75,7.716067917316107e-31,9.1328879225514723e-47,1.8388156991504117e-24,7.1214196747395605e-51,1.5077317052994502e-58,2.5764843310420715e-28,6.8885092189257055e-83,1.2326609552461221e-83,8.5944319458765923e-84,1.6838308123887289e-40,3.0385848125864936e-41,5.1234374986031931e-82,4.2363036467911661e-87,1.4605491801337323e-87,6.7362489153795264e-95,8.3624109866614718e-43,4.8368770846530191e-95,3.7831032531027917e-35,1.3200259675300419e-32,1.7558153253196951e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.443940320348276e-40,2.8936602266038643e-43,3.314864061030647e-45,1.2225477985897806e-45,2.803552253507631e-42
1.023e-12,0.002020603463032251,2.7756320836802417e-20,2.7756306994890581e-20,2.6974577978379381e-20,2.6974473644405447e-20,2.4254761590205358e-26,6.7703821045452873e-21,3.3484288556403573e-25,2.2558939748888386e-25,3.2040216354632537e-21,8.8847071664503405e-25,2.2462378948775561e-25,2.1829739651497012e-25,1.33209811727446e-31,2.9557977459625123e-35,2.6849590929839756e-21,7.4453639075088944e-25,5.0359822871429793e-32,6.9279948166622306e-22,2.833729701439707e-26,1.1174340901778832e-35,6.8891433883219402e-32,1.672173716644743e-41,2.6891284531789261e-44,2.8168350076081429e-27,3.4892943058809869e-45,1.4036993277818035e-36,7.0748668740656524e-42,7.8857366280515358e-42,1.8881650859363868e-22,5.4073826781608585e-32,1.8002212333550671e-31,2.9079809492538317e-27,1.8598384957043463e-53,4.2511811954357452e-43,2.7653065135656628e-41,1.008301969564888e-46,2.0366870274817404e-32,5.3336833302492633e-40,1.7267265033769274e-43,1.1321352414888065e-31,2.5121202449376174e-35,2.4370564302518259e-52,4.5313734664562438e-32,5.4869752991236692e-42,5.1505192369552627e-56,2.7720324372944611e-42,1.1312063822827708e-31,2.5100555408996859e-35,1.4022999285239008e-36,2.199761042603525e-40,1.5280347566706447e-27,9.5691887349484162e-51,2.1247964300246236e-50,1.7655379568736877e-55,1.9393703023122207e-34,4.3032732232184525e-38,6.4396187619157906e-44,1.0328259272132048e-46,9.2383676775413522e-60,2.777691173189864e-63,5.8784807717058603e-70,6.5720708201722432e-56,3.820264817252204e-55,3.7675614795237078e-39,3.3471745005091932e-51,1.3913262781271733e-59,3.7139859985746678e-69,1.2439925287752202e-69,1.2353357731316208e-68,4.8550174448082216e-66,4.5281205641396048e-67,2.8727163882756667e-73,3.2104810506076181e-75,7.9851948218801238e-31,9.5484344968799118e-47,1.8810563037952634e-24,7.4509053087459678e-51,1.5782063538289056e-58,2.6663471126826837e-28,7.211245173054587e-83,1.2904962887180786e-83,8.998172080056139e-84,1.7574410670074616e-40,3.1764602817237161e-41,5.3640426452408893e-82,4.4354023599260191e-87,1.5291923857690216e-87,7.0526286407547644e-95,8.6540793998417892e-43,5.0642139819484017e-95,3.9379164490828463e-35,1.3740445185574291e-32,1.8180648909041838e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.5953691664855293e-40,3.0129859173875898e-43,3.451561270285944e-45,1.2765078297679143e-45,2.9268240227609549e-42
2.047e-12,0.002020603463032251,5.5531577650797798e-20,5.553152225486822e-20,5.3967529121608509e-20,5.3967111574235905e-20,9.706924344763887e-26,1.3545509652756912e-20,1.3400600013248404e-24,9.02825063388218e-25,6.408495018002617e-21,3.5548626071952287e-24,8.9896012235584516e-25,8.7364107149886485e-25,1.0660593178846576e-30,4.7311691316808519e-34,5.3703010123027137e-21,2.978972914706824e-24,4.0302950958050268e-31,1.3860357116095257e-21,1.1340537438804931e-25,1.7886377650307788e-34,5.5141557242526284e-31,5.3438436128929479e-40,1.7188009204790068e-42,1.1272305178470149e-26,5.5864379450510034e-44,2.2463454042559086e-35,2.2654813065213904e-40,2.5239873920649485e-40,3.7776672824800075e-22,4.3275529084258111e-31,1.4405774461748135e-30,1.1637039354745694e-26,1.290778299138523e-51,3.401895790293981e-42,7.974647917903527e-40,1.6108344616286946e-45,1.6303323196052076e-31,8.5374551510634691e-39,5.5281038525761617e-42,9.0584039991016308e-31,4.0201848572923077e-34,7.7843029208119291e-51,3.6264859693787134e-31,1.7560581767227976e-40,3.2903863340606925e-54,8.8725282190169529e-41,9.0510143213753377e-31,4.0168936213597982e-34,2.2441456365491593e-35,3.1663901949449308e-39,6.1153730985359063e-27,3.6235631671597634e-49,1.6112871668832986e-48,2.678534088904666e-53,1.5520992826543959e-33,6.8882034108202092e-37,2.0579784372649024e-42,6.6016031191886891e-45,7.1316424757358534e-58,3.5490850337707012e-61,1.4858633652748779e-67,4.5316517054995675e-54,5.2707200521854465e-53,6.0314916533162312e-38,5.3572727649919304e-50,2.5564745152130671e-58,7.6359575202387895e-68,4.382747153295216e-68,5.208387651641365e-67,6.4905173990186055e-64,3.0259028553475119e-65,1.999142898392774e-71,4.4710632733604956e-73,3.195758882614831e-30,3.057052813857485e-45,3.756459454291874e-24,4.7710636218267158e-49,2.395151207865928e-56,1.0669757481822848e-27,1.6309656368533116e-80,4.1269066915305635e-81,5.757331365502965e-81,2.4381951139545098e-39,8.833864808626859e-40,3.2579088523080801e-79,5.3882095406049836e-84,1.857693395675866e-84,4.7010053051002646e-92,3.4633061214128992e-42,6.7516146879441706e-92,3.1521791497665376e-34,1.0999027313009582e-31,7.4594790109811822e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.7554655483580034e-39,2.4713022627174688e-42,2.8312025634992561e-44,2.0982561816955671e-44,4.6858727819100804e-41
4.095e-12,0.002020603463032251,1.1108077442557598e-19,1.1108055279009609e-19,1.0795206314233725e-19,1.0795039257630969e-19,3.8837278765160183e-25,2.7095823136786976e-20,5.361526535952735e-24,3.6121961950525687e-24,1.2812090989258866e-20,1.4216090283861088e-23,3.5967285300350837e-24,3.4954242463146125e-24,8.5267193532747575e-30,7.5684574267799437e-33,1.0736513629083066e-20,1.1913126449310425e-23,3.2236837281102786e-30,2.7723675984606431e-21,4.5371375433194563e-25,2.861374649211621e-33,4.411810473942066e-30,1.7037636157873611e-38,1.0960422057123027e-40,4.5093434278839748e-26,8.9376983039030168e-43,3.5920654206647247e-34,7.2492191756018839e-39,8.0722709618922679e-39,7.5567286859879698e-22,3.4614911051550442e-30,1.1520421144749421e-29,4.6552425385947776e-26,8.5996056693868736e-50,2.7205421900293245e-41,2.1284428737781007e-38,2.5670156422752876e-44,1.30463800532719e-30,1.3657846219664914e-37,1.7688392172458614e-40,7.2421710583239029e-30,6.4284853017354215e-33,2.4793659261148875e-49,2.900738376051594e-30,5.615102165218647e-39,2.09610963345816e-52,2.8376087451697792e-39,7.2363306151005812e-30,6.4232638131245906e-33,3.5885807261388497e-34,4.2131891737162923e-38,2.4468101427867393e-26,1.2755337664756639e-47,1.1355163499848686e-46,3.7746055482210265e-51,1.2415015681684713e-32,1.1019741363170142e-35,6.5616493247557278e-41,4.2098592658702103e-43,5.0713598800640136e-56,4.5219214136143354e-59,3.7056906115274148e-65,3.0081922579513657e-52,6.9995863374356809e-51,9.6517220639465728e-37,8.5689433889750365e-49,4.41358353960169e-57,1.4013801782299683e-66,1.5367621226078323e-66,2.0241363194857963e-65,8.4941673204742487e-62,1.9797014597445508e-63,1.365338657107143e-69,6.1079902862596679e-71,1.2786416816112713e-29,9.7825331314337452e-44,7.4865010589892475e-24,3.0534945378908327e-47,3.3775772578754319e-54,4.2680372630213499e-27,3.2393131022770351e-78,1.0333965205884544e-78,2.8845757613810586e-78,3.0764528034839829e-38,2.2374484541278993e-38,1.8382006327918021e-76,6.0807187301277233e-81,2.0964541873682364e-81,3.0702951927046794e-89,1.3855709528551387e-41,8.8192928237236105e-89,2.5223763642876336e-33,8.8017988543841489e-31,3.0221216250311719e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.2088569345386836e-38,1.9898445960925389e-41,2.2796987434724649e-43,3.3833086527333812e-43,7.4994525302843052e-40
8.191e-12,0.002020603463032251,2.221739008159186e-19,2.2217301420838017e-19,2.1591565836654302e-19,2.1590897571677763e-19,1.5536470402366565e-24,5.4196682668020277e-20,2.1447968627618037e-23,1.4450273033157527e-23,2.5597917158544441e-20,5.6815186265269666e-23,1.4388363475351516e-23,1.3983080968320218e-23,6.8154439111194289e-29,1.2099065261103387e-31,2.1451084822335674e-20,4.7611700700939776e-23,2.5768819996478205e-29,5.5444692110237274e-21,1.8148796936125526e-24,4.5745249132740498e-32,3.5286061472862985e-29,5.4096089934594854e-37,6.9605302616200347e-39,1.803366048569275e-25,1.4288809474988578e-41,5.7378898029095903e-33,2.3179384661345731e-37,2.5789826148241803e-37,1.5115077124560327e-21,2.7670423905730907e-29,9.2054030426245826e-29,1.8617071375300016e-25,5.5862437306405106e-48,2.1739080450323462e-40,5.1074088870754383e-37,4.0726113639681562e-43,1.0438268450631215e-29,2.1835160552761945e-36,5.6564257429294026e-39,5.7838118483655458e-29,1.0268352804197352e-31,7.856602949449199e-48,2.318806970355799e-29,1.793184306710749e-37,1.3285161670223817e-50,9.0655144820589455e-38,5.779255382002737e-29,1.026014444440615e-31,5.7323532571789433e-33,5.0325037050267712e-37,9.7886795302123431e-26,4.2927418685300713e-46,7.647886392145599e-45,5.0792922383994669e-49,9.9246156386155156e-32,1.7618495794004228e-34,2.083543676668068e-39,2.6737168917987615e-41,3.43115227618552e-54,5.7322223538851804e-57,9.0112998841782606e-63,1.9504346917815518e-50,9.078352315616289e-49,1.543943251127899e-35,1.3695139927188644e-47,7.3438438967437402e-56,2.4091725575403523e-65,6.8068752230160967e-65,9.4743877333613895e-64,1.0990097790994974e-59,1.2806152456769307e-61,1.1460445862777009e-67,1.0239928895047757e-68,5.1152613843835148e-29,3.1287966612537623e-42,1.4864501274269552e-23,1.9532448426312708e-45,4.5512665919247242e-52,1.7066520806676336e-26,7.0240467710024192e-76,2.576091824109816e-76,1.4381711231627071e-75,3.450914433467919e-37,5.0451378733686716e-37,9.9091405929622101e-74,6.556079012003937e-78,2.2603538670097066e-78,2.0908392700348226e-86,5.5420932579605872e-41,1.2011318122534278e-85,2.0179878416682452e-32,7.0423307409312139e-30,1.2165265256476395e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4727285765904463e-36,1.577521714616448e-40,1.8073415723034984e-42,5.3701955656333272e-42,1.1999800781589356e-38
1e-11,0.002020603463032251,2.7123357144414831e-19,2.7123209751861834e-19,2.6359298866101729e-19,2.6358187939673164e-19,2.5829061914693549e-24,6.6165991585495019e-20,3.5656294419010138e-23,2.4023348924737663e-23,3.1225975720465969e-20,9.4357393122465615e-23,2.3920367817189267e-23,2.3246550357128226e-23,1.7326947029045676e-28,5.2091518490295045e-31,2.6167463194388889e-20,7.9073158620336661e-23,6.5518482676979819e-29,6.7682726450080969e-21,3.0169220670230034e-24,1.9697223838749865e-31,8.9786416999326914e-29,4.1844751617540555e-36,1.0227182686073954e-37,2.9970858621697169e-25,6.1520782885824823e-41,2.4672852251767319e-32,1.8154384040833576e-36,2.0170791099873809e-36,1.8453419723736001e-21,7.0355752220776018e-29,2.3392661890118005e-28,3.094033735930588e-25,8.2978481170557076e-47,5.5247499704357398e-40,2.798869990213661e-36,1.7320729839819002e-42,2.6573385096694205e-29,9.4019975026520286e-36,4.4313405947910272e-38,1.4687030829523889e-28,4.4150908484459423e-31,6.0560279835755161e-47,5.8959413463410523e-29,1.4014030646809642e-36,1.944812305759816e-49,7.0899202052376644e-37,1.46758397537046e-28,4.4116542790736032e-31,2.4649121121332835e-32,1.5682448497768439e-36,1.6274280075623212e-25,3.4436280167506457e-45,1.1678001367962844e-43,1.5078969057622775e-47,2.5235768975696623e-31,7.5870069319463768e-34,1.6118947965046877e-38,3.9290784863554479e-40,5.2505273497798705e-53,1.6337353503894307e-55,4.6890298307106683e-61,2.8948346921769109e-49,2.6244419238993355e-47,6.6543822543593663e-35,5.894277190260187e-47,3.2148612467909534e-55,1.0708087173810478e-64,1.5262063183107809e-63,2.18401032165612e-62,3.2057168822232526e-58,1.917576401870914e-60,4.5757242855819956e-66,8.0718372481571832e-67,8.5043368688715243e-29,2.4518843934192063e-41,1.8052177761084385e-23,2.9091658362113784e-44,1.3547460556901899e-50,2.8359807090993993e-26,6.4790074879051635e-74,2.5663563591649427e-74,2.8517396667436381e-73,1.0293280324590237e-36,2.6293924500569535e-36,1.1566860343391345e-71,1.5254884099664705e-75,5.2595034260503086e-76,3.4424296941498292e-84,9.2122972058967375e-41,3.9455726149657264e-83,5.1368353744067442e-32,1.7928498359096077e-29,2.0257036370574079e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.3448289892631074e-36,3.9375589524822804e-40,4.5112222642889119e-42,2.2648403776599092e-41,5.1742046701059269e-38
1.6383e-11,0.002020603463032251,4.443390869886427e-19,4.4433554072992307e-19,4.3182095951211145e-19,4.3179423107674615e-19,6.2146149600256344e-24,1.0839932426666767e-19,8.5789928209201235e-23,5.7801648214928924e-23,5.1084404576599258e-20,2.2682389747264883e-22,5.7553747426890926e-23,5.5932412772142891e-23,5.4416457477759438e-28,1.9320364063619339e-30,4.2809056974828722e-20,1.9008393026185693e-22,2.0577392595483596e-28,1.1086424839105512e-20,7.258291038542575e-24,7.3057194674190504e-31,2.8208921927982381e-28,1.7040501439781101e-35,4.3857476007919145e-37,7.2090889413358925e-25,2.2817732588271129e-40,9.1484275862081773e-32,7.4032787635805191e-36,8.2242937899250088e-36,3.0232657319390119e-21,2.2096960000128048e-28,7.3451961626740698e-28,7.4422596494689711e-25,3.5605457380681315e-46,1.7348091048296344e-39,1.0872462060370398e-35,6.4066302107014092e-42,8.3505640238662137e-29,3.4872183836869784e-35,1.8071335323834291e-37,4.6101760932748681e-28,1.6370444795771134e-30,2.465235576496251e-46,1.851774826834982e-28,5.7134905267512359e-36,8.338259004629088e-49,2.8907743740966662e-36,4.6067159844679146e-28,1.6357778692817304e-30,9.1396345707786252e-32,5.3260446072157612e-36,3.9158519037125446e-25,1.4079681359059443e-44,5.0184931631976226e-43,6.6492428017841566e-47,7.9260695316541615e-31,2.8140892714865564e-33,6.5642433632665364e-38,1.6849296555107059e-39,2.2566177750971518e-52,7.1960598328036041e-55,2.0916164235254107e-60,1.2420963700690482e-48,1.156437645786487e-46,2.4686406664324221e-34,2.18597628120989e-46,1.1967146365074599e-54,3.9990548199599417e-64,6.6711991786162461e-63,9.555921716963222e-62,1.4129206609825131e-57,8.2318237550088084e-60,2.0316646262060054e-65,3.6191750179951747e-66,2.0462583865823957e-28,9.9992957667284973e-41,2.929979468498658e-23,1.2484870285899423e-43,5.9743351805701879e-50,6.8207815025100965e-26,2.909214175540407e-73,1.1530768022745315e-73,1.2863268594346265e-72,3.44363546656813e-36,1.0126960445713285e-35,5.203052486954842e-71,6.8849936993431182e-75,2.3737741116015953e-75,1.5515160742879526e-83,2.2162497205717869e-40,1.7825020795037633e-82,1.6141591483566406e-31,5.6340000795108416e-29,4.8808598018603644e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.3535883126404948e-35,1.2264876635897206e-39,1.4051780836396638e-41,8.3614021803461672e-41,1.9197132016926067e-37
3.2767e-11,0.002020603463032251,8.8858520913026928e-19,8.885710268583283e-19,8.6354402033439452e-19,8.6343713438908773e-19,2.4856234844613609e-23,2.1680823864911755e-19,3.4311047669013256e-22,2.3118835351491283e-22,1.017190885201628e-19,9.0373151725324634e-22,2.30194747797699e-22,2.2370840935864813e-22,4.3357865971822786e-27,3.078746744880202e-29,8.5242274258949235e-20,7.5737432591276769e-22,1.640010919586985e-27,2.2161354079034597e-20,2.9020501895302237e-23,1.1644694557678121e-29,2.2532738334059185e-27,5.2863640337254489e-34,2.7217948462101048e-35,2.8798721765976567e-24,3.6361151078764767e-39,1.453354585744336e-30,2.3596536489129168e-34,2.6133877415308169e-34,6.0471198462887021e-21,1.7612883269650801e-27,5.8450696064720866e-27,2.9729774207699232e-24,2.2225270772153139e-44,1.3813873766646974e-38,2.0775369250016991e-34,9.9175186506980266e-41,6.6796051982285712e-28,5.5584746927360263e-34,5.7634843404792509e-36,3.6609431441312249e-27,2.600249112765815e-29,7.5916487293153468e-45,1.4760454215236414e-27,1.8124191754455031e-34,5.1367502396508283e-47,9.1846133903077311e-35,3.6584676014532976e-27,2.5983702176174817e-29,1.4519633167950759e-30,5.0583857504965989e-35,1.566487514131366e-24,4.5487834353373521e-43,3.2430384308879916e-41,8.5483832528333942e-45,6.3184411719079368e-30,4.4864832607534882e-32,2.0369876651670206e-36,1.0459754938689578e-37,1.4599243639609457e-50,8.8675216979357887e-53,4.4782885207126042e-58,7.7515989512662463e-47,1.443638297662538e-44,3.9440124737179954e-33,3.4817924251470629e-45,1.9262125799620925e-53,6.5210980705984937e-63,1.3286434806251961e-60,1.931845857431305e-59,1.8087901524168784e-55,5.2692255319224328e-58,6.8404334559225456e-63,2.4338105042757334e-63,8.1854589329976006e-28,3.1911673521875442e-39,5.6945782917193582e-23,7.9690005812118979e-42,7.7226861972951173e-48,2.7234106588814284e-25,2.1411037969368618e-70,8.8441794129171375e-71,1.9723234793957473e-69,3.1303003443509535e-35,1.85065036096517e-34,2.6899754881591628e-68,7.1190647115762582e-72,2.4545164819546647e-72,1.2702019320530216e-80,8.859432347845664e-40,2.9184289265956386e-79,1.2908099877952908e-30,4.5069007247110117e-28,1.9547437397042277e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,9.9999999999999991e-05,0.10889011,3.7564242754335524e-34,9.2408161795382127e-39,1.05871766233195e-40,1.2626549102274442e-39,3.0703492461641251e-36
6.5535e-11,0.002020603463032251,1.7767405823722739e-18,1.7766838781578991e-18,1.7266401022513086e-18,1.7262128016899967e-18,9.9402267087795754e-23,4.3364016098720236e-19,1.3719809246853689e-21,9.2456218735474343e-22,2.0165398138618356e-19,3.5865523345195353e-21,9.2057195047031056e-22,8.9461988380140658e-22,3.4407143458104807e-26,4.8861224071005715e-28,1.6899321896907072e-19,3.0059170321793508e-21,1.3021545067976709e-26,4.4275351339283592e-20,1.1597517140610634e-22,1.8489668735516591e-28,1.7970348388458958e-26,1.5931550612141112e-32,1.6413212708027155e-33,1.1489133568603446e-23,5.7707364272350065e-38,2.2925013081940822e-29,7.4908037309944095e-33,8.2465239869994447e-33,1.2096060179661371e-20,1.3987116541023523e-26,4.6266495151775316e-26,1.1860248511527393e-23,1.3441568511096218e-42,1.0992477604474036e-37,3.6630124297405015e-33,1.4943543071387534e-39,5.3420254678370095e-27,8.8263034626856613e-33,1.8319419293987154e-34,2.8857766464986063e-26,4.1002510858796779e-28,2.2633021399315296e-43,1.1722609072213748e-26,5.6994274582202899e-33,3.0641198354849671e-45,2.8974069247385886e-33,2.884252180611266e-26,4.0977044240943694e-28,2.2903172757727431e-29,4.4359416230677742e-34,6.2667596241353498e-24,1.45392779455862e-41,2.0729630957283033e-39,1.0812617055628409e-42,5.0189498374595652e-29,7.1270396120828144e-31,6.1424189785048818e-35,6.3111382256931695e-36,9.3372020584501908e-49,1.0581914047255554e-50,8.4653082916056607e-56,4.6895375850257537e-45,1.7471794003195074e-42,6.2915086661541866e-32,5.5416387322076792e-44,3.082001661920887e-52,1.0579619352492611e-61,3.1584568461594923e-58,4.6275990094678469e-57,2.305894678454452e-53,3.3589313590745851e-56,2.4904257177076913e-60,1.7719723533896377e-60,3.2743602366372369e-27,1.0156326712421814e-37,1.0776472916447347e-22,5.072707323051549e-40,9.8744101745323535e-46,1.0854329191885724e-24,1.6363037551933888e-67,6.9048671461951574e-68,3.0796461342572892e-66,2.6710002006072484e-34,3.1704631369552633e-33,1.3753805377266463e-65,7.2797723907714675e-69,2.5100082676229512e-69,1.1278387197233941e-77,3.5391530910335659e-39,5.1824205006881724e-76,1.0317624052343731e-29,3.6048354445932025e-27,7.8193047210449618e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999959,9.9999999999999964e-05,0.10889011,5.9803092491002945e-33,6.6026202293929092e-38,7.5646173819628112e-40,1.8111326687312575e-38,4.9084492026372279e-35
9.999999999999999e-11,0.002020603463032251,2.7101839507423369e-18,2.7100378927358373e-18,2.6336986859553809e-18,2.6325982849703074e-18,2.5612702103211032e-22,6.6172956581924765e-19,3.5345231301766517e-21,2.3823760597614093e-21,3.0403364798917448e-19,9.1280391280732371e-21,2.3720242710505247e-21,2.3051012874051467e-21,1.5877028285427607e-25,4.2772962372278071e-27,2.5479808882937659e-19,7.6510765282208915e-21,6.0144555851292912e-26,6.745943890163706e-20,2.9849305553356269e-22,1.6200344588532933e-27,8.3655666318020113e-26,2.4716522791779067e-31,5.0193832508218079e-32,2.9489649605965069e-23,5.0517023925865176e-37,1.9840439088905275e-28,1.2762935044836929e-31,1.3889035510450265e-31,1.8460366038288956e-20,6.4625694307081339e-26,2.1252166712372611e-25,3.0440889276428824e-23,4.1165229179426765e-41,5.3243979302400973e-37,3.3909502600461855e-32,1.2479376214772548e-38,2.4992820630021954e-26,7.7341744495780075e-32,3.1288305200986065e-33,1.3158617828046924e-25,3.5463412668251283e-27,3.5928643224358976e-42,5.4168649007363522e-26,9.5353545083400865e-32,9.5835852777727063e-44,4.8772790334668631e-32,1.3155120982211696e-25,3.5448086075653151e-27,1.9821581538531007e-28,2.1494135444829446e-33,1.6156331594042945e-23,2.4855037956455545e-40,6.9870145576192032e-38,7.0880562297637318e-41,2.3198920131094389e-28,6.2498800026043899e-30,9.5394966566342565e-34,1.9320759139021365e-34,3.1480280371345339e-47,6.5701976132950906e-49,7.4059804076616774e-54,1.4375234315854759e-43,1.063346328526452e-40,5.5604214724014276e-31,5.0928638697898693e-43,2.8395208269985867e-51,9.9469424298477098e-61,3.9528665391818928e-56,5.8137628486442726e-55,1.5473512354910456e-51,1.1351234920223771e-54,4.2419093176371704e-58,6.0289928821357753e-58,8.4408135293896321e-27,1.7388354204402461e-36,1.5330961553448361e-22,1.713062904996104e-38,6.6112655765294822e-44,2.7816651209597575e-24,5.7090779432405116e-65,2.4353608129415917e-65,2.1711650983143081e-63,1.2765589584881903e-33,2.887607519667652e-32,3.6616042666216062e-63,3.8724492744350999e-66,1.3352781411917021e-66,5.5448975791312254e-75,9.103255999227203e-39,5.0931639602019164e-73,4.822393055247322e-29,1.6868973618143115e-26,2.0137250174032805e-40,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999942,9.9999999999999951e-05,0.10889011,5.2656680798164562e-32,2.5951508523959045e-37,2.9732649827529964e-39,1.3458227733720649e-37,4.3558093861983893e-34
