Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129)
3.878892339100001e-05,0.0027841138579570296,1.4469903810621044e-15,7.9276117677410644e-16,9.1393119926292093e-16,1.0304169092992981e-15,5.0949272204961126e-14,3.4989183547296062e-13,5.8796075529607643e-14,6.4716429691976272e-14,3.4416192760722239e-15,1.1040108943706459e-13,2.265069481173982e-14,3.263254275050607e-14,4.5236612782831977e-16,1.4260723630479282e-14,1.5633886243850628e-15,5.9506288945609551e-14,9.4320401292285939e-17,2.3819664120376271e-16,2.8070590110196792e-14,2.5966266613988669e-15,9.4648218682638398e-17,1.865422346428482e-18,1.2606715714382945e-13,2.9503189877427033e-14,9.9433065746673647e-25,2.2971956435861277e-15,9.6282706000607789e-14,3.0027041773029323e-13,9.1968684085530601e-16,1.024385340158217e-13,9.4944267085912764e-17,1.7882201358198254e-14,4.0703793142699247e-23,5.5656097150150161e-15,1.6677805058496471e-14,7.3224074644194209e-16,6.6846663486093037e-14,4.1143934303438374e-18,3.8971782764785582e-14,6.227925530978153e-16,2.3807797850921549e-14,1.0603646890694493e-17,5.6411926557275505e-14,3.8386060308514385e-17,8.5144573339697552e-16,3.4250775147049193e-14,4.1795081945212838e-16,1.3486596449146221e-14,1.423624915323242e-13,1.6108666516298018e-21,3.2295836200388237e-14,7.5237932043411519e-23,4.1398898577250809e-15,1.0398016337051876e-16,5.856920247784005e-17,1.8519485803354914e-15,1.3338192522765549e-18,4.5913289150802366e-14,8.7238015991950489e-25,5.3749056084290703e-16,4.95918650158038e-21,1.3596294586533712e-23,1.5481715029638342e-15,1.0647157552544203e-16,4.822059050877061e-16,1.4451225290960613e-24,1.6403046356266127e-29,6.8232657784703443e-26,1.4426887048347751e-24,4.7653353435536167e-22,2.8636193764895859e-30,9.1422395755430646e-28,9.3176674256891645e-23,4.1600858381778937e-16,2.1770062445744102e-20,5.9771541535560163e-20,3.07417443211121e-17,3.5263914425627343e-16,6.0945276722869889e-14,4.5065326906327768e-30,2.0129967312512011e-30,1.1734656597564331e-23,6.1876700764792956e-22,2.0859028212845765e-15,1.8579837601157528e-26,1.7940171060086765e-25,3.3726200386179658e-25,5.6889726092474939e-34,6.4125807932722635e-29,3.3177217655838467e-27,4.542397377207719e-16,7.031988259018007e-14,1.7800102026404459e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911899989662534,9.999999999416014e-05,0.10889010999818717,7.2070618271741365e-18
4.308389068700001e-05,0.0027841138579566996,1.5131395598548425e-15,8.1112179056952871e-16,9.3642098556726964e-16,1.0563615063101566e-15,5.9527545128507732e-14,4.1513471947221603e-13,6.0647912719084135e-14,6.8111032730454783e-14,3.8924397162149529e-15,1.2491854902913236e-13,2.3128806805982168e-14,3.359962667935653e-14,4.6604677179744002e-16,1.4693400377651405e-14,1.7599005997271671e-15,6.7020985854413133e-14,9.6289712312431382e-17,2.8989149165608887e-16,3.4661676374928374e-14,2.6507028877768481e-15,9.7630285861187488e-17,1.9042704140471126e-18,1.4289133746976469e-13,3.5740525748216199e-14,1.0244990953130567e-24,2.5715617528291349e-15,1.113929098702806e-13,3.7490333399053823e-13,1.0343723022459859e-15,1.2964755089751369e-13,1.0694168799782668e-16,2.1489630545467483e-14,4.6135881668619155e-23,7.157417923876796e-15,2.1910246648117402e-14,9.4167287567540165e-16,7.5745819456437502e-14,4.6622035041310515e-18,5.0142604083245298e-14,7.1065168787835792e-16,2.7181468237627045e-14,1.3668359251375045e-17,7.1025572790545032e-14,4.3826758931132035e-17,1.0995314889075036e-15,4.403345185360597e-14,4.7401071994094583e-16,1.5302363677550652e-14,1.828118107767963e-13,2.0387340084113507e-21,3.6999302178088851e-14,8.7045457488161082e-23,5.3350300528210568e-15,1.3400023352746361e-16,6.7230431979217603e-17,2.126828275083311e-15,1.5317970617581064e-18,5.9335781079189428e-14,1.1242266174342359e-24,7.7596768496001815e-16,7.1595122396479508e-21,1.7571094873955749e-23,2.2501138052179172e-15,1.2301900290137145e-16,6.9208607163610796e-16,2.074112252641413e-24,2.8122600647531459e-29,1.2613175940167707e-25,2.6668881281754886e-24,8.8398271283048638e-22,5.3118296188219251e-30,1.6899938778434747e-27,1.8872371764554769e-22,5.4563332624235519e-16,2.5154598982260689e-20,6.8107065417731485e-20,3.9861161812196943e-17,5.1013220061545159e-16,7.7545801082573264e-14,9.1277096822799032e-30,4.0772033147995814e-30,2.6236953257083109e-23,7.790601173453112e-22,2.9350115864752898e-15,3.2993607304620908e-26,3.2269253896934165e-25,6.6639768680598883e-25,1.1240868068351097e-33,1.1458919865886355e-28,7.2562400363093133e-27,6.1650691657228833e-16,8.0557398511475071e-14,2.4781212993277303e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911899987670082,9.9999999993438454e-05,0.10889010999786751,8.2564964144700337e-18
5.167382527900001e-05,0.0027841138579559896,1.6400881457555547e-15,8.530058908383695e-16,9.7860761999475109e-16,1.0995831498495461e-15,7.7976343204805439e-14,5.6049846351104887e-13,6.3605604746572473e-14,7.44623087694191e-14,4.7860765570251358e-15,1.5369686243264425e-13,2.4242041975751496e-14,3.5305319999335161e-14,4.9001753889210557e-16,1.5450731113451591e-14,2.1460288958266171e-15,8.1787222707833751e-14,1.0088382950054951e-16,4.08898826048372e-16,5.0029237468363368e-14,2.7769116595224233e-15,1.0239285999306898e-16,1.9949382805104503e-18,1.7715103505044189e-13,4.9725696623841142e-14,1.0773040712711175e-24,3.1194451535426749e-15,1.4242331400820808e-13,5.4936912718713775e-13,1.2628548371291097e-15,1.9344478933710626e-13,1.305165732282829e-16,2.9540077354552649e-14,5.7197443451077727e-23,1.1032752272097794e-14,3.5066420303323332e-14,1.451547711345724e-15,9.2729433865624361e-14,5.7076795908473928e-18,7.6774666373024658e-14,8.850300743511685e-16,3.3877860476289397e-14,2.1142248118099805e-17,1.0506231634807071e-13,5.4626032435923681e-17,1.70532094135904e-15,6.7384176357282972e-14,5.8426387166397364e-16,1.8873626535467075e-14,2.792686105809858e-13,3.0419586580764415e-21,4.6406800707406287e-14,1.1129346166356806e-22,8.1917531477321125e-15,2.05757555299893e-16,8.4560643983833725e-17,2.6768846977846452e-15,1.9279667467581092e-18,9.1422090738416071e-14,1.7262108821930575e-24,1.4584562474783761e-15,1.3456542993366133e-20,2.7072808386104049e-23,4.2506722523226886e-15,1.5754456557683581e-16,1.2894655870304688e-15,3.8643985052712819e-24,7.0337175623287415e-29,3.7117517452713541e-25,7.8480049570706358e-24,2.6187538614452008e-21,1.5735169816750656e-29,4.9732525278125984e-27,6.7408693019563526e-22,8.7547187494979192e-16,3.2216275317009451e-20,8.477357720327372e-20,6.2140986594684494e-17,9.5755591143970731e-16,1.1690114714953351e-13,3.260252743263015e-29,1.456303291241792e-29,1.1940715490765282e-22,1.1523999033072321e-21,5.2711426598995214e-15,8.8458718635878562e-26,8.8608066661226572e-25,2.2396606498458955e-24,3.777882855145501e-33,3.4067460002062453e-28,3.1029537799441729e-26,1.0529508564779774e-15,1.0103080882985387e-13,4.4746737361127313e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911899983194947,9.9999999991953002e-05,0.10889010999715956,1.0355213521785115e-17
6.0263759871000014e-05,0.002784113857955215,1.7624501668685494e-15,9.0179848344477222e-16,1.018855759432816e-15,1.1359652193304029e-15,9.8077751113012533e-14,7.257977652706231e-13,6.5977159399417935e-14,8.048214360278172e-14,5.6679107588620903e-15,1.8209394295261941e-13,2.557999370909393e-14,3.6866853512140708e-14,5.1186720833748371e-16,1.6140570039966665e-14,2.5230181677978112e-15,9.6202934573104442e-14,1.0642830890368577e-16,5.4834995888836308e-16,6.8267162282876624e-14,2.92937760528656e-15,1.0621134223672486e-16,2.1044696387462782e-18,2.1244859040841723e-13,6.5645395510442627e-14,1.1254031727700332e-24,3.6666714760960219e-15,1.7427908502814244e-13,7.5740033564604377e-13,1.4900746055882141e-15,2.6934092251171593e-13,1.535316470177912e-16,3.8667664640115002e-14,6.859410240874036e-23,1.5877647443383536e-14,5.2128167497487528e-14,2.0889895137631755e-15,1.0843028775828813e-13,6.6741958214345817e-18,1.0896907257695645e-13,1.0570234874867887e-15,4.0482490411728987e-14,3.0501216758503948e-17,1.4523549232549857e-13,6.5277306638251751e-17,2.4648419793046989e-15,9.572223286153241e-14,6.9182791187009469e-16,2.2357644854468627e-14,3.9621475472261898e-13,4.2354409335326602e-21,5.5764576225037754e-14,1.3618643003777628e-22,1.1658589572609829e-14,2.9284114771923434e-16,1.0179998411413042e-16,3.2240624033411491e-15,2.322063094359536e-18,1.3034037142605072e-13,2.4567615541116823e-24,2.4760025801921309e-15,2.2845012495131404e-20,3.8597672341660358e-23,7.2008839820629979e-15,1.9426014917936469e-16,2.1756124213574362e-15,6.5200913385490077e-24,1.5364179998813305e-28,9.1022616864197247e-25,1.9245520714008315e-23,6.4483386649521353e-21,3.8744834122947768e-29,1.2195835268709336e-26,1.9074713687869728e-21,1.3106803246735076e-15,3.9725773976991986e-20,1.0129318545631471e-19,9.0083407053872403e-17,1.6157745934780398e-15,1.6439254080153326e-13,9.2255742179519788e-29,4.1209180337138159e-29,4.0297878161254491e-22,1.5930485547052082e-21,8.5978352638126335e-15,2.0098664434030005e-25,2.0425987916304821e-24,6.0429005901637771e-24,1.019322600944368e-32,8.6732213282032975e-28,9.9983961945668971e-26,1.6635826011028581e-15,1.2130367852763198e-13,7.4910351886666868e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911899978074199,9.9999999990413543e-05,0.10889010999636048,1.2433382040975179e-17
6.885369446300002e-05,0.002784113857954378,1.8818181605875075e-15,9.5706628414045545e-16,1.058258368275728e-15,1.1688523105580274e-15,1.1978713176260229e-13,9.1124124610414994e-13,6.8049245027491943e-14,8.6317896205766016e-14,6.5410426834299063e-15,2.1020837650232659e-13,2.7117946406752737e-14,3.8373621491067494e-14,5.3291729695416296e-16,1.6804996677448153e-14,2.892874904917872e-15,1.103440361111644e-13,1.1281319604910924e-16,7.0770678153315531e-16,8.9305267992349293e-14,3.1050284948730713e-15,1.0954746959488411e-16,2.2306572570102911e-18,2.490835298250416e-13,8.3437018054405051e-14,1.1717303993825301e-24,4.2150808937452091e-15,2.0680233619918649e-13,9.9902216248480697e-13,1.7167531794566647e-15,3.5686868594660759e-13,1.761079039209733e-16,4.8841992931423568e-14,8.0422567757056127e-23,2.1744289557924647e-14,7.3463028085520027e-14,2.8608646080966574e-15,1.2280503561706626e-13,7.5590805120773969e-18,1.4649229904661094e-13,1.2270546924748312e-15,4.7011182856686322e-14,4.1847306582019429e-17,1.9123803974779453e-13,7.5806068970320098e-17,3.3864516306021495e-15,1.2897376015322053e-13,7.9717079474490344e-16,2.5769383283658918e-14,5.3333942242982685e-13,5.6118330037493125e-21,6.5076900339364126e-14,1.6160098561036197e-22,1.5716747756300927e-14,3.9477898210953733e-16,1.1895183414048204e-16,3.7684346542844317e-15,2.7141387822159412e-18,1.7588202202229089e-13,3.3119187708687896e-24,3.9057667214854387e-15,3.6036845031137422e-20,5.2083913725741593e-23,1.128091641695052e-14,2.3375795912604689e-16,3.4161765484059764e-15,1.0237937114786553e-23,3.0281896323233119e-28,1.9627680316041951e-24,4.150011745176238e-23,1.3944820117001001e-20,8.3786351331490773e-29,2.6298544857158923e-26,4.5970882088873561e-21,1.8648464338678897e-15,4.7804182110487424e-20,1.1759372268473813e-19,1.240854313905027e-16,2.5248631339770797e-15,2.1993915527743918e-13,2.2234032067755371e-28,9.9315904467886055e-29,1.1163967204059805e-21,2.0976380027292761e-21,1.3075426820552041e-14,4.0603875629993354e-25,4.1691532094722209e-24,1.4008273440708791e-23,2.362929535357236e-32,1.9494509590027586e-27,2.6678608424742894e-25,2.4778080185611566e-15,1.412644098289199e-13,1.1836263228209333e-23,0.88130563799999995,0.0,0.0,0.0,0.009891189997231398,9.9999999988822409e-05,0.10889010999547023,1.4479556262038923e-17
7.744362905500002e-05,0.002784113857953478,1.998923062581526e-15,1.0184155643781831e-15,1.0972634439048776e-15,1.1999203038986126e-15,1.430874246535772e-13,1.1171143957611178e-12,6.9962077106095693e-14,9.202190065803473e-14,7.4109352116763726e-15,2.3821598744465258e-13,2.8831578402060784e-14,3.9852811553227137e-14,5.5356312532940879e-16,1.7456567275781088e-14,3.2585823560324215e-15,1.2432460494333113e-13,1.1993034558781186e-16,8.8638960925001994e-16,1.1306340310102259e-13,3.3008430124463492e-15,1.1262708092953714e-16,2.3713304838631279e-18,2.8733749538704661e-13,1.0306749484778969e-13,1.2171612371307237e-24,4.7672493218340989e-15,2.3992916028341389e-13,1.2743824741450055e-12,1.9440692800823738e-15,4.5562518660231506e-13,1.9842746342867885e-16,6.0045271050039826e-14,9.2773774372005415e-23,2.8680602683729939e-14,9.9428922507050549e-14,3.7734785451235697e-15,1.3593912982913954e-13,8.3675924760903823e-18,1.8909382621957302e-13,1.3961695054310222e-15,5.3504052755416833e-14,5.5274226808624916e-17,2.4280979438721885e-13,8.6277009083055807e-17,4.4778246264816802e-15,1.6708204164952829e-13,9.0113773961420945e-16,2.9136206920584051e-14,6.9040482309255243e-13,7.1647992914900738e-21,7.4386763547534743e-14,1.8748718952174608e-22,2.0344896330735952e-14,5.1103521262912025e-16,1.3609439036361445e-16,4.3124757899918954e-15,3.1059758955084487e-18,2.2785014457698635e-13,4.2871874702889935e-24,5.829018185265782e-15,5.3781881375326414e-20,6.7473225181033882e-23,1.6665548484852211e-14,2.7678484633451989e-16,5.0802677558214791e-15,1.5225050910138117e-23,5.5209367774476495e-28,3.8545563194496812e-24,8.1499462859249339e-23,2.7445059510959573e-20,1.6490025780750132e-28,5.1646104723724808e-26,9.8946324372671838e-21,2.5517125547411003e-15,5.6604255093835857e-20,1.3366589227219374e-19,1.6464576583982371e-16,3.7235820228373718e-15,2.8348863209669545e-13,4.7855853369726814e-28,2.137645294340215e-28,2.7024266079716772e-21,2.6633145762007315e-21,1.8856442274478388e-14,7.515867871387817e-25,7.7792787289017336e-24,2.9150034972954184e-23,4.9170566023912303e-32,3.9840642864257438e-27,6.2518066872840755e-25,3.5242678028953802e-15,1.6088408637347846e-13,1.7883757053660542e-23,0.88130563799999995,0.0,0.0,0.0,0.0098911899965916129,9.9999999987181618e-05,0.10889010999448819,1.6490770002630584e-17
8.603356364700003e-05,0.0027841138579525176,2.1142979736645406e-15,1.0856894671312379e-15,1.1361329379848054e-15,1.2300404057154137e-15,1.6797473189637563e-13,1.3437814974721712e-12,7.1785865115527136e-14,9.7619694552453677e-14,8.2832557890378764e-15,2.6629949691446485e-13,3.0714083270824032e-14,4.1314736342579593e-14,5.7394938076554632e-16,1.8099851873431822e-14,3.6230835701842336e-15,1.382574056897368e-13,1.2775029391633083e-16,1.0838229480630333e-15,1.3946048541638502e-13,3.5160028377649624e-15,1.1556325445451854e-16,2.5259014147910905e-18,3.2745776322395699e-13,1.2452545494003238e-13,1.2620143324922161e-24,5.3258722678124811e-15,2.7362896454039161e-13,1.5837866349840701e-12,2.1732674623730774e-15,5.6530019608837652e-13,2.2067040560140329e-16,7.2269292293321966e-14,1.0572756125919916e-22,3.6731018447627728e-14,1.3037911830576967e-13,4.8326773590695141e-15,1.4796708027482464e-13,9.1080113183757245e-18,2.3653384614282056e-13,1.5654971799244293e-15,6.0004516969196734e-14,7.0868843191705922e-17,2.9975010076159304e-13,9.6760149559288203e-17,5.7460743445781408e-15,2.1002191672341969e-13,1.0045914531954447e-15,3.2486100602485698e-14,8.6730424137253729e-13,8.889461390273709e-21,8.3746527437973237e-14,2.1382113576983375e-22,2.5521449974223982e-14,6.4106760831516017e-16,1.5332428553286404e-16,4.8592542273299285e-15,3.4997844177553915e-18,2.8608708877474533e-13,5.3780190757048563e-24,8.3307827100293428e-15,7.6864619482648892e-20,8.4718921745742906e-23,2.3524716237248996e-14,3.2412549501292107e-16,7.2401595805409509e-15,2.1698029238898551e-23,9.4654883243822834e-28,7.0443538215590817e-24,1.4894348556861577e-22,5.0244435938806222e-20,3.0188613991359349e-28,9.4385378141603825e-26,1.9563044863585988e-20,3.3852393815790261e-15,6.628650310701247e-20,1.4952395209633276e-19,2.123837470356232e-16,5.2492546078348109e-15,3.5503561970298791e-13,9.4617584529689119e-28,4.2264179084022027e-28,5.9221358977090138e-21,3.2878773392510608e-21,2.6086982941812821e-14,1.2996182852225985e-24,1.3539000983584296e-23,5.5900941508704218e-23,9.4294252958285728e-32,7.5544773746752473e-27,1.3306996227900303e-24,4.8307638023767106e-15,1.8016557610977755e-13,2.6090231858753603e-23,0.88130563799999995,0.0,0.0,0.0,0.0098911899958878304,9.9999999985492824e-05,0.10889010999341336,1.846731645719183e-17
9.462349823900003e-05,0.002784113857951495,2.2285213753368589e-15,1.1588457943925302e-15,1.1751143127743866e-15,1.2597841827610859e-15,1.9445177074688539e-13,1.5916870354334841e-12,7.3565339733126843e-14,1.0313783472712732e-13,9.1631670372861748e-15,2.9462535096432702e-13,3.2766175330399278e-14,4.2769567417707648e-14,5.9421924410807161e-16,1.873937530129452e-14,3.9889702880378755e-15,1.5224173870907369e-13,1.3627704804132713e-16,1.2994547028879888e-15,1.6841826291475561e-13,3.7506249137010578e-15,1.1842803002715936e-16,2.6944540815811917e-18,3.6967306203757058e-13,1.478136203800147e-13,1.3066051798412437e-24,5.8935188123406526e-15,3.0788003131224525e-13,1.9276842925586862e-12,2.405513744882485e-15,6.8566709525094051e-13,2.4299530897451096e-16,8.5512672717433985e-14,1.1935777894407841e-22,4.5937540968423298e-14,1.6666564831344658e-13,6.0439876797765562e-15,1.590300163639387e-13,9.7890244382414899e-18,2.8859293583701887e-13,1.7360668114609925e-15,6.6552142522336874e-14,8.8713228072961473e-17,3.6190938238686071e-13,1.0731930405592911e-16,7.1979187410082189e-15,2.5779829150691761e-13,1.1082920421930161e-15,3.5843721766102332e-14,1.0640551936191569e-12,1.0782255666244666e-20,9.3205993183565317e-14,2.4058585358413092e-22,3.1225472580054716e-14,7.8435024536608073e-16,1.7073355789647044e-16,5.4116934831483166e-15,3.8976699728776375e-18,3.5047674917240658e-13,6.5800018165690042e-24,1.1499116554915188e-14,1.0609751870772039e-19,1.0378662113417849e-22,3.2025009467559631e-14,3.7654544061805897e-16,9.9706792219638344e-15,2.9881121684684812e-23,1.5444612228085273e-27,1.2137392134310142e-23,2.5662900221000354e-22,8.6692123662925068e-20,5.2087508744721839e-28,1.6262573785238744e-25,3.6066787321011467e-20,4.3796289059216924e-15,7.7007524339539289e-20,1.6518891515043192e-19,2.6802854167934707e-16,7.1379387814762936e-15,4.3461908582247267e-13,1.7443871157552931e-27,7.791901496777331e-28,1.1941230999376264e-20,3.9696856277329141e-21,3.4908878955352063e-14,2.1268896456376736e-24,2.2272943822504547e-23,1.0025768868000744e-22,1.69115638309446e-31,1.3449451068975618e-26,2.6147631731899102e-24,6.4243605643528596e-15,1.9912160423371475e-13,3.7005726609898666e-23,0.88130563799999995,0.0,0.0,0.0,0.0098911899951194798,9.999999998375726e-05,0.10889010999224423,2.0410499346713138e-17
9.999999999999998e-05,0.00278411385795041,2.2997136226181566e-15,1.2076299944488628e-15,1.1996785593515404e-15,1.2783813657673402e-15,2.1183724206709734e-13,1.7579006710855138e-12,7.466962343105109e-14,1.0656498175112354e-13,9.7198025010767141e-15,3.1254345972029689e-13,3.4137873691456164e-14,4.3681542321772435e-14,6.0691814492432324e-16,1.9139993623473928e-14,4.2196681505004728e-15,1.6105845023302334e-13,1.4197825443349599e-16,1.4434505832391162e-15,1.8781335447212457e-13,3.9075094811740494e-15,1.2020579388075535e-16,2.8071600973357435e-18,3.9725890325242988e-13,1.6332831105691893e-13,1.334538340177876e-24,6.254467872732374e-15,3.2959229574580832e-13,2.1607562342084339e-12,2.5529019413602382e-15,7.6638474696313889e-13,2.5707036544853249e-16,9.4323013585773148e-14,1.2826452676625936e-22,5.2306022038373656e-14,1.9225010488372477e-13,6.8818951870334138e-15,1.6552368126154477e-13,1.0188761294961665e-17,3.2344155902977975e-13,1.8438620370406774e-15,7.0689817044271708e-14,1.0106163587453572e-16,4.0342783754133095e-13,1.1399198503179222e-16,8.2028978523732971e-15,2.9017943997020265e-13,1.1736104604420614e-15,3.7958482323213818e-14,1.1973714186716915e-12,1.2051557366133232e-20,9.9197550154044361e-14,2.57552409240727e-22,3.5055184622365658e-14,8.8055121116094476e-16,1.8175850882535228e-16,5.7615275746527789e-15,4.1496323540678248e-18,3.9387828551717679e-13,7.3870196170808422e-24,1.3862090857032374e-14,1.2789970222866733e-19,1.1663911085030607e-22,3.8253408400578664e-14,4.122629480456493e-16,1.2004677275322201e-14,3.5976809061776151e-23,2.0538393192708947e-27,1.6649893411658939e-23,3.5203983596712708e-22,1.1901384107534e-19,7.1507377837194808e-28,2.2308766218756095e-25,5.142979021505321e-20,5.0903531982138909e-15,8.4312519180169513e-20,1.7490741592355474e-19,3.0726080303721269e-16,8.5202124992914223e-15,4.8855905191773005e-13,2.4874259862431115e-27,1.1110938705809298e-27,1.7944454824951878e-20,4.42509029427398e-21,4.1301843585878608e-14,2.8287448272024187e-24,2.9706592031181265e-23,1.4063629761929999e-22,2.3722666001349973e-31,1.8802871613281051e-26,3.8689815164787737e-24,7.5795750556137047e-15,2.1083027948694741e-13,4.5522790744570664e-23,0.88130563799999995,0.0,0.0,0.0,0.0098911899946052904,9.9999999982647539e-05,0.10889010999146362,2.1610755317294469e-17
0.00010321343283100003,0.00278411385795041,2.342239319976763e-15,1.2378937415566176e-15,1.2144510177519305e-15,1.2895182619586677e-15,2.2252914398448596e-13,1.8613819644242558e-12,7.5328199440716098e-14,1.086078466052895e-13,1.0055165193495327e-14,3.2333846622437489e-13,3.4990226972929614e-14,4.4228628006042131e-14,6.1453398160718746e-16,1.9380243325543672e-14,4.3584068088603866e-15,1.6636047996008419e-13,1.4552159643639457e-16,1.5327732672691732e-15,1.998636733969142e-13,4.0050188754171488e-15,1.2126601471871397e-16,2.8772109480598777e-18,4.1419995550304881e-13,1.7294952144875262e-13,1.3512897793338124e-24,6.4725580913542532e-15,3.4266918224999818e-13,2.3067039660800879e-12,2.6418584240102164e-15,8.1659756280343592e-13,2.655345124411474e-16,9.9781821293516121e-14,1.3373435018261547e-22,5.6339892464160112e-14,2.0864144132915293e-13,7.4126358860430126e-15,1.6926279770705638e-13,1.041893346464309e-17,3.4508103585258961e-13,1.9087692269071472e-15,7.3181168371884645e-14,1.0888491592933042e-16,4.2919637844092474e-13,1.1800969216779706e-16,8.8396995035880271e-15,3.1045177467930259e-13,1.2128691237599969e-15,3.922948576221866e-14,1.2808224828546137e-12,1.284116423995454e-20,1.0280975343826165e-13,2.6777104504301471e-22,3.7437152650802829e-14,9.4038544938706978e-16,1.8840457808557486e-16,5.9724096753475544e-15,4.3015167839943018e-18,4.2095401670713039e-13,7.8889609061337503e-24,1.5425790891932847e-14,1.4232731441490477e-19,1.2465704261027977e-22,4.2329917985890077e-14,4.3476566884493734e-16,1.3349786860086925e-14,4.0007967058565904e-23,2.4181246448071355e-27,1.995374812782528e-23,4.2189544682490423e-22,1.4269051739123294e-19,8.5733038349368959e-28,2.6735523659601264e-25,6.3003548839486218e-20,5.5494573557560882e-15,8.8914806526550965e-20,1.806881926454205e-19,3.3244746497119624e-16,9.4241089367741058e-15,5.2233129629669826e-13,3.0471962754517882e-27,1.3611344129701138e-27,2.2649223938128667e-20,4.7077384262316138e-21,4.5459930266616062e-14,3.3294461525542069e-24,3.5019621869039171e-23,1.7065953215393842e-22,2.8787013681616365e-31,2.2778750904445403e-26,4.8402166712975447e-24,8.3312068097816273e-15,2.1777455407475356e-13,5.1332757077888296e-23,0.88130563799999995,0.0,0.0,0.0,0.0098911899942855878,9.9999999981975754e-05,0.10889010999097881,2.2322612377860015e-17
0.00012039330201500003,0.0027841138579480476,2.5707000018273515e-15,1.4136853288231224e-15,1.2950556227047076e-15,1.3501593914589459e-15,2.8356334522154655e-13,2.4687607956273279e-12,7.8893802868275131e-14,1.1953202116953851e-13,1.189178251943325e-14,3.8245366758963438e-13,3.9952752529158353e-14,4.7198831257849397e-14,6.5585825338493577e-16,2.0683744235246426e-14,5.1156183345980576e-15,1.9529548911447925e-13,1.6615703621030251e-16,2.0506628725251378e-15,2.6995603948789568e-13,4.5729223961812227e-15,1.2700611299535648e-16,3.2851935378847304e-18,5.110424534579391e-13,2.2888050463048277e-13,1.4421765358645211e-24,7.6737035326836395e-15,4.1385099256723448e-13,3.173303480374975e-12,3.1307318417543213e-15,1.1099652286799258e-12,3.1172573964235203e-16,1.3145009310736822e-13,1.6500226407405014e-22,8.0888520196532487e-14,3.1109583607788329e-13,1.0642528925272063e-14,1.8771434520107969e-13,1.1554768373721168e-17,4.7070855734049637e-13,2.2638015519764625e-15,8.6807506387405456e-14,1.5651524328150332e-16,5.7897384859988716e-13,1.3998428844192305e-16,1.2718001174710958e-14,4.306735274872142e-13,1.4268745060319973e-15,4.6157455210153258e-14,1.7755636687024158e-12,1.745443124271124e-20,1.226135472051138e-13,3.2339445319522503e-22,5.1310100054217544e-14,1.2888700818567561e-15,2.2483339164610193e-16,7.128247426926442e-15,5.1339901131065646e-18,5.8008787796248081e-13,1.0812344016085753e-23,2.5936136071731096e-14,2.393019239075761e-19,1.7178132639787236e-22,6.9004375547470173e-14,5.7127226207375587e-16,2.2378190081897535e-14,6.7065182524775057e-23,5.3765143317341764e-27,4.8278561109017651e-23,1.0207859202837281e-21,3.4590779325353656e-19,2.0783201349436292e-27,6.4687311457282622e-25,1.6973685760942767e-19,8.4758791401106055e-15,1.1683337492336692e-19,2.1132916597256102e-19,4.9160917074073267e-16,1.532069641191076e-14,7.2269820293023715e-13,8.2094030995618533e-27,3.6670106359111363e-27,7.1191821845608596e-20,6.3506068533396491e-21,7.2294655397431938e-14,7.3428205050289108e-24,7.7776252035445451e-23,4.3796323191586206e-22,7.3876053549826187e-31,5.810012532146452e-26,1.4510729054090348e-23,1.3185834062473529e-14,2.543042333413464e-13,9.4048950801285576e-23,0.88130563799999995,0.0,0.0,0.0,0.0098911899924158941,9.9999999978276537e-05,0.10889010998814928,2.6067261272387386e-17
