Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3)
1.3934903941360008e-06,0.0038182456517256414,4.8483878039979002e-11,8.9637195871358994e-12,8.7291806628042992e-12,1.8732025359390103e-11,2.8030177928387399e-10,8.2326950751297737e-11,3.0396949589793292e-11,6.2604290615828719e-11,1.7762002176606461e-12,1.336009353003464e-12,1.4253756994194604e-11,1.3339085405371746e-11,7.3146665833100366e-13,5.409917696317493e-13,1.0746335617325281e-12,9.8504164881068569e-13,6.2042714575028618e-13,2.4018790648453198e-11,7.1594165554175547e-11,4.4262137191686968e-13,2.4373991059275474e-13,6.5947162799570101e-16,4.8573297612969265e-12,2.3843371388505753e-11,6.0674083557302324e-22,1.5505997181613373e-12,1.6218792251626516e-12,7.3749048588871449e-12,3.5691134223663996e-13,1.3096429153009175e-13,7.8327969233712866e-15,1.4411189210147979e-11,1.8637576426314596e-19,1.3358918981554522e-12,1.8297442677064996e-12,1.8166555554192196e-14,2.0224235352009591e-12,2.4667661363337799e-15,3.1385863725717186e-12,4.1494376073604095e-14,3.7915007537933276e-14,2.6142710070960836e-16,9.8641426935203822e-14,3.0439348989100547e-16,3.8016718340269549e-16,7.8472974988704521e-15,3.7576759583503188e-14,2.8210190978638935e-14,1.8065103967854305e-12,1.3606329610321355e-19,4.3913826135376591e-13,1.3625211645894115e-19,4.4482562845773116e-13,1.3392912497623575e-15,1.7053369915595764e-14,1.4589345007727289e-14,2.1763912981212988e-17,9.6148411099872506e-14,4.7155184459468488e-21,2.8214333061760777e-17,1.1203218132219424e-20,3.1947981219979333e-21,1.7338604630873902e-14,2.367771007860202e-14,1.3566318438330696e-14,1.4371840897560856e-22,8.9374028808127741e-27,6.6928550171559169e-23,2.2292292247998923e-22,3.6109403246657805e-20,2.5245412823954143e-26,3.0178482533287295e-25,1.305141353311567e-21,2.6922214529114047e-14,4.4578631393284043e-17,4.6052471047711098e-15,3.663681013600433e-14,4.7016455178913324e-15,1.4654161902893062e-12,2.3936776778426363e-27,8.880712955200582e-28,4.3006147536909661e-22,7.0657348390628602e-20,2.1326744693476702e-14,3.3416756002336407e-24,8.9437038632749827e-25,3.9259958274719532e-23,4.4510442404810786e-30,5.8057321172500442e-22,2.5391497690207533e-24,2.3674158844828903e-13,8.7664778088237601e-12,1.0435816894693679e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911897848386696,0.00010000000058511655,0.10889010969205144
1.491335117848001e-06,0.0038182456518176585,5.0669356273120279e-11,9.0517415769261111e-12,8.8776958773488646e-12,1.9115428818958206e-11,3.0917619699203193e-10,9.2720101544258959e-11,3.1192049682280164e-11,6.6100078905990235e-11,1.909504456542844e-12,1.436717494632036e-12,1.4493894671145388e-11,1.365637521936789e-11,7.4915847793024525e-13,5.5413242882718422e-13,1.1524073036983479e-12,1.0567082822924462e-12,6.3153515940780347e-13,2.636579484295939e-11,7.8991899773173158e-11,4.505935725220491e-13,2.501387797070812e-13,6.7135149836798413e-16,5.2950758845238802e-12,2.6895222467340532e-11,6.2147853583079337e-22,1.6658179056640119e-12,1.77110727054048e-12,8.6554668298266234e-12,3.8396224749909818e-13,1.5108899276992897e-13,8.4042675469754277e-15,1.6241798978640899e-11,2.0317208638702769e-19,1.5877107632754383e-12,2.1750224070261306e-12,2.1591177683536573e-14,2.13201376692227e-12,2.6005388877207553e-15,3.6302900917532899e-12,4.4683894101480965e-14,4.0844630348848207e-14,3.1079703198269453e-16,1.1335951200801867e-13,3.2797641139806398e-16,4.5243124602684625e-16,9.1963660030731724e-15,4.0357981925572868e-14,3.0306805633058939e-14,2.1155075196658866e-12,1.5697158334145942e-19,4.8282501259939276e-13,1.4878858668656677e-19,5.2744158279010027e-13,1.588101255296525e-15,1.8793104440728833e-14,1.6085578963111891e-14,2.3996210199925737e-17,1.1468685727852224e-13,5.5913156976758608e-21,3.6380320320271115e-17,1.4445843388262415e-20,3.8107895536585014e-21,2.2554782883286571e-14,2.4969193774015726e-14,1.7461434241947804e-14,1.8498236114100727e-22,1.2955690238585874e-26,9.874478980821643e-23,3.2889517710235929e-22,5.3331724439897439e-20,3.6939076786031576e-26,4.4524844949691046e-25,2.0054494733148472e-21,3.2601279102187847e-14,4.7013068795950347e-17,4.7493932123412964e-15,4.2394681774813274e-14,6.0290058744914218e-15,1.7185484169190772e-12,3.6780697563370927e-27,1.3645899479621725e-27,6.9783080080221859e-22,8.1200001749221201e-20,2.6566355281377522e-14,4.8541886122661202e-24,1.3098631910149595e-24,6.1284867693074299e-23,6.9480832952359666e-30,6.8973509833806274e-22,4.2762345720183671e-24,2.8102203716072939e-13,1.0023676608646261e-11,1.2533251193265589e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911897679531176,0.00010000000070102868,0.10889010966563661
1.589179841560001e-06,0.003818245651912382,5.2748419039311439e-11,9.1285979578418258e-12,9.0157607858906886e-12,1.94584408229899e-11,3.3874285513950211e-10,1.0353617497226593e-10,3.1900001407534409e-11,6.9431265859531323e-11,2.0373432982606114e-12,1.5333048471280547e-12,1.4699980722257602e-11,1.3945940945508505e-11,7.6529163777720638e-13,5.6611298379933834e-13,1.2270259292774143e-12,1.1254736978171063e-12,6.4105427758250535e-13,2.8751417648004059e-11,8.6524750900806412e-11,4.5742448454679553e-13,2.5583593191229391e-13,6.8153062636321745e-16,5.7226014448188734e-12,3.0071769596629549e-11,6.3491513938870643e-22,1.7756100545456186e-12,1.918324001444896e-12,1.0025588725010318e-11,4.0988114968867653e-13,1.7212307373580868e-13,8.9526299303628213e-15,1.8154011054397751e-11,2.1957624547592442e-19,1.8611260046481842e-12,2.5503373432667299e-12,2.5309519057932758e-14,2.2315250538441412e-12,2.7220103693615328e-15,4.146739217747499e-12,4.7744123496773224e-14,4.3655797722938885e-14,3.6441018550276014e-16,1.2870623834009278e-13,3.5060702618901142e-16,5.3095422678638164e-16,1.0642215366269981e-14,4.3027428305741317e-14,3.2319305795724292e-14,2.44653076257636e-12,1.7882466209338837e-19,5.2523052564370815e-13,1.6115608884214311e-19,6.1715610172513115e-13,1.8582962625536829e-15,2.0483666221435318e-14,1.7539853604807632e-14,2.6165917511222129e-17,1.3455902474553135e-13,6.5423635899740796e-21,4.6027296265926589e-17,1.8276573627173706e-20,4.471097589508242e-21,2.8722828065696638e-14,2.6143130007281777e-14,2.2057293168751564e-14,2.3366982410919282e-22,1.8274737432026914e-26,1.425529253102448e-22,4.7480955867789037e-22,7.709881901169347e-20,5.3020354847348019e-26,6.4278610321500576e-25,3.0107990032932041e-21,3.8967901392702926e-14,4.922597585811168e-17,4.8843757992739978e-15,4.8444447946418523e-14,7.5919533205219427e-15,1.9900801551919009e-12,5.5219199898204868e-27,2.0486716412677147e-27,1.1041065433240354e-21,9.2192955853150461e-20,3.2549766685329022e-14,6.8604765861200937e-24,1.8645367283696293e-24,9.262871657904558e-23,1.050164025542028e-29,8.0760538197515485e-22,6.9402104854435279e-24,3.2969475453737591e-13,1.1347537524540883e-11,1.4891476865245303e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911897508765015,0.00010000000082864194,0.10889010963885799
1.687024565272001e-06,0.0038182456520096182,5.4725263856431244e-11,9.1960422350282193e-12,9.1444994083941009e-12,1.9766193822413932e-11,3.6895171588334467e-10,1.1475100581566923e-10,3.2531979263998707e-11,7.2603401475474588e-11,2.1597066607246999e-12,1.6257609346217914e-12,1.4877608367572352e-11,1.4211597176870542e-11,7.8008219348698736e-13,5.7709454184758154e-13,1.2985015000092351e-12,1.191346840395679e-12,6.4924602701670411e-13,3.1171239120690988e-11,9.4177107190733976e-11,4.6330199531743142e-13,2.6092135434135938e-13,6.902890021062671e-16,6.1388296342600929e-12,3.3365004425538428e-11,6.4723133361204832e-22,1.8800570267828334e-12,2.0631796744121859e-12,1.1480975973261928e-11,4.346668174482716e-13,1.9394383897312408e-13,9.4779462925602749e-15,2.0143763018028093e-11,2.3554692439211788e-19,2.1556101395924426e-12,2.9550822160093748e-12,2.9314406249175631e-14,2.321670722829538e-12,2.8320505748152695e-15,4.6856298361100724e-12,5.0674313186880006e-14,4.6347717464678195e-14,4.221631986410063e-16,1.445959363306804e-13,3.7227853255488724e-16,6.1558511368761353e-16,1.2180849417412715e-14,4.5585163036771537e-14,3.4247688759505219e-14,2.798669587722907e-12,2.0149505931200337e-19,5.6620069355094628e-13,1.7332524138251132e-19,7.1384117917175868e-13,2.1494908156458692e-15,2.2118408995598015e-14,1.894636188457112e-14,2.8264368089453143e-17,1.5563235634199245e-13,7.5673051527169092e-21,5.7276739294828644e-17,2.2743650257290502e-20,5.1713176491182581e-21,3.5905540039827154e-14,2.72078789939762e-14,2.7410822568587155e-14,2.9038387316057546e-22,2.5170126259977194e-26,2.0169912872353608e-22,6.7181136354178641e-22,1.0925883971978213e-19,7.4725009933484919e-26,9.0948673102468047e-25,4.4239136419687135e-21,4.604849757457713e-14,5.1233090952592253e-17,5.0109282795955083e-15,5.475923304426292e-14,9.4097244973517988e-15,2.2792564616350018e-12,8.1136279216591457e-27,3.010213997988373e-27,1.7069832037799135e-21,1.0357484496284133e-19,3.930593645621658e-14,9.4666083271985045e-24,2.5890940167158511e-24,1.361111747951188e-22,1.5431389490548674e-29,9.3385048585102752e-22,1.0905234329377035e-23,3.8283456502073583e-13,1.2734898891421502e-11,1.7523023024676046e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911897336177064,0.00010000000096815159,0.10889010961173647
1.7848692889840012e-06,0.003818245652109193,5.6604107629197915e-11,9.2555277309073876e-12,9.2648591707379342e-12,2.004313112464829e-11,3.9975761411542365e-10,1.263420202253278e-10,3.3097675427767881e-11,7.5622226243532311e-11,2.2766702251821085e-12,1.7141407669779512e-12,1.5031407299714636e-11,1.4456465429439114e-11,7.9370680827634222e-13,5.872088112699278e-13,1.3668884944513779e-12,1.2543762587584795e-12,6.5632712979043865e-13,3.3621394905882821e-11,1.0193533219037876e-10,4.6838182135810715e-13,2.6547309892673412e-13,6.9785867543689563e-16,6.5429942220558176e-12,3.6767523103860692e-11,6.5857483387713842e-22,1.9793096372177761e-12,2.2054018047229659e-12,1.3017429313793881e-11,4.5833610792351625e-13,2.1643499981003725e-13,9.9805967257179671e-15,2.2207200703283044e-11,2.5105472284649032e-19,2.4705855776240897e-12,3.3885832034382016e-12,3.3597984232590596e-14,2.4031935592825821e-12,2.9315656652716253e-15,5.2448318215475842e-12,5.347588634500263e-14,4.8921618986163184e-14,4.8394280756182206e-16,1.6094765920914584e-13,3.9300050475581775e-16,7.0615799522608052e-16,1.380829089113581e-14,4.8032853964898342e-14,3.6093172744417779e-14,3.1710185826258745e-12,2.2486195817669698e-19,6.0564079713363842e-13,1.8527315318173355e-19,8.1735390296157354e-13,2.461254520207602e-15,2.369315136514724e-14,2.030143445365628e-14,3.0286085031253058e-17,1.7777358965850644e-13,8.6646253990566788e-21,7.0247004086724974e-17,2.7894074255019561e-20,5.9070217180749078e-21,4.4159117282279851e-14,2.8172148476188915e-14,3.3577470000078339e-14,3.5571190700848043e-22,3.3947089429853643e-26,2.8013146493391686e-22,9.3305064875680619e-22,1.519973783113696e-19,1.03514638487009e-25,1.2631534858721018e-24,6.3717661870683468e-21,5.3867949145325128e-14,5.3050813407023772e-17,5.1297119508955803e-15,6.1314198894253828e-14,1.1501184385517485e-14,2.5853219326214722e-12,1.1686066998876794e-26,4.3356147937680187e-27,2.5833324757622975e-21,1.1528768632712411e-19,4.6859696168076799e-14,1.2790471790061829e-23,3.5177695507888505e-24,1.9509895708337383e-22,2.2119025355851138e-29,1.0681508829266511e-21,1.6653623892338768e-23,4.4050770675242412e-13,1.4182709774215212e-11,2.0439552521378796e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911897161852395,0.00010000000111973173,0.10889010958429164
1.8827140126960013e-06,0.003818245652210947,5.8389136209598646e-11,9.3082648975809278e-12,9.3776517313731842e-12,2.029310105157027e-11,4.3111965094585275e-10,1.3828810647375203e-10,3.3605492208852574e-11,7.849360178990029e-11,2.3883709736298686e-12,1.7985462092448356e-12,1.5165211952062796e-11,1.4683116262558798e-11,8.063107972894001e-13,5.9656409832576754e-13,1.432271760593657e-12,1.3146388985469921e-12,6.6247726479907425e-13,3.6098501942636121e-11,1.0978749969054766e-10,4.7279307693565373e-13,2.6955883089416208e-13,7.044320538692036e-16,6.9345799611636583e-12,4.0272494389403945e-11,6.690671093708414e-22,2.0735650962028403e-12,2.3447805826272959e-12,1.4630890303048702e-11,4.8091870030632208e-13,2.3948742135245657e-13,1.0461189504207763e-14,2.4340677381113974e-11,2.6607987079974138e-19,2.8054385729080491e-12,3.8501173033981369e-12,3.8151906165364019e-14,2.4768358283072844e-12,3.021461325050434e-15,5.8223917632688422e-12,5.6151829261470324e-14,5.138018670274627e-14,5.4962859846110501e-16,1.7768559173507325e-13,4.1279430970925901e-16,8.0249617050944699e-16,1.5520635649146866e-14,5.0373324272905627e-14,3.7857856528275722e-14,3.5626895544430466e-12,2.4881197418315956e-19,6.4350243003289726e-13,1.9698219836510537e-19,9.275399289251932e-13,2.7931225154240481e-15,2.520564136856649e-14,2.1603076551017811e-14,3.2228090331178446e-17,2.008516940958248e-13,9.8326881534993242e-21,8.5053071858938519e-17,3.377350697455209e-20,6.6738559400121192e-21,5.3533197708500843e-14,2.904464054794185e-14,4.0611089283740724e-14,4.302244406714777e-22,4.4940322392948017e-26,3.8244495841167927e-22,1.2738323386432745e-21,2.0786333553666681e-19,1.4109398056871969e-25,1.7245069705904256e-24,9.0087246276249193e-21,6.2449703093327797e-14,5.4695536348349936e-17,5.2413247606971555e-15,6.8086579574047916e-14,1.3884790659936633e-14,2.9075322096040115e-12,1.652235465048946e-26,6.1299127009510681e-27,3.83303352733077e-21,1.2727717294027079e-19,5.5231998238446482e-14,1.6961801251516606e-23,4.6883427950697291e-24,2.7355504604539113e-22,3.1013842722802696e-29,1.2102087643027648e-21,2.4795876065178141e-23,5.0277291562509689e-13,1.5688032778859317e-11,2.3651898068974702e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911896985872105,0.00010000000128353786,0.10889010955654192
1.9805587364080013e-06,0.0038182456523147396,6.0084473661119857e-11,9.3552662568183931e-12,9.4835815780576775e-12,2.0519440297571104e-11,4.6300068144925262e-10,1.5056950111044866e-10,3.4062708918147696e-11,8.1223446840557936e-11,2.4949884224869396e-12,1.8791116846442371e-12,1.5282199525887297e-11,1.4893679943941328e-11,8.1801442319890539e-13,6.0525000692510527e-13,1.4947571944188619e-12,1.3722314227695213e-12,6.6784503903398553e-13,3.8599594596373963e-11,1.1772316543255915e-10,4.7664252926505908e-13,2.7323717124058947e-13,7.101682423230074e-16,7.3132743806285999e-12,4.3873624288211721e-11,6.7880865395333914e-22,2.16304962867079e-12,2.4811573979970456e-12,1.631746973718355e-11,5.0245307194381341e-13,2.6299950447149732e-13,1.0920491526275599e-14,2.654075034310928e-11,2.8061037873379399e-19,3.1595304826266071e-12,4.3389266368428471e-12,4.2967486520650896e-14,2.5433192738027285e-12,3.102618308855507e-15,6.4165296329737292e-12,5.8706222048899047e-14,5.3727125005816759e-14,6.1909522763075292e-16,1.9473924136641621e-13,4.3168958772286291e-16,9.0441546616557831e-16,1.7314090431580576e-14,5.2610204700405443e-14,3.954445531957062e-14,3.9728199386538572e-12,2.7323955201101816e-19,6.7977262959563327e-13,2.0843905227853303e-19,1.0442362683887899e-12,3.1446038763765674e-15,2.665510932151585e-14,2.2850580876798977e-14,3.4089327225512564e-17,2.24739995063608e-13,1.1069765601668022e-20,1.0180637593973139e-16,4.0426200870458707e-20,7.467611199042021e-21,6.4071029593288904e-14,2.9833816139045663e-14,4.8563861274109603e-14,5.1447426615108464e-22,5.8513614088952936e-26,5.1392323019104587e-22,1.7117549075820021e-21,2.7979287220651653e-19,1.8942694384030494e-25,2.3173730130098842e-24,1.251969640868302e-20,7.181586358446164e-14,5.6183201673993913e-17,5.34630902652658e-15,7.505564242650979e-14,1.6578566905679931e-14,3.245162079069766e-12,2.2961619014775484e-26,8.5189267890364235e-27,5.5837212455512822e-21,1.3949281047884623e-19,6.444017797797809e-14,2.2122132921581464e-23,6.1421315604246638e-24,3.7608618656488323e-22,4.2638121537876528e-29,1.3597534710449882e-21,3.6092388908737965e-23,5.6968235832158236e-13,1.7248045524602136e-11,2.7170109571790305e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911896808313096,0.000100000001459709,0.1088901095285045
2.0784034601200014e-06,0.003818245652420438,6.1694170967516921e-11,9.3973779349267058e-12,9.5832620040128212e-12,2.0725042372257742e-11,4.9536688055549694e-10,1.6316768685679723e-10,3.4475632706352459e-11,8.3817673887559248e-11,2.5967300132722418e-12,1.9559930496637109e-12,1.5385006571094746e-11,1.5089937641078738e-11,8.2891811824280822e-13,6.1334134328929237e-13,1.5544643737140154e-12,1.4272633564955366e-12,6.7255355815448302e-13,4.1122069354301329e-11,1.2573317067877751e-10,4.8001860895590268e-13,2.7655891150518174e-13,7.1519901983566326e-16,7.6789276292783204e-12,4.7565119655264399e-11,6.8788336536914557e-22,2.2480053889312397e-12,2.6144154814255413e-12,1.8073464995056861e-11,5.2298338944608012e-13,2.8687732573569845e-13,1.1359373320692428e-14,2.8804175690497504e-11,2.9464049685385768e-19,3.532207009200916e-12,4.8542301754341484e-12,4.8035826798775931e-14,2.6033314656649966e-12,3.1758757455614104e-15,7.0256321158610059e-12,6.1143872943002296e-14,5.5966819112524425e-14,6.9221424412867965e-16,2.1204348633088125e-13,4.4972150956942745e-16,1.0117269604584413e-15,1.9184999139156508e-14,5.4747658243726559e-14,4.1156091557311702e-14,4.4005786428216437e-12,2.9804711090957079e-19,7.1446520937236543e-13,2.1963390525818241e-19,1.1672735906892906e-12,3.5151885544562895e-15,2.8041910673912152e-14,2.4044218300340029e-14,3.5870198674720266e-17,2.4931764820992198e-13,1.237406269886456e-20,1.2061468350541779e-16,4.789495252554705e-20,8.2842721051447486e-21,7.5809728440845014e-14,3.0547734271829525e-14,5.7486240520171762e-14,6.089958873642955e-22,7.5059340063668044e-26,6.8057645359479761e-22,2.2668368014408437e-21,3.7113128506837436e-19,2.5075123792271509e-25,3.068853841667513e-24,1.7123229884152319e-20,8.198727663033057e-14,5.7528996184763339e-17,5.4451575248438079e-15,8.2202609751302944e-14,1.9600082334253887e-14,3.5975111445110366e-12,3.1404687148380805e-26,1.1651366894391877e-26,7.996046638532808e-21,1.5188795173696794e-19,7.4498218498310399e-14,2.8424696418280487e-23,7.9239652500185026e-24,5.0798832596464538e-22,5.7592278483261134e-29,1.5165436951888491e-21,5.1476809139054365e-23,6.412824420936134e-13,1.8860041173751004e-11,3.1003506246783409e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911896629248035,0.00010000000164836958,0.10889010950019549
2.1762481838320015e-06,0.0038182456525279245,6.3222193801504198e-11,9.4353060820253846e-12,9.6772287560429943e-12,2.0912415349293205e-11,5.2818736654463071e-10,1.7606530016863852e-10,3.4849731754229106e-11,8.6282140707011826e-11,2.6938197542102085e-12,2.0293589362850356e-12,1.5475825326292755e-11,1.5273393607981663e-11,8.3910661089202673e-13,6.2090120010121148e-13,1.6115208268800923e-12,1.4798517475567072e-12,6.76705262249207e-13,4.3663636737468829e-11,1.3380947191041446e-10,4.8299490779749534e-13,2.7956808711305017e-13,7.1963405291342364e-16,8.0315191485463997e-12,5.1341651808831488e-11,6.9636200422738438e-22,2.3286806611990482e-12,2.7444722716041183e-12,1.9895369175659221e-11,5.4255710815676471e-13,3.1103459889355189e-13,1.1778766239036455e-14,3.1127901625669066e-11,3.0816943632421049e-19,3.92280577812552e-12,5.3952333579640531e-12,5.3347918599949264e-14,2.6575169630615454e-12,3.2420203272706218e-15,7.6482437442493659e-12,6.34700329799109e-14,5.8104070267857076e-14,7.688555843366899e-16,2.2953851569759828e-13,4.6692863353991483e-16,1.1242392176730797e-15,2.1129860251758367e-14,5.6790165487701629e-14,4.2696131726868984e-14,4.8451699061989699e-12,3.2314500468418968e-19,7.476137687982346e-13,2.3055982142265309e-19,1.296478133304808e-12,3.9043531349632658e-15,2.9367237376477245e-14,2.518498779470541e-14,3.7572194218748711e-17,2.7447062879542777e-13,1.3743737419028255e-20,1.4158202332012665e-16,5.6221073948544867e-20,9.1200498688888313e-21,8.8780590382225294e-14,3.1193948055246428e-14,6.7426923127334344e-14,7.1430517968038961e-22,9.4997842562299402e-26,8.8917546965544712e-22,2.9616300678706891e-21,4.8565271069173632e-19,3.27591554755384e-25,4.0094819440515369e-24,2.307453796402905e-20,9.298360872490595e-14,5.874715484989e-17,5.5383186478927292e-15,8.9510554605411734e-14,2.2966436894467273e-14,3.9639076460550913e-12,4.2319630536971727e-26,1.5700891047835818e-26,1.1269438556623362e-20,1.6441975370030507e-19,8.5417013704240129e-14,3.6034262026953698e-23,1.0082142137437895e-23,6.7528972765329482e-22,7.6559754874786657e-29,1.6803684009850793e-21,7.2080925171969727e-23,7.1761452060819631e-13,2.0521427970746784e-11,3.5160730460455314e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911896448745425,0.00010000000184963129,0.10889010947162994
2.2740929075440016e-06,0.003818245652637091,6.4672404271770358e-11,9.4696421110738037e-12,9.7659549738357086e-12,2.1083734333347994e-11,5.614338716304504e-10,1.8924604776381735e-10,3.518974820615834e-11,8.8622619090345901e-11,2.7864896501313904e-12,2.0993842151219459e-12,1.5556481237448089e-11,1.5445329198132001e-11,8.4865199012957633e-13,6.2798324239930188e-13,1.6660577489437899e-12,1.530117172971812e-12,6.8038550142336611e-13,4.6222279651224104e-11,1.41944992582299e-10,4.8563274406293447e-13,2.8230288671423569e-13,7.2356471821430636e-16,8.3711306601270746e-12,5.5198320614580009e-11,7.043047577103887e-22,2.4053228269696036e-12,2.8712733224828826e-12,2.177987339614706e-11,5.6122316869707995e-13,3.3539249128915679e-13,1.2179630416574189e-14,3.3509060532726871e-11,3.2120033280416508e-19,4.3306624387433165e-12,5.9611358385478502e-12,5.8894726606348213e-14,2.7064726184246272e-12,3.3017805589848268e-15,8.2830562855275005e-12,6.5690179872174823e-14,6.0143895020219145e-14,8.4888877526487671e-16,2.4716968051994093e-13,4.8335128041477441e-16,1.2417600873869236e-15,2.3145336781533944e-14,5.8742363712573229e-14,4.4168064007407787e-14,5.3058354875659759e-12,3.4845133096623505e-19,7.7926594752456544e-13,2.4121222682064513e-19,1.4316732622875549e-12,4.3115655405681029e-15,3.0632879665152234e-14,2.6274409883025846e-14,3.9197581754538646e-17,3.0009234671918372e-13,1.5176917296612629e-20,1.6480865354171866e-16,6.5444379783971242e-20,9.9714027373827631e-21,1.0300944449091431e-13,3.1779449493441038e-14,7.843283307816583e-14,8.308992450057898e-22,1.1877671068486651e-25,1.1472820090760795e-21,3.8213210184183606e-21,6.2757762347940963e-19,4.2277127244280724e-25,5.1733563676073238e-24,3.0668414529539109e-20,1.0482341987039659e-13,5.9850856262433121e-17,5.6262012645654279e-15,9.6964276022380083e-14,2.6694251207277311e-14,4.3437107475830408e-12,5.6247113937885905e-26,2.0868089936954703e-26,1.5648352110495082e-20,1.7704907091944318e-19,9.7204626980936828e-14,4.5126949001995504e-23,1.2668375413318587e-23,8.8479158576862959e-22,1.0031162124115896e-28,1.8510477146890513e-21,9.9261025577789428e-23,7.9871550719053776e-13,2.2229727859240755e-11,3.964980223799466e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911896266869921,0.00010000000206359432,0.10889010944282192
2.3719376312560017e-06,0.003818245652747838,6.6048547241414577e-11,9.5008837855184545e-12,9.8498629264754199e-12,2.1240888348866821e-11,5.9508045777561161e-10,2.0269463132009878e-10,3.5499794717975605e-11,9.0844770125508276e-11,2.8749734601428004e-12,2.1662452321327441e-12,1.5628495965920213e-11,1.5606844211932328e-11,8.5761604766689192e-13,6.346334541345218e-13,1.7182068806475312e-12,1.5781808283255487e-12,6.8366530243913698e-13,4.8796217541783122e-11,1.5013349494239383e-10,4.8798313728049926e-13,2.8479642908069377e-13,7.2706704484404194e-16,8.6979243603051003e-12,5.9130619624328043e-11,7.1176319839727412e-22,2.4781735670252185e-12,2.9947874487028473e-12,2.3723863886792104e-11,5.7903068959729595e-13,3.5987933234221081e-13,1.2562931411590817e-14,3.594496030318328e-11,3.3373940976422875e-19,4.7551155104924422e-12,6.5511376535479272e-12,6.4667254500445223e-14,2.7507460237961976e-12,3.3558248488510439e-15,8.9288971018398193e-12,6.7809860147718373e-14,6.2091378515195334e-14,9.3218389051498534e-16,2.6488728013548246e-13,4.990303455007682e-16,1.3640981344116296e-15,2.5228260343301671e-14,6.0608929331728106e-14,4.5575408814365087e-14,5.7818555374100219e-12,3.7389162834367774e-19,8.0947880516209e-13,2.5158850160436677e-19,1.572680739399768e-12,4.7362888506751763e-15,3.1841033683047165e-14,2.7314359687902118e-14,4.0749158405122437e-17,3.2608395340197789e-13,1.6671712859271914e-20,1.9039106272486397e-16,7.5603187706216051e-20,1.0835046191333835e-20,1.1851702966162396e-13,3.2310651320826757e-14,9.0549123840325361e-14,9.5925642881793477e-22,1.468699755432862e-25,1.4632750257051127e-21,4.8738179390243748e-21,8.0158812691941852e-19,5.3942268224691005e-25,6.598261485711312e-24,4.024201796940486e-20,1.1752423132328357e-13,6.0852188025911298e-17,5.7091791045978107e-15,1.0455016211292818e-13,3.0799660575795453e-14,4.7363116020758725e-12,7.3805500517280871e-26,2.7382380951868401e-26,2.1428984752279366e-20,1.8974030243562901e-19,1.0986654202668333e-13,5.5889994374928222e-23,1.5737728175879927e-23,1.1441060246212035e-21,1.2971088541102197e-28,2.0284328659289382e-21,1.3462563642891572e-22,8.8461840535122374e-13,2.3982574465238679e-11,4.4478173119382169e-19,0.88130563799999995,0.0,0.0,0.0,0.0098911896083682324,0.00010000000229034872,0.10889010941378455
