Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971)
2.166740805338075e-07,0.002189276675905755,5.5250346452627306e-15,8.91614307371061e-16,3.4461161422754874e-14,7.5836475804481824e-15,3.3528254273880297e-14,0.0,0.0,9.5185481546787898e-13,3.1756701496809614e-16,1.3283206332627786e-22,4.9618378908023268e-24,8.703386328272683e-24,7.0366759148049741e-44,6.1851940273489701e-31,4.8030606065045327e-25,9.0506342185661769e-13,1.0081206201971679e-15,3.4401468284500764e-38,-1.5409777224487898e-33,2.5750588634395659e-24,3.9932763030876292e-26,1.8802865164649191e-26,1.0377109945061906e-22,3.3317613932305825e-18,4.0420482597827267e-27,4.1234563132462395e-25,1.9189476650059666e-12,1.0845397962378262e-14,5.6941990244324206e-16,5.775492927469704e-13,2.3315987848630487e-21,3.5053827216637291e-32,1.3544483546443255e-24,1.1813015709503621e-24,0.88168480800000004,0.0,0.0094599999905445303,0.1088499999850233,8.1984911015906481e-13,7.2633443014179137e-13,6.3668366569676091e-13,1.2550611085434567e-14,7.5653683185241442e-15,3.9231589135188385e-15,1.5196578203256107e-14,1.8480449316840655e-12,2.0704669767508733e-14,2.6395053805089341e-12,2.444225123476822e-12,2.5172486348259973e-12,2.0542852639041373e-12,7.7579593445425952e-15,1.1234364010792644e-13,1.3963411428554418e-13,1.0928766050378641e-13,9.099911544570706e-14,1.8053021883102661e-13,7.4358606073704584e-15,1.5523794995086864e-13,7.6778315131761056e-16,1.5362088783797785e-22,6.6898199673317408e-14,6.5673935485927341e-14,1.0919831216747155e-13,1.2544785977770244e-15,8.4314755837728293e-15,5.1537940926507205e-13,1.5573156388185438e-12,1.7367893595621298e-14
2.3510859198602927e-07,0.002189276675905113,5.7979149209189049e-15,9.9649234075890561e-16,3.9478567307737049e-14,8.6321894812474925e-15,4.2602711589532365e-14,0.0,0.0,1.0921792043114021e-12,3.9466817162138501e-16,1.6668960619348655e-22,6.3997492680002091e-24,1.0031863552072785e-23,8.0288471027051048e-44,5.9115864305803198e-31,5.8093024902852056e-25,9.6351522166006278e-13,1.1569170697355711e-15,4.9010507105399349e-38,8.546901919485714e-33,3.2339716011037886e-24,4.5264044790789301e-26,2.291325848208828e-26,1.4237497730322724e-22,3.6019451623582606e-18,5.5199796250054497e-27,4.8674108578811953e-25,2.1741388151573872e-12,1.244250903650415e-14,6.3570403473933434e-16,5.9485587592026478e-13,2.5222825713775347e-21,4.4381214410504271e-32,1.7135402474447838e-24,1.4984395806791092e-24,0.88168480800000004,0.0,0.0094599999897326693,0.10884999998358016,8.5262081180367328e-13,7.6291915367615297e-13,6.6954870374920851e-13,1.4075187257018671e-14,8.2303786931677211e-15,4.3838038298522243e-15,1.6563091272908058e-14,1.9953485868635536e-12,2.3249461080051782e-14,2.8867234158788535e-12,2.6774703051385159e-12,2.7333177053977531e-12,2.2684281852758289e-12,8.6860068204454192e-15,1.2311452825420381e-13,1.6265523362558546e-13,1.2703878769916566e-13,1.0606057963311179e-13,1.9830577276021008e-13,8.114086453630356e-15,1.802987668975616e-13,8.6199659833312401e-16,1.6872453062452658e-22,7.4639164097841443e-14,7.9418029263375828e-14,1.2220227494437142e-13,1.410395762712809e-15,9.995650096815579e-15,5.4353395862736653e-13,1.6840191033048222e-12,2.1664249489967887e-14
2.5354310343825105e-07,0.0021892766759045055,6.0668243121353615e-15,1.1032724903247954e-15,4.4557992683857243e-14,9.7308818926723631e-15,5.2918174714754009e-14,0.0,0.0,1.2409132266350007e-12,4.8268082766408448e-16,2.0564991220119946e-22,8.096147637130414e-24,1.1448649317113218e-23,6.4054369717367765e-44,5.7931032721406576e-31,6.9112347460168105e-25,1.0224222346342391e-12,1.3150877497499706e-15,6.7879191588661869e-38,3.6471213519981387e-33,3.993605015653874e-24,5.0852801706470952e-26,2.7425248030502846e-26,1.8992579544661851e-22,3.8737337603809609e-18,7.3738402984230553e-27,5.687977736019035e-25,2.4416187665511675e-12,1.4139910186952276e-14,7.0393744502595424e-16,6.1205355585884811e-13,2.7140685041267654e-21,5.5305039270479668e-32,2.1339286383455785e-24,1.8673121874238199e-24,0.88168480800000004,0.0,0.0094599999889193927,0.10884999998213345,8.851084154933821e-13,7.9910812118506901e-13,7.0181092960823091e-13,1.5704020846500438e-14,8.9005764703428948e-15,4.873378893444325e-15,1.7940265482969771e-14,2.1399773794366188e-12,2.5969218066425935e-14,3.1324004426387304e-12,2.9099540966244081e-12,2.947125741122756e-12,2.48466272620585e-12,9.6727968037977195e-15,1.3377453151396027e-13,1.8732452845273646e-13,1.459967897394409e-13,1.2217012079423379e-13,2.1589903045018237e-13,8.7880509122762395e-15,2.0713978106463121e-13,9.6222211399387842e-16,1.8367324619425032e-22,8.233406896279142e-14,9.444315358260313e-14,1.3513906857599398e-13,1.5763004147824222e-15,1.1665273938644868e-14,5.7114708553267297e-13,1.8082897469438486e-12,2.6467706953551727e-14
2.904121263426946e-07,0.0021892766759033936,6.5933431455703151e-15,1.321792430697193e-15,5.4816549680719936e-14,1.207593676024159e-14,7.730585888022323e-14,0.0,0.0,1.563291217512661e-12,6.9395114663097225e-16,3.0026423679214106e-22,1.2348647766602241e-23,1.4550986116999672e-23,8.6826114277914222e-44,6.2488636244155802e-31,9.3989442115308644e-25,1.1416335265483037e-12,1.6598518485356947e-15,1.21577217407952e-37,6.5558182144554814e-34,5.8421881950293604e-24,6.2792129348625685e-26,3.7640282958527545e-26,3.158062431579871e-22,4.4229997883407115e-18,1.2472877338577571e-26,7.5700104768042823e-25,3.0129414834694711e-12,1.7838798586104873e-14,8.4621088565508078e-16,6.4616413389199964e-13,3.1016020462827747e-21,8.2557167245466863e-32,3.1821709810518082e-24,2.7772321481648019e-24,0.88168480800000004,0.0,0.0094599999872885792,0.10884999997922984,9.4928030477573145e-13,8.7031870431944237e-13,7.6462468469859575e-13,1.9288533527396203e-14,1.0256315625154357e-14,5.9424995175086644e-15,2.0726284133244975e-14,2.4215850973577298e-12,3.1958562425160205e-14,3.619044764839063e-12,3.3725677147726056e-12,3.3680253865545858e-12,2.9232880436660057e-12,1.1829724757830239e-14,1.5476321431618974e-13,2.4154206986921741e-13,1.8746592818085896e-13,1.574582792411328e-13,2.5054008441848137e-13,1.0122983674615977e-14,2.6614318044137161e-13,1.1815366255346172e-15,2.131071442501243e-22,9.7520064460255567e-14,1.2828363895979494e-13,1.6069167664332144e-13,1.9395275100065616e-15,1.5293407474906731e-14,6.2479142960545491e-13,2.0497158110619294e-12,3.7528224466347364e-14
3.2728114924713816e-07,0.002189276675902417,7.1056369757956496e-15,1.5457513709089698e-15,6.5086799603046769e-14,1.4613367739057835e-14,1.0673648717947636e-13,0.0,0.0,1.9183588430228099e-12,9.5636329393017526e-16,4.1946172280240341e-22,1.7886054402981612e-23,1.801781675777037e-23,1.0797768773643556e-43,7.0979965046492858e-31,1.2256371095825643e-24,1.262742206236116e-12,2.0430139589357494e-15,2.0237864831552655e-37,-8.1728253686634141e-34,8.1750282355465918e-24,7.5729929628652538e-26,4.9401412649064154e-26,4.8922509526061466e-22,4.9809934773885972e-18,1.9901812947962645e-26,9.7886794415547505e-25,3.6319232947723413e-12,2.194850194835816e-14,9.9616075649226792e-16,6.7994646667266335e-13,3.4952754809646751e-21,1.1805511331185729e-31,4.5468749463889813e-24,3.9452581274661968e-24,0.88168480800000004,0.0,0.0094599999856520341,0.10884999997631319,1.0124421735810364e-12,9.400012621873901e-13,8.2530114877821656e-13,2.3328813450704125e-14,1.1631934197617901e-14,7.1359437854911754e-15,2.35535254874801e-14,2.6935607635491543e-12,3.8716522231697497e-14,4.0992912403824489e-12,3.831945636849855e-12,3.7800848222168872e-12,3.3699450536821232e-12,1.4240971848954928e-14,1.7531348188612936e-13,3.0215639706935401e-13,2.3356424879911676e-13,1.967154341067816e-13,2.8445846316221806e-13,1.144029674948665e-14,3.3221066337729348e-13,1.4271590079338868e-15,2.4192695530271911e-22,1.1234630672199279e-13,1.670900885689557e-13,1.8565575876380992e-13,2.3466879843255356e-15,1.9263465638519796e-14,6.7639431957125936e-13,2.2819565734310485e-12,5.0405503100722295e-14
3.641501721515817e-07,0.0021892766759015734,7.6043876313758374e-15,1.7739031618532927e-15,7.5277451058985219e-14,1.733801353889816e-14,1.4119763408968117e-13,0.0,0.0,2.3055061844731423e-12,1.2748110787596853e-15,5.6607153474506068e-22,2.4871114244173086e-23,2.1856266234437358e-23,1.2586726686622328e-43,7.8211526969977437e-31,1.5474195822886247e-24,1.385740907167251e-12,2.4651788049028397e-15,3.1823211817105946e-37,-1.9590938080237471e-33,1.1046119264772987e-23,8.9646159526065437e-26,6.2668504664267097e-26,7.1788843739717944e-22,5.5481354862338658e-18,3.0314921266245214e-26,1.2360496629734745e-24,4.2976076312749325e-12,2.6475488378358383e-14,1.1537146249573884e-15,7.1342179802929675e-13,3.8954091377301014e-21,1.6308285256598405e-31,6.2772265876048124e-24,5.4063302587434108e-24,0.88168480800000004,0.0,0.0094599999840097697,0.10884999997338399,1.0746243242563279e-12,1.0081871708340139e-12,8.8397124185790142e-13,2.7840686889281347e-14,1.3026222294502745e-14,8.4567568589753245e-15,2.641962440408986e-14,2.9564440252210246e-12,4.6271564129475681e-14,4.5730551515482248e-12,4.2880136087209265e-12,4.1834452765441939e-12,3.8244762636139737e-12,1.6913658080879604e-14,1.9543117921449201e-13,3.6903920179006005e-13,2.8417158697649827e-13,2.3979892909353589e-13,3.1766335342197909e-13,1.2739775379039179e-14,4.0530707513842032e-13,1.6999569062415147e-15,2.7014050658466053e-22,1.267590188610184e-13,2.1075842663972257e-13,2.0993210779735405e-13,2.7993374540430821e-15,2.3529484683221408e-14,7.2603409550586314e-13,2.5053617223382022e-12,6.4933000356950116e-14
4.0101919505602527e-07,0.00218927667590086,8.0900731540224329e-15,2.0051605141115745e-15,8.5337352374719207e-14,2.0244940093545106e-14,1.8063815012507928e-13,0.0,0.0,2.7241399503537931e-12,1.6540950741205997e-15,7.4296796164760322e-22,3.3463262530907089e-23,2.6073366052263623e-23,1.4360843315982386e-43,8.4788096388879486e-31,1.9046980281315854e-24,1.510599907299526e-12,2.9269465341943646e-15,4.7812450795263758e-37,1.3779532688901273e-33,1.4509227389391834e-23,1.0452136192292456e-25,7.74197145694178e-26,1.0094196838433406e-21,6.1243919022514144e-18,4.446461200931859e-26,1.5301995009201639e-24,5.0090660036152909e-12,3.1426172499937986e-14,1.3188031699222426e-15,7.4659162668702808e-13,4.3019841788060395e-21,2.1895783196273728e-31,8.4236936601476654e-24,7.196018198420598e-24,0.88168480800000004,0.0,0.0094599999823618258,0.10884999997044249,1.1358351599427255e-12,1.0749053640416715e-12,9.4073548216613697e-13,3.2832287734328802e-14,1.4437650162851801e-14,9.9059481601321053e-15,2.9321483307991839e-14,3.2106707908339964e-12,5.4638799552035884e-14,5.0402882539311697e-12,4.7407205730304833e-12,4.5782522903736229e-12,4.2867499761873993e-12,1.9850533620391629e-14,2.1512328714276286e-13,4.420642703648864e-13,3.3917655282506691e-13,2.8657160692613869e-13,3.5016617257738536e-13,1.4021293404418412e-14,4.8539868087646038e-13,2.0003154270247947e-15,2.9775750409542968e-22,1.4073974089181178e-13,2.5918609108666694e-13,2.3348524596284918e-13,3.2982008631098404e-15,2.805125726006205e-14,7.7378553096637401e-13,2.7202677725199796e-12,8.0936464792717071e-14
4.378882179604688e-07,0.0021892766759002737,8.5630984328947907e-15,2.2385709973603714e-15,9.5238597929305485e-14,2.3329388249842302e-14,2.2498524121986679e-13,0.0,0.0,3.173680397900793e-12,2.0989253742491969e-15,9.5306959978863862e-22,4.3819187550025418e-23,3.0675873541400186e-23,1.6752296249692926e-43,9.2603460912295871e-31,2.2969272673762162e-24,1.6372857659794377e-12,3.4289078901543232e-15,6.9199842335242304e-37,-1.8457889128425978e-33,1.8617893259382583e-23,1.2033654641373418e-25,9.3628640146970765e-26,1.3713556390066438e-21,6.7096182637034754e-18,6.320320382761085e-26,1.8627336692898786e-24,5.765391304224242e-12,3.6806867210865239e-14,1.4913575432986799e-15,7.7945410383553302e-13,4.7148989861633293e-21,2.8702132937075684e-31,1.1037647944104102e-23,9.350333667909903e-24,0.88168480800000004,0.0,0.0094599999807082752,0.10884999996748904,1.1960788034925864e-12,1.1401842385271514e-12,9.956773452034112e-13,3.8305555854246186e-14,1.586457457325655e-14,1.148292155525778e-14,3.225572820297598e-14,3.4566153835300707e-12,6.3822590682037224e-14,5.5009594345172938e-12,5.190022926528699e-12,4.9646546949143225e-12,4.7566395592261055e-12,2.3050904419265824e-14,2.3439714455844223e-13,5.2110746267090169e-13,3.9847454909962791e-13,3.3690153369827123e-13,3.8197900358137604e-13,1.5284768875244695e-14,5.7245226009104603e-13,2.3282396561403042e-15,3.2478821588685385e-22,1.5428784199376155e-13,3.1227221485953392e-13,2.5631192065715501e-13,3.8433491958296653e-15,3.2793401927787166e-14,8.1972038976655675e-13,2.9269982577342665e-12,9.82457343035721e-14
4.747572408649124e-07,0.002189276675899814,9.0238499133136577e-15,2.4732847550145945e-15,1.0496461345099775e-13,2.65867292628423e-14,2.7415626136295309e-13,0.0,0.0,3.6535583684229568e-12,2.6139349869245032e-15,1.1993326528848894e-21,5.6093462434636454e-23,3.5670275855984388e-23,1.9132438733537044e-43,9.9750835906099883e-31,2.7236189682204324e-24,1.7657665668792627e-12,3.9716441853274002e-15,9.7068976002104426e-37,-3.6009530898418071e-34,2.342545795740885e-23,1.3707303518865881e-25,1.1127460614644294e-25,1.8111603278690199e-21,7.303675671753073e-18,8.7471376018878877e-26,2.2349388049975745e-24,6.5656925566855438e-12,4.2623784563731135e-14,1.6713086149652802e-15,8.1200877504273469e-13,5.1340558919027973e-21,3.6862731199528437e-31,1.4170941060220835e-23,1.1905552319650919e-23,0.88168480800000004,0.0,0.0094599999790491839,0.10884999996452388,1.2553606591865524e-12,1.2040523287826396e-12,1.0488719246088898e-12,4.4258047611712486e-14,1.7305359997583246e-14,1.3185969264959799e-14,3.5218981019724142e-14,3.6946192886392436e-12,7.3819693733315423e-14,5.9550460202182719e-12,5.6358791923864539e-12,5.3428033095164089e-12,5.2340174384512533e-12,2.6511692148859543e-14,2.5326014605369831e-13,6.0604645559311621e-13,4.6196577656138306e-13,3.906611373311277e-13,4.1311400425524061e-13,1.653014308217747e-14,6.6643448059781815e-13,2.6834717088906954e-15,3.5124297441967034e-22,1.6740977699446921e-13,3.6991748440897884e-13,2.7842173374213431e-13,4.4344009854950097e-15,3.7724126975091658e-14,8.6390806766236099e-13,3.1258656859978879e-12,1.1669975892968904e-13
5.484952866737995e-07,0.002189276675899261,9.9099922976481519e-15,2.9437903500095614e-15,1.2386060151641564e-13,3.3602358028341672e-14,3.8661349677097745e-13,0.0,0.0,4.702115782501065e-12,3.8725349722411133e-15,1.8123933357563931e-21,8.7000715131745684e-23,4.6858884686506384e-23,2.4127802097387831e-43,1.1470173511817756e-30,3.6779587743918481e-24,2.0279900129987933e-12,5.1817069625664423e-15,1.7703154589458244e-36,-4.3217623411072914e-34,3.5349257681305845e-23,1.7323737677712498e-25,1.5076633591335754e-25,2.9536323488992538e-21,8.5177760849789752e-18,1.5694092158024566e-25,3.1023879885881096e-24,8.2947596025093015e-12,5.5590495302558991e-14,2.053123382271063e-15,8.76196722455644e-13,5.9907407116832561e-21,5.7788810292100454e-31,2.220311026129959e-23,1.8364170810402608e-23,0.88168480800000004,0.0,0.0094599999757147349,0.1088499999585594,1.3710660192308382e-12,1.327669885966216e-12,1.1502875952795864e-12,5.7569448322229611e-14,2.0222425268736392e-14,1.6958177911552036e-14,4.1219879926921576e-14,4.1480362248564595e-12,9.6203571429895825e-14,6.8434220277347531e-12,6.5171036880474799e-12,6.0749492442836436e-12,6.2107276325125524e-12,3.4190868723284948e-14,2.8978340368577888e-13,7.9313463156699619e-13,6.0115401638546879e-13,5.0798603136962541e-13,4.733995104386948e-13,1.8966482355349749e-14,8.7504728678993395e-13,3.4735757743170771e-15,4.0246627307611233e-22,1.9241755771705054e-13,4.9849854271695563e-13,3.2055960751579598e-13,5.7505337989404076e-15,4.8043387426085988e-14,9.4730460376713161e-13,3.5011934618690748e-12,1.5647199870145246e-13
6.222333324826866e-07,0.0021892766758991825,1.0751254927238685e-14,3.4118364718724798e-15,1.4200809887769918e-13,4.1257586208408303e-14,5.1726930102048912e-13,0.0,0.0,5.8654934368724089e-12,5.4652085602422858e-15,2.6066159147241744e-21,1.2737374905513099e-22,5.9686213897589727e-23,2.9961655103004222e-43,1.2936454603031404e-30,4.7644932030980455e-24,2.2970242762587341e-12,6.5615718881995207e-15,2.9806530715450541e-36,8.2384105220536855e-34,5.0702255846270619e-23,2.1287265095081988e-25,1.9575934460665943e-25,4.4946952268673888e-21,9.7656282412524758e-18,2.6249668338943713e-25,4.1405655404094197e-24,1.01895017796322e-11,7.0373717923046777e-14,2.4636922815612508e-15,9.3915834576468145e-13,6.8712905524743067e-21,8.5756971138360715e-31,3.2934805168794092e-23,2.6863391182940375e-23,0.88168480800000004,0.0,0.0094599999723591673,0.10884999995255096,1.4830067301431107e-12,1.4459830693990793e-12,1.2454741623393665e-12,7.2675310913555074e-14,2.317747734598176e-14,2.1191452805076947e-14,4.7300529298362615e-14,4.5731934993034269e-12,1.2164008257392203e-13,7.7054053953785586e-12,7.3841250279489477e-12,6.7759159415218803e-12,7.2158685618829334e-12,4.2825910232632535e-14,3.2475319148550112e-13,1.0023940016472353e-12,7.5603017072372328e-13,6.3762139242422078e-13,5.311215620892759e-13,2.133030508065177e-14,1.1109526228122447e-12,4.3644160083403849e-15,4.5151142638884687e-22,2.1586753312715378e-13,6.4417210728605722e-13,3.6007271254511386e-13,7.2364027171820738e-15,5.8820740215238541e-14,1.0244772512860061e-12,3.848510343055643e-12,1.9922728949915425e-13
6.959713782915738e-07,0.0021892766758995594,1.155016936759831e-14,3.873769080400825e-15,1.5941832971519486e-13,4.952014627016503e-14,6.653829127975232e-13,0.0,0.0,7.1395432755745064e-12,7.4259761057476263e-15,3.6070566356329976e-21,1.7836967812031724e-22,7.4196024086534298e-23,3.5078677979213631e-43,1.4452084160409016e-30,5.9800227810006757e-24,2.5726222951454746e-12,8.1155162847172703e-15,4.7170315443167283e-36,6.7581004568114383e-34,6.9901778684473375e-23,2.5584278512024052e-25,2.4610884825693688e-25,6.4909588092212378e-21,1.104610307047049e-17,4.1536640951389839e-25,5.3558094677777464e-24,1.2243423839948332e-11,8.7019156690417203e-14,2.9024602018237283e-15,1.0008929081012379e-12,7.7749089131160727e-21,1.2183304767549132e-30,4.677397073680978e-23,3.7693266811644159e-23,0.88168480800000004,0.0,0.0094599999689831821,0.10884999994650039,1.5912409204734394e-12,1.5592113062413814e-12,1.3348726560085677e-12,8.9449747316063358e-14,2.6160882091647009e-14,2.5846762222198581e-14,5.3440846100971435e-14,4.9721320853387379e-12,1.4991843850594943e-13,8.5410971093208783e-12,8.2367225960084242e-12,7.4469258157188131e-12,8.2484464799465704e-12,5.2337551858641635e-14,3.5822985613653953e-13,1.2329239757362859e-12,9.259356048355281e-13,7.7871042785573167e-13,5.8637953176419009e-13,2.362190687068949e-14,1.3738434980252668e-12,5.3478746201534009e-15,4.9846288006747524e-22,2.378664021333489e-13,8.0621002824167323e-13,3.9714022589918419e-13,8.8785172992276384e-15,6.9906831193931077e-14,1.0958900687857056e-12,4.1699049055670292e-12,2.44134394591477e-13
7.697094241004609e-07,0.002189276675900376,1.230909939070092e-14,4.326844118523915e-15,1.7610788830165195e-13,5.835957141529764e-14,8.3023628607010419e-13,0.0,0.0,8.5202770447312828e-12,9.7876326124853398e-15,4.8392997765921751e-21,2.4111335770956903e-22,9.0428251339009842e-23,4.2081103986463531e-43,1.6065823602608634e-30,7.3205907089261421e-24,2.8545397672460004e-12,9.8476616264092914e-15,7.1053783386650477e-36,7.4354874497991517e-34,9.3360403265781353e-23,3.0201711700789638e-25,3.0164128709720977e-25,8.9976666941942782e-21,1.2358044702309426e-17,6.2832744761648347e-25,6.7524163913798049e-24,1.4450289348062701e-11,1.0557084851226818e-13,3.3688720773355638e-15,1.061399115349621e-12,8.7007783527403912e-21,1.6704843348500676e-30,6.4115233211167691e-23,5.1139964965121899e-23,0.88168480800000004,0.0,0.009459999965587447,0.10884999994040935,1.6958318341415107e-12,1.6675676813183595e-12,1.4188875775199914e-12,1.0774774297111476e-13,2.9164665243348883e-14,3.0881269592720229e-14,5.9624199088001988e-14,5.3467179385865426e-12,1.8079433023262521e-13,9.3506878102410048e-12,9.0747146643069046e-12,8.0891841269600639e-12,9.3074842612557292e-12,6.2638147210044122e-14,3.9027311383847374e-13,1.4838578953497284e-12,1.1102533815959204e-12,9.3045848805848241e-13,6.3927183621346213e-13,2.5841826462302703e-14,1.6633854030770531e-12,6.4148795948728829e-15,5.4340426374304827e-22,2.5851225419113167e-13,9.8391278324745679e-13,4.3192692613122159e-13,1.0661722744535287e-14,8.118182260805453e-14,1.1619725954875301e-12,4.4673104935459582e-12,2.9052525953604507e-13
8.43447469909348e-07,0.002189276675901615,1.3030266706511928e-14,4.7690339797185378e-15,1.920974283566792e-13,6.7747075302341852e-14,1.0111350885194541e-12,0.0,0.0,1.0003858557538527e-11,1.2581798548726196e-14,6.3294064854926023e-21,3.1669613591767513e-22,1.0842003286305458e-22,4.9124139841925963e-43,1.7753101628546096e-30,8.7825749363880464e-24,3.142538793305016e-12,1.1761976165505248e-14,1.0280166585980661e-35,4.3934498611000287e-34,1.2148545204825188e-22,3.5127024922636175e-25,3.6220468153674257e-25,1.2068628689771002e-20,1.3700326510022978e-17,9.1564251232839808e-25,8.3337573344763208e-24,1.6804112769488188e-11,1.2607119161336132e-13,3.8623729243046625e-15,1.1206780987149609e-12,9.6481022341971645e-21,2.2238747071841236e-30,8.5335097473779792e-23,6.7484139020113657e-23,0.88168480800000004,0.0,0.0094599999621726178,0.10884999993427948,1.7968493815928238e-12,1.7712586633061468e-12,1.4978898875630375e-12,1.2741484699620032e-13,3.2182236446107635e-14,3.625080042271384e-14,6.5836834913469805e-14,5.6986584838390862e-12,2.1400665719068695e-13,1.0134442746804466e-11,9.8979513333015574e-12,8.7038704809656238e-12,1.0392019857266309e-11,7.3636908459082315e-14,4.2094146289603757e-13,1.754362674654088e-12,1.3084019285371477e-12,1.0921284087969309e-12,6.898949041456707e-13,2.7990805957832591e-14,1.9792147048075655e-12,7.5559750498727144e-15,5.8641751681654364e-22,2.7789699741709945e-13,1.1766090039906743e-12,4.6458744068168205e-13,1.2570175362256258e-14,9.2549269094841471e-14,1.2231226306181154e-12,4.7425173665345395e-12,3.3786051488352551e-13
9.909235615271223e-07,0.0021892766759052966,1.4367528826734303e-14,5.6152067429770315e-15,2.2208145108456715e-13,8.8058829649149292e-14,1.4184038263483261e-12,0.0,0.0,1.326493183215907e-11,1.958859298129967e-14,1.0189538438724998e-20,5.1057717650201339e-22,1.4981833110969052e-22,6.4426616352798425e-43,2.1120355100970166e-30,1.2056372032692931e-23,3.7358591386327197e-12,1.6152244899347384e-14,1.9562592701256048e-35,2.3548905962377378e-35,1.9333389116075453e-22,4.5853634176555421e-25,4.9779902781299707e-25,2.0111233032114023e-20,1.6471581250971508e-17,1.7771755819739742e-24,1.2058832406880896e-23,2.192988607983316e-11,1.7307950092268488e-13,4.9284271346896614e-15,1.2355666438291642e-12,1.1604054130778694e-20,3.6708082304983532e-30,1.4080387000913764e-22,1.0995207897335797e-22,0.88168480800000004,0.0,0.0094599999552881751,0.1088499999219092,1.9884652194482763e-12,1.9654344907023762e-12,1.6421931797919152e-12,1.7023458571801743e-13,3.8237591069422298e-14,4.7821962932133335e-14,7.8305762263831111e-14,6.3407485055565017e-12,2.8638692641351605e-13,1.1625804741351884e-11,1.1499701019017245e-11,9.8550819628083893e-12,1.2633829270202713e-11,9.7372274946173666e-14,4.7837957960125757e-13,2.3509157083278482e-12,1.7440111083197765e-12,1.4425423369893185e-12,7.8470620859583042e-13,3.2079724166411943e-14,2.6881428719008232e-12,1.0023121943200357e-14,6.6697647618562313e-22,3.1322885926440889e-13,1.6044320000497328e-12,5.241131020604184e-13,1.6700162607632608e-14,1.1526138531342514e-13,1.3320749702703394e-12,5.2328594106131041e-12,4.3366575935031765e-13
9.999999999999997e-07,0.002189276675910486,1.4445515942944597e-14,5.6654968984416195e-15,2.2384361296229271e-13,8.9372405116374318e-14,1.4453627084905972e-12,0.0,0.0,1.3477958272291038e-11,2.0085569086855377e-14,1.0469107449266596e-20,5.2450811230885555e-22,1.5260630580239214e-22,6.5429954135654804e-43,2.1326588269416556e-30,1.2272584826774458e-23,3.7730989914363162e-12,1.6447401189062942e-14,2.0281969802626748e-35,1.58360085380175e-35,1.9848870610533367e-22,4.6550406551254874e-25,5.067523928201901e-25,2.0695859749511956e-20,1.6645770207524304e-17,1.8450481451923381e-24,1.2312722372232976e-23,2.2262823362528389e-11,1.7623957750601929e-13,4.997405664996806e-15,1.2424782202215743e-12,1.1727001697360539e-20,3.7758304832863917e-30,1.448293248752344e-22,1.1302770187359018e-22,0.88168480800000004,0.0,0.0094599999548621687,0.10884999992114325,1.9998151704094997e-12,1.9768357341125567e-12,1.6505193354573515e-12,1.7300069842843228e-13,3.8610571286039453e-14,4.8564622948798621e-14,7.9073857564715158e-14,6.3777661948543094e-12,2.9106525061093859e-13,1.1714328135609461e-11,1.1596321334565464e-11,9.9226792869657212e-12,1.2774844954468141e-11,9.8896917657569781e-14,4.8175227940878698e-13,2.3899465959394899e-12,1.7724627278927609e-12,1.4652032427176751e-12,7.902734277850232e-13,3.2322421886895699e-14,2.7350816262776053e-12,1.0181775122801448e-14,6.7170681237630704e-22,3.1526446487341096e-13,1.6325275258707194e-12,5.2754247031392137e-13,1.69658882002509e-14,1.1665019998434938e-13,1.338244583303469e-12,5.2606258667760807e-12,4.3956597181413115e-13
