Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351)
4.4564470000000005e-09,0.0020126635395441785,2.4840166174296083e-15,1.0277312254187136e-17,4.9423876217829731e-17,6.2812092696352986e-17,1.0116174919341717e-18,0.0,0.0,1.6562187296268203e-14,2.2886712839154304e-19,4.4176705667685165e-24,9.6089450549778468e-27,1.1962466135700339e-25,1.1810615216340736e-43,2.9380514191776203e-30,1.8707963750023468e-26,5.1995643541101353e-13,1.6686004265263345e-17,3.0460378523684454e-40,5.8152039857462624e-45,6.0376348694620645e-27,8.2531648802412878e-27,1.2124023067642646e-28,7.5049572781589797e-28,2.7932601520879688e-19,3.9906331155939154e-25,1.4828784763386939e-26,5.4636366119653386e-14,1.7943869075528391e-16,1.4341864387838655e-17,6.0084618410365328e-13,1.7182137971768863e-22,1.3138247786213408e-28,3.9475372458341117e-21,4.6770728703340387e-21,0.88168480800000004,0.0,0.0094599999980071962,0.10884999999961824,7.4269939411442891e-13,7.1358300897416263e-13,5.6148548577133478e-13,2.1071700763876212e-15,1.6387351407083032e-15,8.1535022452471563e-16,9.6338883434650592e-16,6.6405156635231979e-14,1.1017866851627346e-15,5.3932701061685177e-14,4.678081316901573e-14,8.3820424395118922e-14,3.7153083899255847e-14,4.6100172562170028e-16,1.1512082254873235e-15,1.8477517490828125e-15,1.4432762179230972e-15,1.2669605973445101e-15,3.83468102947063e-16,4.4313193978684994e-16,2.5595303353164479e-15,2.3658688865375792e-17,7.1097190002557604e-25,2.6453679036180518e-16,3.8657334581610578e-18,8.8220333640761669e-17,8.7988585112689887e-18,3.8858069270466135e-16,4.0976181007170281e-13,5.2070190006441544e-14,4.5813406516293553e-17,4.8037877693209268e-14,1.9573995558012451e-14,1.7778646267925841e-17,1.8345913434725224e-25,1.0387751350708606e-18,1.1999061970470736e-18,5.8828944887464359e-19,2.253330299104935e-19,2.3885935620796777e-23,2.5277716417579298e-24,6.8804382982587844e-22,1.0050468013304821e-18,1.4487744669973023e-18,3.6461006371140929e-24,6.3421851886909155e-25,3.8884672396002021e-19,1.4342119146080007e-19,4.1756768949383171e-20,3.185726859832729e-21,5.5773641538658053e-22,3.2288172128181142e-23,3.529866915048146e-21,1.0818498788337406e-26,6.9858759834970482e-23,1.8685776792921793e-26,3.8002878235312039e-24,3.800287834011301e-24
5.505023000000001e-09,0.0020126635395448086,3.5456720708179284e-15,1.7976574539173127e-17,9.1025720123494921e-17,1.1043422207299983e-16,2.1978808947953685e-18,0.0,0.0,2.3225971529604816e-14,3.8599473398446989e-19,1.3803608728426259e-23,1.8549056387561377e-26,2.1505057072178285e-25,2.3851342414515932e-43,3.9576915492469583e-30,2.8178226620467476e-26,6.3685920513201241e-13,2.529843946937616e-17,1.3164670037341961e-39,1.4717410744278777e-44,1.1643819326164477e-26,1.3170702502646475e-26,1.969431488485379e-28,1.9895637590430775e-27,4.1618352138655832e-19,1.2472911091263884e-24,2.5812251402312051e-26,8.1768328725704158e-14,2.719654450905132e-16,2.1645773662641806e-17,7.310683989727251e-13,2.8541256707746243e-22,3.7282647602286472e-28,1.0537646593055138e-20,1.2432642303422475e-20,0.88168480800000004,0.0,0.0094599999975382119,0.1088499999994318,9.0123129691407694e-13,8.5840295440657524e-13,6.7371317967007835e-13,2.5404083357665043e-15,1.9587667530120877e-15,9.7089908937712886e-16,1.2711130673593486e-15,9.8244108715124485e-14,1.4466316075699959e-15,8.1008305763175338e-14,7.0457290903330977e-14,1.2435086438941011e-13,5.5971486048956321e-14,6.0532147433896658e-16,1.916938369732417e-15,2.7996552817277646e-15,2.1834497918949015e-15,1.9333082161590388e-15,7.2129496750178364e-16,6.1672200977457069e-16,4.0289634551567412e-15,3.5253976084273197e-17,1.3150530713444902e-24,4.510822826522902e-16,8.6542101046963986e-18,1.6961525154757014e-16,1.4892847855602585e-17,4.727811695902229e-16,4.7712184894230898e-13,7.5562192322318852e-14,6.8298715178130085e-17,6.7592008481839747e-14,3.1048492366538803e-14,3.688554733444644e-17,3.0945843954764263e-25,1.7269498444780284e-18,1.9849108967937389e-18,1.2431800444179436e-18,4.3593681681021837e-19,5.3520365072207442e-23,5.3449236870917988e-24,1.772471608996449e-21,2.3659633646062225e-18,3.4125310155401905e-18,9.7521661313505373e-24,1.9940900009991032e-24,6.581523121216075e-19,2.7517909025314715e-19,7.6479944813335411e-20,6.9992011343606752e-21,1.0896479818820127e-21,9.5354119354208016e-23,8.3979699959894902e-21,3.9484963374672812e-26,1.29149234133075e-22,4.4488764585748396e-26,1.0803157200077053e-23,1.0803157239435096e-23
6.5535990000000015e-09,0.002012663539545389,4.7282512137163466e-15,2.8526915957767925e-17,1.533530912233884e-16,1.7596069022452663e-16,4.2537155546530208e-18,0.0,0.0,3.0962662456433098e-14,6.0014197988113914e-19,3.574041565898782e-23,3.1892408514952714e-26,3.4746690491721721e-25,4.1514003215262064e-43,4.9899626742202842e-30,3.9619393892452618e-26,7.5184151743595405e-13,3.5641911811376142e-17,4.4762556694997606e-39,3.2082333476374403e-44,2.0091564233490666e-26,1.9167187036648908e-26,3.0122276358852496e-28,4.5374340052532444e-27,5.761668891146314e-19,3.2250595975473559e-24,4.0490691420653102e-26,1.1373905709594542e-13,3.8303451827854434e-16,3.0355471107461146e-17,8.5730248089785695e-13,4.2875733719957524e-22,8.8469000414619755e-28,2.3864523956045578e-20,2.8013300813878934e-20,0.88168480800000004,0.0,0.0094599999970691896,0.10884999999921396,1.0541550673391211e-12,9.956524682208919e-13,7.7966952583475143e-13,2.9803341761847437e-15,2.282946325893684e-15,1.1271332507734762e-15,1.5828668288493032e-15,1.3506257559880018e-13,1.79554322214688e-15,1.130406915751577e-13,9.8597439093655717e-14,1.7142453222583816e-13,7.8349063313967373e-14,7.5077629038429578e-16,2.9185435460881922e-15,3.9424050220889481e-15,3.0702267947835523e-15,2.7425482008146009e-15,1.2084482377888066e-15,8.0964288213753809e-16,5.8699235594256161e-15,4.8222561950679222e-17,2.1769380716751992e-24,6.9953230788201637e-16,1.688001599278058e-17,2.8893363626005066e-16,2.2428143579145541e-17,5.5537326411006076e-16,5.3658901023746652e-13,1.019253432151278e-13,9.4664495130865859e-17,8.9072377014619183e-14,4.4729670524488712e-14,6.759740663220671e-17,4.6495389458063469e-25,2.6077391090926183e-18,2.9854789755230843e-18,2.2747627157055407e-18,7.4590554779503867e-19,1.0445701603962467e-22,9.7842487926188157e-24,3.8478145161213358e-21,4.7913881168673968e-18,6.9136916277733284e-18,2.1771079470673216e-23,5.1144520464823048e-24,1.0151831097588747e-18,4.6851141224317661e-19,1.2609679604527064e-19,1.3304243448086901e-20,1.8797382385804612e-21,2.3408003500217836e-22,1.7149270509576459e-20,1.1529264035514879e-25,2.1491149328238117e-22,9.0897495869656258e-26,2.5665512397602859e-23,2.5665512515793311e-23
7.602175000000002e-09,0.0020126635395459206,6.0087054108348631e-15,4.2204962564863799e-17,2.4187284022653132e-16,2.6121027808708425e-16,7.5843456455835381e-18,0.0,0.0,3.977517189943817e-14,8.8009207741348818e-19,8.1865043948281411e-23,5.051324389501289e-26,5.2023534231742562e-25,6.5349973147859141e-43,6.0221867083727047e-30,5.3092243677276666e-26,8.6497734274376366e-13,4.7689058248087398e-17,1.3233028394220005e-38,6.3010232248344302e-44,3.2034190300477865e-26,2.6178404175344892e-26,4.4193008951095078e-28,9.3399477188147416e-27,7.5752044571082412e-19,7.3692746093047166e-24,5.8980992451521366e-26,1.5029409406845893e-13,5.1233462280249753e-16,4.0426542230291222e-17,9.7967972279208951e-13,6.0012828912562929e-22,1.861758743401844e-27,4.8326424418380979e-20,5.6404324741768291e-20,0.88168480800000004,0.0,0.0094599999966001221,0.10884999999896718,1.2017365257289692e-12,1.1258776390235464e-12,8.7990392744147039e-13,3.4262815395711814e-15,2.6111942468285186e-15,1.2842769379296444e-15,1.8992448414727224e-15,1.7635903559646666e-13,2.1496944079470696e-15,1.4978368699667277e-13,1.3102629080931262e-13,2.244532276557028e-13,1.0415199807432015e-13,8.9787192626933299e-16,4.1674904906108451e-15,5.2730549791346668e-15,4.1009339131839225e-15,3.6957148441701295e-15,1.8634309873452667e-15,1.0212606467081202e-15,8.095241564929172e-15,6.2295213777455387e-17,3.3269736750753431e-24,1.013826107665186e-15,2.986825283839548e-17,4.5141998700296482e-16,3.1141968273375309e-17,6.3699598017479455e-16,5.8932636431311911e-13,1.3064552051154242e-13,1.2470133050816622e-16,1.122128119209568e-13,6.0287360466648923e-14,1.1344479711280858e-16,6.4456356127777148e-25,3.6834123323506087e-18,4.2040235150785063e-18,3.7582103421864593e-18,1.1692229169408463e-18,1.8491950693893695e-22,1.6169924680320826e-23,7.4236965012085521e-21,8.7341863135463808e-18,1.2606877045062734e-17,4.2949682914417854e-23,1.1470950562544053e-23,1.4659347178960592e-18,7.3251199800191487e-19,1.9293480808958237e-19,2.2813002530585056e-20,2.9683265173877262e-21,5.0807720156518127e-22,3.1485747214805142e-20,2.923986541579622e-25,3.3152346282841749e-22,1.6695348490371976e-25,5.4071577728253659e-23,5.4071578037611188e-23
8.650751000000003e-09,0.002012663539546409,7.3684708164803253e-15,5.9209624580674784e-17,3.6222993434404765e-16,3.6752148522627389e-16,1.2697612849192059e-17,0.0,0.0,4.9663678631702704e-14,1.2344253046482654e-18,1.7108028626687118e-22,7.5232066527040935e-26,7.3555171764223701e-25,9.5847665643159701e-43,7.0516735378153166e-30,6.8677836105515996e-26,9.7633608920934796e-13,6.1414437219027194e-17,3.5147327630888307e-38,1.1427775313626905e-43,4.8123083188010849e-26,3.4151117580158961e-26,6.2874132197248189e-28,1.7779552505338983e-26,9.5867937202555798e-19,1.5352229408490293e-23,8.1288431209285777e-26,1.9121276134278283e-13,6.5957675726057219e-16,5.1817455030494718e-17,1.0983253270690804e-12,7.974944710922864e-22,3.5791447545210889e-27,8.9937443297236472e-20,1.0433630751719082e-19,0.88168480800000004,0.0,0.0094599999961310164,0.10884999999869348,1.344220510581065e-12,1.2495671218270794e-12,9.7489162660826229e-13,3.8772009524747196e-15,2.9425862147346124e-15,1.4421079043760367e-15,2.221495702275806e-15,2.2170080681286232e-13,2.5104758440203078e-15,1.9101161516713752e-13,1.6758044609211973e-13,2.8292496620066147e-13,1.3325596746628155e-13,1.0473264500189325e-15,5.6700611580904094e-15,6.7888924032342999e-15,5.2731967937924208e-15,4.7935868318477943e-15,2.6988668021305344e-15,1.2508601879378625e-15,1.0714785078817052e-14,7.7321817965251634e-17,4.7857250654839743e-24,1.3964409987741016e-15,4.9074333184158662e-17,6.6080318956695661e-16,4.0809266110185196e-17,7.1829095573753733e-16,6.3625338905143871e-13,1.6131818108379559e-13,1.5825879178130399e-16,1.3681108928843425e-13,7.745065252139351e-14,1.7811524117069499e-16,8.436960214943933e-25,4.9559083011746004e-18,5.6429086064154671e-18,5.7511241838899088e-18,1.7158485602184483e-18,3.0394228488867781e-22,2.4750371320938056e-23,1.3101618825389507e-20,1.4703050694245131e-17,2.1227521769414913e-17,7.7185909910641643e-23,2.3254115243560787e-23,2.0149841960003969e-18,1.0742196178659082e-18,2.7909524939460475e-19,3.6170379091500142e-20,4.3867668479900847e-21,1.0050323589553221e-21,5.3347155243549263e-20,6.6729878468835682e-25,4.8292671556172219e-22,2.8296343432558662e-25,1.0408776351063674e-22,1.0408776424023789e-22
9.699327000000003e-09,0.0020126635395468565,8.7923286316195725e-15,7.9683210874345111e-17,5.2006208693388347e-16,4.958820448328675e-16,2.0212751740166837e-17,0.0,0.0,6.0626399475306165e-14,1.6715542787632333e-18,3.333673904690162e-22,1.0683350675381755e-25,9.9486499849039395e-25,1.3327816208460075e-42,8.0757601279155541e-30,8.6484540879259244e-26,1.0859833491404661e-12,7.6794216516934683e-17,8.6935903079682846e-38,1.9459565699991879e-43,6.900661255406768e-26,4.3043658208694886e-26,8.722283121290998e-28,3.1815604194632069e-26,1.1782354253903374e-18,2.9803967670440224e-23,1.0737390806634246e-25,2.3630036646180262e-13,8.2449049624864456e-16,6.4489095250806212e-17,1.2133592594677404e-12,1.0191330683300321e-21,6.4082512219454331e-27,1.5659387879558119e-19,1.8053509149456692e-19,0.88168480800000004,0.0,0.0094599999956618639,0.10884999999839469,1.481834806359463e-12,1.3671612853038463e-12,1.0650491106281213e-12,4.3338649648268613e-15,3.2777343901507842e-15,1.6010753501410809e-15,2.5492381974354948e-15,2.7070968470302395e-13,2.877363526234449e-15,2.3651599308284193e-13,2.0810619642943438e-13,3.4638875497898356e-13,1.6554453290067419e-13,1.1990209959098977e-15,7.4291417749996438e-15,8.4873852077933171e-15,6.5848599229357674e-15,6.0366993128660664e-15,3.722853993853084e-15,1.4974554972467418e-15,1.3736598875422433e-14,9.3192556023518823e-17,6.5662824819575933e-24,1.8488580297493519e-15,7.6020512562208617e-17,9.1961331302182159e-16,5.1298888973151419e-17,7.9990696289063669e-16,6.7811688233372945e-13,1.936165817477415e-13,1.9524073670201556e-16,1.6267713820281207e-13,9.602344885582144e-14,2.6535005824194952e-16,1.0596707244961504e-24,6.4283398970531916e-18,7.3057356227015391e-18,8.2962745512661786e-18,2.3925499786056994e-18,4.7097611819168717e-22,3.5710017114706478e-23,2.1546812666037387e-20,2.3239670986799635e-17,3.3558841591324795e-17,1.2884024054051902e-22,4.3533274165807709e-23,2.6662525383744996e-18,1.4991989828810585e-18,3.8653355612515393e-19,5.391238916971037e-20,6.159802659067933e-21,1.8481727547078253e-21,8.4840343128015443e-20,1.4067732911911517e-24,6.7277776470707603e-22,4.5012318030658774e-25,1.8669723588701813e-22,1.8669723747955094e-22
9.999999999999999e-09,0.002012663539547267,9.210448607714221e-15,8.6211239745921496e-17,5.7302064469176293e-16,5.3687910958847239e-16,2.2907239152426658e-17,0.0,0.0,6.3967726283990819e-14,1.8133560941496903e-18,3.9881665529641802e-22,1.1727499970551756e-25,1.0775151733302475e-24,1.4528127660166351e-42,8.3677814906876178e-30,9.2018279340838486e-26,1.1171173884726151e-12,8.1506205028223419e-17,1.1093395211621576e-37,2.2448440453754784e-43,7.5971147843903435e-26,4.5757663448057794e-26,9.5420804053705144e-28,3.7207640719891075e-26,1.2443952991944266e-18,3.5615446337899748e-23,1.1554536126817355e-25,2.4997186592758519e-13,8.7500142587216398e-16,6.8353486288950801e-17,1.2456949543081846e-12,1.0869516907329353e-21,7.4853150247745729e-27,1.8160213722248013e-19,2.0899870978268443e-19,0.88168480800000004,0.0,0.0094599999955273326,0.10884999999830461,1.520427798416088e-12,1.399815774120358e-12,1.0900659147375933e-12,4.4660429677458707e-15,3.3746890102780973e-15,1.646962616568318e-15,2.6440979983320558e-15,2.8538862690536366e-13,2.983551360517269e-15,2.5032448495975995e-13,2.2043819971735193e-13,3.6544708305292007e-13,1.7537455369834645e-13,1.2428782986624742e-15,7.9811152265403991e-15,9.0077675290028898e-15,6.9863951815021901e-15,6.4200132083211046e-15,4.0521914434694756e-15,1.5711627070131024e-15,1.4678350408119352e-14,9.7882836785118107e-17,7.1377111337456222e-24,1.9916223451665895e-15,8.539163995077548e-17,1.0032433579885673e-15,5.4444821540945748e-17,8.2346251686917861e-16,6.8928450702587446e-13,2.031352567494707e-13,2.064669370260016e-16,1.7030187139285802e-13,1.0158460867905701e-13,2.950551748228272e-16,1.1244280397989622e-24,6.8879301846954623e-18,7.8244077978730812e-18,9.133441531881567e-18,2.6113883901137513e-18,5.2907381412527235e-22,3.9315188320416583e-23,2.4575959441471399e-20,2.6238876923284513e-17,3.7891640278444454e-17,1.4750333930096072e-22,5.1424331951538249e-23,2.8724023382103054e-18,1.6371540931154229e-18,4.2153887161295615e-19,5.9876475007153225e-20,6.7368734244330282e-21,2.1743918348964974e-21,9.595433775789536e-20,1.7176797420558954e-24,7.3481825747732313e-22,5.0912089600270699e-25,2.1820783232848531e-22,2.1820783429180867e-22
1.0747903000000004e-08,0.002012663539547267,1.0266386357135304e-14,1.0374534342643118e-16,7.2096212371161955e-16,6.4713947300362329e-16,3.0830199492559061e-17,0.0,0.0,7.266075019015364e-14,2.1998936463965158e-18,6.0924741408151224e-22,1.4610135223413019e-25,1.2993919737137826e-24,1.7750608022978025e-42,9.0895444537833663e-30,1.0664473217018227e-25,1.1939834100729944e-12,9.3805166347175495e-17,1.9644462716487218e-37,3.1504456891425639e-43,9.5338353226722069e-26,5.2816853632387354e-26,1.1848574611993541e-27,5.3920692857400055e-26,1.4148455899511386e-18,5.4257233265803844e-23,1.3719927571073133e-25,2.8537236991023913e-13,1.0068123331491326e-15,7.8403217819335223e-17,1.3248998776322608e-12,1.2635763326509771e-21,1.0794157277506213e-26,2.5761194893433008e-19,2.9521744269393568e-19,0.88168480800000004,0.0,0.0094599999951926698,0.10884999999807249,1.614800674930276e-12,1.4790798346912019e-12,1.1507686513386206e-12,4.7975988391307998e-15,3.6178897387326699e-15,1.7619007260597924e-15,2.8814165938468629e-15,3.2302995942884673e-13,3.2492461267090293e-15,2.8609494565022665e-13,2.5245333983304621e-13,4.1441896107127533e-13,2.009041471398768e-13,1.3525186702785905e-15,9.4462321280961363e-15,1.0366076832109029e-14,8.0338516218137481e-15,7.4254924614580929e-15,4.9416889505385374e-15,1.7600664242084848e-15,1.7168042637899427e-14,1.0979029112930128e-16,8.6787566096118737e-24,2.372132502740181e-15,1.1225058388118041e-16,1.2298918554228569e-15,6.2521508074240957e-17,8.8251170554000438e-16,7.1559989609260674e-13,2.2724274850302425e-13,2.3558222520844823e-16,1.8962643924735842e-13,1.1583618268069857e-13,3.7890950122599656e-16,1.2906524354453058e-24,8.1043106623093819e-18,9.1965072015357096e-18,1.1431821556286605e-17,3.2047948751072035e-18,6.9560601203764299e-22,4.9213388645282023e-23,3.3454592664812383e-20,3.4898711059001511e-17,5.0402840413270815e-17,2.0248949548827208e-22,7.6045410854977975e-23,3.4236035974120057e-18,2.0125822761154754e-18,5.1718463696911912e-19,7.6509293672962596e-20,8.3101592847203584e-21,3.1889369488515608e-21,1.2816162982039698e-19,2.7481857447608196e-24,9.0468694785743913e-22,6.8010443477345493e-25,3.1518031962718506e-22,3.1518032283971369e-22
1.1796479000000004e-08,0.0020126635395476436,1.1777365352694712e-14,1.3150417881962225e-16,9.7050758951728645e-16,8.220714022819058e-16,4.5323359310174204e-17,0.0,0.0,8.5763709054467905e-14,2.8279636824389051e-18,1.0511089841390599e-21,1.9383731467480347e-25,1.650265251773643e-24,2.2824564563318778e-42,1.0088560933205063e-29,1.2931610191430431e-25,1.3004004370698542e-12,1.1242420793003452e-16,4.0836026975615519e-37,4.8960100237447159e-43,1.2778416348008282e-25,6.3429006290286352e-26,1.5795410931859243e-27,8.7132169732412633e-26,1.6671946398569479e-18,9.3253053567432243e-23,1.7073040386800345e-25,3.3824837037355588e-13,1.2062804573613702e-15,9.3521733049383255e-17,1.433065752466711e-12,1.5293332181618343e-21,1.7248954294889284e-26,4.0359571266425376e-19,4.5995252988438603e-19,0.88168480800000004,0.0,0.0094599999947234271,0.10884999999772856,1.7433373167999922e-12,1.5857334864322006e-12,1.2324317213947771e-12,5.2686881891662982e-15,3.9634601357522458e-15,1.924899922999589e-15,3.2177773751431527e-15,3.7831603874734967e-13,3.6260240176733658e-15,3.3954851672693802e-13,3.0047234120709354e-13,4.8660127860238843e-13,2.3922190387496489e-13,1.5077865415937166e-15,1.1721911398320273e-14,1.2422549197530355e-14,9.6181377978784234e-15,8.960392161707413e-15,6.3609062581802164e-15,2.03793038233807e-15,2.1016010182324389e-14,1.2699717793511005e-16,1.1131968282003413e-23,2.9670373193705504e-15,1.5932524290756628e-16,1.5934716360432975e-15,7.4372537336900494e-17,9.6680065822585294e-16,7.4935774884792892e-13,2.6191122661881335e-13,2.7924215877015001e-16,2.1749639557366756e-13,1.3671149797818354e-13,5.2258780314934718e-16,1.5344967521820591e-24,9.9869098310101461e-18,1.1318647833103281e-17,1.5196633840533857e-17,4.1575015670709368e-18,9.8752214972271118e-22,6.542807838311233e-23,4.9544592467272258e-20,5.0244486135244796e-17,7.2575490234675752e-17,3.0287599125940464e-22,1.2511345158868186e-22,4.2909860453347157e-18,2.6195109768924331e-18,6.7302215349766913e-19,1.0440885894041012e-19,1.0860558185298401e-20,5.2049454645312693e-21,1.855899017635231e-19,5.0112231834276113e-24,1.1823302675683228e-21,9.8501781082609005e-25,5.0499337709795042e-22,5.0499338312874962e-22
1.3893631000000003e-08,0.002012663539548304,1.4868545359056271e-14,1.983475889181496e-16,1.6376375074945196e-15,1.2448503939778712e-15,8.9571178858862501e-17,0.0,0.0,1.1515659378712489e-13,4.4171333996053981e-18,2.7335555314859697e-21,3.1790538860949843e-25,2.4930807295684195e-24,3.4929580026692169e-42,1.204380738741023e-29,1.8297270525354667e-25,1.5087297969985053e-12,1.5439975008823259e-16,1.4969958818188813e-36,1.0734993108768967e-42,2.1370734921952801e-25,8.7024420153821172e-26,2.6758987158490058e-27,2.03308442616253e-25,2.2143988584235894e-18,2.4077563480585347e-22,2.4859823400451787e-25,4.5478044953128764e-13,1.6556711394346539e-15,1.2722759903889254e-16,1.6397311097819372e-12,2.1184030437589849e-21,3.8905909810049804e-26,8.8240239256030011e-19,9.9594763154313869e-19,0.88168480800000004,0.0,0.0094599999937847942,0.10884999999698128,1.9879403687844929e-12,1.784719555856419e-12,1.3849093757052794e-12,6.2317761859386084e-15,4.6695565220437303e-15,2.2572001000274067e-15,3.9044694597476057e-15,4.9659346977558258e-13,4.3957787650378583e-15,4.573374954040254e-13,4.0695996133750235e-13,6.4197812259125438e-13,3.2430650821446642e-13,1.8245081587688509e-15,1.7038434414756322e-14,1.7059877031612902e-14,1.3185256607418374e-14,1.2469585647164828e-14,9.8080516917955107e-15,2.6366215478927225e-15,2.9981705443390642e-14,1.6299643236562446e-16,1.7071634064901799e-23,4.3710208202427739e-15,2.9245380578180948e-16,2.4839869749799619e-15,9.9599663150887228e-17,1.1433030200037521e-15,8.0772454447805779e-13,3.3350081721080985e-13,3.7659694194081738e-16,2.7552366640998215e-13,1.8106575953898351e-13,9.1565306914989414e-16,2.0534250475445211e-24,1.4382897647426327e-17,1.6269800699374878e-17,2.473515256062226e-17,6.493678144984723e-18,1.8132366337495049e-21,1.0651358640827296e-22,9.7417008534724907e-20,9.4360467569442238e-17,1.3632552159830963e-16,6.0471252058606708e-22,2.9446591559251807e-22,6.3702418791489588e-18,4.1311034435539779e-18,1.0679856569921832e-18,1.7770800716185418e-19,1.7236893600803258e-20,1.2161731950233245e-20,3.5266556241576052e-19,1.4209776914370079e-23,1.8891500576154677e-21,1.872245653931095e-24,1.1467946568229999e-21,1.1467946749589036e-21
1.5781067800000003e-08,0.002012663539548807,1.7682785791296918e-14,2.7157421829266348e-16,2.4589449883602429e-15,1.7100309585652793e-15,1.5246483555793793e-16,0.0,0.0,1.4521204474307232e-13,6.2732046590377104e-18,5.7095436327484237e-21,4.6660624146157458e-25,3.4135800698237234e-24,4.7932445460431411e-42,1.3756141687745998e-29,2.4201772237744111e-25,1.6914130567155277e-12,1.9746528625922757e-16,4.0574558620953142e-36,1.9951805155415363e-42,3.1872808972052657e-25,1.1078230059496727e-25,4.1011938733501002e-27,3.9333427265016875e-25,2.7494441112830085e-18,5.0007001297590372e-22,3.3056148182052757e-25,5.7116611706712604e-13,2.1163574304302893e-15,1.6132798300315283e-16,1.8153196337688409e-12,2.7062746085097091e-21,7.2516481907389709e-26,1.6102192414845941e-18,1.8043927869078461e-18,0.88168480800000004,0.0,0.009459999992939859,0.1088499999962481,2.1949262642335529e-12,1.9493236963832862e-12,1.5113841847621915e-12,7.1210622657976135e-15,5.3206864505070245e-15,2.563206191135243e-15,4.5396725123497297e-15,6.1037695077366421e-13,5.108579554347627e-15,5.7479583911036218e-13,5.1396960917852103e-13,7.9260082842804714e-13,4.0995898465467668e-13,2.117445918895015e-15,2.2670988102763448e-14,2.1819735644704961e-14,1.684068949754976e-14,1.6129631789205729e-14,1.3602368162582104e-14,3.220850695820195e-15,3.9520308543935062e-14,1.9693705174092048e-16,2.3589776600044186e-23,5.8746123798890536e-15,4.655433484417782e-16,3.4729650741851471e-15,1.2367927656755808e-16,1.3152515497625544e-15,8.5211564348743439e-13,3.9952014461763691e-13,4.7605455427347911e-16,3.2981331852718134e-13,2.2329045805843105e-13,1.4107774301233949e-15,2.5486551006206677e-24,1.9073831214381431e-17,2.1549638380504224e-17,3.5750439372014306e-17,9.0910115568401879e-18,2.8870055896289436e-21,1.5396423574400906e-22,1.6293159558638395e-19,1.5265023153390666e-16,2.2056736991593862e-16,1.0217837424078925e-21,5.6338916352922154e-22,8.6549919151366209e-18,5.8527493833121319e-18,1.529161344498755e-18,2.6551314993346202e-19,2.4525066289552466e-20,2.3250086267525458e-20,5.7688072430650926e-19,3.1402061683566481e-23,2.7179063853744313e-21,3.0630803976942015e-24,2.1532564608625098e-21,2.1532565029819123e-21
