Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383)
6.163278069659999e-05,0.0025565590296030543,1.7945546173726167e-19,7.5485285360333195e-20,4.0047268639783104e-15,2.2530397645473549e-17,1.0853750425873592e-12,0.0,0.0,4.1096901654956048e-13,5.8942283196886459e-15,2.2104430863057725e-14,3.6033560148335312e-24,3.556223189889095e-24,-1.8243748540814115e-34,9.6134290626948427e-34,7.0069866882121896e-28,2.3223018698806658e-15,2.2218778926641604e-14,1.2810971325790785e-30,-1.4325680233437768e-35,5.2902544791724058e-25,8.612224142809418e-31,2.8506835679066367e-29,1.9993388656815057e-22,4.8705028949104657e-21,2.6134135151692654e-16,6.7573186984845245e-28,1.7983984912356529e-13,1.4142291789638681e-15,2.2155514784584408e-17,4.2116941114761868e-16,5.0474021116033405e-25,2.3673776422787858e-24,8.5561899208316735e-16,3.9969199338637746e-14,0.88168480800000004,0.0,0.0094599999974163164,0.10884999999568491,1.3901148492896074e-15,4.2856357775590441e-16,3.4093584656469805e-16,6.2640169579354431e-15,3.2772760803110161e-15,1.5919643862888843e-16,1.0304803602917779e-13,1.6733825012867891e-14,1.6571680746778243e-13,1.8447479731210723e-13,1.0066836035725167e-13,3.202614910185393e-14,1.5808921266470894e-13,4.4008534585106021e-15,4.9561693150651747e-16,3.8926982073902539e-14,1.5171017723506155e-14,8.3263271205422309e-14,1.2732668480287447e-14,9.1126992632128692e-17,1.277955763618626e-13,1.1117002065386446e-16,9.3382343805814662e-25,6.97776178997169e-17,1.913220802750869e-13,1.5817350429080011e-15,2.4178233574552386e-15,2.0943282221586616e-15,2.8671616592462836e-16,1.9609055804997031e-14,1.065854783776579e-13,1.2801463515885641e-15,3.3820390995409417e-14,3.6534238654572593e-14,3.9953500150591575e-24,2.043347472880467e-13,3.4611364684573451e-13,1.7721093398045587e-13,1.6810925188016835e-18,9.7354472959604472e-21,4.2703113284390379e-21,1.2575634633108584e-14,4.9723567852449749e-14,1.3088163950143584e-13,5.991107725129067e-16,3.3272432405224699e-15,2.6177621276410795e-16,6.930539855598478e-15,2.8001414535172515e-13,1.2807040653149969e-16,9.7183613948365261e-18,1.6190952358073107e-16,4.5135247096097845e-13
6.936372182939998e-05,0.002556559029601887,1.8860981297789788e-19,8.1202096231237189e-20,4.4475591725435354e-15,2.6669296825036904e-17,1.3394031032546634e-12,0.0,0.0,4.8694904046088988e-13,7.8937455689214608e-15,2.9081389769485715e-14,5.1167623263571701e-24,4.6782896382688697e-24,-9.5121140141048324e-34,4.4539934130991224e-33,8.2082270109830006e-28,2.6489748991103472e-15,2.922636319103311e-14,1.9230518095444067e-30,-1.3204966961685697e-34,7.4983893055681941e-25,1.0308889105173587e-30,3.338346724282267e-29,2.8190500586942783e-22,5.5648341363817901e-21,3.5295025029762534e-16,8.884301165417173e-28,2.1516246110600129e-13,1.7975263803958367e-15,2.6022148526365317e-17,4.3442762426367721e-16,5.7672037621763911e-25,2.8325871342357759e-24,9.8710312178066716e-16,5.4554505476199162e-14,0.88168480800000004,0.0,0.0094599999968213513,0.10884999999476454,1.5048874264479419e-15,4.4423731229090008e-16,3.4658237104371363e-16,7.3102592498961669e-15,3.8746401961855682e-15,1.8295998094623466e-16,1.2186370395306582e-13,1.7008039156253322e-14,1.9343256414125359e-13,2.0124932137946571e-13,1.0485868881181281e-13,3.3203005883954031e-14,1.8109788270490055e-13,5.0588162906158214e-15,5.138476240614335e-16,4.8362170375108891e-14,1.7579562526240946e-14,1.00907579546095e-13,1.3201104757886935e-14,9.9406182891504734e-17,1.6033796945252609e-13,1.2781511117388884e-16,9.6817875961590511e-25,7.091804717479613e-17,2.2008645529044209e-13,1.6075692201337196e-15,2.7801733017585963e-15,2.3432275877975521e-15,2.9085405742793257e-16,1.991303010989936e-14,1.1941947712532102e-13,1.3159232322544512e-15,3.4769102033597583e-14,4.1833601896589384e-14,4.5941159368348834e-24,2.753113804402794e-13,4.5947990200632155e-13,2.2661131764567696e-13,1.7085495225632599e-18,1.1199126308756336e-20,5.4607290551928596e-21,1.8161084253934687e-14,5.694431009619519e-14,1.4988798209984738e-13,8.6528806815332332e-16,4.8095002712647252e-15,2.9342295010014171e-16,7.7691181470279703e-15,3.5136078913337145e-13,1.4356788752316248e-16,1.089426482847338e-17,1.8679774249272484e-16,5.6719994050497602e-13
7.709466296219998e-05,0.002556559029600586,1.9722005960366418e-19,8.6834267846012874e-20,4.9085691326586957e-15,3.1007334475741423e-17,1.6205744320073904e-12,0.0,0.0,5.6581237472771657e-13,1.0238618577644905e-14,3.7059315699246293e-14,7.016044396247913e-24,5.9614571549127543e-24,2.548268675644419e-34,-1.1033157378153779e-33,9.4852158033585818e-28,2.9863993876684241e-15,3.7238980128571398e-14,2.7813751599448025e-30,6.0064623232418464e-35,1.0233942625550123e-24,1.2071097066763818e-30,3.8566614180542222e-29,3.8516739201423798e-22,6.2822519304240803e-21,4.6260081363029718e-16,1.1382588600602785e-27,2.5216875420243871e-13,2.2320431875233314e-15,2.9996743001526531e-17,4.4527478940586503e-16,6.5109919344494025e-25,3.3360438832084598e-24,1.119936048663508e-15,7.2072111937639271e-14,0.88168480800000004,0.0,0.0094599999961606906,0.10884999999375383,1.6138651254015756e-15,4.6035514926358122e-16,3.5250003339000165e-16,8.3922551653281106e-15,4.4934659774860265e-15,2.0758302254268076e-16,1.4135536171170053e-13,1.7296499772636752e-14,2.2209490245618153e-13,2.1712637564832962e-13,1.0826553652709965e-13,3.4411089427348099e-14,2.0486815776289828e-13,5.7405606952297631e-15,5.3255533891376493e-16,5.8907118025451644e-14,2.0083386577273278e-14,1.1949530117707994e-13,1.3681768950152897e-14,1.0724263132864051e-16,1.9619396377344418e-13,1.4506144813581185e-16,1.0034309349303834e-24,7.2118948684585675e-17,2.4914887918467472e-13,1.6347803522786593e-15,3.1556066367664894e-15,2.6018728715095643e-15,2.9386833478613077e-16,2.0134481751813201e-14,1.3274974268183414e-13,1.3419746962369723e-15,3.5459918886610336e-14,4.7222105161566702e-14,5.2145015645793564e-24,3.5839016798619771e-13,5.9064662938059159e-13,2.8215051444386167e-13,1.7374699612166495e-18,1.2677971576516834e-20,6.7990758460719867e-21,2.5198776852703035e-14,6.4286473529705501e-14,1.6921392789986959e-13,1.2006917912334354e-15,6.6781774588786023e-15,3.2628852481051038e-16,8.6399652020469536e-15,4.3095446898753498e-13,1.5966166739127434e-16,1.2115417190954901e-17,2.1194123657995567e-16,6.9649723256283875e-13
8.482560409499998e-05,0.0025565590295991464,2.0540985345072664e-19,9.24234288284261e-20,5.3890156790657253e-15,3.5533732376363797e-17,1.9300292754063739e-12,0.0,0.0,6.4722660280301956e-13,1.2940891799060344e-14,4.6048811277660879e-14,9.3503343294847388e-24,7.4075021132594523e-24,-3.8526626500895686e-34,1.7724123980920205e-33,1.08475375246311e-27,3.3347584301583383e-15,4.6267372868805175e-14,3.9105029515235999e-30,-6.9192003675756344e-35,1.3548311939714888e-24,1.3922568888984288e-30,4.4093481469131957e-29,5.1305184808683947e-22,7.0231619422897053e-21,5.9224071380026553e-16,1.4292709369892845e-27,2.9071376772886132e-13,2.7194514168363907e-15,3.4059952865662238e-17,4.5421314967323682e-16,7.279194762967425e-25,3.8808898782635448e-24,1.2542406164407144e-15,9.2758146260437108e-14,0.88168480800000004,0.0,0.0094599999954317962,0.10884999999264924,1.717877263152467e-15,4.7698660789125934e-16,3.587017601283078e-16,9.5134100801919552e-15,5.1348898441032491e-15,2.3313194241766762e-16,1.6155866292439453e-13,1.7599742918475969e-14,2.5179412890032046e-13,2.322281461173948e-13,1.1105109983738335e-13,3.5656029261241807e-14,2.2941228043521991e-13,6.4479258450214371e-15,5.5182821919919994e-16,7.060081689522147e-14,2.2686140966987076e-14,1.3896784994526177e-13,1.4176929960642803e-14,1.146966396568356e-16,2.3531453119726287e-13,1.6295558668979094e-16,1.0397463589590203e-24,7.338231134811773e-17,2.7853705975550254e-13,1.6634121006042562e-15,3.5451372170503074e-15,2.8710241238672359e-15,2.9606961811515232e-16,2.0296330092043442e-14,1.4661660316533287e-13,1.3609323749047359e-15,3.5962619989746715e-14,5.2703376821537263e-14,5.8581822422054362e-24,4.5400523943943756e-13,7.4023687996304662e-13,3.4390099129909247e-13,1.7679002418992894e-18,1.4173393013807696e-20,8.2870979608491584e-21,3.3858675919640771e-14,7.1755001004891341e-14,1.888724874096851e-13,1.6134257128373765e-15,8.9785988257363502e-15,3.6047323923715743e-16,9.5457437875078911e-15,5.1912810608277002e-13,1.7640096447955009e-16,1.338555240726808e-17,2.3736324889031536e-16,8.3978605940579485e-13
9.255654522779997e-05,0.0025565590295975617,2.1327756106788206e-19,9.8003068803999828e-20,5.8901234350749139e-15,4.02403142135196e-17,2.268981537520608e-12,0.0,0.0,7.3093259431021956e-13,1.6011254620671009e-14,5.6061510491050581e-14,1.2170610045313844e-23,9.0183617512315031e-24,4.1268453424231196e-34,-1.9832577356532145e-33,1.2300155490248866e-27,3.6942737190245965e-15,5.6323318277406612e-14,5.3697053708783608e-30,6.3788542722131884e-35,1.749246480671843e-24,1.5830491171755224e-30,4.998552439943903e-29,6.6922223899759506e-22,7.7880431424959699e-21,7.4403623684484899e-16,1.7642988447859708e-27,3.3069035627764192e-13,3.2614548044186404e-15,3.8196604175546613e-17,4.6164029934035105e-16,8.0723142617107159e-25,4.4703678829424077e-24,1.3901619615423307e-15,1.1685290732922686e-13,0.88168480800000004,0.0,0.009459999994631943,0.10884999999144701,1.8176961745090404e-15,4.941920901887946e-16,3.6516995444728863e-16,1.0676846909072418e-14,5.8003456841962679e-15,2.5967411512344129e-16,1.8251870767358311e-13,1.7916162342161574e-14,2.8261300176140292e-13,2.4666854560655485e-13,1.1334369319609314e-13,3.694266661938888e-14,2.5474516125226927e-13,7.1827791982477448e-15,5.7174255497470008e-16,8.3484964102289641e-14,2.5391867003197324e-14,1.5929115628554449e-13,1.4688553668932957e-14,1.2182442608202604e-16,2.7767193897218007e-13,1.8154481880460244e-16,1.0772691999279614e-24,7.4700765732778056e-17,3.082833931154246e-13,1.6932935387782184e-15,3.9497952337448518e-15,3.1514394726182367e-15,2.9767315156823787e-16,2.0414290603256653e-14,1.6106075084512724e-13,1.3747090868003557e-15,3.6327933817058651e-14,5.8281671966940714e-14,6.5268603073370493e-24,5.6261701434467575e-13,9.0893137601109504e-13,4.1195430378773024e-13,1.7996587103506228e-18,1.5687039100787773e-20,9.9270016450399262e-21,4.4312946645521177e-14,7.9355698129184096e-14,2.0887894208370177e-13,2.1116985281421236e-15,1.1756672729989124e-14,3.9607875234731691e-16,1.0489155257487347e-14,6.1623763259638938e-13,1.9383571488526222e-16,1.4708458531883743e-17,2.6309124437651168e-16,9.9764570805133103e-13
9.999999999999998e-05,0.0025565590295939314,2.2062885834248228e-19,1.033942222579421e-19,6.3932791304100663e-15,4.4936091550994911e-17,2.6243966268675526e-12,0.0,0.0,8.1349220470381451e-13,1.9324457699799085e-14,6.6680699209248403e-14,1.539469923004136e-23,1.0727053792801877e-23,2.0063502142934383e-33,-9.3444658889001224e-33,1.3792008454377647e-27,4.0512037949527987e-15,6.6988390549910355e-14,7.1549879154382697e-30,3.4613013156233196e-34,2.1932679636524669e-24,1.77212947645016e-30,5.603539565088414e-29,8.5006700092351382e-22,8.5476594622619699e-21,9.1334212692556074e-16,2.132137651272945e-27,3.704559095800195e-13,3.8365171407181939e-15,4.2237113511026297e-17,4.6767298669911392e-16,8.8600387954604629e-25,5.0832192328167679e-24,1.5227044770892122e-15,1.4350170747297762e-13,0.88168480800000004,0.0,0.009459999993792087,0.10884999999019353,1.9105153821893799e-15,5.1135494587253559e-16,3.7165394900055313e-16,1.1839851515065855e-14,6.4651638070375911e-15,2.8623033655890749e-16,2.0345843702087288e-13,1.8233246144461965e-14,3.1342009309674733e-13,2.6004659525898165e-13,1.1518513632118898e-13,3.8225248213493506e-14,2.7989774905973557e-13,7.918012138277657e-15,5.9159134480355516e-16,9.7056531624178497e-14,2.8098194011085621e-14,1.7964377157728608e-13,1.5198481378971748e-14,1.2842804609874438e-16,3.2150255931806742e-13,2.0014343468706857e-16,1.1146676771656365e-24,7.6021901110473953e-17,3.3729490577342903e-13,1.7232352349556982e-15,4.3546544846534335e-15,3.4327619066125897e-15,2.9881281724504795e-16,2.049815688474613e-14,1.7554981683537843e-13,1.3844847480415429e-15,3.6587151061926692e-14,6.3748140366016428e-14,7.1958709195722111e-24,6.7992963564177481e-13,1.0900858587884867e-12,4.8353409584110179e-13,1.8314812231250129e-18,1.7163293737424805e-20,1.1651884107045089e-20,5.6237308509471516e-14,8.6803999214111099e-14,2.2848426187583749e-13,2.6800562356023942e-15,1.4926328393208953e-14,4.3179363079236877e-16,1.1435456661538224e-14,7.1853167746098927e-13,2.1132385911839902e-16,1.603541702921493e-17,2.8817962141674192e-16,1.163976462575849e-12
0.00010801842749339998,0.0025565590295939314,2.2837912187064349e-19,1.0925013830303641e-19,6.9593104565575867e-15,5.0169917242066544e-17,3.0405692005141079e-12,0.0,0.0,9.0441403137242837e-13,2.3294835213650564e-14,7.9209180252164456e-14,1.9483324125362189e-23,1.2743309283752673e-23,-4.7640234842881471e-37,1.5899106072095997e-35,1.5513974945014621e-27,4.447850920842246e-15,7.9571113890109666e-14,9.5864808248643187e-30,-1.1342312149048876e-37,2.7474415002756599e-24,1.9852687358387285e-30,6.3015054929789672e-29,1.0828878605203366e-21,9.3920715108013942e-21,1.1238323989978807e-15,2.583329854821111e-27,4.1463313870312129e-13,4.5162599818807704e-15,4.664278589197426e-17,4.7321956830304532e-16,9.7357754113495205e-25,5.7967020198991729e-24,1.6675028698724622e-15,1.7625601049650178e-13,0.88168480800000004,0.0,0.0094599999928076176,0.10884999998873353,2.0075932324256757e-15,5.3055816526503599e-16,3.7894872776442569e-16,1.3142868146035536e-14,7.2094243376035584e-15,3.160058143930022e-16,2.2690008952264004e-13,1.8590106063362327e-14,3.479356707192487e-13,2.7398449339358959e-13,1.1685600161526662e-13,3.9659703430492252e-14,3.0785050015511715e-13,8.7423638231674261e-15,6.1378823408560695e-16,1.1300629635782668e-13,3.1129193676291914e-14,2.0242387373817316e-13,1.5768723473566755e-14,1.3530824481289338e-16,3.7207118049848432e-13,2.2099619942583694e-16,1.1564896739777486e-24,7.7508787336635015e-17,3.6899462607153814e-13,1.756933574431302e-15,4.8085795630149528e-15,3.7490067062258863e-15,2.9973008826003778e-16,2.0565708772995727e-14,1.9183602782250594e-13,1.3923253564608796e-15,3.6795054393471127e-14,6.9746141332331941e-14,7.9459604898668562e-24,8.2083099482319133e-13,1.30660511434036e-12,5.6742261488642749e-13,1.8672963560800634e-18,1.8776338170655647e-20,1.3673374134120836e-20,7.130765657595268e-14,9.4976502340692315e-14,2.49995816673226e-13,3.3983816278852516e-15,1.8933237251975905e-14,4.7193723756821619e-16,1.2499095021463756e-14,8.3879568389640599e-13,2.3098043998231776e-16,1.7526912133968056e-17,3.1558779375399925e-16,1.359571020655627e-12
0.00012348030975899997,0.002556559029589641,2.4304494935719974e-19,1.2076426945188542e-19,8.1259654898548668e-15,6.0766183223896296e-17,3.9464752191543663e-12,0.0,0.0,1.0851303909158028e-12,3.215800207778595e-14,1.0662085898357359e-13,2.9405886300935048e-23,1.7156028157372477e-23,2.463650065443458e-35,-5.1403965292958668e-35,1.9198371904474652e-27,5.2496822080684529e-15,1.0710210810974217e-13,1.617616000189684e-29,2.8208096975360321e-35,4.0590361408901438e-24,2.4114226550931696e-30,7.7945396615753581e-29,1.6631384054004898e-21,1.1099881358684543e-20,1.6237874267491701e-15,3.6294461725283254e-27,5.0364291285415147e-13,6.010939397330243e-15,5.5267686293424254e-17,4.8184787154130219e-16,1.150719253986809e-24,7.3431678128853607e-24,1.9534248303873599e-15,2.5231545664365748e-13,0.88168480800000004,0.0,0.0094599999906623839,0.10884999998557847,2.1887198451259115e-15,5.6986751381630483e-16,3.9392328280409183e-16,1.5814496794139744e-14,8.7341691148281962e-15,3.7711774333642312e-16,2.7492368440323431e-13,1.9321635252305948e-14,4.1870349387495559e-13,2.9983722395319059e-13,1.1939389826674596e-13,4.2594507958649906e-14,3.6435874705952889e-13,1.0434262161127374e-14,6.5919705710371728e-16,1.4786551939878492e-13,3.7332023373574231e-14,2.4890882253199312e-13,1.6935264308967502e-14,1.4807063945892777e-16,4.795179073656275e-13,2.6379388780791128e-16,1.2420447187474883e-24,8.0555841185762606e-17,4.3160675481055413e-13,1.8259857536234053e-15,5.7401970092265821e-15,4.4002798692886334e-15,3.0083076926402518e-16,2.0646603315540451e-14,2.2537363996261688e-13,1.4018219990578881e-15,3.7046878874732029e-14,8.165173347790054e-14,9.4854139834559512e-24,1.1373552732006695e-12,1.7901512701986668e-12,7.4964590005744583e-13,1.9406861262971142e-18,2.1962364561565711e-20,1.8064470310951471e-20,1.0762208932603652e-13,1.1119823427260886e-13,2.926944451028933e-13,5.1293592119661912e-15,2.8591583351780637e-14,5.5460204756793897e-16,1.4689359593071246e-14,1.1019307799756947e-12,2.7145763448726009e-16,2.0598227479621643e-17,3.6970835003615201e-16,1.7876524960149651e-12
0.00013894219202459997,0.0025565590295846315,2.5766689450720435e-19,1.3269818655340937e-19,9.4001953420067367e-15,7.2019691918499051e-17,4.9990268967313322e-12,0.0,0.0,1.2724584425227751e-12,4.2661482704374839e-14,1.3843879599117887e-13,4.2432820718237398e-23,2.2280164247182591e-23,-8.4413781749782079e-36,-1.9438120578816614e-34,2.3438928150929373e-27,6.1029324777974722e-15,1.3905982414058331e-13,2.6155583308238262e-29,-1.8563564191813671e-35,5.7261475283323894e-24,2.8614326901228461e-30,9.5121966679923672e-29,2.4541986286562405e-21,1.2918359627299279e-20,2.2694600506623134e-15,4.943792409159875e-27,5.9763517640573015e-13,7.7608473901599877e-15,6.4031027229226035e-17,4.8868267599963842e-16,1.3393791327548308e-24,9.1398371094747236e-24,2.2495954053806788e-15,3.4717843460113645e-13,0.88168480800000004,0.0,0.0094599999881679886,0.10884999998194296,2.3655341722097442e-15,6.1250973811366191e-16,4.1026706550500907e-16,1.8716667548133508e-14,1.0388726318956862e-14,4.4356223117163352e-16,3.2703513933507334e-13,2.0120129267092061e-14,4.9557715509563287e-13,3.2488504130772895e-13,1.2132952907479164e-13,4.5776655280026693e-14,4.2448832253587635e-13,1.2273769166222384e-14,7.08428071543468e-16,1.8850852153748615e-13,4.4040983251481183e-14,2.988956414907443e-13,1.819997527617384e-14,1.6043649274754612e-16,6.0037796675138568e-13,3.1032486253498326e-16,1.3347996783392548e-24,8.3881898259454264e-17,4.964871356753876e-13,1.9013611126819799e-15,6.7530724457544731e-15,5.1109495998652728e-15,3.0139515628591966e-16,2.0688019581422826e-14,2.6196676818297304e-13,1.4067255647689035e-15,3.7176911346555172e-14,9.4037708078851285e-14,1.1159142483921983e-23,1.5170668072887251e-12,2.3668736139756616e-12,9.5998967442337943e-13,2.0207962731308211e-18,2.526381124824142e-20,2.3133195455102535e-20,1.5476039290744525e-13,1.2807435877002696e-13,3.3711555679217957e-13,7.376346208260695e-15,4.1132709569418944e-14,6.4479584088171753e-16,1.7079096424647416e-14,1.4093166181580547e-12,3.1562115311665383e-16,2.394925423183309e-17,4.2576853136455112e-16,2.2878771064042618e-12
0.00015440407429019996,0.0025565590295788363,2.72561288480488e-19,1.4518499566070187e-19,1.0792700764167786e-14,8.3936211151766165e-17,6.2117975379298904e-12,0.0,0.0,1.466102785302236e-12,5.4862290442058388e-14,1.7483186871058295e-13,5.9110940576712909e-23,2.8143772084913627e-23,-5.2469726537287221e-36,-2.4438754405832489e-35,2.8337117550240844e-27,7.0113632418729189e-15,1.7561449580236519e-13,4.0894169386608545e-29,-5.9786268799164061e-35,7.7927413902476825e-24,3.3358182665041739e-30,1.1495478877270208e-28,3.5089350702534625e-21,1.4855697814249432e-20,3.0903665226051114e-15,6.5741819359145914e-27,6.9670077180160003e-13,9.7824061755637818e-15,7.2908680370824112e-17,4.9448732155494312e-16,1.540416989552302e-24,1.1218986329585814e-23,2.5578542423617497e-15,4.6312875414363521e-13,0.88168480800000004,0.0,0.0094599999852931216,0.10884999997778383,2.5419183850444073e-15,6.588781988205992e-16,4.2812929369785052e-16,2.1875395191008027e-14,1.2187777975519733e-14,5.1591812139676536e-16,3.8369694238727267e-13,2.0993107360838265e-14,5.7924592508459724e-13,3.4969944038738267e-13,1.229074311578653e-13,4.9235718113240776e-14,4.8850025726529335e-13,1.4276913451169555e-14,7.6193951447071318e-16,2.3543433414822899e-13,5.1301274477235532e-14,3.5261053449976741e-13,1.9574631288921078e-14,1.7268785310552129e-16,7.3522705601603976e-13,3.6099465237955866e-16,1.435618129081035e-24,8.7518527176141225e-17,5.6404046255045857e-13,1.98377649394986e-15,7.856034431801143e-15,5.8870357314897854e-15,3.016692283275158e-16,2.0708174514531081e-14,3.019256787922814e-13,1.409083796136928e-15,3.7239444386837345e-14,1.0694787784333584e-13,1.2981734759343379e-23,1.9654203455162131e-12,3.0449173428361914e-12,1.2000858218077781e-12,2.1083886648913893e-18,2.8701271131254894e-20,2.8918873623218004e-20,2.1430718578397622e-13,1.4566455325292631e-13,3.8341623383076316e-13,1.0214893671042446e-14,5.6979037755688803e-14,7.432835525466535e-16,1.9688574057785374e-14,1.7650081548668566e-12,3.6384557054195508e-16,2.7608414116851711e-17,4.8411653293211098e-16,2.8668539451391906e-12
0.00016986595655579996,0.0025565590295721845,2.879964692940461e-19,1.5834711153765413e-19,1.2314982324144021e-14,9.6534020697631623e-17,7.5996909868054604e-12,0.0,0.0,1.6660071095090137e-12,6.8816269928331791e-14,2.1599816517005848e-13,8.0050648927186813e-23,3.477975333962455e-23,2.5561919709474887e-35,-2.3520676172721379e-34,3.4012382622995406e-27,7.9793248787008151e-15,2.1696566526735781e-13,6.2211841635647029e-29,1.2718961803208843e-35,1.0305329998400457e-23,3.8354456756149865e-30,1.3792608625486658e-28,4.8904999093715853e-21,1.6921386241283863e-20,4.1202216547757263e-15,8.5778008687307065e-27,8.0105753588903427e-13,1.2093293438525635e-14,8.1886838077532884e-17,4.9977955782888054e-16,1.7548297214034236e-24,1.3615387268022358e-23,2.8802063003727456e-15,6.0260936385937574e-13,0.88168480800000004,0.0,0.0094599999820032636,0.10884999997305354,2.7213022571736733e-15,7.0938277565139301e-16,4.4764326103758847e-16,2.5317923014312996e-14,1.4146819052773335e-14,5.9479908841714457e-16,4.4539717778446032e-13,2.194674898739279e-14,6.7043154302143552e-13,3.7478286112500911e-13,1.2429254679142421e-13,5.3002505426012781e-14,5.5669748555659923e-13,1.6460687823824728e-14,8.2020876426466064e-16,2.8919716692674494e-13,5.9162894402507145e-14,4.1033609321481289e-13,2.1071499054548776e-14,1.8507269861454856e-16,8.8483390666749802e-13,4.162331740625836e-16,1.5453997157337842e-24,9.1491121947115991e-17,6.3470755451395523e-13,2.0738053797235852e-15,9.058442374194753e-15,6.7350142950307874e-15,3.017989170563744e-16,2.0717744740026166e-14,3.4558475352387917e-13,1.4101819194091168e-15,3.7268561361540837e-14,1.2043078240982596e-13,1.4968656778393384e-23,2.4884716911113142e-12,3.8333133616647341e-12,1.4718326027407067e-12,2.2040728124001101e-18,3.2297175346442903e-20,3.5467247841883591e-20,2.8794253893382912e-13,1.6403494263993761e-13,4.3177052933888915e-13,1.3725103136195543e-14,7.657840930900313e-14,8.5089008760870364e-16,2.2539653031203318e-14,2.1734648319661091e-12,4.1653488768758781e-16,3.1606361274489767e-17,5.451318416903258e-16,3.5318517596473505e-12
0.00018532783882139995,0.002556559029564597,3.0420786596479433e-19,1.7230143739027138e-19,1.3979448294315532e-14,1.0984255883949826e-16,9.1790461503892413e-12,0.0,0.0,1.872309484319307e-12,8.4579761313155555e-14,2.6216745890962031e-13,1.0593929572905197e-22,4.2226289445953017e-23,1.598687452167535e-35,-1.0498493641937342e-34,4.0606305783009456e-27,9.011763148311114e-15,2.6334467276392102e-13,9.2504544640311147e-29,9.3466769281241625e-36,1.3313613212120532e-23,4.3620324152994483e-30,1.6460758374615195e-28,6.6742700381564522e-21,1.9126232940802515e-20,5.3972155866554599e-15,1.1021900407062276e-26,9.1102705644654599e-13,1.4712623849299921e-14,9.0959081294634128e-17,5.049068920255916e-16,1.9837538646408029e-24,1.636663558353898e-23,3.2188264547118462e-15,7.6824437292145453e-13,0.88168480800000004,0.0,0.0094599999782604451,0.10884999996769987,2.9067693461487769e-15,7.6445426980750655e-16,4.6896477823441378e-16,2.907308738145907e-14,1.6282380728187633e-14,6.8085944124345313e-16,5.1265657477431752e-13,2.2988578477989874e-14,7.6989790008862867e-13,4.0058436623856762e-13,1.2559457685408714e-13,5.7109345619005578e-14,6.2942518052359166e-13,1.8843209061363311e-14,8.8373655748557279e-16,3.5040948669770728e-13,6.7680808757825957e-14,4.7240656457887819e-13,2.2703444688809575e-14,1.9781267423333761e-16,1.0501512602063506e-12,4.764987520282225e-16,1.6650880453533166e-24,9.5830929862027021e-17,7.0896639750463328e-13,2.172155351565753e-15,1.0370273726182998e-14,7.6618400234996464e-15,3.0186253345907197e-16,2.0722428668188591e-14,3.9330267171872499e-13,1.4107262643373237e-15,3.7282995392626577e-14,1.3453956748780953e-13,1.7136395803913027e-23,3.0929113267991517e-12,4.7420314536574665e-12,1.777400980608864e-12,2.3086007460057478e-18,3.6075846270240753e-20,4.2830632550988309e-20,3.7745662589142838e-13,1.8325792341533302e-13,4.8236900436283825e-13,1.7992325127375735e-14,1.0040799187747716e-13,9.684999515086573e-16,2.5655771373903698e-14,2.6395819703639716e-12,4.7412225537617334e-16,3.5975961879688953e-17,6.092261075665096e-16,4.290850275442247e-12
