Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351),S(1244)
1e-12,0.002951473673599107,8.41127194656507e-20,1.2101309493433858e-25,1.1631392617968086e-24,6.0618103211109997e-25,7.6735808132705544e-30,0.0,0.0,1.3105910237089435e-18,4.82337891054618e-27,1.1212456699195625e-37,1.0531905681332284e-37,2.4379171853860449e-36,1.5962645127366484e-55,5.8258162006614959e-37,2.2039276305609926e-33,1.5547361876897546e-16,1.0583326988630253e-24,1.9490594707226243e-65,2.9143850423154254e-59,1.3824673467772919e-37,1.0430389652122772e-36,1.1845655252618588e-35,1.9692611519683981e-42,1.9905171361763873e-26,1.4494722163648664e-44,5.8992194152205844e-37,5.3503584109929898e-21,1.1389650297504183e-23,9.2330239314524842e-25,1.8319789141490687e-16,6.4581291067584033e-33,1.2132333946773167e-47,3.2351148908715331e-37,3.2914930047734295e-37,0.88168480800000004,0.0,0.0094599999999994307,0.10885,2.3017932746053718e-16,2.3017721687963548e-16,1.8319387184333647e-16,5.868111091855345e-19,4.7957265551466285e-19,2.3978699083909713e-19,9.2174019098332684e-23,4.4779846028366283e-21,1.1163640619458057e-22,3.1997863074739394e-21,2.6246623439770612e-21,5.586297018690928e-21,1.8737277662376268e-21,4.5838862425433519e-23,3.282424975367477e-23,1.4507716971638404e-22,1.16185023863511e-22,1.0061175837808934e-22,4.7798946696240523e-27,7.7594128997937525e-23,1.4528941785057887e-22,1.705089589852781e-25,2.8004871002399081e-34,3.6349722950397978e-24,8.3093082641198342e-30,5.7095251171928535e-28,2.8774768441098573e-29,8.7459995080607984e-20,1.5546120611256095e-16,3.9129074011229893e-21,2.1954897000910568e-24,7.6444807979574171e-21,1.1998974674908063e-24,7.1237682918014767e-27,4.9119099678760228e-36,2.2486663405679208e-29,2.723476951342033e-29,8.7160002120498878e-32,1.0731121614258064e-30,4.8816103456125608e-36,5.7023719854811028e-38,5.647331995450426e-39,1.0455557430033384e-31,9.8672682872497584e-32,5.1013124459056415e-44,3.4016705000237849e-46,5.0497889091057464e-27,8.5775148846704011e-31,5.366246605030463e-31,9.3765563144360389e-34,8.3242145919750948e-34,1.4724910605691676e-42,6.281255420836327e-35,6.9739791258824167e-49,1.6181564561851174e-30,4.1228736440365817e-41,3.285556869712816e-42,3.3977943509506427e-42,1.0972910000974542e-43
1.023e-12,0.002951473673599107,8.6049852678244352e-20,1.2519476544214955e-25,1.2037103989762102e-24,6.2733365007948667e-25,7.9876089687780798e-30,0.0,0.0,1.3407326755438545e-18,4.9916231252359907e-27,1.1671347396842656e-37,1.0962955244728928e-37,2.5376835147826673e-36,1.6616123104042057e-55,6.0290059574881416e-37,2.2807957992526306e-33,1.5904848767792816e-16,1.0952460212253759e-24,2.03958295969464e-65,3.0425341241974637e-59,1.4390432785461348e-37,1.0857210328601568e-36,1.2258786221135424e-35,2.0558535575433615e-42,2.0599435597282832e-26,1.5165014613500977e-44,6.1406271284949645e-37,5.5369713266127263e-21,1.1786907032793351e-23,9.5550598447083807e-25,1.8741021802087734e-16,6.7224060878613797e-33,1.2693377964175176e-47,3.382163880366696e-37,3.4411041120709185e-37,0.88168480800000004,0.0,0.0094599999999994168,0.10885,2.3547189449805477e-16,2.3546971030304152e-16,1.8740605825303108e-16,6.0030259737857492e-19,4.9059856209007827e-19,2.4529996725252844e-19,9.538869415302263e-23,4.6341698686624671e-21,1.1552982127374304e-22,3.3113907336609273e-21,2.7162071106170969e-21,5.7811387226036151e-21,1.9390809399291779e-21,4.7437538032653078e-23,3.3969295160766549e-23,1.5013727493344821e-22,1.2023740495873782e-22,1.0412096235846398e-22,4.9755074123059256e-27,8.0300237827521037e-23,1.50357160185648e-22,1.7646436764975343e-25,2.9142699141101147e-34,3.7618066868333563e-24,8.6494245781789916e-30,5.9432049817823849e-28,2.99529292779031e-29,8.9470985040492617e-20,1.5903564208960809e-16,4.0493826628284332e-21,2.2720651880920036e-24,7.9110997195250468e-21,1.2489982337854907e-24,7.3729504020603456e-27,5.1115185620314253e-36,2.3406843088386127e-29,2.8349243248768766e-29,9.0731381608387966e-32,1.1170406243029893e-30,5.0957984113610708e-36,5.9524338106800934e-38,5.9039585635911463e-39,1.0884240123195802e-31,1.0272199219179655e-31,5.3371830568169275e-44,3.5589774093578601e-46,5.2259750268842459e-27,8.928564324899936e-31,5.5858454972117725e-31,9.760708310834525e-34,8.6652079321310229e-34,1.5405847403512971e-42,6.5392465757213328e-35,7.2964736277824912e-49,1.6745823741422347e-30,4.3039714753857732e-41,3.4348917927724352e-42,3.552319427371527e-42,1.1480324997911971e-43
2.047e-12,0.002951473673599109,1.7269877415905217e-19,4.9511798643312308e-25,4.8189479940616374e-24,2.5173926887180131e-24,6.3959623203016296e-29,0.0,0.0,2.6835633070140849e-18,1.9984394273584488e-26,9.3567263336859966e-37,8.7919497746737931e-37,2.0316676878847003e-35,1.3369510279908926e-54,2.4123542139679116e-36,9.1265375891629837e-33,3.1820748547017945e-16,4.3832806684903435e-24,2.0689615250123954e-63,4.87551296712106e-58,1.1525180674870514e-36,8.6868542501938352e-36,4.9039795133102989e-35,3.2933989895894583e-41,8.2438679505371483e-26,9.180536804197191e-43,4.9148943305471109e-36,2.2158874082756793e-20,4.7172317486648498e-23,3.8239980904049347e-24,3.7494753048922107e-16,5.3798804716074676e-32,7.6800507085821422e-46,1.0234866225385752e-35,1.0411272639714126e-35,0.88168480800000004,0.0,0.0094599999999988322,0.10885,4.7110025852946955e-16,4.7109151738566393e-16,3.7493088363214019e-16,1.200795718748116e-18,9.8134558747718971e-19,4.9067553880668713e-19,3.8158972376250362e-22,1.8545539957678456e-20,4.621387960178586e-22,1.3252421690016628e-20,1.0870401985321921e-20,2.3135741573939605e-20,7.7603139515826631e-21,1.8976236568863138e-22,1.3607010802155698e-22,6.0086032133469582e-22,4.8119664972339921e-22,4.1669635343838627e-22,3.9850874118918482e-26,3.2117823899749896e-22,6.0190171007618677e-22,7.1192148151323503e-25,2.1366167211614271e-33,1.5090331577989176e-23,6.9456809618095048e-29,4.7664202912634136e-27,2.4149355676506887e-28,1.790017476848117e-19,3.1815608034714124e-16,1.6204601573870234e-20,9.0927147881808022e-24,3.1653395229019295e-20,9.9929922571562864e-24,3.0001030856023385e-26,3.7642243653959026e-35,1.8729385150663229e-28,2.2683085854589613e-28,7.3894189597795469e-31,8.9805691759206421e-30,7.7032771467751168e-35,8.8870959440633869e-37,1.7648666479670079e-37,8.9379000247407485e-31,8.5369296513699636e-31,3.1859659057570155e-42,2.160631438781852e-44,2.0953306294264898e-26,7.1574515715208894e-30,4.4712583577058886e-30,7.9345330049235052e-33,7.0312736071177258e-33,9.3251239635849065e-41,5.4987499648690293e-34,4.4141126323683483e-47,6.6926634513635214e-30,6.7153542100784904e-40,1.0380052508218699e-40,1.1089455312365511e-40,6.9339966817490373e-42
4.095e-12,0.0029514736735991123,3.4761383162201582e-19,1.9756567869416463e-24,1.929350013153199e-23,1.012613997271058e-23,5.1214709703432256e-28,0.0,0.0,5.3727122424950344e-18,8.0017891663829775e-26,7.5103160781513054e-36,7.061613115031176e-36,1.6262713665716353e-34,1.0809101176647877e-53,9.647832036167473e-36,3.6504253229581851e-32,6.365239481739511e-16,1.7537688426818089e-23,2.5692037842314275e-61,7.8169966116082293e-57,9.2321944412255839e-36,6.9448291940247294e-35,1.9604339142396491e-34,5.2749553540963005e-40,3.2982252830422666e-25,5.3024016582160576e-41,3.9321256449410736e-35,8.8653605077029171e-20,1.887381963452666e-22,1.5299740173778984e-23,7.5001098030671046e-16,4.3030724635003804e-31,4.4302289204209241e-44,2.9540475357203771e-34,3.0042309160802607e-34,0.88168480800000004,0.0,0.0094599999999976647,0.10885,9.4233328894960061e-16,9.4229831700043712e-16,7.499443830337153e-16,2.4010975736128739e-18,1.9622584979228917e-18,9.8114022246669435e-19,1.5254370822517605e-21,7.4194622509956239e-20,1.8472566169367731e-21,5.3022809628656955e-20,4.3491954815582922e-20,9.2559579495678754e-20,3.1048732636041387e-20,7.5854980847246711e-22,5.4539533109425392e-22,2.4040384030806826e-21,1.9252471017906826e-21,1.667172971884461e-21,3.1926236188153355e-25,1.2835214239383528e-21,2.409495599123661e-21,2.8938795904075932e-24,1.4642842707495494e-32,6.0658656537421954e-23,5.5933189090040997e-28,3.8285869602427059e-26,1.960022300914889e-27,3.5805524003400046e-19,6.3631830746275656e-16,6.4823924431486071e-20,3.6377848360233502e-23,1.2658586615705604e-19,7.9886510026160839e-23,1.2401117444444225e-25,2.6171698861466706e-34,1.4975981095728561e-27,1.813568351072369e-27,6.1178862367603e-30,7.2482871795320371e-29,1.1098620012614847e-33,1.2604580417605806e-35,5.0151508997277825e-36,7.5167501992450361e-30,7.3399813367975484e-30,1.8047781572626036e-40,1.2649197336372889e-42,8.4142483254342175e-26,5.744040012218202e-29,3.5778461497401275e-29,6.5440967638073865e-32,5.7777211821002948e-32,5.3836888549081551e-39,4.8368998462310609e-33,2.5683325560015096e-45,2.6704691031960369e-29,1.0318264109336057e-38,2.9999373713060637e-39,3.4095605138927892e-39,4.0021087894723766e-40
8.191e-12,0.0029514736735991192,7.0391029963012408e-19,7.9450891892440535e-24,7.7285791623245519e-23,4.0941228978454263e-23,4.1028406958731676e-27,0.0,0.0,1.0764962295972809e-17,3.205885053463149e-25,6.0472392953196434e-35,5.6914892450341433e-35,1.3019166711737296e-33,8.8270603404689366e-53,3.8563507202295776e-35,1.4594479744215827e-31,1.27315074133813e-15,7.0159706621123422e-23,3.7191116332295831e-59,1.2552778600019003e-55,7.4016219722238608e-35,5.5458910945698532e-34,7.8296367955185827e-34,8.4517094926862201e-39,1.3193140094572829e-24,2.8470966705131443e-39,3.1445966937666634e-34,3.546199041938829e-19,7.5504745819285277e-22,6.1204887989020167e-23,1.5000931805877565e-15,3.4395500203406471e-30,2.3719622888313385e-42,7.92124488017262e-33,8.054922197681476e-33,0.88168480800000004,0.0,0.0094599999999953298,0.10885,1.8847045762488812e-15,1.8845646844649333e-15,1.4998268174513759e-15,4.7989732826420867e-18,3.9217669599730961e-18,1.9609273023045748e-18,6.0919972025415781e-21,2.9676153380669505e-19,7.3757669628220668e-21,2.1211281155514885e-19,1.739822127006366e-19,3.7022569192659252e-19,1.2420592814990481e-19,3.029021870153143e-21,2.1896352740016125e-21,9.6171511088301217e-21,7.7016456987066873e-21,6.6691729013322792e-21,2.5601948181101695e-24,5.1225792395987923e-21,9.6492945200196898e-21,1.1938880514280819e-23,9.1226871498102557e-32,2.4491564224909715e-22,4.5315662929527066e-27,3.0861197275749504e-25,1.6119318641137834e-26,7.1613007739256322e-19,1.2723283400237094e-15,2.5923793179686769e-19,1.4551010622903054e-22,5.0592360986247862e-19,6.378827479757733e-22,5.2831184211893048e-25,1.6988895043791285e-33,1.1963280329403255e-26,1.4484689264799137e-26,5.2292200200637867e-29,5.896887579839623e-28,1.4839995803198648e-32,1.6721718381003768e-34,1.3339358192432174e-34,6.6093932103268836e-29,6.7039924372980714e-29,9.5334878236355919e-39,7.1148720480684986e-41,3.3906896463303427e-25,4.62197308398844e-28,2.8623063327895561e-28,5.5492368375420853e-31,4.8618771771578347e-31,2.887250910325449e-37,4.6123132988793269e-32,1.4314483736982694e-43,1.0625683625245962e-28,1.5689099232746413e-37,8.1516926363737856e-38,1.037231346691156e-37,2.1677346746832173e-38
1e-11,0.0029514736735991327,8.6697608621778665e-19,1.3319240332354428e-23,1.2867134293079945e-22,6.8827790576909237e-23,1.0463411662620912e-26,0.0,0.0,1.3158778250426771e-17,5.3382849327044083e-25,1.554852471137569e-34,1.463529168234305e-34,3.3170179227279272e-33,2.3117918790598835e-52,6.4055178160279514e-35,2.4247811290711724e-31,1.5543117953362558e-15,1.1664244673969442e-22,1.3062347440299441e-57,5.444294704453405e-55,1.8895733167234829e-34,1.408131517865068e-33,1.2994692029702977e-33,3.6520331122032308e-38,2.1931407533468171e-24,3.2919504776154381e-38,8.0003106274922865e-34,5.8949514417734996e-19,1.2552842556916249e-21,1.0175148718424276e-22,1.8313277963549823e-15,8.7446872415929706e-30,2.7261372376690771e-41,4.8779455453110727e-32,4.9624850480219219e-32,0.88168480800000004,0.0,0.0094599999999942994,0.10885,2.3008195398926272e-15,2.3005869904949001e-15,1.8308850661601187e-15,5.8556031399347949e-18,4.7851503602027096e-18,2.3926478983583157e-18,1.0109600803432255e-20,4.9327740900380856e-19,1.2237460701052468e-20,3.5263353496375348e-19,2.8923643094491326e-19,6.1540469041541886e-19,2.0648720808787127e-19,5.0260527927683147e-21,3.6540281692303097e-21,1.5988374108870085e-20,1.2803624277083659e-20,1.1087036545058909e-20,6.5380459179561425e-24,8.4951129864404872e-21,1.6059982443485239e-20,2.0481835108305302e-23,1.8379007653959269e-31,4.1114317736251584e-22,1.1736397087980788e-26,7.9369544360118403e-25,4.2560280853988863e-26,8.7424554637433335e-19,1.5529450008484641e-15,4.3082983691921093e-19,2.4187948358940372e-22,8.4025979178432075e-19,1.6193986618682149e-21,9.366133043620086e-25,3.6406840806085591e-33,3.0389452273927225e-26,3.6785085533329342e-26,1.4541556440632833e-28,1.5348637739811083e-27,5.1320018790666904e-32,5.9166977695433279e-34,8.4177502787741605e-34,1.9013467434340757e-28,2.0125677127083054e-28,1.1131061020119111e-37,9.2512933313877039e-40,5.6803767329604514e-25,1.1858522943714695e-27,7.2857367406006994e-28,1.5247431504523095e-30,1.3204626266357198e-30,3.3286037006861292e-36,1.4665924980960782e-31,1.8476069729173108e-42,1.7566570583877292e-28,6.5761176138725834e-37,5.2245743883433611e-37,7.8833225763248168e-37,2.5912688346549609e-37
1.6383e-11,0.0029514736735991327,1.4423486212034412e-18,3.2281764791433204e-23,3.0998365580869681e-22,1.6722465220374066e-22,3.2906487660824796e-26,0.0,0.0,2.1605283080321544e-17,1.2862391305947603e-24,4.907351355089237e-34,4.6193219243063173e-34,1.0427239751733142e-32,7.3542766489426436e-52,1.5400174296116955e-34,5.8309290152670391e-31,2.5463797929426896e-15,2.8065534346542044e-22,5.7840155486701247e-57,2.0225109805688301e-54,5.9452345526413885e-34,4.4198292474774454e-33,3.1219428104771511e-33,1.3555958588163207e-37,5.2764111271704189e-24,1.3902905753364901e-37,2.5133545585463895e-33,1.4182450926651712e-18,3.0203541719075779e-21,2.4481889606379257e-22,3.0000787927298854e-15,2.746369823288847e-29,1.1508287850759552e-40,1.9294637534645721e-31,1.9630304408300428e-31,0.88168480800000004,0.0,0.0094599999999906599,0.10884999999999999,3.7690681927052485e-15,3.768508703811247e-15,2.9990137568775887e-15,9.5838885899620787e-18,7.8315717220963661e-18,3.9159605377231719e-18,2.4285589628465518e-20,1.186677536910483e-18,2.93917952124536e-20,8.484565186658666e-19,6.959073403165095e-19,1.4805111289749415e-18,4.9681413448037529e-19,1.2072514030497796e-20,8.8210927630637935e-21,3.8469035473853543e-20,3.0805796342191557e-20,2.6675330430026874e-20,2.0573769284632112e-23,2.0394992978751446e-20,3.8679894558178758e-20,5.0625383573566892e-23,5.1039645452733789e-31,9.9767184327127758e-22,3.7158417521736569e-26,2.5052973199943656e-24,1.358563901987252e-25,1.4321510402995061e-18,2.5430921241455395e-15,1.0362865148605687e-18,5.8191582172719345e-22,2.0199545674654249e-18,5.0826469086208132e-21,2.3772922615193138e-24,1.0492245595297585e-32,9.5405624480614035e-26,1.1547133726468826e-25,4.7399844650965737e-28,4.8698842975354355e-27,1.8003864053141297e-31,2.089337495052749e-33,3.3412768352398252e-33,6.2780855920731283e-28,6.7483672359198864e-28,4.7042800773349435e-37,3.9383732527609702e-39,1.3759466104967072e-24,3.739246310658516e-27,2.2893672778775665e-27,4.9467208485915986e-30,4.2641755860806907e-30,1.4054720431155347e-35,5.0139779799493592e-31,7.8617483831990072e-42,4.2057273434592463e-28,2.424389356140528e-36,2.0783022653129583e-36,3.2039541658000688e-36,1.0969601575811572e-36
3.2767e-11,0.00295147367359916,3.0224467944193752e-18,1.3345683633101111e-22,1.2466444130014549e-21,6.9647939979537315e-22,2.6458260922621904e-25,0.0,0.0,4.3509303068752553e-17,5.1755459074351709e-24,4.0706116374909963e-33,3.7997201498412619e-33,8.3595650904856873e-32,6.3850821960480084e-51,6.1393792537053084e-34,2.3267500994405723e-30,5.0927397114634333e-15,1.1226433236923299e-21,9.1258074547700448e-55,3.2804734730257731e-53,4.7936373739519037e-33,3.5087346508051375e-32,1.2412852768724086e-32,2.1794313863193795e-36,2.1096819017367861e-23,6.1757944728243178e-36,2.0068417668026882e-32,5.6705503208965008e-18,1.2081545665923703e-20,9.7917423362716669e-22,5.9993349355060483e-15,2.1884567041559135e-28,5.0419920053140483e-39,4.2680495645437059e-30,4.3512016330357886e-30,0.88168480800000004,0.0,0.0094599999999813202,0.10884999999999995,7.5362806777941565e-15,7.5340435717145054e-15,5.995078540027031e-15,1.911097377973697e-17,1.5614785309836264e-17,7.8080863237850481e-18,9.6480073624606195e-20,4.7432987419893558e-18,1.1667515463882714e-19,3.393524104612148e-18,2.7831841263961149e-18,5.9183338369448944e-18,1.9869849137100299e-18,4.7940382999135092e-20,3.5778638088237805e-20,1.5386456692016303e-19,1.2320487515791602e-19,1.066804238662365e-19,1.660262610151852e-22,8.0821402561369375e-20,1.5536274344785777e-19,2.2499925880391696e-22,2.6183150800688127e-30,4.1335915258238767e-21,3.1184046269924906e-25,2.0614949782946824e-23,1.1941486809560523e-24,2.8636771740721294e-18,5.0796057861101218e-15,4.139427701540087e-18,2.3264381414052992e-21,8.0493737263083113e-18,4.0333271735278918e-20,1.1720533668927924e-23,6.5538318025290507e-32,7.583933163745571e-25,9.1723473322289809e-25,4.7491096041274204e-27,4.1284314968765416e-26,1.9828052292731688e-30,2.5765667094947683e-32,8.2449531832103072e-32,6.7224941364803019e-27,7.7815369702340456e-27,2.2496543383721273e-35,2.2919585765417548e-37,5.6596924614603156e-24,3.0568456635640126e-26,1.8305197402670579e-26,4.7871517953046085e-29,3.9866235077673784e-29,6.1979028389256225e-34,6.5458558412703143e-30,4.6376984097719934e-40,1.6484067873472344e-27,4.00777740195246e-35,5.1090898508338329e-35,1.0570428758828871e-34,5.3039490245275049e-35
6.5535e-11,0.002951473673599215,6.5942524016772956e-18,5.6902337829727728e-22,5.0417136210014618e-21,3.0058926851069452e-21,2.1384844943092742e-24,0.0,0.0,8.8211624371444787e-17,2.0946062302061461e-23,3.6212844085513952e-32,3.2028879995688805e-32,6.7147011201918371e-31,5.9812507746877286e-50,2.4392347336794732e-33,9.2631068625965718e-30,1.018506644671353e-14,4.4905283393489775e-21,1.4271444985796379e-52,5.3895098945876207e-52,3.8936467973233052e-32,2.7643340610476994e-31,4.9125199448091845e-32,3.5212539548188884e-35,8.4312623392930359e-23,2.5824312771587934e-34,1.5998556535449668e-31,2.2661696838554593e-17,4.8324842080512131e-20,3.9156941096477385e-21,1.1994987475664652e-14,1.7369864003490767e-27,2.0496453876082792e-37,8.8662287806463002e-29,9.0854541717905577e-29,0.88168480800000004,0.0,0.0094599999999626389,0.10884999999999982,1.5064655280994835e-14,1.5055714152102887e-14,1.1977992649033281e-14,3.7998828155099822e-17,3.1039164900684992e-17,1.5522315686344754e-17,3.8070470629451063e-19,1.8945028209852002e-17,4.5969391060110184e-19,1.3570844144716261e-17,1.1128629449886313e-17,2.3642550354625558e-17,7.9453774800669304e-18,1.8901223486597757e-19,1.4701893204966519e-19,6.153367031983978e-19,4.926500277979615e-19,4.2654082487803795e-19,1.3504702838171964e-21,3.1738781633410491e-19,6.2651199456175808e-19,1.0730967441051387e-21,1.2976469443260166e-29,1.7664410937185384e-20,2.7312495132806247e-24,1.738338431726729e-22,1.1176946793116718e-23,5.7246592571209029e-18,1.0132666786204146e-14,1.6511319830649247e-17,9.2954987690676718e-21,3.1956576124953541e-17,3.1750825711463622e-19,6.6147738005086892e-23,4.490501811436483e-31,5.9906143342766029e-24,7.2350451013207695e-24,5.5307733587942154e-26,3.6461898134769166e-25,2.0535039631663201e-29,3.3887090350558116e-31,2.162798595643632e-30,8.436321892834693e-26,1.0526714368042923e-25,1.1093942406607224e-33,1.5321537457790769e-35,2.3870300128615979e-23,2.5472984315177794e-25,1.4627741709908461e-25,5.2131981230068084e-28,4.0432474223473274e-28,2.5517552918080969e-32,1.0515789822265583e-28,3.3776393737996646e-38,6.35056408171393e-27,7.4294508879208147e-34,1.2681049284478975e-33,3.9059212996470693e-33,2.5444138600723069e-33
9.999999999999999e-11,0.002951473673599325,1.1211542871624294e-17,1.6147597808777009e-21,1.3241760878171095e-20,8.6690054477654889e-21,1.020501249256433e-23,0.0,0.0,1.3711343750173586e-16,5.5018690503950133e-23,2.2926462197288318e-31,1.6308851109889071e-31,3.1644140672638079e-30,3.6447163819814212e-49,6.219246604271027e-33,2.3704541696681103e-29,1.5540287859793645e-14,1.1574733380538273e-20,1.2196882311319701e-50,5.023268292986372e-51,1.8705408367370606e-31,1.2596007473614746e-30,1.2488115365009466e-31,3.1906226245820734e-34,2.1701353582729961e-22,5.8067468031171097e-33,7.4643206748330419e-31,5.8327637622087476e-17,1.2455795302712502e-19,1.0088996468225277e-20,1.8295131624842941e-14,8.017509073174444e-27,4.3657280405455113e-36,1.0076644754079864e-27,1.043269548762942e-27,0.88168480800000004,0.0,0.0094599999999429914,0.10884999999999964,2.297022027427393e-14,2.2947204519795049e-14,1.8251454086488259e-14,5.7533614793460522e-17,4.6977730267854402e-17,2.3495729027615928e-17,9.6019418447251338e-19,4.8715259724063237e-17,1.1566674326107963e-18,3.4965610981031587e-17,2.8668229609876288e-17,6.081277622689201e-17,2.0469477984361118e-17,4.7609963601096684e-19,3.9503870917749598e-19,1.585609359934535e-18,1.2691665786028707e-18,1.0987619024107806e-18,6.498739738716785e-21,7.9476234319105569e-19,1.6357720110965895e-18,3.4406344178478474e-21,4.1048128236123245e-29,5.0186055356703793e-20,1.4830428387072844e-23,8.8493751375203883e-22,6.4553699137123149e-23,8.7294268386016902e-18,1.5405788733695498e-14,4.236633133049663e-17,2.3917272016823908e-20,8.1392679931506906e-17,1.4446238901513345e-18,2.6450494955840335e-22,2.085228726290482e-30,2.7422248548595217e-23,3.3037777066945398e-23,4.3403675374744546e-25,1.9614480816451278e-24,1.2157835220920808e-28,2.8322471360686878e-30,3.4951013647199297e-29,7.0180129810762715e-25,9.2630462214002409e-25,3.1593523567223146e-32,6.6039480958845878e-34,6.6591504731553918e-23,1.2736810909805549e-24,6.8336522613960215e-25,3.6895331771636762e-27,2.5241043665892286e-27,5.565157877958606e-31,1.1143611497507771e-27,1.8230404445721573e-36,1.5551049960281266e-26,8.5052435510134581e-33,1.7869272565649084e-32,8.7312363517954067e-32,6.6103709451449008e-32
1.31071e-10,0.002951473673599325,1.5374137741542274e-17,2.5575154972443441e-21,2.0634294414440288e-20,1.3774433466003229e-20,1.7477175307993982e-23,0.0,0.0,1.8119956069254609e-16,8.5735958191774975e-23,4.0330529485083047e-31,2.8124182019529542e-31,5.4118610898492055e-30,6.3912893813289493e-49,9.627015321263633e-33,3.672383146107515e-29,2.0368144657292915e-14,1.7961309177282583e-20,2.3063995313596731e-50,9.0659847571647108e-51,3.2058556307104827e-31,2.1459489980560078e-30,1.9317691030207288e-31,5.7495939695805316e-34,3.3664649826015284e-22,1.0808852060578061e-32,1.2751272442610262e-30,9.0481313701737863e-17,1.9328387759472143e-19,1.5654372286689308e-20,2.3974858270980146e-14,1.3679546501503392e-26,8.1167532186668507e-36,1.836166346029398e-27,1.9018938541131915e-27,0.88168480800000004,0.0,0.0094599999999252782,0.10884999999999946,3.0097271192776033e-14,3.0061566835610035e-14,2.3907125646713524e-14,7.5144679805516372e-17,6.1346718067747656e-17,3.0683946811647177e-17,1.4826174421678194e-18,7.5553816618827719e-17,1.7850052913765944e-18,5.4253491450236687e-17,4.4480587554778331e-17,9.4322600340549106e-17,3.176024620629423e-17,7.3491561282733034e-19,6.1863431327263112e-19,2.4603327522876043e-18,1.9692143299465336e-18,1.7047848561325231e-18,1.1140024527145196e-20,1.2251265945757161e-18,2.5456434161090301e-18,5.575024757637772e-21,6.6355382272190239e-29,7.9505075050853124e-20,2.5738119865024338e-23,1.5260140304667204e-21,1.1267408422578192e-22,1.1438294777791869e-17,2.0159630951322192e-14,6.5675226218404899e-17,3.7099141060231256e-20,1.2596047860765431e-16,2.4607448776483102e-18,4.4332859442052714e-22,3.5602817823258017e-30,4.6743365817508435e-23,5.6299540737449473e-23,7.7546978393389344e-25,3.4010266969169009e-24,2.1267125124001902e-28,5.0800838667220557e-30,6.4510352973091837e-29,1.258436103219463e-24,1.6664890264115483e-24,5.9075675962569771e-32,1.2419433846173865e-33,1.0510566542262852e-22,2.1922893666598801e-24,1.1675623918061604e-24,6.5457512958248731e-27,4.4351350559354806e-27,1.0352230605620727e-30,2.0241813797879241e-27,3.4361036485027597e-36,2.3845502208445077e-26,1.5503136355878697e-32,3.2835611740332916e-32,1.6250521325435383e-31,1.2340389437295392e-31
