Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393)
2.2323589471216006e-07,0.004483174796985336,1.8690396423105905e-08,7.5757388195839797e-09,8.0308665874670686e-09,5.6505688450889015e-08,8.8333661443063095e-09,0.0,0.0,8.4246846945347913e-08,1.9051953310154944e-10,5.5809869276621817e-12,1.6809847538731068e-13,7.5937436364730354e-14,6.609213241502901e-26,1.8194110020465614e-19,3.850192183868254e-14,3.0280483416884066e-07,1.0150607087385887e-09,3.4906449500231246e-19,5.7196436774203123e-24,2.0578358467797298e-14,9.5529913594442597e-16,1.6031952228626963e-15,1.4216088301742013e-12,2.6678295869987214e-12,5.3183423276810114e-12,3.0159385492249209e-14,6.0782391519283612e-07,1.0125197332126335e-08,3.5588040658832839e-10,1.034302990563751e-07,2.3466320342806458e-14,9.7677755284117717e-18,2.1708210076241695e-11,3.6044804778567861e-11,0.88168480800000004,0.0,0.009459639345844385,0.10884987544833795,8.0764357884916899e-09,7.7542088810934056e-09,2.8588795651041739e-09,1.7515274058473568e-09,6.6673888621361035e-10,5.2828650330625752e-10,2.0419389486865737e-11,1.456111764488113e-10,4.2725343542730588e-11,5.6279846775036659e-10,1.2320633571185708e-08,5.249829071954062e-10,1.3255437311100531e-08,1.6166180571099786e-11,9.7979400766164769e-11,3.4289668266954065e-08,2.401237782547277e-08,2.1729179775362988e-08,2.3301495088643928e-12,1.3447867646666562e-11,8.0951744754777196e-08,5.9968149586389719e-12,4.2848454518214332e-20,1.0492014577888114e-11,3.6703078276922292e-12,2.47371193355438e-13,1.3539809812189889e-13,6.2533056703361277e-10,1.1384772911240387e-09,6.021116359636315e-11,3.3968643600513859e-11,1.5514913674973813e-09,3.7519264539220978e-11,3.2355845330223698e-10,1.7780404221548384e-20,3.3292669712481239e-12,6.6117731640740803e-12,9.5038293233119404e-13,1.1444042039326665e-15,1.6323286839592413e-15,4.4609766103804078e-16,4.116752597949898e-12,3.3339470897727061e-12,3.0983638960169282e-12,2.662309019638104e-15,6.4977230769816719e-15,5.0182041534017041e-12,1.4846613270257791e-13,2.2762410250890043e-13,2.6495216593156436e-14,1.3982680892800223e-15,3.4524236040062997e-14,2.9132203781668808e-13,5.6176378837733649e-14,5.2160185254518281e-15,1.5200389964885917e-12
2.2896332690630506e-07,0.004483174926923273,1.894497058711809e-08,7.8230050548977239e-09,8.2910912373863209e-09,5.8976095697639879e-08,9.4014630750901156e-09,0.0,0.0,8.7913630545561279e-08,2.0483479061776419e-10,5.9673045199835426e-12,1.8295669273220779e-13,8.1077218297058741e-14,7.1032791933789652e-26,1.9286393359676209e-19,4.0893271506528914e-14,3.1131658157342018e-07,1.0712562209739942e-09,3.8542450582814974e-19,6.3189282073250476e-24,2.203853185012626e-14,9.8728775453018652e-16,1.6988344585866583e-15,1.5537544933086479e-12,2.7575246703136967e-12,5.6697427394753925e-12,3.212073601330701e-14,6.2802326631738163e-07,1.0681589882417534e-08,3.7255691876410659e-10,1.0489793283422469e-07,2.4363316235227091e-14,1.0060542876747369e-17,2.2293979478114185e-11,3.745460139059171e-11,0.88168480800000004,0.0,0.0094596282642330949,0.10884987060614221,8.1079260966294228e-09,7.7923388162179513e-09,2.8794288015339728e-09,1.7851850246283653e-09,6.7804654786231268e-10,5.3882977191111385e-10,2.0766133113223823e-11,1.4666376569211268e-10,4.3547228218906341e-11,5.6502687346089729e-10,1.2514659427319869e-08,5.2759865936315162e-10,1.36397049952099e-08,1.6489347536965287e-11,9.8471480896785494e-11,3.5530066824809512e-08,2.5010315890695373e-08,2.2576763161678183e-08,2.3418604431805172e-12,1.3501065790477707e-11,8.3717620972610856e-08,6.1175827392359684e-12,4.3063767208326597e-20,1.0568474779264306e-11,3.6903098847330071e-12,2.4917463549223483e-13,1.381273516080714e-13,6.4357670795224035e-10,1.1384798974549451e-09,6.0211297679802486e-11,3.497794576687558e-11,1.5514949299991538e-09,3.7519347961080398e-11,3.3370916665721012e-10,1.8138777712825741e-20,3.4843789271614786e-12,6.9368141964474525e-12,9.7151520113254369e-13,1.1527476793682769e-15,1.6412246916362275e-15,4.5601734234155674e-16,4.2884567920157246e-12,3.4386269107101279e-12,3.1956478742505017e-12,2.7734488710978861e-15,6.7757482961306688e-15,5.1683136502274713e-12,1.5291366759395524e-13,2.3464074936951745e-13,2.7295148346725491e-14,1.4401860054817526e-15,3.5457982922718362e-14,3.0104965059353952e-13,6.0524458597113037e-14,5.3765394231159916e-15,1.6207899409631998e-12
2.3469075910045005e-07,0.004483175057656701,1.9193213109929862e-08,8.068772189035512e-09,8.549870426458954e-09,6.1479507226136214e-08,9.9876284789793063e-09,0.0,0.0,9.1629430701554632e-08,2.1980255598420512e-10,6.3692597812063561e-12,1.9868527569942441e-13,8.6396068145535728e-14,7.6202674146376995e-26,2.0417339266135695e-19,4.3354394640088085e-14,3.1984636973890697e-07,1.1290418888961389e-09,4.2423971707097214e-19,6.9623952333721869e-24,2.3565732423453358e-14,1.0195300783187972e-15,1.7970425509377864e-15,1.6938882624459311e-12,2.8482587997796116e-12,6.0328775585936249e-12,3.4146574494403e-14,6.483815829946997e-07,1.1253434974432325e-08,3.8953894468139421e-10,1.0632847092798216e-07,2.5274366348747901e-14,1.0352609651323725e-17,2.2874821911808581e-11,3.888035262440152e-11,0.88168480800000004,0.0,0.0094596171071468869,0.10884986571013637,8.1391151511871667e-09,7.8299210011027948e-09,2.8998511723413444e-09,1.8183680188928234e-09,6.8917126125764772e-10,5.492374389924713e-10,2.1107263082136187e-11,1.477100350399687e-10,4.4357518962827503e-11,5.6723434079027555e-10,1.2703658418232377e-08,5.3017655818687521e-10,1.402481284535695e-08,1.6808356794927169e-11,9.8956408768962834e-11,3.6783178647021333e-08,2.6024063993483047e-08,2.3434922071415481e-08,2.3534010891312029e-12,1.3553763536880797e-11,8.6508441064520982e-08,6.2367947030144469e-12,4.3275949331668601e-20,1.0644495482876722e-11,3.7099962873832642e-12,2.5096773453844546e-13,1.4082143841762655e-13,6.6170267594674081e-10,1.1384824742855324e-09,6.0211430195043595e-11,3.5980787207672595e-11,1.5514984599829161e-09,3.7519430573030136e-11,3.4393337238852123e-10,1.849253360028967e-20,3.6420935089442861e-12,7.2680356011587287e-12,9.9237032979072287e-13,1.1610433121537238e-15,1.649980305935069e-15,4.6580693048259604e-16,4.4606330085637761e-12,3.544064959830797e-12,3.2936365063991662e-12,2.88489607529647e-15,7.0546719860477181e-15,5.3174725761320539e-12,1.5733310388312145e-13,2.416170597678489e-13,2.8090090906967705e-14,1.4818394080806059e-15,3.638387577016556e-14,3.1072908886033114e-13,6.5054966176524882e-14,5.5361324202947554e-15,1.7248417070593895e-12
2.404181912945951e-07,0.00448317518917426,1.9435341705434444e-08,8.3129258630115346e-09,8.8070938027591213e-09,6.4015106343148487e-08,1.0591758084400132e-08,0.0,0.0,9.5392993469906814e-08,2.3543306981183989e-10,6.7870766217825613e-12,2.1530816955930808e-13,9.1893170026824941e-14,8.1604152740277235e-26,2.1586941710215155e-19,4.5884464202109925e-14,3.2839375966979561e-07,1.1884225609871186e-09,4.6558064516332304e-19,7.6519104149100702e-24,2.5161433672868253e-14,1.0520217701742566e-15,1.8977819788013096e-15,1.8422260320412833e-12,2.9400383306400982e-12,6.4077224581906042e-12,3.6236593972727438e-14,6.6889615209608242e-07,1.1840765440136988e-08,4.0682390222416485e-10,1.0772320139688288e-07,2.6199427204027107e-14,1.0643980644048031e-17,2.345078022839939e-11,4.0321896587233752e-11,0.88168480800000004,0.0,0.0094596058755263192,0.10884986076156947,8.1700017654843573e-09,7.8669690456153318e-09,2.9201399784484694e-09,1.8510880351019863e-09,7.0011897906538606e-10,5.5951205850210158e-10,2.1442962096486637e-11,1.4874962817766746e-10,4.515650031956882e-11,5.694207531130774e-10,1.2887806877191139e-08,5.3271754994848282e-10,1.4410740717070641e-08,1.7123286645906994e-11,9.9434363867008213e-11,3.8048805634644544e-08,2.7053434177119645e-08,2.4303486894181334e-08,2.3647757215048472e-12,1.3605958147977275e-11,8.9323861402020563e-08,6.3544801414146043e-12,4.3485079469236209e-20,1.0720049371405146e-11,3.7293778836086762e-12,2.5274984442602559e-13,1.4348102060580242e-13,6.7970308066627952e-10,1.1384850203029601e-09,6.0211561070648108e-11,3.6976855868467787e-11,1.5515019555096233e-09,3.7519512328569458e-11,3.5423063342441725e-10,1.8841758816215516e-20,3.8023696292899342e-12,7.6053525590097942e-12,1.0129536004311827e-12,1.1692881126683927e-15,1.6586003521993443e-15,4.7546890497254272e-16,4.6331661461627882e-12,3.6502567379176987e-12,3.3923256111472029e-12,2.9965760227770513e-15,7.3342999958556649e-15,5.4656337562438765e-12,1.6172303892596186e-13,2.4855069759071902e-13,2.8879787213835326e-14,1.5232150538515844e-15,3.730198265253144e-14,3.2035632191423802e-13,6.9768425405354095e-14,5.6947442251039971e-15,1.8321772109565864e-12
2.461456234887401e-07,0.004483175321464815,1.9671565297116777e-08,8.5553611184702669e-09,9.0626603067269412e-09,6.6582104352040763e-08,1.1213740263622131e-08,0.0,0.0,9.9203107821814165e-08,2.5173634072768529e-10,7.2209762076228668e-12,2.3284902653756897e-13,9.7567590286504688e-14,8.723933441302797e-26,2.2795157519927551e-19,4.8482624671718683e-14,3.3695831766111382e-07,1.2494030116337748e-09,5.095159397242638e-19,8.389349403138692e-24,2.6827099234589553e-14,1.0847585935512985e-15,2.0010145294289082e-15,1.9989803371107261e-12,3.0328693629981754e-12,6.7942490104488157e-12,3.8390454114651871e-14,6.8956432341175595e-07,1.244361331670928e-08,4.2440939652530469e-10,1.0908336249831385e-07,2.7138451404477492e-14,1.0934661707404898e-17,2.4021899024561977e-11,4.1779073450589169e-11,0.88168480800000004,0.0,0.0094595945702957759,0.10884985576164866,8.2005851328690608e-09,7.9034961245773929e-09,2.9402891173267717e-09,1.883356372596437e-09,7.1089541992686262e-10,5.6965614095577426e-10,2.1773405672006387e-11,1.4978222007773387e-10,4.5944448345802617e-11,5.7158602225886951e-10,1.3067274296906575e-08,5.3522254976869613e-10,1.4797468700935029e-08,1.7434214056890498e-11,9.9905519655486583e-11,3.9326755748054345e-08,2.8098241041476558e-08,2.5182293513690914e-08,2.3759884714840524e-12,1.3657647562957261e-11,9.2163546385564724e-08,6.4706678428781429e-12,4.3691233563207264e-20,1.0795111479676886e-11,3.7484645461926102e-12,2.5452037466334438e-13,1.4610674884766931e-13,6.9757303049638142e-10,1.138487534315915e-09,6.0211690241800116e-11,3.7965868054096977e-11,1.5515054148174883e-09,3.751959318548209e-11,3.6460048751110729e-10,1.9186538798723475e-20,3.9651675432041021e-12,7.9486823481229391e-12,1.0332701775241035e-12,1.1774793484468191e-15,1.6670892219198736e-15,4.8500569008804009e-16,4.8059475477912694e-12,3.757197485187085e-12,3.4917107650092826e-12,3.1084182804406376e-15,7.614448976184596e-15,5.6127542758886149e-12,1.6608219657592662e-13,2.5543953109110665e-13,2.9664003224442958e-14,1.5643008931018092e-15,3.8212374454277357e-14,3.2992764959295832e-13,7.4665236529223164e-14,5.8523262147662298e-15,1.9427780544869051e-12
2.576004878770301e-07,0.0044831755883214365,2.0127091832566638e-08,9.0347004318118245e-09,9.5684617543171673e-09,7.1807275706638646e-08,1.2510782684215945e-08,0.0,0.0,1.0695835198689302e-07,2.8640006506442501e-10,8.137893966702374e-12,2.7077772404131628e-13,1.0944411483734752e-13,9.9217951508240187e-26,2.5327084864129113e-19,5.3879673960701425e-14,3.5413722988421465e-07,1.3761819801342771e-09,6.0543474666812006e-19,1.0015540529033388e-23,3.0374125622375891e-14,1.1509511771895316e-15,2.2148033969606801e-15,2.3385715870051617e-12,3.221709117110621e-12,7.6022143952331038e-12,4.2888184283508178e-14,7.3135117741178277e-07,1.3695985536992231e-08,4.60473311458461e-10,1.1170469257512009e-07,2.9058183019007266e-14,1.1513982019503678e-17,2.5149803609214231e-11,4.4739696055261511e-11,0.88168480800000004,0.0,0.0094595717426224496,0.1088498456123751,8.2608406687941589e-09,7.9750380667750028e-09,2.9801467654262063e-09,1.9465815792849864e-09,7.3195624646120612e-10,5.8956252975802587e-10,2.2419194823892727e-11,1.5182524599844375e-10,4.7488308792082849e-11,5.7585291073951184e-10,1.3412811401358664e-08,5.4012809014337868e-10,1.5573246564099494e-08,1.8044363072878181e-11,1.0082809943172864e-10,4.1918886169240978e-08,3.023343604738791e-08,2.6970001902932856e-08,2.3979441876152941e-12,1.375950571189004e-11,9.7914406753496121e-08,6.6986627982695935e-12,4.4094905235375986e-20,1.0943671469637283e-11,3.7857886299826947e-12,2.5802459353794987e-13,1.5125919212393666e-13,7.3290432378555302e-10,1.1384924621110812e-09,6.0211943240841347e-11,3.9921720441497539e-11,1.5515122184653733e-09,3.751975205228435e-11,3.8555601266401718e-10,1.9863097716834906e-20,4.298176178215825e-12,8.6530596581822486e-12,1.0731233763583969e-12,1.1936913958097886e-15,1.6836892485797667e-15,5.03713139275583e-16,5.1518510055287947e-12,3.9733056771200289e-12,3.6925504377934358e-12,3.3323277533975236e-15,8.1756275438960068e-15,5.9037215395138644e-12,1.7470366495416712e-13,2.69075211436485e-13,3.1215165522068473e-14,1.6455605186180646e-15,4.0010307907280551e-14,3.4888933056620169e-13,8.5009937830211417e-14,6.164228037069672e-15,2.1736962286104767e-12
2.679098658264911e-07,0.00448317583102868,2.0518801990508417e-08,9.4593500356103847e-09,1.0017174338300872e-08,7.6609936664557991e-08,1.3737927579993595e-08,0.0,0.0,1.1408595037968319e-07,3.1999411876181526e-10,9.0202820132782436e-12,3.0828397384800236e-13,1.2072794399910236e-13,1.1081396066519314e-25,2.7736766385181652e-19,5.896084030658233e-14,3.696527255370503e-07,1.4958007003736668e-09,7.0128403402133078e-19,1.1661969363826799e-23,3.382019138377477e-14,1.2113223256354934e-15,2.4153463475192635e-15,2.675049804513914e-12,3.3953173539552301e-12,8.3689743973386354e-12,4.7150472792847534e-14,7.6945931371559853e-07,1.4876495556862552e-08,4.9393823943311138e-10,1.1395713530878101e-07,3.083315393285387e-14,1.2033086816531012e-17,2.6148840487405478e-11,4.7456154853764071e-11,0.88168480800000004,0.0,0.0094595509549187193,0.10884983631371047,8.314032468019925e-09,8.0377683074770174e-09,3.0154907994021297e-09,2.0020463974603266e-09,7.5037822070845608e-10,6.0705619934402416e-10,2.2984057987708566e-11,1.5363734323970833e-10,4.8842660142026963e-11,5.7962044270798895e-10,1.3709355434241765e-08,5.4442859742660288e-10,1.6273988229713105e-08,1.8580555531761137e-11,1.0163679870859918e-10,4.4292138376761024e-08,3.2206097716905279e-08,2.8612425138456391e-08,2.4171895371839224e-12,1.3849442128144913e-11,1.0316995626257e-07,6.8990152413013132e-12,4.4448745721000757e-20,1.1075486653998959e-11,3.8184562936724546e-12,2.6113389291241323e-13,1.557869218981633e-13,7.6421647639939333e-10,1.1384967779009827e-09,6.0212164577579108e-11,4.1655532701536861e-11,1.5515182031636369e-09,3.7519891606852854e-11,4.0465917566599007e-10,2.0457626766466347e-20,4.6061354483615226e-12,9.3067740687429323e-12,1.1081288937095813e-12,1.2080763943567022e-15,1.6982183057266266e-15,5.2014503994262436e-16,5.4630448825682588e-12,4.1703122150928646e-12,3.8756380175359183e-12,3.5337736948835613e-15,8.6808346048973166e-15,6.1616812673575555e-12,1.8234726446201573e-13,2.8117648811665205e-13,3.2590546709118875e-14,1.7176042295941058e-15,4.1602816298145787e-14,3.6573264537679573e-13,9.4948954692607557e-14,6.4410163038661937e-15,2.3924822886283055e-12
2.782192437759521e-07,0.0044831760760768846,2.0894272171894754e-08,9.8771756397983917e-09,1.045931711141332e-08,8.150323089380289e-08,1.5020905089263712e-08,0.0,0.0,1.21347334620691e-07,3.5591359737768714e-10,9.9580823312644157e-12,3.491180414148437e-13,1.3256728001670544e-13,1.2318871026195877e-25,3.0269431015965343e-19,6.4248354453387945e-14,3.8521734970785153e-07,1.6206736476537684e-09,8.0651916491576997e-19,1.3493110242177621e-23,3.751520339549089e-14,1.2724261591642673e-15,2.6233527073190564e-15,3.0419443101432452e-12,3.5724166936150926e-12,9.1729799724358996e-12,5.1613061688554311e-14,8.0802662352444304e-07,1.6107744961519994e-08,5.2834751306331276e-10,1.1611476172355341e-07,3.2652489135041784e-14,1.255008346167807e-17,2.7132944737574593e-11,5.0220859643047081e-11,0.88168480800000004,0.0,0.009459529942373807,0.10884982686568939,8.3662443054439821e-09,8.0989982827446333e-09,3.0503112079851049e-09,2.0562094265762225e-09,7.6832471252976965e-10,6.2416415365543264e-10,2.353433201891717e-11,1.5542295051821485e-10,5.016521259480335e-11,5.8331923503118596e-10,1.3993084230726384e-08,5.4862549994683939e-10,1.6977023729257431e-08,1.9104921271660768e-11,1.0242593103772181e-10,4.6702585038402411e-08,3.422600858329361e-08,3.0285709054197113e-08,2.4359690348564435e-12,1.3937736671939747e-11,1.0849924873544714e-07,7.094941780283421e-12,4.4794021943776877e-20,1.1205414152224449e-11,3.850292771677983e-12,2.6419871056874546e-13,1.6021461035040439e-13,7.9504976021040913e-10,1.1385009761916604e-09,6.0212379637837602e-11,4.3363200880861221e-11,1.5515240495845631e-09,3.752002774928438e-11,4.2398941981124587e-10,2.1039019778520045e-20,4.9217032959938732e-12,9.9787731790520728e-12,1.1423461811360228e-12,1.2222556184345547e-15,1.7123776825576054e-15,5.3620693533868141e-16,5.773617919016725e-12,4.3696617494891356e-12,4.060903043362939e-12,3.7348216314905013e-15,9.185321497032357e-15,6.4157717654208592e-12,1.8987634415848314e-13,2.9310760349642275e-13,3.3945450158039809e-14,1.7885691775653677e-15,4.3171517029266328e-14,3.8235048709581449e-13,1.0548330511627875e-13,6.713898158631268e-15,2.6215127409519743e-12
2.885286217254131e-07,0.0044831763234085865,2.1254455724233326e-08,1.0287840756048239e-08,1.0894571427740799e-08,8.648343531468449e-08,1.6358872811075753e-08,0.0,0.0,1.2873678997548944e-07,3.9420927074245016e-10,1.095247413286465e-11,3.9340633786728863e-13,1.4495350183841452e-13,1.3634608608485817e-25,3.2923781217972414e-19,6.9736600915976709e-14,4.0082877257173158e-07,1.7508260890811674e-09,9.2147095078642803e-19,1.5520036725384322e-23,4.1467283007944456e-14,1.3342413001012244e-15,2.8385882991056536e-15,3.4403677044871197e-12,3.7530347315784896e-12,1.0013948930017153e-11,5.6273089411216689e-14,8.4703973380622505e-07,1.738989318161168e-08,5.6369307904890009e-10,1.1818324334067786e-07,3.4515816989407867e-14,1.3065030779496938e-17,2.8102410869109241e-11,5.3032939496003558e-11,0.88168480800000004,0.0,0.00945950870981686,0.10884981727403946,8.4174824597533206e-09,8.1587920965803646e-09,3.0845898188040429e-09,2.1091260575550584e-09,7.8582203403488914e-10,6.4089964136418314e-10,2.4070824405848217e-11,1.5718108634670395e-10,5.145731929168961e-11,5.8694960189825977e-10,1.4264772949249099e-08,5.5272323497758017e-10,1.768224586758035e-08,1.9617866448504196e-11,1.0319633567245897e-10,4.9149297887313835e-08,3.6292180704762748e-08,3.1989069336432753e-08,2.4543026641082355e-12,1.4024397028448256e-11,1.139005905219214e-07,7.2865942954805937e-12,4.5131101270406423e-20,1.1333377147808505e-11,3.8813368470815831e-12,2.6721722796990723e-13,1.6454569016918913e-13,8.2539018446568514e-10,1.138505053516311e-09,6.021258823147291e-11,4.5043897721896574e-11,1.5515297523176981e-09,3.7520160350685171e-11,4.4354340085738702e-10,2.1607727489920851e-20,5.2446901338594235e-12,1.0668642883004959e-11,1.1758020935730533e-12,1.2362206522686299e-15,1.7261846288952915e-15,5.5191143147604382e-16,6.0831334710769539e-12,4.5713198094537069e-12,4.2483134795634162e-12,3.9351884913124786e-15,9.6883490142251153e-15,6.6658670613402399e-12,1.9728715277815357e-13,3.04862096115832e-13,3.5279182786622147e-14,1.8584199172310828e-15,4.4716878994931043e-14,3.9873095015106573e-13,1.1661169469701597e-13,6.9827264424818002e-15,2.8606457704904503e-12
2.9883799967487407e-07,0.004483176572968344,2.1600242201138809e-08,1.0691071800823701e-08,1.1322679985671593e-08,9.154704454930164e-08,1.7750952257609883e-08,0.0,0.0,1.3624893695144238e-07,4.3492993586226428e-10,1.2004602190601898e-11,4.4127175351747201e-13,1.5787736364693234e-13,1.5028795798586511e-25,3.5698300342974595e-19,7.5419887485507344e-14,4.1648472391661518e-07,1.8862825786977722e-09,1.0464501679052551e-18,1.7753798282816061e-23,4.5684418177888841e-14,1.3967472486675465e-15,3.0608190942969294e-15,3.8713951254004405e-12,3.9371970947197723e-12,1.0891573863153094e-11,6.1127529405568737e-14,8.864858207181712e-07,1.8723092118986594e-08,5.999683604427393e-10,1.2016787122131859e-07,3.6422750233812284e-14,1.3577992118525401e-17,2.9057538012474518e-11,5.5891540053254428e-11,0.88168480800000004,0.0,0.0094594872619212129,0.10884980754416076,8.4677556196980903e-09,8.2172107829345686e-09,3.1183124059854356e-09,2.1608490832501768e-09,8.0289480244043787e-10,6.5727553400881004e-10,2.4594290608016551e-11,1.5891097653059528e-10,5.2720269887595119e-11,5.9051204143219721e-10,1.4525144346849173e-08,5.5672602516532505e-10,1.8389550129962816e-08,2.0119785658872499e-11,1.0394881101841986e-10,5.1631396910388234e-08,3.8403653251061349e-08,3.3721764841844685e-08,2.4722094352460315e-12,1.4109435254884139e-11,1.1937235711870806e-07,7.4741203478048855e-12,4.5460333179663384e-20,1.1459314441353051e-11,3.9116243176490356e-12,2.7018799561733866e-13,1.6878349642955909e-13,8.5522704454103834e-10,1.1385090072001268e-09,6.0212790211173911e-11,4.6696983171468635e-11,1.55153530707567e-09,3.7520289309245041e-11,4.633176549393839e-10,2.2164187820126052e-20,5.5749169142712531e-12,1.1375986854907199e-11,1.208522692396685e-12,1.2499647876599524e-15,1.7396550665824939e-15,5.6727076185494618e-16,6.3912023361839546e-12,4.7752506848349096e-12,4.4378361386131781e-12,4.1346219466154489e-15,1.0189257419131649e-14,6.9118693236649363e-12,2.045767747585836e-13,3.1643485891519751e-13,3.6591203689996152e-14,1.9271288888919329e-15,4.6239378555579897e-14,4.148643311772083e-13,1.2833200471644894e-13,7.2473849364041051e-15,3.1097329501117086e-12
