Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216)
1.290742147873407e-08,0.011238098428057073,2.4439959131508786e-08,3.7360090672651338e-10,4.0116080449047645e-10,1.6872303393622891e-09,1.2446511081370764e-12,0.0,0.0,1.6828008398593396e-09,1.2922802880816363e-13,6.7404379595607464e-15,1.4880602750129155e-14,2.7252701120306533e-14,8.1190257732869129e-25,2.9683360073040747e-18,1.3169534578309813e-14,2.4958986118796452e-07,3.2996685123232154e-11,2.5283206999093801e-24,3.4489043353504251e-25,4.6887040034164965e-15,3.4288871092474882e-14,4.8305689031363145e-16,5.3517822991554275e-16,1.4036474898372596e-12,1.7853094938291922e-18,3.3437775088619914e-15,5.5309458463862175e-07,3.0631049660930116e-10,2.6578787145642907e-11,2.7060766509118793e-07,1.01870884457468e-14,2.5813075530465e-19,1.8750356732502914e-16,1.3304637878881508e-15,0.88168480800000004,0.0,0.0094596365202409046,0.10884999392139959,8.4065547518264948e-08,6.0238279297885334e-08,2.55118015940178e-08,9.7957821296905824e-10,9.3905933352583376e-10,4.6912625295472023e-10,3.4122699069884696e-12,1.6067618861610667e-10,2.8052343844668081e-12,6.2273639090313752e-10,1.7971838908112515e-09,4.729590939787474e-10,7.9408199889812421e-10,1.7049403714012672e-12,1.3486899185674132e-10
1.3257989744567904e-08,0.01123809876915846,2.5812576872101249e-08,4.0571126082292701e-10,4.3517718714472998e-10,1.8324987604274868e-09,1.3875943792775705e-12,0.0,0.0,1.7923397038171593e-09,1.4160830688678929e-13,7.5585734544447668e-15,1.619378057631889e-14,2.9502333523817206e-14,9.1867666397157559e-25,3.1360168308446754e-18,1.4277506453070334e-14,2.590523613276105e-07,3.5341893904989071e-11,3.069618826094699e-24,4.0402598589613674e-25,5.0961589506632125e-15,3.6068983690961296e-14,5.3010935946800894e-16,6.2040642001751036e-16,1.4762713129886463e-12,2.1101308466634043e-18,3.734532302513213e-15,5.7387374357057184e-07,3.27821473338171e-10,2.8167060018878408e-11,2.7848862682847254e-07,1.093513868872612e-14,2.9903174386954953e-19,2.1586578414538908e-16,1.5296555413983704e-15,0.88168480800000004,0.0,0.0094596265346458853,0.10884999364279524,8.432673405493227e-08,6.0427033687481986e-08,2.5523526380100157e-08,1.0516616644434027e-09,1.0097507746585175e-09,5.0442666923980844e-10,3.6711160750099512e-12,1.6080550957980237e-10,3.012970680321058e-12,6.2904989895801153e-10,1.8796533297575724e-09,4.7560292614544434e-10,8.3538538499797761e-10,1.8342122918249476e-12,1.3611958058861108e-10
1.360855801040174e-08,0.011238099111268166,2.7219151626493218e-08,4.3959279308822919e-10,4.7103245943853107e-10,1.9858020940272114e-09,1.5424891724366034e-12,0.0,0.0,1.9058031076077446e-09,1.5482213681207781e-13,8.4483149292797796e-15,1.7577657105541399e-14,3.1856563111642047e-14,1.0352502104185262e-24,3.3068362396989985e-18,1.5441567155100597e-14,2.6854153968624065e-07,3.7776524787152148e-11,3.7062629866021367e-24,4.7106749619217186e-25,5.5248936154637144e-15,3.7873788058732657e-14,5.8011778219202432e-16,7.1620052513107445e-16,1.5497759757866877e-12,2.4833758521462869e-18,4.1588107321320623e-15,5.9474704984968712e-07,3.5013449823152574e-10,2.9802728633249974e-11,2.863377536145231e-07,1.1707665231228445e-14,3.4503853876060824e-19,2.4759764056991093e-16,1.7519272413016266e-15,0.88168480800000004,0.0,0.0094596165401654719,0.10884999335791851,8.4562044077842209e-08,6.0599417666795562e-08,2.5533553908052885e-08,1.1273111272398283e-09,1.0839778908896095e-09,5.4149125719447725e-10,3.9430223337239989e-12,1.6091613577209012e-10,3.2310595960865083e-12,6.3487948257485861e-10,1.9628952791341119e-09,4.780268120180406e-10,8.7719854394468169e-10,1.9700011399864792e-12,1.3727123143759961e-10
1.3959126276235574e-08,0.011238099454333992,2.8659243071192649e-08,4.7528823231235217e-10,5.0876924291368779e-10,2.1473353960848937e-09,1.7099726315597902e-12,0.0,0.0,2.0232120464090695e-09,1.6890343971220661e-13,9.4135749767344578e-15,1.9033539041923255e-14,3.431616681826422e-14,1.1621156678642934e-24,3.4806840918998453e-18,1.6662635183559723e-14,2.7805464421781811e-07,4.0300888761085522e-11,4.4515613075733749e-24,5.4677931263396391e-25,5.975259525798351e-15,3.9702043503399939e-14,6.3316547032653568e-16,8.2350938688016364e-16,1.6241034900756208e-12,2.910713867453362e-18,4.6184304347341849e-15,6.1570984385310629e-07,3.7325176029243881e-10,3.1485741115583339e-11,2.9415383942306471e-07,1.2504084134572194e-14,3.9661922326404119e-19,2.8299177710775042e-16,1.9991909811391087e-15,0.88168480800000004,0.0,0.0094596065366018469,0.10884999306673876,8.4773981830790957e-08,6.0756853027340585e-08,2.5542129299785447e-08,1.2066064230956019e-09,1.161819025555839e-09,5.8035900393888605e-10,4.2282815291542217e-12,1.6101076477926713e-10,3.4597352295071287e-12,6.4025718067526917e-10,2.0468494714848807e-09,4.8024852807801828e-10,9.1948775786944335e-10,2.1124526522741589e-12,1.3833118605433499e-10
1.4309694542069409e-08,0.011238099798308476,3.0132407774408583e-08,5.1283973880592957e-10,5.4842956442354327e-10,2.3172911666895153e-09,1.8906964524301702e-12,0.0,0.0,2.1445861262671865e-09,1.8388670183740604e-13,1.0458355316456034e-14,2.0562699941886229e-14,3.6881863701701408e-14,1.299765789133985e-24,3.6574563942436912e-18,1.7941612950603834e-14,2.8758919131305853e-07,4.2915268653677832e-11,5.3202058622295514e-24,6.3197129090055707e-25,6.4475986602563825e-15,4.1552573034622816e-14,6.8933505005158527e-16,9.4333514760189672e-16,1.6991991278273819e-12,3.3982992411978537e-18,5.1152458870897955e-15,6.3675788976699936e-07,3.9717522854592352e-10,3.3216040121620661e-11,3.0193580909070808e-07,1.3323800673488997e-14,4.5426915935786915e-19,3.22356849667933e-16,2.27345394280251e-15,0.88168480800000004,0.0,0.0094595965237599666,0.10884999276922677,8.4964818777157806e-08,6.0900637726288775e-08,2.5549462287361517e-08,1.2896262900549008e-09,1.2433514096502502e-09,6.2106833688345058e-10,4.527182366051665e-12,1.610917054332397e-10,3.6992285108879261e-12,6.4521359480050934e-10,2.1314580062427323e-09,4.822844909305069e-10,9.6222112773993999e-10,2.2617104811873299e-12,1.3930624703380655e-10
1.4660262807903244e-08,0.011238100143148485,3.1638199923989149e-08,5.5228890121018098e-10,5.9005485502138403e-10,2.4958593343183706e-09,2.0853266812305757e-12,0.0,0.0,2.2699436280977786e-09,1.9980697533810998e-13,1.1586746651328459e-14,2.2166382219097e-14,3.955432184276799e-14,1.4486931181295297e-24,3.8370553908474269e-18,1.9279389203235444e-14,2.9714294064148653e-07,4.5619921666015107e-11,6.3283679322181782e-24,7.2749971827148562e-25,6.9422442438510665e-15,4.3424261492419986e-14,7.4870849861872769e-16,1.0767344114988995e-15,1.7750113243890723e-12,3.952797428111326e-18,5.651147361858079e-15,6.5788733509643924e-07,4.2190667360910094e-10,3.4993563474299898e-11,3.0968270665601376e-07,1.4166213191011764e-14,5.1851161269873212e-19,3.660178626582221e-16,2.5768196997479972e-15,0.88168480800000004,0.0,0.0094595865014475301,0.10884999246535476,8.5136613671308646e-08,6.1031956713468808e-08,2.5555732306933745e-08,1.3764483846353675e-09,1.3286511644838088e-09,6.6365712513865375e-10,4.8400094167955196e-12,1.6116093357871324e-10,3.9497672087470558e-12,6.4977784959552951e-10,2.2166653076558623e-09,4.8414984964125888e-10,1.0053685250228241e-09,2.4179162000845664e-12,1.402027893582727e-10
1.501083107373708e-08,0.011238100488814774,3.3176171987384987e-08,5.9367673416303022e-10,6.3368594951800482e-10,2.6832272440462414e-09,2.2945435128032558e-12,0.0,0.0,2.3993015686394512e-09,2.1669987916979856e-13,1.2802928651855654e-14,2.3845799102742427e-14,4.2334164949320384e-14,1.6093895668267304e-24,4.0193896144195643e-18,2.0676841330972488e-14,3.0671387218784267e-07,4.8415081694639262e-11,7.4937964267909203e-24,8.3426821104752183e-25,7.4595215190398946e-15,4.5316053519517899e-14,8.1136718011592737e-16,1.2248193814522462e-15,1.8514915719422303e-12,4.5814116339061565e-18,6.2280599020698524e-15,6.7909467397903344e-07,4.4744768723622294e-10,3.6818244743342067e-11,3.1739368472086451e-07,1.5030716615186305e-14,5.8989836184645812e-19,4.1431649342141467e-16,2.9114894466912042e-15,0.88168480800000004,0.0,0.0094595764694749979,0.10884999215509611,8.5291231155085959e-08,6.115189180886627e-08,2.5561092867884373e-08,1.4671492847531671e-09,1.41779330510285e-09,7.0816268130226291e-10,5.1670431332067561e-12,1.6122013993690919e-10,4.2115759377507688e-12,6.5397757495148545e-10,2.3024180778493802e-09,4.8585857362865229e-10,1.0489015372088424e-09,2.5812093093861538e-12,1.4102677453684215e-10
1.5361399339570915e-08,0.011238100835271648,3.4745875309956899e-08,6.3704367673664712e-10,6.7936308664102957e-10,2.8795796493474881e-09,2.5190410888298119e-12,0.0,0.0,2.532675758513277e-09,2.3460160010129499e-13,1.4111170062028068e-14,2.5602136543593697e-14,4.5221978661655077e-14,1.7823460769874068e-24,4.2043739055621039e-18,2.21348375572517e-14,3.1630016530716258e-07,5.1300961453740405e-11,8.8359194385446539e-24,9.53228588114267e-25,7.9997484905082301e-15,4.7226951420557145e-14,8.7739188013262014e-16,1.3887589720680824e-15,1.9285943057940109e-12,5.29190997478219e-18,6.8479423142857316e-15,7.0037671393713662e-07,4.7379970002664655e-10,3.8690013771560683e-11,3.2506799473924304e-07,1.5916705651729532e-14,6.6901029197730528e-19,4.6761140816405075e-16,3.279763157831638e-15,0.88168480800000004,0.0,0.0094595664276555733,0.10884999183842532,8.5430358948027021e-08,6.1261430719510383e-08,2.5565675305196649e-08,1.5618044933272431e-09,1.5108517443828189e-09,7.5462176358415137e-10,5.5085598609682279e-12,1.6127077124240855e-10,4.4848761686924368e-12,6.5783890592694403e-10,2.3886652459223932e-09,4.874235360083832e-10,1.0927934087083165e-09,2.7517272440775161e-12,1.4178376666053612e-10
1.571196760540475e-08,0.01123810118248658,3.634686065645333e-08,6.824295915814245e-10,7.2712590974467585e-10,3.0850987071893146e-09,2.7595272961103242e-12,0.0,0.0,2.6700808575086512e-09,2.5354889380797265e-13,1.551582892069622e-14,2.7436555064321768e-14,4.8218316558374444e-14,1.9680523639094488e-24,4.3919294041997648e-18,2.365423901388379e-14,3.2590017965276635e-07,5.4277754412895049e-11,1.0375948935472694e-23,1.0853817232458434e-24,8.5632366428812511e-15,4.9156012938881714e-14,9.4686283914002491e-16,1.5697798992231231e-15,2.0062767854039102e-12,6.092653140111122e-18,7.5127861803332048e-15,7.2173054578629312e-07,5.0096399744382985e-10,4.0608797152007859e-11,3.3270497816109181e-07,1.6823577666589249e-14,7.5645797323018456e-19,5.2627856945959025e-16,3.6840406749752634e-15,0.88168480800000004,0.0,0.0094595563758051882,0.1088499915153181,8.5555523703285823e-08,6.1361475263281827e-08,2.5569591989608662e-08,1.6604884425034801e-09,1.6078992977388389e-09,8.030705782389516e-10,5.8648318564221192e-12,1.6131406548102137e-10,4.7698862403389326e-12,6.6138649758593454e-10,2.4753579137598986e-09,4.8885659241602677e-10,1.1370189782211852e-09,2.9296053823989192e-12,1.4247894987331014e-10
1.6062535871238585e-08,0.011238101530429936,3.7978678700414643e-08,7.2987376471247647e-10,7.7701346801944138e-10,3.2999639761194379e-09,3.0167235651124922e-12,0.0,0.0,2.8115304272202539e-09,2.7357908603163275e-13,1.7021352892248201e-14,2.9350191551163344e-14,5.1323705863939042e-14,2.1669967388337205e-24,4.5819835170480479e-18,2.5235901698763963e-14,3.3551243783375572e-07,5.7345636564768571e-11,1.2136988584084183e-23,1.2317783788138678e-24,9.1502916307641099e-15,5.110234897941875e-14,1.0198597844275254e-15,1.7691677464782174e-15,2.0844989718988281e-12,6.9926225455683636e-18,8.2246148875753217e-15,7.4315351642350671e-07,5.2894173429026302e-10,4.2574518660034739e-11,3.4030405835996581e-07,1.7750735273499739e-14,8.528822238753246e-19,5.9071153543848105e-16,4.1268227271921519e-15,0.88168480800000004,0.0,0.0094595463137424896,0.10884999118575099,8.5668105601567769e-08,6.145284886619297e-08,2.5572939067354433e-08,1.7632744984401771e-09,1.7090076883943356e-09,8.5354478227713002e-10,6.2361273055184802e-12,1.6135108200311592e-10,5.0668213729676823e-12,6.6464355208678807e-10,2.5624492992062467e-09,4.9016865534068714e-10,1.1815546136025136e-09,3.1149770556082559e-12,1.4311714679393306e-10
1.641310413707242e-08,0.01123810187907469,3.9640880466171106e-08,7.7941490587602618e-10,8.2906421815208866e-10,3.5243524170573668e-09,3.2913646689558729e-12,0.0,0.0,2.9570369811622468e-09,2.9473007378946625e-13,1.8632279700221526e-14,3.1344160984399674e-14,5.4538652860060351e-14,2.3796660064244709e-24,4.7744698648724721e-18,2.6880678317404798e-14,3.4513560966292032e-07,6.0504768036864749e-11,1.4144144697542012e-23,1.3935200236035034e-24,9.7612139406381017e-15,5.306512130464591e-14,1.0964619604224055e-15,1.9882680086919099e-15,2.1632234037225099e-12,8.0014489633780943e-18,8.9854826775123324e-15,7.6464320422592229e-07,5.5773394777924331e-10,4.4587099644273605e-11,3.4786473327451656e-07,1.8697588641944e-14,9.589546585042204e-19,6.6132175077806125e-16,4.6107118836547011e-15,0.88168480800000004,0.0,0.0094595362412888233,0.10884999084970151,8.5769351752596736e-08,6.1536303398456253e-08,2.5575798799728836e-08,1.8702349665969815e-09,1.8142475531496981e-09,9.060794864254417e-10,6.622710344691795e-12,1.613827272567225e-10,5.3758936834193582e-12,6.6763185550203782e-10,2.6498946772218395e-09,4.9136976399890044e-10,1.2263781451842863e-09,3.3079735587052949e-12,1.4370283743856799e-10
1.6763672402906255e-08,0.011238102228396163,4.1333017727870723e-08,8.3109114943624852e-10,8.8331602638891553e-10,3.7584383965132679e-09,3.5841985229846261e-12,0.0,0.0,3.1066120324853763e-09,3.170403266152448e-13,2.0353237657351069e-14,3.3419558105830855e-14,5.7863648004906253e-14,2.6065454334408958e-24,4.9693282130235971e-18,2.8589420009650266e-14,3.5476849785963462e-07,6.3755294560892464e-11,1.6424640301922019e-23,1.5717596374159111e-24,1.0396299524390868e-14,5.5043540227563215e-14,1.1767481573180108e-15,2.2284871132031726e-15,2.2424150718792685e-12,9.1294416158141031e-18,9.7974737125268638e-15,7.8619739680399623e-07,5.8734156933807428e-10,4.6646459380358894e-11,3.5538656869735164e-07,1.966355754173246e-14,1.0753782214627864e-18,7.3853882961890197e-16,5.1384134414173637e-15,0.88168480800000004,0.0,0.0094595261582682277,0.10884999050714798,8.5860388476733099e-08,6.1612525411312126e-08,2.5578241565869492e-08,1.9814410974726895e-09,1.9236884485962417e-09,9.6070925830937507e-10,7.0248410834550016e-12,1.6140977681937235e-10,5.697312201502646e-12,6.7037182209142823e-10,2.7376513195933101e-09,4.9246914982303546e-10,1.271468798410553e-09,3.5087241620119994e-12,1.4424017825772096e-10
1.711424066874009e-08,0.011238102578371802,4.3054643369436768e-08,8.8494005573034525e-10,9.3980617096117062e-10,4.0023936919917285e-09,3.8959859850626291e-12,0.0,0.0,3.2602661394134666e-09,3.4054888781755038e-13,2.2188946285678068e-14,3.5577459022387173e-14,6.1299170766008614e-14,2.8481187846884817e-24,5.1665043882450287e-18,3.0362977963779461e-14,3.644100250824836e-07,6.7097348812018444e-11,1.9007932318442599e-23,1.7677025050176738e-24,1.1055840404568305e-14,5.7036862320544528e-14,1.2607967379958104e-15,2.4912934189071252e-15,2.322041295933154e-12,1.0387617718735181e-17,1.0662701160511355e-14,8.0781407088330451e-07,6.1776543526286121e-10,4.8752515390741727e-11,3.6286919215291158e-07,2.0648073140727875e-14,1.2028877057389731e-18,8.2281083052597429e-16,5.7127362498122784e-15,0.88168480800000004,0.0,0.0094595160645074092,0.10884999015806958,8.5942232542067613e-08,6.1682141828904978e-08,2.5580327579187507e-08,2.096963092744661e-09,2.0373988577280842e-09,1.0174681258338721e-09,7.4427756285286711e-12,1.6143289428170241e-10,6.031282887609667e-12,6.728825441580624e-10,2.8256784336768401e-09,4.9347529770204303e-10,1.31680712647514e-09,3.7173561235177594e-12,1.4473302101268392e-10
1.7464808934573924e-08,0.011238102928980987,4.4805311708868069e-08,9.4099861284618266e-10,9.9857134483674628e-10,4.2563874993681255e-09,4.22750065670717e-12,0.0,0.0,3.4180089485071768e-09,3.6529537574140589e-13,2.4144217020558352e-14,3.7818922745821943e-14,6.4845694174281161e-14,3.1048684223218692e-24,5.3659501842997725e-18,3.2202204920920296e-14,3.740592221772105e-07,7.0531051629009005e-11,2.1925831863965564e-23,1.9826070018685319e-24,1.1740125251690808e-14,5.9044388154541561e-14,1.348685663252103e-15,2.7782181935229707e-15,2.4020716016579303e-12,1.1787732462534103e-17,1.1583306297085333e-14,8.2949137411708029e-07,6.4900629633128387e-10,5.0905183733536529e-11,3.7031228731336325e-07,2.1650579572247231e-14,1.3422502575080672e-18,9.1460452360772113e-16,6.3365934730707492e-15,0.88168480800000004,0.0,0.0094595059598357404,0.10884998980244602,8.6015801432163185e-08,6.1745725142552744e-08,2.5582108357084475e-08,2.2168701117689976e-09,2.1554461969109805e-09,1.0763895807418231e-09,7.8767661093481219e-12,1.6145264742311964e-10,6.3780086514189159e-12,6.7518184598668625e-10,2.9139371005730627e-09,4.9439600315306074e-10,1.3623749435009247e-09,3.9339947019108229e-12,1.4518493130737589e-10
1.781537720040776e-08,0.011238103280204822,4.6584578789964719e-08,9.9930323878127449e-10,1.0596476587657684e-09,4.5205864420459025e-09,4.5795286851650194e-12,0.0,0.0,3.5798492358569949e-09,3.9131998502087113e-13,2.622395399260693e-14,4.0144992668907054e-14,6.8503689107358766e-14,3.3772754646132519e-24,5.5676232586364393e-18,3.4107956573074796e-14,3.8371521753515193e-07,7.4056513125294867e-11,2.5212627675355694e-23,2.2177853739539449e-24,1.2449439934123489e-14,6.1065460080292417e-14,1.4404925153336694e-15,3.090856569325429e-15,2.482477601055457e-12,1.3342309418194352e-17,1.2561457625063894e-14,8.5122760865141618e-07,6.8106482646942795e-10,5.3104379263057953e-11,3.7771558890645745e-07,2.2670535288310534e-14,1.4942658665323429e-18,1.0144056499010564e-15,7.0130032927224643e-15,0.88168480800000004,0.0,0.0094594958440852115,0.10884998944025782,8.6081922716011559e-08,6.1803798150114035e-08,2.5583627977558524e-08,2.3412302784046103e-09,2.2778968231711496e-09,1.1375065823318441e-09,8.3270607048067157e-12,1.6146952204934394e-10,6.7376893715748193e-12,6.7728634061562139e-10,3.0023902130772487e-09,4.9523842561032617e-10,1.4081552586983333e-09,4.1587631702250217e-12,1.4559920663865231e-10
1.8165945466241594e-08,0.01123810363202599,4.8392002644356268e-08,1.0598897839446936e-09,1.1230706445898704e-09,4.7951545817161277e-09,4.9528685665261426e-12,0.0,0.0,3.7457949463042051e-09,4.1866348781101511e-13,2.843315488177125e-14,4.2556697978839947e-14,7.2273628310930997e-14,3.6658200003285635e-24,5.7714870220959969e-18,3.6081092858274406e-14,3.933772274646108e-07,7.7673833700323106e-11,2.890521266515023e-23,2.474604513963501e-24,1.31840680410771e-14,6.3099460061441587e-14,1.5362945197970645e-15,3.4308684776051606e-15,2.5632328753462411e-12,1.5064671356146108e-17,1.3599350010826277e-14,8.7302121627805956e-07,7.1394163056170376e-10,5.5350015864533753e-11,3.8507887807238268e-07,2.3707414214470069e-14,1.6597678426127296e-18,1.1227191731307118e-15,7.7450895513168825e-15,0.88168480800000004,0.0,0.009459485717090441,0.10884998907148595,8.6141342587522937e-08,6.1856838280288394e-08,2.5584924153214475e-08,2.4701106881266384e-09,2.4048160417694503e-09,1.2008515613179963e-09,8.7939036711022959e-12,1.6148393382320682e-10,7.1105219162406414e-12,6.7921148835653377e-10,3.0910024137126996e-09,4.9600913801391631e-10,1.4541322118751152e-09,4.3917828300352395e-12,1.4597889384948334e-10
