Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890)
1.773653720988e-05,0.003534254919163107,1.5813002679175912e-15,1.0931814092445662e-14,7.9566261967716583e-13,8.8856933239818817e-14,5.7194559970289967e-12,0.0,0.0,3.6145067632922333e-11,3.0841921799671828e-13,1.03333360311172e-19,7.1641896958683554e-21,1.3074257438407661e-22,1.5246824900467803e-45,3.7185840523067556e-32,1.7061285617941877e-23,1.4525233449260853e-12,3.4009874405130949e-14,5.1715901711866262e-34,-3.2073928609410048e-34,1.6293103952705718e-21,7.3970175604179283e-26,7.1006645910048491e-25,5.7924627799878157e-19,4.152210208627049e-18,1.6618838055236708e-22,4.3495143652534828e-23,3.9884266802624951e-11,3.2601016491134093e-13,5.5917037136777207e-15,2.404460464989115e-13,1.7269434853740612e-21,1.5417026458993296e-29,1.5246014532405623e-21,3.142966793951283e-21,0.88168480800000004,0.0,0.0094599999589741347,0.10884999992110027,5.4164406133447427e-13,3.0761906688832873e-13,3.6279064061491311e-13,2.333683198403561e-13,8.9229173319491121e-14,4.8753295080229502e-14,3.0141275327048625e-13,2.5146467765563659e-12,6.5370082856845898e-13,6.7565269010672919e-12,5.3469170896252281e-12,2.8668101817170726e-12,9.5902988239810263e-12,1.6468049471499784e-13,9.9771728786142596e-14,6.350085939891847e-12,5.9033923427902046e-12,1.0380328013400059e-12,2.7090980627629398e-13,1.0349411610122551e-14,1.1682183026594103e-11,1.215987755423275e-14,1.0034017536798155e-22,9.2134985306351519e-14,6.46861880897755e-12,2.5603837888602193e-13
1.9302052789272e-05,0.003534254919178595,1.5974382657940971e-15,1.2134549122026583e-14,8.0859926479891868e-13,9.9157286482510471e-14,6.4621492990611366e-12,0.0,0.0,4.0537480280361116e-11,3.7977772266989444e-13,1.3419399063348635e-19,9.0425860064137791e-21,1.5612353640514799e-22,1.8962903098750603e-45,4.1352414933661892e-32,1.9475797131802532e-23,1.6275935487003999e-12,4.1806007307522038e-14,7.0103535622422611e-34,-1.1091587432924347e-33,2.0383009216435099e-21,8.2855696602408382e-26,8.0869373296905271e-25,7.3322064388177348e-19,4.6624735970210269e-18,2.1489800408741849e-22,4.9530274631691408e-23,4.4674812069192093e-11,4.007311874994789e-13,6.2579856669222542e-15,2.4386671758320588e-13,1.9392438157933374e-21,1.7981094776002844e-29,1.7757238153159456e-21,3.9569924035429933e-21,0.88168480800000004,0.0,0.009459999955022249,0.10884999991363972,5.4937385003055561e-13,3.1122487856174394e-13,3.6391413527314601e-13,2.454753277222199e-13,9.240885297240526e-14,5.0551754320570526e-14,3.1216503521783432e-13,2.5229989127480898e-12,6.8765426112176941e-13,6.8651912963362976e-12,5.4375148259273505e-12,2.9015999221298247e-12,1.0781663369471456e-11,1.7076277437555887e-13,1.0098718674376037e-13,7.1277287099929238e-12,6.6108064537171265e-12,1.1977350249521409e-12,2.7421426826626442e-13,1.0515409865691851e-14,1.3282144747245987e-11,1.2609140334182868e-14,1.0156400065135644e-22,9.2451454834808105e-14,7.2148872685627648e-12,2.5692053584937491e-13
2.0867568368664e-05,0.0035342549191944082,1.6105319347741811e-15,1.333570690155605e-14,8.1977414444021045e-13,1.0955188322198244e-13,7.215975880481405e-12,0.0,0.0,4.4976617446504664e-11,4.5935319541938415e-13,1.7049159063903892e-19,1.1171153465080597e-20,1.8373159031473148e-22,3.2417935440015313e-44,5.479658818804412e-32,2.1938948742873973e-23,1.8040881425070135e-12,5.0492459571924434e-14,9.2427969012409317e-34,-1.5124229939587126e-32,2.5002840789129489e-21,9.1842016397239438e-26,9.0884254877236517e-25,9.0782416818919458e-19,5.1778072164735874e-18,2.711740870111541e-22,5.568175047968179e-23,4.9519685982728172e-11,4.8398368016073927e-13,6.9328404876577828e-15,2.4669945529568236e-13,2.1536562978774157e-21,2.0653507342111603e-29,2.0368646343614514e-21,4.8766757178640327e-21,0.88168480800000004,0.0,0.0094599999510423475,0.10884999990614889,5.5545829051461527e-13,3.143792140031647e-13,3.6466076881391199e-13,2.5644002738014383e-13,9.5358245177062586e-14,5.2210978833465126e-14,3.2213713167890263e-13,2.5285496598674351e-12,7.184013061918953e-13,6.9504523817266742e-12,5.5117644943457162e-12,2.9319348859540738e-12,1.1983798715769711e-11,1.7637323662170225e-13,1.0204662841447587e-13,7.9184877007839956e-12,7.3257848664999933e-12,1.362817066686831e-12,2.7709423702717051e-13,1.0645665592322749e-14,1.4915610366463582e-11,1.302353347774419e-14,1.0263061970102941e-22,9.2661919547847776e-14,7.9695932569976237e-12,2.5750724125117517e-13
2.2433083948056003e-05,0.0035342549192104986,1.6213460960432624e-15,1.4533157040668451e-14,8.2960380209288448e-13,1.200235172448551e-13,7.9794883007062311e-12,0.0,0.0,4.9452318559917098e-11,5.4722202325908866e-13,2.1263253739226537e-19,1.3554561319093718e-20,2.135628687798547e-22,-1.105560077197833e-44,3.7572523592508632e-32,2.4445872622346521e-23,1.9815509994659442e-12,6.0075276083308811e-14,1.190599219950443e-33,1.0663900122450611e-32,3.0162613024407447e-21,1.0091056280705708e-25,1.0103898264853934e-24,1.1033836746340195e-18,5.6968500541093629e-18,3.3530191982269331e-22,6.1942950199931755e-23,5.4408895146951471e-11,5.7582541572063716e-13,7.6148421898947022e-15,2.4907927470097882e-13,2.3696144586947478e-21,2.3427540192801708e-29,2.3073332384269337e-21,5.903709745591056e-21,0.88168480800000004,0.0,0.0094599999470357625,0.10884999989863064,5.6029195533484324e-13,3.1717979577396747e-13,3.6515860685774251e-13,2.664941597187941e-13,9.8134840538490218e-14,5.37660436189593e-14,3.3152387949708004e-13,2.5322507633344753e-12,7.4659234576647417e-13,7.0178817049709481e-12,5.5734193419864725e-12,2.9587831167686347e-12,1.3193337938626572e-11,1.8163077674859817e-13,1.0298397258099381e-13,8.7211341342772453e-12,8.0474115178017499e-12,1.5329247592906164e-12,2.7964201347135945e-13,1.0748689211490574e-14,1.6577436309226808e-11,1.3411844724165563e-14,1.0357421481353693e-22,9.2802346078932981e-14,8.7317002770939788e-12,2.5789872746485379e-13
2.3998599527448004e-05,0.003534254919226818,1.6304467088838818e-15,1.5725352679787689e-14,8.383915293398564e-13,1.3055934515475019e-13,8.7515813817698494e-12,0.0,0.0,5.3956847909072827e-11,6.4344385635893898e-13,2.6102074206815077e-19,1.619690735198699e-20,2.4561713951887334e-22,-2.0963088163754443e-44,4.6067527376414696e-32,2.6991406136244885e-23,2.159637274875111e-12,7.0558469538143853e-14,1.5037289930113846e-33,1.039796738042541e-32,3.5870913322559973e-21,1.1004731575630569e-25,1.1130612489060589e-24,1.320173071178577e-18,6.2185705193635453e-18,4.0754924038289797e-22,6.8301829138759786e-23,5.9334864426603803e-11,6.7629469852233203e-13,8.302893272000013e-15,2.5110986017581403e-13,2.5866887229040026e-21,2.6298250172323386e-29,2.586618830795684e-21,7.0395920679434655e-21,0.88168480800000004,0.0,0.0094599999430035088,0.10884999989108717,5.6417870409805468e-13,3.1970067208596481e-13,3.6549114179024994e-13,2.7582707632003195e-13,1.0078046842677364e-13,5.5242527047648959e-14,3.404670415031566e-13,2.5347226752870994e-12,7.7275886570691459e-13,7.0717880003266234e-12,5.625368784761264e-12,2.9828749868175193e-12,1.4407732947502304e-11,1.8662210074667436e-13,1.0382479616109937e-13,9.5347223221277992e-12,8.7750462001476769e-12,1.707790968934821e-12,2.8192718585589794e-13,1.0831061635433932e-14,1.8263659268243741e-11,1.3780482688657356e-14,1.0442055725233857e-22,9.2895884570149696e-14,9.5004023031816346e-12,2.5815943374743493e-13
2.5564115106840005e-05,0.0035342549192433352,1.6382549565367198e-15,1.6911174879372206e-14,8.4635571914767576e-13,1.4114973017047407e-13,9.5314042133559356e-12,0.0,0.0,5.8484308361920049e-11,7.480656396686563e-13,3.1605782118821384e-19,1.9101832339747843e-20,2.7988741125854776e-22,3.6366152673445862e-44,7.6919512848437819e-32,2.9569047240670429e-23,2.3380871434522852e-12,8.1944519907499328e-14,1.8673514228876905e-33,-1.9912599853699486e-32,4.2135228621934366e-21,1.1924160826389384e-25,1.2165279017113191e-24,1.5584241775840648e-18,6.7421896142681984e-18,4.8817021786061047e-22,7.47426839123323e-23,6.4291839837998804e-11,7.8541514972051032e-13,8.9961481509915212e-15,2.528707698324199e-13,2.8045544896738344e-21,2.9261794489260985e-29,2.8743223284323287e-21,8.2856679267701202e-21,0.88168480800000004,0.0,0.0094599999389463861,0.10884999988352018,5.6735067488447864e-13,3.2199991586994865e-13,3.6571274658770467e-13,2.8459092817600407e-13,1.0332537264927453e-13,5.6658978419486501e-14,3.4906912081678562e-13,2.5363702236841149e-12,7.9732798257244465e-13,7.1154747758155263e-12,5.6698320519653899e-12,3.0047824495637198e-12,1.5625062341405012e-11,1.9141009038645509e-13,1.0458912567361484e-13,1.0358516352045865e-11,9.5082363339199346e-12,1.8872130498941792e-12,2.8400423884032423e-13,1.0897828069931673e-14,1.9971239056325737e-11,1.4134095153492533e-14,1.0518982487677533e-22,9.2958325936061322e-14,1.0275063789660607e-11,2.5833349232588934e-13
2.7129630686232007e-05,0.0035342549192600254,1.6450885084646179e-15,1.808981913358089e-14,8.5366391689676955e-13,1.5178739811256245e-13,1.0318285484186126e-11,0.0,0.0,6.3030195409076217e-11,8.6112468237682734e-13,3.7814381885545063e-19,2.2272682412587359e-20,3.1637054138906419e-22,-6.6574622360667877e-45,5.4593074629639718e-32,3.217933045032563e-23,2.5167051566308956e-12,9.4234758018956411e-14,2.2851149333459377e-33,8.2737376323269818e-33,4.8962217757184461e-21,1.2848525750146109e-25,1.320944238199928e-24,1.8183420738749734e-18,7.2671199758740172e-18,5.7740911912094277e-22,8.127223602685706e-23,6.9275437936226916e-11,9.0319938223203259e-13,9.6939540739552339e-15,2.5442313777636828e-13,3.0229675799393999e-21,3.2315442563103993e-29,3.1701579107722914e-21,9.6431948541186956e-21,0.88168480800000004,0.0,0.009459999934865012,0.10884999987593098,5.6998396145143056e-13,3.241243311953917e-13,3.6586003805656602e-13,2.9290493483922696e-13,1.0579089996734356e-13,5.8028498428997301e-14,3.5740243533634827e-13,2.5374653935449283e-12,8.2063437421207019e-13,7.1514529979701064e-12,5.7085119619361639e-12,3.0249665610288781e-12,1.6843880866250971e-11,1.9603914099695413e-13,1.0529310738675792e-13,1.1191937161055772e-11,1.0246655508137703e-11,2.0710351449671557e-12,2.8591710283075549e-13,1.0952823169589768e-14,2.1697853234484237e-11,1.4475963188127514e-14,1.0589828682937589e-22,9.3000038716444245e-14,1.1055178779355815e-11,2.5844982148430319e-13
2.8695146265624008e-05,0.0035342549192768726,1.6511871184372271e-15,1.9260715120513415e-14,8.604552497570123e-13,1.6246683983960671e-13,1.1111686032373061e-11,0.0,0.0,6.7591060543907753e-11,9.8265097216161699e-13,4.4767763142980636e-19,2.5712614762860516e-20,3.5507023055140147e-22,-3.2186979783282804e-44,5.2782070444323436e-32,3.4821822838451752e-23,2.6953441021882179e-12,1.0742965696662835e-13,2.7607171757976694e-33,1.623648968358084e-32,5.6357919858892698e-21,1.3777208725814167e-25,1.426244953320093e-24,2.1001145864319117e-18,7.7929176812144149e-18,6.755030637250025e-22,8.7889447048463122e-23,7.4282309609508095e-11,1.0296517925488651e-12,1.0395805596779e-14,2.558139257472723e-13,3.2417432632888711e-21,3.5457458747370121e-29,3.4739393510157886e-21,1.1113380758337138e-20,0.88168480800000004,0.0,0.0094599999307599051,0.1088499998683207,5.7221147385744889e-13,3.2611124605815897e-13,3.6595823581771101e-13,3.0086157371083032e-13,1.0819286724750588e-13,5.9360648835086686e-14,3.6552053188179968e-13,2.538195227205387e-12,8.4293762796413143e-13,7.1816208775340678e-12,5.7427169534396559e-12,3.0437962970051012e-12,1.806309989320652e-11,2.00541634195747e-13,1.0594966478578303e-13,1.2034525452105324e-11,1.0990061889546801e-11,2.2591337801748294e-12,2.877009413412478e-13,1.0998945714040378e-14,2.3441727801591774e-11,1.4808479546747349e-14,1.0655896549671255e-22,9.302760192421196e-14,1.1840345669599775e-11,2.5852663060084369e-13
3.026066184501601e-05,0.003534254919293859,1.6567291421609982e-15,2.0423470201889615e-14,8.668437191125124e-13,1.73183890158677e-13,1.191117733384013e-11,0.0,0.0,7.2164262150923863e-11,1.1126688744239548e-12,5.2505726077297281e-19,2.9424662768476701e-20,3.9597922010765773e-22,4.7732711079706545e-44,9.3815040891611909e-32,3.7491057620756913e-23,2.8738930623323361e-12,1.2152904392499559e-13,3.2977820565787435e-33,-2.6377593083585174e-32,6.4327907224438667e-21,1.4709737114556797e-25,1.5320991518428311e-24,2.4039181914373391e-18,8.3192470014444719e-18,7.8268454136147876e-22,9.4579025851964816e-23,7.9309894561770729e-11,1.1647705899578957e-12,1.1101310620821493e-14,2.5707926200867499e-13,3.4607413786220732e-21,3.8686663961863466e-29,3.7855362013075579e-21,1.2697406390964047e-20,0.88168480800000004,0.0,0.0094599999266314714,0.10884999986069016,5.7413340640070565e-13,3.2798962811403585e-13,3.6602385940288437e-13,3.0853380735364723e-13,1.1054425253158034e-13,6.0663084085638756e-14,3.7346734522511123e-13,2.5386831028883548e-12,8.6444254308355249e-13,7.2074120094302805e-12,5.7734542285460435e-12,3.0615581171355523e-12,1.9281898360879789e-11,2.0494348836001513e-13,1.0656883147452034e-13,1.2885916907015122e-11,1.1738273922569557e-11,2.4514092264279196e-12,2.893830550363903e-13,1.1038384877357404e-14,2.5201503608076071e-11,1.5133559317104525e-14,1.0718197134825482e-22,9.3045990102997234e-14,1.2630248836172346e-11,2.5857786256336153e-13
3.182617742440801e-05,0.003534254919310975,1.6618483562099652e-15,2.15778256492602e-14,8.7291595871188556e-13,1.8393540163057672e-13,1.2716425863576702e-11,0.0,0.0,7.6747775371212753e-11,1.2511984219353549e-12,6.1067975919051191e-19,3.3411756924294865e-20,4.3909112589462222e-22,1.2290791996105112e-45,6.8601360943002604e-32,4.0189085193662276e-23,3.0522686520042339e-12,1.3653225708504727e-13,3.8998775497326207e-33,5.871046624893466e-33,7.2877392817005e-21,1.564574074431089e-25,1.6387673066828189e-24,2.7299205633711826e-18,8.8458545698443917e-18,8.9918270172663342e-22,1.0135176211471857e-22,8.4356234687341197e-11,1.3085493000145353e-12,1.1810164719119255e-14,2.5824714279531215e-13,3.6798568376219107e-21,4.2002046250404884e-29,4.1048360734130152e-21,1.4396433309269312e-20,0.88168480800000004,0.0,0.00945999992248003,0.10884999985304002,5.7582552769229389e-13,3.2978189560412728e-13,3.6606767345107365e-13,3.1598033743086057e-13,1.128559301316791e-13,6.1942164410055516e-14,3.8127970892396044e-13,2.5390090196613646e-12,8.8531389901896715e-13,7.2299100320327528e-12,5.8015001968238037e-12,3.0784720733644118e-12,2.0499658612363488e-11,2.0926624910500232e-13,1.0715831259879607e-13,1.37458236519009e-11,1.2491155673620199e-11,2.6477816376589035e-12,2.9098440697096314e-13,1.1072795447872935e-14,2.6976136943514223e-11,1.5452794683390078e-14,1.0777506784069485e-22,9.3058536679299354e-14,1.3424640638277386e-11,2.586128863636729e-13
3.339169300380001e-05,0.003534254919328213,1.6666461779172556e-15,2.2723622057420798e-14,8.7873569178055898e-13,1.9471898693141327e-13,1.3527172240179597e-11,0.0,0.0,8.134004550102987e-11,1.3982563165814778e-12,7.0494144887191528e-19,3.7676775102010671e-20,4.84412672813209e-22,-5.1379578749660572e-44,5.7635189610332537e-32,4.2918268521186578e-23,3.2304085799954287e-12,1.5243826596244858e-13,4.5706933923395819e-33,2.6540529227421988e-32,8.201132065153567e-21,1.6584945170095354e-25,1.7463162169047241e-24,3.0782849247524703e-18,9.3725499381515057e-18,1.0252241089709942e-21,1.082136127668546e-22,8.9419829885653414e-11,1.4609779170984446e-12,1.2522131408137243e-14,2.5933918624300325e-13,3.8990105852085599e-21,4.540297904592836e-29,4.4317644543033099e-21,1.6211621108911575e-20,0.88168480800000004,0.0,0.0094599999183058413,0.10884999984537079,5.7734500749277001e-13,3.3150568239251131e-13,3.6609703421861231e-13,3.2324811331678121e-13,1.1513625731573345e-13,6.320284538681586e-14,3.8898593773971382e-13,2.5392271365958119e-12,9.0568349624915914e-13,7.2499330762057346e-12,5.8274540590561176e-12,3.0947114974618899e-12,2.1715918915672223e-11,2.1352670833781332e-13,1.0772417491857731e-13,1.4614018484125805e-11,1.3248605917794389e-11,2.8481884397645157e-12,2.925215004745396e-13,1.110342675050967e-14,2.8764827422880017e-11,1.5767426634157631e-14,1.0834436686423411e-22,9.3066779623812796e-14,1.4223324933448388e-11,2.5863585798600237e-13
3.495720858319201e-05,0.003534254919345566,1.6711984095968364e-15,2.3860773342555952e-14,8.8435302434576122e-13,2.0553282508448973e-13,1.4343209973192652e-11,0.0,0.0,8.5939875599296103e-11,1.5538567098637616e-12,8.0823821091775477e-19,4.2222591666232129e-20,5.3193845389688495e-22,5.8221689429329409e-44,1.1317454644527606e-31,4.5672963760145875e-23,3.4082665632170485e-12,1.6924576572365991e-13,5.3138830416852161e-33,-3.3046478137038748e-32,9.17344383556964e-21,1.7527141218421468e-25,1.8543394306284321e-24,3.4491742270927566e-18,9.8991906095058942e-18,1.1610336139579947e-21,1.1514674236345229e-22,9.4499527466575155e-11,1.6220438080431565e-12,1.3237026677235231e-14,2.6037199870125644e-13,4.1181427735556596e-21,4.8889359544436934e-29,4.7662985658687008e-21,1.814414423392969e-20,0.88168480800000004,0.0,0.0094599999141091098,0.10884999983768286,5.7873464203424581e-13,3.3317513107346602e-13,3.6611659981115767e-13,3.3037381431085448e-13,1.173911971442899e-13,6.4448716765498919e-14,3.9660622361424912e-13,2.5393725514893639e-12,9.2565430327681547e-13,7.2680961752298729e-12,5.8517787036221161e-12,3.110416474344856e-12,2.2930335659983143e-11,2.1773702500885247e-13,1.0827132413449284e-13,1.5490321022836315e-11,1.4010548348553691e-11,3.0525805286085696e-12,2.9400768271036107e-13,1.11312178860154e-14,3.0566962717368678e-11,1.6078353664102344e-14,1.0889481139726806e-22,9.3072119934475495e-14,1.5026145049171412e-11,2.5865070079864335e-13
3.652272416258401e-05,0.0035342549193630285,1.6755627892387418e-15,2.4989248076320802e-14,8.8981028958407528e-13,2.1637552214605856e-13,1.5164372062935846e-11,0.0,0.0,9.0546341596011692e-11,1.7180117965173866e-12,9.2096547770137418e-19,4.7052085208846032e-20,5.8165821070868714e-22,1.5886487839562274e-44,8.616127762129204e-32,4.8455571584422128e-23,3.5858081368813454e-12,1.8695324913211526e-13,6.1329790020006596e-33,1.8474406506959708e-34,1.0205134620807782e-20,1.8472154755494784e-25,1.9631618126609164e-24,3.8427525633241145e-18,1.0425669745846501e-17,1.3068354397204904e-21,1.2216361004277423e-22,9.9594438982264807e-11,1.7917324013578037e-12,1.3954706930421598e-14,2.6135853111061554e-13,4.3372093343008537e-21,5.2461210241010199e-29,5.108429583414872e-21,2.0195196649827829e-20,0.88168480800000004,0.0,0.0094599999098900055,0.1088499998299766,5.8002649736243536e-13,3.3480165991844539e-13,3.6612944265788401e-13,3.3738584691957139e-13,1.196252934248744e-13,6.568247498201081e-14,4.0415594213174033e-13,2.5394682268572823e-12,9.4530605748024666e-13,7.2848593970193889e-12,5.8748318647358702e-12,3.1256991417994314e-12,2.4142653113587463e-11,2.2190632629680588e-13,1.0880368924163991e-13,1.6374586772498967e-11,1.4776923613557688e-11,3.2609181308857123e-12,2.9545364534280296e-13,1.1156871362102944e-14,3.2382073714340954e-11,1.6386250109313065e-14,1.0943036094278464e-22,9.3075899501314737e-14,1.5832976173353938e-11,2.5866127565064082e-13
3.808823974197601e-05,0.003534254919380597,1.6797839972037976e-15,2.6109055986845515e-14,8.951422409880872e-13,2.2724601034705918e-13,1.5990525150046424e-11,0.0,0.0,9.5158728267986408e-11,1.8907322591034402e-12,1.0435180670443852e-18,5.2168126909801572e-20,6.3357938874214068e-22,-7.7355442818638519e-44,5.8678558065312616e-32,5.1270382077598517e-23,3.7630076368770417e-12,2.0555905917040843e-13,7.0316289887948647e-33,4.0322788375181853e-32,1.1296653089637795e-20,1.9419861835611691e-25,2.0729665899404098e-24,4.2591839302627089e-18,1.0951906674190406e-17,1.4628536190469715e-21,1.2927580698396574e-22,1.047038780805569e-10,1.9700276913272614e-12,1.4675059805639538e-14,2.6230885829808467e-13,4.556177059656796e-21,5.6118416097796167e-29,5.458133999501075e-21,2.2365984568763931e-20,0.88168480800000004,0.0,0.0094599999056486674,0.10884999982225226,5.8124465377034276e-13,3.3639414723115201e-13,3.661380629273873e-13,3.4430665084172277e-13,1.2184250379307786e-13,6.6906399022893059e-14,4.1164848983644793e-13,2.5395321942305164e-12,9.6470174448525645e-13,7.3005668983600733e-12,5.8968905675498107e-12,3.1406468138934319e-12,2.5352680763800562e-11,2.2604232733399861e-13,1.0932432654896689e-13,1.726669958433517e-11,1.5547684470191165e-11,3.473168243979263e-12,2.9686770262566156e-13,1.1180912737461142e-14,3.4209798880754759e-11,1.6691686000860734e-14,1.0995409462064948e-22,9.3078390189469993e-14,1.6643719657639876e-11,2.5866823548799765e-13
4.1219270900760015e-05,0.0035342549194160426,1.6879178447399358e-15,2.8322862564606441e-14,9.055287195700434e-13,2.4906732052237768e-13,1.7657410811949246e-11,0.0,0.0,1.0439919556192045e-10,2.2619062192454703e-12,1.3196755958750504e-18,6.3271354306344291e-20,7.4399964458178918e-22,2.6157102413926778e-45,9.8321855740386876e-32,5.6978811903626685e-23,4.1163115545739085e-12,2.4545847694777182e-13,9.0820636994062776e-33,7.9973687380658745e-34,1.3660925804334934e-20,2.1323000900386858e-25,2.2942938016873315e-24,5.161264286410626e-18,1.2003433120190864e-17,1.8064324068305058e-21,1.437315686080717e-22,1.1496436199365847e-10,2.3523690331492314e-12,1.6123454346820032e-14,2.6412973951562328e-13,4.993722403338668e-21,6.3688944721463044e-29,6.1802168829227447e-21,2.7071658077041287e-20,0.88168480800000004,0.0,0.0094599998970997124,0.10884999980675003,5.8352616783534367e-13,3.3950286707260091e-13,3.6614747666971916e-13,3.579420045835675e-13,1.2623822867693461e-13,6.9331692166585832e-14,4.2650257874406711e-13,2.5396023745182072e-12,1.0029142013670505e-12,7.3297688098817657e-12,5.9388269730235722e-12,3.1697941231010251e-12,2.7765352143006927e-11,2.3423795735266755e-13,1.1033941645898581e-13,1.90741165024681e-11,1.7102225118461669e-11,3.9093051359026165e-12,2.9962458459968936e-13,1.1225615923386957e-14,3.7902051598006658e-11,1.7296914717205614e-14,1.1097518155211186e-22,9.3081169313409784e-14,1.8276648922571644e-11,2.586760128138039e-13
4.435030205954402e-05,0.003534254919451884,1.6957811180884337e-15,3.0502754036055808e-14,9.1565664002491251e-13,2.7099219621121497e-13,1.9343269380223958e-11,0.0,0.0,1.1365813955590729e-10,2.6674448782192365e-12,1.6398567668374038e-18,7.5555249032473805e-20,8.6316855042249942e-22,3.8331425991861509e-45,1.0881491712651796e-31,6.280240214376115e-23,4.4680807380765038e-12,2.8892902306741473e-13,1.1494002292442589e-32,-1.0482459593915955e-34,1.6269714784733428e-20,2.3235995594773718e-25,2.5187643171106828e-24,6.1567374978581548e-18,1.3053449313315258e-17,2.1935536391994358e-21,1.5853513773276512e-22,1.252779906220774e-10,2.7689231328066112e-12,1.7581707888326157e-14,2.6587873619717842e-13,5.4306460163889978e-21,7.1600390667185068e-29,6.9323922395191558e-21,3.2271069121749243e-20,0.88168480800000004,0.0,0.0094599998884629215,0.1088499997911774,5.8567694863157401e-13,3.425402627981274e-13,3.6615171225500569e-13,3.7138545371190332e-13,1.3059824509836523e-13,7.1736158754011696e-14,4.4123583227402725e-13,2.5396336180016201e-12,1.04058805519457e-12,7.3571021026684122e-12,5.9788018503452265e-12,3.1982406599342221e-12,3.0167618716243969e-11,2.4236309655863442e-13,1.1132997541849095e-13,2.0912026029347077e-11,1.8673954707144595e-11,4.3608295230637154e-12,3.0231473234224924e-13,1.1267465568484708e-14,4.1642144026201832e-11,1.7896935520564977e-14,1.1197155400189545e-22,9.3082049080599165e-14,1.9924480245089672e-11,2.5867838758131012e-13
4.748133321832802e-05,0.0035342549194881095,1.7034814008934011e-15,3.264948747145195e-14,9.2561323956526762e-13,2.9301783826595517e-13,2.1047715966848692e-11,0.0,0.0,1.2293359964394038e-10,3.1074054738805829e-12,2.0071978880567863e-18,8.9042935208728031e-20,9.9105975070124555e-22,4.1464193371434435e-45,1.1858725832757593e-31,6.8740773946314318e-23,4.8182654642959513e-12,3.3595500719227283e-13,1.4296311852873728e-32,-9.370651698357902e-34,1.9126416027745098e-20,2.5158504789914435e-25,2.7463179110843356e-24,7.2469480535684387e-18,1.4101778964888882e-17,2.625995162704003e-21,1.7368969837670555e-22,1.3564291436800027e-10,3.2195386474228492e-12,1.9049504758716024e-14,2.6758307083578954e-13,5.8668745730036569e-21,7.9853844404283837e-29,7.7146661398051296e-21,3.7974371399179212e-20,0.88168480800000004,0.0,0.0094599998797387699,0.10884999977553504,5.8775366767740796e-13,3.4553160398644061e-13,3.6615339850313545e-13,3.8470343299816239e-13,1.3493293110214746e-13,7.412614523608272e-14,4.5588338788646824e-13,2.5396462188940676e-12,1.0779098088951347e-12,7.3833812351410686e-12,6.0175651711431668e-12,3.2262350093719431e-12,3.255910389002188e-11,2.5043924061459664e-13,1.1230470678908257e-13,2.2780069364486492e-11,2.0262735685808468e-11,4.8276344335861233e-12,3.0496182388034196e-13,1.1307705278240478e-14,4.5429102222141141e-11,1.8493336836795809e-14,1.129519809071009e-22,9.3082591003399864e-14,2.1586917176338619e-11,2.5867991458530512e-13
5.061236437711202e-05,0.0035342549195247186,1.7110831455407661e-15,3.4763926224786219e-14,9.3546103094351779e-13,3.1514253051096058e-13,2.2770491187344041e-11,0.0,0.0,1.322243517965033e-10,3.5818393939226459e-12,2.4248250456472373e-18,1.0375762459655831e-19,1.1276420880547961e-21,5.3340611915644571e-45,1.2794896358225196e-31,7.4793373991057489e-23,5.166844688111434e-12,3.8652038663755508e-13,1.7517722500914893e-32,-1.4864934720354028e-34,2.2234391758553708e-20,2.709031753265982e-25,2.9769602491408306e-24,8.4332573623176237e-18,1.5148333778887499e-17,3.1055327892818986e-21,1.891981817256312e-22,1.4605799482720235e-10,3.7040608677213728e-12,2.0526647836069308e-14,2.6925920746876536e-13,6.3023713678710646e-21,8.8450160506575364e-29,8.5270186560459944e-21,4.4191926072312547e-20,0.88168480800000004,0.0,0.0094599998709276184,0.10884999975982347,5.8978779175297415e-13,3.4849338934330389e-13,3.6615423385342731e-13,3.9793546738235195e-13,1.3924779219182783e-13,7.6504924477467781e-14,4.7046384486117972e-13,2.5396524955903379e-12,1.1149903993131393e-12,7.4090583337826259e-12,6.0555706354236819e-12,3.2539406974177972e-12,3.4939643620872725e-11,2.5847745240243337e-13,1.1326933954728108e-13,2.4678003069411617e-11,2.1868474428880959e-11,5.3096437859371971e-12,3.0758144843399015e-13,1.1347025412821873e-14,4.926232936748154e-11,1.9086935697814499e-14,1.1392223552210394e-22,9.308288633745097e-14,2.3263764196789587e-11,2.5868075244901355e-13
