Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199)
2.301059069641121e-07,0.0025160833365321547,2.145931975595712e-13,5.6583251378491144e-14,5.9846743861657852e-14,3.4527855280605346e-13,6.7124237497896325e-15,0.0,0.0,1.5479527164922042e-11,6.5857711551784825e-15,4.8550363385552521e-21,7.0008482966730855e-22,3.7066124025282767e-22,4.0374029708444471e-40,9.0557409096029119e-29,3.2499917978476867e-23,8.6800258483027398e-12,9.798506740121291e-15,3.9399368915034045e-34,5.8964084031103287e-34,4.2909188566181631e-22,1.2149268291431855e-23,4.0755163093870679e-25,9.647925264323808e-22,3.7153615053198696e-17,1.0046830597851068e-24,4.626435846779568e-23,4.5684902530089807e-11,9.0949660539125003e-14,9.8929213269140807e-15,1.0523771868544687e-11,4.5804841563462675e-20,1.0653495787138684e-29,2.1168307641317324e-22,9.758614764123034e-22,0.88168480800000004,0.0,0.0094599999236723974,0.10884999989704019,1.1784364159989777e-11,9.8532137825548602e-12,8.219219899507471e-12,1.432659252825727e-13,7.9679603439974684e-14,4.2739512306291802e-14,6.3264874687835925e-14,1.1433992779629865e-11,9.2995730718983815e-14,2.0825594820757688e-11,2.5454788314814832e-11,1.7476188885729161e-11,8.5139806263263158e-12,3.3856333581209811e-14,1.1699798833515064e-12,2.9875071914641561e-12,2.2675808370131178e-12,7.2525711230104608e-14,7.511387295227302e-13,9.4392603041892434e-14,3.2059896213060819e-12,4.6695713204113843e-15,3.2157579943483028e-17,7.4120270900269568e-13
2.422228241588785e-07,0.0025160833365386677,2.2135971243911336e-13,6.1686819252411254e-14,6.522758047669005e-14,3.764709122129834e-13,7.7294712644553061e-15,0.0,0.0,1.6979997626093207e-11,7.6098299674111818e-15,5.7486580711660275e-21,8.0648956607863201e-22,4.1667625161521454e-22,4.4758377455921826e-40,9.7302300254764469e-29,3.6238041354261396e-23,9.320354782090809e-12,1.1060583173444922e-14,5.0145503708079387e-34,1.6297170378567957e-33,4.9587930845508662e-22,1.3201627100210473e-23,4.7016320746702146e-25,1.1987401759892435e-21,4.0267468635255046e-17,1.2433285644868519e-24,5.1011882230910295e-23,4.9624425799549298e-11,1.0264004526473202e-13,1.0721357217087578e-14,1.0852881694726878e-11,4.9680159671106342e-20,1.2596902527427395e-29,2.5016864045699298e-22,1.1564227219372813e-21,0.88168480800000004,0.0,0.0094599999196315517,0.10884999989086583,1.2132078782082102e-11,1.0147084642846635e-11,8.4368360847664185e-12,1.5267785415897373e-13,8.3847407863114726e-14,4.5146954942475715e-14,6.6611788965568322e-14,1.1831566401822769e-11,9.9158053912544356e-14,2.1868067797437311e-11,2.6999048980871381e-11,1.8200833546830959e-11,9.3066378716920983e-12,3.5788028123912914e-14,1.2215509855715699e-12,3.2739613783416428e-12,2.4767888645116295e-12,8.0548163436228573e-14,7.8469911541707381e-13,9.9035402123981262e-14,3.5241259909893236e-12,4.939265566840281e-15,3.5720597993506564e-17,7.7104513298658315e-13
2.664566585484112e-07,0.002516083336552721,2.3429591747704531e-13,7.2353920326067328e-14,7.6465712561041893e-14,4.4168855785822716e-13,1.0032655716029517e-14,0.0,0.0,2.0158090645997828e-11,9.9514101088520146e-15,7.8778411797803773e-21,1.05008589829385e-21,5.1856914553638424e-22,5.4197100008769608e-40,1.1127544771115281e-28,4.4507808792069063e-23,1.0646451988598699e-11,1.3860216237253916e-14,7.8309323382309008e-34,5.2103878376843005e-33,6.4863956962595129e-22,1.5403180421960357e-23,6.1433043940575158e-25,1.7926820331583265e-21,4.6755080558393391e-17,1.8530931981124352e-24,6.1296047609796801e-23,5.7864282811073252e-11,1.2856583530444543e-13,1.2454183208085335e-14,1.1502153987705626e-11,5.7757215376289288e-20,1.7255817886541718e-29,3.4244487125446994e-22,1.5847049147200526e-21,0.88168480800000004,0.0,0.0094599999115438337,0.10884999987847471,1.2802455710332377e-11,1.0708314460631519e-11,8.8426668480578366e-12,1.718293806097037e-13,9.2125035503771369e-14,4.9955975529719626e-14,7.3258375230845368e-14,1.2573035426880628e-11,1.1169921999030903e-13,2.3889311834554489e-11,3.0073678514328901e-11,1.9584572209940599e-11,1.0967826940330576e-11,3.9646784046759804e-14,1.3200263302304515e-12,3.8775147530829381e-12,2.9141752561490831e-12,9.7815029365238269e-14,8.4878263638086134e-13,1.0803599539088465e-13,4.1990395072828903e-12,5.4780181977361184e-15,4.3299992541075714e-17,8.2670306038405841e-13
2.906904929379439e-07,0.0025160833365680917,2.4648068232626458e-13,8.3603800445466941e-14,8.8306551829726652e-14,5.1049972683220489e-13,1.2711358584245328e-14,0.0,0.0,2.356584158949634e-11,1.270873665613556e-14,1.0518679823475124e-20,1.337951488709823e-21,6.341881155142312e-22,6.4512801676801631e-40,1.2586782512072954e-28,5.389759411558086e-23,1.2030602932711596e-11,1.704108370376031e-14,1.1732068506507726e-33,-3.1810952008946387e-33,8.2856962292514004e-22,1.7728609728041965e-23,7.857292370313052e-25,2.5858360084751934e-21,5.3575652624305355e-17,2.67738516678832e-24,7.2672824561357648e-23,6.6565708185795622e-11,1.5801316181028796e-13,1.4286755574721819e-14,1.2139688251775301e-11,6.6252535371660996e-20,2.3087297234482533e-29,4.5799056259665911e-22,2.1120849275536373e-21,0.88168480800000004,0.0,0.0094599999034480891,0.10884999986603033,1.3440365344256389e-11,1.1236049319038737e-11,9.2122578083317615e-12,1.9138701632980627e-13,1.0033497231268486e-13,5.4756655360724642e-14,7.9849790367504884e-14,1.324825604897325e-11,1.2450870092875358e-13,2.5826123729519159e-11,3.3125964732914079e-11,2.0885354768210236e-11,1.2725965637455044e-11,4.3498891746363279e-14,1.4125954356850856e-12,4.5199565824633333e-12,3.3750835793459389e-12,1.1669941862295862e-13,9.0902229314424935e-13,1.1665908877041607e-13,4.9237460073397255e-12,6.015846040016208e-15,5.1453211157990084e-17,8.7739079029682186e-13
3.149243273274766e-07,0.002516083336584717,2.5796403900735335e-13,9.5401928657943982e-14,1.0071336868585696e-13,5.8269647579110124e-13,1.5784585306194465e-14,0.0,0.0,2.7195623326447023e-11,1.5910311151129435e-14,1.3741509876317011e-20,1.6740447277160221e-21,7.6420458198670364e-22,7.5707238660042949e-40,1.4110215225811101e-28,6.4480795169516987e-23,1.346982118510696e-11,2.0619151971596185e-14,1.697851433624763e-33,-3.6852687613296719e-33,1.0375096259540744e-21,2.017192750329653e-23,9.8667249641446369e-25,3.6188803903335999e-21,6.0712934311390725e-17,3.768136629754899e-24,8.5190900585721538e-23,7.5706397498567434e-11,1.9112895410698015e-13,1.6217254280519615e-14,1.2765556266450448e-11,7.5145771660709529e-20,3.0274567949651549e-29,6.0047701708493898e-22,2.7502094391556028e-21,0.88168480800000004,0.0,0.0094599998953443388,0.1088499998535359,1.4046921461446967e-11,1.1732348968527077e-11,9.5488476394111696e-12,2.1131711844456071e-13,1.0848745954873047e-13,5.9548789925740054e-14,8.6394344232752614e-14,1.3863148432748453e-11,1.375642274454777e-13,2.767950902471772e-11,3.6151885039066805e-11,2.2108267079107114e-11,1.4576181221514967e-11,4.7344144110030233e-14,1.4996182118768095e-12,5.1990495344830145e-12,3.8575539712041394e-12,1.37189096023815e-13,9.6565199059254797e-13,1.2490942711652902e-13,5.6962010613322642e-12,6.5527183037222434e-15,6.0145435067461718e-17,9.2354928850625131e-13
3.391581617170093e-07,0.0025160833366025272,2.6879163715312607e-13,1.0771602649626403e-13,1.1365195507634941e-13,6.5808442354386383e-13,1.9270187740780405e-14,0.0,0.0,3.1040060307465275e-11,1.9583687123414546e-14,1.7620508626336582e-20,2.0624318322154831e-21,9.0926678831996712e-22,8.7695083765231662e-40,1.5676713656472188e-28,7.6329220526015588e-23,1.4961209947553405e-11,2.4609554972750523e-14,2.3860730078341376e-33,4.8503717147790111e-33,1.2772248369991033e-21,2.2727469574899638e-23,1.2194006789116241e-24,4.9361796249627193e-21,6.8151046790643903e-17,5.1851512817296834e-24,9.8898787057782968e-23,8.5265249128128542e-11,2.2805247075484325e-13,1.8243864001912923e-14,1.3379715809454048e-11,8.4417016796150725e-20,3.9013432502623872e-29,7.7383393363880924e-22,3.5108761991657387e-21,0.88168480800000004,0.0,0.0094599998872325914,0.10884999984099414,1.4623205421027056e-11,1.2199109856070139e-11,9.8553624957208109e-12,2.315894570385379e-13,1.1659144208669187e-13,6.4332565990022848e-14,9.2899311233031813e-14,1.4423121066381975e-11,1.5084579582506055e-13,2.945087488859465e-11,3.9147963710360598e-11,2.3258107556384901e-11,1.6513793893758992e-11,5.1182660991565269e-14,1.5814367724163029e-12,5.9126948611175266e-12,4.3598014962727437e-12,1.5927369854994726e-13,1.0188944387078942e-12,1.327934862264886e-13,6.5144005132750065e-12,7.0886480612748995e-15,6.9343959951729538e-17,9.6558314461713429e-13
3.63391996106542e-07,0.0025160833366214743,2.7900403489156645e-13,1.2051591299849329e-13,1.2709042783896324e-13,7.3648182041875313e-13,2.3184941077294361e-14,0.0,0.0,3.5092019691174142e-11,2.3755500865867027e-14,2.223357015341233e-20,2.5072859560813406e-21,1.0699987423310062e-21,1.0035900823265696e-39,1.7299826067466235e-28,8.9512744952405974e-23,1.6501962895980358e-11,2.9026624762921422e-14,3.2698749309889037e-33,4.2023967325910389e-34,1.5494075759239091e-21,2.5389870691797151e-23,1.4860755705638679e-24,6.5856750048313052e-21,7.5874630607201085e-17,6.9966245400509171e-24,1.1384438368972954e-22,9.522227530264597e-11,2.6891558290605457e-13,2.0364766794224116e-14,1.3982070856922728e-11,9.4047012872820151e-20,4.9511559662371782e-29,9.8223530121749762e-22,4.405979861214313e-21,0.88168480800000004,0.0,0.0094599998791128573,0.1088499998284075,1.5170295446115264e-11,1.2638132456094852e-11,1.0134485532471459e-11,2.5217683417588008e-13,1.2465473398716045e-13,6.9108453070000174e-14,9.93710600668176e-14,1.4933080785661456e-11,1.6433541934841367e-13,3.1141933613944204e-11,4.2111176545354489e-11,2.4339360838920763e-11,1.8534311164920796e-11,5.5014801920368724e-14,1.6583725016008253e-12,6.6589234443343355e-12,4.8802005128701722e-12,1.8294448616705864e-13,1.0689591121402211e-12,1.4031906469476226e-13,7.3763863445736897e-12,7.6236810179345459e-15,7.9018089602277149e-17,1.0038628988731368e-12
3.876258304960747e-07,0.0025160833366414982,2.8863867186234567e-13,1.3377328997879499e-13,1.4099897304567493e-13,8.1771825289210925e-13,2.7544616716533828e-14,0.0,0.0,3.9344599701977478e-11,2.8451501790762403e-14,2.7662174768220851e-20,3.0128854303625469e-21,1.246999485836201e-21,1.1412196891163397e-39,1.8979547689171423e-28,1.0409903066015198e-22,1.808937402632119e-11,3.3883919163685127e-14,4.3841647525703682e-33,6.9976969251995998e-34,1.8556793147173509e-21,2.8154044223109269e-23,1.7887722742938718e-24,8.6187618138890605e-21,8.3868849531283421e-17,9.2796334526417367e-24,1.3007476707732947e-22,1.0555852647873898e-10,3.1384302881759154e-13,2.2578132735566001e-14,1.45725454405714e-11,1.0401715345574175e-19,6.1987731149875749e-29,1.2300843018764966e-21,5.4474637433092028e-21,0.88168480800000004,0.0,0.0094599998709851366,0.10884999981577825,1.5689304361710858e-11,1.3051134169265348e-11,1.0388676986378941e-11,2.7305463296822299e-13,1.3268404855888864e-13,7.3877060633470133e-14,1.0581506209332879e-13,1.5397482917432587e-11,1.7801682248985923e-13,3.2754612477013401e-11,4.5038850303036424e-11,2.5356217586979813e-11,2.063341047019345e-11,5.8841048428623855e-14,1.7307237469069339e-12,7.4358876439285767e-12,5.4172704850422516e-12,2.0819413964679017e-13,1.1160401867109621e-12,1.4749490621259344e-13,8.2802513257021648e-12,8.1578838435302717e-15,8.91390253486679e-17,1.038724438480723e-12
4.118596648856074e-07,0.002516083336662549,2.97731628345216e-13,1.4746157746932952e-13,1.5534964669364415e-13,9.0163365250366261e-13,3.2364048071148909e-14,0.0,0.0,4.3791121593362166e-11,3.369658150448837e-14,3.3991254476345347e-20,3.5836112990416716e-21,1.4408429066418852e-21,1.2826565055919409e-39,2.0702560580425167e-28,1.2015335820841631e-22,1.9720855278576316e-11,3.9194248976967477e-14,5.7666893139411753e-33,6.4160342346822479e-33,2.197592848840728e-21,3.1015169037200241e-23,2.1294790699212946e-24,1.1090156940111989e-20,9.2119403550191852e-17,1.2120595063432483e-23,1.4763602789378755e-22,1.1625604218279434e-10,3.6295266458872299e-13,2.4882119391540319e-14,1.5151113236632705e-11,1.1430949232026055e-19,7.6671060075970003e-29,1.521997601082435e-21,6.647276221137587e-21,0.88168480800000004,0.0,0.0094599998628494414,0.10884999980310854,1.6181366599449194e-11,1.3439719186992777e-11,1.0620168041590276e-11,2.9420046917694234e-13,1.4068507838865172e-13,7.8639053458077398e-14,1.1223595244146876e-13,1.5820394911146526e-11,1.9187520337258834e-13,3.4291012191723704e-11,4.7928610078259514e-11,2.6312619779062858e-11,2.2806924494926037e-11,6.2661927527697315e-14,1.7987697024169131e-12,8.241853914252588e-12,5.9696631385146231e-12,2.3501656685265758e-13,1.1603191486848506e-12,1.5433051480885135e-13,9.2241430750719466e-12,8.691329979337984e-15,9.9679735099853001e-17,1.0704717601794542e-12
4.360934992751401e-07,0.0025160833366845753,3.0631707028790584e-13,1.6155583497912123e-13,1.7011627233269786e-13,9.8807782585341969e-13,3.7657189310508105e-14,0.0,0.0,4.8425126312009934e-11,3.9514801592789118e-14,4.1309055520285808e-20,4.2239443089318481e-21,1.6520779219227549e-21,1.4322432458542038e-39,2.2467370726845394e-28,1.3773847795445405e-22,2.1393939813907032e-11,4.4969709851653197e-14,7.4579672977806024e-33,-3.7739055850145747e-34,2.5766345489000919e-21,3.3968677749906618e-23,2.5100913038218861e-24,1.4057760162501947e-20,1.0061258883320062e-16,1.5615692087741868e-23,1.6657306729191406e-22,1.2729780701076578e-10,4.1635575874132884e-13,2.7274879978742747e-14,1.5717776561324797e-11,1.2490682507945665e-19,9.3800195708227447e-29,1.8627893412115975e-21,8.0173286314864738e-21,0.88168480800000004,0.0,0.0094599998547057629,0.10884999979040041,1.6647601649838847e-11,1.3805375159595122e-11,1.0830979288069456e-11,3.1559400287485164e-13,1.4866268881725146e-13,8.339513800248863e-14,1.1863769077421224e-13,1.6205530122859966e-11,2.0589711152429693e-13,3.5753387957393992e-11,5.0778373258716119e-11,2.7212279722925327e-11,2.5050843921156714e-11,6.6478000246206055e-14,1.8627745811783792e-12,9.0751957681805719e-12,6.53615070587156e-12,2.6340671522438211e-13,1.2019679334271731e-12,1.6083605975061396e-13,1.0206267353583185e-11,9.2240964522070624e-15,1.1061483332328204e-16,1.0993823394131196e-12
4.603273336646728e-07,0.00251608333670753,3.1442627635371083e-13,1.7603268717305264e-13,1.8527434921827806e-13,1.0769100104473496e-12,4.3437170107631747e-14,0.0,0.0,5.3240370756245954e-11,4.592942081043402e-14,4.9706998745031406e-20,4.9384614009700776e-21,1.881228610248891e-21,1.5898596359855437e-39,2.4274457658520134e-28,1.569144298627125e-22,2.3106271100282057e-11,5.1221716647974237e-14,9.5012105226491428e-33,6.5463781922105533e-34,2.9942266869212113e-21,3.7010242478735287e-23,2.9324079330122436e-24,1.7582509287498057e-20,1.0933532270175633e-16,1.9871265081067488e-23,1.8692943495214792e-22,1.3866769753579593e-10,4.7415730970419712e-13,2.9754570492632929e-14,1.6272545699290694e-11,1.3579272999939344e-19,1.1362252015812863e-28,2.2574549119721179e-21,9.569457745829791e-21,0.88168480800000004,0.0,0.0094599998465541082,0.1088499997776556,1.7089103241120278e-11,1.414950008477349e-11,1.1022955006786788e-11,3.3721677642297275e-13,1.566210852562696e-13,8.8146053292848802e-14,1.2502370304747979e-13,1.6556265028029278e-11,2.2007034528622231e-13,3.7144115631893982e-11,5.3586341798567279e-11,2.8058678764479634e-11,2.7361326602600381e-11,7.0289858947797858e-14,1.9229872954478992e-12,9.9343870019530291e-12,7.1156151472934933e-12,2.9336041453697872e-13,1.2411486929469888e-12,1.6702222493299648e-13,1.1224890292991045e-11,9.7562656804034008e-15,1.2192048753836556e-16,1.125710299501276e-12
4.845611680542055e-07,0.002516083336731369,3.2208807900611224e-13,1.908702064252499e-13,2.0080091714416136e-13,1.1679981673735711e-12,4.9716347855718334e-14,0.0,0.0,5.8230821069313294e-11,5.2962921929387924e-14,5.9279539452026751e-20,5.7318317794544985e-21,2.1287944203372357e-21,1.7520844409108937e-39,2.6123479878036692e-28,1.7773848468841221e-22,2.48555953510324e-11,5.7961035249651034e-14,1.1942229487690463e-32,9.5793594935514136e-34,3.4517298041489207e-21,4.0135760249450695e-23,3.3981337818288133e-24,2.1728229909954296e-20,1.1827510290754659e-16,2.5004170744600193e-23,2.0874727079270507e-22,1.5035042828696611e-10,5.3645633889144282e-13,3.2319351570296634e-14,1.6815445272674322e-11,1.4695151567617595e-19,1.3639334274631889e-28,2.7111545893570107e-21,1.1315396366553252e-20,0.88168480800000004,0.0,0.009459999838394479,0.10884999976487579,1.7506951357472636e-11,1.4473417291145593e-11,1.1197781815541945e-11,3.5905199539850756e-13,1.6456387861950194e-13,9.289253468266115e-14,1.3139693434695823e-13,1.6875668401978423e-11,2.3438380585580384e-13,3.846564737486262e-11,5.6350972027748746e-11,2.8855077141555608e-11,2.9734697421652358e-11,7.4098097018105269e-14,1.9796401718258652e-12,1.0817995398143323e-11,7.7070383502787515e-12,3.2487425487859906e-13,1.2780126626523632e-12,1.7290002070805756e-13,1.2278339732510927e-11,1.0287921215251297e-14,1.3357433191413044e-16,1.1496869417631895e-12
5.087950024437382e-07,0.002516083336756052,3.2932980264535173e-13,2.0604779407735729e-13,2.1667442023288417e-13,1.2612182655637017e-12,5.6506356306958283e-14,0.0,0.0,6.3390645409587338e-11,6.0637037895105971e-14,7.0124029124547212e-20,6.6088127883042013e-21,2.395250758746715e-21,1.9210560586100316e-39,2.8010136293101212e-28,2.0026519902617177e-22,2.6639763386746228e-11,6.5197811219914086e-14,1.482934045939575e-32,-1.9842807569904376e-33,3.9504450855985364e-21,4.3341340789777171e-23,3.9088814692680503e-24,2.6561483970335188e-20,1.2741996699127104e-16,3.1142106532163839e-23,2.3206726547436612e-22,1.6233150624343256e-10,6.0334615444987409e-13,3.4967389220241336e-14,1.7346527030141772e-11,1.5836816382513543e-19,1.623751063016964e-28,3.229197383660763e-21,1.3266748474418075e-20,0.88168480800000004,0.0,0.0094599998302268683,0.10884999975206261,1.7902215425507724e-11,1.477836969193554e-11,1.1356993844246889e-11,3.8108431450730748e-13,1.7249412424728618e-13,9.7635278613891246e-14,1.3775987572894561e-13,1.7166537508836873e-11,2.4882735221164018e-13,3.9720480014019108e-11,5.9070942179583803e-11,2.9604535899141145e-11,3.2167440220298979e-11,7.7903276451895844e-14,2.0329505046022302e-12,1.172467695527014e-11,8.3094932444897103e-12,3.5794548170956802e-13,1.3127011658005237e-12,1.7848064782014309e-13,1.3365006048514181e-11,1.0819141915221961e-14,1.4555537372539995e-16,1.1715219272657535e-12
5.572626712228036e-07,0.0025160833368077836,3.426539154723101e-13,2.3734700084644839e-13,2.4938253580396238e-13,1.4535956562885062e-12,7.1662035932833966e-14,0.0,0.0,7.4196068287093716e-11,7.7990445337009059e-14,9.6031939096333413e-20,8.6330513570014894e-21,2.9866206483326008e-21,2.2752770645587689e-39,3.1882860088353435e-28,2.5063111469589838e-22,3.0304556827963837e-11,8.1201386758984736e-14,2.214713715107368e-32,-2.3879258432339093e-33,5.0764342260739229e-21,4.997813090910767e-23,5.0714250209757942e-24,3.8569634614355893e-20,1.462798577028229e-16,4.6999697013034843e-23,2.8336880424304463e-22,1.8713446318601521e-10,7.5124438693267319e-13,4.050594835209952e-14,1.8373538862808461e-11,1.8191842923286957e-19,2.250523620662256e-28,4.4801999163743749e-21,1.7831311999098171e-20,0.88168480800000004,0.0,0.0094599998138677043,0.10884999972634188,1.8629135818995792e-11,1.5335954919337004e-11,1.1634024583323782e-11,4.2568537325984315e-13,1.8832693203188178e-13,1.0711213766023574e-13,1.5046300962603757e-13,1.7672636180075218e-11,2.7806843933705581e-13,4.2040178782632753e-11,6.4372649586760946e-11,3.0973961074197987e-11,3.7197750065889477e-11,8.5506548200270563e-14,2.1303500988145074e-12,1.3602293210066232e-11,9.5441989192348434e-12,4.2875179037515843e-13,1.3760767151070688e-12,1.8879577610659439e-13,1.5631864721435858e-11,1.1880572353248209e-14,1.7042142997631697e-16,1.2095144865772153e-12
6.05730340001869e-07,0.0025160833368624296,3.5458638160447187e-13,2.6978918960765624e-13,2.8325098536235471e-13,1.6531926170842932e-12,8.898441392435757e-14,0.0,0.0,8.5613818505640344e-11,9.8149448920226682e-14,1.2826237843934187e-19,1.1050836604778074e-20,3.6586849273195635e-21,2.6505322664578539e-39,3.5875968077726354e-28,3.0839377065007917e-22,3.4085496281705721e-11,9.9302287122862955e-14,3.1887894253490462e-32,-3.9185112165273895e-33,6.3815058044370167e-21,5.6893337964505621e-23,6.4310929996722129e-24,5.4188545292604782e-20,1.6583006363672656e-16,6.8692685623102279e-23,3.4112851088361073e-22,2.1297495501035993e-10,9.1849421929750559e-13,4.6355808019502814e-14,1.935438504324922e-11,2.0633685251518469e-19,3.0386782924055279e-28,6.0553256568103509e-21,2.3352517884185277e-20,0.88168480800000004,0.0,0.0094599997974765971,0.10884999970050416,1.9277896953855372e-11,1.5830701895692017e-11,1.1863759101758436e-11,4.7092113754817815e-13,2.0413569863356959e-13,1.1658121520034884e-13,1.6314630157756179e-13,1.8092356382761474e-11,3.0772831644874277e-13,4.4123430386627037e-11,6.948474802790445e-11,3.2187926109350736e-11,4.2427173413874881e-11,9.3103382147716728e-14,2.2166794701987783e-12,1.5558049416420027e-11,1.0813845839430995e-11,5.0576695409948614e-13,1.4322472927204066e-12,1.980580955494724e-13,1.8013845390140968e-11,1.2941077918071219e-14,1.963750234777243e-16,1.2410201069842304e-12
6.541980087809344e-07,0.002516083336919725,3.6528927982318391e-13,3.0324984692772288e-13,3.181492424809988e-13,1.8592596994222262e-12,1.0854466407424754e-13,0.0,0.0,9.760395939641272e-11,1.2126339766762083e-13,1.6768493186154756e-19,1.3902961144638246e-20,4.4144477548252314e-21,3.0432339679609062e-39,3.9982947755922978e-28,3.7389201303033944e-22,3.7968916227573504e-11,1.1956222863395084e-13,4.4519155562721041e-32,4.0713797560078358e-33,7.8741708199292013e-21,6.4062423643521833e-23,7.9975419116721039e-24,7.4034185168337374e-20,1.8599393017651869e-16,9.7658679795531566e-23,4.0561568690596191e-22,2.3976156234154506e-10,1.1056630257798272e-12,5.2502809093346721e-14,2.0290037282084073e-11,2.3152716180469243e-19,4.0110226330513818e-28,8.000860660476271e-21,2.9916384522164117e-20,0.88168480800000004,0.0,0.0094599997810535102,0.10884999967455876,1.9856003279113466e-11,1.6270070517639069e-11,1.2054275357044502e-11,5.1670828804099717e-13,2.1993196682918741e-13,1.2604627619653135e-13,1.7581918322929885e-13,1.8440439593587151e-11,3.3775195742395838e-13,4.5990137372132365e-11,7.4403164018696867e-11,3.3264896018650899e-11,4.7832975496462762e-11,1.0069684120962467e-13,2.2932553655565552e-12,1.7583853445002668e-11,1.211355202927914e-11,5.8898392598425973e-13,1.4820701746241236e-12,2.0635654007123642e-13,2.0500313917785353e-11,1.4001092220953576e-14,2.232895667947554e-16,1.2671483885639033e-12
7.026656775599998e-07,0.0025160833369794276,3.7490407786545384e-13,3.376189508406718e-13,3.5396167705688647e-13,2.0711348416765963e-12,1.3040596309468981e-13,0.0,0.0,1.1012925643988004e-10,1.4747188833574568e-13,2.1520325333996388e-19,1.7231212135707614e-20,5.2565980107746886e-21,3.4520067408083183e-39,4.4185714430528576e-28,4.4742505390662474e-22,4.1942515747488899e-11,1.4203561294573336e-13,6.0539945369029284e-32,-2.8111052096623858e-33,9.5622105914947218e-21,7.1463295413485818e-23,9.7791374096025335e-24,9.8752503320286227e-20,2.0670234977033592e-16,1.3552920040092079e-22,4.7707532092253811e-22,2.6741197643297111e-10,1.3132508311478137e-12,5.8933128137704417e-14,2.1181612103362924e-11,2.5740255834446383e-19,5.1908284153987824e-28,1.0364088395868038e-20,3.7605169160844484e-20,0.88168480800000004,0.0,0.0094599997645984212,0.10884999964851394,2.0370447883594556e-11,1.6660654387903809e-11,1.2212281598150981e-11,5.629760177968032e-13,2.3572368083543942e-13,1.3551022988523257e-13,1.8848816237172643e-13,1.8729107248590293e-11,3.6809261668504154e-13,4.7659504980778848e-11,7.9126023731702399e-11,3.4221131313453934e-11,5.339462988461191e-11,1.0828930215544629e-13,2.3612346078852461e-12,1.9672576815280643e-11,1.3439269643664583e-11,6.783994104980363e-13,1.526298114799866e-12,2.1377684299022286e-13,2.3081585321498153e-11,1.5060952712047733e-14,2.510535145824055e-16,1.2888186466404001e-12
7.511333463390652e-07,0.0025160833370413255,3.8355659350722409e-13,3.7279912384809388e-13,3.9058558740464338e-13,2.2882322363123604e-12,1.5462438992256976e-13,0.0,0.0,1.231549997194382e-10,1.7690542500593785e-13,2.7175147459306646e-19,2.1078238548791115e-20,6.1875317313157598e-21,3.8742517219820467e-39,4.8471658715360056e-28,5.2925412559195585e-22,4.5995268692662012e-11,1.66770266711412e-13,8.047788603974185e-32,-8.0695073572354928e-34,1.1452743925993216e-20,7.9076049238525844e-23,1.1783022433706776e-23,1.2901528453953052e-19,2.2789308977224001e-16,1.8413291919831974e-22,5.557286570918083e-22,2.9585204117779632e-10,1.5416971234286108e-12,6.5633313417489611e-14,2.2030389195152032e-11,2.8388485054305384e-19,6.6016439339345576e-28,1.3192903608854615e-20,4.6497154935776312e-20,0.88168480800000004,0.0,0.0094599997481113023,0.10884999962237703,2.0827724485841194e-11,1.7008249002273475e-11,1.234332461674851e-11,6.0966363260190092e-13,2.5151593492608874e-13,1.4497514419199021e-13,2.011574159938165e-13,1.8968506973149789e-11,3.9871022986847626e-13,4.9149794722693487e-11,8.3653240180674275e-11,3.5070971625939634e-11,5.9093640643412055e-11,1.1588245664370994e-13,2.4216370099173867e-12,2.1817940446910781e-11,1.4787644267459518e-11,7.740126812684513e-13,1.5655946528502366e-12,2.2040047205226085e-13,2.5748875169384167e-11,1.6120899671179185e-14,2.7956856977488462e-16,1.3067903179784484e-12
