Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776)
1.0435954933595487e-05,0.0017427421216931354,6.5931859617049342e-18,2.9556095967967366e-18,1.8750763365696955e-14,3.0454328270489613e-16,1.5437455629013189e-12,0.0,0.0,1.5030092753917616e-12,1.0398035792949217e-14,4.9653957222479812e-14,2.653072995563404e-23,3.8598045798958254e-23,1.3647169031543888e-34,2.613986592847e-34,3.7100610405173692e-26,2.652473846255138e-14,5.0231945947786452e-14,2.6905796871427014e-29,1.1562416339599726e-34,4.3479395120370468e-24,7.6921498566826577e-29,1.5717600923226531e-27,1.1901091820319513e-21,9.3813781671608595e-20,9.3144319990885641e-16,1.9840861911045854e-26,7.8586753875501207e-13,7.0907776551157946e-15,1.494882418686003e-16,6.6288211824714705e-15,1.894825633391576e-23,6.3706908351357278e-23,9.0721997110169816e-15,7.5320302043368932e-14,0.88168480800000004,0.0,0.0094599999950399222,0.1088499999905318,1.8216501474188991e-14,9.9089242424452465e-15,8.5733832557145304e-15,2.9339514721432379e-14,6.5218972202564353e-15,1.1362953405614289e-15,9.4285807562098154e-14,2.1037977539768236e-13,3.5432718406142035e-13,9.6074002058387155e-13,6.1984305963872204e-13,3.5956845962715435e-13,7.6573730719271689e-13,1.5243820028861786e-14,8.6133741868167828e-15,1.5049065898397379e-13,9.7474771044914855e-14,2.6726870715093256e-13,1.0147662372335523e-13,9.3897245146077289e-16,4.0194720510419751e-13,6.1105709178776258e-16,1.9581192304941008e-23,1.514430383179468e-15,5.7950424092853674e-13,1.6440289969329904e-14,6.3323610478897584e-15,2.4109950567565795e-14,4.5528418037939008e-15,1.382865305716677e-13,7.176452280952064e-13,1.6888565921859071e-14,2.0359172326486051e-13,1.9312238337753711e-13,2.2759752486253197e-23,7.3154486224735816e-14,2.6312778715009215e-13,1.813008523356159e-13,2.3508041330905541e-17,1.0716389929291017e-19,1.6537501696299043e-20,1.4784774788260427e-14,1.8686590587507079e-13,4.0798137335541225e-13,5.2410326204584753e-16
1.1749268058659405e-05,0.001742742121692521,6.9441466038140145e-18,3.1603843277264397e-18,2.0310975711049043e-14,3.6225301466839588e-16,1.8812717205345251e-12,0.0,0.0,1.8049957089493596e-12,1.4113769178383259e-14,6.8464671297323396e-14,3.7118218550943862e-23,5.3171795563886705e-23,1.437173908196754e-34,1.7006591127408819e-33,4.3874213009054652e-26,2.9991801167672194e-14,6.918719672359499e-14,4.0554703631522374e-29,4.4591330294357531e-34,6.1922267654912338e-24,9.3476083204521517e-29,1.8580941986424881e-27,1.6426551643596608e-21,1.0639440967815486e-19,1.295038125348428e-15,2.5779544881360045e-26,9.5499345813744029e-13,8.9457445615537799e-15,1.7688857047700754e-16,6.9528424526280924e-15,2.1490739238024934e-23,7.6901670556505293e-23,1.0865252210382673e-14,1.0364313817378784e-13,0.88168480800000004,0.0,0.0094599999941819748,0.10884999998899256,1.9729565773918344e-14,1.0310629317037155e-14,8.8128031921947272e-15,3.5696829224656294e-14,8.0378204312983081e-15,1.3251885188736646e-15,1.162633260361846e-13,2.1636377992541316e-13,4.3133088664930043e-13,1.0548085551588619e-12,6.6271644220040889e-13,3.7538671883925912e-13,8.7155310499197666e-13,1.7786889214857543e-14,8.9992213354900105e-15,1.8244846100815285e-13,1.1465056398443386e-13,3.2652589991839268e-13,1.0603500021288484e-13,1.0307582404879382e-15,5.0769608600056774e-13,7.1341035068886502e-16,2.0460724067238383e-23,1.5577490897096492e-15,6.8479731484619919e-13,1.6911040369495868e-14,7.3952866057452126e-15,2.7555982165183841e-14,4.6729379912239825e-15,1.4229991177866865e-13,8.2608419683318431e-13,1.7787270399790732e-14,2.144816237613876e-13,2.2618903877584276e-13,2.6580084257586025e-23,1.0048287490594857e-13,3.6516365534706564e-13,2.365244982208367e-13,2.4181171593230355e-17,1.2663507073196689e-19,2.15747724406225e-20,2.1758954430413559e-14,2.1893775035129795e-13,4.7800339979116307e-13,7.7136394339443126e-16
1.3062581183723324e-05,0.0017427421216918931,7.270068312974139e-18,3.3558246771948859e-18,2.1880132341315465e-14,4.2284635639746307e-16,2.2458276527032761e-12,0.0,0.0,2.1226160209225826e-12,1.8526248045756651e-14,9.0696848004557061e-14,5.0207958388586172e-23,7.0391581139089615e-23,1.7751703649664589e-34,8.1409368665312417e-34,5.0981979361511563e-26,3.3526703214295956e-14,9.1580565853595657e-14,5.846333772674502e-29,2.8435924600478343e-34,8.490693540349391e-24,1.1119197885157293e-28,2.1584246882935673e-27,2.1954175329273338e-21,1.1922560647318092e-19,1.7312116713727094e-15,3.2666313964032556e-26,1.1359739369005811e-12,1.1030572960539405e-14,2.0552125013002075e-16,7.2400261390956192e-15,2.4084075390530465e-23,9.0590647523301399e-23,1.2694871739928338e-14,1.3756629896370084e-13,0.88168480800000004,0.0,0.0094599999932695883,0.10884999998737808,2.1163857065941875e-14,1.0688850703068134e-14,9.0482553426001803e-15,4.2346957137799563e-14,9.6892087759683147e-15,1.5194355058192941e-15,1.4021284780071739e-13,2.2221821602305615e-13,5.1189596376474357e-13,1.1438723752587621e-12,7.0060897865961192e-13,3.9001085480843771e-13,9.7945651182235465e-13,2.0402241150470242e-14,9.3545512672811675e-15,2.1684832250881427e-13,1.3252011710995575e-13,3.8913609831582702e-13,1.1023036479711864e-13,1.1176617295896917e-15,6.2503891392272693e-13,8.186823298111746e-16,2.1270225890229865e-23,1.6000619269993706e-15,7.9187866166293794e-13,1.737072254153457e-14,8.4885740668436459e-15,3.1011706796302382e-14,4.7695682471885118e-15,1.4552837364199042e-13,9.3470423009492534e-13,1.8511041630730645e-14,2.2325184096026075e-13,2.601767761062522e-13,3.0509541043210761e-23,1.3378435051611524e-13,4.8769634954472729e-13,2.9950987916389274e-13,2.4838474672466355e-17,1.4643693653543058e-19,2.7320036556638491e-20,3.0708433931440774e-14,2.5190375440334565e-13,5.4997763357761939e-13,1.0886652253401529e-15
1.4375894308787243e-05,0.0017427421216912465,7.5758152714151007e-18,3.5440443433847078e-18,2.3468659296843949e-14,4.8612610529800294e-16,2.6376235105276478e-12,0.0,0.0,2.4543198787465743e-12,2.366910771228207e-14,1.1641354795964826e-13,6.6087302509387269e-23,9.0306784464377471e-23,-1.5165035064536415e-34,3.0880286710338288e-33,5.8432977764302053e-26,3.7129579823899477e-14,1.1747543920423095e-13,8.1372771002644926e-29,-7.2759802339559161e-34,1.129048235002454e-23,1.2999841056069217e-28,2.4731350474213484e-27,2.8596512468465617e-21,1.3230814360544415e-19,2.2440104749991779e-15,4.0561849043598334e-26,1.3280745052179296e-12,1.3349719894049866e-14,2.3524638432131317e-16,7.4951317992549055e-15,2.6728428345362652e-23,1.0472449382807597e-22,1.4551437992407013e-14,1.774146074332611e-13,0.88168480800000004,0.0,0.009459999992301146,0.10884999998568669,2.2525420000100132e-14,1.105379269556896e-14,9.2829181679746589e-15,4.9245525787530661e-14,1.1464066292616521e-14,1.7186860391245546e-15,1.6596005465545138e-13,2.2803865993875629e-13,5.9548111378884932e-13,1.2282943075841255e-12,7.3415231423034035e-13,4.0392772331341349e-13,1.0894525953773307e-12,2.308509505327329e-14,9.6916761386473533e-15,2.537352696297678e-13,1.5108282381035667e-13,4.5471670275074775e-13,1.1420895268634901e-13,1.2000370576908637e-15,7.5374243290829181e-13,9.2667758529003333e-16,2.2037909659284373e-23,1.6420970666648648e-15,9.0031453734022128e-13,1.7827322998105987e-14,9.6101773850908531e-15,3.4487485583216326e-14,4.847484053082353e-15,1.4813220781392443e-13,1.0438188729147125e-12,1.9094065857168855e-14,2.3031653685992174e-13,2.9506676859825525e-13,3.4540769245318034e-23,1.7354939899895092e-13,6.3159940731193655e-13,3.702579986198717e-13,2.5491370888551195e-17,1.6648928699969961e-19,3.3773385579834284e-20,4.1890960816935489e-14,2.8574538853112555e-13,6.2386361923867805e-13,1.4851475112956491e-15
1.568920743385116e-05,0.0017427421216905778,7.8650501400166334e-18,3.7266040486941953e-18,2.5082787617751408e-14,5.5193321177202278e-16,3.057039586377002e-12,0.0,0.0,2.7988031273845472e-12,2.957280536073674e-14,1.4566105945662654e-13,8.5050893565910297e-23,1.1295390526954642e-22,-4.9355924155241662e-34,7.8133812498753468e-33,6.6235669583599135e-26,4.0800511932328214e-14,1.4691845027280888e-13,1.1005985307911737e-28,-7.4304166739436423e-34,1.4637973454513597e-23,1.4983120335373035e-28,2.8025843474185674e-27,3.6472925163198456e-21,1.456425907506564e-19,2.8375036090177875e-15,4.9523143547675343e-26,1.5306701774789041e-12,1.5907650519152671e-14,2.6594149854953759e-16,7.7223534055712196e-15,2.9423921698345922e-23,1.1927855292853287e-22,1.6429128557624722e-14,2.2349956844039644e-13,0.88168480800000004,0.0,0.0094599999912750345,0.10884999998391663,2.3820064042344524e-14,1.1412088730647237e-14,9.5181940788864426e-15,5.6361580430201892e-14,1.3350511236676022e-14,1.9227471178690521e-15,1.9333202616103799e-13,2.3386440217079303e-13,6.8170844054094356e-13,1.3084295610239316e-12,7.6390632478673424e-13,4.1745442315473982e-13,1.2015448202057295e-12,2.5832810410798743e-14,1.0018622042113432e-14,2.9317520469045039e-13,1.7034440218457231e-13,5.2296843630413094e-13,1.1806610418688879e-13,1.2782308676858891e-15,8.9358912763548491e-13,1.0372878833324553e-15,2.2782168488569234e-23,1.6841491008197207e-15,1.0098483007319874e-12,1.828406367676471e-14,1.075896196391959e-14,3.7994194958176563e-14,4.910374450145388e-15,1.5023421307710952e-13,1.1537801286961506e-12,1.9564387142259632e-14,2.3601555756623095e-13,3.3085594149547521e-13,3.866969108544096e-23,2.2022773668277226e-13,7.9761811510421903e-13,4.4875249670219777e-13,2.6144467412564452e-17,1.8674466299402624e-19,4.0933327231347545e-20,5.5564044432623812e-14,3.2045956400587946e-13,6.996546130883735e-13,1.9699427777119501e-15
1.700252055891508e-05,0.0017427421216898841,8.1407694249806045e-18,3.9047762287040364e-18,2.6726939881153263e-14,6.2013314503090866e-16,3.5045419737485245e-12,0.0,0.0,3.1549304765947158e-12,3.6265492697805004e-14,1.784772991672921e-13,1.0739897413553184e-22,1.3836306356039818e-22,-3.5410928089141997e-37,8.9961386263879713e-35,7.440226718521862e-26,4.4539537606739352e-14,1.7994787084536465e-13,1.4541103504326697e-28,-2.024904046512892e-37,1.8578930655997972e-23,1.7063600747533406e-28,3.1472896190588513e-27,4.5707846731770734e-21,1.5922935883549974e-19,3.5158983694723519e-15,5.9615004147117402e-26,1.7432190832873652e-12,1.8708833574799449e-14,2.9749743585547919e-16,7.9254480068563086e-15,3.2170649772442282e-23,1.3424164558668463e-22,1.8324189051509327e-14,2.761256954175899e-13,0.88168480800000004,0.0,0.0094599999901896752,0.10884999998206608,2.5053350391549177e-14,1.1768434308181749e-14,9.755002244821953e-15,6.3672989321190744e-14,1.533747756839574e-14,2.1315121242856985e-15,2.2216757089751477e-13,2.397198081667248e-13,7.7030757899286775e-13,1.3846215008960911e-12,7.9037428600709232e-13,4.3081529686786444e-13,1.3157351936737237e-12,2.8643922185724659e-14,1.0341065486571251e-14,3.3524235582333247e-13,1.9031289557425463e-13,5.9364890748625977e-13,1.2186924623112909e-13,1.3525782139569649e-15,1.044379820489109e-12,1.1504528865386924e-15,2.3516010441895683e-23,1.7263974725248813e-15,1.1203189168559975e-12,1.8742900795184657e-14,1.1934293777655246e-14,4.1541997095269008e-14,4.9613025429129769e-15,1.5193626159514748e-13,1.2649230087122048e-12,1.9945373749612506e-14,2.4063209147364768e-13,3.675469437284889e-13,4.289402787525581e-23,2.7423382495747166e-13,9.8642351327613145e-13,5.3496973671705158e-13,2.6800561485962684e-17,2.0717328526113556e-19,4.8797705470901914e-20,7.1984454000610685e-14,3.5604878751313057e-13,7.7735608787715911e-13,2.5521567624934034e-15
1.8315833683979e-05,0.0017427421216891612,8.405163212396987e-18,4.0794817111389998e-18,2.8403742127862828e-14,6.90623860362159e-16,3.9806945255839587e-12,0.0,0.0,3.5217991688708107e-12,4.3772063404251594e-14,2.1489149565066805e-13,1.3344095583892063e-22,1.6655774735327384e-22,1.6895153186390817e-34,-8.0784192388924622e-34,8.2948443976979933e-26,4.8346641035629467e-14,2.1659329477959676e-13,1.8839568296482589e-28,8.1602734562949153e-35,2.3158222932127067e-23,1.923754234648602e-28,3.5079117734138949e-27,5.6434863335259975e-21,1.7306864483888649e-19,4.2837129368738095e-15,7.0910598133250087e-26,1.9652997371217664e-12,2.1757740481987365e-14,3.2982441619981622e-16,8.1075337008162805e-15,3.4968665444471004e-23,1.4961791359883194e-22,2.0235215465726957e-14,3.3558986389898467e-13,0.88168480800000004,0.0,0.0094599999890435278,0.10884999998013326,2.6230420889282084e-14,1.2125318480359638e-14,9.9939608235139922e-15,7.1168905890194067e-14,1.7415661184025325e-14,2.3449750471005853e-15,2.5233099261235985e-13,2.4562047915441081e-13,8.6114575311423877e-13,1.4571912262996604e-12,8.1397581379427335e-13,4.4412860869268636e-13,1.4320237171629717e-12,3.1518332908614842e-14,1.0661993641361176e-14,3.8001752215703442e-13,2.1099862301377299e-13,6.6659195777814632e-13,1.2565385207353997e-13,1.4233923907208055e-15,1.2059476726516563e-12,1.266167908907048e-15,2.424627909699063e-23,1.7689549045276295e-15,1.2316740003745783e-12,1.920505888083277e-14,1.3136120033442156e-14,4.5139442567321497e-14,5.0025130372392727e-15,1.5331323037084179e-13,1.3775334109848592e-12,2.0253947609618772e-14,2.4437119485780404e-13,4.0514783367694297e-13,4.7213589927191117e-23,3.3592888505408956e-13,1.1986005849986911e-12,6.2888035387368625e-13,2.7461404069629596e-17,2.2776546647004355e-19,5.736384176359454e-20,9.1407462705698269e-14,3.9252083881123627e-13,8.5698502901068822e-13,3.2408421565728916e-15
1.9629146809042917e-05,0.0017427421216884079,8.6600004259927236e-18,4.2514585083493457e-18,3.0115262044946325e-14,7.6332326514893975e-16,4.4861071410203241e-12,0.0,0.0,3.8986586454809704e-12,5.2115206384170744e-14,2.5493046681322074e-13,1.6349401434225025e-22,1.9755959724555034e-22,-3.9645574701975352e-34,1.4272830269462557e-33,9.188683314707497e-26,5.2221789145608656e-14,2.5688190791738892e-13,2.4007628656681637e-28,-1.1296787024123847e-34,2.8420105197276153e-23,2.1501545168967586e-28,3.8849825812468849e-27,6.8795630364650391e-21,1.8716055947868789e-19,5.1458222433817497e-15,8.3477416637066755e-26,2.1965753307272096e-12,2.505884145438354e-14,3.6284640131351132e-16,8.2712724273305045e-15,3.7818004606433285e-23,1.6541790636384159e-22,2.2161781976720445e-14,4.021863052418903e-13,0.88168480800000004,0.0,0.0094599999878350778,0.10884999997811626,2.7356051391607783e-14,1.2484313902171908e-14,1.02357108004606e-14,7.8844445691476301e-14,1.9577600430848762e-14,2.56317702413519e-15,2.8371337842471407e-13,2.5158342942863774e-13,9.5416291907277504e-13,1.5264383012794072e-12,8.3506985831671683e-13,4.574681086183757e-13,1.5504094670082706e-12,3.4456585134088565e-14,1.0983266648053653e-14,4.2758076005645421e-13,2.3241292028092202e-13,7.4167756584957846e-13,1.2944200668020069e-13,1.4909656687501353e-15,1.3781557588253431e-12,1.3844542637142576e-15,2.4977235157062181e-23,1.8119467688483124e-15,1.343906373561352e-12,1.9671904824950658e-14,1.4364659233813995e-14,4.8793565825508784e-14,5.0357537007030738e-15,1.5442370403496174e-13,1.491845791998092e-12,2.0503026065188779e-14,2.4738938153943639e-13,4.4366876532023136e-13,5.1629162616117669e-23,4.0563590712391671e-13,1.4347001136841931e-12,7.3045641033639082e-13,2.8128949713967545e-17,2.4851987926195224e-19,6.6629187734880818e-20,1.1408684561659206e-13,4.2988552654331025e-13,9.385628515277497e-13,4.0449985221469863e-15
2.0942459934106836e-05,0.0017427421216876218,8.906867094234605e-18,4.4213676548165079e-18,3.1863537530250234e-14,8.3816015826112206e-16,5.0214084416978907e-12,0.0,0.0,4.284847645131293e-12,6.1316285148260024e-14,2.9862209736534195e-13,1.978819101345819e-22,2.313911233374698e-22,-4.8755881487778338e-35,-1.7036576536511938e-33,1.0123241437239064e-25,5.6164967571576722e-14,3.0084196143586716e-13,3.0163296001185747e-28,-1.1197741775689701e-34,3.4408494105065398e-23,2.3852736819435498e-28,4.2791340720019016e-27,8.2938769279866261e-21,2.0150526587191876e-19,6.1074481014192994e-15,9.7390589036941779e-26,2.4367624500333861e-12,2.8616604177496879e-14,3.96496103842153e-16,8.4190341226531513e-15,4.071871495538867e-23,1.8165336801593672e-22,2.4103636411174743e-14,4.7620958345352939e-13,0.88168480800000004,0.0,0.0094599999865628229,0.10884999997601323,2.8434729205385502e-14,1.2846841235649678e-14,1.0480919805326554e-14,8.6696780814526739e-14,2.1817357460545947e-14,2.7861743632302214e-15,3.1622802958697406e-13,2.5762697277808529e-13,1.0493241455400715e-12,1.5926441577662287e-12,8.5397591120688933e-13,4.7089980234079505e-13,1.6708917654995247e-12,3.7459427200760791e-14,1.1306547171438279e-14,4.7800866771262548e-13,2.545678216788136e-13,8.1880874621160671e-13,1.3325344671643271e-13,1.5555726284471727e-15,1.5608920793277351e-12,1.5053416175895683e-15,2.5712686302343634e-23,1.8555093639931328e-15,1.4570169258207062e-12,2.0144927332112867e-14,1.5620217013766575e-14,5.251039832254022e-14,5.0625065832384161e-15,1.5531740049647033e-13,1.6080591500092287e-12,2.0703526174507952e-14,2.4981892649736162e-13,4.8312110209275392e-13,5.6141844480046915e-23,4.8365533630178144e-13,1.6952728970188364e-12,8.396751033342132e-13,2.8805327165324507e-17,2.694366880840796e-19,7.6591663409440343e-20,1.4027515877903602e-13,4.6815382901081811e-13,1.0221135241630778e-12,4.9735821858832294e-15
2.2255773059170754e-05,0.0017427421216868,9.1471856606027298e-18,4.5898019399620866e-18,3.3650466052948967e-14,9.1507269905646182e-16,5.587247795380069e-12,0.0,0.0,4.6797803720776245e-12,7.1395566365635446e-14,3.4599537526525865e-13,2.3693521828079292e-22,2.6807571265459405e-22,-9.3781223638805626e-36,1.0610529139512243e-34,1.110006488769323e-25,6.0176200263886877e-14,3.4850280841970134e-13,3.7435490484518022e-28,2.5439969165761762e-35,4.1167087356263445e-23,2.6288811651609941e-28,4.6910162189925545e-27,9.9019943332117749e-21,2.1610305638823282e-19,7.1741488564494304e-15,1.1272740311173533e-25,2.685622495392023e-12,3.2435495715522617e-14,4.3071358019483602e-16,8.5529443243321043e-15,4.367087106512138e-23,1.9833711250989189e-22,2.6060680397676346e-14,5.5795486318583566e-13,0.88168480800000004,0.0,0.0094599999852252488,0.10884999997382232,2.947068445335916e-14,1.3214194905521907e-14,1.0730158483554596e-14,9.4724383287053962e-14,2.4130194188567553e-14,3.0140365165034425e-15,3.4980574622504139e-13,2.6376664608701851e-13,1.1466103676394653e-12,1.6560740863138462e-12,8.7098043497277637e-13,4.8448343166411833e-13,1.7934708696902367e-12,4.0527786151272491e-14,1.1633337654622253e-14,5.3137578312263936e-13,2.7747632970591057e-13,8.9790652503576776e-13,1.3710600271860284e-13,1.6174721019047205e-15,1.7540672990099117e-12,1.6288669115225962e-15,2.645607249606183e-23,1.8997579583171454e-15,1.5710137721143719e-12,2.0625384690751339e-14,1.6903174995098809e-14,5.6295351218652018e-14,5.0840365983569285e-15,1.560366434438273e-13,1.726351251768566e-12,2.0864865580436531e-14,2.5177394349388274e-13,5.2351806994541883e-13,6.0753007159925904e-23,5.702717261485795e-13,1.9808748220406585e-12,9.5651888620072525e-13,2.9492335687386872e-17,2.905173935622976e-19,8.7249668251948978e-20,1.7022399174700506e-13,5.0733853937497248e-13,1.1076649780186066e-12,6.0355151942034295e-15
2.4882399309298592e-05,0.0017427421216850438,9.6128557251787646e-18,4.9241853059132047e-18,3.7346315314426193e-14,1.0749296910896567e-15,6.8132862985299755e-12,0.0,0.0,5.4939335019329912e-12,9.4264190434748714e-14,4.5190427726278585e-13,3.3040086201216805e-22,3.500989340639605e-22,9.431321817542992e-37,4.403815361290305e-35,1.3187060440866609e-25,6.8403182783692994e-14,4.5504574805796565e-13,5.5909126485423625e-28,3.5436848784782891e-37,5.7168977301348874e-23,3.1408627409126652e-28,5.5707285977058307e-27,1.3765916458654888e-20,2.4605997023118364e-19,9.6467632532250093e-15,1.4799858007292908e-25,3.2086367083259235e-12,4.0874560177077311e-14,5.0064929425442645e-16,8.786481071915216e-15,4.9730008161064493e-23,2.3311303050703983e-22,3.0021769539798103e-14,7.4579343174994471e-13,0.88168480800000004,0.0,0.0094599999823480052,0.1088499999691691,3.1430074693298438e-14,1.3966943703110452e-14,1.1242364140132563e-14,1.1130843786553633e-13,2.8960875491984006e-14,3.4847297096030615e-15,4.1994234981148695e-13,2.7637731217605352e-13,1.3475932319452004e-12,1.775589537902776e-12,9.0026575194425565e-13,5.1226768265099695e-13,2.0449276446297226e-12,4.6866076284963456e-14,1.2301487911604337e-14,6.4722688250203588e-13,3.2561158238063757e-13,1.0617859176456878e-12,1.4498237644776652e-13,1.7341080098575188e-15,2.1714887827497968e-12,1.8840325211676967e-15,2.7975893947825981e-23,1.990628095330902e-15,1.8017842591259233e-12,2.1612035024491164e-14,1.9553376107818805e-14,6.4088892851782501e-14,5.1153592701504489e-15,1.5708309364901105e-13,1.9698063149580948e-12,2.109952576820858e-14,2.5461741521608298e-13,6.072095170109995e-13,7.0278267243125988e-23,7.7036628979431635e-13,2.6293907264294755e-12,1.2130350079883392e-12,3.0903152088668295e-17,3.3319229920125203e-19,1.1064800441890401e-19,2.4240600457756948e-13,5.8851880562217387e-13,1.2849047674179745e-12,8.5949907761526831e-15
2.750902555942643e-05,0.001742742121683126,1.0064875173747651e-17,5.2578628409442859e-18,4.121354972924593e-14,1.2425916937453619e-15,8.1699422694407848e-12,0.0,0.0,6.3379156864170817e-12,1.2086234094807337e-13,5.7290291074259095e-13,4.466988153487761e-22,4.4382780002179067e-22,-1.9559885867888889e-34,2.050307112590607e-33,1.5463623175021655e-25,7.6904008568958169e-14,5.7675938106601714e-13,8.0733604421701473e-28,-3.0784773960154571e-34,7.6773226921881242e-23,3.6850755404509476e-28,6.5299843195599272e-27,1.8612022669509331e-20,2.7703746449618067e-19,1.2615232195531708e-14,1.8998748661584998e-25,3.7645764058400022e-12,5.0411900818301764e-14,5.723143249494663e-16,8.9842404502670296e-15,5.5996805727927223e-23,2.698866761626538e-22,3.4049890921456778e-14,9.6807616693289994e-13,0.88168480800000004,0.0,0.0094599999791909091,0.10884999996414074,3.326308121985418e-14,1.4748019783223494e-14,1.1775040310979274e-14,1.2861515043394066e-13,3.4050350576684538e-14,3.9761302677453118e-15,4.9384080777297664e-13,2.8948563602777428e-13,1.5573342331633784e-12,1.8867995679014479e-12,9.2459318551956343e-13,5.410620760638503e-13,2.3048117893116039e-12,5.3483193176882074e-14,1.2993736448224392e-14,7.7572684103143513e-13,3.7694182855939624e-13,1.2330446962079155e-12,1.5314247795387863e-13,1.8426440758284621e-15,2.6301452639833789e-12,2.1504223719509618e-15,2.9550465171202001e-23,2.0850705224984385e-15,2.0365468952715505e-12,2.2637444695026224e-14,2.23201505963323e-14,7.2207903718165824e-14,5.1357848698565811e-15,1.5776543021711739e-13,2.2233153243196193e-12,2.1252599693604285e-14,2.5647227658344298e-13,6.9488538581145976e-13,8.0222511328206222e-23,1.0079495117950203e-12,3.3847592466184685e-12,1.4999669511101598e-12,3.236939053880191e-17,3.7660544718329393e-19,1.3682074602219606e-19,3.3263225210244563e-13,6.7356420792332621e-13,1.4705832569186659e-12,1.1794328153427873e-14
3.0135651809554266e-05,0.001742742121681033,1.0509122045547703e-17,5.5932639321407867e-18,4.5261225479178381e-14,1.4178791240568091e-15,9.6632983140978537e-12,0.0,0.0,7.2094684556943763e-12,1.5131842743841614e-13,7.0925800636970775e-13,5.8878374784007289e-22,5.4947771903100583e-22,1.1594367183645303e-34,1.549355825215072e-34,1.7944941387752359e-25,8.568105064215207e-14,7.1391335091453748e-13,1.1347276819094217e-27,1.1985262613648935e-34,1.0032821384340545e-22,4.2610578674148055e-28,7.5751616399953307e-27,2.4595132673782612e-20,3.0904570138096919e-19,1.6137063212015566e-14,2.3946177718127049e-25,4.3529685953737931e-12,6.1083617810184878e-14,6.4546009896580702e-16,9.1555867625641166e-15,6.2473478810670778e-23,3.0881911083268199e-22,3.8152669639337968e-14,1.2272019098535014e-12,0.88168480800000004,0.0,0.0094599999757411339,0.10884999995872079,3.4994959545846959e-14,1.5560589088340024e-14,1.2330243549375266e-14,1.4667849612177319e-13,3.9390597997959586e-14,4.4892753526770826e-15,5.7138307349417716e-13,3.0314371023846784e-13,1.7762443730103855e-12,1.9912941783178647e-12,9.4522669160113998e-13,5.7099667772844635e-13,2.5731874881545426e-12,6.039309394960862e-14,1.3713284037001995e-14,9.1747217868007421e-13,4.316022848502656e-13,1.4116227649396062e-12,1.6162417127159699e-13,1.9446315388648914e-15,3.1300865632356007e-12,2.4285979201433617e-15,3.1187091717470284e-23,2.1834637535548627e-15,2.2757629037159955e-12,2.3705729914294595e-14,2.5209327547993132e-14,8.0680441617620539e-14,5.1491057576371523e-15,1.5821034092119918e-13,2.4877902394135418e-12,2.1352507780984781e-14,2.5768290985303661e-13,7.8670863593843023e-13,9.0606690149781779e-23,1.2849386014141529e-12,4.2516356606172814e-12,1.8173711693380774e-12,3.3896936859473236e-17,4.2084212852162054e-19,1.6577304252920844e-19,4.4289709883672673e-13,7.6263274466110514e-13,1.6650454022045808e-12,1.5704252668969683e-14
