Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351),S(1244),S(174)
9.999999999999998e-08,0.005717764376587323,3.3264738077104532e-24,8.6644335916800423e-27,3.9369111266617293e-23,1.3198544099782313e-25,6.9768254271986375e-24,0.0,0.0,1.1318706051232302e-19,4.5219194590365867e-25,8.4134977507610155e-31,-3.5684798373113577e-35,1.04982305317674e-33,-1.7762917400632831e-58,-1.4329554300901667e-36,-4.0184094589958535e-36,5.3436547555551101e-20,9.1280512505784983e-25,2.9351231033368878e-55,2.1392644036937644e-36,9.2515704583757383e-36,-1.9609988356422811e-36,-7.1334590847855468e-40,3.0327012231178055e-39,8.1304002319925104e-28,2.5832443525415007e-33,8.8954394580905339e-34,9.6702107328606603e-21,1.154750243004045e-23,1.0131374034149978e-24,8.7080152136984769e-20,1.5150300773747456e-32,4.2364046629047595e-39,2.8423153199465071e-29,3.7930946158492805e-28,0.88168480800000004,0.0,0.0094599999999999997,0.10885,9.7328128091011715e-20,7.8217303216933776e-20,7.9824443250868835e-20,3.3754374300474424e-21,2.8444754915030187e-21,1.41940431917311e-21,3.5217714765129767e-20,1.1392052873141015e-19,4.1320319724351097e-20,9.4437235497337869e-20,9.8167201431183192e-20,1.1221760938283263e-19,4.0710420936859652e-20,1.6843510140141258e-20,1.5864633080936122e-22,1.1143413239356331e-22,8.9495155506063223e-23,3.5162231368184553e-23,1.4220644746357336e-21,7.0721198479610983e-23,3.5154512736044012e-22,7.2119348409018968e-23,1.5609447736100628e-32,5.3724411605747019e-23,5.9152201084456373e-24,4.8485924115067354e-22,6.9567057895196781e-22,6.0178232511585127e-22,3.4360663392743384e-20,5.0238689484965859e-20,8.7341140731653754e-22,8.5116739047570895e-22,8.5322481096569464e-21,1.1515686734079484e-23,1.995911348924915e-31,3.2630183975970158e-23,3.8282762391302356e-23,1.8434447709099763e-23,2.6437477674938451e-25,1.4944389194423019e-32,1.8737932369696212e-32,9.7017099664353085e-29,2.3768771719104047e-24,9.5374818232841359e-24,7.2123261469731121e-30,4.8439233808763521e-30,1.0235819342043234e-25,9.8710980955032572e-25,7.7931008724276032e-25,5.9705224191869005e-27,6.0360202013864966e-28,5.3853536972769491e-30,2.1773623564033286e-26,1.3504049977536201e-31,4.905207271161604e-30,4.7312373836548041e-35,1.6385546980804596e-33,1.3075362147510916e-31,1.2190301804368162e-31,1.2116235582505392e-31
1.34217727e-07,0.005717764376587323,4.1381062919014418e-24,1.3487623715316467e-26,6.9078488541790975e-23,2.0621538198577508e-25,1.3163294743936354e-23,0.0,0.0,1.534570519961157e-19,7.3645848051831478e-25,1.647401289096571e-30,-4.0066848543818654e-35,2.0484844115825558e-33,-3.6242262105954621e-58,-2.9237058932055096e-36,-1.4905141810190902e-36,6.4149204040375427e-20,1.395541627614427e-24,5.8680043181489907e-55,8.101498492210851e-37,1.9642428562269743e-35,-2.422291184234202e-37,6.0250765294098561e-40,5.9271591840894708e-39,1.2376125580083768e-27,5.0582998005536985e-33,1.718029490633499e-33,1.4471220781676652e-20,1.7654196167553642e-23,1.516086867111846e-24,1.0031751491558992e-19,2.3688846380572717e-32,8.0466240435623218e-39,5.3497309301121469e-29,7.0236040115187093e-28,0.88168480800000004,0.0,0.0094599999999999997,0.10885,1.1446934313119468e-19,8.8781735700081832e-20,9.0738422640849182e-20,3.4749803227688421e-21,2.9180845577474797e-21,1.4540649755247164e-21,4.8166847191336735e-20,1.6909022988600315e-19,5.651834616962203e-20,1.428583451365501e-19,1.4688847000746683e-19,1.663503842157537e-19,6.2227627371020578e-20,2.2851879276672735e-20,2.1966606285916919e-22,1.6653547263095152e-22,1.341378524290917e-22,5.2679386996991041e-23,2.3395516937505083e-21,8.7213649683232435e-23,5.3238562897033651e-22,9.8665212988429022e-23,2.4567307970456429e-32,7.7969070935598137e-23,1.0447914116922841e-23,8.1878450759453256e-22,1.1341596755357878e-21,6.8290110969790538e-22,3.8391119156532957e-20,7.3926828365830146e-20,1.2952222166498754e-21,9.9183261487694806e-22,1.2820995072531401e-20,1.953242782271677e-23,3.2378577178750396e-31,5.3630538620315218e-23,6.2924112166987263e-23,3.3282168513076193e-23,4.4227451442007526e-25,2.6397209077221564e-32,3.3830685008296529e-32,1.8547927840430142e-28,4.3651938909026057e-24,1.7530642432434615e-23,1.3915283954607453e-29,9.5862631342821403e-30,1.4142565272351312e-25,1.6189867963507755e-24,1.3433612049173509e-24,1.0064805457405551e-26,9.8881407140495146e-28,1.0444474155772453e-29,3.9596703921826128e-26,2.71256689950366e-31,8.4882775811301116e-30,8.6043572301282637e-35,3.1318142579791257e-33,2.5150735315207745e-31,2.3411009927820598e-31,1.9831972655492739e-31
2.68435455e-07,0.005717764376587323,5.5438824209548165e-24,3.8280575411343327e-26,4.2067065560409775e-22,5.9629226192239562e-25,1.6093829915773209e-22,0.0,0.0,3.1483149047117712e-19,3.0240357584800432e-24,4.2431263300014231e-29,9.6469549267828459e-35,3.7498016376014416e-32,2.1895838277482562e-57,1.0023951989703925e-35,8.1323673868264152e-38,8.2409066988200681e-20,3.8285724168519987e-24,3.6409714176119572e-53,3.381667828553237e-37,7.0386593345315174e-34,9.7134304447825992e-38,-1.5107226281403547e-40,1.3026185328296777e-37,3.2786968289692903e-27,1.3020515070626053e-31,2.8614440592401974e-32,3.6499955603990605e-20,4.8425690770563987e-23,3.8209085789991504e-24,1.1720092149694361e-19,6.6428600609407251e-32,1.1072503928650578e-37,6.8847739584993405e-28,7.6465956390253098e-27,0.88168480800000004,0.0,0.0094599999999999997,0.10885,1.3978461987239325e-19,1.0103016056347234e-19,1.036343131136778e-19,3.8178717583162826e-21,3.1673477584076387e-21,1.5624855368998362e-21,9.8985942153686977e-20,4.135282647703539e-19,1.1617613157421727e-19,3.7453932767375437e-19,3.6996747955792769e-19,4.0400410481385566e-19,1.7042582296131985e-19,4.4835613516017492e-20,4.7707916342859224e-22,4.3474830551512057e-22,3.5690427682955942e-22,1.4425323467792303e-22,9.6766830463901672e-21,1.2822463737279252e-22,1.4182773015415635e-21,2.0233727109222418e-22,8.9993237059091797e-32,1.8914346198479177e-22,7.394674533492854e-23,3.7372967108283636e-21,4.3438191397116575e-21,8.1065084503387559e-22,4.2593212916630928e-20,1.7652672510041603e-19,3.2453258289403965e-21,1.2207110304894403e-21,3.1858321733768806e-20,9.5304878400714422e-23,1.2251498685471385e-30,2.2291248968163298e-22,2.6160095460851959e-22,2.5183601553150917e-22,1.9631333232967937e-24,1.8686463125660072e-31,2.5600593710458236e-31,2.6744881496407691e-27,3.8741536625778753e-23,1.5631551237630548e-22,2.2070039596124286e-28,2.6849031729961703e-28,3.1515836159659363e-25,6.7216472043407329e-24,6.886668914396893e-24,4.5379537431245742e-26,4.0935183336275493e-27,1.9393085996134479e-28,3.2883023392677472e-25,1.5102670721345853e-29,4.5460282923282864e-29,7.1466254879570917e-34,4.7371494331291006e-32,4.1855754916062752e-30,3.6903630395740684e-30,8.2015937759888746e-31
5.36870911e-07,0.005717764376587323,6.2806006390152107e-24,9.2227178664926161e-26,2.287805757040307e-21,1.4801194845726045e-24,1.7682788699377099e-21,0.0,0.0,6.4091975212095585e-19,1.233792903912733e-23,1.118676650155576e-27,3.2885458077510033e-33,6.3855263932368857e-31,-2.9640759920067964e-57,-5.7819002026476514e-36,9.4799616843020164e-37,9.279598565123062e-20,9.3137218280927165e-24,3.5460691585745923e-51,-7.5843187568749444e-37,2.284617714840063e-32,4.1630169859805345e-37,-2.5810249354162602e-40,2.5821114969419789e-36,7.4394900534927082e-27,3.428204430344083e-30,4.6310712111060307e-31,8.3214511169770764e-20,1.1772561797534279e-22,8.6931143485552896e-24,1.2387661114290003e-19,1.5493867660687557e-31,1.5079230471744045e-36,9.0631385020533652e-27,8.7158553420656269e-26,0.88168480800000004,0.0,0.0094599999999999979,0.10885,1.5177168237196456e-19,1.0570762838735715e-19,1.0892004672450303e-19,4.4990227898771073e-21,3.6618580511735968e-21,1.7519612636580599e-21,2.0058565565940168e-19,9.1553492604802578e-19,2.3549272435704123e-19,8.7630180390926959e-19,8.406697136681434e-19,8.8452318991776251e-19,4.1299005209792432e-19,8.3497080975854957e-20,1.0507749899974399e-21,1.0943414425061182e-21,9.2656912437156027e-22,4.0136092781862175e-22,3.8429597037577036e-20,1.8840445823399051e-22,3.4402456233445035e-21,4.058206026795836e-22,3.3466780558535855e-31,4.4533838856214135e-22,5.3902976125644418e-22,1.5499155926841281e-20,1.5182543561897994e-20,1.0708430140880947e-21,4.4149672306257261e-20,3.871253502392518e-19,8.3313368779973216e-21,1.4878648714144397e-21,7.1492538990690821e-20,4.5077677943856983e-22,4.2564899215295462e-30,9.0898023638588614e-22,1.0670367882318427e-21,1.7641390145734421e-21,8.0273479590619794e-24,1.3622636032870334e-30,1.7934176788500479e-30,3.496207357227781e-26,3.1886495425292824e-22,1.289718033640752e-21,3.0696916023696495e-27,6.069602521128139e-27,8.0753251323684555e-25,2.9554234141018665e-23,3.5345170844050698e-23,2.0813479352278188e-25,1.7973949145610033e-26,3.276525279004824e-27,2.8679760618900074e-24,6.8274235591639914e-28,2.4006417723512135e-28,6.2336048854254701e-33,7.2943867335639082e-31,7.2814962630444693e-29,5.8039461229700682e-29,3.3406637502606558e-30
9.999999999999997e-07,0.005717764376587323,6.4888630903990435e-24,1.8125773971005433e-25,9.2999531583935931e-21,3.0635928043284725e-24,1.4394437643236268e-20,0.0,0.0,1.2078357582781655e-18,4.4884029073815036e-23,2.526537393222794e-26,1.0509624489842312e-31,1.0501811377058194e-29,1.9645124238286623e-58,-2.5482123186219854e-36,1.6050830471350191e-36,9.6347478876925982e-20,1.9273279201027678e-23,3.7123807253282334e-49,-4.1532379291036847e-37,7.263279032654669e-31,6.5108273073634999e-37,2.6037794425120845e-39,3.8718364711296679e-35,1.3579403826868631e-26,7.7082953960525371e-29,7.4207312989798182e-30,1.6550272379677031e-19,2.4259261181258427e-22,1.7218425541285953e-23,1.2539375368062441e-19,2.8615684813962318e-31,1.7319906528983578e-35,1.0244025380482145e-25,8.6894966447918034e-25,0.88168480800000004,0.0,0.0094599999999999945,0.10885,1.5508943921459794e-19,1.0738754896743356e-19,1.1136750450773869e-19,5.6801153053481772e-21,4.5160839133001401e-21,2.0169462315325261e-21,3.7583587405394476e-19,1.7639225237973197e-18,4.4166313668910894e-19,1.7589245214128138e-18,1.6611667532130506e-18,1.6744893457750233e-18,8.4587398185984096e-19,1.3710184353721824e-19,2.2135342850251038e-21,2.5853890219504541e-21,2.2846001882127415e-21,1.0911796731579295e-21,1.3086620189866468e-19,2.8238475299747475e-22,7.3826115204175978e-21,7.3726538174770589e-22,1.1029041764788436e-30,9.6579797147668022e-22,3.4517339299546465e-21,5.2256060870462817e-20,4.2314466046790488e-20,1.9869045119639916e-21,4.4951998098652455e-20,7.5078763499405671e-19,2.5480817882046667e-20,1.9015504403993194e-21,1.4123286285424296e-19,1.8916066443531908e-21,1.1829509967219347e-29,3.2914709983302373e-21,3.8668531438232307e-21,9.7377951706337828e-21,2.6883570875653349e-23,8.7237994231910628e-30,9.8995912047369195e-30,3.4849235170909339e-25,2.1149435711217583e-21,8.5647835099637466e-21,3.1970568926101362e-26,9.1602714854157319e-26,2.6635454150732408e-24,1.4719371341033161e-22,2.0157402677127023e-22,1.0579086305892707e-24,8.9460855569177082e-26,4.3049541620972908e-26,2.7442122360312859e-23,2.0608304543346998e-26,1.3894010026322676e-27,5.9648318523144544e-32,1.1400362344384597e-29,1.3673679696721905e-27,9.1671433817414347e-28,1.2101587193546547e-29
1.0737418230000002e-06,0.005717764376587323,6.5220237214029245e-24,1.9543364882506261e-25,1.0416463748641806e-20,3.3157216643894747e-24,1.6404840331266267e-20,0.0,0.0,1.2981030741839306e-18,5.0066188443852472e-23,2.9110136697732339e-26,1.2130659640666462e-31,1.2072290747316938e-29,6.9968683142409701e-58,-2.0333277103242181e-36,1.7097078384857378e-36,9.6912966105120639e-20,2.0859091740980918e-23,4.297839062438633e-49,-3.6069233893572873e-37,8.3833992359239467e-31,6.8846578813203801e-37,3.0594631734369876e-39,4.4472166948530246e-35,1.4557032841036543e-26,8.8810646372789285e-29,8.5285604179254336e-30,1.7860508111928046e-19,2.6247458419736791e-22,1.8575869942698338e-23,1.2563532100848157e-19,3.0705008807936617e-31,1.983757280149557e-35,1.1730824390187053e-25,9.9343051248450053e-25,0.88168480800000004,0.0,0.0094599999999999945,0.10885,1.5561770971985768e-19,1.0765503466205391e-19,1.1175720146899205e-19,5.8681750003471521e-21,4.6520981992154832e-21,2.0591385167134288e-21,4.0374012557367995e-19,1.8990072108846906e-18,4.7449066235124346e-19,1.8994603023771697e-18,1.7918105605212652e-18,1.800271866944228e-18,9.1480001325418491e-19,1.4563707271336941e-19,2.3986748692856951e-21,2.8228013747900821e-21,2.500832959413772e-21,1.2010162026031652e-21,1.4558443903014254e-19,2.9734878446632671e-22,8.010335528881256e-21,7.9003974382694841e-22,1.2252267682359554e-30,1.0486682539821655e-21,3.9155098411661027e-21,5.8108686504998121e-20,4.6634551899853099e-20,2.132764589505957e-21,4.5079748585452781e-20,8.0869183594172078e-19,2.8211447468439323e-20,1.9674196089104286e-21,1.5233728004689477e-19,2.1210230714255325e-21,1.303532561786338e-29,3.6708235724598159e-21,4.3126544701280152e-21,1.1007402187097967e-20,2.9885956788760687e-23,9.8959414551495147e-30,1.119029832625232e-29,3.9841427374907558e-25,2.4009245526774797e-21,9.7231572839514665e-21,3.6572316971669173e-26,1.0522174198959471e-25,2.959069445292247e-24,1.6592488332414781e-22,2.2804185002492383e-22,1.1932140419126962e-24,1.0084337272370693e-25,4.938240820380493e-26,3.1354945782022858e-23,2.3780956218441866e-26,1.5724043914473003e-27,6.8153287120935202e-32,1.3099442327234645e-29,1.5734934344222373e-27,1.0534370193749875e-27,1.3496547003275414e-29
2.1474836470000003e-06,0.005717764376587323,6.6349320962423361e-24,3.7633763322289528e-25,3.8144493853491039e-20,7.0504814073837108e-24,1.2360134044306074e-19,0.0,0.0,2.6316721370431927e-18,2.0304079929423829e-22,7.0724660391181136e-25,5.4075965478744763e-30,2.741957840729164e-28,8.4899285888186939e-59,7.5313683878128638e-37,1.2536825995968253e-36,9.9380608270654431e-20,4.6353580972097051e-23,4.4195208923451721e-47,-2.5006458571991379e-37,3.7387670935288401e-29,3.3380281740747682e-37,1.6900601810813667e-38,6.385738547046443e-34,2.4734756149611415e-26,2.1290328366728839e-27,1.9112051211919676e-28,3.7333163457875191e-19,5.5934384509879907e-22,3.8482273004603761e-23,1.2653087061499545e-19,5.2471457232439078e-31,2.3889896521182237e-34,1.402281756338078e-24,1.0691238073473724e-23,0.88168480800000004,0.0,0.0094599999999999875,0.10884999999999999,1.5770202445882929e-19,1.0989673873461022e-19,1.1570805701357207e-19,8.6455473734669489e-21,6.6421285529183523e-21,2.507994515130321e-21,8.1077748411827223e-19,3.7629624122361965e-18,9.5644091441052155e-19,3.9496817251395346e-18,3.6930582787987686e-18,3.4593252744224651e-18,1.9242241987705152e-18,2.3456618815449246e-19,5.7120280548780937e-21,7.7438541582947671e-21,7.2755499694869196e-21,3.9447308012684846e-21,5.1533010217436757e-19,5.1189432136039829e-22,1.899050136023036e-20,1.4544248647519528e-21,4.2621366481571739e-30,2.4752994668893647e-21,2.730078991511956e-20,1.9309348251712701e-19,1.1975685213976543e-19,5.9110082686337236e-21,4.6568537323946663e-20,1.6463089291324771e-18,1.3472017324769838e-19,2.9422818922885628e-21,3.1873389168544388e-19,9.993455197177243e-21,3.3425619524315591e-29,1.4763307324102236e-20,1.7396348001793455e-20,5.8359858164445118e-20,9.8968494181185301e-23,6.9000821541683087e-29,5.9330105435841681e-29,3.7731519455516084e-24,1.6178293419776174e-20,6.5559113980085136e-20,3.5776968610599473e-25,1.3310833047976908e-24,1.6131136778089799e-23,1.2652608775016171e-21,2.0678096074636311e-21,9.201941929337369e-24,7.6870911481010658e-25,6.4294891133220179e-25,4.6559997063284952e-22,6.075532248736457e-25,1.4375380274187164e-26,1.0120510480167967e-30,2.8981710267896835e-28,4.614253138612484e-26,2.3432905924783706e-26,5.443513162047319e-29
4.294967295e-06,0.005717764376587323,6.7936166096744054e-24,7.2911781401520493e-25,1.1195780845994084e-19,1.4698645836251972e-23,7.528656989210537e-19,0.0,0.0,5.385301043009103e-18,8.2911748598679286e-22,1.4961695110107176e-23,2.2844446123553356e-28,5.8248415079517594e-27,-4.4894755244523247e-58,-2.5446664162872476e-36,1.6836678695132159e-36,1.0327317945470444e-19,1.3719829068224899e-22,3.1348079391999896e-45,2.5761700500250241e-37,1.5795010364410023e-27,-2.8361734141580935e-37,8.8784386607036101e-38,7.5105633520785914e-33,3.8628931298703053e-26,4.3731961871348225e-26,4.0319424023744094e-27,7.7770090376495516e-19,1.1763381056325321e-21,7.8760765675493797e-23,1.2801088998471676e-19,8.2137309849257636e-31,2.4475453647572337e-33,1.4307787015243201e-23,1.0458380939075674e-22,0.88168480800000004,0.0,0.0094599999999999754,0.10884999999999996,1.6105565117017756e-19,1.1358981802425638e-19,1.2270012798187931e-19,1.4394288495339052e-20,1.0680300998276247e-20,3.1060410741026498e-21,1.6331334933671847e-18,7.1240975321750827e-18,1.9476640313318236e-18,8.0442004288094121e-18,7.4821363124884018e-18,6.2810474237336941e-18,3.9442516909956486e-18,3.4759483881019938e-19,1.3834458232664636e-20,2.2585402292550391e-20,2.2676082017793996e-20,1.4058979386908958e-20,1.6448638574361623e-18,9.3982463727129406e-22,4.8231581070359893e-20,2.4415534309989017e-21,1.3485718537285897e-29,5.6353898537687352e-21,1.7493284771514812e-19,5.4896843193230797e-19,2.4772136319504688e-19,1.6635502589616252e-20,4.9477139136353775e-20,3.2986789382266008e-18,6.9327077536828214e-19,4.9924777727274702e-21,6.6967277018214027e-19,4.5799742439688173e-20,6.909382138364888e-29,5.9450060698369591e-20,7.0676028917340411e-20,2.5400260018042648e-19,2.8089432506251027e-22,4.4213566308430213e-28,2.5822664326850733e-28,2.8270465259632917e-23,9.4350488369418133e-20,3.8245458013311192e-19,2.7395469679072756e-24,1.1923480612165335e-23,9.8561851388414785e-23,9.9443935050401069e-21,2.0989416002737931e-20,7.27818332440181e-23,6.0405224843374106e-24,6.8649192640208068e-24,7.2892051524050584e-21,1.1060576030426887e-23,1.4659055056283853e-25,1.584434279328032e-29,6.0739082024069099e-27,1.4416593220802078e-24,4.9246710317117594e-25,2.2114265060021469e-28
8.589934591e-06,0.005717764376587322,7.07189638396691e-24,3.0204586522195994e-24,2.6983577249841006e-19,3.0621542130812621e-23,3.7861161101486498e-18,0.0,0.0,1.1237985341856541e-17,3.4420967060785879e-21,2.5749849249778339e-22,7.1974502985755518e-27,9.1323178064640011e-26,-9.5017959690509613e-58,-5.3705266242697525e-36,9.1042906869791613e-36,1.1096312402921204e-19,1.009634287663777e-21,1.4014587595434542e-43,6.1093738376695337e-38,4.9764312327386959e-26,-8.0234008809457927e-37,4.1488062971691868e-37,7.3325550230927465e-32,9.982294986737163e-26,7.1564731653725809e-25,6.2990961042870298e-26,1.6457108276986678e-18,2.5022120841132785e-21,1.6115457399907246e-22,1.3092973486956036e-19,2.1231287622375365e-30,1.9874283951705552e-32,1.1561640975896779e-22,9.2666710567049356e-22,0.88168480800000004,0.0,0.0094599999999999459,0.10884999999999991,1.6767959670900479e-19,1.1945253965737644e-19,1.3422849762348871e-19,2.6850122707289481e-20,1.9111421446072627e-20,3.8915062241232054e-21,3.3405684707628151e-18,1.2664128285786474e-17,4.0848376555455166e-18,1.620635831537687e-17,1.50057942952788e-17,1.0762881713383677e-17,7.9849557408887751e-18,4.8175763586705855e-19,3.2183161664177906e-20,6.8286795038384453e-20,7.2747396848102578e-20,5.3177174141797295e-20,4.5355443721470398e-18,1.7928350877692775e-21,1.3580981853246733e-19,3.6832926379630638e-21,3.7024860020214054e-29,1.1644905289810697e-20,9.8446691397508726e-19,1.2888373171405286e-18,4.1680540042193577e-19,4.2226274305734019e-20,5.5146966847868171e-20,6.5150445441691528e-18,3.1632303078056049e-18,9.4802277344769983e-21,1.4408976687407076e-18,1.9367871405337915e-19,1.1621814943068715e-28,2.4226323543377928e-19,2.9410759606082357e-19,9.1183149183853623e-19,6.5893053288227424e-22,2.4882147554537855e-27,9.269972226834298e-28,1.6252992634827424e-22,4.6103046544459673e-19,1.8690985749450442e-18,1.5955829386523453e-23,7.574988768300387e-23,5.3264574145296272e-22,6.318491021745291e-20,1.934079428262297e-19,4.639783049972543e-22,3.8376456636488654e-23,5.6783046580547393e-23,9.3971979929563031e-20,1.4384239384188838e-22,1.3540411936694538e-24,2.042653842318718e-28,9.4575778620059699e-26,3.7423684852864263e-23,7.6789308118401036e-24,9.202335944596159e-28
9.999999999999997e-06,0.005717764376587322,7.1510382399810187e-24,7.8572934591137709e-24,3.16306790308656e-19,3.6205518929016959e-23,5.8267222919869633e-18,0.0,0.0,1.3349964276719112e-17,5.2820798983332845e-21,7.8571522136914943e-22,3.2110456234852058e-26,2.39852024652603e-25,4.1132038134037629e-52,-4.4901302816618882e-36,1.4764950837566388e-35,1.1348801132661534e-19,2.9465796402633597e-21,7.2858887134220148e-43,5.1066863645396765e-38,2.2201673820127259e-25,-6.673070882515193e-37,6.1561751499612055e-37,1.6168493498268952e-31,2.0745803019441024e-25,2.0695267570725681e-24,1.6524174883908174e-25,1.9689741895190574e-18,2.9978436922516881e-21,1.8939304206468128e-22,1.3187368401227134e-19,4.4135911806013736e-30,3.6843929611403368e-32,2.1317076449248987e-22,2.0198736785715133e-21,0.88168480800000004,0.0,0.0094599999999999337,0.10884999999999988,1.6983895561260835e-19,1.208920818620223e-19,1.3689632660112265e-19,3.1695047134049751e-20,2.2216400017639989e-20,4.0954477788031135e-21,3.9661846057942227e-18,1.3944119027027547e-17,4.9149574711178883e-18,1.8868406724619047e-17,1.7440512729142954e-17,1.1862282724186247e-17,9.3119288690695033e-18,5.1179869925271575e-19,3.7979920449089258e-20,9.1281975669702816e-20,9.8096994444859227e-20,7.8886730492053214e-20,5.5054773094837342e-18,2.0710396729102452e-21,1.8365819231671148e-19,3.9470371416380129e-21,4.491344029201716e-29,1.3135921184449409e-20,1.594568703926252e-18,1.4794094448146231e-18,4.511566300539709e-19,5.1234699152185509e-20,5.6921531602062157e-20,7.5171733498924179e-18,4.6205918182493186e-18,1.1186545161691197e-20,1.7357933774922608e-18,2.8006538086450311e-19,1.2579293722880667e-28,3.7075587503001538e-19,4.581936911400021e-19,1.2359782898455749e-18,7.5628411582305419e-22,4.0302369690388521e-27,1.2565357757233614e-27,2.5651277899630496e-22,6.8974142492076678e-19,2.7964256908542771e-18,2.5265042094905162e-23,1.2252119009630162e-22,8.2371913664650155e-22,1.0200274462269598e-19,4.0824046428902712e-19,7.4962095865986321e-22,6.1951620032180693e-23,1.0536837075839753e-22,2.2887059250695941e-19,3.5138046767057324e-22,2.8601840626418076e-24,4.9749321162034733e-28,2.4781573431629266e-25,1.5254292588431294e-22,2.0130619409369965e-23,1.433636951963022e-27
1.7179869183e-05,0.005717764376587322,7.5540182503084102e-24,3.2485825548210164e-23,5.529311529437581e-19,6.4638400606787725e-23,1.6217222864588587e-17,0.0,0.0,2.4103885600353945e-17,1.4651034370222949e-20,3.4753259226615157e-21,1.5896423368097919e-25,9.9614154256918191e-25,2.5057149630677475e-51,-7.2669132178714757e-39,4.358829414577563e-35,1.2634440818697851e-19,1.2809252788275351e-20,3.7248638679281872e-42,1.1325068567365455e-41,1.0991036281675993e-24,2.0263337966368968e-38,1.6377435577374116e-36,6.1159939963006531e-31,7.5552182306335204e-25,8.9633043155835272e-24,6.8588942627990349e-25,3.6149890727387051e-18,5.5215352080356293e-21,3.3317963901636576e-22,1.3668014995123531e-19,1.6076327127079875e-29,1.2325115238336083e-31,7.0990481721661213e-22,7.5863389881429078e-21,0.88168480800000004,0.0,0.0094599999999998782,0.10884999999999977,1.8083412955848595e-19,1.2822204304452864e-19,1.5048056385690549e-19,5.6364770512577184e-20,3.8026545999223972e-20,5.1338915802277758e-21,7.1517403818806239e-18,2.046166496419062e-17,9.1418193202094067e-18,3.2423210079966207e-17,2.9837781494838408e-17,1.7460289303766447e-17,1.6068702993789525e-17,6.6476387650658203e-19,6.7496260255329848e-20,2.0837043675705772e-19,2.2717383969240066e-19,2.0979643877197951e-19,1.0444249342264253e-17,3.4876211411695921e-21,4.272958719572597e-19,5.2899897607398143e-21,8.508106232545788e-29,2.0727979683970896e-20,4.7011274580127597e-18,2.4497778673662728e-18,6.2606861176701623e-19,9.7104423726365718e-20,6.595738391824034e-20,1.2619882545994025e-17,1.2041286582150991e-17,1.9874890988683339e-20,3.2373638705701642e-18,7.199350230105e-19,1.745465080963003e-28,1.0250236397669794e-18,1.2936986896303274e-18,2.8864915149231147e-18,1.2519958647601867e-21,1.1882012993154411e-26,2.9345031143163938e-27,7.3506120884295675e-22,1.8543078055129176e-18,7.5182544369397559e-18,7.2666339237782604e-23,3.6067456277151992e-22,2.3058269075359272e-21,2.9965809537316767e-19,1.502139648335268e-18,2.2040761018698291e-21,1.8199327772305405e-22,3.5275850570114586e-22,9.1575673629286509e-19,1.4081372755966065e-21,1.0529267142836595e-23,1.990571070297585e-27,1.0280936054598365e-24,7.387150890878777e-22,8.3532993985113683e-23,4.047819897987934e-27
