Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267)
2.3037593054115703e-15,0.012016941338960141,5.8796297475479516e-16,2.8427539823989364e-22,2.0207261710709827e-23,1.9947429817382452e-23,3.0209929660285619e-32,0.0,0.0,1.7658168426465907e-17,8.2893755159135479e-28,2.808083525660537e-35,1.3561385077401647e-34,1.9172263314004218e-46,1.0045043651197282e-28,5.9602295992483266e-35,2.2428353386808835e-19,1.0434910378281499e-28,3.5160259373007513e-27,6.1750080085458065e-35,6.4230923105405201e-19,3.4887167665372969e-48,9.293270158427461e-30,8.7550716008122249e-39,1.1797660503660914e-30,1.0416152794918767e-42,5.8519063065050066e-28,1.7785267655749011e-37,1.7269970327764415e-13,2.6474417301771334e-33,4.8981739015526181e-42,1.6913315665440524e-33,4.333777316753715e-52,7.6070411055082566e-38,2.5412261159029609e-24,6.376476785438086e-24,1.5796960888923025e-23,2.1800921077083288e-24,1.4708205446337529e-21,1.8869362808615198e-34,3.7490234121990609e-33,1.9901732855744713e-32,7.9758310639929245e-31,2.2654300536601239e-32,6.7872112705724646e-26,6.0456301400147841e-39,2.7533659045124172e-42,5.9721850357952943e-42,2.7036616583878936e-53,7.3117588008945544e-53,1.5700555236734718e-48,2.2545905148272638e-75,6.5090479189354964e-69,1.4066756541348923e-42,4.5537967822487278e-32,1.7305429603713622e-40,4.5107075516174955e-36,2.7472455094133991e-47,3.4034396659833587e-33,1.4066404833710322e-44,4.4023654205172926e-54,1.097250084632955e-30,1.5543647449226622e-24,1.4996210330481631e-27,1.3315320147248138e-36,4.3579727538245252e-49,5.6841198654306721e-69,1.1848011651842118e-52,0.88168480800000004,0.0,0.0094599999995748207,0.10884999999999999,2.518739859610131e-13,1.7269925999599114e-13,2.5187420575387088e-13,2.7945498157585391e-16,2.1737226313563903e-16,1.0868619991608168e-16,3.7719600370170873e-21,2.5924484472073969e-21,9.1970294407765795e-24,8.0289207052823275e-24,8.8129114607360123e-22,4.0682834069749351e-24,1.1714656895283204e-25,4.3064865091834669e-20,3.2300872142480997e-22,4.3688886626777092e-20,1.0727809068390169e-20,9.7666920452937301e-23
4.609520139324801e-15,0.012016941338965255,1.1766469490386626e-15,5.8199258623757086e-22,8.0885026257838821e-23,7.9853930210899275e-23,2.4187238260773252e-31,0.0,0.0,3.5335013319184148e-17,3.3181789145448843e-27,2.2481888457871017e-34,1.0857371215799527e-33,3.0700305221033761e-45,8.0420803099715586e-28,4.7718345977588074e-34,8.9771859404521923e-19,8.3542728171140351e-28,1.4073244263747713e-26,4.9437590471163056e-34,2.5709090489961833e-18,1.1181794042085333e-46,3.7197610590099252e-29,1.1697440770435045e-37,9.4452967870057858e-30,1.6679278835643017e-41,4.6849262921066922e-27,1.4239147960147006e-36,3.4554979759519983e-13,2.1195615930017612e-32,3.9215106918711213e-41,1.3540937606082389e-32,6.9397115616839856e-51,1.2180739521724798e-36,1.0171416819613579e-23,2.552254676301712e-23,6.322927911332514e-23,8.7259996838666414e-24,5.8871179550709641e-21,1.5106980737772012e-33,3.0014958992701276e-32,1.5933432199157349e-31,6.3854791820462064e-30,1.8136814114041088e-31,2.7165889393791686e-25,4.8439001982186827e-38,4.4089679187099525e-41,9.5632721824753466e-41,7.6243464307448672e-52,1.1714468917516328e-51,2.5141258857000761e-47,1.4449529899903101e-73,3.6650880012446071e-67,2.253392507757972e-41,3.6457858693415281e-31,2.7711021119212977e-39,3.6113163529639502e-35,4.3973136760701458e-46,2.7247944730961332e-32,2.2524598471276895e-43,1.388611740728057e-52,8.7846752040517013e-30,6.2213237541796749e-24,6.0023981443585543e-27,1.0660180674468807e-35,6.9782227923283124e-48,3.6426941161665524e-67,3.7927393281156368e-51,0.88168480800000004,0.0,0.0094599999991492722,0.10884999999999997,5.0396633922938437e-13,3.4554802331547202e-13,5.0396721897167303e-13,5.5915224205144246e-16,4.3493224814638157e-16,2.1746639764328943e-16,1.5097600553479981e-20,1.037649056820591e-20,3.681133028589006e-23,3.2135980731325041e-23,3.5274579123743127e-21,1.6283414570853196e-23,4.6889956558590937e-25,1.7237155513122709e-19,1.2928737867013957e-21,1.7486916999558756e-19,4.2939191813297555e-20,3.9092699409415826e-22
9.221041807151263e-15,0.012016941338975483,2.3546456840543247e-15,1.2170448819825551e-21,3.2367201322149592e-22,3.1961757854344287e-22,1.9358623109674504e-30,0.0,0.0,7.0698712095668177e-17,1.3279185964328851e-26,1.7992577000285983e-33,8.6892243617620049e-33,4.9139535289597041e-44,6.4360084888865749e-27,3.8189609000649992e-33,3.5920433791921417e-18,6.6859567151032265e-27,5.631112813875009e-26,3.9565064994290057e-33,1.0286970704402112e-17,4.1494075906665135e-45,1.4884138324102358e-28,1.6865238039044294e-36,7.5590998872760311e-29,2.6697275749112291e-40,3.7492993031586085e-26,1.1395837413700052e-35,6.9125103025143588e-13,1.6962909730676979e-31,3.138389610535496e-40,1.0836867138801071e-31,1.1108126389430467e-49,1.949674956762027e-35,4.0698033816193476e-23,1.02123608111157e-22,2.530016168851863e-22,3.4914962905202698e-23,2.3556161814049268e-20,1.2090203296926222e-32,2.4021050982888869e-31,1.2751499917113828e-30,5.1102674972369717e-29,1.4514321480147478e-30,1.086937921032185e-24,3.8825466989530454e-37,7.0572043068048752e-40,1.5307447341522878e-39,2.2752064922987503e-50,1.877039766666764e-50,4.0242112543849752e-46,9.2579433938641718e-72,2.185224895593124e-65,3.6078230344335957e-40,2.9177039766071071e-30,4.4354996825863085e-38,2.8901628116887771e-34,7.0326232264177803e-45,2.1806209732158558e-31,3.6054102021784481e-42,4.3148253222947639e-51,7.0304144497020935e-29,2.489191017523403e-23,2.4017458173490734e-26,8.5311095416209687e-35,1.1169023570124884e-46,2.3333782483812366e-65,1.213026856910639e-49,0.88168480800000004,0.0,0.0094599999982981752,0.10884999999999993,1.0081496553796213e-12,6.9124393083830118e-13,1.0081531754791738e-12,1.1185452194497185e-15,8.700488169693188e-16,4.350255031127632e-16,6.0409510725186723e-20,4.1519003439281306e-20,1.4728722347008903e-22,1.285807721088748e-22,1.4114399303941121e-20,6.5152297232526e-23,1.8762730248463603e-24,6.8970966041428553e-19,5.1731561135333782e-21,6.9970259273654606e-19,1.7181268263437545e-19,1.5642554736165676e-21
1.8444085142804187e-14,0.012016941338995939,4.7131662852094109e-15,2.6457353020077871e-21,1.2951112505561801e-21,1.2794613055425005e-21,1.549221055281213e-29,0.0,0.0,1.4146614570517473e-16,5.3142578997231257e-26,1.4397169007463328e-32,6.9527438745299436e-32,7.8636226064331357e-43,5.1496247909447896e-26,3.0558177020949613e-32,1.4370509877345211e-17,5.3497802861582922e-26,2.2527973861166773e-25,3.1658011340740852e-32,4.1154467226959818e-17,1.3341555651562102e-43,5.9548236549676017e-28,2.5502952087749028e-35,6.0484153414798821e-28,4.272294021053313e-39,2.9999784159530203e-25,9.1187077633367527e-35,1.3826576716222683e-12,1.3572865367454032e-30,2.5111712842385076e-39,8.6711429089058047e-31,1.7776837952447586e-48,3.1200801853733107e-34,1.6281157798086744e-22,4.0856234278675406e-22,1.0121883368531616e-21,1.3967937070468957e-22,9.4240159473941079e-20,9.6740433884391548e-32,1.9220429020306132e-30,1.0202995970761372e-29,4.0888999707264542e-28,1.1612635229287808e-29,4.3480473928509608e-24,3.1161560205091443e-36,1.1293774302812622e-38,2.4496847569133293e-38,7.0171420551542016e-49,3.0101537732501451e-49,6.4399602354862294e-45,5.9312916924725109e-70,1.3471687776851761e-63,5.7751450825756179e-39,2.3345540782532483e-29,7.0980247525814367e-37,2.3125888476222638e-33,1.1235514165090524e-43,1.7447597327992496e-30,5.7698542635414929e-41,1.3043432734547833e-49,5.6254068376517419e-28,9.9571941541094484e-23,9.608584885778885e-26,6.8257440515646076e-34,1.787190619924112e-45,1.4944034783180285e-63,3.8750964498311879e-48,0.88168480800000004,0.0,0.0094599999965959813,0.10884999999999986,2.0165107261668742e-12,1.3826292694819491e-12,2.0165248087330614e-12,2.2373250003131771e-15,1.7402683502743683e-15,8.7013855429318175e-16,2.4167292239452825e-19,1.6609925008284345e-19,5.8919642588670764e-22,5.143667337170815e-22,5.6466571347146479e-20,2.6063104289712527e-22,7.5068258091583179e-24,2.7592790765769085e-18,2.0695808351038101e-20,2.7992510684961467e-18,6.8736248415500987e-19,6.258346844270273e-21
3.689017181411004e-14,0.012016941339036849,9.4402998946727687e-15,6.1383726418888717e-21,5.1825661820396136e-21,5.1245251542959903e-21,1.23987387716252e-28,0.0,0.0,2.831611578890548e-16,2.1272513431713881e-25,1.1519426779753143e-31,5.5627939458150605e-31,1.25821072675444e-41,4.1198353204485446e-25,2.4449962707491561e-31,5.7486696730507431e-17,4.2802291376071102e-25,9.0118076129667975e-25,2.5328730688455136e-31,1.646303541941111e-16,4.2719633456567876e-42,2.3822826311404912e-27,3.961908358928484e-34,4.8391708198242404e-27,6.8359201871096886e-38,2.4001912335463978e-24,7.2961491222039753e-34,2.7654876583882573e-12,1.0859259821224601e-29,2.0091002003128952e-38,6.9375773153534115e-30,2.8446537516706903e-47,4.992591934295524e-33,6.512428713855706e-22,1.6343936712235368e-21,4.0492198401284304e-21,5.5873722593294475e-22,3.7699270485109841e-19,7.7400396879794823e-31,1.5377704968369802e-29,8.1629456250282219e-29,3.2712858421763685e-27,9.2893470906268337e-29,1.7390309252221804e-23,2.5084088345199584e-35,1.807171650480645e-37,3.9198777600438785e-37,2.2032952049025752e-47,4.8368301561511215e-48,1.0304703251330934e-43,3.8021583679270108e-68,8.4573687598986769e-62,9.2446152358504072e-38,1.8677367492163674e-28,1.1357294747723572e-35,1.8502779033772145e-32,1.7918231429583316e-42,1.3958309880882504e-29,9.2327831155450123e-40,3.7566111425323247e-48,4.5007641627192128e-27,3.9822494480804513e-22,3.8437769179458331e-25,5.4604103102724607e-33,2.8591023930759647e-44,9.5729518068710575e-62,1.2354479509067104e-46,0.88168480800000004,0.0,0.0094599999931915917,0.10884999999999972,4.0332106219509322e-12,2.7653740416613674e-12,4.0332669558068088e-12,4.4748598685356773e-15,3.4806530031479184e-15,1.7403440190697341e-15,9.6673471053339177e-19,6.6442067936976591e-19,2.3565905665436231e-21,2.0573137731709493e-21,2.2588293506580216e-19,1.042444475617788e-21,3.0033841943811005e-23,1.1037945170071022e-17,8.278849361585079e-20,1.1197796192752401e-17,2.7496727149737449e-18,2.5037875734969432e-20
7.378234515672174e-14,0.012016941339118674,1.8934935803505716e-14,1.5671978636824795e-20,2.0744704262334653e-20,2.0549043053468465e-20,9.9255313935153192e-28,0.0,0.0,5.6719176802478452e-16,8.5203535682861518e-25,9.2169355610488882e-31,4.4505595632815712e-30,2.0129297841573243e-40,3.2956159562297992e-24,1.9562657893131687e-30,2.2995597496218248e-16,3.4243435207259707e-24,3.6047774631521276e-24,2.0263813437289738e-30,6.5854091250943318e-16,1.3680316262686856e-40,9.5307927117390501e-27,6.2441379574396922e-33,3.8714870034975832e-26,1.0936603623450133e-36,1.9202250143326537e-23,5.8379806570448967e-33,5.531214446344667e-12,8.6877187165584833e-29,1.6073123376767895e-37,5.5503322421568116e-29,4.5519035599251517e-46,7.9884648329715299e-32,2.6046263432392653e-21,6.5379310523332306e-21,1.619863374692933e-20,2.2348340334161253e-21,1.5080432777275994e-18,6.1924379054702982e-30,1.2302590792989175e-28,6.5303046646454809e-28,2.6169213646269915e-26,7.4292026771470434e-28,6.9537714943998431e-23,2.0312186684383261e-34,2.8915702916203631e-36,6.2720703343008764e-36,6.9829381012998708e-46,7.803621253731492e-47,1.6487463802305583e-42,2.440653970839347e-66,5.359988634671509e-60,1.4802187872546644e-36,1.4941261887069339e-27,1.8170355400465533e-34,1.4803424020689438e-31,2.8479163340457936e-41,1.1165430279755895e-28,1.47734507015893e-38,1.0013637082789504e-46,3.6008004725976384e-26,1.5922031987317743e-21,1.5375974542815353e-24,4.367410909410563e-32,4.5725789241197158e-43,6.1364598329407818e-60,3.923814033733292e-45,0.88168480800000004,0.0,0.0094599999863828124,0.10884999999999943,8.066521432456615e-12,5.530759969589814e-12,8.06674676910178e-12,8.9498308487848682e-15,6.9612046829598341e-15,3.480672409883214e-15,3.8668109632617209e-18,2.6575477221072898e-18,9.4236515004032881e-21,8.2270259618616058e-21,9.0355464174018958e-19,4.1686317143168142e-21,1.2017299872162255e-22,4.4153021920757296e-17,3.311556319742809e-19,4.4792052369408998e-17,1.0999130471207908e-17,1.0017518360614508e-19
1.1067451849933343e-13,0.012016941339200497,2.846993946356666e-14,2.7761221093116987e-20,4.4102992115288656e-20,4.3740835009893553e-20,2.8391132472482672e-27,0.0,0.0,8.5186296983578545e-16,1.8122127346827953e-24,2.6356567660688059e-30,1.2726159746714729e-29,7.4084544866178138e-40,9.422845770434413e-24,5.5940545561933359e-30,4.8866204675173019e-16,9.7915977775422999e-24,7.6601082738879853e-24,5.7942329405221165e-30,1.3994054639911252e-15,6.0489859310467817e-40,2.0255048615083738e-26,2.2905835698770322e-32,1.1070113192900391e-25,4.0251881026267838e-36,5.490682519276231e-23,1.6694467468147095e-32,8.2970080470526776e-12,2.4841582527429198e-28,4.5958922716545426e-37,1.5870686098125538e-28,1.6754669765019571e-45,2.9403049147357967e-31,5.5342351142098012e-21,1.3893402462664296e-20,3.4424116762984256e-20,4.748776901358764e-21,3.2046466141926958e-18,1.7706902299683695e-29,3.517789121834377e-28,1.8672223252840098e-27,7.4824704616329497e-26,2.1238820861684758e-27,1.4773072525840803e-22,5.8481592732085507e-34,1.0642928872843988e-35,2.30855524304446e-35,3.1821653193959114e-45,2.883663531489821e-46,6.0683927020867629e-42,1.3610482012185656e-65,2.9400346369154011e-59,5.6450960186131883e-36,4.2720988386381239e-27,6.6875768015890145e-34,4.2329874334936992e-31,1.0448696622432701e-40,3.1923672720746027e-28,5.4377161747726878e-38,4.2644920987169749e-46,1.0296194304323174e-25,3.3823546186428023e-21,3.2674691215500479e-24,1.2486371402432419e-31,1.6826395464347993e-42,3.4221035314624692e-59,1.7859959747483656e-44,0.88168480800000004,0.0,0.0094599999795740332,0.10884999999999914,1.2099743263999178e-11,8.2960422850888218e-12,1.2100222098428024e-11,1.3424703090658276e-14,1.0441538765844609e-14,5.2209182735534421e-15,8.216652730961355e-18,5.6469994101782146e-18,2.0020955931623575e-20,1.7478874742983428e-20,1.9200562283310472e-18,8.8565163812128074e-21,2.554187476814661e-22,9.3825478762923798e-17,7.036967838650723e-19,9.5182847735589802e-17,2.3373420302903983e-17,2.1290360452807806e-19
1.4756669184194513e-13,0.012016941339282328,3.8045309936205618e-14,4.2413404987292791e-20,7.526635046213192e-20,7.4732784114447445e-20,5.9904600213139512e-27,0.0,0.0,1.1371747692281616e-15,3.0939793180964399e-24,5.5597015648991624e-30,2.6843693311655024e-29,1.8788313683846821e-39,1.9874361682730953e-23,1.1800113365750444e-29,8.3360480106625388e-16,2.0653447501891749e-23,1.3067112649012635e-23,1.2221756022945178e-29,2.3872192175169904e-15,2.0678379949207791e-39,3.4555886564289384e-26,5.7983826129553227e-32,2.3350127278322768e-25,1.0208263149363589e-35,1.158146670592807e-22,3.5216168534067805e-32,1.1062868458839501e-11,5.2398130302445221e-28,9.6939945893045694e-37,3.3476120985822422e-28,4.2495235757232366e-45,7.4572685283046267e-31,9.4397739474075052e-21,2.3700867205788161e-20,5.8726386659804389e-20,8.1004308180782555e-21,5.4668099952884495e-18,3.7349589753819925e-29,7.4200367297379045e-28,3.9384255385443744e-27,1.5782076180798945e-25,4.4790874265240864e-27,2.5195207517582217e-22,1.2412216005098047e-33,2.6992744007621806e-35,5.8550135888823265e-35,9.4740296620987103e-45,7.3397397044664631e-46,1.539051193897832e-41,5.1421138179463038e-65,1.0097392050951153e-58,1.5193640592615589e-35,9.0107330178196285e-27,1.6960346245706215e-33,8.9288130987119184e-31,2.6423575602541477e-40,6.733124008293268e-28,1.3791417062179936e-37,1.1972346266760695e-45,2.1717859524887612e-25,5.7681805561129861e-21,5.5740085195994351e-24,2.6334020003747592e-31,4.2666677266209721e-42,1.2916772059341047e-58,5.3087815050724724e-44,0.88168480800000004,0.0,0.009459999972765254,0.10884999999999885,1.6132876118677864e-11,1.1061220992159181e-11,1.6133692940669523e-11,1.789947661197408e-14,1.3921655280807319e-14,6.9610816216756522e-15,1.4016072873426368e-17,9.6326162257582543e-18,3.4146475839966239e-20,2.9811179436603235e-20,3.2753785954902356e-18,1.5105235978270401e-20,4.3579254193396541e-22,1.6005495123311207e-16,1.2004041960256408e-18,1.6236955557685833e-16,3.9872536988305886e-17,3.6323599893098232e-19
2.2135103852716854e-13,0.012016941339446002,5.729078640754686e-14,7.7755499086149857e-20,1.5593875891969367e-19,1.5512517527546191e-19,1.6370594177322887e-26,0.0,0.0,1.7093018296324145e-15,6.4145025233792379e-24,1.5186741426144309e-29,7.3320575455750154e-29,6.5696708696487503e-39,5.427758717986352e-23,3.2232504593652797e-29,1.7258821790997e-15,5.6411326481284745e-23,2.7053228701560195e-23,3.3381446376930738e-29,4.9424065205331986e-15,1.2725351317979971e-38,7.1554175478740499e-26,2.0238738360871383e-31,6.3776401672045896e-25,3.5696008964937092e-35,3.1632569498675987e-22,9.6198149339310935e-32,1.659474607873574e-11,1.4311511864409484e-27,2.6476857739206598e-36,9.1434398721491674e-28,1.4862307392564075e-44,2.6078438803413871e-30,1.9540385248398448e-20,4.9070658939287619e-20,1.2159499805840469e-19,1.6769376480414283e-20,1.1318494140523623e-17,1.0201562131719844e-28,2.0266336740960682e-27,1.0756618721190175e-26,4.3102732993429385e-25,1.2230109041089873e-26,5.214281859660322e-22,3.4250621415090628e-33,9.4394397025585358e-35,2.0475289818063319e-34,4.1413782601685261e-44,2.5821625211404333e-45,5.3819859698536677e-41,3.7565383102213476e-64,5.4233419169886275e-58,6.1497644769827807e-35,2.4609359164538546e-26,5.930621284050661e-33,2.4388237541389275e-30,9.1955298264856504e-40,1.838788330191832e-27,4.8230189138420891e-37,4.7620136979195943e-45,5.9318879899134468e-25,1.193629892088581e-20,1.1540540258051475e-23,7.1910818002158055e-31,1.4915552238920788e-41,9.4108486871837739e-58,2.31271757449114e-43,0.88168480800000004,0.0,0.0094599999591476972,0.10884999999999823,2.4198933011294973e-11,1.6591335256071171e-11,2.4200624084574092e-11,2.684879201876666e-14,2.0881377782103434e-14,1.0441214694945269e-14,2.9016404421006622e-17,1.9941293672964295e-17,7.0671734810834893e-20,6.1700219992735249e-20,6.7811867310121693e-18,3.1263185438559149e-20,9.0251938119772275e-22,3.3137106761141778e-16,2.4852055842975508e-18,3.3616000551824619e-16,8.2551470235965898e-17,7.5219489487668366e-19
2.9513538521239193e-13,0.012016941339609682,7.6684698248797611e-14,1.2258312361240263e-19,2.6538728851193706e-19,2.6447467808611861e-19,3.4269000634371134e-26,0.0,0.0,2.2837846448621436e-15,1.0923622184162434e-23,3.1778409044047476e-29,1.5341479216879466e-28,1.6414360121403389e-38,1.1355650817848312e-22,6.7446116423532419e-29,2.9352816723807088e-15,1.1803177967163605e-22,4.6009427631943438e-23,6.9845081326762222e-29,8.4056743166511734e-15,4.2739186071680986e-38,1.2171177816511175e-25,5.05157719011778e-31,1.3344121798981004e-24,8.9188677135381747e-35,6.6185770069939037e-22,2.0130031741798259e-31,2.2126869372901975e-11,2.9944329101279847e-27,5.5397496305269971e-36,1.913123040118587e-27,3.7139774364051073e-44,6.5162827544653222e-30,3.3227391952658539e-20,8.3457797418671798e-20,2.0681607840800296e-19,2.8517763250634392e-20,1.9250004758924798e-17,2.1345464376772074e-28,4.2403709964894461e-27,2.2505575772582606e-26,9.0179558747317498e-25,2.5582621247371249e-26,8.864765410636858e-22,7.2311352703999676e-33,2.3586437993868984e-34,5.1162134112290889e-34,1.2056745977111081e-43,6.4839180180389931e-45,1.3447778605962097e-40,1.3852781787014784e-63,1.8061616840500752e-57,1.6666349211648995e-34,5.1487661571184945e-26,1.4817962793874419e-32,5.1029876705085542e-30,2.2884969808765358e-39,3.846913353156945e-27,1.2051582700458605e-36,1.2923724772995346e-44,1.2411592420840887e-24,2.0290788886488378e-20,1.962781635178812e-23,1.5043231337609423e-30,3.7259132959007944e-41,3.4656043138066572e-57,6.7134163608720348e-43,0.88168480800000004,0.0,0.0094599999455301405,0.1088499999999976,3.2264662721687093e-11,2.212106854807079e-11,3.2267538701985485e-11,3.5797744542850333e-14,2.7840300449457869e-14,1.3921044425421267e-14,4.9345798371752562e-17,3.3911900758046275e-17,1.201546699359757e-19,1.0490324616822073e-19,1.1532884129920556e-17,5.3153723241980794e-20,1.5353761403211246e-21,5.6357020812328922e-16,4.2265462042418273e-18,5.7170981018404934e-16,1.403988195572449e-16,1.2795438091581047e-18
3.6891973189761533e-13,0.012016941339773378,9.6237641712927582e-14,1.7762264027901366e-19,4.0572698532406268e-19,4.050694363453921e-19,6.2415396596939475e-26,0.0,0.0,2.8607915225696602e-15,1.6711064498328523e-23,5.7856240753108841e-29,2.79292114258264e-28,3.4821676593209161e-38,2.0670584789506365e-22,1.2279205437873443e-28,4.4844541169422858e-15,2.1487283600605296e-22,7.0290310740311901e-23,1.2715000688189452e-28,1.2841853475682938e-14,1.1556178388792142e-37,1.8597423386951886e-25,1.0708927620094636e-30,2.429236814103061e-24,1.8921065389943741e-34,1.2048824551629511e-21,3.6649907146747219e-31,2.7659255878320073e-11,5.4512176136803854e-27,1.0084714240453112e-35,3.4827806182802909e-27,7.8802491246922847e-44,1.3824969069116711e-29,5.0754999557822388e-20,1.275067752156564e-19,3.1599102054662083e-19,4.3564649325772311e-20,2.9409949542424002e-17,3.8859263055622236e-28,7.7193779349124137e-27,4.0968879593569738e-26,1.6415753425141863e-24,4.6559431884578143e-26,1.3538086031203895e-21,1.328389743918857e-32,5.0040814332395175e-34,1.0854583098283838e-33,2.9255995360909826e-43,1.3824738036415395e-44,2.8530172236520268e-40,4.1360586950941067e-63,4.9420016950741886e-57,3.7459922070186259e-34,9.3724997995204095e-26,3.1435637798422746e-32,9.2900644358570644e-30,4.8355880856195439e-39,7.0023228685470817e-27,2.5569085202557443e-36,2.9314853906792515e-44,2.2594983004620514e-24,3.0984496492368541e-20,2.9987424275440419e-23,2.7380194095967444e-30,7.9026056112803852e-41,1.0330612222293339e-56,1.6239252518476553e-42,0.88168480800000004,0.0,0.0094599999319125837,0.10884999999999696,4.0330041893725557e-11,2.7650393682616697e-11,4.033443559161633e-11,4.4746308383090149e-14,3.4798366345682823e-14,1.7400549223240122e-14,7.538365164187018e-17,5.1804938111800887e-17,1.8350729930652678e-19,1.6021718460828654e-19,1.7619402060347101e-17,8.118056491747023e-20,2.346372312169567e-21,8.6099872427129656e-16,6.4569842001006889e-18,8.7342616353735276e-16,2.1449800828132299e-16,1.9552536475473353e-18
5.164884252680621e-13,0.012016941340100814,1.3583057044097092e-13,3.1930965698768597e-19,7.814241328760544e-19,7.8344669730692747e-19,1.6501062867609153e-25,0.0,0.0,4.0225362795351266e-15,3.2233923826541742e-23,1.527920128276967e-28,7.3745657842246983e-28,1.2753724868182575e-37,5.4562252380079553e-22,3.2427069791812732e-28,8.6234553728976912e-15,5.6732909365984079e-22,1.3515785350398813e-22,3.3571014579074836e-28,2.4693841516157332e-14,6.4906913204359666e-37,3.5773754974043622e-25,3.9177756686687124e-30,6.4138088197178502e-24,6.9304540226530491e-34,3.1812034610269147e-21,9.6794695942972019e-31,3.8724834980549858e-11,1.439252857695501e-26,2.6625163638531398e-35,9.1956292083269672e-27,2.8877335097200837e-43,5.0649738535756758e-29,9.7559991758366634e-20,2.4519983531297747e-19,6.0773951646199282e-19,8.3755003522308421e-20,5.6555448583153904e-17,1.0260429767237663e-27,2.0380959072698564e-26,1.0815755106241506e-25,4.3334408661650458e-24,1.2283834838202458e-25,2.6009703060039851e-21,3.5937649176936682e-32,1.8332850200364672e-33,3.9767371747360636e-33,1.511680838707121e-42,5.1467555559780078e-44,1.0451584639030763e-39,3.4555266213227043e-62,3.6862579028782812e-56,1.4550006697764481e-33,2.4741514863856734e-25,1.1514252139984206e-31,2.4530364012844338e-29,1.7485064108929587e-38,1.8482115572883832e-26,9.3680775260080782e-36,1.2278414111243915e-43,5.9658302358219085e-24,5.9514041439016274e-20,5.7667086543252829e-23,7.225240811118111e-30,2.8924768601882544e-40,8.5905757627450631e-56,8.2808869057766215e-42,0.88168480800000004,0.0,0.0094599999046774685,0.10884999999999564,5.6459726699033432e-11,3.8707794022448067e-11,5.6468174932886959e-11,6.2642246403771599e-14,4.8711875320367058e-14,2.4358564135434281e-14,1.4493483752403922e-16,9.9597468221565529e-17,3.5260132596684692e-19,3.0786265245740112e-19,3.3880332987285289e-17,1.5598967005534064e-19,4.5149400338596336e-21,1.6556247066627346e-15,1.241552367030275e-17,1.6794863322373721e-15,4.1247251271825367e-16,3.7616570728115318e-18
