Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184)
0.0006190262143452986,0.0018663340849367118,2.0553036782628867e-12,1.4411809469301549e-12,1.2148890242390961e-08,5.5246612995670525e-10,7.2126033283762694e-06,0.0,0.0,1.5155001165944434e-08,1.0654547417216339e-09,7.5275091536853867e-11,2.019238965725491e-12,1.1099630803131128e-14,-1.1912663643579665e-33,5.8766607469651897e-25,6.571161084723977e-16,3.5770325329968215e-09,1.8374994819717566e-08,4.9081436792606532e-21,5.8425406982401625e-26,9.7205331232884536e-14,3.1786256277915918e-23,2.7357194869899912e-17,3.3679600657739046e-09,1.1464666844308483e-10,2.7167443214759833e-13,3.8860394863535477e-15,5.0163669399146816e-07,2.8647272092315279e-12,8.7928682196354602e-15,1.0381291003834998e-13,1.2443280830057814e-18,1.5343009295928252e-13,4.8798707042611198e-12,2.4686290205936159e-19,2.1500719521139897e-14,1.20932915492405e-07,2.4315835779310481e-08,1.4651482016694383e-16,5.7702622227775715e-17,1.1017292193783183e-12,1.9366137780612586e-35,2.6946996075738795e-11,1.8486040333516233e-13,4.2234784158371441e-14,1.0335567678247894e-18,1.1286224538231091e-12,3.69094603188522e-20,1.3847938329949397e-12,3.2909111078962594e-17,2.6507607385718136e-19,3.0183733701485068e-34,4.3353131839374944e-29,8.0719953716015152e-14,2.4184093396734166e-18,1.5226516215365236e-11,7.0116021672459109e-23,8.1072480119118865e-14,8.3052684720701293e-17,8.7108046669010963e-23,9.4569793349606448e-13,1.9233970492137635e-21,1.3234930549547299e-12,2.5718819804566804e-19,9.5666345528832598e-24,3.0768198572040896e-17,5.6545843491046742e-24,0.88168480800000004,0.0,0.0094334304140776034,0.10881634142490078,0.00099983668581131143,1.4055210799898866e-13,8.2932230646129408e-10,2.28667156458739e-10,7.195126753167552e-12,1.557029872180162e-08,2.3349154948562653e-08,1.9034450052536048e-13,8.3181451209514834e-08,2.039207201237614e-10,1.1208036274039899e-06,2.5550078981345442e-12,2.4754060535859279e-09,5.271343376790387e-08,9.2346915048683269e-06,2.32952600620603e-09,8.4995658981210193e-07,3.4690539864911462e-08,1.3106901973493661e-09,1.5070376620920218e-08,4.4193439731396582e-12,4.2264134670471277e-07,1.2506290865158626e-08,5.8179225483003861e-17,4.05096348809679e-06,3.9301623769063241e-07,5.0620305059130033e-07,2.4792974504711529e-09,7.0002539767540478e-06,2.9415016240177076e-10,1.5978485572298008e-07,2.577075466082601e-06,1.3707944124267751e-11
0.0006211616347176924,0.0018663319030315347,2.1528494284097283e-12,1.5163091268845339e-12,1.269556784258966e-08,5.7815254836398109e-10,7.5383646459441775e-06,0.0,0.0,1.5855409994966649e-08,1.1137687046265628e-09,8.2259330358306449e-11,2.2044241532048159e-12,1.2135127960975424e-14,3.8376604966173003e-32,6.7124948938177032e-25,7.1691009229307324e-16,3.7343864427535741e-09,1.924341862522844e-08,5.6209292966959798e-21,6.671218775852876e-26,1.0620823762350353e-13,3.3245899517671369e-23,2.9846059619811742e-17,3.6719671262846872e-09,1.2006470308130061e-10,2.9770787639711738e-13,4.2444509550388999e-15,5.2430353556834493e-07,3.1239576733655164e-12,8.812904257120874e-15,1.0873234857076708e-13,1.3676074894731542e-18,1.6755588156834275e-13,5.1570412357627962e-12,2.8191177454191565e-19,2.3458824124085563e-14,1.2624823196380721e-07,2.5396929349238884e-08,1.5305621051054009e-16,5.7799227310373481e-17,1.10404732944011e-12,2.0482414060210088e-35,2.944643146616409e-11,2.0190090368957383e-13,4.2825383002679815e-14,1.0671787946588404e-18,1.2327044009965153e-12,4.0313133166247313e-20,1.5127109583664152e-12,3.7583914801995207e-17,3.0269981741016622e-19,3.601576367326688e-34,5.1883925811859565e-29,8.5777290944798761e-14,2.5206121501762727e-18,1.663000730712143e-11,7.4301708520003222e-23,8.8689797657800252e-14,9.1159486427600883e-17,9.9429287662086212e-23,9.4683965146945953e-13,1.9477110532171057e-21,1.4456498530736793e-12,2.8144248154685439e-19,1.0936347206743345e-23,3.507842759233588e-17,6.4454134924710712e-24,0.88168480800000004,0.0,0.0094322306186872783,0.10881482141157278,0.00099982930041725275,1.4057865128448875e-13,8.6668827694769384e-10,2.3899895568149524e-10,7.1964131160571426e-12,1.6273694623553779e-08,2.4400969123711105e-08,1.903786400837109e-13,8.6933004402090487e-08,2.1310888115050812e-10,1.1713392254117095e-06,2.5554336348260985e-12,2.5869090940039558e-09,5.5093070438989269e-08,9.6516312904771089e-06,2.4343309441647277e-09,8.8831596981803556e-07,3.6250837219250113e-08,1.3696475432592311e-09,1.5748072879334972e-08,4.6184104347453502e-12,4.4175494997628673e-07,1.3069389550159416e-08,6.079547353168082e-17,4.2340252711283148e-06,4.1071345512872258e-07,5.2896196328761334e-07,2.5911911160638901e-09,7.3164567143402799e-06,3.0743850652837793e-10,1.6700686954485014e-07,2.6935210243641837e-06,1.4327207320822788e-11
0.0006232970550900862,0.0018663296231788541,2.2551910720572828e-12,1.5957240385195895e-12,1.3266614688773909e-08,6.050628628231482e-10,7.8787563288913817e-06,0.0,0.0,1.6588863561279014e-08,1.1643527114959418e-09,8.9892529761885824e-11,2.4064812717560315e-12,1.3267566705214993e-14,6.153878681651782e-32,7.6670605672031015e-25,7.820856043546224e-16,3.8984295880288288e-09,2.0154617507657194e-08,6.437854756743738e-21,7.6172394212175139e-26,1.1604383703989111e-13,3.4774180720406304e-23,3.2558855642839e-17,4.0034026820800995e-09,1.2574708900436128e-10,3.2627235201027742e-13,4.6357992523714558e-15,5.4798966092782746e-07,3.4064683873054336e-12,8.834958990207291e-15,1.1389348306619714e-13,1.5046207447788447e-18,1.8297637059132249e-13,5.4590210427741445e-12,3.2193488183100939e-19,2.5593390682338742e-14,1.3178908810614939e-07,2.6525052148366937e-08,1.5988463865950831e-16,5.7905367483425068e-17,1.1066026572091323e-12,2.1671269928708701e-35,3.2177572216897251e-11,2.2050606043558121e-13,4.3457356105910876e-14,1.103946904024664e-18,1.3463495108006511e-12,4.4029520657064087e-20,1.6524114634151754e-12,4.2922116659239459e-17,3.4565648613169117e-19,4.2973737374349834e-34,6.2098357394131223e-29,9.122891544700314e-14,2.632235409470016e-18,1.8162353274914074e-11,7.8795971298945016e-23,9.7030263534227297e-14,1.0015463634587631e-16,1.1348953287081989e-22,9.4810181078822263e-13,1.9732996188245071e-21,1.5790454408661733e-12,3.0800621580556556e-19,1.2502908144686886e-23,4.0035226385036399e-17,7.3547718503885218e-24,0.88168480800000004,0.0,0.0094309769618507022,0.1088132331514695,0.00099982158246140823,1.4060463323085119e-13,9.05724295562158e-10,2.4979565236308401e-10,7.1976666784762254e-12,1.7008731730802064e-08,2.549977434372917e-08,1.9041191281859256e-13,9.0852570779595865e-08,2.2270772798319813e-10,1.2241368040130379e-06,2.5558462572999712e-12,2.7033930065433066e-09,5.7579482832318473e-08,1.008728159172822e-05,2.5438057137201458e-09,9.2839562399824546e-07,3.7880618200783467e-08,1.4312309155469346e-09,1.6455936206676633e-08,4.8263692523517146e-12,4.6172935889995132e-07,1.3657619898942038e-08,6.3528181623089831e-17,4.4253173258252793e-06,4.2920065985306315e-07,5.5273355131146774e-07,2.7081028406357086e-09,7.6468627029089197e-06,3.2132388795160291e-10,1.7455369664456806e-07,2.8152006301232621e-06,1.4974327148010882e-11
0.00062543247546248,0.0018663272410342656,2.3625766042891846e-12,1.6796981207084484e-12,1.3863096190995089e-08,6.3325761695976858e-10,8.2344279510270895e-06,0.0,0.0,1.7356959173885016e-08,1.2173172547954703e-09,9.8235060089641324e-11,2.6269318647154101e-12,1.4506061368567186e-14,5.1482116867471831e-32,8.7571837910547008e-25,8.5311871185844544e-16,4.0694251688586101e-09,2.1110833627942849e-08,7.3742496957040333e-21,8.6971839895043437e-26,1.2678898351656704e-13,3.6374556917828576e-23,3.5515382781465523e-17,4.3647209495908145e-09,1.3170732476760452e-10,3.5761877587190339e-13,5.0630943068857389e-15,5.7274044413290868e-07,3.7143125025809861e-12,8.8592388468496234e-15,1.1930886626307601e-13,1.6570204543880942e-18,1.9980940307204223e-13,5.7880864680801905e-12,3.6763758333982842e-19,2.7920061277821675e-14,1.3756431881079586e-07,2.7702154541172161e-08,1.6701224668425835e-16,5.8022020747278923e-17,1.1094196433459054e-12,2.2938017712463689e-35,3.5161877978702105e-11,2.408186745187253e-13,4.4134588230321646e-14,1.1441579351297754e-18,1.4704314802115584e-12,4.8087190053911618e-20,1.8049761566290441e-12,4.9017725165784693e-17,3.9470057696458512e-19,5.1273033028486451e-34,7.4329878872758458e-29,9.7112892325270133e-14,2.7541448558334242e-18,1.983531234227231e-11,8.3628658111246306e-23,1.0616339353688381e-13,1.1014298462384315e-16,1.2953345277873021e-22,9.4949730315966232e-13,2.0002388589875345e-21,1.7247086937214527e-12,3.3710197523424701e-19,1.4294724798076898e-23,4.5741288623138139e-17,8.4014696076796733e-24,0.88168480800000004,0.0,0.0094296670544169684,0.10881157361639913,0.00099981351709816442,1.406300540720591e-13,9.4650377240945763e-10,2.6107796883782488e-10,7.1988872835033358e-12,1.7776819547193031e-08,2.6647634409418984e-08,1.9044431467558902e-13,9.4947566826787707e-08,2.327353154117297e-10,1.2792960963119114e-06,2.5562456458003548e-12,2.8250764848200546e-09,6.0177402977648272e-08,1.0542471710414756e-05,2.6581542516924906e-09,9.7027170429337336e-07,3.9582913621213322e-08,1.4955549070972634e-09,1.7195281323825271e-08,5.0436108600065006e-12,4.8260301185516114e-07,1.4272083354538713e-08,6.6382425240376013e-17,4.6252058520712505e-06,4.4851248744347051e-07,5.775619086863369e-07,2.8302547646686685e-09,7.9921027013771732e-06,3.3583283535431918e-10,1.8243980016621897e-07,2.9423470527337738e-06,1.565054452081915e-11
0.0006275678958348738,0.0018663247520654667,2.4752675759097408e-12,1.7685229292930646e-12,1.4486122453689598e-08,6.6280050962323001e-10,8.6060572455164786e-06,0.0,0.0,1.8161373059246702e-08,1.2727784788395432e-09,1.0735291382812924e-10,2.8674325211218722e-12,1.5860587822067554e-14,7.0045490991888967e-32,1.0002069267837652e-24,9.3052645082051967e-16,4.2476448159589894e-09,2.2114437137113633e-08,8.4477209476913731e-21,9.9299681164356928e-26,1.385276012993569e-13,3.8050691286895604e-23,3.8737143391930746e-17,4.7585920623510238e-09,1.3795963290400731e-10,3.9202356961506802e-13,5.5296187514537227e-15,5.9860323701291976e-07,4.0497189845377964e-12,8.885970835371709e-15,1.2499175096132802e-13,1.826667500427453e-18,2.1818343291044608e-13,6.1467213552112026e-12,4.1982512085596694e-19,3.045582842324769e-14,1.4358303807360873e-07,2.8930259108439019e-08,1.7445165011673424e-16,5.8150261811891308e-17,1.1125251672407659e-12,2.4288395917627165e-35,3.8422792953037426e-11,2.629944587593239e-13,4.4861330566454067e-14,1.1881368365795727e-18,1.6059031313350155e-12,5.2517295427298205e-20,1.9715843279227922e-12,5.5978044445036125e-17,4.5069305986311914e-19,6.1172768090738471e-34,8.8978254596037483e-29,1.0347156939102813e-13,2.8872852875832024e-18,2.166170561854984e-11,8.883318580875213e-23,1.161654930318779e-13,1.2124227733876194e-16,1.4783999099581044e-22,9.5104031549741692e-13,2.0286101937724402e-21,1.8837619562522858e-12,3.6897411311798358e-19,1.6344323563768258e-23,5.2316358637545075e-17,9.6074365483141041e-24,0.88168480800000004,0.0,0.0094282984038893437,0.10880983964709175,0.00099980508883099517,1.4065491368259339e-13,9.8910323286974426e-10,2.7286753322165732e-10,7.2000747483530765e-12,1.8579429104428255e-08,2.7846700535289606e-08,1.9047584091936627e-13,9.9225726617186153e-08,2.432104646042227e-10,1.3369210954374928e-06,2.5566316686141696e-12,2.9521874795802036e-09,6.289176725884867e-08,1.101806675885051e-05,2.7775890242630414e-09,1.0140236433009318e-06,4.1360880714458623e-08,1.5627388951988934e-09,1.7967477685418377e-08,5.2705422185361445e-12,5.0441603364860333e-07,1.491392780211975e-08,6.936349116648758e-17,4.8340729943172817e-06,4.6868503504e-07,6.0349296128088958e-07,2.957878598953615e-09,8.3528348192104835e-06,3.5099302919781363e-10,1.9068027397257461e-07,3.0752031855408342e-06,1.6357154523077348e-11
0.0006297033162072676,0.0018663221515445724,2.5935398552621557e-12,1.8625105676159096e-12,1.5136849981631267e-08,6.9375856845880632e-10,8.9943512640142107e-06,0.0,0.0,1.9003864199200314e-08,1.3308584875710914e-09,1.1731822972228084e-10,3.1297865631234019e-12,1.7342065445289084e-14,7.26212670831157e-32,1.1423634865277182e-24,1.0148701940364421e-15,4.4333686797089303e-09,2.3167934192508495e-08,9.6784944540186457e-21,1.1337168723471298e-25,1.513513320308283e-13,3.9806469926084659e-23,4.2247482104313933e-17,5.1879205215934119e-09,1.4451899948660547e-10,4.2979133089279039e-13,6.0389523031272959e-15,6.2562745155180961e-07,4.415106942860674e-12,8.9154045938267331e-15,1.3095613175243626e-13,2.0156579601910774e-18,2.3823846429883013e-13,6.537635772544152e-12,4.794167327549507e-19,3.3219146663561002e-14,1.4985464148855072e-07,3.021146252364889e-08,1.8221595288413707e-16,5.8291271635111811e-17,1.1159487893186242e-12,2.572860543290252e-35,4.1985928989182853e-11,2.8720318849252066e-13,4.5642235405340352e-14,1.236239331329979e-18,1.7538034804272752e-12,5.7353808714683501e-20,2.1535226307116363e-12,6.392554958686378e-17,5.1461635074802872e-19,7.2980162052787228e-34,1.0652280936218971e-28,1.1035210344363472e-13,3.0326877320650157e-18,2.3655511777748369e-11,9.4447015573836931e-23,1.2712033344838329e-13,1.335847696264823e-16,1.6872713610096286e-22,9.5274645841859991e-13,2.0585007854277321e-21,2.0574294327868874e-12,4.0389093170414198e-19,1.8688950303543566e-23,5.9900155012695132e-17,1.0998256115716153e-23,0.88168480800000004,0.0,0.0094268684101946453,0.10880802794782431,0.00099979628148499553,1.4067921156682507e-13,1.0336024397358456e-09,2.8518691738479824e-10,7.2012288635316992e-12,1.9418095533858621e-08,2.9099214760668376e-08,1.9050648611147463e-13,1.0369511452993488e-07,2.5415279316901094e-10,1.3971202241128263e-06,2.5570041816592188e-12,3.0849635593780108e-09,6.5727724756221773e-08,1.1514969119735404e-05,2.9023313494105253e-09,1.0597342874532833e-06,4.3217807883625457e-08,1.6329072216174561e-09,1.8773951524839528e-08,5.5075874594666706e-12,5.2721030678411419e-07,1.5584349362058494e-08,7.2476885378859746e-17,5.0523175040181247e-06,4.8975591787600775e-07,6.3057453486020219e-07,3.0912160131335184e-09,8.7297456419457101e-06,3.6683334927125791e-10,1.9929086893859523e-07,3.2140224654157857e-06,1.7095508671476483e-11
0.0006318387365796614,0.0018663194345401462,2.7176844298248592e-12,1.9619952258738428e-12,1.5816483435797263e-08,7.2620233321157905e-10,9.400047577952657e-06,0.0,0.0,1.9886278324450325e-08,1.3916856700245219e-09,1.2820986578294367e-10,3.4159567041050724e-12,1.8962446950956962e-14,1.4197967648193632e-31,1.3046880860199884e-24,1.1067592742896164e-15,4.6268855002943528e-09,2.4273975512543724e-08,1.1089809128318468e-20,1.294340168838314e-25,1.6536024072532127e-13,4.1646020174807302e-23,4.6071736145160778e-17,5.6558651468263482e-09,1.5140121565384362e-10,4.7125779374929428e-13,6.5949982773329484e-15,6.5386464536261901e-07,4.8131010306058603e-12,8.9478146429103316e-15,1.3721678930118468e-13,2.2263535394481501e-18,2.6012707212782813e-13,6.96378640059763e-12,5.474617566013498e-19,3.6230052714141872e-14,1.5638880806301708e-07,3.1547937399740764e-08,1.9031876240024529e-16,5.8446347901101699e-17,1.1197230173065324e-12,2.7265348895715015e-35,4.5879265511412598e-11,3.1362995242185884e-13,4.6482394091821787e-14,1.2888548325761202e-18,1.9152654250841918e-12,6.2633770979167148e-20,2.3521947523643768e-12,7.3000025560462979e-17,5.8759138007129366e-19,8.7062382206796566e-34,1.2753833739736116e-28,1.178070542364543e-13,3.1914772596877387e-18,2.5831969977425261e-11,1.0051219456987534e-22,1.3911989777715454e-13,1.4731903999245708e-16,1.9255735232013517e-22,9.5463290738730812e-13,2.090004013858892e-21,2.2470463170323408e-12,4.4214707281806171e-19,2.137125893116411e-23,6.8655806384250339e-17,1.2603792841205512e-23,0.88168480800000004,0.0,0.0094253743613013675,0.10880613508085317,0.00099978707817834599,1.4070294684787304e-13,1.0800845192290006e-09,2.9805967637033444e-10,7.2023493919547832e-12,2.0294420735230585e-08,3.0407513467504539e-08,1.9053624408715149e-13,1.0836413839627994e-07,2.6558274617237927e-10,1.4600065098529918e-06,2.5573630280550188e-12,3.2236522824781855e-09,6.8690645886020946e-08,1.2034119957590402e-05,3.0326117283759475e-09,1.1074900348678452e-06,4.5157119577594626e-08,1.7061893776292334e-09,1.9616187953993421e-08,5.7551885489827555e-12,5.5102954549896553e-07,1.6284594237249637e-08,7.5728341155601234e-17,5.2803554266928037e-06,5.1176432753150513e-07,6.5885642491629691e-07,3.2305190378814602e-09,9.1235513974852482e-06,3.8338392398035941e-10,2.0828802023056243e-07,3.3590693078004896e-06,1.7867017265120164e-11
0.0006339741569520552,0.0018663165959089602,2.8480082488783099e-12,2.0673348372526881e-12,1.6526277439185102e-08,7.6020604925552244e-10,9.8239155230093484e-06,0.0,0.0,2.0810552064008979e-08,1.4553950444832414e-09,1.4011402574747487e-10,3.7280787526499309e-12,2.0734816820995477e-14,1.3139656739603816e-31,1.4900331888916661e-24,1.206854879167196e-15,4.8284926566046759e-09,2.5435365506780755e-08,1.2708370673433605e-20,1.477673872504104e-25,1.8066358581141134e-13,4.3573730993458924e-23,5.0237396895385033e-17,6.1658606377349545e-09,1.5862292114871825e-10,5.167931103905464e-13,7.2020124170789751e-15,6.8336861033207529e-07,5.2465479776441512e-12,8.9835028623413301e-15,1.4378933732474556e-13,2.4614159786389715e-18,2.8401551003942679e-13,7.4283987266120952e-12,6.2515799903349406e-19,3.9510294693943562e-14,1.6319550127053149e-07,3.2941934096259045e-08,1.9877420478476905e-16,5.8616916530938123e-17,1.1238835987940061e-12,2.8905873500296198e-35,5.0133367814036801e-11,3.4247651209518448e-13,4.7387378566920038e-14,1.3464096336164743e-18,2.0915241018210384e-12,6.8397565573529662e-20,2.5691319412600972e-12,8.3361006536257079e-17,6.708970483924663e-19,1.0385663442996355e-33,1.5271420888607981e-28,1.2589505502172342e-13,3.3648815007191233e-18,2.8207691708237421e-11,1.0707597294123677e-22,1.5226520230411679e-13,1.6261203031699333e-16,2.1974375895490498e-22,9.5671855773044121e-13,2.1232199965486413e-21,2.4540687240874121e-12,4.8406615181813754e-19,2.4440101095063233e-23,7.8773890291848335e-17,1.4458929656742261e-23,0.88168480800000004,0.0,0.0094238134286830921,0.10880415746064885,0.00099977746129268599,1.4072611825590928e-13,1.128636090931256e-09,3.1151038930057208e-10,7.2034360680257604e-12,2.1210076145312403e-08,3.1774031005720295e-08,1.9056510793109305e-13,1.1324156308285174e-07,2.7752162812154232e-10,1.5256977658758216e-06,2.5577080376757849e-12,3.3685115800648799e-09,7.1786131343819134e-08,1.2576500782833985e-05,3.1686701860999813e-09,1.1573809779663054e-06,4.7182381295985159e-08,1.7827201939738913e-09,2.0495733117199073e-08,6.0138059720729587e-12,5.759193726516174e-07,1.7015960614910184e-08,7.9123827390604251e-17,5.518620814256852e-06,5.3475109191516233e-07,6.8839046824974532e-07,3.3760504809961209e-09,9.5349991641181883e-06,4.0067618141804141e-10,2.1768887559755835e-07,3.5106195576361256e-06,1.8673151823010364e-11
0.000636109577324449,0.0018663136302874592,2.9848351084386495e-12,2.1789128593162086e-12,1.7267538432454876e-08,7.9584787185409352e-10,1.0266757487752976e-05,0.0,0.0,2.1778717249823572e-08,1.522128622391446e-09,1.5312494397654276e-10,4.0684764425140062e-12,2.267349918406088e-14,9.6054365094574871e-32,1.7016529976287195e-24,1.3158742344775779e-15,5.038496191290509e-09,2.6655072020376621e-08,1.4564874592048897e-20,1.6869208666561023e-25,1.973806589848727e-13,4.559427554739627e-23,5.4774283381275184e-17,6.7216408655419373e-09,1.6620164991560221e-10,5.6680549035746332e-13,7.8646342322843765e-15,7.1419546451843481e-07,5.7185343265135074e-12,9.0228012124818096e-15,1.5069027242089699e-13,2.7238459489551246e-18,3.100849133139601e-13,7.9349912024907355e-12,7.1387269070054992e-19,4.3083471034778723e-14,1.7028496925011619e-07,3.4395782475905735e-08,2.0759694017787627e-16,5.8804544326222151e-17,1.1284698426313701e-12,3.0658017550495005e-35,5.4781625401294795e-11,3.7396277907370865e-13,4.8363286835306716e-14,1.4093703967079168e-18,2.2839259704269692e-12,7.4689215051181706e-20,2.8060044643356379e-12,9.5190557589656961e-17,7.6599240052957159e-19,1.2388334816662663e-33,1.8287732031890846e-28,1.3468156974119894e-13,3.5542399277514973e-18,3.0800782318911206e-11,1.1419150674129302e-22,1.6666720257484279e-13,1.7965133890771245e-16,2.507571605505554e-22,9.5902419486568922e-13,2.1582561573742765e-21,2.6800844931150965e-12,5.3000366008809061e-19,2.795143189842422e-23,9.0477182123091314e-17,1.6604434539850474e-23,0.88168480800000004,0.0,0.0094221826626241199,0.10880209134792899,0.00099976741244236014,1.407487241158885e-13,1.1793474016638565e-09,3.2556470181290917e-10,7.2044885966739856e-12,2.2166805609114243e-08,3.320130342669666e-08,1.9059306995216046e-13,1.1833652451829893e-07,2.8999163592017297e-10,1.594316777798598e-06,2.5580390266850567e-12,3.5198101508113435e-09,7.5020021358134864e-08,1.3143135069516225e-05,3.3107566205384107e-09,1.2095010509549342e-06,4.9297304720646869e-08,1.8626400356621632e-09,2.1414196398259842e-08,6.2839194369573019e-12,6.0192739954655889e-07,1.7779800622932464e-08,8.2669557113943566e-17,5.7675664632639004e-06,5.587587369783837e-07,7.1923061626433445e-07,3.5280843576838774e-09,9.9648681211934801e-06,4.1874290225897389e-10,2.2751132470171379e-07,3.6689609565641466e-06,1.9515447611857036e-11
0.0006382449976968428,0.0018663105320829388,3.1285065795308475e-12,2.2971401896619853e-12,1.804162657909077e-08,8.3321008166992453e-10,1.0729410247435776e-05,0.0,0.0,2.2792905374509292e-08,1.5920357931285128e-09,1.6734563423307064e-10,4.4396774741083947e-12,2.4794176044584386e-14,1.5941991686199741e-31,1.9432583153260972e-24,1.4345950938475525e-15,5.2572108092020176e-09,2.7936236734434537e-08,1.6694609075187424e-20,1.9257326423751616e-25,2.156417011202746e-13,4.7712636723633518e-23,5.9714728419533199e-17,7.3272640189615222e-09,1.7415587778998531e-10,6.2174523723986758e-13,8.5879210598266052e-15,7.4640374738452268e-07,6.232405440524436e-12,9.066074724976724e-15,1.5793702690322021e-13,3.0170270215820208e-18,3.3853260432096484e-13,8.4874015350877774e-12,8.1516638826201884e-19,4.6975179669875181e-14,1.7766774405509428e-07,3.5911893598451766e-08,2.1680217811357487e-16,5.9010952856047104e-17,1.1335249719440417e-12,3.2530261086517513e-35,5.9860512200641432e-11,4.0832841957318651e-13,4.9416792724407703e-14,1.4782479680435026e-18,2.4939386859371265e-12,8.1556703811098364e-20,3.0646340751115486e-12,1.086964465822204e-16,8.745418954760057e-19,1.4776431936024773e-33,2.1901966622588959e-28,1.4423974825913149e-13,3.7610139724193446e-18,3.3630973019424525e-11,1.2191865884493697e-22,1.8244779244381753e-13,1.9864779709064584e-16,2.8613404345164628e-22,9.6157268120489588e-13,2.1952278492278297e-21,2.9268249344976691e-12,5.8035016389628578e-19,3.1969348821179217e-23,1.0402624023990396e-16,1.9087979388244569e-23,0.88168480800000004,0.0,0.0094204789873641396,0.10879993284348582,0.00099975691244250033,1.4077076233468247e-13,1.2323124633310237e-09,3.402493700668084e-10,7.2055066523510954e-12,2.3166428356391168e-08,3.4691972325181237e-08,1.9062012165698598e-13,1.2365854416909617e-07,3.0301589280134496e-10,1.6659914961831333e-06,2.5583557970514327e-12,3.6778278668315506e-09,7.8398405260441083e-08,1.3735089927659681e-05,3.4591311607185019e-09,1.2639481822525731e-06,5.1505752971164903e-08,1.9460950015495403e-09,2.2373252679467131e-08,6.5660285998352954e-12,6.2910330878214077e-07,1.8577522340681107e-08,8.6371996212765898e-17,6.0276646796813772e-06,5.8383155015935847e-07,7.5143300992603985e-07,3.6869063352806764e-09,1.0413970843331857e-05,4.3761827451848173e-10,2.3777402951323245e-07,3.8343936267771032e-06,2.0395506266579024e-11
