Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255)
3.129519715701076e-08,0.0035125720099757427,6.9807727837463933e-10,4.7301159012794136e-11,9.1990500499444418e-11,2.2260815639506727e-10,1.6474535799086952e-12,0.0,0.0,1.0917811876192779e-09,2.5793056270392548e-13,1.2073095455644024e-16,1.4729125563516876e-16,1.6588483962812299e-23,2.3507696123152394e-11,1.470516569765487e-17,1.3967280019619624e-08,6.0070112019193892e-11,2.2636589754343973e-16,3.3991858007131235e-20,3.2907447999297825e-08,7.3167423474687233e-17,1.936064146644311e-18,7.0685262504188946e-16,1.1489558681983224e-13,7.7532697033194076e-19,1.0573237201646353e-09,2.6098155380372993e-19,1.2368790622665291e-08,2.2536201873422147e-17,1.0012057664430427e-26,1.6766872278288526e-18,4.7059314504245302e-30,6.8559645349529237e-13,1.0395719090011815e-15,4.2459141055353456e-12,2.4399040826798354e-11,8.0070318065066673e-14,3.6387929882636245e-09,9.5016273254277706e-17,1.1094824398166279e-18,2.8855028036289443e-15,1.1681361997694103e-14,1.4815867552367745e-14,2.8857830712655305e-15,3.4314502183361134e-18,6.2502628930619192e-20,1.313292976460117e-18,1.0750025666498345e-27,4.9011950618233809e-26,3.9664133683544504e-25,6.1562735009582851e-40,6.1471684589169397e-38,1.2982765022090606e-16,6.5422048153578419e-15,2.6117863947654285e-17,4.742450277989313e-19,4.0169913618138129e-26,8.3182450694197464e-16,2.9847135472723598e-20,2.5776411219816183e-29,1.435309657382935e-11,5.8723446400930953e-15,5.3668397570334261e-16,1.0356474475676809e-20,8.4508933338403179e-28,1.2582411399682163e-29,5.4370214012953879e-26,0.88168480800000004,0.0,0.0094599769944528067,0.1088499930773739,4.1847052406522745e-09,2.1638225527252062e-09,4.8000905393062726e-09,1.2941301698732684e-10,1.2465579213251062e-10,6.1529697878912726e-11,4.0099937347677081e-10,1.6006158177305365e-10,4.2070172526777698e-12,5.0690779335782483e-12,4.5122695034236872e-10,2.4887620060803829e-12,8.2850755326675987e-13
3.205833985581254e-08,0.0035125720150678535,7.2534043850344891e-10,5.0485052688459695e-11,9.7927806524580152e-11,2.3765971614345116e-10,1.798385588191146e-12,0.0,0.0,1.1488286586929596e-09,2.7819472056432222e-13,1.3425322155612531e-16,1.629386508646687e-16,1.8143935906528408e-23,2.5090953556261612e-11,1.6035121894944891e-17,1.4434122659845475e-08,6.3796812078923432e-11,2.4348222447283651e-16,3.5174876049162285e-20,3.4060536390186105e-08,8.3157889689460913e-17,2.0847642229520631e-18,7.4645800389627549e-16,1.2087119180837615e-13,8.6734311877955755e-19,1.1102515060374377e-09,2.8784442255494574e-19,1.2656604191862751e-08,2.4444162150601708e-17,1.0818746805769939e-26,1.8190241761881415e-18,5.4512894768112004e-30,7.3850630802089922e-13,1.0916535969240448e-15,4.4584518943162002e-12,2.5799891171378665e-11,8.473640615817723e-14,3.776871600375033e-09,1.0284100897506531e-16,1.1524314675535003e-18,3.1540008822643864e-15,1.2574451776049155e-14,1.5738890533553538e-14,2.9860018090980031e-15,3.7834486234243148e-18,6.80331482306041e-20,1.4587812397693388e-18,1.2710321820649309e-27,5.8492475523474853e-26,4.6245326348934598e-25,7.6898126251220032e-40,7.856544235563336e-38,1.467870027958441e-16,6.999889253298212e-15,2.8174449097530765e-17,5.0418954757395152e-19,4.4458370403923205e-26,8.9883353617104746e-16,3.2015112301157123e-20,2.8639139751970332e-29,1.5240451583808844e-11,6.0526939160655178e-15,5.6352290571046657e-16,1.0878028308050339e-20,9.5769105298079461e-28,1.4555124158288815e-29,5.8319959772315821e-26,0.88168480800000004,0.0,0.0094599764205484885,0.10884999281398806,4.2047557855930583e-09,2.1675804120587277e-09,4.8196269043740629e-09,1.3762103856786557e-10,1.3262015050963905e-10,6.545751509783014e-11,4.0328574622055615e-10,1.6039797595464949e-10,4.4754719487386954e-12,5.3953524507927769e-12,4.5602965546779523e-10,2.6491419248227479e-12,8.8418162391566911e-13
3.282148255461431e-08,0.0035125720201725197,7.5278992341394561e-10,5.379050880144288e-11,1.0408084080568804e-10,2.5328986425901577e-10,1.9589279201800937e-12,0.0,0.0,1.2073429710502312e-09,2.9951333115380694e-13,1.4889805352214386e-16,1.7974042869965471e-16,1.9794392562213722e-23,2.6736856024042648e-11,1.7450385459224927e-17,1.490202133876822e-08,6.7646179900354139e-11,2.6130758357167862e-16,3.6361067557185204e-20,3.5219786889670606e-08,9.4200062917710893e-17,2.2399320908054434e-18,7.8718172463935615e-16,1.2700009122144538e-13,9.6725407144864478e-19,1.1640222503835694e-09,3.1678580537981838e-19,1.2942663582495397e-08,2.6465823595933368e-17,1.1661728045075228e-26,1.9701597607613282e-18,6.2932887644468411e-30,7.9377323176139776e-13,1.1445659374035214e-15,4.6759104036991322e-12,2.724338127734924e-11,8.9536244055184844e-14,3.915640802503332e-09,1.1111535592213727e-16,1.1956640320709352e-18,3.4401743373047049e-15,1.3509136488632159e-14,1.6693474442094828e-14,3.086558065043724e-15,4.1623649850837077e-18,7.3910749390963701e-20,1.6167136901015774e-18,1.4968476836243096e-27,6.9525228454223844e-26,5.3721409580233665e-25,9.5534348331153706e-40,9.9804020169360902e-38,1.654386747201815e-16,7.4753885942122873e-15,3.033046373705271e-17,5.3526708799866685e-19,4.9089160035698996e-26,9.691415112283313e-16,3.4279900056225014e-20,3.1747960161041781e-29,1.6154459230857814e-11,6.2329984317418226e-15,5.9093773949707584e-16,1.1407976258099376e-20,1.0822403879363157e-27,1.6776701463856964e-29,6.2446110180418537e-26,0.88168480800000004,0.0,0.0094599758458802814,0.10884999254776907,4.2235685602771327e-09,2.1709910456579252e-09,4.8377693691282466e-09,1.461283548949719e-10,1.4087571815636253e-10,6.9528776243444782e-11,4.0543097565333415e-10,1.6070328749294962e-10,4.7537847186323397e-12,5.7336594932676401e-12,4.6055098299343284e-10,2.8154448072813712e-12,9.420182301183996e-13
3.358462525341609e-08,0.0035125720252890584,7.8041106583449463e-10,5.7218289117411171e-11,1.1045084090117002e-10,2.6950238517627738e-10,2.1294245607297853e-12,0.0,0.0,1.2673202459420697e-09,3.2191388552536939e-13,1.6472677006611473e-16,1.9774316676152858e-16,2.1542411989949186e-23,2.8446120055897908e-11,1.8954155840893107e-17,1.5370863772234216e-08,7.1618478402751766e-11,2.7984351867242528e-16,3.7550114408534653e-20,3.638491883747134e-08,1.0637200516263929e-16,2.4016114370418414e-18,8.2902698389617704e-16,1.332823858059223e-13,1.0754705838847788e-18,1.2186015728085957e-09,3.479170297547458e-19,1.3226971195625474e-08,2.8604946021003295e-17,1.2541151921341055e-26,2.1304753906037444e-18,7.2418852420340838e-30,8.5141381699537159e-13,1.1982750649407866e-15,4.898262404738954e-12,2.8729559142186429e-11,9.4468372743631234e-14,4.055026876018206e-09,1.1985497854478805e-16,1.23916614901298e-18,3.7446775750670891e-15,1.4485865398043896e-14,1.7679717978902963e-14,3.1874059362590321e-15,4.569541539353743e-18,8.0147822966743782e-20,1.7878458428976194e-18,1.756119792275634e-27,8.231831377789347e-26,6.2186959988787295e-25,1.1807525988346256e-39,1.2605049782397038e-37,1.8589921853406335e-16,7.968691974705475e-15,3.258711784750697e-17,5.6749313842037978e-19,5.4080231069585714e-26,1.0427994881834231e-15,3.6643144111979368e-20,3.511799027406025e-29,1.7094831419012601e-11,6.4135305396984601e-15,6.1891993818558828e-16,1.1945977018155772e-20,1.2196674008381598e-27,1.9271166922706188e-29,6.675166448354005e-26,0.88168480800000004,0.0,0.0094599752704435189,0.10884999227880188,4.2412199673085231e-09,2.1740865273098609e-09,4.8546155799677471e-09,1.5493682034312161e-10,1.4942425609203815e-10,7.3744343695671576e-11,4.0744377397683854e-10,1.6098038754052597e-10,5.0420178480193632e-12,6.0840736070122039e-12,4.6480494461385388e-10,2.9877074497723651e-12,1.0020328955779956e-12
3.434776795221786e-08,0.003512572030416846,8.081897792224365e-10,6.0769091296306137e-11,1.170389469641947e-10,2.8630075841243682e-10,2.3102213925405198e-12,0.0,0.0,1.3287564013568979e-09,3.4542384103987344e-13,1.8180230795690976e-16,2.1699352702035081e-16,2.3390512120996678e-23,3.0219443034992669e-11,2.0549653064372826e-17,1.584054712240222e-08,7.5713942198137018e-11,2.9909108210823377e-16,3.8741725188987177e-20,3.7555670409986766e-08,1.1975508023327778e-16,2.5698421422175368e-18,8.7199670520918143e-16,1.3971812944294374e-13,1.1924090791749335e-18,1.2739560018630963e-09,3.8135297443321578e-19,1.3509531299968649e-08,3.0865288915098592e-17,1.3457138535619973e-26,2.300363561268095e-18,8.3078180119419971e-30,9.1144250164424829e-13,1.2527480079555108e-15,5.1254807161286726e-12,3.0258459598016411e-11,9.9531248263172539e-14,4.1949595324692172e-09,1.2907578634618893e-16,1.2829247801774989e-18,4.06816568362387e-15,1.5505042608949956e-14,1.8697705840629153e-14,3.288502275814196e-15,5.0063461458203035e-18,8.6756783903869752e-20,1.9729594122984447e-18,2.0528732562282776e-27,9.7101543858976682e-26,7.1743587884556582e-25,1.4521697356434123e-39,1.5832000121849123e-37,2.0828942162976411e-16,8.4797690269203307e-15,3.4945510821996706e-17,6.0088306599468569e-19,5.9450013996183114e-26,1.1198564194226146e-15,3.9106469847867451e-20,3.8764893231732145e-29,1.8061262939234662e-11,6.5940962045154054e-15,6.474608922964737e-16,1.2491698218314583e-20,1.3709445952813904e-27,2.2064171385137366e-29,7.1239585518573852e-26,0.88168480800000004,0.0,0.0094599746942338886,0.10884999200716849,4.2577816778997928e-09,2.1768959566974636e-09,4.8702565251946367e-09,1.640481504122353e-10,1.5826738952179504e-10,7.8105013010799036e-11,4.0933231387532682e-10,1.6123188101677415e-10,5.3402289931329824e-12,6.4466636445789757e-12,4.6880513425072057e-10,3.1659638351368716e-12,1.0642400223788049e-12
3.511091065101964e-08,0.003512572035555308,8.3611254080278361e-10,6.4443551742589492e-11,1.2384620548975391e-10,3.0368817203283604e-10,2.5016660318660316e-12,0.0,0.0,1.3916471684601806e-09,3.7007061723587018e-13,2.001892106838312e-16,2.3753822338550498e-16,2.5341171581140159e-23,3.2057503824238515e-11,2.2240115493901418e-17,1.6310977208596563e-08,7.9932780166721617e-11,3.1905087604464705e-16,3.9935632976942259e-20,3.8731797193591627e-08,1.3443396182110921e-16,2.7446605770478818e-18,9.1609351402485454e-16,1.463073273435106e-13,1.3184912083789508e-18,1.3300529965385723e-09,4.172121083539788e-19,1.3790349785752592e-08,3.3250609584228591e-17,1.4409779944615359e-26,2.480227879680746e-18,9.5026517270820089e-30,9.7387165852772009e-13,1.3079527102188381e-15,5.3575382346048469e-12,3.1830104500621355e-11,1.0472324896361468e-13,4.3353717869300995e-09,1.3879393344423491e-16,1.3269277622964547e-18,4.4112937942560056e-15,1.6567027795561387e-14,1.9747509482219957e-14,3.3898059892833428e-15,5.474171159226584e-18,9.3750063884831994e-20,2.1728623100838171e-18,2.3915117721688877e-27,1.1412801933989449e-25,8.250020202829569e-25,1.7775931070873573e-39,1.9780187862779977e-37,2.3273427222071485e-16,9.0085708617447515e-15,3.7406632950086805e-17,6.3545211231558405e-19,6.5217341243641583e-26,1.2003592183271299e-15,4.1671483822806412e-20,4.2704879581904165e-29,1.9053432939373884e-11,6.7746321428074824e-15,6.7655193483794299e-16,1.3044816651803534e-20,1.5370883565859093e-27,2.5183053776680177e-29,7.591280184496274e-26,0.88168480800000004,0.0,0.0094599741172474178,0.10884999173294835,4.2733209505550185e-09,2.1794457564682714e-09,4.8847770007682552e-09,1.7346392840197186e-10,1.6740661437419347e-10,8.2611516140544922e-11,4.1110426485306246e-10,1.6146013320063922e-10,5.6484714027773091e-12,6.8214930383987148e-12,4.725647024259638e-10,3.3502452677614401e-12,1.1286529438292499e-12
3.587405334982141e-08,0.0035125720407039197,8.6416637603741684e-10,6.824224812054032e-11,1.3087357321773849e-10,3.2166753453695429e-10,2.7041076825578149e-12,0.0,0.0,1.4559881056347325e-09,3.9588159210412271e-13,2.1995362175278135e-16,2.5942399379163362e-16,2.7396830598179116e-23,3.3960963292144772e-11,2.4028797884830545e-17,1.6782067834893839e-08,8.4275177637547085e-11,3.3972308602465692e-16,4.113159345345927e-20,3.9913070969787679e-08,1.5049664477233003e-16,2.9260998763272473e-18,9.6131971811147987e-16,1.5304993478570583e-13,1.4541434562844529e-18,1.3868609608397323e-09,4.5561653502747843e-19,1.406943396030926e-08,3.576466156888438e-17,1.5399142242949515e-26,2.6704830992918517e-18,1.0838820461241065e-29,1.038711676591977e-12,1.3638580455523245e-15,5.5944079596775998e-12,3.3444503516702736e-11,1.100426819336734e-13,4.4761998433618928e-09,1.4902581856365132e-16,1.3711637462684609e-18,4.7747164984033931e-15,1.7672136911859642e-14,2.0829187778273688e-14,3.4912779389753708e-15,5.9744324066175903e-18,1.011401048373609e-19,2.3883886816503194e-18,2.7768439010041995e-27,1.336757560830266e-25,9.4573274731421753e-25,2.166181773172453e-39,2.4588407348866445e-37,2.5936293075810012e-16,9.5550309687702566e-15,3.9971366900782415e-17,6.7121540065394677e-19,7.1401447677436076e-26,1.284352818450363e-15,4.4339774712340854e-20,4.6954710286285267e-29,2.0071006223455631e-11,6.9551039412685055e-15,7.0618435288834634e-16,1.3605018429678921e-20,1.7191593248313785e-27,2.8656903306415268e-29,8.0774209453745504e-26,0.88168480800000004,0.0,0.0094599735394804568,0.1088499914562181,4.2879009043072113e-09,2.1817599189539906e-09,4.8982560129348904e-09,1.8318561126581684e-10,1.7684330303511403e-10,8.7264524255287937e-11,4.1276682439083311e-10,1.6166729181623455e-10,5.9667941130758221e-12,7.2086200405566735e-12,4.7609633936746654e-10,3.5405804920286904e-12,1.1952839708846222e-12
3.663719604862319e-08,0.003512572045862196,8.9233884501828128e-10,7.2165701487520169e-11,1.3812192038037467e-10,3.4024148494171525e-10,2.9178970120505923e-12,0.0,0.0,1.5217746100270518e-09,4.2288409890224747e-13,2.4116328030009961e-16,2.8269757710828651e-16,2.9559891901472739e-23,3.593046474251917e-11,2.5918969722155271e-17,1.7253740239033922e-08,8.87412981658799e-11,3.6110750953023162e-16,4.2329383351817831e-20,4.1099278718907454e-08,1.6803445643339744e-16,3.1141901524282206e-18,1.0076772931088609e-15,1.5994585630783064e-13,1.5997968054324146e-18,1.4443492527324088e-09,4.9669203621873123e-19,1.4346792384408131e-08,3.8411193384249626e-17,1.6425267265143145e-26,2.8715551557529677e-18,1.2329669951963224e-29,1.1059710315003679e-12,1.4204338266687226e-15,5.836063012992453e-12,3.5101654743510995e-11,1.1548778843884177e-13,4.6173829953541365e-09,1.5978808521062153e-16,1.4156221472569189e-18,5.1590873439014501e-15,1.8820642854137968e-14,2.1942787578597401e-14,3.5928809952333197e-15,6.508568300724548e-18,1.0893935361917819e-19,2.6203989547516137e-18,3.2141079231627126e-27,1.5604922700217348e-25,1.0808708682938123e-24,2.6283799351789915e-39,3.0417803961675092e-37,2.8830870544400586e-16,1.011906600046418e-14,4.2640489134093077e-17,7.0818794817139383e-19,7.8021969326536568e-26,1.3718802253156032e-15,4.7112914077388511e-20,5.1531699981138018e-29,2.111363434946361e-11,7.1354607713251712e-15,7.3634939720755875e-16,1.4171999077733915e-20,1.9182624624167204e-27,3.2516617684066166e-29,8.5826673167412826e-26,0.88168480800000004,0.0,0.0094599729609296732,0.10884999117705177,4.3015807442996269e-09,2.183860204149664e-09,4.91076711231331e-09,1.9321453454787643e-10,1.8657870918291346e-10,9.2064650124733769e-11,4.1432674366861618e-10,1.6185530475536275e-10,6.2952421117277871e-12,7.6080979250209605e-12,4.7941226465253437e-10,3.7369957922244456e-12,1.2641444313513054e-12
3.740033874742496e-08,0.0035125720510297,9.206180247609277e-10,7.621437898391015e-11,1.4559203470425993e-10,3.5941240550019163e-10,3.1433859964806463e-12,0.0,0.0,1.5890019316494741e-09,4.5110542223961415e-13,2.6388751537320491e-16,3.0740568524091333e-16,3.1832721977091543e-23,3.7966634448403335e-11,2.791391317524695e-17,1.7725922421976036e-08,9.3331285685130218e-11,3.832035938643293e-16,4.3528798570042355e-20,4.2290221405055587e-08,1.8714206898942448e-16,3.3089587726048327e-18,1.0551678670462856e-15,1.6699494500774206e-13,1.755886317798331e-18,1.5024881912313841e-09,5.4056812812681457e-19,1.4622434677397179e-08,4.1193947082248719e-17,1.7488174692348611e-26,3.0838812055270287e-18,1.398951234929355e-29,1.1756563761610708e-12,1.4776508122639883e-15,6.0824766607370247e-12,3.6801545404744222e-11,1.2105675068026152e-13,4.7588634988086772e-09,1.7109762182492505e-16,1.4602930837849385e-18,5.5650582059306248e-15,2.001277638014835e-14,2.3088344405604406e-14,3.6945799340565115e-15,7.0780387063201349e-18,1.1716025567527672e-19,2.8697798907411643e-18,3.7090049099847547e-27,1.8158140512599385e-25,1.2317403757060916e-24,3.1760865122231958e-39,3.7455304702448611e-37,3.1970901758769634e-16,1.0700576775076108e-14,4.5414671898681954e-17,7.4638467761597971e-19,8.5098933604987673e-26,1.4629825836838557e-15,4.999245738156611e-20,5.6453720355780994e-29,2.2180956993233677e-11,7.315653868441964e-15,7.6703829393990342e-16,1.4745463616501209e-20,2.1355472092648088e-27,3.6794978466421789e-29,9.1073028492886434e-26,0.88168480800000004,0.0,0.0094599723815920189,0.10884999089552075,4.3144160387456048e-09,2.1857663767378652e-09,4.9223788047433408e-09,2.0355191857314142e-10,1.9661397385084048e-10,9.7012451102752462e-11,4.1579035914687809e-10,1.6202594129523289e-10,6.633856543998991e-12,8.0199752412432693e-12,4.825242181778644e-10,3.939515117829787e-12,1.3352447191117564e-12
3.816348144622674e-08,0.00351257205620602,9.4899249395905513e-10,8.0388696045728085e-11,1.5328462468515548e-10,3.7918243216884161e-10,3.3809277956134e-12,0.0,0.0,1.6576651844123255e-09,4.8057279501498376e-13,2.8819724037976719e-16,3.3359498178922523e-16,3.4217652250197872e-23,4.0070082085003657e-11,3.001692145753763e-17,1.8198548626825942e-08,9.8045266166552294e-11,4.0601046320846003e-16,4.4729652702813742e-20,4.3485713027333496e-08,2.0791750589746091e-16,3.5104305469285548e-18,1.1037927109381714e-15,1.7419700234587219e-13,1.9228507927849006e-18,1.561249057057417e-09,5.8737810722194294e-19,1.4896371371012762e-08,4.4116657158673433e-17,1.8587863708499341e-26,3.3079096459920937e-18,1.5833673048532814e-29,1.2477726168952451e-12,1.5354807077903867e-15,6.3336223295385352e-12,3.8544152411869612e-11,1.2674769720807237e-13,4.9005864646598888e-09,1.8297156172285504e-16,1.5051673301271893e-18,5.9932787822084489e-15,2.1248726971521121e-14,2.4265883020924554e-14,3.7963413123131345e-15,7.6843239905476921e-18,1.2581525029037266e-19,3.1374446050363964e-18,4.267727763160051e-27,2.106355410743603e-25,1.3997489391641852e-24,3.8228131761041514e-39,4.5916892924367283e-37,3.537053671148064e-16,1.1299449115559494e-14,4.8294485152869082e-17,7.8582042178518003e-19,9.2652752982961818e-26,1.5576992352852152e-15,5.2979944872588489e-20,6.1739203067092693e-29,2.3272603040804203e-11,7.4956502894533985e-15,7.9824225371583465e-16,1.5325126575046729e-20,2.3722078761353942e-27,4.1526714329602516e-29,9.6516083227385948e-26,0.88168480800000004,0.0,0.0094599718014647359,0.10884999061169397,4.3264589375246713e-09,2.1874963858425625e-09,4.933154876010485e-09,2.1419887349633112e-10,2.0695013037108894e-10,1.0210843156147103e-10,4.1716361749280536e-10,1.6218080818950488e-10,6.9826748807659499e-12,8.4442960210297879e-12,4.8544345744939369e-10,4.1481601857324221e-12,1.4085943343550535e-12
3.892662414502851e-08,0.003512572061390791,9.774513179401762e-10,8.4689018498832854e-11,1.6120032271241712e-10,3.9955346451941686e-10,3.6308766363635391e-12,0.0,0.0,1.7277593560529854e-09,5.1131339564968107e-13,3.1416494731215734e-16,3.6131206334511415e-16,3.6716980339392064e-23,4.2241401133111315e-11,3.2231297340473838e-17,1.867155887342454e-08,1.0288334908950085e-10,4.2952694412367597e-16,4.5931775728843132e-20,4.4685579768020062e-08,2.3046214500032665e-16,3.7186279251705572e-18,1.1535527329604249e-15,1.815517783118642e-13,2.1011324488191924e-18,1.6206040885548561e-09,6.372590941378395e-19,1.5168613783815776e-08,4.7183049660866271e-17,1.9724314530662088e-26,3.5441001252858592e-18,1.787853700834887e-29,1.3223229871046118e-12,1.5938961614966545e-15,6.5894736192520543e-12,4.0329442926227179e-11,1.3255870792387886e-13,5.0424997550389265e-09,1.9542728291958755e-16,1.5502362735194841e-18,6.4443961254664024e-15,2.2528643749263453e-14,2.5475417953119795e-14,3.8981334495761027e-15,8.3289241083253359e-18,1.3491676654368269e-19,3.4243325700881069e-18,4.8969907782277807e-27,2.4360695776786125e-25,1.586390249804964e-24,4.5838518626471446e-39,5.6051132794623377e-37,3.9044329475738261e-16,1.1915554656806415e-14,5.1280398641733581e-17,8.2650992798378838e-19,1.0070421978092601e-25,1.6560677756338102e-15,5.6076902414251711e-20,6.7407142296202135e-29,2.4388191595977323e-11,7.6754037312783437e-15,8.2995247981236505e-16,1.5910711956716603e-20,2.6294836606795492e-27,4.6748562879221678e-29,1.0215861897438227e-25,0.88168480800000004,0.0,0.0094599712205453296,0.10884999032563776,4.3377583706769573e-09,2.1890665213860544e-09,4.9431546870332165e-09,2.2515640404119951e-10,2.1758810901529541e-10,1.0735304517581271e-10,4.1845209821449972e-10,1.6232136366490875e-10,7.3417310762902942e-12,8.8810999727588383e-12,4.8818075925573208e-10,4.3629505761920978e-12,1.4842019214158201e-12
