Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166)
8.400990071261074e-09,0.003350563927364354,9.8933406955081111e-13,1.1376226259045061e-14,5.4892897349188115e-14,5.4807946188594869e-14,2.2663607157311293e-16,0.0,0.0,3.3257734557337537e-12,1.1725839531660215e-16,1.0571163653399647e-21,2.5532579005648636e-22,7.6873882003606003e-29,9.1873723967394371e-15,4.7816595590069065e-22,3.8312902064233647e-11,2.2228954950902805e-14,1.0181564207385121e-21,4.6198177232072626e-24,9.2068571262747001e-11,3.0973899267424139e-23,6.3799425172562198e-24,1.274334307327416e-19,6.2952711511518074e-17,4.7339750323221715e-25,1.2838402277359143e-12,8.0302855395188482e-24,1.4514697382185819e-10,9.6849779478961411e-22,2.5555140192167092e-33,1.8421089423611664e-23,7.9291124513233793e-39,1.0345230222007644e-16,2.7529842750832368e-19,7.7191572068498618e-15,3.5874506922800714e-14,8.1098831495182582e-17,2.1930710544149245e-11,8.1857863588660065e-21,9.2741870493460329e-23,2.1493490794580677e-19,1.8301360782727798e-18,2.349213490292668e-17,1.9634370925765586e-17,7.7220196374455369e-23,2.0828457379554686e-24,1.5441305448788736e-23,2.3109803795267299e-36,3.7298866396662644e-33,9.6273522979144275e-32,1.7133661308787421e-52,3.0433471025282706e-50,1.812745901990902e-22,2.0598206300634314e-18,8.5735353240966265e-21,1.7978442873353708e-22,8.0297487516380668e-31,4.34432261711193e-20,9.2059321769198113e-24,1.0112696314384686e-34,1.2999463880801872e-14,2.6793612566970294e-17,7.1741878243323123e-19,3.0449344545693201e-24,1.0458560370921226e-33,3.602393474197036e-36,3.638220967960707e-30,0.88168480800000004,0.0,0.0094599996562887614,0.10884999992312624,1.4782341425158166e-10,1.0725779362814766e-10,1.7037317709478587e-10,2.03379771231009e-13,1.6697910168133448e-13,9.2339708041082124e-14,2.4273565279658783e-11,1.539745106253991e-11,1.7691080468575851e-14,1.7739453840002934e-14,1.0557916618295905e-11
8.940684000948213e-09,0.0033505639274494952,1.1047702512746975e-12,1.3480553704948844e-14,6.3556175204462697e-14,6.5118529726865132e-14,2.7839104522711762e-16,0.0,0.0,3.7477440780743144e-12,1.4030224036695354e-16,1.3293967176330765e-21,3.248390536853622e-22,1.0289626367033835e-28,1.1001509787907958e-14,5.8852171722574526e-22,4.3047830987319293e-11,2.6633467547980811e-14,1.2643432236252156e-21,5.2595148953994965e-24,1.0344949654242703e-10,4.3274668049042047e-23,7.9151256691968526e-24,1.5539890023449561e-19,7.4315658685686572e-17,6.5134554892344847e-25,1.5326645462392977e-12,1.0058842835583079e-23,1.5418740371664844e-10,1.1441101860013742e-21,3.226508793278202e-33,2.2898007327259093e-23,1.1767663453032509e-38,1.3161286765340274e-16,3.2878203474918995e-19,8.7338042923185009e-15,4.0854331046132592e-14,9.0916634456792768e-17,2.4716231814082158e-11,9.874681231957422e-21,1.073407440557183e-22,2.5474523890171828e-19,2.1417488365356959e-18,2.7130648730791425e-17,2.139385037694497e-17,9.7143728617929064e-23,2.5307424307030123e-24,1.9577727848140874e-23,3.4967214967998487e-36,4.9046301469761977e-33,1.1979199296033458e-31,3.0859386598277166e-52,5.4223570341065758e-50,2.4478476091059363e-22,2.3848031670029902e-18,1.0240220701104298e-20,2.0702907160051077e-22,9.5540178048426154e-31,5.5301995346475027e-20,1.1217425676746603e-23,1.282180072205177e-34,1.5595666798275637e-14,2.8726838721443293e-17,8.1312618154134132e-19,3.6499129747255313e-24,1.3366007626849255e-33,5.2745482450276968e-36,4.4335635609855504e-30,0.88168480800000004,0.0,0.0094599996341959963,0.10884999991507445,1.5537730513686567e-10,1.1253018470200061e-10,1.7971483743089662e-10,2.2096713433272044e-13,1.8199159708859514e-13,1.006714419423225e-13,2.6409522338993305e-11,1.6616675379507563e-11,1.927218710888253e-14,1.9396651641721933e-14,1.1783497639938597e-11
9.480377930635351e-09,0.0033505639275357873,1.2254501137318578e-12,1.5817909327354225e-14,7.2999126970910259e-14,7.6592287235835083e-14,3.3806424636976998e-16,0.0,0.0,4.1948056366847686e-12,1.6617891745016553e-16,1.6508046205409814e-21,4.0926469939204571e-22,1.3525254221999601e-28,1.3035012715428296e-14,7.1528265410941431e-22,4.8017551728937981e-11,3.1563658180841356e-14,1.5564073286097085e-21,5.9357065022370042e-24,1.1540969393088559e-10,5.932432660622586e-23,9.7304198284509051e-24,1.8693378149100834e-19,8.6799216563904832e-17,8.7975989143542437e-25,1.8098139259920658e-12,1.2437542614460624e-23,1.6318770047711607e-10,1.3372987665311884e-21,4.037713034462036e-33,2.8069877794877804e-23,1.7040504611778454e-38,1.6501406518908113e-16,3.8836844075765921e-19,9.8096036606870537e-15,4.6181842294651187e-14,1.0154547057001961e-16,2.76521024690138e-11,1.1781678173590883e-20,1.2300367835385086e-22,2.9966817685671145e-19,2.4889367859777096e-18,3.1085987480204039e-17,2.3206897278106644e-17,1.2046950486336992e-22,3.0342779422309761e-24,2.4461420927666709e-23,5.1659613986770233e-36,6.3586622153880448e-33,1.475914378334281e-31,5.3640031273683865e-52,9.390536699558704e-50,3.2515496066882404e-22,2.7429206542210558e-18,1.2118164331437681e-20,2.3635678946640513e-22,1.1271155492392691e-30,6.9378382124293841e-20,1.3497892374406065e-23,1.6020346167019555e-34,1.8506122486835371e-14,3.0681911330877349e-17,9.1484921878137854e-19,4.3255198014655047e-24,1.6835329980098206e-33,7.5464351935165268e-36,5.3353088266705097e-30,0.88168480800000004,0.0,0.0094599996121011356,0.1088499999067828,1.6278677678015885e-10,1.1767547211421973e-10,1.8888664988212446e-10,2.3933920689198597e-13,1.9774746272928169e-13,1.0941551320721205e-13,2.8547217098948967e-11,1.7821973387880881e-11,2.0923531252128019e-14,2.1135751935006356e-14,1.3056120498610459e-11
9.999999999999999e-09,0.00335056392762321,1.3464490635328423e-12,1.8297812999316207e-14,8.2850410877200311e-14,8.8785901481111441e-14,4.0364645275944966e-16,0.0,0.0,4.6489226706508102e-12,1.9392254201739762e-16,2.011934748879762e-21,5.068722647635335e-22,1.7332257378977843e-28,1.5210913923061391e-14,8.5395975085421684e-22,5.3018759034441011e-11,3.6830643307839454e-14,1.8858467393983539e-21,6.6203867247974164e-24,1.2746220461907414e-10,7.9102757462232187e-23,1.1772046968201745e-23,2.2079567747565188e-19,9.9898835983046764e-17,1.1568715729266644e-24,2.1044635148281787e-12,1.5092433750667025e-23,1.7181537892651e-10,1.5402964136978565e-21,4.9693176036481205e-33,3.3754550646783801e-23,2.3841395850216669e-38,2.0265641466290837e-16,4.517307697962773e-19,1.0902922317179692e-14,5.1643245954839642e-14,1.1258439390871334e-16,3.0618408805360498e-11,1.3836226862142323e-20,1.3907618364392135e-22,3.4817351469972688e-19,2.8593801481015265e-18,3.5202327213729148e-17,2.5000849018656578e-17,1.4643218558736689e-22,3.5735728329337894e-24,2.9940546376170963e-23,7.3721062015176024e-36,8.0690465633385459e-33,1.7896996317403966e-31,8.863094412600542e-52,1.5541531740763986e-49,4.2147128787930104e-22,3.121116309602786e-18,1.414194414013799e-20,2.6658574996799222e-22,1.3118962663535098e-30,8.5254023116847e-20,1.5962009436119915e-23,1.9608889037783185e-34,2.1619824250125402e-14,3.2582863254878811e-17,1.0184726960728885e-18,5.0454248004398456e-24,2.0769020009021277e-33,1.0449393507375166e-35,6.3097210448376511e-30,0.88168480800000004,0.0,0.0094599995908259474,0.10884999989858284,1.6979106985774941e-10,1.2251420698445607e-10,1.9756069676965475e-10,2.5780231945931843e-13,2.1365057592696592e-13,1.1824127362828e-13,3.0602703648694856e-11,1.8967522664256477e-11,2.2583040964622843e-14,2.2891325037696695e-14,1.432334743547526e-11
1.002007186032249e-08,0.00335056392762321,1.3512156748627972e-12,1.8398242846710439e-14,8.3246189761694666e-14,8.9280094917358907e-14,4.0634849098721018e-16,0.0,0.0,4.6669299203878204e-12,1.9505192212207571e-16,2.0269743380760493e-21,5.109958182836606e-22,1.7494239671557327e-28,1.5299396390520546e-14,8.5965877032584499e-22,5.321612986613457e-11,3.7044637374877977e-14,1.8995875822517457e-21,6.6474858509936336e-24,1.2793820393720908e-10,7.9963509376183732e-23,1.1857087713478485e-23,2.2217411441466318e-19,1.0042637578028867e-16,1.1688401894273888e-24,2.1164057918144326e-12,1.5202626847835665e-23,1.7214790243107213e-10,1.5484771080874826e-21,5.0085147432462122e-33,3.3988652001614386e-23,2.4143619016597849e-38,2.0422560662253495e-16,4.5429912621577833e-19,1.094628365454861e-14,5.1860788094866901e-14,1.13027157659487e-16,3.0735706457454038e-11,1.3920053534371019e-20,1.3971638945383081e-22,3.501564049150632e-19,2.8744363351124764e-18,3.536751061701772e-17,2.5071048287421538e-17,1.4750790351944383e-22,3.5955005362744554e-24,3.0168444487878914e-23,7.4713259707615883e-36,8.1419080265444019e-33,1.8028108446254395e-31,9.0316399534170101e-52,1.5839349437011637e-49,4.2560817885458987e-22,3.1364106870437851e-18,1.4224587430298399e-20,2.6779294226583083e-22,1.319431943917971e-30,8.5916076929516047e-20,1.6062663495145915e-23,1.9758150869457905e-34,2.1746419582612568e-14,3.2656610772630194e-17,1.0225872861102161e-18,5.074633844210294e-24,2.0933511102267069e-33,1.057786573733166e-35,6.3495246586155953e-30,0.88168480800000004,0.0,0.0094599995900040909,0.10884999989826194,1.7005916643219197e-10,1.2269891414306012e-10,1.9789272262964922e-10,2.5853117597177186e-13,2.1427970707407917e-13,1.185904258586557e-13,3.0681995024561751e-11,1.9011455748776389e-11,2.2648554720365572e-14,2.2960787284799683e-14,1.4373090484627482e-11
1.0559765790009628e-08,0.0033505639277117733,1.4819127709288312e-12,2.1231202182292066e-14,9.4321261446027613e-14,1.0323128966246935e-13,4.8395763562108075e-16,0.0,0.0,5.1640869258497087e-12,2.2708454418732753e-16,2.4638720314080356e-21,6.3266557563385241e-22,2.2304293275195898e-28,1.780603750701999e-14,1.0228597582266911e-21,5.8637802792205815e-11,4.3100881870431199e-14,2.299257311590217e-21,7.3939607125630209e-24,1.4102443985463278e-10,1.0616262551709145e-22,1.4327227094534142e-23,2.6124361168318454e-19,1.1521797249327552e-16,1.5301059389955116e-24,2.4535032552906503e-12,1.8391956596713083e-23,1.8106814108369608e-10,1.7780275695093699e-21,6.159145474225843e-33,4.0705972503315591e-23,3.3547652463853e-38,2.4983743255465056e-16,5.2680384090615274e-19,1.2143573493222653e-14,5.7894834740616703e-14,1.2540241902988325e-16,3.3964461759344075e-11,1.6303074152304812e-20,1.5746395353532492e-22,4.0668851966463889e-19,3.3011040577184573e-18,3.9984371436800734e-17,2.6985684534548717e-17,1.7857329667244768e-22,4.2162957306819804e-24,3.6776882906140026e-23,1.0601573922045732e-35,1.0311444044955222e-32,2.1854690289780105e-31,1.4785818481113939e-51,2.6090428164441751e-49,5.4977351301491391e-22,3.5675799422433824e-18,1.6577699217692722e-20,3.0136194073548786e-22,1.5339497942161522e-30,1.0516788599338349e-19,1.8926792183386332e-23,2.4086364093127947e-34,2.5331781555786011e-14,3.4651119925338791e-17,1.1363391949375496e-18,5.8999946295427847e-24,2.5731685333113719e-33,1.4558409775550053e-35,7.4821689369438244e-30,0.88168480800000004,0.0,0.0094599995679047668,0.10884999988952145,1.7720098493129411e-10,1.276052425386689e-10,2.0673706956471864e-10,2.785774371579027e-13,2.3162051247712401e-13,1.2821420267210142e-13,3.2809900977486414e-11,2.0183630685204247e-11,2.4450506341749993e-14,2.4875655370870175e-14,1.5731819526273664e-11
1.1099459719696767e-08,0.0033505639278014615,1.6173910804504314e-12,2.4326140685155486e-14,1.0624771557479799e-13,1.1849370552789831e-13,5.7162607233298533e-16,0.0,0.0,5.6862452297552715e-12,2.6243984925245293e-16,2.9677984944389814e-21,7.7715408321359266e-22,2.8070827402939895e-28,2.0566177610953644e-14,1.2060932134560842e-21,6.4276975665562564e-11,4.9756253397751059e-14,2.7609016357615004e-21,8.1742590817903458e-24,1.5465814688500156e-10,1.3903299746641138e-22,1.7173648211813259e-23,3.0425463297710288e-19,1.3119302342674084e-16,1.97647681335727e-24,2.8221171002399733e-12,2.2045004348933337e-23,1.8994861847210526e-10,2.0263059053398607e-21,7.5105665827947462e-33,4.8273098397442402e-23,4.5805792178730832e-38,3.0245847099618989e-16,6.0610103278969049e-19,1.3401204124343439e-14,6.4287570943497742e-14,1.3871115484027786e-16,3.7335822622959137e-11,1.8943995270152348e-20,1.7623123696343116e-22,4.6976910194332306e-19,3.7719101328385147e-18,4.4945508497785629e-17,2.8952680208684036e-17,2.1398324061026536e-22,4.8984028735859439e-24,4.4366675074616022e-23,1.478680814892686e-35,1.2932276062899605e-32,2.6315941856991505e-31,2.3595296815936225e-51,4.2032812542292435e-49,7.0171235218621277e-22,4.0387918154836852e-18,1.9196681600568856e-20,3.3708755891630672e-22,1.7726123276343121e-30,1.2739524114659629e-19,2.210505254309094e-23,2.9057356109522573e-34,2.9277071560954332e-14,3.6668865264279245e-17,1.256103258277944e-18,6.8042073111188864e-24,3.1305183973697173e-33,1.9710509534283192e-35,8.7390891477176617e-30,0.88168480800000004,0.0,0.0094599995458030748,0.10884999988056995,1.842180765159555e-10,1.3239879468954478e-10,2.1542359664083701e-10,2.9951155297088358e-13,2.4980132896363807e-13,1.3830439667289423e-13,3.4927539362846857e-11,2.1337291130809386e-11,2.6332506632886011e-14,2.6884048167389587e-14,1.7129822563256948e-11
1.1639153649383905e-08,0.003350563927892276,1.7575038650547907e-12,2.7692126098475528e-14,1.1904842498669469e-13,1.3511371997714444e-13,6.7010873370469719e-16,0.0,0.0,6.2333716300297269e-12,3.0128074986232178e-16,3.5453866204739126e-21,9.4758445656251087e-22,3.4916674738982563e-28,2.3590929128575363e-14,1.4105676804251356e-21,7.0128212512729308e-11,5.7034016589524066e-14,3.2901086441314234e-21,8.9875174088165695e-24,1.688294361397065e-10,1.7983627780557493e-22,2.0429824293719561e-23,3.5131009012556648e-19,1.4836864020449528e-16,2.5223161226098558e-24,3.2232069785135864e-12,2.6202855377551594e-23,1.9878962941688647e-10,2.293639840958094e-21,9.0844131888673821e-33,5.6741097977875305e-23,6.1561055640413977e-38,3.6271649702307594e-16,6.9239810278568935e-19,1.471890709719342e-14,7.1042516351446464e-14,1.5299247837001349e-16,4.0847274960340461e-11,2.1856066800870331e-20,1.9600192796805617e-22,5.3992849357255689e-19,4.2899368402543149e-18,5.0259779054381468e-17,3.0969536088031496e-17,2.5405904483930456e-22,5.6434353104166037e-24,5.30197023984222e-23,2.0304861228506698e-35,1.6078269287541787e-32,3.1498171586234936e-31,3.6797985080917141e-51,6.6354785866357626e-49,8.8593531999311454e-22,4.5524681765795083e-18,2.2101562322587045e-20,3.7499302957588271e-22,2.0368134172668835e-30,1.5286814054223865e-19,2.5611948818476983e-23,3.4724758000542613e-34,3.3596804299090205e-14,3.8706522944187308e-17,1.381877245223121e-18,7.7897462380214086e-24,3.7732849520221844e-33,2.6292411973529959e-35,1.0126025887963801e-29,0.88168480800000004,0.0,0.0094599995236989264,0.1088499998714148,1.9111547249559105e-10,1.3708331836271386e-10,2.2395613852317279e-10,3.213661816321329e-13,2.6885282209007754e-13,1.4887810581685555e-13,3.7032203372289772e-11,2.2471684835825436e-11,2.8297649359219978e-14,2.8989533413810897e-14,1.8564713727514999e-11
1.2178847579071044e-08,0.0033505639279841977,1.9021081739051889e-12,3.1337946238058442e-14,1.3274577546998389e-13,1.5313628185842632e-13,7.8018017507798862e-16,0.0,0.0,6.8054319686030173e-12,3.4376991391947595e-16,4.2036071363353358e-21,1.1473359224413086e-21,4.2972143575738001e-28,2.6891276556575041e-14,1.6374878138309751e-21,7.6186235604653804e-11,6.4956856457571618e-14,3.8925402029477986e-21,9.8329066150194001e-24,1.8352869845445737e-10,2.2999878696794623e-22,2.4129732509011243e-23,4.0250361152290418e-19,1.6676061517030761e-16,3.1835401272823904e-24,3.6576838721242469e-12,3.0908193098657878e-23,2.0759151175813606e-10,2.5803373935055515e-21,1.0902868764141982e-32,6.6160595396240271e-23,8.1555592013878572e-38,4.3125606535682274e-16,7.8589193683965128e-19,1.6096416633795016e-14,7.8163127580760853e-14,1.6828451648349676e-16,4.4496342963642249e-11,2.5052524667392856e-20,2.1675988627645749e-22,6.1772312154062901e-19,4.8583695570106569e-18,5.5935944282858611e-17,3.3030290224228129e-17,2.9912411452755452e-22,6.4528890784830134e-24,6.2819463988435908e-23,2.7487688139203752e-35,1.9833189260713642e-32,3.7497954124813461e-31,5.6189511930583171e-51,1.0277589309971526e-48,1.1074378612811079e-21,5.1110701052769242e-18,2.5313279560437543e-20,4.1510140494464355e-22,2.3275779915485485e-30,1.8186433335524666e-19,2.9461708449674796e-23,4.1143252394331172e-34,3.8305145285269464e-14,4.075556928744591e-17,1.5136585632813538e-18,8.8589612115428981e-24,4.5097439510552848e-33,3.4602067764263302e-35,1.164861012733646e-29,0.88168480800000004,0.0,0.0094599995015922419,0.10884999986206276,1.9789773547124769e-10,1.4166230952747939e-10,2.3233841310830529e-10,3.4417310647723451e-13,2.888048063830444e-13,1.5995198134977659e-13,3.9121572842507932e-11,2.3586223570388431e-11,3.0348988240413992e-14,3.1195637806278063e-14,2.0034202936346876e-11
1.2718541508758182e-08,0.003350563928077227,2.0510646285856411e-12,3.5272117460140283e-14,1.4736165052539175e-13,1.7260495500592854e-13,9.026345361553511e-16,0.0,0.0,7.4023908560000729e-12,3.9006982478895129e-16,4.949766927986672e-21,1.3800392720134888e-21,5.237474950933074e-28,3.0478081903379721e-14,1.8880567459212314e-21,8.2445918184679425e-11,7.3546895309598632e-14,4.5739197899403509e-21,1.0709624961388e-23,1.987466254877e-10,2.9112315512790885e-22,2.830778874781957e-23,4.5792060986064318e-19,1.8638335825995262e-16,3.9776685233637123e-24,4.1264112890402098e-12,3.6205302655516543e-23,2.1635466215937084e-10,2.8866859509459796e-21,1.2988615047476314e-32,7.6581898317595136e-23,1.0663889868105139e-37,5.0873827908792314e-16,8.8676917483632218e-19,1.7533468789023157e-14,8.5652769379981405e-14,1.8462443899216464e-16,4.8280585491581627e-11,2.8546596146668647e-20,2.3848854865640196e-22,7.037352909039649e-19,5.4804948329368243e-18,6.1982374979353059e-17,3.5141383808003593e-17,3.4950441905371696e-22,7.3281515108620877e-24,7.3851157043579828e-23,3.6729694676889288e-35,2.4291987959846391e-32,4.4423189000486267e-31,8.4174422017790998e-51,1.5643041151694502e-48,1.3717207379812329e-21,5.7170989792431297e-18,2.8853608130059073e-20,4.5743538588913208e-22,2.6480806423894864e-30,2.1466922493448743e-19,3.3668295315112097e-23,4.8368680240027812e-34,4.3415921646900913e-14,4.2830499406146805e-17,1.651444114966804e-18,1.0014079970688762e-23,5.3487804412534619e-33,4.498076478628166e-35,1.3312368830053872e-29,0.88168480800000004,0.0,0.0094599994794829327,0.10884999985251975,2.0456885678910832e-10,1.4613888573640263e-10,2.4057404674835149e-10,3.6796332758427816e-13,3.0968628598305238e-13,1.7154224156714188e-13,4.1193805025593344e-11,2.4680593929910857e-11,3.2489473719242084e-14,3.3505833867436506e-14,2.1536092534793896e-11
1.3258235438445321e-08,0.0033505639281713423,2.2042375240404839e-12,3.9502890950132895e-14,1.6291748345233611e-13,1.9356194967330995e-13,1.0382847485809415e-15,0.0,0.0,8.0242122419825506e-12,4.4034271352541384e-16,5.7915129922581314e-21,1.6495853522025403e-21,6.3269149496858895e-28,3.4362086008046174e-14,2.1634729861746417e-21,8.8902282017235171e-11,8.2825709494533072e-14,5.3400134778326036e-21,1.1616895882698041e-23,2.1447415182210331e-10,3.6500401489828471e-22,3.2998743753393003e-23,5.1763889332788962e-19,2.0725032694568601e-16,4.923925424950997e-24,4.6302074797552914e-12,4.2140061321318286e-23,2.2507950300606423e-10,3.2129584100263262e-21,1.5364717171522721e-32,8.805484613574501e-23,1.3777701047131794e-37,5.9583902550506712e-16,9.9520667523302632e-19,1.9029802796546231e-14,9.3514757825800881e-14,2.0204856821451442e-16,5.2197600242994731e-11,3.2351493536957544e-20,2.6117173827076166e-22,7.9857328202922338e-19,6.1596917130672406e-18,6.8407405295850817e-17,3.730297638339568e-17,4.0552734410935323e-22,8.2705151467562383e-24,8.620144441935958e-23,4.8496376496082891e-35,2.9562336515851356e-32,5.2394309206560593e-31,1.2392439934207416e-50,2.3430397487040253e-48,1.6848255547211994e-21,6.3730806894477466e-18,3.274516678103966e-20,5.0201719158557943e-22,3.0001673543004133e-30,2.5157517895885825e-19,3.8245413636814391e-23,5.6457811715391793e-34,4.8942623534839514e-14,4.4930867598943682e-17,1.7952305239567401e-18,1.1257214248108593e-23,6.2996140638088997e-33,5.781758686992493e-35,1.5122725979579448e-29,0.88168480800000004,0.0,0.0094599994573709191,0.10884999984279126,2.1113248702266291e-10,1.5051600037374983e-10,2.4866654786214314e-10,3.9276707233217448e-13,3.3152553366337365e-13,1.8366468107902064e-13,4.3247332337939732e-11,2.5754573250147361e-11,3.4721960589753369e-14,3.5923479410142806e-14,2.306827373429548e-11
