Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643)
3.7933285276000007e-07,0.0038082213198289373,5.7970747824211495e-16,6.2288367555876147e-17,8.0786901346490067e-16,5.5598253449921438e-16,8.8813347374789203e-16,0.0,0.0,1.1503646633022561e-13,2.4137495360967223e-17,3.9202273423866009e-23,8.3415899989399893e-26,1.7906314619347465e-32,1.3883219576083841e-15,1.4740352054642824e-24,1.0286768885140257e-13,9.7624702285725734e-16,6.4145646488644566e-27,1.5026178340154414e-30,1.7786770092323927e-13,1.2911795122355083e-21,1.9015199707476045e-29,4.0936483703033719e-22,9.892446256980426e-19,1.060673699686156e-27,3.4026792962711535e-13,6.1379806246458577e-25,3.8421998379311241e-14,6.3516056433097401e-27,9.1624970870342548e-42,1.2259996786977226e-25,7.5891597283420034e-44,2.0621286079600718e-16,8.603698133673469e-20,2.7666360438131745e-17,2.2073646331722956e-16,5.4621142180467247e-19,4.7260691074961613e-13,9.6160516120426946e-24,1.4979773142334796e-29,2.0714253221739434e-21,1.3183870795627151e-20,3.3005263676215123e-18,1.7558317829306179e-19,4.0187082269722804e-26,2.9302631022744695e-29,6.0063860782846922e-27,3.4531175166488866e-36,1.3657739340191486e-36,3.3282311734026596e-36,3.5200874983600693e-59,2.1862248849853508e-51,1.9610525591597976e-24,4.1567042525586228e-21,2.5534222104475101e-21,4.5263912953623508e-26,4.1230000056917032e-34,3.8615705776272918e-21,2.0001291557509697e-25,8.690735553494354e-40,2.0362060468956193e-15,1.9834838884815257e-21,9.778499816881761e-22,1.1107622921408053e-26,1.903965145699158e-37,1.7554339554160853e-37,1.9536668319693904e-33,0.88168480800000004,0.0,0.0094599999984464021,0.10884999999736228,7.9730841397029943e-14,8.2104779759007698e-14,1.3010949124698501e-13,1.7496835929614046e-15,1.2147574165306526e-15,5.4732502010306179e-16,4.6470135495479794e-13,3.6853781716075044e-13,3.7635222143963444e-15,3.1417417178322451e-15,4.6297976707528044e-13,1.4014646684333203e-15,1.0513213160256777e-16,1.5776405749070061e-14,1.5449446635658471e-14,1.3199822125713499e-14,3.5392096169365138e-14,1.6446685542881424e-14,2.8142693515470936e-14,2.6491153731671795e-16,5.543800527225677e-14,1.3822401786394607e-13,1.1805274445739702e-13,2.2420682887410614e-16,1.0701238892614807e-15,3.4881361831591676e-14,8.1534450895303744e-16,1.0606849655993834e-14,2.2510750123890152e-14,4.072988132733483e-16
4.336910326000001e-07,0.003808221319828452,6.334610247605079e-16,7.5952587705053296e-17,9.5298161572950352e-16,6.9425780904901868e-16,1.2138007182872349e-15,0.0,0.0,1.4220314820249032e-13,3.3850638980003127e-17,5.799297104636747e-23,1.0690767641721272e-25,2.4702562794476384e-32,1.7894541741393129e-15,1.9068367583205739e-24,1.0839480792293365e-13,1.1801272887105652e-15,7.1753058772613154e-27,1.5812119525980731e-30,2.1593488488189328e-13,1.9859689474051752e-21,2.2139769199309466e-29,5.6372564803973032e-22,1.3588529616587598e-18,1.5013683751263991e-27,4.0213635267349162e-13,9.2634033197243589e-25,3.9750323371475174e-14,7.7799836109060456e-27,1.0253394668065676e-41,1.8232768797641367e-25,1.3554953959762803e-43,2.8211319142357704e-16,9.9346626841366488e-20,3.2482857687231658e-17,2.6646067607990997e-16,7.2307287040320262e-19,5.4522015567544417e-13,1.2650722186014812e-23,1.8210842990265824e-29,3.2667728318331447e-21,1.9358872834607743e-20,4.4224418189964454e-18,2.045253486283811e-19,5.5260550633487099e-26,3.5985431887798806e-29,8.4544996668144703e-27,4.3126762641305276e-36,2.6806115454832741e-36,5.7337386305789316e-36,7.5083932119778818e-59,3.2425793037071563e-51,3.0827094107446765e-24,5.5325648685234169e-21,3.8525335805821087e-21,5.5009477997176451e-26,5.8241076430621829e-34,5.2832008345912326e-21,2.657881303002287e-25,1.2232978311513189e-39,2.694594581959197e-15,2.1291611238561565e-21,1.1699875950602659e-21,1.3114307996586709e-26,2.6894300160884969e-37,3.3005688343724311e-37,2.5961924403493086e-33,0.88168480800000004,0.0,0.0094599999982230131,0.10884999999695036,8.7749498373625648e-14,9.0672329364202966e-14,1.3822495884457139e-13,2.0494536547699456e-15,1.4079344055701656e-15,6.3820608460209066e-16,5.2985672620404928e-13,4.1771081096156443e-13,4.4230152967908924e-15,3.6562084265580419e-15,5.3994193927635333e-13,1.6421957014545735e-15,1.2375885562241769e-16,2.0372190912862051e-14,2.0254749111644021e-14,1.7011945366039738e-14,4.6162601243224833e-14,1.8989625628626353e-14,2.990251641451964e-14,3.2573631973158506e-16,6.4480518536091748e-14,1.49845909544277e-13,1.3794057017824677e-13,2.6487767193101987e-16,1.3646236552799445e-15,4.0471708936797182e-14,9.449795702900615e-16,1.2537724807830702e-14,2.6761766578591352e-14,4.8471653652092713e-16
4.880492124400001e-07,0.0038082213198279862,6.8623589549042007e-16,9.0290923223292454e-17,1.0996371697716441e-15,8.4469153049926637e-16,1.5934148708352328e-15,0.0,0.0,1.7187069158385541e-13,4.571341230608155e-17,8.1883433494753027e-23,1.331496351241058e-25,3.2663361090710156e-32,2.2400299538875502e-15,2.3937286287586046e-24,1.1388314900403987e-13,1.394683616266756e-15,7.970835430151197e-27,1.6601526994374939e-30,2.5668329726707211e-13,2.9223599323413289e-21,2.5476317587594777e-29,7.4890706478268695e-22,1.8014594883576323e-18,2.0321998236317966e-27,4.6480884388898306e-13,1.329150004464095e-24,4.107958221769456e-14,9.3234048537751879e-27,1.1393972487931408e-41,2.5892436987720128e-25,2.2604382525807369e-43,3.7056723609116318e-16,1.1250348689457424e-19,3.746292669419867e-17,3.1547627348021054e-16,9.2450948765426054e-19,6.1804685651644241e-13,1.6083623282211382e-23,2.1670613009710696e-29,4.8792437315330837e-21,2.7043114244504769e-20,5.7145027687688018e-18,2.3325512624110589e-19,7.3117077584858551e-26,4.3217797756758633e-29,1.1442667843348343e-26,5.2486496513710441e-36,4.8663214287898918e-36,9.2897115170916973e-36,1.4561234185979196e-58,4.5771405967391446e-51,4.5749269831229369e-24,7.1034700381801917e-21,5.4971642228731103e-21,6.5515983788553621e-26,7.9184464556527335e-34,6.9414696888229007e-21,3.409765039324196e-25,1.6556652898271494e-39,3.444085817115431e-15,2.2751633080897e-21,1.3737500848983925e-21,1.5144670232062115e-26,3.6450135004442704e-37,5.7566319314297081e-37,3.3306771555883096e-33,0.88168480800000004,0.0,0.009459999997999435,0.10884999999653784,9.5665591499109836e-14,9.9063918313731267e-14,1.463184024395592e-13,2.3624874302878072e-15,1.605628138851398e-15,7.3263434502445029e-16,5.9419954738386569e-13,4.6588139323562354e-13,5.1118648539278829e-15,4.1828670595730912e-15,6.1714475755663523e-13,1.8924193737759291e-15,1.4312680504848071e-16,2.5531526288850258e-14,2.5687272824111765e-14,2.1273626836537397e-14,5.8374550343193693e-14,2.150122697336881e-14,3.1523309586722163e-14,3.9161604283423801e-16,7.3420068214010988e-14,1.6036649904191129e-13,1.5762906597769728e-13,3.0717786029064035e-16,1.6900665316770336e-15,4.5993450132372777e-14,1.0749990410588676e-15,1.4448451913235965e-14,3.097272416404557e-14,5.6141860838326795e-16
5.967655721200001e-07,0.003808221319827114,7.8923475752873213e-16,1.2072683197822954e-16,1.3970841849129248e-15,1.1812117217451891e-15,2.5165915974403584e-15,0.0,0.0,2.3858642921660311e-13,7.6633653484367762e-17,1.4736583710236771e-22,1.9447147226557805e-25,5.213389740413768e-32,3.2909970314100161e-15,3.5313554817572582e-24,1.2491197703736569e-13,1.855828386477024e-15,9.6892146711338182e-27,1.8219249872326916e-30,3.4608230191370819e-13,5.6975309638730296e-21,3.2842673257428406e-29,1.2141947507274625e-21,2.9113561619994702e-18,3.3844165128191447e-27,5.9239370157169242e-13,2.449092273565457e-24,4.3737197749450277e-14,1.2756911044931466e-26,1.3858121165897748e-41,4.7109964003565875e-25,5.3919242390514859e-43,5.8555498192280429e-16,1.3835795216443516e-19,4.791406308633007e-17,4.2346122963505481e-16,1.4006082808550863e-18,7.6431285945191945e-13,2.4125356960158925e-23,2.9264131331530427e-29,9.6523042508472982e-21,4.7285539415804668e-20,8.8023914340332453e-18,2.898301766221165e-19,1.1764985996873402e-25,5.9340686421286399e-29,1.92315619916606e-26,7.3538516785687173e-36,1.3686711021697188e-35,2.1271082764486513e-35,4.4803856853540002e-58,8.2071924678866021e-51,8.8956763453931536e-24,1.0826461013967312e-20,9.9129324240848328e-21,8.8828663562605361e-26,1.3430705597404232e-33,1.0978572385123515e-20,5.1971902115353219e-25,2.782669651000672e-39,5.214522926560159e-15,2.5679756002064692e-21,1.8158004625931655e-21,1.9271046734055182e-26,6.1206017956260721e-37,1.4980269268582952e-36,5.0767577595592731e-33,0.88168480800000004,0.0,0.0094599999975517064,0.1088499999957111,1.1119427543294943e-13,1.1534703583087952e-13,1.6247431344585294e-13,3.0287639792602118e-15,2.0139511097185819e-15,9.3212927465993563e-16,7.2046580466190568e-13,5.593632760380187e-13,6.5786002585742333e-15,5.2710790139671908e-15,7.7212451418942919e-13,2.4213449380844496e-15,1.8408691486649097e-16,3.7515188547977169e-14,3.8370099910717593e-14,3.1113325412565393e-14,8.7075081178166585e-14,2.6430478373236499e-14,3.4423778937380393e-14,5.3758971452488355e-16,9.0815105951101411e-14,1.7877492208364083e-13,1.9599771289271431e-13,3.9666824659353208e-16,2.4278058132891164e-15,5.6830751065078071e-14,1.3359650223000178e-15,1.818830257749812e-14,3.9221844041546399e-14,7.1169804209474516e-16
6.946102958320001e-07,0.003808221319826396,8.7932975599101329e-16,1.4978872116481547e-16,1.6690405712248167e-15,1.523659488326652e-15,3.5371151682873075e-15,0.0,0.0,3.0687536863994318e-13,1.1367425247340639e-16,2.2978146462068896e-22,2.6060028994816997e-25,7.3776783802496708e-32,4.4097947523590295e-15,4.7442744518413619e-24,1.3504475204133694e-13,2.307573151183457e-15,1.1405789662970966e-26,1.9699320424693729e-30,4.3536501886855526e-13,9.4693679091622208e-21,4.0340472113437048e-29,1.7440593051591519e-21,4.1730917575736451e-18,4.9606098933182576e-27,7.0962208514579374e-13,3.8744102495753088e-24,4.6127835664074381e-14,1.624472246930382e-26,1.6319508128871069e-41,7.4065773333367389e-25,1.0378625093356784e-42,8.230038484358361e-16,1.6110447840692324e-19,5.787993950770683e-17,5.3210100709101568e-16,1.9118844317945231e-18,8.9660858011226875e-13,3.2678650902830003e-23,3.6850813911746024e-29,1.6126381420582541e-20,7.1485022667107013e-20,1.21458776935164e-17,3.3949086689632614e-19,1.6840529414005854e-25,7.5756217419190635e-29,2.8573400247162338e-26,9.5210168536528672e-36,2.9761833552038367e-35,3.9916339878029597e-35,1.0375286802780758e-57,1.275116956422124e-50,1.4618055692114866e-23,1.4834246886668576e-20,1.5281882063232543e-20,1.1245420186134944e-25,2.0097681782903288e-33,1.5447597715544328e-20,7.1310824267345778e-25,4.134382310289163e-39,7.1148155558627763e-15,2.8323635664665225e-21,2.2524968138619052e-21,2.3054915376320835e-26,9.0704567116810369e-37,3.0720404919643496e-36,6.9659344800481711e-33,0.88168480800000004,0.0,0.0094599999971480917,0.10884999999496525,1.2482984875300369e-13,1.2946475115227504e-13,1.7698989166842306e-13,3.6747189611155661e-15,2.3953876321191329e-15,1.123781057054751e-15,8.3137552745387095e-13,6.4041472504413814e-13,8.0012595773060631e-15,6.2880706105548101e-15,9.120871278127103e-13,2.929801839151566e-15,2.2348431249996701e-16,5.0163636376715287e-14,5.1766770056973078e-14,4.1426502089766936e-14,1.1770505071150844e-13,3.076020693289183e-14,3.6735725227463962e-14,6.8394380214082032e-16,1.0572268239889689e-13,1.9313597341196993e-13,2.2891931725198556e-13,4.8278057298575276e-16,3.1830141013173852e-15,6.6349926585812857e-14,1.5716117496129103e-15,2.1439884416996447e-14,4.639595478590084e-14,8.4239974641445461e-16
7.924550195440001e-07,0.003808221319825738,9.6696681969146072e-16,1.8011941044434175e-16,1.9449590700784121e-15,1.9025403986863086e-15,4.7401117795665076e-15,0.0,0.0,3.8278198492263314e-13,1.6053183391517232e-16,3.3813676762513282e-22,3.3817827708267615e-25,9.9399297635789343e-32,5.6949978815884693e-15,6.1390597534926317e-24,1.4536031379553089e-13,2.79471935784497e-15,1.3291751898099501e-26,2.1228077070091807e-30,5.3282339034251346e-13,1.472666295130083e-20,4.8704345711581733e-29,2.3809601534469653e-21,5.6879874974533729e-18,6.9086415960812089e-27,8.2913416967099968e-13,5.7590161730123594e-24,4.8518477303037125e-14,2.0112830987109544e-26,1.9024028144000757e-41,1.0969686941893239e-24,1.8286668308226889e-42,1.1026557236199259e-15,1.8336351193514182e-19,6.8376151450282149e-17,6.5170397843718272e-16,2.5008090370697411e-18,1.0294796349955121e-12,4.2453244894320812e-23,4.5134742219790051e-29,2.5141577340224265e-20,1.0168760754728526e-19,1.6010991738754136e-17,3.8792653225310754e-19,2.2990079341424338e-25,9.3996318934684356e-29,4.0424338259896748e-26,1.1955652917821659e-35,5.847660616469906e-35,6.9102559171637171e-35,2.1363988455426542e-57,1.8718030028454566e-50,2.2429529390455818e-23,1.9458363974151857e-20,2.2060135719794985e-20,1.386088906337682e-25,2.8595920245831423e-33,2.0723166790184275e-20,9.3753991004168836e-25,5.8491563672326548e-39,9.3029554874366691e-15,3.0975399386635765e-21,2.7253735498650121e-21,2.6905533612995932e-26,1.2794175041471241e-36,5.7296929600502827e-36,9.1583716656296993e-33,0.88168480800000004,0.0,0.0094599999967438474,0.10884999999421764,1.3814964448486588e-13,1.4309658723181934e-13,1.9143809687139096e-13,4.3647594180025226e-15,2.789247945621129e-15,1.3268260281245576e-15,9.3973856005925211e-13,7.186738518432888e-13,9.5216632111534097e-15,7.3385591183031137e-15,1.0523491099728355e-12,3.4687965197761143e-15,2.6526925987772001e-16,6.4539022619226801e-14,6.6934118301194403e-14,5.3075630374713408e-14,1.5276852681609666e-13,3.4990719585622569e-14,3.8827560454525366e-14,8.4333361433800181e-16,1.1982447422629555e-13,2.0594603343049735e-13,2.60083132169729e-13,5.7414594056650243e-16,4.0172322629092121e-15,7.5651122585534062e-14,1.8077196025285132e-15,2.4580540387447704e-14,5.3325565424516757e-14,9.6864779719652962e-16
8.90299743256e-07,0.0038082213198251382,1.052166172479333e-15,2.1145572047502972e-16,2.2248346134736171e-15,2.3168644332590415e-15,6.128194703743316e-15,0.0,0.0,4.6611871345511472e-13,2.182317584133262e-16,4.760369821412512e-22,4.2825829010573301e-25,1.2907494470463428e-31,7.14911040766596e-15,7.7183938401817617e-24,1.5582548632970321e-13,3.3178995827544236e-15,1.533749995417217e-26,2.2754312150790319e-30,6.3828938434642273e-13,2.1742133536872953e-20,5.7915429766078651e-29,3.1261918316132639e-21,7.4591061641537938e-18,9.2575764259625328e-27,9.5095398858506586e-13,8.1633538944784195e-24,5.090895903435291e-14,2.4365378913159473e-26,2.1958302955006158e-41,1.5515883668885496e-24,3.0122620516669922e-42,1.4250368108102567e-15,2.0514295175440598e-19,7.9402608607229715e-17,7.8237551233756232e-16,3.166611680137621e-18,1.1628836035257898e-12,5.3426218104436739e-23,5.4101584130424669e-29,3.7171434197331975e-20,1.3812432215679254e-19,2.0384783652870514e-17,4.3517751219043889e-19,3.0269376703498737e-25,1.1408312572069258e-28,5.5079685571953469e-26,1.4668260625491001e-35,1.0632399037686657e-34,1.1251331272971794e-34,4.043861961244746e-57,2.6337541646346168e-50,3.2678499923368943e-23,2.4692717436165802e-20,3.030846569094212e-20,1.67315603655245e-25,3.9133448487913584e-33,2.6819532317696321e-20,1.1932570470488708e-24,7.9697257406615965e-39,1.1776085194353712e-14,3.3634409136314495e-21,3.2338173108302872e-21,3.08237130460944e-26,1.7376304395022071e-36,9.9405779434359667e-36,1.1656443669811746e-32,0.88168480800000004,0.0,0.0094599999963389681,0.10884999999346821,1.5116008175063603e-13,1.5625987874855624e-13,2.0578670840266819e-13,5.0988437846444485e-15,3.1948256491592603e-15,1.5411442730088508e-15,1.0455999068074675e-12,7.9424026550838016e-13,1.1139772655785325e-14,8.4206418253776158e-15,1.1927483535402312e-12,4.0380274302741027e-15,3.0941962845937474e-16,8.0605076918016305e-14,8.3767501232317083e-14,6.6019460001577875e-14,1.9214213908100766e-13,3.9123865681511672e-14,4.0738391122069975e-14,1.0147979565746228e-15,1.3309266395347855e-13,2.1753188365765363e-13,2.894178279537151e-13,6.7071800664069455e-16,4.9242681288222782e-15,8.4738480384004926e-14,2.0440087261703833e-15,2.761410546041924e-14,6.0019101913339089e-14,1.0905955890370332e-15
9.881444669680001e-07,0.0038082213198245957,1.1350225335770625e-15,2.4356718303997977e-16,2.5086121760238022e-15,2.76566265664096e-15,7.7039556022843762e-15,0.0,0.0,5.5670005826012479e-13,2.8777355431149269e-16,6.4713234432323209e-22,5.3191553149320059e-25,1.6287815288846623e-31,8.7745950779879167e-15,9.4849122723303724e-24,1.6643257645845256e-13,3.8776755608369833e-15,1.7550069086647134e-26,2.4294122895981922e-30,7.5160005674949661e-13,3.0791938823277286e-20,6.8014203082258132e-29,3.9810455363356549e-21,9.4895053791945265e-18,1.2036408469417136e-26,1.075075777794525e-12,1.1146746839902652e-23,5.3298429604300121e-14,2.9006471031980431e-26,2.5130978089815216e-41,2.1157390488959242e-24,4.7016090172977262e-42,1.79067272939579e-15,2.2645037420382915e-19,9.09591550413952e-17,9.2421750985969272e-16,3.9085059361260217e-18,1.2967799065463148e-12,6.5575634134830567e-23,6.3737438002923959e-29,5.2698342078830931e-20,1.8095352662002243e-19,2.5254688373401906e-17,4.8128825647455166e-19,3.8730058111172755e-25,1.3603855577426022e-28,7.2840784662615927e-26,1.767039308284875e-35,1.8187882661236688e-34,1.7438196515844507e-34,7.1532833454460755e-57,3.5850085011751691e-50,4.5721676202407837e-23,3.0531082786534592e-20,4.0068976631393094e-20,1.9859669292878239e-25,5.1916384248563402e-33,3.3751019637896291e-20,1.4805142125925158e-24,1.0539697929927541e-38,1.4531288058834408e-14,3.6299812822731935e-21,3.7772257976816276e-21,3.4809335007189559e-26,2.2911251100540311e-36,1.6292536188417313e-35,1.4462637557875241e-32,0.88168480800000004,0.0,0.0094599999959334453,0.10884999999271698,1.6386773649856511e-13,1.6897096190960656e-13,2.2002363589580852e-13,5.8767148773617232e-15,3.6114559978555933e-15,1.7665755525331712e-15,1.1490088518635522e-12,8.6720839379695116e-13,1.2855058408692313e-14,9.5325249666600588e-15,1.3331099210060106e-12,4.6370793043113246e-15,3.5590400184039843e-16,9.832614332269951e-14,1.0216469098512743e-13,8.0218332540322333e-14,2.356974962788107e-13,4.3161444428776435e-14,4.2494550011647202e-14,1.1975045087183791e-15,1.4553614217508108e-13,2.2810525346995614e-13,3.1693734942849993e-13,7.7242935506336134e-16,5.898797247241613e-15,9.3615858467245985e-14,2.2801872448255014e-15,3.0544777447984768e-14,6.6485915649033568e-14,1.2084137788763968e-15
9.999999999999997e-07,0.0038082213198241087,1.1449080955831118e-15,2.4750105098993197e-16,2.5432580711931756e-15,2.8223387492206956e-15,7.9077565262939658e-15,0.0,0.0,5.6815888884052872e-13,2.9705084853075022e-16,6.7029561931732257e-22,5.4545071975815157e-25,1.6725792964110786e-31,8.9833073816929232e-15,9.7117954076090313e-24,1.677277032139308e-13,3.9480126532547095e-15,1.7830058620200213e-26,2.4481816508635461e-30,7.6585478658644076e-13,3.2040075712325656e-20,6.9300706288454426e-29,4.0921363415129925e-21,9.7532872004392813e-18,1.2403704308544319e-26,1.0902705476958105e-12,1.1550364798331117e-23,5.3587860845543201e-14,2.9595411089611241e-26,2.5532441823289596e-41,2.1920577255705346e-24,4.9466742983421403e-42,1.8379387083447768e-15,2.2900044957816383e-19,9.2395418018479145e-17,9.4216751401171598e-16,4.0035288772091825e-18,1.3130352290732376e-12,6.712663355723167e-23,6.4949776824946312e-29,5.4840640565709776e-20,1.8658219750105069e-19,2.5877878186743706e-17,4.8679960810325372e-19,3.9837766268451724e-25,1.3882681408970607e-28,7.5218549559497673e-26,1.8054426001438076e-35,1.9344322514139349e-34,1.8336445678511063e-34,7.6351272971645816e-57,3.7143548664444453e-50,4.7509383077663906e-23,3.1279221263413203e-20,4.1355690247464412e-20,2.0256282829272433e-25,5.3627645523150191e-33,3.4648298322811789e-20,1.5174750971215472e-24,1.0883753606815682e-38,1.4884144078138585e-14,3.6623170906097905e-21,3.8454155319565357e-21,3.5296812070127981e-26,2.3651386452970836e-36,1.724208916799842e-35,1.4823706363955051e-32,0.88168480800000004,0.0,0.0094599999958842659,0.10884999999262585,1.6538723736015696e-13,1.7048118403610611e-13,2.2174078643104129e-13,5.9739208154836977e-15,3.6626585585194845e-15,1.7946360529310417e-15,1.1613744525682505e-12,8.7587768194644616e-13,1.3069451009414196e-14,9.669191583703852e-15,1.3501063415311723e-12,4.7116660939459992e-15,3.6169306068208908e-16,1.0058408308183619e-13,1.0449534222815806e-13,8.2022177412016314e-14,2.4125285707388415e-13,4.3644263891579929e-14,4.2697743844671262e-14,1.220371300425377e-15,1.4698917572691557e-13,2.2932465253454293e-13,3.2015125017780679e-13,7.8509848484440661e-16,6.0212409301717057e-15,9.4677433716517572e-14,2.3087831908474652e-15,3.0893052556114766e-14,6.7254437122739998e-14,1.2224154492481275e-15
1.0859891906800002e-06,0.0038082213198241087,1.215645565508281e-15,2.7625334327570605e-16,2.7962174660747385e-15,3.2479983960848962e-15,9.4699585973452283e-15,0.0,0.0,6.5434474169464341e-13,3.7013144504187658e-16,8.5511761789026408e-22,6.5025668977919404e-25,2.0088365171362961e-31,1.0573892493942936e-14,1.1441226204192861e-23,1.7718699493750966e-13,4.4745697000539294e-15,1.9941294902903105e-26,2.5851622527356388e-30,8.7259704369206015e-13,4.2155520374998944e-20,7.905421076454197e-29,4.9468732630443626e-21,1.1782379800730363e-17,1.5274147833248201e-26,1.20147807822394e-12,1.4767453854691647e-23,5.5686376735394611e-14,3.4040317879880949e-26,2.8559703957477623e-41,2.8003011268514021e-24,7.0220512970181561e-42,2.2000839360884452e-15,2.4729378173245809e-19,1.0304552577820349e-16,1.0773282111141018e-15,4.7256907056181837e-18,1.4311288419475837e-12,7.8880350686636624e-23,7.4028792666100445e-29,7.2209921888354961e-20,2.3027909504348978e-19,3.0608649478087828e-17,5.2629435674233415e-19,4.8420220948918566e-25,1.5988477074925658e-28,9.4014838745467217e-26,2.0974718337480779e-35,2.9612797496977403e-34,2.5954605432207396e-34,1.1952800418836142e-56,4.7511284297509371e-50,6.1923711833258594e-23,3.6967117790201374e-20,5.1369780481417408e-20,2.3247388353030148e-25,6.7150374733955679e-33,4.153194555149547e-20,1.7995721405248551e-24,1.3603529209497291e-38,1.7565593022282221e-14,3.8970888324777286e-21,4.3550100360148791e-21,3.8861795480605765e-26,2.9498216466412995e-36,2.550342673108994e-35,1.7579500742557698e-32,0.88168480800000004,0.0,0.0094599999955272771,0.10884999999196399,1.762792948009588e-13,1.8124600660618764e-13,2.34142497136705e-13,6.6979480369107681e-15,4.0385153606832459e-15,2.0029297308169148e-15,1.250016323930772e-12,9.376710826016525e-13,1.4666610225991263e-14,1.0672524378128213e-14,1.4732634110544797e-12,5.2654528913350791e-15,4.0468407647999659e-16,1.1766722969460975e-13,1.2202787151779002e-13,9.5634042092536069e-14,2.8330666466813659e-13,4.7105335074233971e-14,4.4115018556640405e-14,1.390728761337634e-15,1.5718228527640048e-13,2.3781250903915519e-13,3.4269879490661246e-13,8.7919688574462566e-16,6.9362112908431035e-15,1.0228730361120799e-13,2.5159732516322514e-15,3.3375968102469654e-14,7.2733465554542128e-14,1.3222380361980274e-15
1.2816786381040001e-06,0.0038082213198232934,1.3705401478718585e-15,3.4266806833872382e-16,3.38270150394548e-15,4.3097132665560618e-15,1.358278329391614e-14,0.0,0.0,8.7012494432917048e-13,5.7707925276909361e-16,1.3967429677018586e-21,9.3556094573429571e-25,2.8979792386663821e-31,1.4703699876955306e-14,1.5933705248892997e-23,1.9914214289739918e-13,5.7818064793394124e-15,2.5267641839648932e-26,2.9055430675056479e-30,1.1370362380871052e-12,7.2957461637352038e-20,1.0402869173175078e-28,7.2168199300058133e-21,1.7168229810725147e-17,2.3241159402424424e-26,1.4610487843469362e-12,2.4149150127927184e-23,6.0456417016629261e-14,4.5304719806650435e-26,3.619787373027181e-41,4.5726232080056961e-24,1.4121273255983699e-41,3.1522642828634973e-15,2.8762289208875947e-19,1.2880623743084878e-16,1.4177323991367746e-15,6.5826657319451716e-18,1.7010305335618668e-12,1.0887418655218867e-22,9.652565413807922e-29,1.2514494844684926e-19,3.4866509881303184e-19,4.2722462628574012e-17,6.1312238226770599e-19,7.1668014408645068e-25,2.1334455725225664e-28,1.4785717211149221e-25,2.8546841698270174e-35,6.9834270784787401e-34,5.2251346424295633e-34,2.9250320987447054e-56,7.8426686248048153e-50,1.0529904082914501e-22,5.1606333496793553e-20,7.8661155521782289e-20,3.0810040339105384e-25,1.0579762299423756e-32,5.969888474048124e-20,2.5341372399312746e-24,2.1394439966355739e-38,2.4459396495638826e-14,4.4327497472878002e-21,5.6114015958548607e-21,4.7165160370600267e-26,4.6226857551082884e-36,5.6062378465456261e-35,2.4755464045099511e-32,0.88168480800000004,0.0,0.009459999994712984,0.10884999999045289,2.0024060352615433e-13,2.0455036364887423e-13,2.6199036233373295e-13,8.4682695914945789e-15,4.9216123639454203e-15,2.507559544456363e-15,1.4450317037593674e-12,1.0714378338822766e-12,1.8573664053933972e-14,1.3030640103015208e-14,1.7523300004819012e-12,6.6079268828059118e-15,5.089586071678051e-16,1.6107274138660962e-13,1.6578636147763512e-13,1.2996959731978704e-13,3.9019292845367994e-13,5.4719944145102415e-14,4.7008387452213302e-14,1.8062256645752384e-15,1.7821989420663188e-13,2.5507209957394104e-13,3.8924202159048089e-13,1.1075241357062649e-15,9.1838054553737643e-15,1.1902966686679587e-13,2.9853427036690284e-15,3.8752398290267217e-14,8.4597930759475415e-14,1.5383982008606715e-15
