Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290)
3.590324223e-06,0.005330778553801379,2.0809586475011448e-18,4.3105063430584013e-19,1.0744738643858228e-17,7.900422724272498e-18,8.2511193859251371e-17,0.0,0.0,1.1946088725280191e-14,6.8260794187208362e-18,1.8322824077465765e-24,5.019337833632745e-29,5.8419096398191299e-35,8.0167170259626569e-17,9.4792973876463969e-27,9.0585667349290579e-16,2.8459487834485089e-17,4.4345318019786153e-31,1.0134902120705782e-34,6.9394412934801912e-15,1.3784422765286769e-26,1.3994401794148072e-33,1.1869810756098199e-23,8.4937131008198155e-20,1.0414482179910844e-30,2.4494997100978681e-14,2.8765209361573829e-26,4.1027894198567889e-16,7.4100481927643455e-30,1.1331201831543103e-47,1.8556997307667051e-27,3.7713315836945947e-48,4.3301676222569509e-17,6.3573632832310407e-22,8.5706171376961614e-19,1.1595694576210869e-17,3.4565891913235591e-20,3.5342509292904951e-14,7.2213388502365485e-26,4.8446027017630886e-33,4.8063012911534321e-22,8.7525701740843423e-22,2.0832305333870268e-19,1.9326208517736867e-21,3.1670431722300414e-28,4.2294004151637995e-32,6.2582166652160285e-29,7.3721190473310524e-40,3.4556441155437867e-38,1.4075515642789037e-38,1.4258619954091581e-65,5.3615781199996038e-57,1.9289384363583738e-26,8.349633036995669e-23,8.7020224901816388e-22,3.5592349259713181e-28,9.3877686991552823e-37,1.9781529626964147e-22,1.1618244046006637e-26,9.5458330598626119e-43,4.5218294716397971e-16,9.563215385235602e-24,2.1728882846928906e-23,8.2498956682416225e-29,1.4635050228784922e-40,1.0915057025815017e-38,8.3960965807487017e-36,0.88168480800000004,0.0,0.0094599999998918553,0.10884999999978628,1.2064304047039858e-15,1.6852412779935032e-15,1.7685839115103903e-15,1.0323197462218751e-16,7.3245214093768973e-17,2.7692257676317084e-17,3.3267421989646721e-14,3.4258076567482172e-14,8.9715074706518624e-16,7.5733267763685754e-16,3.9497645376221369e-14,2.8384014927759408e-16,1.1898941911496624e-17,1.5595926417388775e-15,1.7499088319158519e-15,1.6101905389567065e-15,2.6728091574658399e-15,6.7342053654333251e-16,4.5042195903853551e-16,8.2273762967201865e-18,1.1754381271272731e-15,9.6036194640426169e-15,1.0108919308251322e-14,1.0285078875427903e-16,1.5956741971518263e-16,5.7950844071409711e-15,2.4624908885479422e-17
4.664066047e-06,0.005330778553801245,2.5133727270216141e-18,5.7500456657638394e-19,1.4280630068043134e-17,1.1822864246527046e-17,1.3502302109480742e-16,0.0,0.0,1.7850173714892098e-14,1.2389436288569717e-17,3.5517105673507597e-24,8.0716417974630903e-29,9.6280090906837866e-35,1.3024408196726399e-16,1.5411247080601027e-26,1.0370120839815702e-15,4.0265613503129973e-17,5.8637608860128709e-31,-1.9502920250734952e-34,9.9649457960999919e-15,2.874486131695918e-26,2.0307109891059406e-33,2.0052879340879542e-23,1.4339668229836855e-19,1.8308077385459704e-30,3.2127994426912204e-14,5.1936767822354555e-26,4.4464449887110873e-16,1.0684565141100156e-29,1.4938730012921388e-47,3.6110336131032207e-27,9.4752487731891373e-48,7.1092603051343022e-17,8.2577175044228165e-22,1.1656116782554979e-18,1.6717411895359512e-17,5.6010483105350909e-20,4.5757914070921235e-14,1.0496805140353782e-25,6.530614105479959e-33,1.0055757596987725e-21,1.5479466950843499e-21,3.2740717730471495e-19,2.4437207339841408e-21,5.2894704916903775e-28,6.1088024940553299e-32,1.1195297422427158e-28,1.0714109081063497e-39,9.0784439133955492e-38,3.1637932122703446e-38,4.3836322794908843e-65,1.0330347002739223e-56,3.9776156782061771e-26,1.354295887660275e-22,1.5661402297310385e-21,5.2246760707645625e-28,1.5455606157955638e-36,3.2549101898787837e-22,1.8942640225900533e-26,1.7076510176892696e-42,7.3240698013490335e-16,1.115289481222931e-23,3.0249918907545301e-23,1.0820099140318699e-28,2.4772199339125909e-40,3.0804281823745207e-38,1.3689246591454845e-35,0.88168480800000004,0.0,0.0094599999998593101,0.10884999999972143,1.4806411315224397e-15,2.0967817243529864e-15,2.0265242323171729e-15,1.3909288122965304e-16,9.8065689695072038e-17,3.7227506356580269e-17,4.2695941423150716e-14,4.382372605530945e-14,1.2130375805976847e-15,1.0182624872536713e-15,5.1413678001493218e-14,3.8379145402485532e-16,1.6158180775671112e-17,2.49959011487899e-15,2.8706458081462512e-15,2.5857626242053417e-15,4.2874622181985029e-15,8.7509889360546812e-16,5.1148747803342332e-16,1.1938557454795032e-17,1.5736712989709398e-15,1.1154330663500778e-14,1.3601204176801673e-14,1.4016476381181171e-16,2.3916480352203083e-16,7.5655004586226791e-15,3.191641279268323e-17
5.737807871000001e-06,0.005330778553801121,2.9350505554652707e-18,7.1956998788860005e-19,1.8059189447561749e-17,1.64634687433059e-17,2.0258187374666311e-16,0.0,0.0,2.4850191686637829e-14,2.0297307455679772e-17,6.1529157902349697e-24,1.2107083584888173e-28,1.4425873499148358e-34,1.9460706302205413e-16,2.3037379017550875e-26,1.1695067572255174e-15,5.3648029349839113e-17,7.5178738520131017e-31,-1.8979292452715935e-34,1.3427714545385822e-14,5.274098333421531e-26,2.8054280423484344e-33,3.0556672819640782e-23,2.1840965690349401e-19,2.9375784610813741e-30,3.9839858900907531e-14,8.4004633090064236e-26,4.786172550959863e-16,1.4457290909402678e-29,1.9042310765569126e-47,6.2520974197558018e-27,2.0827934545224892e-47,1.0616748429414691e-16,1.0115557256534447e-21,1.4984517317089176e-18,2.2648025778389353e-17,8.2652142027805171e-20,5.6058749243367169e-14,1.4172837667063773e-25,9.5001354344465106e-33,1.8399719408972423e-21,2.4405081049032732e-21,4.7371095406606263e-19,2.9491594927291953e-21,8.0226417334273701e-28,8.277388804992505e-32,1.8123566513415222e-28,1.4603118951076591e-39,2.0456182237114461e-37,6.3068508568051204e-38,1.1826050283778097e-64,1.791306000093764e-56,7.2241399108149891e-26,1.9997945459872098e-22,2.4995986385826521e-21,7.1831192754344859e-28,2.3548101956060705e-36,4.8715166354770842e-22,2.814099324420728e-26,2.7644416249056323e-42,1.0804590658672311e-15,1.272487793478311e-23,3.9713057839291559e-23,1.3415418638543801e-28,3.8236991916547178e-40,7.320117749053316e-38,2.0336673555579985e-35,0.88168480800000004,0.0,0.0094599999998266609,0.10884999999965646,1.748411685662431e-15,2.4936477066882296e-15,2.2823285449685769e-15,1.7762105063308121e-16,1.2433733107696058e-16,4.7471566147260955e-17,5.1904153573898664e-14,5.3048143532328159e-14,1.5524980348245095e-15,1.2945558560697595e-15,6.3251703964737821e-14,4.9122938416577319e-16,2.0738192482348945e-17,3.6633416555248313e-15,4.2712201062489333e-15,3.7902526070116875e-15,6.2988952193105008e-15,1.0720743615570798e-15,5.6252067624964116e-16,1.6245354691944396e-17,1.9598732752198948e-15,1.2415643492096001e-14,1.6994042288076509e-14,1.8030131164946437e-16,3.3286425140654996e-16,9.2946616210815401e-15,3.9159960644532466e-17
7.885291519e-06,0.005330778553800893,3.7489905192398944e-18,1.0036000617839707e-18,2.6320653830647482e-17,2.7846761820840042e-17,3.8940502475678995e-16,0.0,0.0,4.2017878361948288e-14,4.5534311878864005e-17,1.5401936168469149e-23,2.4018801178321215e-28,2.7179223920914019e-34,3.7265253222053191e-16,4.4137134846177079e-26,1.4386105881403535e-15,8.5334420426490749e-17,1.1484802011006488e-30,1.9187568042295428e-34,2.1631313963560033e-14,1.4418095936715001e-25,4.8060439207323433e-33,5.8714212600014857e-23,4.1943515597429064e-19,6.4138991401159488e-30,5.5507857610792598e-14,1.812766808282634e-25,5.4537903087342805e-16,2.3482811994410692e-29,2.9311625913392963e-47,1.5355418557651951e-26,7.2770283068187758e-47,1.9875574034225283e-16,1.370541540538555e-21,2.2369170579421526e-18,3.7016299656301909e-17,1.5101962136429641e-19,7.6313915742613992e-14,2.2681510166756022e-25,1.4906253487326869e-32,4.9272443634012438e-21,4.8880838765906976e-21,8.4793465600365075e-19,3.9429254792999008e-21,1.5422815874333421e-27,1.3475042716581267e-31,3.9947912160459411e-28,2.407349341068727e-39,8.956189787339719e-37,1.9891694253398486e-37,6.5410798884171021e-64,4.2976327266081128e-56,1.930530106522471e-25,3.6569832648477925e-22,5.0855523965469612e-21,1.2006398653898617e-27,4.668241586128894e-36,9.165230269106633e-22,5.2305332231544044e-26,6.0933819990857342e-42,1.9734294393308502e-15,1.5815383856162343e-23,6.1420291440917133e-23,1.868398370939349e-28,7.6370029406162655e-40,3.3155004416748849e-37,3.779970125914063e-35,0.88168480800000004,0.0,0.0094599999997610554,0.10884999999952619,2.2650829846614331e-15,3.2454722388673739e-15,2.785950809631509e-15,2.6292674873118967e-16,1.8090579191754483e-16,7.0080243419318398e-17,6.9672274513943437e-14,7.0522490776025209e-14,2.3043568841407392e-15,1.8897597326961185e-15,8.6648092711748961e-14,7.2850793221069666e-16,3.0858222677257529e-17,6.649780735827226e-15,7.837761979680327e-15,6.8572689944783126e-15,1.1495070097216833e-14,1.4521493173967786e-15,6.4826440737859589e-16,2.6534987564310161e-17,2.6639480237589587e-15,1.4499041692036711e-14,2.3184835490401758e-14,2.6902275767817861e-16,5.5978929931076236e-16,1.2631148795976833e-14,5.3474964030191637e-17
9.999999999999997e-06,0.005330778553800696,4.5150886276537893e-18,1.2748156161316419e-18,3.5336422346116849e-17,4.1703948484222237e-17,6.450587573589635e-16,0.0,0.0,6.2861973674274682e-14,8.4446838247761362e-17,3.1072965816347564e-23,4.1503610737294315e-28,4.3882827821706731e-34,6.1652945007073645e-16,7.3041326729323153e-26,1.7089250712832344e-15,1.2299731152096452e-16,1.6324283014242241e-30,2.0363297967572842e-34,3.1318169116324881e-14,3.0692984418845784e-25,7.4460020844495709e-33,9.5743870995520052e-23,6.8374142266376581e-19,1.1745419116712902e-29,7.1254645711832338e-14,3.249738201350083e-25,6.0960553464519115e-16,3.4294297010774874e-29,4.1707158871152506e-47,3.0206663619265316e-26,1.8392359956347278e-46,3.1912369084042063e-16,1.7082019815817708e-21,3.057038168287547e-18,5.4436944433271169e-17,2.3718433712345141e-19,9.5815013213403975e-14,3.2523565815675967e-25,2.151844418934921e-32,1.0203169691754398e-20,8.1305403672545701e-21,1.3206894908639952e-18,4.8995603871209945e-21,2.5245346263416692e-27,1.9711811864715119e-31,7.3413798305973189e-28,3.5721554852300675e-39,2.6227600729034545e-36,4.7489674853356637e-37,2.157692603187197e-63,8.5621330602637976e-56,4.0326633430629708e-25,5.746267760641939e-22,8.5360094488247629e-21,1.7938378961315506e-27,8.0732141500804409e-36,1.4785132042779629e-21,8.361589025383441e-26,1.1198055209465644e-41,3.0986638875611594e-15,1.8790127505897131e-23,8.6310148474832388e-23,2.3973682789855604e-28,1.309084049073503e-39,9.8025317778627005e-37,6.0427195569891253e-35,0.88168480800000004,0.0,0.0094599999996960466,0.10884999999939744,2.7501791370715915e-15,3.9340011331635092e-15,3.2707666054479325e-15,3.5760576342131157e-16,2.4148805578505826e-16,9.5041420759835116e-17,8.6354453834774622e-14,8.6525126835888089e-14,3.1391451267566633e-15,2.5275193154521276e-15,1.0928637964558648e-13,9.9066654556170428e-16,4.2045250573458373e-17,1.0422226625819633e-14,1.2258303139645797e-14,1.0695023580967889e-14,1.8087837722054216e-14,1.8089894391025535e-15,7.1614644837861125e-16,3.8738687805350903e-17,3.2675984783230016e-15,1.6118439003968957e-14,2.8496785830288355e-14,3.671399603392194e-16,8.3199956615301635e-16,1.5763651939733118e-14,6.7324883507152151e-17
1.0032775167000001e-05,0.005330778553800696,4.5266855412958947e-18,1.2789528795745495e-18,3.5483029671359427e-17,4.1939391554369718e-17,6.4958080854465798e-16,0.0,0.0,6.3215784268083091e-14,8.5159729508921378e-17,3.1367097213470003e-23,4.1819541519953641e-28,4.4174078638889967e-34,6.2084451016628746e-16,7.3552762176287606e-26,1.7131561119139595e-15,1.2363148265712426e-16,1.6406575010299772e-30,2.0097208011088491e-34,3.1480862823262288e-14,3.1001997910814269e-25,7.492148933405571e-33,9.6390418964608432e-23,6.8835593117858425e-19,1.1842952003421932e-29,7.150118255513784e-14,3.2757505756486787e-25,6.1058911894793199e-16,3.4476882766706425e-29,4.1917100515347975e-47,3.0482808199918153e-26,1.8611489257164089e-46,3.2121719816760641e-16,1.7133115249999945e-21,3.0704746087811036e-18,5.4732489399915382e-17,2.3866690091598088e-19,9.6113779828780714e-14,3.2687530938830597e-25,2.1630986781376678e-32,1.0302398482526035e-20,8.1872929954093163e-21,1.3288305841198521e-18,4.9142154390294054e-21,2.5417380368513513e-27,1.9817207319475707e-31,7.4025983960698805e-28,3.5920218383313744e-39,2.6577015236787534e-36,4.8028453411908996e-37,2.1886170129369335e-63,8.6422552916082996e-56,4.0723689073603093e-25,5.7822205982797073e-22,8.5965459783224883e-21,1.8039549365880377e-27,8.1347861728697664e-36,1.4883100872655648e-21,8.4159846445498975e-26,1.1291434160671928e-41,3.1180236815921223e-15,1.8835696423472678e-23,8.6723348086068842e-23,2.4056459031262942e-28,1.3188632992202365e-39,9.9338625040148314e-37,6.0820301806651973e-35,0.88168480800000004,0.0,0.0094599999996950353,0.10884999999939544,2.7575124911705166e-15,3.9442677468285047e-15,3.2781937688446586e-15,3.5915652446833268e-16,2.424650856073923e-16,9.5449350804632536e-17,8.660664299427715e-14,8.6763736521483276e-14,3.152820430049358e-15,2.5378069913833519e-15,1.0963411140403751e-13,9.9495222077298204e-16,4.2228172835356709e-17,1.0487188310772214e-14,1.2333909524000076e-14,1.0760887835630253e-14,1.8201542018185387e-14,1.8143838446334733e-15,7.170692680789654e-16,3.8944002052354721e-17,3.2762539633900363e-15,1.614016246000781e-14,2.8572988996636515e-14,3.6874459104808382e-16,8.3659913699063427e-16,1.5811006318648173e-14,6.75376130944704e-17
1.2180258815000002e-05,0.005330778553800523,5.272087493126181e-18,1.5439246356946596e-18,4.5498180104956465e-17,5.863092115297336e-17,9.9006550437109184e-16,0.0,0.0,8.8197786659562324e-14,1.419161055755406e-16,5.6176549104131582e-23,6.671781485106131e-28,6.5491236167907015e-34,9.4608019086733891e-16,1.1210063395243784e-25,1.9931247079955114e-15,1.6866461942935853e-16,2.2326763321636502e-30,7.217170198134547e-35,4.2905676503325095e-14,5.772317371420563e-25,1.0941273113344038e-32,1.4364044780833502e-22,1.0255654184770062e-18,1.9642191702563953e-29,8.7821257648377355e-14,5.3037313267112457e-25,6.7427516892626186e-16,4.7429657754200655e-29,5.6858824599410381e-47,5.3031715864258576e-26,3.9788891344108544e-46,4.7372537988829498e-16,2.0405680740598867e-21,3.9969971942836477e-18,7.5828789776368102e-17,3.4453069780368396e-19,1.1546483617741604e-13,4.4134030465354742e-25,2.9293218610068179e-32,1.8557186559853276e-20,1.2296657290279396e-20,1.9140727175071998e-18,5.8633620476795917e-21,3.8040200449919008e-27,2.729867654017752e-31,1.2288785366935793e-27,5.0338098743060291e-39,6.4127350512926118e-36,9.9324556815773199e-37,5.9528276453972913e-63,1.5523483406981217e-55,7.4480507549397791e-25,8.349695930419022e-22,1.2988261034787419e-20,2.529374207158119e-27,1.3026207527479791e-35,2.2051812935742199e-21,1.2376862640398463e-25,1.8744529070250745e-41,4.5003641182742418e-15,2.1786895211716558e-23,1.1548589276494206e-22,2.9533479017294992e-28,2.0791620194825316e-39,2.3953249894912397e-36,8.9444803461661884e-35,0.88168480800000004,0.0,0.0094599999996285971,0.10884999999926422,3.2268634286436703e-15,4.593706658989504e-15,3.7580901773993885e-15,4.6623923874385053e-16,3.0851792041799714e-16,1.2349845114549007e-16,1.0274624700469423e-13,1.0185727542151378e-13,4.0972820687585394e-15,3.2334356531659315e-15,1.3215541488824604e-13,1.2897163508087487e-15,5.4811914443647555e-17,1.5142069453988412e-14,1.7639002617094052e-14,1.5449178276012513e-14,2.6350962355297082e-14,2.1596124501927195e-15,7.7429557943699657e-16,5.3333453216779532e-17,3.7993355998508745e-15,1.7496152209214839e-14,3.3177137916374163e-14,4.7914971849551836e-16,1.1599009809627256e-15,1.8841561393984959e-14,8.13147579185899e-17
1.4327742463000003e-05,0.005330778553800378,5.9888997761229959e-18,1.7984996880782094e-18,5.6318983213712087e-17,7.781949692553139e-17,1.417671281773863e-15,0.0,0.0,1.1672657959229324e-13,2.184687634327533e-16,9.2201077825354879e-23,1.00005901522527e-27,9.1214679280461607e-34,1.3551166229001483e-15,1.6058054306797891e-25,2.2784880655072482e-15,2.2056296973019797e-16,2.931828959606101e-30,-3.1504913851746502e-34,5.5837626908893081e-14,9.7671779239436372e-25,1.5230392267196566e-32,2.0052168385796879e-22,1.4314729233505945e-18,3.0241926134289804e-29,1.0446853142259276e-13,7.9711929699716929e-25,7.3646619283034251e-16,6.2338007834213833e-29,7.4510217230909522e-47,8.4381679620431417e-26,7.5533747462259344e-46,6.5646013403541973e-16,2.3530343941065099e-21,5.014337499458332e-18,1.0033439797218117e-16,4.6755545890046074e-19,1.3437401966462958e-13,5.6964842601436068e-25,3.762915170386316e-32,3.027117152755718e-20,1.717095820982822e-20,2.6013065261426652e-18,6.7907190775405711e-21,5.3310850673735325e-27,3.5917857826652301e-31,1.8914408035418909e-27,6.7588340305681287e-39,1.3572317359084342e-35,1.8524640980278483e-36,1.4077138475722854e-62,2.5792751267784861e-55,1.2385147015910115e-24,1.1333786106531889e-21,1.8211767198951854e-20,3.3779534007563729e-27,1.9642374764646699e-35,3.069906265124015e-21,1.7120021022635253e-25,2.8850879340359395e-41,6.1066739772254843e-15,2.4670125704716942e-23,1.4757094828143401e-22,3.5115360040735074e-28,3.0799781647841365e-39,5.0245675919681272e-36,1.2372275016477984e-34,0.88168480800000004,0.0,0.0094599999995617357,0.10884999999913254,3.6743099685954272e-15,5.1973237504380291e-15,4.2249561453325678e-15,5.8402974025461165e-16,3.7859118386472556e-16,1.5414080882305535e-16,1.1813099921882088e-13,1.158852982509203e-13,5.1364748114540966e-15,3.9716395320026939e-15,1.5416389101588731e-13,1.6118868342604583e-15,6.8570389953253054e-17,2.0581383467830248e-14,2.3640862605306857e-14,2.0872272428021972e-14,3.5876015356682069e-14,2.4886873901936562e-15,8.2270294371508847e-16,6.9584733329410697e-17,4.2427604419544954e-15,1.8642556601045733e-14,3.7080227325702273e-14,5.998950395052897e-16,1.5268226293266551e-15,2.1730290932726204e-14,9.4777136799660684e-17
1.8622709759000005e-05,0.005330778553800154,7.3486044334536289e-18,2.2798573511317213e-18,8.0214072530997372e-17,1.2337097077249872e-16,2.557514701851305e-15,0.0,0.0,1.8364551674791809e-13,4.399873496517479e-16,2.076314777291052e-22,1.9689524986494351e-27,1.5619310191659771e-33,2.4476808290496291e-15,2.9006949963364069e-25,2.8652445209888004e-15,3.4542963102123842e-16,4.668312219225088e-30,3.5623258057311569e-34,8.5991338620337364e-14,2.3049196497917643e-24,2.6633059337694595e-32,3.4338623825175248e-22,2.4508687843704682e-18,6.1438098855622904e-29,1.3874152049623817e-13,1.548624697547729e-24,8.5647309569197629e-16,9.8066067061296006e-29,1.196843007081956e-46,1.7826736092477928e-25,2.1321141859069062e-45,1.1132608228094417e-15,2.9362030795765798e-21,7.3137502936723893e-18,1.5965929828436663e-16,7.6139676714703597e-19,1.7089379409266082e-13,8.6578015083900262e-25,5.9202525336897472e-32,6.6050139017158589e-20,2.9051068263020749e-20,4.2732471079053557e-18,8.5814352955693483e-21,9.1843124596569288e-27,5.6595112618047999e-31,3.8356498250964291e-27,1.1193412871235003e-38,4.6860155711919576e-35,5.173573510818687e-36,5.8760608633753718e-62,6.0961529289483246e-55,2.8244060974818764e-24,1.846221029623208e-21,3.0976728595065368e-20,5.4478111098336509e-27,3.9346590556669345e-35,5.2531931280408982e-21,2.8976211745929854e-25,5.8506873305140818e-41,9.9430268019966077e-15,3.0237101457144177e-23,2.2122028302779732e-22,4.6593266268863826e-28,5.9588457571085785e-39,1.6748780744235029e-35,2.0940548841127644e-34,0.88168480800000004,0.0,0.0094599999994267325,0.10884999999886767,4.5076314864507459e-15,6.2788812053869139e-15,5.118186588660845e-15,8.5091781760940981e-16,5.2925163501707418e-16,2.2287333608530931e-16,1.4677781378298205e-13,1.4101889828974848e-13,7.4918713976090467e-15,5.559399289236731e-15,1.9651528018556881e-13,2.3349459374447219e-15,9.9461707107066158e-17,3.3699040473327632e-14,3.739588858188189e-14,3.3757171350887607e-14,5.882687197956788e-14,3.1014078447204782e-15,8.978165849064043e-16,1.0732529958067402e-16,4.9311954918569267e-15,2.0421188564266476e-14,4.313996208456972e-14,8.710889841287412e-16,2.3832174851983573e-15,2.7108876741960118e-14,1.2068050426164925e-16
2.2917677055000007e-05,0.005330778553800017,8.6298518708146029e-18,2.7302543668196158e-18,1.0682419208495969e-16,1.7796073498150025e-16,4.1175739161883389e-15,0.0,0.0,2.6238035900341056e-13,7.6848160493948068e-16,3.9960956990118594e-22,3.4375530674408066e-27,2.3978482624185107e-33,3.9466315900460984e-15,4.677125600822877e-25,3.4730492375339443e-15,4.9925109751584652e-16,6.8920775086055293e-30,-9.3756912199591169e-34,1.2145821090841463e-13,4.5985351525328383e-24,4.2284192071607204e-32,5.2542558709963099e-22,3.749692397904161e-18,1.0885291139365311e-28,1.7430954710379209e-13,2.6373089539700703e-24,9.7084942507106344e-16,1.4177507252406415e-28,1.779913894615506e-46,3.2218842238176565e-25,4.8447076207069336e-45,1.6929978391227132e-15,3.4683374220968811e-21,9.9522399207127589e-18,2.3287154733254671e-16,1.1124171015392438e-18,2.0573272271151639e-13,1.2109799379898733e-24,8.1873768455646173e-32,1.217401964326068e-19,4.3484966019838774e-20,6.326478897245297e-18,1.0289381518137343e-20,1.411329146141327e-26,8.1914877605791765e-31,6.7843579789866829e-27,1.7234579391634e-38,1.2591856274757934e-34,1.1891360781899523e-35,1.7682220810768513e-61,1.2496541702543969e-54,5.4524156149620254e-24,2.697878767200979e-21,4.6519310239952801e-20,8.0197437055006966e-27,7.0148796345718987e-35,8.0603434805793001e-21,4.402984557144729e-25,1.0348527786625404e-40,1.4525622044617195e-14,3.5546332064262265e-23,3.0663377292189604e-22,5.8487949846353387e-28,1.0311454638051983e-38,4.3375725776296078e-35,3.1819593617920523e-34,0.88168480800000004,0.0,0.0094599999992900016,0.1088499999986009,5.2661949933168071e-15,7.213265532338727e-15,5.955536065465172e-15,1.1578981525046269e-15,6.9128269792327907e-16,3.0092862667316066e-16,1.7284582589994568e-13,1.6273012961032828e-13,1.0202072823057436e-14,7.2676081800693284e-15,2.3645968977608228e-13,3.1565517241583955e-15,1.3457772836950352e-16,4.9600797706087554e-14,5.2934804790896508e-14,4.9074241770290822e-14,8.6590253517774963e-14,3.6589297077904177e-15,9.5202850478933458e-16,1.5146368854233794e-16,5.4200930838719221e-15,2.1710052903007368e-14,4.7442687126237832e-14,1.1794739748645612e-15,3.3890670850628562e-15,3.2002792438163057e-14,1.4510913769691049e-16
