Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948)
2.0971519e-08,0.00356137541547333,1.0441776899280571e-18,4.9351720705461173e-21,7.5687109234791944e-19,4.000932131348314e-20,5.0202793094194486e-20,0.0,0.0,1.6055579735527571e-16,1.6488113001617163e-21,5.8045991915599746e-25,3.9510926646623241e-31,2.5086433803473997e-38,2.8053964711764438e-19,6.4031564217115388e-29,1.1743656706266711e-15,3.9141504506372345e-19,5.7653870721600302e-31,5.9457627982220869e-33,1.0624106046461734e-16,1.6666299718789313e-26,1.4207905361935717e-33,2.9405623757297163e-26,1.7161440324637056e-22,8.0645346801941057e-34,2.6963551676827136e-16,1.1547639801567188e-25,1.2056141807414041e-15,3.5624240206282181e-31,8.3758283585106001e-47,2.0198560853693529e-31,1.0438369654572011e-52,6.6735461634277795e-21,1.9800094112277854e-23,2.6494904094085826e-20,1.818151065978747e-19,5.7900184505289307e-23,8.8780292883568116e-16,3.0544296947357848e-23,4.38982777000695e-34,6.2702215260586075e-27,8.77468079856144e-26,7.7774073333867402e-22,6.8300747314570099e-22,2.1605043549619022e-31,1.2601447396208571e-33,2.1169735535020848e-32,1.3047309964697892e-41,1.1419493505662753e-43,1.3389896190380057e-42,2.0425482356662451e-71,5.6501604144523822e-60,3.3043554767037605e-31,1.6371155066302859e-25,9.3787809905175569e-27,1.1608428453782387e-29,4.1416041432757239e-35,4.4722239300800694e-26,5.4775138613823843e-30,1.2484528194621643e-45,1.5409947118402604e-19,2.9237555928648128e-23,6.1143605353589685e-25,2.4862494670261279e-30,2.1222572343711821e-43,8.2990929698022139e-46,1.2736992448297519e-38,0.88168480800000004,0.0,0.0094599999999938952,0.10884999999999502,1.1952086030624902e-15,1.0528370061743326e-15,1.9333481999091643e-15,1.0855243750263771e-17,8.5751577808288235e-18,4.2142033270849846e-18,1.2191331734428733e-15,1.0692192983234714e-15,2.7290263706567193e-17,2.3176922730324477e-17,5.0018191119252253e-16,1.0837496883038365e-17,2.7447834289049188e-19,3.328405237093478e-18,1.7696911783061122e-18,2.6076881753164561e-18,6.0868873263739383e-18,9.2556637153328338e-18,5.9273803119825704e-16,1.3312934675788494e-18,5.9659222960870447e-17,6.4102621991987222e-16,1.2459654480096354e-16,5.2245564483877605e-19,1.3908420318139468e-18,1.5767192473187066e-17,1.3873700553631955e-18,2.8946840061134164e-18,5.0690057535562632e-18,7.5284151163593252e-21,7.3120052061881732e-20,1.6473324076747818e-19,3.7406490805888484e-20,1.3731134972079e-19,4.1451808999380308e-26,9.3918951037796575e-26,9.3769246964682248e-24,3.8582125533722293e-23
2.9360127e-08,0.003561375415473329,1.5519262043210138e-18,9.8768268806570507e-21,1.6517300000742716e-18,8.133716523980907e-20,1.3939148262760357e-19,0.0,0.0,2.4679498657541612e-16,3.3842315011691534e-21,2.5245928743037086e-24,9.7698865444346166e-31,6.7650941898284934e-38,5.1239315513351856e-19,1.2790665198679058e-28,1.5416737997628096e-15,7.0779809351367175e-19,1.0741650050627492e-30,4.2408596042971488e-33,1.7952604161663021e-16,3.9338070971192138e-26,3.2058400802198767e-33,5.582558640818005e-26,3.0511148831199545e-22,2.7895840865879813e-33,4.8684379369625012e-16,5.0228776644998885e-25,1.4274338641775426e-15,6.764233860514625e-31,1.5968687353718524e-46,4.8599080378668138e-31,3.0244048935394578e-52,1.5946884168498962e-20,3.3129437777742801e-23,4.4483301364230053e-20,3.0629238043610307e-19,9.0288748040729337e-23,1.4888806078869881e-15,1.0823058051895287e-22,7.8425665435669193e-34,1.3488001613044395e-26,1.7508832668837813e-25,1.3576617096460143e-21,8.5202780287538734e-22,5.4342031118298364e-31,2.586260545344828e-33,5.4056203464495243e-32,3.5222981492057261e-41,4.8197614532830383e-43,4.4651797794179433e-42,9.0006088554354366e-71,2.2004084541261691e-59,1.2786711212487744e-30,2.7822725529540248e-25,2.3417529429896352e-26,2.4691770558655043e-29,1.4709677610365135e-34,1.0661108954122061e-25,1.4920368020545271e-29,3.1879575677564343e-45,3.4703489209147663e-19,3.4787528896253239e-23,1.028000438667653e-24,4.5626331719336969e-30,5.1023096319727874e-43,3.6444876187743721e-45,3.4717296071236577e-38,0.88168480800000004,0.0,0.0094599999999914527,0.10884999999999175,1.3853269621719352e-15,1.2272546425343442e-15,2.5058570740751479e-15,1.3168919575132493e-17,1.023958358184996e-17,4.9699159375418053e-18,1.9767156612982938e-15,1.7340427091260001e-15,4.034139261903518e-17,3.4295179440689443e-17,8.9457022009297162e-16,1.5767427432119082e-17,4.363837465227456e-19,5.839762124863164e-18,3.2228876672224199e-18,4.622180436933553e-18,1.107902708656373e-17,1.6280697213056046e-17,6.6973570127388148e-16,1.5983744634752355e-18,8.22216067213306e-17,1.0163402348673688e-15,2.1464674691726213e-16,1.0153307883341808e-18,2.2957058578079572e-18,3.4128366401150505e-17,2.0601428574349041e-18,5.3210854431761807e-18,1.132557948450346e-17,1.6784470433598229e-20,2.1176199410383526e-19,4.7742393359816341e-19,9.6716715294574068e-20,3.8758992886009007e-19,1.1703996662408745e-25,2.7233538458265608e-25,3.1009137816924255e-23,1.4076169245603223e-22
3.7748735e-08,0.0035613754154733245,2.0356798114509658e-18,1.6283984778903961e-20,3.0045072355562442e-18,1.3554738303074242e-19,3.0162626859210829e-19,0.0,0.0,3.3984654793196926e-16,5.7739742202147789e-21,7.4156237507151983e-24,1.8741188929144534e-30,1.3876150355938657e-37,7.969354162030143e-19,2.1008801134511651e-28,1.8665363957405546e-15,1.0908496022267343e-18,1.6558696267899826e-30,-1.9203564098388726e-32,2.618083086212519e-16,7.3779393495800703e-26,5.9513893418396123e-33,8.8178099197115947e-26,4.6349618636404066e-22,7.1183610500708413e-33,7.4924199733169767e-16,1.4754621460593297e-24,1.5816425846776698e-15,1.0610124214267279e-30,2.5271745106863961e-46,9.265779401904816e-31,7.3738320200147155e-52,3.0217194667278042e-20,4.8483851158348125e-23,6.4415023563000183e-20,4.4506437332333489e-19,1.3081482427261848e-22,2.1536480793043518e-15,2.7229621653937983e-22,1.1813768310785258e-33,2.4548746783616271e-26,2.9815119462583269e-25,2.0332681509347612e-21,9.9261019287341861e-22,1.054719227298023e-30,4.2542305456480783e-33,1.0599956146264209e-31,7.65683986977323e-41,1.402078048805794e-42,1.1089156214151234e-41,4.0050144929298594e-70,8.1539121176672026e-59,3.766783916962825e-30,4.2120380159850476e-25,4.6385944335180647e-26,4.5070847773392705e-29,3.7062410794229252e-34,2.0171322539455563e-25,3.2107717833342643e-29,6.2513975764357663e-45,6.2606288043979241e-19,3.8737972400376713e-23,1.490544886782712e-24,7.0865442262934485e-30,9.7348799397681881e-43,1.2001480928698947e-44,7.4735839184384235e-38,0.88168480800000004,0.0,0.0094599999999890102,0.10884999999998814,1.5170605269613131e-15,1.352776054910839e-15,2.9992455035570598e-15,1.5430708915439867e-17,1.1855273625812095e-17,5.6811224844316462e-18,2.783540240340189e-15,2.4432082522292993e-15,5.3502508982305157e-17,4.5509873062238427e-17,1.3650638998657324e-15,2.0611828028941549e-17,6.0831015011012761e-19,8.8354444472157505e-18,5.0353335352764671e-18,7.0553785383855178e-18,1.7186509537247424e-17,2.4546072867111692e-17,7.2151712714187595e-16,1.8370819790799992e-18,1.0375040874713347e-16,1.4078954697548499e-15,3.1394978840911707e-16,1.6188408694965303e-18,3.308541454983189e-18,5.9374265172289724e-17,2.7651935353166296e-18,8.2716760191936112e-18,2.0119539673107588e-17,2.9779493294240517e-20,4.5751015956768114e-19,1.0318943840556303e-18,1.9127249812647573e-19,8.2297725484203787e-19,2.4855563422738523e-25,5.8880448403963612e-25,7.3790237557044128e-23,3.6167968764521751e-22
5.4525951e-08,0.0035613754154733136,2.9166717575632648e-18,3.2133797797598381e-20,7.045167327408891e-18,2.7116046289197221e-19,8.9208198046300416e-19,0.0,0.0,5.378385956043444e-16,1.2200634606637732e-20,3.2259254289953185e-23,4.487285552980561e-30,3.6649495818789123e-37,1.4763877840326301e-18,4.1339596188410414e-28,2.4318940049027692e-15,1.9903778950485356e-18,2.9408193468398217e-30,1.6297084416028367e-33,4.413341799475088e-16,1.7500698951308641e-25,1.445820286646494e-32,1.6423364700278169e-25,8.279588810096773e-22,2.7357701619248352e-32,1.3637153909578062e-15,6.4187652614934921e-24,1.7912321400221241e-15,1.9399364922851178e-30,4.5932210324704181e-46,2.2550272871920862e-30,3.2182361613993199e-51,7.2755800461637037e-20,8.3176847691928467e-23,1.0716667776914916e-19,7.4531803017247975e-19,2.3600250441574906e-22,3.5761168300027878e-15,9.5150391366679854e-22,2.0607907275192048e-33,5.9972704962074828e-26,6.5349780793888928e-25,3.5728503467745231e-21,1.2342553661934814e-21,2.5763858352216032e-30,8.1868891516248397e-33,2.6225148535649482e-31,3.3333691144089294e-40,6.0993957842851564e-42,3.9283572830590609e-41,6.9623652042362409e-69,1.0429072516585066e-57,1.9090182275219725e-29,7.9392943880748262e-25,1.2192147833917229e-25,1.1339334551754874e-28,1.2972784034356958e-33,4.848769909699827e-25,9.8093015652418237e-29,1.5466692741771752e-44,1.402241712741175e-18,4.4300741803903365e-23,2.4853320562564363e-24,1.3022228492774977e-29,2.3855053592392141e-42,7.7352569902552886e-44,2.2840660135946295e-37,0.88168480800000004,0.0,0.0094599999999841235,0.10884999999998039,1.7062849075500257e-15,1.5424067508096665e-15,3.8345768578254677e-15,1.9940386621518852e-17,1.5068852274078262e-17,7.0551839104179287e-18,4.4512986638866244e-15,3.9127390388099654e-15,7.9976900927725617e-17,6.8068833048831587e-17,2.4513761436054114e-15,3.0100237082000151e-17,9.680472540310022e-19,1.5870924818182136e-17,9.4938372127240375e-18,1.2844894905483135e-17,3.175221872220875e-17,4.3503725027191677e-17,7.9696051353773246e-16,2.3322208699614724e-18,1.4603018594017164e-16,2.2047843189550404e-15,5.2612806307524308e-16,3.022102676906561e-18,5.5869800956295239e-18,1.2540601311796181e-16,4.2365967916879037e-18,1.5244788463213038e-17,4.3577261188516419e-17,6.4414281677738862e-20,1.2945310441775097e-18,2.9209585906413798e-18,4.7840367397906354e-19,2.2791843916813474e-18,6.8848581100350825e-25,1.66727839675633e-24,2.3781445112981848e-22,1.3005537091692641e-21
7.130316700000001e-08,0.0035613754154733023,3.6531421853184086e-18,5.2274344319406422e-20,1.3434665050412723e-17,4.4575177356082192e-19,2.0204783827165978e-18,0.0,0.0,7.5143786287389249e-16,2.1307746430598943e-20,9.3884471454875105e-23,8.4561943268249742e-30,7.4634358852936858e-37,2.3160776084139428e-18,6.729944663954846e-28,2.8797279802104589e-15,3.0768567041177348e-18,4.3406359749323512e-30,-7.7459084945522454e-33,6.3968314233103802e-16,3.3137642890987223e-25,2.8275469159545157e-32,2.5582989287806302e-25,1.2580044283739797e-21,7.2633955227460265e-32,2.1029830332106883e-15,1.8680929809472317e-23,1.8898287759948025e-15,2.9570152331918098e-30,7.0647250544416259e-46,4.3657162576971107e-30,9.2968896884994515e-51,1.394022809178864e-19,1.2346439886180384e-22,1.5321921145009295e-19,1.0734571261697889e-18,3.8275380805379255e-22,5.1028059581295924e-15,2.3786481526118187e-21,3.0462794478948834e-33,1.2223094147413731e-25,1.2107903389680573e-24,5.3828195311385738e-21,1.4337828978462281e-21,4.9359068971331626e-30,1.2874554848709849e-32,5.070695048746694e-31,1.1444854473044144e-39,1.783908170321341e-41,1.002607697335597e-40,3.2685804132707502e-68,5.4457075566614534e-57,5.9236195503351141e-29,1.3205606483057168e-24,2.5511763357627993e-25,2.3986310888403775e-28,3.2463258748277709e-33,9.2808525625841908e-25,2.350458139216554e-28,2.9905491399513999e-44,2.5318836700079433e-18,4.723752861445256e-23,3.5613790654825536e-24,2.019368486068775e-29,4.6364244233181561e-42,2.7799756181056538e-43,5.4740116169270157e-37,0.88168480800000004,0.0,0.009459999999979235,0.10884999999997202,1.8197369710302161e-15,1.6698992815224068e-15,4.4645272727950001e-15,2.4464825902688651e-17,1.8286661244509366e-17,8.3765525930721098e-18,6.1648947561074201e-15,5.4288488182092385e-15,1.0665687159554861e-16,9.0797691518854829e-17,3.7345084614211127e-15,3.9301677799246963e-17,1.3470817883386342e-18,2.4478362991604408e-17,1.5256277228521601e-17,2.004016140886161e-17,4.9759874763221931e-17,6.5861048823600151e-17,8.4620645599681149e-16,2.917532281205499e-18,1.8814832713265924e-16,3.0093277114180839e-15,7.5471290849320473e-16,4.6761258570712158e-18,8.3032821874517313e-18,2.1467960623963246e-16,5.7908423352432507e-18,2.3759744880347359e-17,7.5949853355974796e-17,1.1217555060124266e-19,2.7734423548541801e-18,6.2593446050225662e-18,9.3227440373730648e-19,4.8108370932427823e-18,1.4533982039866468e-24,3.5735566252765674e-24,5.6020999343175071e-22,3.3174039663108197e-21
9.999999999999998e-08,0.003561375415473276,4.611672062939079e-18,9.3982953860436519e-20,3.2025126869076982e-17,8.1435919305865624e-19,6.6692379175464546e-18,0.0,0.0,1.1428464891740053e-15,4.4378111321516201e-20,5.2365598517711035e-22,1.8820544420226865e-29,1.9107511810735636e-36,4.0726080372016535e-18,1.2285797034024181e-27,3.4493877583021274e-15,5.2567481136385646e-18,6.7561297387540476e-30,-3.8929532654837323e-34,1.0046099166810403e-15,7.7178353616490374e-25,7.1826278535218185e-32,4.401639055069006e-25,2.1137482058188324e-21,3.0526213335922248e-31,3.5754627366105434e-15,1.0419811494485869e-22,1.9710562473346082e-15,4.8814481812053723e-30,1.0918041216898287e-45,1.0618704699892247e-29,4.8482981947129609e-50,3.2955710475540197e-19,2.0253069215140351e-22,2.3494907752063807e-19,1.6755824293816514e-18,7.5582769399597958e-22,7.7954940563756741e-15,9.0718654383255559e-21,4.8713278035439925e-33,3.7875891136515048e-25,2.9685822228548447e-24,9.0763899690619437e-21,1.753897472260286e-21,1.1419438463708831e-29,2.1877216410032675e-32,1.190470595235102e-30,1.9071409916051083e-38,1.0242231060677645e-40,4.0894994481046389e-40,5.9379454275839829e-67,3.7842521809740901e-55,3.3281828184335663e-28,2.7035094934801955e-24,7.5964708824885006e-25,7.9465249617627549e-28,1.2400695763363408e-32,2.1916782626721287e-24,1.0294958282291089e-27,7.0211258068111365e-44,5.4116738443085612e-18,5.0192279990975961e-23,5.4848220490649056e-24,3.4524019226993855e-29,1.1398993470705202e-41,3.1551241003486897e-42,2.3984431502297034e-36,0.88168480800000004,0.0,0.0094599999999708702,0.10884999999995691,1.9709384630022069e-15,1.8538532652485229e-15,5.2293643695384259e-15,3.2301521664315152e-17,2.384414241646876e-17,1.0567343722476688e-17,9.0770137435242807e-15,8.0199526009588628e-15,1.528213760471962e-16,1.3005918554564176e-16,6.2278158134160559e-15,5.4557817712014483e-17,2.0150258028077917e-18,4.2904753153065162e-17,2.8453830642601619e-17,3.5733702722011604e-17,8.7774429512116744e-17,1.1025757116897705e-16,9.1967083096859306e-16,4.4758400389653224e-18,2.6325503903234231e-16,4.3622143320601855e-15,1.1711563187438259e-15,7.8054264363101148e-18,1.4869924677960484e-17,4.1447718455077413e-16,8.5743676495381226e-18,4.1327007487730077e-17,1.5030668193141273e-16,2.2181359965399848e-19,7.7511757855031857e-18,1.7496366685671838e-17,2.2050422813298581e-18,1.3114657937188609e-17,3.9626124108265136e-24,9.9915458307254118e-24,1.8828126118236894e-21,1.3280863971913498e-20
1.0485759900000001e-07,0.003561375415473276,4.7363073265512594e-18,1.0194975832819735e-19,3.6128930907029246e-17,8.854946076592709e-19,7.7957192142933092e-18,0.0,0.0,1.2123557140548163e-15,4.9219198346003284e-20,6.3691880716185803e-22,2.1021562374397105e-29,2.1721404305091783e-36,4.4099440907866644e-18,1.3365583975236957e-27,3.5212917173151953e-15,5.6659022774962207e-18,7.1676502008403321e-30,3.7778779956012469e-33,1.0695869241258077e-15,8.6793368765225402e-25,8.1685937132785088e-32,4.7482173747945283e-25,2.2736116682431881e-21,3.6402289242668701e-31,3.8506922601439575e-15,1.2673552330955422e-22,1.9738869950916672e-15,5.2302793339814114e-30,1.1523576795591651e-45,1.2007252517007703e-29,5.871194218199626e-50,3.7125761641737716e-19,2.1718298205172319e-22,2.4915328108661044e-19,1.7826089124352234e-18,8.342248511208938e-22,8.2614531437263024e-15,1.0735952485976003e-20,5.1976713403174692e-33,4.4092234658004838e-25,3.3666214830956588e-24,9.7762642196429523e-21,1.8054399992866833e-21,1.2822645450403637e-29,2.3524100693524797e-32,1.3392074282447426e-30,2.4171790490741242e-38,1.2479659490956419e-40,4.867316557443238e-40,7.5336381756098232e-67,4.8720632890365467e-55,4.0472274893058597e-28,2.9978293780912607e-24,8.7961131810712748e-25,9.3083905208848812e-28,1.4677294798439343e-32,2.4687091887384101e-24,1.2339452398067155e-27,7.8983516125360734e-44,6.0175001546740428e-18,5.0434074829787644e-23,5.8207638384861947e-24,3.7207534936296339e-29,1.2907488697026655e-41,3.9586402397129856e-42,2.8748250010339006e-36,0.88168480800000004,0.0,0.0094599999999694546,0.10884999999995426,1.9911801566465698e-15,1.8807303229875184e-15,5.3197770269063932e-15,3.3640278558865876e-17,2.4791560378603217e-17,1.0929521822079139e-17,9.5675928946498349e-15,8.4582881894965032e-15,1.6070189910325204e-16,1.3675313267775421e-16,6.6871559394351459e-15,5.7079992172482673e-17,2.1305411534273682e-18,4.6486444439386627e-17,3.1105135067946466e-17,3.8813154762227938e-17,9.5110207017098125e-17,1.185414976601206e-16,9.3076127441475842e-16,4.8092097658184361e-18,2.7635142171146123e-16,4.5883167169114614e-15,1.2448286248646725e-15,8.3726225841510655e-18,1.6221357271985096e-17,4.5418024902171926e-16,9.0611616674796864e-18,4.467572184946403e-17,1.6526453197604179e-16,2.4386267077856742e-19,8.8995484629554922e-18,2.0088810643014417e-17,2.4824942796079803e-18,1.5016576244470244e-17,4.537345853743625e-24,1.1472303823957433e-23,2.2030135226360796e-21,1.5780992584460074e-20
1.3841203100000002e-07,0.003561375415473245,5.4391732260713079e-18,1.6075061084656271e-19,7.3069315240630233e-17,1.4183298326655689e-18,2.0242222841434639e-17,0.0,0.0,1.7120613774756844e-15,9.0626780561864746e-20,2.2603962611717744e-21,3.956669477747909e-29,4.5953904764522662e-36,6.9786533053716767e-18,2.1642441052056034e-27,3.9160267879788678e-15,8.671981270983298e-18,9.9112558428278341e-30,8.4909366139446098e-34,1.5319198804314709e-15,1.7369398222479983e-24,1.7519121550872135e-31,7.3671474432251093e-25,3.4803371649564356e-21,1.0567524004655241e-30,5.8597810523884087e-15,4.4978159433321645e-22,1.9878489198386609e-15,7.7445615317059698e-30,1.6057901041503166e-45,2.4903443045779989e-29,2.2076370815693925e-49,7.4588577915926358e-19,3.2480535946724902e-22,3.4793317033212067e-19,2.5575947572016495e-18,1.5004816280068523e-21,1.1484454314336229e-14,3.0116640027468753e-20,7.5219062350659709e-33,1.172621001556427e-24,7.26021952786372e-24,1.5184271067947389e-20,2.1727054290805905e-21,2.5134329152978899e-29,3.5414105928468108e-32,2.6572264348158618e-30,1.5544644650250532e-37,4.5220698033450379e-40,1.4394527225654916e-39,4.9546078197976452e-66,4.673282265049713e-54,1.4321099961127569e-27,5.5387209425349883e-24,2.176911954209061e-24,2.5182517607042059e-27,4.1206367161688463e-32,4.9573701747642534e-24,4.0667276317593571e-27,1.5671848425260595e-43,1.1138677623566559e-17,5.1971661788629892e-23,8.1719753282729426e-24,5.682084812445087e-29,2.7429080576237214e-41,2.0926664973130272e-41,9.4763925838292957e-36,0.88168480800000004,0.0,0.0094599999999596656,0.10884999999993564,2.1318016104720652e-15,2.0669936686524313e-15,5.8056038892345158e-15,4.3009657096207533e-17,3.1392942866807253e-17,1.3398257174398261e-17,1.2911100421046294e-14,1.1453682532859756e-14,2.1576393099563696e-16,1.833731269017263e-16,9.991701436526404e-15,7.4238755361276911e-17,2.9293665593037581e-18,7.4661593666525646e-17,5.2723925413757673e-17,6.3260781155825476e-17,1.5162555574292977e-16,1.7965664857896478e-16,1.0076837677581223e-15,7.8847293302599666e-18,3.7029151691855195e-16,6.1206690888192522e-15,1.7740469539327789e-15,1.2358782776806603e-17,2.8867153280312022e-17,7.5985238301837951e-16,1.2478391471721791e-17,6.9874665266061854e-17,2.8218577854026282e-16,4.1618194710512835e-19,2.0075667948493714e-17,4.5316277214789658e-17,4.9221589074000432e-18,3.3264480431377601e-17,1.0051854479188369e-23,2.5882981531670594e-23,5.6863965211923942e-21,4.583213826491174e-20
1.71966463e-07,0.0035613754154732147,5.9174117272126795e-18,2.2518327862600273e-19,1.2522735600916269e-16,2.0161572050894035e-18,4.2422840263264979e-17,0.0,0.0,2.2462518266274357e-15,1.4654994619523024e-19,5.9831367078337603e-21,6.428788322833829e-29,8.1785966782101412e-36,9.9471652324736394e-18,3.1284393293531379e-27,4.1609059468897778e-15,1.1951082658813027e-17,1.2785819060441067e-29,1.9553154027081233e-33,2.0164348427159162e-15,2.9956629345594348e-24,3.1750190169851621e-31,1.041648331496728e-24,4.8844324131547933e-21,2.3642184357882767e-30,8.0277539304630444e-15,1.1905492273178786e-21,1.9933243938275861e-15,1.044369505692814e-29,2.0660668351691795e-45,4.4087262161587707e-29,6.397938601987776e-49,1.2779754247422558e-18,4.4235412865455625e-22,4.4784567029543609e-19,3.4047804998906538e-18,2.387190704660072e-21,1.471380135018004e-14,6.6427038125964703e-20,9.9608374625058992e-33,2.5988190440570077e-24,1.3399369890437228e-23,2.162951999361549e-20,2.5578531921795587e-21,4.2193031963621667e-29,4.8207207542413566e-32,4.5071804742675964e-30,7.2105902809182041e-37,1.2213726954026269e-39,3.347445684040287e-39,2.4698473536921341e-65,3.4772390258470963e-53,3.7688188415383834e-27,8.9777428902425354e-24,4.452438331111161e-24,5.5095639155719985e-27,9.0933601084890175e-32,8.492390280020338e-24,1.0438835240146792e-26,2.6582688912579507e-43,1.7914392565348041e-17,5.3307861362627895e-23,1.0576879660251716e-23,7.8021853227726904e-29,5.0945676581316074e-41,7.8787990298421081e-41,2.4327965518442713e-35,0.88168480800000004,0.0,0.0094599999999498609,0.10884999999991654,2.2715320380414281e-15,2.2521489725706909e-15,6.0932095679962053e-15,5.2613851616688294e-17,3.8097662605488657e-17,1.5818862100109381e-17,1.618409615438073e-14,1.4395504484554412e-14,2.7204756454739658e-16,2.3068922679221832e-16,1.3483894484841959e-14,9.1001179407024865e-17,3.727217338565028e-18,1.0886451331037128e-16,8.0234094499054825e-17,9.3284477468681117e-17,2.1818034046079282e-16,2.4680685172231172e-16,1.0839973389736785e-15,1.2408176694285277e-17,4.701532377845844e-16,7.6027792553766616e-15,2.3386152305839438e-15,1.6425009734274233e-17,4.8497653381411259e-17,1.1142432930089953e-15,1.5973319681334923e-17,9.8337621839668161e-17,4.2060431974631962e-16,6.2013920265771116e-19,3.7408356574428551e-17,8.4433831437037798e-17,8.2899337316537279e-18,6.1110398221794735e-17,1.8467241955394411e-23,4.8229880558964745e-23,1.1791988032230102e-20,1.0410447386905161e-19
2.0552089500000002e-07,0.003561375415473183,6.2806122285047284e-18,2.9306147747810139e-19,1.9258767105599452e-16,2.6614407355650265e-18,7.7547533206182685e-17,0.0,0.0,2.8140079807088615e-15,2.1795791461630531e-19,1.3269897000976302e-20,9.5876293771544399e-29,1.3104941196744794e-35,1.3269524390992587e-17,4.2120903424366994e-27,4.3201565523312143e-15,1.5408342143140438e-17,1.6087960574546721e-29,3.906465441063775e-33,2.5186931596196441e-15,4.7095628872888109e-24,5.1570642337488937e-31,1.3965622994196245e-24,6.5202751858790768e-21,4.5239541200860768e-30,1.0287127249010787e-14,2.6405034381019664e-21,2.0042530075002856e-15,1.3319692706201936e-29,2.6074864857566259e-45,7.0543118629463834e-29,1.5525095421758705e-48,1.9769764550056195e-18,5.6683166111250479e-22,5.4850296457368202e-19,4.3425710053829409e-18,3.4953517361987647e-21,1.7936363811331074e-14,1.2622910567840699e-19,1.249003256280264e-32,5.0954028873704706e-24,2.2268873991479351e-23,2.915382191632436e-20,2.9618716911409486e-21,6.4275173340313173e-29,6.1843604420062746e-32,6.9312303441397188e-30,2.6543484392764402e-36,2.7693114185637396e-39,6.7509536055059765e-39,9.8598620445477063e-65,2.1210008572288246e-52,8.281178383845293e-27,1.3322027590741659e-23,8.0313831776637445e-24,1.0478549646528835e-26,1.7286027291755152e-31,1.3137637992945917e-23,2.2806719241533498e-26,4.0879572323582271e-43,2.6346815496738868e-17,5.4772456511960006e-23,1.302743234915975e-23,1.0014241110865222e-28,8.809770701213186e-41,2.4285288744823685e-40,5.3156732097041724e-35,0.88168480800000004,0.0,0.0094599999999400459,0.10884999999989721,2.4131418051018038e-15,2.4378041087691277e-15,6.2840996266223869e-15,6.2498882717952737e-17,4.4913669977091132e-17,1.8215502510700297e-17,1.9398719323958029e-14,1.7285596613370541e-14,3.2980430353847096e-16,2.7875047223889454e-16,1.70664807787057e-14,1.0752176736758778e-16,4.5180227098174541e-18,1.4899680263960017e-16,1.1374515808229949e-16,1.2879767012465311e-16,2.9415375486644133e-16,3.1818282197524673e-16,1.1593083287575595e-15,1.8554810857203655e-17,5.7559366083787696e-16,9.036995326525571e-15,2.936740623329163e-15,2.047740941798072e-17,7.7549097757070874e-17,1.5031726769170356e-15,1.950504158919421e-17,1.2923262228937742e-16,5.7521710637447814e-16,8.4792895674314759e-19,6.1788688206835386e-17,1.3944424624963562e-16,1.2595992907407941e-17,9.9742647550080192e-17,3.0142727984253831e-23,7.9657652627079076e-23,2.133996317363321e-20,2.03228200337439e-19
