Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145)
1e-12,0.0031506572935735867,3.3304604160052939e-19,6.7698431619242451e-25,2.9706656522671725e-23,2.6609370268156138e-24,1.9611984411106269e-28,0.0,0.0,2.9355888091106693e-18,1.3276340805633171e-26,1.4874010708074129e-36,1.2948966539214646e-36,1.804126745892367e-45,1.8230604642064981e-23,5.2116565350673333e-35,5.132802520104971e-16,4.3591724813626628e-23,2.6692558572506517e-32,2.0480011500606482e-33,2.6215645497210621e-20,1.2586575439750982e-33,1.6354640416482128e-34,3.5527995553122738e-32,8.4560979074458181e-26,2.316093081288848e-40,5.338125911220576e-21,1.6538993283535755e-39,5.8118294741234747e-16,6.2816305077402851e-36,2.3721255817677298e-48,1.5287397105861957e-36,9.8841508149441872e-58,5.9137161402324429e-29,1.688720611694113e-25,3.4580928482156133e-24,1.1027970743620394e-23,1.2737931448866429e-25,1.7804643508202272e-20,1.3686520413466087e-34,2.6613664762774389e-37,1.3665908492525953e-32,1.5980470067232465e-31,7.7707709807857807e-29,5.5435740482126809e-25,6.3856037140922974e-39,6.3956814094656137e-42,2.1172763057757309e-41,2.5251999439458804e-52,1.1286349559098262e-54,1.3107940919337574e-49,1.078172613064252e-80,4.4521873368727302e-71,6.0816425191840536e-41,3.748350323524058e-31,5.7557169131352391e-37,9.0320675846119659e-36,4.6379657449684588e-45,1.6350063061216006e-32,1.5765550802400042e-40,2.277848089312838e-53,1.1297367606140016e-27,2.5383763914972666e-24,1.6912448074635589e-28,1.4441080735100434e-35,3.528242458925267e-49,2.4337187809007381e-62,1.1937313641516538e-48,0.88168480800000004,0.0,0.0094599999999981609,0.10885,7.4082385025700238e-16,5.811622672028955e-16,7.4084911999474772e-16,1.3549038914444317e-18,1.1034733152445351e-18,5.5173925429665073e-19,3.5963423795053442e-20,2.856632855188026e-20,2.3522909589715134e-22,1.9427224846174271e-22,9.3405051342635522e-21,9.6624645561417248e-23,4.0229389482491932e-25,6.897639045541477e-22,4.9067897867982274e-22,5.4392625213326686e-22,6.0451446842958391e-22,1.9788990289001875e-22,5.132153665660681e-16,2.5374738565044139e-19,3.0820147170397007e-20,2.6081014593818793e-20,4.3996531905544369e-24,6.2129313146406454e-29,1.2982884333952829e-23,2.4813427828772806e-26,2.530839231268967e-22,2.2097207960869254e-23,3.1574939338157175e-27,6.3684797521908207e-30,7.3859526507958972e-31,6.7197242918013354e-31,2.5146145518648045e-33,1.3584728370084083e-31,1.3807939283802224e-37,7.6659199127839487e-37,3.1809223365576743e-39
1.023e-12,0.0031506572935735867,3.4072711298750462e-19,7.0041936316822337e-25,3.0743871434957926e-23,2.7538447320552256e-24,2.0414923981742718e-28,0.0,0.0,3.0031765831667713e-18,1.373965963496769e-26,1.5483214315456818e-36,1.3479024413975749e-36,1.8834181090125582e-45,1.8866762163127163e-23,5.4249772357857386e-35,5.250919949043554e-16,4.5112776200635137e-23,2.7624139945558213e-32,2.1194541088248049e-33,2.7130383236293217e-20,1.3101752876043915e-33,1.6925286274779502e-34,3.6982156290218724e-32,8.7511556584226122e-26,2.4109284493792211e-40,5.5243896264769408e-21,1.721976842539314e-39,5.9455708197810981e-16,6.5387403977500958e-36,2.4692241069075577e-48,1.5913139624722288e-36,1.0318811673104419e-57,6.1557692548076418e-29,1.7473416433428644e-25,3.5787559747147358e-24,1.1413384696978929e-23,1.318231761185668e-25,1.8425899964158115e-20,1.4246727448806745e-34,2.7702962020743272e-37,1.4225226137190101e-32,1.6634515810451217e-31,8.0887018982195022e-29,5.7368055013720645e-25,6.64748509018597e-39,6.6769242596396367e-42,2.2103821681760811e-41,2.6401021180901339e-52,1.1797079375778254e-54,1.3684335048591993e-49,1.1272773623418088e-80,4.6581808036279273e-71,6.3491340040376843e-41,3.9017613454545347e-31,6.0088118781869161e-37,9.401985399679192e-36,4.8417281661249035e-45,1.7018467491229458e-32,1.645902558944089e-40,2.3800780875725124e-53,1.1759777072600434e-27,2.6263332834086271e-24,1.7502580979978097e-28,1.5031323178151106e-35,3.6832773094354444e-49,2.5463330584089309e-62,1.2480300046633622e-48,0.88168480800000004,0.0,0.0094599999999981192,0.10885,7.5787140047816091e-16,5.9453568019098735e-16,7.5789755194040712e-16,1.3860805074183333e-18,1.1288643192496414e-18,5.6443484689905275e-19,3.7218279023647983e-20,2.9563077267062404e-20,2.4343610316328973e-22,2.0105037861271661e-22,9.6664238445498302e-21,9.9995845432974378e-23,4.1635373543053934e-25,7.138318757600505e-22,5.0780021946597782e-22,5.6290547993501995e-22,6.2560925046574412e-22,2.0479650866345041e-22,5.2502484545635378e-16,2.5958654574232386e-19,3.1895508369928147e-20,2.6991036496101654e-20,4.5797256214462066e-24,6.4673868324116038e-29,1.3435890087967033e-23,2.5829128656681494e-26,2.6191384276591281e-22,2.2868686904013135e-23,3.2867581037485846e-27,6.6292591421611611e-30,7.6888560917272864e-31,6.9955636309599802e-31,2.6252238838713348e-33,1.418212701782698e-31,1.4435587059478089e-37,8.0034665583477592e-37,3.3256813571338926e-39
2.047e-12,0.003150657293573593,6.8492052440528258e-19,2.7777392009971481e-24,1.2354411621861226e-22,1.1068750678872496e-23,1.6406917882028998e-27,0.0,0.0,6.0166739383417674e-18,5.5066069700290761e-26,1.2512277466853126e-35,1.081006908669657e-35,2.971423214617475e-44,7.5575219266502742e-23,4.3465478217690253e-34,1.05097521413163e-15,1.8065452461469462e-22,1.107555311268819e-31,8.4817180589053386e-33,1.0863835233202795e-19,1.0494811243231083e-32,6.7764942544288864e-34,2.9616637134763662e-31,3.5042765250111789e-25,1.9411390732959297e-39,2.2122354627800662e-20,1.4841572993495887e-38,1.1899745780503303e-15,5.237219962626279e-35,1.9794844610141654e-47,1.2751891564201861e-35,1.6545261659263505e-56,4.9310610559322075e-28,6.7968925699175617e-25,1.4330794751740365e-23,4.61060509598335e-23,5.2733512870405558e-25,7.3784510548815294e-20,1.1417740489472852e-33,2.2185539191247745e-36,1.1384405504062783e-31,1.331195886767996e-30,6.443198172955017e-28,2.2835333908979878e-24,5.4660417071339842e-38,1.0694117570587144e-40,3.5413983778804766e-40,8.4573296763810785e-51,3.4687625631047105e-53,2.1903624801665443e-48,3.8129695507091016e-79,2.9841942708381036e-69,1.0212832273284736e-39,3.1222168174612975e-30,9.6172807273736145e-36,7.590687328546147e-35,7.556583362112316e-44,1.3417897139510524e-31,2.657225065827602e-39,4.826088178517696e-52,9.4199172621615073e-27,1.0115185519186856e-23,7.0092466633967095e-28,1.181893169628251e-34,5.7776773544493108e-48,1.646660415369234e-60,3.9175461547013211e-47,0.88168480800000004,0.0,0.0094599999999962353,0.10885,1.5167998226755903e-15,1.1898888878002723e-15,1.5169045357065818e-15,2.7737622540199178e-18,2.259007766989392e-18,1.1295146404030481e-18,1.490264934734465e-19,1.1837202175118018e-19,9.7424150711385719e-22,8.0466972241563887e-22,3.8708813648790788e-20,4.0020261046905783e-22,1.6828450117304056e-24,2.858515125346768e-21,2.0334348287073932e-21,2.2541204616251624e-21,2.5062139721845964e-21,8.2122038885611039e-22,1.0507063495833226e-15,5.1953932757929603e-19,1.276913670463834e-19,1.0806780863034413e-19,3.6661374497283442e-23,5.2232643868430802e-28,5.3798884454617393e-23,2.0708863829717528e-25,1.0481681006375582e-21,9.1880505271107691e-23,2.6398281894959963e-26,5.3411476386248074e-29,6.3225403734674052e-30,5.8240302428934769e-30,4.2397138010022079e-32,2.2742886012740149e-30,4.3663389995709197e-36,1.3311773109851778e-35,1.0741063443472467e-37
4.095e-12,0.003150657293573604,1.3821800791256007e-18,1.110440747005279e-23,4.9756321666786215e-22,4.4627965069231599e-23,1.3211792916004925e-26,0.0,0.0,1.2061157855476036e-17,2.2075374556389666e-25,1.0191595973069681e-34,8.6740697527687451e-35,4.6213765103829327e-43,3.0264432144314503e-22,3.4807441053064039e-33,2.1027571839421008e-15,7.2302960896454474e-22,4.4434976135269826e-31,3.390100893663986e-32,4.3475673800487836e-19,8.4008225452581397e-32,2.7111915921238135e-33,2.3696246665729364e-30,1.4024033946364896e-24,1.5697969442153203e-38,8.8538897235143783e-20,1.3555976043383354e-37,2.3807206389447002e-15,4.1915146248437562e-34,1.5870480609826779e-46,1.0215706178576476e-34,2.6529348037423981e-55,3.947418704392618e-27,2.5735428523462079e-24,5.7352891414342359e-23,1.8741646885490605e-22,2.1061360914461973e-24,2.9528871219882705e-19,9.1688602191626005e-33,1.7750653056375356e-35,9.0964199120008141e-31,1.063563498652151e-29,5.1008436781803459e-27,9.0309093425962462e-24,4.6014813291904386e-37,1.7109912996925542e-39,5.6696379353998666e-39,2.7062237597310454e-49,1.059494750126986e-51,3.4999948134783287e-47,1.3526397053019298e-77,1.9094521116216211e-67,1.6455377459343528e-38,2.4941675474013265e-29,1.5365493750976924e-34,6.1616234524062054e-34,1.1495195802504337e-42,1.0425816005329615e-30,4.3123326668713354e-38,8.9009988523725509e-51,7.5404941386935898e-26,3.7589002508946854e-23,2.8055406857726661e-27,9.1341246760939663e-34,8.8838753649755095e-47,1.0706671641064892e-58,1.2043731311002161e-45,0.88168480800000004,0.0,0.0094599999999924675,0.10885,3.0344240809166707e-15,2.3803777899943346e-15,3.0348430856230909e-15,5.5477073458007791e-18,4.5180642747726645e-18,2.2590751549871054e-18,5.9632984413746521e-19,4.7364896488743603e-19,3.8943861409357982e-21,3.2170083757557029e-21,1.5491966444182599e-19,1.5998707422336625e-21,6.8593541711529225e-24,1.1440322650753501e-20,8.1379254081904671e-21,9.0212989839099463e-21,1.0038211370777899e-20,3.2956365281193318e-21,2.1016814015944058e-15,1.039377800020747e-18,5.1078062473880156e-19,4.3237302772898187e-19,2.9309230738693958e-22,4.2492170780588884e-27,2.1527599296592574e-22,1.6607460088674034e-24,4.1897224304692337e-21,3.7015191168706677e-22,2.1243900606133965e-25,4.324695037380057e-28,5.3265190225911515e-29,5.0199651852152634e-29,6.8949842312079521e-31,3.6476828254044088e-29,1.2572365443692964e-34,2.2899377542494632e-34,3.4928472174718271e-36
8.191e-12,0.0031506572935736284,2.8121718255623159e-18,4.4735508409168048e-23,2.0113858785900419e-21,1.8118654903518423e-22,1.0676352113326539e-25,0.0,0.0,2.4220088620370797e-17,8.8619073348179297e-25,8.4363082128673805e-34,6.9740706912607017e-34,7.0242966750407068e-42,1.2121280136820433e-21,2.7870047738113432e-32,4.2063832300425738e-15,2.8929781667065299e-21,1.7865240366251044e-30,1.3528411445402347e-31,1.7391908718236623e-18,6.7220210155448979e-31,1.0841209723871807e-32,1.8943104577414323e-29,5.6104375312727042e-24,1.2818178712931652e-37,3.5425355778165538e-19,1.3566733556017317e-36,4.7618570788636082e-15,3.3527028685449764e-33,1.2739198931874692e-45,8.1872490347717468e-34,4.2584626215605904e-54,3.1589482266450217e-26,9.302935179172278e-24,2.2945630643716038e-22,7.6886583113667814e-22,8.3919960775593115e-24,1.1813667243193106e-18,7.4854367660910124e-32,1.4190149648681736e-34,7.2523503702879833e-30,8.4780218567990929e-29,3.9935310944779658e-26,3.5295100592933776e-23,4.0434584482573679e-36,2.7344947793349894e-38,9.0727616985006027e-38,8.649738453575603e-48,3.3009947082667399e-50,5.5795333115306141e-46,5.2143447707473874e-76,1.2201496166926109e-65,2.660617960250165e-37,1.9876456009655846e-28,2.4488525306511008e-33,5.0420915602725864e-33,1.6690201000726174e-41,7.9133884362556385e-30,7.0536160859959125e-37,1.5407200612260836e-49,6.033772487629551e-25,1.3136331472283841e-22,1.12272894302774e-26,6.8604897450466926e-33,1.3203140503249628e-45,7.0241475716313156e-57,3.563303301722266e-44,0.88168480800000004,0.0,0.0094599999999849319,0.10884999999999997,6.0687427332953674e-15,4.760486133024701e-15,6.0704185628573189e-15,1.1089949937890308e-17,9.0312752482493443e-18,4.5158094682225837e-18,2.3851039111998277e-18,1.8942892426769336e-18,1.5543904643372091e-20,1.2843908647446135e-20,6.198325773406133e-19,6.3866193682237494e-21,2.8433399655662593e-23,4.5772900828835501e-20,3.2557822253881393e-20,3.609338389439968e-20,4.0225879627911439e-20,1.3257434143926746e-20,4.202081126625644e-15,2.0787866273408864e-18,2.0415290844295921e-18,1.728851845510659e-18,2.3392735598249366e-21,3.5081788628727245e-26,8.6102331647217348e-22,1.3337353044148243e-23,1.6721344198909861e-20,1.5003880260882661e-21,1.7178299705741545e-24,3.5382975923804564e-27,4.6983069700212298e-28,4.605774026205621e-28,1.137445593086389e-29,5.8583151823467528e-28,3.3508014471939541e-33,4.1867206820121864e-33,1.1518998220495445e-34
1e-11,0.003150657293573675,3.4750289725666241e-18,7.5096324512499817e-23,3.3702462255766764e-21,3.058741608751114e-22,2.7448480131571575e-25,0.0,0.0,2.9651894160644148e-17,1.4785545169098397e-24,2.24713653161749e-33,1.7871223139935888e-33,2.8307232984969255e-41,2.0169727006748595e-21,7.098824185340594e-32,5.1355053202852921e-15,4.8099499452803422e-21,2.9854858605509406e-30,2.2429553431643532e-31,2.8910063252176515e-18,1.7111753140400488e-30,1.8015684957864337e-32,4.8159568777510227e-29,9.3265875266176879e-24,3.3547217715072885e-37,5.8897939066583441e-19,4.5258484074424296e-36,5.813172819846965e-15,8.5305327771781222e-33,3.257052961049507e-45,2.0887588972486328e-33,1.8453555101502435e-53,8.042818272133434e-26,1.4162314908148233e-23,3.8145932098197714e-22,1.3020859488508652e-21,1.3891550755372812e-23,1.9639288437334733e-18,2.0591768146473407e-31,3.6076119648391476e-34,1.837000197928283e-29,2.1469330307221901e-28,9.874147896837925e-26,5.7292948600790932e-23,1.1568755574036108e-35,1.1765334424728534e-37,3.9117763741649613e-37,6.7685733094092762e-47,2.5469954746123727e-49,2.3907813707580508e-45,5.593662847942702e-75,1.8131915510198983e-64,1.1619306309681564e-36,5.031527587001007e-28,1.0488587482930952e-32,1.3110896590803804e-32,6.2381980826098897e-41,1.9007176520350947e-29,3.1171335547104618e-36,6.8734081796967274e-49,1.536027201819964e-24,1.9455491539877242e-22,1.866949833195542e-26,1.6256432773706734e-32,5.1379865008931654e-45,1.0876502271416363e-55,2.4550648079613519e-43,0.88168480800000004,0.0,0.0094599999999816047,0.10884999999999996,7.4080302497308136e-15,5.8108949586527888e-15,7.4108153190376402e-15,1.3532740590735051e-17,1.1020240869989576e-17,5.510405654023229e-18,3.9639115487554265e-18,3.1479655445865282e-18,2.577659735161051e-20,2.1305573705981952e-20,1.0304976355788988e-18,1.0592661465146069e-20,4.9000036582310179e-23,7.6099843958483315e-20,5.4125344247716418e-20,6.0005433563467347e-20,6.6988349417192687e-20,2.2167148625212737e-20,5.1283565840638755e-15,2.5376055525297033e-18,3.3904368311643334e-18,2.8724031684990118e-18,5.9340670659507653e-21,9.3060975428328376e-26,1.4309684347619504e-21,3.4122480551912876e-23,2.7726903578955856e-20,2.5286549022211954e-21,4.435940636010269e-24,9.2757441239708885e-27,1.3579451024938911e-27,1.391623172436739e-27,5.1410817422414425e-29,2.5406816236356429e-27,2.0383681822726544e-32,2.1935545427853202e-32,9.5083504853931574e-34
1.6383e-11,0.003150657293573675,5.8138997129361647e-18,1.8222351588207778e-22,8.1649425190071256e-21,7.4583050491836987e-22,8.6628410004682707e-25,0.0,0.0,4.8817850359408538e-17,3.568691625600398e-24,7.1993625952112895e-33,5.6321485207317675e-33,1.0340340903044956e-40,4.8568420412360196e-21,2.2312944309050479e-31,8.4138835966917401e-15,1.1573924993725142e-20,7.2159852094280072e-30,5.3836954923173346e-31,6.9551511781827311e-18,5.3771598443304394e-30,4.3330596742593073e-32,1.5124895019774905e-28,2.243890671970062e-23,1.0668898440974808e-36,1.4172021608702093e-18,1.5708183595888623e-35,9.5227075764510364e-15,2.6800343892051181e-32,1.0254476052350433e-44,6.5700341776484199e-33,6.8540495565553712e-53,2.5275401191067941e-25,3.130848451016786e-23,9.1779721033497053e-22,3.1835364802879326e-21,3.3296557669957412e-23,4.7251748405386682e-18,6.6837049075705459e-31,1.1330008123387916e-33,5.759828844706284e-29,6.7308756420571108e-28,3.0623720616276055e-25,1.349116682437716e-22,3.8121531446808728e-35,4.3630370055766087e-37,1.451306150636065e-36,2.7599239632815619e-46,1.0369243784266388e-48,8.8578578642896359e-45,2.3490862235035123e-74,7.7804553264898313e-64,4.3229758346398299e-36,1.5771770105997191e-27,3.885654115921742e-32,4.1581423130262477e-32,2.2360399886112045e-40,5.8151261285845859e-29,1.1626995540352074e-35,2.5689631651337457e-48,4.826853431981867e-24,4.1752450473790269e-22,4.4929100001060318e-26,4.9409724289426466e-32,1.8608524506408271e-44,4.6775452300978741e-55,9.8603838636429364e-43,0.88168480800000004,0.0,0.0094599999999698623,0.10884999999999992,1.2133664421874237e-14,9.5172296927512332e-15,1.2140363408976272e-14,2.2152051114288395e-17,1.803824394548316e-17,9.0198072316713857e-18,9.5346849874051656e-18,7.5715232201470211e-18,6.1882333977749692e-20,5.1162294584165509e-20,2.4795164673837495e-18,2.5433549637979209e-20,1.2156877262586545e-22,1.8310751559836278e-19,1.3022567199047421e-19,1.4437835398229475e-19,1.6141888820380519e-19,5.3604797897765774e-20,8.3966906055277979e-15,4.1565337998930058e-18,8.1500156854528048e-18,6.9073882954391145e-18,1.8618183677117794e-20,2.9763872520270857e-25,3.4420019837081343e-21,1.0746215378688336e-22,6.6559676117835636e-20,6.1568624590793944e-21,1.4026709224997948e-23,2.9520145014596493e-26,4.4916290440383658e-27,4.67678909213638e-27,1.9267786850067147e-28,9.438309165246681e-27,8.048366824452007e-32,8.4561719199386153e-32,3.8993825656273356e-33
3.2767e-11,0.0031506572935737693,1.2383166567385323e-17,7.565815931464436e-22,3.3222781004172708e-20,3.1511283263410066e-21,7.0471937155540151e-24,0.0,0.0,9.9133357850868858e-17,1.4463286175854897e-23,6.4871728348873623e-32,4.5889428594878427e-32,1.4730106956008873e-39,1.9471643981011867e-20,1.7853437417691637e-30,1.682987621735008e-14,4.6302064239123786e-20,2.9414962379011147e-29,2.131218914128643e-30,2.7801893437858766e-17,4.2999435969473657e-29,1.7319272884581391e-31,1.2049877723429384e-27,8.9714054326768272e-23,9.2016880176137384e-36,5.6691200426195944e-18,2.4826079076353266e-34,1.9038721807405649e-14,2.14010612696603e-31,8.3012420527432037e-44,5.2869444879856749e-32,1.109325619958358e-51,2.0221465314639144e-24,9.6334408461681079e-23,3.6701932097302924e-21,1.3229140039779657e-20,1.3103612987792592e-22,1.889439128525565e-17,8.2596904257509929e-30,9.0266031144219065e-33,4.5409193532088292e-28,5.3027306303779774e-27,2.2613184652022277e-24,4.9523356593757111e-22,3.9701016140176409e-34,6.9403972443810378e-36,2.3203947305333566e-35,8.7785626672045445e-45,3.2569690580189168e-47,1.3951790597862353e-43,1.2801154406885915e-72,4.9419551783993533e-62,7.0486298015676261e-35,1.2411874932155163e-26,6.1136731965970764e-31,3.4340272345583859e-31,2.6482040683044657e-39,4.1373680117877914e-28,1.9198333809470859e-34,4.1958971340071657e-47,3.8602726870978263e-23,1.1732344817566193e-21,1.7981316255246021e-25,3.3864795483821652e-31,2.4427705490699826e-43,3.1364612243577176e-53,2.4634995191477587e-41,0.88168480800000004,0.0,0.0094599999999397232,0.10884999999999977,2.4248675994574012e-14,1.9016861950753557e-14,2.4275431710503169e-14,4.4188340686304575e-17,3.5975589548078086e-17,1.7990518030921582e-17,3.808498325143524e-17,3.023477071800742e-17,2.4516367788387311e-19,2.0292042990085933e-19,9.917427946815894e-18,1.0082135612173242e-19,5.4748550350820811e-22,7.3240364175807498e-19,5.2075112203629265e-19,5.7743091813126702e-19,6.4964054135857784e-19,2.1894409480568193e-19,1.6761241670118425e-14,8.3077622250632195e-18,3.2465755553837906e-17,2.7559807727563444e-17,1.4739335763481406e-19,2.6431464170571531e-24,1.3748429421158939e-20,8.7148627237772448e-22,2.6362250734054219e-19,2.5857504077020342e-20,1.1665627369482811e-22,2.5468226984459941e-25,4.8725034800517442e-26,5.4801243003164322e-26,3.41269917338086e-27,1.5301768990237039e-25,1.7273465911366043e-30,1.9681830407319753e-30,1.3795017938887059e-31
6.5535e-11,0.003150657293573959,2.7775656144048509e-17,3.2500333314155415e-21,1.3507243555252126e-19,1.3941377305872376e-20,5.7306111878588212e-23,0.0,0.0,2.0424731628894799e-16,5.9356188456347935e-23,6.4282689311074176e-31,3.8028804210996297e-31,2.0644226382717119e-38,7.8113253051861945e-20,1.425892428293566e-29,3.3665819345651565e-14,1.8523965918062703e-19,1.2202261169647157e-28,8.3510485065623499e-30,1.1104683141381784e-16,3.4366852295790235e-28,6.9405888090084403e-31,9.5595450800761775e-27,3.584867199038533e-22,8.4343668686904484e-35,2.2676582137512776e-17,7.4138770128292962e-33,3.8048025377362799e-14,1.705632334602739e-30,6.7922957014911723e-43,4.2779581376483464e-31,1.8152721396625513e-50,1.6177015790815989e-23,2.745981816203204e-22,1.4671271553099501e-20,5.4682307387499208e-20,5.0764421106873392e-22,7.551920136924864e-17,1.7759698941341094e-28,7.1612013317200602e-32,3.5297133425885574e-27,4.1160955005717912e-26,1.5665143677970367e-23,1.6976338284719062e-21,4.6394991694785602e-33,1.0975437072582064e-34,3.7066559959666011e-34,2.7751767269546401e-43,1.0149708494676766e-45,2.1644553609108062e-42,8.8336915956816351e-71,3.1152076763024446e-60,1.1519929195871376e-33,9.6134972318111624e-26,9.4638886631269664e-30,2.8082372374875851e-30,2.7075283098528612e-38,2.9034157018592955e-27,3.1405444655068441e-33,6.7755323930589179e-46,3.0859050806759761e-22,2.9061977307717374e-21,7.1969449812876855e-25,2.2229161174512633e-30,2.9601248769200999e-42,2.1140456717515872e-51,5.4159966050324085e-40,0.88168480800000004,0.0,0.0094599999998794433,0.10884999999999928,4.8419616221352568e-14,3.7961006439929216e-14,4.8526306881255878e-14,8.7921827628582119e-17,7.1553401478464364e-17,3.5787446656033908e-17,1.5189569408311954e-16,1.2051774919250671e-16,9.6213889422651603e-19,7.980976500073123e-19,3.9659792438324938e-17,3.9612846783363889e-19,2.6582344553486244e-21,2.9290993159598243e-18,2.0816180245242459e-18,2.3088268105593025e-18,2.6296513816109325e-18,9.1139334075588628e-19,3.3392402337990263e-14,1.6593284634698673e-17,1.2879628101857397e-16,1.0967328143556776e-16,1.154814327519014e-18,2.505665438230501e-23,5.4832097984418891e-20,7.1529625896623733e-21,1.034154401769527e-18,1.1314291050113497e-19,1.0018658211180634e-21,2.3114233339252491e-24,6.2587698932210177e-25,7.6113189403939927e-25,6.4460870230218432e-26,2.5098677561815086e-24,3.3769718584623355e-29,5.4291239436671741e-29,5.2019951357569686e-30
9.999999999999999e-11,0.003150657293574334,4.8667951969103769e-17,9.315498388203632e-21,3.5221826477357835e-19,4.1522856379409796e-20,2.7176284590955625e-22,0.0,0.0,3.2424750030219373e-16,1.5932536072491351e-22,4.3535803492825939e-30,1.8893531139796326e-30,1.6371517880001798e-37,2.0201338574956056e-19,6.640116761930428e-29,5.1381953094455289e-14,4.7760026165036097e-19,3.326061869947788e-28,2.083478025277758e-29,2.8556053578608826e-16,1.6059737387250625e-27,1.8087169815168154e-30,4.408676558015529e-26,9.2247774186504858e-22,4.8574962672103248e-34,5.8450902366597042e-17,2.1315058218035394e-31,5.7994079118167645e-14,7.9303144709672987e-30,3.3001360236648465e-42,2.0423578019566266e-30,1.6813480833149536e-49,7.5723251608098614e-23,5.3472591174999658e-22,3.7776348419389612e-20,1.4354022686710847e-19,1.2448473848520569e-21,1.9441104458511956e-16,2.9708061069777393e-27,3.3026842001924459e-31,1.5725353488561415e-26,1.8292039343474024e-25,5.9319792843487897e-23,3.5693528730821361e-21,3.3886481900707602e-32,9.5431271365964942e-34,3.2841693997039538e-33,4.6902322902814959e-42,1.683763355683543e-44,1.8192340550168075e-41,4.0950469256461784e-69,1.03221975766138e-58,1.0488001019724114e-32,4.2557563189971729e-25,7.9194476497727115e-29,1.3158099870170542e-29,1.5193515497299872e-37,1.2268027676561561e-26,2.7955107842043903e-32,6.0342914670435254e-45,1.4425695086200545e-21,4.8099833297551017e-21,1.8557063341702073e-24,8.4866518695205207e-30,1.8806879128835401e-41,7.6432965202554883e-50,5.7633924984360285e-39,0.88168480800000004,0.0,0.0094599999998160409,0.10884999999999832,7.371906321828936e-14,5.7771532630020296e-14,7.3992676350564151e-14,1.3325636850427575e-16,1.0838690201798761e-16,5.4220505561616423e-17,3.8966859899786506e-16,3.0888710854517769e-16,2.4061549537865213e-18,2.0026552112232479e-18,1.0217921734109799e-16,9.9243799645774177e-19,8.6575278097071654e-21,7.547828676961845e-18,5.3600442055660748e-18,5.9474420960198882e-18,6.9060139029795536e-18,2.4950309091437716e-18,5.0681859249386452e-14,2.5272828853952705e-17,3.2766473002495682e-16,2.8033997831263327e-16,5.2112412732828898e-18,1.4597626912495628e-22,1.4066046610262719e-19,3.4900039248255446e-20,2.5855611568862792e-18,3.3154883580559725e-19,5.2297755281913997e-21,1.285358964831552e-23,5.3768562839681031e-24,6.9311729819123648e-24,7.1783527631904614e-25,2.327222095781674e-23,3.4443043017815024e-28,9.5762747479462183e-28,1.1318646475578016e-28
