Time (s),Volume (m^3),N2,Ar,He,Ne,C7H16(1),O2(2),C2H5(6),HO2(16),C5H11(5),C3H7(4),C4H9(3),C6H13(10),CH3(11),C7H15(12),C7H15(7),C7H15(9),S(82),CH3O2(70),S(92),S(97),C3H7O2(48),C2H5O2(22),S(41),C6H13(59),S(120),C2H4(17),C4H9O2(56),S(67),S(261),C3H6(43),S(302),S(182),S(210),S(399),S(237),S(450),S(167),H(8),S(493),S(414),OH(D)(24),S(527),S(394),C5H10(30),CCCOO(49),S(262),C7H15(13),H2O(558),S(501),S(715),S(704),CCOO(28),C4H8O(297),S(144)
2.4146524231920006e-06,0.21526493782254344,89.099999999999994,0.0,0.0,0.0,0.9999999999282807,10.999999999861609,1.5173379645939472e-12,1.267455538919002e-11,1.1987402357705931e-12,1.1305018743251951e-12,1.2429810646381527e-12,7.3861549660062493e-14,1.9985589980085735e-13,4.6305747878340104e-13,2.5334059100712341e-13,3.7508592954985473e-14,6.1545232191961896e-12,8.2088574868753138e-12,4.015526970014907e-12,5.5103617669642481e-13,1.9393393454405421e-11,1.9678070115984914e-11,1.38135136097619e-11,3.3564908970569777e-13,4.466536751161138e-12,6.4687974853794747e-12,1.5427336752155165e-11,1.1427502017520375e-12,3.3069538330857063e-13,1.634159234156879e-12,4.3941450964221076e-12,5.2708113887911577e-14,8.8827122448049631e-14,1.0610609317457147e-12,7.6939211219434518e-14,1.0219376220310996e-12,1.9768444412159013e-14,1.0117021042613154e-17,2.251113178535452e-13,9.7395112980116877e-16,3.1398946879269255e-13,4.5912780392145785e-12,1.5585383148750001e-12,1.0091066452664002e-12,3.5771397387325146e-12,4.1741242836926785e-14,1.6118223216799226e-13,3.8497502581915013e-12,7.6879713736599824e-22,1.3098335015250814e-12,1.5783414987592676e-12,3.6136792482711364e-12,1.2953679105841105e-12,1.090156087024888e-14
2.6103418706160008e-06,0.21526493782253203,89.099999999999994,0.0,0.0,0.0,0.99999999992151289,10.999999999848676,1.5584508529152127e-12,1.4320641247853677e-11,1.2179374205102471e-12,1.1681859830415993e-12,1.2779187684978468e-12,7.6383566523904388e-14,2.120908794211476e-13,5.2750130486948874e-13,2.871158848230747e-13,4.0235228017533918e-14,7.0242064433816451e-12,8.9044629238207634e-12,4.5597817668002878e-12,5.9212784300120161e-13,2.0686139482084944e-11,2.0979372210454097e-11,1.4483972412894263e-11,3.5903360663060299e-13,4.7836734274670043e-12,7.2302351828647425e-12,1.6594847527758473e-11,1.2362587015653592e-12,3.586714546029162e-13,1.9019728231292323e-12,4.7723173357582942e-12,5.6231278070989038e-14,9.3627518982506801e-14,1.1196593285336963e-12,8.4917699139931641e-14,1.1299047738670942e-12,2.128283254044268e-14,1.0351816990640323e-17,2.4262916968334177e-13,1.0277477295570497e-15,3.3769054198832861e-13,5.3359108853826888e-12,1.807175753945815e-12,1.1443571659054926e-12,4.1531567252869878e-12,4.4923336207830484e-14,1.7679543327755004e-13,4.5388907716316364e-12,8.2862386874869713e-22,1.5372295165782797e-12,1.8499555726340964e-12,4.1987226435456018e-12,1.5321760430958695e-12,1.2381819791276826e-14
2.806031318040001e-06,0.21526493782252046,89.099999999999994,0.0,0.0,0.0,0.99999999991462263,10.999999999835577,1.5981966036703378e-12,1.6034977207035901e-11,1.2357729565360928e-12,1.2046385041439107e-12,1.3127342800743254e-12,7.8885123030065704e-14,2.2437143000001428e-13,5.9513690526764432e-13,3.2266892459888305e-13,4.2893674667478829e-14,7.9377808070803904e-12,9.6032340746835901e-12,5.1331786105467335e-12,6.3219938474890838e-13,2.1936957627947272e-11,2.2235189689739287e-11,1.5104428836483498e-11,3.8220845822974044e-13,5.0979645410641561e-12,8.0209700341978271e-12,1.7751389385639774e-11,1.3294812543515288e-12,3.8637290846513082e-13,2.1905895529739263e-12,5.1467543473629524e-12,5.9640177222139998e-14,9.806876307607957e-14,1.1738709103745241e-12,9.2892001648571695e-14,1.2378520127075308e-12,2.2759950895893959e-14,1.0576149272696842e-17,2.5971806336550761e-13,1.0775169698435444e-15,3.6062323329679833e-13,6.1190387707407281e-12,2.0683968491275088e-12,1.2851729077874207e-12,4.7657197187278613e-12,4.8075456585638629e-14,1.925114362851945e-13,5.2773281806335805e-12,8.8698562804925306e-22,1.7814461445595839e-12,2.1390025858914301e-12,4.8205507108873655e-12,1.7881084202432852e-12,1.3941486525360796e-14
3.001720765464001e-06,0.21526493782250888,89.099999999999994,0.0,0.0,0.0,0.99999999990761357,10.999999999822313,1.6366275153060637e-12,1.7813490655050999e-11,1.2523530374421421e-12,1.2399015070393765e-12,1.3474308195972699e-12,8.1367649905596982e-14,2.3669601797356858e-13,6.658014196539866e-13,3.5995553956154675e-13,4.5484298662341943e-14,8.8930080963300395e-12,1.030506760264266e-11,5.7349938075607036e-12,6.7125347407130132e-13,2.3147180985869161e-11,2.3447269132959387e-11,1.5678761166558775e-11,4.0519030179646028e-13,5.4096360999404282e-12,8.8401530921997884e-12,1.8897395455497547e-11,1.4223924022932049e-12,4.1381119244609781e-13,2.5000936184372809e-12,5.5176129760793367e-12,6.293844363623869e-14,1.0217889631758194e-13,1.2240386193261775e-12,1.0084974669318301e-13,1.3456020778077574e-12,2.4199778052873809e-14,1.0790612596834332e-17,2.7637695547876958e-13,1.1235736950716445e-15,3.828274163408894e-13,6.9377847146725215e-12,2.3412616927039667e-12,1.4311871466724891e-12,5.4136430077228483e-12,5.1198786473836273e-14,2.0832519232766815e-13,6.0634806519354119e-12,9.4387885178934127e-22,2.0420659160648048e-12,2.4446258595542991e-12,5.4778799495811777e-12,2.06298045950753e-12,1.5578589226504417e-14
3.1974102128880012e-06,0.2152649378224972,89.099999999999994,0.0,0.0,0.0,0.99999999990048993,10.999999999808896,1.6737948841399498e-12,1.9652392819525847e-11,1.2677758210099492e-12,1.2740156067019714e-12,1.3820116097255827e-12,8.3832241873520777e-14,2.4906326019549275e-13,7.3933983894194945e-13,3.9893256129003365e-13,4.8008036573569968e-14,9.8877576464092273e-12,1.1009863612283488e-11,6.3645200253847558e-12,7.0930218379214449e-13,2.4318109335718583e-11,2.4617287756039596e-11,1.6210543986889774e-11,4.2799172923501157e-13,5.7188589297182086e-12,9.686974610067083e-12,2.0033276370225271e-11,1.5149711765554065e-12,4.4099732636062387e-13,2.8305598401860339e-12,5.8850445054733773e-12,6.6129618942785235e-14,1.0598371439243458e-13,1.2704778147047685e-12,1.0878202246917973e-13,1.4530271751556403e-12,2.5602672727222133e-14,1.0995765167144155e-17,2.9260942346053835e-13,1.1662074259899807e-15,4.0434235427730265e-13,7.7894976827408803e-12,2.6249041697779052e-12,1.5820602533322435e-12,6.0957788383192475e-12,5.4294446597590449e-14,2.2423241306896018e-13,6.8958487499572908e-12,9.9931575758492729e-22,2.318671959637637e-12,2.7660108815067747e-12,6.1694763996180692e-12,2.3566149748190519e-12,1.729120061002332e-14
3.588789107736001e-06,0.21526493782247377,89.099999999999994,0.0,0.0,0.0,0.99999999988591337,10.999999999781622,1.7445300769337092e-12,2.3497479550667144e-11,1.295502560693571e-12,1.3389526930485484e-12,1.4508363169553757e-12,8.8710810048359434e-14,2.739202800239474e-13,8.9445570558305347e-13,4.8179011084486508e-13,5.2860295209088554e-14,1.1987813666211134e-11,1.2427960477299264e-11,7.7039572082384231e-12,7.824599206639851e-13,2.6547112160203383e-11,2.6837534934330205e-11,1.715941583708295e-11,4.73090384594178e-13,6.3304611638318875e-12,1.1460475686744122e-11,2.2276234198926019e-11,1.6990636140732568e-12,4.9465334694543135e-13,3.5546335387587082e-12,6.6101747077616435e-12,7.2204405485169696e-14,1.1277043368316044e-13,1.3533068995037803e-12,1.2454574752582542e-13,1.6665518303798137e-12,2.8300248022861671e-14,1.138018133172536e-17,3.2382341594870957e-13,1.2422490362696592e-15,4.4545326909963694e-13,9.5822253570114957e-12,3.221385635810922e-12,1.897146107223112e-12,7.5582797236347487e-12,6.04070531416232e-14,2.5631162650157154e-13,8.6936347282750228e-12,1.1059173638850799e-21,2.9182038709989533e-12,3.4530113026904845e-12,7.6507685684575839e-12,2.999498490564784e-12,2.0935460951654161e-14
3.9801680025840015e-06,0.21526493782245024,89.099999999999994,0.0,0.0,0.0,0.99999999987092048,10.999999999753797,1.8107641478608758e-12,2.7544767101711981e-11,1.3195915745492447e-12,1.3997479606042339e-12,1.5192281580841077e-12,9.352568475092456e-14,2.9893224333992789e-13,1.0593899666605706e-12,5.7091594215635046e-13,5.7463163037458038e-14,1.4222902462150537e-11,1.3856791542755541e-11,9.1461536691309248e-12,8.5185643389558273e-13,2.8633691662239303e-11,2.8908110152245256e-11,1.7974539264613333e-11,5.1756135673226987e-13,6.9335440469720119e-12,1.3335696727799568e-11,2.4483269108535472e-11,1.8816453533954172e-12,5.4741409467825914e-13,4.3632362459719953e-12,7.3231354983214608e-12,7.7891038465129365e-14,1.185968591018911e-13,1.4244075087753026e-12,1.4014862037412321e-13,1.8779289300754599e-12,3.0859125081461804e-14,1.1733160864244898e-17,3.5343246346149431e-13,1.3075232081678291e-15,4.8423401393983876e-13,1.1479825431909823e-11,3.8521569807385731e-12,2.2281765018289189e-12,9.144758157065648e-12,6.6421505040160994e-14,2.8871940247828099e-13,1.0660256774749029e-11,1.2070377837440951e-21,3.5768535398523721e-12,4.1942801378524668e-12,9.2554656672258879e-12,3.7154802680979254e-12,2.4859726836306843e-14
4.371546897432002e-06,0.21526493782242656,89.099999999999994,0.0,0.0,0.0,0.99999999985553678,10.999999999725462,1.8728310198663875e-12,3.1772134007560755e-11,1.3405863445177815e-12,1.4566809503905368e-12,1.5872053870057598e-12,9.8279715101445789e-14,3.2408828867057366e-13,1.2331546399817217e-12,6.6599983401875718e-13,6.1831203241738048e-14,1.6579440766850827e-11,1.5295674471841556e-11,1.0686024825671449e-11,9.1770729903107806e-13,3.0587038670840805e-11,3.0840266660624053e-11,1.8675885422961506e-11,5.6144077745385241e-13,7.5285988286974911e-12,1.5307369028835797e-11,2.6657093390311557e-11,2.0626328377230145e-12,5.9934703042745962e-13,5.2566686798021915e-12,8.0248435970837728e-12,8.3214562933533381e-14,1.2360620874404915e-13,1.4855284245214315e-12,1.5557319396448385e-13,2.0869061354533878e-12,3.3287081723877969e-14,1.2058012730383536e-17,3.8152542822793358e-13,1.3636354248169253e-15,5.209378727671897e-13,1.3467508804273271e-11,4.5123861002367078e-12,2.5732189774864718e-12,1.0847295063484992e-11,7.2345218812432061e-14,3.2143035465665332e-13,1.2786420805289396e-11,1.3029804982484599e-21,4.2915933623928815e-12,4.9846674727748306e-12,1.0975282296511115e-11,4.5033792154270037e-12,2.9050143727980413e-14
4.762925792280002e-06,0.21526493782240266,89.099999999999994,0.0,0.0,0.0,0.99999999983978605,10.999999999696657,1.9310459795963046e-12,3.6160364430079911e-11,1.3589509573483962e-12,1.5100121618025141e-12,1.6547856407528017e-12,1.0297501622049704e-13,3.4938211220783422e-13,1.4148583176704422e-12,7.667465193591495e-13,6.5979933034300827e-14,1.9045171133170611e-11,1.674396942253689e-11,1.2318730650584027e-11,9.8024508342700748e-13,3.241582417847328e-11,3.2644393367766729e-11,1.9280391613333331e-11,6.0475007995496239e-13,8.1159159127550052e-12,1.73706835061821e-11,2.8800114068131123e-11,2.2419654370074727e-12,6.5051673950451729e-13,6.2351220414569321e-12,8.7161856328982381e-12,8.8198608291137994e-14,1.2792092900577411e-13,1.5381670977228356e-12,1.7081401033884956e-13,2.2934026341592556e-12,3.5592632332025051e-14,1.2357661460131339e-17,4.0820042491412595e-13,1.4119604489972315e-15,5.5579719102754768e-13,1.553272330847714e-11,5.1979722538198777e-12,2.9306189785230471e-12,1.2658486536778815e-11,7.8184770942867494e-14,3.5442358691169866e-13,1.5063840919927222e-11,1.3940805872827995e-21,5.0595642471519553e-12,5.8195350346075417e-12,1.2802559819627866e-11,5.3621016099829444e-12,3.349352339542308e-14
5.1543046871280024e-06,0.2152649378223788,89.099999999999994,0.0,0.0,0.0,0.99999999982368903,10.999999999667411,1.9856977587400835e-12,4.0692704586615838e-11,1.375078941272562e-12,1.5599863182568079e-12,1.7219851825755738e-12,1.0761176517640581e-13,3.7479836909474887e-13,1.6036966442678238e-12,8.7287517673305936e-13,6.9924641986987257e-14,2.1609033697692484e-11,1.8201089132720025e-11,1.4039667557702056e-11,1.0397001795313388e-12,3.4128213511686106e-11,3.4330099483300776e-11,1.9802490610944981e-11,6.4750371061918348e-13,8.6956946002284867e-12,1.9521240022454602e-11,3.0914562294695782e-11,2.4195973186042415e-12,7.0097946354766928e-13,7.298693240055176e-12,9.3979272939113563e-12,9.2865425907513243e-14,1.3164451852722527e-13,1.5835873059326151e-12,1.8587079343873611e-13,2.4974118046984123e-12,3.7784263178027428e-14,1.2634681743805815e-17,4.3355558800614674e-13,1.4536585016390474e-15,5.8901488019256694e-13,1.7664787557518493e-11,5.9054254945049653e-12,3.2989545703536716e-12,1.4571410668007366e-11,8.3946245078166358e-14,3.8767794791498297e-13,1.7485136839413259e-11,1.4806731984213687e-21,5.8780899814281393e-12,6.6947047598285633e-12,1.4730212515361882e-11,6.2906362436727232e-12,3.817732145953745e-14
5.545683581976003e-06,0.21526493782235473,89.099999999999994,0.0,0.0,0.0,0.99999999980726562,10.999999999637755,2.037052061864714e-12,4.5354469764582148e-11,1.3893061399295067e-12,1.6068300854366688e-12,1.7888207650782867e-12,1.1219395709282362e-13,4.0034701060040315e-13,1.7989436387293936e-12,9.8411891437922958e-13,7.367920418435259e-14,2.426104774308828e-11,1.9666461509023268e-11,1.5844460055575864e-11,1.0962813851132384e-12,3.5731885737334456e-11,3.5906279829311358e-11,2.0254547012794729e-11,6.8971744851686017e-13,9.2681420714007886e-12,2.1755002697178117e-11,3.3002529447561369e-11,2.5954887554457843e-12,7.5078281176841566e-13,8.4473975841577068e-12,1.0070707146666524e-11,9.7235943450345547e-14,1.3486476078225587e-13,1.6228588675194842e-12,2.0074187401239899e-13,2.6989073167122407e-12,3.9869658097517903e-14,1.2891345434088695e-17,4.5767972742108502e-13,1.4897117234888937e-15,6.2076331675634525e-13,1.9854565293388568e-11,6.6317603119219116e-12,3.6769982103375366e-12,1.6579597017201588e-11,8.9635415663773966e-14,4.2117046012942742e-13,2.0043736885310027e-11,1.5630616340939327e-21,6.7446929999839464e-12,7.6064104649001231e-12,1.6751679545720199e-11,7.2880468901605106e-12,4.3089615921449007e-14
5.937062476824003e-06,0.2152649378223307,89.099999999999994,0.0,0.0,0.0,0.999999999790534,10.999999999607713,2.0853542728541192e-12,5.0132797929810538e-11,1.4019186263078246e-12,1.6507582645389495e-12,1.8553057087730651e-12,1.1671564443736971e-13,4.2597570211803287e-13,1.9999443097351921e-12,1.1002242589486268e-12,7.7256261910510844e-14,2.6992207921611208e-11,2.1139614824442458e-11,1.7728952386986778e-11,1.1501786390499344e-12,3.7234047610950231e-11,3.7381159611397329e-11,2.0647097429206745e-11,7.3140590611231065e-13,9.8334767448066212e-12,2.4068271350766812e-11,3.5065866525931657e-11,2.7696079891215499e-12,7.9997345452742106e-13,9.6811792945239962e-12,1.0735160594060394e-11,1.0132979945932757e-13,1.3765750929132056e-13,1.656908685726121e-12,2.1542490002144347e-13,2.8978530441583988e-12,4.1855787817871573e-14,1.3129673757724557e-17,4.8065328200923937e-13,1.520971070165981e-15,6.5119703312272024e-13,2.2094261541704682e-11,7.374430010146956e-12,4.0636937920986874e-12,1.8677003171871991e-11,9.5257236558470716e-14,4.548804327073196e-13,2.2733773772494334e-11,1.6415206079828677e-21,7.6570792334852533e-12,8.5512490792382152e-12,1.8860891600003807e-11,8.3534615619848506e-12,4.8219080680211784e-14
6.328441371672003e-06,0.21526493782230652,89.099999999999994,0.0,0.0,0.0,0.99999999977351017,10.999999999577309,2.1308325610254799e-12,5.5016512576007281e-11,1.4131581226767402e-12,1.6919668814048974e-12,1.9214503696086862e-12,1.2119678164694934e-13,4.5179107207009886e-13,2.2061086122090552e-12,1.2209506511287755e-12,8.0668520120603264e-14,2.9794400281616058e-11,2.2619954781574033e-11,1.9689200104840098e-11,1.2015839184957e-12,3.8641464276454165e-11,3.87623273558186e-11,2.0988999152434414e-11,7.7258010619408805e-13,1.0391796257681613e-11,2.6457660405441147e-11,3.7106187034174571e-11,2.9419316088524092e-12,8.4859793351241537e-13,1.0999921790952925e-11,1.1391932295172142e-11,1.0516543454826138e-13,1.4008736849070317e-13,1.6865281621467527e-12,2.2992302362343855e-13,3.0942920794664309e-12,4.3749749123165513e-14,1.3351441212330447e-17,5.0255848985061412e-13,1.5481631118897304e-15,6.8045882283210899e-13,2.437731549021441e-11,8.1312915161428055e-12,4.4581414348240532e-12,2.0857993674813098e-11,1.008163724550281e-13,4.8879074715945845e-13,2.5549997531714302e-11,1.7163309784530314e-21,8.613096840990944e-12,9.526141641531815e-12,2.105224428655872e-11,9.486067997412669e-12,5.3554973625212509e-14
6.719820266520004e-06,0.21526493782228232,89.099999999999994,0.0,0.0,0.0,0.99999999975620979,10.999999999546569,2.1736977783025459e-12,5.9995899148727737e-11,1.4232276261182575e-12,1.7306447081539156e-12,1.9872678705784368e-12,1.2558611111649171e-13,4.7749965316126472e-13,2.4169050928926978e-12,1.3460698529434768e-12,8.3928789095339709e-14,3.2660317635567347e-11,2.4107320721882733e-11,2.1721461027711869e-11,1.2506923080275658e-12,3.9960472119527765e-11,4.0056787371296537e-11,2.1287705429044859e-11,8.1323548850864204e-13,1.0943178983099073e-11,2.8920067756277009e-11,3.9125027228004416e-11,3.112457414874718e-12,8.9669427836476498e-13,1.2403458195771677e-11,1.2041538686314727e-11,1.0876010754867879e-13,1.4220743505637932e-13,1.7123648162652639e-12,2.442446199811328e-13,3.2883410917057012e-12,4.5558807243576945e-14,1.3558231546704804e-17,5.2347988710411728e-13,1.5718823032764817e-15,7.086720667797688e-13,2.6698223701946716e-11,8.9005465509875213e-12,4.8595733087804995e-12,2.3117312833554342e-11,1.0631634747380424e-13,5.2288387096854829e-13,2.8487712358026152e-11,1.7877814523096352e-21,9.6107238634931243e-12,1.0528302798404392e-11,2.3320560321077784e-11,1.0685114010325283e-11,5.9087078978878804e-14
7.111199161368004e-06,0.2152649378222582,89.099999999999994,0.0,0.0,0.0,0.99999999973864628,10.999999999515502,2.2141447924974283e-12,6.5062312666168972e-11,1.4323027741702573e-12,1.7669613427978325e-12,2.0527719001358344e-12,1.2995350564215647e-13,5.0347117640970483e-13,2.6318530219084299e-12,1.4753653599614865e-12,8.7047769168736322e-14,3.5583351388568407e-11,2.5600919140189845e-11,2.3822184647698762e-11,1.2976652769491366e-12,4.1197010082803548e-11,4.1271033590025732e-11,2.1549687855608545e-11,8.5339016920294506e-13,1.1487683217196575e-11,3.1452628027343098e-11,4.1123857480633159e-11,3.2811633905073614e-12,9.4429321466142177e-13,1.389158049507517e-11,1.2684386172803127e-11,1.1213001738886269e-13,1.4406325138465758e-13,1.7349727212678317e-12,2.5839130544235872e-13,3.4800222423275125e-12,4.728893204866025e-14,1.3751447539772553e-17,5.434866662348142e-13,1.5926373014631915e-15,7.3593801044131351e-13,2.905221625392146e-11,9.6806362554449177e-12,5.2673177017330016e-12,2.5450050617356392e-11,1.1176208162456666e-13,5.5713995099391058e-13,3.1542706715248962e-11,1.8561083346471966e-21,1.0648109846939168e-11,1.1555203543600349e-11,2.5661037978192592e-11,1.1949898623306191e-11,6.4805748033860307e-14
7.502578056216004e-06,0.21526493782223388,89.099999999999994,0.0,0.0,0.0,0.99999999972083298,10.999999999484137,2.2523537325634579e-12,7.0208049117210782e-11,1.4405353965956952e-12,1.8010782650908392e-12,2.1179726713469786e-12,1.342794946894705e-13,5.2959267237397186e-13,2.8505167220076915e-12,1.6086317648170244e-12,9.0034644634403826e-14,3.8557512038215032e-11,2.7100467489193778e-11,2.5988002820927747e-11,1.3426406861066062e-12,4.2356633009204302e-11,4.2411084391046866e-11,2.1780543763932281e-11,8.9305450255475711e-13,1.2025505746900316e-11,3.4052696128534381e-11,4.3103947659514581e-11,3.448040839367975e-12,9.9142774920701921e-13,1.5464046936178687e-11,1.3320925989952448e-11,1.1529029917488207e-13,1.4569540763471362e-13,1.7548485610687797e-12,2.7236114000387053e-13,3.6693054621993009e-12,4.8945176945359366e-14,1.3932359190405241e-17,5.6263709904245257e-13,1.6108840983807489e-15,7.6234948518218629e-13,3.1435154659936012e-11,1.0470208711379179e-11,5.6807875927298554e-12,2.785162184137007e-11,1.1715679216163194e-13,5.9154162389019297e-13,3.4711172489884884e-11,1.9215106345543804e-21,1.1723551681434181e-11,1.2604534152174566e-11,2.8069225639332404e-11,1.3279761582253701e-11,7.0701794682949674e-14
7.893956951064005e-06,0.21526493782220973,89.099999999999994,0.0,0.0,0.0,0.99999999970278153,10.999999999452482,2.2884911300993463e-12,7.5426383533826841e-11,1.4480528044279211e-12,1.8331475434423919e-12,2.1828789243566577e-12,1.3853850486239736e-13,5.5571398058389326e-13,3.0725037222194548e-12,1.7456744144423819e-12,9.2898622731071526e-14,4.1577403497271368e-11,2.8605747956925293e-11,2.8215723673809653e-11,1.3857576317845061e-12,4.344453222084236e-11,4.3482491550508542e-11,2.1984961133861009e-11,9.3223322028887825e-13,1.2556782532848674e-11,3.6717843419137682e-11,4.506643062743276e-11,3.6130897228142844e-12,1.0381293551647558e-12,1.7120585867517497e-11,1.3951592099894107e-11,1.1825509599064577e-13,1.4713799169105178e-13,1.7724096671023917e-12,2.8615607445325373e-13,3.8562162700049085e-12,5.0532675861587145e-14,1.4102098417300362e-17,5.8099061969927557e-13,1.6270058360962691e-15,7.8799145981063791e-13,3.3843572825137415e-11,1.126813169953534e-11,6.0994822123822817e-12,3.0317755625671727e-11,1.2250322636668905e-13,6.2607367886140691e-13,3.798967761782099e-11,1.9841913308473542e-21,1.2835452105179759e-11,1.3674193486847972e-11,3.0541013141754958e-11,1.4674085272916526e-11,7.6766511033715954e-14
8.285335845912005e-06,0.21526493782218553,89.099999999999994,0.0,0.0,0.0,0.99999999968450259,10.999999999420554,2.322710914002986e-12,8.0711430978785031e-11,1.4549617227234195e-12,1.8633087870677587e-12,2.2474997216858238e-12,1.4274495417347083e-13,5.8190369342377124e-13,3.2974604796073005e-12,1.886308870808528e-12,9.564872977234815e-14,4.4638164903150819e-11,3.0116349532993913e-11,3.0502322538544165e-11,1.4271529801927805e-12,4.446556058113703e-11,4.4490379420217599e-11,2.2166872656116427e-11,9.7093301429134535e-13,1.3081566650066866e-11,3.9445835770771131e-11,4.70123669205518e-11,3.7763099783035595e-12,1.0844249234271901e-12,1.8860901311142003e-11,1.4576750900869749e-11,1.2103763668705135e-13,1.484191489063807e-13,1.7879995783131712e-12,2.9978048896886561e-13,4.0408156401404632e-12,5.2056508634448374e-14,1.4261666259908424e-17,5.9860622868671082e-13,1.6413179023259672e-15,8.1293833170954176e-13,3.6274569459103233e-11,1.207345728640693e-11,6.5229733785324525e-12,3.2844472944896036e-11,1.2780445477548757e-13,6.6072139514095543e-13,4.1375128406871682e-11,2.0443519211559001e-21,1.3982316531329652e-11,1.4762270195500698e-11,3.3072603186846509e-11,1.6132292920844634e-11,8.2991660767101937e-14
8.676714740760005e-06,0.2152649378221614,89.099999999999994,0.0,0.0,0.0,0.99999999966600661,10.999999999388368,2.3551553773605283e-12,8.6057984250273082e-11,1.4613527556214681e-12,1.8916917102596675e-12,2.3118443910648286e-12,1.4690204927786517e-13,6.0817613589871004e-13,3.5250677820573458e-12,2.030360330975802e-12,9.8293253907160384e-14,4.7735407784721218e-11,3.1631938841195403e-11,3.284493281505862e-11,1.4669523828380459e-12,4.5424251058128238e-11,4.5439486465564411e-11,2.2329623125405173e-11,1.0091594939418011e-12,1.3599927033665684e-11,4.2234611290356343e-11,4.8942743843636836e-11,3.9377053255338521e-12,1.1303379535807645e-12,2.0684678200141308e-11,1.5196719717447843e-11,1.2365027597827407e-13,1.4956268647907235e-13,1.8019085762723382e-12,3.1323817418042471e-13,4.2231559968334513e-12,5.3521337049142836e-14,1.4411958878152776e-17,6.1553805759815335e-13,1.6540867894353407e-15,8.3725480072372824e-13,3.8725679295915856e-11,1.2885379940713381e-11,6.9508906855347845e-12,3.5428063883420804e-11,1.3306322467999895e-13,6.9547042386709901e-13,4.4864726669897132e-11,2.1021772749679604e-21,1.516275799351509e-11,1.5867020930884338e-11,3.5660481656607552e-11,1.7653843536392387e-11,8.9369432906759326e-14
9.068093635608006e-06,0.2152649378221373,89.099999999999994,0.0,0.0,0.0,0.99999999964730224,10.999999999355932,2.3859561271333124e-12,9.1461406001425721e-11,1.4673034126379394e-12,1.9184178133975428e-12,2.3759214308499375e-12,1.5100857700866144e-13,6.3451522762779567e-13,3.755037033710659e-12,2.1776631268181555e-12,1.0083963547739061e-13,5.0865164625945155e-11,3.3152234530876103e-11,3.524083769514374e-11,1.5052683608875671e-12,4.6324834723179401e-11,4.633419735440394e-11,2.247607701867999e-11,1.0469189948092518e-12,1.4111954800271384e-11,4.5082263512979859e-11,5.0858459110581461e-11,4.0972810673360819e-12,1.175890405811177e-12,2.2591586629472776e-11,1.5811796266571387e-11,1.2610454524841421e-13,1.5058914963356629e-13,1.8143875385893899e-12,3.2653153022882009e-13,4.4032698724914379e-12,5.4931323379741207e-14,1.4553785340145143e-17,6.3183435604227562e-13,1.6655428176489219e-15,8.6099815555051298e-13,4.1194789649473072e-11,1.3703209414341657e-11,7.3829115946812628e-12,3.8065068790347966e-11,1.3828196297606333e-13,7.3030726322970626e-13,4.8455931550451982e-11,2.1578321736965514e-21,1.6375492876773265e-11,1.6986851518445087e-11,3.8301394361498009e-11,1.9238227414887565e-11,9.5892423925968498e-14
9.459472530456006e-06,0.21526493782211328,89.099999999999994,0.0,0.0,0.0,0.99999999962839847,10.999999999323261,2.4152348935516081e-12,9.6917565370742114e-11,1.4728798766479754e-12,1.9436003271625556e-12,2.4397384348381705e-12,1.5506549459590826e-13,6.6091823598210668e-13,3.9871073533638589e-12,2.3280602643871684e-12,1.032946728794807e-13,5.4023848880130631e-11,3.4676962127839873e-11,3.7687462607399211e-11,1.5422036022921174e-12,4.717125956893279e-11,4.7178567941970772e-11,2.260868166123226e-11,1.0842185065827067e-12,1.4617744115212391e-11,4.7987029047830928e-11,5.2760326485510043e-11,4.2550436684953959e-12,1.2211029645057155e-12,2.4581285323267349e-11,1.6422262474993348e-11,1.2841120461303417e-13,1.5151618203443918e-13,1.8256521233508547e-12,3.3966238986781566e-13,4.5811817770212763e-12,5.6290260702441101e-14,1.4687875200150274e-17,6.4753905775999776e-13,1.6758839750973551e-15,8.8421956410746537e-13,4.3680094614393687e-11,1.4526355733383241e-11,7.8187553056756245e-12,4.0752262265452872e-11,1.4346289580084653e-13,7.6521936800546695e-13,5.2146429746952723e-11,2.2114666592613261e-21,1.7619330009693843e-11,1.8120302530664407e-11,4.0992328570142721e-11,2.0884963567983101e-11,1.025536182848416e-13
