Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202)
7.512817951637475e-17,0.0035525145076237266,1.4472969153432023e-29,2.8814425755166445e-25,3.8072223241605569e-19,1.4471949244630817e-29,4.8487580211205386e-19,9.2660219731228176e-32,5.1759943581640116e-52,1.3021150761359927e-41,2.1261311197690539e-45,1.9470762046291788e-42,2.4389306808113535e-34,4.556645255080415e-24,2.4597976845285822e-37,7.1504982621808714e-54,2.572561614691933e-49,1.4734132945790006e-38,1.9174526540810853e-51,6.7457139054282865e-89,1.7681584841905214e-63,1.9951203610578407e-62,2.233896061067522e-78,7.1216286718285742e-57,3.7763186254625524e-62,1.0413415684880384e-56,2.6485868488793587e-45,2.1450802604662388e-38,2.8658399228590276e-67,2.2955163050501548e-75,1.535221241264675e-70,2.5331138234364622e-72,2.1500239926192999e-85,0.88129999999999997,0.0,0.0,0.0,0.0098899999987535556,0.108803,0.0001,6.279775587922173e-14,4.4066044673020029e-13,4.4065960263376486e-13,4.8733871965450149e-20,7.1290294702236039e-20,3.0229788667722159e-13,4.4039052957471947e-20,5.4032290458022192e-28,3.1634414516641353e-28,1.9400097605208626e-32,7.4943545082302742e-24,1.133561886494835e-17,1.7686848569804405e-22,1.5722123627935795e-32,5.440205996230281e-35,2.5931656664779421e-36,7.057257669290183e-40,1.6491427422903773e-17,1.3565285023466669e-47
1.5028898090835367e-16,0.0035525145076237274,5.7908669528207073e-29,1.1529516889285133e-24,7.6160926738735444e-19,5.7906614033387834e-29,9.69992005623537e-19,3.7077335112033834e-31,2.0710719974495961e-51,4.5821124693998064e-41,8.5072944784248094e-45,1.4071277035033491e-41,4.8789200852340047e-34,9.115269635121457e-24,9.8423952872678677e-37,5.7225721415832726e-53,2.0588312181288967e-48,5.895572695476352e-38,1.5345562785123355e-50,1.9116101973945666e-87,2.5001987181008191e-62,2.821125340378723e-61,6.3294208704018267e-77,1.0070074054616001e-55,3.0223086865302472e-61,8.3349540357453648e-56,1.0597796795270377e-44,1.7165355186934085e-37,2.2935428615743457e-66,6.5051726138391892e-74,4.3505693441370893e-69,5.6388286290171886e-71,3.5136238636175501e-84,0.88129999999999997,0.0,0.0,0.0,0.0098899999975065704,0.108803,0.0001,1.2562277954146545e-13,8.8151209781283151e-13,8.8151040401783664e-13,1.4678722849188535e-19,2.8525375110539422e-19,6.046702879952495e-13,1.7620601821755145e-19,2.7541739161956396e-27,1.4019852564497734e-27,1.5526014275906689e-31,2.9987177303395149e-23,4.5353592472100135e-17,7.0770422707789858e-22,1.2469957004764707e-31,4.3538169335348428e-34,2.0747543064423328e-35,1.1293224822033324e-38,6.5981883083977873e-17,4.3415881964728409e-46
3.006105836923115e-16,0.0035525145076237266,2.3166812953863249e-28,4.6125521824015876e-24,1.5233817973370115e-18,2.3166389435717868e-28,1.9403140134314062e-18,1.4834290676436863e-30,8.2856369885366227e-51,1.4558860806309415e-40,3.4034722214538612e-44,9.401997321038702e-41,9.7588979947909765e-34,1.8232520062355115e-23,3.9375994247039317e-36,4.578927738242646e-52,1.6473778987841215e-47,2.3586132208452977e-37,1.2278964226094214e-49,4.9164605087202141e-86,3.203197759177546e-61,3.614360694623561e-60,1.6277494779365921e-75,1.2901549949998109e-54,2.4184732351873348e-60,6.6696532892776285e-55,4.2398083696171791e-44,1.3734158472408125e-36,1.8351826556397826e-65,1.67311388554071e-72,1.1189383337206291e-67,1.3993917386703769e-69,5.8525706317653614e-83,0.88129999999999997,0.0,0.0,0.0,0.0098899999950126088,0.108803,0.0001,2.5127282679874848e-13,1.7632150892832227e-12,1.7632115782787123e-12,3.8876242787285244e-19,1.14119845228784e-18,1.2092448644156723e-12,7.0487838800295576e-19,1.270904249225262e-26,5.9174796743239342e-27,1.2423234571607319e-30,1.1996821540053119e-22,1.8141471767598445e-16,2.8312770996907296e-21,9.8023727668868272e-31,3.4837130477378632e-33,1.6592130721979876e-34,1.8063294904810716e-37,2.6392803831564331e-16,1.3888783463880715e-44
4.509321864762694e-16,0.0035525145076237266,4.9231552766778022e-28,9.8021348084057419e-24,2.2851527872971748e-18,4.9230894932795678e-28,2.9107256220095742e-18,3.1525795775801257e-30,1.7607822428716319e-50,2.6484299602460974e-40,7.2327254404198713e-44,2.4434957824930321e-40,1.4638875005059786e-33,2.7349772156751469e-23,8.3677999662068098e-36,1.3093511041587713e-51,4.7107011071701597e-47,5.0122934048075053e-37,3.511222324265948e-49,2.1235740868379057e-85,1.1064100963256494e-60,1.2484289148097698e-59,7.0314048573452465e-75,4.4562984230461355e-54,6.9175089752674006e-60,1.9801960409294684e-54,9.0100234770095071e-44,3.9272472858830204e-36,5.2477312280652988e-65,7.2275383771622634e-72,4.8335691710690586e-67,6.0810464581622091e-69,2.2759746322338987e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999925186454,0.108803,0.0001,3.7692287398882695e-13,2.6449177981836438e-12,2.6449123240338276e-12,6.485208434443563e-19,2.4251594344665591e-18,1.8136492625364434e-12,1.4978495657107794e-18,2.8234597450125508e-26,1.2777261692201872e-26,3.5524551982929464e-30,2.5494463301722237e-22,3.8548187284123817e-16,6.0167510213051085e-21,2.7747410937288358e-30,9.9617245531787251e-33,4.743057122757038e-34,6.6471059974095483e-37,5.6081158028651896e-16,6.3400412783096579e-44
6.012537892602272e-16,0.0035525145076237266,8.3985074277369894e-28,1.6721696068760524e-23,3.0469222372712947e-18,8.3984160284684046e-28,3.8812268313434703e-18,5.3782902231560609e-30,3.0037628899258861e-50,3.9310415464345503e-40,1.2338489448223943e-43,4.7554020952411917e-40,1.9518851116040601e-33,3.6467025918321683e-23,1.4274841423333681e-35,2.7618754241221446e-51,9.9365014840746807e-47,8.5505979829817476e-37,7.4064654177664143e-49,6.0825129474996369e-85,2.6830017647566409e-60,3.0273914357757335e-59,2.0134967018849186e-74,1.0806351616838563e-53,1.4594960881243165e-59,4.3149132647150313e-54,1.537042471819434e-43,8.2838593028252438e-36,1.1069283612691119e-64,2.0696987206590981e-71,1.3841411425658107e-66,1.8314705196379496e-68,6.2596981217861984e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999900246872,0.108803,0.0001,5.0257292111170093e-13,3.5266202354424099e-12,3.5266126412846913e-12,9.1517378299303313e-19,4.1371351903027517e-18,2.4178835302600563e-12,2.555079929204526e-18,4.9338608741275249e-26,2.198100932238051e-26,7.4933914478619176e-30,4.3491641720792269e-22,6.5753591532951645e-16,1.026412566423126e-20,5.7996467945873505e-30,2.1012723054660256e-32,1.0001908028751662e-33,1.685507927471066e-36,9.566046596676499e-16,1.8894714507270174e-43
9.018969948281428e-16,0.0035525145076237266,1.7388411839812663e-27,3.4620961675052367e-23,4.5704575229772783e-18,1.7388262377638071e-27,5.8224395374540364e-18,1.1136138180625728e-29,6.2190640984998313e-50,6.4971653220063169e-40,2.5545911314848259e-43,1.1487455775733603e-39,2.9278801227428871e-33,5.470153735425174e-23,2.9554980385588264e-35,7.5437476047430394e-51,2.7140418485305431e-46,1.7703366933231132e-36,2.0230403012104176e-48,2.5088861002401196e-84,8.7481582462081463e-60,9.8710670909004255e-59,8.3004373472285892e-74,3.5235039816251534e-53,3.9883170643648246e-59,1.2525374957233562e-53,3.1823295826562921e-43,2.2626220821577985e-35,3.0234481441626979e-64,8.5324241608550688e-71,5.7060099333034277e-66,8.8269234998311473e-68,2.6618901623329949e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999850367796,0.10880299999999998,0.0001,7.5387301519972458e-13,5.2900244835418546e-12,5.2900122701178509e-12,1.4536753262905746e-18,8.5656064949781862e-18,3.625952928623957e-12,5.2896179042130912e-18,1.0464225481649527e-25,4.5888563168554539e-26,2.0467548516023502e-29,9.0046131649163214e-22,1.3611457022575375e-15,2.125108992929962e-20,1.5603741999310001e-29,5.7393820299034266e-32,2.730614169491798e-33,5.892190000548006e-36,1.9802390880055373e-15,8.2680981279040869e-43
1.2025402003960584e-15,0.0035525145076237274,2.9573481110213961e-27,5.8881946667731241e-23,6.0939871456339978e-18,2.9573260987438362e-27,7.7639817373792321e-18,1.8941221836132831e-29,1.0577149086926189e-49,8.9485817635265599e-40,4.3447521716973913e-43,2.1638974825869887e-39,3.9038748031815824e-33,7.2936054921067457e-23,5.0265992363924527e-35,1.5784300636784541e-50,5.6787756356295354e-46,3.0109216630902819e-36,4.2330385905721332e-48,6.9244933043582063e-84,2.0284733087541442e-59,2.2888464311397368e-58,2.2904442518729373e-73,8.1701011559932858e-53,8.3481335089286518e-59,2.7392204643024578e-53,5.4123846160204706e-43,4.7342138952194797e-35,6.3261673039285248e-64,2.3545177675790621e-70,1.5745365498933589e-65,2.6223585845738574e-67,7.4723823844445403e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999800488841,0.10880299999999997,0.0001,1.0051731090406136e-12,7.0534277548265808e-12,7.0534103232005721e-12,1.9957510145578632e-18,1.4568028255365288e-17,4.8333970945744229e-12,8.9956021095368857e-18,1.8046581371574483e-25,7.8412804125713581e-26,4.2826044559355077e-29,1.53147012020953e-21,2.314608580262373e-15,3.6143039210949236e-20,3.2216467489211521e-29,1.2008896184641902e-31,5.7110531503068873e-33,1.4718518007913768e-35,3.3673679287897269e-15,2.4083517769346099e-42
1.8038266115318896e-15,0.0035525145076237266,6.4435374056007578e-27,1.2829343462641626e-22,9.1410277956159828e-18,6.443494849689681e-27,1.1648148079142879e-17,4.1276503505301691e-29,2.3045823977118234e-49,1.314266784901244e-39,9.46648311040439e-43,5.3502423104807331e-39,5.8558630781560198e-33,1.0940511018684689e-22,1.0952111616851546e-34,4.9843056581292086e-50,1.7932216029151719e-45,6.5602902800114156e-36,1.3367681616180742e-47,3.6119960689564634e-83,6.8810457803079325e-59,7.764285586325693e-58,1.1948461620695569e-72,2.7714853255165375e-52,2.6376739988121138e-58,9.1121976096937262e-53,1.1792666966033837e-42,1.4949388336067846e-34,1.9976521487357368e-63,1.2283594302372679e-69,8.2138668111822737e-65,1.5397520074953871e-66,4.1967649198547545e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999700731295,0.10880299999999993,0.0001,1.5077732959108906e-12,1.0580231102964355e-11,1.0580201255214788e-11,3.0801910673222584e-18,3.1741112516935619e-17,7.2462343619014755e-12,1.9595821546548562e-17,3.9949272163593954e-25,1.7174093741440043e-25,1.3523751407751217e-28,3.336812820460753e-21,5.0411732613805697e-15,7.8749530392856732e-20,9.8036029152354576e-29,3.7921170140159185e-31,1.8012460100709446e-32,6.8085682865833994e-35,7.334063007326504e-15,1.6671965907149313e-41
2.405113022667721e-15,0.0035525145076237266,1.1312747788363438e-26,2.2524140028084362e-22,1.218804393332174e-17,1.1312673933824609e-26,1.5533740639323897e-17,7.2479594441932823e-29,4.0461064406476845e-49,1.6486361167029079e-39,1.6620105204562491e-42,1.0052095193974478e-38,7.8078499216906725e-33,1.4587419199135158e-22,1.9228389620236633e-34,1.1337115031162164e-49,4.0787941376962073e-45,1.1517762226633548e-35,3.0407108234864225e-47,1.0735362006726436e-82,1.5623228228515359e-58,1.7628589937464206e-57,3.5515049713304115e-72,6.2925824293224351e-52,6.0016400024119872e-58,2.1198814062370063e-52,2.0704124905123809e-42,3.4003136116047762e-34,4.5437836004710688e-63,3.6512966899756081e-69,2.4414522060212076e-64,4.9632279783071472e-66,1.3585887083661506e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999600974252,0.1088029999999999,0.0001,2.0103734817114467e-12,1.4107030242283345e-11,1.4106985366710761e-11,4.1645796811450074e-18,5.5726923818399178e-17,9.656369912820694e-12,3.439714441605664e-17,7.0733919352949746e-25,3.0233268042008646e-25,3.0761219053326515e-28,5.8583677253711702e-21,8.8473879735279879e-15,1.3825878767943763e-19,2.1607077355713245e-28,8.6253956507938177e-31,4.0927919763707771e-32,1.9726442069869214e-34,1.287146810628516e-14,6.0609000809245808e-41
3.607685844939383e-15,0.0035525145076237257,2.5219306373783458e-26,5.0212619013409137e-22,1.8282002334260211e-17,2.5219119485277918e-26,2.330922412147462e-17,1.616332100019296e-28,9.0199625901253542e-49,2.1380204793962258e-39,3.7051116243590225e-42,2.394632621026866e-38,1.1711819294662601e-32,2.1881243558698433e-22,4.2865740522408658e-34,3.7852780617468404e-49,1.3618424648910813e-44,2.5676482346095102e-35,1.0153560950088048e-46,5.180130302476803e-82,4.7913447983599607e-58,5.4063435486235559e-57,1.7139329351599952e-71,1.9298144820006483e-51,2.0050131248819862e-57,7.2182786215240742e-52,4.6155540808025234e-42,1.1352990309238297e-33,1.5170943628204997e-62,1.7622910376102839e-68,1.1782228431678624e-63,2.7935538118089218e-65,8.3855298597330745e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999401461745,0.10880299999999979,0.0001,3.0155738500886227e-12,2.1160615849682908e-11,2.1160533034378345e-11,6.3327831893782681e-18,1.2423038969709691e-16,1.4468514176715733e-11,7.6648194765561413e-17,1.5907117951971074e-24,6.7570698005184598e-25,1.027111830391937e-27,1.3060008488641007e-20,1.9707434651626787e-14,3.0821910366498799e-19,6.7124569224201041e-28,2.8798696576059641e-30,1.3630902160573313e-31,1.0000718870467374e-33,2.8671017634607636e-14,4.7729640574731141e-40
6.0128314894827085e-15,0.003552514507623725,6.9708965605343253e-26,1.3879283592131059e-21,3.0469623570278361e-17,6.9708234359005029e-26,3.8877388882470495e-17,4.4709605613080816e-28,2.4932438697139023e-48,2.7365412354769658e-39,1.0241451906636508e-41,6.9364078231357036e-38,1.951974077985585e-32,3.6468924282994139e-22,1.1848689900027987e-33,1.7799526020149627e-48,6.4037916643010519e-44,7.0973386400773673e-35,4.7756109342588386e-46,3.5268122622851744e-81,1.8129191501875109e-57,2.0456128311273093e-56,1.1670060954158831e-70,7.3019116301689883e-51,9.4379180734697457e-57,3.4331855227222595e-51,1.2758008650434442e-41,5.3384385390811794e-33,7.1338276524761805e-62,1.2001967571486833e-67,8.0223022268264048e-63,2.4274675881624926e-64,9.2003572172680205e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999002442888,0.1088029999999994,0.0001,5.0259745739440333e-12,3.5267736448136603e-11,3.5267546130665285e-11,1.0669041702737545e-17,3.4338242262335815e-16,2.4060387885834306e-11,2.1167313667606017e-16,4.428406677310403e-24,1.8705910427332517e-24,4.8302234069511648e-27,3.609958654632103e-20,5.43810192430961e-14,8.5195817952358565e-19,2.7339884141326561e-27,1.3541922465578468e-29,6.3742397137388417e-31,8.2325631028175693e-33,7.9115277544288408e-14,7.1498622351264095e-39
8.417977134026034e-15,0.0035525145076237235,1.3643792230555279e-25,2.7165154138701528e-21,4.2656850652875207e-17,1.3643606824768191e-25,5.4468488378754109e-17,8.7564365880109417e-28,4.8799468734039948e-48,3.1450832752166074e-39,2.0045276638194706e-41,1.3797487857477584e-37,2.7327639246365174e-32,5.1056647692131826e-22,2.3191062859034635e-33,4.7642041739890635e-48,1.7140317984761017e-43,1.3891394549261226e-34,1.2784741044441564e-45,1.0997724535886965e-80,4.1082203090156538e-57,4.6355126559348881e-56,3.6391816301175288e-70,1.6546717844865996e-50,2.5280032989420197e-56,9.2186217227323359e-51,2.4970794515009321e-41,1.4288662789287038e-32,1.9094313996910508e-61,3.7433078742220866e-67,2.5016257846870462e-62,8.9022982646162749e-64,3.8747067894784748e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998603432238,0.10880299999999885,0.0001,7.0363752805976859e-12,4.9374789655499314e-11,4.9374449558166713e-11,1.5005264344403662e-17,6.7207795596436041e-16,3.3609166446519576e-11,4.1396431291953052e-16,8.6942521704267545e-24,3.6621237572391729e-24,1.2929482352811763e-26,7.065639083745371e-20,1.0627612931804487e-13,1.6675062029412199e-18,6.5990099965816109e-27,3.6245981252932542e-29,1.6989934878134736e-30,2.9139341394644672e-32,1.5461397352400574e-13,3.2525760536840074e-38
1.0823122778569359e-14,0.00355251450762372,2.2540759182392053e-25,4.4879112982050579e-21,5.4843683562052364e-17,2.2540382216271598e-25,7.0082524500717445e-17,1.447543347793608e-27,8.0621750585460814e-48,3.3065105542777778e-39,3.31168765844966e-41,2.2983775127742915e-37,3.5135514692301419e-32,6.5644413794092822e-22,3.8314024348513041e-33,9.9174815080840964e-48,3.56803968989596e-43,2.2950014472230757e-34,2.6618405020031184e-45,2.5250421606914602e-80,7.4689015355787263e-57,8.4275198982855803e-56,8.3545030972425644e-70,3.0082565447897185e-50,5.266018952000588e-56,1.9216803430053404e-50,4.1254246123001045e-41,2.9743939690712787e-32,3.9747941509404845e-61,8.5949550848154086e-67,5.742908846603044e-62,2.3384952086984489e-63,1.1532129065140303e-76,0.88129999999999997,0.0,0.0,0.0,0.009889999820442974,0.10880299999999811,0.0001,9.0467759700482768e-12,6.3481775619452743e-11,6.3481243313453266e-11,1.9341481856851643e-17,1.1103204107058652e-15,4.3115030563618047e-11,6.8337400270890108e-16,1.4388292875311184e-23,6.0489948464401494e-24,2.6916811524543146e-26,1.1673134980096603e-19,1.7532055219325939e-13,2.7548850092095742e-18,1.2537288926801343e-26,7.5451634755686231e-29,3.5228859203569256e-30,7.4459853326794751e-32,2.5506204822865941e-13,1.0014403193496698e-37
1.3228268423112684e-14,0.0035525145076237175,3.3661811518752587e-25,6.7021144428135769e-21,6.7030122300567327e-17,3.366114156566353e-25,8.5719497839120722e-17,2.1630630183322733e-27,1.2039953275102969e-47,3.6697466131947003e-39,4.9456358060082976e-41,3.4450435690269489e-37,4.2943367117080211e-32,8.0232222594589185e-22,5.7217692220293215e-33,1.7845536157868528e-47,6.420334410644529e-43,3.4273268992360685e-34,4.7905952311799225e-45,4.8663160398149254e-80,1.1850033501662969e-56,1.3370933392780578e-55,1.6100267277540529e-69,4.772849215852418e-50,9.4819447231818885e-56,3.4604318600032314e-50,6.1608467215753371e-41,5.3520814198643029e-32,7.152245236544316e-61,1.6566452654852734e-66,1.1067176800056236e-61,5.0809260248715013e-63,2.814448773445035e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997805435361,0.10880299999999722,0.0001,1.1057176642295487e-11,7.7588694496338633e-11,7.7587927399498276e-11,2.3677680190338025e-17,1.6581068122034327e-15,5.2578168792574151e-11,1.0197458771211726e-15,2.1510490010853029e-23,9.0298176794050991e-24,4.8437691876163193e-26,1.7432473869416719e-19,2.6143893795614905e-13,4.1141010134633025e-18,2.0724973897320395e-26,1.3576713291460131e-28,6.3146727059358653e-30,1.5831079563485028e-31,3.8034988017021893e-13,2.4846411520307733e-37
1.8038559712199335e-14,0.0035525145076237092,6.2576027554122576e-25,1.2458897457350925e-20,9.1401817310764185e-17,6.2574385246525238e-25,1.1706225632371231e-16,4.0259435377332541e-27,2.2382181440883385e-47,1.1831264132098582e-38,9.193907022604466e-41,6.3541927492770553e-37,5.8559002903038746e-32,1.0940796830858486e-21,1.0636724905233543e-32,4.4271701645364692e-47,1.5927727305539539e-42,6.3713742851400112e-34,1.1889007532718693e-44,1.3027488878268856e-79,2.1978051619893497e-56,2.4798819166559218e-55,4.3134301472367564e-69,8.8521206649189325e-50,2.355364103113548e-55,8.5909257173326471e-50,1.1452924176967676e-40,1.3277355290557619e-31,1.7743452471351887e-60,4.439993718829014e-66,2.9648990017594263e-61,1.6961880265584308e-62,1.1618247905264849e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899997007470836,0.10880299999999489,0.0001,1.5077977935180069e-11,1.0580233157251885e-10,1.0580096658460482e-10,3.2350012749124846e-17,3.0822907208934048e-15,7.1376966076917725e-11,1.8927925819322139e-15,4.0039083251267326e-23,1.676814208810984e-23,1.2018324536081196e-25,3.2406680714778069e-19,4.8461846950458434e-13,7.6480443284311196e-18,4.4150419286255285e-26,3.3681148606000337e-28,1.5546861688432625e-29,5.1106474809795938e-31,7.0503873039666401e-13,1.0344452606696908e-36
2.2848851001285986e-14,0.0035525145076236993,1.0038613298692261e-24,1.9986768163708508e-20,1.1577193578010221e-16,1.0038285293374562e-24,1.4849676423619032e-16,6.4664087579309323e-27,3.5906680264557593e-47,-7.738750587803085e-38,1.4749364805624413e-40,1.1157371095771923e-36,7.4174546603906318e-32,1.3858388487186294e-21,1.706399637940228e-32,8.8900411834977885e-47,3.1983864031442207e-42,1.0221295408213743e-33,2.3882485325866787e-44,3.082095934640786e-79,6.0934531007684298e-56,6.8753431873109819e-55,1.0135248444880998e-68,2.4542658761062436e-49,4.7356671903545002e-55,1.7256868191810952e-49,1.8373318059119656e-40,2.6661322354327685e-31,3.5629918300879525e-60,1.0433970804528712e-65,6.9665204369555053e-61,4.2423474558038377e-62,3.4275544628971623e-75,0.88129999999999997,0.0,0.0,0.0,0.009889999620953837,0.10880299999999185,0.0001,1.9098779159252078e-11,1.3401570214424555e-10,1.3401356715806101e-10,4.1022271193204508e-17,4.9445851207757132e-15,9.0007064611904757e-11,3.0318442262900238e-15,6.427945093335424e-23,2.6865919053260062e-23,2.4137051613431185e-25,5.198826291510827e-19,7.7521277632947834e-13,1.2269336255571955e-17,7.7374927264143923e-26,6.7633242893579687e-28,3.0989786381863852e-29,1.2547177601045834e-30,1.1278047913307682e-12,3.0628501711281807e-36
2.7659142290372636e-14,0.0035525145076236867,1.4709175323277576e-24,2.928561503209146e-20,1.401404778193646e-16,1.4708598310401142e-24,1.8002302147725745e-16,9.4866929005724558e-27,5.2613482969579145e-47,1.0892612057831367e-36,2.1612026397418793e-40,4.3220991721278308e-37,8.9789998219858954e-32,1.6775997232318573e-21,2.500359923348619e-32,1.5684587406574201e-46,5.6428669966085053e-42,1.4977099598176806e-33,4.2150743165508063e-44,1.34710239381189e-79,-2.2669288298186673e-55,-2.5576507546928703e-54,5.4075414190257825e-69,-9.1305307164347576e-49,8.365595244620022e-55,3.0451601778489141e-49,2.6922025600086204e-40,4.7037428732075566e-31,6.2861289392480551e-60,5.5997374208729442e-66,3.7145462974110026e-61,9.2117678632677065e-62,8.3290583187037065e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995411637666,0.1088029999999881,0.0001,2.3119580314512574e-11,1.6222880753412043e-10,1.6222572916930606e-10,4.9694432207465783e-17,7.2449405895316198e-15,1.0847003841870517e-10,4.4355782489879085e-15,9.4230948724290517e-23,3.9311417512923722e-23,4.2590845172124786e-25,7.6177197745505074e-19,1.1325928532212008e-12,1.7977970717873642e-17,1.2051802550268618e-25,1.1932330703736252e-27,5.4272985736786375e-29,2.6140965813318272e-30,1.6477329658641569e-12,7.4624030863263585e-36
3.7279724868545934e-14,0.0035525145076236516,2.6718781916116143e-24,5.3195751217905345e-20,1.8887283308515972e-16,2.6717378447523919e-24,2.4335078088320094e-16,1.7275414802696106e-26,9.5574035900808821e-47,1.1944538016106729e-38,3.9258989806435581e-40,2.7518336036034557e-36,1.2102062520040804e-31,2.2611266003586596e-21,4.5419815373614377e-32,3.8259305946364188e-46,1.3764575465756204e-41,2.7206366906883902e-33,1.0289928016230309e-43,-8.8831999191193557e-79,-2.1386554178590848e-55,-2.4128557856605262e-54,-2.8275638482584882e-68,-8.6138826803099922e-49,2.0463177759947693e-54,7.4293864385412964e-49,4.8904323077537532e-40,1.1473372517546875e-30,1.533364310519759e-59,-2.9162105798941404e-65,-1.9450232587075524e-60,3.0251662263529055e-61,3.6527760379478535e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993815930454,0.1088029999999785,0.0001,3.1161182418605066e-11,2.1865422787000536e-10,2.1864873771042325e-10,6.7038537595049165e-17,1.3159629552147025e-14,1.4490062333859283e-10,8.0319917430856194e-15,1.7126465962014799e-22,7.120032717405341e-23,1.0392439465966643e-24,1.3837690346182156e-18,2.0453080248285373e-12,3.2657212102965197e-17,2.3606235938512326e-25,2.9105818173127831e-27,1.3026091742410538e-28,8.4952640512928911e-30,2.9755807231369055e-12,3.3377493858040797e-35
4.6900307446719235e-14,0.003552514507623608,4.2286103183855915e-24,8.4188384035295833e-20,2.3759888401814719e-16,4.2283314817922886e-24,3.0704553080377146e-16,2.7409441199072672e-26,1.5126399308513553e-46,4.0901682366871442e-36,6.2134888054268835e-40,2.8399898703719056e-37,1.5225088384907357e-31,2.8446603174139715e-21,7.1885444465494828e-32,7.6113210596441977e-46,2.7383238335120744e-41,4.3059218762584957e-33,2.0486579561844716e-43,-2.5567973821251279e-77,-4.0758103201856743e-54,-4.5961675895639981e-53,-7.4470928340003594e-67,-1.641617982594103e-47,4.0820947906345574e-54,1.478130934398521e-48,7.7399741693528518e-40,2.2824323167070988e-30,3.0504675046802054e-59,-7.6760161208123318e-64,-5.1201815964789551e-59,7.8240654799464885e-61,1.1178505508481381e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899992220346875,0.10880299999996614,0.0001,3.9202784247467768e-11,2.7507860270343067e-10,2.7506999260523007e-10,8.4382315509140102e-17,2.0825960478680024e-14,1.8068062898310513e-10,1.2671909966520673e-14,2.7113503843855145e-22,1.1234507962327188e-22,2.0681116062155403e-24,2.1900547499410309e-18,3.2180052896275712e-12,5.1685686751586515e-17,3.905329691000392e-25,5.7901988508142496e-27,2.5508270438594369e-28,2.0943565322530351e-29,4.6816588993655475e-12,1.0315845591285547e-34
5.6520890024892537e-14,0.0035525145076235544,6.141082127168278e-24,1.2226259640189244e-19,2.8631863152351162e-16,6.1405945772326122e-24,3.7110726749501152e-16,3.9906023116364707e-26,2.196835041879435e-46,-1.1575712854468308e-35,9.0239810579439682e-40,1.7928346791428013e-35,1.8348077417027779e-31,3.4282008773259449e-21,1.0440055618085553e-31,1.3318254919105095e-45,4.7914961510058436e-41,6.2535696838219385e-33,3.5874379025391209e-43,-5.249717330169841e-78,4.9790609102739098e-54,5.613343016407819e-53,-3.4565793233541997e-67,2.0054210781670047e-47,7.1620419244436041e-54,2.5865500144969018e-48,1.124082059027298e-39,3.9936436767032641e-30,5.3376714332633533e-59,-3.6220774814438897e-64,-2.3770009493192253e-59,1.5524515794338337e-60,2.7635755178892359e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899990624884797,0.10880299999995095,0.0001,4.7244385801110731e-11,3.3150194199649765e-10,3.3148949424863306e-10,1.0172577485967672e-16,3.0243538603257869e-14,2.1582167592596979e-10,1.8345370951434775e-14,3.9383693850140073e-22,1.6265731262727043e-22,3.6198627472830253e-24,3.1806259160219879e-18,4.6460408718229572e-12,7.5063313484591595e-17,5.8356233250500245e-25,1.0131450481923404e-26,4.3950754204965501e-28,4.3454702691312366e-29,6.7592115794359644e-12,2.5584526905169585e-34
