Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504)
1.4958521994970874e-17,0.00333177106019828,8.8666996252968723e-30,1.3736863982544651e-25,7.0130598363724087e-19,8.8607378580194618e-30,4.7958685297164883e-19,3.1450360736892027e-32,2.9631271063654569e-51,1.8829907324834334e-41,3.1876778668825352e-45,5.0474658681984883e-43,1.4835308531780928e-33,4.6480651360857905e-24,9.4864561826385077e-38,2.3707486124452398e-54,6.2600921123636645e-50,7.5838554742761314e-39,5.7252873618744338e-52,6.8165297167556448e-72,6.921215372039505e-47,4.2334137614861191e-63,2.5119663269450155e-36,7.9713593046038654e-58,2.3857815868118362e-30,2.4412281400078089e-45,3.4211289301242972e-45,3.1214207303428384e-39,8.2214878273988629e-67,1.6218144575122768e-76,1.450826111721271e-45,5.0812844735749615e-59,2.1923779710413308e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999991642479,0.108803,0.0001,2.8783700857593492e-14,2.3534522793332879e-13,2.3534414859369063e-13,7.5403404700230852e-21,8.4554274048741765e-21,3.3627174454100235e-13,4.9621989182616465e-21,2.8570239710345058e-29,2.1203217872645183e-29,8.8990040571439905e-34,1.3214081180436015e-24,2.6428643543607373e-18,3.0909477004893476e-23,7.9624163921652218e-34,4.3980706344987096e-36,3.7716951960647887e-37,3.0154534154739669e-41,4.3787614857623969e-18,1.4003377138476243e-49,8.220532982748969e-58,1.7291603400198818e-58,3.212244980515972e-67,1.3757510181067271e-63,2.8428347110136379e-23,2.3857840529520213e-30,4.0253857934376068e-38,5.5722317520012141e-39,9.751833236001924e-20,5.7517815498956975e-44,9.2178996845755198e-52,7.2869709477189295e-30,8.4143500318620315e-61,9.1658522514424127e-24,5.09110412999646e-28,2.8629073087638891e-35,4.8233624019219522e-43,4.1093492044787105e-43,3.3383845916611643e-44,2.5264610454030088e-51,2.2677957720248688e-31,6.9852763229149333e-39,3.4651822944605702e-47,5.3131516136134094e-39,2.082107452795001e-47,1.447380954453789e-37,5.5605237997302689e-41,1.3823806254652715e-32,1.9770923308372195e-40,3.5654596902308035e-51,3.0799143428117304e-59,1.9822244481991601e-40,2.1575439384629803e-40,4.4369010050786555e-39,1.2718155968958731e-46,9.594749402911777e-47,7.4746041074769496e-47,1.6562444881547766e-47,1.7726549404453118e-63,7.6231557200075362e-68,6.5534607118616923e-67,7.7451623351430787e-42,2.2251420064560924e-49,1.3068431451758627e-49,1.6844907328807259e-49,9.7936037500676465e-65,2.5692602138141021e-33,8.9877166076312175e-70,1.0366411694540899e-54
2.9930040099407406e-17,0.00333177106019828,3.5477969374195083e-29,5.498324777154576e-25,1.4032210556000008e-18,3.5466038554180842e-29,9.5959554061663933e-19,1.2588420946240733e-31,1.1860230956534806e-50,7.3440281726085829e-41,1.3194090482636267e-44,3.9637000429081721e-42,2.9683506201767095e-33,9.3001688248210365e-24,3.7970549586213228e-37,1.9583288430302245e-53,5.0118801956518435e-49,3.0355186750757029e-38,4.583717846142043e-51,2.1830951982492383e-70,1.1082779764608839e-45,6.6133952368536732e-62,2.0110662215175365e-35,1.9720638696639971e-56,1.9100757195030237e-29,3.9091452918120424e-44,1.3693431605770629e-44,2.4967122150969919e-38,6.5821894203247361e-66,5.0694017203430744e-75,2.3231738074912741e-44,1.6273530606021752e-57,1.4049026560833188e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999983277694,0.108803,0.0001,5.7592409269698126e-14,4.7089490399422236e-13,4.7089274943561543e-13,2.719559499250197e-20,3.3843733970789109e-20,6.7282133704492679e-13,1.9861508454900226e-20,1.7462843581973427e-28,1.0785202714990382e-28,7.1246194152004502e-33,5.2890707400565713e-24,1.0578152102785012e-17,1.2371845539207232e-22,6.3613911109564396e-33,3.5211271615560047e-35,3.0194072171297174e-36,4.8282793427720541e-40,1.7526137859511667e-17,4.4845084904771174e-48,5.2652396765729165e-56,1.1075248258056339e-56,4.1149060599350809e-65,8.8117587193896031e-62,1.1378746162057967e-22,1.9100776571920898e-29,6.4454376608528845e-37,8.9226952547410548e-38,1.9510294240928206e-19,9.2103485407911643e-43,1.4487120488921065e-50,5.8339082130240287e-29,5.3893797637505365e-59,3.6684221306261964e-23,2.1380516609907441e-27,2.3976912816936628e-34,8.068302805756198e-42,6.8738453380612631e-42,5.5845149989047781e-43,5.1969404293528295e-50,9.0770922235409714e-31,5.5924663814964186e-38,4.1701319429684396e-46,4.2536007902812022e-38,2.4771792294796092e-46,1.1582498234562551e-36,8.8688336419502896e-40,1.1067335720544888e-31,3.1497243556938239e-39,1.1372622842109703e-49,1.9639427966795607e-57,3.1660372415815759e-39,3.4548466030926497e-39,3.7159143861056979e-38,2.1242288843942199e-45,1.589570204806867e-45,1.2502197966325371e-45,2.7705961820895948e-46,1.13078940244948e-61,9.7580976398872503e-66,4.1804833054238653e-65,6.200357497890318e-41,3.5600923883953041e-48,2.0924314644005835e-48,2.6823267727749237e-48,3.0793773493712512e-63,1.0283736793278558e-32,6.1384801320943086e-68,3.3199933601958877e-53
5.987307630828046e-17,0.0033317710601982807,1.4193419820882904e-28,2.2000455216936773e-24,2.8070505598042588e-18,1.4191031386115764e-28,1.9196284174819928e-18,5.0370724782310264e-31,4.7456376071373005e-50,2.7938973610853391e-40,5.6715845751704909e-44,3.0566760051574744e-41,5.9379903635591033e-33,1.8604377007923148e-23,1.5193168876825445e-36,1.6756222552566778e-52,4.0110275321549746e-48,1.2146029251385211e-37,3.6683781453509893e-50,6.9886524160176339e-69,1.7739080998986225e-44,1.008294302705407e-60,1.6094094062289266e-34,5.385609117252976e-55,1.5286407548199739e-28,6.2571769438096904e-43,5.479156911755023e-44,1.9971990778112406e-37,5.2677522633163501e-65,1.5470356948833355e-73,3.718468578949605e-43,5.2095524999641895e-56,8.9970787468603137e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999966548142,0.108803,0.0001,1.1520982607926529e-13,9.4199420206555613e-13,9.4198989998297378e-13,9.0580356889588736e-20,1.3541893056806599e-19,1.3458775819392557e-12,7.9470152428840176e-20,9.4443800005432192e-28,4.9687491523018659e-28,5.7018691542253875e-32,2.1163128834548634e-23,4.2324844125195478e-17,4.9503493719754815e-22,5.0697540103444126e-32,2.817966162116859e-34,2.4160557128917327e-35,7.7271912457464256e-39,7.0124823865499024e-17,1.4354268696984202e-46,3.3706817566647033e-54,7.0901128032650439e-55,5.2685525278916855e-63,5.6411983714538496e-60,4.5529795563494351e-22,1.5286422467921593e-28,1.0315539774305031e-35,1.4281689099510446e-36,3.9021681491456454e-19,1.4742568807311201e-41,2.2370991663924322e-49,4.6687406249746739e-28,3.4501539960509435e-57,1.4676006943354435e-22,9.3573301889423471e-27,2.0879069562084134e-33,1.4017454540065934e-40,1.194195880242388e-40,9.702998853571252e-42,1.0192518345982543e-48,3.6320185453216803e-30,4.4756695914758709e-37,4.44924992571674e-45,3.4039315558283877e-37,2.6130059819979344e-45,9.2609652155385753e-36,1.4158227348389598e-38,8.8570486079325564e-31,4.9905255596445643e-38,3.6309444874542372e-48,1.2530752737660567e-55,5.0419703474272744e-38,5.5298932758692843e-38,3.235813960041787e-37,3.6794523498993045e-44,2.7097209482077116e-44,2.1717269909102117e-44,4.813858252779352e-45,7.2204491592698936e-60,1.2475428181748791e-63,2.6693518682379659e-63,4.9613994780620239e-40,5.6887760863245893e-47,3.3485480894732271e-47,4.2460553163366948e-47,9.5158307447056565e-62,4.1148344382576582e-32,3.9348993504675344e-66,1.0628129144859535e-51
1.197591487260266e-16,0.00333177106019828,5.6778128260277718e-28,8.8016100718643756e-24,5.6147070091048333e-18,5.6773336607384861e-28,3.839756177513577e-18,2.015208500146695e-30,1.8985644083523596e-49,1.0154423347291422e-39,2.6533066380787538e-43,2.2842190235897976e-40,1.1877271989587456e-32,3.7212796596588124e-23,6.0782613082687215e-36,1.5521258641995507e-51,3.2094317019464409e-47,4.8592030864769009e-37,2.935277127265848e-49,2.2367171039847103e-67,2.8386435147338473e-43,1.470691510063481e-59,1.2876844024515088e-33,1.5767417576830904e-53,1.2231443268739658e-27,1.0013515977189532e-41,2.192021370950608e-43,1.5976902865328879e-36,4.2150027136648986e-64,4.5198600676522346e-72,5.9503684011830755e-42,1.6673000806789341e-54,5.7599543203957719e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999933089074,0.108803,0.0001,2.3044465963983117e-13,1.88419262606964e-12,1.8841839965321911e-12,2.6959285518157681e-19,5.4176319229261681e-19,2.6918183331871716e-12,3.1791834686457049e-19,4.5611769659991757e-27,2.1449168427216401e-27,4.5623749291735543e-31,8.4665947553054126e-23,1.6931459229760844e-16,1.9804618648501863e-21,4.0229080900660327e-31,2.2547919240465454e-33,1.932591475330705e-34,1.2362182414043208e-37,2.8052450536899639e-16,4.5929278878341966e-45,2.1570423035558698e-52,4.5372655341158072e-53,6.7431619602836783e-61,3.6101946868012255e-58,1.821487447589319e-21,1.2231454266654198e-27,1.6503877118063651e-34,2.2853962725210968e-35,7.8022329550806281e-19,2.3592951248431673e-40,3.3507059759441049e-48,3.7354474389370585e-27,2.2079008521360626e-55,5.8693910617164509e-22,4.3852152110539081e-26,1.9410115015393826e-32,2.5960128360611362e-39,2.2115206544100917e-39,1.7972586927758648e-40,2.0171143179568388e-47,1.45304340535674e-29,3.5812106956960619e-36,4.2619123638114161e-44,2.7232755582636544e-36,2.4805948228501104e-44,7.3965225204806331e-35,2.2597381211412939e-37,7.0866910414342015e-30,7.8277499638173307e-37,1.1590477235231565e-46,7.9877225475170628e-54,7.987593700063297e-37,8.8492738193756276e-37,3.0081566634674055e-36,6.7737502443443003e-43,4.8368808345397299e-43,4.0207502188958936e-43,8.9165641271381899e-44,4.6097506200410704e-58,1.5920194908317883e-61,1.7041699033483315e-61,3.9686402182416307e-39,9.0730215387960879e-46,5.3565119761605899e-46,6.6480956459293992e-46,2.8534679848973062e-60,1.6462018790120774e-31,2.5190849754743691e-64,3.4015129020180707e-50
1.7964522114377272e-16,0.00333177106019828,1.2065628630817018e-27,1.8704310072850832e-23,8.4223608990747117e-18,1.2064907260807457e-27,5.7599459438451047e-18,4.2826018749344896e-30,4.0346431593176155e-49,2.0215986850131161e-39,6.2882989512952805e-43,6.2969677566396283e-40,1.7816557055838854e-32,5.5821219407648176e-23,1.2916932481133991e-35,4.8335219389451291e-51,9.1774167776352137e-47,1.0326301611677865e-36,8.393500202463535e-49,1.0212246066837759e-66,1.0448236578713384e-42,5.3794267322417072e-59,3.6820082034092294e-33,7.087253667211307e-53,3.4975980129489503e-27,3.6858054045648615e-41,4.6582733180304231e-43,4.5683444092358425e-36,1.2052862368267514e-63,2.0486618431267944e-71,2.1901607730982186e-41,7.612408642052586e-54,3.2123630550484288e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999899630039,0.108803,0.0001,3.4567949314182869e-13,2.8263909018444946e-12,2.8263778885363756e-12,4.7694816210883795e-19,1.151300857343632e-18,4.0375873678048862e-12,6.7558825841275652e-19,1.0294189221275525e-26,4.6635819996320281e-27,1.3046208070357497e-30,1.7992323986162981e-22,3.597926036566142e-16,4.2086826391859067e-21,1.1448775255239599e-30,6.4475950591488622e-33,5.5252549164367192e-34,4.5496312977830933e-37,5.9611307453416962e-16,2.0967918326666255e-44,1.1850623296989917e-51,2.4927388102643339e-52,4.3500124567744037e-60,1.9834438416693353e-57,3.8708448875149431e-21,3.4976010034342765e-27,6.0740296838799424e-34,8.4119118844158807e-35,1.1700086375687546e-18,8.6841755356858912e-40,1.1970979757584606e-47,1.0681148094738164e-26,1.2130037926853063e-54,1.2470164573318056e-21,1.0261144687119966e-25,5.9943055625234929e-32,1.0179558876389211e-38,8.6716743902737973e-39,7.0479576687870847e-40,8.0263738292177607e-47,3.0878643294949303e-29,1.0240515635752386e-35,1.2815653159577871e-43,7.786610515031194e-36,7.4387845898125949e-44,2.112807019138236e-34,8.3089382520564686e-37,2.0264013489453055e-29,2.8537726030166129e-36,5.2872972696455162e-46,4.3831587090617916e-53,2.9258818274529045e-36,3.2572053312143288e-36,9.2899031566456765e-36,2.6489278574244058e-42,1.8654148148029383e-42,1.5764028024357418e-42,3.496634202706996e-43,2.5309292434488842e-57,1.0260985365505748e-60,9.3563726562639017e-61,1.1346359154336711e-38,3.3341801131750913e-45,1.9712426046920284e-45,2.4216375671453404e-45,1.2708046178366078e-59,3.4983467037821457e-31,1.3655611635324624e-63,1.5530349498165258e-49
2.99417365979265e-16,0.00333177106019828,3.3358629629896109e-27,5.1714227787177789e-23,1.403765843991175e-17,3.3357411309201856e-27,9.6005735016986003e-18,1.1841227620936571e-29,1.11551162790938e-48,4.7924641410157596e-39,2.3342025741295064e-42,2.6307233267785167e-39,2.9695151344708464e-32,9.3038077918823709e-23,3.5713247926371624e-35,2.9194459845531217e-50,4.2178374658996459e-46,2.8550494658745459e-36,3.8576052910213812e-48,1.3293813798549497e-65,8.0385631426144541e-42,3.7707458982983652e-58,1.6920094064935586e-32,8.9553023647285977e-52,1.6074552455172216e-26,2.8360678089296192e-40,1.2879432237145683e-42,2.0994130439458451e-35,5.539361191574085e-63,2.4433287376328064e-70,1.6850446952885285e-40,9.9092326137113413e-53,8.3511380114666393e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999832712093,0.108803,0.0001,5.7614915991155036e-13,4.7107869317218088e-12,4.710764854368338e-12,9.3385897299753974e-19,3.1831460794117622e-18,6.728438745759125e-12,1.8677414643003072e-18,3.0267056954237178e-26,1.3183151387758264e-26,5.9959300498079677e-30,4.974538866813482e-22,9.946368881272873e-16,1.1636298749054353e-20,5.1871914799460828e-30,2.9632208045862205e-32,2.5379315605011776e-33,3.4988825140514714e-36,1.6479384162668402e-15,2.7283081055145884e-43,2.6411275747287819e-50,5.5555262277624806e-51,1.6818928043043277e-58,4.4209413114526357e-56,1.0702227110898017e-20,1.6074564056470964e-26,4.6715960781871503e-33,6.4719316405418249e-34,1.94869577348782e-18,6.6821309550116585e-39,8.3997886030514938e-47,4.9083545751322638e-26,2.7034021103531783e-53,3.4457333839197573e-21,3.5081406938847695e-25,3.3709580958983682e-31,9.5449653848919041e-38,8.1303743939936124e-38,6.6103202868143338e-39,7.697476143722112e-46,8.5374212515007509e-29,4.7064139000767708e-35,6.2722427531901288e-43,3.577756179384268e-35,3.6271498447480039e-43,9.6792478364855202e-34,6.372086095744045e-36,9.3124422197270682e-29,2.1238986957411935e-35,6.860600094928624e-45,9.7156398462472388e-52,2.2132373716792978e-35,2.5061076215012904e-35,5.2242694368764922e-35,2.458977237856063e-41,1.6491040048514048e-41,1.4773447579402578e-41,3.2795186758117218e-42,5.6257209754025378e-56,3.9471129137532456e-59,2.0793609937994426e-59,5.211848381606073e-38,2.5506647843552068e-44,1.5156919275266359e-44,1.7970619535213123e-44,1.5100526026083869e-58,9.6723427610897349e-31,3.7287657088952239e-62,2.0216331096556278e-48
4.07212296331208e-16,0.0033317710601982807,5.940228123186813e-27,9.2089167907731543e-23,1.9091417954689343e-17,5.9400601955731357e-27,1.3057338647653e-17,2.108673277709688e-29,1.9864290017715156e-48,7.7159319549858321e-39,4.9749219869473939e-42,5.6437586536800246e-39,4.038591317349737e-32,1.2653326098971988e-22,6.3595902445467629e-35,7.5698512145985265e-50,9.4944788981409182e-46,5.0840809929107464e-36,8.6836564255134257e-48,4.3460609421258286e-65,2.2137754748832275e-41,1.013831730549503e-57,3.8085140619337876e-32,2.9093448623148813e-51,3.6184282710158898e-26,7.8107739272679745e-40,2.29349929619192e-42,4.725736695941677e-35,1.2469270670691692e-62,7.8381055805045259e-70,4.6405191430833829e-40,3.2395136894108063e-52,3.5726120222271862e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999772486032,0.10880299999999998,0.0001,7.8357185981506466e-13,6.4067429577940915e-12,6.4067124627326862e-12,1.3586520963784235e-18,5.6683240533427251e-18,9.1496504325505496e-12,3.3257755799709015e-18,5.5118501706549831e-26,2.3663190467888637e-26,1.3497083572374511e-29,8.8582817087180172e-22,1.7710300600807037e-15,2.0721137453157924e-20,1.1584702672032975e-29,6.6702724546968489e-32,5.711195567682092e-33,9.6338777632250542e-36,2.9342853731837596e-15,8.9179749671238458e-43,9.9686397540120141e-50,2.0968713993020742e-50,7.1481677550343009e-58,1.6687454709747004e-55,1.9057796997289336e-20,3.6184306149619098e-26,1.2863322702198096e-32,1.7823409828382078e-33,2.6488012257914068e-18,1.8403220589373599e-38,2.2251060801418212e-46,1.1048128123987188e-25,1.0203690154001869e-52,6.1335031801207535e-21,7.0387622140941667e-25,8.3572652918598596e-31,2.8443310488397753e-37,2.4227053402928798e-37,1.9700427019054554e-38,2.3070257523915765e-45,1.5202860753514653e-28,1.0594264400105823e-34,1.4408187109595373e-42,8.0525347417750546e-35,8.3218096614868384e-43,2.174968790480157e-33,1.752342867763523e-35,2.0961750176978198e-28,5.7614373654362995e-35,2.2402894673030961e-44,3.6612504055480575e-51,6.0481728361398444e-35,6.9018199362719022e-35,1.2951985673363376e-34,7.2970773354839838e-41,4.7964996737454628e-41,4.4014082640406275e-41,9.7738054587001964e-42,2.1219716069370457e-55,1.6755498182332602e-58,7.8420028571509694e-59,1.1728518263392572e-37,7.0061392824475902e-44,4.1729679710553338e-44,4.8684177731754775e-44,4.7831757503452834e-58,1.7223860566323001e-30,1.6260403260779159e-61,6.6091131819634535e-48
5.150072266831511e-16,0.00333177106019828,9.2728210738883465e-27,1.4375384476448885e-22,2.4145168712205387e-17,9.2726051721991952e-27,1.6514315853501449e-17,3.2918077136856572e-29,3.1008762696788513e-48,1.0938921883179802e-38,9.2516366769266546e-42,1.019168000897785e-38,5.1076712568783127e-32,1.6002845507981914e-22,9.9275385435495037e-35,1.6562256774815967e-49,1.7945394180739611e-45,7.9364028091499601e-36,1.6412992763429798e-47,1.1508292088805689e-64,4.9858587858857521e-41,2.1700049393331081e-57,7.197928484514073e-32,7.6607866205390587e-51,6.8391418314089215e-26,1.759241036780597e-39,3.5802594580014757e-42,8.9319221122616094e-35,2.3568015591310938e-62,1.9920824838898198e-69,1.0451363914194194e-39,8.5781048410190921e-52,1.0688375240188447e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999712260076,0.10880299999999996,0.0001,9.9099455951827704e-13,8.1026985687173752e-12,8.1026593715676506e-12,1.7887683529699586e-18,8.8484088880423675e-18,1.1570275288282763e-11,5.1913622904679662e-18,8.7248569087109261e-26,3.7119659713537077e-26,2.551077467774955e-29,1.3827973739124913e-21,2.7643904798128966e-15,3.2346309647190285e-20,2.1716758155369085e-29,1.2607344585626127e-31,1.0791160840415966e-32,2.1692749836684142e-35,4.5801089059819247e-15,2.3610047079527748e-42,3.0677865575794845e-49,6.4529920664784729e-50,2.5326422411817025e-57,5.1355800363845589e-55,2.974977228582689e-20,6.8391457313397724e-26,2.8965737592179149e-32,4.0142010614780099e-33,3.3481528868613963e-18,4.1450153918415985e-38,4.8178526143590328e-46,2.0880488206162908e-25,3.1401227254608995e-52,9.5707603883368483e-21,1.2233804277621005e-24,1.7320387836254116e-30,6.9472677777323645e-37,5.9172037562840727e-37,4.8124211994570021e-38,5.6596937581034147e-45,2.37321094605783e-28,2.0024055653731796e-34,2.7606777932461751e-42,1.5217809121271122e-34,1.5931515455076311e-42,4.1032505631168153e-33,3.9404921821474187e-35,3.9617878435992228e-28,1.2762990422839466e-34,5.9241431498737606e-44,1.1243493995032734e-50,1.3505759675432005e-34,1.5544608882834303e-34,2.6842918440778378e-34,1.7738834941388522e-40,1.1405283772684166e-40,1.0747710228563236e-40,2.3875492666287971e-41,6.5231689529116054e-55,5.9256125900176432e-58,2.4107727559237484e-58,2.2160968628714271e-37,1.5733626635148193e-43,9.3954274776675746e-44,1.0769385069987437e-43,1.2230467784593847e-57,2.6886962531362512e-30,4.819953155443484e-61,1.7500731914264978e-47
6.228021570350941e-16,0.00333177106019828,1.3293301612069782e-26,2.0608285738695568e-22,2.919891119629545e-17,1.3293035613813349e-26,1.9971493372388672e-17,4.719223707742372e-29,4.4453637736978794e-48,1.4340076927757558e-38,1.5519977116681149e-41,1.6391109553369854e-38,6.1767554833149522e-32,1.9352365957835006e-22,1.423198984281898e-34,3.1543318764786142e-49,2.9995284096236671e-45,1.1377488547329099e-35,2.7434130762797891e-47,2.5137975899290309e-64,9.5822671730366054e-41,4.003675636647365e-57,1.2030388088779743e-31,1.6671930040750316e-50,1.1431451463712976e-25,3.3812429306607401e-39,5.1326670825272735e-42,1.4929335581152354e-34,3.9393366609891874e-62,4.2014155334402484e-69,2.0086361348040885e-39,1.873723159033389e-51,2.7409810134631454e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999652034224,0.10880299999999994,0.0001,1.1984172590322835e-12,9.7986537903425995e-12,9.7986056196256233e-12,2.221111038048377e-18,1.2684904253909227e-17,1.3990345944679826e-11,7.4418732816476759e-18,1.2625411946948073e-25,5.3387300494957074e-26,4.2640827355688576e-29,1.9823446864494369e-21,3.9626533199298718e-15,4.6371095528447481e-20,3.6023102807374253e-29,2.1072783527616486e-31,1.8031714179014179e-32,4.168291026642034e-35,6.5654197172968168e-15,5.156300353785169e-42,7.5399624434403001e-49,1.5860075816579943e-49,6.9465214755320988e-57,1.2622789639754782e-54,4.2648726943021041e-20,1.1431457156590307e-25,5.5660155030085679e-32,7.7148801309785147e-33,4.0467932267660693e-18,7.9666995145250924e-38,8.9567362244703396e-46,3.4898980701051535e-25,7.7177511759536627e-52,1.3715255516083871e-20,1.9239901534764087e-24,3.132399112271155e-30,1.4301727716441662e-36,1.2180773050333813e-36,9.9080157812152575e-38,1.1686404346312091e-44,3.4021921818702584e-28,3.3469670146872452e-34,4.6575198259603092e-42,2.5432790692341252e-34,2.6862308184343296e-42,6.8466252810220449e-33,7.5625443611065165e-35,6.6217722445161608e-28,2.4164772230273146e-34,1.2924546536587618e-43,2.758296201644648e-50,2.5755733850667971e-34,2.9875627095886281e-34,4.8545521366159763e-34,3.6362754830849648e-40,2.2929585393439315e-40,2.2120349629519875e-40,4.9155948146863585e-41,1.6018703711266006e-54,1.6226727908346169e-57,5.919695233697029e-58,3.7030684492930466e-37,3.015858935929026e-43,1.8051845746014514e-43,2.0364112285864846e-43,2.5943406931514978e-57,3.85446801476911e-30,1.2479298139958615e-60,3.8227114218132774e-47
8.383920177389801e-16,0.00333177106019828,2.2902975552205907e-26,3.5506065496687285e-22,3.9306377293431894e-17,2.2902603524288956e-26,2.6886305220350126e-17,8.1312034437353007e-29,7.6589428596619895e-48,2.1310535340789148e-38,3.4078070411524665e-41,3.3126330162018403e-38,8.3149358426131993e-32,2.605140923105704e-22,2.4520507861311276e-34,8.21956118900946e-49,6.4037103210700818e-45,1.9602325865223223e-35,5.8570214282252228e-47,7.7410061046085905e-64,2.4777637802123514e-40,9.8348313933361328e-57,2.5681072847747115e-31,5.1129286594828955e-50,2.4405051756217491e-25,8.7438781961272352e-39,8.8433679163641033e-42,3.187233885453257e-34,8.4101161833038751e-62,1.2344501608079866e-68,5.1938917546889689e-39,5.7697642808308992e-51,1.1817767261948888e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999531582728,0.10880299999999993,0.0001,1.6132626576288164e-12,1.3190563349373911e-11,1.3190496608859438e-11,3.0874569613110497e-18,2.1854819493941814e-17,1.882922377644838e-11,1.2820556857140136e-17,2.1994460428391079e-25,9.2332303182989649e-26,9.1035029476845857e-29,3.4153630548541436e-21,6.8263219641027509e-15,7.9892940693269304e-20,7.5965458028275324e-29,4.4988121362002125e-31,3.8477175837991909e-32,1.0774939840139433e-34,1.1310015084230672e-14,1.5873632135104457e-41,2.7275460543012281e-48,5.737309810646038e-49,2.9208270067669388e-56,4.5669462186859166e-54,7.3479603047967515e-20,2.4405061053471109e-25,1.4388889147525354e-31,1.9949113507899498e-32,5.4424538133169653e-18,2.0601986799480071e-37,2.2088025731527177e-45,7.4498279281610571e-25,2.7918613991453452e-51,2.3614975822288969e-20,3.8071226557651626e-24,7.5082847610090486e-30,4.0880425158964897e-36,3.4815808912114989e-36,2.8326286908423294e-37,3.352468746864688e-44,5.8616474757517174e-28,7.1454432920773805e-34,1.0052275538355772e-41,5.4284838808232293e-34,5.7936830390011511e-42,1.4575986623896539e-32,1.9511770205641731e-34,1.413596490751566e-27,6.1035400924533036e-34,3.9723814896510048e-43,9.949334402466278e-50,6.5787181761935886e-34,7.7254331827664806e-34,1.1636242112861218e-33,1.0325484955209499e-39,6.3209167957005138e-40,6.3206954029860205e-40,1.4053361890690592e-40,5.7878523815194082e-54,6.805924248213502e-57,2.1383677871257928e-57,7.9019566109461256e-37,7.7657813725072008e-43,4.6657073654538277e-43,5.1333430239003152e-43,7.6603697546501185e-57,6.6408801512945218e-30,5.5313634993303299e-60,1.1771336597643468e-46
