Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332)
4.357251749235216e-08,0.0015989190560265513,4.0478263112103385e-18,1.0712646949372993e-13,4.4706135873760647e-16,2.0228355317356532e-14,6.9053629321131295e-09,1.8784983860850013e-11,6.4082480853539307e-38,-1.0314406675574719e-30,2.3921100246396642e-31,-3.8899304086527814e-15,6.0072672637026218e-30,3.7809242027584785e-17,-2.2356167970383556e-17,-3.9428581361720495e-30,1.2734212244393721e-28,6.5570459480714195e-23,1.1774586898289042e-25,8.0183605803205877e-46,7.986108003655675e-29,4.7448293415409829e-23,1.4876940376028946e-38,1.9569960136802704e-15,-9.9603363046459228e-31,-1.301508733033921e-29,-4.8712318787749906e-19,7.5784160994030836e-15,1.1509052630652957e-46,1.3883457250748036e-19,5.0757146063544932e-22,8.2176267201165151e-26,4.5505972072122764e-33,0.88129999999999997,0.0,0.0,0.0,0.0098821893852498923,0.10879984662923489,9.9999999999961217e-05,3.8296128769946122e-07,3.5454417791485548e-06,5.5367478584612768e-07,1.0246210566652917e-11,3.0653385619349877e-06,3.2226545779430036e-13,6.9967731361596458e-08,1.4713845270626464e-13,2.0091294138016458e-15,1.1129885997538704e-08,1.6398336580833749e-08,7.9539064149675896e-09,1.519310500040934e-07,4.722393062939654e-18,2.3848575710752643e-14,3.5531470077469332e-18,1.0653595957809521e-14,5.8066538947331442e-09,4.1698352338151893e-15,1.488679075254795e-14,4.9811915845960731e-17
4.3644892460138476e-08,0.0015989190476516908,4.0619236506647716e-18,1.0754196239975649e-13,4.0504239694698477e-16,2.035256690774287e-14,6.9281465308665858e-09,1.890923387468457e-11,3.1659482639734423e-38,-5.1793272506355524e-31,2.4036060272239982e-31,-3.8898913986316106e-15,6.0519965336537761e-30,3.7878964996210146e-17,-2.2395176685899728e-17,-3.9625051010173806e-30,1.2939052866579288e-28,6.6011949409269926e-23,1.1892912655361328e-25,8.0675987545912118e-46,7.9861099298100935e-29,4.6024059621887592e-23,1.4876899994005969e-38,1.9569960137313081e-15,-9.9966498679631049e-31,-1.3039873817012939e-29,-4.8712318787746921e-19,7.6516190123920894e-15,9.8695754125646056e-47,1.3883457308308867e-19,5.0843662053544736e-22,8.258796542192212e-26,4.550597207212067e-33,0.88129999999999997,0.0,0.0,0.0,0.0098821761840260456,0.10879984136802948,9.999999999996115e-05,3.8359420876228865e-07,3.5512784921381813e-06,5.5456941439586568e-07,1.0263078033607311e-11,3.0704064187077893e-06,3.22265035724573e-13,7.0082924838742118e-08,1.4738171347614709e-13,2.0124372044080314e-15,1.1185115915613667e-08,1.6470364184234171e-08,7.96711300106129e-09,1.5243483802721993e-07,4.7424646709406704e-18,2.3955195245711085e-14,3.5707909985419501e-18,1.0712147472863954e-14,5.8162953393376862e-09,4.198625519694864e-15,1.4996444837729121e-14,5.021733979192183e-17
4.371726742792479e-08,0.0015989190392768607,4.0753832196349434e-18,1.0789643010028636e-13,3.2055799706900944e-16,2.0477307052695174e-14,6.9509671936626467e-09,1.9034097331255373e-11,5.1666716297238402e-38,-1.8373888949838229e-29,2.4151474797517926e-31,-3.8898523837190747e-15,6.100546006500127e-30,3.7948706878607015e-17,-2.2434190310463931e-17,-3.9794127028653491e-30,1.3145182236035495e-28,6.6455681551524955e-23,1.2012229295065345e-25,8.1168472465424345e-46,7.9861075501307856e-29,4.4642620937371181e-23,1.4876859861901662e-38,1.9569960137460503e-15,-1.0033033664757146e-30,-1.3064660984726038e-29,-4.8712318787743945e-19,7.7252715116324198e-15,8.4512173649157608e-47,1.3883457363482232e-19,5.0930159811054976e-22,8.3001006837768948e-26,4.5505972072118583e-33,0.88129999999999997,0.0,0.0,0.0,0.009882162982068763,0.10879983610680539,9.9999999999961082e-05,3.8422711927955457e-07,3.5571149688130232e-06,5.5546400845590289e-07,1.0279944816163167e-11,3.075474079583109e-06,3.2226461363091672e-13,7.0198113642317118e-08,1.4762496484280967e-13,2.015744860812435e-15,1.1240527338306289e-08,1.6542597657274659e-08,7.9803195692443763e-09,1.5293945406506187e-07,4.7625924404767317e-18,2.4062124936928273e-14,3.5884930258061664e-18,1.0770915311389124e-14,5.825936771314312e-09,4.2275652041618616e-15,1.5106709375000017e-14,5.0625339134260634e-17
4.378964239571111e-08,0.0015989190309020612,4.0877728066603287e-18,1.0814951997955976e-13,1.9694546668591406e-16,2.0602576617801522e-14,6.9738249541082047e-09,1.9159576229218009e-11,1.2251669909573201e-37,-3.8507044914363371e-29,2.4267338707619851e-31,-3.8898133639128781e-15,6.1532531307807854e-30,3.8018465281336246e-17,-2.2473208843704137e-17,-3.9926236284131373e-30,1.3352606985127749e-28,6.6901663598799688e-23,1.213254345566936e-25,8.1660520231187407e-46,7.9860993654731105e-29,4.3302678761057784e-23,1.4876819386232933e-38,1.9569960137234834e-15,-1.0069487700882464e-30,-1.3089448694239572e-29,-4.871231878774097e-19,7.799375510245709e-15,7.6205642932158574e-47,1.3883457416336452e-19,5.1016639331051305e-22,8.3415393457892712e-26,4.5505972072116469e-33,0.88129999999999997,0.0,0.0,0.0,0.0098821497793781955,0.1087998308455627,9.9999999999961014e-05,3.8486001925137332e-07,3.5629512088280273e-06,5.5635856797607421e-07,1.0296810913323369e-11,3.0805415442766443e-06,3.2226419151333632e-13,7.0313297765511314e-08,1.4786820679260567e-13,2.0190523828193004e-15,1.1296120556215622e-08,1.6615037279374891e-08,7.9935261195158655e-09,1.5344489808187805e-07,4.7827764476218249e-18,2.4169365213014242e-14,3.606253182576791e-18,1.082989987302547e-14,5.835578190662306e-09,4.2566548043466159e-15,1.5217586648216175e-14,5.1035925519934777e-17
4.393439233128375e-08,0.0015989190141525527,4.1099861365851563e-18,1.0841169881827704e-13,2.9044269692540588e-17,2.0854709856237772e-14,7.0196514964033863e-09,1.9412388362454921e-11,2.8016706934739808e-37,-4.644743501890798e-29,2.4500397467663458e-31,-3.8897353096320366e-15,6.2623313231252185e-30,3.8158036801703121e-17,-2.2551260634722867e-17,-4.0147223247259293e-30,1.3771356875436078e-28,6.7800408242196401e-23,1.2376191128482952e-25,8.2645792130694162e-46,7.9860758989178164e-29,4.0742357847440668e-23,1.4876736500427197e-38,1.9569960135837481e-15,-1.0142606514574093e-30,-1.3139025980678447e-29,-4.8712318787735009e-19,7.9489456895743803e-15,7.744625649977768e-47,1.3883457515347542e-19,5.1189543683733261e-22,8.4248210342381522e-26,4.5505972072112226e-33,0.88129999999999997,0.0,0.0,0.0,0.0098821233717975819,0.10879982032302164,9.9999999999960879e-05,3.8612578755912538e-07,3.5746229777160896e-06,5.5814758319691443e-07,1.0330541048097764e-11,3.0906758839817982e-06,3.2226334720641568e-13,7.0543651947614554e-08,1.4835466238704204e-13,2.0256670229758762e-15,1.140785353976372e-08,1.676053608813187e-08,8.0199391663201507e-09,1.5445826990915746e-07,4.8233134789877152e-18,2.4384779233783802e-14,3.6419482566847655e-18,1.0948520763823785e-14,5.8548609914695408e-09,4.3152858266017733e-15,1.5441188567944866e-14,5.1864906223268719e-17
4.407914226685639e-08,0.001598918997403166,4.132178730851736e-18,1.086660095163487e-13,1.8911872752015474e-16,2.1108980640122597e-14,7.065625502015691e-09,1.9667686310841692e-11,2.5024707602528087e-37,6.0704323475593522e-30,2.4735234783323198e-31,-3.8896572358206393e-15,6.3615037780604374e-30,3.8297703212403343e-17,-2.2629332055975351e-17,-4.045511667644819e-30,1.4195320077180781e-28,6.8708245404709576e-23,1.2623909489116746e-25,8.3640010304699651e-46,7.9860652262859691e-29,3.8333508523597528e-23,1.4876652513743462e-38,1.9569960133529574e-15,-1.0216006360764975e-30,-1.3188606921708998e-29,-4.8712318787729039e-19,8.100344967711061e-15,8.7390658505436003e-47,1.3883457605849109e-19,5.1362375206484258e-22,8.5086432133583662e-26,4.5505972072107964e-33,0.88129999999999997,0.0,0.0,0.0,0.0098820969612847687,0.10879980980040686,9.9999999999960743e-05,3.8739151368645738e-07,3.5862937966907823e-06,5.5993645965895186e-07,1.0364268431828762e-11,3.1008094355511178e-06,3.2226250280382957e-13,7.0773987343062678e-08,1.4884108015039221e-13,2.032281123672036e-15,1.1520317190104829e-08,1.6906862844960145e-08,8.0463521414663088e-09,1.5547495322226022e-07,4.864076373459662e-18,2.4601440735552254e-14,3.677876964861187e-18,1.1068013341273053e-14,5.8741437417536633e-09,4.3745227421374307e-15,1.5667268957883121e-14,5.2704375720162324e-17
4.4223892202429034e-08,0.0015989189806539011,4.1507988359986867e-18,1.0858085199818066e-13,-1.9044527465572102e-16,2.1365395807679615e-14,7.1117481427428726e-09,1.9925486176505548e-11,5.1415728024160942e-37,-1.2877996174849795e-28,2.4971825743663993e-31,-3.8895791424116193e-15,6.4828641876734651e-30,3.8437444038182185e-17,-2.2707423104474223e-17,-4.0531463593138872e-30,1.4624551243347921e-28,6.9625237374151363e-23,1.2875752908401479e-25,8.4637849781684719e-46,7.9860189162511057e-29,3.6067131509814056e-23,1.4876563662397645e-38,1.9569960129728598e-15,-1.028968728932917e-30,-1.3238190361576494e-29,-4.8712318787723059e-19,8.2535888342254122e-15,1.1701163219453234e-46,1.388345768831878e-19,5.1535133857289475e-22,8.5930074874179862e-26,4.550597207210366e-33,0.88129999999999997,0.0,0.0,0.0,0.0098820705478409685,0.10879979927771724,9.9999999999960608e-05,3.8865719763428229e-07,3.5979636629839366e-06,5.6172519695978159e-07,1.039799305651699e-11,3.1109421967131762e-06,3.2226165830561721e-13,7.1004303898115326e-08,1.49327459973626e-13,2.0388946833646225e-15,1.1633513830342635e-08,1.7054019783626692e-08,8.0727650449465064e-09,1.5649494773365821e-07,4.9050657391084713e-18,2.4819353144801659e-14,3.7140400508638277e-18,1.1188380800521038e-14,5.893426441508951e-09,4.4343697211227648e-15,1.5895846249093194e-14,5.3554428329175815e-17
4.435416714444441e-08,0.0015989189655796648,4.1617077458962443e-18,1.0795304272398558e-13,-5.6124402163680206e-16,2.1598008718727592e-14,7.1533854083473112e-09,2.0159658549099484e-11,8.4937747861631295e-37,-1.2753754041523405e-28,2.5186214350002763e-31,-3.8895088415955404e-15,6.6023577103180562e-30,3.8563259254788935e-17,-2.2777721826945725e-17,-4.0447243372472946e-30,1.5015407193640307e-28,7.0458408927336838e-23,1.310598428038053e-25,8.553580948573468e-46,7.9859532180935158e-29,3.41421962666615e-23,1.4876475405510362e-38,1.9569960125173644e-15,-1.0356240488056086e-30,-1.3282816703366269e-29,-4.8712318787717695e-19,8.3930982850480063e-15,1.71822343228606e-46,1.3883457756047563e-19,5.1690554305473909e-22,8.6694001500652563e-26,4.550597207209976e-33,0.88129999999999997,0.0,0.0,0.0,0.0098820467732365653,0.10879978980723271,9.9999999999960486e-05,3.8979627712460067e-07,3.608465725831749e-06,5.633349412156641e-07,1.0428342853185572e-11,3.1200610040836542e-06,3.2226089817549877e-13,7.1211572643886506e-08,1.4976516928563162e-13,2.0448464232308784e-15,1.1736019432384173e-08,1.7187172679563468e-08,8.0965365967978225e-09,1.5741577363021581e-07,4.9421503035831711e-18,2.5016546670195406e-14,3.7467878358382009e-18,1.129746217789884e-14,5.9107808280818293e-09,4.4887570643067298e-15,1.6103715949229476e-14,5.4328602579681144e-17
4.448444208645978e-08,0.001598918950505529,4.173861824511445e-18,1.0743666883138791e-13,-1.428087700853088e-16,2.18323787677279e-14,7.1951414090806519e-09,2.0395882357213815e-11,7.2978212767985641e-37,1.4653861873665369e-29,2.5401991745898283e-31,-3.8894385249898811e-15,6.6928626644529081e-30,3.8689163269329852e-17,-2.284803644288042e-17,-4.0601728476631944e-30,1.5410564016526875e-28,7.129909205665704e-23,1.3339641869045658e-25,8.644516025077599e-46,7.9859235393196236e-29,3.2320015966863543e-23,1.487638299885446e-38,1.9569960120367592e-15,-1.0423021438918741e-30,-1.3327446529724825e-29,-4.8712318787712302e-19,8.5341258517989402e-15,2.2156874188074572e-46,1.3883457817945375e-19,5.1845915846200104e-22,8.7462343757468663e-26,4.5505972072095832e-33,0.88129999999999997,0.0,0.0,0.0,0.0098820229962590517,0.10879978033668913,9.9999999999960364e-05,3.9093532245092339e-07,3.6189670136309922e-06,5.6494457213610019e-07,1.0458690405272577e-11,3.1291791677301652e-06,3.2226013796795578e-13,7.1418826061025418e-08,1.5020284769842438e-13,2.0507977229341414e-15,1.1839122329845544e-08,1.7321001458988033e-08,8.1203080905876589e-09,1.5833928115326965e-07,4.9794192454205609e-18,2.5214758701665205e-14,3.7797266109664598e-18,1.1407257124933122e-14,5.9281351737175457e-09,4.5436450089045275e-15,1.6313636660207439e-14,5.5111495418322134e-17
4.4614717028475155e-08,0.001598918935431496,4.2125745747156637e-18,1.0939504155517761e-13,2.3067433613252669e-15,2.2068538845085993e-14,7.2370125075135383e-09,2.0634169345834863e-11,-8.9708626983696022e-37,5.1268820057497541e-28,2.5619381757928397e-31,-3.8893681927876016e-15,6.6730663095169531e-30,3.8815307085153872e-17,-2.2918366950099367e-17,-4.1948223905665105e-30,1.5809922445218707e-28,7.2147334525720573e-23,1.3576766491773489e-25,8.7400837554014113e-46,7.9860768967067234e-29,3.0595115122385853e-23,1.4876311066814365e-38,1.95699601172858e-15,-1.0490030210744511e-30,-1.3372088237395289e-29,-4.8712318787706919e-19,8.6766830955538536e-15,1.4133396981819024e-46,1.388345787430595e-19,5.2001218981739608e-22,8.8235113322383244e-26,4.5505972072091878e-33,0.88129999999999997,0.0,0.0,0.0,0.0098819992169067068,0.10879977086609012,9.9999999999960242e-05,3.9207433361391581e-07,3.6294675269218415e-06,5.6655408943641288e-07,1.0489035714339832e-11,3.1382966860020504e-06,3.2225937768293267e-13,7.1626064158850868e-08,1.5064049513277142e-13,2.0567485827419985e-15,1.1942824214749284e-08,1.7455507748826339e-08,8.1440795263103096e-09,1.592654700921129e-07,5.0168730078781473e-18,2.5413991734905088e-14,3.8128569179617493e-18,1.1517767969061283e-14,5.9454894784119337e-09,4.5990366252265101e-15,1.6525621964625473e-14,5.59031766505274e-17
4.464402889042862e-08,0.0015989189320398571,4.2261834021192577e-18,1.1029234124496521e-13,2.3775064600157627e-15,2.2121923555972747e-14,7.246450008539751e-09,2.0688069452525716e-11,-1.1370105589711438e-36,6.5014652022059919e-29,2.5668541836698983e-31,-3.8893523658575095e-15,6.6743513566025032e-30,3.8843729324760142e-17,-2.2934193504018185e-17,-4.2246207418159743e-30,1.5900354230301576e-28,7.2339235813668332e-23,1.363060151555186e-25,8.7623410487915108e-46,7.9861112652966237e-29,3.0219867923306215e-23,1.4876299620186965e-38,1.9569960116489366e-15,-1.0505138588735575e-30,-1.3382134660211218e-29,-4.8712318787705696e-19,8.7089704703279554e-15,9.7275651045626663e-47,1.3883457886253553e-19,5.2036154163836419e-22,8.8409597806038498e-26,4.5505972072090981e-33,0.88129999999999997,0.0,0.0,0.0,0.0098819938662250972,0.10879976873519705,9.9999999999960215e-05,3.9233060641752318e-07,3.6318300356063103e-06,5.6691621514095484e-07,1.0495863099564307e-11,3.1403480385039056e-06,3.2225920660812279e-13,7.1672690618939412e-08,1.5073896152818819e-13,2.0580874655547399e-15,1.1966239859739582e-08,1.7485865199722549e-08,8.1494280913449395e-09,1.5947423211442752e-07,5.025325620229036e-18,2.5458960129257564e-14,3.8203376878859267e-18,1.1542731806431281e-14,5.949394191325519e-09,4.6115694652520523e-15,1.6573604574519995e-14,5.6082523222653171e-17
4.4702652614335535e-08,0.0015989189252565825,4.2477000469316912e-18,1.1155396732963163e-13,9.56612704859883e-16,2.2228956547656389e-14,7.2653452708116658e-09,2.0796185361572113e-11,-7.1121576176718191e-37,-3.4718606218172845e-28,2.576712141319125e-31,-3.8893207094800939e-15,6.7379816493595824e-30,3.8900548758610966e-17,-2.2965849024910204e-17,-4.229211524804556e-30,1.6081913918672838e-28,7.2724196082701983e-23,1.3738806257184158e-25,8.8060178225572131e-46,7.9860961949475823e-29,2.9483129407043744e-23,1.4876275347062222e-38,1.9569960113677929e-15,-1.0535389957628854e-30,-1.3402226016720516e-29,-4.871231878770327e-19,8.7737798352592264e-15,2.5791706380147922e-47,1.3883457909362627e-19,5.2106015475475587e-22,8.87592414711347e-26,4.5505972072089195e-33,0.88129999999999997,0.0,0.0,0.0,0.0098819831645022439,0.10879976447339972,9.999999999996016e-05,3.9284314683631353e-07,3.6365549341022753e-06,5.676404492317632e-07,1.0509517525757933e-11,3.1444506451651648e-06,3.2225886444676905e-13,7.1765941190169015e-08,1.509358895985134e-13,2.0607651637299973e-15,1.2013162454904795e-08,1.7546683319550922e-08,8.1601252125941161e-09,1.5989216335739062e-07,5.0422590017457243e-18,2.5549052475205707e-14,3.8353284235586078e-18,1.1592768667445919e-14,5.9572036109338971e-09,4.6367122486147957e-15,1.6669886045701462e-14,5.6442564954869717e-17
4.470631659707972e-08,0.001598918924832628,4.2486402065312295e-18,1.1159501037177741e-13,8.6382828156661927e-16,2.2235657637210327e-14,7.2665270706954208e-09,2.0802956600959946e-11,-6.6943827354312738e-37,-9.4280595666520876e-30,2.5773293924651803e-31,-3.8893187308481147e-15,6.7430934951245845e-30,3.8904097926207067e-17,-2.2967827601790396e-17,-4.2283951355851145e-30,1.6093293066932907e-28,7.2748307427338793e-23,1.3745592790244761e-25,8.8086877853675751e-46,7.9860935291901437e-29,2.943768441812611e-23,1.487627367720123e-38,1.9569960113475416e-15,-1.053728220059586e-30,-1.340348160935642e-29,-4.8712318787703116e-19,8.7778408254789061e-15,2.2699667899429421e-47,1.3883457910772564e-19,5.2110381403810185e-22,8.8781124087966249e-26,4.5505972072089086e-33,0.88129999999999997,0.0,0.0,0.0,0.0098819824956286641,0.10879976420703692,9.999999999996016e-05,3.9287518038279319e-07,3.6368502349789384e-06,5.6768571309522147e-07,1.0510370912106217e-11,3.1447070537251828e-06,3.2225884306116557e-13,7.1771769246539843e-08,1.5094819739380269e-13,2.0609325168700765e-15,1.2016099161924246e-08,1.7550489024151469e-08,8.1607937822817101e-09,1.5991830208675184e-07,5.0433185853194632e-18,2.555469013740722e-14,3.8362666379148483e-18,1.1595900808692834e-14,5.9576916993841041e-09,4.6382870908669081e-15,1.6675917659891602e-14,5.6465127377141889e-17
4.471364456256808e-08,0.00159891892398472,4.2504533757661073e-18,1.1167081595908148e-13,7.518176295262757e-16,2.2249063964237989e-14,7.2688908869800733e-09,2.0816504024171026e-11,-6.1671448462205078e-37,-1.6462433814902916e-29,2.5785642699418118e-31,-3.8893147735494655e-15,6.7513328830978049e-30,3.8911196028154762e-17,-2.2971784793252594e-17,-4.2285239843006884e-30,1.6116062138140837e-28,7.2796548246511236e-23,1.3759174251436261e-25,8.8140192115100206e-46,7.9860908429187493e-29,2.9347004414753796e-23,1.4876270310591525e-38,1.9569960113104715e-15,-1.0541067227338052e-30,-1.3405992779002875e-29,-4.8712318787702807e-19,8.7859664828686423e-15,1.6831491112291681e-47,1.3883457913580421e-19,5.2119113119470735e-22,8.8824899875188217e-26,4.550597207208886e-33,0.88129999999999997,0.0,0.0,0.0,0.0098819811578758736,0.10879976367431131,9.9999999999960147e-05,3.9293924739468378e-07,3.6374408348752779e-06,5.6777624055127698e-07,1.0512077679424979e-11,3.145219869306985e-06,3.2225880028977499e-13,7.1783425322448391e-08,1.5097281291054489e-13,2.0612672220925697e-15,1.2021974004262177e-08,1.7558102047726277e-08,8.1621309215190764e-09,1.5997058590774028e-07,5.045438192860349e-18,2.5565967894834228e-14,3.8381435233421114e-18,1.1602166799499698e-14,5.9586678761873444e-09,4.6414379831288388e-15,1.6687985843058479e-14,5.6510273362155309e-17
4.471730854531226e-08,0.0015989189235607664,4.2513369974663308e-18,1.1170656924743566e-13,7.2775461083853794e-16,2.2255769212722849e-14,7.2700729072214282e-09,2.0823280208519187e-11,-6.0398148625901775e-37,4.3083144273987327e-31,2.5791818944617348e-31,-3.8893127948829539e-15,6.7545749359513381e-30,3.8914745029202918e-17,-2.297376340783451e-17,-4.2293687182733348e-30,1.6127452004678638e-28,7.2820677722541993e-23,1.3765969181442895e-25,8.8166823280818909e-46,7.9860906724234927e-29,2.9301769202341527e-23,1.4876268618372883e-38,1.9569960112934483e-15,-1.0542960011109032e-30,-1.3407248359609769e-29,-4.8712318787702653e-19,8.7900311505322322e-15,1.4029821294429342e-47,1.388345791497835e-19,5.2123478907000237e-22,8.8846793046097978e-26,4.5505972072088751e-33,0.88129999999999997,0.0,0.0,0.0,0.0098819804889966681,0.10879976340794845,9.9999999999960147e-05,3.9297128086009498e-07,3.6377361338958466e-06,5.6782150414386703e-07,1.051293106039803e-11,3.1454762763286946e-06,3.2225877890398809e-13,7.1789253342003727e-08,1.509851206319943e-13,2.0614345741754889e-15,1.2024912139655854e-08,1.7561909366772836e-08,8.1627994910688489e-09,1.5999673099935798e-07,5.0464982168467182e-18,2.557160799017066e-14,3.8390821944372081e-18,1.1605300649163117e-14,5.9591559645403784e-09,4.6430140332767591e-15,1.6694022412646782e-14,5.653285692805428e-17
