Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272)
1.8717719965335106e-15,0.0016293591593174405,4.4974438153153408e-32,3.481422759687994e-27,1.9543021651274317e-22,4.4974183834838222e-32,1.7332243450172326e-20,2.3537752240829963e-32,5.9831810084078797e-59,5.1415584649562355e-48,3.3974090259072881e-49,1.3329429103785353e-45,3.8867674301137298e-40,1.3485467695481563e-25,2.4155843973331177e-38,5.0507352711658116e-56,2.5737355224774051e-51,3.5720573711607084e-40,1.0354314927078642e-51,1.4621519430378471e-77,1.2735264050730606e-48,3.0468734185323781e-68,2.6599627202317101e-40,3.0734994180750192e-58,1.3144426404116607e-29,4.1151971933338451e-45,2.3156007928169981e-49,2.4427347483631549e-39,3.5677795198102717e-74,2.7228019833844818e-80,3.6198038923006269e-47,2.5482909057956332e-59,2.9691017053463953e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999994312461,0.108803,0.0001,2.7562345667230032e-14,2.6971567863485584e-13,2.6971577054815572e-13,5.0987573426061204e-19,1.9150259719444083e-18,1.7527080154346685e-15,1.510785122426719e-18,5.266959174029964e-26,3.3012344349110339e-26,4.0500891727347544e-30,3.215030809374617e-23,1.2786775692683579e-18,8.2057200026411412e-22,7.5274374329561755e-31,1.0246592640166064e-34,2.6988748650846188e-37,2.669648902648147e-40,1.0072368589682861e-18,5.1813474859494121e-47,6.9003422319248818e-53,1.4420717793790341e-55,6.8546347369142875e-62,6.0530419143095756e-60,1.3864638843097878e-23,1.3144360932224583e-29,5.8777237778176239e-35,6.6949164758428909e-36,3.7555446132979192e-21,3.7759459297571819e-42,6.6340788050180857e-52,1.6052012230444457e-30
3.7451702067912026e-15,0.0016293591593174405,1.8001373731218238e-31,1.393458642704257e-26,3.9102441492764296e-22,1.8001163922246971e-31,3.4808254470187646e-20,9.451459578099686e-32,2.3948198655487715e-58,5.3315951926983077e-48,1.3598485602060444e-48,5.8545887828554082e-45,7.7768857594389712e-40,2.6982649905239536e-25,9.6686322842593585e-38,4.0436580573565932e-55,2.0605519085403297e-50,1.4297537692695297e-39,8.289838605695814e-51,4.678099173182043e-76,2.0371916997276011e-47,1.2815911095889999e-67,2.1273108987459661e-39,8.7181426489583257e-57,1.0523464252595126e-28,6.5896339661489486e-44,9.4898047757484225e-49,1.9556495874338552e-38,2.8563723872001294e-73,2.3053855966511946e-79,5.790405595407007e-46,8.1530978784190607e-58,1.9026243188379731e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999988620001,0.108803,0.0001,5.5148637747925388e-14,5.3966253535628944e-13,5.3966203932798586e-13,1.1512237208061149e-18,7.6650363571733854e-18,3.5022554850691155e-15,6.0452672916777079e-18,2.5430876292484166e-25,1.4117945143970814e-25,3.2425598933375371e-29,1.2868436917874471e-22,5.1121839384606717e-18,3.2844097899773346e-21,5.4812162066094196e-30,8.2034543340803631e-34,2.1586092214276077e-36,4.2708342290926551e-39,4.0269573944183728e-18,1.6578646048868326e-45,4.415866152969979e-51,9.2285206170833763e-54,8.7733215950358631e-60,3.8746386883994396e-58,5.5494296427582051e-23,1.0523359673674009e-28,9.3863142675985102e-34,1.0715985133685384e-34,7.514317146864346e-21,6.0464511607484352e-41,5.7902339174374777e-51,1.2837638276700161e-29
7.491966627306588e-15,0.0016293591593174405,7.2027971534595152e-31,5.5755076252375602e-26,7.8219537587873201e-22,7.2026261007865576e-31,7.0146563449170726e-20,3.8060040807123386e-31,9.582304437842885e-58,5.4313609266432801e-48,5.4411620266259523e-48,3.1491166674418543e-44,1.5557044498699124e-39,5.3977008995135122e-25,3.8687119543170066e-37,3.2361534528881004e-54,1.6490654494635452e-49,5.7208767476586174e-39,6.634535668122303e-50,1.4946061980100598e-74,3.2540998025791671e-46,5.2631594267426943e-67,1.6988625113441869e-38,2.7383039893294198e-55,8.4218588668220614e-28,1.054756736561637e-42,4.5058545533785096e-48,1.5650766085383598e-37,2.2859330628319374e-72,1.9005510392453513e-78,9.2492805630011883e-45,2.6047939159343215e-56,1.2184358986567073e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999977235063,0.10880299999999994,0.0001,1.1032122184733789e-13,1.0795471760256437e-12,1.0795430718797273e-12,2.4461302860193388e-18,3.0669663835692672e-17,6.9873585949919815e-15,2.4174476999967738e-17,1.1304603453126637e-24,5.8416836978072739e-25,2.5950749123842423e-28,5.1490009842540735e-22,2.0408660047551681e-17,1.3141788998344665e-20,3.7095879805578591e-29,6.5651790038695558e-33,1.7241411809117512e-35,6.8230842750439645e-38,1.6076261237456541e-17,5.2974267437188101e-44,2.8220898024038636e-49,5.8977572272343718e-52,1.121381754940183e-57,2.4774823174904008e-56,2.2204633954695437e-22,8.4216923032032221e-28,1.4942594369809812e-32,1.7137835362064542e-33,1.5031757381262924e-20,9.6783178071419672e-40,6.0943461318371034e-50,1.0252101026942263e-28
1.498555946833736e-14,0.0016293591593174405,2.8815103074139771e-30,2.2304524884162177e-25,1.564467561305977e-21,2.8813720557176732e-30,1.4236827197454643e-19,1.5420065076817933e-30,3.8334701994460387e-57,5.4828162624897175e-48,2.1768163601121548e-47,2.5419719201221284e-43,3.1117050305901173e-39,1.0796570618242574e-24,1.5477364794870642e-36,2.589411382429555e-53,1.3194991990365718e-48,2.2887226904890658e-38,5.3088691330216978e-49,4.764565833431941e-73,5.1861979187173411e-45,2.1341808840664364e-66,1.3535704864442176e-37,8.7096464920133935e-54,6.7385893138275443e-27,1.6879098640400653e-41,4.0708977846972824e-47,1.2522392688395177e-36,1.8290410284226567e-71,1.5446215956406716e-77,1.4740973521978338e-43,8.3034038303272569e-55,7.8002570500354366e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999954465221,0.10880299999999977,0.0001,2.2066638979825011e-13,2.1592802883518509e-12,2.1592591193968927e-12,5.0384660670926071e-18,1.226949003047527e-16,1.3902043307752877e-14,9.6598116094518672e-17,4.7797243337108534e-24,2.3748895763887155e-24,2.0765206571004814e-27,2.0598962804415714e-21,8.1276374343948473e-17,5.257470140356286e-20,2.2610117092508258e-28,5.2530179801860419e-32,1.3741613357619231e-34,1.0877679943501643e-36,6.4022832627967276e-17,1.6891855610522464e-42,1.7998107416778786e-47,3.7613405366202218e-50,1.430363079609602e-55,1.5816669850563226e-54,8.8830489660733739e-22,6.7383253757083376e-27,2.3655911155397761e-31,2.7379127539784594e-32,3.006621861079237e-20,1.5488650018235962e-38,9.5133889700841175e-49,8.1683901050035962e-28
2.9972745150398896e-14,0.001629359159317439,1.1526359089612909e-29,8.9216272162791701e-25,3.1287330425809267e-21,1.1525247270916902e-29,2.9299159469186652e-19,6.3234382934439976e-30,1.5334524622447629e-56,5.5098073775837149e-48,8.707952711218741e-47,3.0486905022319907e-42,6.2235815284974729e-39,2.1594301919498836e-24,6.1914491178641874e-36,2.0717210406938668e-52,1.0556936620446755e-47,9.1556317207561604e-38,4.2478707534326812e-48,1.5126984082934098e-71,8.2310315162170071e-44,8.5974513511767979e-66,1.0738272265958486e-36,2.7642125017026644e-52,5.3910995556790337e-26,2.7007887236450829e-40,8.8872963602986545e-46,1.0017908839691518e-35,1.4632873937443197e-70,1.2461692481837672e-76,2.3395446262838369e-42,2.6360627232119388e-53,4.9926932504798122e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999908925573,0.10880299999999911,0.0001,4.4135672470842351e-13,4.3186024506699973e-12,4.3185071636467574e-12,1.0223077654728985e-17,4.9078973885095081e-16,2.7512836818372578e-14,3.8550270805718124e-16,1.9666931396053927e-23,9.5602079352746383e-24,1.6614805630081264e-26,8.2399429597996316e-21,3.2219685687309945e-16,2.1030788036512808e-19,1.2182281465982543e-27,4.2026183118174575e-31,1.090868993522638e-33,1.7274799777022266e-35,2.5380014312047591e-16,5.3657833081975998e-41,1.1435034616814316e-45,2.3897518397650784e-48,1.8176043697123318e-53,1.0069807209072899e-52,3.5533083826543285e-21,5.3906853341447926e-26,3.7056014975196127e-30,4.3661467113751308e-31,6.0133464846360514e-20,2.4784996887510629e-37,2.2309089441227611e-47,6.4802521682655583e-27
4.495993083246043e-14,0.0016293591593174376,2.4493188640901515e-29,1.8957576898436072e-24,4.6927196905972439e-21,2.4490005317654213e-29,4.497943673597752e-19,1.3665487742143209e-29,3.2585761348859402e-56,5.5114186162020669e-48,1.8504813088846696e-46,1.0665460742077603e-41,9.3353333678658777e-39,3.239202534536436e-24,1.315714460721383e-35,5.9239644299872389e-52,3.0186879510602218e-47,1.9456177154595475e-37,1.2147261616326826e-47,6.8842688183408881e-71,3.0177527845285402e-43,1.8310000029496372e-65,3.0556907603795273e-36,1.2579172320294354e-51,1.541508511599264e-25,9.9406706668236105e-40,3.9132636716106814e-45,2.8644085759635496e-35,4.1840511753784085e-70,3.5717963783798958e-76,8.5774999324334752e-42,1.1996336268473015e-52,2.7843345492768559e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999863385976,0.10880299999999811,0.0001,6.6204705862694591e-13,6.4777811519774707e-12,6.4775711766708783e-12,1.5407352581127013e-17,1.0429093846454547e-15,4.0908509049492953e-14,8.1786356711100854e-16,4.2142071634766297e-23,2.0334365900340076e-23,4.7511392921573402e-26,1.7509840494634662e-20,6.8041865002035583e-16,4.4690317362050909e-19,2.8648416709264103e-27,1.2016835293880308e-30,3.1053342798183002e-33,6.3353749620352672e-35,5.3597776351000691e-16,2.4424710137185422e-40,6.2667268163869936e-45,1.309652002937708e-47,1.1700205021868287e-52,5.5227426624700991e-52,7.5506667469145516e-21,1.5413574526052503e-25,1.3501470787795653e-29,1.6044307579954691e-30,9.0199035592235839e-20,9.1229107256362267e-37,9.7026496735174622e-47,1.8440300411776934e-26
5.994711651452197e-14,0.0016293591593174355,4.1781592249278172e-29,3.2337705333554302e-24,6.2564275616764276e-21,4.177487290296787e-29,6.1277613514542246e-19,2.3670239970316281e-29,5.5586787922876577e-56,5.5388877233002411e-48,3.1567386638879252e-46,2.6374735486643063e-41,1.2446960553689225e-38,4.3189741156662637e-24,2.2444824581385141e-35,1.2495511838384666e-51,6.3673544961945661e-47,3.3190356480627374e-37,2.5624090564742128e-47,2.0460814251219245e-70,7.6266992540111415e-43,3.1274129465242587e-65,6.4172043219457058e-36,3.738415666569097e-51,3.2514426064938785e-25,2.5211452873460571e-39,1.1504021854791217e-44,6.0416482946352498e-35,8.8252306284357882e-70,7.5454605572071686e-76,2.1677723882514642e-41,3.5652645203383884e-52,1.0498676782919791e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999817846432,0.10880299999999681,0.0001,8.8273739155381754e-13,8.6368169908196295e-12,8.6364511780258989e-12,2.0591284663776422e-17,1.7790342814069816e-15,5.4092460035323499e-14,1.3930821543045599e-15,7.2204340913393324e-23,3.4682389847191033e-23,1.0022256480470067e-25,2.9869386304937892e-20,1.1540877834017798e-15,7.6235536317374764e-19,5.1795080069383651e-27,2.5346717928609191e-30,6.5236385020329779e-33,1.6015561654321712e-34,9.0909528864722935e-16,7.2604647921194493e-40,2.1495951120329287e-44,4.4923300502860935e-47,4.5599211623721887e-52,1.8967527404197034e-51,1.2880248511982379e-20,3.2510626548124373e-25,3.3931966610490245e-29,4.0632056394885695e-30,1.2026293158243244e-19,2.3138926508646484e-36,2.8179599720794359e-46,3.8726250842119432e-26
8.992148787864504e-14,0.0016293591593174298,8.6499608012985336e-29,6.6944696019956099e-24,9.383189206145209e-21,8.6481242659367725e-29,9.5323998648562688e-19,5.024703848890184e-29,1.1508204104483816e-55,6.3328560432090595e-48,6.5356939388632226e-46,8.9993793780033663e-41,1.8669922386588201e-38,6.4785155717467499e-24,4.6469748304974573e-35,3.4129533623684942e-51,1.7391375648673729e-46,6.8717236204023497e-37,6.9998355336465253e-47,8.9127221224178443e-70,2.6512847254607775e-42,6.4841792649962015e-65,1.7400498437295062e-35,1.6281064824820627e-50,8.8804151865559967e-25,8.8163543355486901e-39,4.9859829229681194e-44,1.6500476356250087e-34,2.4103575498971918e-69,2.0653048938647347e-75,7.5358703847853289e-41,1.5527524813823658e-51,7.6265303595594477e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999726767482,0.1088029999999934,0.0001,1.3241180550802179e-12,1.2954555225956817e-11,1.2953779377271948e-11,3.0958348148987821e-17,3.6830724770822793e-15,7.9973802379000897e-14,2.8769507546925089e-15,1.5013290594765468e-22,7.1719878180700547e-23,2.7378322182650309e-25,6.1839068843446703e-20,2.3667372370603315e-15,1.5783159486532482e-18,1.1384124898028871e-26,6.9227935383165696e-30,1.7698868843934505e-32,5.5700338514718694e-34,1.8643206371455188e-15,3.1631940000299235e-39,1.15137267459769e-43,2.4061939566783481e-46,2.955183683481562e-51,1.0204620718120988e-50,2.6665651018255464e-20,8.8791047832115171e-25,1.1686638659942948e-28,1.4173957164755587e-29,1.8038679529156529e-19,8.0931010983587793e-36,1.2011991256911753e-45,1.0500813314316062e-25
1.1989585924276811e-13,0.0016293591593174225,1.4710621600478662e-28,1.1384447374595468e-23,1.2508926156264274e-20,1.4706777505998362e-28,1.3164224410373655e-18,8.7466764684871086e-29,1.9571808822566657e-55,-3.5825233093370217e-48,1.1115562000286983e-45,2.2181094666389873e-40,2.4892425865425695e-38,8.6380544443647527e-24,7.9033462790206002e-35,7.1410882539994477e-51,3.6388713320271817e-46,1.1687079275084329e-36,1.4648023803393242e-46,2.586978390589769e-69,6.5924443854470383e-42,1.1046218390485689e-64,3.6174148235216139e-35,4.7250017349583833e-50,1.8580196702601038e-24,2.2029152134264507e-38,1.4472672622324652e-43,3.4522259073550076e-34,5.0430928152588853e-69,4.3295521648861203e-75,1.8738012218012292e-40,4.5064108399703521e-51,2.8042755978778712e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999635688705,0.1088029999999888,0.0001,1.7654987149599652e-12,1.7271773040849204e-11,1.727043106241043e-11,4.1324161912936538e-17,6.2636011815657446e-15,1.051040423134755e-13,4.8812221703911145e-15,2.5595535345086794e-22,1.2177626260534139e-22,5.7292821797952138e-25,1.051688208256087e-19,3.9889477395803921e-15,2.6842184350338788e-18,2.0053926598610143e-26,1.4484404285486093e-29,3.6812388208525192e-32,1.3855081320392839e-33,3.1421644426477313e-15,9.1827354789885246e-39,3.8258506112303821e-43,7.9954427686562153e-46,1.1066637764917561e-50,3.3992600036291215e-50,4.53490221640879e-20,1.8576959434955159e-24,2.8838257015298734e-28,3.5344210406313775e-29,2.4050450642737833e-19,2.0224892047987911e-35,3.4505751743956748e-45,2.1830367342882662e-25
1.4987023060689119e-13,0.0016293591593174127,2.2473359976355563e-28,1.7391111232302128e-23,1.5633565596052564e-20,2.2466360309359489e-28,1.7039432356109692e-18,1.3677400478252505e-28,2.990023689312919e-55,1.4508718726097979e-46,1.6982117615464695e-45,4.6579362815180313e-40,3.1114438284001449e-38,1.0797590723351352e-23,1.2074591107936924e-34,1.3000135210729631e-50,6.6244347194855461e-46,1.7855291670258468e-36,2.6669889904680771e-46,6.2572802425974122e-69,1.3917402616375239e-41,1.680826492610511e-64,6.5425336723122684e-35,1.1426722418772534e-49,3.3823335556113285e-24,4.673602499021136e-38,3.5070200262243838e-43,6.2842113130298113e-34,9.1803984143730496e-69,7.8870819704885e-75,3.9558082036980796e-40,1.0898334771570022e-50,8.3443504196570385e-65,0.88129999999999997,0.0,0.0,0.0,0.009889999954461012,0.10880299999998294,0.0001,2.2068793709325861e-12,2.1588437207664706e-11,2.1586358041678255e-11,5.1688646220025183e-17,9.5688104747564164e-15,1.2945107511815294e-13,7.4391229804784579e-15,3.9165871560333263e-22,1.8568277110020137e-22,1.0431453867021932e-24,1.6066874088200675e-19,6.0382253495154788e-15,4.1007385655473753e-18,3.1351177838877218e-26,2.6367506254875691e-29,6.6612506081221819e-32,2.9260605157790364e-33,4.756416536031729e-15,2.2213631188149238e-38,1.0442639150700331e-42,2.1823508689483291e-45,3.3668670882634726e-50,9.3046220933523061e-50,6.9279338400923904e-20,3.3816545551395426e-24,6.0416986393419128e-28,7.4830630410137075e-29,3.0061563043138494e-19,4.2914691440015085e-35,8.2898902533909808e-45,3.9483005778173423e-25
2.0981897333513733e-13,0.0016293591593173871,4.3210145222336489e-28,3.343450665482442e-23,2.1879485556819234e-20,4.3191660158856406e-28,2.5535082940220074e-18,2.770533246516867e-28,5.7492053133370959e-55,5.5906175251402405e-48,3.2656090680192938e-45,1.6685904667436051e-39,4.3556959320973399e-38,1.5116656519328026e-23,2.32191993292103e-34,3.4324365435089678e-50,1.7490393755311439e-45,3.4335256402680037e-36,7.0440240760742415e-46,3.1897755284887392e-68,5.0181685384985262e-41,3.2488611115883562e-64,1.6973752672193257e-34,5.8215573194778248e-49,8.9294250050238705e-24,1.71210005724034e-37,1.8103715278831157e-42,1.6588920207415076e-33,2.4236189992571928e-68,2.0971661638316054e-74,1.4263373527767191e-39,5.5527455672809325e-50,6.903099766160007e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999362453556,0.1088029999999673,0.0001,3.0896406709110275e-12,3.0220096196701537e-11,3.0215993246060655e-11,7.2413606173448106e-17,1.8397905796855046e-14,1.7588505168982239e-13,1.422421192040739e-14,7.5454862745314503e-22,3.5525628115943708e-22,2.7551513553918249e-24,3.0893461907322258e-19,1.1369161697107882e-14,7.8849130052263577e-18,6.1870191409262634e-26,6.9611760273278566e-29,1.7304344407242146e-31,1.0562969345769932e-32,8.9556890587148387e-15,1.1329822821853831e-37,7.6912141350935303e-42,1.6073418147975338e-44,3.6734527770001139e-49,6.926270411919622e-49,1.3320443782598143e-19,8.9270252322355887e-24,2.1274646868544755e-27,2.7230811406584486e-28,4.2081773659125376e-19,1.5727702295093866e-34,4.182449980493721e-44,1.0243449284013331e-24
2.6976771606338347e-13,0.0016293591593173533,7.0855875419559844e-28,5.4819656163831146e-23,2.8120953629788732e-20,7.0817550118836956e-28,3.5018790717652235e-18,4.7678061051881927e-28,9.4278570383943776e-55,2.1146381685880771e-46,5.3555948464583256e-45,4.2650866593395717e-39,5.5997486405688395e-38,1.9435714413870277e-23,3.8079675201692538e-34,7.1163164656060211e-50,3.6261740655279353e-45,5.6309870987699667e-36,1.4608381354820215e-45,1.0161020014472885e-67,1.2861603122730613e-40,5.2740444712017443e-64,3.4641113756631289e-34,1.8536085302010593e-48,1.8511134839252293e-23,4.4453814722035687e-37,5.8254271584082158e-42,3.4386801460006608e-33,5.0242364403217825e-68,4.36945358944091e-74,3.6557130352076834e-39,1.7681006532394924e-49,2.7867931744560651e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899999180297685,0.10880299999994653,0.0001,3.9724019550205669e-12,3.8849564893030743e-11,3.8842687007425037e-11,9.3133306541046465e-17,3.0168341490087361e-14,2.1943942227394513e-13,2.3199517570142801e-14,1.2387194760137706e-21,5.7962235367826352e-22,5.713822617590297e-24,5.0661025108351217e-19,1.8270289311530706e-14,1.2930161507545601e-17,1.0278628331757572e-25,1.4431059650698554e-28,3.5356959274171105e-31,2.7099093156078324e-32,1.4391828918024952e-14,3.6104040870362099e-37,3.0101263158070234e-41,6.2906775879986639e-44,1.7444177450967867e-48,2.7270157320660371e-48,2.1842690897320662e-19,1.850508168416144e-23,5.3499768596659665e-27,7.0317816955424744e-28,5.409931631552811e-19,4.0849734016755213e-34,1.3268076529382794e-43,2.0905663152120556e-24
3.297164587916296e-13,0.0016293591593173112,1.0540734183185605e-27,8.1542356504524221e-23,3.4357973732035213e-20,1.0533858472653002e-27,4.5490179793435569e-18,7.4225006996490893e-28,1.4025642921785711e-54,-4.2570187326605378e-46,7.9681144940884216e-45,9.007920570233944e-39,6.8436020053838594e-38,2.3754766005170389e-23,5.6655696728576202e-34,1.2767646905486298e-49,6.5057980626863605e-45,8.3778547463130267e-36,2.6216860848011209e-45,2.542969625837738e-67,2.7202666815118277e-40,8.1259232328402305e-64,6.1227570285927308e-34,4.6367233520651328e-48,3.320833482415353e-23,9.5155349642353e-37,1.4715709258440013e-41,6.1683847822745295e-33,9.0132300825987703e-68,8.0244341797375058e-74,7.7319396804973329e-39,4.4230256934568929e-49,8.4004272192155066e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998998142492,0.10880299999992069,0.0001,4.8551632232628807e-12,4.7476878276367558e-11,4.7466440831319196e-11,1.1384783131419882e-16,4.4878612039617407e-14,2.6028476189882917e-13,3.4330060152004383e-14,1.8441091840618358e-21,8.5790590097940462e-22,1.0254283613755005e-23,7.53678672541331e-19,2.6648597054891071e-14,1.9236048227043055e-17,1.539333790507654e-25,2.5889177337840368e-28,6.2561523150049644e-31,5.7366190493749196e-32,2.0991569601238552e-14,9.0378737480731389e-37,8.8123420930735571e-41,1.8416346969946569e-43,5.9092863408105588e-48,8.0302184821852385e-48,3.2493647138220116e-19,3.3195715510259884e-23,1.1121756377681491e-26,1.4975572545359573e-27,6.6114195802738866e-19,8.7468363091647439e-34,3.3124732974975142e-43,3.6950706504476956e-24
3.8966520151987576e-13,0.0016293591593172607,1.4686174854695199e-27,1.1359867202092431e-22,4.0590549572420422e-20,1.467496647367308e-27,5.6948937337975111e-18,1.0799661853766084e-27,1.9542284723557034e-54,1.6396155412522877e-45,1.1103152211502812e-44,1.6815217540410052e-38,8.0872560650244288e-38,2.8073812939484392e-23,7.8947220642106821e-34,2.0815159895839008e-49,1.0606343469466298e-44,1.1674108556398802e-35,4.2753418251509876e-45,5.4722753867775275e-67,5.0823488490847603e-40,1.0567839839125297e-63,9.8371006029309854e-34,9.9723745469595555e-48,5.4134594847096665e-23,1.798546072954472e-36,3.1952235853066894e-41,1.0054613978401325e-32,1.4692802582473637e-67,1.3190116324745434e-73,1.444579437746644e-38,9.513204826241082e-49,2.1308555118578539e-62,0.88129999999999997,0.0,0.0,0.0,0.009889999881598794,0.10880299999988975,0.0001,5.7379244756385342e-12,5.6102071691449197e-11,5.608725605242662e-11,1.3455726536678491e-16,6.2527382788352555e-14,2.9858684155944806e-13,4.7580494859895946e-14,2.5706627193869243e-21,1.1892227034845329e-21,1.6722281772145805e-23,1.0501262160265195e-18,3.6413693332207348e-14,2.6802221398980237e-17,2.1514388080408053e-25,4.2203851868170296e-28,1.0062130563492361e-30,1.0727008554184255e-31,2.8683708055755104e-14,1.9451619698460929e-36,2.1626373643644961e-40,4.5195510829309168e-43,1.639207800012638e-47,1.9830891801260149e-47,4.5272410072620768e-19,5.4111336444275919e-23,2.0441772251424127e-26,2.8166299010748557e-27,7.8126416864933608e-19,1.6537842623734153e-33,7.1156906342166086e-43,5.9367180190360299e-24
5.095626869763681e-13,0.0016293591593171354,2.5046980427542015e-27,1.9369817787352893e-22,5.3042381711525996e-20,2.502238632267818e-27,8.282751867416951e-18,1.9963198261752097e-27,3.3331208855562469e-54,1.1314971775103931e-43,1.8940793089352303e-44,4.5785813590292392e-38,1.0573966389344156e-37,3.6711898932863886e-23,1.3467710730242325e-33,4.5686476115469793e-49,2.327907259182932e-44,1.9914761971464131e-35,9.3889824395785173e-45,1.8842719778761981e-66,1.3851859301141982e-39,-3.9476122793025722e-63,2.0987718418081435e-33,3.4289962487521158e-47,1.1879590030002029e-22,5.0144654731387697e-36,1.1198420970794797e-40,2.2061012407489179e-32,3.2242160639763494e-67,1.6339454418852957e-73,3.9371774896820298e-38,3.2714466376758424e-48,9.8823289921514559e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998451680519,0.10880299999981287,0.0001,7.5034469327902014e-12,7.3346226234152475e-11,7.3320075302600501e-11,1.7596116776016952e-16,1.0663580865056989e-13,3.6812245993143437e-13,8.0313423091054046e-14,4.3870709297194485e-21,2.007763470724402e-21,3.6723484080045191e-23,1.7911145156685563e-18,5.9798219162113093e-14,4.5714289429168113e-17,3.671502465426652e-25,9.2617071593386457e-28,2.151163047969307e-30,2.9284470612389621e-31,4.7104111220942409e-14,6.6975920727469589e-36,9.2960504917873764e-40,1.9427143867654619e-42,8.7134079941949491e-47,8.6527627030814663e-47,7.7210250438194914e-19,1.1873410970121735e-22,5.4013676932470409e-26,7.7769193603712016e-27,1.0214290101288018e-18,4.6139885292852797e-33,2.4433743249760591e-42,1.2666354646009139e-23
6.294601724328603e-13,0.001629359159316978,3.8165931596143489e-27,2.9508795198913367e-22,6.5476478708940421e-20,3.8120100205657802e-27,1.1265229426851592e-17,3.2782358537545891e-27,5.0792622829390663e-54,-1.4469159739527117e-42,2.8868552161856798e-44,1.0088806438213096e-37,1.3059879874941464e-37,4.534998558021656e-23,2.0527011850761917e-33,8.5164777983674073e-49,4.3394007456620364e-44,3.0352919211603055e-35,1.7511597541259674e-44,4.9729788312015597e-66,3.0536949076777298e-39,9.2006479379608536e-62,3.8068325206777753e-33,9.0370878624559978e-47,2.2140826048229405e-22,1.1288454582533e-35,3.0008356723460035e-40,4.1110513757288385e-32,6.0091027978802881e-67,3.0826131577065797e-72,8.6796563988021973e-38,8.6226369921206112e-48,3.2206249314791716e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899998087375179,0.10880299999971617,0.0001,9.2689693264763504e-12,9.0582301582699617e-11,9.0541154750438969e-11,2.1734566942927285e-16,1.6248362677159517e-13,4.2921199554996105e-13,1.2112524015448361e-13,6.6875320920878829e-21,3.0284134717060377e-21,6.849394085742132e-23,2.7294804992113181e-18,8.7788224095445974e-14,6.9663926696895659e-17,5.5751119173149296e-25,1.7262196127725089e-27,3.90945464243268e-30,6.4656021080644883e-31,6.9152331450449893e-14,1.7672261106384566e-35,2.8843463516061088e-39,6.0277741345676921e-42,3.1309148700068635e-46,2.7173105916809182e-46,1.1764948935353236e-18,2.2127510841360033e-22,1.1580199971182402e-25,1.735006240658947e-26,1.2614880621091421e-18,1.039362571468765e-32,6.4349123762493461e-42,2.2975090622005007e-23
