Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411)
2.2211110160391652e-08,0.0029866504578299883,1.8076642124860953e-13,1.3268012032906829e-09,6.9688427010519342e-12,7.7380307981432093e-10,8.6219581562689707e-07,3.3223679595755714e-08,6.8974175002550742e-32,7.6320663220052028e-29,3.0577295448815261e-24,7.3155511941374909e-22,1.9397452612064967e-22,4.1936150630384071e-14,2.8059676549033545e-19,7.4534339608241889e-25,7.785534198964906e-22,1.640914234826155e-18,3.2868591674837177e-20,3.1945139546440415e-41,7.7452926575960216e-30,4.4937321473025021e-28,3.8403983177948774e-37,3.7455224251336578e-23,4.527347813011031e-31,4.0350939219131716e-29,1.6071075251357895e-25,1.5961201944775862e-10,9.3238255940599513e-40,7.0299241491968008e-30,3.8090180746041187e-28,8.3336858232253352e-31,9.8465825355297154e-42,0.88129999999999997,0.0,0.0,0.0,0.0095805092839571868,0.10878037857889868,9.9999999958062089e-05,1.4245384753733024e-05,0.00011416764978329907,9.3706671645218704e-05,4.475221489700612e-11,2.0385856822176125e-05,1.3417355012775078e-09,2.9271262765179533e-07,2.8279387957933747e-13,2.7440551870076683e-15,1.0463655130517565e-06,1.3290550126131311e-06,2.2268179727620323e-05,1.0706760105919613e-05,1.0320783481822958e-15,3.6359512697390133e-11,2.802891720919715e-14,2.7088351354972852e-10,3.1339723513033406e-05,5.3054049907134011e-10,7.4516867207248176e-11,4.3848454843589991e-11,1.3587321854492224e-11
2.2394347813620376e-08,0.0029866499054373467,1.836885627805439e-13,1.3479598155131349e-09,7.0236219008801151e-12,7.9796250304435043e-10,8.7561123801455174e-07,3.429673659334942e-08,7.5017851629223155e-32,-1.5451092471746436e-29,3.2547566194139779e-24,7.8488896529392758e-22,2.0598936519430372e-22,4.3126918960628635e-14,2.9041201649542403e-19,7.9856013299234832e-25,8.200285189178897e-22,1.72367137610149e-18,3.5020104159428719e-20,3.3094913008975293e-41,7.7462738847915709e-30,4.1704818767680378e-28,3.8489342368307293e-37,3.7459994960084296e-23,4.8301234462714788e-31,4.2804645923230955e-29,1.7169666577123089e-25,1.6615219583459217e-10,1.0204650179550857e-39,7.5627647983030793e-30,3.8412985704367689e-28,8.5374767136107823e-31,1.07906255818518e-41,0.88129999999999997,0.0,0.0,0.0,0.0095779673393452825,0.10878017907141989,9.9999999956871215e-05,1.4358804851096427e-05,0.0001150533577505259,9.4428272004034799e-05,4.5099326382583089e-11,2.0543194170665687e-05,1.3414029764810698e-09,2.9498311370833906e-07,2.8497647311245285e-13,2.7653400188047468e-15,1.0717424331014131e-06,1.3577465176647889e-06,2.2448671369782541e-05,1.0879094582582731e-05,1.0541965632379335e-15,3.7151432659534349e-11,2.8710589674987104e-14,2.780479934790934e-10,3.1594405816480873e-05,5.4920186696526818e-10,7.7159645682346357e-11,4.5524481251225858e-11,1.4139831899479328e-11
2.276082312007782e-08,0.0029866487991093873,1.8959964727414897e-13,1.3907567486750664e-09,7.1330783179896132e-12,8.4788348669456539e-10,9.0269481517659566e-07,3.6518208997014904e-08,8.8600372776341126e-32,1.5686218653642045e-34,3.6829518168565977e-24,9.0158594659766392e-22,2.3199205427549127e-22,4.5589306464060715e-14,3.1097383967536099e-19,9.1543714885633217e-25,9.0884456163060121e-22,1.9001625057486162e-18,3.9706625400941117e-20,3.5461596074457639e-41,7.7514022837673147e-30,3.6907925021458639e-28,3.8641795934006117e-37,3.7484841693674851e-23,5.4925852922787527e-31,4.8125528394353075e-29,1.9571827257285009e-25,1.7986579853165257e-10,1.2203605997356531e-39,8.5499844470392081e-30,3.9058327799125919e-28,8.9550374491564673e-31,1.2942835112703917e-41,0.88129999999999997,0.0,0.0,0.0,0.0095728846427509846,0.10877977920910349,9.9999999954408653e-05,1.4585446601117577e-05,0.00011682156515466398,9.5868488132117759e-05,4.5792287889961449e-11,2.0857214396290591e-05,1.3407380737441528e-09,2.9951583468001706e-07,2.8933258131115686e-13,2.8078323314913846e-15,1.1236757698366903e-06,1.4163026087441011e-06,2.2809497228779599e-05,1.1227617189098656e-05,1.099332877367748e-15,3.8767947899021051e-11,3.0105733137570762e-14,2.927456034151459e-10,3.2103581008754828e-05,5.8798655273293411e-10,8.265400039285112e-11,4.9021182419661702e-11,1.5295925205685802e-11
2.3127298426535264e-08,0.002986647690689514,1.9559958422369113e-13,1.4341919908759245e-09,7.242383813158472e-12,8.9998457620110403e-10,9.301117717956581e-07,3.8842500707247251e-08,1.0442470014012123e-31,-7.4064982266699741e-29,4.1604138861455587e-24,1.0329011353298081e-21,2.6082700060415933e-22,4.816203880533114e-14,3.3283419311783682e-19,1.0475763598337019e-24,1.005998609421237e-21,2.0921822038040721e-18,4.4948797237541985e-20,3.7924093689768425e-41,7.7550090968429373e-30,3.2556479190039315e-28,3.8771625168643814e-37,3.7502324025640886e-23,6.2381437553332873e-31,5.4042924133221944e-29,2.2272010029710115e-25,1.9445624590894079e-10,1.456239215850106e-39,9.4393785906832207e-30,3.9703121320724791e-28,9.3860846461424078e-31,1.5498443600828308e-41,0.88129999999999997,0.0,0.0,0.0,0.0095678035680365914,0.10877937820642264,9.9999999951835679e-05,1.4811823926822355e-05,0.00011858547359146153,9.7304702950768113e-05,4.6483559235725029e-11,2.1170357242779984e-05,1.3400733712539395e-09,3.0403750042672625e-07,2.9367651845166152e-13,2.8502210061912602e-15,1.1771982948209972e-06,1.476437154360003e-06,2.3170113246596064e-05,1.1581262640517024e-05,1.145680025370068e-15,4.0428434524822043e-11,3.1543722934150835e-14,3.0794076285941324e-10,3.2612503710973728e-05,6.2877474494996677e-10,8.8434567357389321e-11,5.2716789786868096e-11,1.6522423972972689e-11
2.3493773732992708e-08,0.002986646580136078,2.0168811222749369e-13,1.4782639650197384e-09,7.351542675086284e-12,9.5431854722107455e-10,9.5785776755669756e-07,4.127243733102365e-08,1.2282292986185102e-31,9.7091166207599175e-29,4.6919492244658653e-24,1.1804267388619768e-21,2.9275132353900376e-22,5.0848182306420345e-14,3.5606384664440544e-19,1.1967192122011599e-24,1.1121441253410435e-21,2.3008532797098521e-18,5.0803854341730087e-20,4.0479055434016684e-41,7.7538334136006665e-30,2.728117808865664e-28,3.8879834071820689e-37,3.7496672241992723e-23,7.0762083085089556e-31,6.0614937472131287e-29,2.5302216860584582e-25,2.0996347494812343e-10,1.733978151035806e-39,1.0212619271806956e-29,4.0347063196363467e-28,9.8308366270735218e-31,1.8527459066888932e-41,0.88129999999999997,0.0,0.0,0.0,0.0095627241530564719,0.10877897605085132,9.9999999949149324e-05,1.5037937031260905e-05,0.00012034505818621489,9.8736890498535138e-05,4.7173130661118257e-11,2.1482617067586293e-05,1.3394088743099445e-09,3.0854804711398989e-07,2.9800820626019419e-13,2.8925054444835661e-15,1.2323296502453973e-06,1.5381672300430649e-06,2.3530519495578889e-05,1.1940012461636638e-05,1.1932510855769922e-15,4.2133373777255315e-11,3.3025091915525675e-14,3.2364063119279082e-10,3.3121174000212835e-05,6.7163231790631931e-10,9.4510839414612047e-11,5.6618658548135551e-11,1.7822142329519655e-11
2.3860249039450152e-08,0.0029866454674078516,2.0786496910309422e-13,1.5229711089288676e-09,7.4605631317642311e-12,1.0109382370927158e-09,9.8592843574025923e-07,4.3810861894902663e-08,1.441707206949917e-31,-8.8260896137001221e-29,5.2827424609176134e-24,1.3458539090611627e-21,3.2804052976229303e-22,5.3650818299243014e-14,3.8073671600707363e-19,1.364775275662639e-24,1.2279741726720754e-21,2.5273596140077722e-18,5.733398064434379e-20,4.3130730624889786e-41,7.7535960384908524e-30,2.3169676886870116e-28,3.8969034081705165e-37,3.74955517060352e-23,8.017116008313857e-31,6.7904341078909353e-29,2.8697315489586106e-25,2.2642849093611987e-10,2.0603137104748679e-39,1.0871091855280787e-29,4.0990001434006347e-28,1.0289513157763429e-30,2.2110958988767045e-41,0.88129999999999997,0.0,0.0,0.0,0.0095576464354394878,0.10877857273002149,9.9999999946346417e-05,1.5263786118284613e-05,0.00012210029433891182,0.00010016502512208826,4.7860992515072107e-11,2.1793988295481659e-05,1.3387445881803452e-09,3.1304741161170305e-07,3.023275673968453e-13,2.9346850545506759e-15,1.2890892598552813e-06,1.6015097488028488e-06,2.3890716049494587e-05,1.2303848127555048e-05,1.2420590113982174e-15,4.3883242358252827e-11,3.4550367039974004e-14,3.3985229849387407e-10,3.362959195554878e-05,7.1662604296294831e-10,1.0089244005887779e-10,6.0734263933836355e-11,1.9197945499848489e-11
2.4226724345907597e-08,0.0029866443524640897,2.1412989041655519e-13,1.5683118452931269e-09,7.5694306026652829e-12,1.069896526384576e-09,1.0143193843697282e-06,4.646063392375117e-08,1.6889225630598346e-31,1.4866268594903678e-28,5.9383800473992653e-24,1.531069243626646e-21,3.6698957900800832e-22,5.6573042091102391e-14,4.0692998917129236e-19,1.5538360337294772e-24,1.3542231337663852e-21,2.7729484247156203e-18,6.4606669327572325e-20,4.5887887814527176e-41,7.7507707956121233e-30,1.8622493785850379e-28,3.9042024642022536e-37,3.7481910542988863e-23,9.0722114125781874e-31,7.597888109938774e-29,3.2495254221762378e-25,2.4389337727339865e-10,2.4429568589397502e-39,1.142516276870672e-29,4.163182973468337e-28,1.0762337258430605e-30,2.6342706230039815e-41,0.88129999999999997,0.0,0.0,0.0,0.0095525704525861628,0.10877816823172411,9.9999999943423923e-05,1.5489371392542947e-05,0.00012385115772646117,0.00010158908147868933,4.8547135255083867e-11,2.2104465419095679e-05,1.3380805181015866e-09,3.1753553149988926e-07,3.0663452546302835e-13,2.9767592512321171e-15,1.3474963273106658e-06,1.6664814594807486e-06,2.4250702983525754e-05,1.267275106453618e-05,1.2921166300583473e-15,4.5678512384680161e-11,3.6120069328664156e-14,3.5658278490766687e-10,3.413775765805478e-05,7.6382358236075794e-10,1.0758912254450945e-10,6.5071200534990612e-11,2.0652749552416456e-11
2.459319965236504e-08,0.0029866432352644795,2.2048261042082113e-13,1.6142846012870626e-09,7.6781546274010515e-12,1.1312463207162352e-09,1.0430261973151586e-06,4.9224628469719143e-08,1.974654069021229e-31,-2.5442451047475478e-28,6.664872921326676e-24,1.7380620375851864e-21,4.0991370928043803e-22,5.96179619022381e-14,4.3472424411818394e-19,1.7661887720295487e-24,1.4916682929616259e-21,3.0389322973689366e-18,7.2695079145857597e-20,4.875287256238655e-41,7.7545877679258438e-30,1.737955099597005e-28,3.9104587773128273e-37,3.7500386433874389e-23,1.0253927685519961e-30,8.4911572308775094e-29,3.6737275295568873e-25,2.6240130100488346e-10,2.8907155052987131e-39,1.1902803879738607e-29,4.2272774257166206e-28,1.1249538585567388e-30,3.1330911269230089e-41,0.88129999999999997,0.0,0.0,0.0,0.0095474962416667343,0.10877776254390954,9.9999999940378684e-05,1.5714693059477395e-05,0.00012559762430392737,0.00010300903453748901,4.9231549447706508e-11,2.2414042999196938e-05,1.3374166692781068e-09,3.2201234507189911e-07,3.1092900500538494e-13,3.018727456054547e-15,1.4075698353783281e-06,1.7330989457263516e-06,2.4610480374262429e-05,1.3046702651047848e-05,1.3434366418121926e-15,4.7519651359129349e-11,3.7734713843504256e-14,3.7383904027890022e-10,3.4645671190788757e-05,8.1329347984017328e-10,1.1461076852464347e-10,6.963718119729846e-11,2.2189520962270335e-11
2.4959674958822485e-08,0.0029866421157691727,2.2692286110323101e-13,1.6608877869592081e-09,7.7867224535408657e-12,1.1950405343907561e-09,1.0720444354531709e-06,5.2105735211314387e-08,2.3042710860650004e-31,-2.042319625635745e-29,7.4686775331612426e-24,1.9690419127942808e-21,4.5714939933548293e-22,6.2788697886506705e-14,4.6420355622126394e-19,2.0043297528658215e-24,1.6411312536126479e-21,3.3266909777011366e-18,8.1678369592746454e-20,5.173576292139198e-41,7.7639117647507842e-30,1.8508712585121881e-28,3.9165046367557346e-37,3.754549379339559e-23,1.1575864041995e-30,9.4780973508256149e-29,4.1468115583695439e-25,2.8199651647365912e-10,3.4136185970363716e-39,1.2374638147095003e-29,4.2913405375613922e-28,1.1751358425540213e-30,3.7200023958772444e-41,0.88129999999999997,0.0,0.0,0.0,0.0095424238396196286,0.1087773556546876,9.9999999937207623e-05,1.5939751325315094e-05,0.00012733967030530279,0.00010442485958035288,4.9914225768856645e-11,2.2722715664871796e-05,1.3367530468821239e-09,3.264777913364278e-07,3.1521093151826553e-13,3.0605890972506731e-15,1.4693285454474246e-06,1.8013786252517957e-06,2.4970048299692757e-05,1.3425684218757853e-05,1.3960316193734999e-15,4.9407122148618358e-11,3.9394809673751706e-14,3.9162794389823928e-10,3.5153332638780304e-05,8.6510515114981096e-10,1.2196738667250696e-10,7.4440035884549883e-11,2.3811276156922469e-11
2.532615026527993e-08,0.0029866409939387707,2.3345037398677256e-13,1.7081198327105738e-09,7.8951492547495866e-12,1.2613320696960619e-09,1.1013696379685634e-06,5.5106857305150696e-08,2.683804174656454e-31,-5.9573956342913984e-28,8.3567237483565536e-24,2.2263099828116045e-21,5.0905538414309031e-22,6.6088380909080127e-14,4.9545564105190346e-19,2.270982003117135e-24,1.8034797892446101e-21,3.6376737079921881e-18,9.164214970091013e-20,5.4861234167344075e-41,7.7976467952339391e-30,2.988302460581894e-28,3.9238010495268851e-37,3.7708658433706247e-23,1.3052890706733138e-30,1.0567155387495698e-28,4.6736275802494981e-25,3.0272437017616677e-10,4.0230842611131966e-39,1.3005859093617313e-29,4.3555020058225549e-28,1.2268057949197059e-30,4.4093257583105194e-41,0.88129999999999997,0.0,0.0,0.0,0.0095373532831493912,0.10877694755232772,9.9999999933907596e-05,1.6164546397060992e-05,0.00012907727224465486,0.00010583653220302072,5.0595155004269699e-11,2.3030478113775718e-05,1.3360896560533451e-09,3.3093181002048963e-07,3.1948023144721492e-13,3.1023436097871369e-15,1.5327909968374436e-06,1.8713367488215551e-06,2.5329406839191562e-05,1.3809677053790632e-05,1.4499140071406821e-15,5.1341382955823641e-11,4.1100859916935553e-14,4.0995630415634762e-10,3.5660742089014873e-05,9.1932887223563304e-10,1.2966911096617543e-10,7.9487710266995094e-11,2.552108095276704e-11
2.5692625571737373e-08,0.002986639869734337,2.4006487046687462e-13,1.7559789852520032e-09,8.0033743081735713e-12,1.330173800026145e-09,1.1309973238016688e-06,5.8230910442137816e-08,3.120013389154632e-31,9.5742238443526086e-28,9.3364392986951635e-24,2.5127917300479583e-21,5.6601408189578526e-22,6.9520151511335835e-14,5.285719802410116e-19,2.569111276878841e-24,1.9796294319418581e-21,3.9734012216295194e-18,1.0267887790100792e-19,5.8170025136549789e-41,7.785630802932211e-30,1.9829632353136648e-28,3.9309239862852525e-37,3.7650576324463061e-23,1.4701243753224049e-30,1.1767401544753002e-28,5.2594261844986718e-25,3.2463130514978263e-10,4.7320844049194948e-39,1.3732882947698219e-29,4.4196385338531375e-28,1.2799912045679819e-30,5.217501522365023e-41,0.88129999999999997,0.0,0.0,0.0,0.0095322846087251122,0.10877653822525919,9.9999999930475419e-05,1.6389078482491795e-05,0.00013081040691699731,0.00010724402831623533,5.1274328049846678e-11,2.3337325112378053e-05,1.3354265018987446e-09,3.3537434157169106e-07,3.2373683219236877e-13,3.1439904353858239e-15,1.5979755061059542e-06,1.9429893993238783e-06,2.568855607351175e-05,1.4198662397741425e-05,1.5050961204852248e-15,5.3322887292652832e-11,4.28533616598479e-14,4.2883085822080891e-10,3.6167899630421842e-05,9.7603576996870925e-10,1.3772619934262553e-10,8.478826461846974e-11,2.7322050115822004e-11
2.6059100878194817e-08,0.002986638743117389,2.467660734297602e-13,1.8044635533318102e-09,8.1114685225649939e-12,1.401618553818205e-09,1.1609229922946287e-06,6.1480821935022484e-08,3.6204565272724622e-31,1.9774796180954232e-28,1.0415774444822443e-23,2.8312836816826229e-21,6.2843185117019822e-22,7.3087159005809116e-14,5.6364794882544888e-19,2.9019425989869556e-24,2.1705450411226915e-21,4.3354676992073106e-18,1.1488827183884448e-19,6.159727447757621e-41,7.729195149108022e-30,-7.9819641894441856e-29,3.9341154764693799e-37,3.737766108944701e-23,1.6538623931013689e-30,1.3088561967266559e-28,5.909883111107141e-25,3.4776486510821152e-10,5.555318098363665e-39,1.4067736635835329e-29,4.4833838312880101e-28,1.3347182637470402e-30,6.1633553602664831e-41,0.88129999999999997,0.0,0.0,0.0,0.0095272178525783735,0.10877612766207166,9.9999999926908014e-05,1.6613347790150264e-05,0.00013253905139960236,0.00010864732414686144,5.195173591217382e-11,2.3643251496204759e-05,1.3347635894922767e-09,3.3980532716162253e-07,3.2798066211182047e-13,3.1855290225556527e-15,1.6649001663607313e-06,2.0163524908564855e-06,2.6047496084776143e-05,1.4592621448652594e-05,1.5615901450511203e-15,5.5352083954199794e-11,4.4652805959667306e-14,4.4825827171873703e-10,3.667480535386323e-05,1.0352978132829774e-09,1.4614903241134143e-10,9.0349872762030414e-11,2.9217346941540242e-11
2.642557618465226e-08,0.0029866376140499085,2.5355370155256902e-13,1.8535717821799889e-09,8.2193597011622587e-12,1.4757190987196752e-09,1.1911421246965127e-06,6.485952980344115e-08,4.1935716938973208e-31,3.1328257607379659e-27,1.1603227691747022e-23,3.1851584811210356e-21,6.9674074913134673e-22,7.6792560507491903e-14,6.0078294699200964e-19,3.2729778384016715e-24,2.3772423868711505e-21,4.7255427229751156e-18,1.2837774073140143e-19,6.5019118971441946e-41,7.5544795249500621e-30,-8.6653407863834941e-28,3.9264952283429609e-37,3.6532686355728865e-23,1.8584302385354397e-30,1.4541052976639811e-28,6.6311253069160669e-25,3.7217369811385518e-10,6.5094104935264934e-39,1.3060868275987386e-29,4.5460123412862421e-28,1.3910074776999529e-30,7.2684018870019354e-41,0.88129999999999997,0.0,0.0,0.0,0.0095221530507017035,0.10877571585151498,9.9999999923202157e-05,1.6837354529339295e-05,0.00013426318305287266,0.00011004639623892195,5.2627369708869509e-11,2.3948252170062811e-05,1.3341009238746572e-09,3.4422470868813838e-07,3.3221165052473371e-13,3.2269588266139586e-15,1.7335828466301716e-06,2.0914417678542679e-06,2.6406226956469129e-05,1.4991535361999494e-05,1.6194081360864549e-15,5.7429416993831289e-11,4.6499677826651374e-14,4.6824513843703797e-10,3.7181459352122104e-05,1.0971878041405168e-09,1.5494811214211277e-10,9.6180820990818747e-11,3.1210182823550708e-11
2.6792051491109705e-08,0.0029866364824943296,2.6042748920098333e-13,1.9033022798211682e-09,8.3271793470364402e-12,1.5525281248799358e-09,1.2216501845689216e-06,6.8369981797922367e-08,4.8487614796252593e-31,-1.0801992082376951e-28,1.2907873362353509e-23,3.5770084594213939e-21,7.7139837610242208e-22,8.063952000212212e-14,6.400805404972879e-19,3.6860147065503889e-24,2.600789821932416e-21,5.1453733300717037e-18,1.4326285105597774e-19,6.8177521842488058e-41,7.4008967461129107e-30,-1.4470517078964882e-27,3.9062090941103699e-37,3.5789817922932886e-23,2.0859235314916089e-30,1.6136017881169152e-28,7.4297586311217191e-25,3.9790756003025621e-10,7.6131324420861776e-39,9.9288370196419399e-30,4.607155393711719e-28,1.4488730774643298e-30,8.5571845120967221e-41,0.88129999999999997,0.0,0.0,0.0,0.0095170902388464033,0.10877530278250028,9.999999991935473e-05,1.7061098910115387e-05,0.00013598277952172691,0.00011144122145458609,5.3301220669132976e-11,2.4252322108254306e-05,1.3334385100530637e-09,3.4863242877893064e-07,3.3642972771431281e-13,3.2682793097199919e-15,1.8040411912747422e-06,2.1682728042226109e-06,2.6764748773427264e-05,1.5395385251753449e-05,1.6785620177794465e-15,5.9555325698438075e-11,4.839445620791535e-14,4.8879798002908636e-10,3.7687861719889516e-05,1.1617793676450803e-09,1.6413406042909813e-10,1.0228950688256611e-10,3.3303816778733151e-11
2.715852679756715e-08,0.0029866353484135667,2.6738717251702692e-13,1.9536537132292146e-09,8.4348479837189132e-12,1.6320982282158224e-09,1.2524426197063325e-06,7.201513440744263e-08,5.5964929137550003e-31,2.1394502793658204e-28,1.4339390451862019e-23,4.0099084064229126e-21,8.5289041847972441e-22,8.4631207273691989e-14,6.8164860751979379e-19,4.1451671236865317e-24,2.8423099891173897e-21,5.5967860911135132e-18,1.5966782118668902e-19,7.1200782363798738e-41,7.3560028597345142e-30,-1.4292940166485166e-27,3.8798932487047042e-37,3.5572505976504721e-23,2.3386187618426014e-30,1.7885365655116915e-28,8.3128976474877861e-25,4.250173175871566e-10,8.8876506214741952e-39,5.4921807063778316e-30,4.6671928489210883e-28,1.5083297576557843e-30,1.0057661726347032e-40,0.88129999999999997,0.0,0.0,0.0,0.0095120294525211473,0.10877488844409923,9.9999999915362508e-05,1.7284581143281974e-05,0.00013769781873620917,0.00011283177697509765,5.3973280133988126e-11,2.455545635477759e-05,1.3327763530009297e-09,3.5302843079314471e-07,3.4063482493059311e-13,3.309489940890062e-15,1.8762926194413323e-06,2.2468610024951037e-06,2.7123061621829551e-05,1.5804152191468622e-05,1.7390635826131643e-15,6.1730244564397224e-11,5.0337613972365158e-14,5.0992324573415124e-10,3.8194012553751116e-05,1.2291469418594022e-09,1.7371761761221437e-10,1.0868443807496643e-10,3.5501554955596918e-11
