Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445)
3.126957670779492e-17,0.00246770378881855,3.5732649142348701e-30,7.1209455906726081e-26,1.5709923766322915e-19,3.5726627299480134e-30,2.8880454776147289e-19,3.3793632172625501e-32,1.4218363331378407e-52,3.3840332517017004e-42,7.5328352840487741e-46,3.0106842202583453e-43,1.0017344838350468e-34,2.7137318396770455e-24,8.760011628735164e-38,1.5182258743057668e-54,3.7977180524200561e-50,5.2413496450987614e-39,7.8030952120821977e-52,6.5242889565460748e-73,2.8981509663215769e-47,1.2850149449467664e-63,4.0265416269682519e-37,1.0181986273133088e-57,2.8814379747686083e-30,2.6275921688699796e-45,6.5196475974964438e-46,3.1866634863697356e-39,4.7029863278974966e-68,8.843039910315194e-77,6.4604254307392343e-46,4.0201968858382141e-59,3.9955764412638804e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999993227686,0.108803,0.0001,2.6052978974466071e-14,2.6309165554231956e-13,2.6309128251901186e-13,2.1435346195884952e-20,2.5504386365270189e-20,1.2499001527859329e-13,1.5758653314985927e-20,1.1962642707848271e-28,8.8246023610183581e-29,4.7699097305275314e-33,2.68073618289041e-24,1.9507848342447277e-18,6.3181260149222753e-23,3.3800877588330092e-33,8.0758832839192185e-36,3.8360330847816171e-37,4.3402363083525058e-41,2.8366405299590951e-18,3.4711867245831745e-49,5.6332032835288832e-57,4.4430665216948089e-58,2.3295482174380084e-66,5.5094305628803549e-63,2.4977953430437159e-23,2.8814382208936648e-30,1.381054149342013e-37,1.8423580943734752e-38,6.1196077113103116e-20,1.1289228129556482e-43,1.554149575970658e-51,4.2727870449315386e-30,5.8656961627181726e-60,1.1832469638674381e-23,2.7078658763296024e-28,2.1897054736671449e-35
6.256632072810747e-17,0.0024677037888185495,1.4301164189968627e-29,2.8502331301563305e-25,3.1433485197261482e-19,1.4299957140314103e-29,5.7787068342787399e-19,1.3526516369365142e-31,5.6910507487477235e-52,1.2492612346972152e-41,3.0150973482201751e-45,2.2644898748649485e-42,2.0043392105329012e-34,5.4298215979905647e-24,3.5062877591621763e-37,1.2155038895329386e-53,3.0404836828182597e-49,2.0979058599692305e-38,6.2472353974046914e-51,2.0894730787027752e-71,4.6406771741646545e-46,1.9035698808542604e-62,3.2235808427359675e-36,2.1175701343670735e-56,2.306901986012544e-29,4.2075701891350775e-44,2.6095583876271898e-45,2.5508251589187007e-38,3.7652485669804887e-67,2.623381127430815e-75,1.0344785061611455e-44,1.2875074490138867e-57,2.5604141519286991e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999986449497,0.108803,0.0001,5.2128593026154199e-14,5.2641182518493113e-13,5.2641109014785845e-13,7.378260859253495e-20,1.0208396628342001e-19,2.5007885483728444e-13,6.3074553201867674e-20,7.1136802173593758e-28,4.3587044506338712e-28,3.8188335168934471e-32,1.0729925483523962e-23,7.8079618146846176e-18,2.5288966950390775e-22,2.6959540532993591e-32,6.4656134861029069e-35,3.0708103584585837e-36,6.9492695530475834e-40,1.1353574495349875e-17,1.1115942098668004e-47,3.6079451675667145e-55,2.8456885093955613e-56,2.9840724584768747e-64,3.5287439204302656e-61,9.9976888113293318e-23,2.3069020577462125e-29,2.2112323493413822e-36,2.9501006231491358e-37,1.2242157099385114e-19,1.8077489375996157e-42,2.3427505672044545e-50,3.4207207198405848e-29,3.7568522755951071e-58,4.7352657085957668e-23,1.2645462312348862e-27,2.0289438762969944e-34
1.2515980876873257e-16,0.0024677037888185495,5.7220852398392241e-29,1.1404638105816568e-24,6.2880574231611399e-19,5.7218419846433065e-29,1.1560349837689653e-18,5.4125738271641894e-31,2.277161596206393e-51,4.2992795831487793e-41,1.20643177079186e-44,1.6168343923787926e-41,4.0095484424195987e-34,1.0862001720899768e-23,1.4029720217997987e-36,9.727725985865381e-53,2.4333111165321107e-48,8.3943566233057629e-38,4.9997103680413353e-50,6.6887667033286627e-70,7.4276563283718294e-45,2.6344163137908233e-61,2.5796831099484077e-35,4.9905716507687401e-55,1.8462220128407528e-28,6.7348499645426239e-43,1.0441643510217365e-44,2.0412571534659285e-37,3.013343009354788e-66,7.278818252120972e-74,1.6557391367258261e-43,4.1215131419382813e-56,1.6397039637350274e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999972893119,0.108803,0.0001,1.0427982111625312e-13,1.0530520186717892e-12,1.0530505518697597e-12,2.2945067243906462e-19,4.084684722916405e-19,5.0022722036912849e-13,2.523713511285845e-19,3.7410215205571514e-27,1.9670789228202349e-27,3.0562361187600999e-31,4.2933635212459743e-23,3.1239925800636508e-17,1.0118879056572965e-21,2.1414779089587026e-31,5.1744500761779163e-34,2.4570238148186334e-35,1.1120913743811637e-38,4.542604500735557e-17,3.5578282042397668e-46,2.3095757612691441e-53,1.8216281303231533e-54,3.8204414665651435e-62,2.258969020420075e-59,4.000376180587642e-22,1.8462218697302896e-28,3.538600013498504e-35,4.7218493811345555e-36,2.4480132236472341e-19,2.8935805798480004e-41,3.3577683260369057e-49,2.7374450275682894e-28,2.4048971257344425e-56,1.8940785493990831e-22,6.5051670062898503e-27,2.0650926197597597e-33
2.5034678484998277e-16,0.0024677037888185495,2.2891566725452378e-28,4.5625922563001121e-24,1.2577461697074757e-18,2.2891065553232697e-28,2.3124917004465182e-18,2.1655463012782109e-30,9.1101292075482756e-51,1.3185650228307128e-40,4.8265134395760751e-44,1.0664284089078309e-40,8.0199660201571449e-34,2.1726364391817622e-23,5.612804180051757e-36,7.783659909331508e-52,1.9470187666995281e-47,3.358289684665155e-37,4.0005653527279455e-49,2.140625392985306e-68,1.1885230320635615e-43,3.2620838307961604e-60,2.0638803878015574e-34,1.329947110767617e-53,1.4772570108161573e-27,1.0777944604123048e-41,4.177373583984772e-44,1.6332431566683408e-36,2.4111319507554579e-65,1.8104625942768057e-72,2.6494011161701354e-42,1.319005642847451e-54,1.0497426506133384e-70,0.88129999999999997,0.0,0.0,0.0,0.009889999994578038,0.108803,0.0001,2.0858227724334149e-13,2.1063319382698029e-12,2.1063288611722989e-12,6.2891049824031667e-19,1.6341369649239183e-18,1.0004067245650469e-12,1.0095776398056207e-18,1.7670498591077821e-26,8.3889418369777981e-27,2.4454671459344187e-30,1.7176215680499179e-22,1.2496331143890325e-16,4.0482093733894803e-21,1.6882838539770375e-30,4.1403371393157005e-33,1.9651003751421735e-34,1.7789267816592376e-37,1.8170942677678551e-16,1.1382522367154793e-44,1.4778097012110428e-51,1.1655909950411198e-52,4.8891284727838025e-60,1.4455471718939867e-57,1.6004096783091841e-21,1.4772565756146828e-27,5.6603155463498551e-34,7.5557511174514619e-35,4.8927621164444053e-19,4.6306869646512803e-40,4.4561517740725565e-48,2.1900980530790696e-27,1.5388029300090207e-54,7.5723952711170539e-22,3.7578444744616475e-26,2.3579840295794068e-32
5.007207370124832e-16,0.0024677037888185495,9.1572608878852814e-28,1.8251809479182543e-23,2.5156216097550623e-18,9.1571488543210181e-28,4.625917597491459e-18,8.6642049495992928e-30,3.6443482831482535e-50,3.4252715548392199e-40,1.930763123498819e-43,6.4060284177685552e-40,1.6040797631490411e-33,4.3455099433818976e-23,2.2453078756137007e-35,6.2275210242034053e-51,1.5577631809072432e-46,1.3434255453551443e-36,3.2008160594227613e-48,6.8492497035253366e-67,1.9013702548087306e-42,3.4422374341965356e-59,1.6508483248358746e-33,3.8936840908995399e-52,1.1819160544593831e-26,1.7246440065081988e-40,1.6712026955323633e-43,1.306687251330231e-35,1.929088249737316e-64,3.8484684487456609e-71,4.2384474908577567e-41,4.2202644024107793e-53,6.7194099817314117e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999891555023,0.10880299999999998,0.0001,4.1718718928508076e-13,4.2128901636621039e-12,4.2128830232275606e-12,1.5250039708684836e-18,6.5370566436054965e-18,2.0002970451778918e-12,4.038062868285281e-18,7.7460163836000349e-26,3.4672568976161165e-26,1.9565817261518591e-29,6.8710184417062983e-22,4.997600950733219e-16,1.6194147632941294e-20,1.3120652012017809e-29,3.3125697708891629e-32,1.5708041367481621e-33,2.84407464680397e-36,7.2670225651791515e-16,3.6396438499966688e-43,9.4508790750243319e-50,7.4541854823387339e-51,6.2534148418826071e-58,9.2460734421964334e-56,6.4021494646229891e-21,1.1819151937502602e-26,9.049127654203084e-33,1.2088047489285751e-33,9.7709018697399026e-19,7.4099040006206065e-39,5.395828196195967e-47,1.7518067100948302e-26,9.8409516925256446e-53,3.0250901533408144e-21,2.4258587213384808e-25,3.0135471169214127e-31
7.510946891749836e-16,0.0024677037888185495,1.9459563397828169e-27,3.8785957552307309e-23,3.7734916335186405e-18,1.9459373908707515e-27,6.9398559579375585e-18,1.8413854993743164e-29,7.7444257339211168e-50,5.4688017913214175e-40,4.1029707993168698e-43,1.6025767445259509e-39,2.4061625698683427e-33,6.5183844175754422e-23,4.7714003093653026e-35,1.7807255309554347e-50,4.4543381557254906e-46,2.8548481193113791e-36,9.1526705661591254e-48,3.1269161955237183e-66,6.99764994898153e-42,1.0933704515012484e-58,4.7198317279571996e-33,1.7528672605673408e-51,3.379620724197489e-26,6.3479747633372953e-40,3.5517183723321447e-43,3.7363742682445783e-35,5.5161205719222721e-64,1.549770582453203e-70,1.5598840759563236e-40,1.9266763812191156e-52,3.7473563598162238e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999837329736,0.10880299999999997,0.0001,6.2579210111438263e-13,6.3194468460144729e-12,6.3194347287482395e-12,2.4478854344213778e-18,1.3891543787150383e-17,2.9997188976009034e-12,8.5802427727179448e-18,1.6923253017528019e-25,7.4392975892357564e-26,5.5947820448682761e-29,1.460122420555291e-21,1.0618191139026098e-15,3.4413376761331129e-20,3.6902512988823169e-29,9.4720865233408412e-32,4.4892885600980845e-33,1.0463904169432783e-35,1.5439935155102852e-15,1.6611815918157944e-42,5.1911434440257514e-49,4.0944081153833457e-50,4.0333396813193174e-57,5.0789561390522843e-55,1.360487818205722e-20,3.3796174220015706e-26,3.3292881288777028e-32,4.4488832892057579e-33,1.4637710035205753e-18,2.7274091525512143e-38,1.7779626311039904e-46,5.0084750473909696e-26,5.4054028148841008e-52,6.4224365218385553e-21,6.508029181402951e-25,1.0465617399817243e-30
1.001468641337484e-15,0.0024677037888185495,3.3196054574508805e-27,6.616500698606291e-23,5.0313562394530262e-18,3.3195766884376802e-27,9.2543067814969937e-18,3.1415407102037304e-29,1.3211245521300184e-49,7.3009392400879952e-40,6.999274821897427e-43,3.0550309343034928e-39,3.2082450221737749e-33,8.6912598617392713e-23,8.1395628597075328e-35,3.7561171797459797e-50,9.3956168649220098e-46,4.8700969149759221e-36,1.930615800282397e-47,9.3198882828992018e-66,1.7745924875870663e-41,2.4409958528030441e-58,9.954329817769037e-33,5.1821343426345539e-51,7.1286895472842443e-26,1.6100042114012631e-39,6.0596715573591642e-43,7.881168152899635e-35,1.1635251733568569e-63,4.1506037387457729e-70,3.9558402871001035e-40,5.7424496310764159e-52,1.4130117800818121e-67,0.88129999999999997,0.0,0.0,0.0,0.009889999978310457,0.10880299999999996,0.0001,8.3439701273124742e-13,8.4260020051084471e-12,8.4259839777495721e-12,3.3781512142643727e-18,2.3697583167145568e-17,3.9986725013203582e-12,1.4635739486233919e-17,2.9299344839279833e-25,1.2754681830198679e-25,1.1801283093578829e-28,2.490822135536681e-21,1.8110526318890253e-15,5.8705892360340591e-20,7.6691356657827538e-29,1.997959824489844e-31,9.4648657119771412e-33,2.6528957599395165e-35,2.6334556266032099e-15,4.9499940258887438e-42,1.7843548801340132e-48,1.4073737105907362e-49,1.5747674877574319e-56,1.7459655786465385e-54,2.3208589095968956e-20,7.1286809739139716e-26,8.4405451797122916e-32,1.1282513948537657e-32,1.9493212995741256e-18,6.9174284291469579e-38,4.1387161147823321e-46,1.0563090807936035e-25,1.858002936001741e-51,1.0946593362709376e-20,1.3224346838896964e-24,2.5608260331437061e-30
1.5022165456624848e-15,0.0024677037888185495,6.8728837589616351e-27,1.3698757875442932e-22,7.5470727312295689e-18,6.8728288659317845e-27,1.3884411147275652e-17,6.5053507387754776e-29,2.735254722121635e-49,1.0396920797951094e-39,1.4491294199768852e-42,7.3126919565671242e-39,4.8124090949974768e-33,1.3037013026456139e-22,1.6852195575840097e-34,1.0259265516847977e-49,2.5662701858101581e-45,1.0083044499290345e-35,5.2733437458630788e-47,4.0791334687041397e-65,6.2048237828543899e-41,6.9263313494977145e-58,2.7182840878793355e-32,2.2485918187471354e-50,1.9470905642631364e-25,5.6303375397300657e-39,1.2550154328041159e-42,2.1526101341706032e-34,3.1779915582574601e-63,1.5209968393609294e-69,1.3831508904886298e-39,2.5132480711279136e-51,1.026491412467263e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999674654394,0.1088029999999999,0.0001,1.2516068354664008e-12,1.2639108762904299e-11,1.2639076710498988e-11,5.2425829663327215e-18,4.9063257692278807e-17,5.9954814381727957e-12,3.0297223036060273e-17,6.1559151037247698e-25,2.6537155311183639e-25,3.2234097154303177e-28,5.1569733211913031e-21,3.7485347580029956e-15,1.2154454147777374e-19,2.0441966761077489e-28,5.4571027994015767e-31,2.5831519526608543e-32,9.2714696811595689e-35,5.4507526598059236e-15,2.1655532073388031e-41,9.5921376502101959e-48,7.5656070645648408e-49,1.0238654956294442e-55,9.3890985757275408e-54,4.8050948251943231e-20,1.9470874918264729e-25,2.9497591682297197e-31,3.9450356813099387e-32,2.9177767893250965e-18,2.4191290607221898e-37,1.2864201499435946e-45,2.8845216984064302e-25,9.9880519978859144e-51,2.2631156915878385e-20,3.4701138431791517e-24,8.5992873721327637e-30
2.0029644499874856e-15,0.0024677037888185495,1.1689027711859635e-26,2.3298104900083524e-22,1.0062769286933107e-17,1.1688934741147938e-26,1.8516400020307447e-17,1.1065788817759485e-28,4.6519851547696932e-49,1.2766443401479545e-39,2.4646078123909734e-42,1.3937134811488875e-38,6.4165718645162815e-33,1.7382769757907865e-22,2.8661480384129007e-34,2.1465994426516734e-49,5.3695398205832977e-45,1.7148742660613454e-35,1.1033992813562709e-46,1.1883715196047513e-64,1.5502023064119894e-40,1.4488826708469522e-57,5.6865115212438429e-32,6.5211975615878948e-50,4.0739930423909087e-25,1.4068785174542905e-38,2.1354386381564888e-42,4.5040006699533836e-34,6.6494744941740678e-63,3.8606168751438233e-69,3.4556399484506558e-39,7.3216189170715748e-51,3.774490405216337e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999566204547,0.10880299999999986,0.0001,1.6688166574203485e-12,1.6852209947531518e-11,1.6852160409877185e-11,7.1089112187340298e-18,8.3444037651535206e-17,7.9905702793410375e-12,5.1520574656448874e-17,1.0558241619426642e-24,4.5256797138755632e-25,6.7446367182186357e-28,8.7706881352659787e-21,6.3735960387725719e-15,2.0671679464526752e-19,4.1862421078463256e-28,1.1418138910338139e-30,5.4010937964964892e-32,2.3154768632043008e-34,9.2678600586071539e-15,6.3067601650450316e-41,3.1957718483573194e-47,2.520601996118606e-48,3.8427877641350935e-55,3.1287456439409608e-53,8.1722519332490449e-20,4.0739852587691489e-25,7.3666195872454078e-31,9.8564748868742286e-32,3.8820967796093779e-18,6.0448651149321076e-37,2.96125629306695e-45,6.0342718705207303e-25,3.3276782290638783e-50,3.8437188227550456e-20,7.0845175771336819e-24,2.0967107767623263e-29
2.5037123543124866e-15,0.002467703788818549,1.7858235560635225e-26,3.5594314174313646e-22,1.2578444472312298e-17,1.785808822488891e-26,2.3150408006332564e-17,1.6908940559006239e-28,7.1072160510001807e-49,1.4684320969820656e-39,3.765382710294285e-42,2.3649693705293233e-38,8.0207332376380335e-33,2.1728530310707081e-22,4.3788667727484661e-34,3.9078253739067002e-49,9.7750986317419942e-45,2.6199532227359038e-35,2.0087645746563391e-46,2.8850741546936858e-64,3.2884545779006342e-40,2.5685416685053005e-57,1.0350110176959529e-31,1.5782280567677388e-49,7.4165818828282913e-25,2.9848615984299345e-38,3.264583191086206e-42,8.1993821886365585e-34,1.2105181423016808e-62,8.1595325226890987e-69,7.3304722378717212e-39,1.7774534034164085e-50,1.1231578094657818e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999457755048,0.10880299999999979,0.0001,2.0860264785372918e-12,2.1065305165373624e-11,2.1065234430745202e-11,8.9753279696470102e-18,1.2748375736037243e-16,9.9838176256255246e-12,7.8700547064093227e-17,1.6220924805840556e-24,6.9264022053905083e-25,1.2278667394513686e-27,1.3399638084665589e-20,9.7347637500326547e-15,3.1581788006001816e-19,7.4580363805329925e-28,2.0786332869577706e-30,9.825571054210619e-32,4.9099214975305456e-34,1.4155341441952993e-14,1.5305980543064499e-40,8.7462585543094807e-47,6.8984409785754748e-48,1.1717785907175462e-54,8.5647695735996912e-53,1.2485391531852161e-19,7.4165652065132592e-25,1.5620395620459478e-30,2.0909180461584919e-31,4.8420033750865064e-18,1.2825073908456337e-36,5.8742794197241327e-45,1.0983073874682291e-24,9.1072663906729994e-50,5.8641268864701912e-20,1.2669629814303447e-23,4.3669308903589483e-29
3.505208162962488e-15,0.002467703788818549,3.4340790817564013e-26,6.8446586852047549e-22,1.760972932083298e-17,3.4340461284087271e-26,3.242460813329711e-17,3.2528086923833604e-28,1.36670058385913e-48,1.7343229009161518e-39,7.2407447334786699e-42,5.8219549592450299e-38,1.1229051706983938e-32,3.0420063119340818e-22,8.4205749108817075e-34,1.0317901574517396e-48,2.5809359605918528e-44,5.0381087657057383e-35,5.3041456003982086e-46,1.4920208382737967e-63,1.2042157882100153e-39,6.1390935888695252e-57,2.731297237209455e-31,8.124009699171267e-49,1.9582057697602309e-24,1.0935685511393456e-37,6.2961302458901822e-42,2.1648814707067235e-33,3.1961496243217529e-62,2.782236704159656e-68,2.6843826215248813e-38,9.1911899245703213e-50,9.2927086609062476e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999240857142,0.10880299999999958,0.0001,2.9204461182075966e-12,2.9491477343618077e-11,2.949135282969301e-11,1.2707806300728089e-17,2.4514604468919006e-16,1.396468207330443e-11,1.5128742606082505e-16,3.1406441782109702e-24,1.3345818727863042e-24,3.2421132978284172e-27,2.576693643451222e-20,1.8707694325497624e-14,6.0730941986269955e-19,1.861867821208872e-27,5.4881984625175853e-30,2.5892515858245086e-31,1.7957052959545128e-33,2.7202899586407515e-14,7.90500292049489e-40,6.5223214095220702e-46,5.1443612528648817e-47,1.2946721486637076e-53,6.392493283874538e-52,2.4009008817577514e-19,1.9581995647282835e-24,5.7124047023236913e-30,7.657524316227747e-31,6.7484168471612037e-18,4.6989141118462648e-36,1.9400564234520563e-44,2.898330109139783e-24,6.7915471243904387e-49,1.1240005387753616e-19,3.2560479061504029e-23,1.547823401633578e-28
4.50670397161249e-15,0.002467703788818548,5.631875822191723e-26,1.1225194828982015e-21,2.2640927220232362e-17,5.6318127808722528e-26,4.1707008919344407e-17,5.3366211138487089e-28,2.2413933949813555e-48,1.9364932029464256e-39,1.1874851629081713e-41,1.1983704776261646e-37,1.4437364504837112e-32,3.9111611446173978e-22,1.3810009168860175e-33,2.1391703363070085e-48,5.3509523005485731e-44,8.2625174103176341e-35,1.0997556755504019e-45,4.8029963436183138e-63,3.1257093690838585e-39,1.1512233362309816e-56,5.6599566413844008e-31,2.6107579203411324e-48,4.059857358264317e-24,2.839634620119264e-37,1.0371988016163941e-41,4.4883369553015931e-33,6.6264465020360677e-62,6.7104547211567543e-68,6.9676879589189861e-38,2.9585508445014864e-49,3.7517376398562137e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999023960607,0.10880299999999929,0.0001,3.7548657544784004e-12,3.7917625326185345e-11,3.7917431920618263e-11,1.6440093624127774e-17,4.0203686932079958e-16,1.7938089296533606e-11,2.4802924919114507e-16,5.1710736936256031e-24,2.1909425366993205e-24,6.7220308409942439e-27,4.2257469351551364e-20,3.0661524222957413e-14,9.9598818964147485e-19,3.674060657353506e-27,1.1378366489342436e-29,5.3588284465198742e-31,4.656136653125362e-33,4.4584990012858189e-14,2.5422441354919781e-39,2.5733050111926487e-45,2.0296489729457866e-46,6.192200069255703e-53,2.523309360265049e-51,3.9374694444128516e-19,4.0598411255646381e-24,1.4810920328643522e-29,1.9877632336151807e-30,8.6371663690382313e-18,1.2201871907794534e-35,4.8603520131892747e-44,6.0060914865017494e-24,2.6795280325810784e-48,1.8375581454328826e-19,6.6413034498450872e-23,3.9461140475803902e-28
6.509695588912493e-15,0.0024677037888185464,1.1675829276203936e-25,2.3271634206799274e-21,3.2703061716477998e-17,1.1675653270770205e-25,6.0296408916862183e-17,1.1072729393927059e-27,4.6468291308876475e-48,2.182324866783154e-39,2.4618826419797712e-41,4.0025396002595915e-37,2.0853973088508005e-32,5.6494754640354152e-22,2.8632261126128216e-33,6.4276319858974671e-48,1.60781619512633e-43,1.7129761528393777e-34,3.3049240183130612e-45,3.2081934013178655e-62,1.3840499195948262e-38,2.8258801348921147e-56,1.6987303627918408e-30,1.7410168729441678e-47,1.2198678594150295e-23,1.2586854184080834e-36,2.1938414056074167e-41,1.3486068077775054e-32,1.9910648134043419e-61,2.4747676559385959e-67,3.0852605431606895e-37,1.9758240569353217e-48,3.84364914740942e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998590171855,0.10880299999999858,0.0001,5.4237050168230002e-12,5.4769848838260611e-11,5.476947220000214e-11,2.3904606867808017e-17,8.3348256522273332e-16,2.5862607163510137e-11,5.1384325879366393e-16,1.0767284788647629e-23,4.545727242365377e-24,2.0199773705736951e-26,8.7605942017106194e-20,6.3481864444114279e-14,2.0648650083907601e-18,9.9210461224504313e-27,3.4188218666222878e-29,1.6035891724066031e-30,2.0560928246494452e-32,9.2309119146011048e-14,1.6933029660382227e-38,2.648524399866632e-44,2.0889834446384319e-45,1.0095175115981859e-51,2.6008526733913633e-50,8.1630428680990487e-19,1.2198606097026825e-23,6.5392376704431621e-29,8.8034249015609543e-30,1.2362521449861298e-17,5.4089244243652279e-35,2.2780308485769682e-43,1.8026158454355247e-23,2.7578633219160618e-47,3.7839545300607395e-19,1.9516036292620322e-22,1.703431659023135e-27
8.512687206212496e-15,0.0024677037888185442,1.991756284762932e-25,3.9698461752869618e-21,4.2764847309312752e-17,1.9917185725644121e-25,7.8918606717176617e-17,1.8903262231143742e-27,7.9269991974534325e-48,2.3703147030212821e-39,4.1997164581370728e-41,9.971167389035733e-37,2.7270558989518513e-32,7.3877959880799074e-22,4.8846774067799474e-33,1.4178600588585678e-47,3.5466513220850324e-43,2.9221582415504296e-34,7.291149920221022e-45,1.1375768208981074e-61,3.8970010945537508e-38,5.3094497531170783e-56,3.7435295117947e-30,6.1701009634011776e-47,2.6908657833007956e-23,3.5468512167692327e-36,3.8586949004369721e-41,2.9748354723895775e-32,4.3920467576287566e-61,6.0967748350225876e-67,8.6870158165110761e-37,7.0050832421485849e-48,1.6941665342030628e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998156388759,0.10880299999999761,0.0001,7.0925442655716524e-12,7.162197587447543e-11,7.1621355281296759e-11,3.1369074771607683e-17,1.4218084593140823e-15,3.3757470392647562e-11,8.7596949527810592e-16,1.8410564152058503e-23,7.7554579328436622e-24,4.4561959790709805e-26,1.4944372165684166e-19,1.0815614439567924e-13,3.5224327137084722e-18,2.0044636286626025e-26,7.5413840968744695e-29,3.5248668938779334e-30,5.7771196501276769e-32,1.5727008821090541e-13,5.9926864240525811e-38,1.161487640007604e-43,9.1610744383043164e-45,5.3921829156445873e-51,1.1415724979670905e-49,1.39251750388256e-18,2.6908453072020695e-23,1.8371332383585989e-28,2.4791045757158028e-29,1.6019205946135935e-17,1.524264406458478e-34,6.984775461437915e-43,3.972463417796083e-23,1.2094401205614493e-46,6.414026848811598e-19,4.2477793502990278e-22,4.7338135195507083e-27
1.2518670440812503e-14,0.0024677037888185373,4.2994008725476796e-25,8.5692287716782645e-21,6.2887368012249765e-17,4.2992826987482421e-25,1.1626139343202112e-16,4.0871685969192086e-27,1.7111507907303917e-47,2.5401913033206714e-39,9.0656833224885045e-41,4.2901683081284578e-36,4.0103662745036817e-32,1.0864455643787036e-21,1.0546392956829053e-32,4.548337140030741e-47,1.1377245874756618e-42,6.3078862916398042e-34,2.3395597240651446e-44,8.5405659162101199e-61,1.889088702738407e-37,1.2858046259012716e-55,1.198103935363387e-29,4.6291001564986569e-46,8.6318510321576216e-23,1.7230090591524039e-35,9.5299200300231695e-41,9.5426999504863958e-32,1.408913444765494e-60,2.2546785642112296e-66,4.2110696025176069e-36,5.2572807361366757e-47,1.9869261305803685e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899997288839341,0.10880299999999489,0.0001,1.0430222722282246e-11,1.0532594151695785e-10,1.0532464989734587e-10,4.6297892049501652e-17,3.0690531469150804e-15,4.9458807096953283e-11,1.888160986456067e-15,3.9837705328817729e-23,1.6730901201650063e-23,1.429761626935179e-25,3.2258210857923253e-19,2.3283701263205111e-13,7.6036110704735355e-18,5.378727957139197e-26,2.4190906646481525e-28,1.1213851986021125e-29,2.7850168908488305e-31,3.3856881393105842e-13,4.4733165207776005e-37,1.3736116785643984e-42,1.0834242883410905e-43,1.0335997159990666e-49,1.3540064653004147e-48,3.0058865219218317e-18,8.6317516734476904e-23,8.853443811475215e-28,1.2022304242752702e-28,2.313304643226535e-17,7.4056652561143308e-34,4.451312491209754e-42,1.2713728348061657e-22,1.4303334095581239e-45,1.3659215610170928e-18,1.3342309235107627e-21,2.2476445330525003e-26
