Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540)
1.967117776183601e-07,0.002766308600601264,4.9911872714640961e-09,5.0786031894400328e-07,2.5122710600524468e-10,2.6343512902709953e-06,1.6779118881411259e-05,8.1749382912670829e-05,9.8986062309597074e-21,1.9062294555840498e-23,4.9574244403468795e-15,3.6940498230626789e-10,5.8861548867979508e-15,3.1767392406824676e-10,4.933016032283245e-09,4.242574477419584e-14,2.9456601024701714e-13,1.4179136501849412e-12,2.7035968858927785e-12,1.5725001752069628e-17,4.9858221808010275e-10,9.453016288368458e-16,1.2126434340282505e-09,1.3459762583520537e-10,0.00059003209538916737,2.1119157223118108e-10,3.6305237355583182e-09,1.1706068247337873e-05,9.7370966344845571e-27,7.5118230177309642e-16,4.8152025422724941e-09,2.5078779283676338e-10,1.0072972163331726e-17,0.88129999999999997,0.0,0.0,0.0,0.004432490798788693,0.10840422254830362,9.9999795434938297e-05,0.00016089066539020277,0.00056273277819253822,0.00022823628632700989,1.8160518358921623e-10,3.1508671291378703e-05,3.6864066284029752e-09,1.1719378932966458e-06,3.4492948044348469e-13,8.8999459222501332e-15,0.00025257920184808752,0.00060247710905690481,0.00073914904140184303,0.00097728269201496085,7.1349395762854989e-13,3.0460753792051623e-08,1.7181685295666019e-11,2.7618782361243704e-07,0.0012956473567128633,3.7380514432835659e-06,3.2442933007994515e-07,5.8030311109259916e-07,1.1250631107439328e-07,8.4799008783762054e-06,2.5088186572335081e-07,0.00040441323163505988,1.2531317051859744e-07,7.6153526250665341e-08,6.1072698341983564e-13,0.00018543333632368433,4.9514721731393734e-09,1.2967153228522929e-07,8.1715731569374163e-07,5.4002876252749554e-11,1.2499763483638232e-09,1.0397943755423232e-06,5.398852199792969e-10,3.5095015434315348e-10
1.9868040424219423e-07,0.0027663176977768553,5.1733879827535297e-09,5.128741046647725e-07,2.5110139166667322e-10,2.6691568387103186e-06,1.6784432096561443e-05,8.2657504260976377e-05,1.0534438729058223e-20,1.96001134383975e-23,5.3300727862956896e-15,3.7962361053972727e-10,6.0887875366530317e-15,3.2428365749026656e-10,5.1237172370813911e-09,4.6176871234255597e-14,3.0972158180263644e-13,1.456786143672871e-12,2.801806502889527e-12,1.6557009719969343e-17,5.1775092494950288e-10,1.0085083071940703e-15,1.2428002254533069e-09,1.4089186639630753e-10,0.00059445477396457202,2.1278926838856239e-10,3.6900761183036923e-09,1.1967295672189163e-05,1.04921162134176e-26,8.0702782641046024e-16,4.9943228517876674e-09,2.621368937155066e-10,1.0487300320021181e-17,0.88129999999999997,0.0,0.0,0.0,0.0044039506907505559,0.10840187435821795,9.9999795503270721e-05,0.00016148940502040779,0.00055981217826375957,0.00022583244749980951,1.806581397456709e-10,3.1176220341782337e-05,3.6661075878257571e-09,1.1658264280287047e-06,3.412900971049283e-13,8.8535341535887611e-15,0.00025404895439767639,0.00060909261958420739,0.00074367517252778314,0.00098445122045702168,7.2130847054074122e-13,3.0795697509471219e-08,1.7282364531553672e-11,2.779912706967555e-07,0.0013047432945519737,3.7917568650672332e-06,3.2908559088713835e-07,5.8872539865705297e-07,1.1414459165064176e-07,8.683639743450497e-06,2.482397657691489e-07,0.00040600961183925584,1.2580469351938777e-07,7.6452229376611957e-08,6.0792896608344751e-13,0.00018825935669140035,5.1536842807289487e-09,1.3058544771156298e-07,8.3891732157090494e-07,5.3893630394684379e-11,1.24921645062735e-09,1.0507939561847138e-06,5.4558285240280838e-10,3.5465387538755713e-10
2.0064903086602836e-07,0.002766326743322546,5.3597181326431451e-09,5.1785292283531134e-07,2.5095336095901224e-10,2.7039166569192191e-06,1.6789652273132691e-05,8.355978711529722e-05,1.1206340055904102e-20,2.0147254869631446e-23,5.725592793199957e-15,3.8998342180075013e-10,6.2959454023435623e-15,3.3096528148721859e-10,5.3192026613563515e-09,5.0207330966024495e-14,3.2543734971798635e-13,1.4963525338069179e-12,2.9023002127589923e-12,1.7420606225604159e-17,5.3738166403676744e-10,1.0750227848456694e-15,1.2732644328521302e-09,1.4738734192178772e-10,0.00059883086966079256,2.1436913885135027e-10,3.7496878818755921e-09,1.2230270098814603e-05,1.1298997085579522e-26,8.6615849721282981e-16,5.1776251705012146e-09,2.7382621232395576e-10,1.0913385136395938e-17,0.88129999999999997,0.0,0.0,0.0,0.0043756875297003934,0.10839955832422477,9.9999795797016476e-05,0.00016207593603062583,0.00055688923929417624,0.00022345530460569996,1.7971044481016705e-10,3.084747578633989e-05,3.6460078219209046e-09,1.1597107602756821e-06,3.3769128814026136e-13,8.8070904703607185e-15,0.00025548708851715274,0.00061566286919855959,0.00074816352381642766,0.00099153656291619836,7.2906923260034327e-13,3.1128350802975559e-08,1.7380898185143388e-11,2.7976162009649565e-07,0.0013137891843358763,3.8454324137210641e-06,3.3373913377511106e-07,5.971431126639098e-07,1.1578194665898904e-07,8.8888927181250667e-06,2.4562699559926545e-07,0.00040756753792228534,1.2628431669671793e-07,7.6743700872127608e-08,6.0512569603565513e-13,0.00019107727835540231,5.3614465932998777e-09,1.314943277516939e-07,8.6093170041313491e-07,5.3783542679953718e-11,1.2484322400254987e-09,1.0617418341588458e-06,5.5125352983850337e-10,3.5834007445735008e-10
2.026176574898625e-07,0.0027663357372324456,5.550207550554044e-09,5.2279668258162007e-07,2.5078321976747153e-10,2.7386305874118008e-06,1.6794786770886107e-05,8.4456251461223242e-05,1.1916102274030146e-20,2.0703939522654432e-23,6.1450533361609296e-15,4.0048428116893187e-10,6.5076851364762379e-15,3.3771934876177716e-10,5.5195237047933424e-09,5.4533932355108237e-14,3.4172559203267574e-13,1.5366220868359949e-12,3.0051049018386769e-12,1.8316496427241392e-17,5.574782697311886e-10,1.1449694380692401e-15,1.3040334606992114e-09,1.5408725014622579e-10,0.000603160901144979,2.1593137404933572e-10,3.8093520932437676e-09,1.2494955083303871e-05,1.2160871795721569e-26,9.2871461013289744e-16,5.3651446500324422e-09,2.8586008098291911e-10,1.1351414237179999e-17,0.88129999999999997,0.0,0.0,0.0,0.0043476975336115041,0.10839727393548787,9.9999796324362736e-05,0.00016265040946779175,0.00055396492788866315,0.00022110473821461001,1.7876240902282328e-10,3.0522420515302894e-05,3.6261045518217221e-09,1.1535928921240371e-06,3.3413286624686569e-13,8.7606300768369128e-15,0.00025689413891584305,0.00062218789186804606,0.0007526144555085163,0.0009985396171915289,7.3677629213418093e-13,3.1458715314715405e-08,1.7477322502037811e-11,2.8149942058367096e-07,0.0013227855162498423,3.8990771869270967e-06,3.3838988295621936e-07,6.0555610002980176e-07,1.1741834620494628e-07,9.0956256538711611e-06,2.4304342497375497e-07,0.00040908784836921118,1.267523005882336e-07,7.7028099068261017e-08,6.0231819854473906e-13,0.00019388678118410587,5.5748350767823776e-09,1.3239822178801037e-07,8.8319861429876093e-07,5.3672687908057202e-11,1.2476252446623943e-09,1.0726379261546094e-06,5.5689721376949999e-10,3.6200872651494627e-10
2.0458628411369662e-07,0.0027663446795195465,5.7448855420047702e-09,5.2770530189511647e-07,2.505912480083429e-10,2.7732985226654123e-06,1.6799842437430687e-05,8.5346918717071717e-05,1.266559011819524e-20,2.127024717542314e-23,6.5895564985954753e-15,4.1112605514360156e-10,6.7240640293656343e-15,3.445464214328516e-10,5.7247314312565096e-09,5.9174248360542838e-14,3.5859865536566031e-13,1.5776041821610787e-12,3.1102476761900224e-12,1.9245388933415738e-17,5.7804451709559338e-10,1.2184754385143628e-15,1.3351047427881507e-09,1.6099477313846785e-10,0.00060744538460362778,2.174761636919243e-10,3.8690619986140412e-09,1.2761314752660735e-05,1.3081032895426137e-26,9.9484000556774399e-16,5.5569160171616893e-09,2.9824276950352757e-10,1.180157629214994e-17,0.88129999999999997,0.0,0.0,0.0,0.0043199769903136207,0.1083950206874556,9.9999797093597794e-05,0.00016321297440079248,0.00055104016169255326,0.00021878061333277144,1.7781432682071881e-10,3.0201035286278708e-05,3.6063950506894864e-09,1.1474747236779657e-06,3.3061462077579277e-13,8.7141674028132348e-15,0.0002582706347092138,0.0006286677401859573,0.00075702832308594317,0.0010054612803572869,7.4442971929520202e-13,3.1786793633825962e-08,1.7571673351464696e-11,2.8320521597748075e-07,0.0013317327736699954,3.9526903834253628e-06,3.4303777137864373e-07,6.1396422422504172e-07,1.1905376366449535e-07,9.3038048838254478e-06,2.4048890647611251e-07,0.00041057136425346906,1.2720890028721555e-07,7.7305578987478007e-08,5.9950744861808026e-13,0.0001966875599851498,5.7939256229756693e-09,1.3329717851588842e-07,9.057162397574446e-07,5.3561137334894893e-11,1.2467969221612437e-09,1.0834821670658804e-06,5.6251387500657066e-10,3.6565981258615531e-10
2.0655491073753075e-07,0.0027663535702083216,5.9437808966784833e-09,5.3257870722021125e-07,2.503777772895168e-10,2.8079204021263459e-06,1.6804825645335291e-05,8.6231811631660204e-05,1.3456743198248143e-20,2.1846190211543563e-23,7.0602380047625388e-15,4.2190861173087678e-10,6.9451400681418262e-15,3.5144707080743776e-10,5.9348765726201731e-09,6.4146638334422027e-14,3.7606895374005123e-13,1.6193083122841244e-12,3.2177558655812484e-12,2.0207995716466782e-17,5.9908412282381792e-10,1.2956707212697184e-15,1.3664757422639946e-09,1.6811307698043213e-10,0.00061168483346828477,2.1900369668946562e-10,3.9288110197029336e-09,1.3029313801407373e-05,1.4062939497821886e-26,1.0646820798713038e-15,5.7529735799522746e-09,3.109784847645307e-10,1.2264061032256385e-17,0.88129999999999997,0.0,0.0,0.0,0.0042925222558188904,0.10839279808197966,9.9999798113109933e-05,0.00016376377795118596,0.00054811581154036503,0.0002164827806924951,1.7686647753377759e-10,2.9883298902098403e-05,3.5868766424546488e-09,1.1413580575501769e-06,3.271363196789051e-13,8.667716137714462e-15,0.00025961709918984635,0.00063510248432999919,0.00076140547735337042,0.0010123024481332253,7.5202960483409494e-13,3.2112589243549497e-08,1.7663986210543458e-11,2.8487954485062705e-07,0.0013406314332838575,4.0062712972293677e-06,3.476827402234153e-07,6.223673643276685e-07,1.2068817549634736e-07,9.513397223464994e-06,2.3796327693516545e-07,0.00041201888944414789,1.2765436550892705e-07,7.757629238398086e-08,5.9669437318021594e-13,0.00019947932402371635,6.0187940503627779e-09,1.3419124595588081e-07,9.2848276841859886e-07,5.3448958825761493e-11,1.2459486626978664e-09,1.0942745091401518e-06,5.6810349324894724e-10,3.6929331947468435e-10
2.0852353736136488e-07,0.002766362409338168,6.1469218969624541e-09,5.3741683322298217e-07,2.5014300811825892e-10,2.8424962090575517e-06,1.6809742329479551e-05,8.7110954179955776e-05,1.4291578317570323e-20,2.2431983334732705e-23,7.5582676623774667e-15,4.3283182050201435e-10,7.1709719256319063e-15,3.5842187713313142e-10,6.1500095328713e-09,6.9470271793184331e-14,3.9414896743532127e-13,1.6617440828024612e-12,3.3276570277064973e-12,2.1205032027868521e-17,6.2060074626688151e-10,1.376688044156125e-15,1.3981439515527122e-09,1.7544531144009313e-10,0.00061587975814216911,2.2051416102533542e-10,3.9885927497439308e-09,1.3298917487604761e-05,1.5110224404846527e-26,1.138391797511758e-15,5.9533512342397484e-09,3.2407137029385457e-10,1.273905926692075e-17,0.88129999999999997,0.0,0.0,0.0,0.0042653297525644777,0.1083906056274265,9.9999799391386611e-05,0.00016430296532571863,0.00054519270368648561,0.00021421107806716814,1.7591912610806967e-10,2.9569188392103808e-05,3.5675467004955601e-09,1.1352446035295771e-06,3.2369771149345147e-13,8.6212892660416477e-15,0.00026093404960485228,0.00064149221098560563,0.00076574626452443608,0.0010190640142435884,7.5957605882896833e-13,3.2436106466525439e-08,1.7754296148981815e-11,2.8652294024045939e-07,0.0013494819652176255,4.0598193115724443e-06,3.5232473837668937e-07,6.3076541403097659e-07,1.2232156104528312e-07,9.7243699708810258e-06,2.3546635887506474e-07,0.00041343121084006326,1.280889406660052e-07,7.7840387789523237e-08,5.9387985332920325e-13,0.00020226179651496612,6.2495161050169763e-09,1.3508047146658524e-07,9.5149640766379379e-07,5.3336217014616818e-11,1.2450817921703043e-09,1.1050149210968326e-06,5.7366605662929843e-10,3.7290923946635201e-10
2.1049216398519901e-07,0.002766371196960117,6.3543363247088468e-09,5.4221962237149743e-07,2.49887116016272e-10,2.8770259682277552e-06,1.6814598014669294e-05,8.7984371484360163e-05,1.5172191330385784e-20,2.3027794735566683e-23,8.084849745899141e-15,4.4389555264321053e-10,7.4016189407383241e-15,3.6547142941455692e-10,6.3701803914238681e-09,7.5165147834627882e-14,4.1285124193241067e-13,1.7049212124872618e-12,3.439978951466726e-12,2.2237216319091973e-17,6.4259799025372077e-10,1.4616630348537365e-15,1.4301068924255483e-09,1.8299460973324272e-10,0.00062003066579952026,2.2200774364178862e-10,4.0484009503444898e-09,1.3570091629228579e-05,1.622670066201203e-26,1.2161236987150721e-15,6.1580824687743218e-09,3.3752550598097722e-10,1.3226762897950273e-17,0.88129999999999997,0.0,0.0,0.0,0.0042383959680488172,0.1083884428387509,9.9999800937013302e-05,0.00016483067984194555,0.00054227162151362928,0.00021196533125501102,1.7497252365928201e-10,2.9258679147739169e-05,3.5484026466134749e-09,1.1291359821530233e-06,3.2029852682640527e-13,8.5748990944967643e-15,0.00026222199700051717,0.00064783702252246605,0.00077005102628951603,0.0010257468699411457,7.6706920971435502e-13,3.27573504229481e-08,1.7842637818381466e-11,2.8813592944370454e-07,0.0013582848331361629,4.1133338944458498e-06,3.5696372204156093e-07,6.3915828090415751e-07,1.239539023944617e-07,9.9366909063197718e-06,2.329979616000316e-07,0.00041480909856676931,1.2851286493153101e-07,7.8098010551737964e-08,5.9106472607494303e-13,0.00020503471422627428,6.4861674613597944e-09,1.3596490175475344e-07,9.7475538109247461e-07,5.3222973425872596e-11,1.244197574609927e-09,1.1157033874489654e-06,5.7920156136390559e-10,3.7650757010168956e-10
2.1246079060903314e-07,0.0027663799331398204,6.5660514719666428e-09,5.4698702428262023e-07,2.4961039381792781e-10,2.9115097423430254e-06,1.6819397856723863e-05,8.8852089696059305e-05,1.6100759067857492e-20,2.363362881595034e-23,8.6412235456868247e-15,4.5509968102828619e-10,7.6371411705648669e-15,3.7259632512499211e-10,6.5954389083949094e-09,8.1252126397617681e-14,4.3218838662409957e-13,1.7488495334652504e-12,3.5547496620890207e-12,2.3305270151329025e-17,6.6507940239222873e-10,1.5507341672737015e-15,1.4623621158386053e-09,1.9076408816267487e-10,0.00062413806009144711,2.2348463032410346e-10,4.1082295465020077e-09,1.3842802598034954e-05,1.741636839812515e-26,1.2980359128236929e-15,6.3672003733279535e-09,3.5134490765423423e-10,1.3727364941589882e-17,0.88129999999999997,0.0,0.0,0.0,0.0042117174527147123,0.10838630923759382,9.9999802758672079e-05,0.00016534706296831596,0.00053935330815259492,0.00020974535555902862,1.7402690831943734e-10,2.8951745126789417e-05,3.5294419494416948e-09,1.123033730169489e-06,3.1693848059028529e-13,8.5285572934787728e-15,0.00026348144600277804,0.00065413703573674435,0.00077432009992152179,0.001032351903293358,7.7450920279454684e-13,3.3076326966680549e-08,1.7929045437117214e-11,2.8971903372367029e-07,0.0013670404943990468,4.1668145916967978e-06,3.6159965413951175e-07,6.4754588527250103e-07,1.2558518414268604e-07,1.015032829092587e-05,2.305578828253562e-07,0.00041615330630149897,1.2892637234073165e-07,7.8349302895942833e-08,5.8824978699297779e-13,0.00020779782685798235,6.7288237233998992e-09,1.3684458289106632e-07,9.982579292105474e-07,5.3109286660417259e-11,1.2432972158644529e-09,1.1263399074645444e-06,5.847100112147295e-10,3.8008831382625839e-10
2.1442941723286728e-07,0.0027663886179513882,6.7820941475398236e-09,5.5171899556129192e-07,2.4931310695762525e-10,2.9459476299570506e-06,1.6824146665546556e-05,8.9714135927046571e-05,1.7079541647233712e-20,2.4249655854522109e-23,9.228663738536202e-15,4.6644408025497746e-10,7.8775993969565843e-15,3.7979717004449134e-10,6.825834527869253e-09,8.7752947998045888e-14,4.5217307383228703e-13,1.7935389913830234e-12,3.6719974242718701e-12,2.4409918125056349e-17,6.8804847587207785e-10,1.6440427743078407e-15,1.4949072018306223e-09,1.9875684592961308e-10,0.00062820244098457591,2.2494500566595144e-10,4.1680726235944448e-09,1.4117017315444243e-05,1.8683421696372517e-26,1.3842901654927916e-15,6.5807376435833559e-09,3.6553352688863973e-10,1.4241059542132954e-17,0.88129999999999997,0.0,0.0,0.0,0.0041852908186915828,0.10838420435232782,9.9999804865140698e-05,0.00016585225434839494,0.00053643846801355898,0.00020755095662738327,1.7308250573326969e-10,2.8648358968979952e-05,3.5106621235006899e-09,1.1169393037433093e-06,3.136172732686437e-13,8.4822749214097303e-15,0.00026471289470438383,0.00066039238111817574,0.00077855381833963702,0.0010388799987807531,7.8189619938190833e-13,3.3393042648015152e-08,1.8013552782552625e-11,2.9127276815641763e-07,0.0013757494001545184,4.2202610230272277e-06,3.6623250396294193e-07,6.5592815956933607e-07,1.2721539327653973e-07,1.0365250865441821e-05,2.281459096040734e-07,0.00041746457148199734,1.293296918583208e-07,7.8594403966062201e-08,5.8543579178360566e-13,0.00021055089667310818,6.9775604255234661e-09,1.377195603196311e-07,1.0220023098027445e-06,5.2995212505550773e-11,1.2423818657833387e-09,1.1369244945578406e-06,5.901914171768205e-10,3.8365147778745165e-10
2.163980438567014e-07,0.002766397251483764,7.0024906857500071e-09,5.5641549966414824e-07,2.4899529921521743e-10,2.9803397627439559e-06,1.6828848933874592e-05,9.0570538163616665e-05,1.8110884648972524e-20,2.487621546474662e-23,9.848480799792947e-15,4.7792862666594289e-10,8.1230550432417971e-15,3.8707457803255729e-10,7.0614163823184452e-09,9.4690260909449719e-14,4.7281803796456963e-13,1.8389996456856634e-12,3.7917507463180663e-12,2.5551887822412521e-17,7.1150865054681078e-10,1.741733159505288e-15,1.5277397591572449e-09,2.0697596488044036e-10,0.00063222430456423302,2.2638905292596074e-10,4.2279244232731225e-09,1.4392703246597984e-05,2.0032255605103437e-26,1.4750517878090681e-15,6.7987265877317476e-09,3.8009525074797367e-10,1.4768041990341259e-17,0.88129999999999997,0.0,0.0,0.0,0.0041591127381278136,0.10838212771810095,9.9999807265291441e-05,0.00016634639183320181,0.00053352776878293825,0.00020538193152228911,1.7213952970629108e-10,2.8348492143146074e-05,3.4920607279454622e-09,1.1108540826363643e-06,3.1033459252715001e-13,8.4360624564951435e-15,0.00026591683453648781,0.00066660320190052959,0.00078275251019419814,0.0010453320367882837,7.8923037567860332e-13,3.3707504665415154e-08,1.8096193182162138e-11,2.9279764145030272e-07,0.0013844119954645245,4.2736728767422903e-06,3.7086224671647989e-07,6.6430504748623358e-07,1.2884451900365343e-07,1.0581427847981562e-05,2.2576181950590148e-07,0.00041874361560137002,1.2972304747331959e-07,7.8833449882248623e-08,5.826234582942571e-13,0.00021329369800553231,7.2324530335996938e-09,1.3858987887061967e-07,1.0459867983955428e-06,5.2880804077410458e-11,1.2414526210485182e-09,1.1474571754984111e-06,5.9564579707123884e-10,3.8719707356987691e-10
2.1836667048053554e-07,0.002766405833832826,7.2272669521213707e-09,5.610765062856441e-07,2.4865715392496479e-10,3.0146863038983281e-06,1.6833508854257931e-05,9.1421325213815707e-05,1.9197220892134298e-20,2.5513210968782475e-23,1.0502021375569948e-14,4.8955319836257438e-10,8.3735702748392002e-15,3.9442917089700797e-10,7.3022332955653132e-09,1.0208763993725353e-13,4.9413607446554652e-13,1.88524166988565e-12,3.9140383828838237e-12,2.6731909730215475e-17,7.3546331365454373e-10,1.8439525034158204e-15,1.5608574252915064e-09,2.1542450938655262e-10,0.00063620414292267025,2.2781695395846546e-10,4.2877793408487372e-09,1.4669828395975316e-05,2.1467473652237657e-26,1.570489718313174e-15,7.0211991307236471e-09,3.9503390171182808e-10,1.5308508735682593e-17,0.88129999999999997,0.0,0.0,0.0,0.0041331799421361606,0.10838007887685099,9.9999809968090092e-05,0.00016682961150227916,0.00053062184265946391,0.00020323806935392539,1.7119818260278136e-10,2.8052115034810533e-05,3.4736353657738733e-09,1.1047793727765186e-06,3.0709011417230825e-13,8.3899298162293232e-15,0.00026709375020621365,0.0006727696534740671,0.00078691649992179268,0.0010517088933100626,7.9651192208056176e-13,3.4019720835667525e-08,1.8176999509190806e-11,2.9429415585151969e-07,0.0013930287193858301,4.3270499067099184e-06,3.7548886325394444e-07,6.7267650346156459e-07,1.30472552650068e-07,1.0798828931818784e-05,2.2340538131599939e-07,0.00041999114441094955,1.301066582610723e-07,7.9066573778574423e-08,5.798134677708707e-13,0.00021602601694526056,7.4935769457387699e-09,1.3945558276846632e-07,1.0702096884970799e-06,5.2766111908162428e-11,1.2405105268937962e-09,1.1579379899158463e-06,6.0107317528747675e-10,3.9072511702791801e-10
2.2033529710436967e-07,0.0027664143651081646,7.4564483524975219e-09,5.6570199067818536e-07,2.4829920957031447e-10,3.0489874456243069e-06,1.683813034572904e-05,9.2266526625485516e-05,2.0341072808498209e-20,2.6160513073712122e-23,1.1190668723073147e-14,5.0131767521301458e-10,8.6292081351561834e-15,4.0186157817116721e-10,7.5483337873312902e-09,1.0996961525873057e-13,5.1614003888874646e-13,1.9322753519718581e-12,4.0388893390791673e-12,2.7950717173292464e-17,7.5991580092148282e-10,1.950850718914073e-15,1.5942578662138635e-09,2.2410552611012626e-10,0.00064014244398367135,2.2922888928630817e-10,4.3476319211240285e-09,1.4948361300677071e-05,2.29938959563252e-26,1.670776510144747e-15,7.248186820957418e-09,4.1035323746228494e-10,1.5862657405487628e-17,0.88129999999999997,0.0,0.0,0.0,0.0041074892191391181,0.10837805737732803,9.9999812982594686e-05,0.00016730204769636398,0.00052772128829214611,0.00020111915228176287,1.7025865597114149e-10,2.7759197084192814e-05,3.4553836825842015e-09,1.0987164102932108e-06,3.0388350366226544e-13,8.3438863880425094e-15,0.00026824411959678761,0.00067889190246869682,0.00079104610783071517,0.0010580114394797551,8.0374104209563843e-13,3.4329699547316589e-08,1.8256004175716543e-11,2.9576280699431256e-07,0.0014016000050958112,4.3803919274698564e-06,3.8011233965595221e-07,6.8104249187580316e-07,1.320994874990226e-07,1.1017424282191481e-05,2.2107635613841776e-07,0.00042120784823544775,1.3048073848151064e-07,7.9293905862747031e-08,5.7700646684121335e-13,0.00021874765084772615,7.7610074934501257e-09,1.4031671564458164e-07,1.0946692919943131e-06,5.2651184085184532e-11,1.2395565798604508e-09,1.1683669895296214e-06,6.0647358238536544e-10,3.9423562802695353e-10
2.223039237282038e-07,0.002766422845425839,7.69005983948239e-09,5.7029193434190637e-07,2.4792151736158652e-10,3.0832434074755505e-06,1.6842717071184365e-05,9.3106172631057208e-05,2.1545054807284654e-20,2.6818905256264365e-23,1.191584312757596e-14,5.132219388880097e-10,8.8900322073964823e-15,4.0937243697760526e-10,7.7997660766015638e-09,1.1836169415982663e-13,5.3884284584553675e-13,1.9801110947707931e-12,4.1663328735232804e-12,2.9209046243875712e-17,7.8486939737056614e-10,2.0625808755447498e-15,1.6279387763343018e-09,2.3302204389415578e-10,0.00064403969139172556,2.3062503802120516e-10,4.4074768555104936e-09,1.522827102521417e-05,2.4616566307006734e-26,1.776088334753221e-15,7.4797208350083417e-09,4.2605695085064523e-10,1.6430686819038059e-17,0.88129999999999997,0.0,0.0,0.0,0.0040820374137199881,0.10837606277510033,9.9999816317954533e-05,0.00016776383304071448,0.00052482667210186542,0.00019902495617260226,1.6932113097710899e-10,2.746970687604089e-05,3.4373033657130195e-09,1.0926663643129568e-06,3.007144170902187e-13,8.2979410505303637e-15,0.00026936841371425852,0.00068497012612867296,0.00079514165016179698,0.0010642405412697241,8.109179516172865e-13,3.4637449728869027e-08,1.8333239128931565e-11,2.9720408381640924e-07,0.0014101262799819441,4.4336988110668771e-06,3.847326669520327e-07,6.8940298653678971e-07,1.3372531868903428e-07,1.1237184533350864e-05,2.1877449812246493e-07,0.00042239440220538438,1.3084549765862874e-07,7.9515573464396277e-08,5.7420306887196539e-13,0.00022145840799040961,8.0348199425079987e-09,1.4117332054639492e-07,1.1193639393780592e-06,5.2536066347518509e-11,1.2385917297265571e-09,1.1787442376177853e-06,6.1184705482760194e-10,3.9772863026948901e-10
2.2427255035203793e-07,0.0027664312749143168,7.9281259210380455e-09,5.7484632497149374e-07,2.4752354976192432e-10,3.1174544340242517e-06,1.6847272460868662e-05,9.3940294072537749e-05,2.2811874660671475e-20,2.7488714010062008e-23,1.2679002314765184e-14,5.2526587286920116e-10,9.1561065761137929e-15,4.1696239181834158e-10,8.0565780862130765e-09,1.2729039095212717e-13,5.6225746826277277e-13,2.0287594164511053e-12,4.2963985023583235e-12,3.0507635752218916e-17,8.1032733842349857e-10,2.1792993554998253e-15,1.6618978781040841e-09,2.4217707355389285e-10,0.00064789636436426241,2.3200557742885417e-10,4.4673089778831893e-09,1.5509527154268866e-05,2.6340758130828461e-26,1.8866049850947767e-15,7.7158319842685671e-09,4.421486697341338e-10,1.7012797006465543e-17,0.88129999999999997,0.0,0.0,0.0,0.0040568214250211072,0.10837409463255479,9.9999819983408799e-05,0.00016821509847726729,0.00052193853011019782,0.00019695525150751703,1.6838577899428966e-10,2.7183612265034368e-05,3.4193921430328909e-09,1.0866303407704449e-06,2.9758250255720883e-13,8.2521022023963541e-15,0.00027046709661895419,0.00069100451145434551,0.00079920343917219347,0.0010703970590725048,8.1804287790589252e-13,3.4942980805176534e-08,1.8408735846347561e-11,2.9861846844713298e-07,0.001418607965765044,4.4869704824910536e-06,3.8934984072207333e-07,6.9775796994072391e-07,1.3535004306893268e-07,1.1458080784617529e-05,2.1649955546282665e-07,0.00042355146658493072,1.3120114068142095e-07,7.9731701096423838e-08,5.7140385576690044e-13,0.00022415810709707255,8.3150894941423461e-09,1.4202543994980841e-07,1.1442919800718463e-06,5.2420802212025128e-11,1.2376168820112033e-09,1.1890698082902129e-06,6.1719363460105987e-10,4.0120415104899969e-10
