Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711)
9.67628146605683e-12,0.0019100873444495613,1.7558187320965315e-22,8.0442239061248602e-18,2.9984587097106778e-15,1.7571385939186523e-22,5.8605804625380947e-15,4.5659833796336155e-23,-2.2420068894468498e-31,-4.4426182258399719e-34,-1.6107029529663591e-36,1.1050413490299045e-22,2.9768476968875471e-25,1.7115338487717405e-18,-5.3488157859672144e-26,-2.2431165653025302e-31,4.2307930018807819e-38,1.4486706060423291e-30,2.5679443830582901e-39,-7.0324473653975786e-42,-3.5200710911830292e-30,-4.448798255566328e-25,-1.4001872710129159e-42,-1.0458189168958414e-22,-1.0444466234238547e-37,3.3395939634891511e-41,9.7474214711264876e-33,1.5389135043850026e-26,-6.2817064334401163e-44,-8.7309300716394156e-35,-1.4174394370319345e-33,6.3665066112549969e-40,1.845867089977432e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899869102579644,0.1088029998084023,9.9999999999998297e-05,6.2642936989442711e-10,6.1065126288059583e-09,5.9951060716021964e-09,7.7565991297900983e-15,1.5149474374563145e-10,1.7010216326218281e-10,4.0089303359411429e-11
9.704907612296877e-12,0.0019100873444475824,2.0587243687813139e-22,9.4308130523175593e-18,2.9972210614750192e-15,2.0600418594186508e-22,5.8935279090623739e-15,4.6029495645304438e-23,-2.2417613835215814e-31,1.2041020454502552e-28,-1.6081880280715891e-36,1.1050403417870259e-22,2.9766902721779172e-25,1.7115325437246385e-18,-5.3470829991847881e-26,-2.243116565369165e-31,4.3525123169920346e-38,1.8615804218174444e-30,2.6547526994568648e-39,-7.0322623604273215e-42,-3.5200710902102065e-30,-4.4487756285584891e-25,-1.5632852430506736e-42,-1.0458189625827092e-22,-1.2460389275466619e-37,3.4108230128225488e-41,1.3192841607010416e-32,1.5662545690194168e-26,-7.4940844843209476e-44,-1.1004229082634244e-34,-1.582539041100742e-33,6.3664615300555912e-40,3.3484636628284207e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899868716029841,0.10880299980736595,9.9999999999998297e-05,6.2828258175017691e-10,6.124545061196577e-09,6.0124052579318288e-09,7.7795048133909472e-15,1.5237951766214696e-10,1.705359765570482e-10,4.0240842792264255e-11
9.76215990477697e-12,0.001910087344443609,2.6641609155077806e-22,1.2202275990225528e-17,2.994747488467889e-15,2.6654724006646845e-22,5.9596802975533848e-15,4.6775500283456477e-23,-2.2412704522634738e-31,6.1740143855589815e-35,-1.6031582879246138e-36,1.1050419157868049e-22,2.9763508767686052e-25,1.711529934196842e-18,-5.3436174280736156e-26,-2.2431165654969883e-31,4.7016552632299828e-38,2.6873991133002477e-30,2.8933873385924719e-39,-7.0318923649871185e-42,-3.5200710891185411e-30,-4.4487057978410451e-25,-1.8894724371056365e-42,-1.0458190542093001e-22,-1.6491573547272902e-37,3.5532793968916677e-41,2.0083117416322813e-32,1.6336576508789055e-26,-9.9182035340368685e-44,-1.5554117425458106e-34,-1.9127382350751786e-33,6.3661871724993434e-40,7.6988520387794553e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899867942941356,0.10880299980528564,9.9999999999998297e-05,6.3198900535345368e-10,6.1606098501245935e-09,6.0469961332366033e-09,7.8253160842281121e-15,1.5415656216595027e-10,1.7140249215495286e-10,4.0543997083361966e-11
9.876664489737153e-12,0.0019100873444356055,3.8735366423587557e-22,1.7738347497603399e-17,2.9898072309193804e-15,3.8748310685891652e-22,6.0930149621008903e-15,4.8294473479787483e-23,-2.2402889121108334e-31,5.3437759638575886e-36,-1.5930992449883319e-36,1.1050426021563565e-22,2.9756176029123801e-25,1.7115247181893452e-18,-5.3366862981284105e-26,-2.2431165657400497e-31,5.8228458670280984e-38,4.3390327397002447e-30,3.6314770350990539e-39,-7.0311524323272248e-42,-3.5200710880107838e-30,-4.4485115210023979e-25,-2.5418118181200764e-42,-1.0458192377766847e-22,-2.4551294974249998e-37,3.8381853056741489e-41,3.3861198959140739e-32,1.8193024157094726e-26,-1.4763893721237461e-43,-2.4666958863469045e-34,-2.5731365665301592e-33,6.3649013678206025e-40,2.1778895211730891e-59,0.88129999999999997,0.0,0.0,0.0,0.0098899866396808811,0.10880299980109476,9.9999999999998297e-05,6.3940185212700732e-10,6.232739134831812e-09,6.1161479081387996e-09,7.9169382534835213e-15,1.5774062414576033e-10,1.7313108872256587e-10,4.115059710265978e-11
1e-11,0.0019100873444193658,5.1739547211332335e-22,2.3691176999986805e-17,2.9844962190435209e-15,5.1752232588714475e-22,6.2381682455378103e-15,4.9971528925542345e-23,-2.2392321534077751e-31,-1.3388413554318789e-35,-1.58226507071667e-36,1.1050433289454073e-22,2.9748153210195575e-25,1.711519105519444e-18,-5.3292206409966627e-26,-2.2431165659975449e-31,7.6613955742683146e-38,6.1180395470251806e-30,4.8176744152719292e-39,-7.0303555209592818e-42,-3.5200710871897721e-30,-4.4482896005275493e-25,-3.2444092786809327e-42,-1.0458194356024771e-22,-3.3228658524539437e-37,4.1450537525987068e-41,4.8698041638819427e-32,2.0949381724600932e-26,-1.9979499075307254e-43,-3.4502011430246885e-34,-3.2844666463034406e-33,6.3624163463891938e-40,4.4961926610129517e-59,0.88129999999999997,0.0,0.0,0.0,0.0098899864731499948,0.1088029997965356,9.9999999999998297e-05,6.4738639847215074e-10,6.310430830731529e-09,6.1905882104186583e-09,8.015626071276229e-15,1.6164575311859868e-10,1.749864148709518e-10,4.1804385515890898e-11
1.0105673659657522e-11,0.0019100873444193658,6.2863125245305122e-22,2.8783136644651203e-17,2.9799542112054594e-15,6.2875526821654833e-22,6.3638020721424328e-15,5.1442197725780393e-23,-2.2383271208575978e-31,5.2225103225552228e-36,-1.5729829054830677e-36,1.1050439413321039e-22,2.9741176513471399e-25,1.7115143012223892e-18,-5.3228240962550622e-26,-2.2431165662146086e-31,9.7571368214847784e-38,7.6422850040302166e-30,6.1567276122961729e-39,-7.0296728004358388e-42,-3.5200710867933756e-30,-4.4480890147497213e-25,-3.846350528559058e-42,-1.0458196051827413e-22,-4.0660152983551789e-37,4.4079696861947086e-41,6.1407052125325275e-32,2.3935320087747738e-26,-2.4445087344546552e-43,-4.2944674780209419e-34,-3.8939330038373978e-33,6.3593796571983043e-40,7.1439097524899526e-59,0.88129999999999997,0.0,0.0,0.0,0.0098899863304720455,0.10880299979259214,9.9999999999998297e-05,6.5422754394166909e-10,6.3769966095505061e-09,6.2543316952884255e-09,8.1001812012809448e-15,1.6502849981982875e-10,1.7657062286210431e-10,4.2364884988638318e-11
1.0334682829577892e-11,0.00191008734440282,8.6911410268010158e-22,3.9791545744635595e-17,2.9701377601289809e-15,8.692300108350393e-22,6.6400758765274741e-15,5.4738771263064405e-23,-2.2363670473358262e-31,3.5488140379225352e-35,-1.5528688916339191e-36,1.1050452450553427e-22,2.9725828847467518e-25,1.7115039045014744e-18,-5.3089619721907339e-26,-2.2431165666757943e-31,1.5947118070828684e-37,1.0945517338959144e-29,1.0087915372989549e-38,-7.0281934797873855e-42,-3.5200710863867027e-30,-4.4476309501331644e-25,-5.1507025200185611e-42,-1.0458199727936168e-22,-5.6754906132513236e-37,4.9777174940409369e-41,8.8938896656114459e-32,3.2377422872726275e-26,-3.4112708425017565e-43,-6.1291584912915161e-34,-5.2147291405566985e-33,6.3499232081667166e-40,1.4973600401330344e-58,0.88129999999999997,0.0,0.0,0.0,0.0098899860212866737,0.10880299978392872,9.9999999999998297e-05,6.6905323344640335e-10,6.5212527197254754e-09,6.3923560213242873e-09,8.2834224155442986e-15,1.724758220246137e-10,1.7998672063019462e-10,4.3580528287529507e-11
1.056369199949826e-11,0.0019100873443859674,1.1088050013872181e-21,5.0763702352592998e-17,2.9603577502089518e-15,1.1089101295439541e-21,6.9218312996803075e-15,5.8187674170635397e-23,-2.234408690163531e-31,4.7118970898330016e-35,-1.5327571995967104e-36,1.1050465364387557e-22,2.9710370512528191e-25,1.7114935284126122e-18,-5.2950999269731449e-26,-2.2431165671285968e-31,2.4392550071089001e-37,1.42487298219672e-29,1.5435072597447733e-38,-7.0267144704005918e-42,-3.5200710862502744e-30,-4.447161066245555e-25,-6.4548678133077687e-42,-1.0458203404468583e-22,-7.2835565810096637e-37,5.5474287430415608e-41,1.1645652914122758e-31,4.3510912855765592e-26,-4.3766770488224416e-43,-7.9707505829104028e-34,-6.535524976844972e-33,6.3365302044400789e-40,2.5662764265299524e-58,0.88129999999999997,0.0,0.0,0.0,0.0098899857121246132,0.10880299977510491,9.9999999999998297e-05,6.8387892064118364e-10,6.6655075899391074e-09,6.5302211949177756e-09,8.4666620545407739e-15,1.8008228209420127e-10,1.8337953337135813e-10,4.4797402417318884e-11
1.079270116941863e-11,0.0019100873443688101,1.3477068340453133e-21,6.169973855546247e-17,2.95061404892143e-15,1.3477985184763012e-21,7.2090630048831373e-15,6.1792521335162394e-23,-2.2324520478784782e-31,4.8511840305878009e-35,-1.5126478255379345e-36,1.1050478231853554e-22,2.9694880680099977e-25,1.7114831730924903e-18,-5.2812379608421282e-26,-2.2431165675746809e-31,3.5093144292806587e-37,1.7551922533901382e-29,2.2208528389819963e-38,-7.0252357722380417e-42,-3.5200710862039278e-30,-4.4466872763974281e-25,-7.7588464332127284e-42,-1.0458207080880988e-22,-8.8902144036852616e-37,6.1171034483020407e-41,1.439598623336971e-31,5.7327066138376484e-26,-5.3407287750805457e-43,-9.8192301790791806e-34,-7.8563205127522978e-33,6.319198843414554e-40,3.9207055602377298e-58,0.88129999999999997,0.0,0.0,0.0,0.0098899854029857077,0.10880299976612118,9.9999999999998297e-05,6.9870460552602454e-10,6.8097613379059208e-09,6.6679275374716273e-09,8.649900267812691e-15,1.8784755863177155e-10,1.8674921701324229e-10,4.6015389664046676e-11
1.1250719509259368e-11,0.0019100873443335827,1.8231539664681573e-21,8.3463937964551631e-17,2.9312350816490672e-15,1.8232108042904866e-21,7.7999353821953695e-15,6.9483568193315329e-23,-2.2285439025031875e-31,7.5545459264888659e-36,-1.4724360173961769e-36,1.105050387200454e-22,2.9663852098247845e-25,1.7114625248740288e-18,-5.2535142654829758e-26,-2.243116568447653e-31,6.325868896925429e-37,2.415824894558949e-29,4.007249783174529e-38,-7.0222793093623351e-42,-3.5200710862777952e-30,-4.4457325334646607e-25,-1.036624374957734e-41,-1.0458214433029099e-22,-1.2099310103626359e-36,7.2563432849226916e-41,1.9892355954777773e-31,9.2975109968504162e-26,-7.2647740883376493e-43,-1.3536812417217673e-33,-1.0497910683377754e-32,6.2727144901957693e-40,7.4844739795729359e-58,0.88129999999999997,0.0,0.0,0.0,0.0098899847847767862,0.10880299974767547,9.9999999999998297e-05,7.2835596836600344e-10,7.0982658461881421e-09,6.9428649220784924e-09,9.0163728987699675e-15,2.0385336851503044e-10,1.9341977031120406e-10,4.8454324421638954e-11
1.1708737849100106e-11,0.0019100873442971416,2.2954785127742393e-21,1.0508519741984231e-16,2.9119997997600175e-15,2.2954899502055891e-21,8.4126500708505939e-15,7.7841272741621733e-23,-2.224642599392946e-31,5.5730757489150416e-35,-1.4322334370714654e-36,1.1050529474011627e-22,2.9632849031688016e-25,1.7114419601074257e-18,-5.2257908853778717e-26,-2.2431165692969406e-31,1.0044130920267119e-36,3.0764497225053281e-29,6.3762275858430834e-38,-7.0193240906797561e-42,-3.5200710863673094e-30,-4.4447773076549605e-25,-1.2972894678136317e-41,-1.0458221783645038e-22,-1.5302787418222668e-36,8.3954371278874398e-41,2.5382982560305492e-31,1.3925196177940335e-25,-9.183418240124851e-43,-1.7281819378475466e-33,-1.3139499652339018e-32,6.2104559736367286e-40,1.2185134152722004e-57,0.88129999999999997,0.0,0.0,0.0,0.0098899841666586791,0.10880299972859496,9.9999999999998297e-05,7.5800732196658655e-10,7.3867670142085215e-09,7.2171707512448647e-09,9.3828412861468466e-15,2.2049067562243285e-10,1.9999961507215685e-10,5.0896562929080526e-11
1.2166756188940844e-11,0.001910087344259495,2.7647045450926318e-21,1.2656461886047256e-16,2.8929070957806592e-15,2.7646601006366289e-21,9.0471619949769405e-15,8.6896861403856237e-23,-2.2207481261129119e-31,-5.8526880614005923e-35,-1.3920400530660563e-36,1.1050555083949573e-22,2.9601918743049751e-25,1.7114214789659248e-18,-5.1980678194219776e-26,-2.2431165701235429e-31,1.4663841873690362e-36,3.7370668058128965e-29,9.3364394463020646e-38,-7.0163701156627057e-42,-3.5200710863648431e-30,-4.4438263261869603e-25,-1.557879944003977e-41,-1.0458229132404406e-22,-1.8500656558929774e-36,9.5343851082874752e-41,3.0867866680273352e-31,1.9608482377110345e-25,-1.109667328163885e-42,-2.1054168923675492e-33,-1.578108741936989e-32,6.1324084434589649e-40,1.8018980495763383e-57,0.88129999999999997,0.0,0.0,0.0,0.0098899835486301029,0.10880299970888296,9.9999999999998297e-05,7.8765866632804622e-10,7.6752655133617391e-09,7.4908477281778614e-09,9.7493062828691042e-15,2.3775677679728467e-10,2.0649003529850565e-10,5.3341433797285866e-11
1.2624774528781582e-11,0.001910087344220649,3.2308557287573811e-21,1.4790328560382179e-16,2.8739558807673015e-15,3.2307449919845951e-21,9.703426639800231e-15,9.6681701348772609e-23,-2.216860470345838e-31,1.1628954220999896e-34,-1.3518558344304496e-36,1.1050580688567755e-22,2.9571047510644331e-25,1.7114010815249684e-18,-5.1703450662089475e-26,-2.2431165709271789e-31,2.018474400861019e-36,4.3976762125092587e-29,1.2896430819510286e-37,-7.0134173837676235e-42,-3.5200710863014498e-30,-4.442878224248152e-25,-1.8183958255602754e-41,-1.0458236479407615e-22,-2.1692927639590022e-36,1.0673187356646789e-40,3.6347023230900737e-31,2.6340212652266313e-25,-1.3004551143926035e-42,-2.4853786372671018e-33,-1.8422673984073239e-32,6.0385572588150464e-40,2.4982354159801871e-57,0.88129999999999997,0.0,0.0,0.0,0.0098899829306897981,0.10880299968854273,9.9999999999998297e-05,8.1731000145066308e-10,7.9637618535682772e-09,7.7638985213198904e-09,1.011576853672771e-14,2.556490036469724e-10,2.1289228382083296e-10,5.5788427111477896e-11
1.308279286862232e-11,0.0019100873441806067,3.6939549048890361e-21,1.6910224323753241e-16,2.8551451036470211e-15,3.6937675339626715e-21,1.0381400856387319e-14,1.0722675818832801e-22,-2.2129796201165381e-31,-2.0107820739409229e-34,-1.3116807512727007e-36,1.1050606257878408e-22,2.9540204304388254e-25,1.7113807678292591e-18,-5.1426226242791281e-26,-2.2431165717072033e-31,2.6606586027706513e-36,5.0582780088215288e-29,1.7064490311859977e-37,-7.0104658944592969e-42,-3.520071086247593e-30,-4.441929906179099e-25,-2.0788371339698472e-41,-1.0458243824872336e-22,-2.4879610492869781e-36,1.1811844000310535e-40,4.1820467153328573e-31,3.4113479241457007e-25,-1.4907063422776156e-42,-2.8680599470388678e-33,-2.10642593460594e-32,5.9288882260160618e-40,3.307169853100315e-57,0.88129999999999997,0.0,0.0,0.0,0.0098899823128365712,0.10880299966757717,9.9999999999998297e-05,8.4696132733471009e-10,8.2522564078597749e-09,8.0363257169092918e-09,1.0482228521611989e-14,2.7416476998137067e-10,2.1920756043303872e-10,5.8237169845656892e-11
1.3540811208463058e-11,0.0019100873441393771,4.1540242844801252e-21,1.9016250850407279e-16,2.8364737423968902e-15,4.1537500042631262e-21,1.1081042520715775e-14,1.1856284053967277e-22,-2.2091055637004742e-31,-4.0535065457004995e-35,-1.2715147744756578e-36,1.1050631779449236e-22,2.9509376396182878e-25,1.7113605379496251e-18,-5.1149004922911448e-26,-2.2431165724633549e-31,3.3929121906967376e-36,5.7188722596802731e-29,2.1848718709945116e-37,-7.0075156472187247e-42,-3.5200710862321815e-30,-4.4409801023677972e-25,-2.339203890287215e-41,-1.0458251168884653e-22,-2.8060714745936637e-36,1.2950355164229071e-40,4.7288204162403149e-31,4.2921564959871183e-25,-1.680422146929455e-42,-3.2534533627464009e-33,-2.3705843505029453e-32,5.8033874656881572e-40,4.2283528474248801e-57,0.88129999999999997,0.0,0.0,0.0,0.0098899816950692599,0.10880299964598913,9.9999999999998297e-05,8.766126439804473e-10,8.5407494619266943e-09,8.3081318400765199e-09,1.0848686600453897e-14,2.9330155071702279e-10,2.2543702284945185e-10,6.0687376314876805e-11
1.3998829548303796e-11,0.0019100873440969636,4.6110860221143803e-21,2.1108509556365439e-16,2.8179407776517323e-15,4.6107146239993748e-21,1.180230951688461e-14,1.3072112314481115e-22,-2.2052382893545745e-31,-3.7080429860253162e-34,-1.2313578749564217e-36,1.1050657260693677e-22,2.9478571288802648e-25,1.7113403919884497e-18,-5.0871786690017011e-26,-2.2431165731957957e-31,4.2152105427386684e-36,6.3794590301847808e-29,2.7257221750880575e-37,-7.0045666415322709e-42,-3.5200710862381251e-30,-4.44002956394059e-25,-2.5994961155953222e-41,-1.045825851138929e-22,-3.1236250041524771e-36,1.4088720973706748e-40,5.2750234731577053e-31,5.2757769718934622e-25,-1.8696036651778001e-42,-3.6415511975520066e-33,-2.6347426460731147e-32,5.6620410816377648e-40,5.2614356649390029e-57,0.88129999999999997,0.0,0.0,0.0,0.0098899810773867194,0.10880299962378137,9.9999999999998297e-05,9.0626395138812679e-10,8.8292412743253081e-09,8.5793194158378364e-09,1.1215143101714867e-14,3.1305682088460277e-10,2.3158182038439001e-10,6.3138787968362086e-11
1.4456847888144535e-11,0.0019100873440533713,5.0651625277717127e-21,2.3187103026759826e-16,2.7995451783110882e-15,5.064683870447965e-21,1.254515916070835e-14,1.4373349048534385e-22,-2.2013777851602842e-31,4.5718634543861254e-34,-1.1912100232738369e-36,1.1050682713882384e-22,2.9447801713911568e-25,1.7113203300573292e-18,-5.0594571531705638e-26,-2.2431165739048001e-31,5.1275286621609385e-36,7.0400383864712554e-29,3.3298218489898606e-37,-7.0016188768799059e-42,-3.520071086236398e-30,-4.4390795659928899e-25,-2.859713831300692e-41,-1.045826585229757e-22,-3.4406226166554213e-36,1.5226941556138206e-40,5.8206561719718306e-31,6.3615316202422256e-25,-2.0582520507213235e-42,-4.0323457788559254e-33,-2.8989008212883815e-32,5.5048349812604241e-40,6.4060651903099629e-57,0.88129999999999997,0.0,0.0,0.0,0.009889980459787789,0.10880299960095671,9.9999999999998297e-05,9.3591524955800239e-10,9.1177320933199524e-09,8.8498910033749331e-09,1.1581598340780971e-14,3.3342802134995015e-10,2.3764311134347911e-10,6.5591156547337164e-11
1.537288456782601e-11,0.001910087343962675,5.9644482539044266e-21,2.7303698974626915e-16,2.7631620077926735e-15,5.9637249197300021e-21,1.4095437139023096e-14,1.7244958040762586e-22,-2.19367703979776e-31,5.6916606213803555e-36,-1.110941347152573e-36,1.1050733521379211e-22,2.9386353172617694e-25,1.7112804586204641e-18,-5.004015038587146e-26,-2.2431165752521863e-31,7.2221244304236317e-36,8.3611751200569787e-29,4.7310310848269228e-37,-6.9957270685817525e-42,-3.5200710862459766e-30,-4.4371796075637859e-25,-3.3799258193685743e-41,-1.0458280529436795e-22,-4.0729539849912948e-36,1.7502947549047242e-40,6.9102132489977906e-31,8.8367696517482196e-25,-2.4339540129630773e-42,-4.8219954124421269e-33,-3.4272168105269383e-32,5.1427877308461114e-40,9.0285574258160673e-57,0.88129999999999997,0.0,0.0,0.0,0.0098899792248362296,0.10880299955346745,9.9999999999998297e-05,9.9521781818534649e-10,9.6947114414514159e-09,9.3891963602701267e-09,1.2314505909326085e-14,3.7600806686853942e-10,2.4951970091420683e-10,7.0498074149813513e-11
1.619731757953934e-11,0.0019100873438770692,6.7638169555084564e-21,3.0962912073166536e-16,2.7308767733045526e-15,6.7628393926772593e-21,1.55640758269853e-14,2.0154188834278075e-22,-2.1867694038322237e-31,-1.1504671774308194e-34,-1.0387301913229314e-36,1.1050779143576973e-22,2.9331161038911857e-25,1.7112448625944347e-18,-4.9541181737983991e-26,-2.2431165763845327e-31,9.4148776316205835e-36,9.5501734861503318e-29,6.2166108759813738e-37,-6.9904286801943483e-42,-3.5200710862501959e-30,-4.4354705333181367e-25,-3.8478620005032411e-41,-1.045829373347747e-22,-4.640160756352449e-36,1.9550857546614164e-40,7.8888707266182122e-31,1.1407097847785477e-24,-2.7702739837616566e-42,-5.5418283199784578e-33,-3.9027007889089335e-32,4.7625647964974262e-40,1.1766762841722256e-56,0.88129999999999997,0.0,0.0,0.0,0.0098899781136545066,0.10880299950864425,9.9999999999998297e-05,1.0485900983591638e-09,1.0213990983014568e-08,9.8724899294869503e-09,1.2974120342470986e-14,4.1641116218707062e-10,2.5993430812514868e-10,7.4916047046189168e-11
