Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538)
1.1925150268092585e-07,0.003818505882336759,1.7555189385674754e-10,2.1468392923026593e-07,2.5072937758546899e-10,5.7143561100233734e-07,1.4515511567653758e-05,2.0238927163988781e-05,4.0084819099331595e-23,9.8311661195822398e-25,9.9793404608567866e-18,2.52884081865786e-11,1.7504925486865495e-16,4.4510822271078647e-11,1.3761143079247047e-10,2.4046900963315305e-17,1.9648202160476659e-15,1.036472909170424e-13,6.1579561728341779e-14,7.6563914746565289e-20,1.2791245747814266e-11,1.4121534105019015e-18,1.0196380409775283e-10,1.3865354310136227e-12,0.00030284725366430437,9.876936450382972e-11,7.7135734461926993e-10,9.7112285683485919e-07,9.7909814836585561e-30,4.7804952545272247e-19,1.4710172837450256e-10,2.9139517269786208e-12,2.2738170445059181e-19,0.88129999999999997,0.0,0.0,0.0,0.0065229290373388666,0.10866179968888567,9.9999956104060943e-05,0.00012670397125632771,0.00061809527712826438,0.00034488048135215116,1.4734969032726111e-10,3.5777482661704793e-05,4.6691776572260371e-09,9.5182125737596369e-07,3.975999088163394e-13,7.3254018058112432e-15,6.801412554670914e-05,0.00014934638074258038,0.0004993847079230203,0.00038418413537167804,1.2548423591996407e-13,7.2553632741092182e-09,4.3498799769451039e-12,6.6758830126298556e-08,0.00083444842859116332,7.1558439533526169e-07,4.6787188495685237e-08,1.0775137093605508e-07,1.5854766160513561e-08,5.4118025042610303e-07,3.6460049084271991e-07,0.00026443346893624076,6.0279411532887487e-08,3.6723315743767887e-08,6.0108521594229372e-13,3.8318057511665767e-05,1.1477168136955969e-10,8.1541883480835751e-08,4.7653070552059605e-08,4.9222049169765973e-11,1.0599142919134156e-09,4.3455605831486151e-07,1.6684195026110304e-10
1.196279326175857e-07,0.0038185093288545025,1.7799471061621119e-10,2.1569353526093743e-07,2.5114936948424704e-10,5.7515530824840734e-07,1.453239256808806e-05,2.0371915617100505e-05,4.0947888785016953e-23,2.4456223738453774e-24,1.01947048092346e-17,2.5601578466971467e-11,1.7760894075968943e-16,4.4861895866357588e-11,1.3977800795938954e-10,2.4732667827112478e-17,2.0071109715986213e-15,1.0484027895083259e-13,6.2608900458530785e-14,7.8373031814087114e-20,1.3001398283551075e-11,1.4488880704876962e-18,1.0313563051962786e-10,1.4145085648444726e-12,0.00030404702487766563,9.918058821410932e-11,7.7695224079348008e-10,9.8138469644329385e-07,1.005591597965431e-29,4.9333441640567417e-19,1.4938111474472044e-10,2.9719646283179863e-12,2.3108199292550825e-19,0.88129999999999997,0.0,0.0,0.0,0.0065151966227402639,0.10866133788562152,9.9999955767202269e-05,0.00012696269225347638,0.00061844911379443338,0.00034459745770327652,1.4743328291817735e-10,3.5747962561131755e-05,4.6642720207372942e-09,9.5236125310567777e-07,3.9727184802457803e-13,7.3295577181364387e-15,6.8340271201422674e-05,0.00015025854819525323,0.00050061631369158275,0.00038574954837770225,1.2624965357610262e-13,7.2997628319460417e-09,4.3707985513175063e-12,6.7095843096621373e-08,0.00083662916590494232,7.2079987515601724e-07,4.7128401393979107e-08,1.0855075924141012e-07,1.5973422178264482e-08,5.4775484323248594e-07,3.6430215892176496e-07,0.00026532036434728589,6.0481274131937014e-08,3.6846294906750331e-08,6.0145830529197932e-13,3.8630620427728237e-05,1.1667952532449252e-10,8.1756309614566691e-08,4.8237492948696173e-08,4.9268060431497784e-11,1.0611222190380875e-09,4.366358724278161e-07,1.6763960497403749e-10
1.1987709112854108e-07,0.003818511609280987,1.7962596320403721e-10,2.1636206278459444e-07,2.5142727625018603e-10,5.7762043341639069e-07,1.4543476539485655e-05,2.0460030280718522e-05,4.1527403011429412e-23,1.45843093482623e-24,1.0339613562891049e-17,2.5810186685580882e-11,1.7931636021993833e-16,4.5094952095412555e-11,1.4122578126222055e-10,2.5196423083934291e-17,2.0355073802562054e-15,1.0563407736512551e-13,6.3296872308550701e-14,7.9589368268874344e-20,1.3141899018488219e-11,1.4741354435600734e-18,1.0391562913689224e-10,1.4332675507460468e-12,0.00030484060972496883,9.9452606254714057e-11,7.8066465229486124e-10,9.8821071750836433e-07,1.0234534217141166e-29,5.036704602640419e-19,1.5090388308891534e-10,3.0108582439949298e-12,2.3355572523822519e-19,0.88129999999999997,0.0,0.0,0.0,0.0065100864078712073,0.10866103250881938,9.9999955543706757e-05,0.00012713355628735389,0.00061868015694772102,0.00034440866363049755,1.4748785916875489e-10,3.5728271931143531e-05,4.6610300713853121e-09,9.5271380769399718e-07,3.9705302344272061e-13,7.3322710469245801e-15,6.8555975398983286e-05,0.00015086304836824091,0.00050143054364587113,0.00038678516284468739,1.2675689765564775e-13,7.3291869343469054e-09,4.3846337557417012e-12,6.7318793111045489e-08,0.00083807133244373673,7.2425827427155023e-07,4.735466024960175e-08,1.0908087317629761e-07,1.605211129638407e-08,5.5213309356875409e-07,3.6410314383221003e-07,0.00026590627050461377,6.0614628446100017e-08,3.6927537307126496e-08,6.0170222180718828e-13,3.8838092477939704e-05,1.1795527239931509e-10,8.1898113862389399e-08,4.8626809004917395e-08,4.9298291094611919e-11,1.0619172568387843e-09,4.380131964402289e-07,1.6816783544590634e-10
1.2012624963949646e-07,0.0038185138890451872,1.8126870669190156e-10,2.1703080498790796e-07,2.517046998687492e-10,5.8008797763833628e-07,1.4554489687929195e-05,2.0548215562428032e-05,4.2113525939519276e-23,1.4737797897190418e-24,1.0486429029574568e-17,2.6019848866130887e-11,1.8103358858670979e-16,4.5328550034454325e-11,1.4268454004928203e-10,2.5668167244588702e-17,2.0642289571805656e-15,1.0643119004852755e-13,6.3990169038194362e-14,8.082091027299381e-20,1.3283522070767637e-11,1.5010766165867302e-18,1.0469910930613398e-10,1.4522222579507107e-12,0.00030563375952016619,9.9724487321722637e-11,7.8438433707097241e-10,9.9506359844447365e-07,1.0415790457676926e-29,5.1418839996678467e-19,1.5243789487362247e-10,3.0501493832127939e-12,2.3604909900647632e-19,0.88129999999999997,0.0,0.0,0.0,0.0065049824417133736,0.10866072736432575,9.9999955319792012e-05,0.00012730411568718315,0.00061890869429919273,0.00034421871676455171,1.4754183802671972e-10,3.5708461918603469e-05,4.6577921643285278e-09,9.5306250330208738e-07,3.9683287214673381e-13,7.3349546762491634e-15,6.8771541325708349e-05,0.00015146813123971631,0.00050224400330063158,0.00038782035029269381,1.2726462757332433e-13,7.3586395457405219e-09,4.3984602561319314e-12,6.7541646703719218e-08,0.00083951249614596898,7.2772164241831737e-07,4.7581243899257646e-08,1.0961177834420104e-07,1.6130919794760163e-08,5.5653249883524874e-07,3.6390290611748249e-07,0.0002664912760648544,6.074777669585815e-08,3.7008654169119604e-08,6.0194373531550324e-13,3.9046030439585123e-05,1.1924139401229266e-10,8.2039819365315242e-08,4.9018109884706254e-08,4.9328344027400706e-11,1.0627087356463899e-09,4.3939106965185801e-07,1.6869627356203866e-10
1.2037540815045183e-07,0.003818516168139905,1.8292298889982167e-10,2.1769975854589444e-07,2.5198079754495057e-10,5.825579238138178e-07,1.4565432443618738e-05,2.0636470706663012e-05,4.2706108698572056e-23,1.4724960493355601e-24,1.0635174882473923e-17,2.6230566330864387e-11,1.8276131388068748e-16,4.5562689022040399e-11,1.4415433381076922e-10,2.6148024730879111e-17,2.0932784453518748e-15,1.0723161673570651e-13,6.468881174652652e-14,8.2067798232391868e-20,1.3426272841901665e-11,1.5291991815338824e-18,1.0548607274799599e-10,1.4713741192096915e-12,0.00030642647161689809,9.9996230385380344e-11,7.8811127760083945e-10,1.0019433374467828e-06,1.059972450805545e-29,5.2489592821603617e-19,1.5398319756305434e-10,3.089840850263586e-12,2.3856221103302701e-19,0.88129999999999997,0.0,0.0,0.0,0.0064998847132857881,0.1086604224531017,9.9999955095459836e-05,0.00012747437088557164,0.00061913473609396022,0.00034402762647091524,1.4759522194245739e-10,3.5688533496417014e-05,4.6545582923126706e-09,9.5340735575867995e-07,3.9661140494864509e-13,7.3376087279311949e-15,6.898696737877796e-05,0.00015207379264450382,0.00050305669357250692,0.00038885510693535756,1.2777283983238048e-13,7.3881204629066208e-09,4.4122779493529677e-12,6.7764402124552198e-08,0.00084095265825927484,7.3118995157643753e-07,4.7808150503991243e-08,1.1014347034641144e-07,1.6209847011369715e-08,5.6095307396269988e-07,3.6370145569961914e-07,0.00026707537983779877,6.0880718613529109e-08,3.7089645329647249e-08,6.0218285542185023e-13,3.9254432857036863e-05,1.2053794245377008e-10,8.2181426246364797e-08,4.9411398392299186e-08,4.9358219911762884e-11,1.063496668683111e-09,4.40769486542397e-07,1.6922491720629373e-10
1.206245666614072e-07,0.0038185184465571497,1.8458885762312186e-10,2.1836891993624655e-07,2.5225602723559363e-10,5.8503025490506303e-07,1.4576305234178457e-05,2.0724794960719272e-05,4.3305117673559439e-23,1.4928570335954072e-24,1.0785875006292215e-17,2.6442340393350759e-11,1.8450019028702717e-16,4.5797368398944911e-11,1.4563521205939816e-10,2.6636121219608341e-17,2.1226585980861244e-15,1.0803535715096999e-13,6.5392821506725891e-14,8.3330173151640533e-20,1.3570156736114592e-11,1.5579268692850631e-18,1.062765211529322e-10,1.4907245712467529e-12,0.00030721874338591782,1.0026783441541006e-10,7.9184545636052582e-10,1.0088499324761516e-06,1.0786365317243172e-29,5.3579874447045397e-19,1.5553983862266872e-10,3.1299354565234e-12,2.4109515822345931e-19,0.88129999999999997,0.0,0.0,0.0,0.0064947932116239133,0.10866011777610277,9.9999954870712125e-05,0.00012764432231457228,0.00061935829255220585,0.00034383540207458095,1.4764801336038903e-10,3.5668487633270627e-05,4.6513284480943771e-09,9.5374838085394773e-07,3.9638863261359543e-13,7.3402333234949196e-15,6.9202251965118724e-05,0.00015268002842670498,0.0005038686153768932,0.00038988942900718945,1.2828153094396474e-13,7.4176294830761791e-09,4.426086732894022e-12,6.7987057633329956e-08,0.00084239182002950877,7.3466317379644164e-07,4.8035378229469889e-08,1.1067594479476505e-07,1.6288892285746819e-08,5.653948336316184e-07,3.6349880245777037e-07,0.00026765858065184382,6.101345393572727e-08,3.7170510628243521e-08,6.0241959181133688e-13,3.9463298273167651e-05,1.218449700653422e-10,8.2322934628382987e-08,4.9806677313711698e-08,4.9387919432725072e-11,1.0642810691814944e-09,4.4214844160919624e-07,1.6975376426942716e-10
1.2087372517236258e-07,0.003818520724289317,1.8626636067317125e-10,2.1903828597530704e-07,2.5253038576359711e-10,5.8750495394470088e-07,1.4587108485690067e-05,2.0813187575118502e-05,4.3910621612510739e-23,1.4997782341643891e-24,1.093855352626181e-17,2.6655172355120957e-11,1.8625041872124759e-16,4.6032587506855743e-11,1.4712722433316417e-10,2.7132584400723041e-17,2.1523721804580693e-15,1.0884241100719948e-13,6.6102219362791275e-14,8.4608176718044777e-20,1.3715179160671303e-11,1.5870719107658796e-18,1.0707045617659384e-10,1.5102750570587781e-12,0.00030801057221723345,1.0053929838603871e-10,7.9558685582255615e-10,1.0157833812300669e-06,1.097573713158531e-29,5.469005947806462e-19,1.5710786551924209e-10,3.1704360213381289e-12,2.4364803759914767e-19,0.88129999999999997,0.0,0.0,0.0,0.006489707925781193,0.10865981333427682,9.9999954645550872e-05,0.00012781397040561348,0.00061957937386657603,0.00034364205285497502,1.4770021471832008e-10,3.5648325293099018e-05,4.6481026244421963e-09,9.5408559433534071e-07,3.9616456585391906e-13,7.3428285841357821e-15,6.9417393502629288e-05,0.00015328683444088863,0.00050467976962778268,0.00039092331276617857,1.2879069742808022e-13,7.4471664039888797e-09,4.4398865049472529e-12,6.8209611500953634e-08,0.00084382998270051963,7.3814128120802442e-07,4.8262925246584393e-08,1.1120919731299125e-07,1.6368054959182646e-08,5.6985779224108583e-07,3.6329495622285844e-07,0.00026824087735630463,6.1145982403836839e-08,3.7251249907348996e-08,6.0265395409885444e-13,3.9672625229178905e-05,1.2316252924620038e-10,8.246434463401694e-08,5.0203949414449884e-08,4.9417443273608308e-11,1.0650619503892303e-09,4.4352792936953015e-07,1.7028281264988461e-10
1.2112288368331796e-07,0.003818523001328802,1.8795554588023295e-10,2.1970785382580195e-07,2.5280392194068058e-10,5.899820040412701e-07,1.4597842622034428e-05,2.0901647803868608e-05,4.4522720198129316e-23,1.5108653979127595e-24,1.1093234828429269e-17,2.68690635059772e-11,1.8801202555909341e-16,4.6268345689488167e-11,1.4863042019715782e-10,2.763754382882511e-17,2.182421970299895e-15,1.0965277800506671e-13,6.6817026327102454e-14,8.590195136000591e-20,1.386134552609039e-11,1.6166001563335421e-18,1.0786787943655913e-10,1.5300270254053561e-12,0.00030880195552161706,1.0081062127882545e-10,7.9933545845577528e-10,1.022743681122224e-06,1.1167866160978627e-29,5.582042322815356e-19,1.586873257207432e-10,3.2113453726527464e-12,2.4622094630524884e-19,0.88129999999999997,0.0,0.0,0.0,0.0064846288448305511,0.10865950912856398,9.9999954419977881e-05,0.00012798331558944883,0.00061979799019992125,0.00034344758804234033,1.4775182844690108e-10,3.5628047434714731e-05,4.6448808141375834e-09,9.5441901190408883e-07,3.9593921532502695e-13,7.3453946306935042e-15,6.9632390421050849e-05,0.00015389420655295772,0.00050549015723765143,0.00039195675449563106,1.2930033581431101e-13,7.4767310239353627e-09,4.4536771644635289e-12,6.8432062010321864e-08,0.000845267147513989,7.4162424602648787e-07,4.8490789731868491e-08,1.1174322353770427e-07,1.6447334374873177e-08,5.743419638866037e-07,3.6308992677374093e-07,0.00026882226882303105,6.1278303764379805e-08,3.7331863012534148e-08,6.0288595187852117e-13,3.9882412264493616e-05,1.2449067245752805e-10,8.2605656385700054e-08,5.060321743787482e-08,4.9446792116315499e-11,1.0658393255316959e-09,4.4490794436222065e-07,1.7081206025442336e-10
1.216212007052287e-07,0.0038185275532997397,1.9136915410605122e-10,2.2104758434611556e-07,2.5334850787025331e-10,5.9494309036592781e-07,1.4619105231735408e-05,2.1078768144546865e-05,4.5767018165367542e-23,1.5317695777243199e-24,1.1408705122877291e-17,2.7300028458029339e-11,1.9156927368037593e-16,4.6741476672041025e-11,1.5167056113919985e-10,2.8673481821935466e-17,2.2435413703387439e-15,1.1128345014665292e-13,6.8262951409215949e-14,8.8537388589648341e-20,1.4157131743487683e-11,1.676935975591744e-18,1.094731968820184e-10,1.5701412407329717e-12,0.00031038337533553139,1.0135283981491419e-10,8.0685420308915703e-10,1.0367448220235707e-06,1.1560523025314691e-29,5.8142744171707498e-19,1.6188073591372615e-10,3.2944018058986916e-12,2.5142724113702226e-19,0.88129999999999997,0.0,0.0,0.0,0.0064744892540340342,0.10865890142918198,9.9999953967604472e-05,0.0001283210989538513,0.00062022786836699267,0.00034305534821987106,1.4785330268875899e-10,3.5587148963279513e-05,4.6384492047875957e-09,9.550745217865211e-07,3.9548470518918144e-13,7.3504395624398723e-15,7.0061944201235405e-05,0.0001551106326130056,0.00050710863617374783,0.00039402229717358999,1.3032101447777869e-13,7.5359425579196666e-09,4.4812307469195987e-12,6.8876646168658674e-08,0.00084813848852005364,7.4860463734340061e-07,4.8947463852352969e-08,1.1281357974297401e-07,1.6606240819095008e-08,5.8337400057296667e-07,3.6267635698926093e-07,0.00026998233168541117,6.1542324184118407e-08,3.7492710104909647e-08,6.0334289207045408e-13,4.0303360718790914e-05,1.2717892124078792e-10,8.2887985615470398e-08,5.1407752073218692e-08,4.9504967519310969e-11,1.0673836102177285e-09,4.4766953434871774e-07,1.7187114482005149e-10
1.2211951772713946e-07,0.0038185321024097082,1.9483006492812113e-10,2.2238809004953089e-07,2.5388980695327829e-10,5.9991338027368419e-07,1.4640096417034909e-05,2.1256150084878097e-05,4.7038556717622734e-23,1.5531700543900388e-24,1.1732486276832853e-17,2.7735245349669518e-11,1.951719778896286e-16,4.7216756150495374e-11,1.5475603193173036e-10,2.9745006825800904e-17,2.3060392755202112e-15,1.129273709502965e-13,6.9730764207386557e-14,9.123763904046668e-20,1.4457558735081092e-11,1.7390103675812962e-18,1.110924856791578e-10,1.6110789097613304e-12,0.0003119629825278606,1.0189448204033229e-10,8.144015499520722e-10,1.0508533288368396e-06,1.1964596464108801e-29,6.0549071750738454e-19,1.6512044894830996e-10,3.3791275518631175e-12,2.5671482233031539e-19,0.88129999999999997,0.0,0.0,0.0,0.0064643743522172538,0.10865829468531499,9.999995351360724e-05,0.00012865767584025644,0.00062064800775036677,0.00034265875546543004,1.4795245538569875e-10,3.5545799787044792e-05,4.6320335625609714e-09,9.5571503517142213e-07,3.9502518631113338e-13,7.3553690782199989e-15,7.0490900980483997e-05,0.00015632927376332394,0.00050872405945453993,0.00039608602781302828,1.3134353936480556e-13,7.5952624825056318e-09,4.508746687046364e-12,6.9320796611738262e-08,0.00085100585293764895,7.5560412721042464e-07,4.9405386117708783e-08,1.138869787657581e-07,1.6765606402779432e-08,5.9249105038008833e-07,3.6225817029351449e-07,0.0002711387606615468,6.1805513269200462e-08,3.7653050732124956e-08,6.0379048853225413e-13,4.0726131917536203e-05,1.2991013733220293e-10,8.3169923292870517e-08,5.222030272237766e-08,4.9562451053159551e-11,1.0689140281741445e-09,4.5043316831099243e-07,1.7293100138689214e-10
1.2261783474905021e-07,0.003818536648600024,1.9833866088650025e-10,2.2372934971495229e-07,2.5442781247117378e-10,6.048927413733851e-07,1.4660819502223841e-05,2.1433787782958079e-05,4.833777030861926e-23,1.5746339573478266e-24,1.2064783015458023e-17,2.8174724109415436e-11,1.9882027457900398e-16,4.7694178972716973e-11,1.5788723002667502e-10,3.085321886412755e-17,2.3699383693186059e-15,1.1458453761974277e-13,7.1220631654737693e-14,9.4003868928523329e-20,1.4762669895531751e-11,1.8029063895512651e-18,1.1272575740883603e-10,1.6528518052627646e-12,0.00031354075712691169,1.0243554009599794e-10,8.2197735869781311e-10,1.0650691707473358e-06,1.2380360383593407e-29,6.3041752334348981e-19,1.6840684455877625e-10,3.4655455427396336e-12,2.6208447143111901e-19,0.88129999999999997,0.0,0.0,0.0,0.0064542840526845436,0.1086576889041915,9.9999953058001607e-05,0.00012899304967033145,0.00062105848856145677,0.00034225788185561766,1.4804930572088276e-10,3.5504007392693978e-05,4.6256338301874993e-09,9.5634067597594703e-07,3.9456074189138849e-13,7.3601841317244449e-15,7.0919248621866438e-05,0.00015755009734465876,0.0005103364343251002,0.00039814791758669376,1.3236788306155413e-13,7.6546892041311599e-09,4.5362242036902517e-12,6.9764500034002684e-08,0.00085386925062202318,7.6262249648992236e-07,4.9864542146827804e-08,1.149633861726292e-07,1.692542594160913e-08,6.0169321517256967e-07,3.618354430479696e-07,0.00027229154752755837,6.2067869174481202e-08,3.7812883770037535e-08,6.0422881695494544e-13,4.1150714116626527e-05,1.3268474261619805e-10,8.3451470389654884e-08,5.3040890534139972e-08,4.9619248097069908e-11,1.0704306837115728e-09,4.5319880333482631e-07,1.7399161350799558e-10
1.2311615177096097e-07,0.0038185411918130814,2.0189532440490908e-10,2.2507134226950173e-07,2.5496253953013511e-10,6.0988104253649915e-07,1.4681277780791151e-05,2.1611675455149746e-05,4.9665062507374101e-23,1.5963528855661142e-24,1.2405804661567088e-17,2.8618474488190832e-11,2.0251436968392736e-16,4.8173740032895778e-11,1.6106455328341397e-10,3.1999248153584081e-17,2.4352615501269744e-15,1.1625494719429544e-13,7.2732720135100797e-14,9.6837257008807278e-20,1.5072508667131432e-11,1.8686926150768419e-18,1.1437302302310879e-10,1.6954717832179292e-12,0.00031511667949996546,1.0297600624994878e-10,8.2958148894957778e-10,1.0793923123271439e-06,1.280808925561894e-29,6.5623235645774287e-19,1.7174030245036001e-10,3.5536788521806173e-12,2.6753697198029578e-19,0.88129999999999997,0.0,0.0,0.0,0.0064442182690765308,0.1086570840929058,9.9999952600803106e-05,0.00012932722385450046,0.00062145939050523892,0.00034185279865725835,1.4814387275591438e-10,3.546177918260678e-05,4.6192499506201035e-09,9.569515673320245e-07,3.9409145419357374e-13,7.3648856706005192e-15,7.1346975183492651e-05,0.00015877307089070793,0.00051194576800524759,0.00040020793808180074,1.3339401831717466e-13,7.7142211386208244e-09,4.5636625281951307e-12,7.0207743327993018e-08,0.00085672869139234264,7.6965952751362061e-07,5.032491765525664e-08,1.1604276775238713e-07,1.7085694284212598e-08,6.1098059181627004e-07,3.6140825075661177e-07,0.00027344068442357615,6.2329390137786506e-08,3.7972208145052901e-08,6.0465795256101691e-13,4.1577095546789507e-05,1.3550315997056443e-10,8.37326278740194e-08,5.3869536289762324e-08,4.9675363997778156e-11,1.0719336805242585e-09,4.5596639686240181e-07,1.7505296487381872e-10
1.2361446879287172e-07,0.003818545731991411,2.0550043777259466e-10,2.2641404679528028e-07,2.5549400632845973e-10,6.148781538865845e-07,1.4701474515498568e-05,2.1789807375626269e-05,5.1020847565230833e-23,1.6182267319965467e-24,1.2755765185065326e-17,2.9066506061736614e-11,2.0625450000655223e-16,4.865543427188145e-11,1.642883999490696e-10,3.318425562766078e-17,2.5020319293225272e-15,1.1793859656473853e-13,7.4267195479879704e-14,9.9738994465407696e-20,1.5387118536975001e-11,1.9364278723885804e-18,1.1603429285880327e-10,1.7389507819721299e-12,0.00031669073034782644,1.0351587289566648e-10,8.3721380031132247e-10,1.0938227136158725e-06,1.3248055622709528e-29,6.8296056265075557e-19,1.7512120228143724e-10,3.6435506934190942e-12,2.7307310947812832e-19,0.88129999999999997,0.0,0.0,0.0,0.0064341769153692576,0.10865648025841949,9.9999952142027347e-05,0.00012966020179203981,0.00062185079278316265,0.00034144357633796301,1.4823617543153559e-10,3.541912247595951e-05,4.6128818670343149e-09,9.5754783159086362e-07,3.9361740455666608e-13,7.369474636486962e-15,7.1774068915974904e-05,0.00015999816212785295,0.00051355206768976668,0.00040226606129387435,1.3442191804357513e-13,7.7738567111746787e-09,4.5910609042404038e-12,7.0650513581968381e-08,0.00085958418503200723,7.7671500408604173e-07,5.0786498455409172e-08,1.1712508951679243e-07,1.724640631229195e-08,6.2035327224262552e-07,3.6097666807711174e-07,0.00027458616384650581,6.2590074478262063e-08,3.8131022833118862e-08,6.0507797010512523e-13,4.2005264415370907e-05,1.3836581324368523e-10,8.401339671063226e-08,5.4706260406683306e-08,4.9730804069729908e-11,1.07342312169557e-09,4.5873590668836077e-07,1.7611503931070863e-10
1.2461110283669322e-07,0.0038185548030194383,2.1285754244428433e-10,2.291015089042979e-07,2.5654721869631184e-10,6.2489829346493542e-07,1.4741096259713909e-05,2.2146781327709164e-05,5.3819626505444634e-23,1.6625203263988758e-24,1.3483381165747599e-17,2.9975450286729932e-11,2.1387382935335411e-16,4.9625202269834727e-11,1.7087725818112806e-10,3.5675998075203778e-17,2.6400077274467212e-15,1.2134560167445632e-13,7.7403967458692819e-14,1.0575234070522989e-19,1.6030825710211635e-11,2.077972794996773e-18,1.1939888369473615e-10,1.8285339778499882e-12,0.00031983314180581291,1.0459377781385318e-10,8.5256240476907161e-10,1.1230051146845322e-06,1.4165802285625545e-29,7.3926175823470124e-19,1.8202684604387931e-10,3.8286034689703619e-12,2.8439944630176306e-19,0.88129999999999997,0.0,0.0,0.0,0.0064141671551387683,0.10865527554707878,9.9999951219806822e-05,0.00013032258247240249,0.00062260541279102232,0.00034061299251155684,1.4841406290179878e-10,3.533255246490725e-05,4.6001928615571476e-09,9.5869696456735371e-07,3.9265534054533823e-13,7.3783185877216283e-15,7.2626311786056492e-05,0.00016245456948905983,0.00051675559373447655,0.00040637650573289552,1.364829033236684e-13,7.8934325154565485e-09,4.6457348427120378e-12,7.1534584229234417e-08,0.00086528336988641978,7.9088043606128346e-07,5.1713219639009022e-08,1.192984187038335e-07,1.7569141108692808e-08,6.3935488935908481e-07,3.6010062627105525e-07,0.00027686612189164116,6.3108926939032977e-08,3.8447119278660209e-08,6.0589094783523582e-13,4.2866917200281443e-05,1.442255273546127e-10,8.4573772282848051e-08,5.6404023704344269e-08,4.9839677832933137e-11,1.076361746552258e-09,4.6428050804906551e-07,1.7824129333367888e-10
1.2560773688051472e-07,0.003818563861240302,2.2041302987020323e-10,2.3179157207045702e-07,2.5758756771813027e-10,6.3495214561868991e-07,1.4779710227581254e-05,2.2504664966937525e-05,5.6737645839219654e-23,1.7075178904079505e-24,1.4249437411515728e-17,3.09016299903792e-11,2.2168027172692323e-16,5.0603443428150936e-11,1.7765699770746354e-10,3.8338366173423062e-17,2.7840548440328899e-15,1.2480552569598988e-13,8.0632263139295452e-14,1.1205368207710979e-19,1.6694140100828132e-11,2.2279678962724552e-18,1.2281960074682317e-10,1.9216985091691413e-12,0.00032296784355246514,1.0566919642448533e-10,8.6802204891034061e-10,1.1526159669652354e-06,1.5135837292372877e-29,7.9953787326792132e-19,1.8912681153634156e-10,4.0208922854223577e-12,2.9606980362181859e-19,0.88129999999999997,0.0,0.0,0.0,0.0063942540904497946,0.10865407482328659,9.9999950291466803e-05,0.00013098021868704847,0.00062332297227464918,0.00033976667858436125,1.4858311727606065e-10,3.5244354295870646e-05,4.5875663635745204e-09,9.59789038331175e-07,3.9167518259842834e-13,7.3867234001407458e-15,7.3475886978039746e-05,0.00016491906506690488,0.00051994706952685204,0.00041047903477554317,1.3855062542989454e-13,8.0134042048287993e-09,4.7002402082894309e-12,7.241661249223549e-08,0.00087096688275151168,8.0511709226128477e-07,5.2644594131696215e-08,1.2148310629100623e-07,1.7893590047216031e-08,6.5869870608687753e-07,3.592078984425231e-07,0.00027913136848106083,6.3624414669489833e-08,3.8761165864354475e-08,6.0666833895463066e-13,4.3735577729926487e-05,1.5026729423973412e-10,8.5132604754509227e-08,5.8134336658206669e-08,4.9945911261071518e-11,1.0792473707516407e-09,4.6983227665081508e-07,1.8037024883892048e-10
