Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378)
7.833501109081388e-07,0.002153105516090696,4.5266219718048942e-13,6.6690413850612317e-10,8.9164175310346471e-14,1.3402497425552241e-08,2.8223708275771378e-06,8.0931411340985387e-06,8.1831258563597102e-28,3.5388181756135104e-30,3.6797915215626633e-21,8.8107394706886189e-15,2.1945491353542775e-19,2.0773004493866859e-12,1.7653212492844957e-12,6.2177435084323171e-20,7.3998665880964528e-19,1.4545530275833829e-14,1.3011881195093377e-14,3.3835265924740515e-25,1.7884671126665256e-14,4.6069283113004347e-22,1.9151139503972741e-14,1.3813942826710898e-14,3.4122550338374545e-06,2.1612962441616432e-14,1.2856715628297066e-12,1.8345360865323801e-07,1.0056397032935275e-35,2.4512374055025622e-19,2.9054911416688208e-13,1.2691727953468253e-14,3.0175267264966495e-23,0.88129999999999997,0.0,0.0,0.0,0.0091532875413663228,0.10858352000822302,0.00010000010220869163,3.0297168918540432e-05,0.00010459614907811736,3.0576515442036187e-05,1.2930462669441621e-10,4.5041578306297528e-05,8.1539248346294458e-12,8.6913982445450741e-07,1.3106197184431162e-12,1.5857450257624648e-14,0.00016239915878473731,0.00015928669575095378,4.1581502422444698e-06,0.00019192729217324818,6.0692419343360082e-14,7.7044623562611693e-10,2.9549645091836331e-13,1.9571496159387495e-09,3.9248262822976155e-06,3.488690264924891e-08,3.9837091875940826e-08,1.8558807114806869e-09,1.1702305532200362e-08,4.8659793915485164e-08,3.1668524861258779e-09,2.6705684044886987e-06,2.4077851695473368e-09,1.6995070920544756e-09,3.8373743091764216e-15,7.3758149322931388e-07,3.0165535078302817e-13,1.0488394783544741e-10,1.5421025463750821e-08,1.8310395668162983e-12,2.3817664887326725e-11,1.9570518443076187e-08,4.0613592884142468e-11,3.2816796508021595e-11,9.1680238837653257e-11,1.2946468791793891e-16,2.8474743190983715e-10,4.1976725242053974e-10,1.8055882116302986e-17,1.7752764487653507e-14,1.0152387696108187e-17,8.4254923637072503e-14,5.1249981667622841e-10,3.3499294305873349e-10,1.6356886411490599e-15,5.1720238110793335e-10,4.2956732987214703e-15,3.8562131928463464e-15,4.2518777138724743e-08,3.1599656627047838e-11,2.2095184088620358e-15,2.800201698792566e-18,1.6839295071189369e-14,1.2650667617976178e-10,5.1671007070477222e-10,4.4369616238600131e-16,4.5347313847981445e-17,8.827352333388123e-13,1.2342278555986223e-16,1.8644865405195705e-15,1.3372776365016278e-19,3.0699756954362473e-13,2.1763613864803158e-11,5.288251922348873e-14,5.9178472713849146e-17,5.6535519030220084e-16,1.2415819615074495e-14,2.6477616422952486e-17
7.882774401400439e-07,0.0021531027632846816,4.62160029035436e-13,6.7240196645002191e-10,8.9237556278594008e-14,1.3520288884074365e-08,2.823999821289981e-06,8.1773611622345402e-06,8.4660969733345649e-28,3.2704908810104593e-30,3.7749212200822481e-21,8.9657940627189781e-15,2.2506103012035852e-19,2.1117394782857974e-12,1.8257861056766378e-12,6.427073020470067e-20,7.6090538654045429e-19,1.4950958232145511e-14,1.3455312244102306e-14,3.4948774157605173e-25,1.8310794723609116e-14,4.7828682872405249e-22,1.9455047417772442e-14,1.4187100599476509e-14,3.4368740905438056e-06,2.1770255588923168e-14,1.3042498982921055e-12,1.8652491360552973e-07,1.0422248773954817e-35,2.4513775600154395e-19,2.9673042520072053e-13,1.3068626652276351e-14,3.1117084544342536e-23,0.88129999999999997,0.0,0.0,0.0,0.0091488201687998563,0.10858212795692192,0.00010000010518020042,3.0446170886124976e-05,0.00010462958370720161,3.0547443439261098e-05,1.2934446664223977e-10,4.4998223986157284e-05,8.1500852277831273e-12,8.6940762011567251e-07,1.3093581945578793e-12,1.5862336187666564e-14,0.00016374452377741945,0.00016068556449248136,4.1832572082247501e-06,0.00019346325649405096,6.1224615305429776e-14,7.7721854684914464e-10,2.9794480879723584e-13,1.973512285276478e-09,3.9485932513258069e-06,3.532724437958259e-08,4.0340481482836117e-08,1.8820264011622025e-09,1.1872942030377172e-08,4.9706789248548595e-08,3.1638421735092319e-09,2.6847130165818122e-06,2.420510026217628e-09,1.7084888101681241e-09,3.8370656712661161e-15,7.480342692349539e-07,3.0801745152354524e-13,1.0552375966566788e-10,1.5746511966426408e-08,1.8310595179879486e-12,2.3819011482671131e-11,1.9723460206281006e-08,4.0930512203396487e-11,3.3072875273921255e-11,9.2395671865833691e-11,1.3047497448445558e-16,2.8985676834056863e-10,4.2729851203057315e-10,1.8379831959848969e-17,1.8071309933477013e-14,1.0334536891851267e-17,8.5805753533334927e-14,5.2193601450954682e-10,3.376588122463041e-10,1.6486864000294725e-15,5.2859207822386734e-10,4.3902715112944363e-15,3.886856023198712e-15,4.3178167301474115e-08,3.2223676977934449e-11,2.2531252986437008e-15,2.855499225330343e-18,1.7171634222795221e-14,1.3002940727597221e-10,5.3238747682346329e-10,4.4994696416379363e-16,4.6723199090120253e-17,9.1447364935365723e-13,1.2785893028780359e-16,1.9315012362026209e-15,1.385358955245049e-19,3.1609603378736811e-13,2.2261308692023706e-11,5.4688511153717911e-14,6.1209154909877268e-17,5.887852252993043e-16,1.2931636097682729e-14,2.7574643930409401e-17
7.93204769371949e-07,0.00215310001287654,4.7179224390682679e-13,6.7790199242127985e-10,8.9316307231298909e-14,1.3638032366033749e-08,2.8255759324294906e-06,8.2616314364520174e-06,8.7564622975345462e-28,2.1516311974309745e-30,3.8717578651133576e-21,9.1223044261977014e-15,2.3076549643353221e-19,2.1465038679619019e-12,1.8879083322731394e-12,6.6418685163409517e-20,7.822930929506246e-19,1.5365556142611288e-14,1.3911076501067963e-14,3.607380525197974e-25,1.8743657969778384e-14,4.9672610427593305e-22,1.9761222455790332e-14,1.4568038700520946e-14,3.4614697726062518e-06,2.1927395729600563e-14,1.3229537972288837e-12,1.8962235156514073e-07,1.0798424579210402e-35,2.4515231190722128e-19,3.0298913116379384e-13,1.345352204920096e-14,3.2081401266957335e-23,0.88129999999999997,0.0,0.0,0.0,0.0091443563172783557,0.1085807370188978,0.00010000010821225527,3.059471946724343e-05,0.00010466168350338558,3.051846962085362e-05,1.2938265669481394e-10,4.4955016159045258e-05,8.1462486838936286e-12,8.6966432565069821e-07,1.3081009333263566e-12,1.5867019778431514e-14,0.0001650886139845075,0.00016208402925404499,4.2083514948484829e-06,0.00019499895358208669,6.1756645414101524e-14,7.8398891175258624e-10,3.0039084789832039e-13,1.989859905495965e-09,3.9723490071003315e-06,3.5768893352851966e-08,4.0845361983815698e-08,1.9082752970218463e-09,1.2044299214470208e-08,5.0766967542625525e-08,3.1608419812300727e-09,2.6987790038506647e-06,2.433163724110913e-09,1.71742030153458e-09,3.836737699338147e-15,7.5854241720410725e-07,3.1445897300160704e-13,1.0616326952211757e-10,1.6076066206328768e-08,1.831070295172935e-12,2.3820239103268537e-11,1.9876388359994809e-08,4.1247396329910708e-11,3.3328925603234176e-11,9.3111025464577118e-11,1.3148514888604545e-16,2.9501445571358772e-10,4.3490096557127288e-10,1.870684414142388e-17,1.8392869861850136e-14,1.0518407966521608e-17,8.7371753917427314e-14,5.3146455497138086e-10,3.4032076766209698e-10,1.6616647640363285e-15,5.4013255960038347e-10,4.4861220769777477e-15,3.9174531292207498e-15,4.3842780242976113e-08,3.2854427001462802e-11,2.2972017450231235e-15,2.9113931014136443e-18,1.7507551985324573e-14,1.3362165510659427e-10,5.4840842430879877e-10,4.5622244004274305e-16,4.8129234570141928e-17,9.470841651557486e-13,1.3241690675411701e-16,2.0003563871114859e-15,1.4347614397329955e-19,3.253858731240576e-13,2.2766996520030719e-11,5.6542228121183349e-14,6.3293900519003375e-17,6.1301109517258815e-16,1.3465016001516425e-14,2.8708919613687838e-17
7.981320986038541e-07,0.0021530972648713845,4.8155961681379647e-13,6.8340359525284526e-10,8.9377232428916801e-14,1.375572705948333e-08,2.8271007921824864e-06,8.3459496434018491e-06,9.0543292441379502e-28,3.0125850938961636e-30,3.9703179200910461e-21,9.2802712490017732e-15,2.3656957866862339e-19,2.1815938912910213e-12,1.9517213410332932e-12,6.8622308293027678e-20,8.0415767293655242e-19,1.5789486772611462e-14,1.437944800277094e-14,3.7250647182016849e-25,1.9183310511357717e-14,5.1474010467345884e-22,2.0069661187503589e-14,1.4956848604738409e-14,3.4860421600580419e-06,2.208438374239068e-14,1.3417830051104786e-12,1.927458958749126e-07,1.118513269417311e-35,2.4516741605104731e-19,3.0932541251940581e-13,1.384651060385906e-14,3.3068584651140743e-23,0.88129999999999997,0.0,0.0,0.0,0.0091398959961824251,0.10857934719754604,0.00010000011130552411,3.0742815800227642e-05,0.00010469247536972215,3.0489597332169149e-05,1.2941923017382959e-10,4.4911959749739173e-05,8.1424152113460992e-12,8.6991016503920127e-07,1.3068480780497163e-12,1.58715051164261e-14,0.0001664314216026221,0.00016348207112698536,4.2334331120136387e-06,0.00019653436415698273,6.2288502491641312e-14,7.9075723850491651e-10,3.0283455399866134e-13,2.0061923729008753e-09,3.9960935586359399e-06,3.6211827579476866e-08,4.1351708083049243e-08,1.9346257663971602e-09,1.2216365759629507e-08,5.1840358537264106e-08,3.1578522585220619e-09,2.7127668438068584e-06,2.445746696601193e-09,1.7263018720462488e-09,3.8363910711692455e-15,7.6910553892003284e-07,3.2098014134318855e-13,1.0680247764641705e-10,1.6409698958753101e-08,1.8310722187385831e-12,2.3821351895560334e-11,2.002930214132669e-08,4.1564243691115932e-11,3.3584946225283875e-11,9.3826296083284339e-11,1.3249520610879038e-16,3.0022044777026281e-10,4.4257454263462222e-10,1.9036915632495012e-17,1.8717441388756045e-14,1.0703999217248207e-17,8.8952912021746278e-14,5.410853604687541e-10,3.4297881150434107e-10,1.6746237449139444e-15,5.5182421673110386e-10,4.5832282473598297e-15,3.9480045386003251e-15,4.4512608291438087e-08,3.349190397485798e-11,2.3417475426743827e-15,2.9678830857639361e-18,1.7847046793941005e-14,1.372841746273775e-10,5.6477728497969022e-10,4.6252219969274446e-16,4.9565803976351614e-17,9.8058278076472997e-13,1.3709894784535161e-16,2.0710857244653206e-15,1.4855093287948767e-19,3.3486938810296192e-13,2.3280746978757563e-11,5.8444541953491895e-14,6.5433710987412026e-17,6.380537127158214e-16,1.4016421952449234e-14,2.9881421646759492e-17
8.030594278357592e-07,0.0021530945192757395,4.9146292406530669e-13,6.8890649686294842e-10,8.9441559712479352e-14,1.3873372204574912e-08,2.8285759816236453e-06,8.4303135355597152e-06,9.3598441921515635e-28,3.2619014279094034e-30,4.0706178628823849e-21,9.4396951103625116e-15,2.424738392987668e-19,2.2170098103093377e-12,2.0172589476009432e-12,7.0882618976269662e-20,8.2650710655247818e-19,1.6222914819774659e-14,1.4860705486510603e-14,3.8454857301570564e-25,1.9629801906813384e-14,5.3278021460460991e-22,2.0380360136749892e-14,1.5353621945530025e-14,3.5105913355857024e-06,2.2241220155252184e-14,1.3607372683482747e-12,1.9589551972055936e-07,1.1582580248131725e-35,2.4518306935126249e-19,3.157394458808781e-13,1.4247688885233431e-14,3.4079004927399017e-23,0.88129999999999997,0.0,0.0,0.0,0.0091354392147033094,0.10857795849612005,0.00010000011446067469,3.0890461020974079e-05,0.00010472198549002616,3.0460829684025005e-05,1.2945421950474914e-10,4.4869059334825831e-05,8.1385848183575912e-12,8.7014535623665638e-07,1.3055997618974695e-12,1.5875796178246498e-14,0.00016777293930837734,0.0001648796717972283,4.2585020696437516e-06,0.00019806946936096838,6.2820179588770164e-14,7.9752343816067082e-10,3.0527591374940618e-13,2.0225095898673586e-09,4.0198269149770661e-06,3.6656025390894997e-08,4.1859494859047431e-08,1.9610761971009264e-09,1.2389130477779702e-08,5.2926991204014869e-08,3.1548733301790267e-09,2.7266770138740698e-06,2.4582593769676492e-09,1.7351338275286754e-09,3.8360264384827104e-15,7.797232389073375e-07,3.2758117984925347e-13,1.0744138428101135e-10,1.6747420789676236e-08,1.8310655966341913e-12,2.3822353844751343e-11,2.0182200814316531e-08,4.1881052770924894e-11,3.3840935915032725e-11,9.4541480298865698e-11,1.3350514131883254e-16,3.0547469681803841e-10,4.503191707397309e-10,1.9370043315367019e-17,1.9045021540784394e-14,1.0891308891026052e-17,9.0549214598459146e-14,5.5079835048339659e-10,3.456329535475164e-10,1.6875633915314207e-15,5.6366743031192816e-10,4.6815931843476245e-15,3.9785103665485087e-15,4.518764378834301e-08,3.413610485910962e-11,2.3867624640822121e-15,3.0249689090795022e-18,1.8190116914697331e-14,1.4101772076001559e-10,5.8149843646663203e-10,4.6884585767882823e-16,5.1033291507063403e-17,1.0149856178073043e-12,1.4190730344678215e-16,2.1437232362755217e-15,1.5376270454856781e-19,3.4454888311147525e-13,2.3802629648178993e-11,6.0396332370282402e-14,6.7629597224200016e-17,6.6393437034359865e-16,1.4586325037435277e-14,3.1093146037188061e-17
8.079867570676643e-07,0.002153091776095023,5.0150293758270969e-13,6.9441042501450339e-10,8.9500540024494271e-14,1.3990967094296459e-08,2.8300030342190383e-06,8.5147209284137854e-06,9.6731326652546336e-28,4.1013624756998582e-30,4.1726741822230097e-21,9.6005765744703597e-15,2.4847924727772892e-19,2.2527518762332249e-12,2.0845553668902663e-12,7.3200647301595048e-20,8.4934945771645881e-19,1.6666006891655362e-14,1.5355132384552576e-14,3.9574333149789805e-25,2.0083181628662901e-14,5.5100999707124708e-22,2.0693315875374417e-14,1.5758450442409139e-14,3.5351173843024198e-06,2.23979054991485e-14,1.3798163342066173e-12,1.99071196145672e-07,1.1990981608168132e-35,2.4519927390162625e-19,3.2223140412726495e-13,1.4657153564299035e-14,3.5113035303600391e-23,0.88129999999999997,0.0,0.0,0.0,0.0091309859818468706,0.10857657091773648,0.00010000011767837444,3.1037656262974954e-05,0.00010475023936216466,3.0432169565952845e-05,1.2948765626614074e-10,4.4826319165267431e-05,8.1347575129805868e-12,8.7037011150581987e-07,1.3043561085641023e-12,1.5879896836625269e-14,0.0001691131602306666,0.00016627681351662272,4.2835583776870632e-06,0.00019960425074202267,6.3351669971062555e-14,8.0428742452452369e-10,3.0771491462534937e-13,2.0388114644987444e-09,4.0435490851965959e-06,3.71014654350438e-08,4.2368697753464579e-08,1.9876249971114991e-09,1.2562582315799865e-08,5.4026893767819095e-08,3.1519054979875737e-09,2.7405099912064518e-06,2.4707021982159874e-09,1.7439164736143918e-09,3.8356444274762037e-15,7.9039512438725878e-07,3.3426230907005197e-13,1.0807998966913613e-10,1.7089242061607637e-08,1.8310507247899034e-12,2.3823248780709492e-11,2.033508366851939e-08,4.2197822105975042e-11,3.4096893490046106e-11,9.5256574807304395e-11,1.3451494985046093e-16,3.1077715384602636e-10,4.5813477544175304e-10,1.9706223987866908e-17,1.9375607262327241e-14,1.108033518735038e-17,9.2160647940937699e-14,5.6060344170116582e-10,3.4828320593740421e-10,1.7004837642143325e-15,5.7566257060304168e-10,4.7812199631732072e-15,4.0089707552857396e-15,4.5867879095148384e-08,3.4787026314415712e-11,2.4322462607979446e-15,3.0826502754039914e-18,1.8536760454107277e-14,1.4482304835909818e-10,5.9857626175892689e-10,4.7519303338712407e-16,5.2532081830967943e-17,1.0503089165209106e-12,1.4684423988355127e-16,2.2183031589046051e-15,1.5911391925467505e-19,3.5442666621848803e-13,2.43327140560451e-11,6.2398486843829553e-14,6.9882579449852946e-17,6.9067474159868428e-16,1.5175204775943598e-14,3.2345106552750145e-17
8.129140862995694e-07,0.002153089035333645,5.1168043394144351e-13,6.9991564271811561e-10,8.9569280761652847e-14,1.4108511071767443e-08,2.831383435499017e-06,8.5991697002680999e-06,9.9943377768503273e-28,3.6195865215101936e-30,4.2765033772349736e-21,9.7629161629989758e-15,2.5458640274250497e-19,2.2888203284114743e-12,2.1536452279732873e-12,7.5577434872326636e-20,8.7269287562135719e-19,1.7118931555233993e-14,1.5863017048689503e-14,4.0879080574521463e-25,2.0543499062344594e-14,5.7038624063736394e-22,2.1008525162012072e-14,1.617142599558073e-14,3.5596203936467786e-06,2.2554440073635513e-14,1.3990199506884833e-12,2.0227289805511892e-07,1.2410552108652844e-35,2.4521604928671192e-19,3.2880145639331162e-13,1.5075001405665701e-14,3.6171052047751199e-23,0.88129999999999997,0.0,0.0,0.0,0.0091265363064264651,0.10857518446537626,0.00010000012095929044,3.1184402657233326e-05,0.0001047772618012861,3.0403619649636859e-05,1.2951957119330324e-10,4.4783743171636306e-05,8.1309333030966729e-12,8.7058463744121622e-07,1.303117232421398e-12,1.5883810860878131e-14,0.00017045207794495087,0.00016767347910008804,4.308602046116864e-06,0.00020113869025783143,6.3882967117987418e-14,8.1104911413855477e-10,3.1015154491455674e-13,2.0550979105632981e-09,4.0672600783960576e-06,3.75481266910021e-08,4.2879292585408025e-08,2.0142705953309485e-09,1.2736710360136191e-08,5.5140093681424033e-08,3.1489490410431023e-09,2.7542662525821107e-06,2.4830755929854665e-09,1.7526501156772799e-09,3.8352456429879796e-15,8.0112080528307949e-07,3.4102374688071089e-13,1.0871829405482257e-10,1.7435172928368398e-08,1.8310278887395921e-12,2.3824040397005827e-11,2.0487950018912448e-08,4.2514550285475778e-11,3.4352817810368813e-11,9.5971576423267774e-11,1.3552462720556229e-16,3.1612776869900363e-10,4.6602128059059075e-10,2.0045454374471906e-17,1.9709195426429874e-14,1.1271076264473621e-17,9.3787197891459388e-14,5.7050054805561148e-10,3.5092957440954769e-10,1.7133848919877044e-15,5.8780999755267972e-10,4.8821115734217343e-15,4.0393857732399554e-15,4.6553306590506205e-08,3.5444664700894709e-11,2.4781986634804403e-15,3.1409268621895211e-18,1.8886975359457599e-14,1.4870091217675138e-10,6.1601514874726134e-10,4.8156335120611682e-16,5.4062560046982909e-17,1.0865690385408868e-12,1.5191204031147844e-16,2.29485998296874e-15,1.646070556628158e-19,3.6450504905826684e-13,2.4871069673031069e-11,6.4451900824443976e-14,7.2193687482944221e-17,7.1829689863614679e-16,1.578354950186491e-14,3.3638335535250605e-17
8.178414155314745e-07,0.0021530862969973375,5.2199618276101898e-13,7.0542223818115461e-10,8.9634496241069346e-14,1.4226003518066846e-08,2.832718631962359e-06,8.6836577812755725e-06,1.0323583587702118e-27,3.5217625476660907e-30,4.3821219546731883e-21,9.9267144441366287e-15,2.6079640380077762e-19,2.3252153977283914e-12,2.2245635097540879e-12,7.8014032614276195e-20,8.965455832929036e-19,1.7581859048379103e-14,1.6384652021553015e-14,4.223228031784262e-25,2.1010803521387774e-14,5.9073776918676641e-22,2.1325984715414392e-14,1.6592640545111459e-14,3.5841004528761858e-06,2.2710824411214739e-14,1.4183478664424824e-12,2.0550059824969521e-07,1.2841508787882599e-35,2.4523342125650646e-19,3.3544976870889458e-13,1.5501329253200058e-14,3.7253434014524813e-23,0.88129999999999997,0.0,0.0,0.0,0.009122090197095957,0.10857379914190959,0.00010000012430408946,3.133070133265316e-05,0.00010480307706225222,3.0375182432592782e-05,1.2954999432246981e-10,4.4741335025624604e-05,8.127112196445843e-12,8.707891359384986e-07,1.3018832403082448e-12,1.5887541934589919e-14,0.0001717896863876809,0.00016906965182333157,4.3336330849271458e-06,0.0002026727702021299,6.4414064686327997e-14,8.1780842578109146e-10,3.1258579356250261e-13,2.0713688464043535e-09,4.09095990370046e-06,3.7995988405672455e-08,4.3391255487357949e-08,2.04101143815541e-09,1.2911503814852718e-08,5.6266617765146835e-08,3.1460042202881242e-09,2.7679462742606e-06,2.4953799934289121e-09,1.7613350587479432e-09,3.8348306647732261e-15,8.1189989385627508e-07,3.4786570887885562e-13,1.0935629768275455e-10,1.7785223371427671e-08,1.8309973628848428e-12,2.3824732247316795e-11,2.0640799201084012e-08,4.2831235941946007e-11,3.460870777104088e-11,9.6686482059202431e-11,1.3653416902410058e-16,3.2152649012765915e-10,4.7397860846284857e-10,2.038773113198539e-17,2.0045782837930662e-14,1.1463530242596818e-17,9.5428849925273525e-14,5.8048958124451042e-10,3.5357207156424007e-10,1.7262668374853311e-15,6.0011006237018272e-10,4.9842709320966644e-15,4.0697555680731395e-15,4.7243918670567724e-08,3.6109016134452902e-11,2.5246193856506869e-15,3.1997983252473635e-18,1.9240759447422832e-14,1.5265206685340519e-10,6.3381948938488564e-10,4.8795643970669875e-16,5.5625111610532184e-17,1.1237824466127294e-12,1.5711300201479234e-16,2.3734284125159645e-15,1.7024460775542687e-19,3.7478634630395273e-13,2.5417765919401367e-11,6.6557476465636278e-14,7.4563959206775498e-17,7.4682325001732731e-16,1.6411855052171259e-14,3.497388113761778e-17
8.227687447633797e-07,0.0021530835610906207,5.3245095234114273e-13,7.1093052256193251e-10,8.9704733140540277e-14,1.4343443865654396e-08,2.83401001978044e-06,8.7681831677821026e-06,1.0661012649870093e-27,2.6775098331518854e-30,4.4895464350237167e-21,1.0091971945576855e-14,2.6710999517109061e-19,2.3619373036270678e-12,2.2973456499335e-12,8.0511504054918875e-20,9.2091589962562937e-19,1.805496179481872e-14,1.6920335385100202e-14,4.3535721901660867e-25,2.1485144225678728e-14,6.1227942048096227e-22,2.1645691303306164e-14,1.702218616830392e-14,3.6085576534804194e-06,2.2867059011697214e-14,1.4377998309695564e-12,2.0875426940308785e-07,1.3284074196360741e-35,2.452514230362816e-19,3.4217650309853659e-13,1.5936234048438479e-14,3.8360563442165063e-23,0.88129999999999997,0.0,0.0,0.0,0.0091176476623008682,0.10857241495006513,0.0001000001277134378,3.1476553415389051e-05,0.00010482770868666961,3.0346860191921209e-05,1.2957895480922158e-10,4.4699098074544661e-05,8.123294200583148e-12,8.709838029736792e-07,1.300654229624728e-12,1.5891093633341658e-14,0.00017312597995094929,0.00017046531554829126,4.3586515041385328e-06,0.00020420647329962615,6.4944956555454536e-14,8.2456528107900111e-10,3.1501765034445515e-13,2.0876241961441923e-09,4.1146485702648564e-06,3.844503017850702e-08,4.3904562996364089e-08,2.0678459948483092e-09,1.3086952037761574e-08,5.7406492019029961e-08,3.1430712737473871e-09,2.7815505316978501e-06,2.5076158309462486e-09,1.7699716073255621e-09,3.8344000505110369e-15,8.2273200540557656e-07,3.5478840776874236e-13,1.0999400079845109e-10,1.8139403149059876e-08,1.8309594104116119e-12,2.3825327735680566e-11,2.0793630576769965e-08,4.3147877761943718e-11,3.4864562310767323e-11,9.7401288749592417e-11,1.3754357111837307e-16,3.2697326555921962e-10,4.8200667936637569e-10,2.0733050832526614e-17,2.0385366219150921e-14,1.1657695194305183e-17,9.7085589050548905e-14,5.9057045011886347e-10,3.562107121472367e-10,1.7391296736974293e-15,6.1256310506399388e-10,5.0877008631712895e-15,4.1000803118632209e-15,4.7939707759330217e-08,3.6780076420594523e-11,2.5715081192231209e-15,3.2592642928825283e-18,1.9598110370008192e-14,1.5667726685613367e-10,6.5199368057658986e-10,4.9437193292677822e-16,5.7220122411674645e-17,1.1619657345915327e-12,1.6244944046191238e-16,2.4540434262960792e-15,1.7602908937706587e-19,3.8527287649290483e-13,2.5972872146991897e-11,6.8716124660198588e-14,7.6994443037525577e-17,7.7627665148229565e-16,1.7060627162166502e-14,3.6352812358565098e-17
8.276960739952848e-07,0.002153080827617785,5.4304549105451254e-13,7.1643992853581086e-10,8.9758849403798094e-14,1.4460831592022608e-08,2.8352589520004002e-06,8.8527439143639809e-06,1.1006727049113903e-27,3.6355840364763894e-30,4.5987933420125854e-21,1.0258689277312947e-14,2.735285816411602e-19,2.3989862550156419e-12,2.3720275041460236e-12,8.3070923413029436e-20,9.4581223014727435e-19,1.8538414200426563e-14,1.7470370317230543e-14,4.48604414785692e-25,2.1966570311309472e-14,6.3340496464941207e-22,2.1967641819059834e-14,1.7460154855179558e-14,3.6329920888128004e-06,2.3023144846763177e-14,1.4573755948066145e-12,2.120338840832467e-07,1.3738458157905657e-35,2.4527006918880384e-19,3.4898181803265324e-13,1.6379812814077271e-14,3.9492825629702457e-23,0.88129999999999997,0.0,0.0,0.0,0.0091132087102994246,0.10857103189244607,0.0001000001311880014,3.1621960029095359e-05,0.00010485117958934592,3.0318655014358511e-05,1.2960648103448359e-10,4.4657035385603447e-05,8.1194793228973385e-12,8.7116882931575919e-07,1.2994302896204272e-12,1.5894469437712492e-14,0.0001744609534220075,0.00017186045465046343,4.383657313795356e-06,0.00020573978265675693,6.5475636799956649e-14,8.3131960415528345e-10,3.1744710575534016e-13,2.1038638889219305e-09,4.138326087270833e-06,3.8895231928577679e-08,4.4419192014736187e-08,2.0947727554219024e-09,1.3263044526122791e-08,5.8559741705282231e-08,3.1401504196224971e-09,2.7950794994898332e-06,2.5197835361356771e-09,1.7785600653434407e-09,3.8339543344701157e-15,8.3361675795456056e-07,3.6179205384008137e-13,1.1063140364816861e-10,1.8497721819348355e-08,1.8309142837434327e-12,2.3825830128515174e-11,2.0946443530513477e-08,4.3464474479228253e-11,3.5120380406393037e-11,9.8115993635484646e-11,1.385528294511578e-16,3.3246804134005839e-10,4.9010541199819229e-10,2.1081409978926583e-17,2.0727942225022991e-14,1.18535691532248e-17,9.8757399868951929e-14,6.007430610505378e-10,3.5884550810374517e-10,1.7519734600372576e-15,6.2516945576664224e-10,5.1924041085935239e-15,4.1303601446798561e-15,4.8640666307682962e-08,3.7457841093187602e-11,2.6188645371979681e-15,3.3193243693289999e-18,1.9959025635068742e-14,1.6077726646402663e-10,6.7054212328010249e-10,5.0080946986480684e-16,5.8847978696222998e-17,1.2011356140572416e-12,1.6792368744646637e-16,2.5367402496768288e-15,1.8196303220672252e-19,3.9596696153152326e-13,2.6536457642659985e-11,7.0928764200491765e-14,7.9486196927322918e-17,8.0668036940949685e-16,1.773038065412632e-14,3.7776217341750131e-17
