Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132)
1.514414077806629e-17,0.0036994029774040376,7.6516806128073434e-30,1.192823382293152e-25,6.7128789182176093e-19,7.6466808257416962e-30,4.205933022327663e-19,2.4856808653923795e-32,2.3438113169915018e-51,1.5981351531476095e-41,2.3519381852829274e-45,3.9209244209715591e-43,1.3778452867790276e-33,4.0731870078447568e-24,7.4704517356452156e-38,1.5965850076220216e-54,4.847329239391931e-50,5.9288600522349254e-39,4.0436258202739993e-52,4.9793197763289101e-72,5.9062553622782388e-47,3.2138060123470398e-63,2.3551272292848181e-36,5.9558144066918827e-58,2.1032154353420053e-30,1.9063315528163245e-45,2.8971395602202452e-45,2.4496071284637895e-39,5.8017441368869571e-67,1.1096961383412243e-76,1.2397605831481849e-45,3.9127036598558219e-59,1.364616798387857e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999992261359,0.108803,0.0001,2.8534405518837006e-14,2.0966405286559626e-13,2.0966304988562219e-13,6.1147288501558442e-21,6.860581827067836e-21,3.2599742181295464e-13,4.0314693557900958e-21,2.3273765923831471e-29,1.7298093074982192e-29,6.506529301068036e-34,1.0639994717231836e-24,2.5905665772796073e-18,2.4832743573769313e-23,5.7888016943140968e-34,3.5106605619858888e-36,2.959339913638956e-37,2.3720160617827129e-41,4.2779882441245507e-18,1.1097499324359377e-49,5.936976798731859e-58,1.3629890013951057e-58,2.308687802391934e-67,9.8008215357909018e-64,2.501719201839794e-23,2.1032177536320242e-30,3.236167824943431e-38,4.4754905879321793e-39,8.5626513129395863e-20,4.5589464383363542e-44,6.5285461842245603e-52,7.0576080626373126e-30,6.0821632951700919e-61,8.1446698662568096e-24,4.4156441963368204e-28,2.49055370195158e-35,3.8264119403952165e-43,3.2557507528875428e-43,2.6458551424426659e-44,2.0208683718717533e-51,1.9609077252357829e-31,5.501025968578024e-39,2.7425134054416483e-47,4.5535415507942784e-39,1.6464402755247613e-47,1.262060357556718e-37,4.897860032860926e-41,1.1216245404933933e-32,1.4609332150633048e-40,2.860946955216029e-51,2.4796045995562465e-59,1.4647684643212639e-40,1.7562769383133276e-40,3.8159729324162043e-39,9.9617370986266639e-47
3.030143893300319e-17,0.0036994029774040376,3.0616653073531065e-29,4.7744015245316242e-25,1.3431588199218356e-18,3.0606647503949563e-29,8.4155617113574249e-19,9.9492593372821449e-32,9.3813537041856367e-51,6.2463828118707517e-41,9.4138823951233642e-45,3.0854374743358982e-42,2.75688762615538e-33,8.1499130646348762e-24,2.9901277489563313e-37,1.2782388363607335e-53,3.8808108502424396e-49,2.3730891823816976e-38,3.2373636362372593e-51,1.5947010932693205e-70,9.4575467101773479e-46,5.0309736963429545e-62,1.8855014253762382e-35,1.495672047140988e-56,1.6838510146529189e-29,3.0526139328191311e-44,1.1596108390648851e-44,1.9592085615230684e-38,4.6449231106549779e-66,3.475711523253656e-75,1.9851992340798769e-44,1.2530983647369141e-57,8.7446315160424906e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999984515975,0.108803,0.0001,5.7093602002246582e-14,4.1951024597605348e-13,4.1950824324011872e-13,2.2043842629614034e-20,2.7460197556227996e-20,6.5226407661352233e-13,1.6136204744913099e-20,1.4230425028170597e-28,8.8008907890195649e-29,5.2091829708149579e-33,4.2587660264443326e-24,1.0368826805156907e-17,9.9395686598492257e-23,4.6247485116269331e-33,2.8106600175039763e-35,2.3690807504236533e-36,3.7980205067705793e-40,1.7122786793880209e-17,3.5539155938441286e-48,3.8026244661258156e-56,8.7299241978887403e-57,2.9574430619474104e-65,6.2774709886319269e-62,1.0013395337518604e-22,1.6838528411703598e-29,5.1817411775207566e-37,7.1665065226806929e-38,1.7131102895518436e-19,7.3002570077146218e-43,1.0281070337447768e-50,5.6502806980488108e-29,3.8956165839266113e-59,3.2597141386933441e-23,1.8567141267775144e-27,2.0883114742809995e-34,6.4080062833938598e-42,5.4522629545945957e-42,4.4311266977136995e-43,4.1687500212598268e-50,7.8487404314637554e-31,4.4041640567587459e-38,3.3010167080380862e-46,3.6454719626168627e-38,1.9595835226739073e-46,1.00994419205268e-36,7.81297605868778e-40,8.9797226821269934e-32,2.3273024415873913e-39,9.1267526847733006e-50,1.5813699977813535e-57,2.3394921877186069e-39,2.8123029167894033e-39,3.1996660348426228e-38,1.6657396979205678e-45
6.061603524287698e-17,0.0036994029774040384,1.2248645726388431e-28,1.9103820471243757e-24,2.6869001203302963e-18,1.2246642803183554e-28,1.6834943676997504e-18,3.9810461047822559e-31,3.7537636897724085e-50,2.3859959548064457e-40,3.7667794340483096e-44,2.3888032440755394e-41,5.5149722064798088e-33,1.6303365851813562e-23,1.1964408434372741e-36,1.022979613429703e-52,3.1058282579757311e-48,9.4954482692028206e-38,2.5908816643438993e-50,5.105049090913297e-69,1.5137730855864543e-44,7.7005489011389549e-61,1.5089223636070644e-34,4.1302766168841962e-55,1.3475922824795248e-28,4.8861692750243305e-43,4.6399540542088022e-44,1.5671752199159205e-37,3.7173503229865873e-65,1.0647958164160546e-73,3.177506028345995e-43,4.0114710217430089e-56,5.6001131608421827e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999969025206,0.108803,0.0001,1.1421199495525662e-13,8.3920258837371687e-13,8.3919858844406409e-13,7.3369718913536725e-20,1.0987648740396403e-19,1.3047553808352838e-12,6.4564405738918965e-20,7.698992868260928e-28,4.0552615059765082e-28,4.1689348001553994e-32,1.7040573531467806e-23,4.1487287102276878e-17,3.977121895852874e-22,3.6855938484040438e-32,2.2493773174142762e-34,1.8956796332383909e-35,6.0783598538295778e-39,6.8510930413519625e-17,1.1375569890382336e-46,2.4343492073761973e-54,5.588689513961469e-55,3.7865841887372294e-63,4.0187634841145295e-60,4.0066615292640398e-22,1.3475936970004537e-28,8.2930602130154814e-36,1.1470726900053636e-36,3.4263088408215619e-19,1.1685174557426363e-41,1.5936795435681091e-49,4.5217864149757869e-28,2.4938810372336873e-57,1.3040891358698666e-22,8.1437834289535207e-27,1.8222731128227169e-33,1.1155476584828014e-40,9.4914133726236633e-41,7.7145947363181442e-42,8.2021159563452767e-49,3.1405179548468062e-30,3.5246672811870354e-37,3.522578235288191e-45,2.9172774299749856e-37,2.0677970757751291e-45,8.0750852014405823e-36,1.2473421034239463e-38,7.1863575345411628e-31,3.6870665166713721e-38,2.9140906493694958e-48,1.0090370430658365e-55,3.7255026558778573e-38,4.5014251594668433e-38,2.7920477855026141e-37,2.8910746610679607e-44
1.2124522786262459e-16,0.0036994029774040376,4.8998540048881063e-28,7.6427685285470214e-24,5.3743804977852984e-18,4.8994522578405201e-28,3.3674205958603745e-18,1.5927148134543746e-30,1.501750090500679e-49,8.7360443955498324e-40,1.5069572604217966e-43,1.7980034444718313e-40,1.1031140973415582e-32,3.2610274120506962e-23,4.7865461846188814e-36,8.1853921625668813e-52,2.4851346826702101e-47,3.7987979724893029e-37,2.0731099461940218e-49,1.6338691332120819e-67,2.4223687770758413e-43,1.1312248170627989e-59,1.2072842309578539e-33,1.217540097386172e-53,1.0782781147755526e-27,7.8194583663621131e-42,1.856284732464141e-43,1.2536630073490602e-36,2.9744452891299147e-64,3.1328012371580144e-72,5.084706193564894e-42,1.2838572427991817e-54,3.5852077169028373e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999938043756,0.108803,0.0001,2.2844878080604014e-13,1.6785871336053013e-12,1.6785791128321399e-12,2.1817031604634675e-19,4.3957692668343928e-19,2.6095699893918923e-12,2.582882168517403e-19,3.719340300514187e-27,1.7507583478462854e-27,3.3357896448953612e-31,6.8173086577226639e-23,1.6596395345238521e-16,1.5911075638059778e-21,2.9243555999152242e-31,1.7998357335858736e-33,1.5163438976261243e-34,9.7243270015074205e-38,2.74068170290126e-16,3.6398323841802452e-45,1.5578421823034902e-52,3.576438027391778e-53,4.8464034500487919e-61,2.5718735677820356e-58,1.602924781009498e-21,1.0782791710230777e-27,1.3268076145140102e-34,1.8355775216181486e-35,6.8507400147756113e-19,1.8700112705398925e-40,2.4036610467843493e-48,3.6178675204152433e-27,1.5959397386817413e-55,5.2154373066932372e-22,3.8294718110577142e-26,1.6996128897762891e-32,2.0726175432663579e-39,1.7633551151618705e-39,1.4335455042892277e-40,1.6295737128748552e-47,1.2564112581011059e-29,2.8202654489526589e-36,3.3747283597642537e-44,2.3339323178401127e-36,1.9635817287502558e-44,6.4492604175273201e-35,1.9908659594088187e-37,5.74993842547006e-30,5.7820666727666089e-37,9.3023488070593616e-47,6.4321327095540797e-54,5.9014561938541432e-37,7.2034546964984084e-37,2.6041104618190566e-36,5.3392845909196422e-43
1.8187442048237218e-16,0.0036994029774040376,1.0412435763131085e-27,1.6241655328579277e-23,8.0618586516833347e-18,1.0411831084515484e-27,5.0513966590536795e-18,3.384737796505653e-30,3.1913720371230888e-49,1.7478085126820497e-39,3.2024378092345725e-43,4.9759406269434369e-40,1.6547309346638302e-32,4.8917185083478627e-23,1.0171905066787056e-35,2.3406248936845659e-51,7.1062788676150061e-47,8.0728326815460469e-37,5.9281087234515742e-49,7.4598031742516728e-67,8.9160455297824668e-43,4.1507404591002964e-59,3.4521105199361406e-33,5.4795725184226014e-53,3.0833511057003773e-27,2.8782100228232119e-41,3.9447967206946564e-43,3.5846355654343334e-36,8.505469775023259e-64,1.4237173350469441e-71,1.8715346866628445e-41,5.8617183194244389e-54,1.9994930886930956e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999907062323,0.108803,0.0001,3.4268556660158733e-13,2.5179715586156892e-12,2.5179594712007748e-12,3.8578472024649918e-19,9.3414485167813214e-19,3.9142166196893829e-12,5.488719281700154e-19,8.3951202343437203e-27,3.8067028723890921e-27,9.5387587735751469e-31,1.4487429800713357e-22,3.5267235298041658e-16,3.3812652204300548e-21,8.3220757993180334e-31,5.1466433469842475e-33,4.3352062716270174e-34,3.5788248665131468e-37,5.8239313106450834e-16,1.6616782621970069e-44,8.5586619845652488e-52,1.9648670432237273e-52,3.1264131997470206e-60,1.4129869143443876e-57,3.4063771597773853e-21,3.0833540019345582e-27,4.8831319245045823e-34,6.7562522964808901e-35,1.0273206391891308e-18,6.8832017543650493e-40,8.6146998585918254e-48,1.0344936106792022e-26,8.7679681797196089e-55,1.108073843354105e-21,8.9769937830347517e-26,5.2566464695917345e-32,8.1373530604574749e-39,6.9229894063632476e-39,5.6286752484373627e-40,6.4933557942758444e-47,2.6700011440239977e-29,8.0645834758001732e-36,1.0148306628976286e-43,6.6733665665645786e-36,5.8888876726103594e-44,1.8422020610583273e-34,7.3203008252051281e-37,1.644163884535145e-29,2.1077714802187731e-36,4.2435060831598617e-46,3.5295313114362804e-53,2.1616244669615511e-36,2.6514185463031119e-36,8.0541211860064106e-36,2.0905471700962052e-42
3.0313280572186733e-16,0.0036994029774040384,2.878796040185533e-27,4.4905411215582507e-23,1.3436806063693037e-17,2.8786940025302867e-27,8.4195481255697513e-18,9.3586299147651049e-30,8.8236097978059584e-49,4.1877622680542935e-39,8.8542049306140901e-43,2.0998208962876688e-39,2.7579644518231764e-32,8.1531017786073269e-23,2.8123693230916027e-35,1.0757249448361228e-50,3.2659657695907918e-46,2.2320030235112905e-36,2.724521925018335e-48,9.7108044759175646e-66,6.8597338143993132e-42,2.9420224343179995e-58,1.586361821107553e-32,6.940264747082761e-52,1.4170722232477367e-26,2.2146581385804423e-40,1.0906755757980851e-42,1.6473342413029501e-35,3.9090182575717865e-63,1.7165541553107993e-70,1.4399017705862888e-40,7.6303135707629095e-53,5.1980559254270067e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999845099545,0.108803,0.0001,5.7115913797173616e-13,4.1967399852064242e-12,4.1967195238632766e-12,7.5487406097036748e-19,2.582747653814085e-18,6.5228381402257235e-12,1.5174189028339778e-18,2.4686313220142239e-26,1.0761233020675636e-26,4.3839314754708584e-30,4.0054991656245719e-22,9.7495200062672517e-16,9.3486290589815712e-21,3.7701045741375887e-30,2.3653210269624512e-32,1.9913002310233782e-33,2.7522825742700528e-36,1.6100081095390808e-15,2.1621432478540988e-43,1.9074514422016487e-50,4.379061316498001e-51,1.2087976749497889e-58,3.1494008510887082e-56,9.4180530931214405e-21,1.4170733820628839e-26,3.7556517247684923e-33,5.1981021428765078e-34,1.7110289002327803e-18,5.2963501027432239e-39,6.1035217153615017e-47,4.7538485270744106e-26,1.9541004444042352e-53,3.0617885032285049e-21,3.0796182679697956e-25,2.9661928560542112e-31,7.6561871965681654e-38,6.5130649308692086e-38,5.2972449277574326e-39,6.2502239377610723e-46,7.3821006190692593e-29,3.7063825434728308e-35,4.9670786560973655e-43,3.066244947164404e-35,2.8717616500151523e-43,8.4392586898903947e-34,5.6137848629787575e-36,7.5558453144031375e-29,1.5681800268885607e-35,5.5061064124893505e-45,7.823166042447805e-52,1.6348685338786761e-35,2.0400119711042302e-35,4.5447373286185648e-35,1.9471642669034917e-41
4.12265352437413e-16,0.0036994029774040384,5.1263226709814495e-27,7.996449653153587e-23,1.8274251547757026e-17,5.1261821463356131e-27,1.1451045463664841e-17,1.6665702338033723e-29,1.5712494656366124e-48,6.7886669245867776e-39,1.5766976405357492e-42,4.5284917386394406e-39,3.7508744900569528e-32,1.1088347592298443e-22,5.0080910859165297e-35,2.4214892967187456e-50,7.3517870748042005e-46,3.9746015657118926e-36,6.1330257951491538e-48,3.1746893929053391e-65,1.8891315669916012e-41,7.9538640776550281e-58,3.5707116651839975e-32,2.2558769936936727e-51,3.1898706088159457e-26,6.0993584607914836e-40,1.9422123567163717e-42,3.7081101418982358e-35,8.7993177551803842e-63,5.5314714658165104e-70,3.965407343574417e-40,2.4944912642933442e-52,2.2237253250278595e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999789333129,0.108803,0.0001,7.7678535202639995e-13,5.7076312436460993e-12,5.7076030348511457e-12,1.0979123554336078e-18,4.5991765692639836e-18,8.8700550306603802e-12,2.7019763214423208e-18,4.4957544679151541e-26,1.9316164419045501e-26,9.8684032830648257e-30,7.1326863857322902e-22,1.7359781981524219e-15,1.6647409423926059e-20,8.4193309966664259e-30,5.3243858168279066e-32,4.4810886091493866e-33,7.5781731760009984e-36,2.8667452092994666e-15,7.0673579307368018e-43,7.1994586835217065e-50,1.6528271989115582e-50,5.1374771810877795e-58,1.1887768829179706e-55,1.6771027591363829e-20,3.1898730022492114e-26,1.034123710641716e-32,1.4315336586532739e-33,2.3257328835929111e-18,1.4586644668775445e-38,1.6236562617008267e-46,1.0700346851529352e-25,7.3755315877907575e-53,5.4500454428059159e-21,6.1889936026271054e-25,7.3640383508778845e-31,2.2841857076665962e-37,1.9430708458290747e-37,1.5805799953955253e-38,1.8755946883652966e-45,1.3145544373313189e-28,8.3431669649408763e-35,1.1410269399394045e-42,6.9012613857473176e-35,6.5889722530553858e-43,1.8963021631608043e-33,1.543789474602853e-35,1.7007751925617243e-28,4.253327024539992e-35,1.7979709786489248e-44,2.9480468888594299e-51,4.4673278580711127e-35,5.6181916836442794e-35,1.1283022425103591e-34,5.7849816901979025e-41
5.213978991529587e-16,0.0036994029774040384,8.0022990214964602e-27,1.2482689052120721e-22,2.3111689423446425e-17,8.0021185372013136e-27,1.4482713236259458e-17,2.6016420927535627e-29,2.4527676598652678e-48,9.6841605105516505e-39,2.4612724174716696e-42,8.2182375290509607e-39,4.7437843936419555e-32,1.4023594327310988e-22,7.8178038360438539e-35,4.5768264542654331e-50,1.3895519479004757e-45,6.2044721311574824e-36,1.1592032914460005e-47,8.4065169683729811e-65,4.254694489699577e-41,1.7100256334627075e-57,6.748487945656599e-32,5.9424691857391688e-51,6.0291309092717611e-26,1.3737744682242622e-39,3.031876535215869e-42,7.0085400407489057e-35,1.6631479296385951e-62,1.4115589646362964e-69,8.9308744028474728e-40,6.605311499943153e-52,6.6528384993186885e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999733566835,0.108803,0.0001,9.8241156589215737e-13,7.2185221648594243e-12,7.2184859780643273e-12,1.445195453001653e-18,7.1794405283840196e-18,1.1216697869547437e-11,4.2176428860490758e-18,7.1166500422697396e-26,3.0300828063636403e-26,1.8652213230388082e-29,1.1134276719057636e-21,2.709676100076526e-15,2.598709968927966e-20,1.5781863818922336e-29,1.0063508711970749e-31,8.4668976753824579e-33,1.7063876718889447e-35,4.4746823359612254e-15,1.8710587907229535e-42,2.2155872280863319e-49,5.0864708210549116e-50,1.8202406476834818e-57,3.6584620551375407e-55,2.618005943207501e-20,6.0291350067015356e-26,2.3286442595916146e-32,3.2241093355082433e-33,2.9397671562000963e-18,3.285395236299065e-38,3.5305374953796321e-46,2.0223183923044466e-25,2.2697731666602429e-52,8.5042489815700534e-21,1.0770845360895317e-24,1.5280394522521704e-30,5.5853659950411445e-37,4.7510651995460704e-37,3.8653700047845913e-38,4.6066729914379197e-45,2.052057891282084e-28,1.5769291270199766e-34,2.1862914097564403e-42,1.3042106868187751e-34,1.2614459884921018e-42,3.5774534128945804e-33,3.4714684853479538e-35,3.2144782140419124e-28,9.4206592937716793e-35,4.7544338319942554e-44,9.0531025205987637e-51,9.9748983349122581e-35,1.2653557646339499e-34,2.3412294846022945e-34,1.4078425460602416e-40
6.305304458685043e-16,0.0036994029774040384,1.1471912158198076e-26,1.7894953506462405e-22,2.7949120111112662e-17,1.147169005060102e-26,1.751454200230162e-17,3.7297735729809779e-29,3.5162451344181278e-48,1.2766004656880071e-38,3.5284373836938421e-42,1.3274035416324984e-38,5.7366941700369338e-32,1.6958841932576403e-22,1.1207504611104808e-34,7.6500530022394745e-50,2.3226018259259367e-45,8.8946229027145543e-36,1.9375935630295031e-47,1.8362648649455188e-64,8.1770466611516139e-41,3.1689363392257416e-57,1.1279200977740394e-31,1.2935860440278256e-50,1.0077538920432017e-25,2.6403802264306111e-39,4.3464909397404915e-42,1.1714474112848374e-34,2.7799108453801346e-62,2.9881330473886167e-69,1.7164141114551603e-39,1.4428034586440696e-51,1.7060875592801073e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999677800644,0.10880299999999997,0.0001,1.1880377795794728e-12,8.7294127698079889e-12,8.7293683849562721e-12,1.7942497154451121e-18,1.0292304315799753e-17,1.3562798579090988e-11,6.0460343618543803e-18,1.0298430987435431e-25,4.3580317505513443e-26,3.1176840970284147e-29,1.5961822120415535e-21,3.884219330089594e-15,3.7254645273069968e-20,2.6176842833670801e-29,1.6820836074413007e-31,1.4147927651589003e-32,3.2788447895867512e-35,6.4142897467964867e-15,4.0862840901137449e-42,5.445436441943684e-49,1.2501452748627029e-49,4.9925470344148879e-57,8.9921202139487488e-55,3.7531252627680792e-20,1.0077545105304055e-25,4.4746828481808098e-32,6.1964036753485839e-33,3.5531694583913012e-18,6.3145120165722343e-38,6.5874826023841945e-46,3.3800363708316346e-25,5.5786151970750729e-52,1.2186851391096287e-20,1.6956281717968807e-24,2.7660860348865442e-30,1.1508210931476847e-36,9.7888374356555234e-37,7.9651888806332091e-38,9.5207688823742861e-45,2.9417930371688527e-28,2.6357946197866505e-34,3.6885104159510692e-42,2.1796632844961389e-34,2.1269776643744441e-42,5.9691781311568114e-33,6.6623091938559476e-35,5.3727102189006983e-28,1.783404001566263e-34,1.0372504775701326e-43,2.2209004694768081e-50,1.9020962599230907e-34,2.4319229221255909e-34,4.2381381461587786e-34,2.8884069051379858e-40
8.487955392995957e-16,0.0036994029774040376,1.976491454107834e-26,3.0831261644774452e-22,3.7623965091096588e-17,1.9764604612981764e-26,2.3578566676983514e-17,6.4263544752685602e-29,6.0581552665121583e-48,1.914123726276551e-38,6.0791611831817018e-42,2.6998425470270111e-38,7.7225134327724258e-32,2.2829339127608035e-22,1.9309587106965862e-34,1.6332143225254753e-49,4.9585358646249565e-45,1.5324585395631361e-35,4.1366387234047582e-47,5.6546026277198103e-64,2.1144030282643727e-40,7.8448713742209954e-57,2.4077503405017915e-31,3.9683641697126826e-50,2.151457873541418e-25,6.8280108426495541e-39,7.4887695900639324e-42,2.5008975026309593e-34,5.9348478597505507e-62,8.8350514001775873e-69,4.4382664482088408e-39,4.4428276976944569e-51,7.3558136883504986e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999566268455,0.10880299999999996,0.0001,1.5992902065471699e-12,1.1751193261316057e-11,1.175113197567559e-11,2.4936739450309611e-18,1.773260986742647e-17,1.8253764037892275e-11,1.0415857208612662e-17,1.7941079441917208e-25,7.5371698064152789e-26,6.6560187971126308e-29,2.7500455563008779e-21,6.6911980844363777e-15,6.4186173960920302e-20,5.519614791480062e-29,3.5910654305577049e-31,3.0189677158164779e-32,8.4757326396371542e-35,1.1049654929735332e-14,1.2579584552588693e-41,1.9698596643825947e-48,4.5223400144206139e-49,2.099231514926349e-56,3.2533129253823036e-54,6.4662694467900087e-20,2.1514589643019942e-25,1.1567619375044302e-31,1.6022634720367246e-32,4.7785347191757717e-18,1.6329398333926614e-37,1.6332627853141738e-45,7.2153011795038286e-25,2.0180372135412374e-51,2.0983209084515583e-20,3.3597672942447694e-24,6.6386133471976098e-30,3.2934089471657049e-36,2.8011982257374094e-36,2.2798714497058174e-37,2.734542267398614e-44,5.0684245073987153e-28,5.6271606953281964e-34,7.9609588966164102e-42,4.6523627578197067e-34,4.5875816632204363e-42,1.2707585492178258e-32,1.7188733513966891e-34,1.1469499967763618e-27,4.5035307982043093e-34,3.1879483528047884e-43,8.0106834797638197e-50,4.8579316674485078e-34,6.2886221556077662e-34,1.0171542353150065e-33,8.2112428300966434e-40
1.067060632730687e-15,0.0036994029774040376,3.0252235214907144e-26,4.7190523921987267e-22,4.7298783491904196e-17,3.0251829049775813e-26,2.9643186448969017e-17,9.8366994155519002e-29,9.2726619641192175e-48,2.5685186661334286e-38,9.3048134555389613e-42,4.717964273146003e-38,9.7083322253619517e-32,2.8699839539171572e-22,2.955563158685232e-34,2.9698414366999643e-49,9.0166144930962768e-45,2.3455932026984302e-35,7.5221797844843953e-47,1.3718945492711973e-63,4.4774761637498947e-40,1.587114258624938e-56,4.3778258500264424e-31,9.6028736884557395e-50,3.9122137532840516e-25,1.4460150939823045e-38,1.1462739198792386e-41,4.5475987320871617e-34,1.0791943500812939e-61,2.068119769311027e-68,9.3985072438896712e-39,1.0778716032134492e-50,2.1751945725294492e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999454736612,0.10880299999999994,0.0001,2.0105426328552746e-12,1.4772972589771726e-11,1.4772893583951301e-11,3.1940147334745868e-18,2.7141603219739708e-17,2.2942726604138437e-11,1.5941278110588082e-17,2.7656976511453115e-25,1.1564304340194405e-25,1.2103424042025766e-28,4.2092059642232561e-21,1.0240198307675627e-14,9.8243837322435633e-20,9.9206424675315452e-29,6.52996077825693e-31,5.4871580224945903e-32,1.7943211153050697e-34,1.6910373342629122e-14,3.0512226933716775e-41,5.3997489958275691e-48,1.2396572059931048e-48,6.4288651468134983e-56,8.9187453299715531e-54,9.8973132281212312e-20,3.912215342801655e-25,2.4490064813259948e-31,3.3929863134366926e-32,6.0015693667315935e-18,3.4582083516415356e-37,3.3423353172274678e-45,1.3119022191086467e-24,5.5318143657359899e-51,3.2096844279413581e-20,5.7956494859977022e-24,1.332929834899214e-29,7.5851061027551378e-36,6.45115894793451e-36,5.2516237727445098e-37,6.3134795074937447e-44,7.7577651098386372e-28,1.023242261215812e-33,1.458194685027951e-41,8.4581308803026283e-34,8.3991716746179737e-42,2.3045848631791942e-32,3.6325407643429587e-34,2.0854916478002124e-27,9.3357127054604133e-34,7.7215209999161685e-43,2.1905459365470153e-49,1.0172794416966515e-33,1.3317236142309672e-33,2.0422868339155937e-33,1.8801502605780323e-39
1.2853257261617782e-15,0.0036994029774040384,4.3082705752171717e-26,6.7204902146234105e-22,5.6973573503091383e-17,4.3082192526695622e-26,3.5708441682342623e-17,1.4009327183189799e-28,1.320538659755518e-47,3.2171550995683814e-38,1.3251173675095137e-41,7.5380739914962212e-38,1.1694150515916694e-31,3.4570343385209633e-22,4.2091148020152887e-34,4.9127202964853128e-49,1.4915308354184075e-44,3.3404064740100647e-35,1.2443390397620359e-46,2.9292677604963945e-63,8.4702441059889969e-40,2.8366648128987964e-56,7.2410824907335785e-31,2.0460265586625189e-49,6.4715899292107074e-25,2.7357031740727114e-38,1.6325029813048165e-41,7.522600056289563e-34,1.7852063804525093e-61,4.2399293339348601e-68,1.7779581053525067e-38,2.3014080259185229e-50,5.5287509724877222e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999343205151,0.1088029999999999,0.0001,2.421795058459049e-12,1.7794750677477568e-11,1.7794653075333547e-11,3.8944405059893441e-18,3.8652801227269402e-17,2.762955127858322e-11,2.2700382607445407e-17,3.9586730454190702e-25,1.6496735779426741e-25,2.0021691261820827e-28,5.9943632065295549e-21,1.4581233834573759e-14,1.3991098211006491e-19,1.6218789103305167e-28,1.0801808519903448e-30,9.0726027531080112e-32,3.3934292757658373e-34,2.4079036415346879e-14,6.5132797236936679e-41,1.2864762861408436e-47,2.9534521236416797e-48,1.6932516427813199e-55,2.1250809250931224e-53,1.4094948214566738e-19,6.4715918965947586e-25,4.631821961794943e-31,6.418705478785655e-32,7.2221197540919466e-18,6.5425906647733031e-37,6.1317379970245707e-45,2.1699336477909445e-24,1.3179409557304852e-50,4.5680389674303446e-20,9.2023779070943019e-24,2.4162515678637931e-29,1.5517707624420163e-35,1.3197191864958622e-35,1.0745504687647546e-36,1.2941333807991661e-43,1.1047981164733347e-27,1.6926466152928988e-33,2.4252414806684738e-41,1.3988542418538123e-33,1.3964589893513156e-41,3.8019197032837497e-32,6.8578427719411133e-34,3.4496154983976733e-27,1.7289263459289141e-33,1.6459282817919607e-42,5.2062187290443864e-49,1.9029302801030611e-33,2.5193586080639819e-33,3.7021295307396139e-33,3.8241414268660237e-39
