Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997)
1.095441550725554e-15,0.002179718695160773,1.5387606798684793e-31,8.9157544732333753e-27,9.8384204271636636e-22,1.538755970877818e-31,3.2133472587637825e-20,2.8283061752722887e-32,1.4543865521590664e-57,2.9014141744686164e-46,1.8117281127634896e-48,8.9272846816623007e-45,6.1942563848981658e-39,2.6191839906455991e-25,3.5858472565654206e-38,1.2278474121329941e-55,6.632485786488351e-51,7.0102890446299856e-40,1.1853471883721667e-51,3.3303450212507653e-76,5.982497921141278e-48,1.3969149149218497e-66,2.7021276609345374e-39,1.073508004116667e-57,1.8235337429914254e-29,7.6053909532920547e-45,1.6064788841466935e-48,3.9055531821945772e-39,7.9628556606548291e-73,7.8674552064961531e-79,1.6283896861294632e-46,7.4707783832393788e-59,4.6238646549179481e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993820147,0.108803,0.0001,3.6110202165397227e-14,2.8820117952359369e-13,2.8820121679045817e-13,2.95161137572497e-19,9.3377044267453858e-19,5.4656728182787392e-15,7.0188499937045886e-19,2.0542732223278752e-26,1.239794319337418e-26,1.2873458765085985e-30,2.2598516132898965e-23,2.4517300320824498e-18,5.5912508727876352e-22,3.2013050956270268e-31,9.4360027502256223e-35,4.4114691553664649e-37,3.7782087325119662e-40,2.1787351347141486e-18,5.1211580399040824e-47,3.0434663961956998e-53,1.6072768569011017e-55,3.3422625177483958e-62,4.2338448834856065e-60,2.2201388038164304e-23,1.8235297792316379e-29,3.547920652455473e-35,4.1610897647543718e-36,7.0402449057818994e-21,3.7242136965616674e-42,1.9273237484098554e-51,4.5488793801583143e-30,3.4290872760928652e-56,4.5007060948368998e-23,1.2847013893330696e-27,8.5614249052440299e-34,1.6148079890514453e-39,1.0740800103784272e-39,9.4614955496118031e-41,8.9627090310384961e-47,6.1040424307138087e-33,1.6955534399491532e-38
2.1918348317297573e-15,0.002179718695160773,6.1590296678129982e-31,3.5686023342511049e-26,1.9685240750790429e-21,6.1589942023127176e-31,6.4385328883243514e-20,1.1334457086371483e-31,5.8213244177397825e-57,3.2903571356339938e-46,7.2516334759905521e-48,3.874169211647749e-44,1.2393876299481919e-38,5.2406438026735572e-25,1.4352734816022899e-37,9.8302445340949371e-55,5.3100201153844293e-50,2.8059426631657026e-39,9.4900689957804146e-51,1.0659121959399001e-74,9.5733571205775901e-47,6.5478200843953057e-66,2.1618437283299155e-38,2.5903645783704381e-56,1.4599308601766356e-28,1.2178493688844191e-43,6.4508580629290347e-48,3.1267973499905709e-38,6.3751065924070436e-72,7.4844559812859362e-78,2.6057937969575125e-45,2.3910823455805774e-57,2.9630196132218519e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999987634938,0.108803,0.0001,7.2251777201985547e-14,5.766512510773573e-13,5.7665095631757962e-13,6.8609049101543288e-19,3.7374992129011477e-18,1.0926611377949467e-14,2.8087337390365298e-18,9.8597102433261629e-26,5.2959626048887545e-26,1.0306664862522139e-29,9.0452745919376942e-23,9.8060156538124546e-18,2.2379523888471839e-21,2.3965196849299825e-30,7.554515174450861e-34,3.5288340749188975e-36,6.0450433704883332e-39,8.7141367756457994e-18,1.6388110178841708e-45,1.947904700941354e-51,1.0287028597408963e-53,4.2783284567225566e-60,2.7102437783643236e-58,8.8863089726210234e-23,1.4599245239519041e-28,5.6703372640852797e-34,6.6610305659697772e-35,1.3997435848193864e-20,5.9636174940817903e-41,1.6769015654711223e-50,3.6393426609529489e-29,2.1947138960299377e-54,1.7916272551137824e-22,1.0165358122451894e-26,1.354525402245241e-32,5.1049398424590092e-38,3.3960534194323593e-38,2.9934088233483379e-39,3.7440572048128973e-45,2.443198473321455e-32,1.3574729377780325e-37
4.3846213937381645e-15,0.002179718695160773,2.4643962724829154e-30,1.427887370575958e-25,3.9378437233916548e-21,2.4643680550403913e-30,1.2916055433961746e-19,4.5463526888526779e-31,2.3292784016427893e-56,3.5142955232655607e-46,2.9015975820878963e-47,1.9077351780557935e-43,2.4793061803731942e-38,1.0483564175608429e-24,5.7429642731740575e-37,7.8671822840180517e-54,4.2496277570453647e-49,1.1227426454373017e-38,7.5950739861520542e-50,3.4079129675714003e-73,1.5303049040973666e-45,2.8558403953152014e-65,1.7277336767302762e-37,7.8811742989478607e-55,1.1683805147882688e-27,1.9493390068361621e-42,2.6476451867293528e-47,2.5023575418591851e-37,5.1019912786417704e-71,6.5911958154261596e-77,4.1653716290653708e-44,7.6445959064965862e-56,1.8975229032123306e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999975264503,0.10880299999999997,0.0001,1.4453492720365124e-13,1.1535471690478846e-12,1.1535448251779924e-12,1.4817229576515164e-18,1.4954736948079315e-17,2.1820111966571969e-14,1.1233514498040409e-17,4.3659198258025575e-25,2.1902432002199462e-25,8.2485767635127454e-29,3.6192719175728929e-22,3.9178586920186425e-17,8.9546862108665524e-21,1.6961962459847536e-29,6.0458702979567753e-33,2.8193121418184334e-35,9.6599964996415318e-38,3.4816135028962021e-17,5.2378517668578178e-44,1.2451744488443249e-49,6.5758600810277001e-52,5.4697936806113406e-58,1.7330825436948219e-56,3.5556554033742408e-22,1.1683704080940793e-27,9.0413500010839365e-33,1.0655160092422607e-33,2.7649947335154786e-20,9.5457465243593886e-40,1.6293721949253246e-49,2.9085439877918087e-28,1.4029453948734987e-52,7.0913770917645391e-22,8.0264734780045741e-26,2.1392803196957965e-31,1.6100248172355971e-36,1.0714020207170539e-36,9.4554110252157665e-38,1.4075456352051387e-43,9.7759046828555771e-32,1.0863883343047771e-36
8.770194517754977e-15,0.002179718695160773,9.8590480777284463e-30,5.7123318509118518e-25,7.8763050085757795e-21,9.8588215058991425e-30,2.597970392868178e-19,1.827714261719573e-30,9.3185533104274764e-56,3.6363175485303109e-46,1.1608276758568278e-46,1.3192894801596177e-42,4.9591215514466324e-38,2.0969407931143347e-24,2.2975606000072241e-36,6.2949396193120029e-53,3.4003444199360809e-48,4.4917023844694424e-38,6.077428489147116e-49,1.0879301378289346e-71,2.4424324829118757e-44,1.1966696832538954e-64,1.3786267806677311e-36,2.4983163244795716e-53,9.348693258530522e-27,3.1195351211511241e-41,1.2719611244450593e-46,2.0022176510055765e-36,4.0823177544099727e-70,5.5561781356559867e-76,6.6481123346598154e-43,2.4403541062206467e-54,1.2147837360122834e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999950523704,0.1088029999999999,0.0001,2.8910122692093901e-13,2.3073221825170086e-12,2.3073101227966581e-12,3.0766228431303766e-18,5.9827660057598277e-17,4.3494195301347518e-14,4.4900793122598355e-17,1.8419673578192836e-24,8.9038889590848279e-25,6.6002946592634044e-28,1.4479318089830619e-21,1.5627572676119217e-16,3.58242748218873e-20,1.1001150316029773e-28,4.8375552317536868e-32,2.2481906217651325e-34,1.540814720457757e-36,1.3887475869810893e-16,1.6710187900036929e-42,7.9451156741608579e-48,4.1958778082587581e-50,6.9803533467004268e-56,1.1065878675899893e-54,1.4224731442342741e-21,9.3485326428522544e-27,1.435871246173781e-31,1.7029917034234243e-32,5.3946211173306083e-20,1.527654279195657e-38,2.1845823186156485e-48,2.3208438517337041e-27,8.9518235184855873e-51,2.776862660564509e-21,6.2846828413459742e-25,3.351857524429314e-30,5.0305133638027718e-35,3.3496784843742412e-35,2.9634815444413806e-36,4.8734014503742258e-42,3.9109418317355042e-31,8.6926825540188193e-36
1.7541340765788603e-14,0.002179718695160772,3.9438264905775533e-29,2.2850004182618208e-24,1.5752512969705489e-20,3.9436446164026774e-29,5.2541400613582388e-19,7.3824897656070033e-30,3.7276630699043456e-55,3.7005294553112614e-46,4.6436862978080483e-46,1.4104833269481408e-41,9.9186653760106002e-38,4.1941107594107325e-24,9.1910022321295203e-36,5.0364275198137251e-52,2.7205283114668097e-47,1.7968277592482461e-37,4.8627490211043594e-48,3.4637636423906672e-70,3.8874807034396808e-43,4.9055157633217373e-64,1.0969381363996454e-35,7.9462052013854151e-52,7.479463076804326e-26,4.9916297563368543e-40,1.1896242365966786e-45,1.6018484699216879e-35,3.2660835992808192e-69,4.5714225926147329e-75,1.0581421711175771e-41,7.7691125221904269e-53,7.7756438440561026e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999901042174,0.10880299999999958,0.0001,5.7823382521134014e-13,4.6148051459534242e-12,4.6147509630102909e-12,6.2668321438337247e-18,2.39321912052835e-16,8.6395348312693792e-14,1.7929396295193891e-16,7.5706130946893196e-24,3.5857779296868147e-24,5.2810251065561748e-27,5.7920987069094635e-21,6.2147105283461983e-16,1.4330637391616201e-19,6.3560141687666527e-28,3.8703170723871668e-31,1.7865430030818636e-33,2.4493929155307235e-35,5.5227157978522513e-16,5.3132971745908445e-41,5.0528275672961909e-46,2.6684408090492302e-48,8.8787818218223757e-54,7.0471379860458144e-53,5.690191281362211e-21,7.4792095885826233e-26,2.2630818046669089e-30,2.7181113781610134e-31,1.0279139506908073e-19,2.4445732864752065e-37,4.5412346174877764e-47,1.8466393828590363e-26,5.6930789184197371e-49,1.0654552579680467e-20,4.8321836280966848e-24,5.1604568866813722e-29,1.5400948037980392e-33,1.0267762433360075e-33,9.1287212440392982e-35,1.5838985453087464e-40,1.5644589809161567e-30,6.954627941253957e-35
2.631248701382223e-14,0.002179718695160771,8.3806642898341074e-29,4.8555679846180317e-24,2.3628003946506454e-20,8.3801437177969949e-29,7.9537483096971698e-19,1.5792757841625333e-29,7.9213839213887926e-55,3.7019825194204586e-46,9.8680666738923689e-46,4.8203219136196859e-41,1.4878122284515023e-37,6.2912819522236232e-24,1.9531369952412249e-35,1.4401382727301661e-51,7.7791912763738749e-47,3.8183512378070836e-37,1.3905418535348647e-47,1.5781465616101946e-69,1.4272216214097369e-42,1.0502454959560475e-63,3.1267279550236762e-35,3.6200343353009072e-51,2.1386780009613783e-25,1.8372691752755014e-39,4.4269674624278784e-45,4.5802692678943859e-35,9.3390535769376947e-69,1.3170640377814731e-74,3.8847868100940883e-41,3.5396294957799484e-52,4.3363723261565695e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999851560748,0.10880299999999911,0.0001,8.6736642235756732e-13,6.9222212579586374e-12,6.922102053584843e-12,9.4569662478939784e-18,5.0855918536737772e-16,1.2885409734639656e-13,3.8053415924768903e-16,1.6216997435029394e-23,7.6295588837673101e-24,1.5101392985381546e-26,1.230835856500418e-20,1.3152853032601345e-15,3.045298378132641e-19,1.5397545283027903e-27,1.1066803004848286e-30,5.0886650049274983e-33,8.9871943230498341e-35,1.1688310967789357e-15,2.4195424415058894e-40,2.7700307898761553e-45,1.4628771722314999e-47,5.7170849644478195e-53,3.8652851960351875e-52,1.2091704476952613e-20,2.1385853120554551e-25,8.2696798925307141e-30,9.992410691467707e-31,1.4815641582980717e-19,8.9980367588614821e-37,1.9314308032256124e-46,5.2636921879406076e-26,3.1210291522917773e-48,2.2006218545927885e-20,1.351268840785006e-23,1.865360740536852e-28,6.9084266856788471e-33,4.6081665876498585e-33,4.1052596617314395e-34,7.2000440291001921e-40,3.3244888353976643e-30,1.9886037230175496e-34
3.5083633261855855e-14,0.00217971869516077,1.4296342583566343e-28,8.2828576408819193e-24,3.1502775738840766e-20,1.4295243904359916e-28,1.0696793750305728e-18,2.7105423115215202e-29,1.3512978248669652e-54,3.7641012624670033e-46,1.6833967886474341e-45,1.1791563175695014e-40,1.9837492278483245e-37,8.3884543828837657e-24,3.3318680097795059e-35,3.0377091083448975e-51,1.6408771508792231e-46,6.5137410625823435e-37,2.9332476195305097e-47,4.6952174756948365e-69,3.611428089608556e-42,1.7986807663167083e-63,6.5764018740029254e-35,1.07692884826581e-50,4.5110888045796661e-25,4.6597199179699821e-39,1.2080616629991774e-44,9.6609997598701395e-35,1.9698782729493625e-68,2.7901313285346866e-74,9.8300277371581297e-41,1.0530448779838525e-51,1.6350976365212098e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999802079426,0.10880299999999848,0.0001,1.1564990183596208e-12,9.22957072946732e-12,9.2293633999046134e-12,1.2647008799118976e-17,8.6753409586738202e-16,1.7087500454721051e-13,6.4841046350137553e-16,2.7780945990224549e-23,1.3017477256153847e-23,3.1855135674709852e-26,2.0996647081896684e-20,2.2353609208443753e-15,5.1949311435660941e-19,2.8403203527820757e-27,2.334311237484611e-30,1.0695847803548509e-32,2.2728968857281448e-34,1.9864582614398923e-15,7.1948967488717955e-40,9.5046134625232692e-45,5.0194702223803287e-47,2.2287210420284288e-52,1.3273604908318602e-51,2.062690486876466e-20,4.510855113741765e-25,2.0837630320082026e-29,2.5315169567110192e-30,1.9028940447098233e-19,2.2822026472757399e-36,5.5452481289363572e-46,1.1071057923548374e-25,1.0708981033520693e-47,3.6582724076217886e-20,2.794120016899698e-23,4.6554016807826323e-28,2.026823267226523e-32,1.3525871515271118e-32,1.2071929019937234e-33,2.1316126246023071e-39,5.671154333265769e-30,4.1945289442472709e-34
5.262592575792311e-14,0.002179718695160766,2.9598211197848394e-28,1.7147867676274177e-23,4.7250625243874707e-20,2.9595208549627024e-28,1.6284824766271984e-18,5.6688940048385778e-29,2.7976770008533933e-54,5.594166756762944e-46,3.4853012204457939e-45,3.9889593413565706e-40,2.9756028288049999e-37,1.2582802184518336e-23,6.8983127582850608e-35,8.2970380123240445e-51,4.4817984212817497e-46,1.3486044990548306e-36,8.0126462076741064e-47,2.0487507836220489e-68,1.2580430656890497e-41,3.7360580218559732e-63,1.7877184700854782e-34,4.6982970713455548e-50,1.2321064461732522e-24,1.6295179128175521e-38,4.9437435088878193e-44,2.6386434385414771e-34,5.380308681707824e-68,7.6551078131795332e-74,3.4242958132433854e-40,4.5942846397805989e-51,1.1878049162866987e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999703117008,0.10880299999999685,0.0001,1.7347642076784228e-12,1.3844113922991127e-11,1.3843675484973768e-11,1.9026878611624534e-17,1.7960759566633303e-15,2.5390319898698409e-13,1.3399022657552429e-15,5.7755644770170069e-23,2.6934777153963552e-23,8.7017352580028398e-26,4.347064470429037e-20,4.5993155502020091e-15,1.0755389218113575e-18,6.3920595528013588e-27,6.3756820676298675e-30,2.9043632025453236e-32,7.9105534836743428e-34,4.0871915968905712e-15,3.1365561381744674e-39,5.0936257269180146e-44,2.6899903782411507e-46,1.4450758628833043e-51,7.1344160850637116e-51,4.2704604314128817e-20,1.2320255310399378e-24,7.2078870991946808e-29,8.8364331294164858e-30,2.6767142101189073e-19,7.9819413925880832e-36,2.3394510231103293e-45,3.0095430289198747e-25,5.7390701209100639e-47,7.2599975497720274e-20,7.3879544861013296e-23,1.5851827867522536e-27,8.6368329468903373e-32,5.7682963506896377e-32,5.1645550579729078e-33,9.1909564321519756e-39,1.1741192240682526e-29,1.1456387312375549e-33
7.016821825399036e-14,0.0021797186951607616,5.0337670172818602e-28,2.9162697330693176e-23,6.2995814039506817e-20,5.0331385422619984e-28,2.2032578334062692e-18,9.7337241420636219e-29,4.7580717066897348e-54,-1.7111800862671999e-45,5.9276246563702134e-45,9.7981541068474969e-40,3.9674244694522852e-37,1.6777154632336267e-23,1.1732339789424736e-34,1.736031579351863e-50,9.3774827608986838e-46,2.2936399096025001e-36,1.6767030598539246e-46,5.954508647371814e-68,3.1334555593587109e-41,6.4067550847449206e-63,3.7248048754836846e-34,1.365357785405984e-49,2.5779461880925375e-24,4.071689231455664e-38,1.4029007702340532e-43,5.5207618084994181e-34,1.1257285355468942e-67,1.6092154215577607e-73,8.5290233259087062e-40,1.3351592642135338e-50,4.3676083778775716e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999604155006,0.10880299999999467,0.0001,2.3130293927896923e-12,1.8458413798129588e-11,1.8457657593133346e-11,2.540641191767003e-17,3.0545703931167738e-15,3.353585128823757e-13,2.274696313510711e-15,9.8457813826605156e-23,4.5759801439627556e-23,1.8208976829005668e-25,7.3931438165100344e-20,7.7760799094247121e-15,1.8291923639105469e-18,1.14409738403846e-26,1.3339919591150181e-29,6.0455420281092563e-32,1.9688577961806722e-33,6.9102300365621405e-15,9.1097225090224594e-39,1.69320293760644e-43,8.941963845811504e-46,5.4133494085417375e-51,2.3754925832804564e-50,7.2627736688418736e-20,2.5777456479278591e-24,1.7849451496860803e-28,2.204600228592075e-29,3.3498271197895928e-19,1.9946501577614864e-35,6.6899226012326155e-45,6.2705485751551212e-25,1.9077616137815957e-46,1.1865415839713447e-19,1.5024325650800359e-22,3.8755796898060902e-27,2.4650162461129228e-31,1.6473310671664317e-31,1.4785615710912787e-32,2.6430875423232059e-38,1.9968255089854097e-29,2.3970154331897725e-33
8.771051075005762e-14,0.0021797186951607547,7.6902605454610105e-28,4.4551806200332585e-23,7.873814070024588e-20,7.6891161601840592e-28,2.7951453979435867e-18,1.5015497282280028e-28,7.2691709153149293e-54,3.1918265685031232e-44,9.0561109698029188e-45,2.0546623744954091e-39,4.9592118679291048e-37,2.0971512134023653e-23,1.7924509357718001e-34,3.1603964253754859e-50,1.707141851167634e-45,3.5041809642758203e-36,3.0527203470136355e-46,1.4421602690410721e-67,6.6264352933130557e-41,9.2408846918474869e-63,6.7519628872413458e-34,3.3064329529241855e-49,4.6929799883142004e-24,8.6384425082279754e-38,3.3588519483859678e-43,1.0050007707428656e-33,2.0493183018813387e-67,2.8953087486741047e-73,1.8036643433905844e-39,3.2333648088912093e-50,1.2996341086466952e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999505193351,0.10880299999999184,0.0001,2.891294573392894e-12,2.3072454369951226e-11,2.3071286190586355e-11,3.1785586758411998e-17,4.6665494651761804e-15,4.1515805078119959e-13,3.4687763824246813e-15,1.5065253120490322e-22,6.9814963765513699e-23,3.3152478187174504e-25,1.1294909114545027e-19,1.1808491472135373e-14,2.7945580061497958e-18,1.8096949605411823e-26,2.4284493219403267e-29,1.0948044963929519e-31,4.1605148237477386e-33,1.0493641192981704e-14,2.2047556295485576e-38,4.6234189239608402e-43,2.4416721304629777e-45,1.6474899669664946e-50,6.498692500693641e-50,1.1095596928319469e-19,4.6925580103359443e-24,3.7527835180036622e-28,4.6700259420691636e-29,3.9279976499508136e-19,4.2322606886688019e-35,1.6032582456475305e-44,1.1366654162644108e-24,5.2092948772213217e-46,1.7416113302123842e-19,2.6583158052109051e-22,8.0453211620967676e-27,5.8623393498838952e-31,3.9201652269234682e-31,3.5274050826528453e-32,6.3271995519490117e-38,3.0506220710535169e-29,4.3635793184293572e-33
1.2279509574219212e-13,0.002179718695160739,1.4787130941597869e-27,8.5661216891212149e-23,1.1021396736676615e-19,1.4784108566231779e-27,4.031325816032557e-18,2.9519436214866572e-28,1.3977895620733001e-53,3.7737867494349729e-46,1.741467145955158e-44,7.3722219296006403e-39,6.9426817943769453e-37,2.9360243130756234e-23,3.4468761993090821e-34,8.3444420890467227e-50,4.5073746525691533e-45,6.738459397355507e-36,8.0622957067366493e-46,7.3889420670175836e-67,2.4023635855808238e-40,1.8135544222154679e-62,1.762243168185955e-33,1.693377101355455e-48,1.2390236362206619e-23,3.1647188370622815e-37,1.7114750115219427e-42,2.6532409242038214e-33,5.4105664717139901e-67,7.5864115855946539e-73,6.5390473443491586e-39,1.6560428761642173e-49,1.0752227758970551e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899999307271256,0.10880299999998436,0.0001,4.0478249207919339e-12,3.2299750673171983e-11,3.2297460891689658e-11,4.4542851149234664e-17,8.9729215688401295e-15,5.6987883963430857e-13,6.6417239525042818e-15,2.9023357964384601e-22,1.3375547696570671e-22,8.7555577963165488e-25,2.171896552373492e-19,2.2394242900459034e-14,5.3736555589621283e-18,3.6282740324554119e-26,6.4115457567911453e-29,2.8499532015085778e-31,1.5047758375016849e-32,1.9900691831965304e-14,1.1265712764792754e-37,3.411432656469352e-42,1.8016144470996405e-44,1.8008303800698943e-49,4.8291872363385779e-49,2.1335081122448507e-19,1.2388730272962282e-23,1.3358604062304258e-27,1.7023044558452113e-28,4.8632698321666846e-19,1.5509452920516322e-34,8.0847638703620292e-44,2.9666754968567426e-24,3.8437516315408727e-45,3.0712692397993008e-19,6.5271605639822125e-22,2.7576927341593524e-26,2.8093621622550699e-30,1.8830599468444565e-30,1.7106668691722854e-31,3.0892908432504336e-37,5.8658701571259242e-29,1.1520333799179798e-32
1.5787968073432662e-13,0.0021797186951607174,2.4249248988576985e-27,1.404673315749111e-22,1.4167804923840665e-19,2.4242982090854241e-27,5.3369941488241395e-18,4.9441157672671866e-28,2.2922923960968894e-53,4.6870234674250533e-44,2.8560101247217421e-44,1.8897939000589792e-38,8.9260126605901943e-37,3.7748995800055187e-23,5.6529593617223531e-34,1.7300190367218354e-49,9.3449219029910428e-45,1.1051101201628787e-35,1.6719189992976504e-45,2.3623500698522658e-66,6.1846908251401152e-40,2.7373492198936803e-62,3.6157989284475776e-33,5.41245020209326e-48,2.5686839707151679e-23,8.2173801768588487e-37,5.4863262084172748e-42,5.5003334622924392e-33,1.1216981686025916e-66,1.5195125731774687e-72,1.6834248312927942e-38,5.293303828666385e-49,4.3408455103154062e-63,0.88129999999999997,0.0,0.0,0.0,0.009889999910935067,0.10880299999997439,0.0001,5.2043552498813456e-12,4.1526014547662393e-11,4.1522200341475918e-11,5.7298688004814974e-17,1.4714439117907591e-14,7.1829769316010639e-13,1.0847029969925988e-14,4.7647430356250369e-22,2.1852000976582463e-22,1.8156678236489087e-24,3.5617794216014916e-19,3.6236614385521092e-14,8.8124759469375555e-18,6.0878713599626112e-26,1.3292187966879828e-28,5.8339369595791039e-31,3.8664171428136554e-32,3.2201744847093323e-14,3.5947673383858357e-37,1.3367067129943937e-41,7.0593027521440709e-44,8.5605750410484728e-49,1.8997978536820715e-48,3.4987234337437166e-19,2.5683011014050838e-23,3.3885016747081421e-27,4.4019463998309096e-28,5.5524009953094698e-19,4.0280335674046208e-34,2.5689912817744789e-43,6.0870930951088069e-24,1.5061093075401881e-44,4.6448235177987478e-19,1.2699768254450993e-21,6.7898182879614183e-26,8.5588404597365375e-30,5.7469871684295704e-30,5.2586687822907105e-31,9.5275437102670996e-37,9.6194060213402895e-29,2.3882944862044286e-32
1.9296426572646113e-13,0.00217971869516069,3.6075882974977404e-27,2.0896380561302488e-22,1.7313033622499119e-19,3.606463880699588e-27,6.7121347372570185e-18,7.5068980972050854e-28,3.4103778239664409e-53,-9.6995124546135638e-44,4.2492108115686171e-44,4.0042990736433854e-38,1.0909204490547741e-36,4.6137770835794354e-23,8.4106777904029383e-34,3.1038959601508273e-49,1.676603735341775e-44,1.6441995390991127e-35,3.0003375207456852e-45,5.9312983142745143e-66,1.3134398559707502e-39,4.7812472010375649e-62,6.4232769025303137e-33,1.3585650519006887e-47,4.6083490358440188e-23,1.7590357247166428e-36,1.3836817632000436e-41,9.8674656749282292e-33,2.0123929766561791e-66,2.8359575553585093e-72,3.5750812453438617e-38,1.3287010464120331e-48,1.3085350877427916e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998911431541,0.10880299999996196,0.0001,6.3608855606630781e-12,5.0751258506528728e-11,5.0745505020557211e-11,7.0053114611827192e-17,2.189062152138299e-14,8.6066026494656704e-13,1.607218131640216e-14,7.093590779111134e-22,3.2385615621022015e-22,3.2582732106242676e-24,5.2990659195385075e-19,5.3208660726222197e-14,1.3110837277926989e-17,9.1807053131008107e-26,2.3847001994088903e-28,1.0340786621559931e-30,8.1964235391793568e-32,4.7283990114053083e-14,9.0095191359094776e-37,3.9173437529384588e-41,2.0687972046406308e-43,2.9025675778706614e-48,5.5892971707326034e-48,5.2051037287478482e-19,4.6075452367746555e-23,7.0993085112415465e-27,9.3868774506242159e-28,6.0565516248492872e-19,8.6243816568273313e-34,6.4284079264283628e-43,1.0813436281764529e-23,4.4138106510384344e-44,6.4008693408644227e-19,2.1485921858602454e-21,1.3853792104257608e-25,2.0589761019779173e-29,1.3847713527748792e-29,1.2755240651492065e-30,2.3157802968502693e-36,1.4310954897756333e-28,4.2846409446954732e-32
2.2804885071859565e-13,0.0021797186951606575,5.0266449702574999e-27,2.9114509089021648e-22,2.0457078930013806e-19,5.0248118231850447e-27,8.1567365964119473e-18,1.0670088393847733e-27,4.7520130727717737e-53,3.6893737448554783e-43,5.9210597773059218e-44,7.5005373278355414e-38,1.2892257298740191e-36,5.4526568955159156e-23,1.1720055572750899e-33,5.0603033859877393e-49,2.7333692517928095e-44,2.291110691169151e-35,4.89256789508318e-45,1.280231863691164e-65,2.4636079563102682e-39,4.343800827048797e-62,1.0370754249605704e-32,2.9315179775696207e-47,7.5126555555052281e-23,3.32490836783626e-36,3.0019507441278379e-41,1.6085546709974991e-32,3.2806731374683886e-66,4.2695121231479444e-72,6.7057493064519452e-38,2.8671730189867999e-48,3.3193465406989035e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998713513765,0.10880299999994709,0.0001,7.5174158531377898e-12,5.9975495221949838e-11,5.9967375318623203e-11,8.2806148491869131e-17,3.0501079103533094e-14,9.972099542339457e-13,2.2304505797217486e-14,9.8887523349068147e-22,4.4950830156372152e-22,5.3131315794480679e-24,7.3837063074879375e-19,7.3184601689675766e-14,1.8268616360553138e-17,1.2898897217432854e-25,3.8876268210226921e-28,1.66599196821938e-30,1.534749835218003e-31,6.5035652760024486e-14,1.941275883831067e-36,9.622974675971193e-41,5.0820170356225638e-43,8.0584930079682079e-48,1.3787964066364558e-47,7.2525690639174623e-19,7.5111643121677386e-23,1.3144743647873207e-26,1.7676984707067295e-27,6.424078946302856e-19,1.6305253340469511e-33,1.3844815891381943e-42,1.7458977998626828e-23,1.0842587712123648e-43,8.2908573994891675e-19,3.3129456391328042e-21,2.50276603835972e-25,4.2688492104313648e-29,2.8755102378515039e-29,2.6657316547060417e-30,4.8470190441535547e-36,1.9940303801892948e-28,6.9848073305690545e-32
