Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60)
4.4357339201994736e-17,0.0018870590618861704,1.5411696384383865e-30,3.6591272763097291e-26,4.9500033110418152e-20,1.5410510031299019e-30,1.9037421233834518e-19,3.0566587105405049e-32,1.5277876560887191e-53,8.1107902529842626e-43,2.4906840763871915e-46,1.5090205914653092e-43,1.4095909946739141e-35,1.7507094231667179e-24,7.0990660390293146e-38,9.0478801617100177e-55,2.0109170434432697e-50,3.494832388967595e-39,7.6531189879163872e-52,7.3642863078620777e-74,9.5727048778703877e-48,3.4955463774533672e-64,7.5277650677380368e-38,8.3093755490919925e-58,2.2529780064584819e-30,1.7517666528039024e-45,1.7022833942812125e-46,2.3848927767748916e-39,5.2857726306853342e-69,3.3177894020620036e-77,2.2177113178637007e-46,1.8877509393443753e-59,3.2365579096750929e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999994012978,0.108803,0.0001,2.1039540714010862e-14,2.6114134497605303e-13,2.6114116717102768e-13,3.7336557903339638e-20,4.5567513041887168e-20,5.5375457576032383e-14,2.9143391608364277e-20,2.4203546284452106e-28,1.85136156778681e-28,1.1658278463771572e-32,3.6985835799692611e-24,1.1843899533993042e-18,8.7302528633766804e-23,7.0175613712548298e-33,8.9980881682553597e-36,2.8518724969159342e-37,3.5164047126371194e-41,1.5785671445650904e-18,3.5066499445897776e-49,1.0410395779987474e-56,3.9850672343646907e-58,3.8759269038413449e-66,7.1502189804052243e-63,1.8227102087442267e-23,2.2529778543483975e-30,2.0118688476272766e-37,2.6200852059117853e-38,4.1165935999663868e-20
8.875321649191475e-17,0.0018870590618861704,6.1684559375751386e-30,1.4646037640467373e-25,9.9043013774620886e-20,6.1682169720184429e-30,3.8092860096363193e-19,1.2235059156179221e-31,6.1151318756808677e-53,2.7772249888715956e-42,9.9692276169537915e-46,1.0757369244736812e-42,2.8204064630673672e-35,3.5029400280063015e-24,2.8414766140451934e-37,7.2438058940881797e-54,1.6099563890197911e-49,1.3988437858316045e-38,6.1271665204517751e-51,2.3584694246810137e-72,1.5328195480164019e-46,4.815591147520358e-63,6.0265436052848344e-37,1.454868131455615e-56,1.803751849013285e-29,2.8051083091420818e-44,6.8135733762010807e-46,1.9092479206614426e-38,4.2318316603670826e-68,9.1647823830854388e-76,3.551087495293124e-45,6.0456531378693154e-58,2.074025681046679e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999988020775,0.108803,0.0001,4.2097360782247304e-14,5.2250946228310405e-13,5.2250912502899056e-13,1.2613173991091023e-19,1.82388712100171e-19,1.1079338336851205e-13,1.1664702366355313e-19,1.4500592853727465e-27,9.1820138661545372e-28,9.3337301528440887e-32,1.4803970899569773e-23,4.7404394904413707e-18,3.4943756729001269e-22,5.5913051069301331e-32,7.2039400183404128e-35,2.2829497006202178e-36,5.6301551421411519e-40,6.3181066412795333e-18,1.1229398726055615e-47,6.6675697764111398e-55,2.5523252545386407e-56,4.9648836534326108e-64,4.5796515995037307e-61,7.2955889474120252e-23,1.8037515452096163e-29,3.2211484521607521e-36,4.1954262879180242e-37,8.2367588110927998e-20
1.7754497107175477e-16,0.0018870590618861704,2.4681368586683554e-29,5.8603168501726805e-25,1.9812879935718019e-19,2.4680877272056889e-29,7.6208172940335283e-19,4.895984221746349e-31,2.4468490604425878e-52,8.4173952646897903e-42,3.9889899200216567e-45,7.0399738503721826e-42,5.6420368216447284e-35,7.0074016827516982e-24,1.1369608881163741e-36,5.7972466845163308e-53,1.2884544588355361e-48,5.5971976269790233e-38,4.903624048045824e-50,7.5497314946580973e-71,2.45331597849307e-45,5.8971160071962288e-62,4.822673327299154e-36,2.8573514211675926e-55,1.4435489347671074e-28,4.4899978081849998e-43,2.7263290307241396e-45,1.5279309322511894e-37,3.3867507954843957e-67,2.255034114024905e-74,5.6836042435277353e-44,1.9352736055556803e-56,1.3282178141074293e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999976036369,0.108803,0.0001,8.4213000908288973e-14,1.0452454430452948e-12,1.0452447667259763e-12,3.8235964807150636e-19,7.2979168296247571e-19,2.2161230299846054e-13,4.6672011719250282e-19,7.6826998875748671e-27,4.1554801344296049e-27,7.4698506987622143e-31,5.9235151257473985e-23,1.896627687375497e-17,1.3982050035309728e-21,4.4321053530924488e-31,5.7653388580991468e-34,1.8266018182957767e-35,9.0097581533100545e-39,2.5278449417805827e-17,3.5940720668376319e-46,4.2680697082941872e-53,1.6338042618504203e-54,6.356308086280292e-62,2.9317160938801229e-59,2.9191842669456522e-22,1.4435484003982863e-28,5.1544537849084881e-35,6.7150181535229804e-36,1.6477074450726695e-19
3.551284802314348e-16,0.0018870590618861704,9.874047070644138e-29,2.3445035879558565e-24,3.9629966754169167e-19,9.8739379552830621e-29,1.524565390914767e-18,1.9590060460394234e-30,9.7889877527607035e-52,2.1340005140437922e-41,1.5958559724505426e-44,4.1147598716451227e-41,1.1285295225962213e-34,1.401632677251988e-23,4.548585205322158e-36,4.6386788428424368e-52,1.0309594067927277e-47,2.2392438426623539e-37,3.9236901361698839e-49,2.4160733140640912e-69,3.9254849794280945e-44,6.0821715210794184e-61,3.8582423893680125e-35,6.7255631960055261e-54,1.1550572868216362e-27,7.1854509348549222e-42,1.0907488167908957e-44,1.2225560856780113e-36,2.7099141251391501e-66,4.68816843411603e-73,9.0941824265956277e-43,6.1932235719070248e-55,8.5032820380456316e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999952067573,0.108803,0.0001,1.6844428111864745e-13,2.0907165791462956e-12,2.0907149540480548e-12,1.0194857558956052e-18,2.9196360500953041e-18,4.4318243512816075e-13,1.8670252425485664e-18,3.6499178034386457e-26,1.7750422456338876e-26,5.9770633008564887e-30,2.3697906988597745e-22,7.5864212303003345e-17,5.593727654564052e-21,3.479971435619022e-30,4.6131432140832391e-33,1.4608365202138886e-34,1.4411648445528638e-37,1.0111260455154582e-16,1.1498031463680434e-44,2.7308705617372387e-51,1.0453693945501819e-52,8.1340381394075953e-60,1.8760421488460799e-57,1.1678625072482426e-21,1.1550563935479493e-27,8.244066445623914e-34,1.0744947501685868e-34,3.2957646599867112e-19
7.10295498550795e-16,0.0018870590618861708,3.9499111518335916e-28,9.3787395800495844e-24,7.9263859201058049e-19,3.9498805669926691e-28,3.0502423315087491e-18,7.8390106430626598e-30,3.9159123569656547e-51,4.3493629648074079e-41,6.3839454781770537e-44,2.1684340754948161e-40,2.2571802783255824e-34,2.8034184073267551e-23,1.819583726547647e-35,3.7112965449649452e-51,8.2484596389712329e-47,8.9577069521477647e-37,3.1393235491874747e-48,7.7300161956768955e-68,6.2794338356327602e-43,5.086188258825494e-60,3.0858809602159608e-34,1.8799557452634565e-52,9.241316703196502e-27,1.1497867487856502e-40,4.3646259064119116e-44,9.7812663024888086e-36,2.1681354244648983e-65,7.9329694491917206e-72,1.4547582525584267e-41,1.9814294703163753e-53,5.4429538953689814e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999904130034,0.10880299999999997,0.0001,3.3690684137246514e-13,4.1816559259218716e-12,4.1816509444355578e-12,2.4169863267780097e-18,1.1679447569248266e-17,8.8605203628444962e-13,7.4674369632841421e-18,1.6058141922152683e-25,7.3426270125057935e-26,4.7821811811326753e-29,9.4799265997775744e-22,3.0337562769187963e-16,2.23767123236729e-20,2.6835703403546937e-29,3.6908591868465417e-32,1.1676257943940643e-33,2.3038938852850903e-36,4.0434216533829672e-16,3.676294203079755e-43,1.7463105469843178e-49,6.684830982446049e-51,1.0403004143835625e-57,1.1999553063667728e-55,4.6718199434620472e-21,9.2413021161123277e-27,1.3176711498968963e-32,1.7189609143024636e-33,6.5918554380453787e-19
1.0654625168701552e-15,0.0018870590618861704,8.3937353285455143e-28,1.9930242801069477e-23,1.1889747046016479e-18,8.3936735230159802e-28,4.5766288887272008e-18,1.6661804045957247e-29,8.3215110819005123e-51,5.9066306748699016e-41,1.3566212015483553e-43,5.1565999017956327e-40,3.3858301089215673e-34,4.2052048495328891e-23,3.8667108969617828e-35,1.0612249231121154e-50,2.358601647815328e-46,1.9035586714592685e-36,8.9768618485227323e-48,3.5289101209756744e-67,2.3109505800080489e-42,1.4547073191615559e-59,8.8222541431293076e-34,8.418311383619628e-52,2.6425003124653814e-26,4.2320706495731847e-40,9.2786125530479197e-44,2.7968875263459962e-35,6.1996606886641975e-65,2.9282015183636888e-71,5.3537858841815052e-41,9.0455519572219775e-53,3.0354873594860668e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999856192546,0.10880299999999996,0.0001,5.0536940145938364e-13,6.2725924408937215e-12,6.2725825505973312e-12,3.8449464650933401e-18,2.481935095768029e-17,1.3286511396542676e-12,1.5866816243643691e-17,3.5123829017232245e-25,1.5758016164905666e-25,1.3674534115653848e-28,2.0145315385100001e-21,6.4453313193935702e-16,4.7551624986406224e-20,7.514813962833096e-29,1.0553798486646778e-31,3.3368673158859944e-33,8.476154123761026e-36,8.5904040541640248e-16,1.6778565081781433e-42,9.5918128257639743e-49,3.6717216497198908e-50,6.7095948573953136e-57,6.5914645245304263e-55,9.9278399062235556e-21,2.6424949207145201e-26,4.8473390967591521e-32,6.3263435875259307e-33,9.8879225646168854e-19
1.4206295351895154e-15,0.0018870590618861704,1.4318870566825264e-27,3.3998988293923235e-23,1.5853080053372109e-18,1.4318762122397281e-27,6.1037250616260268e-18,2.8428985924046897e-29,1.4195694250092922e-50,7.0896053012406151e-41,2.3142657071358336e-43,9.5175517701330785e-40,4.5144790143849344e-34,5.6069920038806495e-23,6.5962420781024905e-35,2.2384612899104328e-50,4.9750414995445354e-46,3.2472884833427522e-36,1.8935381231923002e-47,1.0517755538331796e-66,5.8603453230024231e-42,2.953131688237829e-59,1.8605780464145315e-33,2.4828614070891353e-51,5.5738677245890558e-26,1.0733580627765199e-39,1.5836913472269302e-43,5.8995074679338232e-35,1.3077051311066848e-64,7.262386181932047e-71,1.3576678916192775e-40,2.6959514511796939e-52,1.1445878891395836e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999808255111,0.10880299999999991,0.0001,6.7383196137940311e-13,8.363526147828372e-12,8.363509772564294e-12,5.2804332817266964e-18,4.2339315300111945e-17,1.7709799104532829e-12,2.7064329452308837e-17,6.0848446908671833e-25,2.7020364000463877e-25,2.8844305869552828e-28,3.4365952441993947e-21,1.0992673117960565e-15,8.1118454364732255e-20,1.5557050369579758e-28,2.2261300243594029e-31,7.0348936461063185e-33,2.1488715992956401e-35,1.4651148100989541e-15,4.9995392307447396e-42,3.2969189989930187e-48,1.2620525083849832e-49,2.6196221990990083e-56,2.2659539619788761e-54,1.6935915647031836e-20,5.5738540183584383e-26,1.2287934064254143e-31,1.6043544927091617e-32,1.3183966039983654e-18
2.1309635718282356e-15,0.0018870590618861698,2.96456667208161e-27,7.0391154130338763e-23,2.3779680076248585e-18,2.9645416805664412e-27,9.1595828290536069e-18,5.8878801544585745e-29,2.9390736958740576e-50,8.5898417689772792e-41,4.7914542644978578e-43,2.215345667221235e-39,6.7717746540844124e-34,8.4105679839608569e-23,1.3656872883646741e-34,6.1140181845898747e-50,1.358857073916863e-45,6.7231835561576042e-36,5.1721079846894156e-47,4.6031925633255834e-66,2.0489464524570591e-41,7.4481168616292814e-59,5.0804490306934207e-33,1.0762439074437774e-50,1.5224144525648443e-25,3.7536334660929497e-39,3.2834543253055686e-43,1.6113536521757811e-34,3.5717953816510381e-64,2.3925443480370766e-70,4.7468001379437872e-40,1.179861003842895e-51,8.3149288354709802e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999712380362,0.10880299999999983,0.0001,1.0107570808277402e-12,1.2545386988089978e-11,1.2545353927157346e-11,8.1549728390758584e-18,8.765888297745399e-17,2.6550035101690029e-12,5.6023819924549706e-17,1.2792607458966641e-24,5.622406758245927e-25,7.8786130186666754e-28,7.1151162440049078e-21,2.2750780188613939e-15,1.6794739295884635e-19,4.1208718134317302e-28,6.080327458124957e-31,1.9198288811356542e-32,7.509549536284631e-35,3.0322474469122884e-15,2.1871212849839168e-41,1.7722454188856023e-47,6.7841145285808924e-49,1.7031332075370344e-55,1.2186733138535353e-53,3.5064013839469298e-20,1.5224096488102925e-25,4.2935975810870517e-31,5.6096150824337747e-32,1.9775997483663984e-18
2.841297608466956e-15,0.0018870590618861704,5.0419716557458679e-27,1.197172669255902e-22,3.1706176699023567e-18,5.0419236318483365e-27,1.2218050098592467e-17,1.0016985261041037e-28,4.9986284164889932e-50,1.0706972997112121e-40,8.1490689780154761e-43,4.1664872442602894e-39,9.0290668917476094e-34,1.1214146582925267e-22,2.3226969767439146e-34,1.2792678003028917e-49,2.8432068809574777e-45,1.1434457990198317e-35,1.0822240873069893e-46,1.340995299520579e-65,5.1188241397814464e-41,1.4048135967608996e-58,1.0627419030736043e-32,3.1207419192927401e-50,3.1854210254223734e-25,9.3793745770321655e-39,5.5948804836955829e-43,3.3715061401064001e-34,7.4734471612921872e-64,5.6135542071545349e-70,1.1858794565207643e-39,3.437063550612922e-51,3.057464759111101e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999616505821,0.10880299999999973,0.0001,1.3476821996623308e-12,1.6727237535290134e-11,1.672718195975929e-11,1.1031019228858145e-17,1.4908524014896676e-16,3.5380343716057404e-12,9.5266125441781706e-17,2.1949133897012811e-24,9.5890011901877634e-25,1.6485264168237141e-27,1.2101025041070953e-20,3.8679746620056303e-15,2.8563630891584113e-19,8.3931619863820514e-28,1.2722167065192266e-30,4.0139063278772587e-32,1.8753621182688727e-34,5.1552765209361052e-15,6.3693316638552671e-41,5.9043304710948895e-47,2.2601646806783501e-48,6.3920567091054032e-55,4.0612266937227911e-53,5.9634989955784094e-20,3.1854090090224321e-25,1.0721172743486645e-30,1.4015015060916709e-31,2.636794195577578e-18
3.5516316451056764e-15,0.0018870590618861698,7.7030065040928055e-27,1.8290101322054893e-22,3.9632562537467347e-18,7.7029233405892435e-27,1.5279313256948646e-17,1.5308725005752354e-28,7.6368081673751169e-50,7.1425461052965011e-41,1.2449998434178771e-42,7.126327256413946e-39,1.1286355484377008e-33,1.4017727987905928e-22,3.5485803485435136e-34,2.3288719219456284e-49,5.1759793504950765e-45,1.7469354307123521e-35,1.9702286139415734e-46,3.255483573059153e-65,1.0858106121670326e-40,2.4436959575094676e-58,1.9341985413849329e-32,7.5575870910194522e-50,5.7989606986238369e-25,1.989946176953531e-38,8.5705590923031789e-43,6.1377118378243378e-34,1.3605194497928817e-63,1.1280889787365501e-69,2.5155005508460808e-39,8.3437912677443415e-51,9.0979558068361396e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999520631488,0.10880299999999959,0.0001,1.6846073178393362e-12,2.0909077061288176e-11,2.0908992719006024e-11,1.390716859569027e-17,2.277686651408551e-16,4.4200026869543747e-12,1.4552016629745823e-16,3.3729302776058238e-24,1.4675983621644088e-24,3.0011781301347651e-27,1.8487703415822969e-20,5.9072860740547874e-15,4.3638941122242512e-19,1.487252863391965e-27,2.3160322539269194e-30,7.3015627007404251e-32,3.9764758804189147e-34,7.8732918030947828e-15,1.5457242421700455e-40,1.6158588367450526e-46,6.1854736929456431e-48,1.9490728575490302e-54,1.1118125525045634e-52,9.1109004455714016e-20,5.7989351887514841e-25,2.2730266916155534e-30,2.9730255382506958e-31,3.2959793245952385e-18
4.972299718383117e-15,0.001887059061886169,1.4812595816863328e-26,3.5171073184599845e-22,5.5484994912643504e-18,1.4812387758608865e-26,2.1410402818913209e-17,2.9460392030707872e-28,1.4685385461768653e-49,1.140463645000447e-40,2.3941061872059085e-42,1.7882336365100341e-38,1.5800921505608963e-33,1.9624899392642469e-22,6.8238791434422208e-34,6.1489623905839918e-49,1.3666225922030045e-44,3.3593162541097541e-35,5.2024826269799944e-46,1.6833303513528736e-64,3.9755994462218852e-40,5.2018943086077551e-58,5.1033418416814944e-32,3.8933815218427111e-49,1.5311021874342577e-24,7.2905895915647262e-38,1.6680930396056916e-42,1.6205357631222687e-33,3.5921960501700176e-63,3.4613558852967453e-69,9.2102825202138826e-39,4.3139686889954358e-50,7.5273980404805638e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999328883482,0.10880299999999925,0.0001,2.3584575521792899e-12,2.9272722395756047e-11,2.9272561333822712e-11,1.9659104691945212e-17,4.3798930693898758e-16,6.1806923903839234e-12,2.7971745938577175e-16,6.5325162760821001e-24,2.8277654204183653e-24,7.9245862620002139e-27,3.5551336404903822e-20,1.1350062697495531e-14,8.3916456639989007e-19,3.6646267897693104e-27,6.1150375317859598e-30,1.9237890775344734e-31,1.4540886415078925e-33,1.512748062084736e-14,7.9819253309991247e-40,1.2048103488033572e-45,4.6119946990920637e-47,2.1531629393675002e-53,8.3000966530620398e-52,1.7519945167953401e-19,1.531092841082169e-24,8.3086652551099264e-30,1.0887203433304773e-30,4.6143210440149695e-18
7.813635864937998e-15,0.0018870590618861672,3.6137949829390068e-26,8.5805429834570164e-22,8.7188510814658135e-18,3.6137174854927603e-26,3.3706625185210428e-17,7.1990569669969714e-28,3.5828036763162064e-49,1.2547029388821004e-40,5.8409362434593287e-42,7.7845464089157313e-38,2.4830009165283845e-33,3.0839276373645389e-22,1.6648653583658238e-33,2.3777290364488161e-48,5.2845587860446056e-44,8.1957706015562322e-35,2.0121005188227214e-45,1.8173385910972048e-63,2.5173933980890157e-39,1.4317157620371261e-57,1.9702556877496917e-31,4.1946389507208047e-48,5.9205168058801418e-24,4.6234810148680463e-37,4.3360758522666536e-42,6.2662842956449937e-33,1.3890515298247374e-62,1.5701164571924033e-68,5.832052318034552e-38,4.6566272841773248e-49,1.3593956686119147e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998945389967,0.10880299999999818,0.0001,3.7061580128522651e-12,4.5999879232967675e-11,4.5999488250998895e-11,3.1162575461479835e-17,1.0685447299126738e-15,9.6892058695812356e-12,6.8183015551902852e-16,1.6046116592990781e-23,6.9086132187988206e-24,3.0647545327309272e-26,8.6734630505032446e-20,2.7641066268905306e-14,2.0473102911755355e-18,1.2293260663799432e-26,2.3645894706244474e-29,7.4033716125781983e-31,9.179155365682516e-33,3.6840298201858058e-14,8.5894264421026174e-39,2.294809183486691e-44,8.7845218682403503e-46,7.5044311543090418e-52,1.5840853061396009e-50,4.2743103715904899e-19,5.9204577046230476e-24,5.2401739670817509e-29,6.8965435707613973e-30,7.2508910338744671e-18
1.065497201149288e-14,0.0018870590618861641,6.6946116639198453e-26,1.589548033643446e-21,1.1889022678426953e-17,6.694421569931046e-26,4.6048277237672663e-17,1.3356243215029878e-27,6.6372735926622096e-49,1.5945514282757409e-40,1.0820578108483083e-41,2.219707995606514e-37,3.3859037597293609e-33,4.2053698959547166e-22,3.0843092496541713e-33,5.9009586435089432e-48,1.3115010273950393e-43,1.5183002144632295e-34,4.9943019626630299e-45,7.5807070297220214e-63,8.1925964366618216e-39,2.7832257182024141e-57,4.8834659595956183e-31,1.7489092140846629e-47,1.4693178571151747e-23,1.5062157785540333e-36,8.8316277679450934e-42,1.5551173083624395e-32,3.4472819175183541e-62,4.1597393164095146e-68,1.8979810787505928e-37,1.9422241631396967e-48,7.1279314850271133e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998561899887,0.10880299999999667,0.0001,5.0538584628401865e-12,6.2726857765105155e-11,6.272613452131978e-11,4.2665891030098933e-17,1.9794823593071801e-15,1.3180607379768678e-11,1.26209593043448e-15,2.9822451760924247e-23,1.2802077881411423e-23,7.6068446692861935e-26,1.6067868913265284e-19,5.1121438582784632e-14,3.792707502780784e-18,2.7388706502269302e-26,5.8683072211653214e-29,1.8302867240488955e-30,2.9810222695974145e-32,6.8135180598233422e-14,3.5762454152306496e-38,1.1938002488698939e-43,4.5698706466870573e-45,4.7566498202715835e-51,8.2497618998712391e-50,7.9182419635444918e-19,1.4692986535276957e-23,1.7007427654341227e-28,2.2449946723650699e-29,9.8873096382892894e-18
1.633764430460264e-14,0.001887059061886156,1.5700056010870051e-25,3.7277167827948944e-21,1.8228826114100252e-17,1.5699371206198809e-25,7.0867826856628418e-17,3.1423613305799647e-27,1.5565959329859589e-48,1.3703988545453597e-40,2.537695072409839e-41,1.127468569163784e-36,5.1916916833863266e-33,6.4482680932810398e-22,7.2340751234619311e-33,2.1432493365933215e-47,4.7634106558326596e-43,3.5607897165330296e-34,1.8145759387929662e-44,6.9605342489214258e-62,4.6772053535928406e-38,6.9991314081098769e-57,1.7682326452636433e-30,1.6048774469726127e-46,5.3364941463890259e-23,8.6235819075959037e-36,3.0563153144533914e-41,5.6480190096079596e-32,1.2520528067663221e-61,1.6414278703987439e-67,1.0835694156723491e-36,1.7827331228998142e-47,1.0807284170632253e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899997794929789,0.10880299999999227,0.0001,7.7492593307707533e-12,9.6180282250472751e-11,9.6178585456494745e-11,6.5672181992378563e-17,4.6421693944336014e-15,2.0112517193067152e-11,2.9547504205622895e-15,7.0158235920751597e-23,3.0003087176627034e-23,2.7635447951604371e-25,3.768273362534391e-19,1.1946429472161716e-13,8.8947413100769946e-18,8.0132621623355244e-26,2.1313532836646114e-28,6.5865075914845732e-30,1.6921587468202824e-31,1.5922324418094147e-13,3.2642426830060458e-37,1.7868290138251391e-42,6.840027268042963e-44,1.1898861841650912e-49,1.2400665143322333e-48,1.8569760739494436e-18,5.3363851186932034e-23,9.6378481023385223e-28,1.2826039142678205e-28,1.5159692902024927e-17
2.2020316597712405e-14,0.0018870590618861444,2.8497066251350942e-25,6.7660591078560174e-21,2.4567909933054356e-17,2.8495421714139015e-25,9.5869034601908426e-17,5.7205515247385056e-27,2.8254287165985771e-48,1.8627729595713665e-40,4.6062816007752084e-41,3.3926550824658242e-36,6.9974559235906237e-33,8.6911845337550586e-22,1.31322248118104e-32,5.1603320101024103e-47,1.1468915904490242e-42,6.463341464772582e-34,4.3702709432107852e-44,2.7629243946087869e-61,1.4604583512903425e-37,1.3057961254912465e-56,4.2466721557420727e-30,6.3685836076700704e-46,1.2848514488522032e-22,2.6981982438685775e-35,8.4031171277889913e-41,1.3598377976482189e-31,3.0145610347208739e-61,4.1014768409089946e-67,3.3834476750863349e-36,7.0748572308625668e-47,5.3947561019623761e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899997027973151,0.10880299999998604,0.0001,1.0444660155974537e-11,1.2963299887818075e-10,1.2962991433546143e-10,8.8677987145609352e-17,8.4258544011303811e-15,2.6977008896197001e-11,5.3546546534880206e-15,1.2753688873904542e-22,5.4400002485832185e-23,6.6552982834474797e-25,6.8398880002602172e-19,2.1613198288088073e-13,1.6145063970521144e-17,1.6425195806232181e-25,5.1316169650102051e-28,1.5739203974006912e-29,5.2622304253138417e-31,2.880629360873902e-13,1.2909588722719108e-36,8.7813370069638271e-42,3.36152908595737e-43,7.1070142350324993e-49,6.1083424410534838e-48,3.3705969420671963e-18,1.2848175488030663e-22,2.9935524318247234e-27,4.0069918776320977e-28,2.0431470982812682e-17
2.7702988890822168e-14,0.0018870590618861288,4.5085284870072751e-25,1.0704454266203763e-20,3.0906274241156699e-17,4.5082063396636035e-25,1.2105189222921678e-16,9.0765007956410913e-27,4.4702135140184279e-48,3.6292432460872757e-41,7.2878078851670067e-41,7.9466339217607663e-36,8.8031964812358309e-33,1.0934119221219887e-21,2.0779656909892473e-32,1.0120385180959581e-46,2.249267965302085e-42,1.0225940559538427e-33,8.573389569900835e-44,7.8883152298379762e-61,3.4820780563313729e-37,2.1391612617087135e-56,8.3087018772015697e-30,1.8177733839151233e-45,2.5197919701155474e-22,6.4452339090002195e-35,2.0003517186213362e-40,2.6668174972639149e-31,5.9120780060083758e-61,8.2874275035083958e-67,8.0669391007305623e-36,2.0194524267009833e-46,1.8701916241680757e-60,0.88129999999999997,0.0,0.0,0.0,0.009889999626102975,0.10880299999997797,0.0001,1.314006093845296e-11,1.6308501089420789e-10,1.6308012130799409e-10,1.1168330778794993e-16,1.3330387656725496e-14,3.3774713563087379e-11,8.4585626745334916e-15,2.0195613393713619e-22,8.5959797872960434e-23,1.305511694840263e-24,1.082159038074843e-18,3.4085936542318395e-13,2.5543577958187431e-17,2.8085942508373822e-25,1.0063934763127887e-27,3.064884985123831e-29,1.2499348824000933e-30,4.5430087816951401e-13,3.6733855020863015e-36,2.9433870067521626e-41,1.1267429634728038e-42,2.7636559632538277e-48,2.0527208079607165e-47,5.3326490010536081e-18,2.5197114676774246e-22,7.102738095789077e-27,9.5581449890867825e-28,2.5702644007037876e-17
3.338566118393193e-14,0.0018870590618861106,6.5464410662873221e-25,1.5542793900600075e-20,3.7243919134639412e-17,6.5458838688496847e-25,1.4641639444359139e-16,1.3216711726012722e-26,6.4909443515164957e-48,5.7825367433369151e-40,1.0582274853572801e-40,1.5983151249990486e-35,1.0608913356827103e-32,1.3177072160016171e-21,3.017756545488819e-32,1.7515670424398334e-46,3.8928741434369861e-42,1.4848586691457612e-33,1.4842495469841794e-43,1.8614462911229789e-60,7.0752644741834628e-37,3.0528426865909132e-56,1.4346483848580011e-29,4.2882663998739044e-45,4.3610081810395095e-22,1.3120146884951889e-34,4.272581295963321e-40,4.6154072290592835e-31,1.0232143120772787e-60,1.4497878588684196e-66,1.6391282761827441e-35,4.7642257193274431e-46,5.2578001050077377e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899995494099533,0.10880299999996808,0.0001,1.5835461678206732e-11,1.9653632160723392e-10,1.9652920650841019e-10,1.3468814608333944e-16,1.9355634878159871e-14,4.0506272754663192e-11,1.2263165817187568e-14,2.9341392996936786e-22,1.2464880934097684e-22,2.2599790204364466e-24,1.5713354926934067e-18,4.9337689873362696e-13,3.7090220719411181e-17,4.302816747940355e-25,1.7417740478774908e-27,5.2676401895042861e-29,2.5304900540831686e-30,6.5757781994752969e-13,8.6398389524032468e-36,7.9409114944090168e-41,3.0398283550179874e-42,8.4544921024691432e-48,5.5541949281739188e-47,7.7431012348176522e-18,4.360845253035348e-22,1.436412164427187e-26,1.9430254194854169e-27,3.0973212094029765e-17
