Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154)
1.0205181777067996e-16,0.0026895462123928742,2.5792440526147743e-30,6.6248336236267237e-26,5.8687376764407772e-20,2.5791723046370849e-30,1.9507502844209367e-19,4.4346578572978261e-32,1.1857861967089397e-53,9.7569214689935985e-43,2.3673589558565284e-46,3.1631909065059629e-43,1.1719319557296119e-35,1.7764790882814185e-24,9.7932862796989586e-38,1.3682137353392827e-54,4.5397817244396877e-50,4.424210453092992e-39,1.415005302541007e-51,3.2670545627476598e-73,5.5416406867348534e-47,1.0808061887562765e-63,2.7559488233798746e-37,3.7002120682225368e-57,9.671471246091158e-30,8.6170235074053251e-45,2.2849917181469505e-46,6.264389903477048e-39,5.1560156781621865e-69,1.4574098129280059e-76,1.30485661285224e-45,1.5703610891428291e-58,2.6017459487742322e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999992460696,0.108803,0.0001,3.7767753583389657e-14,3.1993948034462043e-13,3.1993929836829703e-13,6.0520142525482163e-20,8.8933394245833096e-20,7.6275056847622559e-14,5.7745916524438926e-20,7.4439299857457902e-28,4.8017515828938166e-28,3.2169932716100305e-32,6.4519353257397493e-24,3.6966714871794917e-18,1.5234216632669227e-22,1.7900639790184951e-32,2.8176670733447347e-35,7.4625157875469204e-37,1.8841280144921565e-40,4.7423554960480161e-18,4.0854014429133546e-48,1.9458388609924245e-55,8.6961988657143271e-57,1.3653101919581738e-64,1.1460145498477277e-61,3.8468832684290247e-23,9.6714699451019692e-30,1.3965655573006203e-36,1.8001785309210174e-37,4.2450952671810862e-20,6.719259238075831e-43,4.9113794327014592e-51,1.0355394280469254e-29,2.0659341879260007e-58,2.6385104940097581e-23,4.0974915290642816e-28,7.4090409268699504e-35,1.051943893512464e-41,8.0999291986485201e-42,6.7791726738369112e-43,1.5212902455216124e-49,7.7693921297437566e-32,1.8515348406336205e-38,2.370983460166527e-46,2.3430586750078164e-39,1.3346904742449099e-46,2.4598155993706995e-37,5.521178777368305e-40,3.7658561102946049e-31,4.065882773948047e-38,2.7753327407618098e-49,8.0872608762997117e-57,4.1309638939764805e-38,1.9683091702375824e-38,4.7165964732888467e-39,1.0248666535342398e-45,1.2407868755090192e-46,6.6941105074140948e-46,3.0180008214656319e-47,5.2242605192328969e-61,1.6212847149632605e-65,1.0719026689017052e-65,1.1553112014010199e-42,2.5616958697438317e-49
2.0419229915367156e-16,0.0026895462123928742,1.0323550539568117e-29,2.65165786986124e-25,1.1742563522916957e-19,1.0323402924506308e-29,3.9034531694331074e-19,1.7751297834285659e-31,4.7462349096139777e-53,3.0558227055290631e-42,9.9059804880541788e-46,2.13072674952989e-42,2.3448825321120115e-35,3.5545018095550294e-24,3.919867066481127e-37,1.1407731773321099e-53,3.6345858470672988e-49,1.7708372534792033e-38,1.1328691105763145e-50,1.0462524999420405e-71,8.8730690364574015e-46,1.3664475622935604e-62,2.2062353384533215e-36,7.4724894169483328e-56,7.7430540980945556e-29,1.3798458447324924e-43,9.145952322891255e-46,5.0151623728144464e-38,4.1279471362277692e-68,3.700327780445881e-75,2.089287894697283e-44,5.0289530089475785e-57,1.6672301276352036e-73,0.88129999999999997,0.0,0.0,0.0,0.009889999998491484,0.108803,0.0001,7.5568320148258998e-14,6.401567507666061e-13,6.4015638493626719e-13,1.8188977275430338e-19,3.5596501137760122e-19,1.5259914297783675e-13,2.311236756672561e-19,3.9687313469334452e-27,2.1801277692543102e-27,2.5755573416661053e-31,2.5824538686128076e-23,1.4794887152353785e-17,6.0976553213310603e-22,1.418143476187167e-31,2.2558450599320163e-34,5.9730380033337872e-36,3.0163206079402016e-39,1.8979943076893506e-17,1.3081130175694638e-46,1.2461032301743887e-53,5.568993133007269e-55,1.7486862265545383e-62,7.3393172168726046e-60,1.5397550740260032e-22,7.7430517948465658e-29,2.2356254421490825e-35,2.882450246381526e-36,8.4885925961949119e-20,1.0759587134431095e-41,6.6540441445695856e-50,8.2898624583560971e-29,1.3230118189168848e-56,1.0555194001792492e-22,2.5284295167472897e-27,9.0429360590805747e-34,2.5538005013307421e-40,1.966390332983846e-40,1.6460355739422786e-41,4.5272285314284449e-48,3.1097801274511861e-31,1.4823523124801595e-37,2.4624925046994406e-45,1.8756339624658206e-38,1.3917216658994123e-45,1.9639200253109848e-36,8.8170126486942239e-39,3.0148461838026185e-30,6.3250304091271205e-37,8.8647014340118709e-48,5.156019363378857e-55,6.5249068982062503e-37,3.151729050977526e-37,5.7567336211603146e-38,2.4727298331652019e-44,2.8711412287851854e-45,1.6245076803460225e-44,7.3279520286975368e-46,3.3374798921970033e-59,2.0667405096202182e-63,6.8476589013074906e-64,9.2448552421708195e-42,4.0868265300739569e-48
4.0847326191965477e-16,0.0026895462123928747,4.1307324227225903e-29,1.0610068928853898e-24,2.3490183256023798e-19,4.1306997926170621e-29,7.8096325841076059e-19,7.1037191339758201e-31,1.8991122677403762e-52,8.0761698532126627e-42,4.5720777677869759e-45,1.2919029240741987e-41,4.6907877576726335e-35,7.1105478843986334e-24,1.5684578145429491e-36,1.0408196467812789e-52,2.9087734399800318e-48,7.0856563542718927e-38,9.0664676882008736e-50,3.3488742699560162e-70,1.42002045177784e-44,1.4672194426526724e-61,1.7653396250298263e-35,1.7844547703092606e-54,6.1967908407965587e-28,2.2086499478460812e-42,3.6596686854994681e-45,4.01358657987236e-37,3.3036117807045388e-67,8.0036266630438165e-74,3.343636260904426e-43,1.6096660088094e-55,1.0677032421594266e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999969823162,0.108803,0.0001,1.5116945324696695e-13,1.2805908886143157e-12,1.2805900233141497e-12,4.805590003796436e-19,1.4243210536404209e-18,3.0519559512203352e-13,9.2471197463220823e-19,1.894587605525973e-26,9.3296914693364303e-27,2.0612392954060638e-30,1.0333166290845099e-22,5.9187358415053963e-17,2.439855408405706e-21,1.111655399405183e-30,1.8053587478738575e-33,4.7778271509170806e-35,4.8257131278479847e-38,7.5929791287339544e-17,4.1857037242255666e-45,7.9746504169477666e-52,3.5639734130130725e-53,2.2382156481860002e-60,4.6973189004883762e-58,6.1610198375404375e-22,6.1967869797860887e-28,3.5762208708783664e-34,4.6132186891045214e-35,1.6959755881143777e-19,1.7222403553280837e-40,8.1387949315753626e-49,6.6332101017027407e-28,8.4668436550074844e-55,4.218878530604456e-22,1.7215457553716878e-26,1.2209588217501185e-32,6.8653339671877125e-39,5.2860673004198904e-39,4.4263929869086434e-40,1.3721991940101025e-46,1.2443160368605956e-30,1.1863302636503445e-36,2.309777966380667e-44,1.5006970784854838e-37,1.3093559476226203e-44,1.5631035342963043e-35,1.4037576941317459e-37,2.4125878171931529e-29,9.5771277316148589e-36,2.822975101968957e-46,3.270788850394973e-53,1.0167176701228036e-35,5.044403004739118e-36,7.7726227466116373e-37,6.5665934691264223e-43,7.0577889012769882e-44,4.3638148272041088e-43,1.9705890926238302e-44,2.1257532299085771e-57,2.6205774459739802e-61,4.3613627098143587e-62,7.3912472327271839e-41,6.4933160394488994e-47
8.170351874516212e-16,0.0026895462123928747,1.6525530267602344e-28,4.2447052559751749e-24,4.698529483487486e-19,1.6525443421950833e-28,1.5625085988947464e-18,2.8426605890901736e-30,7.597689168998278e-52,1.7143255414465277e-41,2.7369207943760675e-44,7.0726327908474717e-41,9.3826338014836519e-35,1.4222642563272216e-23,6.274857726734555e-36,1.2136083011075346e-51,2.3274609165072497e-47,2.8347245064481622e-37,7.2546665386371639e-49,1.0715183958377846e-68,2.2717002506755719e-43,1.2766116235628793e-60,1.4120294226072923e-34,4.9953011454174888e-53,4.9583650443300822e-27,3.5345525129700159e-41,1.4644104864322485e-44,3.2114459742703488e-36,2.6433914591354081e-66,1.4084655079258684e-72,5.3490351561789564e-42,5.1502496968039386e-54,6.8354565432504176e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999939639806,0.108803,0.0001,3.0237171932026014e-13,2.5614577232599393e-12,2.5614551610516244e-12,1.131121505296337e-18,5.6981904279478125e-18,6.1018175908806368e-13,3.6987802558340731e-18,8.3607987399078408e-26,3.8630277577646816e-26,1.6493216705349433e-29,4.1339292483989529e-22,2.3669631750570879e-16,9.7610036191331099e-21,8.5435224262007368e-30,1.4445567483360628e-32,3.8191228523118902e-34,7.7151560176044923e-37,3.0365102393879816e-16,1.3384165511531199e-43,5.0999848363058305e-50,2.2792500252267745e-51,2.8628049934686229e-58,3.0045592631632668e-56,2.4648042498377959e-21,4.9583587314754229e-27,5.7159749216214092e-33,7.3807996940401909e-34,3.3838993146700545e-19,2.756163525290309e-39,8.9966223053631899e-48,5.305657622536165e-27,5.4147590954717076e-53,1.6841772974570155e-21,1.2549778007640531e-25,1.7703679298359881e-31,1.984264378223237e-37,1.5277317607358346e-37,1.2801464523774323e-38,4.238064750676218e-45,4.9780662910007431e-30,9.4924116067476936e-36,2.0194248012748828e-43,1.2001779133473021e-36,1.1469478550574786e-43,1.2370965395052472e-34,2.222751519802851e-36,1.9301085536816035e-28,1.3828244116070765e-34,8.9415287039668251e-45,2.0555772779505075e-51,1.5450276462475222e-34,8.0713574526184808e-35,1.1270155902398245e-35,1.8529336225004254e-41,1.741690595781466e-42,1.2593477467062336e-41,5.6991783307092787e-43,1.3467463406623929e-55,3.2903459684476935e-59,2.7629114789915212e-60,5.9022383681021268e-40,1.023987611133295e-45
1.2255971129835875e-15,0.0026895462123928742,3.5118350028995295e-28,9.0204111005679074e-24,7.0480278478565824e-19,3.5118185273749922e-28,2.3443633966195351e-18,6.0420010099782531e-30,1.6145871372868711e-51,2.3787095421103856e-41,7.6578096759751423e-44,1.709805338263177e-40,1.4074534666442473e-34,2.1334739771333218e-23,1.3334720938618204e-35,4.3180245958575101e-51,6.6554084994956913e-47,6.0240788055727837e-37,2.0745042467561545e-48,4.8917301463710179e-68,8.3603388374050971e-43,3.708237743288117e-60,4.0368803420557814e-34,2.2361563709869136e-52,1.4178501515911567e-26,1.301007956632628e-40,3.1128679473086005e-44,9.1831450721137318e-36,7.5588175130970856e-66,5.2673107695852611e-72,1.9685584092940849e-41,2.3511886500734423e-53,3.8121756843813583e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999909456502,0.10880299999999997,0.0001,4.5357398526943072e-13,3.842323157857227e-12,3.8423181597847545e-12,1.7943458519661035e-18,1.2109203150432986e-17,9.1496132277935986e-13,7.8593009639780046e-18,1.8305139143516502e-25,8.2927911463575163e-26,4.7162933843658815e-29,8.7850054962034239e-22,5.0286919073895034e-16,2.0743116284224663e-20,2.3878480493612714e-29,4.1307234915559794e-32,1.0914495822828395e-33,2.8384826618827211e-36,6.451166891224675e-16,6.1085875409545097e-43,2.801254914127459e-49,1.2519177965147317e-50,1.8464321986991009e-57,1.6504090796542538e-55,5.2379526353013117e-21,1.4178478176256586e-26,2.1026913022015839e-32,2.71642001388408e-33,5.0655376414968559e-19,1.01450104900139e-38,2.8778360953026048e-47,1.5168454964804039e-26,2.9741510017202908e-52,3.5737019281946463e-21,3.4965741677449773e-25,6.3627215968906284e-31,8.8667951353691631e-37,6.8266015861687994e-37,5.7218851729201411e-38,1.9197118024532782e-44,1.0578885658346186e-29,2.7143634209289012e-35,5.9126753987241362e-43,3.4309284140195975e-36,3.359933506786731e-43,3.515348797372557e-34,8.1400289493264036e-36,5.5186345041794888e-28,4.8527277614893706e-34,4.0652850482952401e-44,1.1222307907223656e-50,5.5496489481274021e-34,2.9706952242553754e-34,4.0505055245095227e-35,8.1989528126930181e-41,7.3172472484187235e-42,5.6239423551564282e-41,2.5473845732672809e-42,7.3731274960964977e-55,2.1104151184283116e-58,1.5125939585389469e-59,1.6858061291339316e-39,3.74267713829028e-45
1.6341590385155538e-15,0.0026895462123928742,5.9909170503431103e-28,1.5388115753648887e-23,9.3975134139481149e-19,5.9908901409970486e-28,3.1265276512775265e-18,1.0308874161527482e-29,2.7543667149066256e-51,2.8821311830381581e-41,1.6640174679743344e-43,3.1922131013571645e-40,1.8766509508231204e-34,2.8446839508582773e-23,2.2748054640066739e-35,1.1063821579617001e-50,1.4038563637792564e-46,1.0276628910042938e-36,4.3758991147354475e-48,1.4579570201961999e-67,2.1200969473898061e-42,7.6137352305700283e-60,8.5135763265064617e-34,6.5928217717238935e-52,2.9907344513892786e-26,3.2997230121759378e-40,5.3123347693871828e-44,1.9370390422939373e-35,1.5944170170822167e-65,1.3190548001260614e-71,4.9920640192228222e-41,7.0075197877826031e-53,1.4374845051796003e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999879273268,0.10880299999999996,0.0001,6.0477625109447863e-13,5.1231872024953257e-12,5.1231790195274836e-12,2.4605819932632663e-18,2.0657345279647462e-17,1.2195344261486825e-12,1.3405834992303156e-17,3.1728500217696781e-25,1.4221785866029032e-25,9.9483805527161003e-29,1.4986538892885312e-21,8.5764591640599654e-16,3.5386189428699093e-20,4.9348482816553604e-29,8.71311320500484e-32,2.3010331801317725e-33,7.1961365882395768e-36,1.1002497353706845e-15,1.8201949754436468e-42,9.6285814853295778e-49,4.3031410508787054e-50,7.2090467971650358e-57,5.6734284644676947e-55,8.9355439461716526e-21,2.990728517506737e-26,5.3301296620839754e-32,6.8888611253851464e-33,6.7409140115361655e-19,2.5730761319339636e-38,6.5710942613366772e-47,3.1989503471958293e-26,1.0222869367398855e-51,6.0880882012940473e-21,7.2652339012798448e-25,1.5904777150268133e-30,2.6065991622771747e-36,2.0067967142069446e-36,1.6824734947843552e-37,5.6919887667246401e-44,1.8046769067274415e-29,5.7255227614964647e-35,1.2639858869689016e-42,7.2351089761153547e-36,7.1849332421279937e-43,7.3730593841881577e-34,2.0550833308162588e-35,1.1639682186281156e-27,1.1804533270017217e-33,1.2071326050504826e-43,3.8360400386811076e-50,1.3772712311823941e-33,7.533987620098197e-34,1.0124971897871381e-34,2.3891133449741085e-40,2.039709447324036e-41,1.652353093486324e-40,7.4904198105467881e-42,2.5267952810090647e-54,8.1976312207488943e-58,5.1835458997320985e-59,3.552229650215213e-39,9.43244352263648e-45
2.4512828895794864e-15,0.0026895462123928742,1.2403707383306596e-27,3.1859821876595999e-23,1.4096454494657681e-18,1.2403653527229295e-27,4.6915824361159221e-18,2.1349594575188878e-29,5.7027163344305926e-51,3.5398967302830081e-41,4.9878833798313875e-43,7.5395785755259688e-40,2.8150691948728816e-34,4.267104491893638e-23,4.7098201706945902e-35,4.1119665349142278e-50,3.8344733379558292e-46,2.1276985751252758e-36,1.1952575546662701e-47,6.3808243085099453e-67,7.4123928454380143e-42,1.9421086667270873e-59,2.3246569078002868e-33,2.856216364760533e-51,8.1688358784495673e-26,1.1539607722166703e-39,1.1009634043362852e-43,5.2907844044110216e-35,4.3549708210519061e-65,4.3924428038163494e-71,1.7453512948006396e-40,3.0667575961092069e-52,1.0443029692860374e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999818906868,0.10880299999999991,0.0001,9.071807824532665e-13,7.6849120366774143e-12,7.6848957189766865e-12,3.7944293212210022e-18,4.2769298164452246e-17,1.828196516919829e-12,2.7750429879449852e-17,6.6740471105882618e-25,2.9596906813231355e-25,2.717339740237366e-28,3.1028413711154745e-21,1.7749610302058213e-15,7.3264373516512943e-20,1.3035900554978311e-28,2.3798807657230562e-31,6.2795007217136322e-33,2.5147910547213016e-35,2.2770473996920881e-15,7.9627120149260306e-42,5.1758157620620012e-48,2.3131417016355572e-49,4.6869374313437237e-56,3.0508493622462991e-54,1.8500327608380426e-20,8.1688150790054841e-26,1.8623206910275146e-31,2.40869401380472e-32,1.0077042701038391e-18,8.9985657202909595e-38,2.006784281516875e-46,8.7348272979063672e-26,5.4952761092727039e-51,1.2576044604536838e-20,1.9523466918680352e-24,5.4713710667753797e-30,1.1221390768250778e-35,8.6389477103779907e-36,7.2459335223133021e-37,2.4750904684928478e-43,3.7364405186234304e-29,1.5638562996441016e-34,3.5007085817111007e-42,1.9753197700154866e-35,1.9905708519435479e-42,1.9949523972098263e-33,7.1316249070038617e-35,3.1787774873906921e-27,3.8593514174358221e-33,5.2493565185495858e-43,2.0421787679485027e-49,4.6468235005870025e-33,2.6344297489416001e-33,3.4830707717117347e-34,1.0132686686956571e-39,8.0627426750802261e-41,7.106496141268298e-40,3.2259429635484319e-41,1.3512735385584872e-53,5.2815676167306004e-57,2.7718213443399403e-58,9.6856267325196768e-39,3.263693281047036e-44
3.268406740643419e-15,0.002689546212392874,2.1095706002325254e-27,5.4185803320165858e-23,1.8795348472243381e-18,2.1095616803917113e-27,6.2577752019146493e-18,3.6320105368000468e-29,9.6989809774891571e-51,4.3665146173462309e-41,1.1478789967744242e-42,1.4333040408153578e-39,3.7535304507608966e-34,5.6895259630028819e-23,8.0102981846951462e-35,1.09682968511886e-49,8.0231313266908951e-46,3.6187095899723594e-36,2.5009775302025958e-47,1.8588340102306524e-66,1.8517937830201938e-41,3.6907123907927699e-59,4.8626860114596444e-33,8.2792754684547707e-51,1.7092189595000418e-25,2.8834786981804416e-39,1.8749699272730551e-43,1.1070244851819403e-34,9.1122109639013455e-65,1.0378077476442424e-70,4.3603067694615453e-40,8.933715123888576e-52,3.8400287511915954e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999758540625,0.10880299999999986,0.0001,1.2095853133556117e-12,1.0246631773654001e-11,1.0246604552711134e-11,5.1288275328085668e-18,7.2740122288315896e-17,2.4361005406785873e-12,4.718824441401818e-17,1.1454632930783476e-24,5.048129288506944e-25,5.6857774390160213e-28,5.2771819003338432e-21,3.0176057618635633e-15,1.2460518205019444e-19,2.6487345005900726e-28,4.9795753853438826e-31,1.3128816772211276e-32,6.280162424377122e-35,3.871201246968376e-15,2.3188938296096594e-41,1.7243489280409814e-47,7.706349404325897e-49,1.7590619458410334e-55,1.016613064526894e-53,3.1464591085693767e-20,1.7092137563424944e-25,4.6499965498969285e-31,6.0178564679095673e-32,1.3390337419912862e-18,2.2485602009303264e-37,4.5868099054264804e-46,1.8271393813336654e-25,1.8307793812104041e-50,2.1342250970215755e-20,4.043649744618915e-24,1.3535595698485146e-29,3.2373228238720018e-35,2.4922325673448112e-35,2.0910685868158449e-36,7.1820744596745093e-43,6.3547859687627367e-29,3.2721546453528575e-34,7.3852634031169579e-42,4.1314875144055704e-35,4.2002218202716084e-42,4.1394175525780794e-33,1.7707128547539385e-34,6.6503043160964115e-27,9.1350436856749791e-33,1.5216842068737661e-42,6.7556795251215498e-49,1.1276761808650386e-32,6.5821767363697223e-33,8.6167485348420758e-34,2.8897949759094439e-39,2.1824831209505557e-40,2.0486589910649303e-39,9.3096650871800716e-41,4.4848427075431686e-53,1.9698125813048985e-56,9.1991938149976102e-58,2.0234633041430401e-38,8.0839139711788331e-44
4.902654442771284e-15,0.002689546212392874,4.5963738545723588e-27,1.1806080037556851e-22,2.8192981563809327e-18,4.5963590752262678e-27,9.3938974525006259e-18,7.9185113435676211e-29,2.1132578166572364e-50,4.6528734547747264e-41,4.7692784798453052e-42,4.203011160468635e-39,5.6306720146918268e-34,8.5343719592649917e-23,1.7453195517564338e-34,6.5813689323790449e-49,2.5335132291994119e-45,7.8845595050961902e-36,7.8979651433966591e-47,1.2873844940664766e-65,8.5693413323476181e-41,9.5747440313920387e-59,1.5342960663487452e-32,5.7000772795947329e-50,5.3972821104764735e-25,1.3353356704270373e-38,4.113631940885976e-43,3.4957018697290768e-34,2.8774299746881241e-64,3.9976370163265319e-70,2.0177709381118617e-39,6.1867291404187489e-51,4.5748876449149176e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999637808624,0.10880299999999971,0.0001,1.8143943736615069e-12,1.5370054530101684e-11,1.5369996392499374e-11,7.7976448096207792e-18,1.5848697960027049e-16,3.6494251349066326e-12,1.0277007863579397e-16,2.5216774870861846e-24,1.1032093563740319e-24,1.7955138362976802e-27,1.1498019869262815e-20,6.5686861058212253e-15,2.7149318811604901e-19,7.7338029284524694e-28,1.5724199454047899e-30,4.1365472576066834e-32,2.9023581667488721e-34,8.4267819759976374e-15,1.6037884481118072e-40,1.8308628261507048e-46,8.1823856873076908e-48,2.9513287142074477e-54,1.0803271206076171e-52,6.8555689285617226e-20,5.3972580008410593e-25,2.1477657159988577e-30,2.7853976198854035e-31,1.9942900668340532e-18,1.0413443532555008e-36,1.8863935662781137e-45,5.7650702345885393e-25,1.943871040023393e-49,4.6259193232864248e-20,1.2564276435345286e-23,6.1521770857719764e-29,2.1930560748202621e-34,1.6881212704764842e-34,1.4183951726185876e-35,4.9256578251824735e-42,1.3845950796781117e-28,1.0332599546661382e-33,2.3583402174725255e-41,1.3031697576689813e-34,1.3416190401311342e-41,1.2766099423193317e-32,8.0226947881516737e-34,2.0992204302826126e-26,3.6032147806052797e-32,1.0323129570797174e-41,6.9200934379959922e-48,4.7575453251839279e-32,3.0471525824019638e-32,3.9164685595224921e-33,1.8692205635312262e-38,1.1939096202677192e-39,1.3834820992822441e-38,6.3150625223503156e-40,4.6708209483967874e-52,3.1822081433786829e-55,9.5790925045920299e-57,6.3614819338679652e-38,3.6331991320907692e-43
6.5369021448991494e-15,0.002689546212392873,8.0697159234283417e-27,2.0727529324220155e-22,3.7590410320428727e-18,8.0697044640086634e-27,1.2534945444233498e-17,1.3910674865892348e-28,3.7102315958851698e-50,5.3948540048912545e-41,1.3232433049783776e-41,9.6338010746409396e-39,7.5081801041242436e-34,1.1379221981383545e-22,3.06424341425331e-34,2.2714415652171526e-48,5.7626337851790507e-45,1.3842756713073341e-35,1.7965345803457918e-46,4.681578704131931e-65,2.4835075803879634e-40,1.8322422005585564e-58,3.4874490037419338e-32,2.0692596156280229e-49,1.2276409254488736e-24,3.8721586754128551e-38,7.3000776326016644e-43,7.9511658285195226e-34,6.5449244766001227e-64,1.0071136197084367e-69,5.847764958927499e-39,2.2496772114588836e-50,2.1135385260093047e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999517077283,0.1088029999999995,0.0001,2.4192034319916888e-12,2.0493455267972545e-11,2.0493354186747063e-11,1.0466356065589986e-17,2.782497554523593e-16,4.8594818661384639e-12,1.803557268108282e-16,4.451655501540569e-24,1.9396179904426904e-24,4.0841669360106311e-27,2.0186714151107782e-20,1.1522192093251106e-14,4.7665402096887346e-19,1.647483444700042e-27,3.576545622073257e-30,9.3907683402852296e-32,8.4028863486666764e-34,1.4781494973974558e-14,5.8267770343910315e-40,8.2117894432161903e-46,3.6699681262867266e-47,1.6072594903567763e-53,4.8476868755988458e-52,1.2036118802373563e-19,1.2276339374467418e-24,6.2154997480633344e-30,8.0737390472876513e-31,2.6398834586483486e-18,3.0197383738000268e-36,5.3345399704433166e-45,1.3103981754203029e-24,8.7186632450423382e-49,8.0814035670311952e-20,2.8298482716711694e-23,1.7662809862367672e-28,7.8927120966459451e-34,6.0750139408383871e-34,5.1092371650982504e-35,1.782388035957714e-41,2.4308948804892031e-28,2.3501976431490235e-33,5.3948545271956168e-41,2.9612849438282157e-34,3.0694607250230118e-41,2.8453100838102504e-32,2.2878204742947811e-33,4.7732627732190092e-26,9.3141359725751114e-32,3.7024187538320266e-41,3.0395948757189202e-47,1.2877601668543939e-31,8.8336987951439226e-32,1.1244119900017201e-32,6.523878619699952e-38,3.7649085377272006e-39,4.9685753713674507e-38,2.2748167975179898e-39,2.0716017866480631e-51,1.7007605622087839e-54,4.2481361143696475e-56,1.4414616796508507e-37,1.0297717595987025e-42
9.80539754915488e-15,0.002689546212392872,1.7989581054801117e-26,4.6207011705637533e-22,5.6384650521140494e-18,1.7989704466753022e-26,1.8831886627640635e-17,3.1051356061948098e-28,8.2714169879029251e-50,5.3514016319030841e-41,6.4097601033476504e-41,3.7611717063271736e-38,1.1264897943855858e-33,1.7068934158896592e-22,6.8312646348531927e-34,1.6850517015066007e-47,1.9240491270937856e-44,3.0859594761955969e-35,5.9990419667474095e-46,3.6901999709799873e-64,1.2600503653612954e-39,4.5784825442078088e-58,1.1624645941080788e-31,1.6287197822238045e-48,4.0988554850931104e-24,1.967622124521384e-37,1.7125128782676549e-42,2.6547540506526115e-33,2.1852831440290044e-63,3.8512355463706999e-69,2.9669642817113432e-38,1.7729919660262056e-49,2.6780458520384232e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999275616612,0.10880299999999893,0.0001,3.6288215426976265e-12,3.0740190526847826e-11,3.0739967172661257e-11,1.5803678435856935e-17,6.2028861381485297e-16,7.2697920577253683e-12,4.0169917573545902e-16,9.9804818479259057e-24,4.3282102636890775e-24,1.3637555208657421e-26,4.5001575131195853e-20,2.5636344469106645e-14,1.0625982415368295e-18,4.7762493713629034e-27,1.1941327588562077e-29,3.1209203131661802e-31,4.2516297808366446e-33,3.2888142628023197e-14,4.5798409246219162e-39,1.02509141339973e-44,4.5812955839147128e-46,3.2586479366867732e-52,6.0606597201704656e-51,2.6831770267364772e-19,4.0988200913349068e-24,3.1411856218092736e-29,4.0981333557056039e-30,3.9026790907343833e-18,1.5345757330918914e-35,3.0167931231906207e-44,4.3679243398757621e-24,1.0883693551526703e-47,1.7823031339660776e-19,9.2985258070401295e-23,8.8232127089621877e-28,6.0988562187018759e-33,4.6931939281807622e-33,3.9587133399683092e-34,1.3898815189927573e-40,5.4191353599040059e-28,7.8467889594630708e-33,1.8128662444967817e-40,9.8642414405303545e-34,1.0316103288467167e-40,9.0553831454779625e-32,1.1120543323633065e-32,1.5924677546488692e-25,3.6933858533227971e-31,2.7991191609106947e-40,3.5317561376154934e-46,5.5613775575796258e-31,4.4855934934668997e-31,5.6168421521410547e-32,4.619330052133498e-37,2.151218538753477e-38,3.8146203267340112e-37,1.7626876056623372e-38,2.4880682664391788e-50,3.2094722510704977e-53,5.1006522969227844e-55,4.7689631999046846e-37,4.9286809259847642e-42
