Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246)
2.6035037898702102e-11,0.002140385688206754,3.9416900851813976e-18,6.7714187491147406e-14,1.8972530877397044e-13,3.6918088609812183e-18,6.0444411577362494e-12,1.5971580937073051e-18,-2.7414833534977471e-30,-4.1829420978799219e-22,-2.0460793327658246e-33,4.0352879033238075e-22,2.4424477130320491e-28,-1.2049831762768121e-18,1.8719476605863864e-23,-2.9802114136929169e-30,-8.7099889428258347e-32,-1.1147843706588414e-26,-4.2057350489151193e-33,1.4597831886147193e-41,8.9204220290676468e-25,7.6844647702802485e-28,2.0542475035941642e-20,3.0882048590632826e-23,1.6118185572707349e-12,9.6365622710004684e-22,1.8781037943682063e-24,1.8675356370015677e-21,-1.8798550823952658e-39,3.5906276679953636e-34,1.9514523435296617e-23,7.5683862540481055e-31,-4.0687662282939177e-41,0.88129999999999997,0.0,0.0,0.0,0.0098891187258987791,0.10880298014604432,0.00010000000000000135,2.8245310199719462e-08,3.3737261404709563e-07,3.1949183020243387e-07,1.591370667331153e-13,1.8850874319117503e-08,3.5370268894720203e-09,9.9687178769420964e-10,2.2926899390963819e-16,8.3119059441297181e-18,5.9246350531027959e-15,2.8278768186172551e-12,6.8661200360978423e-08,6.6801142853593244e-11,7.7378519909114339e-20,5.1896321180123398e-18,3.893410628366604e-21,2.6598034098986249e-19,1.04022364550238e-07,9.2215590386162962e-22,5.5652841437938023e-24,4.8603299169867051e-25,8.1263505300704692e-28,1.2650752422561445e-28,2.4602722482576541e-11,1.6118185788166563e-12
2.7154862617239982e-11,0.0021403856849867443,4.2876715529573966e-18,7.3473395660236594e-14,1.962311937844632e-13,4.007089325830244e-18,6.5538713418666842e-12,1.8616113113206488e-18,-2.7310043353069647e-30,1.0353630370476309e-21,-2.082232289318475e-33,-1.0477102851505739e-21,2.5427296523674405e-28,-9.9545770195156949e-19,2.1117006698376601e-23,-2.9801956579984968e-30,-9.3532769540825636e-32,-1.1320947525780186e-26,-4.6586863847932769e-33,1.4600651733378098e-41,1.0143663667791501e-24,7.6775941059593488e-28,2.2377084744520665e-20,3.086424211551693e-23,1.8230459286467348e-12,1.1374007763950526e-21,2.313030796612768e-24,2.1225457854744672e-21,-1.9609750514839789e-39,3.8990623830245777e-34,2.2190293094266891e-23,9.0465373324106136e-31,-4.5903123024317918e-41,0.88129999999999997,0.0,0.0,0.0,0.0098890808234487308,0.10880297864076492,0.00010000000000000114,2.9460111909414266e-08,3.5188070787180789e-07,3.325817784383275e-07,1.6598048675049843e-13,2.0311184807281947e-08,3.5370140195503418e-09,1.0413234662441577e-09,2.4702967216866107e-16,8.6825436867502339e-18,6.8527868310479343e-15,3.0766878938129866e-12,7.1673691071499746e-08,7.2670265767142122e-11,8.0990536624367796e-20,5.8797823738067347e-18,4.2165647774022292e-21,3.0061783529424721e-19,1.0858634318268341e-07,1.08756699249838e-21,6.8402427697178902e-24,5.981541955705019e-25,1.0435823429848427e-27,1.6193213099097085e-28,2.6653412424961805e-11,1.8230459522066441e-12
2.8274687335777863e-11,0.0021403856816813505,4.6465568890643627e-18,7.9424274902042116e-14,2.0257786130724674e-13,4.3331317363633051e-18,7.0837682600330623e-12,2.1573666254328066e-18,-2.7205780091054252e-30,-2.4377042303793859e-21,-2.1112791427002094e-33,2.4279431485161723e-21,2.6427058984765648e-28,-7.8760568649302788e-19,2.3725316019912404e-23,-2.9801848701853967e-30,-1.0002884058412693e-31,-1.1461384323669551e-26,-5.1337858273672322e-33,1.4611686720646693e-41,1.1473752749695792e-24,7.6714953911929525e-28,2.428958213190569e-20,3.0887437681759367e-23,2.051482567877285e-12,1.3333759517005898e-21,2.8245576837499664e-24,2.3988092450481846e-21,-2.0415776087621065e-39,4.2178861283423278e-34,2.5099740813700509e-23,1.0736776202050067e-30,-5.0857227571969789e-41,0.88129999999999997,0.0,0.0,0.0,0.0098890429210213467,0.10880297709555251,0.00010000000000000095,3.0674906054326667e-08,3.6638868013372878e-07,3.4563160137985011e-07,1.7282384920179832e-13,2.1811408153922927e-08,3.5370011496341029e-09,1.0857747709565366e-09,2.6527578177515468e-16,9.0531783123160695e-18,7.8804039527146251e-15,3.3360226426449092e-12,7.4686169326753602e-08,7.8786442733115903e-11,8.4616338134988796e-20,6.627807032561169e-18,4.5517607870936338e-21,3.3805974836714393e-19,1.131503052046352e-07,1.273969021321823e-21,8.3358793694107604e-24,7.2988732089341697e-25,1.3264779500092207e-27,2.0520207972032411e-28,2.8777549412767155e-11,2.0514825935518302e-12
3.051433677285362e-11,0.002140385674825389,5.4023477543384202e-18,9.188352941236473e-14,2.1478724463795131e-13,5.0166998689733849e-18,8.2049041649433767e-12,2.8522543872996153e-18,-2.6999111116703537e-30,-8.3285624366860771e-20,-2.1460123051123704e-33,8.3281364357522078e-20,2.8412207565236862e-28,-3.9131966068916113e-19,2.961258331578098e-23,-2.9801585564244417e-30,-1.1312281691388843e-31,-1.1642299001638249e-26,-6.1462530091999041e-33,1.4691508253894931e-41,1.4472238926712591e-24,7.6641615980958978e-28,2.8347952057046107e-20,3.1263620818949052e-23,2.5623839377686407e-12,1.7991485276025083e-21,4.1164812233496434e-24,3.0179101619669509e-21,-2.2012431925514609e-39,4.8867704656571116e-34,3.1658500144256654e-23,1.4836616108916776e-30,-5.873621989708022e-41,0.88129999999999997,0.0,0.0,0.0,0.0098889671162346454,0.10880297389045293,0.00010000000000000053,3.31044716498878e-08,3.9540425988302009e-07,3.7161599690759794e-07,1.8651040134648384e-13,2.4926468987539575e-08,3.5369754098179276e-09,1.1746762586260565e-09,3.031619702177949e-16,9.794438210261515e-18,1.0258300260642938e-14,3.8862817466780706e-12,8.0711088471502295e-08,9.1759943026007878e-11,9.1909319844410653e-20,8.3063180819899646e-18,5.2583111046154495e-21,4.2176344373880168e-19,1.2227817941723341e-07,1.7164164399893613e-21,1.2098438373370246e-23,1.0620811329816849e-24,2.084632349560154e-27,3.2069961601138762e-28,3.3242673191334926e-11,2.5623839679813625e-12
3.253002126622181e-11,0.0021403856683898308,6.1248277431097336e-18,1.0370637374611139e-13,2.2528109825344055e-13,5.6666098844478296e-18,9.2838312537424873e-12,3.6091065548983637e-18,-2.6814438883598567e-30,1.985028835841651e-24,-2.1537293460479618e-33,-5.7784206111439527e-25,3.0188968789797436e-28,-3.7822361428603511e-20,3.5718659139782503e-23,-2.9801152655492637e-30,-1.2490429502586285e-31,-1.1697604885946935e-26,-7.1218239048075946e-33,1.4791828323900027e-41,1.7580818359535113e-24,7.6578013523220783e-28,3.2266139365558104e-20,3.1688494198434711e-23,3.0870145914816735e-12,2.3127275615580403e-21,5.6452049926745523e-24,3.6547373017305129e-21,-2.3432049139871311e-39,5.5245379637700574e-34,3.8457876069508411e-23,1.9469234830043853e-30,-6.1852782937213519e-41,0.88129999999999997,0.0,0.0,0.0,0.0098888988920041738,0.10880297088181966,0.00010000000000000018,3.5291054814546605e-08,4.2151786580929267e-07,3.9487725438929104e-07,1.9882810130594356e-13,2.7853998368614321e-08,3.5369522440019667e-09,1.254686318070306e-09,3.3876735394907912e-16,1.0461561450299129e-17,1.280013139888612e-14,4.4175529884180509e-12,8.6133473104869855e-08,1.0428097852747466e-10,9.8520208907462516e-20,1.0036974226042444e-17,5.9355650119211444e-21,5.0770843054381984e-19,1.3049320940112044e-07,2.2035956674240312e-21,1.6529455504678981e-23,1.4544430680626248e-24,3.0450899044034719e-27,4.6636907696712601e-28,3.7503842096582107e-11,3.087014626140899e-12
3.4545705759589993e-11,0.0021403856617180396,6.8862223087756756e-18,1.1607933247956176e-13,2.3532357173470685e-13,6.3481764213499851e-18,1.0428714828472071e-11,4.5063370685886979e-18,-2.6664966054348234e-30,-6.390923757236389e-20,-2.1337725065212304e-33,6.3915807623488553e-20,3.1886778397153307e-28,2.3720019690087725e-19,4.2660076873643468e-23,-2.9827246366739173e-30,-1.3656022711737817e-31,-1.1666284798522381e-26,-8.1505479470221982e-33,1.508725823795269e-41,2.1104555116272065e-24,7.9493689662288271e-28,3.6435565499190512e-20,3.340196514466642e-23,3.6765514466811027e-12,2.9276083882951993e-21,7.5943521813210502e-24,4.3710090646915043e-21,-2.4836195168929706e-39,6.2072747708994447e-34,4.6165102769130497e-23,2.5142253372398512e-30,-5.9032411875225338e-41,0.88129999999999997,0.0,0.0,0.0,0.0098888306678474435,0.10880296776267183,9.999999999999991e-05,3.7477613469635444e-08,4.476310774811499e-07,4.1802737816914465e-07,2.111456144985808e-13,3.089197717295029e-08,3.5369290782036414e-09,1.3346951647396311e-09,3.7571605445632445e-16,1.1128674578229083e-17,1.5760802862767562e-14,4.982994714229994e-12,9.1555817383339041e-08,1.1760240772969734e-10,1.0517585710999822e-19,1.1989173765424467e-17,6.6522641321356968e-21,6.0432462015633352e-19,1.3870818556767972e-07,2.7862368912543182e-21,2.2154040715676494e-23,1.9538858915910818e-24,4.3464315400914822e-27,6.6299488162889361e-28,4.1989812505255195e-11,3.6765514861415568e-12
3.656139025295818e-11,0.0021403856548235954,7.6857399829849817e-18,1.2898189926452749e-13,2.450570909043845e-13,7.0605699092041113e-18,1.1640570696501483e-11,5.5601309243560643e-18,-2.6565195361352602e-30,1.9902965058796441e-19,-2.0950424178215791e-33,-1.9901610918197441e-19,3.3708468699696109e-28,8.3077166682279924e-19,5.0393240582802267e-23,-2.9930769767307742e-30,-1.479692077674879e-31,-1.1519472312090476e-26,-9.2233357830383869e-33,1.4768681069859118e-41,2.5069231484467062e-24,8.676271601868278e-28,4.085581179312096e-20,3.4227492469119995e-23,4.3342956850625473e-12,3.6558695471160807e-21,1.0044008558929108e-23,5.1704537235307783e-21,-2.6227205243711874e-39,6.9717451887069622e-34,5.4836534712757704e-23,3.2010646562687157e-30,-4.7688628711912655e-41,0.88129999999999997,0.0,0.0,0.0,0.0098887624437632871,0.10880296453936009,9.9999999999999341e-05,3.9664147615276111e-08,4.7374389602185732e-07,4.4107272135719198e-07,2.2346294143231457e-13,3.4034053634771155e-08,3.5369059124226889e-09,1.4147027999491112e-09,4.1393081978778025e-16,1.1795777605016339e-17,1.9177996942487952e-14,5.5826356095441436e-12,9.6978121306972693e-08,1.3172420760529313e-10,1.1187630202613831e-19,1.4175439313891317e-17,7.4087743860975493e-21,7.1221221972237161e-19,1.4692310791715527e-07,3.4757354670374965e-21,2.9192453456108269e-23,2.5806141639355249e-24,6.0782389223893964e-27,9.2377264123267819e-28,4.669592928651915e-11,4.3342957296908081e-12
3.8088638517778664e-11,0.0021403856494594214,8.3165760088124548e-18,1.3910109061465192e-13,2.5222594454816902e-13,7.6205369877292972e-18,1.2603144482602668e-11,6.473256034003716e-18,-2.6473061508865968e-30,7.4849253868961459e-23,-2.0464178540649971e-33,-5.4292262647801171e-23,3.516085407987453e-28,1.423797217677582e-18,5.6827629817302357e-23,-3.0004410372813961e-30,-1.5635602582537245e-31,-1.1287471602928119e-26,-1.0056985664674229e-32,1.4245856662518977e-41,2.8382570425866864e-24,9.0812149604350534e-28,4.4371715413640526e-20,3.3764564688759104e-23,4.8800563519466197e-12,4.2908893721079669e-21,1.2287665663107076e-23,5.8337913376661545e-21,-2.7273542048644911e-39,7.6220942734401693e-34,6.2083211871643053e-23,3.8113027798161443e-30,-2.3129329950607174e-41,0.88129999999999997,0.0,0.0,0.0,0.0098887107516375423,0.10880296203143089,9.9999999999998744e-05,4.1320829300453848e-08,4.9352885184667324e-07,4.5846767437531509e-07,2.3279543667036967e-13,3.6480388415411273e-08,3.5368883601342174e-09,1.4753223553654747e-09,4.4368379168698649e-16,1.2301222976509667e-17,2.2094598524509892e-14,6.0597633052962487e-12,1.0108647761046001e-07,1.4295698257217685e-10,1.1698296264674979e-19,1.5995384944656526e-17,8.0087606203081546e-21,8.0183282281169519e-19,1.5314737253381339e-07,4.0766380283962776e-21,3.5615453082194525e-23,3.1539299324031222e-24,7.7411773066139104e-27,1.173506391627794e-27,5.0405496066790771e-11,4.8800564007421261e-12
3.961588678259915e-11,0.002140385643980103,8.9686967766235243e-18,1.4950772461704293e-13,2.5914982056120435e-13,8.197621590983887e-18,1.3603274615244971e-11,7.493807982333021e-18,-2.6342679200336885e-30,2.8193135842692292e-24,-1.9715016180115355e-33,2.5633103666173007e-23,3.6575057973007388e-28,1.8876776515933596e-18,6.3842612381760008e-23,-3.0026751666514272e-30,-1.6439966824059372e-31,-1.0928375588212771e-26,-1.0897468118424653e-32,1.3993216082382864e-41,3.1975012049688468e-24,9.1413686463414413e-28,4.8031190869522404e-20,3.2952592520785188e-23,5.4682121688655561e-12,5.0039880065590632e-21,1.4912259234112263e-23,6.5485305731467388e-21,-2.8312363016911811e-39,8.3179000084044056e-34,6.9940158139476879e-23,4.5076026248517292e-30,2.2629786163583144e-41,0.88129999999999997,0.0,0.0,0.0,0.0098886590595544267,0.10880295946961935,9.999999999999827e-05,4.2977496915313604e-08,5.1331358099427369e-07,4.758083914096171e-07,2.421278244951367e-13,3.8980568366125304e-08,3.5368708078558371e-09,1.5359412147471277e-09,4.7409164360403793e-16,1.280666254447125e-17,2.5312229821524964e-14,6.5565537440264018e-12,1.0519481074701291e-07,1.5464921296328428e-10,1.2211537891962522e-19,1.7962163168921703e-17,8.632107426809749e-21,8.9853815830587589e-19,1.593716062552758e-07,4.751226225064576e-21,4.3105807556142735e-23,3.8239239746632524e-24,9.7645170811871831e-27,1.476709175155435e-27,5.4236944728060644e-11,5.4682122220515263e-12
4.1143135047419634e-11,0.0021403856383906982,9.6416640461980141e-18,1.6019152843380133e-13,2.658179734985579e-13,8.7914185294445972e-18,1.4640828609787283e-11,8.6297685345755216e-18,-2.6194286436855814e-30,-6.5363084661730832e-23,-1.8719215906438452e-33,1.0181506545765122e-22,3.7908534154761193e-28,2.1773360639494423e-18,7.1470377179625337e-23,-3.0014024614713973e-30,-1.7199444857537625e-31,-1.0475258017136709e-26,-1.173394713613864e-32,1.4094453397785401e-41,3.5857729574455043e-24,9.0319008371579648e-28,5.1834057484460045e-20,3.2571584797453097e-23,6.1001229769588059e-12,5.801081307063159e-21,1.7963607212907845e-23,7.3162082422910751e-21,-2.9341821137291293e-39,9.0323926083690182e-34,7.8431778654172383e-23,5.2982367044988512e-30,9.1047774003905867e-41,0.88129999999999997,0.0,0.0,0.0,0.0098886073675140771,0.10880295685628885,9.9999999999997985e-05,4.4634150459908479e-08,5.3309808330302959e-07,4.9309723617288781e-07,2.514601048229343e-13,4.1532230270115066e-08,3.5368532555877614e-09,1.5965593759922554e-09,5.0512563343532149e-16,1.3312096291376034e-17,2.884801100232523e-14,7.0730199268236267e-12,1.093031207166588e-07,1.6680088874590542e-10,1.2727356768861918e-19,2.0081074364685387e-17,9.2790836034318868e-21,1.0025972629301665e-18,1.6559580908164441e-07,5.5051653527073392e-21,5.1788003920956196e-23,4.6021556311195593e-24,1.2207573277086104e-26,1.8420771921860524e-27,5.8188411024183635e-11,6.1001230347642825e-12
4.267038331224012e-11,0.0021403856326960456,1.0334950890225274e-17,1.7114069564544751e-13,2.7220098315386549e-13,9.4014478535971947e-18,1.57164213574261e-11,9.8893974763349413e-18,-2.6207785202398597e-30,5.6606292625053024e-20,-1.7869937434180941e-33,-5.6557102176590863e-20,3.9297573573069569e-28,2.4909748521743796e-18,7.9685098821498495e-23,-3.0169862433130999e-30,-1.7907048872676484e-31,-9.9649046021384444e-27,-1.2558044659790983e-32,1.4139453691722655e-41,4.0041866508447384e-24,1.0487977715459854e-27,5.5780134087326182e-20,2.8054943335374674e-23,6.7771279035474184e-12,6.6882683670591996e-21,2.149092526138426e-23,8.1383181096872587e-21,-3.0364124557551856e-39,9.8086097559818213e-34,8.7582447735921723e-23,6.1919402933141542e-30,1.8285778558031159e-40,0.88129999999999997,0.0,0.0,0.0,0.0098885556755159351,0.10880295419369837,9.999999999999766e-05,4.6290789934291571e-08,5.5288235933319575e-07,5.1033646883624371e-07,2.6079227791103588e-13,4.4133114429290782e-08,3.536835703329839e-09,1.6571768392747045e-09,5.3675827810070632e-16,1.3817524218673437e-17,3.2719235264653207e-14,7.6091749830883235e-12,1.1341140751942532e-07,1.7941199988554017e-10,1.3245754611564207e-19,2.2357377707940248e-17,9.9499856676388269e-21,1.1142822631320233e-18,1.7181998101302032e-07,6.34432833309955e-21,6.1795378154983792e-23,5.5010489630542872e-24,1.5136576703383995e-26,2.2793113075565589e-27,6.2258073320006432e-11,6.7771279662074662e-12
4.4197631577060604e-11,0.0021403856269007725,1.1048231272207424e-17,1.8234720676174755e-13,2.7851200337249042e-13,1.0027444281820145e-17,1.6829724017979611e-11,1.1281261068477602e-17,-2.6205664884730062e-30,-6.5620778017577899e-20,-1.6915856098764348e-33,6.5683624336551287e-20,4.0671499530884598e-28,2.7928302077740624e-18,8.8517036478602351e-23,-3.0301830111935493e-30,-1.855828949066214e-31,-9.4030308165886096e-27,-1.3363189700865224e-32,1.4312337581872415e-41,4.4538578592204826e-24,1.1794743982222752e-27,5.9869240808300227e-20,2.3214636435765959e-23,7.5005458307457864e-12,7.6718285904235623e-21,2.5546928988462416e-23,9.0163145949722505e-21,-3.138293465315754e-39,1.0729846420788022e-33,9.7416508880371186e-23,7.1979212346031766e-30,3.034467672493498e-40,0.88129999999999997,0.0,0.0,0.0,0.0098885039835601152,0.10880295148400901,9.9999999999997362e-05,4.7947415338515932e-08,5.7266640894988016e-07,5.2752825054487916e-07,2.7012434368935368e-13,4.6781060149543931e-08,3.5368181510818973e-09,1.7177936059392267e-09,5.6896329863417005e-16,1.4322946337576136e-17,3.6943354989599791e-14,8.1650321623985319e-12,1.1751967115533993e-07,1.9248253635708341e-10,1.3766733162801934e-19,2.4796291566208176e-17,1.0645136378969088e-20,1.233868686582269e-18,1.7804412204950312e-07,7.2747980148230429e-21,7.3270380514615301e-23,6.5339231317645898e-24,1.8625174736718166e-26,2.7991901295277315e-27,6.6444151168529575e-11,7.5005458985016641e-12
4.572487984188109e-11,0.002140385621009306,1.178128930790093e-17,1.9380515624278107e-13,2.8459196642547741e-13,1.0669266298543673e-17,1.7981261404127689e-11,1.281421507050154e-17,-2.6169912340156495e-30,1.1685234141852029e-19,-1.5287448389685761e-33,-1.1678248845357534e-19,4.190947712771045e-28,3.2084483777459122e-18,9.7958437756414503e-23,-3.0417896449362313e-30,-1.9147890994323343e-31,-8.7658728263232568e-27,-1.4141749314279605e-32,1.3973564637238095e-41,4.9359019885794567e-24,1.2793497622838756e-27,6.4101196992246484e-20,2.5683771574311314e-23,8.2716758463005112e-12,8.7582188355244783e-21,3.0187934607173602e-23,9.9516318211829207e-21,-3.2399023114279163e-39,1.1770434605386387e-33,1.0795827480302537e-22,8.325869822999121e-30,4.5177830083105051e-40,0.88129999999999997,0.0,0.0,0.0,0.0098884522916462617,0.10880294872928614,9.9999999999996969e-05,4.9604026672634535e-08,5.9245023250284009e-07,5.4467464770143136e-07,2.7945630231669453e-13,4.9474001458334511e-08,3.5368005988439235e-09,1.7784096765799743e-09,6.0171556809989682e-16,1.4828362653038129e-17,4.1537969073750725e-14,8.7406048264862978e-12,1.2162791162442978e-07,2.0601248814440437e-10,1.4290294168338707e-19,2.7402993886285119e-17,1.136488335713554e-20,1.3616357529713089e-18,1.8426823219119083e-07,8.302869800202163e-21,8.6364842945082879e-23,7.7150232709637482e-24,2.2754955332030531e-26,3.4136467729028103e-27,7.0744903954932971e-11,8.271675919399853e-12
4.7099403280219526e-11,0.002140385615628234,1.2457668061514216e-17,2.0432554885529548e-13,2.8982996287602525e-13,1.126022593578933e-17,1.905020019792592e-11,1.4322076228524547e-17,-2.6114005474581734e-30,-3.9071052202193433e-22,-1.3441705906487753e-33,4.6482156398250262e-22,4.2981160805091425e-28,3.6241740953473996e-18,1.070083462251586e-22,-3.0508264687917929e-30,-1.9619201919341043e-31,-8.107009318056704e-27,-1.4810963363610865e-32,1.3493535105817299e-41,5.3983383272369721e-24,1.3456864979218618e-27,6.8031945413863774e-20,3.0534001737708434e-23,9.0075447885168147e-12,9.8293670873761817e-21,3.4914541805995317e-23,1.0843602937960001e-20,-3.3309238936601343e-39,1.2786533748309331e-33,1.1807102144213467e-22,9.4537115344891578e-30,6.2148644495293804e-40,0.88129999999999997,0.0,0.0,0.0,0.0098884057689598587,0.10880294621316648,9.9999999999996522e-05,5.1094964843444628e-08,6.1025548022849781e-07,5.6006923616026599e-07,2.8785497337420076e-13,5.1934485393761251e-08,3.5367848018383172e-09,1.8329635445887802e-09,6.3164062956656652e-16,1.5283232371113788e-17,4.60045484900499e-14,9.2754880911752566e-12,1.2532530823899813e-07,2.1858223656969284e-10,1.47637085255525e-19,2.9896732413001454e-17,1.2033991738287985e-20,1.4838545332000643e-18,1.898699049037402e-07,9.3169608556853285e-21,9.9667759907843977e-23,8.917291106164028e-24,2.7094226581431061e-26,4.0583775154507733e-27,7.4712220974882392e-11,9.007544866642429e-12
