Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539)
2.8217122479772047e-09,0.0022497470807123607,1.8687210852450245e-17,1.9029764476359633e-13,7.6597546060962467e-15,1.2455237651613896e-15,1.0818714924438436e-09,1.3076629900208408e-13,6.3245166449659864e-31,5.0863486485678057e-27,2.1090938600326674e-31,3.1965677109911241e-17,7.7207648381269983e-19,4.9690747523409929e-17,-7.2767171956895229e-21,-2.3540464965699924e-30,2.313311852285848e-29,1.1714490683348467e-24,1.067417495478501e-28,-1.1721297046373509e-40,1.4446076776461664e-23,-1.482745075621637e-17,4.375645928909861e-21,5.7570058806196243e-18,5.8883913363283721e-10,1.4697957555100012e-18,2.0627343318026731e-19,3.0933434855063864e-17,2.394120061150841e-39,-5.4004419738771319e-21,3.7078610215852758e-22,1.789418701266394e-27,1.4558705039345188e-34,0.88129999999999997,0.0,0.0,0.0,0.009884485748819373,0.10880183243573187,9.9999999999950565e-05,2.8867751373146646e-07,2.5164899341794533e-06,1.3808241155635754e-06,2.3447260208477742e-12,1.1506542823393777e-06,3.7856735489914909e-11,1.5640575065356223e-08,2.691911927035345e-14,2.3435523153666855e-16,1.8431069489830096e-10,7.9301569387297579e-10,7.0297697263637388e-08,1.5728858749471718e-08,5.9628658462508625e-19,4.7760801987330042e-15,7.1887413069598326e-19,1.0827717146467305e-15,7.4126156880721031e-08,1.4747696674174417e-16,4.5086711881518977e-17,8.4058406586959303e-19,1.2604151497126231e-19,1.0369334113861053e-20,2.0264224241242602e-10,5.8811487443421182e-10,4.2506235805698383e-13,2.9035068727038378e-13,1.7780776569241801e-16,8.8478333155689954e-15,-1.4582712013166251e-17,8.3927908229248336e-13,8.6718665160895573e-20,4.9025298005517679e-14,6.5126157640156626e-13,1.4554250117839235e-12,2.258928416291578e-15,1.7384984910325225e-15,5.2363281651841651e-15
2.9741457622437517e-09,0.002249746933933657,2.0738274806930292e-17,2.083031931930838e-13,8.0333453716885508e-15,1.5338327061972844e-15,1.2008462115189471e-09,1.6095400810811648e-13,4.9495832243864563e-31,-6.3893550318744363e-27,2.5438306362138026e-31,3.0160310714050969e-17,5.7445821898036321e-19,5.3989418485269044e-17,-6.2567254647588474e-21,-2.3488320119985034e-30,3.0211594522257673e-29,1.413509459767203e-24,1.4149481908405062e-28,-1.149062998708095e-40,1.731514792554241e-23,-1.3893962296131013e-17,5.0499395302181183e-21,5.023590817780037e-18,6.6158186275904968e-10,1.7334722162657511e-18,2.5713383642948598e-19,4.0220556322253282e-17,1.9979110712439242e-39,-5.7789846909107765e-21,4.4367049713343937e-22,2.3308333778443845e-27,1.9642798552555652e-34,0.88129999999999997,0.0,0.0,0.0,0.0098841871846891381,0.10880176699566092,9.9999999999946269e-05,3.0425204243081703e-07,2.6522970926516466e-06,1.4529574284404784e-06,2.4712622975663036e-12,1.2150988764033431e-06,3.7855641357036546e-11,1.6485221633982515e-08,2.8426776115853013e-14,2.4701124607301823e-16,2.159181246170873e-10,8.8962125077852064e-10,7.409509724549549e-08,1.7473226767593095e-08,6.5485896463732647e-19,5.4298654875235897e-15,8.4185880097143266e-19,1.324994664777193e-15,7.8130439069746072e-08,1.8902750777984399e-16,5.9547346679358956e-17,1.1250807818172829e-18,1.776897088179154e-19,1.4762682700947926e-20,2.1508131936679022e-10,6.6076701155154361e-10,4.7757641177943432e-13,3.2623657338065811e-13,1.8729697922627658e-16,1.1040217691702306e-14,-1.2980119529445157e-17,9.2056281695041554e-13,1.1736428236468329e-19,5.2019505138123148e-14,6.9413253234257396e-13,1.6437257080183008e-12,2.5512410115798169e-15,1.9634693345659672e-15,5.9188895598962856e-15
3.1265792765102986e-09,0.002249746787178401,2.2895869432387342e-17,2.2708629093994182e-13,8.3421309158067503e-15,1.8695772679575385e-15,1.3260140090048576e-09,1.9608636822601627e-13,3.8635454752316115e-31,2.2556119013162782e-26,3.0363654116822888e-31,2.8420383289159896e-17,4.2704311887315261e-19,5.8380448172494337e-17,-5.2763467336642008e-21,-2.3429228149046718e-30,3.862159515003102e-29,1.6933598556080475e-24,1.854050617804666e-28,-1.0659856831768468e-40,2.0619577159203655e-23,-1.3018721148765157e-17,5.8031866375560949e-21,4.3363827446984994e-18,7.3865720879654526e-10,2.0259596026757596e-18,3.168178984076175e-19,5.1569300884142153e-17,1.6570327504597673e-39,-6.1519615536067172e-21,5.2757647210307127e-22,3.0047168662358478e-27,2.6099411259993891e-34,0.88129999999999997,0.0,0.0,0.0,0.0098838885521750561,0.1088017015554814,9.9999999999941892e-05,3.1982449067061123e-07,2.7880890346761477e-06,1.5250803624185075e-06,2.5977842607220329e-12,1.2795340553968084e-06,3.7854546960700234e-11,1.732977267118234e-08,2.9934212699350314e-14,2.5966582918566613e-16,2.5094132575051107e-10,9.9266514473684927e-10,7.7892377068212329e-08,1.9309199930035041e-08,7.1658477930550772e-19,6.1326614878274647e-15,9.7814164702381156e-19,1.6045704214443405e-15,8.2134603130814276e-08,2.3923529063756574e-16,7.7486402172026688e-17,1.483157695246942e-18,2.4607389301413083e-19,2.0645455115480503e-20,2.2752217721924734e-10,7.3774611297381098e-10,5.332182909920565e-13,3.6426074683257648e-13,1.9678533363209504e-16,1.3619133329084239e-14,-1.1469001164708514e-17,1.0045140224294886e-12,1.5642564860716567e-19,5.5016032408166398e-14,7.3705587725740339e-13,1.8440329870718216e-12,2.8621957422614566e-15,2.2027878466828249e-15,6.6453076685259451e-15
3.2790127907768455e-09,0.0022497466404464614,2.5164608610953085e-17,2.468281030564117e-13,8.8661418494087643e-15,2.2576460847557149e-15,1.4573730612907652e-09,2.3667529553346513e-13,3.0141140689729594e-31,-4.2568746639337105e-26,3.5905510644649575e-31,2.6755676986629649e-17,3.1850737953846344e-19,6.2856706837217188e-17,-4.3323736728225425e-21,-2.3357177492274084e-30,4.8542074202531256e-29,2.0151314859686812e-24,2.4037336537528078e-28,-9.1931343352701037e-41,2.4409614165098562e-23,-1.2199844100832471e-17,6.6418357846979695e-21,3.6924500646150297e-18,8.2006561122339364e-10,2.3484910648755465e-18,3.8626266498059582e-19,6.5316406886325824e-17,1.3669296232462601e-39,-6.5185674394286843e-21,6.2377428987037973e-22,3.8370347318125474e-27,3.4195754805800583e-34,0.88129999999999997,0.0,0.0,0.0,0.0098835898514005056,0.10880163611513775,9.9999999999937406e-05,3.3539485855792904e-07,2.9238655916527476e-06,1.597192786841999e-06,2.7242917532400601e-12,1.34395970264693e-06,3.7853452301378112e-11,1.8174227128408541e-08,3.1441426291328432e-14,2.7231896516339222e-16,2.8955487536461108e-10,1.1022827426051295e-09,8.1689536705710989e-08,2.12367624650738e-08,7.8153005240924625e-19,6.8855626490395249e-15,1.1284063436632617e-18,1.9248743400184318e-15,8.6138649157971789e-08,2.9932996539463233e-16,9.9486592214776924e-17,1.9285204454369096e-18,3.3532326086102575e-19,2.8409765002437714e-20,2.3996373954234917e-10,8.1905257450183903e-10,5.9198827718122216e-13,4.0442340132938532e-13,2.0627271704020399e-16,1.6627784459599646e-14,-1.0045729576473272e-17,1.0910171041112226e-12,2.0561840621960491e-19,5.8014231701855933e-14,7.800178132400011e-13,2.0563594485798436e-12,3.1918121607634837e-15,2.4564690768369735e-15,7.4156302367889931e-15
3.4314463050433924e-09,0.0022497464937377234,2.7536532551972731e-17,2.6721741098142692e-13,8.9304842118584845e-15,2.703138805854589e-15,1.5949229577288152e-09,2.8325783252075062e-13,2.3352230429671873e-31,2.3779985738174094e-25,4.2102514117512382e-31,2.5165022618626025e-17,2.3437098057324522e-19,6.7411693420397346e-17,-3.4213446772056544e-21,-2.3286830220484604e-30,6.0168695922673797e-29,2.3832132218967487e-24,3.0859768791107112e-28,-6.8048204197637638e-41,2.8739524080310799e-23,-1.1428776048053201e-17,7.5725133096826734e-21,3.0891349717657937e-18,9.0580718570151572e-10,2.702260547055695e-18,4.6644300548657986e-19,8.1830908466554745e-17,1.1221027927780095e-39,-6.8781293331135785e-21,7.3363514884509843e-22,4.8577721287640835e-27,4.4232067418249045e-34,0.88129999999999997,0.0,0.0,0.0,0.0098832910824894309,0.10880157067457302,9.9999999999932866e-05,3.5096314620003476e-07,3.0596265945508158e-06,1.6692945711137929e-06,2.8507846176445484e-12,1.4083757015348835e-06,3.785235737954449e-11,1.9018583954601369e-08,3.2948414163534162e-14,2.8497063825732822e-16,3.3193327507127709e-10,1.2186093682366063e-09,8.5486576131962241e-08,2.3255898485997949e-08,8.4976078651022556e-19,7.6896615934486436e-15,1.2933365386164571e-18,2.2893805808306347e-15,9.0142577240291788e-08,3.7064120676064108e-16,1.2618878318544135e-16,2.4765145926484008e-18,4.5029426780809162e-19,3.8524186010283603e-20,2.5240524677542068e-10,9.0468646622197973e-10,6.5388641626185971e-13,4.4672456915808141e-13,2.157589610864817e-16,2.0111670627448546e-14,-8.7064592710062467e-18,1.1799614720544882e-12,2.6689811736514195e-19,6.1013600849714057e-14,8.2300779346638043e-13,2.2807142743204181e-12,3.5401045081009255e-15,2.7245239863445637e-15,8.2298921021273533e-15
3.5838798193099393e-09,0.0022497463470520377,3.0014870438940892e-17,2.8838145933586004e-13,9.4414610191332888e-15,3.2114196350892491e-15,1.7386612246823515e-09,3.3639957868555882e-13,1.8079426020689961e-31,-5.3621673840762826e-26,4.8993016856278429e-31,2.3655544618923335e-17,1.7362612348813162e-19,7.2039381346462524e-17,-2.539538567448825e-21,-2.3198947552141047e-30,7.3716816198338051e-29,2.8022889872169923e-24,3.9265016848849473e-28,-3.4695690440870221e-41,3.3668261799697533e-23,-1.0708099506378677e-17,8.602028968179677e-21,2.5239327998134226e-18,9.9588178924478967e-10,3.0884185976637213e-18,5.5837561815303825e-19,1.0152091836974017e-16,9.1681885133901174e-40,-7.2300214422448433e-21,8.5864804963779691e-22,6.1020220576405891e-27,5.6546796613021011e-34,0.88129999999999997,0.0,0.0,0.0,0.0098829922455653998,0.10880150523373229,9.9999999999928217e-05,3.6652935370440231e-07,3.1953718748433803e-06,1.7413855847090294e-06,2.9772626969290287e-12,1.472781935503258e-06,3.7851262195672322e-11,1.986284210156595e-08,3.4455173589151071e-14,2.9762083276153282e-16,3.7825093946031326e-10,1.3417802957126569e-09,8.9283495320990906e-08,2.5366591975521039e-08,9.2134295969176274e-19,8.5460494316482351e-15,1.4736158290049322e-18,2.7016700218936515e-15,9.4146387461461064e-08,4.5461517186519097e-16,1.5830228413772115e-16,3.1444596787692084e-18,5.9676649683124797e-19,5.1555899555077436e-20,2.648461898012146e-10,9.9464759728415298e-10,7.1891256542882216e-13,4.9116415329655705e-13,2.2524406406769819e-16,2.4118897793133391e-14,-7.4471379445583619e-18,1.271241963927337e-12,3.425163702463669e-19,6.4013780919680522e-14,8.6601809125166948e-13,2.5171037047495515e-12,3.9070824543882935e-15,3.0069600183460796e-15,9.0881169924607179e-15
3.6181773600199125e-09,0.002249746314050926,3.0587993753353323e-17,2.9328275990766177e-13,9.5729639779728579e-15,3.3349895587057698e-15,1.7718550338932502e-09,3.493187821442427e-13,1.7072742528289845e-31,1.001867306599019e-28,5.0642890586996637e-31,2.332736700237025e-17,1.626352598567149e-19,7.3090034856664875e-17,-2.3447721904265612e-21,-2.3176205824311148e-30,7.7052361975623037e-29,2.9040931925769616e-24,4.1401447076953614e-28,-2.5776585826852159e-41,3.4865874140867921e-23,-1.0552704643967104e-17,8.8479904733602484e-21,2.4017563546669997e-18,1.016745702839957e-09,3.1798844914149221e-18,5.8078478443031882e-19,1.0643132753358419e-16,8.7553671101004722e-40,-7.3080862713967585e-21,8.8901865849557276e-22,6.4164818089231166e-27,5.9667056788659252e-34,0.88129999999999997,0.0,0.0,0.0,0.0098829249978970683,0.10880149050949937,9.9999999999927174e-05,3.7003146373489203e-07,3.2259123789331852e-06,1.7576045650944859e-06,3.005718211165355e-12,1.4872719805059818e-06,3.7851015743237149e-11,2.0052786478414911e-08,3.4794162698438403e-14,3.0046692115376083e-16,3.8923311919826615e-10,1.3704508102315746e-09,9.0137785565676234e-08,2.5854114134603644e-08,9.3791756204428167e-19,8.7460542620979466e-15,1.5163638362508357e-18,2.8013882619758531e-15,9.5047228526937354e-08,4.754045516120388e-16,1.6634745748618369e-16,3.3130892681697951e-18,6.346748480255088e-19,5.4950278748828715e-20,2.6764527517861833e-10,1.0154851767353803e-09,7.3397451096906088e-13,5.0145774872180812e-13,2.2737804317193172e-16,2.5097614950246153e-14,-7.1743880248923678e-18,1.2920913745255342e-12,3.61742935465249e-19,6.4688898017881264e-14,8.7569745887742142e-13,2.5719504424534851e-12,3.9922285261707162e-15,3.0724907357857913e-15,9.2872785176386443e-15
3.6867724414398586e-09,0.002249746248052178,3.1751331823810507e-17,3.0323948446778775e-13,9.7478527625580908e-15,3.5927630176191569e-15,1.83918233999574e-09,3.7626936469620679e-13,1.5220964387461692e-31,2.2171042592010137e-28,5.4055591511826628e-31,2.2682994581857232e-17,1.4260786652055257e-19,7.5201307634207839e-17,-1.9589042976486983e-21,-2.3129190614848161e-30,8.4060903571679945e-29,3.1164160623052322e-24,4.5971920262724695e-28,-6.024585410346921e-42,3.7364417904528783e-23,-1.0248519859306613e-17,9.3562942958379914e-21,2.1627020677296678e-18,1.0591315563310166e-09,3.3679561323982748e-18,6.2759487290504258e-19,1.1682131509626667e-16,7.9801294593085813e-40,-7.4629727600505662e-21,9.5237345227204022e-22,7.0871625253219517e-27,6.6326886852840317e-34,0.88129999999999997,0.0,0.0,0.0,0.0098827904922553413,0.10880146106098043,9.9999999999925059e-05,3.7703536789620371e-07,3.2869909659903469e-06,1.7900408643091694e-06,3.0626269631692805e-12,1.5162505644612114e-06,3.785052279866309e-11,2.043266003844795e-08,3.5472105683539574e-14,3.061588702793947e-16,4.1183017700266834e-10,1.4288580180411104e-09,9.1846347788898405e-08,2.6843060561116688e-08,9.7158878928122054e-19,9.1542205718133165e-15,1.6043259511962336e-18,3.0088041131658372e-15,9.68488927734758e-08,5.1921012891382914e-16,1.834104650091233e-16,3.6723036239241255e-18,7.1657388672954232e-19,6.231148553850031e-20,2.7324328269557886e-10,1.0578174728088895e-09,7.6457342257831385e-13,5.2236968019247659e-13,2.3164580028450086e-16,2.7144424939869027e-14,-6.6402043859670004e-18,1.3341250133131404e-12,4.0286726677090218e-19,6.6039196194532337e-14,8.9505805492652537e-13,2.6834725929436921e-12,4.1653599685220647e-15,3.2057373992857282e-15,9.6922819560457119e-15
3.721069982149832e-09,0.002249746215054541,3.2341253329854581e-17,3.0828344709873529e-13,9.8039227899357051e-15,3.7270966507348791e-15,1.8733158015607912e-09,3.9031456543213877e-13,1.4369049981169335e-31,-8.4501212671426071e-30,5.5819295617356894e-31,2.2366756544483303e-17,1.3345322849740986e-19,7.6261808865081975e-17,-1.7677119719295942e-21,-2.3104951174452077e-30,8.7739480244829761e-29,3.2270511857508488e-24,4.8413236403194961e-28,4.8850440979999008e-42,3.8666851397396676e-23,-1.0099643962833635e-17,9.6187971208991754e-21,2.0457717713232691e-18,1.080653487851594e-09,3.4645867257109773e-18,6.5202027579516998e-19,1.2231156028279172e-16,7.6165818758175157e-40,-7.5397858802522305e-21,9.8539554835658603e-22,7.4443779573270255e-27,6.9875547856865137e-34,0.88129999999999997,0.0,0.0,0.0,0.0098827232342847734,0.10880144633669317,9.9999999999924002e-05,3.8053716202948084e-07,3.3175290451064714e-06,1.8062581801671544e-06,3.0910801973489252e-12,1.5307391007605034e-06,3.7850276306535029e-11,2.0622589197678541e-08,3.581105949728249e-14,3.0900473065388629e-16,4.2344902552954068e-10,1.4585977913639931e-09,9.2700619766845276e-08,2.7344484459370517e-08,9.8868691640307345e-19,9.3624068751748593e-15,1.6495556295929469e-18,3.1165865853361512e-15,9.7749715956278052e-08,5.4226321106477455e-16,1.9244680095946727e-16,3.8633523752641888e-18,7.6073080937122984e-19,6.6295068372342944e-20,2.7604219807567612e-10,1.0793121798862354e-09,7.8011038163535379e-13,5.3298801145235788e-13,2.3377957817834213e-16,2.8213699239738584e-14,-6.3786765136989384e-18,1.3553070137116642e-12,4.2482706462432632e-19,6.671437190152144e-14,9.0473916925999498e-13,2.7401480821799349e-12,4.2533454572662795e-15,3.273453436307812e-15,9.8981241616755572e-15
3.789665063569778e-09,0.0022497461490627283,3.3536896828809855e-17,3.1847505489370081e-13,9.9293449887375414e-15,4.0069908501591849e-15,1.9425222066328089e-09,4.1958023966623578e-13,1.2803306700641006e-31,-1.241224040984793e-29,5.9463595815541762e-31,2.1746218694737793e-17,1.1686044314599422e-19,7.8392257971589878e-17,-1.3885833514846205e-21,-2.3054409742905085e-30,9.5459866028524678e-29,3.4575693907809746e-24,5.3627702069845895e-28,2.8930853413652927e-41,4.1381952948779814e-23,-9.8083391509997746e-18,1.0160910527137929e-20,1.8169847265993193e-18,1.1243553358134871e-09,3.6630983049246569e-18,7.0297421543619472e-19,1.3391058678552556e-16,6.9346760659845387e-40,-7.6921280527835126e-21,1.05422783257379e-21,8.205253100469932e-27,7.7434421878428983e-34,0.88129999999999997,0.0,0.0,0.0,0.0098825887080513115,0.10880141688805986,9.9999999999921861e-05,3.8754043440742256e-07,3.3786027648890869e-06,1.8386911369586049e-06,3.1479843730968216e-12,1.5597146553714381e-06,3.7849783282623938e-11,2.100243221469854e-08,3.6488931612023181e-14,3.146962221291488e-16,4.4733728513916872e-10,1.5191573752852927e-09,9.4409145453937416e-08,2.8361232698809586e-08,1.0234119524343608e-18,9.7870478124086195e-15,1.7425511519727837e-18,3.3405157593196407e-15,9.9551344445147028e-08,5.9076604132419479e-16,2.1157771257962858e-16,4.2695633279015858e-18,8.5591197100922887e-19,7.4914213930364694e-20,2.8163983860024443e-10,1.1229586844911951e-09,8.1165928599882338e-13,5.5454939119013374e-13,2.38046936687014e-16,3.0447022220975949e-14,-5.8665208171947527e-18,1.3979959603280961e-12,4.7170817240101287e-19,6.8064766113686054e-14,9.2410279069367211e-13,2.8553280311358087e-12,4.4321561897692895e-15,3.4110710901426602e-15,1.0316490093461758e-14
3.858260144989725e-09,0.002249746083075527,3.4753722082482084e-17,3.2880942423061269e-13,1.007998379184133e-14,4.3023033683189578e-15,2.0129811260565956e-09,4.5046065369326455e-13,1.1405210642549495e-31,1.181786457824825e-27,6.3266679929344011e-31,2.1141452186369196e-17,1.0232306847955017e-19,8.053494139710329e-17,-1.0134889809339028e-21,-2.3000997550499548e-30,1.036843874350002e-28,3.7008235644519557e-24,5.931162025808574e-28,5.6171359646951965e-41,4.4249326164281541e-23,-9.5254309920998374e-18,1.0726377710725433e-20,1.5947993892335139e-18,1.168934462941615e-09,3.8686909368358794e-18,7.5681614697052907e-19,1.4637240572221287e-16,6.3094216415993857e-40,-7.8427330625657341e-21,1.1269110970524754e-21,9.0317546741644768e-27,8.5641493681675281e-34,0.88129999999999997,0.0,0.0,0.0,0.009882454168104151,0.10880138743934398,9.9999999999919733e-05,3.9454328560874383e-07,3.4396732206146055e-06,1.8711218506175521e-06,3.2048854801130133e-12,1.5886881771585223e-06,3.7849290205875555e-11,2.1382254750251261e-08,3.7166756169621116e-14,3.2038740671422033e-16,4.7210619116089631e-10,1.5811672726799435e-09,9.6117646780663972e-08,2.9396513624066911e-08,1.0588470368221688e-18,1.0222795891620878e-14,1.8389801251473316e-18,3.5758855035089431e-15,1.0135294910389441e-07,6.4259444012792469e-16,2.3218552799874567e-16,4.7096011710886634e-18,9.6087180948909339e-19,8.4466200174779667e-20,2.8723720859372075e-10,1.1674812715944897e-09,8.4384147744242253e-13,5.7654370815253147e-13,2.4231402917341054e-16,3.2810798797291521e-14,-5.3685918203218528e-18,1.4411110193449613e-12,5.2276528709126336e-19,6.9415203398985684e-14,9.434679699764702e-13,2.9729467788482097e-12,4.614753526620899e-15,3.5516030538282613e-15,1.0743765379030981e-14
3.926855226409671e-09,0.0022497460170929216,3.5992065985788898e-17,3.3929978608480248e-13,1.0242836941563708e-14,4.6135818460491313e-15,2.0846924186993625e-09,4.8301403899200086e-13,1.0157407951721546e-31,1.2504579647624239e-28,6.7232063975964235e-31,2.0552256697915789e-17,8.9599436886888495e-20,8.268944216778895e-17,-6.4205757042379048e-22,-2.29445526292464e-30,1.1243757896725019e-28,3.9573104381205588e-24,6.5499148504930702e-28,8.6890940400613158e-41,4.7275494545991668e-23,-9.2506902566522161e-18,1.1315855562510685e-20,1.3790254845883698e-18,1.2143908254412016e-09,4.0814599081258444e-18,8.1364794796871976e-19,1.5974426201749434e-16,5.7366881351722959e-40,-7.9915738066599875e-21,1.2036099012634253e-21,9.9285686939105878e-27,9.4537650259499412e-34,0.88129999999999997,0.0,0.0,0.0,0.0098823196144545659,0.10880135799054046,9.9999999999917578e-05,4.0154571564328739e-07,3.5007403969441497e-06,1.9035503092667558e-06,3.2617835041072283e-12,1.6176596555156468e-06,3.7848797076333023e-11,2.1762056708949237e-08,3.7844532921950384e-14,3.2607828297983419e-16,4.9777161605900686e-10,1.6446397982575337e-09,9.7826123744670592e-08,3.0450325744948383e-08,1.094998175840106e-18,1.066975033037198e-14,1.9389048213944423e-18,3.8230448724855806e-15,1.031545299389911e-07,6.9790870223878732e-16,2.543519296565398e-16,5.1855559603033277e-18,1.0763999622098114e-18,9.5032178655204209e-20,2.9283429041785638e-10,1.2128798924667611e-09,8.7665692028867364e-13,5.9897093797056546e-13,2.4658085040480358e-16,3.5310023796517279e-14,-4.884525697471343e-18,1.4846437740419423e-12,5.782839955145874e-19,7.0765668563051259e-14,9.6283438810365096e-13,3.0930044894522468e-12,4.8011377203696848e-15,3.6950495217627279e-15,1.1179950652864138e-14
