Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388)
9.31973465265427e-12,0.0028860468069307,1.7665820121553712e-20,4.5476914369429947e-16,5.0401338687347959e-15,2.6220126635051411e-18,8.0761222166646281e-14,1.1842165508466823e-21,5.5003684888805422e-30,1.1641223518642623e-21,1.8058342313139279e-35,4.1447204415456967e-16,4.0756635672062613e-16,7.7006693525188799e-19,5.8771163401502929e-22,-1.3409356027024054e-30,2.5195633409069699e-33,2.2041330851331727e-28,3.4360424735613556e-35,-6.4521416176378175e-41,1.2853530780107264e-28,-4.1047300835388266e-16,1.2964583271227521e-23,-9.0160908398710137e-19,2.639168210479966e-15,8.904597725121643e-26,7.0851444704762181e-22,1.2009770451221453e-18,8.4467857774900903e-41,-9.16518140319198e-24,2.3123113581991052e-27,2.325392148971553e-35,9.4507542715008209e-39,0.88129999999999997,0.0,0.0,0.0,0.0098899382703931601,0.10880299948765859,9.9999999999999287e-05,3.3153800832785727e-09,2.5985540182876485e-08,2.5617775352441862e-08,1.2768837676845498e-14,4.3990223521564493e-10,4.1757533302745137e-10,7.2345620214539056e-11,7.2401672922290974e-18,7.9025370440187445e-19,9.6082790816355583e-18,3.2764854293057069e-14,2.5845240282866323e-09,7.7415657303647472e-13,1.8174524992466459e-21,7.2581028582598517e-21,1.2309341880049998e-23,1.7139308580070899e-22,3.2955377256118201e-09,1.5983139378255325e-25,2.4874713961919677e-28,1.1611256262065966e-29,5.0328521112290602e-33,5.6631311925295663e-34,1.9986035030721959e-13,2.6375605075277475e-15,1.0524758133551248e-18,5.5523194594424047e-19,4.4343454038179188e-17,8.2527695789173514e-24,7.0633563204571097e-19,5.1798939775689903e-16,2.6598439056908973e-31,1.9953963594070195e-15,1.4888467103928603e-15,1.5771415224938701e-17,1.1575352453237224e-20,8.2988235149662385e-21,5.2847620002710757e-21,1.9262591257028218e-27,3.9656613375064064e-22,4.5653293770538952e-24,1.0808616323859571e-31,7.8583479007001736e-26,6.1511459199971137e-32,8.8024969324953725e-25
9.788737331319369e-12,0.0028860468067907906,1.9114729860780473e-20,4.9171385868117401e-16,5.249634278042086e-15,2.811090531634939e-18,8.8266199392997624e-14,1.3750388738479845e-21,5.9980580845403347e-30,-3.9462238504605873e-21,2.1111208967248311e-35,4.1385991671487529e-16,4.064518342042935e-16,7.764103392558568e-19,6.3046157064186322e-22,-1.3398853474587263e-30,2.884411507004341e-33,2.3227170836507422e-28,3.9315871135869101e-35,-7.2543705736689072e-41,1.5052003871911561e-28,-4.0956770230089603e-16,1.4389721225415863e-23,-9.6683917036852801e-19,3.0551820795828923e-15,1.0828708318508845e-25,7.5958440681866941e-22,1.2875688578452289e-18,1.0239209300895334e-40,-9.9534571707263651e-24,2.7190868017467023e-27,2.6740776481604667e-35,1.0858690955677871e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899351643449325,0.10880299943916792,9.9999999999999246e-05,3.4822204149472415e-09,2.7292626050616682e-08,2.688481890401965e-08,1.3411125604237317e-14,4.8415416240148528e-10,4.175752288143504e-10,7.6576200056010906e-11,7.9684961631609354e-18,8.3646575669298731e-19,1.1216430708070692e-17,3.6144794996459402e-14,2.7236346341827424e-09,8.5400641363550003e-13,1.924711110458109e-21,8.4058782868285698e-21,1.3586637998438578e-23,1.989755744962585e-22,3.4729183084197221e-09,1.9511971476979864e-25,3.1921797701877758e-28,1.4904382247393793e-29,6.7922665447401406e-33,7.5392905213503735e-34,2.2021296489123498e-13,3.0533101868536447e-15,1.2215198148258199e-18,6.5037731650571803e-19,4.4580365671144989e-17,1.010319871788358e-23,7.5770454356854536e-19,5.7491904142614086e-16,3.4144596344423707e-31,2.0527294138199874e-15,1.6172215552635385e-15,1.8068719376097521e-17,1.3326698865786806e-20,9.5511088740227647e-21,6.331557315471083e-21,2.307802756795819e-27,4.3728924107705493e-22,5.2809799574984997e-24,1.2502959416373508e-31,8.7042748330477031e-26,7.1153908132851218e-32,9.4230953283858116e-25
1e-11,0.0028860468066450795,1.9787710022129816e-20,5.0886051163255855e-16,5.3437684190777442e-15,2.8959860403212074e-18,9.175435899338699e-14,1.467785055328792e-21,6.221217473452959e-30,-3.5290135861534162e-21,2.2549260738253726e-35,4.139062909324422e-16,4.0627541959041607e-16,7.7969681291567288e-19,6.496703706914445e-22,-1.3398401732311765e-30,3.0570211793103125e-33,2.3765495910066475e-28,4.1658836897594049e-35,-7.6272127353256167e-41,1.6118543536486398e-28,-4.0948519144009536e-16,1.5056020189325758e-23,-9.9613273446236819e-19,3.2559471070920135e-15,1.1790205063246026e-25,7.8250986253614845e-22,1.326441373433302e-18,1.1097199498418246e-40,-1.0313175022806296e-23,2.9177233072820653e-27,2.8454465150876165e-35,1.1524570283219885e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899337652221652,0.1088029994166676,9.9999999999999246e-05,3.5573737401685168e-09,2.7881403411517676e-08,2.7454901852463942e-08,1.3700444462184947e-14,5.047447647493382e-10,4.1757517911839246e-10,7.8482163026167585e-11,8.3073906321270867e-18,8.5728523391570376e-19,1.1998338473433674e-17,3.7721491358532402e-14,2.786297114567226e-09,8.9125474536230202e-13,1.9730669308067849e-21,8.9600233586450528e-21,1.4181900267743902e-23,2.1230216663090323e-22,3.5528195312749251e-09,2.127873326659129e-25,3.5576151739783502e-28,1.6612429587627541e-29,7.7374275498580852e-33,8.53880701413028e-34,2.2969473197402967e-13,3.2539473407501362e-15,1.303198512680235e-18,6.9657197770303507e-19,4.4687827125387017e-17,1.1033202871924704e-23,7.8078564582125242e-19,6.0153499383047646e-16,3.8058805425292429e-31,2.0777441376710568e-15,1.6761097494098409e-15,1.9166071147232462e-17,1.4165200960453471e-20,1.0150570350762573e-20,6.8473970099114903e-21,2.4958195151515972e-27,4.5627700475977783e-22,5.6260969630700196e-24,1.3320043659815855e-31,9.0993526333095343e-26,7.5803906823844387e-32,9.7060260180100651e-25
1.0257740009984469e-11,0.0028860468066450795,2.0625759524304429e-20,5.302015257815128e-16,5.4627712570381357e-15,2.9994587201229354e-18,9.6100607595918919e-14,1.5868973971935943e-21,6.4931909849475235e-30,7.4416967038867957e-21,2.437041206630566e-35,4.1396138684792247e-16,4.0606949570914765e-16,7.8583211257167613e-19,6.7309389640898027e-22,-1.3401970982327837e-30,3.2745247130107349e-33,2.4426130870259837e-28,4.461315843014524e-35,-8.0946280159643331e-41,1.7486278215314851e-28,-4.0939369266046437e-16,1.5889376631166147e-23,-1.0318409175321728e-18,3.5124751665545142e-15,1.3048089934401015e-25,8.1044814713659846e-22,1.3738146336179962e-18,1.2186163308149735e-40,-1.0756473814549644e-23,3.1735456660200172e-27,3.0675449348045342e-35,1.2364407333118334e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899320582948331,0.10880299938866672,9.9999999999999246e-05,3.6490605973302353e-09,2.8599710085318358e-08,2.8149851101513758e-08,1.4053412630105409e-14,5.3041545502650497e-10,4.1757511586557216e-10,8.0807631055624057e-11,8.7298967837601187e-18,8.8268710661305636e-19,1.3002599205828784e-17,3.9690646655437638e-14,2.8627451965385895e-09,9.377741755583828e-13,2.0320942262288205e-21,9.6682956135407405e-21,1.4924809397242912e-23,2.2934297939323494e-22,3.6502988408241973e-09,2.3592985008728894e-25,4.0478597174155656e-28,1.8904170690490086e-29,9.0363249047697821e-33,9.9047747846581328e-34,2.4152586552311524e-13,3.5103116921764772e-15,1.4076468093917104e-18,7.5583134218211422e-19,4.4821210887858923e-17,1.2254763002699916e-23,8.0893073637238539e-19,6.3482375610842909e-16,4.3310849608415913e-31,2.1076128778103042e-15,1.7488143753880865e-15,2.0558296114883078e-17,1.5230622441910856e-20,1.0912176303694433e-20,7.5156903232699108e-21,2.7394033701166122e-27,4.7998326116770652e-22,6.066848495784862e-24,1.4363548346022307e-31,9.593136901607989e-26,8.1742456603066206e-32,1.0054109624458142e-24
1.0726742688649568e-11,0.0028860468064936104,2.220034156705655e-20,5.7026618079930867e-16,5.6844425445753002e-15,3.1874907812742531e-18,1.0426451409128898e-13,1.8211777727208598e-21,6.9875565236894546e-30,3.1054658925558775e-21,2.785065214211932e-35,4.1392772157250854e-16,4.0553739760828078e-16,7.9979780739296995e-19,7.1569139330140027e-22,-1.3413062915646823e-30,3.6898080363013283e-33,2.5643925018989172e-28,5.0252291640173239e-35,-8.9762044316771245e-41,2.016856685626767e-28,-4.0906945179065426e-16,1.7463531526089771e-23,-1.0967424334204758e-18,4.0129467417253371e-15,1.5591299481242072e-25,8.612068720428673e-22,1.4598858532606122e-18,1.4286482507579943e-40,-1.1575300610603665e-23,3.6785559600340014e-27,3.5115389368261417e-35,1.3967389018421638e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899289522428654,0.10880299933616966,9.9999999999999232e-05,3.8159006304276095e-09,2.990679254600214e-08,2.9412886386434066e-08,1.4695698881722069e-14,5.786716732861817e-10,4.1757499692088265e-10,8.5039657612530837e-11,9.5241314921305186e-18,9.2891496210547687e-19,1.497754812372745e-17,4.340241649109626e-14,3.0018557141744207e-09,1.0254598513138226e-12,2.1395954724983441e-21,1.1050738903309998e-20,1.6323583025416511e-23,2.626243459781575e-22,3.8276793213218897e-09,2.8280422161312303e-25,5.0774317666505575e-28,2.3718204380117583e-29,1.1866099050355897e-32,1.2856066698311384e-33,2.6379556312549214e-13,4.0104629715581395e-15,1.6116572268851783e-18,8.7211582956454266e-19,4.5060617273532917e-17,1.4739921494353869e-23,8.601137134091807e-19,6.977026588423686e-16,5.4344044137284177e-31,2.160220151345802e-15,1.883456128493663e-15,2.3244770515015408e-17,1.7291008386741178e-20,1.2384783933238348e-20,8.846436834535193e-21,3.2244417497766631e-27,5.2464570728323314e-22,6.9260536670844744e-24,1.639776682883251e-31,1.0524879423402896e-25,9.3319125099075844e-32,1.06959062581883e-24
1.1195745367314668e-11,0.0028860468063364253,2.3847351525823486e-20,6.1213548833636852e-16,5.9693425723185667e-15,3.3741255668967586e-18,1.1276017808379268e-13,2.0793073959104391e-21,7.4838635063278915e-30,4.4356300155060231e-20,3.163634217815896e-35,4.0759314514662223e-16,3.9875391192434035e-16,8.3772356852250007e-19,7.5801235439265722e-22,-1.3399923416412028e-30,4.1301811594156873e-33,2.6900780323194751e-28,5.6196075171574249e-35,-9.9177766913498702e-41,2.3112622220436322e-28,-4.0249215670526234e-16,1.9112167929930293e-23,-1.1611745035216921e-18,4.5584891825488764e-15,1.8488173976225218e-25,9.1156963494986673e-22,1.545289464250594e-18,1.6539940151544411e-40,-1.2404702461258284e-23,4.2369826093656757e-27,4.0125896708762957e-35,1.5654499284890434e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899258461889843,0.10880299928169129,9.9999999999999205e-05,3.9827405142394196e-09,3.1213873658223837e-08,3.0673939096583108e-08,1.533798446988327e-14,6.2890848107132018e-10,4.1757487196899661e-10,8.9272099374415274e-11,1.0350964333076933e-17,9.7514735309117649e-19,1.7152226626567386e-17,4.7280111873123064e-14,3.1409661870950719e-09,1.1170634341042578e-12,2.2472103528381084e-21,1.2558582664075324e-20,1.7782691416446706e-23,2.9894811849664521e-22,4.0050597499199167e-09,3.3630962885299052e-25,6.3060048311936615e-28,2.9464396560091366e-29,1.539776796847011e-32,1.650323431610153e-33,2.8701858690820893e-13,4.5556550849856968e-15,1.8343485904881003e-18,9.9975068782855014e-19,4.5311206545743869e-17,1.7593054601327911e-23,9.1096307719848031e-19,7.6355486689543827e-16,6.7514767860567458e-31,2.2107310845225989e-15,2.0209898988366003e-15,2.6132527726819389e-17,1.9511538031802877e-20,1.3971545264698687e-20,1.0333064669878613e-20,3.7662957653506264e-27,5.7127412194267339e-22,7.8616928809922893e-24,1.8612948232850827e-31,1.1499448341209511e-25,1.0592564758061857e-31,1.134889791235245e-24
1.1664748045979767e-11,0.0028860468061735647,2.5573111438891001e-20,6.5597071406385419e-16,6.2424191036143125e-15,3.5580388918175615e-18,1.2158315524117928e-13,2.3627515137615194e-21,7.9727887045325073e-30,-7.0715177777927837e-21,3.5506824359988753e-35,4.0145072168440555e-16,3.9207737034173773e-16,8.7099578809736178e-19,7.9976158786510337e-22,-1.3377511049649146e-30,4.5954946970765154e-33,2.820943851557578e-28,6.2373998889482767e-35,-1.0877036298626713e-40,2.6326883590254227e-28,-3.9601865319428834e-16,2.0835267931360711e-23,-1.2246784036507325e-18,5.1509880151357883e-15,2.1769824744461174e-25,9.6117464799721361e-22,1.6294123558671102e-18,1.8945944265729951e-40,-1.3236824319501294e-23,4.8517158746268726e-27,4.5768475071465716e-35,1.7401213878569429e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899227401332453,0.10880299922524592,9.9999999999999165e-05,4.1495802487657185e-09,3.2520953485850805e-08,3.1933023466880024e-08,1.5980269425992106e-14,6.8111164514338155e-10,4.175747466641058e-10,9.3504826357142966e-11,1.1210161044532027e-17,1.0213828596881206e-18,1.9537767092797532e-17,5.1323740291951714e-14,3.2800766128658492e-09,1.212584917519209e-12,2.3549356285751852e-21,1.4197191876619224e-20,1.9301872631252259e-23,3.3844215232484816e-22,4.1824401235147492e-09,3.9703710595886158e-25,7.7609670306910051e-28,3.627142763066823e-29,1.9763989260692805e-32,2.0971083280789714e-33,3.1119148423619745e-13,5.1477722458776764e-15,2.0765155342534655e-18,1.1392539390145363e-18,4.5539999077788515e-17,2.0850496064557239e-23,9.6112428205613936e-19,8.3237949786449843e-16,8.3118360417896666e-31,2.2592636837563191e-15,2.1612692713952534e-15,2.9225729859019803e-17,2.1895702851770048e-20,1.567493913450722e-20,1.1984816963361637e-20,4.368334286766005e-27,6.1986607785263357e-22,8.8768424655223328e-24,2.1016376013768149e-31,1.2516790237930566e-25,1.1960347395783367e-31,1.2013520433694043e-24
1.2133750724644867e-11,0.0028860468060050697,2.7376904021705707e-20,7.0175004613221686e-16,6.4990646735005493e-15,3.739005814733438e-18,1.3073377313710136e-13,2.6730078034681362e-21,8.452619288095824e-30,2.519821679133454e-20,3.9497140928061872e-35,3.9662841315251728e-16,3.8681270510100193e-16,8.9886379572378772e-19,8.4088835208893199e-22,-1.3360877144279303e-30,5.0854427618209073e-33,2.9568232717433374e-28,6.8822043244860661e-35,-1.1859426264273615e-40,2.9823707178759626e-28,-3.9095362360577173e-16,2.2632813578807761e-23,-1.287176251581275e-18,5.792321947683371e-15,2.5468633083904817e-25,1.0099609260615199e-21,1.712151130876379e-18,2.1502138983565219e-40,-1.4073158540604984e-23,5.5256997644907145e-27,5.2101558346410959e-35,1.9218711428703342e-38,0.88129999999999997,0.0,0.0,0.0,0.009889919634075664,0.1088029991668478,9.9999999999999151e-05,4.3164198340065623e-09,3.3828032118101295e-08,3.3190153630064552e-08,1.662255379381079e-14,7.3526703443018062e-10,4.1757462411104229e-10,9.7737747571995589e-11,1.2101489045964342e-17,1.0676204879807806e-18,2.2145482922493187e-17,5.5533309361927063e-14,3.4191869901498037e-09,1.3120242954091373e-12,2.4627690330551287e-21,1.5971922012366037e-20,2.088087020741501e-23,3.8123372568092991e-22,4.3598204404025886e-09,4.656018098772936e-25,9.472080256428246e-28,4.4279200754046622e-29,2.5115412865174957e-32,2.6400421243817224e-33,3.3631082051868747e-13,5.7886918544902754e-15,2.3389498172088467e-18,1.2911417271869084e-18,4.5773697341231015e-17,2.4550567810908908e-23,1.0105361680911135e-18,9.041756695774307e-16,1.0147596651791663e-30,2.3059244493833792e-15,2.3041563067670258e-15,3.252833046465058e-17,2.4446817330754326e-20,1.7497318854757552e-20,1.3810897944251578e-20,5.0339120023523767e-27,6.7041917707358274e-22,9.9745578276396889e-24,2.3615284094992397e-31,1.3576852340135632e-25,1.343937722542435e-31,1.2690209900604969e-24
1.2602753403309967e-11,0.0028860468058309816,2.9251875653986949e-20,7.4929207784547455e-16,6.7251742356526306e-15,3.9179134375081309e-18,1.4021084574803336e-13,3.0116120412826017e-21,8.9247176698325503e-30,9.2820005961757301e-22,4.3556754208355846e-35,3.943105916001995e-16,3.8400167834405462e-16,9.1567493461200707e-19,8.8159232408105743e-22,-1.3350435927611563e-30,5.5997240007383262e-33,3.0963290814653783e-28,7.553138632776166e-35,-1.2854102101198118e-40,3.3614347916069869e-28,-3.8833982926508081e-16,2.4504786938894104e-23,-1.3489757910392313e-18,6.4843628947199313e-15,2.9618247284044823e-25,1.058171543157465e-21,1.7939176489627303e-18,2.4205549601878978e-40,-1.4915865753845874e-23,6.2618741496356624e-27,5.9181696269311066e-35,2.1103161496261281e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899165280162456,0.10880299910651105,9.999999999999911e-05,4.4832592699620084e-09,3.5135109600895948e-08,3.4445343617216347e-08,1.7264837595921189e-14,7.9136061950673309e-10,4.1757450291312521e-10,1.0197080380463461e-10,1.3024717429833652e-17,1.1138595911411653e-18,2.4986866909139688e-17,5.9908826823375315e-14,3.558297319548314e-09,1.415381561834359e-12,2.5707090940056146e-21,1.7888119045019138e-20,2.2519433121465888e-23,4.2744954847406713e-22,4.5372007013512043e-09,5.4264294063448525e-25,1.1471553302635693e-27,5.3639194685130979e-29,3.1621898426164145e-32,3.2949076580813713e-33,3.6237317912793919e-13,6.4802845221448304e-15,2.622440333585031e-18,1.4559283250719806e-18,4.6007024517463923e-17,2.8733607145601779e-23,1.0594387904387078e-18,9.7894250006983394e-16,1.2293535201645768e-30,2.3508341363276738e-15,2.4495209654701696e-15,3.6044082686356322e-17,2.7168027000573782e-20,1.9440917865411854e-20,1.582046287068253e-20,5.7663657500731456e-27,7.2293105112919224e-22,1.1157873571607405e-23,2.6416857147844237e-31,1.4679582515107266e-25,1.5033743020133812e-31,1.3379398716036439e-24
1.3071756081975066e-11,0.0028860468056513392,3.11899220376443e-20,7.9838289343845954e-16,6.9287506868828993e-15,4.0961171245873453e-18,1.5001711908462198e-13,3.380140494236414e-21,9.3920545002087517e-30,4.3221790825017924e-21,4.7819522102285123e-35,3.9460593999334715e-16,3.8383355752811043e-16,9.2615889106395593e-19,9.2217751949730846e-22,-1.3374374349549849e-30,6.1381764488940381e-33,3.2379583530969616e-28,8.2522946597545613e-35,-1.3879852714270676e-40,3.7713448845898032e-28,-3.8836806111119173e-16,2.6451170042543586e-23,-1.410546606407214e-18,7.2289760152007431e-15,3.4253577539897925e-25,1.1061772626127461e-21,1.8753401722147016e-18,2.7053826873695787e-40,-1.5770090045465032e-23,7.0631288331538021e-27,6.7071372678738496e-35,2.306085498901367e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899134219549815,0.10880299904424959,9.999999999999911e-05,4.6500985566321111e-09,3.6442185984699828e-08,3.5698607358539919e-08,1.7907120857068962e-14,8.4937847181080799e-10,4.1757438108383589e-10,1.0620395531059317e-10,1.3979616948679913e-17,1.1600997350204684e-18,2.8073588880794938e-17,6.4450300537766368e-14,3.6974076019167425e-09,1.522656711011745e-12,2.6787548239099127e-21,1.9951119473621768e-20,2.4217315733471033e-23,4.7721577484208748e-22,4.7145809074522289e-09,6.2882361504840583e-25,1.3794140428101441e-27,6.4514939549184695e-29,3.9474180148297026e-32,4.0793291773051733e-33,3.8937516127497923e-13,7.2244141092975795e-15,2.9277731288877767e-18,1.6341261441510023e-18,4.6241205547798946e-17,3.3442002501590551e-23,1.1081975032429499e-18,1.0566791076317907e-15,1.4787200453624256e-30,2.394119794739765e-15,2.5972415813571008e-15,3.9776552321584322e-17,3.0062319397429255e-20,2.1507857473522581e-20,1.8022604184092126e-20,6.5690094713806998e-27,7.7739936044227087e-22,1.2429803675431198e-23,2.9428231009304454e-31,1.5824929266963396e-25,1.6747505761596238e-31,1.4081520901307101e-24
1.4009761439305264e-11,0.002886046805275557,3.5240897550802989e-20,9.0082550285065312e-16,7.3046061753255085e-15,4.4519265253799768e-18,1.7060517641444967e-13,4.2134491782427889e-21,1.0324903831418268e-29,5.6020497785196965e-21,5.6418015096903295e-35,3.9620486520142131e-16,3.8450219369953695e-16,9.3271197753117352e-19,1.003332458881081e-21,-1.3358814444671598e-30,7.2874415500804303e-33,3.5243426310782313e-28,9.7421149462421023e-35,-1.5959253422415956e-40,4.68732591349211e-28,-3.8942847131382578e-16,3.0567093865250988e-23,-1.5335295221787812e-18,8.8833459480857716e-15,4.5127294420768251e-25,1.201989639809924e-21,2.0378575160302307e-18,3.3181925301739122e-40,-1.7521249519084493e-23,8.8722592380447967e-27,8.5551303622917911e-35,2.7216740964192483e-38,0.88129999999999997,0.0,0.0,0.0,0.0098899072098269022,0.10880299891400794,9.9999999999999097e-05,4.9837766821165075e-09,3.9056335582778335e-08,3.8199411326559291e-08,1.9191685819020589e-14,9.7113176175460282e-10,4.1757413623376935e-10,1.1467042682842746e-10,1.5983520596334003e-17,1.2525818634555539e-18,3.503059217847541e-17,7.403114873568346e-14,3.9756280252607013e-09,1.7489606349604548e-12,2.8951603844152358e-21,2.4538829336494436e-20,2.7790083959437736e-23,5.8790137701525228e-22,5.0693411547293871e-09,8.3137462588435031e-25,1.9561191853242058e-27,9.1531886009195999e-29,6.0097772828259279e-32,6.1177254021304307e-33,4.4618448920243185e-13,8.8777060430141259e-15,3.6070956269833888e-18,2.0327958706723988e-18,4.6710933851948689e-17,4.4614957212759188e-23,1.2056926690940677e-18,1.2210581285350734e-15,2.0982652888803896e-30,2.4762639794698131e-15,2.8993052052639385e-15,4.7905079449971661e-17,3.6381399187374279e-20,2.6019744698087113e-20,2.3040577939288241e-20,8.3979739629067052e-27,8.9219607281845308e-22,1.5251461187541936e-23,3.6108683753434999e-31,1.8243269691471093e-25,2.0549329000028713e-31,1.552630164425705e-24
