Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432)
5.092059937229115e-17,0.0038289451735605494,5.9988641509763616e-30,1.1975892843458639e-25,2.5206796189559913e-19,5.9982456749840519e-30,3.0002641178220666e-19,3.6734616935506806e-32,2.0472474283325882e-52,5.6298857356141926e-42,8.107973656439771e-46,5.2820661120948443e-43,1.5945924988448315e-34,2.8185899198678977e-24,9.5123789857100657e-38,1.7145597758553874e-54,6.6638461506106297e-50,5.680597553167198e-39,8.8551650894873152e-52,2.9709636026228072e-72,1.2785825337469787e-46,3.6239680748105582e-63,1.6927668233669285e-36,2.8828865775736361e-57,7.8968841974242748e-30,7.5001517236439463e-45,1.0891990825102158e-45,5.6111564880355731e-39,7.0667267846874364e-68,2.6098027888638492e-76,2.850147148206321e-45,1.8557774392260473e-58,1.2310277626435174e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999992077287,0.108803,0.0001,4.2191143685127858e-14,2.7442452557420829e-13,2.7442404768487663e-13,2.1298097400499397e-20,2.7911739131893575e-20,2.0121723022620654e-13,1.7251792923359895e-20,1.7506506978908432e-28,1.1327263771170699e-28,5.4620395767318399e-33,2.9353432267955509e-24,5.1123977139597384e-18,6.8969013274279299e-23,3.8553954857224962e-33,1.4320518800490909e-35,6.7538496542733448e-37,1.2411673241664486e-40,7.4275591283561376e-18,1.6144082013991681e-48,2.7492661900729712e-56,3.349514133833697e-57,1.8431309771501444e-65,2.679443979953485e-62,4.2153490061435148e-23,7.8968854399913885e-30,3.9721917676621162e-37,5.2980222358486237e-38,6.3580576728192599e-20,3.2353856746973854e-43,2.861666595805479e-51,1.8118305290070542e-29,2.864530785790173e-59,2.0017445876899928e-23,5.0324381523183785e-28,6.5753885122686321e-35,3.2828228526512852e-42,2.6555207463158379e-42,2.1891800299330984e-43,3.1328191933252488e-50,1.6644716383663421e-31,1.4514050771099894e-38,1.3594147887023994e-46,5.6671910156072424e-39,7.8542949556080289e-47,3.0798745001940701e-37,3.7073349215918827e-40,9.4707129323527499e-32,3.7927141340743916e-39,6.7824562913491389e-50,1.3908979482691804e-57,3.8246256823891372e-39,3.4976995961145674e-39,6.4575359538396083e-39
1.0188543905680844e-16,0.0038289451735605494,2.4009848216863352e-29,4.7934765976201343e-25,5.0435473335852134e-19,2.4008606865774193e-29,6.0032513919273046e-19,1.4703713013866228e-31,8.194325183865135e-52,2.0705101949504445e-41,3.2453026299362063e-45,3.9746158598644233e-42,3.1905702718688114e-34,5.63962890544331e-24,3.80743104796075e-37,1.3726904096838675e-53,5.3351289658369482e-49,2.273719513060594e-38,7.0895337628200124e-51,9.514667027601961e-71,2.0472971700280555e-45,5.3488406894874656e-62,1.355173816818406e-35,7.1268954204936811e-56,6.322307363321702e-29,1.2010011664095024e-43,4.3596357972588561e-45,4.4915963687909752e-38,5.6576782442713317e-67,7.7145123319660079e-75,4.5637243077206497e-44,5.9431982638483868e-57,7.8885755738305506e-74,0.88129999999999997,0.0,0.0,0.0,0.009889999998414771,0.108803,0.0001,8.4418943436554428e-14,5.4908741333775661e-13,5.4908646163191809e-13,6.8527748913346865e-20,1.1171962126300599e-19,4.0258369427034659e-13,6.9050128210627465e-20,9.5539048044430106e-28,5.2353381860250591e-28,4.3729584634769485e-32,1.1749009113092055e-23,2.046179950894538e-17,2.7605576479181875e-22,3.0678707927599787e-32,1.1465108607455596e-34,5.4061897671012167e-36,1.9871303207320982e-39,2.9727973884201349e-17,5.1695454898926477e-47,1.7607277312970691e-54,2.1451481626152867e-55,2.3608310230370733e-63,1.7160481279585365e-60,1.6872376856744216e-22,6.3223079977114152e-29,6.3594961718671355e-36,8.4833989549372576e-37,1.2717622120140264e-19,5.1808368349777403e-42,4.3154293839606972e-50,1.4504923048285337e-28,1.8345476166986923e-57,8.0099760167949667e-23,2.5106548047648619e-27,6.4953019517594257e-34,6.4547497682654304e-41,5.2212300572098125e-41,4.3048434728079136e-42,7.3073439542525934e-49,6.6622227904672646e-31,1.1620057367357879e-37,1.4529867571783574e-45,4.5368049626919412e-38,8.3658073651718646e-46,2.462155790611434e-36,5.9261975835825503e-39,7.5821224687539901e-31,5.9775064508023423e-38,2.1684436498216533e-48,8.883739320869702e-56,6.0773650107802643e-38,5.6007287230654519e-38,6.3788853994924022e-38
2.0381511842584302e-16,0.0038289451735605494,9.6068153193398794e-29,1.918013781676724e-24,1.0089277073686155e-18,9.6065638723742643e-29,1.2009575584746239e-18,5.8836348690140384e-31,3.2787975856824644e-51,7.078971985410193e-41,1.2985439070144975e-44,2.8462237059503902e-41,6.3825254478552775e-34,1.1281707618975632e-23,1.5234689755546669e-36,1.0985696185151306e-52,4.2697248540163676e-48,9.0978403920440834e-38,5.6738094696601264e-50,3.0457075937577191e-69,3.2766862681878046e-44,7.3557259793099093e-61,1.0844406263146668e-34,1.9526905943090551e-54,5.0597647466926855e-28,1.9223830302599022e-42,1.7444255118209861e-44,3.5943442565236581e-37,4.5278619890472742e-66,2.1271853923713297e-73,7.3042120995345413e-43,1.9024399593939188e-55,5.0518885775828279e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999968288573,0.108803,0.0001,1.6887454290974569e-13,1.0984130527122078e-12,1.0984111213910859e-12,1.9531934765047612e-19,4.4702340476712369e-19,8.0523984874219244e-13,2.7627443735760491e-19,4.6479050344128814e-27,2.2642653027014847e-27,3.4997048479844709e-31,4.7011232112324052e-23,8.1864932101391752e-17,1.1045824632704365e-21,2.425677228683451e-31,9.1755490936257528e-34,4.3250005835624355e-35,3.1795683025439565e-38,1.1893766051757612e-16,1.6543694292909832e-45,1.1269543639667628e-52,1.3730032039953593e-53,3.0221165084827214e-61,1.0984045588212492e-58,6.751144722839532e-22,5.0597646777996818e-28,1.0175540682484557e-34,1.357787659618736e-35,2.5424707351657028e-19,8.2927268888440818e-41,6.2022556250926744e-49,1.1607165884148532e-27,1.174203245911288e-55,3.2032593004533938e-22,1.401504471795681e-26,7.1670725531225681e-33,1.4162801740241179e-39,1.145578864213561e-39,9.4474522163129449e-41,1.7676706006491653e-47,2.6657558035347934e-30,9.2995643481413179e-37,1.3936135953793479e-44,3.6301928444667714e-37,8.0018039791178773e-45,1.9647053820140505e-35,9.4573508717395093e-38,6.067672114901779e-30,9.2751222592384271e-37,6.9214102005524918e-47,5.6583193158692862e-54,9.5805703188029656e-37,8.9643406534389158e-37,7.0386170242366389e-37
4.076744771639122e-16,0.0038289451735605494,3.8432989904735768e-28,7.6732941697386172e-24,2.0180713791910377e-18,3.8432462310367954e-28,2.4023622548559457e-18,2.3540246336795173e-30,1.3117326582456629e-50,2.1489862165423822e-40,5.1950222675838137e-44,1.901885919731629e-40,1.2766434319582587e-33,2.2565868015455488e-23,6.0948768570895784e-36,8.7902277132889508e-52,3.4164289668302073e-47,3.639729119067354e-37,4.5399541227618501e-49,9.7466085532122063e-68,5.2427329169795774e-43,9.0189692515896285e-60,8.6754081666590563e-34,5.760087310451916e-53,4.0485763561649614e-27,3.0764355722494144e-41,6.9789470516752028e-44,2.8758997927540944e-36,3.6229773855493338e-65,5.2399923524483373e-72,1.1686817113424703e-41,6.0879143825780681e-54,3.2342311110377295e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999936570351,0.108803,0.0001,3.3778574173748112e-13,2.1970638750118953e-12,2.197059768372922e-12,4.9015439772797518e-19,1.7883798922501008e-18,1.6102451802815506e-12,1.1051495699741485e-18,2.0765178498721216e-26,9.4292044079155876e-27,2.8003100874112855e-30,1.8807467626214078e-22,3.2744169649399807e-16,4.4190479526167301e-21,1.8952279748647743e-30,7.3417977582512634e-33,3.4581089783297924e-34,5.0847177105698077e-37,4.7572444437720818e-16,5.2913806761008102e-44,7.2090229507631523e-51,8.7829799765485053e-52,3.8664591537472872e-59,7.02699877748196e-57,2.7008944978317719e-21,4.0485753792444921e-27,1.6272045489753815e-33,2.1725546382622353e-34,5.0790794516061148e-19,1.3271107550712688e-39,8.332365112678117e-48,9.2856070057694807e-27,7.5112753126338314e-54,1.280094664556094e-21,8.7778471557564753e-26,8.8807866486632235e-32,3.4901091236652326e-38,2.8227975201996774e-38,2.3290521562124453e-39,4.5926629919582777e-46,1.0664750775695192e-29,7.4410438061224829e-36,1.23602871762348e-43,2.903698370005911e-36,7.0841672817447525e-44,1.5628998285481755e-34,1.504821376635789e-36,4.8545315616737008e-29,1.3985940078523072e-35,2.2028291690658288e-45,3.5854040719315721e-52,1.4881363106441151e-35,1.4344351747862494e-35,8.7216193996092135e-36
6.115338359019814e-16,0.0038289451735605494,8.1673656924730183e-28,1.6306516207242826e-23,3.027212774281964e-18,8.1672821524154527e-28,3.6039068090289284e-18,5.0028241022316075e-30,2.7875655934369426e-50,3.7939186130969699e-40,1.103995249549067e-43,4.9808191207164104e-40,1.9150341711064619e-33,3.3850031381239932e-23,1.2952251340815063e-35,2.513578608413837e-51,9.7693286171161891e-47,7.7347954617875797e-37,1.2982149102533838e-48,4.4498215616160745e-67,1.9295788619626081e-42,3.0562685849258964e-59,2.4804557358882794e-33,2.5940345001577616e-52,1.1576955725891622e-26,1.132383434543537e-40,1.4831278002142458e-43,8.2235846993281987e-36,1.0359956140012186e-64,2.2276168662586704e-71,4.3013129996113559e-41,2.7794200009765021e-53,1.8037508450156019e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999904852216,0.108803,0.0001,5.0669694044656951e-13,3.2957142690402707e-12,3.2957077428214171e-12,7.9814740787585786e-19,3.8004821439061651e-18,2.4149436514333569e-12,2.3483672045843328e-18,4.5643158556927307e-26,2.0277049374553916e-26,8.0075575255016111e-30,3.9967655320242378e-22,6.9574216113823788e-16,9.3909248872121761e-21,5.3463587917376742e-30,2.0993918410461959e-32,9.8843296839850146e-34,1.8709573040247445e-36,1.010810646863623e-15,2.4152647032064725e-43,3.9600388382342853e-50,4.8246412047569596e-51,2.4939570305158542e-58,3.8601725691623481e-56,5.7396711729974202e-21,1.1576951419404011e-26,5.987319509164687e-33,7.996191540525065e-34,7.6108889562473599e-19,4.8848798963559769e-39,2.8529566077567093e-47,2.6549224895502663e-26,4.1260722757834207e-53,2.7182517873955536e-21,2.3305260885917374e-25,3.0556483832228815e-31,1.5008929456347867e-37,1.2138793183609484e-37,1.0017612440114091e-38,1.9969389733230388e-45,2.2663668525369716e-29,2.1277738699783575e-35,3.6335430900157027e-43,8.3015133340939514e-36,2.0814648727994174e-43,4.4541673836301341e-34,5.5238577366918659e-36,1.3880736211977909e-28,5.0057094957735802e-35,1.0034845521005683e-44,1.9630600150384716e-51,5.4003371197621734e-35,5.2796462144327947e-35,3.0008836135231056e-35
8.153931946400506e-16,0.0038289451735605494,1.3932879521617292e-27,2.781767339788002e-23,4.0363518921086957e-18,1.3932761065659946e-27,4.8055912209676886e-18,8.5348917873418826e-30,4.7553787134302252e-50,5.4894185231509572e-40,1.883333538550158e-43,9.8061475457040146e-40,2.5534247622301711e-33,4.5134197716218405e-23,2.2095606173328891e-35,5.3020089234051971e-51,2.0606900739285332e-46,1.3194983426142873e-36,2.7384047815547762e-48,1.3263202630712369e-66,4.8935412566277035e-42,7.2688622391832738e-59,5.2315864038114073e-33,7.6697826220373712e-52,2.4419798410713728e-26,2.8720446884947646e-40,2.5301779982437036e-43,1.7346278226668769e-35,2.1852737762644562e-64,6.2794791154935245e-71,1.0908417902804537e-40,8.2842838323857582e-53,6.8015346058970938e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999873134116,0.108803,0.0001,6.7560813903701085e-13,4.3943642438423887e-12,4.3943550447397281e-12,1.1103373117846241e-18,6.4833270034730487e-18,3.219335379169786e-12,4.0058433492701708e-18,7.9285770403077316e-26,3.4807062828516449e-26,1.689078876496916e-29,6.8181629861856586e-22,1.1867195449173348e-15,1.6020212633562137e-20,1.1140381532046095e-29,4.4283337656422023e-32,2.084147836405242e-33,4.7438088612353964e-36,1.7241283019285927e-15,7.1975352152405288e-43,1.361272548029816e-49,1.6584819406217844e-50,9.737889139793969e-58,1.3270121934251285e-55,9.791442529295707e-21,2.4419786433743361e-26,1.5180624714037976e-32,2.0279201711563354e-33,1.0137908349862518e-18,1.2389475351276298e-38,6.8293453878303109e-47,5.5995580570990556e-26,1.4183472684635382e-52,4.6338710527892358e-21,4.7055328456863603e-25,7.4321573940326313e-31,4.3020506891211023e-37,3.4792683993310394e-37,2.8718164714171102e-38,5.7630398756603181e-45,3.8662503944600612e-29,4.488206047270828e-35,7.785839804301578e-43,1.7507604567273535e-35,4.458766147094484e-43,9.3668702614811818e-34,1.3975572787841986e-35,2.9277624625943238e-28,1.2384074383998641e-34,2.9850147780987368e-44,6.7278288543574526e-51,1.3523651606064702e-34,1.3390068888055434e-34,7.2989559691470417e-35
1.223111912116189e-15,0.0038289451735605494,2.8846888767559706e-27,5.7594305224184932e-23,6.0546247815140718e-18,2.8846687940252204e-27,7.2092882823784991e-18,1.7672428677224725e-29,9.8456530161033048e-50,8.735171577450589e-40,3.8993003019606119e-43,2.4355812427096097e-39,3.8302055970732736e-33,6.7702537354349197e-23,4.5747427265144244e-35,1.4481833356568171e-50,5.6285396645461813e-46,2.7319217335293244e-36,7.4797584252036869e-48,5.8052396349116229e-66,1.7110972427912587e-41,2.2860744001486876e-58,1.4286958472029953e-32,3.3267676350457988e-51,6.6699825152576625e-26,1.0043960845432579e-39,5.2389357550663562e-43,4.7379044184512205e-35,5.9688254191222725e-64,2.5122195540409185e-70,3.814285560441685e-40,3.6258590048824899e-52,4.941177575362266e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999809698071,0.10880299999999998,0.0001,1.0134305359394365e-12,6.5916632170862351e-12,6.5916480701989805e-12,1.7372894698533497e-18,1.3423198766714326e-17,4.8273992893047249e-12,8.2927745230018039e-18,1.6714224465788779e-25,7.2506599590176287e-26,4.6135744986148296e-29,1.4116421028861512e-21,2.456444483788333e-15,3.3168627876326521e-20,2.9822453700588828e-29,1.2095436230121863e-31,5.6889759012122018e-33,1.6581135651745569e-35,3.5688511871838922e-15,3.149190644716838e-42,7.318541026941626e-49,8.9164159345527223e-50,6.3318701773891549e-57,7.1356750243232604e-55,2.0272415632785633e-20,6.6699779288483756e-26,5.3059903199756788e-32,7.0911065625486194e-33,1.5180733203159977e-18,4.3328172208824121e-38,2.1983240507776492e-46,1.5291852693953366e-25,7.6253922088736375e-52,9.5828176306582667e-21,1.2261087225697697e-24,2.4783475935505006e-30,1.7964382172143786e-36,1.4527871266437129e-36,1.199517394292453e-37,2.4254902204520378e-44,8.0047720870205529e-29,1.2258992088971976e-34,2.1616952702257326e-42,4.7805631540373335e-35,1.2375603768954962e-42,2.5455579461378697e-33,4.8672368600210491e-35,7.9960939652744759e-28,4.1574363579366545e-34,1.3020280310750005e-43,3.5981258337917866e-50,4.6302711492484278e-34,4.6823448442955334e-34,2.4339305480141187e-34
1.6308306295923273e-15,0.0038289451735605494,4.906159561064807e-27,9.7954077053715392e-23,8.0728892921964447e-18,4.9061289791458969e-27,9.6134996504603757e-18,3.0059181100759982e-29,1.6745115619662457e-49,1.1643803953948337e-39,6.6317833189559125e-43,4.741845665834748e-39,5.1069858875778047e-33,9.0270887910347817e-23,7.7805775186271812e-35,3.0301335172766241e-50,1.1776979348973175e-45,4.6463493308405491e-36,1.5650636022423501e-47,1.6912774553029543e-65,4.2751278722373764e-41,5.1624594685941957e-58,2.9888901826149924e-32,9.6414438645543179e-51,1.395604933209555e-25,2.5097526735898501e-39,8.9110899674053702e-43,9.9133980106424349e-35,1.2488981960992345e-63,6.7845908052975765e-70,9.5298841442126575e-40,1.0563192627647765e-51,1.816931444155986e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999746262252,0.10880299999999997,0.0001,1.351252932405556e-12,8.7889606633481301e-12,8.788938622551122e-12,2.3657100376999876e-18,2.2829604105133088e-17,6.4343361655518328e-12,1.4102384515133849e-17,2.8723139761228077e-25,1.2374058552597218e-25,9.6533901992469659e-29,2.4008561371058322e-21,4.1769078511865177e-15,5.6411928581343156e-20,6.1302238103973364e-29,2.5308014152491209e-31,1.1896691245376829e-32,4.1414558951998391e-35,6.068430466161588e-15,9.1722207971789947e-42,2.4384665463809559e-48,2.9708636288919307e-49,2.3766369788975885e-56,2.3777841451380001e-54,3.4478515119434801e-20,1.3956037296775866e-25,1.3252467175837279e-31,1.7717323052216652e-32,2.0206018460861477e-18,1.0826775079701878e-37,5.1709699109429808e-46,3.1991179968372133e-25,2.5407071543712574e-51,1.6279893832983297e-20,2.4923208395848754e-24,6.0168043280741403e-30,5.0903612276611833e-36,4.1164289540618283e-36,3.3996240970564804e-37,6.9040835180627531e-44,1.3614201940874904e-28,2.5650273224389963e-34,4.5671975522971441e-42,1.0000029960947519e-34,2.6142022383208817e-42,5.3024387597620334e-33,1.2120589673548497e-34,1.6729374706018229e-27,1.0048715190139829e-33,3.783211234660303e-43,1.1942792387787544e-49,1.1370792343234622e-33,1.1699353888709539e-33,5.9089722620707823e-34
2.0385493470684656e-15,0.0038289451735605494,7.4955607144940005e-27,1.4965288400154314e-22,1.0091144822137847e-17,7.4955166606189219e-27,1.201826206123121e-17,4.5928108938629602e-29,2.5582995305721668e-49,1.4174523360774771e-39,1.0131962859092687e-42,8.1232975504576837e-39,6.3837655948626689e-33,1.1283925016332419e-22,1.1887128157100447e-34,5.516305588118358e-50,2.143978503064717e-45,7.0986388176545276e-36,2.8492130069537335e-47,4.1060954975229564e-65,9.0691640864457126e-41,9.7131366908191843e-58,5.440355837205978e-32,2.3312026021229051e-50,2.5406721104549574e-25,5.3247754711722445e-39,1.3616220729116172e-42,1.8047106252136929e-34,2.2735972359451554e-63,1.5116963123829134e-69,2.0216490699732735e-39,2.5644726105419695e-51,5.4066092881112389e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999682826624,0.10880299999999996,0.0001,1.6890753284042049e-12,1.0986256475619014e-11,1.0986226525166749e-11,2.9942038242272956e-18,3.4878702891784125e-17,8.0400662863523664e-12,2.1542875074843451e-17,4.4185526672914237e-25,1.8947078019507645e-25,1.7573999967285348e-28,3.6679823837345665e-21,6.379992956182684e-15,8.6185459519739688e-20,1.0962237629997468e-28,4.6072619493726569e-31,2.1645243550388484e-32,8.7828135042995438e-35,9.2691878800335178e-15,2.2262147518773291e-41,6.6741351359985443e-48,8.1313193940137922e-49,7.2475163246975796e-56,6.5088228239426695e-54,5.26758082879133e-20,2.5406694682243597e-25,2.8104040162236268e-31,3.758599612535981e-32,2.521257173985266e-18,2.2970605971952922e-37,1.0404735230079087e-45,5.8230106380977196e-25,6.9539720557085973e-51,2.4843814179357996e-20,4.4432350790741972e-24,1.2490690572049554e-29,1.2092325379093111e-35,9.7783150678646927e-36,8.0775729487342157e-37,1.6458209815578766e-43,2.0799601431575997e-28,4.6695769912407364e-34,8.3715396702691712e-42,1.8199937865115348e-34,4.7911095445855325e-42,9.6091721837431393e-33,2.5626608126995434e-34,3.0452941100477294e-27,2.0627632689247734e-33,9.1602023019137647e-43,3.2560891609794404e-49,2.3707986991052052e-33,2.482015193861908e-33,1.226683751234411e-33
2.8539867820207424e-15,0.0038289451735605494,1.4413818910860934e-26,2.8777956081543074e-22,1.4127628351853266e-17,1.4413735733469884e-26,1.682947462296813e-17,8.8337109490449517e-29,4.9195772814391997e-49,1.8259045568828087e-39,1.9483637345979149e-42,1.973631047996644e-38,8.9373232231404785e-33,1.5797601048995386e-22,2.2859114939232503e-34,1.4564913931520898e-49,5.6608275705419709e-45,1.3650590442675782e-35,7.523159576852379e-47,2.1236391509401792e-64,3.321417446916973e-40,2.5327734539022633e-57,1.4358134147203662e-31,1.1971909395213147e-49,6.7082163164031038e-25,1.9508684811010135e-38,2.6201020102440291e-42,4.7650169271640804e-34,6.0030640941148334e-63,5.6975594602760248e-69,7.4039243235324616e-39,1.3262118289017286e-50,4.4733730345763191e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999555956113,0.10880299999999989,0.0001,2.3647201189697315e-12,1.53808430998051e-11,1.5380794214890478e-11,4.250959940696904e-18,6.7070836483961583e-17,1.1247835745632714e-11,4.1415140766264462e-17,8.5687470786171299e-25,3.6529659078699477e-25,4.6402387981480897e-28,7.0534030930741659e-21,1.2262230068860327e-14,1.6573337483652304e-19,2.7621528503600796e-28,1.2164600188557229e-30,5.7061031425925489e-32,3.2132275598827283e-34,1.7815210004800683e-14,1.1501389659332367e-40,4.9787136966651625e-47,6.0657386023059553e-48,8.010290439286862e-55,4.8575930774734599e-53,1.0129459009605182e-19,6.7082060942749684e-25,1.028131280831897e-30,1.3766206665363258e-31,3.5168712855727549e-18,8.4160328775959574e-37,3.4481714287150632e-45,1.5368030708579776e-24,5.1874716702310572e-50,4.7648015746746029e-20,1.136865289814531e-23,4.4024690110683986e-29,5.9697643027518371e-35,4.8266253309621064e-35,3.9908580386365534e-36,8.1849719727365338e-43,3.9997279654375733e-28,1.2329185661718037e-33,2.2320866094416278e-41,4.8018395051397168e-34,1.277194897157512e-41,2.5060683540242999e-32,9.2843522095232133e-34,8.0387368218168909e-27,6.8545005001919473e-33,4.6883163697770519e-42,2.3854223195302381e-48,8.2295135028142729e-33,9.0916003459376234e-33,4.3235729053259022e-33
4.484861651925296e-15,0.0038289451735605486,3.5165549028826398e-26,7.020978538409656e-22,2.2200485829912802e-17,3.5165329052534976e-26,2.645860941085477e-17,2.156122099226049e-28,1.2002419290492181e-48,2.3903626477516275e-39,4.7534744752005105e-42,7.6593840581463183e-38,1.4044431378238045e-32,2.4824967352119469e-22,5.5772599906199367e-34,5.6321167198501019e-49,2.1889881517432863e-44,3.3303691435540575e-35,2.9093549932166444e-46,2.2939731121078744e-63,2.1043848140573558e-39,8.6902145395282323e-57,5.5466301733527259e-31,1.2867285874864944e-48,2.5939888803477242e-24,1.2372033574190389e-37,6.4152645790010827e-42,1.8425699925281118e-33,2.321327050733535e-62,3.3213689261494573e-68,4.6909808828879864e-38,1.432367952752715e-49,8.0787578397240122e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999302217885,0.10880299999999972,0.0001,3.7160096944087549e-12,2.4169996490066595e-11,2.4169897331665509e-11,6.7642136628244925e-18,1.6363201830275217e-16,1.764873189987338e-11,1.009810579482842e-16,2.1074019231936368e-24,8.9313214153321718e-25,1.7944214122675654e-27,1.720795167380893e-20,2.9882833931987034e-14,4.0434314698148873e-19,9.6690612499093714e-28,4.7038224917200924e-30,2.1985868274947281e-31,2.0307848624525101e-33,4.3415346076427853e-14,1.2391267900914522e-39,9.4942380783767493e-46,1.1567192622499999e-46,2.7951960506072269e-53,9.270061172099128e-52,2.4712936835303979e-19,2.5939820657872921e-24,6.4968634410970798e-30,8.7235488638087596e-31,5.4856820665746445e-18,5.337484673200566e-36,2.1013116711309504e-44,5.9367570466691891e-24,9.8923694898164409e-49,1.1558954932018886e-19,4.2458071016187454e-23,2.6739558269238437e-28,6.1201812101301373e-34,4.9463092582134091e-34,4.0993925559220967e-35,8.4640966715798702e-42,9.7581935960469852e-28,4.7675119207953425e-33,8.7154970267459961e-41,1.8536800564595124e-33,4.9860169313717787e-41,9.4246291820973715e-32,5.7330136047929182e-33,3.1068494912417686e-26,3.556364272126152e-32,4.9356893119281633e-41,4.3469427531388223e-47,4.6334343604906234e-32,5.7628113137230787e-32,2.6260407899175844e-32
6.11573652182985e-15,0.0038289451735605477,6.5145416817009499e-26,1.3006587179281829e-21,3.027319689330611e-17,6.5144976067447663e-26,3.6096698100740161e-17,3.995910705935476e-28,2.2235020997261566e-48,2.7822078761004973e-39,8.806027403002636e-42,2.0372895797196767e-37,1.9151530056595963e-32,3.3852352651448262e-22,1.0332725255017816e-33,1.3977617543403774e-48,5.4325624494951413e-44,6.1696576545969472e-35,7.2207994202159036e-46,9.5718926278194919e-63,6.851197300338913e-39,1.9188022217282535e-56,1.3754483337089584e-30,5.3627471287008081e-48,6.437651707426392e-24,4.0305318243756266e-37,1.1953350858508504e-41,4.5728061401804212e-33,5.7609955157025171e-62,9.946143715407884e-68,1.52723185898242e-37,5.9761574425200496e-49,4.2360873865033516e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999048483334,0.10880299999999948,0.0001,5.0672992622519133e-12,3.2959123409152081e-11,3.29589573956671e-11,9.2774245083506666e-18,3.0313153217657554e-16,2.4030128356420535e-11,1.8696883952069171e-16,3.9190478113047037e-24,1.6558204892735783e-24,4.4535151731934391e-27,3.1877797302012902e-20,5.5302017002568245e-14,7.4906244174192326e-19,2.2220095211997139e-27,1.1673576939345818e-29,5.4407268993072079e-31,6.6004213666765474e-33,8.0345666433517403e-14,5.16259359643055e-39,4.9418635903312159e-45,6.0208697847114607e-46,1.7725818926540738e-52,4.8271264937375569e-51,4.5781545283011959e-19,6.4376291286376245e-24,2.1113771105596497e-29,2.8404493094323804e-30,7.4248858278330229e-18,1.7388805457748195e-35,7.0927836244045967e-44,1.4721912447235819e-23,5.149105007176114e-48,2.1302011307877598e-19,1.0357114867455884e-22,8.5560551873490788e-28,2.5072843307380006e-33,2.0259203444421188e-33,1.6813172843162801e-34,3.4788657168297176e-41,1.8077414785796104e-27,1.1831728908443053e-32,2.1721133680005681e-40,4.5941634683584853e-33,1.2425311992935919e-40,2.2876014836649111e-31,1.8342436796483015e-32,7.7071970188834469e-26,1.0207674174564658e-31,2.029496034581427e-40,2.2138357320686402e-46,1.3967308364857641e-31,1.8767509641472416e-31,8.4027479975541089e-32
