Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860)
1e-12,0.0025153423920120143,2.3226842632847551e-28,2.6299579949539152e-23,6.7812362420555505e-21,2.3226608463040999e-28,2.0763602390367279e-18,3.7850726547906443e-28,1.9125870618542694e-56,-5.0672315363903871e-50,4.5106472919825791e-46,2.7179433454158289e-42,3.1272707852004105e-39,7.0612822941669979e-24,1.622701101541706e-34,1.3690043282777795e-50,1.4522536029896772e-45,1.6832661485353121e-36,2.0964424832875448e-46,4.0577291178963921e-92,3.1039550608346614e-64,1.0795984221107728e-65,3.9217468284383195e-78,6.1496925583812687e-56,2.9305620094540213e-59,4.5399973153299783e-53,4.854975714748705e-46,2.5123909953641619e-33,9.9238909000265223e-70,1.3054099939370499e-75,5.335240512116419e-68,3.9602537465341109e-68,2.8899444893382153e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999343372656,0.10880299999990578,0.0001,5.2924498866837396e-12,3.0088355944686404e-11,3.0077018816195614e-11,6.5320545819329482e-17,5.2769795421705575e-14,8.524469758253352e-14,4.1368317264716418e-14,2.9452721601643442e-21,1.3643479621978409e-21,1.292608965865583e-23,5.5695701855721257e-19,2.5445738999588011e-14,1.494762744076364e-17,6.1436906400539694e-26
1.2382113075038048e-12,0.0025153423920120143,3.5538487550198324e-28,4.0239963430028061e-23,8.3899397054407443e-21,3.5538044955731972e-28,2.8965278299651805e-18,6.373852065916578e-28,2.9272150771547512e-56,3.3328914291822568e-49,6.9052074497042563e-46,4.1602320529086965e-42,3.8714266216182807e-39,8.7432875133725538e-24,2.4841165765000781e-34,2.5569490723284528e-50,2.7123589352156712e-45,2.5768325848300335e-36,3.9200534856639481e-46,7.5916011186262438e-92,4.7377190384247144e-64,1.6489522154489373e-65,7.3271972085478285e-78,9.386577751052112e-56,6.6048074943975277e-59,8.5087475569241004e-53,7.4317195153621831e-46,4.6906678904451937e-33,1.8530233486760243e-69,2.4399263203144772e-75,9.959562427225485e-68,8.983892747161847e-68,7.8374194693450962e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999186959284,0.10880299999985676,0.0001,6.5531711594348563e-12,3.7244575327182557e-11,3.7226287964341891e-11,8.0866073499580629e-17,8.0756764858622213e-14,9.935016143380268e-14,6.2389738530061172e-14,4.5093816306135651e-21,2.0579227857814048e-21,2.4150695396855627e-23,8.5245173431486537e-19,3.7435979333501361e-14,2.2878094222762485e-17,9.3050719637325006e-26
1.4858549125571106e-12,0.00251534239201186,5.1103422877916294e-28,5.7864023416450946e-23,1.0059623988505112e-20,5.1102660824311614e-28,3.8822442741043995e-18,1.003536171968604e-27,4.2105117488686967e-56,-1.1039288384143719e-48,9.9349853840881235e-46,5.9847103444862022e-42,4.6447229942442926e-39,1.0491871924642901e-23,3.5740106937496934e-34,4.3662222974842576e-50,4.6314479373758824e-45,3.707405162780268e-36,6.7017280058256194e-46,1.3040641121386704e-91,6.8947687556367478e-64,2.3929568971787209e-65,1.2566210522222901e-77,1.3660219712356796e-55,1.3263250366164091e-58,1.4559478222887794e-52,1.0691549936440183e-45,8.0064905115213148e-33,3.1633079244441123e-69,4.1815317911688192e-75,1.7062662927750843e-67,1.8167744883850185e-67,1.861806241332257e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999024353348,0.10880299999979536,0.0001,7.8638123338340437e-12,4.4680003932588383e-11,4.4652344285439859e-11,9.7018129090779703e-17,1.1614959289659445e-13,1.1209861610542506e-13,8.8394371249224224e-14,6.487760825998875e-21,2.9159607073087429e-21,4.1253866987073145e-23,1.2262164668822232e-18,5.1732494808502213e-14,3.2909147998761825e-17,1.3222978438503379e-25
1.9811421226637223e-12,0.0025153423920114735,9.067518041361782e-28,1.0267082922436565e-22,1.3390698433065124e-20,9.0673389238702614e-28,6.2603227401770044e-18,2.0857605734446216e-27,7.4752877290294556e-56,-9.930415885746952e-47,1.7647517115619807e-45,1.0627442054334983e-41,6.1903213322355377e-39,1.3988987269861397e-23,6.3482339468764282e-34,1.0159653473244019e-49,1.0776015383616841e-44,6.5851712504896064e-36,1.5630581719552805e-45,3.3917326592266395e-91,1.9191863198939923e-63,6.0714940940729553e-65,3.2610691538545481e-77,3.8023765158578662e-55,3.9937534156350847e-58,3.3949902857841903e-52,1.8987736618787526e-45,1.861504136157274e-32,7.3564446733838556e-69,1.0574815956451263e-74,4.4186243462990505e-67,5.5419331463397438e-67,7.4516286730285818e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899998699143558,0.10880299999964131,0.0001,1.0485094514067241e-11,5.9538882708765038e-11,5.9485220364690076e-11,1.2929621620847788e-16,2.0617153402777286e-13,1.3261283924636947e-13,1.5238181991730105e-13,1.152073341919385e-20,5.0273810922702856e-21,9.6059041128719818e-23,2.1772045563606165e-18,8.5089636806321233e-14,5.8431584484679811e-17,2.2880847306602104e-25
2.4764293327703337e-12,0.0025153423920109847,1.4147207379239123e-27,1.6018777325836933e-22,1.6710747562511677e-20,1.4146859234953748e-27,9.1800043905004339e-18,3.7337074551934668e-27,1.1669858764184123e-55,1.4771960600581422e-45,2.7564671184007532e-45,1.6592505604573761e-41,7.7345946944716607e-39,1.7486057360639359e-23,9.9150542070456553e-34,1.9631182428345465e-49,2.0820489449706936e-44,1.0285115996729241e-35,3.0271463955718199e-45,-6.1701921005410956e-92,-1.1185679934857886e-62,-2.7612933970967939e-64,-7.0684679036731343e-78,-2.2161562041876645e-54,9.4210056815670192e-58,6.5665998029841996e-52,2.9651734058569441e-45,3.5940602185101141e-32,1.4206640881947891e-68,2.9412553172061479e-75,-1.0411343172984378e-67,1.3204021148812424e-66,2.1648202977510629e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998373935972,0.10880299999944697,0.0001,1.310637646953874e-11,7.4383074000027617e-11,7.4292491254336215e-11,1.6154239364267845e-16,3.2179829459875539e-13,1.4795849144480321e-13,2.310564157751016e-13,1.7986221191515481e-20,7.6235564159632972e-21,1.8573676545401365e-22,3.3992450365025701e-18,1.2338862036023821e-13,9.122835709745581e-17,3.4773157868240782e-25
2.9717165428769452e-12,0.002515342392010399,2.0345570694090841e-27,2.3037138024695171e-22,2.0019813389258903e-20,2.0344969928443131e-27,1.2640564136690048e-17,6.0713964178464688e-27,1.6792821104221345e-55,-2.7067204142419421e-44,3.9687443227279476e-45,2.3910542746265071e-41,9.2775442357381855e-39,2.0983114582120352e-23,1.4274477874435519e-33,3.3749456121164461e-49,3.5790863396584374e-44,1.4807245827818326e-35,5.2160001155793949e-45,1.6584413377384258e-89,3.0174998252820648e-61,7.8973814838957454e-63,1.6150561728129919e-75,5.9784036356097519e-53,1.9128867964416805e-57,1.1295137547565709e-51,4.2682373332408826e-45,6.1738247293463476e-32,2.4409721279133033e-68,4.1023832085342229e-73,2.1994232724054962e-65,2.6990716865371549e-66,5.212116818261611e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998048729981,0.10880299999921389,0.0001,1.572765820024435e-11,8.9214047292880639e-11,8.9074211740274824e-11,1.9375985396508758e-16,4.6297508916498927e-13,1.5956988856306442e-13,3.2294866944526943e-13,2.5881159056677981e-20,1.0655985616618144e-20,3.1952476026586499e-22,4.8920734565079407e-18,1.6525804860595813e-13,1.3129231680904503e-16,4.8676737299024192e-25
3.4670037529835567e-12,0.002515342392009719,2.7658790683648985e-27,3.1317842747340617e-22,2.3317937843267125e-20,2.7657836441822604e-27,1.6641301913425267e-17,9.2226586468644986e-27,2.2842772162595202e-55,5.5709017476065297e-43,5.4017097861273746e-45,3.193755581778583e-41,1.0819171131976713e-38,2.4480190996798416e-23,1.9426500604254762e-33,5.3475225443701861e-49,5.6703983635070802e-44,2.0151556075781878e-35,8.2834813963624803e-45,-3.8330769287652703e-88,-7.3190784688326221e-60,-1.9058294045396022e-61,-3.7490019666580144e-74,-1.4500880815557646e-51,3.5047528892202411e-57,1.7902130249792682e-51,5.8078440027686698e-45,9.7740995445344205e-32,3.8653607197856334e-68,-9.3022852029995353e-72,-5.1103902693456653e-64,4.9655514805805943e-66,1.1080535819922755e-76,0.88129999999999997,0.0,0.0,0.0,0.009889999772352517,0.10880299999894334,0.0001,1.8348939706185358e-11,1.0403309280330715e-10,1.0383043662709628e-10,2.2595140026850503e-16,6.2964711359177551e-13,1.6841219442300785e-13,4.2676836243113188e-13,3.5202480882736261e-20,1.4082084536793651e-20,5.0660922683365552e-22,6.6554518012554652e-18,2.0977509647156102e-13,1.786170269880982e-16,6.439563880039393e-25
3.962290963090168e-12,0.002515342392008947,3.6083158371848607e-27,4.0856691878134742e-22,2.660516182940084e-20,3.6081733057355306e-27,2.1181561129450583e-17,1.3309017577133363e-26,2.98183511634245e-55,-1.3300236534487255e-41,7.0555190140702346e-45,5.5726577877178332e-41,1.2359476536741388e-38,2.7977317782293597e-23,2.5371121263855862e-33,7.974488693267755e-49,8.4549965783921022e-44,2.6318045460014906e-35,1.2381117163711705e-44,1.084280159176021e-86,2.0344696498061649e-58,5.2893259001791576e-60,1.0627719815076514e-72,4.0307809296399567e-50,5.9486514574190327e-57,2.6700729497085932e-51,7.5838736712019225e-45,1.4562979829487553e-31,5.7606410329044395e-68,2.6360839290677879e-70,1.4485714056046795e-62,8.4468404476943613e-66,2.1469741673773169e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997398321192,0.10880299999863655,0.0001,2.0970220987364611e-11,1.1884131592456957e-10,1.1856121933878292e-10,2.5811943410424415e-16,8.2176094434170602e-13,1.7510018183804624e-13,5.4141009932018897e-13,4.5947197778148327e-20,1.7865369175987612e-20,7.5596644070872672e-22,8.6891742037456175e-18,2.5635195932439889e-13,2.3319691722168217e-16,8.1761984727839002e-25
4.45757817319678e-12,0.0025153423920080856,4.5615057971389395e-27,5.1649591317719503e-22,2.9881525377533569e-20,4.5613027622271658e-27,2.6260725343570657e-17,1.8450696247988992e-26,3.7718240787522174e-55,-2.59937708162715e-39,8.9303603317437604e-45,2.6530544875517104e-39,1.3898461571690763e-38,3.1474525484753109e-23,3.2108352986582835e-33,1.1347848929579061e-48,1.203004601687355e-43,3.3306727551944525e-35,1.7659331889359745e-44,2.7214691629720915e-84,4.8055374274480514e-56,1.2474852772707768e-57,2.679837157881697e-70,9.5209425321598643e-48,9.5137292586021821e-57,3.7998341803664469e-51,9.5962107130288893e-45,2.0704783650807651e-31,8.1922081654732313e-68,6.6343350583702138e-68,3.6526868964082201e-60,1.3297065257802517e-65,3.8717861366746494e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997073117907,0.1088029999982945,0.0001,2.3591502043783281e-11,1.3363967675004469e-10,1.3326661199700649e-10,2.9026604134851606e-16,1.0392644601757312e-12,1.8006891691442522e-13,6.6591378486675383e-13,5.8112393711177788e-20,2.1974151221556582e-20,1.076437235706859e-21,1.0993063516741567e-17,3.0457265606189129e-13,2.950271903660604e-16,1.0062996464028229e-24
4.952865383303391e-12,0.002515342392007139,5.6250881227607687e-27,6.3692455495920693e-22,3.3147068517333058e-20,5.6248095503246701e-27,3.1878192773264424e-17,2.476893352120652e-26,4.6541134220575645e-55,8.6899075678590482e-38,1.1026446293528585e-44,-8.6832827720460022e-38,1.5436127350719542e-38,3.4971844713997542e-23,3.9638220815691209e-33,1.5559995527892242e-48,1.6493029011240153e-43,4.1117628310367675e-35,2.4270144565654822e-44,-9.2596005998452358e-83,-1.7129236057854678e-54,-4.4391166731123211e-56,-9.1319224394887462e-69,-3.3937197366339826e-46,1.4496806302972372e-56,5.2103450061250765e-51,1.1844741187789542e-44,2.8363961668105495e-31,1.1225563899371215e-67,-2.256687246599214e-66,-1.2447008417720093e-58,2.8883853143978899e-65,6.5719640961317376e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899996747915178,0.10880299999791815,0.0001,2.6212782875440729e-11,1.484290756172197e-10,1.4794666660586068e-10,3.223931780532935e-16,1.2821056574305473e-12,1.8372077774794137e-13,7.9937907982850158e-13,7.169515922810929e-20,2.6378714630718346e-20,1.4769117418335133e-21,1.3566955790692981e-17,3.5405245967004857e-13,3.6410340406708853e-16,1.2086284267117572e-24
5.4481525934100026e-12,0.0025153423920061084,6.7986972382086902e-27,7.6981145054846546e-22,3.6401831855404586e-20,6.7983264332380451e-27,3.8033361252157606e-17,3.2387411399998279e-26,5.6285711350885563e-55,-3.461882366176688e-36,1.3344010669638369e-44,3.4619624478921371e-36,1.6972475002382563e-38,3.8469306541014423e-23,4.7960756166253104e-33,2.0704886751926145e-48,2.1942993797267771e-43,4.9750780329371579e-35,3.236889465213007e-44,4.1894976137958119e-81,7.6132693169942794e-53,1.970073559728018e-54,4.1344538491076472e-67,1.5083744688978899e-44,2.1221005354345421e-56,6.9329559701333196e-51,1.4329349923022977e-44,3.7707282195746053e-31,1.492717663744885e-67,1.0204942419499252e-64,5.6353582527432139e-57,-3.3659989760899128e-64,1.0597583153118204e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996422712744,0.10880299999750845,0.0001,2.8834063482335828e-11,1.6321038595103786e-10,1.6260143588899956e-10,3.5450274180099616e-16,1.550231812887875e-12,1.8644897582086952e-13,9.4093255755915647e-13,8.6692544618219226e-20,3.1050231621268251e-20,1.9664388323222996e-21,1.6410692623360078e-17,4.0441540763743486e-13,4.4042126458592798e-16,1.4232797084094727e-24
5.943439803516614e-12,0.002515342392004996,8.0819658808038697e-27,9.1511501536800423e-22,3.9645856269714465e-20,8.0814844811074784e-27,4.4725637529071365e-17,4.1431380256974317e-26,6.6950648213528078e-55,1.5071951424941669e-34,1.5883313910539667e-44,-1.5071941666514875e-34,1.8507505667535132e-38,4.1966942204452066e-23,5.7075994078010271e-33,2.6877261778273259e-48,2.8479656412726747e-43,5.9206220020674683e-35,4.2113283644647286e-44,-2.0096028562379105e-79,-3.6415968741068741e-51,-9.4095211280716552e-53,-1.9880325214624244e-65,-7.2148922128107009e-43,3.0044724373707936e-56,8.999238380220935e-51,1.7049920162837422e-44,4.8902139397754804e-31,1.9363828782438598e-67,-4.8994418628643218e-63,-2.7097359182033576e-55,1.7588226644223508e-62,1.6378026570492247e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996097510535,0.10880299999706622,0.0001,3.1455343864468383e-11,1.7798440921322989e-10,1.7723097293523523e-10,3.8659647382845336e-16,1.8435898381750999e-12,1.8854351082700785e-13,1.0897727547670821e-12,1.0310157974146122e-19,3.596224958918466e-20,2.5541519526968807e-21,1.9524127794411232e-17,4.5538422165934521e-13,5.2397680576045557e-16,1.6490362871193856e-24
6.4387270136232255e-12,0.002515342392003805,9.4745309363075681e-27,1.0727941345622143e-21,4.2879182283119676e-20,9.4739189324083375e-27,5.1954452037153414e-17,5.2026087338500144e-26,7.8534639599571479e-55,-7.1303610099189897e-33,1.8644648574439552e-44,7.1303610037546395e-33,2.0041220482071212e-38,4.5464782624824276e-23,6.6983976119461785e-33,3.4169699960653744e-48,3.6201943756197629e-43,6.9483989760570237e-35,5.3661534087546644e-44,1.0396897397112692e-77,1.8783563966075513e-49,4.846549479148351e-51,1.0308442936097711e-63,3.7214824724635906e-41,4.1368179084888326e-56,1.1440526136063667e-50,2.0006335388802463e-44,6.211392995661691e-31,2.4601713499228699e-67,2.5367651574965991e-61,1.405065878026448e-53,-9.0493823926738121e-61,2.443797378851629e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995772308482,0.1088029999965922,0.0001,3.4076624021839006e-11,1.9275183242633078e-10,1.9183533038249712e-10,4.1867586674462144e-16,2.1621270957987219e-12,1.9014823374818005e-13,1.2452126475812573e-12,1.209193196831635e-19,4.1092093047512533e-20,3.2491439974214452e-21,2.290713513616688e-17,5.0682136105134758e-13,6.1476660124527063e-16,1.8848547920924573e-24
6.934014223729837e-12,0.0025153423920025336,1.0976034464129946e-26,1.2428082790800455e-21,4.6101850590756279e-20,1.0975270221457835e-26,5.9719258381893525e-17,6.4296530181990016e-26,9.1036140682622491e-55,3.6414303736392861e-31,2.1628338155722483e-44,-3.641430317524685e-31,2.1573620569347039e-38,4.8962859109067538e-23,7.7684710291309364e-33,4.2753727817087671e-48,4.5207832252370098e-43,8.0584141072598885e-35,6.7172046979783196e-44,-5.7637608953420711e-76,-1.038923692695045e-47,-2.6768781233844902e-49,-5.7273566936100756e-62,-2.0583614055216789e-39,5.5630225287672351e-56,1.428786516907166e-50,2.3198480584816182e-44,7.7505822381355407e-31,3.069982569236922e-67,-1.4074014505327376e-59,-7.8065286780592497e-52,5.0055385890620343e-59,3.5401488178292539e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995447106551,0.10880299999608704,0.0001,3.6697903954448209e-11,2.0751324787508702e-10,2.064145602212632e-10,4.5074220733331862e-16,2.5057915957111506e-12,1.9133556682169145e-13,1.4066599501040581e-12,1.4014285575137088e-19,4.6420213372528596e-20,4.0604509491683431e-21,2.6559606128774161e-17,5.5865758051555962e-13,7.1278769968091741e-16,2.1298356691672216e-24
7.42930143383645e-12,0.002515342392001187,1.2586119522378569e-26,1.4251170329516339e-21,4.9313866422035991e-20,1.2585179785185691e-26,6.801952041116581e-17,7.836848794052977e-26,1.0376868213115321e-54,-1.9962000888129103e-29,2.4834731338131927e-44,1.9962000581772824e-29,2.3104707031454744e-38,5.2461162293693373e-23,8.9180530075731514e-33,4.8435485741935371e-48,5.5595346114501329e-43,9.2506731689972016e-35,8.2804575582141284e-44,3.4016148602503519e-74,6.1331690663765994e-46,1.5780754909363233e-47,3.3943751132181394e-60,1.2151304844170619e-37,7.3301461352433792e-56,1.757232843382389e-50,2.6626241595468286e-44,9.5240592166467303e-31,3.8072789220310281e-67,8.3293144333009259e-58,4.6266181928312485e-50,-2.9549427722928615e-57,4.9991720593604256e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995121904671,0.10880299999555135,0.0001,3.9319183662295735e-11,2.2226920465538423e-10,2.2096871429378755e-10,4.827966885473778e-16,2.8745314960868645e-12,1.9219691818590984e-13,1.5735655653819966e-12,1.6076928754671985e-19,5.1928487408206784e-20,4.9971358336817167e-21,3.0481441065812704e-17,6.1080548170575896e-13,8.1803738652171757e-16,2.3831450786333556e-24
7.924588643943062e-12,0.0025153423919997637,1.4304151494591662e-26,1.6196485393256893e-21,5.2490188523386519e-20,1.4303011377508377e-26,7.6854702717465e-17,9.4369373128699019e-26,-3.3910953179846694e-51,-1.4695763368091147e-26,2.826361500871744e-44,1.4695763096140466e-26,2.4634468225168823e-38,5.5930866949739786e-23,1.0311647809478905e-32,-3.0485091454963024e-46,6.7463241924423551e-43,1.0524961552583329e-34,1.007211192208536e-43,-5.9944381955689173e-72,5.002351529651862e-43,1.2836662119485369e-44,2.8698783132084581e-57,9.9108793050790869e-35,9.3543520694523309e-56,2.1325257890441668e-50,3.0289503061578646e-44,1.1548184153007033e-30,-7.8673971528378308e-65,7.022019208803255e-55,3.9117244133461793e-47,-2.4099926727227354e-54,6.9038277111247561e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899994796702844,0.10880299999498573,0.0001,4.1940463145381137e-11,2.370202321252183e-10,2.3549784477067103e-10,5.1484046045737289e-16,3.2682946267560607e-12,1.9284690428873809e-13,1.7454001343641529e-12,1.8279569629994255e-19,5.7599443455591922e-20,6.0683549848052763e-21,3.4672544164676022e-17,6.6315547604290399e-13,9.3051305223675559e-16,2.6439789703392838e-24
8.915163064156284e-12,0.0025153423919966975,1.8062841761240431e-26,2.0452423029277745e-21,5.885327569833009e-20,1.806121976636404e-26,9.6127751330962909e-17,1.32670477836055e-25,-2.7986833046756333e-48,-4.101864049326333e-29,3.5790884367197095e-44,4.1018370911481624e-29,2.7690168827826357e-38,6.2919538771858665e-23,1.3060877096517265e-32,-4.093463205405345e-46,9.6033527456350758e-43,1.3319822140478706e-34,1.4405918020447656e-43,8.3501408397525702e-63,4.5055712043918597e-43,-5.8401211480400417e-44,1.140539817092468e-56,8.9266362314630784e-35,-3.0240245715916149e-54,3.0355679309853049e-50,3.8322065415315239e-44,1.6413260767474638e-30,-1.9426629658317156e-61,-9.0391302423609816e-54,1.5548028242435159e-46,-2.1487915403778247e-54,1.2441957939053022e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899994146299155,0.10880299999376661,0.0001,4.7183021437266281e-11,2.6650930620424578e-10,2.6448124278391372e-10,5.7889980236457313e-16,4.1306827342950555e-12,1.9368499858715814e-13,2.1020490593040716e-12,2.310368163746602e-19,6.9369758408943278e-20,8.6510552384272116e-21,4.3862225895491356e-17,7.6829708094638836e-13,1.1771333392391169e-15,3.1854759340455904e-24
9.789658176251994e-12,0.0025153423919937515,2.1739024233679979e-26,2.4614937785091112e-21,6.4487572348968621e-20,2.1736878378306829e-26,1.1491558761320608e-16,1.7414765801204093e-25,1.3247788274743623e-46,1.4892039246624513e-27,4.318561984525554e-44,-1.4892019166242093e-27,3.0381116222287354e-38,6.9153683663260743e-23,1.5392565661576673e-32,3.6119110535662134e-46,1.271370766776875e-42,1.6062184050300283e-34,1.915143544358025e-43,-4.4075620452601278e-62,-1.8165309854020135e-41,1.4670005804841006e-42,-4.8069334954726939e-55,-3.5989912431208227e-33,3.6551094518840932e-52,4.0192968053086499e-50,4.6194588694711769e-44,2.1699363357980021e-30,2.233379207947749e-59,3.0292944108609956e-52,-6.5531753271290771e-45,8.6372879659524321e-53,1.9863336741806173e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993572112172,0.10880299999259539,0.0001,5.1811235902966379e-11,2.9253047075400004e-10,2.8998557221489181e-10,6.3542577449229201e-16,4.974694576546612e-12,1.9414255071544994e-13,2.4291700787621142e-12,2.782506565436945e-19,8.0165613008344972e-20,1.1467658674512388e-20,5.2869422060039931e-17,8.6138773500359055e-13,1.4188550329249886e-15,3.6822752991360153e-24
