Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595)
5.668442792442497e-16,0.002745394845803388,4.1244573936915647e-31,1.8163085183815414e-26,4.1775671445204329e-21,4.1244466714317201e-31,5.4655963343412444e-20,2.9244727966052539e-32,2.7273300297683383e-56,9.1167541743305141e-45,7.9493841541252661e-48,3.9958274286746111e-44,8.1113249211204943e-38,4.6370562882543743e-25,4.499973055415547e-38,2.3043314810843291e-55,1.2524811421725602e-50,1.1557856176607151e-39,1.0721464421479326e-51,4.0197504040540894e-75,1.6647307896497706e-47,2.8136829979309666e-65,1.7288196649687901e-38,2.3606820372281916e-57,1.7724669654247881e-29,9.0250855944453529e-45,8.6252003182594015e-48,4.6145070795069888e-39,1.2951318565090107e-71,9.2699100165224306e-78,4.3336931895794643e-46,1.2150905228585858e-58,3.9519354212651572e-75,0.88129999999999997,0.0,0.0,0.0,0.009889999999376408,0.108803,0.0001,4.1082641710926173e-14,2.8400440867426026e-13,2.8400440919876279e-13,1.588058218986619e-19,3.9403168445335194e-19,1.4491622491973443e-14,2.8245318001728446e-19,6.6644940633204145e-27,3.9904864084730998e-27,3.3205039342855493e-31,1.3633428288544545e-23,3.5300885452734796e-18,3.2968402887051712e-22,1.0889810876255862e-31,6.4765208413960498e-35,5.3172090157868976e-37,3.442271926674471e-40,3.5323170924873686e-18,2.8742221578185819e-47,7.1552628788526417e-54,8.8840982322700104e-56,7.5898479434711245e-63,1.5764860025086731e-60,2.8365441584500132e-23,1.7724653877128154e-29,1.4092085631947005e-35,1.7023198943906865e-36,1.2090849193535338e-20,2.4082863490031748e-42,3.4654290270001594e-51,8.3903285515144099e-30,7.9069306317539134e-57,4.053944256235962e-23,9.0340625123865548e-28,4.3698139735207355e-34,3.3700048133896847e-40,2.3504292138420976e-40,2.0345186730210319e-41,1.2680710445563223e-47
1.1341810383140808e-15,0.002745394845803388,1.6508537380340164e-30,7.26994525207809e-26,8.3587339425941108e-21,1.6508484577640769e-30,1.0941397998392189e-19,1.1710660888205827e-31,1.0916419287186561e-55,1.3704079994139418e-44,3.1818254247333078e-47,1.8827466623599328e-43,1.6229687302453512e-37,9.2781419621636126e-25,1.8011621153494554e-37,1.8448663676690449e-54,1.0027464101500101e-49,4.6261548171432114e-39,8.5837470215834979e-51,1.2869244004883593e-73,2.6647090398905444e-46,1.7644647979997292e-64,1.383554731398664e-37,4.5847042334982214e-56,1.4190488929875831e-28,1.4451871284944074e-43,3.4535064712291191e-47,3.69439504976705e-38,1.0368917291283272e-70,1.1844543072107825e-76,6.9368762089808688e-45,3.8900862297816903e-57,2.5324447222696255e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999987522753,0.108803,0.0001,8.2200976399425817e-14,5.6825492576509203e-13,5.6825477531594559e-13,3.8982478265425703e-19,1.577149655326234e-18,2.8981380569356494e-14,1.1303788203983911e-18,3.2433475577381931e-26,1.7178490549024953e-26,2.6584349774609858e-30,5.4569179069717271e-23,1.4123516225464608e-17,1.3195939962282812e-21,8.3627736372322943e-31,5.1851453625742896e-34,4.254242241533579e-36,5.5086634952507879e-39,1.413243241053861e-17,9.1995669540398436e-46,4.5804746341388598e-52,5.6871978977134462e-54,9.717443760861402e-61,1.0093001771738473e-58,1.1353548177842734e-22,1.4190463679688372e-28,2.2538664199506433e-34,2.7253549685415789e-35,2.4111447370372829e-20,3.8564079175859398e-41,3.3097834388341798e-50,6.7146850110785156e-29,5.061660110019128e-55,1.6179557464439436e-22,7.0544313600261983e-27,6.8150363253756017e-33,1.0498656202300931e-38,7.3227903922837879e-39,6.3414651744286037e-40,4.9945285174381329e-46
2.2688545564537434e-15,0.002745394845803388,6.6055395460940707e-30,2.9089072333349001e-25,1.6720977859437271e-20,6.6055035450004171e-30,2.1909378675162636e-19,4.6899098729745795e-31,4.3679828749880655e-55,1.7174552489286477e-44,1.2731446970884481e-46,8.797700437732354e-43,3.2466382839070287e-37,1.8560315309590879e-24,7.2069963586760578e-37,1.4764538680622476e-53,8.025017780234191e-49,1.8510647373548877e-38,6.8696966274269178e-50,4.1168325284156762e-72,4.2619787906482373e-45,9.2007938396703675e-64,1.1063814474964023e-36,1.2727071284853277e-54,1.1356665266533329e-27,2.3132327392643251e-42,1.3856291926255939e-46,2.9566195418307966e-37,8.2982651242178242e-70,1.2570776498949447e-75,1.1094952126404919e-43,1.2444076860872337e-55,1.6217874362731907e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999975040117,0.108803,0.0001,1.6443764571247758e-13,1.1367542455779876e-12,1.1367531399187385e-12,8.7060781276575171e-19,6.3106213051630888e-18,5.7917587341214609e-14,4.5216286338073169e-18,1.4492469371936973e-25,7.1347148874891262e-26,2.1275764669379722e-29,2.1834731677949649e-22,5.6464202614562095e-17,5.2800853425386472e-21,6.1859165794440956e-30,4.1496778498246906e-33,3.4002804636181414e-35,8.8064041297441557e-38,5.6499848502918542e-17,2.9414675258149209e-44,2.9291661231248833e-50,3.6369058768035647e-52,1.242851638648129e-58,6.455717815705317e-57,4.5428815713549203e-22,1.135662492678355e-27,3.5990303645205006e-33,4.3605038034046907e-34,4.7913033670003903e-20,6.1728025661821789e-40,3.1003049965915949e-49,5.3695048576205465e-28,3.2368816676735086e-53,6.4367894888994612e-22,5.552230874763479e-26,1.0721245411419493e-31,3.2987495320254771e-37,2.3011483766951203e-37,1.9945938056638841e-38,1.8088017715362878e-44
4.538201592733068e-15,0.002745394845803388,2.6426267059980238e-29,1.1637380354028041e-24,3.3445106509305174e-20,2.6425990109228754e-29,4.3910849007778614e-19,1.8795662174477271e-30,1.7474721597841492e-54,1.9405606789512858e-44,5.0934084154461024e-46,4.9869444479125034e-42,6.4939657008527745e-37,3.7124670007444849e-24,2.8832699631673744e-36,1.1813875503400925e-52,6.421231822264543e-48,7.4054660989460867e-38,5.4969454508193785e-49,1.3157105607201709e-70,6.8100440739452444e-44,4.2813715453221151e-63,8.8386372705321017e-36,3.9642302249825415e-53,9.086995826647951e-27,3.7019004142348699e-41,5.6643302328447983e-46,2.3657167378164628e-36,6.6398408355409898e-69,1.1854564933565195e-74,1.7728176616315994e-42,3.9769160134857877e-54,1.0382663709181688e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999950074879,0.10880299999999996,0.0001,3.2891098408279125e-13,2.2737461028781703e-12,2.2737403987641677e-12,1.8391308920194489e-18,2.5246341309617204e-17,1.1561728038152413e-13,1.807859631744957e-17,6.1457204355022552e-25,2.907421820571494e-25,1.7024172900109758e-28,8.735277233320665e-22,2.2550836465367383e-16,2.1123706418897345e-20,4.2944067514263459e-29,3.3203502857296377e-32,2.7137159948139266e-34,1.4057892863324754e-36,2.2565072823416814e-16,9.3915100787852491e-43,1.870486768372955e-48,2.3224325018136151e-50,1.5873225356345496e-56,4.124169006943501e-55,1.8174351870171714e-21,9.0869315410057439e-27,5.7322123954626247e-32,6.9723470525131338e-33,9.4576697884497758e-20,9.8786169940143562e-39,3.4495959515464252e-48,4.2895800301605183e-27,2.0669887270850384e-51,2.5458868799205828e-21,4.3704778480059496e-25,1.6877744169393997e-30,1.0363673487145008e-35,7.2312518940116656e-36,6.2793693930024376e-37,6.1594879095087846e-43
6.807548629012393e-15,0.002745394845803388,5.6158226853962288e-29,2.4730407318180379e-24,5.0168875518161958e-20,5.6157439158798837e-29,6.5977827904239347e-19,3.9991320255012872e-30,3.7135483158922577e-54,1.9660095796576206e-44,1.0824012095561381e-45,1.3557002478903991e-41,9.7412814274630059e-37,5.5689032712864697e-24,6.1272459771120126e-36,3.3781950256308891e-52,1.8361602461662603e-47,1.5737371499508156e-37,1.5718869925894033e-48,6.0036961936197933e-70,2.5048051644858553e-43,9.560802192684538e-63,2.5251099164599735e-35,1.8047893635398914e-52,2.5984294321149044e-26,1.3626025989969827e-40,1.2374558245881566e-45,6.764755858578867e-36,1.8986668713948043e-68,3.5521377040069911e-74,6.5206080594080909e-42,1.8146747986547139e-53,5.7904652125248267e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999925109675,0.10880299999999991,0.0001,4.9338432219731502e-13,3.4107311912875334e-12,3.4107181874155739e-12,2.8082947267604607e-18,5.3650671894974404e-17,1.731447684035791e-13,3.8402913509832824e-17,1.3289440328252844e-24,6.2107833164231663e-25,4.8681537254635496e-28,1.8563298679457144e-21,4.7866353479121369e-16,4.4889918708992347e-20,1.1362181212828059e-28,9.4945529550027806e-32,7.7484040244322408e-34,5.1682557878601397e-36,4.7896571540054645e-16,4.2837118113535452e-42,1.0268651169010369e-47,1.2749759748284134e-49,1.0233222764493308e-55,2.2644463783929776e-54,3.8622151958238466e-21,2.5984058182290782e-26,2.1051043647119707e-31,2.5653636674658335e-32,1.4031941158949189e-19,3.6361789574667763e-38,1.1984500853431441e-47,1.2254901177024895e-26,1.1347419078810411e-50,5.367868913356036e-21,1.2403044799894965e-24,6.1732605762676894e-30,4.7025435497229828e-35,3.2815213294800461e-35,2.8516845452634748e-36,2.8418810333620561e-42
1.1346242701571043e-14,0.002745394845803387,1.5526608243222257e-28,6.8373923903330208e-24,8.361497145899424e-20,1.5526247181244083e-28,1.1037381663435219e-18,1.1091544083609679e-29,1.0267281327918594e-53,2.0987065404825329e-44,2.9926582561281881e-45,7.1673762667688316e-41,1.6235866119678134e-36,9.2817790190531375e-24,1.6940847622320311e-35,1.5525805301753988e-51,8.4387808190015871e-47,4.3511207971797748e-37,7.2246135627871303e-48,7.796385380144037e-69,1.9222589773208233e-42,2.77379458036606e-62,1.1573151125576364e-34,2.3395407402362382e-51,1.1941946443702289e-25,1.0484523263360225e-39,4.0683262832070395e-45,3.1089427212968868e-35,8.7259854365749052e-68,1.7286875567841525e-73,5.0041007101231965e-41,2.3563533756613599e-52,1.5053230148997456e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999875179424,0.10880299999999973,0.0001,8.2233099740320385e-13,5.6846743518317288e-12,5.6846358852713052e-12,4.7467252748259241e-18,1.4833244644540367e-16,2.875150237136485e-13,1.0606411713009491e-16,3.7365721120972076e-24,1.7245834786270107e-24,2.2374469998112011e-27,5.1324021322798111e-21,1.3194156454569093e-15,1.2411233161816984e-19,4.28319711091692e-28,4.3635384417443119e-31,3.5452027555264956e-33,3.9597793568994764e-35,1.3202485934472961e-15,5.553388225197543e-41,2.2801509661467928e-46,2.831084910550578e-48,3.9419769085461745e-54,5.0335419499594117e-53,1.0678237529015439e-20,1.1941766075848669e-25,1.606685153670461e-30,1.9710883538626328e-31,2.2826374846021703e-19,2.7979802428461797e-37,1.0222992926297739e-46,5.6167014364343007e-26,2.5196975519790055e-49,1.4547378419243007e-20,5.5880424126486525e-24,4.6590506706295223e-29,5.9836923266958715e-34,4.1772435246878305e-34,3.6414325599962626e-35,3.7310218057166396e-41
1.5375818384097446e-14,0.0027453948458033865,2.7439452956703909e-28,1.2083333825103852e-23,1.1330818744694299e-19,2.7438650213124493e-28,1.4999559038399041e-18,1.9641532818351321e-29,1.8144975958414512e-53,2.1346630168616013e-44,5.2888305461133661e-45,1.7670774503214713e-40,2.2001897807772157e-36,1.257817331866313e-23,2.9939079139943361e-35,3.4529649232341971e-51,1.8767981940804589e-46,7.6895994122360233e-37,1.6068241228549332e-47,2.489166660428669e-68,5.1981293665929898e-42,4.9896414468392316e-62,2.5700610833075032e-34,7.4675227598083778e-51,2.6558914833636952e-25,2.8384875635531698e-39,8.3629864368285999e-45,6.9142645554658691e-35,1.9406647696198393e-67,3.915675138329762e-73,1.3531976220826628e-40,7.5228227996263077e-52,6.2740207521024502e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999830850127,0.10880299999999953,0.0001,1.1143787755568915e-12,7.7035215758381452e-12,7.7034519321816319e-12,6.467703819721935e-18,2.6214017102858935e-16,3.8852102002497116e-13,1.8731377311491265e-16,6.6429751052129622e-24,3.0514919683195181e-24,4.9762725067237335e-27,9.0702874029811037e-21,2.3271798228174898e-15,2.1933890922490063e-19,8.6020350385686569e-28,9.704520308554451e-31,7.8656156158444268e-33,1.0700227187697146e-34,2.3286489730290029e-15,1.7719387498088986e-40,8.3488929779379474e-46,1.0366171267586832e-47,1.6136755527828479e-53,1.8442585301172292e-52,1.8871150045485618e-20,2.655842810060852e-25,4.3342883911852073e-30,5.3329814478362117e-31,3.0365641625429945e-19,7.5752296095284454e-37,2.9795674760096155e-46,1.2473067197050217e-25,9.2260120758437083e-49,2.5378983265899179e-20,1.2300338864095649e-23,1.2510836035151177e-28,1.8971911992576177e-33,1.3246321310410599e-33,1.1560123345555935e-34,1.1918579229866085e-40
1.940539406662385e-14,0.0027453948458033856,4.26743865084695e-28,1.8792128385269762e-23,1.4300018967366904e-19,4.267287638990034e-28,1.898369464581313e-18,3.061036948029729e-29,2.8219568397093503e-53,2.1333723614368142e-44,8.2253662711706576e-45,3.7345222999795451e-40,2.7767890309668155e-36,1.5874570311358178e-23,4.6562361829676259e-35,6.4958921561850802e-51,3.5307262185707733e-46,1.195912370189133e-36,3.0229404624179007e-47,6.5549507025003013e-68,1.1634718784405566e-41,7.8499880720216309e-62,4.8272344271766801e-34,1.9662187039510327e-50,4.9963624723249952e-25,6.3617353040502893e-39,1.584426555461364e-44,1.3007311161187299e-34,3.6508587168345005e-67,7.4616258099286918e-73,3.0287960599459195e-40,1.9810035884410693e-51,1.8662507734979423e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999786520951,0.10880299999999929,0.0001,1.4064265528531512e-12,9.7223462497364593e-12,9.7222362374079005e-12,8.188663447247753e-18,4.0768427200269219e-16,4.8895966277418874e-13,2.911105369380408e-16,1.0369650237354509e-23,4.7480283852868974e-24,9.3618718744853806e-27,1.4106343478974762e-20,3.6120595016086632e-15,3.4112178549311667e-19,1.4666544270290465e-27,1.8256509955255063e-30,1.4759115276738705e-32,2.3929948374006832e-34,3.6143397972604363e-15,4.6626958387591065e-40,2.55742585343925e-45,3.1753588939826084e-47,5.7035189340320079e-53,5.6505887280892408e-52,2.9348786345035936e-20,4.9962537893096632e-25,9.6744030851394192e-30,1.1943794806558079e-30,3.7629592965380106e-19,1.6978280640335281e-36,7.3546712501680287e-46,2.3427627821783889e-25,2.8261071867855504e-48,3.8957835406314614e-20,2.2892688291434246e-23,2.7784862506686563e-28,4.9535325422714539e-33,3.4592334283919756e-33,3.0231706199849848e-34,3.1331967410312283e-40
2.3434969749150252e-14,0.0027453948458033848,6.1022257538173876e-28,2.6871656646553621e-23,1.7269105240646418e-19,6.101974200422515e-28,2.2988406270260121e-18,4.3857748351952676e-29,4.035277379933441e-53,2.1827077248673766e-44,1.176196307146356e-44,6.8971720937322544e-40,3.3533846091866253e-36,1.9170969830133576e-23,6.6582581090577549e-35,1.0820212482294262e-50,5.8811311248942288e-46,1.7101096866233678e-36,5.0354921855104672e-47,1.4238982977042432e-67,2.2242133380175767e-41,1.1311286127351018e-61,8.0288606220013913e-34,4.2706956610942936e-50,8.3223908581960434e-25,1.2176486358890786e-38,2.7808347404638062e-44,2.1666051609606709e-34,6.0812104236055862e-67,1.2538731941282249e-72,5.7901602078650045e-40,4.3030645724392548e-51,4.7601136421867932e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999742191897,0.10880299999999898,0.0001,1.6984743293459468e-12,1.1741149831148977e-11,1.1740990799587191e-11,9.9096051265742814e-18,5.8296644638486764e-16,5.8886939743108868e-13,4.1599697523066018e-16,1.4864948504636089e-23,6.7903001718175293e-24,1.5594544294027534e-26,2.0171442007087597e-20,5.1552765575380537e-15,4.8778932586336588e-19,2.2422777840184268e-27,3.0409690783988827e-30,2.4525625362182446e-32,4.5712626474893624e-34,5.1585310872096322e-15,1.0121582715787109e-39,6.2477202727615062e-45,7.757317894354824e-47,1.5553079741211694e-52,1.3811026574611785e-51,4.1967304925270573e-20,8.3221835374583988e-25,1.8448317853923623e-29,2.2845555603327158e-30,4.4644206478269303e-19,3.2497632424013944e-36,1.5352437173125408e-45,3.8965831324197869e-25,6.9041076024532838e-48,5.5024022282651273e-20,3.7759299246154486e-23,5.2748382226523778e-28,1.0679824623708243e-32,7.4593456661519954e-33,6.5272722184109246e-34,6.7889382715250913e-40
3.1494121114203055e-14,0.0027453948458033835,1.0479592634258697e-27,4.6147306788982454e-23,2.320701810513329e-19,1.0479058134146958e-27,3.1044614134020629e-18,7.5568032964228676e-29,6.9299960447804506e-53,3.1119864301919987e-44,2.0199562612849057e-44,1.707508661460166e-39,4.5065674164540876e-36,2.5763774618587112e-23,1.1434701432474522e-34,2.2987926196210846e-50,1.249466447116003e-45,2.9368798640371369e-36,1.0698836038318255e-46,4.341046785232016e-67,5.7026866628656424e-41,1.9564588948434467e-61,1.7017079258170218e-33,1.3017965987439e-49,1.7681030529553385e-24,3.127896506078435e-38,6.7858416834349221e-44,4.6029486315126966e-34,1.2919653215757093e-66,2.6901933501443992e-72,1.4845459574390348e-39,1.3117398866250937e-50,2.0276458413667894e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999653534066,0.10880299999999825,0.0001,2.2825698805046418e-12,1.5778709144414869e-11,1.5778432297504298e-11,1.3351447665781254e-17,1.0011459279735527e-15,7.8749406784151076e-13,7.136130183277354e-16,2.5603155070036414e-23,1.165916475841437e-23,3.313325602443593e-26,3.4641415854127811e-20,8.8252926171962091e-15,8.3770583706644191e-19,4.1880172404757236e-27,6.4605814156353631e-30,5.1905685649381376e-32,1.1706495988546961e-33,8.8308640306394248e-15,3.0823391589474635e-39,2.2320731065791527e-44,2.771397398428817e-46,6.4477844473554087e-52,4.9416251433405426e-51,7.2072093657997829e-20,1.7680500778305172e-24,4.7114351707154577e-29,5.8624665074722467e-30,5.8130414964779966e-19,8.3485235157386213e-36,4.4905578226737099e-45,8.2587669817359354e-25,2.4665788456748841e-47,9.2571435033377186e-20,7.8976007456529972e-23,1.337937361341187e-27,3.2185784621975015e-32,2.248599795023344e-32,1.9714948117847015e-33,2.0590930038690421e-39
3.955327247925586e-14,0.002745394845803381,1.6009082984827681e-27,7.0495971911311361e-23,2.9144507509821381e-19,1.6008113577039e-27,3.917697745257377e-18,1.1581357192620479e-28,1.058664754023367e-52,-5.6124285265357491e-44,3.085815256858076e-44,3.5262190783658817e-39,5.6597366329703355e-36,3.2356588777908653e-23,1.7468480136483858e-34,4.1687405472908699e-50,2.2658408923622283e-45,4.4865673312990629e-36,1.9403121528950251e-46,1.0478138213227055e-66,1.2015344398481696e-40,3.0460940532295299e-61,3.0790183404595782e-33,3.1418418504401148e-49,3.2063308966188511e-24,6.601842359153077e-38,1.4452052705823631e-43,8.347067779590411e-34,2.342895531941863e-66,4.9299814816259489e-72,3.1278819812121136e-39,3.1659366218990447e-50,5.9679386938036267e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999564876669,0.10880299999999736,0.0001,2.8666654286895048e-12,1.9816190713546582e-11,1.9815763716088175e-11,1.6793223922792952e-17,1.5293863346796582e-15,9.8418415105211106e-13,1.0889627890911375e-15,3.9186044011870515e-23,1.7802363811440621e-23,6.0089180134960892e-26,5.2920047149792278e-20,1.3440229334643461e-14,1.2797250148758877e-18,6.783210766397921e-27,1.1715815125270702e-29,9.3786602036077344e-32,2.4638601925620901e-33,1.3448714161010968e-14,7.4327680861315113e-39,6.082944758349827e-44,7.5527408437636091e-46,1.963267968735662e-51,1.3480397486056503e-50,1.1010046082368166e-19,3.2062196247152729e-24,9.891320896125959e-29,1.2361756085559656e-29,7.0763207937281892e-19,1.7621662246165148e-35,1.0576686894323564e-44,1.4943166050760051e-24,6.7220382488515227e-47,1.3862655636726011e-19,1.4113601533552913e-22,2.7917220959244287e-27,7.6910328218960392e-32,5.3744148999832221e-32,4.7202879976608599e-33,4.9439262814925519e-39
4.761242384430867e-14,0.002745394845803378,2.2767827213182151e-27,1.0025712202683146e-22,3.5081543769781994e-19,2.27662265084216e-27,4.7390596168040159e-18,1.6524926065374757e-28,1.5056259427229403e-52,9.004195911541257e-43,4.3886515150288646e-44,6.5557445616312527e-39,6.8128913484769847e-36,3.8949412953263683e-23,2.4843858207082388e-34,6.8827459162406196e-50,3.7409854009115103e-45,6.3808041470352491e-36,3.2037567762042118e-46,2.2285510271245772e-66,2.2638705963021479e-40,3.9163928771438234e-61,5.0719602773331581e-33,6.6815070357600517e-49,5.293718307489947e-24,1.2460782180780222e-37,2.84097324441628e-43,1.3781085130446256e-33,3.8681806065508597e-66,7.9956164542767738e-72,5.8933974521023486e-39,6.7329160224029407e-50,1.5127187860500237e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999476219722,0.10880299999999625,0.0001,3.4507609737013271e-12,2.385358959691137e-11,2.3852977687640096e-11,2.0234929682055224e-17,2.1750541324255502e-15,1.1788288368008152e-12,1.5469872222297136e-15,5.5804012201375027e-23,2.530089696367981e-23,9.9215907255045609e-26,7.5262385242485296e-20,1.9054210351396725e-14,1.8200148741612889e-18,1.0078851518822293e-26,1.9343058863194535e-29,1.542746774649387e-31,4.6372367921876661e-33,1.9066239288166714e-14,1.5792996247137028e-38,1.4427777413953568e-43,1.7913913250644933e-45,5.1486447904176448e-51,3.2008010831745924e-50,1.5658286157214269e-19,5.2935093070986837e-24,1.8569542393116321e-28,2.331000616776573e-29,8.2539274732828222e-19,3.3262322688498056e-35,2.2115931420315917e-44,2.4615368880009657e-24,1.5943624718003407e-46,1.9321756127073299e-19,2.2961287705293648e-22,5.2091734183695845e-27,1.6194043347167271e-31,1.1318821439332373e-31,9.9586486898396762e-33,1.0453582783323292e-38
6.373072657441427e-14,0.00274539484580337,4.0041616133590531e-27,1.7631770437309409e-22,4.6954223964374599e-19,4.0037934309092032e-27,6.4066140805749388e-18,2.9273597923582565e-28,2.6479814674696611e-52,2.214009412750434e-44,7.7185299961804863e-44,1.9346105136724219e-38,9.1191564653056766e-36,5.2135092024449408e-23,4.3694866827781299e-34,1.5828365355906467e-49,8.6031930428761214e-45,1.1222226293430613e-35,7.3689701840587162e-46,8.8540063002003277e-66,6.7949710513843952e-40,7.119623403512437e-61,1.159819709697344e-32,2.653780450566357e-48,1.2173746179545444e-23,3.7587399802608895e-37,1.0273907909736653e-42,3.169124382708154e-33,8.8955638298685446e-66,1.8129804484560268e-71,1.7688937055810816e-38,2.6743064299351966e-49,8.8499205926263793e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999298907287,0.10880299999999342,0.0001,4.6189520540281452e-12,3.1928136363322505e-11,3.192704675184627e-11,2.711812721575993e-17,3.8252086049237266e-15,1.5619852447985245e-12,2.7140024660432152e-15,9.8314136805303058e-23,4.4412201892894964e-23,2.2820276453692211e-25,1.3236525061017532e-19,3.3277728175588299e-14,3.2008994084765668e-18,1.881390367597311e-26,4.4482483961975418e-29,3.5156937561009378e-31,1.3876213334661646e-32,3.3298736430147015e-14,6.2549396020575772e-38,7.6557171713324974e-43,9.5055692742610555e-45,3.7171941658882169e-50,1.7045617846370108e-49,2.7538115420005056e-19,1.2173124287395795e-23,5.5178136947772323e-28,7.0122278430693969e-29,1.0378113897879278e-18,1.0034948399120351e-34,8.5661817870840132e-44,5.628872129369058e-24,8.460099719128872e-46,3.2538833328158422e-19,5.0966355729152384e-22,1.5226515771695719e-26,6.2330959018912662e-31,4.3598124068478296e-31,3.8576278326000576e-32,4.0662866894762176e-38
9.596733203462549e-14,0.0027453948458033475,8.9571075129581958e-27,3.943955053717316e-22,7.0693993940447732e-19,8.9558647726458011e-27,9.8407660693248611e-18,6.6506094211738185e-28,5.9236356337258085e-52,2.2112099428264029e-44,1.7267133519125846e-43,9.8749740124050227e-38,1.3731509937101262e-35,7.8506573385615936e-23,9.7755441537379451e-34,5.3416731898789037e-49,2.9033495810090445e-44,2.5105269704149163e-35,2.4877310299154233e-45,7.3803494660846551e-65,3.5171352093460382e-39,1.6274574053289841e-60,3.8633455158960737e-32,2.2108807468413771e-47,4.1080912482211616e-23,1.9696464642828237e-36,8.1453547197854036e-42,1.0693929937814268e-32,3.0019056416114933e-65,6.1489285208405481e-71,9.1559450011413616e-38,2.2281146325057583e-48,1.2019650201763862e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998944287793,0.10880299999998534,0.0001,6.9553341760015138e-12,4.8076238737872781e-11,4.8073753565253009e-11,4.0883677273551051e-17,8.5565931474705505e-15,2.3045219051694275e-12,6.0390558095797011e-15,2.2032258620634852e-22,9.8881229107331753e-23,7.7036800586005509e-25,2.9610369296340073e-19,7.3337877201956322e-14,7.1605090238801955e-18,4.47585117569379e-26,1.5010884246091568e-28,1.1619402807891637e-30,7.1292799176715714e-32,7.3384175461759969e-14,5.1727834234483889e-37,1.0581414321685162e-41,1.3138305044058696e-43,8.9085057993329742e-49,2.3709830308087326e-48,6.1601409194344819e-19,4.1077759764444529e-23,2.7877808485680658e-27,3.6497502813742188e-28,1.3855513791099203e-18,5.2601046159054266e-34,6.9878641258771557e-43,1.8749744924389813e-23,1.1693345135612074e-44,6.6628476413067203e-19,1.5916103066547211e-21,7.4105026527237866e-26,4.8011241944257178e-30,3.3645378262403028e-30,3.0211362928383375e-31,3.200097068929109e-37
1.2355584187113043e-13,0.002745394845803321,1.4783213531549687e-26,6.5090435198436205e-22,9.1004848810048871e-19,1.4780618689792434e-26,1.2884699136063479e-17,1.1109219586476387e-27,9.7769428115017095e-52,8.6168871883365955e-44,2.8499985976664325e-43,2.5309944716207854e-37,1.7678635252230596e-35,1.0107576424813422e-22,1.6135772375263587e-33,1.1152840936276038e-48,6.0618675824313277e-44,4.1437109069181126e-35,5.1954085875406984e-45,2.3051601914179077e-64,9.0492576810253572e-39,2.7104667162376473e-60,7.9955179987638124e-32,6.9030908822668372e-47,8.5769144738207844e-23,5.1026635136816006e-36,2.5292573747508506e-41,2.2326271194359775e-32,6.2674842075338134e-65,1.2890131038046159e-70,2.3557383782661893e-37,6.9571332697614175e-48,4.6554451341885936e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998640805398,0.10880299999997588,0.0001,8.9548406039416204e-12,6.1894955297895336e-11,6.1890800665786601e-11,5.266352784639076e-17,1.4121925256434058e-14,2.9154033912763507e-12,9.9258214321530347e-15,3.6392611753802763e-22,1.6256457631882199e-22,1.6087989413600463e-24,4.8871538282119684e-19,1.1963305312290371e-13,1.1818367954812444e-17,7.5868022604367898e-26,3.1339955121172879e-28,2.3921106903565116e-30,1.8267221696979388e-31,1.1970857756818036e-13,1.6098014149583822e-36,3.8929308692990316e-41,4.8336310883472965e-43,3.7665321448020068e-48,8.7571547049029953e-48,1.016698222034972e-18,8.5761125930369629e-23,7.0769332152192565e-27,9.4195322079185678e-28,1.6131305781047231e-18,1.362979499428026e-33,2.1713611325002395e-42,3.8804227547485427e-23,4.3020322946855414e-44,1.0274069348186772e-18,3.1560318982621356e-21,1.8429974461665106e-25,1.4472205146454534e-29,1.0150786102227813e-29,9.1777574667486773e-31,9.7355152644071095e-37
