Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509)
1.8810299828763518e-07,0.001877711924423895,9.340538138512016e-14,6.4527017276378467e-10,3.3692988504157554e-13,5.5922379734693799e-09,2.6969468256815467e-06,1.6420757279615919e-06,2.2332793249312667e-29,4.0683997251900791e-29,2.5086015928389655e-22,3.4938758831208767e-14,1.3498212061189616e-20,3.1411705467352749e-13,3.3368812111909171e-14,1.0051816248229089e-21,3.8155269105525894e-20,4.8002139282758534e-16,1.3614985656016443e-16,1.539276719354603e-26,1.3404220434480193e-15,-1.6452843702235966e-24,6.1473645419884467e-15,-1.0534126674719083e-16,2.1813458956545535e-06,2.961917909811154e-14,4.7664046577259433e-13,1.6709517378546479e-08,3.5533337188075166e-37,-1.4979228095533686e-19,2.7151119285060783e-14,3.24806646642721e-16,1.5815142794168608e-24,0.88129999999999997,0.0,0.0,0.0,0.0094707556989238936,0.10869346153892211,9.9999999685204235e-05,1.6302646272693243e-05,0.00012489752427222357,5.1456576675004715e-05,1.4309581201176449e-10,5.7807342791740689e-05,3.0829494970668057e-11,9.5593594322471728e-07,1.3857349420730846e-12,1.4641637143858505e-14,4.6401910802592016e-05,4.2296003263548885e-05,3.8724038704348975e-06,6.9002747779390818e-05,2.3927644968056946e-14,3.1997371080329941e-10,1.6782754231786079e-13,1.2733459903629202e-09,4.0386902407184179e-06,8.7391770818177346e-09,7.2713954629238498e-09,4.3967343312780354e-10,1.5012257184068724e-09,3.0750716820604348e-09,8.3725411920790104e-09,2.0362986342895102e-06,1.797555937098613e-09,1.2332881741841623e-09,4.7719283999382233e-12,1.4201699249407288e-07
1.8960685881961838e-07,0.001877710259936453,9.5312231111272398e-14,6.5389328227409469e-10,3.3837271553029459e-13,5.6986209665522995e-09,2.7162502697916866e-06,1.6790009171560641e-06,2.3642673693112795e-29,3.7100119324477364e-29,2.6082884736877334e-22,3.6255208850718139e-14,1.4023205422133974e-20,3.2019835153600098e-13,3.4652295096790721e-14,1.056506820266665e-21,3.9564594297091796e-20,4.9637379984476255e-16,1.428847295234636e-16,1.6297322372005844e-26,1.3921551630513029e-15,-1.4815630361381208e-24,6.3253687133976325e-15,-8.9743761616787786e-17,2.2089686768324151e-06,3.0005077761064387e-14,4.8720850995880417e-13,1.7207800563355373e-08,3.7760309245619507e-37,-1.4979220556740616e-19,2.8159100335841871e-14,3.4102037569956101e-16,1.6497858726157411e-24,0.88129999999999997,0.0,0.0,0.0,0.0094674133452835908,0.10869249063856137,9.9999999679097006e-05,1.642212978396183e-05,0.00012535671085930412,5.1562456054538303e-05,1.4362074914281449e-10,5.792598557987242e-05,3.0818985107819702e-11,9.5944281069414683e-07,1.3885790004523977e-12,1.4695350241887732e-14,4.7193562918108774e-05,4.3031706656623335e-05,3.9026585594080378e-06,6.9920924742870177e-05,2.4343371282912063e-14,3.2555605026643745e-10,1.7069237775732058e-13,1.2956588166604452e-09,4.0703066951077062e-06,8.9591007071367837e-09,7.455206118362479e-09,4.5218054330017164e-10,1.5465927845489432e-09,3.195757095341177e-09,8.3899137490262488e-09,2.0602397696818894e-06,1.8186755353665114e-09,1.2477782743218602e-09,4.7864170270294957e-12,1.4566304210315799e-07
1.9111071935160159e-07,0.0018777085943435699,9.7252284203974244e-14,6.6254581431432944e-10,3.3964979492069433e-13,5.8057299419081412e-09,2.7353320079136894e-06,1.7163059127368188e-06,2.5012627187181501e-29,3.8455700816679079e-29,2.7106929672696314e-22,3.7610429815418812e-14,1.4562107782288517e-20,3.2632522505342409e-13,3.5973539200604233e-14,1.1098662441759031e-21,4.1009379559942e-20,5.1306378563218761e-16,1.4986971828020317e-16,1.724534447946507e-26,1.445404243808667e-15,-1.2945023686769118e-24,6.5066896778234106e-15,-7.3525917102321515e-17,2.23664789339195e-06,3.039184141707367e-14,4.979098231924018e-13,1.7715613555256084e-08,4.0097979573850548e-37,-1.4979212764142802e-19,2.9194941851775939e-14,3.578864461745371e-16,1.7202732853101369e-24,0.88129999999999997,0.0,0.0,0.0,0.0094640724273584234,0.10869151892464927,9.9999999672943508e-05,1.6541448633667647e-05,0.00012580953291249078,5.1665289939605962e-05,1.4413838504503016e-10,5.8041199907525086e-05,3.0808479782488596e-11,9.6290090206811798e-07,1.3913408731221287e-12,1.474831625859195e-14,4.7989334041298871e-05,4.377183954035319e-05,3.9329021756531751e-06,7.0842124934104359e-05,2.4761592823944456e-14,3.3117218659083822e-10,1.7357213830870199e-13,1.3180949453534426e-09,4.1019124893699937e-06,9.1820984801080209e-09,7.6416004530922434e-09,4.649023675286992e-10,1.5928056148170022e-09,3.3198554023623645e-09,8.4067881669181265e-09,2.0841830231239754e-06,1.8397966507335373e-09,1.262269416074792e-09,4.8006526804389137e-12,1.493634066918126e-07
1.926145798835848e-07,0.001877706927676687,9.9226069614806311e-14,6.7122716934959778e-10,3.4086979626177767e-13,5.9135541249445324e-09,2.7541925656013411e-06,1.7539873582433614e-06,2.644452775177649e-29,3.9557381261243243e-29,2.8158493821627235e-22,3.9005171931250211e-14,1.5115086822153074e-20,3.3249711387489847e-13,3.7333276417253373e-14,1.1653154405059594e-21,4.2490057820551454e-20,5.3009213532264314e-16,1.5711058984653517e-16,1.823842259954068e-26,1.5001979251970046e-15,-1.0890683597252252e-24,6.6913460644853685e-15,-5.6669582961094468e-17,2.2643819163589869e-06,3.0779445530032248e-14,5.0874461413413342e-13,1.8233019902334803e-08,4.2550020513225703e-37,-1.4979204685406757e-19,3.0259111980987592e-14,3.7542428847669905e-16,1.7930225893783952e-24,0.88129999999999997,0.0,0.0,0.0,0.0094607329479426822,0.1086905464183572,9.9999999666744284e-05,1.6660603003428463e-05,0.00012625606832011646,5.1765131427918702e-05,1.4464880914556302e-10,5.8153045625853854e-05,3.079797900380621e-11,9.6631081476225767e-07,1.394021994810582e-12,1.4800544344315e-14,4.8789145331015048e-05,4.4516336550942217e-05,3.9631347239077848e-06,7.1766299708666688e-05,2.5182272594633863e-14,3.3682162219171596e-10,1.7646653849768059e-13,1.3406520930532443e-09,4.13350762556216e-06,9.408168358811628e-09,7.8305768485279451e-09,4.7783951539947508e-10,1.6398676664031472e-09,3.4474212410244076e-09,8.4231731151781266e-09,2.1081266924544053e-06,1.8609177805030789e-09,1.2767605684309983e-09,4.8146391193426194e-12,1.5311816198241402e-07
1.94118440415568e-07,0.0018777052599670565,1.0123412042431585e-13,6.7993674749623547e-10,3.4208633707882776e-13,6.022082803564064e-09,2.772832547732498e-06,1.7920418633244491e-06,2.7940361340999097e-29,4.0757883634730979e-29,2.9237916389650531e-22,4.044019059529599e-14,1.5682304398771856e-20,3.3871345906585806e-13,3.8732243908050237e-14,1.2229106755186337e-21,4.4007061529667261e-20,5.4745952095492176e-16,1.6461313438402457e-16,1.9278185026279575e-26,1.5565650097785927e-15,-8.6789452712112177e-25,6.8793559919652093e-15,-3.9156300857295296e-17,2.2921691449509441e-06,3.116786617602169e-14,5.1971308272272821e-13,1.8760082084913746e-08,4.5120430897438682e-37,-1.4979196292792713e-19,3.1352079875264087e-14,3.9365367611206602e-16,1.8680801646725844e-24,0.88129999999999997,0.0,0.0,0.0,0.0094573949096219238,0.10868957314068368,9.9999999660499916e-05,1.6779593074725177e-05,0.00012669639451461936,5.1862033101599633e-05,1.4515211034594291e-10,5.8261582003106756e-05,3.0787482780225723e-11,9.6967314268131856e-07,1.3966237862729397e-12,1.4852043595626501e-14,4.9592918661261783e-05,4.5265132734979293e-05,3.9933562089179721e-06,7.2693401036212299e-05,2.5605373832134398e-14,3.425038625664667e-10,1.7937529543445494e-13,1.3633279952172296e-09,4.1650921057791024e-06,9.6373078704677523e-09,8.02213332001297e-09,4.909925581872034e-10,1.6877822341060823e-09,3.5785092228534159e-09,8.4390771796182698e-09,2.1320691105799887e-06,1.8820374529744946e-09,1.2912507216454318e-09,4.8283800757064766e-12,1.569273767684928e-07
1.956223009475512e-07,0.0018777035912458315,1.032769749561663e-13,6.8867399347182701e-10,3.4328556995908881e-13,6.1313053366466176e-09,2.7912526404928169e-06,1.8304660041918712e-06,2.9502105543817672e-29,4.2189028252410258e-29,3.0345532540877678e-22,4.1916246643572625e-14,1.6263920136763679e-20,3.4497370458214384e-13,4.0171184255495723e-14,1.2827089803930374e-21,4.5560822084880934e-20,5.6516649500794029e-16,1.7238316445064964e-16,2.0366298388033623e-26,1.6145344694284709e-15,-6.3174369912955785e-25,7.0707370706571984e-15,-2.0967282990217744e-17,2.3200080081726741e-06,3.1557080061914823e-14,5.3081541974046663e-13,1.9296861449446878e-08,4.781334683095668e-37,-1.4979187562238242e-19,3.2474315651891124e-14,4.1259474971911927e-16,1.9454927127136267e-24,0.88129999999999997,0.0,0.0,0.0,0.0094540583147724976,0.10868859911243861,9.999999965421092e-05,1.6898419028889105e-05,0.00012713058842055817,5.1956046982009593e-05,1.4564837696301693e-10,5.8366867673702124e-05,3.07769911195205e-11,9.7298847582433634e-07,1.3991476530704878e-12,1.4902823049274046e-14,5.0400576686298072e-05,4.601816359469523e-05,4.0235666354382821e-06,7.3623381537542835e-05,2.6030860032770661e-14,3.4821841664117445e-10,1.8229812904957643e-13,1.3861204080788761e-09,4.1966659321559469e-06,9.8695140926234819e-09,8.2162675009004719e-09,5.0436202671714571e-10,1.7365524406864444e-09,3.7131739199725823e-09,8.4545088550244225e-09,2.156008647404531e-06,1.9031542291649504e-09,1.3057388884208383e-09,4.8418792447899217e-12,1.6079111257885105e-07
1.9863002201151764e-07,0.001877700250891813,1.0746927590895322e-13,7.0622974537437528e-10,3.4562843091689735e-13,6.3517897521817728e-09,2.8274362440346064e-06,1.908409368774415e-06,3.2831333053390862e-29,4.4994120170568289e-29,3.2646667213010305e-22,4.4994538135373804e-14,1.7470976577011333e-20,3.5762368706079492e-13,4.3171977733523674e-14,1.4091463527588555e-21,4.8780337049671497e-20,6.0160088831905504e-16,1.8874901373219954e-16,2.2694430824363754e-26,1.7353971328763214e-15,-1.0679405342702146e-25,7.4636807967638185e-15,1.751461018672144e-17,2.3758344874306816e-06,3.2337796448542584e-14,5.5342242209767169e-13,2.0399812012544581e-08,5.3583321525630862e-37,-1.4979168978425063e-19,3.4808474925356784e-14,4.5269418811619868e-16,2.1075709316417108e-24,0.88129999999999997,0.0,0.0,0.0,0.0094473894641543231,0.10868664888657993,9.9999999641501306e-05,1.713557931044292e-05,0.00012798088458601778,5.2135616819151482e-05,1.466201568633993e-10,5.856791846102264e-05,3.0756021515103432e-11,9.7948049873166546e-07,1.4039671636829015e-12,1.5002258418837477e-14,5.2027241116307843e-05,4.7536673561879679e-05,4.0839543320607332e-06,7.549179346482527e-05,2.688884256565061e-14,3.5974251825161134e-10,1.8818491933575101e-13,1.4320458895601477e-09,4.2597816321108331e-06,1.034311302090651e-08,8.6122578602803511e-09,5.3175218420490051e-10,1.8366714912077172e-09,3.9934514753386529e-09,8.483988590970425e-09,2.2038727212992379e-06,1.9453734822976783e-09,1.3347054133112101e-09,4.8681668339649544e-12,1.6868236151451856e-07
2.013023154530952e-07,0.0018776972799673807,1.1131621374192904e-13,7.2191619587763308e-10,3.4766096037812154e-13,6.549910650762182e-09,2.8588548261156231e-06,1.9788665778577276e-06,3.603030223774809e-29,4.6720223000469778e-29,3.4788996673220192e-22,4.7874811208606201e-14,1.8593266513397228e-20,3.6900483634807421e-13,4.597964400932641e-14,1.5294502003895773e-21,5.1768376141768224e-20,6.351148415146013e-16,2.0424472067485735e-16,2.4942305478894539e-26,1.8484455429115258e-15,4.3068251903830361e-25,7.824278665957687e-15,5.4163179148535373e-17,2.4255934749580726e-06,3.3033887527931321e-14,5.7395917738844175e-13,2.141294863103154e-08,5.9162265393616106e-37,-1.4979151058096226e-19,3.6985169256576934e-14,4.9091454923444086e-16,2.2599408014502615e-24,0.88129999999999997,0.0,0.0,0.0,0.0094414692021213848,0.10868491383603623,9.9999999630064694e-05,1.7345742002112362e-05,0.00012871652039144759,5.2285969758140501e-05,1.4746081070054036e-10,5.873620240948723e-05,3.0737405863711393e-11,9.850965278752456e-07,1.4080012004872174e-12,1.5088276589343461e-14,5.3484788332398436e-05,4.8899422443551278e-05,4.1375703982440196e-06,7.7161044716111444e-05,2.7658791180670512e-14,3.7008511144710894e-10,1.9345974521645246e-13,1.4732190228825478e-09,4.315822801532911e-06,1.0774149466920069e-08,8.9727065244162916e-09,5.5681846627926939e-10,1.9285238174755291e-09,4.2550090068812562e-09,8.5086770927440857e-09,2.246373897496409e-06,1.9828611077579163e-09,1.3604255823691991e-09,4.890746987278939e-12,1.7587699184902959e-07
2.0397460889467276e-07,0.0018776943063076757,1.1528135157600132e-13,7.3768335089516536e-10,3.4963014766769306e-13,6.7500652555840508e-09,2.8895925079692618e-06,2.0504381717053052e-06,3.9468276130002038e-29,5.1349936003496451e-29,3.7025230145714809e-22,5.0896356674521376e-14,1.9763346110376741e-20,3.8051635777118989e-13,4.8924946088964704e-14,1.6576020731535949e-21,5.4878963130366371e-20,6.6970456752599167e-16,2.2067340141749938e-16,2.7369689980730105e-26,1.9669971892876286e-15,1.036783499194553e-24,8.1957659260914271e-15,9.3242626768843144e-17,2.4754930235589626e-06,3.3732150772067852e-14,5.9492114476724879e-13,2.2457646455605716e-08,6.5192459644376151e-37,-1.4979131616786419e-19,3.9261400746484315e-14,5.3170131927180585e-16,2.4204638083843038e-24,0.88129999999999997,0.0,0.0,0.0,0.0094355535263775589,0.10868317672106372,9.9999999618495376e-05,1.7555389210828193e-05,0.00012943393002765635,5.2427964504210438e-05,1.482805576419716e-10,5.8895078812309006e-05,3.0718804713065301e-11,9.9057288772128868e-07,1.4118097232977425e-12,1.5172155508584501e-14,5.4953469355345016e-05,5.0274590536966495e-05,4.19115161846463e-06,7.883869931421059e-05,2.8435731686269931e-14,3.8052248693504057e-10,1.9877491861844598e-13,1.5147271262201343e-09,4.3718303645621282e-06,1.1214807411849046e-08,9.3412436828864742e-09,5.8257448695786972e-10,2.0231179248045808e-09,4.5286805977830702e-09,8.531998153000793e-09,2.2888428933999517e-06,2.0203192142254585e-09,1.3861255004905903e-09,4.9126178764329996e-12,1.8324441400818643e-07
2.0664690233625032e-07,0.0018776913300790354,1.1936784579317692e-13,7.5352942002476122e-10,3.5159579301422414e-13,6.9521965916427178e-09,2.9196553978870596e-06,2.1231041744883756e-06,4.3157224327666895e-29,4.5595567926719068e-29,3.935711080203561e-22,5.4063609552480249e-14,2.0982026910423705e-20,3.92155250168346e-13,5.2012216974499461e-14,1.7939462889949937e-21,5.8114507361633912e-20,7.0536946532998846e-16,2.3806810942229131e-16,2.9987274130783322e-26,2.0912196107594295e-15,1.7377751202790976e-24,8.5782252922303171e-15,1.3486916118693734e-16,2.5255252567647377e-06,3.4432468921240691e-14,6.1630911675192213e-13,2.3534213412977646e-08,7.1699256430662705e-37,-1.4979110441120578e-19,4.1639827024586768e-14,5.7517957434069982e-16,2.5894116053970991e-24,0.88129999999999997,0.0,0.0,0.0,0.0094296424449829084,0.10868143765175209,9.9999999606796252e-05,1.7764521948808699e-05,0.00013013352608401521,5.2561873484524051e-05,1.490798713433102e-10,5.9044854676116303e-05,3.0700218089643874e-11,9.9591274252392601e-07,1.4154000915569276e-12,1.5253943642005519e-14,5.6432877565176639e-05,5.16618328439587e-05,4.2446980196044714e-06,8.0524512160621371e-05,2.9219468859418785e-14,3.9105201679567592e-10,2.041289670302603e-13,1.556558352043165e-09,4.4278043344668965e-06,1.1665057008566225e-08,9.7178446236881679e-09,6.0902195737390305e-10,2.1204658809256416e-09,4.8147697614510308e-09,8.5539962730589414e-09,2.3312717201911926e-06,2.0577407513573341e-09,1.4118003303761596e-09,4.9337990079458292e-12,1.9078475223789389e-07
2.0931919577782788e-07,0.0018776883514450638,1.2357885575731606e-13,7.6945169162783266e-10,3.5344921117126604e-13,7.1562485700131869e-09,2.9490501286959267e-06,2.1968444887388489e-06,4.7109334385939102e-29,5.561593627970727e-29,4.1786341788173588e-22,5.7381048369073148e-14,2.2250132450288986e-20,4.0391855277081996e-13,5.5245833602151189e-14,1.9388338482600922e-21,6.1477421517974481e-20,7.4210795364711185e-16,2.564619330735587e-16,3.2806143331678721e-26,2.2212815890618994e-15,2.5089182201722983e-24,8.9717350131404665e-15,1.7916204512849973e-16,2.5756825526114769e-06,3.5134728763435305e-14,6.3812381277054379e-13,2.4642947419918649e-08,7.8708512650645836e-37,-1.4979087292127011e-19,4.4123107758976868e-14,6.2147783279735667e-16,2.7670582892860667e-24,0.88129999999999997,0.0,0.0,0.0,0.0094237359649416326,0.10867969673616636,9.9999999594970276e-05,1.7973141226710619e-05,0.00013081571509663387,5.2687963326038424e-05,1.4985921850042836e-10,5.918583045761983e-05,3.0681646016494716e-11,1.0011192100446073e-06,1.4187795076951835e-12,1.5333688742944197e-14,5.7922614573319968e-05,5.306080969544086e-05,4.2982096285853823e-06,8.2218243858786386e-05,3.0009810502483684e-14,4.0167111340846239e-10,2.0952044771382448e-13,1.5987010794088216e-09,4.4837447248734443e-06,1.2124864979428234e-08,1.0102481716631533e-08,6.3616224773939665e-10,2.2205782673306519e-09,5.1135788378952053e-09,8.5747150107459422e-09,2.3736527006619043e-06,2.0951189443349069e-09,1.4374454237650357e-09,4.9543095100777072e-12,1.9849807321372122e-07
2.1199148921940544e-07,0.001877685370567206,1.2791756936608748e-13,7.8544763253060885e-10,3.552816695676616e-13,7.3621660168875275e-09,2.9777838319519575e-06,2.2716389173848655e-06,5.1337083884983898e-29,5.8144084432846254e-29,4.4314585359235214e-22,6.0853194591418935e-14,2.3568428705897737e-20,4.1580334710062025e-13,5.8630216384498363e-14,2.0926224509362488e-21,6.4970123491404304e-20,7.7991748688688322e-16,2.7588797214238135e-16,3.5837785624320204e-26,2.3573531156294366e-15,3.3618386403094092e-24,9.3763689615077174e-15,2.2624362967077727e-16,2.6259575426845219e-06,3.5838820751990392e-14,6.6036588001480648e-13,2.5784136382770233e-08,8.6246885720189746e-37,-1.4979061939349069e-19,4.6713903744409409e-14,6.7072808972811298e-16,2.9536803540691546e-24,0.88129999999999997,0.0,0.0,0.0,0.0094178340922843953,0.1086779540803073,9.9999999583020349e-05,1.8181248053599811e-05,0.00013148089736667232,5.2806494762065453e-05,1.5061905864219475e-10,5.9318299958604759e-05,3.0663088513502124e-11,1.0061953601671095e-06,1.4219550146136414e-12,1.541143783141756e-14,5.9422290371967798e-05,5.4471186903418578e-05,4.3516864723665648e-06,8.3919660712894004e-05,3.0806567528457191e-14,4.1237723062775982e-10,2.1494794824696632e-13,1.6411439189067578e-09,4.5396515497672766e-06,1.2594194685326384e-08,1.049512447227174e-08,6.6399638970652865e-10,2.3234641850609211e-09,5.4254088811935171e-09,8.5941969648301372e-09,2.4159784674021498e-06,2.1324472922814387e-09,1.4630563203491007e-09,4.9741681418494628e-12,2.0638438690029663e-07
2.14663782660983e-07,0.0018776823876035552,1.3238720114115304e-13,8.0151487624265974e-10,3.5706023422531881e-13,7.5698947058597893e-09,3.0058640933661778e-06,2.3474671987454819e-06,5.585315044940688e-29,6.2729766251348841e-29,4.6943463115972746e-22,6.4484611093183156e-14,2.4937678610319994e-20,4.2780675915838457e-13,6.2169827814028195e-14,2.2556763933759741e-21,6.8595038366017653e-20,8.1879459111765429e-16,2.963793022742942e-16,3.9094090864272373e-26,2.4996053216134545e-15,4.2926342818439524e-24,9.7921967736650989e-15,2.7623934102155973e-16,2.6763431065929463e-06,3.6544638929772402e-14,6.8303589591821551e-13,2.6958058354384779e-08,9.4341731503466878e-37,-1.497903416088954e-19,4.941487549692195e-14,7.2306581294952479e-16,3.1495565749555256e-24,0.88129999999999997,0.0,0.0,0.0,0.0094119368322167999,0.10867620978807931,9.9999999570949262e-05,1.8388843436929661e-05,0.0001321294667723017,5.2917722576597062e-05,1.5135984391493897e-10,5.9442550264278381e-05,3.0644545597869587e-11,1.0111442134577653e-06,1.424933494206272e-12,1.5487237172069753e-14,6.0931523438737744e-05,5.5892635912777805e-05,4.405128577939436e-06,8.5628534635136225e-05,3.1609554046560933e-14,4.2316786496380258e-10,2.2041008690540175e-13,1.6838757168269463e-09,4.5955248234893617e-06,1.3073006285439525e-08,1.0895739677201265e-08,6.9252508534674027e-10,2.4291312867062843e-09,5.7505595085315763e-09,8.6124837656299656e-09,2.4582419550943026e-06,2.1697195614419983e-09,1.4886287430937031e-09,4.993393274654742e-12,2.1444364874324823e-07
