Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832)
5.94921174099546e-13,0.002727595433073596,1.6493676193483952e-27,1.3081771370646043e-22,5.188181141680097e-20,1.6493579859941681e-27,4.4790131519534525e-18,7.4632656755992616e-28,1.5275772357138946e-54,2.0844893649938445e-45,7.015850540568925e-45,4.4866541556137772e-41,9.3965826400997645e-38,2.2638137484580107e-23,5.5442515968267538e-34,1.195479670626597e-49,1.0396243005362399e-44,8.0115252466768847e-36,8.3631232525280529e-46,1.8157402053273145e-89,1.4261949016525525e-62,1.5669108426204012e-63,3.9515718583528961e-76,1.377000805257361e-54,1.3346385666621365e-58,3.5301144134698204e-52,7.9911892287480921e-45,1.0230126005387108e-32,9.8630437517655032e-68,1.6700873956658335e-73,2.0001415713452712e-66,1.074637654206894e-66,3.5211680338377366e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899998961817972,0.10880299999991566,0.0001,8.1957929711225572e-12,4.7533854998468726e-11,4.7521911450835308e-11,6.9619519350049351e-17,4.8143943823676506e-14,4.0736246584905134e-13,3.6133739850327201e-14,2.0206681291363308e-21,9.1971074610757234e-22,1.0002658666291436e-23,7.8453775088824323e-19,7.4930984575324161e-14
7.779746069982014e-13,0.0027275954330734367,2.8124282173901678e-27,2.2306454058220438e-22,6.7800244469501135e-20,2.8124068141629175e-27,6.4814936586902678e-18,1.3734923925115786e-27,2.6054382413273939e-54,1.4392907000170153e-43,1.1968179494884958e-44,7.6389948191255593e-41,1.2286063668413552e-37,2.9603423809845599e-23,9.4578331664554324e-34,2.623899250038297e-49,2.2817872269022036e-44,1.3666707497927664e-35,1.8383318493569301e-45,1.1544185299555306e-89,-7.5310610559204562e-62,-6.3699875945853102e-63,2.6653447645852018e-76,-7.2712902888961763e-54,3.7528171479198218e-58,7.7950603474440691e-52,1.3631161500329252e-44,2.2446552315352426e-32,2.1643861409004433e-67,1.5624958627337676e-73,1.3472609816173403e-66,3.0468088318141937e-66,1.2899532299785503e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998642387847,0.10880299999985713,0.0001,1.0717585676206958e-11,6.214627848271484e-11,6.2124950571132711e-11,9.103691059066866e-17,8.2105517257621066e-14,5.0588059542101813e-13,6.0690444130298958e-14,3.4477007183678493e-21,1.5449717510503299e-21,2.1966481035917329e-23,1.3381458412767548e-18,1.2362733699221435e-13
9.610280398968569e-13,0.0027275954330732363,4.284686942406964e-27,3.3983506520885075e-22,8.3697331889953314e-20,4.2846467412061893e-27,8.7788572078448772e-18,2.2468254108860047e-27,3.9703813834996092e-54,-1.8408595723238602e-42,1.8241084281713764e-44,1.1847843079233115e-40,1.5174700243608651e-37,3.6568572289595022e-23,1.4414988508115491e-33,4.8912125848112163e-49,4.2534172226618255e-44,2.0829868438823062e-35,3.4318707460774174e-45,5.2471366422427835e-88,1.5765762990651739e-60,1.4247117162514948e-61,1.1150162780401751e-74,1.5221950596295587e-52,8.4864892786481093e-58,1.4575612280023961e-51,2.0774380971637474e-44,4.1829772511929484e-32,4.0338934812950468e-67,3.9912858292698959e-72,5.6449522777909486e-65,6.9400491145650434e-66,3.5579716010283913e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998322962372,0.10880299999978371,0.0001,1.3239378252767996e-11,7.6752866325288446e-11,7.6718950943032966e-11,1.1244574754804492e-16,1.2510559674986295e-13,5.9394310190482001e-13,9.1082556484066921e-14,5.254856405712433e-21,2.3188567876932283e-21,4.0969961193638083e-23,2.0392391869225514e-18,1.8231776994218529e-13
1e-12,0.002727595433072996,4.638010138720121e-27,3.6785849233051915e-22,8.7079058908327594e-20,4.6379648604612717e-27,9.306023408822518e-18,2.4679728452958509e-27,4.2980277582500339e-54,8.6832386330781938e-43,1.9747085250795029e-44,1.2539656086430706e-40,1.5789580138894725e-37,3.8051431081983536e-23,1.5605099900916626e-33,5.5020076817323731e-49,4.7845506604217151e-44,2.2549596478954919e-35,3.8616491372316744e-45,-3.2844603180770807e-88,-1.2077215174876869e-60,-1.0630283319287578e-61,-6.9264441793066716e-75,-1.1660632780145189e-52,9.9072362534884726e-58,1.6403270724515238e-51,2.2489223090187359e-44,4.7050178376366542e-32,4.5374495846684716e-67,-2.2357580190362204e-72,-3.5077741481715301e-65,8.1124070809974971e-66,4.3181799014268501e-77,0.88129999999999997,0.0,0.0,0.0,0.009889999825495743,0.10880299999976618,0.0001,1.3776266280969984e-11,7.9861874537729675e-11,7.9824838153629505e-11,1.1700261249309379e-16,1.3542649469584032e-13,6.114536787726716e-13,9.8278089986167383e-14,5.6886447210633489e-21,2.5020835328312074e-21,4.6091503342993964e-23,2.2075379449895824e-18,1.9599615755230247e-13
1.1440814727955123e-12,0.002727595433072996,6.0657114351715587e-27,4.8109499569293756e-22,9.9573106785506702e-20,6.0656436484702545e-27,1.1370954619491435e-17,3.4023623766690297e-27,5.6222478769570368e-54,2.9814164034559486e-41,2.5834568303645565e-44,1.3536293821576282e-40,1.8062492626474306e-37,4.3533592199001521e-23,2.0415691072756601e-33,8.2050434275115626e-49,7.1350219029478308e-44,2.9500969469893649e-35,5.7654232676872149e-45,-9.2523618303066337e-87,-3.0318865702199011e-59,-2.70931246336923e-60,-1.9601780143906009e-73,-2.9273069506895e-51,1.6732568050181508e-57,2.4494279127872731e-51,2.9420499296344317e-44,7.0148054732522016e-32,6.7656336293225278e-67,-6.7498741054700974e-71,-9.924967422820874e-64,1.3756639162479648e-65,8.2650291167887584e-77,0.88129999999999997,0.0,0.0,0.0,0.009889999800354099,0.10880299999969573,0.0001,1.5761170700806481e-11,9.1353916239478286e-11,9.130392073770314e-11,1.3384646663069514e-16,1.7713601122176688e-13,6.7272682022196314e-13,1.2701236325814446e-13,7.4417915485696821e-21,3.2337832837614729e-21,6.8764541936734766e-23,2.8877568943538204e-18,2.4987739747391476e-13
1.3271349056941678e-12,0.002727595433072717,8.1550758772661168e-27,6.4681055891609372e-22,1.1542760185384941e-19,8.1549699759484732e-27,1.425764355021837e-17,4.8760092011265069e-27,7.5608827250696843e-54,-5.3937257954020688e-40,3.4748666397599066e-44,7.6152252130371527e-40,2.0949441069800806e-37,5.0498492727935193e-23,2.7459923176066115e-33,1.2771240744452809e-48,1.110554463089406e-43,3.9679984821829653e-35,8.9872171621012578e-45,2.0053021057077766e-85,6.3995530690879639e-58,5.6946496590204978e-59,4.2505376262355796e-72,6.1788116892148841e-50,2.9991263070897171e-57,3.8168186643597898e-51,3.9569181364940822e-44,1.0915174084575996e-31,1.0528789006230664e-66,1.4618278879173024e-69,2.1521403570665163e-62,2.4728353574451078e-65,1.7101556557878745e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997684123251,0.10880299999959346,0.0001,1.8282963020322324e-11,1.0594970615740812e-10,1.0587986798719861e-10,1.5523947525056427e-16,2.3818872870372713e-13,7.4324791748634136e-13,1.6820193198679582e-13,1.0008168354703715e-20,4.2826724809103598e-21,1.0709095131295374e-22,3.8836430728259637e-18,3.2533490909199739e-13
1.5101883385928232e-12,0.0027275954330724006,1.0552366897699807e-26,8.3694896900848637e-22,1.312608489141438e-19,1.0552210659169344e-26,1.7438789376340514e-17,6.7029204038617298e-27,9.7861360308724616e-54,1.130602664067729e-38,4.4983438244795533e-44,-1.1018472935299014e-38,2.3835545818057516e-37,5.7463282821839297e-23,3.554767129452954e-33,1.8790306945305229e-48,1.6339256305240652e-43,5.1366894762287594e-35,1.3242656827048603e-44,-4.9005043168194899e-84,-1.536148347144524e-56,-1.3617887772880658e-57,-1.0390687077474403e-70,-1.483161599136242e-48,5.0042601270857744e-57,5.6198360894094778e-51,5.1220103885028465e-44,1.6054282337826493e-31,1.5487977440351345e-66,-3.5598078970135375e-68,-5.2610425502403443e-61,4.1665544540491158e-65,3.2440624207103498e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997364708826,0.10880299999947718,0.0001,2.0804755211315166e-11,1.2054049026270821e-10,1.2044680048854786e-10,1.7662514600740058e-16,3.0825595225005281e-13,8.063617793894808e-13,2.1439707872642466e-13,1.2953658916036311e-20,5.4590504801404906e-21,1.5764905155356447e-22,5.0268469264279749e-18,4.0787267835641174e-13
1.876295204390134e-12,0.0027275954330716543,1.6269085813346913e-26,1.290364028924438e-21,1.6286372568609214e-19,1.6268785520156226e-26,2.4683924833491973e-17,1.1556875062403068e-26,1.5095900546941576e-53,1.0736688739780768e-45,6.9415316202689271e-44,4.4364284287088723e-40,2.960522521244122e-37,7.139256720088785e-23,5.4853652775045237e-33,3.5983188377127626e-48,3.1288098773165072e-43,7.9264306980999804e-35,2.5436080540007352e-44,-2.4822201257310019e-83,-1.8214441634419584e-56,-1.6137589338205335e-57,-5.2930772534906722e-70,-1.7586166356957975e-48,1.1888133941908081e-56,1.0771366524007222e-50,7.9027364526740961e-44,3.0723336130440679e-31,2.9647388869249266e-66,-1.8425006421295931e-67,-2.6801412334028089e-60,9.8833174577794191e-65,9.632907055708525e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899996725888388,0.10880299999920352,0.0001,2.5848339207732404e-11,1.4970799248978605e-10,1.4955365230770432e-10,2.1937586863898398e-16,4.7540285697074574e-13,9.1337786578398223e-13,3.208526507023855e-13,1.9980675022247742e-20,8.1700399338689086e-21,3.0222792017015693e-22,7.7550154937260075e-18,5.9131179447618103e-13
2.2057913836077138e-12,0.002727595433070858,2.2463138493063192e-26,1.7816382769333047e-21,1.9123396339537421e-19,2.246264997606948e-26,3.2210291933842867e-17,1.7485810260634305e-26,2.0853433747357136e-53,-4.371331567207798e-39,9.5921646474353971e-44,4.9842652414280959e-39,3.4795053684683986e-37,8.3928634210388876e-23,7.5797719195018222e-33,5.8417198950960172e-48,5.0792682724539368e-43,1.0952877115852902e-34,4.1406630984073602e-44,5.1428307914349374e-82,3.243094907496797e-55,2.7869431808489769e-56,1.1178751465583194e-68,3.1312300261164491e-47,2.2696358818229373e-56,1.7494446247587658e-50,1.0918830348698679e-43,4.984773799458816e-31,4.8113553299190915e-66,3.7322354651480841e-66,5.6604445089663466e-59,1.8188289685776689e-64,2.1685971193491393e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996150958163,0.10880299999891166,0.0001,3.0387564364959887e-11,1.7594391305958933e-10,1.7571906610715078e-10,2.5782977807468012e-16,6.5658708192051214e-13,9.9123854428426426e-13,4.3149329483756166e-13,2.7598295016062032e-20,1.0987656883940364e-20,4.9113807352533927e-22,1.0713732272137066e-17,7.7404619143870716e-13
2.5825148350683738e-12,0.0027275954330698076,3.0759485324150071e-26,2.4396536007202833e-21,2.2358681956905488e-19,3.0758700623512993e-26,4.1981907897691273e-17,2.6351999868260482e-26,2.8571163012959533e-53,-6.1412064236595529e-46,1.3147222423446037e-43,8.3991066854535444e-40,4.0725404877361291e-37,9.8261251424417327e-23,1.0388610888399301e-32,9.3693476973589122e-48,8.1460234232685412e-43,1.5011687634801659e-34,6.6615930515919725e-44,1.7538223931734861e-81,6.591779302172795e-55,5.671136804992812e-56,3.7627050487201349e-68,6.3644074148925284e-47,4.2632654676840645e-56,2.8066909918008817e-50,1.4962965473789943e-43,7.9893152576118469e-31,7.7134831284609161e-66,1.2701042885605387e-65,1.9053345303285266e-58,3.4085916335482447e-64,4.7753113004280337e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995493629839,0.10880299999852668,0.0001,3.5577404211155735e-11,2.0592465014883761e-10,2.0559917795568555e-10,3.0177245107770314e-16,8.9937696000323581e-13,1.0630220843662326e-12,5.7361586844599343e-13,3.7806476654982236e-20,1.4607051002275673e-20,7.8860024799793424e-22,1.468050326010562e-17,9.9944838551271133e-13
2.9592382865290338e-12,0.0027275954330686137,4.0348114537242604e-26,3.200164839284294e-21,2.5585060377240141e-19,4.0346933252223226e-26,5.2996997017511855e-17,3.7746227129909003e-26,3.7498511896417742e-53,8.6629703376508818e-39,1.7262005000346707e-43,-7.5604472212680795e-39,4.6652189858405595e-37,1.1259365862542639e-22,1.3639381115926847e-32,1.4091314137167576e-47,1.2250711278010602e-42,1.9709094354186e-34,1.0049628952880055e-43,2.7987435313458608e-81,1.9998463258025064e-55,1.7511760765086226e-56,6.0014349920782359e-68,1.9308651277571214e-47,7.3476543141204694e-56,4.2219139670680987e-50,1.9642405361778804e-43,1.200728866261337e-30,1.1595911835887753e-65,2.0344966678203812e-65,3.0391739242704602e-58,6.0579559214782034e-64,9.4317894917053726e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899994836308021,0.10880299999808864,0.0001,4.0767243513013451e-11,2.3589028045033305e-10,2.3544133441140952e-10,3.4569297951630911e-16,1.1801212079908066e-12,1.1200671569014916e-12,7.3084422862178109e-13,4.961086596164198e-20,1.8611179636737222e-20,1.18734949616031e-21,1.9269987916408973e-17,1.2389384456739761e-12
3.4560583520872796e-12,0.0027275954330668243,5.4963406645578734e-26,4.3593601480872302e-21,2.9826411844807104e-19,5.4961524188033165e-26,6.9423156918565411e-17,5.7174375381123694e-26,5.1119173899597765e-53,9.8015339066810239e-42,2.3544686428587567e-43,1.4935059189871847e-39,5.4462940375374075e-37,1.3149493981169035e-22,1.8602178016090289e-32,2.244014121619007e-47,1.9507283283351107e-42,2.6880401930204588e-34,1.6068090823970263e-43,1.6466355100611595e-81,-5.6749628206294935e-55,-4.8156760496433819e-56,3.72722431519174e-68,-5.4792149129069983e-47,1.3664172672574796e-55,6.7240838894533601e-50,2.6784516505184202e-43,1.9103411353687744e-30,1.845558473000543e-65,1.2522797234480755e-65,1.8879411820625169e-58,1.1449550896652733e-63,2.0485478520090371e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993969444652,0.10880299999743245,0.0001,4.7611563872268588e-11,2.7538810849637096e-10,2.7473902727088429e-10,4.035848161438327e-16,1.6082825676996104e-12,1.1778532564360982e-12,9.5881498599262154e-13,6.7614201391866252e-20,2.4416951371503402e-20,1.893554148851009e-21,2.6274198473356435e-17,1.5714506022279882e-12
3.952878417645525e-12,0.002727595433064798,7.1811925094564274e-26,5.6956812833305812e-21,3.4052383524395293e-19,7.1809108206510983e-26,8.8007929746238967e-17,8.2283723970178053e-26,6.6838467196399989e-53,-1.3532624386799833e-38,3.0801685308483841e-43,1.5498609046477355e-38,6.2267497142769266e-37,1.5039616780695188e-22,2.433357285324288e-32,3.3570302995166266e-47,2.9179889482420055e-42,3.5162343006079894e-34,2.4133481587479237e-43,-6.6987601409186991e-81,-2.9309033352764874e-54,-2.4981870413183139e-55,-1.3383404047985244e-67,-2.8298069556461794e-46,2.3376381932863236e-55,1.0059611771588004e-49,3.5030410237150755e-43,2.8551453479149808e-30,2.7593203305074998e-65,-4.6140030930061866e-65,-6.7758463808343544e-58,1.9967629207456217e-63,4.0099525569849468e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993102587944,0.10880299999668978,0.0001,5.4455883284804896e-11,3.1486522116045434e-10,3.1397097992808949e-10,4.6144628674502502e-16,2.1021823535097806e-12,1.2206322519800659e-12,1.2074993772115173e-12,8.83822297960804e-20,3.0750285829354773e-20,2.8367732612583725e-21,3.4360323492265623e-17,1.9183074014582098e-12
4.449698483203771e-12,0.0027275954330625444,9.0885572301774678e-26,7.208485998032105e-21,3.8263038797946584e-19,9.0881554563647117e-26,1.0874912881529731e-16,1.1381542957129127e-25,8.465349186944066e-53,2.3539024813139998e-39,3.9033616532304929e-43,1.3660295586383307e-40,7.0065865072992195e-37,1.6929751953411487e-22,3.083356712118919e-32,4.7882283627755788e-47,4.161560999526829e-42,4.4554919775992644e-34,3.4558309537300289e-43,-8.4738264805943486e-81,-1.2697930373762924e-54,-1.0896689785432644e-55,-1.6097198048004834e-67,-1.225993749481733e-46,3.7527407485643097e-55,1.4348280279572206e-49,4.4379435155995504e-43,4.0684698427656715e-30,3.9333461114230827e-65,-5.6740775765236091e-65,-8.1504467413690085e-58,3.1387323666002955e-63,7.2469666211034318e-74,0.88129999999999997,0.0,0.0,0.0,0.009889999223573618,0.10880299999586344,0.0001,6.1300201750622841e-11,3.5432423095415247e-10,3.5313734665679551e-10,5.1928122091817089e-16,2.6616662932812321e-12,1.2522842296076699e-12,1.4742848875000651e-12,1.1190846311049814e-19,3.7544643965493758e-20,4.0518565171618888e-21,4.3527839012919429e-17,2.2758000357526974e-12
4.9465185487620166e-12,0.002727595433060069,1.121762880807637e-25,8.8971350112203088e-21,4.2458440898449392e-19,1.1217077004862636e-25,1.3164463892723538e-16,1.5251844495996561e-25,1.0456137119757821e-52,-5.2875165904251143e-39,4.8241196177631564e-43,8.3643354901294598e-39,7.7858049072178983e-37,1.8819917148561098e-22,3.8102169478160305e-32,6.5776642516848056e-47,5.7161286073362096e-42,5.5058144870828906e-34,4.7659495098687984e-43,-6.1600620565272751e-81,6.15728226471578e-54,5.2038232581011948e-55,-1.3986052713248295e-67,5.9448975921223985e-46,5.7299469284290901e-55,1.9709816260209091e-49,5.4830940884146269e-43,5.5835050694505726e-30,5.4000189037660906e-65,-4.7507757373312228e-65,-7.0839589817085874e-58,4.6348449042286348e-63,1.2299968629217829e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899991368888093,0.10880299999495582,0.0001,6.8144519269722803e-11,3.9376742109242012e-10,3.9223828129268826e-10,5.7709296555602618e-16,3.2865805529521008e-12,1.2756719951590435e-12,1.7568882991006077e-12,1.381864316951357e-19,4.474187371512998e-20,5.573827092804309e-21,5.3776287992654542e-17,2.6411920719787434e-12
5.443338614320262e-12,0.002727595433057378,1.3567604333748934e-25,1.0760991507976355e-20,4.6638652943201868e-19,1.356686926541019e-25,1.5669240747575608e-16,1.9915008845712531e-25,1.2655924940452525e-52,2.7894967592046157e-38,5.8425241691098055e-43,-2.417008505849811e-38,8.5644054043994265e-37,2.0710129985103613e-22,4.6139395762949531e-32,8.7654361150757594e-47,7.6163795296616082e-42,6.6672041381366386e-34,6.3758607622958691e-43,-3.3983554799326996e-80,-1.1840772014102333e-53,-1.0027794418201325e-54,-7.4397320348290339e-67,-1.1432345312247946e-45,8.4015047363060805e-55,2.6263988363659689e-49,6.6384277574708725e-43,7.4333298715124812e-30,7.1916611857718251e-65,-2.4947115838575158e-64,-3.7675954139167949e-57,7.1993881995536032e-63,1.9842032982417907e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899990502042748,0.10880299999396914,0.0001,7.4988835842105107e-11,4.3319678303467683e-10,4.3127393735374973e-10,6.3488443987609309e-16,3.9767716161593848e-12,1.2929151326740402e-12,2.0533181501505805e-12,1.6720967927114141e-19,5.2291253845533433e-20,7.4379076980594877e-21,6.510527270551323e-17,3.0124574907979405e-12
5.940158679878508e-12,0.002727595433054476,1.6137684360499099e-25,1.2799421419781326e-20,5.0803737884251467e-19,1.6136729512552696e-25,1.8389043561153455e-16,2.5447566616474508e-25,1.5064429277289751e-52,-7.4088113996654293e-38,6.9586670985814367e-43,7.8522746102512025e-38,9.3423884887494235e-37,2.2600408042054737e-22,5.4945268906098536e-32,1.1391670370446744e-46,9.8969888555843737e-42,7.9396642729667445e-34,8.3181701338707463e-43,7.9246590618896587e-80,3.6724719910403608e-53,3.1047406032800453e-54,1.8853659936590245e-66,3.5457964988389815e-45,1.191355720068528e-54,3.413055502229968e-49,7.9038796194865148e-43,9.6508967583264125e-30,9.3405200801036231e-65,6.1384495055270352e-64,9.5465685273133955e-57,9.171943553797639e-63,3.0698427336238388e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899989635199467,0.10880299999290521,0.0001,8.1833151467770035e-11,4.7261406344830295e-10,4.7024446797121255e-10,6.9265820426294322e-16,4.7320863532847942e-12,1.3056171184693927e-12,2.3618277711287311e-12,1.9897176582458597e-19,6.0148297824998384e-20,9.6795023270760085e-21,7.751444517534247e-17,3.3880635980753592e-12
6.436978745436754e-12,0.0027275954330513697,1.8927072608129944e-25,1.5011793189582744e-20,5.4953758523536033e-19,1.8925858198641676e-25,2.1323677385733153e-16,3.192687632445447e-25,1.7681368865549365e-52,-9.1072707130567736e-38,8.1726502691484071e-43,9.6278699884029336e-38,1.0119754649879078e-36,2.4490768864665426e-22,6.4519818982485053e-32,1.4496539712434065e-46,1.2592632663447502e-41,9.3231992745144877e-34,1.0625943950255384e-42,1.16249119360734e-78,2.7218490873010725e-52,2.3006318915561324e-53,2.5784479842440415e-65,2.6279636679720557e-44,1.6426245458738183e-54,4.3429313598488711e-49,9.2793848321271314e-43,1.2269044616620265e-29,1.1878779898076473e-64,8.5799102120877617e-63,1.3057708599481446e-55,8.3769340415701122e-63,4.5855607406579946e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899988768357677,0.10880299999176576,0.0001,8.8677466146717861e-11,5.1202078310247811e-10,5.0915002594596815e-10,7.5041648796411716e-16,5.5523719650463891e-12,1.3149548205074645e-12,2.6808963909931138e-12,2.334662652341546e-19,6.8274272608520286e-20,1.2334209147733496e-20,9.1003503385196671e-17,3.7668854762773378e-12
