Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133)
4.374365257877461e-17,0.0022433015030407393,3.4317264782021667e-30,7.3908754789216727e-26,1.1228368024521906e-19,3.4313857946599862e-30,2.7989229418263702e-19,4.4022165113851176e-32,7.2681053664128613e-53,2.4705693753930127e-42,6.2666320167214087e-46,3.5765063756256435e-43,4.9954295164563695e-35,2.6050496611503406e-24,1.0873644391550096e-37,1.9188019044096809e-54,4.6636875569642196e-50,5.9634440050626015e-39,1.2307269929855441e-51,5.7607203490117102e-73,3.5387750594994846e-47,1.3880526083012657e-63,3.2661614429626881e-37,1.8446493412870246e-57,4.3180580770728409e-30,4.2833621900729876e-45,5.0035994492782784e-46,4.5687482515818674e-39,2.8623664256902648e-68,1.2871483933906521e-76,8.0271989400276987e-46,6.705109557867929e-59,9.686583054542689e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999992550589,0.108803,0.0001,2.8341797522697201e-14,3.0628942817531552e-13,3.0628911533749076e-13,3.6253636364016418e-20,4.5080912325124374e-20,1.0401620897304546e-13,2.8287195449657471e-20,2.5069631767973186e-28,1.7886359213707563e-28,1.1317714415869075e-32,4.2204823936000835e-24,2.2363124706370963e-18,9.9525357038551773e-23,7.4549370235247431e-33,1.3831460521413839e-35,5.4853032660762264e-37,7.7190821411174996e-41,3.1275934021006972e-18,8.1518935721379546e-49,2.0231649269731958e-56,1.1837780795960811e-57,9.5511935942865814e-66,1.6885916628059452e-62,3.0332430335831726e-23,4.3180580424814008e-30,3.1909640579283509e-37,4.2110964869381203e-38,5.9881543645513167e-20,2.2107237406217693e-43,2.8445606878479414e-51,5.1249256457333182e-30,2.1190756744326559e-59,1.6120546742655928e-23,3.0262359750887895e-28,3.0507114336682689e-35,2.2372139818148154e-42,1.7826462798753783e-42,1.4761613073224116e-43,2.1180976694318428e-50,9.7585651856377129e-32,1.231387178853375e-38,1.04411999224645e-46,2.2253420942325366e-39,5.9864171831494266e-47,1.4797578340485373e-37,1.4966765749403825e-40,1.137236848633071e-31,6.6074126030374973e-39,3.9696757084988786e-50,6.299002364204944e-58,6.654578952959015e-39,3.2446410792281539e-39,2.6240457859906496e-39,3.0569203296082863e-46,5.410942671240872e-47,1.9239658460142088e-46
8.752531006856465e-17,0.0022433015030407393,1.3735164221302499e-29,2.958274981078826e-25,2.2466479606574063e-19,1.3734479487819052e-29,5.6004459643535402e-19,1.7620866381649437e-31,2.9091362150871264e-52,8.7253955108482513e-42,2.5082860566560233e-45,2.6038227698669402e-42,9.99519854431409e-35,5.2123628546023424e-24,4.3522917714741678e-37,1.5362083029524061e-53,3.7337858582413852e-49,2.3869318143331304e-38,9.853329047962136e-51,1.8449139117910463e-71,5.6664198990343758e-46,1.9701444917641105e-62,2.6148050260875802e-36,3.6808476407766033e-56,3.4570711519042076e-29,6.8589585881281778e-44,2.0027445111827022e-45,3.6574354796353604e-38,2.2916334339071522e-67,3.6612795657780621e-75,1.2853453250371562e-44,2.1473550275112292e-57,6.2072803168207723e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999985094696,0.108803,0.0001,5.6708218669269779e-14,6.1284485858083999e-13,6.128442472680085e-13,1.2085343560100081e-19,1.8044103303307683e-19,2.0811183956632023e-13,1.1321987728902066e-19,1.4492158288303381e-27,8.6172063073763922e-28,9.0610706795140487e-32,1.6892920157212096e-23,8.9506742624571139e-18,3.983607389492339e-22,5.9385630529405871e-32,1.1073572216663195e-34,4.3909580567225297e-36,1.2358900139141104e-39,1.2517959871567525e-17,2.6104498854730344e-47,1.2957595957896517e-54,7.5816457061872937e-56,1.2234437299073001e-63,1.0815087269671371e-60,1.214087370545843e-22,3.4570708350616851e-29,5.1089242519088515e-36,6.7430255150209839e-37,1.1978277332586614e-19,3.5400425174227688e-42,4.1548474375226229e-50,4.1028839232121589e-29,1.3571869374654766e-57,6.4508960410555313e-23,1.5162787280240962e-27,3.0262140860587893e-34,4.4171899055964074e-41,3.5196376521772841e-41,2.9147903351514182e-42,5.2777778403793222e-49,3.9059681363729388e-31,9.8585791549961014e-38,1.1778801272967819e-45,1.7815060567237854e-38,6.7453061380360817e-46,1.1832413234350731e-36,2.3931128499739025e-39,9.1046112335310977e-31,1.0439726505174264e-37,1.269510614716131e-48,4.0251159909245247e-56,1.0587872908516191e-37,5.1955433874722241e-38,2.6029743965889946e-38,6.0165336110718356e-45,1.0436827812004184e-45,3.7980075383211065e-45
1.7508862504814475e-16,0.0022433015030407393,5.4957153904147025e-29,1.183694263184439e-24,4.4942667477969076e-19,5.4955759109170205e-29,1.1203997276219104e-18,7.0510641822041271e-31,1.1640333750392216e-51,2.7846649374879689e-41,1.0036412369076001e-44,1.7628508883458257e-41,1.9994734900177721e-34,1.0426989961237421e-23,1.7414839017517152e-36,1.2294336333804333e-52,2.9881636059867993e-48,9.5508371318295781e-38,7.8857054956143573e-50,5.9057738876421871e-70,9.0692230430194989e-45,2.5353715332446889e-61,2.092462517276962e-35,8.3899865024534314e-55,2.7667061972137404e-28,1.0978795086099026e-42,8.0136131700560909e-45,2.9269216611442546e-37,1.8340029842684781e-66,9.4583334491813361e-74,2.0572219566066941e-43,6.8738790738201908e-56,3.9751776014305303e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999970182909,0.108803,0.0001,1.1344106094561669e-13,1.2259554793148287e-12,1.2259542398995783e-12,3.5999977962283569e-19,7.2199836502622908e-19,4.1627024639097382e-13,4.530060189141954e-19,7.4168891972363957e-27,3.8249718659145732e-27,7.251638398436391e-31,6.7593619857361341e-23,3.5811126250461339e-17,1.5939614482714714e-21,4.7054537661947291e-31,8.8622133465142248e-34,3.5131092160188011e-35,1.9776885699323157e-38,5.0083628139910061e-17,8.354706252318182e-46,8.2941905531568587e-53,4.8530319744017861e-54,1.5662662005337655e-61,6.923155479589865e-59,4.8579282726815651e-22,2.7667054810216541e-28,8.1751236363448687e-35,1.0792542317826579e-35,2.3948826160484945e-19,5.6663868215354213e-41,5.6561815696533659e-49,3.2832775894069079e-28,8.6873909028094302e-56,2.5799800456991919e-22,8.5062351231413387e-27,3.355711155039154e-33,9.7402696472245567e-40,7.7608871142702979e-40,6.4283858539864522e-41,1.3387262838067479e-47,1.5628952359396179e-30,7.8898509269583426e-37,1.1822158391927755e-44,1.4255531586078864e-37,6.7630217997524671e-45,9.4461543908423616e-36,3.8208671948489555e-38,7.2861388618659488e-30,1.6277028417219828e-36,4.0540164091941032e-47,2.5659221541323375e-54,1.6733461261905904e-36,8.3159019871488193e-37,2.886388330046715e-37,1.3183800316166879e-43,2.2001095322240101e-44,8.3718445096987344e-44
3.502152550073049e-16,0.0022433015030407393,2.1986142334605649e-28,4.7355393274342982e-24,8.9894902023479244e-19,2.1985843570412261e-28,2.241312096616338e-18,2.8212227977495026e-30,4.6568911248225833e-51,7.6170334616526684e-41,4.0152192385343233e-44,1.0805639675777787e-40,3.9993800812500054e-34,2.0856247053412374e-23,6.967072988904632e-36,9.837338716765208e-52,2.3909851244788818e-47,3.8209573674550512e-37,6.3098387323286294e-49,1.8899674531443713e-68,1.45113447335007e-43,2.8123041948984058e-60,1.6740060334295515e-34,2.2080072477496163e-53,2.2137830786671488e-27,1.7569628825563304e-41,3.2060534627541596e-44,2.3419238436943016e-36,1.4674806569005392e-65,2.1117003789323276e-72,3.2916884744069345e-42,2.1997536521927905e-54,2.544918240722761e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999940359386,0.108803,0.0001,2.2690674543111757e-13,2.4521759359763776e-12,2.4521731402490643e-12,9.4268756475066812e-19,2.888457184988634e-18,8.3245568406370999e-13,1.8121514863692058e-18,3.4325542812937461e-26,1.6158475635217691e-26,5.8024573353419085e-30,2.704179872671515e-22,1.4324198938430747e-16,6.3768811170996107e-21,3.691670977058206e-30,7.0911015952600837e-33,2.8094353692784353e-34,3.1632176084305019e-37,2.003309943473975e-16,2.6726310544695744e-44,5.3065825260541032e-51,3.1049474211496314e-52,2.004187222766548e-59,4.4299003631716582e-57,1.9434855328015668e-21,2.2137817658809895e-27,1.3074921417008004e-33,1.7269373808157684e-34,4.7851198253458423e-19,9.0681064687471734e-40,6.990334158193908e-48,2.6266785413133152e-27,5.5581531965869598e-54,1.0311862115323924e-21,5.3521011184619051e-26,4.1775613129612236e-32,2.411801350130665e-38,1.9215823114956804e-38,1.5922510870334752e-39,3.584802583832328e-46,6.2525928445511393e-30,6.3130661971527729e-36,1.0815410932485016e-43,1.1403502805349347e-36,6.1824808206465473e-44,7.5211841293785794e-35,6.0851056372011196e-37,5.829511192934769e-29,2.4762572982107288e-35,1.2913874056655758e-45,1.6286132742334359e-52,2.6118805564888611e-35,1.3307028741355007e-35,3.5932953070187292e-36,3.2241514783454365e-42,5.0077003999069793e-43,2.0714461436095121e-42
7.004685149256253e-16,0.0022433015030407393,8.7950978807317109e-28,1.8943630938379559e-23,1.7979880611454975e-18,8.7950231030402519e-28,4.483945260290526e-18,1.1288513884017222e-29,1.8629077766044959e-50,1.70624708687796e-40,1.606219018370734e-43,6.0307580799217538e-40,7.9991905439543579e-34,4.1714772753227598e-23,2.7870605618490184e-35,7.8706209864010736e-51,1.9129700949661018e-46,1.5285078197735686e-36,5.0484722543894135e-48,6.0467559151651832e-67,2.3212949070654471e-42,2.5740512261499758e-59,1.3388811259392545e-33,6.4862309533464069e-52,1.7711910425619664e-26,2.8114209334050758e-40,1.2828036303352473e-43,1.8736892438880223e-35,1.1740953890657705e-64,3.9038216964129736e-71,5.2655214313655094e-41,7.0377115014006888e-53,1.6290031915905193e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999880712464,0.10880299999999997,0.0001,4.5383811413334777e-13,4.9046140327618605e-12,4.9046066013270753e-12,2.2038341858449301e-18,1.1554717803387494e-17,1.6643013870616761e-12,7.2478563785474405e-18,1.4859063443839265e-25,6.6450400192807165e-26,4.6424783884593529e-29,1.0817559978944427e-21,5.728080021836866e-16,2.5509582459725197e-20,2.8425445783751183e-29,5.6733953571363337e-32,2.2452283779638236e-33,5.0561418381187819e-36,8.0110027195496919e-16,8.5441347681685611e-43,3.3929540023679597e-49,1.9852612564994001e-50,2.5629128311828747e-57,2.8330543688455853e-55,7.7745579884171609e-21,1.7711888105168284e-26,2.0896643729735492e-32,2.7626746548958364e-33,9.5501541519269879e-19,1.4510583180376807e-38,7.8704566907342739e-47,2.1008348373931609e-26,3.553808590447122e-52,4.1173096555026162e-21,3.6962667244557225e-25,5.7244588806498534e-31,6.5797307148264586e-37,5.2417925498118645e-37,4.3466610840296356e-38,1.0200543419329176e-44,2.501236333462051e-29,5.0509116139318199e-35,9.311275304084497e-43,9.118731451058105e-36,5.320260173805721e-43,5.9587541073330985e-34,9.6447813597536644e-36,4.6632417291808849e-28,3.6055485958946105e-34,4.0942783293876005e-44,1.0250199472837599e-50,3.982788494883292e-34,2.1289826895728186e-34,4.923844427311121e-35,8.5843664444416582e-41,1.1762684864038218e-41,5.6429507224515156e-41
1.0507217748439457e-15,0.0022433015030407393,1.8689966434057892e-27,4.0256079359084091e-23,2.6970214499554105e-18,1.8689828230002685e-27,6.727386848856082e-18,2.3992721008604823e-29,3.9587735105126696e-50,2.4715048845037855e-40,3.4132980472249795e-43,1.4731773257151497e-39,1.1998998286900445e-33,6.2573309968355046e-23,5.9226543657795084e-35,2.2505610391475644e-50,5.4700328632049844e-46,3.2481575709737795e-36,1.4436059472423311e-47,2.7604623319574833e-66,8.5427622487540833e-42,7.6763446721050121e-59,3.8277162725118586e-33,2.924399719810242e-51,5.064617002413049e-26,1.0348120854870874e-39,2.7267986777746855e-43,5.3576852670238895e-35,3.3572599469950447e-64,1.4916419913636661e-70,1.9378019353781093e-40,3.212817856760899e-52,9.0848071665606664e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999821065628,0.10880299999999996,0.0001,6.8076948256680665e-13,7.3570493876951687e-12,7.3570357228177811e-12,3.4869448161544714e-18,2.4554287755590494e-17,2.4956222490617234e-12,1.5400096814315829e-17,3.2335878074377017e-25,1.4235914718153163e-25,1.3275053283985015e-28,2.2987807062220793e-21,1.2169428369383834e-15,5.4209135100044369e-20,7.9532868017416353e-29,1.6222720302804581e-31,6.4159504458209822e-33,1.8600621075380016e-35,1.7019546408730652e-15,3.8993228676070943e-42,1.8635336452373105e-48,1.090377952186209e-49,1.6529287828293373e-56,1.5561456801195202e-54,1.6521306434132212e-20,5.0646086813890477e-26,7.6870445874955117e-32,1.0167458431342285e-32,1.429979835735752e-18,5.341007579364168e-38,2.5388616135536532e-46,6.0060593629910769e-26,1.9518815681108644e-51,8.7381031761165458e-21,1.0134086158714999e-24,2.0273881860313678e-30,2.9021106543203526e-36,2.3118869302587453e-36,1.9176859793220492e-37,4.5382824553135303e-44,5.3152481629720855e-29,1.4442768314219622e-34,2.7146870414395491e-42,2.6066404438553691e-35,1.5509214254616274e-42,1.69431021446619e-33,3.5338239424380156e-35,1.3332952352977167e-27,1.2700855625068475e-33,1.8622450448848967e-43,5.5990039779025038e-50,1.4329226801892896e-33,7.8356138666754501e-34,1.7438402842441454e-34,3.7483491807503025e-40,4.8900903729050373e-41,2.487412047968616e-40
1.400975034762266e-15,0.0022433015030407393,3.1883206533324358e-27,6.8672839900311885e-23,3.5960491845702012e-18,3.1882981551457925e-27,8.9716368615205292e-18,4.0935702118892454e-29,6.7532862698118355e-50,3.0799238860437957e-40,5.8227594505792976e-43,2.7763406153420666e-39,1.599880331009012e-33,8.3431858698642057e-23,1.0103495310269634e-34,4.7471500166754519e-50,1.1538040403532826e-45,5.5410453063408422e-36,3.0450779976072587e-47,8.2274285302283433e-66,2.166351426572711e-41,1.6164810922950836e-58,8.0724551186209647e-33,8.6554843427645745e-51,1.0682876966050496e-25,2.6245401028435423e-39,4.6535066189007774e-43,1.1301025711631688e-34,7.0815274275316569e-64,3.8107828918337209e-70,4.9140545611451526e-40,9.5754998673809694e-52,3.4255983850338503e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999761418861,0.10880299999999991,0.0001,9.0770085073149438e-13,9.8094820185820578e-12,9.8094605047548361e-12,4.775091794887049e-18,4.188713339723901e-17,3.3264186012043769e-12,2.6267994682700376e-17,5.5863510978041176e-25,2.4387644290015211e-25,2.8001654836717039e-28,3.9214895431403223e-21,2.075511114541364e-15,9.2475528400240997e-20,1.6452505003221356e-28,3.421880071175228e-31,1.3525336319627218e-32,4.7153464464141812e-35,2.9027047667526876e-15,1.1618313153371763e-41,6.4051095117841574e-48,3.7477145082392205e-49,6.4532811903875985e-56,5.3493201022964441e-54,2.8183719815601337e-20,1.0682855708848709e-25,1.9485998751789266e-31,2.5784353616715804e-32,1.903410225077206e-18,1.3546229116246495e-37,5.8403227970557686e-46,1.2666467486832703e-25,6.7087705010182408e-51,1.4888506257727543e-20,2.0861316204220087e-24,5.022428207593466e-30,8.4598484539803878e-36,6.7390396276290984e-36,5.5915281365501578e-37,1.3301437573701367e-43,9.0672920359349413e-29,3.0464326697336413e-34,5.789118649275592e-42,5.4966840068736804e-35,3.307132760355526e-42,3.5556769192601665e-33,8.9258182014556705e-35,2.8120894671031565e-27,3.0994874320471039e-33,5.5318057863633968e-43,1.914803586974735e-49,3.5612128932257647e-33,1.9871624132788694e-33,4.3199971290516824e-34,1.0828705804915494e-39,1.3546820581286188e-40,7.2470003076569676e-40
2.101481554598907e-15,0.002243301503040739,6.6010721335246346e-27,1.421796078723408e-22,5.3940913772804912e-18,6.6010255584972923e-27,1.3462034206257484e-17,8.4775842370085178e-29,1.3981993897320584e-49,3.9760807237752751e-40,1.2055438311051246e-42,6.6400073511001145e-39,2.3998406973373439e-33,1.2514898318411829e-22,2.0918334604903999e-34,1.2966122354203407e-49,3.1514407284849132e-45,1.147217621037641e-35,8.31749403667033e-47,3.600824476049341e-65,7.5741343357081142e-41,4.2507574208858447e-58,2.2042243931175522e-32,3.7625572940694542e-50,2.9178601908581109e-25,9.1782622957887074e-39,9.6445968105455264e-43,3.0866899950778953e-34,1.9342107682781012e-63,1.3042422160122334e-69,1.7180827055990765e-39,4.1906114925429514e-51,2.4885471428662234e-66,0.88129999999999997,0.0,0.0,0.0,0.009889999964212564,0.10880299999999983,0.0001,1.3615635864300814e-12,1.4714340899509287e-11,1.4714299884066612e-11,7.3536049089506586e-18,8.6722653055937087e-17,4.9867813393601117e-12,5.4374549339277362e-17,1.1711966418831299e-24,5.0698705491325299e-25,7.6484447674800916e-28,8.1190151051161349e-21,4.2954902146633748e-15,1.9146107135939813e-19,4.3528491794337113e-28,9.3463100733844995e-31,3.6906308101622295e-32,1.6476846538978441e-34,6.0074551442748563e-15,5.0821726865201494e-41,3.4427873372737721e-47,2.0144214754506023e-48,4.1952921442093207e-55,2.8766935545389809e-53,5.8351399386329407e-20,2.9178527013484824e-25,6.808392222474867e-31,9.0153523396675257e-32,2.8466861143236498e-18,4.7373468017469294e-37,1.8030422282410152e-45,3.4586424209252934e-25,3.6060092872643557e-50,3.0763578642371849e-20,5.5510944569486672e-24,1.7104735650870497e-29,3.6057704249585826e-35,2.8721305281051516e-35,2.3842078777540757e-36,5.7055133959151178e-43,1.877287508428505e-28,8.320837358281283e-34,1.5992133298079836e-41,1.5006310462756327e-34,9.1350989880146273e-42,9.6299685662216629e-33,3.0998901167906944e-34,7.6796384245002365e-27,1.0183728915584068e-32,2.4071644014935475e-42,1.0202544638031527e-48,1.2043137980158223e-32,6.9484457777908729e-33,1.4712482988629758e-33,4.5457685884020613e-39,5.320507453951275e-40,3.0859436403021433e-39
2.801988074435548e-15,0.0022433015030407393,1.1226741360340196e-26,2.418110938235059e-22,7.1921127602013381e-18,1.1226659060135319e-26,1.7955404408158066e-17,1.442194433579643e-28,2.3779876348171869e-49,4.7699975195792909e-40,2.0503295934237983e-42,1.2766858542712647e-38,3.1998000635157796e-33,1.6686615001367966e-22,3.5576997035679786e-34,2.7129692899066659e-49,6.5939225203278828e-45,1.9511310257346162e-35,1.7403740782413328e-46,1.0489889370757109e-64,1.8922123588884397e-40,8.3323059231322602e-58,4.6108174295781515e-32,1.0924209828805941e-49,6.1051794509902856e-25,2.2934141757875238e-38,1.6426025104150496e-42,6.4584192262200595e-34,4.0470474301360231e-63,3.1498076677566173e-69,4.2922097403354808e-39,1.2207645945551674e-50,9.1505840635798731e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999522832713,0.10880299999999973,0.0001,1.8154263211403027e-12,1.9619189788115728e-11,1.9619123305571446e-11,9.9329593199456831e-18,1.4749289343458183e-16,6.6452180154881967e-12,9.2460254537348086e-17,2.0062667584439147e-24,8.6420068687758539e-25,1.6003650501788865e-27,1.3808364698422756e-20,7.3028941940363668e-15,3.2562721130953503e-19,8.8564142141448336e-28,1.9555700974909217e-30,7.7154064790517485e-32,4.1144323406457967e-34,1.0213458092783491e-14,1.4799333942675687e-40,1.1469214263741728e-46,6.7107948407528379e-48,1.5744703883425316e-54,9.5859477548935566e-53,9.9240926998589479e-20,6.1051606597137907e-25,1.6999985529969568e-30,2.2523611845553673e-31,3.7843619673716334e-18,1.1837625969287453e-36,4.1569700604938538e-45,7.234820716721018e-25,1.2012973105556947e-49,5.2221769833981464e-20,1.1429805160954179e-23,4.2062947898043888e-29,1.0342284021815685e-34,8.2375830688945396e-35,6.8407029314360335e-36,1.6425618691585812e-42,3.1927913835242906e-28,1.741006009502701e-33,3.3685832907754498e-41,3.1385406463047736e-34,1.9241320490664019e-41,1.9998771434255547e-32,7.7017121612123028e-34,1.6066357729044297e-26,2.419842396057462e-32,6.9814848071678217e-42,3.3772090777069358e-48,2.9280456292321563e-32,1.7360651029585028e-32,3.6180055264164014e-33,1.2886361995558217e-38,1.4353886892259345e-39,8.8448737496104989e-39
3.502494594272189e-15,0.002243301503040739,1.7151956368353682e-26,3.6943304995841102e-22,8.9901118330752544e-18,1.715182410218073e-26,2.245195980887158e-17,2.2039351906501143e-28,3.6330445908569074e-49,4.8100378753646425e-40,3.132456234590655e-42,2.2122166719326817e-38,3.9997583581062792e-33,2.0858336221089051e-22,5.4354119173964352e-34,4.9388863668284237e-49,1.2004053657294697e-44,2.9809021212486112e-35,3.1684185113238207e-46,2.5465970577810974e-64,4.0137561094595703e-40,1.439477655750691e-57,8.391653214109733e-32,2.6466838431358594e-49,1.1114291110918781e-24,4.8657518049238562e-38,2.5145062737017597e-42,1.175733722048928e-33,7.3675345907683801e-63,6.4225696644732093e-69,9.1046244997700751e-39,2.9635043730528491e-50,2.7228969194370833e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999403540273,0.10880299999999959,0.0001,2.269289054791563e-12,2.4524027977342533e-11,2.4523929629650945e-11,1.2512399699074018e-17,2.2533582399194743e-16,8.3015932624467307e-12,1.4123204370644584e-16,3.0797357180866707e-24,1.3221836947827014e-24,2.9134977891659263e-27,2.1096080184550004e-20,1.1153064704197629e-14,4.9748677713601527e-19,1.5677299431191708e-27,3.5600488706311632e-30,1.4033310558165201e-31,8.7234291393386492e-34,1.5598111644432859e-14,3.5913000558692667e-40,3.1386488645227238e-46,1.8364672172978465e-47,4.8006701565484087e-54,2.6240963588872565e-52,1.516180750553051e-19,1.1114251131419402e-24,3.6040731448022821e-30,4.7779088032537562e-31,4.7160707150129795e-18,2.5115384210752905e-36,8.317973181136676e-45,1.3167319177596162e-24,3.2874546376635914e-49,7.962841447607752e-20,2.0564081797073196e-23,8.8167324522453381e-29,2.4802698626533639e-34,1.9754192543960626e-34,1.6410543450394322e-35,3.9505858220703546e-42,4.8778779770335532e-28,3.1694424274749439e-33,6.1612899166858148e-41,5.7112073023113486e-34,3.5192135019440257e-41,3.6131227047510833e-32,1.6245912911035261e-33,2.9244386161964039e-26,4.8870954481249131e-32,1.6872738150002013e-41,9.1823149716410156e-48,6.0450765567526836e-32,3.6828935709132848e-32,7.5836293865021165e-33,3.054242874520938e-38,3.2450322021262175e-39,2.1196107463433481e-38
4.90350763394547e-15,0.002243301503040738,3.2982592893881616e-26,7.1040454220475591e-22,1.2586041554476161e-17,3.298231473883976e-26,3.1454826246581445e-17,4.2406825903793673e-28,6.9862552215272125e-49,5.704984389154799e-40,6.023642524342626e-42,5.7618300723705657e-38,5.5996716652209376e-33,2.9201792555117152e-22,1.0452318739318424e-33,1.3040232095314844e-48,3.1694509067609304e-44,5.7322058835749953e-35,8.366384503611771e-46,1.3167887478654596e-63,1.469570723402321e-39,3.208703338519453e-57,2.2140692339526426e-31,1.364556969999412e-48,2.9345114561679278e-24,1.7826714400610747e-37,4.8789018109687296e-42,3.1042876866676265e-33,1.945260375543192e-62,2.0411236929001094e-68,3.3335083398350319e-38,1.5321822823879887e-49,2.2528503226242994e-64,0.88129999999999997,0.0,0.0,0.0,0.009889999916495652,0.10880299999999925,0.0001,3.1770145188506927e-12,3.4333671625785584e-11,3.4333489913097462e-11,1.7671034272185972e-17,4.3331063885283311e-16,1.1608044919798993e-11,2.7146541932610999e-16,5.9568239239309648e-24,2.5464132879775224e-24,7.6930562422908378e-27,4.0566894753232446e-20,2.1428535981322063e-14,9.566533884032825e-19,3.853457599895904e-27,9.3995689549859279e-30,3.6963511989700287e-31,3.189062060345693e-33,2.9968865554268099e-14,1.8540243987254618e-39,2.3396289162533343e-45,1.3689517627554465e-46,5.3019847792061689e-53,1.9583841658995331e-51,2.9155631734163564e-19,2.9344967555824835e-24,1.3172384794074368e-29,1.7495986158678539e-30,6.5614329366705151e-18,9.2020127780355893e-36,2.8760629857656265e-44,3.4740894599107235e-24,2.4505577729207346e-48,1.5243632212292581e-19,5.3292124596977513e-23,3.1588319889491758e-28,1.2483521939678499e-33,9.9405150206300912e-34,8.2698985476787013e-35,2.0011831090319143e-41,9.3800020595615719e-28,8.3682538551917027e-33,1.637707123753639e-40,1.5061988207169478e-33,9.3538558091013987e-41,9.3462260319721334e-32,5.8421867482588145e-33,7.7185835346869434e-26,1.5580589996046781e-31,8.5743249199278196e-41,6.6425784985266437e-47,2.0402238298565397e-31,1.3488572853152849e-31,2.717038337009952e-32,1.4718943415043453e-37,1.3564964483481634e-38,1.06383084319859e-37
6.304520673618752e-15,0.002243301503040737,5.4091238194965275e-26,1.1650556468229793e-21,1.6181880457284254e-17,5.4090761626276691e-26,4.0470629385120856e-17,6.9588200838283139e-28,1.1457477549066472e-48,5.8441052922611748e-40,9.8788003661925524e-42,1.2446908566204991e-37,7.1995806200677063e-33,3.7545267313837904e-22,1.714214088979431e-33,2.7035808250164898e-48,6.5710973094393571e-44,9.4008406276527906e-35,1.7347084060606281e-45,4.2384523071602705e-63,3.81394812932525e-39,5.8153307685572958e-57,4.5873595207730756e-31,4.387766479906147e-48,6.0839805507534096e-24,4.6290021127598342e-37,8.1109776149778629e-42,6.4359594335209371e-33,4.033026863006769e-62,4.7339148991778019e-68,8.6513888600269573e-38,4.9313641686335822e-49,9.0954093293107714e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899998926374397,0.10880299999999879,0.0001,4.0847399786088426e-12,4.414327190720835e-11,4.4142980758233257e-11,2.2829555757133428e-17,7.1062330289578216e-16,1.4906157261990642e-11,4.4501227537293951e-16,9.8021289850600307e-24,4.1790873970170788e-24,1.5950623508870888e-26,6.6529267302530548e-20,3.5113338892064706e-14,1.568911912165312e-18,7.5042311253650175e-27,1.9487588231897083e-29,7.6468991769262603e-31,8.2661230937230375e-33,4.9107738083962374e-14,5.9607415722935483e-39,9.2282979390502006e-45,5.3996205375510409e-46,2.5352579363790137e-52,7.7296896430150096e-51,4.7815075967832919e-19,6.0839423318856692e-24,3.4136356474455456e-29,4.5412239572990321e-30,8.3830490255414117e-18,2.3895494369959827e-35,7.5044535582752124e-44,7.1980116870724288e-24,9.6658528111758621e-48,2.489067902760351e-19,1.0918808102437456e-22,8.0981303652261901e-28,3.9625105687262085e-33,3.1548334188818684e-33,2.6274461678814966e-34,6.37367234691686e-41,1.5383170102121235e-27,1.7349419752399165e-32,3.4081692743056922e-40,3.1194852793813287e-33,1.9465456862549908e-40,1.9023027072660529e-31,1.4940470769515279e-32,1.5997276170326215e-25,3.6348874169159383e-31,2.7249437826983099e-40,2.5693579146802754e-46,4.9638670725045821e-31,3.5015736372340422e-31,6.9655253065951554e-32,4.5264364330938905e-37,3.7941122628329902e-38,3.3697679986890991e-37
