Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663)
2.663277843723993e-10,0.0017386489841488045,1.29603630851817e-19,4.7953604083702794e-15,1.1084625375613545e-15,-6.5052800956263284e-17,8.1788451859756536e-12,1.1075107452843678e-17,-4.0117162742221385e-30,1.4236180052628349e-25,8.8653123654521328e-33,-1.4801539213470633e-16,4.6760914382102351e-17,2.00122948442218e-18,-1.8778334717086099e-20,4.5617583975920525e-31,-4.0382899679585552e-31,4.3471165268776206e-27,2.8310457395736631e-32,2.574454493741084e-40,1.6861761680191833e-27,2.6734525431489891e-17,3.7741414544449035e-24,2.3938458742880864e-17,6.2480292534264321e-13,1.0096382347570072e-22,-1.8523655139370622e-20,-3.2166582738789256e-17,-2.6326716990802677e-39,3.9386194702801433e-22,3.3045367060097049e-25,5.9939334253193841e-32,5.6128696730060385e-36,0.88129999999999997,0.0,0.0,0.0,0.0098896035267125211,0.10880292634732855,9.9999999999998094e-05,1.7324197562885005e-08,1.8513962047336172e-07,1.1492197367253807e-07,2.5796077294411997e-13,7.1929520986533241e-08,1.5728302075668278e-11,1.7145921441998888e-09,1.9181670072903349e-15,2.8912235735783092e-17,1.1849761893386635e-13,4.751125361509168e-12,2.6733059706037874e-09,1.1348370848323761e-10,2.3898813129969326e-20,4.7958116092423989e-18,4.0289246448421641e-22,5.9749902911358451e-20,2.6316852906943693e-09,9.3169457460238105e-22,6.0312002661144389e-23,4.4536258419440813e-25,8.9321807469669326e-27,6.7494665935228994e-28,3.4250371899052959e-12,6.2370868238864554e-13,6.4802372359762417e-16,4.4621933662693372e-16
2.712007358649072e-10,0.001738648980781171,1.3282488918982123e-19,4.8890829561674041e-15,1.0566576776833523e-15,-6.4618824248017164e-17,8.4670828318308635e-12,1.1839973086879245e-17,-3.8804247388525753e-30,-3.7474489272044592e-25,8.7297531600677333e-33,-1.4741381372813513e-16,4.6197854527140098e-17,2.0145081983815917e-18,-1.8931852626534232e-20,4.562586052535763e-31,-4.149424309823343e-31,4.4398704864473764e-27,2.840150586938028e-32,2.563428709353644e-40,1.7795397277730525e-27,2.6663480627715485e-17,3.9104234121588861e-24,2.3990119119470172e-17,6.5576538655788662e-13,1.0797629774203736e-22,-1.8422937141874461e-20,-3.201352789912727e-17,-2.6410831167091971e-39,3.9625691101364116e-22,3.4000860140042491e-25,6.3412290554984568e-32,5.5426434652287062e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895962707691853,0.10880292440990641,9.999999999999808e-05,1.7641145383934696e-08,1.8852659449314932e-07,1.164350188230365e-07,2.6267994896575223e-13,7.3835009103005908e-08,1.5728290901466122e-11,1.7462259430104194e-09,1.9689813007838268e-15,2.9445659423981663e-17,1.2566497652840565e-13,4.9284702943745216e-12,2.7223596244188229e-09,1.1767400653658712e-10,2.4387735294163779e-20,5.0528102659853431e-18,4.2334833964060054e-22,6.3754326285972616e-20,2.67997529280461e-09,1.0093302257747573e-21,6.638256928831657e-23,4.9037717735196904e-25,1.0003750982578793e-26,7.5553445677406013e-28,3.5252758607634007e-12,6.5461675369551131e-13,6.801697169930993e-16,4.6846325888833014e-16
2.760736873574151e-10,0.0017386489774010034,1.3598151258103709e-19,4.9784507825058089e-15,1.0068740658118879e-15,-6.4189683888804461e-17,8.7600571664684532e-12,1.2642940127213124e-17,-3.7523599352035648e-30,-2.9335247641584422e-25,8.5965992105506374e-33,-1.4680465414611843e-16,4.5656071914377376e-17,2.0280822443618819e-18,-1.9084757508224966e-20,4.5653858003826996e-31,-4.2611344799912286e-31,4.5333061092357814e-27,2.8511602813663987e-32,2.5523790660245357e-40,1.8762434788746315e-27,2.6578149191692218e-17,4.0490271284346789e-24,2.4041638680577075e-17,6.8762459372475007e-13,1.1533029996103355e-22,-1.83234178648339e-20,-3.1862401060054183e-17,-2.6480767761995792e-39,3.9868052031548495e-22,3.4966619355074129e-25,6.7004699089867837e-32,5.4736369766994642e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895890147627872,0.10880292246526541,9.9999999999998067e-05,1.7958092130479335e-08,1.919135602323526e-07,1.179408413690526e-07,2.6739911328418261e-13,7.5747711108380216e-08,1.5728279727163631e-11,1.7778596633929171e-09,2.0199879698769301e-15,2.9979081789690642e-17,1.3311902016421511e-13,5.1091439723671213e-12,2.7714132410687914e-09,1.2194026458194502e-10,2.4878437057451592e-20,5.3184585835186424e-18,4.4451210966652989e-22,6.7959106056383348e-20,2.7282652606554407e-09,1.0920343627505251e-21,7.2948502108966841e-23,5.3908634687741859e-25,1.1182608799444354e-26,8.4416971367973405e-28,3.6263281819236307e-12,6.8641999071089987e-13,7.1324772240556627e-16,4.9135541258283937e-16
2.80946638849923e-10,0.0017386489740088642,1.3908228989340792e-19,5.0638603500256476e-15,9.659898089700125e-16,-6.376522098489015e-17,9.0577552337845527e-12,1.3485207745209103e-17,-3.6274241935641092e-30,5.5701779065149571e-25,8.465778896845313e-33,-1.4621914989958034e-16,4.5103919317688058e-17,2.0419730524974257e-18,-1.9237045397577455e-20,4.5650512332586387e-31,-4.3734134932898856e-31,4.6274392074206631e-27,2.8640888273328952e-32,2.5413101279190283e-40,1.97634423752239e-27,2.6509992904766351e-17,4.1899498216920424e-24,2.4092997358589293e-17,7.2038772806825778e-13,1.2303544779356731e-22,-1.8225059400970686e-20,-3.1713140094682676e-17,-2.65370158296835e-39,4.0113179496812996e-22,3.5942788024168937e-25,7.0718705790821196e-32,5.4058094048799513e-36,0.88129999999999997,0.0,0.0,0.0,0.009889581758693318,0.10880292051373361,9.9999999999998053e-05,1.8275037802519766e-08,1.9530051768636234e-07,1.194397692972196e-07,2.7211826589288309e-13,7.766729902234714e-08,1.5728268552760794e-11,1.8094933053016215e-09,2.0711782681903513e-15,3.0512502832138367e-17,1.4086536649787854e-13,5.2931508083574298e-12,2.8204668205533819e-09,1.2628248232444996e-10,2.5370920758719775e-20,5.5928759087269728e-18,4.6639691519106587e-22,7.2371034644374617e-20,2.7765551942470125e-09,1.1800516467779374e-21,8.0041297379973791e-23,5.9172701205529931e-25,1.2477477847672461e-26,9.4150718922882635e-28,3.7281789397407642e-12,7.1912556195271435e-13,7.4726521374330236e-16,5.1490103093302302e-16
2.858195903424309e-10,0.0017386489706053,1.42141295725436e-19,5.1459499004419979e-15,9.3212223782272225e-16,-6.3345470771335028e-17,9.3601727528432008e-12,1.4367992056389325e-17,-3.5055382521501808e-30,2.7996804364664399e-25,8.3372896718642694e-33,-1.4565534418972035e-16,4.4543523085195532e-17,2.0561781006295332e-18,-1.9388737951562511e-20,4.5623090663641578e-31,-4.4862543356117155e-31,4.7222862003324403e-27,2.8789663028771694e-32,2.5302338841348063e-40,2.0798983000538075e-27,2.6456943183286034e-17,4.3331888755863496e-24,2.4144223153827492e-17,7.5406183784078879e-13,1.3110142629741341e-22,-1.8127877991094794e-20,-3.1565774399276785e-17,-2.6580048930227315e-39,4.0361190555601918e-22,3.6929508805232022e-25,7.455648565094551e-32,5.3391587705348608e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895745025607794,0.10880291855562403,9.999999999999804e-05,1.859198240005682e-08,1.9868746685076196e-07,1.2093211573638819e-07,2.7683740678561124e-13,7.9593459721770672e-08,1.5728257378257602e-11,1.8411268686942317e-09,2.122543845546844e-15,3.1045922550611542e-17,1.4890962318714355e-13,5.4804952174862879e-12,2.8695203628722823e-09,1.3070065946913641e-10,2.5865188738050464e-20,5.8761805881914667e-18,4.8901589946735711e-22,7.6997024911375801e-20,2.8248450935794699e-09,1.2736345490314632e-21,8.7693913941528788e-23,6.4854724770531542e-25,1.3897635501737045e-26,1.0482434278151927e-27,3.8308134166288505e-12,7.5274050320203056e-13,7.8222952641915749e-16,5.3910524983928593e-16
2.955654933274467e-10,0.0017386489637659505,1.4815301070401507e-19,5.3010194052119476e-15,8.6272172312805016e-16,-6.2518829648866725e-17,9.9791665856799521e-12,1.6260063977303748e-17,-3.2704688179066344e-30,-5.3837347465292768e-24,8.0868237759848109e-33,-1.4437390690513762e-16,4.3613352335832032e-17,2.0854254576749442e-18,-1.9690230178836871e-20,4.5722176120295464e-31,-4.7135930027950607e-31,4.9141836691918634e-27,2.9145839420562984e-32,2.5081011584026445e-40,2.2975896260298735e-27,2.6179271050035106e-17,4.6266064385337424e-24,2.4246031577093969e-17,8.2417053487837698e-13,1.4835494409420111e-22,-1.7936715431864981e-20,-3.1276176951409398e-17,-2.6628283493702165e-39,4.086448244033486e-22,3.8935170528305769e-25,8.2612245053782228e-32,5.2091186514385927e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895599901064699,0.10880291462085356,9.9999999999998013e-05,1.9225868371624116e-08,2.0546134029117928e-07,1.2389824600932756e-07,2.8627565339563102e-13,8.3464317635340856e-08,1.572823502895007e-11,1.9043937597526772e-09,2.2257693207551978e-15,3.2112758012624467e-17,1.659142537803841e-13,5.8652144250135022e-12,2.9676273360117703e-09,1.3976489078464922e-10,2.685908689580774e-20,6.4699204487268397e-18,5.3650898569624719e-22,8.6919444208332657e-20,2.9214247894675923e-09,1.4785468835676043e-21,1.0481802296369247e-22,7.7577657448358844e-25,1.7153849904566128e-26,1.2929191544384577e-27,4.038377025706959e-12,8.2272599818154408e-13,8.5502728898864414e-16,5.8950956323832023e-16
3.0531139631246247e-10,0.0017386489568868308,1.5404149812390395e-19,5.4447592902517972e-15,7.8968231629030648e-16,-6.1707713326222961e-17,1.0617007246273523e-11,1.8329235872332665e-17,-3.0463628072031681e-30,-1.7045947745302003e-24,7.8444377502572176e-33,-1.4298737004959986e-16,4.283286680644387e-17,2.1157975447875975e-18,-1.9989081584782458e-20,4.6024832736449603e-31,-4.9430932317110279e-31,5.1091220993080598e-27,2.9580936274960326e-32,2.4859888956271154e-40,2.5297665853022531e-27,2.5775355494666547e-17,4.92926227151192e-24,2.4346692667257819e-17,8.9800456265530914e-13,1.6716962752366231e-22,-1.7749403320830266e-20,-3.0992732946952948e-17,-2.662895448173103e-39,4.1375482018781122e-22,4.0984725929845974e-25,9.1190056410833609e-32,5.0830886365100093e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895454773998519,0.10880291066318568,9.9999999999997985e-05,1.9859750045187881e-08,2.1223518051412731e-07,1.2684146386512804e-07,2.9571385305881809e-13,8.7358053206315336e-08,1.5728212679240968e-11,1.9676603362070337e-09,2.3296048834104868e-15,3.3179588169638358e-17,1.8417759658347614e-13,6.263336947990078e-12,3.0657341604847645e-09,1.4913295616659984e-10,2.7860150267437235e-20,7.1006052909413278e-18,5.8709653606071394e-22,9.7784075439832799e-20,3.018004348320846e-09,1.7089521373675871e-21,1.2461547166121003e-22,9.2299552114728279e-25,2.103756110015737e-26,1.5846825465259059e-27,4.2489104569278511e-12,8.9643025814451996e-13,9.3169708112188334e-16,6.4260760456993132e-16
3.1505729929747826e-10,0.0017386489499714808,1.5977568546163319e-19,5.5757175828239535e-15,7.1328893011713884e-16,-6.0910793821145152e-17,1.1273660791184846e-11,2.0585868870884882e-17,-2.8326766218344159e-30,-2.2997930593417589e-25,7.6096142302808577e-33,-1.4175505797349595e-16,4.1938987927866021e-17,2.1474206485411967e-18,-2.0285215870843879e-20,4.6324406867147076e-31,-5.1746960596378746e-31,5.3072256323270465e-27,3.0096380771465377e-32,2.4638301307299584e-40,2.7768797449895371e-27,2.5506621713643622e-17,5.2411415545205416e-24,2.4445987784240189e-17,9.7561592498557918e-13,1.87625237322896e-22,-1.7565594447495595e-20,-3.0714869753144588e-17,-2.6585325311561483e-39,4.1892357512682055e-22,4.3079276248297054e-25,1.003085139198485e-31,4.9607780788002073e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895309644408992,0.10880290668465371,9.9999999999997958e-05,2.0493627420754784e-08,2.190089874777548e-07,1.297638027909209e-07,3.0515200571663599e-13,9.1272632973908796e-08,1.5728190329130166e-11,2.0309265976630716e-09,2.4339963064179128e-15,3.4246413015005538e-17,2.0374419905455548e-13,6.6748981543007139e-12,3.1638408362887749e-09,1.5880485325126409e-10,2.8868397596702191e-20,7.7691468819894376e-18,6.4088371212833155e-22,1.0965055129770579e-19,3.1145837701401768e-09,1.9671638396450756e-21,1.4740719754442098e-22,1.092626494098232e-24,2.5645686307018275e-26,1.9308214367245984e-27,4.4623118756347174e-12,9.7390519490498656e-13,1.0122930221192971e-15,6.9843725458270054e-16
3.2480320228249405e-10,0.00173864894302312,1.6463257682447686e-19,5.6608257688600211e-15,2.1623886593191831e-16,-6.0119202001282554e-17,1.1949540221518557e-11,2.3040641268261085e-17,-2.6290262462008777e-30,-4.1299294980586301e-23,7.3790363371752661e-33,-1.391162094110023e-16,4.246465144405914e-17,2.1792026539423899e-18,-2.0577450944261243e-20,4.9412098022152129e-31,-5.4083347866351683e-31,5.5085813300621236e-27,3.0687352486680088e-32,2.4411054003852821e-40,3.0393550770915608e-27,2.3828479625914868e-17,5.5622320674522605e-24,2.4541672735563775e-17,1.0570548677661083e-12,2.0980247496731182e-22,-1.7382703376231139e-20,-3.0438228600583495e-17,-2.6500477799962776e-39,4.2404208270732217e-22,4.5219851211974314e-25,1.0998684759576131e-31,4.8403309493179596e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895164512296449,0.10880290268711035,9.9999999999997931e-05,2.1127500498331471e-08,2.2578276110678254e-07,1.3266711581531463e-07,3.1459011126413753e-13,9.520620392834465e-08,1.5728167978617655e-11,2.094192543520766e-09,2.538894174840373e-15,3.5313232538608139e-17,2.2465847612828375e-13,7.0999334182178633e-12,3.2619473634213081e-09,1.6878057967234369e-10,2.9883847626690328e-20,8.4764419718705838e-18,6.9797565167435014e-22,1.2258041862126041e-19,3.2111630549264454e-09,2.255631896566643e-21,1.7354189173475735e-22,1.2873046198058924e-24,3.1086687784546297e-26,2.3394975507690566e-27,4.6784856154683373e-12,1.0552009654764955e-12,1.0968674005371915e-15,7.5703510817438226e-16
3.3454910526750984e-10,0.001738648936044678,1.66896243184612e-19,5.621643553628905e-15,-8.1756709685975055e-16,-5.9302248355858085e-17,1.2644805748646931e-11,2.5704584483957229e-17,-2.433858800140282e-30,-6.3928664535915405e-23,7.1424175497454986e-33,-1.3332268484344493e-16,4.6063630382233063e-17,2.2102750738091443e-18,-2.0861505065268973e-20,5.7240135437002058e-31,-5.6439098412794849e-31,5.7131925969869004e-27,3.133328237509091e-32,2.4169347185146841e-40,3.3176247356470528e-27,1.9047802787340234e-17,5.8925244167823293e-24,2.4625867826073982e-17,1.142369983861611e-12,2.3378293848871963e-22,-1.7191939573040348e-20,-3.0147951374298224e-17,-2.6377240656765348e-39,4.2866429842856555e-22,4.7407204470396581e-25,1.2024514629148044e-31,4.7160356615193066e-36,0.88129999999999997,0.0,0.0,0.0,0.0098895019377661601,0.1088028986722438,9.9999999999997904e-05,2.1761369277924613e-08,2.3255650128119524e-07,1.3555309143960725e-07,3.2402816953417629e-13,9.9157077580248268e-08,1.5728145627703499e-11,2.1574581727622171e-09,2.6442534610707253e-15,3.6380046723281953e-17,2.469647151946158e-13,7.5384781133525362e-12,3.3600537418798725e-09,1.7906013305930378e-10,3.0906519095042507e-20,9.2233726150105953e-18,7.5847745475829064e-22,1.3663713238181329e-19,3.3077422026804323e-09,2.5769462402260686e-21,2.0339750366435367e-22,1.5098896439553221e-24,3.7481568855849536e-26,2.8198228716643962e-27,4.8973416842766544e-12,1.1403660767707324e-12,1.1854707834775994e-15,8.1843655135770483e-16
3.4429500825252563e-10,0.0017386489290388395,1.6645715239588495e-19,5.4531415223655633e-15,-1.113027890942844e-15,-5.8458530868320348e-17,1.3358179397143343e-11,2.8588934281818253e-17,-2.2467836878207408e-30,2.3478085979326239e-23,6.8997964856703881e-33,-1.3144125375178294e-16,4.5664962635782541e-17,2.2438721546298629e-18,-2.113700745742939e-20,6.1809074428791736e-31,-5.8812848529680343e-31,5.9211338726316217e-27,3.2036924248470523e-32,2.3910981277557803e-40,3.6122001954655723e-27,1.8233886977361339e-17,6.2320124492754696e-24,2.4698097307278868e-17,1.2316083091551767e-12,2.5964909807652768e-22,-1.6992893520978745e-20,-2.9843339647859885e-17,-2.6218191942935322e-39,4.3271503800334266e-22,4.9641812185238884e-25,1.3110353674072608e-31,4.5879086923188879e-36,0.88129999999999997,0.0,0.0,0.0,0.0098894874240504412,0.10880289464159376,9.9999999999997877e-05,2.2395233759540871e-08,2.3933020796053957e-07,1.3842326813494343e-07,3.3346618047057282e-13,1.0312371546454916e-07,1.5728123276387663e-11,2.2207234846845467e-09,2.7500331382586756e-15,3.7446855557174537e-17,2.7070708125958487e-13,7.9905676067117574e-12,3.4581599716619788e-09,1.8964351103766099e-10,3.1936430744732297e-20,1.0010806477869714e-17,8.2249417261216474e-22,1.5188605029587318e-19,3.4043212134028423e-09,2.9338404919713074e-21,2.3738278823551221e-22,1.7634781951002094e-24,4.4964928705521408e-26,3.3819406052249275e-27,5.1187953139038035e-12,1.2294474814775364e-12,1.2781521166717837e-15,8.8267583173906136e-16
3.540409112375414e-10,0.0017386489220080387,1.6821015873033382e-19,5.3789799726116697e-15,7.8420182776482127e-16,-5.7677891482485671e-17,1.4087977504591407e-11,3.1704888233021679e-17,-2.0713305757416357e-30,1.4038608193759622e-22,6.680937765150699e-33,-1.3956448714561245e-16,3.5452786787757413e-17,2.2849335784534649e-18,-2.141638155827386e-20,5.1068037511784483e-31,-6.1203820443658875e-31,6.1328339002879012e-27,3.2868412953575125e-32,2.3659880105000847e-40,3.9236249555588449e-27,2.7317973475931615e-17,6.5806930225401319e-24,2.4781433846952349e-17,1.3248154118352834e-12,2.8748428249765536e-22,-1.6811313906290206e-20,-2.9567935602123429e-17,-2.6026106009694495e-39,4.375080756107638e-22,5.1924665250845052e-25,1.4258112235614556e-31,4.472389313077896e-36,0.88129999999999997,0.0,0.0,0.0,0.0098894729100822542,0.10880289059656367,9.999999999999785e-05,2.30290939431869e-08,2.4610388133408526e-07,1.4127904767867021e-07,3.4290414433731863e-13,1.0710471580527764e-07,1.5728100924669763e-11,2.2839884804465497e-09,2.8561958246956931e-15,3.8513659059825746e-17,2.9592962233548839e-13,8.4562372539635457e-12,3.5562660527651326e-09,2.0053071123517754e-10,3.2973601336518647e-20,1.0839597143168178e-17,8.9013079897007376e-22,1.6839442688643709e-19,3.5009000870943093e-09,3.3291955621273565e-21,2.7593887999655794e-22,2.0514162962844979e-24,5.3686071633182583e-26,4.0371104006833589e-27,5.3427665451026339e-12,1.3224906671933688e-12,1.3749588175144931e-15,9.4978612402760124e-16
3.628122239240556e-10,0.0017386489156608147,1.7666064808218013e-19,5.6212993163265936e-15,2.7238979818384616e-15,-5.7118294466039309e-17,1.476021265328396e-11,3.4716633688282348e-17,-1.9293711166833899e-30,2.3625272045201905e-23,6.5329595617961614e-33,-1.4806588462092784e-16,2.5509487157704961e-17,2.3244962696034656e-18,-2.168397547320117e-20,3.7245904006641673e-31,-6.3371272687954397e-31,6.3270648422156631e-27,3.3793643930105518e-32,2.3493125619352415e-40,4.2186112356375898e-27,3.6432455945101263e-17,6.902364017049805e-24,2.4889244648262326e-17,1.4121316540443874e-12,3.1428898684371767e-22,-1.6688425759352968e-20,-2.9388373853230571e-17,-2.5828048815499307e-39,4.4385122384724836e-22,5.4022498106968355e-25,1.534563252916716e-31,4.3950687293937157e-36,0.88129999999999997,0.0,0.0,0.0,0.0098894598472948035,0.10880288694479839,9.9999999999997796e-05,2.3599564433709274e-08,2.5220015908043344e-07,1.4383799782490658e-07,3.5139827183315464e-13,1.1069883788787789e-07,1.5728080807779473e-11,2.3409267083165379e-09,2.9520414979820049e-15,3.9473777687746826e-17,3.1993177472257794e-13,8.8869801775327918e-12,3.6445613986354052e-09,2.1058895745710629e-10,3.3913276767366726e-20,1.1621563183657936e-17,9.5418551026656992e-22,1.8438591213043615e-19,3.5878209562556407e-09,3.7204016679735042e-21,3.1493935230853947e-22,2.3429059465924027e-24,6.272957060045083e-26,4.716598930939079e-27,5.5464306885321383e-12,1.409653337601987e-12,1.4656500650033841e-15,1.0126667048168213e-15
3.715835366105698e-10,0.001738648909296644,1.8567906648767766e-19,5.8848178250198947e-15,-2.5189626650690438e-16,-5.6644060482398973e-17,1.5452396252646284e-11,3.7934244314102084e-17,-1.8009762607466014e-30,-3.5414461189390765e-22,6.4131405720093183e-33,-1.4408650117844233e-16,2.8298918105392335e-17,2.3523676495294254e-18,-2.1960331112898942e-20,5.4459923852502762e-31,-6.55551157559444e-31,6.5245852893066782e-27,3.484803868457499e-32,2.3339047287795706e-40,4.5275844291422243e-27,3.29222375936781e-17,7.2314793229228048e-24,2.5015176816332298e-17,1.5027297121450971e-12,3.4281854350479574e-22,-1.6588794158091601e-20,-2.9247984933430222e-17,-2.5609448660169304e-39,4.5139362531679129e-22,5.61637608638931e-25,1.6486564752608256e-31,4.3330025011031808e-36,0.88129999999999997,0.0,0.0,0.0,0.0098894467843029365,0.10880288328326691,9.9999999999997782e-05,2.4170031442885987e-08,2.5829640970201665e-07,1.4638717463817098e-07,3.5989236099826738e-13,1.1430270518994694e-07,1.5728060690563445e-11,2.3978646806399594e-09,3.0481470508517021e-15,4.043389200652464e-17,3.4520041511955975e-13,9.3287774030961987e-12,3.7328566240718873e-09,2.2089329603942205e-10,3.4858860748614653e-20,1.2438311511029481e-17,1.0213337880080831e-21,2.0150525290411769e-19,3.6747417144227321e-09,4.1475315835685846e-21,3.5839751204037939e-22,2.6679581749456085e-24,7.3041445739821972e-26,5.4915242352356964e-27,5.7520206300999889e-12,1.5000920381627254e-12,1.559752687656951e-15,1.0779216517197764e-15
