Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100)
6.691681066145982e-06,0.0017213835660350191,3.0864181495464042e-13,1.3993221345401993e-10,1.8969342196760932e-15,5.298621956419165e-09,1.2242669275905002e-06,1.6706956927778471e-05,5.7726312923766577e-29,3.5361394223548215e-32,5.2594260563541137e-22,1.1495645020897058e-15,4.5050339452335048e-20,1.0397344388868161e-12,7.197732549827347e-13,1.2017595388626487e-19,5.5870088976705364e-20,6.2610189601143662e-15,3.1975812038442968e-14,4.5816946893536661e-26,1.6324215156165611e-14,2.7445900508998417e-22,1.5990864456091586e-15,1.7312250081819271e-14,8.3565183151493141e-07,7.5063036822423679e-16,3.8904156936185872e-13,7.9305716806595034e-07,2.2713542621615536e-37,-8.3159065392115791e-20,6.4568343615050044e-14,1.2775909865728632e-14,7.3637349505500169e-24,0.88129999999999997,0.0,0.0,0.0,0.0086163158403932544,0.10837195518985716,0.00010000065185365138,3.0268979829324762e-05,3.2696741035241917e-05,5.0640955890467007e-06,8.5814537896782589e-11,2.5568293745321669e-05,3.1494434594453864e-13,5.857275058050074e-07,1.2066336645804765e-12,1.6561902715169804e-14,0.00038603574928991507,0.00040316135956650686,1.2774851715990631e-06,0.00038639275110163705,1.0377072896870138e-13,6.4169145926144566e-10,1.3098700050748199e-13,5.6611522517615745e-10,9.4381380798389618e-07,1.9215784470813217e-08,8.2200855717233049e-08,6.4275174515340912e-10,2.4909088614924552e-08,1.1230680294646011e-07,1.7166655185206814e-10,3.724030323351781e-07,6.2214515353703037e-10,4.7071355216946812e-10,6.8384573667126902e-16,4.6215733418947134e-07,1.0918259137266613e-12,1.3686114616944408e-11,9.662531432411326e-08,7.761340885519433e-13,8.0202441309124993e-12,3.5368035286142193e-08,1.5834349392238451e-10,1.4279669091375386e-10,3.235379733638222e-10,1.4301726510235733e-15,5.0230474059958138e-10,2.5405981724754488e-09,1.8132259829038965e-16,1.1032780634719494e-14,1.0090737658941414e-16,5.7496358184772776e-14,5.0279139894750419e-10,6.903201389125118e-10,4.5643750490776255e-15,1.3326900729928153e-08,7.2220921039039551e-14,1.1520701538423384e-14,4.6185920485970081e-07,5.1583711801240753e-11,7.0018333859675574e-15,1.0973365405851017e-18,5.3025573103199356e-14,6.5296168446164609e-10
6.908696585414833e-06,0.0017213636585866239,3.3441051365607359e-13,1.4438632337863459e-10,1.8956988326460945e-15,5.4660661976238025e-09,1.2228307200945355e-06,1.7267480970336186e-05,6.5082966944876865e-29,3.7808415729246478e-32,5.7530858933573941e-22,1.2269952470160925e-15,4.9230034123380043e-20,1.1012664584397454e-12,7.9350248346366782e-13,1.3586595281788158e-19,5.9830837286038462e-20,6.6526070735827029e-15,3.4980421685795647e-14,5.199854455762536e-26,1.7977326164576395e-14,3.1644455978198379e-22,1.7033250871547516e-15,1.9291824990146987e-14,8.6207480985783925e-07,7.7434448793527684e-16,4.1402079543801521e-13,8.453222660449412e-07,2.5762612836770643e-37,-8.3021571257381719e-20,6.903776744814372e-14,1.4101618685671205e-14,8.3086573692046691e-24,0.88129999999999997,0.0,0.0,0.0,0.0085805812164884525,0.10835975606239107,0.00010000071904810982,3.0597850630473603e-05,3.2555545903183385e-05,5.0436682337828176e-06,8.5435332744985831e-11,2.5462804320131786e-05,3.1366819387457528e-13,5.83139239170298e-07,1.2016553467872843e-12,1.6488717454480613e-14,0.00039772509696120998,0.00041547701272360985,1.3160481021249261e-06,0.00039791444424226908,1.0692976848786515e-13,6.6129661646270523e-10,1.3495341227870969e-13,5.8328602531916395e-10,9.7238063893147585e-07,2.004371817571007e-08,8.573619696618047e-08,6.7514998522981055e-10,2.6185047079220263e-08,1.2129675406439156e-07,1.7097486251933993e-10,3.7620650769380049e-07,6.2843584795785151e-10,4.7547308038149496e-10,6.8073860279558367e-16,4.8476591376063147e-07,1.2054453673135645e-12,1.4101369893288694e-11,1.046044769722481e-07,7.7309682574801401e-13,7.9909981542420317e-12,3.6475598938157922e-08,1.6328558821646931e-10,1.4725355081474869e-10,3.3363605258515167e-10,1.4748103687667342e-15,5.3361322016318149e-10,2.698706062582172e-09,1.9260676504983974e-16,1.172045028732323e-14,1.0718709944500497e-16,6.1117496118117259e-14,5.3446174635740809e-10,7.0964327427308469e-10,4.6916650896419495e-15,1.4645951182746343e-08,7.9369097592785096e-14,1.1841987706051087e-14,4.916316753112322e-07,5.4927043709520022e-11,7.4548951626361868e-15,1.1684589965554286e-18,5.6456654640541325e-14,7.2022394824791745e-10
7.125712104683684e-06,0.0017213439185835176,3.6125347360186624e-13,1.4881935838370684e-10,1.8946735478496131e-15,5.6327213317852509e-09,1.2214069069957678e-06,1.7824963143880515e-05,7.3095011020721725e-29,4.0273471723946807e-32,6.2757218076280285e-22,1.3067710694571964e-15,5.3648541626185326e-20,1.164467125444742e-12,8.7200104427306079e-13,1.5302840920384454e-19,6.3950415842643254e-20,7.0559645113765043e-15,3.8157993294687183e-14,5.889282944785575e-26,1.9735799214742149e-14,3.6274895432921796e-22,1.8105825907219583e-15,2.1397704633055786e-14,8.8839159872319721e-07,7.9796063203579829e-16,4.3966899210676341e-13,8.9907873295392303e-07,2.9107175798948494e-37,-8.2864295475147855e-20,7.3647054128395084e-14,1.5511571517603528e-14,9.3396803376645989e-24,0.88129999999999997,0.0,0.0,0.0,0.0085451614037763846,0.10834765581854457,0.00010000079051931318,3.0904441399901196e-05,3.2415532422127288e-05,5.0234309872179203e-06,8.5059372295385138e-11,2.535831243516152e-05,3.1240340566364901e-13,5.8057311926223844e-07,1.1967241054874581e-12,1.641615840978537e-14,0.00040931599430103907,0.0004276921565918008,1.3544485815967157e-06,0.00040933898446966316,1.1006239312777619e-13,6.8074177115255717e-10,1.388864187259014e-13,6.0031253044151051e-10,1.0008318756707346e-06,2.087182440570659e-08,8.927165246348939e-08,7.0763559500785715e-10,2.7464555892592836e-08,1.306260582045887e-07,1.7028960515359941e-10,3.7977888101360567e-07,6.3433976803771284e-10,4.7993997579795269e-10,6.7767020903841523e-16,5.0750009248022557e-07,1.3265697978762662e-12,1.4514944277994889e-11,1.1291349989853457e-07,7.7010079674140687e-13,7.9621663069464229e-12,3.7578067089091957e-08,1.6820400952648297e-10,1.5168906203863754e-10,3.4368576122110683e-10,1.5192342683678693e-15,5.6569216009696846e-10,2.8606817608522976e-09,2.041669774404376e-16,1.2425042594563688e-14,1.1362044375055332e-16,6.4830456790322778e-14,5.6693548743909119e-10,7.2876279400057352e-10,4.8175872096876939e-15,1.6044383626532034e-08,8.6947459731794551e-14,1.2159821176679687e-14,5.2222165911506536e-07,5.8358042451659213e-11,7.9197689595326629e-15,1.2414463826925535e-18,5.9977189776288212e-14,7.9176498224187093e-10
7.342727623952534e-06,0.0017213243438732307,3.8916245640967911e-13,1.5323141669713721e-10,1.893419315828173e-15,5.7985939987972396e-09,1.2199952290945976e-06,1.8379434833371609e-05,8.1796856714908473e-29,4.2855778554521834e-32,6.8281119104003846e-22,1.3888753960860262e-15,5.8311390598000326e-20,1.2293321323384841e-12,9.5540637392233915e-13,1.7175169801200903e-19,6.8230818353758025e-20,7.4711018914875115e-15,4.1512680027973312e-14,6.6530867461573193e-26,2.1602584575713525e-14,4.1364588125623351e-22,1.9208355475078159e-15,2.3633018798105925e-14,9.1460317475918628e-07,8.2147963939276264e-16,4.659775471690105e-13,9.5431231311710781e-07,3.276551999292775e-37,-8.2685357861558062e-20,7.8395258363771627e-14,1.7007819485639109e-14,1.0461651114011624e-23,0.88129999999999997,0.0,0.0,0.0,0.0085100515647399105,0.10833565319016822,0.0001000008663771437,3.1189841120693985e-05,3.2276700973619916e-05,5.003378122664911e-06,8.4686654840007122e-11,2.5254788424800513e-05,3.1114980594978189e-13,5.7802913442442876e-07,1.1918385406844041e-12,1.6344225251490267e-14,0.00042080972253084859,0.00043980806848361551,1.3926880247973714e-06,0.00042066760578471135,1.1316894581257937e-13,7.000289567395323e-10,1.4278645455432515e-13,6.1719660549633026e-10,1.0291685451851243e-06,2.1699821958417073e-08,9.2806024206722293e-08,7.4018860828676783e-10,2.8746791419946116e-08,1.4029185305785001e-07,1.69610585835494e-10,3.8313552001889781e-07,6.3988270368449933e-10,4.8413375101949464e-10,6.7463953337501185e-16,5.3034543414557679e-07,1.4554212244614129e-12,1.4926852711786654e-11,1.2155191138375452e-07,7.671448856814935e-13,7.9337372514215722e-12,3.8675502210553162e-08,1.7309905454871725e-10,1.5610349215090797e-10,3.5368770550736225e-10,1.5634470296412609e-15,5.9852846780085567e-10,3.0264582347214796e-09,2.1599845134524901e-16,1.3146269986426279e-14,1.2020474710934915e-16,6.8633833764738628e-14,6.0020033408340468e-10,7.4768180994059318e-10,4.9421626399763777e-15,1.7523965148631267e-08,9.4965583626962052e-14,1.2474255537769572e-14,5.5362056242551561e-07,6.187536192136884e-11,8.3962695864404422e-15,1.3162700633754957e-18,6.3585776046592296e-14,8.676946731819002e-10
7.559743143221385e-06,0.0017213049323411373,4.1812831223906247e-13,1.5762261822316546e-10,1.8921184710544013e-15,5.9636907500581801e-09,1.2185954380524284e-06,1.8930927068683062e-05,9.122346787324185e-29,4.5519500865402178e-32,7.4110127457357379e-22,1.4732917398877617e-15,6.3224041967098785e-20,1.2958572469096748e-12,1.043854869489424e-12,1.9212674100065227e-19,7.26740054618313e-20,7.8980297994202893e-15,4.5048596508336144e-14,7.4659954393349795e-26,2.3580607238516411e-14,4.6940757752795339e-22,2.0340607134043932e-15,2.6000834751129083e-14,9.4071048640373124e-07,8.4490237733557274e-16,4.9293798471065253e-13,1.0110089551937905e-06,3.6756456063612883e-37,-8.2482778284886176e-20,8.3281438567505367e-14,1.859237066038135e-14,1.1679528831594074e-23,0.88129999999999997,0.0,0.0,0.0,0.0084752469769250223,0.10832374693147691,0.00010000094672980031,3.1455087644591091e-05,3.2139048382072916e-05,4.9835045696123385e-06,8.4317169384275232e-11,2.5152205965113209e-05,3.0990722355034891e-13,5.7550720961442905e-07,1.1869974100837729e-12,1.6272915857711706e-14,0.00043220753718841923,0.00045182600415012161,1.4307678249323216e-06,0.00043190152502717619,1.1624976355546158e-13,7.1916017230924473e-10,1.4665394575759263e-13,6.3394007923073788e-10,1.0573916586390591e-06,2.2527460478218396e-08,9.6338246758020906e-08,7.7279124166725347e-10,3.0031020519386077e-08,1.502911952613535e-07,1.6893763288938898e-10,3.8629069455821698e-07,6.4508859930224075e-10,4.8807252234158402e-10,6.7164562806862896e-16,5.5328857546001048e-07,1.5922200361962614e-12,1.533710990510408e-11,1.305191380459179e-07,7.6422805899695964e-13,7.9057004913670403e-12,3.9767965167989796e-08,1.7797101239920346e-10,1.6049710188104624e-10,3.6364247619081961e-10,1.607451263934363e-15,6.3210931643950391e-10,3.1959698344599018e-09,2.2809650134029838e-16,1.3883850730231639e-14,1.2693740204804899e-16,7.2526248846466143e-14,6.3424424489237435e-10,7.6640336541611141e-10,5.0654121394955645e-15,1.9086422831947696e-08,1.0343282865776101e-13,1.2785343186001025e-14,5.8581992230490891e-07,6.5477683077858585e-11,8.8842156368523289e-15,1.3929019787456639e-18,6.7281039642011381e-14,9.4812122455037751e-10
7.776758662490236e-06,0.0017212856819104182,4.4814107963192523e-13,1.6199304639611657e-10,1.8909303323607018e-15,6.128018057676899e-09,1.217207298585042e-06,1.947947049445512e-05,1.0141034584123054e-28,4.8227008446707067e-32,8.0251439762817163e-22,1.5600037018008809e-15,6.8391889006239674e-20,1.3640383123495161e-12,1.1374818958859217e-12,2.142469663356624e-19,7.7281905573185089e-20,8.3367588376941411e-15,4.876981944092051e-14,8.3314171882806594e-26,2.5672767139293367e-14,5.3029988222854675e-22,2.1502350076817833e-15,2.8504158329771539e-14,9.6671445703800004e-07,8.682297609655729e-16,5.2054196213583418e-13,1.0691548078998087e-06,4.1099317674875477e-37,-8.2254477161897502e-20,8.8304657124324404e-14,2.0267190836488177e-14,1.2998383596339462e-23,0.88129999999999997,0.0,0.0,0.0,0.0084407430301779458,0.10831193581873796,0.00010000103168383254,3.1701170069711318e-05,3.200256868372491e-05,4.9638057982611901e-06,8.3950897667146715e-11,2.5050541487924878e-05,3.0867549136171846e-13,5.7300722019227012e-07,1.1821996014426702e-12,1.6202226704157199e-14,0.00044351066906711176,0.00046374719790789144,1.4686893541412927e-06,0.00044304194111256258,1.1930517750197201e-13,7.3813738282598306e-10,1.5048930993602185e-13,6.5054474540743934e-10,1.0855022117601137e-06,2.3354517131725721e-08,9.9867372926224363e-08,8.0542765728149666e-10,3.1316590685637797e-08,1.6062107460633599e-07,1.6827059296845976e-10,3.8925766170842756e-07,6.49979697023928e-10,4.9177311812421958e-10,6.6868760884795864e-16,5.7631714383066703e-07,1.7371850019825572e-12,1.574573034366862e-11,1.3981451690997772e-07,7.6134935334615541e-13,7.8780462483055878e-12,4.0855515333612396e-08,1.8282016513099478e-10,1.6487014558903053e-10,3.7355064958658812e-10,1.6512495188000931e-15,6.6642213844325775e-10,3.3691522588883142e-09,2.4045653824772067e-16,1.4637508787888627e-14,1.3381585465498678e-16,7.6506351397269217e-14,6.6905541919517398e-10,7.8493044033736126e-10,5.1873560299370448e-15,2.0733444585170843e-08,1.1235834191140303e-13,1.3093135414298836e-14,6.1881140391202269e-07,6.9163713335990969e-11,9.3834294011848056e-15,1.4713146317336422e-18,7.1061634750272529e-14,1.0331511903231805e-09
7.993774181759088e-06,0.0017212665905411773,4.7919007421254672e-13,1.6634278677828306e-10,1.8895654909350306e-15,6.2915823221158485e-09,1.2158305890498665e-06,2.0025095349205489e-05,1.1239349769974579e-28,5.1039565228386367e-32,8.6712426270249496e-22,1.6489949750750789e-15,7.3820256259808212e-20,1.4338712468202038e-12,1.2364217932975879e-12,2.3820832759339544e-19,8.205641569705822e-20,8.7872996582997033e-15,5.2680388242195326e-14,9.3078847582780397e-26,2.7881939384470233e-14,5.9661755137407958e-22,2.2693355220557573e-15,3.1145935047577992e-14,9.9261598761532338e-07,8.914625657876169e-16,5.4878126705198969e-13,1.1287362159135666e-06,4.5813944890632978e-37,-8.1998273745552689e-20,9.3463980622436892e-14,2.2034204298775602e-14,1.4423395205453907e-23,0.88129999999999997,0.0,0.0,0.0,0.008406535223757429,0.10830021864991897,0.00010000112134417335,3.1929031016839567e-05,3.1867253751826583e-05,4.9442777250741067e-06,8.3587815803996799e-11,2.4949773701243092e-05,3.0745444625433586e-13,5.7052900313401189e-07,1.1774441099371085e-12,1.6132153181197526e-14,0.00045472032508149963,0.00047557286284061526,1.5064539639989933e-06,0.00045409003451361542,1.2233551299210673e-13,7.5696251945322886e-10,1.5429295659005573e-13,6.6701236393464622e-10,1.1135011852118645e-06,2.4180793633524185e-08,1.0339256095677748e-07,8.3808375030219133e-10,3.2602921222517735e-08,1.7127842663907348e-07,1.6760932785206488e-10,3.9204874397330466e-07,6.5457666832545265e-10,4.9525117837083387e-10,6.6576464573270115e-16,5.9941968156765158e-07,1.8905332804734185e-12,1.6152728293912263e-11,1.4943730621948107e-07,7.5850786543097439e-13,7.8507653573116867e-12,4.19382106837426e-08,1.8764678818127306e-10,1.6922287166853959e-10,3.8341278849157152e-10,1.6948442820352674e-15,7.0145461909200808e-10,3.5459425215388673e-09,2.5307406672065862e-16,1.5406973674968263e-14,1.4083760323615134e-16,8.0572817642488366e-14,7.046222909921149e-10,8.0326595355474169e-10,5.3080142115510797e-15,2.2466679955725101e-08,1.2175106258835835e-13,1.3397682451849143e-14,6.5258679782650751e-07,7.2932185926873417e-11,9.8937367761668384e-15,1.5514810744571101e-18,7.4926242870064376e-14,1.1228895080439992e-09
8.21078970102794e-06,0.0017212476562297862,5.112639725453529e-13,1.7067194030000745e-10,1.8881815457573987e-15,6.4543898727906321e-09,1.214465100760084e-06,2.0567831452853563e-05,1.2420944162898155e-28,5.3924527908319265e-32,9.3500447354584636e-22,1.7402493472923098e-15,7.9514404933687164e-20,1.5053520418174434e-12,1.3408078847575233e-12,2.6410931071719644e-19,8.6999402024458051e-20,9.2496629774805289e-15,5.6784305668626595e-14,1.0347835777328614e-25,3.0210974476839596e-14,6.6864763099002749e-22,2.3913395171705184e-15,3.3929051175976378e-14,1.0184159587990815e-06,9.1460159286559287e-16,5.7764781411630346e-13,1.189739715963872e-06,5.0920695693652706e-37,-8.1711885096636139e-20,9.8758480051567089e-14,2.3895294573450819e-14,1.5959851621715907e-23,0.88129999999999997,0.0,0.0,0.0,0.0083726191633568675,0.10828859424430119,0.00010000121581417154,3.2139568796067604e-05,3.1733093787763786e-05,4.9249166378626939e-06,8.322789557650862e-11,2.4849883208897452e-05,3.0624392896451089e-13,5.6807236583593071e-07,1.1727300202118281e-12,1.6062689842811956e-14,0.0004658376890607377,0.00048730419106674341,1.5440629860023511e-06,0.00046504696696594318,1.2534108963908055e-13,7.7563747997939427e-10,1.58065287389196e-13,6.8334466190607437e-10,1.1413895449557426e-06,2.5006113617292249e-08,1.0691306321119917e-07,8.7074696093718097e-10,3.3889495433080887e-08,1.8226014368095923e-07,1.6695371190587075e-10,3.9467540052938641e-07,6.5889873392714377e-10,4.9852124544560552e-10,6.6287595577343885e-16,6.2258557656545745e-07,2.052480430313696e-12,1.655811780824704e-11,1.593866950030782e-07,7.5570274391431407e-13,7.8238491841890831e-12,4.3016107881442679e-08,1.9245115075198811e-10,1.735555228902191e-10,3.9322944296223798e-10,1.7382379851186683e-15,7.3719469016152389e-10,3.7262789172078599e-09,2.6594468285613139e-16,1.6191980321150205e-14,1.4800019698672968e-16,8.4724349992986525e-14,7.4093352303101229e-10,8.2141276471527768e-10,5.4274061763494029e-15,2.4287740922237855e-08,1.3161972629688588e-13,1.3699033497424483e-14,6.8713801749709601e-07,7.6781859242806615e-11,1.0414967172234141e-14,1.6333748942859796e-18,7.8873572109724945e-14,1.2174395310794931e-09
8.427805220296791e-06,0.0017212288770082087,5.4435089243680252e-13,1.7498058572202307e-10,1.8868727511353706e-15,6.6164469710291676e-09,1.213110637054399e-06,2.1107708199940385e-05,1.368951777109489e-28,5.686050139075895e-32,1.0062287283343894e-21,1.8337507001885446e-15,8.5479531956856433e-20,1.5784767605388987e-12,1.4507724837172135e-12,2.9205094014506529e-19,9.2112700461281705e-20,9.7238595843673733e-15,6.1085538436654179e-14,1.1463771254508623e-25,3.2662698539335741e-14,7.4667104507751371e-22,2.5162244208799275e-15,3.6856334793843727e-14,1.0441152327159407e-06,9.3764770606806519e-16,6.071336423889523e-13,1.2521520330651703e-06,5.6440442059378465e-37,-8.1392925824948302e-20,1.0418723091925611e-13,2.5852305163526208e-14,1.7613148214632986e-23,0.88129999999999997,0.0,0.0,0.0,0.0083389905580925523,0.1082770614420708,0.00010000131519562305,3.2333639466700061e-05,3.1600077707877787e-05,4.9057191359750687e-06,8.2871105448008327e-11,2.4750852206872899e-05,3.0504378398496101e-13,5.6563709304472135e-07,1.1680564920494814e-12,1.5993830602545157e-14,0.00047686392248141721,0.00049894235405383849,1.5815177320433056e-06,0.00047591388134274359,1.283222214198034e-13,7.9416412931800165e-10,1.618066964204346e-13,6.9954333456634065e-10,1.169168242601423e-06,2.5830320310765251e-08,1.1042821615734716e-07,9.0340610823017463e-10,3.517585371717917e-08,1.9356308445688945e-07,1.6630363005382157e-10,3.9714829217386207e-07,6.6296377308526146e-10,5.0159684676322958e-10,6.6002079718567372e-16,6.4580499891634009e-07,2.2232404204851646e-12,1.6961912730167898e-11,1.6966181153699443e-07,7.5293318290803156e-13,7.7972895588141805e-12,4.4089262347447121e-08,1.9723351613761071e-10,1.7786833669725502e-10,4.0300115098432689e-10,1.7814330061714278e-15,7.7363052356705683e-10,3.9101009885451779e-09,2.7906407181052073e-16,1.6992268930609066e-14,1.5530123466410774e-16,8.895967636744972e-14,7.7797800088673112e-10,8.3937367689202707e-10,5.545551025705611e-15,2.6198202665692136e-08,1.4197286923205108e-13,1.3997236763807973e-14,7.2245709679150726e-07,8.0711516192624691e-11,1.0946953422466184e-14,1.7169702001285888e-18,8.2902356497612472e-14,1.3169030599905251e-09
8.644820739565642e-06,0.001721210250943264,5.7843846324461434e-13,1.7926881351922347e-10,1.8853956203751044e-15,6.7777598146869681e-09,1.21176701257782e-06,2.164475455619377e-05,1.5048815491673307e-28,5.9899606948778974e-32,1.0808696265710596e-21,1.9294830138903447e-15,9.1720769983656361e-20,1.6532415368485626e-12,1.566446901699627e-12,3.2213677282137594e-19,9.7398117292763218e-20,1.0209900351001387e-14,6.5588017831741817e-14,1.2677780685207903e-25,3.5239913539570288e-14,8.3100247716032603e-22,2.6439678380707305e-15,3.9930556836070678e-14,1.0697146544368692e-06,9.6060162663907505e-16,6.3723091262240428e-13,1.3159600768747303e-06,6.2394542011515182e-37,-8.1038906701887737e-20,1.0974931339241024e-13,2.7907040270360127e-14,1.9388786475475396e-23,0.88129999999999997,0.0,0.0,0.0,0.0083056452175039736,0.10826561910389951,0.00010000141958880163,3.2512058801080063e-05,3.1468193457597189e-05,4.8866820809829491e-06,8.2517411387671391e-11,2.4652664232896273e-05,3.0385385945578523e-13,5.6322295248314452e-07,1.1634227485529793e-12,1.5925568892576766e-14,0.00048780016515382327,0.00051048850296108751,1.6188194948677544e-06,0.0004866919016424278,1.3127921677227818e-13,8.1254430005274641e-10,1.6551757042089847e-13,7.1561004621968739e-10,1.1968382157464276e-06,2.6653274460058033e-08,1.139374314344772e-07,9.3605124198914421e-10,3.6461587423307174e-08,2.0518408258231863e-07,1.6565897610616755e-10,3.994773409413118e-07,6.6678842390363749e-10,5.0449057068454266e-10,6.5719846445414246e-16,6.690688425983945e-07,2.4030256407812219e-12,1.7364126699198672e-11,1.8026173089342314e-07,7.501984165312151e-13,7.7710787194091518e-12,4.5157728322680502e-08,2.0199414201479838e-10,1.821615454665985e-10,4.1272843906472793e-10,1.8244316725733795e-15,8.1075052549303106e-10,4.0973494951178121e-09,2.9242800559163352e-16,1.7807584853077119e-14,1.6273836335913619e-16,9.3277549553439013e-14,8.1574482737762066e-10,8.5715143838877551e-10,5.6624674829472833e-15,2.8199604321074649e-08,1.5281883224904478e-13,1.4292339509576472e-14,7.5853618762885949e-07,8.4719963582431858e-11,1.1489531695120446e-14,1.8022416092581626e-18,8.7011355319718536e-14,1.4213803730755724e-09
8.861836258834494e-06,0.0017211917761358747,6.1351389355585116e-13,1.8353672456121027e-10,1.8839034706429251e-15,6.9383345375708376e-09,1.2104340526963805e-06,2.2178999057694504e-05,1.6502629082764281e-28,6.300917293653049e-32,1.1589983757971228e-21,2.0274303670908942e-15,9.824319202215931e-20,1.7296425736107974e-12,1.6879614560072044e-12,3.5447288044056968e-19,1.0285742967506963e-19,1.0707796239496579e-14,7.0295640308289218e-14,1.3968705146964142e-25,3.7945397514320884e-14,9.2194367701798387e-22,2.7745475437412428e-15,4.3154432115339916e-14,1.0952150532448476e-06,9.8346409556098055e-16,6.6793190452902191e-13,1.3811509381604047e-06,6.8804872533301155e-37,-8.0647234381269667e-20,1.154438124354458e-13,3.006126550270926e-14,2.1292372365665973e-23,0.88129999999999997,0.0,0.0,0.0,0.0082725790485862899,0.1082542661105195,0.00010000152909248842,3.267560416029137e-05,3.1337428269342036e-05,4.8678025555371039e-06,8.2166777546935601e-11,2.4555303957457539e-05,3.0267400705659985e-13,5.6082969946690557e-07,1.1588280662832425e-12,1.5857897794267248e-14,0.00049864753586897068,0.00052194376900075172,1.6559695485213843e-06,0.0004973821330602682,1.3421237869755421e-13,8.3077979301274833e-10,1.6919828899720862e-13,7.3154643109121898e-10,1.2244003883056355e-06,2.7474852468069409e-08,1.1744018784107382e-07,9.6867351026558706e-10,3.7746333347498148e-08,2.171199540745643e-07,1.6501965136447977e-10,4.0167178504462893e-07,6.703881757686875e-10,5.0721413645270613e-10,6.5440828421675749e-16,6.9236867163998199e-07,2.5920469124212497e-12,1.7764773155691125e-11,1.9118548170182101e-07,7.4749771433836932e-13,7.7452092657370637e-12,4.6221558924121641e-08,2.0673328070188614e-10,1.8643537674297913e-10,4.2241182276170484e-10,1.8672362633068673e-15,8.4854333068031872e-10,4.2879663833545545e-09,3.0603234091365317e-16,1.863767845836864e-14,1.7030927730239545e-16,9.7676746602081096e-14,8.542233172779409e-10,8.7474874420733453e-10,5.7781739035712465e-15,3.0293449711481258e-08,1.6416576484143567e-13,1.458438806488436e-14,7.9536755768089917e-07,8.8806031523697666e-11,1.2042541410007123e-14,1.8891642347212623e-18,9.1199352486365623e-14,1.5309702561681196e-09
9.078851778103345e-06,0.001721173450720313,6.4956403643450536e-13,1.8778438768552712e-10,1.8824911712817516e-15,7.0981772097944615e-09,1.2091115927617296e-06,2.2710469812600649e-05,1.8054793849980867e-28,6.6166916705335384e-32,1.2406866850156418e-21,2.1275769355939092e-15,1.0505181038883502e-19,1.8076761409290304e-12,1.8154454773497949e-12,3.8916783864877397e-19,1.0849238606833716e-19,1.1217558303799173e-14,7.5212268080628524e-14,1.5363657140776911e-25,4.0781904790180451e-14,1.0197860936307896e-21,2.9079414795854518e-15,4.6530620314728295e-14,1.1206172437098633e-06,1.0062359563841828e-15,6.9922901443515085e-13,1.4477118853710976e-06,7.5693813061905076e-37,-8.0215211194235625e-20,1.2126981785100946e-13,3.2316708572773912e-14,2.3329615874855594e-23,0.88129999999999997,0.0,0.0,0.0,0.008239788052862235,0.10824300136229455,0.00010000164380400125,3.2825016284374421e-05,3.1207768869944574e-05,4.8490778296291572e-06,8.1819166803170059e-11,2.4458757012414019e-05,3.0150408190010435e-13,5.5845708061548673e-07,1.1542717671705957e-12,1.5790810143084551e-14,0.00050940713300863603,0.00053330926381522307,1.6929691487825191e-06,0.00050798566213405209,1.3712200486539876e-13,8.4887237787268755e-10,1.7284922483230213e-13,7.4735409414312397e-10,1.2518556708308256e-06,2.8294944730768376e-08,1.2093602417560965e-07,1.0012650410790284e-09,3.9029768824649299e-08,2.2936750396766245e-07,1.6438556347777093e-10,4.0374022944051348e-07,6.737774544142471e-10,5.0977845855312166e-10,6.5164961177672955e-16,7.156966704798128e-07,2.7905134986564301e-12,1.8163865345479021e-11,2.0243205218468579e-07,7.448303774477713e-13,7.7196741194754145e-12,4.7280806194587088e-08,2.1145117939078361e-10,1.9069005344803358e-10,4.3205180715873315e-10,1.9098490110513089e-15,8.8699779657339414e-10,4.4818947558288651e-09,3.1987301700485662e-16,1.948230500782634e-14,1.7801171664417355e-16,1.0215606820531187e-13,8.9340299187755639e-10,8.9216823781206184e-10,5.8926882872979962e-15,3.248120806496955e-08,1.7602162902592585e-13,1.4873427861889507e-14,8.3294358814138561e-07,9.2968572851884006e-11,1.2605825156411292e-14,1.9777136729702842e-18,9.5465155910623533e-14,1.6457700317179399e-09
