Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873)
1.160819624612693e-09,0.0016785647886359417,1.3252293666599158e-19,-1.0826655767118241e-14,2.7104903550495708e-16,3.2908998632212621e-15,9.2058124522115465e-11,1.4417669970862794e-15,2.7221300259245826e-29,-4.1249998301134649e-26,2.9051036769025847e-29,6.773883341224853e-15,2.9826452152029699e-16,1.0113622378294215e-17,1.7390270712225865e-18,1.6515352227357586e-30,7.3760894938456611e-29,6.2524264576471135e-26,8.5274329602538972e-29,1.1175403315622889e-39,3.7657266198166681e-26,-3.43848692973812e-15,2.0153744211395135e-23,-2.0406923215954112e-15,1.2128543707876288e-11,6.205423284075887e-21,1.0309517249022566e-18,1.8927929295786481e-15,2.6140615212058661e-38,-1.3762936327045339e-19,-5.5517320445349473e-23,-6.1529975011068508e-29,2.0089825600207772e-32,0.88129999999999997,0.0,0.0,0.0,0.0098886923242941221,0.10880262895410794,9.9999999999991927e-05,5.7059907396679799e-08,6.1155614108160044e-07,2.5355771864658147e-07,9.6539625694256703e-13,3.6447113485388864e-07,9.1391545305094939e-12,6.4741181626242785e-09,1.0542809821544595e-14,1.1749022818266933e-16,7.4607028575020382e-12,6.6038863515779445e-11,6.6702223248380385e-09,1.4799146689231443e-09,1.0155632223149033e-19,1.5196377368600183e-16,1.3996434369210938e-20,6.8706907629185898e-18,6.2949142583441731e-09,3.4349701222062394e-19,8.3510765089153491e-20,4.9280381786093821e-22,4.1881151319921911e-23,2.9921857556369628e-24,1.5606202584122265e-11,1.2104755902417811e-11,1.3951806634743471e-14,9.8127073936708125e-15,3.2052395880208161e-17,2.3298051283930794e-17,3.8806375723245999e-15,1.6931640501063629e-14,1.0978521642701902e-22,9.6518342659013041e-15,9.3962517815750352e-14,5.4341201543545564e-14,1.4377032810144346e-16,1.1598573554710229e-16,3.0841467534703679e-16,4.294788339817998e-22,4.9395919812385551e-20,4.7114406645975363e-20,2.0140578451974027e-27,3.1115264376899794e-24,1.1325983544265858e-27,4.848411927243471e-25,1.8575396181443878e-21,1.0932113867029489e-13,6.8540534517714969e-19,6.3537396974556602e-24
1.2034213673088335e-09,0.001678564763422126,1.647039528667379e-19,-1.0638944830163053e-14,2.1962804410765937e-16,3.2887353296140194e-15,9.8721885247999299e-11,1.6549575302075698e-15,2.5229503241101984e-29,-1.0464877220604926e-25,2.9054541994765166e-29,6.6391772053453764e-15,2.6581222925541733e-16,1.0377257058818885e-17,1.7974717819973514e-18,1.7896181564102147e-30,7.8845844831969091e-29,6.6599546620938115e-26,8.6419137030174681e-29,1.0398812458755728e-39,4.2198791481698473e-26,-3.3632931722429608e-15,2.1940687149633435e-23,-2.0971515027801962e-15,1.321407853126379e-11,7.0049812090010526e-21,1.0365344049772477e-18,1.9097544682743868e-15,2.5334100537571859e-38,-1.4516572006472516e-19,-5.943217828907272e-23,-6.9953239017281861e-29,2.03055157259097e-32,0.88129999999999997,0.0,0.0,0.0,0.0098886442848967401,0.10880261392391075,9.999999999999167e-05,5.915324501464272e-08,6.3399371469896804e-07,2.614489283089247e-07,1.0008158656807756e-12,3.7925573125824642e-07,9.1391114277755224e-12,6.7121524172378945e-09,1.0970473933126659e-14,1.2180999807557863e-16,8.3170350665912893e-12,7.1219241316381587e-11,6.9151688021548852e-09,1.590515707771474e-09,1.0665973680947267e-19,1.6725878284873514e-16,1.5577017247541522e-20,7.9053145336524708e-18,6.5260788897603034e-09,4.0706801530928406e-19,1.0204411516375694e-19,6.0328992958041561e-22,5.3143207645021417e-23,3.8032955770318071e-24,1.6360870129252357e-11,1.3188158252225143e-11,1.5200836847489696e-14,1.0692277272729523e-14,3.3243274029658076e-17,2.7172409119391589e-17,4.0102614999546992e-15,1.8152426283953483e-14,1.3490540931779113e-22,1.0125222761982534e-14,9.959708155589304e-14,5.9849079428923554e-14,1.583509194924112e-16,1.2774978396605509e-16,3.4035315317253284e-16,4.7395434260318945e-22,5.5266206565170374e-20,5.3495718361927851e-20,2.2868477102921799e-27,3.4815490481438489e-24,1.2860007797410625e-27,5.5169368975038879e-25,2.1358345267225154e-21,1.1736487689715815e-13,7.3583677902750513e-19,7.525833496234912e-24
1.246023110004974e-09,0.0016785647382085503,1.9787331555855762e-19,-1.0458416873283955e-14,2.4820351089539591e-16,3.2845581397437494e-15,1.0561643998350835e-10,1.8908800464412773e-15,2.3321431151082231e-29,2.692410532605903e-25,2.9014142046922622e-29,6.5002274906325702e-15,2.329261118747474e-16,1.0648733153997433e-17,1.8547486195131209e-18,2.0530873558518532e-30,8.4024522125606309e-29,7.0849332766033198e-26,8.7477104886060381e-29,9.6721004726099731e-40,4.7138328368935013e-26,-3.2857055720609136e-15,2.3844387491521542e-23,-2.1523400908054094e-15,1.4351037384038205e-11,7.8720141592748903e-21,1.0414831770849247e-18,1.9256232551419509e-15,2.4475309000318614e-38,-1.5277986206231674e-19,-6.3445034131413344e-23,-7.9154845107570937e-29,2.0497090137800614e-32,0.88129999999999997,0.0,0.0,0.0,0.0098885962421036751,0.10880259889359219,9.9999999999991399e-05,6.1246529932259739e-08,6.5643085256332474e-07,2.6933987980912657e-07,1.036234777820634e-12,3.9404015979364165e-07,9.1390683218969155e-12,6.9501819917060398e-09,1.1398133188883125e-14,1.261296830346982e-16,9.2361006983058967e-12,7.6612820956711714e-11,7.1601140551125602e-09,1.7051009405919578e-09,1.11869109196423e-19,1.8343531306503687e-16,1.727244097109119e-20,9.0515132061379409e-18,6.7572423951393875e-09,4.7953436636652368e-19,1.2380256924191871e-19,7.3328131111727825e-22,6.6873476182453509e-23,4.7943547632888712e-24,1.7120445169643777e-11,1.4322883244782002e-11,1.6509050667049644e-14,1.1613576947018239e-14,3.4434867843247984e-17,3.1520078476184275e-17,4.1372378444949458e-15,1.9412483930339771e-14,1.645902883993384e-22,1.0603321544415917e-14,1.0531956141530882e-13,6.5680133239809195e-14,1.737875545674035e-16,1.4020459198586856e-16,3.7420986786330811e-16,5.2110106668685411e-22,6.1644254095041336e-20,6.051527854620443e-20,2.5869215796360478e-27,3.8835977375115538e-24,1.4547462695772065e-27,6.2564268964278897e-25,2.446306390587891e-21,1.2568367559254162e-13,7.8799273963933713e-19,8.8708225708727257e-24
1.2886248527011146e-09,0.001678564712995351,2.362120664628918e-19,-1.0074574111755372e-14,7.8254227877837363e-16,3.2787563320251183e-15,1.1274112786034232e-10,2.1510902490517257e-15,2.1554822936586208e-29,5.4173617873989778e-25,2.8936320241395251e-29,6.3663726368087639e-15,2.0790522571581836e-16,1.0928412533801421e-17,1.910872276216097e-18,2.6000546487191165e-30,8.9290033456122072e-29,7.5282779142744644e-26,8.846308503451986e-29,8.6878988994738217e-40,5.2501820663486127e-26,-3.2145051929322567e-15,2.5871413941429968e-23,-2.2063136341571253e-15,1.5539742056231371e-11,8.8093379528480235e-21,1.0458971544719956e-18,1.9405614183623408e-15,2.3577099803383814e-38,-1.6046529657735189e-19,-6.7552773358839373e-23,-8.9174811825935133e-29,2.0667942694403823e-32,0.88129999999999997,0.0,0.0,0.0,0.009888548195915817,0.10880258386318734,9.9999999999991141e-05,6.3339762149882302e-08,6.7886755274739488e-07,2.7723060689063749e-07,1.0716529903201989e-12,4.0882438386548953e-07,9.1390252128745021e-12,7.1882068654072391e-09,1.1825786530264773e-14,1.3044928268579601e-16,1.0220092814673313e-11,8.2221446408770528e-11,7.405058083627138e-09,1.8236702519619507e-09,1.1718534896314692e-19,2.0050736981619039e-16,1.9086731103550805e-20,1.031682472019043e-17,6.9884047747593986e-09,5.617632028124141e-19,1.4920145287035909e-19,8.8534635285825879e-22,8.3497977584037631e-23,5.9970323744736246e-24,1.7884603117469362e-11,1.5509251999533581e-11,1.7876818552243235e-14,1.2576868231240178e-14,3.5627176167687371e-17,3.6379376008433208e-17,4.2616019151006872e-15,2.0711507612487931e-14,1.9946830059338064e-22,1.1085883936659167e-14,1.1112528793071867e-13,7.1839226560311329e-14,1.9009312898079551e-16,1.5336056732219705e-16,4.1001484049095394e-16,5.7096081167675051e-22,6.8558525450948093e-20,6.8215683876188595e-20,2.9161003868270078e-27,4.3194688887900496e-24,1.6398588196049489e-27,7.0723343296222647e-25,2.7916634338510122e-21,1.342764989426733e-13,8.4186673216293721e-19,1.0408417500302688e-23
1.3312265953972551e-09,0.0016785646877825113,2.901768153751266e-19,-8.960979195588312e-15,2.3315419025943774e-15,3.2711143556826045e-15,1.2009494070337714e-10,2.4371926731773491e-15,1.99742514053763e-29,2.8996826289527136e-24,2.8816972260826081e-29,6.2202249392726235e-15,1.7393944182921222e-16,1.121614518953165e-17,1.9657839672443822e-18,4.3310978703143411e-30,9.4635357958032261e-29,7.9909396184183922e-26,8.9367342273934351e-29,6.7444511626185849e-40,5.8316667694589108e-26,-3.1326136639667922e-15,2.8028593433928275e-23,-2.2589870284165422e-15,1.6780493332086765e-11,9.8197608737945787e-21,1.0497097366633104e-18,1.9544510026823226e-15,2.265405836594923e-38,-1.6820667056794984e-19,-7.1752169975966885e-23,-1.0005359886409392e-28,2.0815486555506041e-32,0.88129999999999997,0.0,0.0,0.0,0.0098885001463337226,0.10880256883272162,9.9999999999990857e-05,6.5432941667862025e-08,7.0130381363748348e-07,2.8512113331877935e-07,1.1070705006324829e-12,4.2360837685836424e-07,9.1389821007087927e-12,7.4262270209917497e-09,1.2253433187383456e-14,1.3476879671401426e-16,1.127120431793386e-11,8.8046961523239888e-11,7.6500008876147133e-09,1.9462235261411753e-09,1.2260936565724785e-19,2.1848855518437042e-16,2.1023913465765268e-20,1.170900292635051e-17,7.2195660288949144e-09,6.5467078903536374e-19,1.786912664577466e-19,1.0622799311916682e-21,1.034971894341257e-22,7.4471841767393837e-24,1.8653040639114333e-11,1.6747564669831877e-11,1.9304486772759295e-14,1.3582395844786904e-14,3.6820211427656171e-17,4.1790207678606327e-17,4.3832248905625511e-15,2.2049193860935625e-14,2.4022789832801544e-22,1.1572679909815011e-14,1.1700984761947309e-13,7.8330967952131701e-14,2.0727986215539626e-16,1.6722757191990709e-16,4.477965164661067e-16,6.2357318885113216e-22,7.6038234077806295e-20,7.6640952110845138e-20,3.2762658142287194e-27,4.7910062727644276e-24,1.8423965873518203e-27,7.9703766246566806e-25,3.1747595896363395e-21,1.4314231495339044e-13,8.9745228569945253e-19,1.2159954025430009e-23
1.3418770310712902e-09,0.00167856468147937,3.0718200876662348e-19,-8.5145641777331815e-15,2.476698957937361e-15,3.2688809818556598e-15,1.2196953832064842e-10,2.5129567635819262e-15,1.9598356193125194e-29,1.8620480920820668e-25,2.877977142003644e-29,6.1827446932926824e-15,1.6512206209652248e-16,1.1289179239682462e-17,1.9793144466428017e-18,4.7402199021129564e-30,9.5983338076766273e-29,8.1097373507958484e-26,8.9578585250588563e-29,6.0422355777870571e-40,5.9844239154229188e-26,-3.111498235847482e-15,2.858904888560375e-23,-2.2719400532088168e-15,1.7098846701282619e-11,1.0084116616683303e-20,1.0505584138909102e-18,1.9577411853548761e-15,2.2421207742130782e-38,-1.7014728272362447e-19,-7.2815954398940035e-23,-1.0291226951664256e-28,2.0848267202307931e-32,0.88129999999999997,0.0,0.0,0.0,0.0098884881334079227,0.10880256507509729,9.9999999999990789e-05,6.5956228313078986e-08,7.0691281002329568e-07,2.8709373545374163e-07,1.1159247681828098e-12,4.2730433678643015e-07,9.1389713221762818e-12,7.4857313207033137e-09,1.2360343743202185e-14,1.3584866180658281e-16,1.154472656348593e-11,8.9537445376389552e-11,7.7112363972694284e-09,1.9774843252814794e-09,1.2398231655239161e-19,2.2312745896651264e-16,2.1527882767584635e-20,1.2077799613641621e-17,7.277356166603696e-09,6.7967831849791604e-19,1.8675910303859375e-19,1.1107483555825983e-21,1.0908587373965798e-22,7.8529982327202223e-24,1.8845785158512787e-11,1.7065292272427032e-11,1.9670801553994671e-14,1.3840404241493665e-14,3.7118539896773388e-17,4.3233921022036804e-17,4.4131847848187659e-15,2.2389621110915252e-14,2.5142325815586923e-22,1.1695013401034561e-14,1.1849281191696504e-13,8.0006395540483446e-14,2.1171559460034475e-16,1.708065255411637e-16,4.5755397997411499e-16,6.3716081661844879e-22,7.800000550570626e-20,7.8865822887966704e-20,3.3713751350280307e-27,4.9146840371750947e-24,1.8958809811281139e-27,8.2084161564729721e-25,3.2767787769140164e-21,1.4540130348672689e-13,9.1161534946745892e-19,1.2633923390016021e-23
1.3472022489083079e-09,0.001678564678327804,3.1590527514618914e-19,-8.2815812923766215e-15,2.3919484866475451e-15,3.2677257708025791e-15,1.2291239281209654e-10,2.5514926478547834e-15,1.9408155142086733e-29,4.1407875220786804e-27,2.8760192630056946e-29,6.1650540796954976e-15,1.6182820230548104e-16,1.1325833843478347e-17,1.9860509377387854e-18,4.8440094962155025e-30,9.6659003791883522e-29,8.1696163154682005e-26,8.9682275454327141e-29,5.6816031859765922e-40,6.0619416590794277e-26,-3.102020518907341e-15,2.8872527665547714e-23,-2.2783862643603784e-15,1.7259251150615703e-11,1.0218086974844755e-20,1.0509697998070445e-18,1.9593634779359152e-15,2.2304573156166063e-38,-1.7111803865485068e-19,-7.3349900762067204e-23,-1.0436289127380247e-28,2.0864124161056583e-32,0.88129999999999997,0.0,0.0,0.0,0.0098884821268655117,0.10880256319628397,9.9999999999990748e-05,6.6217870400549542e-08,7.0971729785236853e-07,2.8808003224655793e-07,1.12035188539331e-12,4.2915231082559181e-07,9.1389659328363911e-12,7.5154833593390834e-09,1.2413798849726827e-14,1.3638859233448169e-16,1.1683122895959611e-11,9.028782286944091e-11,7.7418541233945592e-09,1.9932080956929175e-09,1.2467134377497187e-19,2.2546859244861577e-16,2.1782861725263698e-20,1.2265397318657396e-17,7.3062512090872218e-09,6.9245978074261107e-19,1.9090272438120692e-19,1.13565144152121e-21,1.1197460410516854e-22,8.0628510941041603e-24,1.8942249732388219e-11,1.7225381414964086e-11,1.9855371979046381e-14,1.3970404799426573e-14,3.726770380224534e-17,4.3969881416273938e-17,4.4280998651985692e-15,2.2560732364746798e-14,2.5718011357012073e-22,1.175627209600336e-14,1.1923602374428044e-13,8.085202900519767e-14,2.1395443972363683e-16,1.7261293080442809e-16,4.6247980127997248e-16,6.4402020443659484e-22,7.8994992867142682e-20,7.9996535749065304e-20,3.4197111253885487e-27,4.9774124458305736e-24,1.9230625561931346e-27,8.3295307875811961e-25,3.3287580675418215e-21,1.4653716690500346e-13,9.1873681351039544e-19,1.287657600063408e-23
1.357852684582343e-09,0.0016785646720246911,3.3269808182299091e-19,-7.8511957168047523e-15,2.0615435848449905e-15,3.2653654731235508e-15,1.2480911598274159e-10,2.6298888817541415e-15,1.902097728176315e-29,-1.5952092367201849e-25,2.871969498481264e-29,6.1311781795956921e-15,1.5680130118407947e-16,1.1399482698560693e-17,1.9994695329779329e-18,4.9166298856750938e-30,9.8013629524010938e-29,8.2903434014200074e-26,8.9887225713255065e-29,5.0184949508686742e-40,6.2192853732784937e-26,-3.0845910999571156e-15,2.9446057979238227e-23,-2.2912242510479676e-15,1.7582518201761431e-11,1.0489639783748454e-20,1.0517742902623377e-18,1.9625752923876967e-15,2.2070722463447795e-38,-1.7306152320028199e-19,-7.4421868181656616e-23,-1.0730710545399864e-28,2.0895083012667766e-32,0.88129999999999997,0.0,0.0,0.0,0.0098884701136217213,0.10880255943865527,9.9999999999990681e-05,6.6741152105218258e-08,7.1532625270750375e-07,2.9005261745992809e-07,1.1292060865660537e-12,4.3284824684903163e-07,9.138955154009399e-12,7.5749872133458636e-09,1.2520708714072674e-14,1.3746844933854186e-16,1.1963207392860693e-11,9.1798866993133038e-11,7.8030895182395468e-09,2.0248423770606593e-09,1.2605451064590336e-19,2.3019434968116309e-16,2.2298847573685094e-20,1.2647070927919845e-17,7.3640412413151674e-09,7.1858796601365696e-19,1.9941446672965737e-19,1.1868271699025279e-21,1.1794671225275155e-22,8.4968904406271284e-24,1.913536086252112e-11,1.7548012999954496e-11,2.0227341917579461e-14,1.4232400768469558e-14,3.7566043624556069e-17,4.5470427986944244e-17,4.4578071719039295e-15,2.2904747207890161e-14,2.6902012025814317e-22,1.1878969858306801e-14,1.2072586611159684e-13,8.255917632633314e-14,2.184741966184285e-16,1.7625968608356306e-16,4.7242587639953068e-16,6.578704808164228e-22,8.1013469102979808e-20,8.2294971557812436e-20,3.5179652225350705e-27,5.1046671371114649e-24,1.9783154039741009e-27,8.5760105891566079e-25,3.4346866763060169e-21,1.4882162203429847e-13,9.330595431456138e-19,1.3373458299042954e-23
1.368503120256378e-09,0.001678564665721605,3.4835044375693505e-19,-7.4817837095287211e-15,1.8419894039355571e-15,3.2629527027638284e-15,1.2672021602105575e-10,2.7100734177323555e-15,1.8628200613426675e-29,7.1405588536347185e-25,2.8677762881986257e-29,6.0977978140265758e-15,1.5230607350188547e-16,1.1473677223177184e-17,2.0128171280153543e-18,5.0071204277876225e-30,9.9372568929686327e-29,8.4123758469355236e-26,9.0089758464657206e-29,4.4509516887315015e-40,6.3797473195101135e-26,-3.0676645294562593e-15,3.0028447376763026e-23,-2.3039926781025285e-15,1.790906620609709e-11,1.0766044973740903e-20,1.0525582360927474e-18,1.9657498292650345e-15,2.1835973610933459e-38,-1.7500837213828695e-19,-7.5499227080420588e-23,-1.1030914756811296e-28,2.092520319589879e-32,0.88129999999999997,0.0,0.0,0.0,0.0098884581001660136,0.10880255568102432,9.9999999999990613e-05,6.7264430516195018e-08,7.2093517978435503e-07,2.9202519166174298e-07,1.1380602433431708e-12,4.3654416661063853e-07,9.1389443749861487e-12,7.634490769079059e-09,1.2627618108023503e-14,1.3854830092962797e-16,1.2247709548473334e-11,9.3323653972405588e-11,7.8643248365430803e-09,2.0567256443020351e-09,1.2744450592582283e-19,2.3497826172442296e-16,2.2822923092742823e-20,1.3037488747196423e-17,7.4218312032277962e-09,7.4548311145840952e-19,2.0823241058799621e-19,1.2398718688330337e-21,1.2418626655337591e-22,8.9506369482472026e-24,1.9328711190493554e-11,1.7873919060775725e-11,2.0603087907063604e-14,1.4497059321351815e-14,3.7864429596487433e-17,4.7009704447835789e-17,4.4873540097107286e-15,2.3251147942301635e-14,2.81305901640829e-22,1.2001906151388111e-14,1.2222021363852274e-13,8.4287551285053631e-14,2.2305018498131624e-16,1.7995181612482179e-16,4.8249819360839156e-16,6.7189655395294346e-22,8.3070347520864892e-20,8.4643365022799057e-20,3.6183549220537584e-27,5.2343442483256091e-24,2.0347692002969179e-27,8.8282395357175562e-25,3.5432831898495591e-21,1.5112303488406219e-13,9.474885912228474e-19,1.3886101668601925e-23
1.3791535559304131e-09,0.001678564659418544,3.6307839788216933e-19,-7.1624690082508287e-15,1.6572727900263441e-15,3.2604919319551672e-15,1.2864575860200745e-10,2.7920731721064711e-15,1.8234941993632647e-29,-1.4643383378411822e-25,2.863453143490884e-29,6.0645775355840987e-15,1.4799609751128231e-16,1.1548416096051899e-17,2.0260941202981128e-18,5.0884683972215052e-30,1.0073572634033013e-28,8.5357301782684629e-26,9.029019647943478e-29,3.961851796256214e-40,6.5433755207226307e-26,-3.0508995155332751e-15,3.061981128786157e-23,-2.316692340328627e-15,1.8238899189900788e-11,1.1047346071084251e-20,1.0533227444473193e-18,1.9688889062484096e-15,2.1600266326668679e-38,-1.7695890109763248e-19,-7.6581930210383664e-23,-1.1336966065264495e-28,2.0954541840910585e-32,0.88129999999999997,0.0,0.0,0.0,0.0098884460864983852,0.10880255192339118,9.9999999999990545e-05,6.7787705633485366e-08,7.2654407906036832e-07,2.9399775498688737e-07,1.1469143556890624e-12,4.4024006993100156e-07,9.1389335957666481e-12,7.6939940262436953e-09,1.2734527026389603e-14,1.3962814710238696e-16,1.2536663621513973e-11,9.4862212613236919e-11,7.9255600783038447e-09,2.088857895591478e-09,1.2884134382308753e-19,2.3982052849523853e-16,2.3355151195076182e-20,1.3436779452409622e-17,7.4796210948292822e-09,7.7316132063468711e-19,2.1736491909405226e-19,1.2948377914127514e-21,1.3070295658178985e-22,9.424820051900971e-24,1.9522296656578794e-11,1.8203103615115308e-11,2.098261458241912e-14,1.4764383733712594e-14,3.8162852909142916e-17,4.8588390876524304e-17,4.5167412522381797e-15,2.3599929908844202e-14,2.940505210863118e-22,1.2125079374303131e-14,1.2371900395428257e-13,8.6037217506909656e-14,2.2768257351545564e-16,1.8368945708417964e-16,4.9269714583559955e-16,6.8609897101427164e-22,8.5166111069929796e-20,8.7042454072125091e-20,3.7209117690831482e-27,5.3664742613628947e-24,2.0924416844604637e-27,9.0863166566050296e-25,3.6545975503870774e-21,1.5344138946349175e-13,9.6202385747521219e-19,1.4414901686034529e-23
