Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727)
7.21602427133704e-13,0.001793012619988518,3.098196737783083e-27,2.5051609338139189e-22,5.4542852341485018e-20,3.098163114729416e-27,7.328542334045266e-18,2.2042033852920551e-27,2.9360801545219717e-54,-8.3623409008576702e-46,1.9143196945340635e-44,8.0566242371256608e-41,9.1800772497540621e-38,3.7897086188995476e-23,1.6445568397337305e-33,6.0183865515331822e-49,3.4935572843863445e-44,2.3334330727989283e-35,4.3928149849713662e-45,5.1825068930363378e-89,2.9298335426272856e-62,1.9366946097291176e-63,1.2231106641287319e-75,2.9435259096983514e-54,1.273324123161829e-57,1.8066323865923191e-51,1.4353163494651473e-44,3.5418125154154018e-32,3.344145697016129e-67,3.3294069365270237e-73,6.5286715231820356e-66,6.0546091869566864e-66,5.7062408823825821e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998244359882,0.10880299999973193,0.0001,9.4309143888185662e-12,8.2690449992147861e-11,8.265152746370409e-11,1.8744478443908693e-16,1.5348656918917863e-13,5.2305991733346739e-13,1.1438398321641354e-13,6.5453983463165369e-21,2.9532501456605024e-21,5.7493184583178368e-23
9.725951677553262e-13,0.0017930126199881351,5.6178748665898002e-27,4.5425393902533083e-22,7.3397079087918003e-20,5.6177933004183383e-27,1.1016981481612629e-17,4.337056836184561e-27,5.3275015071204493e-54,-8.1090901217581791e-44,3.4747390228031081e-44,1.462896727998583e-40,1.2369390377236832e-37,5.1077674316060178e-23,2.9850540071267641e-33,1.4442041844008344e-48,8.3830002629023353e-44,4.2354406702283704e-35,1.0556972760365266e-44,3.1703800292761082e-88,4.2189750488187642e-61,2.4141850854437809e-62,7.4617740680145928e-75,4.2386921263273278e-53,3.9844529172918128e-57,4.3446708004286121e-51,2.6049889299168283e-44,8.4926999944006494e-32,8.0216095197383955e-67,1.8276349870607815e-72,3.9853434556364065e-65,1.9224857968915223e-65,2.4036108564529956e-76,0.88129999999999997,0.0,0.0,0.0,0.009889999763372459,0.10880299999951791,0.0001,1.2711239730463539e-11,1.1140323580484914e-10,1.113283694719347e-10,2.5257154553729602e-16,2.7845468079595687e-13,7.0264123873440836e-13,2.0334687447704962e-13,1.1879921454192586e-20,5.2508688713669348e-21,1.3801551613543078e-22
1e-12,0.0017930126199876438,5.9379344595040912e-27,4.8013353509757816e-22,7.5452037729613375e-20,5.9378458690925886e-27,1.1455309327778249e-17,4.6234869029370716e-27,5.6314323059446348e-54,-3.4551490900199154e-44,3.6731132936954292e-44,1.5458690298721839e-40,1.2717500211659412e-37,5.2516779923871581e-23,3.1554666573850385e-33,1.5672472187894194e-48,9.097171542449875e-44,4.477236128153903e-35,1.1458287621279427e-44,1.8040636701092772e-88,1.5188058239424324e-61,9.129877241222695e-63,4.2514567328724207e-75,1.5259038541039861e-53,4.4344158382782729e-57,4.7155114340447445e-51,2.7536728394897718e-44,9.215491323191112e-32,8.7046511883604518e-67,1.1129212388493151e-72,2.2679084679003074e-65,2.1426235336056772e-65,2.7518769710940689e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997567052644,0.1088029999994909,0.0001,1.3069404520337738e-11,1.14536852127128e-10,1.1445723646949595e-10,2.5967925957647088e-16,2.9433505065223752e-13,7.2217595056531044e-13,2.1447125274899331e-13,1.2557878644114845e-20,5.5381840571296743e-21,1.4978033043777072e-22
1.2235879083769486e-12,0.0017930126199876438,8.8791012524361639e-27,7.1795239937759701e-22,9.2191014585210184e-20,8.8789396753511514e-27,1.5293157513052871e-17,7.3958927185323637e-27,8.4258561647878665e-54,1.3152359814285308e-42,5.4975451466924456e-44,2.2996140509754109e-40,1.5556759614084037e-37,6.4257840167403689e-23,4.7227034419525338e-33,2.8429358091514625e-48,1.6501353758004576e-43,6.7009601450963609e-35,2.0811841478212739e-44,-3.8274134567160912e-87,-7.4854330175496419e-60,-4.1629110945903935e-61,-8.9932353184574448e-74,-7.5204156522641168e-52,9.6164134394087549e-57,8.5610262599099223e-51,4.1209639724681249e-44,1.6705641871547689e-31,1.5784495094185231e-66,-2.0085151871035467e-71,-4.8106349114853079e-64,4.6916096692222364e-65,7.1853940959869482e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997023101337,0.1088029999992442,0.0001,1.5991564842414493e-11,1.4009319751359412e-10,1.3996830868996447e-10,3.1764653060109838e-16,4.4032463757831578e-13,8.8101926578626881e-13,3.1513356533455745e-13,1.8790842654254303e-20,8.1380984848734376e-21,2.7178495751878004e-22
1.474580648998571e-12,0.0017930126199870492,1.2879403396231255e-26,1.0414115524258036e-21,1.1092485997115685e-19,1.2879120979771324e-26,2.0156318189055975e-17,1.1526436143495791e-26,1.2230336342682049e-53,-2.5950183154603449e-41,7.9827988116928834e-44,3.6170725148192534e-40,1.8742186212848822e-37,7.7437659041738981e-23,6.8574880751057805e-33,4.9492490209895951e-48,2.8725752582462917e-43,9.7299670941178831e-35,3.6283756569496e-44,1.0336144976058691e-85,1.8515963464987384e-58,1.029537544338776e-59,2.4309714819366104e-72,1.8602496493171108e-50,1.9831991643117888e-56,1.4911654849701586e-50,5.9831057665794633e-44,2.9061054850207698e-31,2.746826265693724e-66,5.4946286899825156e-70,1.2999449332175781e-62,9.7468882580603617e-65,1.7637492571407484e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996412490053,0.10880299999891238,0.0001,1.9271889724674449e-11,1.6876190586362231e-10,1.6857140738113754e-10,3.8267330283522231e-16,6.3903417694327449e-13,1.0582023956497879e-12,4.4817330705191782e-13,2.7275502170755645e-20,1.1574361581291614e-20,4.7331879876200475e-22
1.8097354369012894e-12,0.0017930126199860968,1.9369270265893682e-26,1.5661736292645446e-21,1.3584712254714175e-19,1.9368747987002205e-26,2.7564141226727104e-17,1.896279435100062e-26,1.841016835612089e-53,-1.1278260830918638e-41,1.20226486121276e-43,5.1679675070600268e-40,2.2992712537300786e-37,9.5036477767689673e-23,1.0327302528882681e-32,9.1228082386585459e-48,5.2945295549662494e-43,1.4653222570360406e-34,6.7016122771996068e-44,-5.1943442111751092e-85,4.8292358554942469e-58,2.6755102404505388e-59,-1.1239469429818203e-71,4.8518049431552081e-50,4.4636387782039688e-56,2.7496219153004725e-50,9.0091760273787246e-44,5.3510143764839276e-31,5.060253409647357e-66,-2.5162941014308018e-69,-6.0141954203381513e-62,2.2057281330039335e-64,4.913190820791171e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995597149116,0.10880299999838118,0.0001,2.3652161829571521e-11,2.0701294711603655e-10,2.0670826465228122e-10,4.6943485072373633e-16,9.6170978148293255e-13,1.2929490079457813e-12,6.5658561174535766e-13,4.1054503917059204e-20,1.6957543767645781e-20,8.7287970678833759e-22
2.1448902248040078e-12,0.0017930126199849695,2.7167085574318859e-26,2.1966946988316222e-21,1.6066304361081375e-19,2.7166215481818527e-26,3.601560594787161e-17,2.8903510406282868e-26,2.5845891129022475e-53,2.4074342857451326e-41,1.6887610922801213e-43,6.8576986068162343e-40,2.7239779938071277e-37,1.1263498126148353e-22,1.4505212157544981e-32,1.5169353261390376e-47,8.8029190701178209e-43,2.0581180001365264e-34,1.1166073093265007e-43,6.5622380912069911e-84,3.3597322954708196e-57,1.8441475720530759e-58,1.4941833584243499e-70,3.3754337635508735e-49,8.7935427909454307e-56,4.5728419132737571e-50,1.2651959730125561e-43,8.8878125731224275e-31,8.4091502972287186e-66,3.3906832675983532e-68,7.9908309592171092e-61,4.3574056874950195e-64,1.1569200915218059e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899994781829186,0.10880299999775214,0.0001,2.8032433524911635e-11,2.4523157096813297e-10,2.4477968113327324e-10,5.5612286037165114e-16,1.3498244954328921e-12,1.5255983951925369e-12,8.974147556176154e-13,5.7628977996464942e-20,2.3178155377038415e-20,1.452109056586479e-21
2.480045012706726e-12,0.0017930126199836717,3.6267252015217467e-26,2.9325221726136857e-21,1.8537307850302424e-19,3.6265906244449773e-26,4.5509010538595792e-17,4.1688148288294535e-26,3.4535707233296747e-53,-5.6582123501903826e-44,2.2578091048434662e-43,9.4876267313506764e-40,3.1483391229553523e-37,1.3023334195101444e-22,1.9391209255533833e-32,2.3437038391084235e-47,1.3599378897274704e-42,2.7513828136538045e-34,1.7286448183776613e-43,1.5324967603490304e-83,5.8415430263720496e-57,3.2021499693366084e-58,3.3928765747127305e-70,5.8688430590194529e-49,1.5700609042468181e-55,7.0656783473387087e-50,1.6911156573459215e-43,1.3716624106356224e-30,1.2984503264582118e-65,7.7335715511469898e-68,1.8145463885798165e-60,7.7910159463243125e-64,2.3918071506760967e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993966530108,0.10880299999702822,0.0001,3.2412704810694578e-11,2.8342059369741719e-10,2.8278579804651669e-10,6.4274372044916733e-16,1.8032370980768871e-12,1.7561693614272201e-12,1.1678444548931327e-12,7.6992891646474768e-20,3.0163442897498952e-20,2.2445696473945835e-21
2.8151998006094445e-12,0.0017930126199822087,4.6664237895435841e-26,3.7732087674641712e-21,2.0997767722635248e-19,4.6662268922737003e-26,5.6042666643307591e-17,5.7655080068136077e-26,4.4477842995003971e-53,2.201438481395229e-41,2.9094582742201829e-43,1.2000617560543202e-39,3.5723549215312225e-37,1.4783173051765209e-22,2.4985290157093865e-32,3.4271300189805923e-47,1.9883806031514392e-42,3.5451161500585503e-34,2.5327342126931933e-43,-7.0159731651738383e-85,-8.5259169730910439e-57,-4.645239108870869e-58,-3.1867520187639791e-71,-8.5657622350027107e-49,2.6033740467318884e-55,1.0332099363336632e-49,2.1786466502841318e-43,2.0035015683373754e-30,1.8975259327148392e-65,-5.6710101714089691e-69,-1.701650914314956e-61,1.2931820220022859e-63,4.4969660285598617e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993151251604,0.10880299999621208,0.0001,3.6792975686921918e-11,3.2158256947583546e-10,3.2072675540514258e-10,7.2930322504532454e-16,2.3218075779598174e-12,1.9846803911701323e-12,1.4653205319449955e-12,9.9140263762630525e-20,3.7847423847372938e-20,3.2836084954164587e-21
3.150354588512163e-12,0.0017930126199805845,5.8352502774782898e-26,4.7183064929711402e-21,2.3447729049472484e-19,5.834974337536532e-26,6.7614881241984051e-17,7.7146326733334702e-26,5.5670530006106783e-53,-5.2269284852510678e-41,3.6437672284579525e-43,1.5821955460095639e-39,3.996025670624884e-37,1.6543031843792446e-22,3.1287459621720183e-32,4.8019979103019984e-47,2.7857330971425421e-42,4.4393186607986504e-34,3.5556996850798833e-43,5.8725206992922532e-83,1.9058170171605777e-56,1.0405482251151844e-57,1.4297164192142046e-69,1.9147237163909849e-48,4.0769000684691441e-55,1.4476736262725491e-49,2.7277589438540055e-43,2.8040977407844783e-30,2.6571155672574818e-65,3.1934776527669945e-67,7.6469111507298412e-60,2.0253266801785234e-63,7.864011299443158e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899992335993551,0.10880299999530622,0.0001,4.1173246153594274e-11,3.5971984255187989e-10,3.5860269365929516e-10,8.1580669204201018e-16,2.9053954866159644e-12,2.2111499181388489e-12,1.787498733070433e-12,1.2406509457195755e-19,4.6169538743519301e-20,4.6028421436904834e-21
3.4855093764148813e-12,0.0017930126199788034,7.1326537263776826e-26,5.7673698694317786e-21,2.588723664957303e-19,7.1322800628785225e-26,8.022396717483829e-17,1.0050423176674584e-25,6.8112013423984099e-53,7.587956012161796e-49,4.4608014302941163e-43,1.8722284151173682e-39,4.4193516508769461e-37,1.8302927650109527e-22,3.8297726734486844e-32,6.5030193772409597e-47,3.7720522461625453e-42,5.4339916141581288e-34,4.8244537086224582e-43,1.9373785773943835e-82,5.220443938611798e-56,2.8493945031476674e-57,4.4931934566999911e-69,5.2448413091811725e-48,6.0975469628410943e-55,1.9603947443943659e-49,3.3384225587911857e-43,3.7931323077177852e-30,3.5961105026166283e-65,1.0097294386577521e-66,2.4031967808936369e-59,3.0292786941235433e-63,1.2964400937436651e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899991520755778,0.10880299999431296,0.0001,4.5553516210712791e-11,3.9783459300099222e-10,3.9641375274434377e-10,9.0225906689754018e-16,3.5538608903493517e-12,2.4355962034514257e-12,2.1321989779851785e-12,1.517614062917647e-19,5.5073469221135945e-20,6.2358466105204164e-21
3.8206641643176e-12,0.00179301261997687,8.558085981161727e-26,6.9199556681361101e-21,2.8316335115180401e-19,8.5575939647187907e-26,9.3868241155078715e-17,1.2807336531178303e-25,8.1800555489630694e-53,-7.1985742747782873e-41,5.360638254007782e-43,2.3209403288820283e-39,4.8423331427673126e-37,2.0062877518583901e-22,4.6016109629643002e-32,8.5649631799928905e-47,4.9674014428947281e-42,6.5291375674298932e-34,6.3661899092741241e-43,4.1488578197339521e-82,9.616522871444684e-56,5.2366309013291886e-57,9.2756620623991036e-69,9.6614650018108391e-48,8.7885536477950573e-55,2.581816006449654e-49,4.0106075591582952e-43,4.9901871111003094e-30,4.7333580771988097e-65,2.0955327274547013e-66,4.961253924361888e-59,4.3661132832464054e-63,2.0416055066975963e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899990705538093,0.10880299999323437,0.0001,4.99337858582786e-11,4.3592875025771787e-10,4.3416007227556821e-10,9.88664726496303e-16,4.2670641755488911e-12,2.6580373040377031e-12,2.497491827863322e-12,1.8222323481296468e-19,6.4509371776547708e-20,8.216295708672697e-21
4.1558189522203185e-12,0.001793012619974786,1.0111001081967203e-25,8.1756224353931397e-21,3.0735068859918147e-19,1.0110368142333065e-25,1.0854602283124157e-16,1.6020037951396027e-25,9.6734432891047341e-53,1.8590189855343486e-40,6.3433654497331741e-43,2.4741748702711396e-39,5.264970426645007e-37,2.1822898477128272e-22,5.444263457015568e-32,1.1022670050439755e-46,6.391859681713068e-42,7.7247602356303993e-34,8.2083584863591646e-43,6.1969739632193433e-82,3.9609967497561692e-56,2.1764516818953902e-57,1.3397425358387916e-68,3.9795081841083482e-48,1.2287445480197057e-54,3.3223917104552864e-49,4.7442840558420225e-43,6.4147672275651812e-30,6.0876767742239343e-65,3.0434661271250022e-66,7.1664365117700394e-59,6.1060355861981749e-63,3.0982838553979917e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899989890340288,0.10880299999207231,0.0001,5.4314055096292631e-11,4.7400405188773417e-10,4.7184179163342881e-10,1.0750276124719722e-15,5.0448659634192563e-12,2.8784911090410167e-12,2.8816397131767303e-12,2.1544462605748942e-19,7.4432359496524588e-20,1.0577963125536289e-20
4.490973740123037e-12,0.0017930126199725562,1.1790855130526432e-25,9.5339303844860601e-21,3.314348212966628e-19,1.179005676385865e-25,1.2425563497722077e-16,1.9723345227144385e-25,1.1291193489504851e-52,-5.4172515997987943e-40,7.4090792528044078e-43,3.6472920832452748e-39,5.6872637826587555e-37,2.3583007527360471e-22,6.3577334394459866e-32,1.3911028109754741e-46,8.0655087268538385e-42,9.0208642703523754e-34,1.0378606912332736e-42,9.939193770951424e-82,2.3065644932924515e-55,1.2499333606706129e-56,2.1710913357605213e-68,2.3173440571267026e-47,1.6743485907003159e-54,4.1925809144768037e-49,5.5394222056125066e-43,8.0863047221334356e-30,7.6778518380194846e-65,4.9201296357086077e-66,1.161372559502613e-58,8.3167733329854684e-63,4.5568302885928793e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899989075162207,0.10880299999082853,0.0001,5.869432392475573e-11,5.120621003211557e-10,5.0945904994306198e-10,1.1613513599058127e-15,5.8871271304858983e-12,3.0969753622735465e-12,3.2830402002626636e-12,2.5141963685423715e-19,8.4801036454393304e-20,1.3354686602768486e-20
4.826128528025756e-12,0.0017930126199701827,1.3597106430267643e-25,1.0994441508954713e-20,3.5541618991164191e-19,1.3596116206997259e-25,1.4099540391253514e-16,2.3952207418893917e-25,1.3033136340296401e-52,1.9913316069964766e-39,8.5578840407362413e-43,1.5940656261796183e-39,6.1092134907123951e-37,2.5343221637323097e-22,7.3420248126453049e-32,1.7264959545811744e-46,1.0008424192244233e-41,1.0417455204314692e-33,1.2904761089241817e-42,6.228964365161001e-82,-5.9512917808014071e-55,-3.2090181804073728e-56,1.0649699379614842e-68,-5.9791047164096834e-47,2.2317238820424082e-54,5.2028430053444128e-49,6.3959922105448229e-43,1.0024152593147344e-29,9.5226281312051255e-65,2.5253122919557921e-66,5.7005488040989804e-59,1.1100576983280648e-62,6.522425747683192e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899988260003676,0.10880299998950467,0.0001,6.3074592343668829e-11,5.5010437924120289e-10,5.4701198603474143e-10,1.2476393345040824e-15,6.7937088481323444e-12,3.3135076607878875e-12,3.7002096026187753e-12,2.9014233662805381e-19,9.5577074337983817e-20,1.6580350177437754e-20
5.496438103831193e-12,0.0017930126199650154,1.758664580111941e-25,1.4220330802796612e-20,4.0307238795924412e-19,1.7585184915297659e-25,1.77558736129491e-16,3.4127113704579244e-25,1.6888927565036494e-52,-3.1259108750386393e-50,1.1105228448301068e-42,4.6479659520646651e-39,6.9520830813499306e-37,2.8864032728284365e-22,9.5230907007026143e-32,2.5509446178116253e-46,1.478232965863291e-41,1.3512124686965921e-33,1.9137070211457464e-42,1.2397505665405948e-81,8.8238278294677805e-57,5.8256780603382488e-58,2.4761445750315185e-68,8.8650653550714111e-49,3.7521908601690401e-54,7.6854302149374576e-49,8.2933088276146646e-43,1.4775766741019723e-29,1.4050749645085355e-64,5.7158713893643763e-66,1.3251901056457903e-58,1.8640636572760066e-62,1.248351308730125e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899986629744537,0.1088029999866226,0.0001,7.1835127952848378e-11,6.261469593403167e-10,6.2192544532661425e-10,1.4201200580070659e-15,8.7992801794007949e-12,3.7407859927657857e-12,4.5765243422239453e-12,3.7580714739197004e-19,1.1821352118606188e-19,2.4514292277241551e-20
6.16674767963663e-12,0.0017930126199593038,2.2075331908108907e-25,1.7849823691499647e-20,4.5032277042033253e-19,2.2073271740436257e-25,2.1822270311040751e-16,4.6827239917094616e-25,2.1239485392323009e-52,1.2556373778720619e-38,1.398640974540132e-42,-6.7088101653400832e-39,7.7935814330748865e-37,3.2385466794037125e-22,1.1987505717555015e-31,3.6036424568433006e-46,2.0874096149899996e-41,1.7008832001328876e-33,2.7131808331934561e-42,-7.47348113476053e-80,-2.6257090599226124e-53,-1.4026826543343304e-54,-1.4797896542465747e-66,-2.6379801230191528e-45,5.9431330760872941e-54,1.0853869603631007e-48,1.0435996464936669e-42,2.0822771362464557e-29,1.9821171963951319e-64,-3.3343155340248004e-64,-7.9142597131460351e-57,2.9986544048755351e-62,2.2181418606267079e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899984999561551,0.10880299998343668,0.0001,8.0595661923838432e-11,7.0214134168670315e-10,6.9658327407428718e-10,1.5924914458377059e-15,1.1060475405165404e-11,4.1604637768736711e-12,5.5010344093071912e-12,4.7239187334397682e-19,1.420950056845262e-19,3.4651918955734349e-20
6.8370572554420665e-12,0.0017930126199530631,2.7058914225028635e-25,2.1879483273370298e-20,4.9717079506320348e-19,2.7056111046966789e-25,2.6297404607984849e-16,6.2337440645931624e-25,2.6083499891439688e-52,-3.2972626979661721e-38,1.7202581934283736e-42,4.0156582634197582e-38,8.6337107767658614e-37,3.5907658320752215e-22,1.4735325361058285e-31,4.9127094573525137e-46,2.8444207576117767e-41,2.0907655994157648e-33,3.7118713091135272e-42,-1.1968936122093795e-79,2.7171992988113607e-53,1.443984667360025e-54,-1.3063424611269759e-66,2.7298979349966942e-45,8.9775646122238881e-54,1.4791937039520195e-48,1.2823818461314136e-42,2.8317010339097406e-29,2.6982383436004184e-64,-3.1728083152102846e-64,-6.9893758344557361e-57,4.407928252680645e-62,3.7146001129694129e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899983369453316,0.10880299997995596,0.0001,8.935619425664597e-11,7.7809546610071641e-10,7.7098657206381538e-10,1.7647715093222884e-15,1.3576194752489396e-11,4.5726762190194782e-12,6.465799966063014e-12,5.7984953363661135e-19,1.6701641672566822e-19,4.7266247224471606e-20
7.507366831247504e-12,0.0017930126199463083,3.2533178544212582e-25,2.6305902013317268e-20,5.4361989010548144e-19,3.2529473647486046e-25,3.1179956330971576e-16,8.0944918968264363e-25,3.1419682616285034e-52,1.1335138794907594e-37,2.0755041307666689e-42,-1.0469442861408601e-37,9.4724733396953506e-37,3.9430741231205372e-22,1.7766616001085994e-31,6.5063696795329464e-46,3.7653123893659475e-41,2.5208690999192573e-33,4.933073347188943e-42,-5.225207048757597e-79,-2.0517646577172831e-52,-1.0914128644882174e-53,-1.217830701846185e-65,-2.0613534327868635e-44,1.3048557590186177e-53,1.9583484261963312e-48,1.5456538961814124e-42,3.7409026264246753e-29,3.5682243161939445e-64,-2.7072996961073621e-63,-6.5139137884251847e-56,6.842757332485706e-62,5.9279750864917872e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899981739418476,0.10880299997618818,0.0001,9.8116724951277843e-11,8.5401594554110097e-10,8.451364343507394e-10,1.936975249827474e-15,1.6345343178887243e-11,4.9775561082887066e-12,7.4642080392671298e-12,6.9813334950104089e-19,1.9280692030802508e-19,6.263116994033019e-20
